 Date,INTC Price Target,INTC Price Target - High,INTC Price Target - Low,INTC Price Target - StdDev,INTC Price Target - Median,INTC Open,INTC Low,INTC High,INTC Close,INTC Adj. Close,INTC Rating,INTC Price Target - #,Ticker
06-07-2018,60.14286,70.0,42.0,5.90469,62.0,49.576196387816005,48.443922050076,49.645874808600006,55.88,48.670376917624,3.87805,35,INTC
06-08-2018,60.14286,70.0,42.0,5.90469,62.0,48.39166323448801,47.607781000668,48.513600470860005,55.05,47.94746330199,3.87805,35,INTC
06-11-2018,60.14286,70.0,42.0,5.90469,62.0,47.72971823704,47.259388896748,47.982302512382006,54.52,47.48584376429601,3.87805,35,INTC
06-12-2018,60.14286,70.0,42.0,5.90469,62.0,47.790686855226,47.224549686356,47.930043696794,54.82,47.747137842236,3.87805,35,INTC
06-13-2018,60.14286,70.0,42.0,5.90469,62.0,47.886494683804,47.825526065618,48.513600470860005,55.03,47.930043696794,3.87805,35,INTC
06-14-2018,60.14286,70.0,42.0,5.90469,62.0,48.29585540591,48.060690735764005,48.652957312428,55.54,48.374243629292,3.87805,35,INTC
06-15-2018,60.14286,70.0,42.0,5.90469,62.0,48.05198093316601,47.538102579884,48.23488678772401,55.11,47.999722117578,3.87805,35,INTC
06-18-2018,59.91429,70.0,42.0,6.31719,62.0,47.29422810714,45.58710679793201,47.29422810714,53.22,46.353569426556,3.85366,35,INTC
06-19-2018,59.91429,70.0,42.0,6.31719,62.0,45.412910745972006,45.186455878424006,46.11840475641001,52.93,46.100985151214005,3.85366,35,INTC
06-20-2018,59.88571,70.0,42.0,6.34157,62.0,46.327440018762,45.891949888862,46.810834062951,53.46,46.562604688908,3.85366,35,INTC
06-21-2018,60.08571,70.0,42.0,6.36675,62.0,47.363906527924,45.238714694012,47.494553566894005,52.19,45.456459758962,3.85366,35,INTC
06-22-2018,59.97143,70.0,42.0,6.33126,61.0,45.830981270676,45.55226758754,46.24034199278201,52.5,45.7264636395,3.85366,35,INTC
06-25-2018,59.6,70.0,42.0,6.15607,61.0,44.568059893966,43.470624766618,45.07322844465,50.71,44.167408974458006,3.82927,35,INTC
06-26-2018,59.25714,70.0,42.0,6.76268,61.0,43.50546397701,42.991585623728,43.906114896518,49.67,43.261589504266006,3.78571,35,INTC
06-27-2018,59.2,70.0,42.0,6.80672,61.0,42.974166018532,42.46028766525,43.601271805588006,48.76,42.468997467848,3.78571,35,INTC
06-28-2018,59.2,70.0,42.0,6.80672,61.0,42.312221021084,42.242542600300006,43.10481305750201,49.25,42.89577779515,3.78571,35,INTC
06-29-2018,59.2,70.0,42.0,6.80672,61.0,43.139652267894,43.113522860100005,43.644820818578005,49.71,43.296428714658006,3.78571,35,INTC
07-02-2018,59.2,70.0,42.0,6.80672,61.0,42.712871940592,42.529966086034,43.78417766014601,50.2,43.72320904196,3.78571,35,INTC
07-03-2018,59.2,70.0,42.0,6.80672,61.0,44.054181540684,43.052554241914,44.298056013428,49.47,43.087393452306,3.78571,35,INTC
07-05-2018,59.05714,70.0,42.0,6.73559,60.0,43.531593384804,43.33126792505,44.385154039408,50.75,44.20224818485,3.78571,35,INTC
07-06-2018,59.05714,70.0,42.0,6.73559,60.0,44.219667790046,43.89740509392,44.8554833797,51.37,44.742255945926,3.78571,35,INTC
07-09-2018,59.05714,70.0,42.0,6.73559,60.0,44.977420616072,44.4199932498,45.195165681022,51.86,45.169036273228,3.78571,35,INTC
07-10-2018,59.17143,70.0,42.0,6.68254,60.0,45.378071535580006,45.151616668032005,45.517428377148,52.16,45.430330351168,3.78571,35,INTC
07-11-2018,59.17143,70.0,42.0,6.68254,60.0,45.020969629062,44.585479499162,45.177746075826,51.2,44.59418930176,3.78571,35,INTC
07-12-2018,59.17143,70.0,42.0,6.68254,60.0,45.33452252259,45.055808839454,45.709044034304,52.35,45.59581660053,3.78571,35,INTC
07-13-2018,59.17143,70.0,42.0,6.68254,60.0,45.63936561352,45.081938247248,45.656785218716,52.22,45.482589166756,3.78571,35,INTC
07-16-2018,58.88571,70.0,42.0,6.68376,60.0,45.42162054857,45.177746075826,45.569687192736005,52.01,45.299683312198,3.7381,35,INTC
07-17-2018,58.88571,70.0,42.0,6.68376,60.0,44.46354226279,44.428703052398,45.18514940803431,51.75,45.07322844465,3.7381,35,INTC
07-18-2018,58.88571,70.0,42.0,6.68376,60.0,45.177746075826,44.82499907060701,45.264844101806,51.72,45.047099036856,3.7381,35,INTC
07-19-2018,58.88571,70.0,42.0,6.68376,60.0,44.94258140568,44.46354226279,45.299683312198,51.98,45.273553904404,3.7381,35,INTC
07-20-2018,58.88571,70.0,42.0,6.68376,60.0,45.142906865434,44.707416735534,45.351942127786,51.91,45.212585286218,3.7381,35,INTC
07-23-2018,58.88571,70.0,42.0,6.68376,60.0,45.090648049846,44.707416735534,45.722108738201,52.31,45.56097739013801,3.7381,35,INTC
07-24-2018,58.88571,70.0,42.0,6.68376,60.0,45.952918507048,45.356297029085006,46.42324784734,52.18,45.447749956364,3.7381,35,INTC
07-25-2018,58.88571,70.0,42.0,6.68376,60.0,45.473879364158,44.49838147318201,45.682914626510005,52.43,45.665495021314,3.7381,35,INTC
07-26-2018,58.88571,70.0,42.0,6.68376,60.0,45.682914626510005,45.177746075826,46.318730216164,52.16,45.430330351168,3.7381,35,INTC
07-27-2018,57.48571,70.0,42.0,6.60464,58.0,42.468997467848,41.354142735304,42.852228782160005,47.68,41.528338787264005,3.69048,35,INTC
07-30-2018,56.8,68.0,42.0,6.26464,58.0,41.484789774274006,40.439613462514,41.798342667802,47.69,41.537048589862,3.64286,35,INTC
07-31-2018,56.88571,68.0,42.0,6.21873,58.0,42.016087732752005,41.537048589862,42.39557383194686,48.1,41.89415049638,3.69048,35,INTC
08-01-2018,56.88571,68.0,42.0,6.21873,58.0,41.85495638468901,41.8070524704,42.599644506818,48.81,42.512546480838,3.69048,35,INTC
08-02-2018,56.88571,68.0,42.0,6.21873,58.0,42.242542600300006,41.981248522360005,43.130942465296,49.48,43.096103254904,3.69048,35,INTC
08-03-2018,56.88571,68.0,42.0,6.21873,58.0,43.113522860100005,42.82618647239198,43.357397332844,49.63,43.226750293874005,3.69048,35,INTC
08-06-2018,56.62857,68.0,42.0,6.18794,58.0,42.736035103384,42.341710399744,43.209224747752,49.3,43.20046197655999,3.66667,35,INTC
08-07-2018,56.62857,68.0,42.0,6.18794,58.0,43.314378002056,43.296852459672,43.664888849736,49.7,43.55097282424,3.66667,35,INTC
08-08-2018,56.62857,68.0,42.0,6.18794,58.0,43.46334511232,43.32314077324799,43.927771985496,49.96,43.778804875232,3.66667,35,INTC
08-09-2018,56.62857,68.0,42.0,6.18794,58.0,43.691177163312,43.568498366624,44.33962223152,50.14,43.936534756688,3.66667,35,INTC
08-10-2018,56.48571,68.0,42.0,6.41592,58.0,42.508203052392,42.32418485736,43.086545951064,48.85,42.80613727292,3.64286,35,INTC
08-13-2018,56.4,68.0,42.0,6.49483,58.0,42.867476671264,42.394287026896,43.147885349408,48.45,42.45562642524,3.64286,35,INTC
08-14-2018,56.4,68.0,42.0,6.49483,58.0,42.648407391464,41.75460472987999,42.727272332192,48.12,42.166454975904,3.64286,35,INTC
08-15-2018,56.4,68.0,42.0,6.49483,58.0,41.868520755376,41.09739689048,42.0613017216,47.46,41.588112077232,3.64286,35,INTC
08-16-2018,56.4,68.0,42.0,6.49483,58.0,41.8422324418,41.22883845836,42.01748786564,47.17,41.333991712664,3.64286,35,INTC
08-17-2018,56.4,68.0,42.0,6.49483,58.0,41.1850246024,40.597918932536,41.526772678888,47.1,41.27265231432,3.64286,35,INTC
08-20-2018,56.35294,68.0,42.0,6.58377,57.5,41.22883845836,40.475240135848,41.290177856704,46.5,40.7468860428,3.60976,34,INTC
08-21-2018,56.53125,68.0,42.0,6.65199,57.5,40.88709038187199,40.869564839488,41.92986015372,47.62,41.728316416304,3.58974,32,INTC
08-22-2018,56.53125,68.0,42.0,6.65199,57.5,41.4040938822,41.114922432864,41.49172159412,47.05,41.22883845836,3.58974,32,INTC
08-23-2018,56.58065,68.0,42.0,6.75265,58.0,41.062345805712,40.930904237832,41.333991712664,46.98,41.16749906001599,3.55263,31,INTC
08-24-2018,56.48387,68.0,42.0,6.70999,58.0,41.439144966968,41.255126771936,41.964911238488,47.66,41.763367501072,3.55263,31,INTC
08-27-2018,56.48387,68.0,42.0,6.70999,58.0,42.0613017216,41.737079187496,42.403049798088,48.35,42.36799871332,3.55263,31,INTC
08-28-2018,56.48387,68.0,42.0,6.70999,58.0,42.54325413716,42.332947628552,42.753560645768,48.57,42.560779679544,3.55263,31,INTC
08-29-2018,56.48387,68.0,42.0,6.70999,58.0,42.67469570504,42.41181256928,42.814900044112,48.75,42.718509561,3.55263,31,INTC
08-30-2018,56.48387,68.0,42.0,6.70999,58.0,42.516965823584,42.140166662328,42.788611730536,48.24,42.271608230208,3.55263,31,INTC
08-31-2018,56.48387,68.0,42.0,6.70999,58.0,42.026250636832,41.991199552064,42.552016908352,48.43,42.438100882856,3.55263,31,INTC
09-04-2018,56.48387,68.0,42.0,6.70999,58.0,42.394287026896,41.67582741686392,42.43520916836263,47.96,42.026250636832,3.55263,31,INTC
09-05-2018,56.48387,68.0,42.0,6.70999,58.0,41.8422324418,41.596874848424,42.166454975904,47.72,41.815944128224,3.55263,31,INTC
09-06-2018,56.28125,68.0,42.0,6.69997,57.5,41.850995212992,41.369042797432,42.026250636832,47.26,41.412856653392,3.53846,32,INTC
09-07-2018,56.28125,68.0,42.0,6.69997,57.5,41.106159661672,40.624207246112,41.605637619616,46.45,40.70307218684,3.53846,32,INTC
09-10-2018,56.1875,68.0,42.0,6.69626,57.0,40.799462669952,40.510291220616,40.974718093792,46.3,40.57163061895999,3.55263,32,INTC
09-11-2018,56.1875,68.0,42.0,6.69626,57.0,40.3087474832,39.336079880888,40.335035796776,44.93,39.371130965656,3.55263,32,INTC
09-12-2018,56.1875,68.0,42.0,6.69626,57.0,39.046908431552,38.608769871952,39.414944821616,44.93,39.371130965656,3.55263,32,INTC
09-13-2018,56.1875,68.0,42.0,6.69626,57.0,40.028338805056,39.528860847112,40.17730591532,45.57,39.931948321944,3.57895,32,INTC
09-14-2018,56.1875,68.0,42.0,6.69626,57.0,40.115966516976,39.73916735572,40.278077784028,45.54,39.905660008368,3.57895,32,INTC
09-17-2018,56.1875,68.0,42.0,6.69626,57.0,39.686590728568,39.59896301664799,40.22111977128,45.42,39.800506754064,3.57895,32,INTC
09-18-2018,56.0,68.0,42.0,6.78233,57.0,39.940711093136,39.79174398287199,40.773174356376,46.1,40.39637519512,3.57895,32,INTC
09-19-2018,56.0,68.0,42.0,6.78233,57.0,40.387612423928,40.212357000088,40.69430941564799,46.15,40.44018905108,3.57895,32,INTC
09-20-2018,56.0,68.0,42.0,6.78233,57.0,40.992243636176,40.764411585184,41.500484365312,47.2,41.36028002624,3.57895,32,INTC
09-21-2018,56.0,68.0,42.0,6.78233,57.0,41.290177856704,40.632970017304,41.5521847153448,46.66,40.88709038187199,3.57895,32,INTC
09-24-2018,56.0,68.0,42.0,6.78233,57.0,40.580393390152,40.44018905108,41.1850246024,46.91,41.106159661672,3.57895,32,INTC
09-25-2018,56.0,68.0,42.0,6.78233,57.0,40.50152844942399,40.13349205936,40.650495559688,45.91,40.229882542472,3.53846,32,INTC
09-26-2018,56.0,68.0,42.0,6.78233,57.0,40.343798567968,39.940711093136,40.57163061895999,45.7,40.04586434744,3.53846,32,INTC
09-27-2018,56.0,68.0,42.0,6.78233,57.0,40.229882542472,40.072152661016,40.453333207868,45.88,40.203594228896,3.53846,32,INTC
09-28-2018,56.0,68.0,42.0,6.78233,57.0,39.975762177904,39.835557838832,41.8422324418,47.29,41.439144966968,3.53846,32,INTC
10-01-2018,55.46875,68.0,38.0,7.45396,56.5,41.001006407368,40.48400290704,41.377805568624,46.45,40.70307218684,3.51282,32,INTC
10-02-2018,55.46875,68.0,38.0,7.45396,56.5,41.631925933192,41.465433280544,42.832425586496,48.1,42.14892943352,3.51282,32,INTC
10-03-2018,55.46875,68.0,38.0,7.45396,56.5,42.604593535504,42.552016908352,43.568498366624,48.76,42.727272332192,3.51282,32,INTC
10-04-2018,55.46875,68.0,38.0,7.45396,56.5,42.797374501728,41.728316416304,42.814900044112,48.13,42.175217747096,3.51282,32,INTC
10-05-2018,55.46875,68.0,38.0,7.45396,56.5,42.26284545901599,40.88709038187199,42.359235942128,47.03,41.211312915976,3.51282,32,INTC
10-08-2018,55.46875,68.0,38.0,7.45396,56.5,41.149973517632,40.764411585184,41.49172159412,47.03,41.211312915976,3.51282,32,INTC
10-09-2018,55.46875,68.0,38.0,7.45396,56.5,41.342754483856,40.781937127568,41.728316416304,46.55,40.79069989876,3.51282,32,INTC
10-10-2018,55.46875,68.0,38.0,7.45396,56.5,40.361324110352,39.25721494016,40.413900737504,44.8,39.25721494016,3.51282,32,INTC
10-11-2018,55.46875,68.0,38.0,7.45396,56.5,39.56391193188,38.319598422616,39.966999406712,44.23,38.757736982216,3.51282,32,INTC
10-12-2018,55.46875,68.0,38.0,7.45396,56.5,39.669065186184,38.757736982216,39.73294578817368,44.88,39.327317109696,3.51282,32,INTC
10-15-2018,55.46875,68.0,38.0,7.45396,56.5,39.108247829896,38.941755177248,39.555149160688,44.53,39.020620117976,3.51282,32,INTC
10-16-2018,55.46875,68.0,38.0,7.45396,56.5,39.34484265208,39.27912186814,40.317510254392,45.94,40.256170856048,3.51282,32,INTC
10-17-2018,55.46875,68.0,38.0,7.45396,56.5,40.3087474832,39.905660008368,40.597918932536,45.89,40.212357000088,3.51282,32,INTC
10-18-2018,55.75758,68.0,38.0,7.51979,57.0,40.00205049148,39.283503253736,40.0896782034,44.97,39.406182050424,3.51282,33,INTC
10-19-2018,55.75758,68.0,38.0,7.51979,57.0,39.449995906384,38.433514448112,39.590200245456,44.0,38.5561932448,3.51282,33,INTC
10-22-2018,55.54545,68.0,38.0,7.41044,56.0,38.9943318044,38.64382095672,39.730404584528,45.01,39.44123313519199,3.53846,33,INTC
10-23-2018,55.42424,68.0,38.0,7.40201,56.0,38.713923126256,38.477328304072,39.511335304728,44.5,38.9943318044,3.53846,33,INTC
10-24-2018,55.42424,68.0,38.0,7.40201,56.0,38.69639758387199,37.119098769312,38.871653007712,42.42,37.171675396464,3.53846,33,INTC
10-25-2018,55.42424,68.0,38.0,7.40201,56.0,38.153105769968,37.925273718976,39.379893736848,44.31,38.827839151752,3.5641,33,INTC
10-26-2018,55.06061,70.0,40.0,6.88406,55.0,39.949473864328,39.16958722824,40.69430941564799,45.69,40.037101576248,3.5641,33,INTC
10-29-2018,55.06061,70.0,40.0,6.88406,55.0,40.7468860428,38.941755177248,40.9659553226,45.4,39.78298121168,3.5641,33,INTC
10-30-2018,55.06061,70.0,40.0,6.88406,55.0,39.896897237176,39.835557838832,41.956148467296,47.76,41.850995212992,3.5641,33,INTC
10-31-2018,55.06061,70.0,40.0,6.88406,55.0,42.315422086168,41.036057492136,42.552016908352,46.88,41.079871348096,3.53846,33,INTC
11-01-2018,55.06061,70.0,40.0,6.88406,55.0,41.14121074644,41.062345805712,42.473151967624,48.22,42.254082687824,3.53846,33,INTC
11-02-2018,55.06061,70.0,40.0,6.88406,55.0,42.175217747096,40.9659553226,42.2803710014,47.11,41.281415085512,3.53846,33,INTC
11-05-2018,54.78125,70.0,40.0,6.80411,55.0,41.482958822928,41.114922432864,42.2803710014,47.97,42.035013408024,3.53846,32,INTC
11-06-2018,54.78125,70.0,40.0,6.80411,55.0,42.14964633832,41.470666679732,42.255461350048,47.25,41.6646608679,3.53846,32,INTC
11-07-2018,54.71875,70.0,40.0,6.76496,55.0,41.999741738372,41.964470067796,42.9873485145,48.72,42.960894761568,3.53846,32,INTC
11-08-2018,54.71875,70.0,40.0,6.76496,55.0,42.758082655756,42.731628902824,43.463516067276,48.99,43.198978537956,3.53846,32,INTC
11-09-2018,54.71875,70.0,40.0,6.76496,55.0,43.022620185076,42.211371761828,43.22984124971,48.11,42.423001785284,3.53846,32,INTC
11-12-2018,54.71875,70.0,40.0,6.76496,55.0,42.070285079524,41.09149622104,42.14964633832,46.65,41.13558580926,3.53846,32,INTC
11-13-2018,54.71875,70.0,40.0,6.76496,55.0,41.435395009156,41.435395009156,42.5464526323,47.39,41.788111714916,3.53846,32,INTC
11-14-2018,54.71875,70.0,40.0,6.76496,55.0,42.19373592654,41.347215832716,42.295141979446,47.09,41.523574185596,3.53846,32,INTC
11-15-2018,54.71875,70.0,40.0,6.76496,55.0,41.453030844444,41.197311232768,42.537634714656,48.11,42.423001785284,3.53846,32,INTC
11-16-2018,54.71875,70.0,40.0,6.76496,55.0,42.123192585388,42.052649244236,43.25188604382,48.83,43.057891855652,3.53846,32,INTC
11-19-2018,54.71875,70.0,40.0,6.76496,55.0,42.863897667484,42.132010503032,43.34006522026,48.0,42.3260046912,3.53846,32,INTC
11-20-2018,54.71875,70.0,40.0,6.76496,55.0,41.79692963256,41.523574185596,42.431819702928,47.39,41.788111714916,3.53846,32,INTC
11-21-2018,54.71875,70.0,40.0,6.76496,55.0,42.19373592654,41.461848762088,42.220189679472,47.03,41.470666679732,3.53846,32,INTC
11-23-2018,54.71875,70.0,40.0,6.76496,55.0,41.170857479836,41.020952879888,41.505938350308,46.54,41.038588715176,3.53846,32,INTC
11-26-2018,54.71875,70.0,40.0,6.76496,55.0,41.682296703188,41.17967539748,41.849837138424,47.45,41.84101922078,3.53846,32,INTC
11-27-2018,54.71875,70.0,40.0,6.76496,55.0,41.39130542093599,41.082678303396,42.519998879368,48.07,42.387730114708,3.53846,32,INTC
11-28-2018,54.71875,70.0,40.0,6.76496,55.0,42.268688226514,42.01737757366,43.101981443872,48.86,43.084345608584,3.53846,32,INTC
11-29-2018,54.71875,70.0,40.0,6.76496,55.0,42.758082655756,41.999741738372,42.819808079264,47.7,42.06146716188,3.53846,32,INTC
11-30-2018,54.71875,70.0,40.0,6.76496,55.0,42.28191510298,41.938016314864,43.489969820208,49.31,43.481151902564,3.53846,32,INTC
12-03-2018,54.6875,70.0,40.0,6.77051,55.0,44.08958822,43.675146090732,44.526075143378,50.13,44.204221149372,3.53846,32,INTC
12-04-2018,54.5625,70.0,40.0,6.96391,55.0,43.666328173088,42.03942236777,43.73687151424,47.75,42.1055567501,3.51282,32,INTC
12-06-2018,54.5625,70.0,40.0,6.96391,55.0,41.26785457392,41.020952879888,42.669903479316,48.37,42.652267644028,3.51282,32,INTC
12-07-2018,54.5625,70.0,40.0,6.96391,55.0,42.273097185336,40.76523326821199,42.378912197064,46.24,40.774051185856,3.51282,32,INTC
12-10-2018,54.5625,70.0,40.0,6.96391,55.0,40.809322856432,40.571239080044,41.849837138424,47.21,41.629389197324,3.51282,32,INTC
12-11-2018,54.5625,70.0,40.0,6.96391,55.0,42.23782551476,41.558845856172,42.846261832196,47.38,41.779293797272,3.51282,32,INTC
12-12-2018,54.5625,70.0,40.0,6.96391,55.0,42.837443914552,41.805747550204,42.890351420416,47.83,42.176100091252,3.51282,32,INTC
12-13-2018,54.5625,70.0,40.0,6.96391,55.0,42.555270549944,42.198144885362,42.837443914552,48.29,42.581724302876,3.51282,32,INTC
12-14-2018,54.5625,70.0,40.0,6.96391,55.0,42.229007597116,42.19373592654,42.996166432144,47.86,42.202553844184,3.51282,32,INTC
12-17-2018,54.5625,70.0,40.0,6.96391,55.0,42.202553844184,41.144403726904,42.687539314604,47.08,41.514756267952,3.51282,32,INTC
12-18-2018,54.59375,70.0,40.0,6.96356,55.0,41.858655056068,41.761657961984,42.72281098518,47.74,42.096738832456,3.51282,32,INTC
12-19-2018,54.59375,70.0,40.0,6.96356,55.0,41.876290891356,40.015710268472,42.087920914812,45.57,40.183250703708,3.51282,32,INTC
12-20-2018,54.60606,70.0,40.0,6.8576,55.0,40.042164021404,39.689447315644,40.835776609364,45.54,40.156796950776,3.48718,33,INTC
12-21-2018,54.60606,70.0,40.0,6.8576,55.0,40.3419732213,39.50427104511999,41.13558580926,44.84,39.539542715696,3.48718,33,INTC
12-24-2018,54.60606,70.0,40.0,6.8576,55.0,39.354366445172,38.393213421976,39.830533997948,43.59,38.437303010196,3.48718,33,INTC
12-26-2018,54.60606,70.0,40.0,6.8576,55.0,38.7988376336,38.366759669044,40.73877951528,46.19,40.729961597636,3.48718,33,INTC
12-27-2018,54.60606,70.0,40.0,6.8576,55.0,40.227340291928,39.389638115748,40.897502032872,46.36,40.879866197584,3.48718,33,INTC
12-28-2018,54.60606,70.0,40.0,6.8576,55.0,41.012134962244,40.82695869172,42.096738832456,46.75,41.2237649857,3.48718,33,INTC
12-31-2018,54.60606,70.0,40.0,6.8576,55.0,41.523574185596,41.04740663281999,41.867472973712,46.93,41.382487503292,3.48718,33,INTC
01-02-2019,54.60606,70.0,40.0,6.8576,55.0,40.527149491824,40.359609056588,41.858655056068,47.08,41.514756267952,3.48718,33,INTC
01-03-2019,54.60606,70.0,40.0,6.8576,55.0,40.69468992706,39.142736421716,40.809322856432,44.49,39.230915598156,3.48718,33,INTC
01-04-2019,54.84848,70.0,40.0,6.90244,55.0,40.416925521274,40.156796950776,41.946834232508,47.22,41.638207114968,3.53846,33,INTC
01-07-2019,54.84848,70.0,40.0,6.90244,55.0,41.53239210324,41.2237649857,42.32159573237799,47.44,41.832201303136,3.53846,33,INTC
01-08-2019,54.81818,70.0,40.0,6.94766,55.0,42.14964633832,41.250218738632,42.352458444132,47.74,42.096738832456,3.53846,33,INTC
01-09-2019,54.81818,70.0,40.0,6.94766,55.0,42.290733020624,42.132010503032,42.828625996908,48.01,42.33482260884399,3.53846,33,INTC
01-10-2019,54.81818,70.0,40.0,6.94766,55.0,42.1055567501,41.805747550204,42.89916933806,48.56,42.819808079264,3.53846,33,INTC
01-11-2019,54.93939,70.0,40.0,6.89725,55.0,42.41418386764,42.37009427942,43.4643978590404,48.93,43.146071032092,3.53846,33,INTC
01-14-2019,54.81818,70.0,40.0,6.94766,55.0,42.731628902824,42.59054222051999,43.057891855652,48.35,42.63463180874,3.53846,33,INTC
01-15-2019,54.81818,70.0,40.0,6.94766,55.0,42.952076843924,42.713993067536,43.322429384972,48.6,42.85507974984,3.53846,33,INTC
01-16-2019,54.81818,70.0,40.0,6.94766,55.0,42.85507974984,42.396548032352,43.110799361516,48.13,42.440637620572,3.575,33,INTC
01-17-2019,54.81818,70.0,40.0,6.94766,55.0,42.3260046912,42.242234473582,43.066709773296,48.47,42.740446820468,3.575,33,INTC
01-18-2019,54.81818,70.0,40.0,6.94766,55.0,43.304793549684,42.93444100863599,43.542877326072,49.19,43.375336890836,3.575,33,INTC
01-22-2019,54.81818,70.0,40.0,6.94766,55.0,43.172524785024,42.211371761828,43.19016062031199,48.27,42.564088467588,3.575,33,INTC
01-23-2019,54.81818,70.0,40.0,6.94766,55.0,42.687539314604,41.902744644288,43.03143810272,47.94,42.273097185336,3.575,33,INTC
01-24-2019,54.81818,70.0,40.0,6.94766,55.0,42.94325892628,42.85507974984,44.12045093175399,49.76,43.87795819654399,3.575,33,INTC
01-25-2019,53.29032,65.0,38.0,7.21197,55.0,41.31194416214,40.3419732213,41.823383385492,47.04,41.479484597376,3.5,31,INTC
01-28-2019,53.21875,65.0,38.0,7.12712,55.0,40.677054091772,40.60651075062,41.206129150412,46.71,41.188493315124,3.5,32,INTC
01-29-2019,53.21875,65.0,38.0,7.12712,55.0,41.250218738632,40.853412444652,41.417759173868,46.54,41.038588715176,3.5,32,INTC
01-30-2019,53.21875,65.0,38.0,7.12712,55.0,41.162039562192,40.95922745638,42.043831326592,47.54,41.920380479576,3.5,32,INTC
01-31-2019,53.21875,65.0,38.0,7.12712,55.0,41.17967539748,40.65060033884,41.602935444392,47.12,41.550027938528,3.5,32,INTC
02-01-2019,53.21875,65.0,38.0,7.12712,55.0,41.497120432664,41.453030844444,43.25188604382,48.73,42.969712679212,3.5,32,INTC
02-04-2019,53.32258,65.0,38.0,7.2173,55.0,42.872715585128,42.537634714656,43.419426479056,49.22,43.401790643768,3.51282,31,INTC
02-05-2019,53.32258,65.0,38.0,7.2173,55.0,43.366518973192,43.366518973192,44.72086294413396,50.01,44.098406137644,3.51282,31,INTC
02-06-2019,53.26667,65.0,38.0,7.33,55.0,44.32468833261,44.209328783396,44.936981324592,49.9,44.28031927522,3.5,30,INTC
02-07-2019,53.26667,65.0,38.0,7.33,55.0,43.9253668161,43.197714274904,44.23595021783,49.23,43.685773906194,3.5,30,INTC
02-08-2019,53.26667,65.0,38.0,7.33,55.0,43.277578578206,42.603168905878,43.499423865156,48.84,43.339695258552005,3.5,30,INTC
02-11-2019,53.36667,65.0,38.0,7.30517,55.0,43.499423865156,43.108976160124,43.765638209496,48.77,43.277578578206,3.5,30,INTC
02-12-2019,53.36667,65.0,38.0,7.30517,55.0,43.801133455408,43.721269152106,44.493290750692,50.01,44.377931201478,3.5,30,INTC
02-13-2019,53.36667,65.0,38.0,7.30517,55.0,44.484416939214,44.36905739,45.087836119718,50.47,44.786126529466,3.5,30,INTC
02-14-2019,53.36667,65.0,38.0,7.30517,55.0,44.732883660598,44.67964079173,45.291933783712,50.81,45.087836119718,3.5,30,INTC
02-15-2019,53.36667,65.0,38.0,7.30517,55.0,45.47828382475,45.336302841102,45.850983906826,51.66,45.842110095348,3.5,30,INTC
02-19-2019,53.36667,65.0,38.0,7.30517,55.0,45.56702193953,45.558148128052,45.886479152738,51.4,45.61139099692,3.5,30,INTC
02-20-2019,53.36667,65.0,38.0,7.30517,55.0,45.815488660914,45.309681406668,45.904226775694,51.39,45.602517185442,3.5,30,INTC
02-21-2019,53.36667,65.0,38.0,7.30517,55.0,45.540400505096,45.442788578838,46.001838701952,51.41,45.620264808398,3.5,30,INTC
02-22-2019,53.66667,65.0,38.0,7.54689,55.0,46.76498648906,46.192625648729,47.009016304705,52.49,46.578636448022,3.52632,30,INTC
02-25-2019,53.66667,65.0,38.0,7.54689,55.0,47.084443702268,46.906967472708,47.572503333558,53.1,47.11993894818,3.52632,30,INTC
02-26-2019,54.0,65.0,38.0,7.81452,55.5,47.040074644878,46.951336530098,47.359531858086,53.23,47.235298497394,3.52632,30,INTC
02-27-2019,54.0,65.0,38.0,7.81452,55.5,46.818229357928,46.596384070978,47.368405669564005,53.24,47.244172308872,3.52632,30,INTC
02-28-2019,54.0,65.0,38.0,7.81452,55.5,46.960210341576,46.862598415318,47.190929440004,52.96,46.995705587488,3.52632,30,INTC
03-01-2019,54.0,65.0,38.0,7.81452,55.5,47.421648538432,46.933588907142,47.634620013904,53.3,47.29741517774,3.52632,30,INTC
03-04-2019,54.0,65.0,38.0,7.81452,55.5,47.69673669425,47.213113968699,48.00732009598,53.94,47.865339112332,3.52632,30,INTC
03-05-2019,54.0,65.0,38.0,7.81452,55.5,47.78547480903,47.128812759658,47.909708169722,53.68,47.634620013904,3.52632,30,INTC
03-06-2019,54.0,65.0,38.0,7.81452,55.5,47.590250956514005,46.977957964532,47.60799857947,52.95,46.98683177601,3.52632,30,INTC
03-07-2019,54.0,65.0,38.0,7.81452,55.5,46.827103169406,46.463276898808,47.017890116183,52.6,46.67624837428,3.52632,30,INTC
03-08-2019,54.0,65.0,38.0,7.81452,55.5,46.117198251166,45.87760534126,46.640753128368,52.48,46.569762636544,3.52632,30,INTC
03-11-2019,54.0,65.0,38.0,7.81452,55.5,46.924715095664,46.649626939846,47.60799857947,53.35,47.34178423513,3.52632,30,INTC
03-12-2019,54.0,65.0,38.0,7.81452,55.5,47.332910423652,47.186492534265,47.883086735288,53.57,47.537008087646,3.52632,30,INTC
03-13-2019,54.0,65.0,38.0,7.81452,55.5,47.9185819812,47.60799857947,48.424389235446,54.37,48.246913005886,3.52632,30,INTC
