 Date,MRK Price Target,MRK Price Target - High,MRK Price Target - Low,MRK Price Target - StdDev,MRK Price Target - Median,MRK Open,MRK Low,MRK High,MRK Close,MRK Adj. Close,MRK Rating,MRK Price Target - #,Ticker
08-26-2015,65.72222,72.0,61,3.06966,65.0,40.26266709666,39.576542994451,41.174985957839,54.42,41.031729277158,3.7619,18,MRK
08-27-2015,65.38889,72.0,57,3.62306,65.0,41.680154252872,40.443622903836,41.77063215646,54.95,41.431340018005,3.7619,18,MRK
08-28-2015,65.38889,72.0,57,3.62306,65.0,41.303162987922,41.16299763561359,41.778171981759,55.37,41.748012680563,3.7619,18,MRK
08-31-2015,65.38889,72.0,57,3.62306,65.0,41.559517048088,40.428543253238,41.6937259384102,53.85,40.60195923511501,3.7619,18,MRK
09-01-2015,65.38889,72.0,57,3.62306,65.0,39.704720024534,39.357888060780006,40.134490066577,52.53,39.60670229564701,3.7619,18,MRK
09-02-2015,65.38889,72.0,57,3.62306,65.0,40.089251114783,39.47098544026501,40.164649367773,52.98,39.945994434102,3.7619,18,MRK
09-03-2015,65.38889,72.0,57,3.62306,65.0,40.164649367773,39.65948107274,40.375764476145,52.65,39.697180199235,3.7619,18,MRK
09-04-2015,65.38889,72.0,57,3.62306,65.0,39.28248980779,38.588825880282,39.388047361976,51.59,38.897958717541,3.7619,18,MRK
09-08-2015,65.38889,72.0,57,3.62306,65.0,39.968613909999,39.3541181481305,39.976153735298006,52.69,39.727339500431,3.7619,18,MRK
09-09-2015,65.38889,72.0,57,3.62306,65.0,40.11941041597901,39.063834874119,40.209888319567,51.93,39.154312777707,3.7619,18,MRK
09-10-2015,65.27778,72.0,57,3.7536,65.0,39.222171205398006,39.101534000614,40.111870590680006,52.72,39.749958976328,3.7619,18,MRK
09-11-2015,65.27778,72.0,57,3.7536,65.0,39.704330556087,39.32409371873701,39.886844238015,52.09,39.61307371512301,3.7619,18,MRK
09-14-2015,64.94444,72.0,57,4.10247,65.0,39.635887925364,39.53702634765301,40.099776866931,52.34,39.80319213379801,3.7619,18,MRK
09-15-2015,64.94444,72.0,57,4.10247,65.0,40.137800550666,40.054148446449005,40.9781239612095,53.55,40.723365280185,3.7619,18,MRK
09-16-2015,64.94444,72.0,57,4.10247,65.0,40.692946333197,40.54853238237147,41.03896185518551,53.87,40.966716856089,3.7619,18,MRK
09-17-2015,64.88889,72.0,57,4.03992,65.0,40.95150738259501,40.32031423259401,41.44581527115,53.96,41.035159486812006,3.7619,18,MRK
09-18-2015,64.77778,72.0,57,4.00771,65.0,40.822226857896005,39.476188453677,40.966716856089,52.13,39.643492662111,3.71429,18,MRK
09-21-2015,64.38889,72.0,57,3.72885,65.0,39.879239501268,38.548410570543,39.879239501268,50.98,38.768947936206,3.7619,18,MRK
09-22-2015,63.88889,72.0,54,4.42077,65.0,38.441944256085,38.221406890422,38.7841574097,50.74,38.586434254278,3.7619,18,MRK
09-23-2015,63.88889,72.0,54,4.42077,65.0,38.586434254278,38.320268468133,39.118765826568,51.03,38.806971619941,3.7619,18,MRK
09-24-2015,63.88889,72.0,54,4.42077,65.0,38.426734782591005,38.190987943434,38.677691095242,50.59,38.472363203073,3.7619,18,MRK
09-25-2015,63.88889,72.0,54,4.42077,65.0,38.723319515724,37.362071638011,39.027508985604,49.6,37.719494265120005,3.7619,18,MRK
09-28-2015,63.88889,72.0,54,4.42077,65.0,37.49135216271,36.57117901632301,37.544585319939,48.42,36.82213532897401,3.7619,18,MRK
09-29-2015,63.88889,72.0,54,4.42077,65.0,36.943811116926,36.6510287521665,37.49135216271,48.65,36.997044274155,3.7619,18,MRK
09-30-2015,63.94444,72.0,54,4.44062,65.0,37.56739953018,37.1453366407215,37.673865844638,49.39,37.559794793433,3.7619,18,MRK
10-01-2015,63.94444,72.0,54,4.44062,65.0,37.52937584644501,36.913392169938,37.696680054879,49.37,37.544585319939,3.7619,18,MRK
10-02-2015,63.55556,72.0,54,4.71666,65.0,37.103510588613,36.768902171745005,38.137754786205,50.14,38.130150049458,3.7619,18,MRK
10-05-2015,63.55556,72.0,54,4.71666,65.0,38.837390566929,38.548410570543,39.027508985604,51.23,38.959066354881,3.7619,18,MRK
10-06-2015,63.55556,72.0,54,4.71666,65.0,39.080742142833,37.5073221098787,39.080742142833,49.8,37.87158900006,3.7619,18,MRK
10-07-2015,63.55556,72.0,54,4.71666,65.0,38.373501625362,37.84877478981901,38.875414250664,50.95,38.746133725965,3.7619,18,MRK
10-08-2015,63.55556,72.0,54,4.71666,65.0,38.525596360302,38.130150049458,38.928647407893,51.02,38.799366883194,3.7619,18,MRK
10-09-2015,63.44444,72.0,54,4.70487,64.5,38.776552672953,38.548410570543,39.171998983797,50.95,38.746133725965,3.7619,18,MRK
10-12-2015,63.22222,72.0,53,5.08326,64.5,37.803146369337,37.787936895843,38.670086358495006,50.71,38.563620044037,3.7619,18,MRK
10-13-2015,63.22222,72.0,53,5.08326,64.5,38.616853201266,37.536980583192005,38.715714778977,49.47,37.620632687409,3.7619,18,MRK
10-14-2015,63.22222,72.0,53,5.08326,64.5,37.71188952837301,37.605423213915,38.114940575964,49.54,37.673865844638,3.7619,18,MRK
10-15-2015,63.22222,72.0,53,5.08326,64.5,37.77272742234901,37.453328478975,38.844995303676,50.72,38.571224780784,3.7619,18,MRK
10-16-2015,63.22222,72.0,53,5.08326,64.5,39.01229951211,38.844995303676,39.331698455484,51.48,39.149184773556,3.71429,18,MRK
10-19-2015,63.22222,72.0,53,5.08326,64.5,39.035113722351,38.730924252471,39.202417930785,51.4,39.08834687958,3.71429,18,MRK
10-20-2015,63.22222,72.0,53,5.08326,64.5,39.080742142833,38.09973110247,39.14127584733912,50.39,38.320268468133,3.71429,18,MRK
10-21-2015,62.77778,72.0,53,4.99506,63.5,38.594038991025,38.137754786205,38.768947936206,50.59,38.472363203073,3.71429,18,MRK
10-22-2015,62.5,72.0,53,4.77552,63.5,38.647272148254,38.25182583741,39.970496342232,52.01,39.552235821147,3.71429,18,MRK
10-23-2015,62.5,72.0,53,4.77552,63.5,39.810796870545005,39.651097398858006,40.495223177775,52.88,40.213847918136,3.71429,18,MRK
10-26-2015,62.5,72.0,53,4.77552,63.5,40.038938972955,39.90463932200298,40.434385283799,52.91,40.236662128377,3.71429,18,MRK
10-27-2015,62.61111,72.0,53,4.73919,63.5,40.883064751872,40.137800550666,41.14162580127,53.47,40.662527386209,3.75,18,MRK
10-28-2015,62.44444,72.0,53,4.76354,63.0,41.057973697053,40.723365280185,41.932518422958005,55.1,41.902099475970005,3.75,18,MRK
10-29-2015,62.44444,72.0,53,4.76354,63.0,41.795633161512,41.423001060909,42.312755260308,54.87,41.727190530789,3.75,18,MRK
10-30-2015,62.44444,72.0,53,4.76354,63.0,41.666352636813,41.567491059102,42.027577632295504,54.66,41.567491059102,3.75,18,MRK
11-02-2015,62.44444,72.0,53,4.76354,63.0,41.590305269343,41.377372640427,42.07320605277751,55.11,41.909704212717,3.71429,18,MRK
11-03-2015,62.44444,72.0,53,4.76354,63.0,41.886890002476,41.4268034292825,42.115032104886005,55.11,41.909704212717,3.71429,18,MRK
11-04-2015,62.44444,72.0,53,4.76354,63.0,42.183474735609,41.962937369946005,42.4078144696455,55.53,42.229103156091,3.71429,18,MRK
11-05-2015,62.44444,72.0,53,4.76354,63.0,42.175869998862005,41.582700532596,42.34591191252492,55.05,41.864075792235,3.71429,18,MRK
11-06-2015,62.44444,72.0,53,4.76354,63.0,41.666352636813,41.07318317054701,41.73479526753601,54.61,41.529467375367005,3.71429,18,MRK
11-09-2015,62.44444,72.0,53,4.76354,63.0,41.088392644041,40.86815946784788,41.377372640427,54.24,41.24809211572801,3.71429,18,MRK
11-10-2015,62.44444,72.0,53,4.76354,63.0,41.354558430186,41.080787907294,41.52186263862001,54.43,41.392582113921,3.71429,18,MRK
11-11-2015,62.44444,72.0,53,4.76354,63.0,41.681562110307006,40.822226857896005,41.8260521085,53.72,40.852645804884,3.71429,18,MRK
11-12-2015,62.44444,72.0,53,4.76354,63.0,40.75378422717301,40.327918969341006,41.04284027092648,53.03,40.327918969341006,3.71429,18,MRK
11-13-2015,62.44444,72.0,53,4.76354,63.0,40.654922649462,40.22905739163,40.852645804884,53.03,40.327918969341006,3.71429,18,MRK
11-16-2015,62.44444,72.0,53,4.76354,63.0,39.689121082593,39.643492662111,40.92108843560701,53.7,40.83743633139,3.71429,18,MRK
11-17-2015,62.44444,72.0,53,4.76354,63.0,40.845041068137,40.525642124763,41.29372053621,53.71,40.845041068137,3.71429,18,MRK
11-18-2015,62.55556,72.0,54,4.56097,63.0,40.959112119342,40.83743633139,41.308930009704,54.23,41.240487378981,3.71429,18,MRK
11-19-2015,62.55556,72.0,54,4.56097,63.0,41.400186850668,41.00588125033605,41.46779296034883,54.28,41.27851106271601,3.71429,18,MRK
11-20-2015,62.55556,72.0,54,4.56097,63.0,41.529467375367005,41.0655784338,41.719585794042,54.1,41.14162580127,3.71429,18,MRK
11-23-2015,62.55556,72.0,54,4.56097,63.0,41.12261395940251,40.898274225366,41.21850968978217,54.01,41.07318317054701,3.71429,18,MRK
11-24-2015,62.47368,72.0,54,4.45289,63.0,40.730970016932005,40.38115212657,40.822226857896005,53.48,40.670132122956,3.68182,19,MRK
11-25-2015,62.47368,72.0,54,4.45289,63.0,40.776598437414,40.654922649462,41.004740539824006,53.72,40.852645804884,3.68182,19,MRK
11-27-2015,62.47368,72.0,54,4.45289,63.0,40.578875281992005,40.578875281992005,41.217673168740006,53.96,41.035159486812006,3.68182,19,MRK
11-30-2015,62.57895,72.0,54,4.51099,63.0,41.095997380788,40.3051047591,41.149230538017,53.01,40.312709495847,3.72727,19,MRK
12-01-2015,62.57895,72.0,54,4.51099,63.0,40.89066948861901,40.639713175968,41.552281585608,54.57,41.499048428379005,3.72727,19,MRK
12-02-2015,62.57895,72.0,54,4.51099,63.0,41.567491059102,40.875460015125,41.818447371753,53.82,40.928693172354,3.72727,19,MRK
12-03-2015,62.57895,72.0,54,4.51099,63.0,41.118811591029,39.727144766328,41.13402106452301,52.59,39.993310552473005,3.72727,19,MRK
12-04-2015,62.57895,72.0,54,4.51099,63.0,40.206243181389,40.175824234401,40.822226857896005,53.64,40.791807910908005,3.72727,19,MRK
12-07-2015,62.68421,72.0,54,4.35349,63.0,41.080787907294,40.4381876521725,41.240487378981,53.68,40.822226857896005,3.72727,19,MRK
12-08-2015,62.68421,72.0,54,4.35349,63.0,40.738574753679,40.472408967534,41.36976790368,53.47,40.662527386209,3.72727,19,MRK
12-09-2015,62.68421,72.0,54,4.35349,63.0,40.518037388016005,39.940077395244,40.7697541743417,52.82,40.168219497654,3.72727,19,MRK
12-10-2015,62.68421,72.0,54,4.35349,63.0,40.32031423259401,40.168219497654,41.050368960306,53.69,40.82983159464301,3.72727,19,MRK
12-11-2015,62.68421,72.0,54,4.35349,63.0,40.6534111343,39.901706551062006,40.868183872368,52.15,40.001422465165,3.72727,19,MRK
12-14-2015,62.68421,72.0,54,4.35349,63.0,40.001422465165,39.617899718615,40.162502018716005,52.2,40.03977473982,3.72727,19,MRK
12-15-2015,62.68421,72.0,54,4.35349,63.0,40.254547477888,40.062786104613,40.799149777989,52.9,40.57670658499,3.72727,19,MRK
12-16-2015,62.68421,72.0,54,4.35349,63.0,40.975570241402,40.6534111343,41.50828333635995,54.02,41.435797537262005,3.72727,19,MRK
12-17-2015,62.57895,72.0,54,4.41666,63.0,41.50483163164101,40.392615666646,41.612218000675,52.66,40.392615666646,3.72727,19,MRK
12-18-2015,62.3,72.0,54,4.47325,62.5,40.001422465165,39.587217898891,40.131820198992,51.64,39.610229263684005,3.69565,20,MRK
12-21-2015,62.3,72.0,54,4.47325,62.5,40.001422465165,39.27272924672,40.001422465165,51.87,39.786649727097,3.69565,20,MRK
12-22-2015,62.3,72.0,54,4.47325,62.5,39.894036096131,39.334092886168,40.062786104613,52.1,39.96307019051,3.69565,20,MRK
12-23-2015,62.3,72.0,54,4.47325,62.5,40.177842928578,40.162502018716005,40.822161142782,52.98,40.638070224438,3.69565,20,MRK
12-24-2015,62.3,72.0,54,4.47325,62.5,40.492331580749,40.354263391991005,40.753127048403,52.85,40.538354310335,3.69565,20,MRK
12-28-2015,62.3,72.0,54,4.47325,62.5,40.492331580749,40.3197463448015,40.684092954024,52.84,40.53068385540401,3.69565,20,MRK
12-29-2015,62.3,72.0,54,4.47325,62.5,40.630399769507,40.584377039921,41.12130888509101,53.34,40.91420660195401,3.69565,20,MRK
12-30-2015,62.3,72.0,54,4.47325,62.5,40.91420660195401,40.714774773748,41.098297520298,53.25,40.845172507575,3.69565,20,MRK
12-31-2015,62.3,72.0,54,4.47325,62.5,40.50000203568,40.392615666646,40.87263273622799,52.82,40.515342945542,3.69565,20,MRK
01-04-2016,62.3,72.0,54,4.47325,62.5,39.894036096131,39.587217898891,40.354263391991005,52.48,40.254547477888,3.69565,20,MRK
01-05-2016,62.3,72.0,54,4.47325,62.5,40.492331580749,40.40028612157701,41.01277194781735,53.15,40.768467958265,3.69565,20,MRK
01-06-2016,62.3,72.0,54,4.47325,62.5,40.277558842681,40.047445194751,40.615058859645,52.42,40.208524748302,3.69565,20,MRK
01-07-2016,62.3,72.0,54,4.47325,62.5,39.518183804512006,39.456820165064,40.1279849715265,51.96,39.855683821476,3.69565,20,MRK
01-08-2016,62.3,72.0,54,4.47325,62.5,40.277558842681,39.011933779066,40.285229297612005,51.08,39.180683787548,3.69565,20,MRK
01-11-2016,62.3,72.0,54,4.47325,62.5,39.311081521375,38.820172405791,39.5296894869085,51.25,39.311081521375,3.69565,20,MRK
01-12-2016,62.3,72.0,54,4.47325,62.5,39.510513349581,39.103979238238,39.940058825717,51.76,39.702274722856,3.69565,20,MRK
01-13-2016,62.3,72.0,54,4.47325,62.5,39.817331546821,38.79792808649111,39.932388370786,50.66,38.858524680446,3.69565,20,MRK
01-14-2016,62.1,72.0,53,4.78435,62.5,38.866195135377005,38.804831495929,39.970740645441,51.8,39.73295654258,3.69565,20,MRK
01-15-2016,61.8,72.0,53,4.58912,62.0,38.73579740155,38.42897920431,39.34943379603,51.14,39.226706517134005,3.69565,20,MRK
01-19-2016,61.8,72.0,53,4.58912,62.0,39.57954744396,38.973581504411,39.817331546821,51.34,39.380115615754,3.69565,20,MRK
01-20-2016,61.8,72.0,53,4.58912,62.0,38.57471784799901,37.81534280983,39.134661057962006,50.55,38.774149676205,3.69565,20,MRK
01-21-2016,61.8,72.0,53,4.58912,62.0,38.950570139618,38.421308749379,39.364774705892,50.92,39.057956508652005,3.69565,20,MRK
01-22-2016,61.35,72.0,53,4.4975,62.0,39.456820165064,39.080967873445005,39.686933812994006,51.35,39.387786070685,3.69565,20,MRK
01-25-2016,61.35,72.0,53,4.4975,62.0,39.387786070685,38.9359962752491,39.456820165064,50.92,39.057956508652005,3.69565,20,MRK
01-26-2016,61.35,72.0,53,4.4975,62.0,39.157672422755,38.935229229756,39.57954744396,51.45,39.46449061999501,3.69565,20,MRK
01-27-2016,60.95,72.0,53,4.68482,61.5,38.858524680446,38.221876921173,39.5527008517015,50.37,38.636081487447,3.6087,20,MRK
01-28-2016,60.95,72.0,53,4.68482,61.5,38.605399667723,37.569888252038,38.766479221274,49.2,37.738638260520005,3.6087,20,MRK
01-29-2016,60.65,72.0,53,4.54175,60.5,38.19886555638,38.030115547898,38.866195135377005,50.67,38.866195135377005,3.65217,20,MRK
02-01-2016,60.65,72.0,53,4.54175,60.5,38.651422397309005,38.229547376104,39.103979238238,50.75,38.927558774825,3.65217,20,MRK
02-02-2016,60.65,72.0,53,4.54175,60.5,38.55937693813701,38.27557010569,38.743467856481,50.41,38.666763307171,3.65217,20,MRK
02-03-2016,60.55,72.0,53,4.64193,60.5,38.060797367622,37.263070054798,38.4328144317755,50.05,38.390626929655,3.65217,20,MRK
02-04-2016,60.25,72.0,53,4.77363,60.0,38.122161007070005,36.841195033593,38.152842826794,48.59,37.270740509729,3.65217,20,MRK
02-05-2016,60.1,72.0,53,4.85695,59.5,37.27841096466,37.025285951937,38.137501916932,49.38,37.876706449278,3.65217,20,MRK
02-08-2016,60.1,72.0,53,4.85695,59.5,37.531535977383,36.79517230400701,37.838354174623,48.83,37.454831428073,3.65217,20,MRK
02-09-2016,60.1,72.0,53,4.85695,59.5,37.347445059039,37.12500186604,38.02244509296701,49.16,37.707956440796,3.65217,20,MRK
02-10-2016,60.1,72.0,53,4.85695,59.5,37.976422363381,37.961081453519,38.666763307171,49.53,37.991763273243,3.65217,20,MRK
02-11-2016,60.1,72.0,53,4.85695,59.5,37.439490518211,37.209376870281,37.884376904209,48.85,37.47017233793501,3.65217,20,MRK
02-12-2016,60.15,72.0,53,4.87109,60.0,37.569888252038,37.032956406868,37.669604166141,49.03,37.608240526693,3.65217,20,MRK
02-16-2016,60.15,72.0,53,4.87109,60.0,37.89204735914,37.769320080244,38.344604200069,49.78,38.183524646518,3.65217,20,MRK
02-17-2016,60.15,72.0,53,4.87109,60.0,38.352274655,38.321592835276,38.850854225515,50.6,38.81250195086,3.65217,20,MRK
02-18-2016,60.15,72.0,53,4.87109,60.0,38.81250195086,38.5402008008095,39.11164969316901,50.32,38.597729212792,3.65217,20,MRK
02-19-2016,60.15,72.0,53,4.87109,60.0,38.544036028275,38.252558740897,38.65909285224,50.12,38.444320114172,3.65217,20,MRK
02-22-2016,60.0,72.0,50,5.12835,60.0,38.567047393068,38.45060988721542,38.950570139618,50.77,38.942899684687006,3.65217,20,MRK
02-23-2016,59.85,72.0,50,5.25619,60.0,38.781820131136,38.682104217033,39.06961560014712,50.54,38.766479221274,3.65217,20,MRK
02-24-2016,59.85,72.0,50,5.25619,60.0,38.475001933896,38.068467822553,38.82776615617269,50.56,38.781820131136,3.65217,20,MRK
02-25-2016,59.85,72.0,50,5.25619,60.0,38.781820131136,38.651422397309005,39.1193201481,51.0,39.1193201481,3.65217,20,MRK
02-26-2016,59.85,72.0,50,5.25619,60.0,39.157672422755,38.835513315653,39.219036062203,50.64,38.843183770584005,3.65217,20,MRK
02-29-2016,59.85,72.0,50,5.25619,60.0,38.75113831141201,38.467331478965,38.988922414273,50.21,38.513354208551,3.65217,20,MRK
03-01-2016,59.85,72.0,50,5.25619,60.0,38.651422397309005,38.42138545392831,39.840342911614,51.75,39.694604267925,3.65217,20,MRK
03-02-2016,59.85,72.0,50,5.25619,60.0,39.602558808753,39.518183804512006,40.2200304306985,52.27,40.093467924337006,3.6087,20,MRK
03-03-2016,59.85,72.0,50,5.25619,60.0,40.024433829958,39.234376972065,40.131820198992,52.1,39.96307019051,3.6087,20,MRK
03-04-2016,59.85,72.0,50,5.25619,60.0,39.771308817235,39.50284289465,40.108808834199,52.08,39.947729280648,3.6087,20,MRK
03-07-2016,59.85,72.0,50,5.25619,60.0,39.76363836230401,39.694604267925,40.59979465433232,52.64,40.377274756784,3.6087,20,MRK
03-08-2016,59.85,72.0,50,5.25619,60.0,40.162502018716005,40.1049736067335,40.599717949783,52.45,40.23153611309501,3.6087,20,MRK
03-09-2016,59.85,72.0,50,5.25619,60.0,40.331252027198,39.96307019051,40.56903613005901,52.36,40.162502018716005,3.6087,20,MRK
03-10-2016,59.85,72.0,50,5.25619,60.0,40.415627031439,40.2123599757675,40.837502052644005,53.04,40.684092954024,3.6087,20,MRK
03-11-2016,59.85,72.0,50,5.25619,60.0,41.024545611940006,40.83884416066,41.36499827262,53.2,41.1638217004,3.6087,20,MRK
03-14-2016,59.85,72.0,50,5.25619,60.0,41.12513389805,40.881400743245,41.25667242604,53.08,41.07097097476,3.6087,20,MRK
03-15-2016,59.9,72.0,51,5.16624,60.0,40.60671734656,40.19662664165,40.73051831408,52.42,40.56029198374,3.6087,20,MRK
03-16-2016,59.9,72.0,51,5.16624,60.0,40.47517881857,39.890993003085,40.47517881857,51.94,40.18888908118,3.6087,20,MRK
03-17-2016,60.3,72.0,51,5.001,62.0,40.18115152071,39.71689789251,40.21210176259,51.53,39.87164910191,3.6087,20,MRK
03-18-2016,60.3,72.0,51,5.001,62.0,40.03413787178,39.918074464730005,40.556423203505,52.25,40.42875345575,3.6087,20,MRK
03-21-2016,60.3,72.0,51,5.001,62.0,40.49065393951,40.308821268465,40.87753196301,52.8,40.8543192816,3.6087,20,MRK
03-22-2016,60.3,72.0,51,5.001,62.0,40.68409295126,40.657011489615,41.36499827262,53.03,41.03228317241,3.6087,20,MRK
03-23-2016,60.3,72.0,51,5.001,62.0,41.4733241192,40.89300708395,41.4733241192,53.08,41.07097097476,3.6087,20,MRK
03-24-2016,60.3,72.0,51,5.001,62.0,40.84658172113,40.69183051173,41.27988510745,53.07,41.06323341429,3.6087,20,MRK
03-28-2016,60.3,72.0,51,5.001,62.0,41.10192121664,40.73438709431501,41.229590964394994,52.83,40.87753196301,3.6087,20,MRK
03-29-2016,60.3,72.0,51,5.001,62.0,40.93943244677,40.67635539079,41.32631047027,53.32,41.25667242604,3.6087,20,MRK
03-30-2016,60.3,72.0,51,5.001,62.0,41.38047339356,41.090314875935,41.43463631685,53.22,41.17929682134,3.6087,20,MRK
03-31-2016,60.3,72.0,51,5.001,62.0,41.07097097476,40.82336903972,41.38047339356,52.91,40.93943244677,3.6087,20,MRK
04-01-2016,60.3,72.0,51,5.001,62.0,40.6221924675,40.57576710468,41.62033776813,53.7,41.5506997239,3.6087,20,MRK
04-04-2016,60.3,72.0,51,5.001,62.0,41.71318849377,41.58938752625,42.27029284761,54.4,42.0923289568,3.6087,20,MRK
04-05-2016,60.3,72.0,51,5.001,62.0,41.852464582230006,41.77508897753,42.33993089184,54.24,41.96852798928,3.6087,20,MRK
04-06-2016,61.2381,80.0,51,6.4358,62.0,42.05364115445,41.98400311022,43.16784986213,55.63,43.04404889461,3.66667,21,MRK
04-07-2016,61.24019,80.04398,51,6.44191,62.0,42.81965964098,42.59527038735,43.16011230166,55.42,42.88156012474,3.66667,21,MRK
04-08-2016,61.24019,80.04398,51,6.44191,62.0,43.13689962025,42.6339581897,43.256831807535,55.36,42.83513476192,3.66667,21,MRK
04-11-2016,61.24019,80.04398,51,6.44191,62.0,42.84287232239,42.54110746406,43.12916205978,55.05,42.59527038735,3.66667,21,MRK
04-12-2016,61.24019,80.04398,51,6.44191,62.0,42.53336990359,42.51015722218,43.13689962025,55.34,42.81965964098,3.66667,21,MRK
04-13-2016,61.24019,80.04398,51,6.44191,62.0,42.91251036662,42.761627937455,43.32260107153,55.96,43.29938839012,3.66667,21,MRK
04-14-2016,61.24019,80.04398,51,6.44191,62.0,43.34581375294,43.28391326918,43.7945922602,56.45,43.678528853150006,3.66667,21,MRK
04-15-2016,61.28781,80.04398,54,6.24856,62.0,43.740429336910005,43.23748790636,43.75590445785,56.14,43.43866447858,3.66667,21,MRK
04-18-2016,61.28781,80.04398,54,6.24856,62.0,43.41545179717,43.26843814824,43.97255615101,56.51,43.72495421597,3.66667,21,MRK
04-19-2016,61.28781,80.04398,54,6.24856,62.0,43.89518054631,43.50056496234,44.39812197686,56.86,43.99576883242,3.66667,21,MRK
04-20-2016,61.28781,80.04398,54,6.24856,62.0,44.22015808605,43.67079129268,44.4135970978,56.58,43.77911713926,3.66667,21,MRK
04-21-2016,61.28781,80.04398,54,6.24856,62.0,43.593415687980006,43.57020300657,44.12730736041,56.6,43.7945922602,3.66667,21,MRK
04-22-2016,61.66876,80.04398,54,6.09559,62.0,43.86423030443,43.72495421597,44.12730736041,56.74,43.90291810678,3.66667,21,MRK
04-25-2016,61.71638,80.04398,54,6.04702,62.0,43.70174153456,43.330338632,43.82554250208,56.22,43.50056496234,3.66667,21,MRK
04-26-2016,61.71638,80.04398,54,6.04702,62.0,43.64757861127,43.22975034589,43.65531617174,56.04,43.36128887388,3.66667,21,MRK
04-27-2016,61.71638,80.04398,54,6.04702,62.0,43.37676399482,43.37676399482,43.81006738114,56.31,43.57020300657,3.66667,21,MRK
04-28-2016,61.71638,80.04398,54,6.04702,62.0,43.24522546683,42.978279630615,43.50830252281,55.74,43.12916205978,3.66667,21,MRK
04-29-2016,61.71638,80.04398,54,6.04702,62.0,43.05178645508,42.21612992432,43.05178645508,54.84,42.43278161748,3.66667,21,MRK
05-02-2016,61.71638,80.04398,54,6.04702,62.0,42.44051917795,42.3244557709,42.83513476192,55.3,42.7887093991,3.66667,21,MRK
05-03-2016,61.71638,80.04398,54,6.04702,62.0,42.66490843158,42.44051917795,42.90477280615,55.08,42.61848306876,3.66667,21,MRK
05-04-2016,61.71638,80.04398,54,6.04702,62.0,42.33219333137,42.1435516071114,42.58753282688,54.81,42.40956893607,3.66667,21,MRK
05-05-2016,61.62114,80.04398,54,6.02602,62.0,41.99947823116,41.27214754698,42.0923289568,54.09,41.852464582230006,3.66667,21,MRK
05-06-2016,61.62114,80.04398,54,6.02602,62.0,41.64355044954,41.055495853820005,41.75961385659,53.6,41.4733241192,3.66667,21,MRK
05-09-2016,61.66876,80.04398,54,5.98522,62.0,41.45011143779,41.40368607497,42.03816603351,54.1,41.8602021427,3.66667,21,MRK
05-10-2016,61.66876,80.04398,54,5.98522,62.0,42.14649188009,42.08459139633,42.34766845231,54.68,42.30898064996,3.66667,21,MRK
05-11-2016,61.66876,80.04398,54,5.98522,62.0,42.3244557709,41.98400311022,42.39409381513,54.31,42.02269091257,3.66667,21,MRK
05-12-2016,61.66876,80.04398,54,5.98522,62.0,42.23934260573,41.72866361471,42.26255528714,54.12,41.87567726364,3.66667,21,MRK
05-13-2016,61.66876,80.04398,54,5.98522,62.0,41.8602021427,41.65128801001,42.17744212197,53.88,41.68997581236,3.66667,21,MRK
05-16-2016,61.66876,80.04398,54,5.98522,62.0,41.60486264719,41.46558655873,42.37861869419,54.65,42.28576796855,3.66667,21,MRK
05-17-2016,61.66876,80.04398,54,5.98522,62.0,42.10006651727,41.76735141706,42.22386748479,54.32,42.03042847304,3.66667,21,MRK
05-18-2016,61.66876,80.04398,54,5.98522,62.0,42.08459139633,41.914365065990005,42.51789478265,54.67,42.30124308949,3.66667,21,MRK
05-19-2016,61.66876,80.04398,54,5.98522,62.0,41.90662750552,41.84472702176,42.54110746406,54.58,42.23160504526,3.66667,21,MRK
05-20-2016,61.62114,80.04398,54,5.98638,62.0,42.42504405701,42.27029284761,42.97441085038,55.11,42.64169575017,3.66667,21,MRK
05-23-2016,61.62114,80.04398,54,5.98638,62.0,42.556582585,42.38635625466,42.73454647581,54.92,42.49468210124,3.66667,21,MRK
05-24-2016,61.62114,80.04398,54,5.98638,62.0,42.73454647581,42.69585867346,43.241356686595,55.6,43.0208362132,3.66667,21,MRK
05-25-2016,61.62114,80.04398,54,5.98638,62.0,43.18332498307,43.15237474119,43.84875518349,56.57,43.77137957879,3.66667,21,MRK
05-26-2016,61.62114,80.04398,54,5.98638,62.0,43.69400397409,43.593415687980006,43.883574205605,56.39,43.63210349033,3.66667,21,MRK
05-27-2016,61.62114,80.04398,54,5.98638,62.0,43.7172166555,43.50830252281,43.98029371148,56.48,43.70174153456,3.66667,21,MRK
05-31-2016,61.62114,80.04398,54,5.98638,62.0,43.709479095030005,43.388370335525,43.88744298584,56.26,43.53151520422,3.66667,21,MRK
06-01-2016,61.62114,80.04398,54,5.98638,62.0,43.4850898414,43.29165082965,43.73269177644,56.33,43.58567812751,3.66667,21,MRK
06-02-2016,61.62114,80.04398,54,5.98638,62.0,43.67079129268,43.60889080892,43.99576883242,56.82,43.96481859054,3.66667,21,MRK
06-03-2016,61.62114,80.04398,54,5.98638,62.0,43.98029371148,43.54699032516,44.07314443712,56.64,43.82554250208,3.66667,21,MRK
06-06-2016,61.62114,80.04398,54,5.98638,62.0,43.84101762302,43.83328006255,44.39038441639,57.17,44.23563320699,3.66667,21,MRK
