 Date,CL Price Target,CL Price Target - High,CL Price Target - Low,CL Price Target - StdDev,CL Price Target - Median,CL Open,CL Low,CL High,CL Close,CL Adj. Close,CL Rating,CL Price Target - #,Ticker
02-05-2015,71.35,78.0,58,5.31296,72.0,57.65266431237,57.4950300309,58.22512565034,69.79,57.901560546270005,3.14815,20,CL
02-06-2015,71.35,78.0,58,5.31296,72.0,57.83518821723,57.21294763248,57.86007784062,69.3,57.4950300309,3.14815,20,CL
02-09-2015,71.35,78.0,58,5.31296,72.0,57.35398883169,57.1631683857,57.58629198333,69.07,57.30420958491,3.14815,20,CL
02-10-2015,71.35,78.0,58,5.31296,72.0,57.55310581881,57.17146492683,57.76051934706,69.44,57.61118160672,3.14815,20,CL
02-11-2015,71.35,78.0,58,5.31296,72.0,57.70244355915,57.2969915941269,57.967932875310005,69.47,57.63607123011,3.14815,20,CL
02-12-2015,71.35,78.0,58,5.31296,72.0,57.51162311316,57.51162311316,57.95548806361501,69.85,57.95133979305,3.14815,20,CL
02-13-2015,71.35,78.0,58,5.31296,72.0,57.68585047689,57.6609608535,58.20023602695001,70.08,58.14216023904,3.14815,20,CL
02-17-2015,71.85,78.0,58,5.16018,72.5,58.07578791,57.76881588819,58.45742880198,70.19,58.23342219147,3.14815,20,CL
02-18-2015,71.85,78.0,58,5.16018,72.5,57.87667092288001,57.87667092288001,58.58187691893,70.54,58.52380113102001,3.14815,20,CL
02-19-2015,71.85,78.0,58,5.16018,72.5,58.37446339068,58.00941558096,58.73121465927001,70.21,58.25001527373,3.14815,20,CL
02-20-2015,71.85,78.0,58,5.16018,72.5,58.18364294469,57.71903664140999,58.36616684955,70.24,58.27490489712,3.14815,20,CL
02-23-2015,72.2,81.0,58,5.51906,72.5,58.91373856413001,58.45742880198,58.91373856413001,70.68,58.639952706840006,3.22222,20,CL
02-24-2015,72.2,81.0,58,5.51906,72.5,58.78929044718,58.469873613675,59.08796592786,71.01,58.91373856413001,3.22222,20,CL
02-25-2015,72.2,81.0,58,5.51906,72.5,58.94692472865,58.698028494750005,59.06307630447,71.01,58.91373856413001,3.22222,20,CL
02-26-2015,72.2,81.0,58,5.51906,72.5,58.85566277622,58.62335962458,59.14604171577,71.11,58.99670397543,3.22222,20,CL
02-27-2015,72.3,81.0,58,5.64004,72.5,58.93862818752001,58.68143541249,59.01329705769,70.82,58.75610428266,3.22222,20,CL
03-02-2015,72.3,81.0,58,5.64004,72.5,58.39935301407,58.39935301407,58.97181435204,71.01,58.91373856413001,3.22222,20,CL
03-03-2015,72.3,81.0,58,5.64004,72.5,58.905442023,58.31638760277001,58.905442023,70.68,58.639952706840006,3.22222,20,CL
03-04-2015,72.3,81.0,58,5.64004,72.5,58.47402188424,58.26660835599,58.706325035880006,70.68,58.639952706840006,3.22222,20,CL
03-05-2015,72.3,81.0,58,5.64004,72.5,58.88055239961,58.73121465927001,59.370048326280006,71.46,59.28708291498,3.22222,20,CL
03-06-2015,72.3,81.0,58,5.64004,72.5,58.76440082379,57.36228537282,58.88884894074,69.25,57.45354732525,3.22222,20,CL
03-09-2015,72.3,81.0,58,5.64004,72.5,57.34569229056,57.29591304378,57.9098570874,69.59,57.73562972367,3.22222,20,CL
03-10-2015,72.3,81.0,58,5.64004,72.5,57.47843694864,56.74834132920001,57.4950300309,68.4,56.74834132920001,3.22222,20,CL
03-11-2015,72.3,81.0,58,5.64004,72.5,56.64048629451,56.15928690897,56.76493441146,67.89,56.32521773157,3.22222,20,CL
03-12-2015,72.2,81.0,58,5.64447,72.0,56.68196900016,56.54092780095001,56.89767906954,68.53,56.85619636389,3.22222,20,CL
03-13-2015,72.15,81.0,58,5.63272,72.0,56.65707937677001,56.35010735496,56.84789982276,68.46,56.79812057597999,3.22222,20,CL
03-16-2015,72.15,81.0,58,5.63272,72.0,56.99723756310001,56.89767906954,57.370581913950005,69.02,57.26272687926,3.22222,20,CL
03-17-2015,72.15,81.0,58,5.63272,72.0,56.868641175585005,56.686117270725006,57.08849951553,68.41,56.75663787033,3.22222,20,CL
03-18-2015,72.0,81.0,58,5.6745,72.0,56.62389321225,55.48726707744,57.03042372762,68.33,56.69026554129,3.22222,20,CL
03-19-2015,72.0,81.0,58,5.6745,72.0,56.56581742434,56.25884540253001,56.85619636389,68.29,56.65707937677001,3.22222,20,CL
03-20-2015,72.0,81.0,58,5.6745,72.0,56.95575485745,56.84789982276,57.756371076495,69.56,57.710740100280006,3.22222,20,CL
03-23-2015,72.0,81.0,58,5.6745,72.0,57.78540897045001,57.4950300309,58.39935301407,70.17,58.21682910921,3.22222,20,CL
03-24-2015,72.0,81.0,58,5.6745,72.0,58.05919482774001,57.503326572030005,58.61506308345,69.31,57.503326572030005,3.22222,20,CL
03-25-2015,72.0,81.0,58,5.6745,72.0,57.83518821723,57.09679605666,58.00111903983,68.89,57.15487184457,3.22222,20,CL
03-26-2015,72.0,81.0,58,5.6745,72.0,57.01383064536,56.81471365824,57.42036116073,68.74,57.03042372762,3.22222,20,CL
03-27-2015,72.0,81.0,58,5.6745,72.0,57.17146492683,56.76493441146,57.32080266717001,68.75,57.038720268750005,3.22222,20,CL
03-30-2015,72.0,81.0,58,5.6745,72.0,57.038720268750005,56.86449290502001,57.65681258293501,69.29,57.48673348977001,3.22222,20,CL
03-31-2015,72.0,81.0,58,5.6745,72.0,57.12998222118,57.113389138920006,57.85592957005501,69.34,57.52821619542001,3.22222,20,CL
04-01-2015,72.0,81.0,58,5.6745,72.0,57.52821619542001,56.92256869293,57.52821619542001,69.09,57.32080266717001,3.22222,20,CL
04-02-2015,72.0,81.0,58,5.6745,72.0,57.28761650265,57.08849951553,57.61947814785,69.33,57.51991965429,3.22222,20,CL
04-06-2015,71.9,81.0,58,5.72626,72.0,57.26272687926,57.14657530344,58.3246841439,69.95,58.034305204350005,3.22222,20,CL
04-07-2015,71.9,81.0,58,5.72626,72.0,58.01771212209001,57.81859513497,58.436687449155,69.71,57.83518821723,3.22222,20,CL
04-08-2015,71.9,81.0,58,5.72626,72.0,57.86007784062,57.59458852446,58.28320143825,69.9,57.99282249870001,3.22222,20,CL
04-09-2015,72.25,81.0,58,5.50341,72.0,57.9098570874,57.47843694864,58.12556715678,69.96,58.04260174548,3.25926,20,CL
04-10-2015,72.25,81.0,58,5.50341,72.0,57.98452595757,57.72733318254,58.108974074520006,69.61,57.75222280593,3.25926,20,CL
04-13-2015,72.25,81.0,58,5.50341,72.0,57.53651273655,57.35398883169,57.88496746401,69.31,57.503326572030005,3.25926,20,CL
04-14-2015,72.25,81.0,58,5.50341,72.0,57.27931996152001,57.246133797,58.09238099226,69.63,57.76881588819,3.25926,20,CL
04-15-2015,72.25,81.0,58,5.50341,72.0,57.84348475836,57.76051934706,58.37446339068,69.88,57.97622941644,3.25926,20,CL
04-16-2015,72.25,81.0,58,5.50341,72.0,58.04260174548,57.79370551158,58.3246841439,70.08,58.14216023904,3.25926,20,CL
04-17-2015,72.68421,81.0,58,5.53508,73.0,57.81859513497,57.22954071474,57.94304325192,69.28,57.47843694864,3.26923,19,CL
04-20-2015,72.31579,81.0,58,5.85844,73.0,56.99723756310001,56.67367245903,57.4120646196,68.46,56.79812057597999,3.23077,19,CL
04-21-2015,72.16667,81.0,58,5.98377,72.5,57.265320162336,57.265320162336,57.840976789842,69.01,57.574005600274006,3.16,18,CL
04-22-2015,72.16667,81.0,58,5.98377,72.5,57.565662750600005,57.307034410706,57.824291090494,69.28,57.799262541472,3.16,18,CL
04-23-2015,72.16667,81.0,58,5.98377,72.5,57.50726280288201,57.39046290744601,57.9828052343,69.22,57.749205443428,3.16,18,CL
04-24-2015,72.16667,81.0,58,5.98377,72.5,57.77423399245,57.574005600274006,57.949433835604,69.17,57.707491195058005,3.16,18,CL
04-27-2015,72.16667,81.0,58,5.98377,72.5,57.81594824082,57.415491456468,57.92440528658201,68.98,57.548977051252,3.16,18,CL
04-28-2015,72.16667,81.0,58,5.98377,72.5,57.39046290744601,57.090120319182006,57.715834044732006,68.77,57.373777208098,3.16,18,CL
04-29-2015,72.16667,81.0,58,5.98377,72.5,57.140177417226,56.98166327342,57.548977051252,68.51,57.15686311657401,3.16,18,CL
04-30-2015,72.33333,81.0,58,5.86894,72.5,56.305892449826,55.713550122972,56.456063743958005,67.28,56.130692606672,3.16,18,CL
05-01-2015,71.5,79.0,58,5.35672,72.0,56.130692606672,55.81366431906001,56.48109229298,67.68,56.464406593632006,3.16,18,CL
05-04-2015,71.5,79.0,58,5.35672,72.0,56.589549338742,56.489435142654,56.93994902505,67.86,56.614577887764,3.16,18,CL
05-05-2015,71.38889,79.0,58,5.28245,72.0,56.848177678636,56.164064005368,56.931606175376,67.38,56.214121103412,3.16,18,CL
05-06-2015,71.38889,79.0,58,5.28245,72.0,56.52280654135,56.013892711236,56.62292073743801,67.79,56.556177940046005,3.16,18,CL
05-07-2015,71.38889,79.0,58,5.28245,72.0,56.706349234178,56.3142352995,56.93994902505,67.88,56.631263587112,3.16,18,CL
05-08-2015,71.38889,79.0,58,5.28245,72.0,57.1485202669,56.71469208385201,57.265320162336,68.2,56.898234776680006,3.16,18,CL
05-11-2015,71.38889,79.0,58,5.28245,72.0,56.656292136134,56.581206489068,57.115148868204,67.83,56.589549338742,3.16,18,CL
05-12-2015,71.38889,79.0,58,5.28245,72.0,56.330920998848,56.172406855042,56.823149129614,67.88,56.631263587112,3.2,18,CL
05-13-2015,71.38889,79.0,58,5.28245,72.0,56.748063482548,56.305892449826,57.131834567552005,67.6,56.39766379624,3.2,18,CL
05-14-2015,71.38889,79.0,58,5.28245,72.0,56.748063482548,56.739720632874,57.332062959728,68.63,57.256977312662,3.2,18,CL
05-15-2015,71.0,79.0,58,5.17914,72.0,57.198577364944,57.090120319182006,57.48223425386001,68.63,57.256977312662,3.16667,17,CL
05-18-2015,71.0,79.0,58,5.17914,72.0,57.140177417226,57.06509177016001,57.415491456468,68.61,57.240291613314,3.16667,17,CL
05-19-2015,71.0,79.0,58,5.17914,72.0,57.290348711358,57.140177417226,57.728348319243,69.14,57.682462646036,3.16667,17,CL
05-20-2015,71.0,79.0,58,5.17914,72.0,57.715834044732006,57.473891404186,57.799262541472,68.89,57.473891404186,3.16667,17,CL
05-21-2015,71.0,79.0,58,5.17914,72.0,57.407148606794,57.12140600545951,57.448862855164,68.82,57.415491456468,3.16667,17,CL
05-22-2015,71.0,79.0,58,5.17914,72.0,57.473891404186,57.115148868204,57.48223425386001,68.5,57.1485202669,3.16667,17,CL
05-26-2015,71.0,79.0,58,5.17914,72.0,57.081777469508005,55.988864162214,57.1485202669,67.15,56.022235560910005,3.16667,17,CL
05-27-2015,71.0,79.0,58,5.17914,72.0,56.14737830602,56.130692606672,56.52280654135,67.54,56.34760669819601,3.16667,17,CL
05-28-2015,71.0,79.0,58,5.17914,72.0,56.34760669819601,56.034749835421,56.422692345262,67.33,56.172406855042,3.16667,17,CL
05-29-2015,71.0,79.0,58,5.17914,72.0,56.072292658954,55.680178724276,56.18909255439,66.79,55.721892972646,3.16667,17,CL
06-01-2015,71.0,79.0,58,5.17914,72.0,55.65515017525399,55.358979011827,55.99720701188801,66.9,55.81366431906001,3.16667,17,CL
06-02-2015,71.0,79.0,58,5.17914,72.0,55.788635770038006,55.52166458047,55.955492763518,66.73,55.671835874602,3.16667,17,CL
06-03-2015,71.0,79.0,58,5.17914,72.0,55.73023582232,55.4799503321,55.872064266778,66.57,55.538350279818,3.16667,17,CL
06-04-2015,71.0,79.0,58,5.17914,72.0,55.238007691554,54.93766510329,55.81366431906001,65.92,54.996065051008,3.16667,17,CL
06-05-2015,71.0,79.0,58,5.17914,72.0,54.971036501986,54.195151482304,55.0628078484,65.48,54.628979665352006,3.16667,17,CL
06-08-2015,71.0,79.0,58,5.17914,72.0,54.553894018286,54.086694436542,54.674865338559,65.34,54.512179769916,3.16667,17,CL
06-09-2015,71.0,79.0,58,5.17914,72.0,54.58726541698201,54.362008475784,55.496636031448,66.03,55.087836397422,3.16667,17,CL
06-10-2015,71.35294,79.0,58,4.73959,72.0,55.680178724276,55.613435926884,56.289206750478,67.07,55.955492763518,3.20833,17,CL
06-11-2015,71.11765,79.0,58,4.60029,72.0,55.43823608373,55.204636292858005,55.680178724276,66.55,55.52166458047,3.16667,17,CL
06-12-2015,71.11765,79.0,58,4.60029,72.0,55.429893234056,55.10452209677,55.43406465889299,66.29,55.304750488946006,3.16667,17,CL
06-15-2015,71.11765,79.0,58,4.60029,72.0,54.779150959484,54.403722724154,54.97937935166001,65.34,54.512179769916,3.16667,17,CL
06-16-2015,71.11765,79.0,58,4.60029,72.0,54.370351325458,54.370351325458,55.129550645792,65.98,55.046122149052,3.16667,17,CL
06-17-2015,71.11765,79.0,58,4.60029,72.0,55.129550645792,55.0628078484,55.546693129492,66.41,55.404864685034,3.16667,17,CL
06-18-2015,71.52941,79.0,65,3.61561,72.0,55.55503597916601,55.538350279818,56.339263848522,67.17,56.038921260258,3.25,17,CL
06-19-2015,71.52941,79.0,65,3.61561,72.0,55.721892972646,55.56337882884,56.04726410993201,66.9,55.81366431906001,3.25,17,CL
06-22-2015,71.52941,79.0,65,3.61561,72.0,56.055606959606,55.972178462866005,56.37263524721799,67.24,56.097321207976,3.25,17,CL
06-23-2015,71.52941,79.0,65,3.61561,72.0,55.955492763518,55.763607221016,56.122349756998,67.01,55.90543566547401,3.25,17,CL
06-24-2015,71.52941,79.0,65,3.61561,72.0,55.838692868082006,55.46326463275201,55.99720701188801,66.49,55.471607482426,3.25,17,CL
06-25-2015,71.52941,79.0,65,3.61561,72.0,55.488293181774,55.329779037968,55.73023582232,66.46,55.446578933404,3.25,17,CL
06-26-2015,71.52941,79.0,65,3.61561,72.0,55.69686442362401,55.429893234056,55.8970928158,66.5,55.4799503321,3.25,17,CL
06-29-2015,71.52941,79.0,65,3.61561,72.0,55.0628078484,54.537208318938006,55.346464737316005,65.4,54.56223686796,3.25,17,CL
06-30-2015,71.52941,79.0,65,3.61561,72.0,54.93766510329,54.487151220894006,54.962693652312,65.41,54.570579717634,3.25,17,CL
07-01-2015,71.52941,79.0,65,3.61561,72.0,54.720751011766005,54.68737961307,55.221321992206,66.16,55.196293443184,3.25,17,CL
07-02-2015,71.52941,79.0,65,3.61561,72.0,55.379836136012,55.046122149052,55.546693129492,66.16,55.196293443184,3.25,17,CL
07-06-2015,71.52941,79.0,65,3.61561,72.0,54.79583665883201,54.754122410462,55.321436188294,65.96,55.029436449704,3.25,17,CL
07-07-2015,71.52941,79.0,65,3.61561,72.0,55.179607743836,55.029436449704,56.209949678575,67.31,56.155721155694,3.25,17,CL
07-08-2015,71.52941,79.0,65,3.61561,72.0,55.838692868082006,55.43823608373,56.030578410584,66.45,55.43823608373,3.25,17,CL
07-09-2015,71.52941,79.0,65,3.61561,72.0,56.022235560910005,55.18795059351,56.04726410993201,66.17,55.204636292858005,3.25,17,CL
07-10-2015,71.52941,79.0,65,3.61561,72.0,55.69686442362401,55.504978881122,55.822007168734,66.64,55.596750227536,3.25,17,CL
07-13-2015,71.52941,79.0,65,3.61561,72.0,55.85537856743,55.822007168734,56.3142352995,67.44,56.264178201456,3.25,17,CL
07-14-2015,71.52941,79.0,65,3.61561,72.0,56.3142352995,55.838692868082006,56.3142352995,67.27,56.122349756998,3.25,17,CL
07-15-2015,71.52941,79.0,65,3.61561,72.0,55.930464214496006,55.69686442362401,56.380978096892,66.91,55.822007168734,3.25,17,CL
07-16-2015,71.52941,79.0,65,3.61561,72.0,56.172406855042,56.04726410993201,56.506120842002005,67.62,56.414349495588006,3.25,17,CL
07-17-2015,71.52941,79.0,65,3.61561,72.0,56.197435404064,56.06394980928,56.414349495588006,67.5,56.3142352995,3.25,17,CL
07-20-2015,71.72222,79.0,65,3.60255,72.0,56.205778253738,56.013892711236,56.698006384504,67.8,56.56452078972,3.32,18,CL
07-21-2015,71.72222,79.0,65,3.60255,72.0,56.69036887440599,56.019179069766,56.749097982312,66.94,56.161806903252,3.33333,18,CL
07-22-2015,71.72222,79.0,65,3.60255,72.0,56.161806903252,55.985619579534,56.363163844644006,67.0,56.2121461386,3.33333,18,CL
07-23-2015,71.72222,79.0,65,3.60255,72.0,56.2121461386,56.052738559998005,56.363163844644006,67.04,56.245705628832006,3.33333,18,CL
07-24-2015,71.72222,79.0,65,3.60255,72.0,56.220536011158,56.027568942324,56.33799422697,67.0,56.2121461386,3.33333,18,CL
07-27-2015,71.72222,79.0,65,3.60255,72.0,56.010789197208005,55.826212000932,56.472232187898,67.3,56.46384231534,3.33333,18,CL
07-28-2015,71.72222,79.0,65,3.60255,72.0,56.581300531152,56.438672697666,57.441262468347006,68.39,57.378338424162,3.33333,18,CL
07-29-2015,71.72222,79.0,65,3.60255,72.0,57.26088020835,57.160201737654,58.083087719034005,68.93,57.83139154229401,3.33333,18,CL
07-30-2015,71.72222,79.0,65,3.60255,72.0,57.68037383625,56.472232187898,57.72232319904,68.02,57.067913139516,3.32,18,CL
07-31-2015,71.83333,79.0,65,3.59398,72.0,57.101472629748,56.88333594324,57.294439698582,68.02,57.067913139516,3.32,18,CL
08-03-2015,71.83333,79.0,65,3.59398,72.0,56.765877727428,56.707148619522,57.445457404626,68.42,57.403508041836,3.32,18,CL
08-04-2015,71.83333,79.0,65,3.59398,72.0,57.336389061372,57.101472629748,57.646814346018,68.45,57.42867765951,3.32,18,CL
08-05-2015,71.83333,79.0,65,3.59398,72.0,57.697153581366,57.336389061372,58.083087719034005,69.08,57.957239630664,3.32,18,CL
08-06-2015,71.88889,79.0,65,3.60384,72.0,58.05791810136,57.588085238112,58.14181682694,68.65,57.596475110670006,3.32,18,CL
08-07-2015,71.88889,79.0,65,3.60384,72.0,57.579695365554,57.30282957114,57.63842447346,68.49,57.462237149742,3.32,18,CL
08-10-2015,71.88889,79.0,65,3.60384,72.0,57.755882689272,57.613254855786,57.957239630664,68.74,57.67198396369199,3.32,18,CL
08-11-2015,71.88889,79.0,65,3.60384,72.0,57.369948551604,57.210540973002,57.520966257648,68.26,57.269270080908,3.32,18,CL
08-12-2015,71.88889,79.0,65,3.60384,72.0,57.042743521842,56.182781584647,57.160201737654,68.0,57.0511333944,3.32,18,CL
08-13-2015,71.88889,79.0,65,3.60384,72.0,57.076303012074,56.69036887440599,57.197956164165,67.66,56.765877727428,3.32,18,CL
08-14-2015,71.88889,79.0,65,3.60384,72.0,56.849776453008005,56.623249893942,57.000794159052,67.79,56.87494607068201,3.32,18,CL
08-17-2015,71.88889,79.0,65,3.60384,72.0,56.59808027626799,56.279265119064,56.88333594324,67.66,56.765877727428,3.32,18,CL
08-18-2015,71.88889,79.0,65,3.60384,72.0,56.774267599986,56.623249893942,57.067913139516,67.69,56.791047345102,3.32,18,CL
08-19-2015,71.88889,79.0,65,3.60384,72.0,56.497401805572,55.87655123628,56.6316397665,66.74,55.994009452092,3.32,18,CL
08-20-2015,71.88889,79.0,65,3.60384,72.0,55.54095633396,55.339599392568,55.83460187349,65.99,55.36476901024199,3.32,18,CL
08-21-2015,71.88889,79.0,65,3.60384,72.0,55.222141176756,54.416713411188,55.440277863264,64.98,54.517391881884,3.32,18,CL
08-24-2015,71.88889,79.0,65,3.60384,72.0,51.93331113402,42.654112084872,53.250521125626,61.95,51.97526049681,3.32,18,CL
08-25-2015,71.88889,79.0,65,3.60384,72.0,53.057554056792,50.607711269856,53.267300870742,60.37,50.649660632646,3.32,18,CL
08-26-2015,71.44444,79.0,65,3.56249,71.5,51.622885849374,50.792288466132,52.35280476192,62.23,52.210176928434,3.32,18,CL
08-27-2015,71.44444,79.0,65,3.56249,71.5,52.503822467964,51.96267568797301,53.099503419582,63.09,52.931705968422,3.32,18,CL
08-28-2015,71.44444,79.0,65,3.56249,71.5,52.864586987958,52.453483232616,53.175012272604,63.35,53.14984265493,3.32,18,CL
08-31-2015,71.44444,79.0,65,3.56249,71.5,52.755518644704,52.35280476192,52.89814647819,62.81,52.696789536798,3.32,18,CL
09-01-2015,71.44444,79.0,65,3.56249,71.5,51.698394702396,51.102713750778,52.243736418666,61.27,51.404749162866,3.32,18,CL
09-02-2015,71.44444,79.0,65,3.56249,71.5,52.0172098596,51.622885849374,52.201787055876,62.18,52.168227565644,3.32,18,CL
09-03-2015,71.16667,79.0,65,3.77492,71.5,52.218566800992,52.218566800992,52.961070522375,62.92,52.789078134936,3.32,18,CL
09-04-2015,71.16667,79.0,65,3.77492,71.5,51.899751643788,51.505427633562,52.176617438202,61.46,51.564156741468,3.32,18,CL
09-08-2015,70.77778,79.0,65,3.6141,71.0,52.419923742384,52.14305794797,53.409928704228,63.43,53.216961635394,3.32,18,CL
09-09-2015,70.66667,79.0,63,3.81517,71.0,53.72874386143201,52.235346546108,53.804252714454,62.39,52.344414889362,3.32,18,CL
09-10-2015,70.66667,79.0,63,3.81517,71.0,52.252126291224,51.438308653098005,52.419923742384,61.93,51.958480751694,3.32,18,CL
09-11-2015,70.66667,79.0,63,3.81517,71.0,51.497037761004,51.497037761004,52.109498457738,61.92,51.950090879136,3.32,18,CL
09-14-2015,70.66667,79.0,63,3.81517,71.0,51.874582026114,51.63966559449,52.130473139133,62.11,52.109498457738,3.32,18,CL
09-15-2015,70.16667,79.0,63,3.93347,70.5,52.075938967506,51.488647888446,52.549966767033,62.43,52.377974379594,3.32,18,CL
09-16-2015,70.16667,79.0,63,3.93347,70.5,52.52060221308,52.4367034875,53.049164184234,63.07,52.914926223306,3.32,18,CL
09-17-2015,70.16667,79.0,63,3.93347,70.5,52.864586987958,52.839417370284,53.770693224222,63.27,53.082723674466,3.32,18,CL
09-18-2015,70.16667,79.0,63,3.93347,70.5,52.587721193544,52.55835663959101,53.405733767949,62.69,52.596111066102,3.32,18,CL
09-21-2015,70.16667,79.0,63,3.93347,70.5,52.990435076328,52.797468007494,53.216961635394,63.1,52.94009584098,3.32,18,CL
09-22-2015,70.16667,79.0,63,3.93347,70.5,52.4367034875,51.799073173092005,52.629670556334,62.16,52.151447820528,3.32,18,CL
09-23-2015,70.05556,79.0,63,3.90828,70.0,52.050769349832,51.80746304565,52.285685781456,62.1,52.10110858518,3.32,18,CL
09-24-2015,70.05556,79.0,63,3.90828,70.0,51.84941240844,51.559961805189,52.369584507036,62.25,52.22695667355,3.32,18,CL
09-25-2015,70.05556,79.0,63,3.90828,70.0,52.663230046566,52.554161703312,53.435098321902,63.14,52.973655331212,3.32,18,CL
09-28-2015,70.05556,79.0,63,3.90828,70.0,52.831027497726,52.147252884249,53.091113547024,62.16,52.151447820528,3.32,18,CL
09-29-2015,70.05556,79.0,63,3.90828,70.0,52.151447820528,52.10110858518,53.015604694002,63.07,52.914926223306,3.32,18,CL
09-30-2015,69.66667,75.0,63,3.29983,70.0,53.409928704228,52.931705968422,53.686794498642,63.46,53.242131253068,3.32,18,CL
10-01-2015,69.66667,75.0,63,3.29983,70.0,53.342809723764,53.032384439118,53.65323500841,63.72,53.460267939576,3.32,18,CL
10-02-2015,69.66667,75.0,63,3.29983,70.0,53.040774311676,52.906536350748,53.930100802824,64.28,53.930100802824,3.32,18,CL
10-05-2015,69.38889,75.0,63,3.30217,69.5,54.190186852122,53.980440038172006,54.962055127458,65.35,54.82781716653,3.32,18,CL
10-06-2015,69.11111,75.0,63,3.01642,69.5,54.78586780374,54.307645067934,54.78586780374,64.79,54.357984303282,3.32,18,CL
10-07-2015,69.11111,75.0,63,3.01642,69.5,54.57612098979,54.36637417584,54.936885509784005,65.35,54.82781716653,3.32,18,CL
10-08-2015,69.11111,75.0,63,3.01642,69.5,54.68518933304401,54.550951372116,55.32701458373099,65.9,55.289260157220006,3.32,18,CL
10-09-2015,69.11111,75.0,63,3.01642,69.5,55.3731588828,55.18438675024501,55.725533530236,66.34,55.658414549772,3.32,18,CL
10-12-2015,69.11111,75.0,63,3.01642,69.5,55.650024677214,55.36476901024199,55.859771491164,66.25,55.58290569675,3.32,18,CL
10-13-2015,69.11111,75.0,63,3.01642,69.5,55.347989265126,55.188581686524,55.616465186982005,65.97,55.347989265126,3.32,18,CL
10-14-2015,69.11111,75.0,63,3.01642,69.5,55.347989265126,54.9536652549,55.465447480938,65.75,55.16341206885,3.32,18,CL
10-15-2015,69.11111,75.0,63,3.01642,69.5,55.507396843728,55.339599392568,55.926890471628,66.57,55.85138161860599,3.32,18,CL
10-16-2015,69.11111,75.0,63,3.01642,69.5,56.128247413020006,55.96883983441799,56.430282825108,67.12,56.312824609296,3.32,18,CL
10-19-2015,69.11111,75.0,63,3.01642,69.5,56.228925883716,56.119857540462,56.572910658594,67.25,56.42189295255,3.32,18,CL
10-20-2015,69.11111,75.0,63,3.01642,69.5,56.170196775810005,56.094687922788,56.413503079992,67.06,56.262485373948,3.32,18,CL
10-21-2015,69.11111,75.0,63,3.01642,69.5,56.372175282189005,56.14435777992601,56.954375565750006,66.83,56.389050652727,3.32,18,CL
10-22-2015,69.11111,75.0,63,3.01642,69.5,56.65905658133501,56.25404768842301,58.101900762334,68.64,57.916271686416,3.32,18,CL
10-23-2015,69.11111,75.0,63,3.01642,69.5,57.983773168568,57.671578813615,58.38878206148001,68.94,58.169402244486,3.32,18,CL
10-26-2015,69.11111,75.0,63,3.01642,69.5,58.068150021258,57.933147056954,58.490034284708,68.72,57.983773168568,3.32,18,CL
10-27-2015,69.11111,75.0,63,3.01642,69.5,57.705329554691005,57.637828072539,58.2200283561,68.95,58.177839929755,3.32,18,CL
10-28-2015,69.11111,75.0,63,3.01642,69.5,58.2200283561,57.477512052428,58.355031320404,68.83,58.076587706527,3.32,18,CL
10-29-2015,69.11111,75.0,63,3.01642,69.5,57.89939631587801,57.730642610498,58.5955053505705,69.23,58.414095117287005,3.32,18,CL
10-30-2015,69.66667,75.0,63,2.90593,70.0,57.114691585861,55.984041759815,57.435323626083,66.35,55.984041759815,3.32,18,CL
11-02-2015,69.66667,75.0,63,3.16228,70.0,56.338424541113,55.992479445084,57.013439362632994,67.49,56.945937880481,3.32,18,CL
11-03-2015,69.66667,75.0,63,3.16228,70.0,56.734995748756,56.44811444961001,57.469074367159,68.0,57.3762598292,3.32,18,CL
11-04-2015,69.83333,75.0,63,3.14907,70.0,57.31719603231701,56.5324913023,57.418448255545,67.48,56.937500195212,3.32,18,CL
11-05-2015,70.22222,79.0,63,3.76468,70.0,56.96281325101901,56.70124500768001,57.283445291241,67.6,57.03875241844,3.32,18,CL
11-06-2015,70.22222,79.0,63,3.76468,70.0,56.709682692949,55.18246165926001,56.709682692949,65.82,55.536844440558,3.32,18,CL
11-09-2015,70.22222,79.0,63,3.76468,70.0,55.249963141412,55.076990593397504,55.659190876958505,65.77,55.494656014213,3.32,18,CL
11-10-2015,70.22222,79.0,63,3.76468,70.0,55.410279161523,55.334339994102,56.178108521002,66.38,56.009354815622,3.32,18,CL
11-11-2015,70.22222,79.0,63,3.76468,70.0,56.270923058961,56.059980927236,56.718120378218,66.45,56.068418612505006,3.32,18,CL
11-12-2015,70.22222,79.0,63,3.76468,70.0,55.81528805443501,55.047458694956,55.958728704008,65.27,55.072771750763,3.32,18,CL
11-13-2015,70.22222,79.0,63,3.76468,70.0,54.996832583342005,54.43150767031901,55.31746462356401,64.56,54.47369609666401,3.32,18,CL
11-16-2015,70.22222,79.0,63,3.76468,70.0,54.50744683774,54.50744683774,55.43559221733,65.57,55.325902308832994,3.32,18,CL
11-17-2015,70.22222,79.0,63,3.76468,70.0,55.621221293248006,54.963081842266,55.654043888944415,65.32,55.114960177108,3.32,18,CL
11-18-2015,70.22222,79.0,63,3.76468,70.0,55.114960177108,54.946206471728,55.806850369166,66.06,55.739348887014,3.32,18,CL
11-19-2015,70.22222,79.0,63,3.76468,70.0,55.958728704008,55.85747648078001,56.490302875955,66.38,56.009354815622,3.32,18,CL
