 Date,JNJ Price Target,JNJ Price Target - High,JNJ Price Target - Low,JNJ Price Target - StdDev,JNJ Price Target - Median,JNJ Open,JNJ Low,JNJ High,JNJ Close,JNJ Adj. Close,JNJ Rating,JNJ Price Target - #,Ticker
03-02-2015,108.68333,123,96.0,6.7449,109.0,83.54687345345,83.41691526025001,83.993604742575,103.22,83.83927938815,3.56522,18,JNJ
03-03-2015,108.68333,123,96.0,6.7449,109.0,83.74181074325,82.694022810575,83.74181074325,102.34,83.12450932555001,3.56522,18,JNJ
03-04-2015,108.68333,123,96.0,6.7449,109.0,82.94581680990001,82.174190037775,82.94581680990001,101.65,82.56406461737501,3.56522,18,JNJ
03-05-2015,108.68333,123,96.0,6.7449,109.0,82.905204874525,82.848348165,83.831157001075,102.52,83.2707122929,3.56522,18,JNJ
03-06-2015,108.68333,123,96.0,6.7449,109.0,82.92144964867501,81.1264021051,83.19761080922501,100.11,81.313217007825,3.56522,18,JNJ
03-09-2015,108.68333,123,96.0,6.7449,109.0,81.3863184915,81.02893346020001,81.9711303609,100.66,81.75994829695,3.56522,18,JNJ
03-10-2015,108.79444,123,96.0,6.7492,110.0,81.215748362925,80.82587378332501,81.5812557813,99.53,80.842118557475,3.56522,18,JNJ
03-11-2015,108.79444,123,96.0,6.7492,110.0,81.085790169725,79.77808585065,81.085790169725,98.32,79.8593097214,3.56522,18,JNJ
03-12-2015,108.79444,123,96.0,6.7492,110.0,80.3791424942,80.273551462225,81.4188080398,99.83,81.085790169725,3.56522,18,JNJ
03-13-2015,108.79444,123,96.0,6.7492,110.0,81.102034943875,80.11865754070476,81.264482685375,99.21,80.582202171075,3.56522,18,JNJ
03-16-2015,108.79444,123,96.0,6.7492,110.0,81.01268868605,81.01268868605,82.092966167025,101.06,82.08484377995,3.56522,18,JNJ
03-17-2015,108.79444,123,96.0,6.7492,110.0,81.313217007825,80.744649912575,81.6462348779,99.89,81.134524492175,3.56522,18,JNJ
03-18-2015,108.79444,123,96.0,6.7492,110.0,81.134524492175,80.517223074475,82.63716610105,101.46,82.40973926295,3.56522,18,JNJ
03-19-2015,108.79444,123,96.0,6.7492,110.0,82.06859900580001,81.963007973825,82.8117974231625,101.69,82.596554165675,3.56522,18,JNJ
03-20-2015,108.79444,123,96.0,6.7492,110.0,82.74275713302501,82.65341087520001,83.57936300175001,102.4,83.17324364800001,3.56522,18,JNJ
03-23-2015,108.79444,123,96.0,6.7492,110.0,83.230100357525,83.03516306772501,83.944870420125,102.98,83.64434209835001,3.56522,18,JNJ
03-24-2015,108.79444,123,96.0,6.7492,110.0,83.522506292225,82.79149145547501,83.84740177522501,101.96,82.8158586167,3.56522,18,JNJ
03-25-2015,108.79444,123,96.0,6.7492,110.0,82.726512358875,81.50003191055,83.25446751875,100.34,81.50003191055,3.56522,18,JNJ
03-26-2015,108.79444,123,96.0,6.7492,110.0,81.183258814625,80.8664857187,81.881784103075,100.14,81.33758416905,3.56522,18,JNJ
03-27-2015,108.79444,123,96.0,6.7492,110.0,81.4512975881,81.34570655612501,81.995497522125,100.34,81.50003191055,3.56522,18,JNJ
03-30-2015,108.79444,123,96.0,6.7492,110.0,82.2310467473,81.84117216770001,82.73463474595,101.55,82.482840746625,3.56522,18,JNJ
03-31-2015,108.79444,123,96.0,6.7492,110.0,82.011742296275,81.703091587425,82.434106424175,100.6,81.7112139745,3.65217,18,JNJ
04-01-2015,108.79444,123,96.0,6.7492,110.0,81.59750055545,80.094858946575,81.59750055545,99.15,80.53346784862501,3.65217,18,JNJ
04-02-2015,108.79444,123,96.0,6.7492,110.0,80.7690170738,80.322285784675,81.215748362925,99.64,80.9314648153,3.65217,18,JNJ
04-06-2015,108.68333,123,96.0,6.7449,109.0,80.2816738493,79.63188288330001,80.8664857187,99.16,80.5415902357,3.65217,18,JNJ
04-07-2015,108.68333,123,96.0,6.7449,109.0,80.858363331625,80.76333140284751,81.93051842552501,100.1,81.30509462075,3.65217,18,JNJ
04-08-2015,108.68333,123,96.0,6.7449,109.0,81.0939125568,80.898975267,81.589378168375,100.16,81.3538289432,3.65217,18,JNJ
04-09-2015,108.68333,123,96.0,6.7449,109.0,81.686846813275,81.491909523475,82.56406461737501,101.33,82.304148230975,3.65217,18,JNJ
04-10-2015,108.68333,123,96.0,6.7449,109.0,82.304148230975,81.97925274797501,82.96206158405,102.06,82.89708248745,3.65217,18,JNJ
04-13-2015,108.95882,123,96.0,6.84132,110.0,82.47471835955001,81.670602039125,82.83210339085001,100.55,81.670602039125,3.59091,17,JNJ
04-14-2015,108.95882,123,96.0,6.84132,110.0,82.076721392875,81.3741349108875,82.40973926295,100.52,81.6462348779,3.59091,17,JNJ
04-15-2015,108.9,123,96.0,6.8278,108.0,81.66247965205001,81.491909523475,82.2310467473,100.6,81.7112139745,3.59091,17,JNJ
04-16-2015,108.9,123,96.0,6.8278,108.0,81.443175201025,81.037055847275,81.48370591252926,99.79,81.05330062142501,3.59091,17,JNJ
04-17-2015,108.9,123,96.0,6.8278,108.0,80.71216036427501,80.500978300325,81.10325330193625,99.58,80.88273049285,3.59091,17,JNJ
04-20-2015,109.01765,123,96.0,6.75924,108.0,81.43505281395001,81.264482685375,81.9386408126,100.21,81.394440878575,3.59091,17,JNJ
04-21-2015,109.01765,123,96.0,6.75924,108.0,81.75994829695,81.3538289432,82.027987070425,100.3,81.46754236225,3.59091,17,JNJ
04-22-2015,109.01765,123,96.0,6.75924,108.0,81.735581135725,81.1913812017,81.873661716,100.43,81.57313339422501,3.59091,17,JNJ
04-23-2015,109.01765,123,96.0,6.75924,108.0,81.62999010375,81.150769266325,81.88990649015,100.46,81.59750055545,3.59091,17,JNJ
04-24-2015,109.01765,123,96.0,6.75924,108.0,81.313217007825,81.22387075,82.4657837337675,101.08,82.1010885541,3.59091,17,JNJ
04-27-2015,109.01765,123,96.0,6.75924,108.0,82.1660676507,81.605622942525,82.523452682,100.58,81.69496920035,3.59091,17,JNJ
04-28-2015,109.01765,123,96.0,6.75924,108.0,81.589378168375,80.663426041825,81.99184244794125,100.74,81.82492739355,3.59091,17,JNJ
04-29-2015,109.01765,123,96.0,6.75924,108.0,81.63811249082501,81.14264687925001,81.719336361575,100.39,81.540643845925,3.59091,17,JNJ
04-30-2015,108.33125,123,96.0,6.36658,108.0,81.280727459525,80.224817139775,81.34570655612501,99.2,80.574079784,3.57143,16,JNJ
05-01-2015,108.33125,123,96.0,6.36658,108.0,80.91522004115001,80.91522004115001,81.540643845925,100.13,81.329461781975,3.57143,16,JNJ
05-04-2015,108.33125,123,96.0,6.36658,108.0,81.491909523475,81.3538289432,81.670602039125,100.35,81.508154297625,3.57143,16,JNJ
05-05-2015,108.20625,123,96.0,6.35221,108.0,81.329461781975,80.64718126767501,81.45941997517501,99.5,80.81775139625,3.57143,16,JNJ
05-06-2015,108.20625,123,96.0,6.35221,108.0,80.91522004115001,80.13547088195,81.11827971802501,99.17,80.549712622775,3.57143,16,JNJ
05-07-2015,108.20625,123,96.0,6.35221,108.0,80.36289772005,80.338530558825,81.22387075,99.66,80.94770958945,3.57143,16,JNJ
05-08-2015,108.20625,123,96.0,6.35221,108.0,81.61374532960001,81.5836924974225,82.580309391525,101.47,82.417861650025,3.57143,16,JNJ
05-11-2015,108.20625,123,96.0,6.35221,108.0,82.2960258439,82.04423184457501,82.57218700445,101.03,82.060476618725,3.57143,16,JNJ
05-12-2015,108.20625,123,96.0,6.35221,108.0,81.9386408126,81.4512975881,82.076721392875,100.47,81.605622942525,3.57143,16,JNJ
05-13-2015,108.20625,123,96.0,6.35221,108.0,81.77619307110001,81.605622942525,82.141700489475,100.55,81.670602039125,3.57143,16,JNJ
05-14-2015,108.20625,123,96.0,6.35221,108.0,82.011742296275,81.995497522125,82.74275713302501,101.83,82.710267584725,3.57143,16,JNJ
05-15-2015,108.20625,123,96.0,6.35221,108.0,82.83210339085001,82.580309391525,83.1082645514,102.3,83.09201977725,3.57143,16,JNJ
05-18-2015,108.20625,123,96.0,6.35221,108.0,83.14887648677501,83.1082645514,84.74898674055001,103.42,84.00172712965,3.57143,16,JNJ
05-19-2015,108.20625,123,96.0,6.35221,108.0,84.19666441945,83.86762651904176,84.57029422490001,103.96,84.4403360317,3.57143,16,JNJ
05-20-2015,108.20625,123,96.0,6.35221,108.0,84.81396583715001,83.91238087182501,84.86270015960001,103.6,84.147930097,3.57143,16,JNJ
05-21-2015,109.01875,123,99.0,5.97225,109.0,84.197019795757,83.730667630918,84.5166755690949,102.42,83.79612056633401,3.57143,16,JNJ
05-22-2015,109.01875,123,99.0,5.97225,109.0,83.673396312429,82.904324321291,83.787938949407,101.35,82.920687555145,3.57143,16,JNJ
05-26-2015,109.01875,123,99.0,5.97225,109.0,82.82250815202102,82.290703051766,83.084319893685,100.82,82.487061858014,3.57143,16,JNJ
05-27-2015,109.01875,123,99.0,5.97225,109.0,82.64251257962701,82.47069862416001,82.969777256707,101.13,82.740691982751,3.57143,16,JNJ
05-28-2015,109.01875,123,99.0,5.97225,109.0,82.64251257962701,82.47888024108701,83.20704414759001,101.15,82.75705521660501,3.57143,16,JNJ
05-29-2015,109.01875,123,99.0,5.97225,109.0,83.084319893685,81.677081782241,83.141591212174,100.14,81.930711906978,3.57143,16,JNJ
06-01-2015,109.01875,123,99.0,5.97225,109.0,82.045254543956,81.587083996044,82.30706628562,100.04,81.848895737708,3.57143,16,JNJ
06-02-2015,109.01875,123,99.0,5.97225,109.0,81.75071633458401,81.07982374657,82.012528076248,99.98,81.79980603614601,3.57143,16,JNJ
06-03-2015,109.01875,123,99.0,5.97225,109.0,82.077981011664,81.68526339916801,82.16797879786101,100.09,81.88980382234301,3.57143,16,JNJ
06-04-2015,109.01875,123,99.0,5.97225,109.0,81.767079568438,81.04709727886201,82.200705265569,99.23,81.18618476662101,3.57143,16,JNJ
06-05-2015,109.01875,123,99.0,5.97225,109.0,80.989825960373,80.34347822314001,81.03891566193501,98.59,80.662561283293,3.57143,16,JNJ
06-08-2015,109.08125,123,99.0,5.96649,109.5,80.67074290022,80.147119416892,80.981644343446,97.96,80.147119416892,3.57143,16,JNJ
06-09-2015,109.08125,123,99.0,5.96649,109.5,80.539837029388,80.01621354606,80.62165319865801,98.21,80.351659840067,3.57143,16,JNJ
06-10-2015,109.08125,123,99.0,5.96649,109.5,80.57256349709601,80.34347822314001,81.447996508285,98.88,80.89982817417601,3.57143,16,JNJ
06-11-2015,109.08125,123,99.0,5.96649,109.5,81.16163991584001,80.858920089541,81.65253693146,99.24,81.194366383548,3.57143,16,JNJ
06-12-2015,109.08125,123,99.0,5.96649,109.5,80.89982817417601,80.278025287724,81.1853666049283,98.35,80.466202477045,3.57143,16,JNJ
06-15-2015,109.08125,123,99.0,5.96649,109.5,79.97530546142501,79.36986580882702,80.07348486454902,97.49,79.762583421323,3.57143,16,JNJ
06-16-2015,108.6,123,99.0,6.14058,108.0,79.77076503825,79.44350036117,80.580745114023,98.36,80.474384093972,3.6,15,JNJ
06-17-2015,108.6,123,99.0,6.14058,108.0,80.490747327826,80.302570138505,81.09610516425474,98.73,80.777103920271,3.6,15,JNJ
06-18-2015,108.6,123,99.0,6.14058,108.0,80.883464940322,80.760740686417,82.266158200985,100.36,82.11070747937201,3.6,15,JNJ
06-19-2015,108.6,123,99.0,6.14058,108.0,81.717989866876,81.63617369760601,81.97980160854,99.86,81.701626633022,3.6,15,JNJ
06-22-2015,108.6,123,99.0,6.14058,108.0,82.30706628562,81.807987653073,82.50342509186801,100.09,81.88980382234301,3.6,15,JNJ
06-23-2015,108.6,123,99.0,6.14058,108.0,81.89798543927,81.39072518979602,82.11070747937201,99.78,81.63617369760601,3.6,15,JNJ
06-24-2015,108.6,123,99.0,6.14058,108.0,81.41527004057701,81.055278895789,81.66071854838701,99.33,81.26800093589101,3.6,15,JNJ
06-25-2015,108.6,123,99.0,6.14058,108.0,81.40708842365001,81.088005363497,81.79980603614601,99.12,81.09618698042401,3.6,15,JNJ
06-26-2015,108.6,123,99.0,6.14058,108.0,81.34981710516101,81.09618698042401,81.922530290051,99.64,81.52163106062801,3.6,15,JNJ
06-29-2015,108.6,123,99.0,6.14058,108.0,80.981644343446,79.86894444137401,81.284364169745,97.68,79.91803414293601,3.6,15,JNJ
06-30-2015,108.6,123,99.0,6.14058,108.0,80.531655412461,79.60713269971001,80.548018646315,97.46,79.738038570542,3.6,15,JNJ
07-01-2015,108.6,123,99.0,6.14058,108.0,80.42529439241001,79.885307675228,80.73210502717251,98.47,80.56438188016901,3.6,15,JNJ
07-02-2015,108.6,123,99.0,6.14058,108.0,80.875283323395,80.441657626264,81.014370811154,98.44,80.539837029388,3.6,15,JNJ
07-06-2015,108.6,123,99.0,6.14058,108.0,79.942578993717,79.067145982528,80.58892673095,98.2,80.34347822314001,3.6,15,JNJ
07-07-2015,108.6,123,99.0,6.14058,108.0,80.695287751001,79.787128272104,80.981644343446,98.92,80.93255464188401,3.6,15,JNJ
07-08-2015,108.6,123,99.0,6.14058,108.0,80.523473795534,79.926215759863,80.662561283293,97.77,79.991668695279,3.6,15,JNJ
07-09-2015,108.6,123,99.0,6.14058,108.0,81.03891566193501,80.50711056168001,81.43965125901947,98.4,80.50711056168001,3.6,15,JNJ
07-10-2015,108.6,123,99.0,6.14058,108.0,81.63617369760601,81.07164212964301,81.726171483803,99.53,81.43163327443101,3.6,15,JNJ
07-13-2015,108.6,123,99.0,6.14058,108.0,81.85707735463501,81.709808249949,82.208886882496,100.27,82.037072927029,3.6,15,JNJ
07-14-2015,108.6,123,99.0,6.14058,108.0,81.21072961740201,80.629834815585,81.717989866876,99.78,81.63617369760601,3.6,15,JNJ
07-15-2015,108.6,123,99.0,6.14058,108.0,81.619810463752,81.513449443701,82.58524126113801,100.42,82.159797180934,3.6,15,JNJ
07-16-2015,108.6,123,99.0,6.14058,108.0,82.59342287806501,82.454335390306,82.928869172072,101.11,82.72432874889701,3.6,15,JNJ
07-17-2015,108.6,123,99.0,6.14058,108.0,82.544333176503,81.783442802292,82.560696410357,100.08,81.88162220541601,3.6,15,JNJ
07-20-2015,108.6,123,99.0,6.14058,108.0,82.22525011635001,81.89798543927,82.34797437025502,100.37,82.11888909629901,3.6,15,JNJ
07-21-2015,108.6,123,99.0,6.14058,108.0,82.30706628562,81.873440588489,82.47888024108701,100.34,82.094344245518,3.6,15,JNJ
07-22-2015,108.6,123,99.0,6.14058,108.0,82.151615564007,81.595265612971,82.397064071817,100.18,81.963438374686,3.6,15,JNJ
07-23-2015,108.6,123,99.0,6.14058,108.0,82.22525011635001,81.81616927,82.30706628562,100.2,81.97980160854,3.6,15,JNJ
07-24-2015,108.6,123,99.0,6.14058,108.0,81.611628846825,81.03891566193501,81.77526118536501,99.15,81.120731831205,3.6,15,JNJ
07-27-2015,108.6,123,99.0,6.14058,108.0,80.973462726519,80.1103021407205,80.989825960373,98.28,80.408931158556,3.6,15,JNJ
07-28-2015,108.6,123,99.0,6.14058,108.0,80.90800979110301,80.523473795534,81.18618476662101,99.02,81.014370811154,3.6,15,JNJ
07-29-2015,108.6,123,99.0,6.14058,108.0,81.21072961740201,81.03891566193501,81.85707735463501,99.73,81.595265612971,3.6,15,JNJ
07-30-2015,108.6,123,99.0,6.14058,108.0,81.65253693146,81.308909020526,81.81616927,99.84,81.68526339916801,3.6,15,JNJ
07-31-2015,108.6,123,99.0,6.14058,108.0,82.094344245518,81.783442802292,82.61796772884601,100.21,81.987983225467,3.6,15,JNJ
08-03-2015,108.6,123,99.0,6.14058,108.0,81.81616927,81.18618476662101,81.987983225467,100.02,81.832532503854,3.6,15,JNJ
08-04-2015,108.6,123,99.0,6.14058,108.0,82.151615564007,81.52981267755501,82.22525011635001,99.8,81.65253693146,3.6,15,JNJ
08-05-2015,108.6,123,99.0,6.14058,108.0,82.282521434839,82.102525862445,82.6343309627,100.52,82.241613350204,3.6,15,JNJ
08-06-2015,108.6,123,99.0,6.14058,108.0,82.21706849942301,81.006189194227,82.30706628562,99.07,81.055278895789,3.6,15,JNJ
08-07-2015,108.66667,123,99.0,6.11737,108.0,81.014370811154,80.31075175543201,81.055278895789,98.85,80.875283323395,3.6,15,JNJ
08-10-2015,108.85714,123,99.0,6.28896,108.5,81.464359742139,81.366180339015,81.86525897156201,99.79,81.64435531453302,3.63158,14,JNJ
08-11-2015,108.85714,123,99.0,6.28896,108.5,81.03891566193501,80.809830387979,81.27618255281801,99.01,81.006189194227,3.63158,14,JNJ
08-12-2015,108.85714,123,99.0,6.28896,108.5,80.50711056168001,79.697130485907,80.777103920271,98.71,80.760740686417,3.63158,14,JNJ
08-13-2015,108.85714,123,99.0,6.28896,108.5,80.785285537198,80.302570138505,80.981644343446,98.48,80.57256349709601,3.63158,14,JNJ
08-14-2015,108.85714,123,99.0,6.28896,108.5,80.44983924319101,80.07577571728856,80.85482928107751,98.81,80.84255685568701,3.63158,14,JNJ
08-17-2015,108.85714,123,99.0,6.28896,108.5,80.539837029388,80.22893558616201,81.717989866876,99.87,81.709808249949,3.63158,14,JNJ
08-18-2015,108.85714,123,99.0,6.28896,108.5,81.194366383548,81.014370811154,81.55435752833601,99.37,81.30072740359901,3.63158,14,JNJ
08-19-2015,108.85714,123,99.0,6.28896,108.5,81.145276681986,80.81801200490601,81.807987653073,99.31,81.251637702037,3.63158,14,JNJ
08-20-2015,108.85714,123,99.0,6.28896,108.5,80.95709949266501,80.82619362183301,81.91426685695474,98.79,80.82619362183301,3.63158,14,JNJ
08-21-2015,108.85714,123,99.0,6.28896,108.5,80.150168748712,78.74040955759601,81.221915502192,95.56,78.781630586576,3.63158,14,JNJ
08-24-2015,108.85714,123,99.0,6.28896,108.5,75.088226389968,67.429359205484,78.493083383716,92.82,76.52271819847199,3.63158,14,JNJ
08-25-2015,108.85714,123,99.0,6.28896,108.5,78.888805261924,74.52762039584,78.89704946772001,90.73,74.79967918710801,3.68421,14,JNJ
08-26-2015,108.85714,123,99.0,6.28896,108.5,76.596916050636,75.401506210216,78.501327589512,95.11,78.410641325756,3.68421,14,JNJ
08-27-2015,108.85714,123,99.0,6.28896,108.5,79.22681769956,77.78408168526,79.47414387344001,96.22,79.325748169112,3.68421,14,JNJ
08-28-2015,108.85714,123,99.0,6.28896,108.5,79.08666620102801,77.808814302648,79.38345760968402,95.17,78.46010656053201,3.68421,14,JNJ
08-31-2015,108.85714,123,99.0,6.28896,108.5,78.221024592448,77.149277838968,78.46010656053201,93.98,77.47904607080801,3.68421,14,JNJ
09-01-2015,108.85714,123,99.0,6.28896,108.5,76.08577529128401,75.40158865227396,76.580427639044,92.09,75.920891175364,3.68421,14,JNJ
09-02-2015,108.85714,123,99.0,6.28896,108.5,76.81126540133201,76.258903613,77.058591575212,93.35,76.95966110566,3.68421,14,JNJ
09-03-2015,108.85714,123,99.0,6.28896,108.5,77.215231485336,76.06104267389601,77.56973233456401,92.64,76.37432249414401,3.68421,14,JNJ
09-04-2015,108.85714,123,99.0,6.28896,108.5,75.500436679768,74.67008027199489,75.747762853648,91.31,75.277843123276,3.68421,14,JNJ
09-08-2015,108.85714,123,99.0,6.28896,108.5,76.745311754964,76.267147818796,77.47904607080801,93.94,77.446069247624,3.68421,14,JNJ
09-09-2015,108.85714,123,99.0,6.28896,108.5,78.311710856204,75.87142594058801,78.451862354736,92.22,76.028065850712,3.68421,14,JNJ
09-10-2015,108.35714,123,99.0,6.68268,108.5,75.937379586956,75.52929140005399,77.06683578100801,92.72,76.440276140512,3.68421,14,JNJ
09-11-2015,108.35714,123,99.0,6.68268,108.5,76.20943837822401,75.68180920728,76.6711139028,92.93,76.613404462228,3.68421,14,JNJ
09-14-2015,108.35714,123,99.0,6.68268,108.5,76.58867184484001,76.267147818796,77.421336630236,93.32,76.93492848827199,3.68421,14,JNJ
09-15-2015,108.35714,123,99.0,6.68268,108.5,77.32240616068401,76.827753812924,78.109727814202,94.4,77.82530271424001,3.68421,14,JNJ
09-16-2015,108.35714,123,99.0,6.68268,108.5,77.899500566404,77.347138778072,78.171559357672,94.61,77.998431035956,3.68421,14,JNJ
09-17-2015,108.35714,123,99.0,6.68268,108.5,77.932477389588,77.759349067872,79.301015551724,94.84,78.188047769264,3.68421,14,JNJ
09-18-2015,108.35714,123,99.0,6.68268,108.5,77.561488128768,76.87721904770001,78.08788066884262,93.39,76.992637928844,3.68421,14,JNJ
09-21-2015,109.06667,123,99.0,6.98061,109.0,77.38835980705201,76.15172893765201,77.99018683016,93.13,76.778288578148,3.75,15,JNJ
09-22-2015,109.06667,123,99.0,6.98061,109.0,76.06104267389601,75.74768041159005,77.033858957824,93.24,76.868974841904,3.75,15,JNJ
09-23-2015,109.06667,123,99.0,6.98061,109.0,76.844242224516,76.30836884777601,77.24820830852,92.99,76.662869697004,3.75,15,JNJ
09-24-2015,109.06667,123,99.0,6.98061,109.0,76.275392024592,75.66119869279001,76.62164866802401,92.48,76.24241520140801,3.75,15,JNJ
09-25-2015,109.06667,123,99.0,6.98061,109.0,76.613404462228,74.82441180449601,76.77416647525,91.0,75.0222727436,3.75,15,JNJ
09-28-2015,109.06667,123,99.0,6.98061,109.0,74.77494656972,74.11541010604,75.904402763772,91.37,75.32730835805201,3.75,15,JNJ
09-29-2015,109.06667,123,99.0,6.98061,109.0,76.044554262304,75.70654182466801,77.363627189664,93.04,76.704090725984,3.85,15,JNJ
09-30-2015,109.06667,123,99.0,6.98061,109.0,77.602709157748,76.333101465164,77.88301215481201,93.35,76.95966110566,3.85,15,JNJ
10-01-2015,109.06667,123,99.0,6.98061,109.0,77.025614752028,75.64883238409601,77.37187139546,93.17,76.81126540133201,3.85,15,JNJ
10-02-2015,109.06667,123,99.0,6.98061,109.0,75.96211220434401,75.71478603046401,77.470801865012,93.93,77.437825041828,3.85,15,JNJ
10-05-2015,108.8125,123,99.0,6.83025,108.5,77.652174392524,77.55736602587001,78.171559357672,94.76,78.122094122896,3.80952,16,JNJ
10-06-2015,108.8125,123,99.0,6.83025,108.5,77.924233183792,76.324857259368,78.039652064936,93.42,77.017370546232,3.80952,16,JNJ
10-07-2015,108.8125,123,99.0,6.83025,108.5,77.709883833096,77.033858957824,78.666211705432,94.98,78.30346665040801,3.80952,16,JNJ
10-08-2015,108.8125,123,99.0,6.83025,108.5,78.080873093916,77.338894572276,78.480717075022,95.08,78.385908708368,3.7619,16,JNJ
10-09-2015,108.0625,119,99.0,5.81452,108.5,78.435373943144,78.136521483039,79.11139881841599,95.37,78.624990676452,3.7619,16,JNJ
10-12-2015,107.0625,119,87.0,7.47888,108.0,78.377664502572,78.30346665040801,79.531853314012,95.99,79.136131435804,3.7619,16,JNJ
10-13-2015,107.0625,119,87.0,7.47888,108.0,78.14682674028401,77.751104862076,79.33399237490801,95.45,78.69094432282,3.7619,16,JNJ
10-14-2015,106.875,119,87.0,7.49062,108.0,78.493083383716,77.594464951952,79.11139881841599,94.53,77.932477389588,3.7619,16,JNJ
10-15-2015,106.875,119,87.0,7.49062,108.0,78.319955062,78.204536180856,80.25734342406,97.15,80.09245930814001,3.7619,16,JNJ
10-16-2015,106.875,119,87.0,7.49062,108.0,80.686042125452,80.29856445304002,81.04878718047601,98.24,80.991077739904,3.7619,16,JNJ
10-19-2015,106.875,119,87.0,7.49062,108.0,80.83443782978,80.22436660087601,80.95810091672,97.94,80.743751566024,3.7619,16,JNJ
10-20-2015,106.875,119,87.0,7.49062,108.0,80.75199577182,80.22436660087601,80.9993219457,97.59,80.455204363164,3.7619,16,JNJ
10-21-2015,106.875,119,87.0,7.49062,108.0,80.496425392144,80.02650566177199,80.974589328312,97.63,80.488181186348,3.7619,16,JNJ
10-22-2015,106.875,119,87.0,7.49062,108.0,80.66955371386,80.075970896548,82.285418049876,99.53,82.05458028758801,3.7619,16,JNJ
10-23-2015,106.875,119,87.0,7.49062,108.0,82.343127490448,82.05458028758801,83.167548070048,100.31,82.697628339676,3.7619,16,JNJ
10-26-2015,106.875,119,87.0,7.49062,108.0,82.48327898898,82.021603464404,82.672895722288,99.94,82.392592725224,3.7619,16,JNJ
10-27-2015,106.875,119,87.0,7.49062,108.0,82.376104313632,82.19473178612,83.18403648164,100.19,82.598697870124,3.7619,16,JNJ
10-28-2015,106.875,119,87.0,7.49062,108.0,82.81304722082001,82.0298476702,82.83777983820801,100.48,82.83777983820801,3.7619,16,JNJ
10-29-2015,106.875,119,87.0,7.49062,108.0,82.829535632412,82.540988429552,83.703421446788,101.37,83.57151415405201,3.7619,16,JNJ
10-30-2015,107.35294,119,87.0,7.51423,108.0,83.703421446788,83.274722745396,84.189829588752,101.03,83.291211156988,3.81818,17,JNJ
11-02-2015,107.35294,119,87.0,7.51423,108.0,83.41487424392801,83.13457124686401,84.371202116264,102.17,84.23105061773201,3.81818,17,JNJ
11-03-2015,107.41176,119,87.0,7.53079,108.0,83.958991826464,83.357164803356,84.33822529308,101.96,84.057922296016,3.81818,17,JNJ
11-04-2015,107.41176,119,87.0,7.53079,108.0,84.00845706124001,83.835328739524,84.412423145244,101.94,84.041433884424,3.81818,17,JNJ
11-05-2015,107.41176,119,87.0,7.53079,108.0,84.29700426410001,83.612735183032,84.494865203204,102.33,84.362957910468,3.81818,17,JNJ
11-06-2015,107.41176,119,87.0,7.53079,108.0,83.736398269972,83.151059658456,84.024945472832,101.92,84.024945472832,3.81818,17,JNJ
11-09-2015,107.58824,119,87.0,7.36493,108.0,83.588002565644,82.89548927878,83.75288668156401,100.84,83.13457124686401,3.81818,17,JNJ
11-10-2015,107.58824,119,87.0,7.36493,108.0,83.2664785396,83.00266395412801,83.89303818009601,101.45,83.63746780042001,3.81818,17,JNJ
11-11-2015,107.58824,119,87.0,7.36493,108.0,83.909526591688,83.6786888294,84.38356842495801,101.86,83.97548023805601,3.81818,17,JNJ
11-12-2015,107.58824,119,87.0,7.36493,108.0,83.38189742074401,82.623430487512,83.765252990258,100.27,82.664651516492,3.81818,17,JNJ
11-13-2015,107.58824,119,87.0,7.36493,108.0,82.47503478318401,82.227708609304,83.21701330482401,99.88,82.343127490448,3.81818,17,JNJ
11-16-2015,107.58824,119,87.0,7.36493,108.0,82.755337780248,82.47503478318401,83.50556050768401,101.22,83.447851067112,3.81818,17,JNJ
11-17-2015,107.58824,119,87.0,7.36493,108.0,83.546781536664,83.167548070048,83.851817151116,101.5,83.6786888294,3.81818,17,JNJ
11-18-2015,107.76471,119,90.0,6.89014,108.0,83.703421446788,83.522048919276,84.75043558288,102.67,84.64326090753201,3.81818,17,JNJ
11-19-2015,107.76471,119,90.0,6.89014,108.0,84.635016701736,84.14036435397601,84.65150511332801,102.49,84.494865203204,3.81818,17,JNJ
11-20-2015,107.76471,119,90.0,6.89014,108.0,85.11773869787899,84.87689428162,85.37519307388,102.48,85.109433718008,3.81818,17,JNJ
11-23-2015,107.76471,119,90.0,6.89014,108.0,85.034688899169,84.868589301749,85.5412926713,102.77,85.350278134267,3.81818,17,JNJ
11-24-2015,107.76471,119,90.0,6.89014,108.0,84.55300006665101,84.55300006665101,85.366888094009,102.04,84.74401460368401,3.81818,17,JNJ
11-25-2015,107.76471,119,90.0,6.89014,108.0,84.851979342007,84.677574764716,84.984859019943,101.96,84.677574764716,3.81818,17,JNJ
11-27-2015,107.76471,119,90.0,6.89014,108.0,84.943334120588,84.53639010690901,85.22570343620201,102.37,85.018078939427,3.81818,17,JNJ
11-30-2015,108.58824,119,90.0,6.86902,110.0,85.109433718008,84.07961621400399,85.109433718008,101.24,84.07961621400399,3.86364,17,JNJ
12-01-2015,108.58824,119,90.0,6.86902,110.0,84.486560227683,83.979956455552,85.11773869787899,102.36,85.009773959556,3.86364,17,JNJ
12-02-2015,108.58824,119,90.0,6.86902,110.0,85.12604367775,84.702489704329,85.483157812203,102.05,84.75231958355499,3.86364,17,JNJ
