 Date,LOW Price Target,LOW Price Target - High,LOW Price Target - Low,LOW Price Target - StdDev,LOW Price Target - Median,LOW Open,LOW Low,LOW High,LOW Close,LOW Adj. Close,LOW Rating,LOW Price Target - #,Ticker
07-10-2015,79.86364,88,68.0,4.97535,82.0,58.76805673956599,58.558979751462,59.473691574417,67.85,59.107806845235,4.10714,22,LOW
07-13-2015,79.86364,88,68.0,4.97535,82.0,59.58694160964001,59.2829088227721,59.81021840985273,68.3,59.49982619793,4.10714,22,LOW
07-14-2015,79.86364,88,68.0,4.97535,82.0,59.2384799628,58.863883692447,59.58694160964001,68.39,59.57823006846901,4.10714,22,LOW
07-15-2015,79.86364,88,68.0,4.97535,82.0,59.377864621536,59.17749917460301,59.82215322125701,68.27,59.473691574417,4.10714,22,LOW
07-16-2015,79.86364,88,68.0,4.97535,82.0,59.194922256945006,58.663518245514005,59.70019164486301,68.23,59.438845409733005,4.10714,22,LOW
07-17-2015,79.86364,88,68.0,4.97535,82.0,59.17749917460301,58.40652778096951,59.32559537451,67.53,58.829037527763,4.10714,22,LOW
07-20-2015,79.68182,88,68.0,4.96704,81.5,58.17295160214999,57.7355609886,58.6934464322745,66.7,58.34790784757,4.10714,22,LOW
07-21-2015,79.68182,88,68.0,4.96704,81.5,58.242934100318,57.884273797207,58.540359717532,66.39,58.07672566716899,4.10714,22,LOW
07-22-2015,79.68182,88,68.0,4.96704,81.5,58.26042972485999,58.26042972485999,59.056480641521,67.44,58.99524595562399,4.10714,22,LOW
07-23-2015,79.68182,88,68.0,4.96704,81.5,59.152706576502,58.80279408566199,59.62508843913599,67.7,59.22268907467,4.10714,22,LOW
07-24-2015,79.68182,88,68.0,4.96704,81.5,59.388897507819,58.68496105437163,59.42388875690301,67.18,58.767802836578,4.10714,22,LOW
07-27-2015,79.68182,88,68.0,4.96704,81.5,58.645333464784,58.36549095023471,58.977750331082,67.04,58.645333464784,4.10714,22,LOW
07-28-2015,79.68182,88,68.0,4.96704,81.5,58.829037522475,58.31291659848599,59.4851234428,67.8,59.31016719738,4.10714,22,LOW
07-29-2015,79.68182,88,68.0,4.96704,81.5,59.450132193716,59.292671572838,60.24618311037701,68.74,60.13246155085399,4.10714,22,LOW
07-30-2015,79.59091,88,68.0,4.94202,80.5,59.81754030909799,59.502619067342,60.3599046699,68.86,60.23743529810599,4.10714,22,LOW
07-31-2015,79.59091,88,68.0,4.94202,80.5,60.56985216440399,60.20244404902199,61.05972965157999,69.36,60.674825911656,4.10714,22,LOW
08-03-2015,79.59091,88,68.0,4.94202,80.5,60.508617478507,59.76505343547199,60.66607809938499,68.91,60.28117435946099,4.10714,22,LOW
08-04-2015,79.59091,88,68.0,4.94202,80.5,60.456130604881,60.167452799938,61.094720900664,69.36,60.674825911656,4.10714,22,LOW
08-05-2015,79.59091,88,68.0,4.94202,80.5,61.164703398832,60.81479090799199,61.418389954690994,69.94,61.182199023374,4.10714,22,LOW
08-06-2015,79.34783,88,68.0,4.96605,80.0,61.182199023374,60.44738279260999,61.32216401971,69.31,60.631086850301,4.10714,23,LOW
08-07-2015,79.34783,88,68.0,4.96605,80.0,60.62233903802999,60.3205395146805,60.91101684297299,69.53,60.823538720263,4.10714,23,LOW
08-10-2015,79.34783,88,68.0,4.96605,80.0,61.217190272458,60.72949973834975,61.38777261174249,69.57,60.85852996934699,4.10714,23,LOW
08-11-2015,79.34783,88,68.0,4.96605,80.0,60.263678734919,60.24618311037701,60.919764655244,69.42,60.727312785282,4.10714,23,LOW
08-12-2015,79.34783,88,68.0,4.96605,80.0,60.316165608545,59.54635812869699,60.40355625313228,68.97,60.33366123308699,4.10714,23,LOW
08-13-2015,78.875,88,68.0,5.36433,80.0,60.491121853965,60.364278576035495,62.914265853032,71.21,62.29317118179099,4.10714,24,LOW
08-14-2015,78.875,88,68.0,5.36433,80.0,62.363153679959005,62.231936495894,63.229187094788,72.11,63.080474286180994,4.10714,24,LOW
08-17-2015,78.875,88,68.0,5.36433,80.0,62.870526791677,62.45937961494,63.49599536905349,72.48,63.404143340208,4.10714,24,LOW
08-18-2015,78.875,88,68.0,5.36433,80.0,64.007742386907,63.60534302244099,64.29642019184999,73.02,63.87652520284199,4.10714,24,LOW
08-19-2015,79.6087,88,68.0,5.66253,81.0,63.482873650646994,63.202943657975,65.197444855763,74.37,65.057479859427,4.10714,23,LOW
08-20-2015,80.47826,88,69.0,5.66353,82.0,64.698819556316,64.01649019917801,65.416140162538,73.18,64.01649019917801,4.10714,23,LOW
08-21-2015,80.47826,88,69.0,5.66353,82.0,63.456630213834,62.11821493637101,63.92901207646799,71.11,62.20569305908099,4.10714,23,LOW
08-24-2015,80.47826,88,69.0,5.66353,82.0,59.143958764231,56.178450404362,61.29592058289699,68.31,59.756305623201,4.10714,23,LOW
08-25-2015,80.47826,88,69.0,5.66353,82.0,61.25218152154199,58.52286409299,61.4017691113761,66.99,58.60159440342899,4.10714,23,LOW
08-26-2015,80.47826,88,69.0,5.66353,82.0,60.09747030177,58.02423879354299,60.648582474843,68.75,60.14120936312499,4.10714,23,LOW
08-27-2015,80.47826,88,69.0,5.66353,82.0,60.587347788946,59.266428136025,60.928512467515,69.06,60.412391543526,4.10714,23,LOW
08-28-2015,80.47826,88,69.0,5.66353,82.0,60.394895918984005,59.57260156550999,60.656805418377736,68.45,59.878774994995,4.10714,23,LOW
08-31-2015,80.47826,88,69.0,5.66353,82.0,59.92251405635,59.69507093730399,60.76230403436599,69.17,60.508617478507,4.10714,23,LOW
09-01-2015,80.47826,88,69.0,5.66353,82.0,59.38014969554799,58.951506894269,59.896270619537,67.75,59.266428136025,4.10714,23,LOW
09-02-2015,80.47826,88,69.0,5.66353,82.0,60.09747030177,59.555105940968,60.412391543526,69.04,60.394895918984005,4.10714,23,LOW
09-03-2015,80.47826,88,69.0,5.66353,82.0,60.54360872759099,60.263678734919,61.182199023374,69.1,60.44738279260999,4.10714,23,LOW
09-04-2015,80.47826,88,69.0,5.66353,82.0,59.74755781093,58.855280959288,59.92251405635,67.8,59.31016719738,4.10714,23,LOW
09-08-2015,80.47826,88,69.0,5.66353,82.0,59.931261868621,59.61634062686501,60.66607809938499,69.31,60.631086850301,4.10714,23,LOW
09-09-2015,80.47826,88,69.0,5.66353,82.0,61.10346871293499,59.43701047530949,61.14720777429,68.11,59.581349377781,4.10714,23,LOW
09-10-2015,80.47826,88,69.0,5.66353,82.0,59.371401883277,59.13529843008271,60.03676048460926,67.93,59.42388875690301,4.10714,23,LOW
09-11-2015,80.47826,88,69.0,5.66353,82.0,59.292671572838,59.117715327418,60.071226864957,68.63,60.03623561587299,4.10714,23,LOW
09-14-2015,80.47826,88,69.0,5.66353,82.0,60.00999217905999,59.467627818258,60.3599046699,68.15,59.61634062686501,4.10714,23,LOW
09-15-2015,80.47826,88,69.0,5.66353,82.0,59.99249655451799,59.48949734893549,61.112216525206,69.44,60.744808409824,4.10714,23,LOW
09-16-2015,80.47826,88,69.0,5.66353,82.0,60.736060597553,60.5217391969135,61.462129016046,70.07,61.29592058289699,4.10714,23,LOW
09-17-2015,80.47826,88,69.0,5.66353,82.0,61.453381203775,61.120964337477,62.625588048089,70.48,61.654580886008,4.10714,23,LOW
09-18-2015,80.47826,88,69.0,5.66353,82.0,61.173451211103,59.4851234428,61.234685897,68.19,59.651331875949,4.10714,23,LOW
09-21-2015,80.26087,88,69.0,5.58116,81.0,59.826288121369,59.76505343547199,61.260929333813,69.6,60.88477340616,4.10714,23,LOW
09-22-2015,80.26087,88,69.0,5.58116,81.0,60.298669984003006,59.511366879613,60.56985216440399,68.67,60.071226864957,4.10714,23,LOW
09-23-2015,80.26087,88,69.0,5.58116,81.0,59.98374874224699,59.773801247743,60.289922171732,68.73,60.123713738583,4.10714,23,LOW
09-24-2015,80.26087,88,69.0,5.58116,81.0,59.74755781093,59.030237204708,60.071226864957,68.48,59.905018431808,4.10714,23,LOW
09-25-2015,80.26087,88,69.0,5.58116,81.0,60.482374041694,59.79129687228499,60.823538720263,68.69,60.08872248949899,4.10714,23,LOW
09-28-2015,80.26087,88,69.0,5.58116,81.0,59.870027182724,58.65408127705499,60.35115685762899,67.15,58.741559399765,4.10714,23,LOW
09-29-2015,80.26087,88,69.0,5.58116,81.0,58.741559399765,57.92801285856199,59.47637563052899,66.77,58.40914253346699,4.10714,23,LOW
09-30-2015,80.69565,88,69.0,5.13669,81.0,59.23143688694099,59.23143688694099,60.368652482171,68.92,60.289922171732,4.10714,23,LOW
10-01-2015,80.69565,88,69.0,5.13669,81.0,60.394895918984005,59.773801247743,61.10346871293499,69.79,61.050981839309,4.10714,23,LOW
10-02-2015,80.69565,88,69.0,5.13669,81.0,60.20244404902199,59.62508843913599,61.462129016046,70.23,61.435885579233,4.10714,23,LOW
10-05-2015,80.69565,88,69.0,5.13669,81.0,61.97824994003499,61.803293694615,62.85303116713499,71.77,62.78304866896699,4.10714,23,LOW
10-06-2015,80.69565,88,69.0,5.13669,81.0,62.53810992537899,61.890771817325,62.800544293509,71.19,62.275675557249,4.10714,23,LOW
10-07-2015,80.69565,88,69.0,5.13669,81.0,62.64308367263099,62.188197434539,62.923013665303,71.79,62.800544293509,4.10714,23,LOW
10-08-2015,80.69565,88,69.0,5.13669,81.0,61.986997752306,61.890771817325,64.095220509617,73.17,64.007742386907,4.10714,23,LOW
10-09-2015,80.69565,88,69.0,5.13669,81.0,63.902768639654994,63.50911708745999,64.25268113049499,73.33,64.14770738324299,4.10714,23,LOW
10-12-2015,80.69565,88,69.0,5.13669,81.0,64.02523801144899,63.955255513281,64.716315180858,73.81,64.567602372251,4.10714,23,LOW
10-13-2015,80.69565,88,69.0,5.13669,81.0,64.44513300045699,63.68407333288,64.698819556316,72.97,63.832786141487,4.10714,23,LOW
10-14-2015,80.69565,88,69.0,5.13669,81.0,63.77155145559,62.599344611276,64.051481448262,72.04,63.019239600284,4.10714,23,LOW
10-15-2015,80.69565,88,69.0,5.13669,81.0,63.395395527937,62.72181398307,63.675325520609,72.65,63.552856148815,4.10714,23,LOW
10-16-2015,80.69565,88,69.0,5.13669,81.0,63.964003325552,63.482873650646994,64.20894206914001,72.78,63.666577708338,4.10714,23,LOW
10-19-2015,80.69565,88,69.0,5.13669,81.0,63.55241695346201,63.464600984202,64.50082942147,73.43,64.483266227618,4.10714,23,LOW
10-20-2015,80.69565,88,69.0,5.13669,81.0,64.43057664606201,63.70170410120401,64.465703033766,72.84,63.965152008984006,4.10714,23,LOW
10-21-2015,80.69565,88,69.0,5.13669,81.0,64.307634289098,63.692922504278,64.474484630692,72.72,63.859772845872,4.10714,23,LOW
10-22-2015,80.69565,88,69.0,5.13669,81.0,63.877336039724,63.368003418016,64.66776757903327,73.42,64.474484630692,4.10714,23,LOW
10-23-2015,80.69565,88,69.0,5.13669,81.0,64.790622120028,63.71487649659301,64.922346073918,73.55,64.58864539073,4.10714,23,LOW
10-26-2015,80.69565,88,69.0,5.13669,81.0,64.650116569212,64.10565755980001,65.348253524829,74.16,65.124322803216,4.10714,23,LOW
10-27-2015,80.69565,88,69.0,5.13669,81.0,64.9838172524,64.246163110616,65.168230787846,73.55,64.58864539073,4.10714,23,LOW
10-28-2015,80.69565,88,69.0,5.13669,81.0,64.76427732925,63.93002562128,65.155058392457,74.02,65.001380446252,4.10714,23,LOW
10-29-2015,80.69565,88,69.0,5.13669,81.0,64.9838172524,64.11443915672601,65.08041481858601,73.87,64.86965649236201,4.10714,23,LOW
10-30-2015,80.69565,88,69.0,5.13669,81.0,64.843311701584,64.790622120028,65.484368277182,73.83,64.834530104658,4.10714,23,LOW
11-02-2015,80.69565,88,69.0,5.13669,81.0,64.89600128314001,64.14956554443,65.23848356325401,73.77,64.781840523102,4.10714,23,LOW
11-03-2015,80.69565,88,69.0,5.13669,81.0,64.790622120028,64.36910546758,65.08041481858601,73.95,64.93990926777,4.10714,23,LOW
11-04-2015,80.69565,88,69.0,5.13669,81.0,65.133104400142,64.123220753652,65.15944919092,73.1,64.19347352906,4.10714,23,LOW
11-05-2015,80.69565,88,69.0,5.13669,81.0,64.42179504913601,64.11443915672601,65.045288430882,73.58,64.614990181508,4.10714,23,LOW
11-06-2015,80.5,88,69.0,5.11534,81.0,64.27250790139401,63.79830166739001,64.614990181508,73.14,64.228599916764,4.10714,24,LOW
11-09-2015,80.5,88,69.0,5.11534,81.0,64.096875962874,62.762073230122,64.21103672291201,72.02,63.245061061052,4.10714,24,LOW
11-10-2015,80.5,88,69.0,5.11534,81.0,63.218716270274,63.18358988257,64.43935824298799,73.34,64.40423185528401,4.10714,24,LOW
11-11-2015,80.5,88,69.0,5.11534,81.0,64.32519748295,63.324095433386006,64.32519748295,72.12,63.332877030312005,4.10714,24,LOW
11-12-2015,80.5,88,69.0,5.11534,81.0,63.15724509179201,63.05186592868,64.76427732925,72.71,63.850991248946,4.10714,24,LOW
11-13-2015,80.5,88,69.0,5.11534,81.0,63.332877030312005,61.40970730351801,63.55241695346201,70.09,61.550212854334006,4.10714,24,LOW
11-16-2015,80.5,88,69.0,5.11534,81.0,61.348236125036,61.25163855885,62.972831556346,71.64,62.91136037786401,4.10714,24,LOW
11-17-2015,80.54167,88,69.0,5.04958,81.0,65.11554120629,63.75439368276,65.308736338662,72.85,63.97393360591,4.10714,24,LOW
11-18-2015,81.26087,95,69.0,5.84746,82.0,65.22970196632801,62.8779903095452,65.493149874108,73.48,64.52717421224801,4.10714,23,LOW
11-19-2015,82.21739,95,69.0,5.67187,83.0,64.52717421224801,64.228599916764,65.08041481858601,73.39,64.448139839914,4.10714,23,LOW
11-20-2015,82.21739,95,69.0,5.67187,83.0,64.89600128314001,64.834530104658,66.757699831452,75.77,66.538159908302,4.10714,23,LOW
11-23-2015,82.34783,95,69.0,5.74539,83.0,66.546941505228,66.546941505228,67.842227051813,76.67,67.32850363164201,4.10714,23,LOW
11-24-2015,83.0,95,69.0,6.16441,83.0,67.126526902344,66.99480294845401,68.443766441244,77.39,67.96077861031401,4.17857,23,LOW
11-25-2015,83.0,95,69.0,6.16441,83.0,67.96956020724001,67.45144598860601,68.610616782838,77.61,68.153973742686,4.17857,23,LOW
11-27-2015,83.0,95,69.0,6.16441,83.0,68.40864005354001,67.75002028409001,68.4964560228,77.34,67.91687062568401,4.17857,23,LOW
11-30-2015,83.0,95,69.0,6.16441,83.0,67.96077861031401,67.11774530541801,68.031031385722,76.6,67.26703245316,4.17857,23,LOW
12-01-2015,83.0,95,69.0,6.16441,83.0,67.539261957866,67.144090096196,67.951997013388,77.13,67.732457090238,4.17857,23,LOW
12-02-2015,83.0,95,69.0,6.16441,83.0,67.512917167088,66.950894963824,67.899307431832,76.3,67.00358454538,4.17857,23,LOW
12-03-2015,83.0,95,69.0,6.16441,83.0,66.906986979194,65.756597781888,67.196779677752,75.12,65.96735610811201,4.17857,23,LOW
12-04-2015,83.0,95,69.0,6.16441,83.0,66.151769643558,65.941011317334,67.504135570162,76.76,67.407538003976,4.17857,23,LOW
12-07-2015,83.0,95,69.0,6.16441,83.0,67.144090096196,66.50303352059801,67.372411616272,76.45,67.13530849927001,4.17857,23,LOW
12-08-2015,83.0,95,69.0,6.16441,83.0,67.02114773923199,66.67866545911801,68.04850676360475,77.17,67.76758347794201,4.17857,23,LOW
12-09-2015,83.0,95,69.0,6.16441,83.0,67.53048036094,66.62597587756201,68.171536936538,76.12,66.84551580071201,4.17857,23,LOW
12-10-2015,83.0,95,69.0,6.16441,83.0,66.713791846822,66.66988386219201,67.39875640705,76.17,66.889423785342,4.17857,23,LOW
12-11-2015,83.0,95,69.0,6.16441,83.0,66.17811443433601,65.660000215702,66.85429739763799,75.01,65.87075854192601,4.17857,23,LOW
12-14-2015,83.0,95,69.0,6.16441,83.0,66.090298465076,65.660000215702,66.70501024989599,75.65,66.43278074519,4.17857,23,LOW
12-15-2015,83.0,95,69.0,6.16441,83.0,66.85429739763799,65.73025299110999,67.407538003976,74.9,65.77416097574,4.17857,23,LOW
12-16-2015,83.0,95,69.0,6.16441,83.0,65.897103332704,64.88721968621401,67.038710933084,76.13,66.85429739763799,4.17857,23,LOW
12-17-2015,83.0,95,69.0,6.16441,83.0,66.933331769972,65.56340264951601,67.26703245316,74.9,65.77416097574,4.17857,23,LOW
12-18-2015,83.0,95,69.0,6.16441,83.0,65.65121861877601,64.86965649236201,65.660000215702,73.89,64.88721968621401,4.17857,23,LOW
12-21-2015,83.0,95,69.0,6.16441,83.0,65.4228970987,65.01894364010401,65.94979291426,74.89,65.765379378814,4.17857,23,LOW
12-22-2015,83.0,95,69.0,6.16441,83.0,65.782942572666,65.26482835403199,66.25714880667,75.16,66.002482495816,4.17857,23,LOW
12-23-2015,83.0,95,69.0,6.16441,83.0,66.83673420378601,66.248367209744,67.11774530541801,76.16,66.880642188416,4.17857,23,LOW
12-24-2015,83.0,95,69.0,6.16441,83.0,66.590849489858,66.52059671445001,67.30215884086401,76.28,66.98602135152801,4.17857,23,LOW
12-28-2015,83.0,95,69.0,6.16441,83.0,66.731355040674,66.62158507909899,67.231906065456,76.44,67.126526902344,4.17857,23,LOW
12-29-2015,83.0,95,69.0,6.16441,83.0,67.55682515171802,67.469009182458,68.206663324242,77.13,67.732457090238,4.17857,23,LOW
12-30-2015,83.0,95,69.0,6.16441,83.0,67.60073313634801,67.43388279475401,68.083720967278,76.86,67.495353973236,4.17857,23,LOW
12-31-2015,83.0,95,69.0,6.16441,83.0,67.144090096196,66.757699831452,67.55682515171802,76.04,66.77526302530401,4.17857,23,LOW
01-04-2016,83.0,95,69.0,6.16441,83.0,65.589747440294,65.4228970987,66.362527969782,75.28,66.107861658928,4.17857,23,LOW
01-05-2016,83.0,95,69.0,6.16441,83.0,66.248367209744,65.782942572666,67.15278387715274,75.44,66.248367209744,4.17857,23,LOW
01-06-2016,83.0,95,69.0,6.16441,83.0,65.431678695626,64.452530638377,65.64243702185,73.94,64.931127670844,4.17857,23,LOW
01-07-2016,83.0,95,69.0,6.16441,83.0,63.965152008984006,63.007957944050005,64.878438089288,72.07,63.288969045682,4.17857,23,LOW
01-08-2016,83.08696,95,69.0,6.1638,84.0,63.815864861242005,62.06832707296801,63.93002562128,70.88,62.243959011488,4.17857,23,LOW
01-11-2016,83.08696,95,69.0,6.1638,84.0,62.74451003627001,62.604004485454006,64.184691932134,72.68,63.82464645816801,4.17857,23,LOW
01-12-2016,83.08696,95,69.0,6.1638,84.0,64.351542273728,63.55241695346201,65.22970196632801,73.27,64.342760676802,4.17857,23,LOW
01-13-2016,83.08696,95,69.0,6.1638,84.0,64.667679763064,61.062834224941,64.74671413539801,69.9,61.38336251274001,4.17857,23,LOW
01-14-2016,83.17391,95,69.0,6.21815,84.0,61.33945452811,59.40750320439001,62.006855894486,69.91,61.392144109666,4.21429,23,LOW
01-15-2016,83.17391,95,69.0,6.21815,84.0,59.7345650332,59.725748123232,62.035778534848,68.99,60.827861869232,4.21429,23,LOW
01-19-2016,82.78261,95,69.0,6.12164,83.0,62.432539483408,60.651523669872006,62.635328412672,69.46,61.24225663772799,4.21429,23,LOW
01-20-2016,82.78261,95,69.0,6.12164,83.0,60.722058949616,59.011578415824005,61.295158097536,68.07,60.01670615217599,4.21429,23,LOW
01-21-2016,82.78261,95,69.0,6.12164,83.0,60.457551650576,60.1754105316,61.665468316192,69.32,61.11881989817599,4.21429,23,LOW
01-22-2016,82.78261,95,69.0,6.12164,83.0,62.035778534848,61.885891065392,62.51189167312,70.5,62.1592152744,4.21429,23,LOW
01-25-2016,82.78261,95,69.0,6.12164,83.0,62.300285833888,61.57738738561169,62.6000607728,69.9,61.63020067632,4.21429,23,LOW
01-26-2016,82.78261,95,69.0,6.12164,83.0,62.309102743856,61.36569337727999,62.326736563792,70.0,61.718369776,4.21429,23,LOW
01-27-2016,82.78261,95,69.0,6.12164,83.0,61.73600359593599,60.8560759811296,62.55597622296,69.55,61.32160882744,4.21429,23,LOW
01-28-2016,82.78261,95,69.0,6.12164,83.0,61.621383766352,60.761735044472005,61.718369776,69.23,61.039467708464,4.21429,23,LOW
01-29-2016,83.40909,95,73.0,5.49098,83.5,61.718369776,61.32160882744,63.27896284033599,71.66,63.181976830688,4.25926,22,LOW
02-01-2016,83.40909,95,73.0,5.49098,83.5,62.194482914272,62.194482914272,64.26645675675199,72.66,64.06366782748799,4.25926,22,LOW
02-02-2016,83.40909,95,73.0,5.49098,83.5,63.74625906863999,62.873384981808,64.03721709758399,71.87,63.367131940016,4.25926,22,LOW
02-03-2016,83.40909,95,73.0,5.49098,83.5,62.93510335158399,57.362816251808,62.93510335158399,67.42,59.443607004256,4.22222,22,LOW
02-04-2016,83.77273,95,73.0,5.518,84.0,59.813917222912,58.45611308784,60.23712890137599,67.96,59.91972014252799,4.25926,22,LOW
02-05-2016,83.77273,95,73.0,5.518,84.0,60.025523062144,57.768394110336,60.41346710073599,65.84,58.050535229312,4.25926,22,LOW
02-08-2016,83.86364,95,73.0,5.45473,84.0,57.64495737078399,55.21157838871568,57.653774280752,63.55,56.03146284664,4.25926,22,LOW
02-09-2016,83.86364,95,73.0,5.45473,84.0,55.608251168176,55.45862820601904,57.186478052448,64.15,56.56047744472,4.25926,22,LOW
02-10-2016,83.86364,95,73.0,5.45473,84.0,56.82498474376,56.4282237952,57.66259119072,64.06,56.481125255008,4.25926,22,LOW
02-11-2016,83.86364,95,73.0,5.45473,84.0,55.617068078144,55.264391679424,56.401773065296,63.4,55.89920919712,4.25926,22,LOW
02-12-2016,83.34783,95,73.0,5.55298,83.0,56.44585761513599,55.90802610708799,57.248196422224005,64.87,57.195294962416,4.25926,23,LOW
02-16-2016,83.20833,95,73.0,5.47707,83.0,58.985127685920006,57.79484484024,59.68607202837599,67.43,59.452423914224006,4.25926,24,LOW
02-17-2016,83.20833,95,73.0,5.47707,83.0,59.9549877824,59.567043743808,60.201861261504,68.0,59.9549877824,4.25926,24,LOW
02-18-2016,83.20833,95,73.0,5.47707,83.0,60.201861261504,59.020395325792,60.245945811344,67.72,59.70811430329599,4.25926,24,LOW
02-19-2016,83.20833,95,73.0,5.47707,83.0,59.761015763104,58.932226226112,60.459755878068,68.52,60.41346710073599,4.25926,24,LOW
02-22-2016,83.20833,95,73.0,5.47707,83.0,60.88076332903999,60.67797439977599,61.603749946416,69.47,61.251073547696,4.25926,24,LOW
02-23-2016,83.20833,95,73.0,5.47707,83.0,63.00563863132799,59.813917222912,63.023272451264,67.9,59.86681868272,4.25926,24,LOW
02-24-2016,83.30435,94,74.0,5.30328,83.0,58.270957978512,57.17766114247999,61.0571015284,68.62,60.501636200416,4.25926,23,LOW
02-25-2016,83.3913,94,74.0,5.29757,84.0,60.501636200416,59.86681868272,61.392144107184,68.7,60.57217148016,4.25926,23,LOW
02-26-2016,82.95652,94,74.0,5.14552,83.0,61.18935517792,60.686791309744,61.58611612647999,69.1,60.92484787888,4.25926,23,LOW
02-29-2016,82.95652,94,74.0,5.14552,83.0,60.695608219712,59.487691554096,61.4979470268,67.53,59.540593013904,4.25926,23,LOW
03-01-2016,82.95455,94,74.0,5.26116,83.5,60.113692161824005,59.002761505856,60.94830085939488,69.04,60.871946419072,4.26923,22,LOW
03-02-2016,82.95455,94,74.0,5.26116,83.5,60.70442512967999,60.369382550896,61.303975007504,69.09,60.916030968912,4.26923,22,LOW
03-03-2016,82.95455,94,74.0,5.26116,83.5,60.475185470512,60.3958332808,61.691919046096,69.93,61.656651406224,4.26923,22,LOW
03-04-2016,82.95455,94,74.0,5.26116,83.5,61.44504556699199,61.259890457664,62.582426952864,70.39,62.062229264752,4.26923,22,LOW
03-07-2016,82.95455,94,74.0,5.26116,83.5,61.58611612647999,61.568482306544,62.77639897216,70.77,62.397271843536,4.26923,22,LOW
03-08-2016,82.95455,94,74.0,5.26116,83.5,62.00051089497599,61.850623425520006,63.37594884998399,70.99,62.591243862832,4.26923,22,LOW
03-09-2016,82.95455,94,74.0,5.26116,83.5,62.679412962512,62.1592152744,63.181976830688,70.85,62.46780712327999,4.26923,22,LOW
03-10-2016,82.95455,94,74.0,5.26116,83.5,62.820483522,61.577299216512,63.243695200464,70.7,62.33555347376,4.26923,22,LOW
03-11-2016,82.95455,94,74.0,5.26116,83.5,62.917469531648,62.794032792096,63.697766063816005,72.12,63.587554689216,4.26923,22,LOW
03-14-2016,82.95455,94,74.0,5.26116,83.5,63.4817517696,63.44648412972799,64.45161186607999,72.75,64.1430200172,4.26923,22,LOW
03-15-2016,82.95455,94,74.0,5.26116,83.5,63.74625906863999,63.67572378889599,65.52727488217599,73.1,64.45161186607999,4.19231,22,LOW
03-16-2016,82.95455,94,74.0,5.26116,83.5,64.081301647424,63.975498727808,65.456739602432,73.78,65.051161743904,4.19231,22,LOW
03-17-2016,82.95455,94,74.0,5.26116,83.5,64.82192208473599,64.52214714582401,65.447922692464,74.02,65.262767583136,4.15385,22,LOW
03-18-2016,82.95455,94,74.0,5.26116,83.5,65.315669042944,65.218683033296,66.26789531948799,74.93,66.065106390224,4.15385,22,LOW
03-21-2016,82.95455,94,74.0,5.26116,83.5,65.81823291112,65.50964106224,66.444233518848,75.22,66.32079677929599,4.15385,22,LOW
03-22-2016,82.95455,94,74.0,5.26116,83.5,65.888768190864,65.888768190864,66.65583935807999,75.25,66.3472475092,4.15385,22,LOW
03-23-2016,82.95455,94,74.0,5.26116,83.5,66.356064419168,65.809416001152,66.585304078336,74.78,65.93285274070399,4.15385,22,LOW
03-24-2016,82.95455,94,74.0,5.26116,83.5,65.55372561207999,65.095246293744,66.021021840384,74.77,65.92403583073599,4.15385,22,LOW
03-28-2016,82.95455,94,74.0,5.26116,83.5,66.012204930416,65.853500550992,66.382515149072,74.99,66.11800785003199,4.2,22,LOW
03-29-2016,82.95455,94,74.0,5.26116,83.5,66.16209239987201,65.941669650672,66.982065026896,75.67,66.717557727856,4.2,22,LOW
03-30-2016,83.04348,94,74.0,5.16239,84.0,66.911529747152,66.72637463782401,67.246572325936,76.02,67.02614957673599,4.15385,23,LOW
03-31-2016,83.04348,94,74.0,5.16239,84.0,67.0085157568,66.66465626804799,67.34355833558399,75.75,66.7880930076,4.15385,23,LOW
04-01-2016,83.04348,94,74.0,5.16239,84.0,66.68229008798399,66.426599698912,67.665375549416,76.5,67.4493612552,4.15385,23,LOW
04-04-2016,83.04348,94,74.0,5.16239,84.0,68.33105225199999,67.05260030663999,68.33105225199999,76.18,67.167220136224,4.15385,23,LOW
04-05-2016,83.04348,94,74.0,5.16239,84.0,66.69992390792,66.61175480824,67.475811985104,75.87,66.89389592721601,4.15385,23,LOW
04-06-2016,83.21739,94,74.0,5.25817,84.0,66.85862828734399,66.55620827544159,67.36119215552,76.09,67.087867946512,4.15385,23,LOW
04-07-2016,83.21739,94,74.0,5.25817,84.0,66.89389592721601,66.029838750352,67.0085157568,75.35,66.43541660887999,4.15385,23,LOW
04-08-2016,83.21739,94,74.0,5.25817,84.0,66.673473178016,65.835866731056,66.823360647472,75.03,66.153275489904,4.15385,23,LOW
04-11-2016,83.21739,94,74.0,5.25817,84.0,66.206176949712,66.135641669968,67.079051036544,75.15,66.25907840952,4.15385,23,LOW
04-12-2016,83.21739,94,74.0,5.25817,84.0,66.46186733878399,66.30316295936,67.017332666768,75.73,66.770459187664,4.15385,23,LOW
04-13-2016,83.21739,94,74.0,5.25817,84.0,67.105501766448,66.68229008798399,67.71386855424,76.66,67.59043181468799,4.15385,23,LOW
04-14-2016,83.21739,94,74.0,5.25817,84.0,67.45817816516801,66.955614296992,67.810854563888,76.5,67.4493612552,4.15385,23,LOW
04-15-2016,83.26087,94,74.0,5.29329,84.0,67.528713444912,67.308290695712,68.29578461212799,77.31,68.163530962608,4.15385,23,LOW
