 Date,SCHW Price Target,SCHW Price Target - High,SCHW Price Target - Low,SCHW Price Target - StdDev,SCHW Price Target - Median,SCHW Open,SCHW Low,SCHW High,SCHW Close,SCHW Adj. Close,SCHW Rating,SCHW Price Target - #,Ticker
10-12-2017,48.5,53,44.0,2.78388,48.5,42.57056880895,42.037267177717005,42.57056880895,45.03,42.13082886740701,4.05263,16,SCHW
10-13-2017,48.5,53,44.0,2.78388,48.5,41.91563698112,41.475897039577,42.140185036376,44.73,41.850143798337,4.05263,16,SCHW
10-16-2017,48.625,53,44.0,2.61904,48.5,41.316842167104,41.082937942879,41.868856136275,44.47,41.606883405143,4.05263,16,SCHW
10-17-2017,48.875,54,44.0,2.80346,48.5,41.896924643182,40.549636311646005,41.999842501841,43.39,40.596417156491,4.05263,16,SCHW
10-18-2017,48.875,54,44.0,2.80346,48.5,40.811609042778,40.51885451573799,40.877102225561,43.48,40.680622677212,4.05263,16,SCHW
10-19-2017,48.875,54,44.0,2.80346,48.5,40.250238904638,39.48303304918,40.55899248061501,43.27,40.484143128863,4.05263,16,SCHW
10-20-2017,48.9375,54,44.0,2.79439,49.0,41.064225604941,40.774184366902,41.97645207941851,44.68,41.803362953492005,4.05263,16,SCHW
10-23-2017,49.0625,54,44.0,2.74929,49.0,41.840787629368,41.401047687825,42.00919867081,44.47,41.606883405143,4.05263,16,SCHW
10-24-2017,49.0625,54,44.0,2.74929,49.0,42.00919867081,41.747225939678,42.402157767508,45.19,42.280527570911,4.05263,16,SCHW
10-25-2017,49.125,54,44.0,2.68968,49.0,42.458294781322,41.36830109643351,42.551856471012,44.65,41.775294446585,4.05263,16,SCHW
10-26-2017,49.125,54,44.0,2.68968,49.0,41.85949996730601,41.677054672410506,42.701555174516,45.35,42.430226274415006,4.05263,16,SCHW
10-27-2017,49.125,54,44.0,2.68968,49.0,42.336664584725,41.709801263802,42.392801598539,44.91,42.018554839779,4.05263,16,SCHW
10-30-2017,49.0,54,44.0,2.54951,49.0,41.644308081019,41.606883405143,41.999842501841,44.85,41.962417825965005,4.05263,16,SCHW
10-31-2017,49.0,54,44.0,2.54951,49.0,41.896924643182,41.887568474213005,42.636061991733,44.84,41.953061656996006,4.05263,16,SCHW
11-01-2017,49.0,54,44.0,2.54951,49.0,42.186965881221006,41.35426684298,42.3974796830235,44.24,41.39169151885601,4.05263,16,SCHW
11-02-2017,49.0,54,44.0,2.54951,49.0,41.241992815352,41.0034105066425,42.43518504396857,45.06,42.158897374314,4.05263,16,SCHW
11-03-2017,49.0,54,44.0,2.54951,49.0,41.906280812151,41.616239574112,41.999842501841,44.82,41.934349319058,4.05263,16,SCHW
11-06-2017,49.0,54,44.0,2.54951,49.0,41.812719122461,41.569458729267005,42.0138767552945,44.65,41.775294446585,4.05263,16,SCHW
11-07-2017,49.0,54,44.0,2.54951,49.0,41.831431460399,41.036157098034,41.971773994934,44.15,41.307485998135,4.05263,16,SCHW
11-08-2017,49.0,54,44.0,2.54951,49.0,41.279417491228,41.045513267003,41.5217422675251,44.28,41.429116194732,4.05263,16,SCHW
11-09-2017,49.0,54,44.0,2.54951,49.0,41.194788612345,40.608969661657504,41.42911619262,44.0,41.2416541284,4.05263,16,SCHW
11-10-2017,49.0,54,44.0,2.54951,49.0,41.354131366932,41.166669302712,41.71030928895,44.27,41.494727915097,4.05263,16,SCHW
11-13-2017,49.0,54,44.0,2.54951,49.0,41.2416541284,41.176042405923,42.038367901335,44.6,41.80404032106,4.05263,16,SCHW
11-14-2017,49.0,54,44.0,2.54951,49.0,41.635324463262,41.400996882987,41.916517559592,44.59,41.794667217849,4.05263,16,SCHW
11-15-2017,49.0,54,44.0,2.54951,49.0,41.447862399042,41.2416541284,42.27269548161,44.54,41.747801701794,4.05263,16,SCHW
11-16-2017,49.0,54,44.0,2.54951,49.0,42.019621694913,41.7993537694545,42.441411339408,44.64,41.841532733904,4.05263,16,SCHW
11-17-2017,49.0,54,44.0,2.54951,49.0,41.550966534363,41.410369986198,42.047741004546,44.68,41.879025146748,4.05263,16,SCHW
11-20-2017,49.0,54,44.0,2.54951,49.0,42.010248591702,41.841532733904,42.525769268307,45.12,42.291441688032,4.05263,16,SCHW
11-21-2017,49.0,54,44.0,2.54951,49.0,42.516396165096,42.413292029775,43.420900624957504,46.08,43.191259596288,4.05263,16,SCHW
11-22-2017,49.0,54,44.0,2.54951,49.0,43.219378905921,42.891320293536,43.350602350875,45.8,42.92881270638,4.05263,16,SCHW
11-24-2017,49.0,54,44.0,2.54951,49.0,43.144394080233,42.863200983903,43.181886493077,45.78,42.910066499958,4.05263,16,SCHW
11-27-2017,49.0,54,44.0,2.54951,49.0,42.92881270638,42.872574087114,43.266244421976,45.77,42.900693396747,4.05263,16,SCHW
11-28-2017,49.0,54,44.0,2.54951,49.0,42.975678222435,42.797589261426,44.3019723267915,47.14,44.184808536654,4.05263,16,SCHW
11-29-2017,49.0,54,44.0,2.54951,49.0,44.644090593993006,44.559732665094,45.534535399038,48.42,45.384565747662,4.05263,16,SCHW
11-30-2017,49.35294,55,44.0,2.84793,49.0,45.684505050414,45.356446438029,46.434353307294,48.79,45.731370566469,4.05,17,SCHW
12-01-2017,49.41176,55,44.0,2.80879,49.0,45.759489876102,44.9908954128,46.443726410505,49.5,46.39686089445,4.05,17,SCHW
12-04-2017,49.41176,55,44.0,2.80879,49.0,47.249813286651,46.696800197202,48.637032561879,51.55,48.318347052705,4.05,17,SCHW
12-05-2017,49.41176,55,44.0,2.80879,49.0,48.496436013714,47.465394660504,48.533928426558,50.78,47.596618105458,4.05,17,SCHW
12-06-2017,49.94118,58,44.0,3.4551,49.0,47.390409834816005,47.14670915133,47.830945685733,50.54,47.371663628394,4.05,17,SCHW
12-07-2017,49.94118,58,44.0,3.4551,49.0,47.174828460963,47.071724325642,48.187123607751,51.08,47.877811201788,4.05,17,SCHW
12-08-2017,49.94118,58,44.0,3.4551,49.0,48.159004298118006,47.42790224766,48.187123607751,51.39,48.168377401329,4.05,17,SCHW
12-11-2017,49.94118,58,44.0,3.4551,49.0,48.196496710962,47.343544318761,48.224616020595,50.72,47.540379486192,4.05,17,SCHW
12-12-2017,49.94118,58,44.0,3.4551,49.0,47.8028263761,47.699722240779,48.721390490778,51.56,48.327720155916005,4.05,17,SCHW
12-13-2017,49.94118,58,44.0,3.4551,49.0,48.224616020595,47.156082254541005,48.224616020595,50.33,47.174828460963,4.05,17,SCHW
12-14-2017,50.35294,58,44.0,3.72497,50.0,47.371663628394,46.95924708711,47.596618105458,50.2,47.05297811922,4.05,17,SCHW
12-15-2017,50.35294,58,44.0,3.72497,50.0,47.446648454082,47.109216738486,48.43091802226911,51.28,48.065273266008,4.05,17,SCHW
12-18-2017,50.35294,58,44.0,3.72497,50.0,48.7401366972,48.2761680882555,48.92759876142,51.74,48.496436013714,4.05,17,SCHW
12-19-2017,50.47059,58,44.0,3.68012,50.0,48.768256006833,48.36521256876,49.02132979353,51.81,48.562047736191005,4.05,17,SCHW
12-20-2017,50.47059,58,44.0,3.68012,50.0,49.077568412796,48.3417798107325,49.227538064172,51.81,48.562047736191005,4.05,17,SCHW
12-21-2017,51.11765,60,44.0,4.28242,51.0,48.805748419677,48.702644284356005,49.218164960961,52.28,49.002583587108,4.05,17,SCHW
12-22-2017,51.11765,60,44.0,4.28242,51.0,49.11506082564,48.5854804942185,49.218164960961,52.08,48.815121522888,4.05,17,SCHW
12-26-2017,51.52941,63,44.0,5.00726,51.0,48.7401366972,48.327720155916005,48.899479451787,51.87,48.618286355457,4.05,17,SCHW
12-27-2017,51.52941,63,44.0,5.00726,51.0,48.768256006833,48.430824291237,48.83386772931,51.85,48.599540149035,4.05,17,SCHW
12-28-2017,51.52941,63,44.0,5.00726,51.0,48.702644284356005,48.393331878393006,48.7916887648605,52.04,48.777629110044,4.05,17,SCHW
12-29-2017,51.52941,63,44.0,5.00726,51.0,48.92759876142,48.140258091696,49.11506082564,51.37,48.149631194907,4.05,17,SCHW
01-02-2018,51.52941,63,44.0,5.00726,51.0,48.318347052705,47.765333963256005,48.374585671971,51.44,48.215242917384,4.05,17,SCHW
01-03-2018,52.75,63,46.0,5.15388,51.5,47.99028844032,47.840318788944,48.524555323347,51.52,48.290227743072,4.0,16,SCHW
01-04-2018,53.25,63,46.0,4.95606,52.0,48.674524974723,48.402704981604,49.190045651328,51.81,48.562047736191005,4.0,16,SCHW
01-05-2018,54.5,63,49.0,4.1833,54.5,48.730763593989,48.243362227017,48.787002213255,52.01,48.749509800411,4.0,16,SCHW
01-08-2018,57.3125,70,50.0,5.35862,56.0,48.64640566509,48.590167045824,49.044762551557504,52.24,48.965091174264,4.0,16,SCHW
01-09-2018,57.6875,70,50.0,5.32352,58.0,49.124433928851,49.040075999952,50.230460107749,53.34,49.996132527474,4.0,16,SCHW
01-10-2018,58.5,70,50.0,4.7697,59.5,50.127355972428,50.005505630685,51.0599797419225,53.56,50.202340798116005,4.0,16,SCHW
01-11-2018,58.5,70,50.0,4.7697,59.5,50.380429759125,49.90258895742822,50.830338713253,54.17,50.774100093987,4.0,16,SCHW
01-12-2018,59.0625,70,50.0,4.85372,60.0,51.233382151326,51.233382151326,52.039469027472,55.39,51.917618685729,4.0,16,SCHW
01-16-2018,59.875,70,50.0,4.68875,60.0,52.236304194903,51.523948350867,52.611228323343006,55.53,52.048842130683,4.0,16,SCHW
01-17-2018,60.3125,70,54.0,4.26789,60.5,52.123826956371,51.102158706372,52.723705561875,56.09,52.573735910499,4.0,16,SCHW
01-18-2018,60.6875,70,54.0,4.80519,60.5,52.283169710958,51.6786045538485,52.695586252242,55.33,51.861380066463,4.0,16,SCHW
01-19-2018,60.6875,70,54.0,4.80519,60.5,51.964484201784,51.692664208665,52.11445385316,55.48,52.001976614628,4.0,16,SCHW
01-22-2018,60.6875,70,54.0,4.80519,60.5,51.92699178894,51.298993873803,52.123826956371,55.44,51.964484201784,3.9,16,SCHW
01-23-2018,60.6875,70,54.0,4.80519,60.5,51.702037311876,51.580186970133,52.358154536646,55.32,51.852006963252,3.9,16,SCHW
01-24-2018,60.6875,70,54.0,4.80519,60.5,52.255050401325,51.509888696050496,52.367527639857,55.39,51.917618685729,3.9,16,SCHW
01-25-2018,60.6875,70,54.0,4.80519,60.5,52.123826956371,50.6006976845835,52.170692472426,54.18,50.783473197198,3.9,16,SCHW
01-26-2018,60.6875,70,54.0,4.80519,60.5,50.961562158207,50.371056655914,51.017800777473,54.27,50.867831126097,3.9,16,SCHW
01-29-2018,60.6875,70,54.0,4.80519,60.5,50.952189054996,50.492906997657,51.317740080225,54.05,50.661622855455,3.9,16,SCHW
01-30-2018,60.8125,70,54.0,4.8376,60.5,50.389802862336,49.8602225309145,50.970935261418006,53.2,49.86490908252,3.9,16,SCHW
01-31-2018,60.8125,70,54.0,4.8376,60.5,50.089863559584,49.7383721891715,50.436668378391005,53.34,49.996132527474,3.9,16,SCHW
02-01-2018,60.8125,70,54.0,4.8376,60.5,49.939893908208,49.808670463254,51.477082834812,54.91,51.467709731601,3.9,16,SCHW
02-02-2018,60.8125,70,54.0,4.8376,60.5,51.317740080225,49.808670463254,51.598933176555,53.34,49.996132527474,3.9,16,SCHW
02-05-2018,60.8125,70,54.0,4.8376,60.5,49.246284270594,47.755960860045,50.70848837151,51.29,48.074646369219,3.9,16,SCHW
02-06-2018,60.8125,70,54.0,4.8376,60.5,46.865516055,46.068802282065,49.827416669676,52.86,49.546223573346,3.9,16,SCHW
02-07-2018,60.5625,70,53.0,5.03697,60.0,48.543301529769,48.402704981604,49.696193224722,52.03,48.768256006833,3.9,16,SCHW
02-08-2018,59.875,70,49.0,5.76493,60.0,48.824602923693,45.92273673723,48.993643672419005,48.9,45.92273673723,3.8,16,SCHW
02-09-2018,59.875,70,49.0,5.76493,60.0,47.152977741847,45.115097604428,47.444103475764,50.12,47.068457367484,3.8,16,SCHW
02-12-2018,59.875,70,49.0,5.76493,60.0,47.631926529904,47.359583101401,48.36443644105,50.94,47.838531889458,3.8,16,SCHW
02-13-2018,59.9375,70,49.0,5.70601,60.0,47.547406155541005,47.2290460787737,48.101484165254,51.15,48.035746096305,3.8,16,SCHW
02-14-2018,60.0625,70,49.0,5.79298,60.0,47.847923042165,47.80096727863,49.406854391527,52.4,49.20964018468,3.8,16,SCHW
02-15-2018,60.0625,70,49.0,5.79298,60.0,49.697980125444005,48.514694884362,49.8980116781031,52.33,49.143902115731,3.8,16,SCHW
02-16-2018,60.0625,70,49.0,5.79298,60.0,48.871558687228,48.571041800604,49.388072086113006,52.17,48.993643672419005,3.8,16,SCHW
02-20-2018,60.0625,70,49.0,5.79298,60.0,48.787038312865,48.787038312865,49.510157071304,52.34,49.153293268438006,3.8,16,SCHW
02-21-2018,60.0625,70,49.0,5.79298,60.0,49.096946352196,49.03120828324701,49.895194332291005,52.3,49.11572865761,3.8,16,SCHW
02-22-2018,60.0625,70,49.0,5.79298,60.0,49.481983613183,48.693126785795,49.857629721463006,52.03,48.862167534521,3.8,16,SCHW
02-23-2018,60.125,70,49.0,5.86169,60.0,49.02181713054,48.8574719581675,49.547721682132,52.74,49.528939376718,3.8,16,SCHW
02-26-2018,60.1875,70,49.0,5.86535,60.5,49.7731093471,49.322334017164,50.458663494711,53.73,50.458663494711,3.8,16,SCHW
02-27-2018,60.1875,70,49.0,5.86535,60.5,50.468054647418,50.468054647418,52.017594844073,53.8,50.52440156366,3.8,16,SCHW
02-28-2018,60.1875,70,49.0,5.86535,60.5,50.7122246178,49.7731093471,51.191173405857,53.02,49.791891652514,3.8,16,SCHW
03-01-2018,60.1875,70,49.0,5.86535,60.5,49.67919782003,48.355045288343,50.233275829743,52.05,48.880949839935,3.8,16,SCHW
03-02-2018,60.1875,70,49.0,5.86535,60.5,48.420783357292,47.397147712229,49.547721682132,52.63,49.425636696941005,3.8,16,SCHW
03-05-2018,60.1875,70,49.0,5.86535,60.5,48.796429465572,48.64617102226,50.561966174488006,53.61,50.345969662227,3.8,16,SCHW
03-06-2018,60.1875,70,49.0,5.86535,60.5,50.43049003659,50.10029710741188,51.407169918118,54.73,51.397778765411,3.8,16,SCHW
03-07-2018,60.1875,70,49.0,5.86535,60.5,50.655877701558,49.913976637705,52.092724065729,55.43,52.055159454901,3.8,16,SCHW
03-08-2018,60.1875,70,49.0,5.86535,60.5,52.280547119869,51.548037208723,52.562281701079,55.91,52.505934784837,3.8,16,SCHW
03-09-2018,60.1875,70,49.0,5.86535,60.5,52.975492420187,52.96610126748,54.215124577511,57.7,54.18695111939,3.8,16,SCHW
03-12-2018,60.25,70,49.0,5.9108,60.5,54.337209562702,54.036692676078,54.506250311428,57.76,54.243298035632,3.8,16,SCHW
03-13-2018,60.25,70,49.0,5.9108,60.5,54.393556478944,53.1116641344385,54.571988380377,56.68,53.229053543276,3.8,16,SCHW
03-14-2018,60.25,70,49.0,5.9108,60.5,52.919145503945,52.196026745506,53.567135040728,55.94,52.534108242958,3.8,16,SCHW
03-15-2018,60.25,70,49.0,5.9108,60.5,52.890972045824,51.8307109052037,52.890972045824,55.59,52.20541789821301,3.8,16,SCHW
03-16-2018,60.25,70,49.0,5.9108,60.5,52.393240952353,52.186635592799,53.069403947257,55.71,52.318111730697,3.8,16,SCHW
03-19-2018,60.25,70,49.0,5.9108,60.5,52.271155967162,51.303867238341006,52.552890548372,55.67,52.280547119869,3.8,16,SCHW
03-20-2018,60.25,70,49.0,5.9108,60.5,52.30872057799,52.111506371143,52.85331352346893,55.97,52.562281701079,3.8,16,SCHW
03-21-2018,60.25,70,49.0,5.9108,60.5,52.552890548372,52.224200203627,53.238444695983,55.84,52.44019671588801,3.8,16,SCHW
03-22-2018,60.25,70,49.0,5.9108,60.5,51.73586026286301,49.919705240856274,51.914292164296,53.4,50.14875545538,3.8,16,SCHW
03-23-2018,60.25,70,49.0,5.9108,60.5,50.24266698245,48.063919554426,50.355360814934,51.32,48.195395692324,3.8,16,SCHW
03-26-2018,60.25,70,49.0,5.9108,60.5,49.153293268438006,48.43374314802766,49.876412026877,52.96,49.735544736272,3.8,16,SCHW
03-27-2018,60.3125,70,49.0,5.91311,61.0,49.86702087417,47.913661111114,50.233275829743,51.53,48.392609899171,3.8,16,SCHW
03-28-2018,60.3125,70,49.0,5.91311,61.0,48.514694884362,46.974545840414,48.664953327674,50.9,47.80096727863,3.8,16,SCHW
03-29-2018,60.25,70,49.0,5.84701,61.0,48.026354943598,47.538015002834,49.200249031973,52.22,49.040599435954,3.8,16,SCHW
04-02-2018,60.25,70,49.0,5.84701,61.0,48.8339940764,46.711593564618,48.965470214298,50.41,47.340800795987,3.8,16,SCHW
04-03-2018,60.25,70,49.0,5.84701,61.0,47.782184973216005,47.256280421624,48.195395692324,51.15,48.035746096305,3.8,16,SCHW
04-04-2018,60.25,70,49.0,5.84701,61.0,47.012110451242,46.890025466051,48.758864854744,51.75,48.599215258725,3.8,16,SCHW
04-05-2018,60.25,70,49.0,5.84701,61.0,49.078164046782,48.52408603706901,49.528939376718,52.35,49.162684421145,3.8,16,SCHW
04-06-2018,60.1875,70,49.0,5.90782,61.0,48.345654135636,46.749158175446,48.514694884362,50.11,47.059066214777,3.8,16,SCHW
04-09-2018,59.66667,70,49.0,5.93483,60.5,47.378365406815,47.012110451242,48.355045288343,50.21,47.152977741847,3.81818,18,SCHW
04-10-2018,60.05556,70,49.0,6.08707,61.0,47.951225721942,47.4957548156525,48.430174509999,51.51,48.373827593757,3.81818,18,SCHW
04-11-2018,59.55556,70,49.0,5.68841,60.5,47.716446904267,47.491059239299,48.261133761273,50.92,47.819749584044,3.81818,18,SCHW
04-12-2018,59.55556,70,49.0,5.68841,60.5,48.242351455858994,48.007572638184,48.984252519712,51.73,48.580432953311,3.81818,18,SCHW
04-13-2018,59.55556,70,49.0,5.68841,60.5,49.341116322578,47.547406155541005,49.39746323882,51.04,47.932443416528,3.81818,18,SCHW
04-16-2018,60.11111,70,49.0,5.56666,61.0,48.843385229107,48.64617102226,49.951541248533,53.08,49.848238568756,3.81818,18,SCHW
04-17-2018,60.25,70,49.0,5.60815,61.75,50.270840440571,49.829456263342,50.655877701558,53.61,50.345969662227,3.81818,18,SCHW
04-18-2018,60.25,70,49.0,5.60815,61.75,50.439881189297004,48.937296756177,50.505619258246,52.18,49.003034825126,3.81818,18,SCHW
04-19-2018,60.25,70,49.0,5.60815,61.75,48.946687908884,48.946687908884,50.4220379991537,53.68,50.411707731176,3.81818,18,SCHW
04-20-2018,60.23529,70,49.0,5.80597,62.0,50.374143120348,50.14875545538,52.21480905092,54.99,51.641948735793,3.80952,17,SCHW
04-23-2018,60.17647,70,49.0,5.79285,61.0,51.876727553468,51.48699471612751,52.430805563181,55.37,51.998812538659,3.80952,17,SCHW
04-24-2018,60.17647,70,49.0,5.79285,61.0,52.37445864693901,50.702833465093,52.844016282289004,54.49,51.172391100443,3.80952,17,SCHW
04-25-2018,60.23529,70,49.0,5.53629,61.0,50.815527297577,50.120581997259,51.5527327850765,54.6,51.27569378022,3.80952,17,SCHW
04-26-2018,60.23529,70,49.0,5.53629,61.0,51.472907987067,50.956394588182,52.383849799646,55.65,52.261764814455,3.80952,17,SCHW
04-27-2018,60.23529,70,49.0,5.53629,61.0,52.12089752385,51.998812538659,52.68436668627,55.99,52.581064006493,3.80952,17,SCHW
04-30-2018,60.23529,70,49.0,5.53629,61.0,52.77827821334,52.280547119869,52.984883572894,55.68,52.289938272576,3.80952,17,SCHW
05-01-2018,60.23529,70,49.0,5.53629,61.0,52.139679829264,51.585601819551,52.224200203627,55.61,52.224200203627,3.80952,17,SCHW
05-02-2018,60.23529,70,49.0,5.53629,61.0,51.97063908053801,51.604384124965,52.797060518754,55.65,52.261764814455,3.80952,17,SCHW
05-03-2018,60.23529,70,49.0,5.53629,61.0,51.782816026398,50.768571534042,51.90490101158901,55.0,51.6513398885,3.80952,17,SCHW
05-04-2018,60.23529,70,49.0,5.53629,61.0,51.294476085634,50.975176893596,53.022448183722,56.09,52.67497553356301,3.80952,17,SCHW
05-07-2018,60.23529,70,49.0,5.53629,61.0,52.919145503945,52.693757838977,53.71739348404,56.97,53.501396971779,3.80952,17,SCHW
05-08-2018,60.23529,70,49.0,5.53629,61.0,53.426267750123,53.332356223053,54.102430745027,57.3,53.81130501111,3.80952,17,SCHW
05-09-2018,60.23529,70,49.0,5.53629,61.0,54.224515730218,53.961563454422,55.238760222574,58.73,55.154239848211,3.80952,17,SCHW
05-10-2018,60.35294,70,49.0,5.44428,61.0,55.00372512415501,54.63684547992,55.718670071895,59.0,55.5023051535,3.80952,17,SCHW
05-11-2018,60.35294,70,49.0,5.44428,61.0,55.699855731165,55.40823344985,56.38657916781,59.46,55.935034990290006,3.80952,17,SCHW
05-14-2018,60.52941,70,49.0,5.54254,61.0,56.057328205035006,54.966096442695004,56.207842930875,58.93,55.436454960945,3.80952,17,SCHW
05-15-2018,60.52941,70,49.0,5.54254,61.0,55.257718724010005,54.98491078342501,55.643412708975,58.82,55.33297608693,3.80952,17,SCHW
05-16-2018,60.52941,70,49.0,5.54254,61.0,55.29534740547,55.19186853145501,55.75629875335501,58.88,55.389419109120006,3.80952,17,SCHW
05-17-2018,60.52941,70,49.0,5.54254,61.0,55.5023051535,55.23890438328,56.23606444197,59.32,55.803334605180005,3.80952,17,SCHW
05-18-2018,60.52941,70,49.0,5.54254,61.0,55.775113094085,55.389419109120006,55.95384933102,59.14,55.634005538610005,3.80952,17,SCHW
05-21-2018,60.875,70,49.0,5.53257,62.0,56.010292353210005,55.82214894591001,56.64997993803,59.44,55.91622064956,3.85,16,SCHW
05-22-2018,60.875,70,49.0,5.53257,62.0,56.132585567955005,55.94914574583751,56.485072241531554,59.59,56.057328205035006,3.85,16,SCHW
05-23-2018,60.875,70,49.0,5.53257,62.0,55.634005538610005,54.80984334293235,55.831556116275,58.93,55.436454960945,3.85,16,SCHW
05-24-2018,60.875,70,49.0,5.53257,62.0,55.10720399817,53.9971578951,55.17305419072501,58.14,54.69328850211,3.85,16,SCHW
05-25-2018,60.875,70,49.0,5.53257,62.0,54.42048056152501,53.4327276732,54.570995287365,57.3,53.90308619145,3.85,16,SCHW
05-29-2018,60.875,70,49.0,5.53257,62.0,53.141105391885006,51.560700770565006,53.3903954065575,55.14,51.87113739261,3.85,16,SCHW
05-30-2018,60.875,70,49.0,5.53257,62.0,52.821261599475,52.10575222151311,53.04703368823501,56.01,52.689561214365,3.85,16,SCHW
05-31-2018,60.9375,70,49.0,5.5618,62.0,52.539046488525,52.1392417480125,52.92474047349,55.62,52.32268157013,3.85,16,SCHW
06-01-2018,60.9375,70,49.0,5.5618,62.0,53.178734073345005,52.99999783641,53.639685421230006,56.73,53.366877480645,3.85,16,SCHW
06-04-2018,60.88235,70,49.0,5.40024,61.0,53.705535613785,53.30102728809,53.86545750999,56.86,53.48917069539,3.80952,17,SCHW
06-05-2018,60.88235,70,49.0,5.40024,61.0,53.16932690298,52.802447258745005,53.57383522867501,56.3,52.96236915495,3.80952,17,SCHW
06-06-2018,61.1875,70,49.0,5.42239,62.0,53.27280577699501,53.27280577699501,54.514552265175006,57.95,54.514552265175006,3.85,16,SCHW
06-07-2018,61.1875,70,49.0,5.42239,62.0,54.665066991015,53.41391333247,54.79676737612501,57.34,53.94071487291001,3.85,16,SCHW
06-08-2018,61.1875,70,49.0,5.42239,62.0,53.893679021085,53.58324239904,54.347574991196254,57.73,54.307594517145,3.85,16,SCHW
06-11-2018,61.1875,70,49.0,5.42239,62.0,54.42048056152501,53.86545750999,54.59921679846,57.41,54.006565065465,3.85,16,SCHW
06-12-2018,61.1875,70,49.0,5.42239,62.0,54.27937300605001,53.60205673977,54.33111244305751,57.31,53.912493361815,3.85,16,SCHW
06-13-2018,61.1875,70,49.0,5.42239,62.0,53.9971578951,53.639685421230006,54.76854586503,57.36,53.95952921364,3.85,16,SCHW
06-14-2018,61.20588,70,49.0,5.26101,61.5,54.175894132035005,52.689561214365,54.401666220795,56.61,53.25399143626501,3.85714,17,SCHW
06-15-2018,61.20588,70,49.0,5.26101,61.5,52.99999783641,52.08750231100501,53.2445842659,56.09,52.764818577285006,3.85714,17,SCHW
06-18-2018,61.20588,70,49.0,5.26101,61.5,52.162759673925,51.75825134823,52.39793893305001,55.48,52.19098118502,3.85714,17,SCHW
06-19-2018,61.20588,70,49.0,5.26101,61.5,51.47603623728,51.278485659615,52.21449911093251,55.27,51.99343060735501,3.85714,17,SCHW
06-20-2018,61.20588,70,49.0,5.26101,61.5,52.181574014655,52.106316651735,52.821261599475,55.54,52.24742420721,3.85714,17,SCHW
06-21-2018,61.20588,70,49.0,5.26101,61.5,52.03105928881501,51.34433585217,52.28505288867,55.31,52.03105928881501,3.85714,17,SCHW
06-22-2018,61.20588,70,49.0,5.26101,61.5,52.482603466335,51.598329452025006,52.52963931816001,54.9,51.64536530385,3.85714,17,SCHW
06-25-2018,61.20588,70,49.0,5.26101,61.5,51.26907848925,49.604009334645,51.29739407204865,53.41,50.243696919465,3.85714,17,SCHW
06-26-2018,61.20588,70,49.0,5.26101,61.5,50.27191843056,49.867410104865,50.50239410450251,53.07,49.92385312705501,3.85714,17,SCHW
06-27-2018,61.20588,70,49.0,5.26101,61.5,50.06496068253,48.82321419435,50.49769051932,51.9,48.82321419435,3.85714,17,SCHW
06-28-2018,61.26471,70,49.0,5.26397,62.0,48.82321419435,48.080047735515,48.964321749825,51.71,48.644477957415006,3.85714,17,SCHW
06-29-2018,61.26471,70,49.0,5.26397,62.0,49.133650816395,48.023604713325,49.378237245885,51.1,48.07064056515,3.85714,17,SCHW
07-02-2018,61.26471,70,49.0,5.26397,62.0,47.562653365440006,47.33688127668,48.282301898362505,51.3,48.25878397245,3.85714,17,SCHW
07-03-2018,61.26471,70,49.0,5.26397,62.0,48.44692737975,47.21458806193501,48.635070787050005,50.24,47.261623913760005,3.85714,17,SCHW
07-05-2018,60.90625,70,49.0,5.22081,61.75,47.572060535805,46.49023594383,47.572060535805,49.48,46.54667896602,3.85,16,SCHW
07-06-2018,60.90625,70,49.0,5.22081,61.75,46.556086136385005,46.42438575127501,48.03301188369,50.65,47.647317898725,3.85,16,SCHW
07-09-2018,60.71875,70,49.0,5.15985,61.25,47.88249715785,47.82605413566001,48.936100238730006,51.9,48.82321419435,3.85,16,SCHW
07-10-2018,60.59375,70,49.0,5.19982,61.25,48.82321419435,48.00479037259501,48.89847155727,51.11,48.080047735515,3.85,16,SCHW
07-11-2018,60.40625,70,49.0,5.46929,61.25,47.703760920915,47.261623913760005,47.99067961704751,50.47,47.477988832155,3.85,16,SCHW
07-12-2018,60.375,70,49.0,5.46437,61.0,47.769611113470006,47.35569561741001,47.96716169113501,50.75,47.741389602375,3.85,16,SCHW
07-13-2018,60.375,70,49.0,5.46437,61.0,47.71316809128,46.94178012135,47.769611113470006,50.62,47.61909638763,3.85,16,SCHW
07-16-2018,59.9375,70,49.0,5.27339,60.5,47.779018283835,47.65672506909,48.3387449205525,51.06,48.03301188369,3.85,16,SCHW
07-17-2018,60.1875,70,49.0,5.17468,60.5,49.415865927345,49.378237245885,50.59176222297,52.88,49.74511689012,3.85,16,SCHW
07-18-2018,60.25,70,49.0,5.19013,60.5,49.98970331961,49.97088897888,51.04330640049,54.22,51.00567771903,3.85,16,SCHW
07-19-2018,60.25,70,49.0,5.19013,60.5,50.714055437715,49.594602164280005,50.864570163555,52.88,49.74511689012,3.85,16,SCHW
07-20-2018,60.25,70,49.0,5.19013,60.5,49.44408743844001,48.851435705445,49.519344801360006,52.15,49.058393453475,3.85,16,SCHW
07-23-2018,60.1875,70,48.0,5.32938,60.5,49.058393453475,48.917285898,49.60034053820265,52.61,49.491123290265,3.85,16,SCHW
