 Date,LLY Price Target,LLY Price Target - High,LLY Price Target - Low,LLY Price Target - StdDev,LLY Price Target - Median,LLY Open,LLY Low,LLY High,LLY Close,LLY Adj. Close,LLY Rating,LLY Price Target - #,Ticker
10-29-2015,94.81818,120.0,75,11.28006,92.5,70.54040456641,69.67472037914301,71.628938148419,82.0,70.28327064940001,3.91667,22,LLY
10-30-2015,94.81818,120.0,75,11.28006,92.5,70.351839693936,69.914712035019,70.754682830585,81.57,69.914712035019,3.91667,22,LLY
11-02-2015,94.59091,120.0,75,11.36445,92.0,69.546153420638,69.26330611192701,70.437550999606,82.04,70.317555171668,3.91667,22,LLY
11-03-2015,94.59091,120.0,75,11.36445,92.0,70.480406652441,69.537582290071,70.746111700018,81.67,70.00042334068901,3.91667,22,LLY
11-04-2015,94.59091,120.0,75,11.36445,92.0,70.41183760790501,69.36367405086656,70.41183760790501,81.05,69.469013245535,3.91667,22,LLY
11-05-2015,94.59091,120.0,75,11.36445,92.0,69.42615759270001,68.277626096722,69.76900281538,80.61,69.091883500587,3.91667,22,LLY
11-06-2015,94.59091,120.0,75,11.36445,92.0,68.82617845301,67.231948167548,69.074741239453,80.46,68.963316542082,3.91667,22,LLY
11-09-2015,94.45455,120.0,75,11.49596,92.0,68.59475792770101,67.351943995486,68.81760732244301,79.36,68.02049217971201,3.91667,22,LLY
11-10-2015,94.45455,120.0,75,11.49596,92.0,67.891110057114,67.891110057114,69.279811457088,80.06,69.055549119204,3.91667,22,LLY
11-11-2015,94.45455,120.0,75,11.49596,92.0,69.09005101734,68.977919848398,70.107857012352,80.7,69.60757948938,3.91667,22,LLY
11-12-2015,94.59091,120.0,75,11.46005,92.5,69.47819737137,68.83128678132,69.65933233658401,79.86,68.883039628524,3.91667,22,LLY
11-13-2015,94.59091,120.0,75,11.46005,92.5,68.710530137844,68.296507360212,69.236684084418,79.55,68.61564991797,3.91667,22,LLY
11-16-2015,95.04545,120.0,75,11.46725,93.0,69.003796272,68.986545322932,70.086293326017,81.23,70.06472963968201,3.95833,22,LLY
11-17-2015,95.04545,120.0,75,11.46725,93.0,69.80596540366201,69.547201167642,71.09978658376201,81.3,70.12510796142,3.95833,22,LLY
11-18-2015,95.04545,120.0,75,11.46725,93.0,70.288991977566,70.202737232226,72.242661959517,83.65,72.15209447691001,3.95833,22,LLY
11-19-2015,95.18182,121.0,75,11.75367,93.0,71.76394812288001,71.354238082515,72.350480391192,83.72,72.21247279864801,3.95833,22,LLY
11-20-2015,95.18182,121.0,75,11.75367,93.0,72.71275032162,72.54886630547401,73.7478072657,84.47,72.859383388698,3.95833,22,LLY
11-23-2015,95.18182,121.0,75,11.75367,93.0,72.8852598123,72.55749178000801,73.247529742728,84.74,73.092271201116,3.95833,22,LLY
11-24-2015,95.18182,121.0,75,11.75367,93.0,72.07446520610401,71.63456600487,72.73000127068799,83.88,72.350480391192,3.95833,22,LLY
11-25-2015,95.18182,121.0,75,11.75367,93.0,72.350480391192,72.06583973157001,72.816256016028,83.74,72.229723747716,3.95833,22,LLY
11-27-2015,95.18182,121.0,75,11.75367,93.0,72.25560017131801,72.10896710424,72.66962294895,83.65,72.15209447691001,3.95833,22,LLY
11-30-2015,96.09091,121.0,80,10.9,94.0,72.24697469678401,70.76339307693601,72.47986250920201,82.04,70.76339307693601,4.0,22,LLY
12-01-2015,96.09091,121.0,80,10.9,94.0,72.63512105081399,71.88470476635601,74.636231142702,86.5,74.6103547191,4.0,22,LLY
12-02-2015,96.09091,121.0,80,10.9,94.0,74.403343330284,72.816256016028,74.808740633382,84.56,72.937012659504,4.0,22,LLY
12-03-2015,96.09091,121.0,80,10.9,94.0,73.01464193031,71.21191775270401,73.178525946456,83.06,71.64319147940401,4.0,22,LLY
12-04-2015,96.09091,121.0,80,10.9,94.0,71.99683593529801,71.96233403716201,75.283141732752,86.62,74.713860413508,4.0,22,LLY
12-07-2015,96.95455,125.0,80,11.17415,95.5,75.42977479983001,74.084200772526,76.042183491744,86.38,74.506849024692,4.08333,22,LLY
12-08-2015,97.36364,125.0,80,11.368,95.5,73.851312960108,73.803872850171,75.619535239578,86.41,74.532725448294,4.08333,22,LLY
12-09-2015,97.81818,125.0,80,11.5114,97.5,74.196331941468,72.083090680638,74.455096177488,83.86,72.33322944212401,4.08333,22,LLY
12-10-2015,97.81818,125.0,80,11.5114,97.5,72.652371999882,71.90195571542401,73.756432740234,84.91,73.238904268194,4.08333,22,LLY
12-11-2015,97.81818,125.0,80,11.5114,97.5,72.28147659492001,71.69494432660801,72.781754117892,83.29,71.84157739368601,4.08333,22,LLY
12-14-2015,97.81818,125.0,80,11.5114,97.5,71.90195571542401,71.56556220859801,73.066394777514,84.68,73.040518353912,4.08333,22,LLY
12-15-2015,97.81818,125.0,80,11.5114,97.5,73.471792080612,73.333784488068,74.161830043332,85.52,73.765058214768,4.08333,22,LLY
12-16-2015,97.81818,125.0,80,11.5114,97.5,74.1790809924,72.49711345827001,74.679358515372,86.29,74.42921975388602,4.08333,22,LLY
12-17-2015,97.81818,125.0,80,11.5114,97.5,74.82599158245,74.35159048308,75.218450673747,86.22,74.368841432148,4.08333,22,LLY
12-18-2015,97.91304,125.0,80,11.26716,99.0,73.808185587438,73.118147624718,74.161830043332,84.77,73.118147624718,4.12,23,LLY
12-21-2015,98.08696,125.0,80,11.38998,99.0,73.937567705448,73.44591565701,74.56722734643,86.04,74.213582890536,4.12,23,LLY
12-22-2015,98.08696,125.0,80,11.38998,99.0,74.411968804818,73.549421351418,74.584478295498,85.91,74.101451721594,4.12,23,LLY
12-23-2015,98.08696,125.0,80,11.38998,99.0,74.489598075624,74.291212161342,74.92949727685802,86.2,74.35159048308,4.12,23,LLY
12-24-2015,98.08696,125.0,80,11.38998,99.0,74.161830043332,73.721930842098,74.30846311041,85.85,74.04969887439,4.12,23,LLY
12-28-2015,98.17391,125.0,80,11.3584,99.0,73.816811061972,73.221653319126,73.92031675638,85.49,73.739181791166,4.12,23,LLY
12-29-2015,98.17391,125.0,80,11.3584,99.0,74.041073399856,73.83406201104,74.92949727685802,86.25,74.39471785575,4.12,23,LLY
12-30-2015,98.17391,125.0,80,11.3584,99.0,74.56722734643,74.299837635876,75.12788319114,86.2,74.35159048308,4.12,23,LLY
12-31-2015,98.17391,125.0,80,11.3584,99.0,73.937567705448,72.52298988187201,73.96344412905,84.26,72.678248423484,4.12,23,LLY
01-04-2016,98.17391,125.0,80,11.3584,99.0,71.93645761356001,70.54775621358601,72.10896710424,82.87,71.47930746325801,4.12,23,LLY
01-05-2016,98.17391,125.0,80,11.3584,99.0,71.50518388686001,71.47930746325801,73.66155252036,84.11,72.54886630547401,4.12,23,LLY
01-06-2016,98.26087,125.0,82,11.04622,99.0,71.324048921646,71.15585216823301,73.213027844592,83.58,72.09171615517201,4.12,23,LLY
01-07-2016,98.26087,125.0,82,11.04622,99.0,70.409748621042,69.719710658322,71.42755461605401,81.41,70.219988181294,4.12,23,LLY
01-08-2016,98.04348,125.0,82,11.05904,96.0,70.44425051917801,69.90084562353601,71.147226693699,81.25,70.08198058875,4.12,23,LLY
01-11-2016,98.04348,125.0,82,11.05904,96.0,70.12510796142,67.994615751522,70.65988738252801,80.27,69.236684084418,4.12,23,LLY
01-12-2016,98.04348,125.0,82,11.05904,96.0,69.529950218574,68.589773494368,69.8663437254,80.4,69.34881525336002,4.12,23,LLY
01-13-2016,98.04348,125.0,82,11.05904,96.0,69.642081387516,68.218878089406,69.70780750346508,79.3,68.40001305462,4.12,23,LLY
01-14-2016,98.04348,125.0,82,11.05904,96.0,68.382762105552,67.813480786308,71.35855081978201,82.54,71.19466680363601,4.12,23,LLY
01-15-2016,97.73913,125.0,82,11.31454,96.0,69.598954014846,69.072800068272,70.366621248372,81.24,70.073355114216,4.12,23,LLY
01-19-2016,98.31818,125.0,82,11.23058,97.5,70.99628088935401,70.694389280664,73.14402404832,83.23,71.78982454648201,4.16667,22,LLY
01-20-2016,98.54545,125.0,82,10.96576,97.5,70.59950906079,69.357440727894,71.99683593529801,82.62,71.26367059990801,4.16667,22,LLY
01-21-2016,98.54545,125.0,82,10.96576,97.5,71.21191775270401,69.512699269506,71.26367059990801,81.4,70.21136270676001,4.16667,22,LLY
01-22-2016,98.54545,125.0,82,10.96576,97.5,71.07391016016001,70.651261907994,71.729446224744,82.48,71.14291395643201,4.16667,22,LLY
01-25-2016,98.54545,125.0,82,10.96576,97.5,71.16016490550001,70.40112314650801,71.76394812288001,81.71,70.478752417314,4.16667,22,LLY
01-26-2016,98.54545,125.0,82,10.96576,97.5,70.51325431545,69.788714454594,70.87552424587801,81.96,70.694389280664,4.16667,22,LLY
01-27-2016,98.54545,125.0,82,10.96576,97.5,70.392497671974,69.831841827264,71.80707549555001,81.76,70.52187978998401,4.16667,22,LLY
01-28-2016,98.54545,125.0,82,10.96576,97.5,70.61676000985801,66.01938208323601,71.151539430966,76.81,66.25226989565401,4.16667,22,LLY
01-29-2016,98.27273,125.0,82,11.07898,96.0,66.72667099502401,66.61453982608201,68.503518749028,79.1,68.22750356394,4.16667,22,LLY
02-01-2016,98.27273,125.0,82,11.07898,96.0,67.45983633041399,66.65766719875201,68.279256411144,78.4,67.62372034656,4.16667,22,LLY
02-02-2016,98.27273,125.0,82,11.07898,96.0,66.98543523104401,65.63123572920601,67.53746560122,76.3,65.81237069442,4.16667,22,LLY
02-03-2016,98.27273,125.0,82,11.07898,96.0,65.950378286964,63.98377009321201,66.89055501117001,76.09,65.63123572920601,4.16667,22,LLY
02-04-2016,98.31818,125.0,82,11.1085,96.0,65.51047908573001,63.345484977696,66.01075660870201,74.28,64.070024838552,4.16667,22,LLY
02-05-2016,98.09091,125.0,82,11.14332,96.0,63.966519144144,63.440451452315344,65.398347916788,74.32,64.104526736688,4.20833,22,LLY
02-08-2016,98.09091,125.0,82,11.14332,96.0,63.44036519757,62.819331031122005,64.328789074572,74.19,63.992395567746,4.20833,22,LLY
02-09-2016,98.09091,125.0,82,11.14332,96.0,63.33685950316201,62.724450811248005,64.656557106864,73.74,63.604249213716,4.20833,22,LLY
02-10-2016,98.09091,125.0,82,11.14332,96.0,64.03852648488201,63.38711057733201,65.02867866435801,73.07,63.465280486238,4.20833,22,LLY
02-11-2016,98.09091,125.0,82,11.14332,96.0,62.709638033480005,61.519718309022,63.083116487142,71.42,62.03216548962801,4.20833,22,LLY
02-12-2016,98.04545,125.0,82,11.04321,96.0,62.162448671138,61.17229649166201,62.30141739808201,71.27,61.901882308118,4.20833,22,LLY
02-16-2016,98.04545,125.0,82,11.04321,96.0,62.492499397630006,62.47512830676201,63.769274576428,73.33,63.691104667522005,4.20833,22,LLY
02-17-2016,98.04545,125.0,82,11.04321,96.0,64.281721757034,63.482651577106,65.07210639152801,74.68,64.86365330111201,4.20833,22,LLY
02-18-2016,98.04545,125.0,82,11.04321,96.0,63.769274576428,63.543450395144,64.75074121047,73.47,63.812702303598,4.20833,22,LLY
02-19-2016,98.04545,125.0,82,11.04321,96.0,63.135229759746,62.709638033480005,63.465280486238,72.61,63.065745396274,4.20833,22,LLY
02-22-2016,97.36364,122.0,82,9.74467,96.0,63.326311759294,62.62278257914,63.96035657597601,73.01,63.413167213634,4.20833,22,LLY
02-23-2016,97.42857,122.0,82,9.96934,96.0,63.49133712254,63.456594940804,64.7073134833,73.47,63.812702303598,4.26087,21,LLY
02-24-2016,97.42857,122.0,82,9.96934,96.0,63.691104667522005,63.091802032576005,64.51623148375201,74.1,64.35989166594,4.26087,21,LLY
02-25-2016,97.42857,122.0,82,9.96934,96.0,64.507545938318,64.073268666618,65.04604975522601,74.82,64.985250937188,4.26087,21,LLY
02-26-2016,97.42857,122.0,82,9.96934,96.0,65.50638366322801,63.760589030994,65.827748844286,73.6,63.92561439424,4.26087,21,LLY
02-29-2016,97.42857,122.0,82,9.96934,96.0,63.725846849258005,62.51855603393201,63.725846849258005,72.0,62.5359271248,4.26087,21,LLY
03-01-2016,97.42857,122.0,82,9.96934,96.0,63.083116487142,62.414329488724,63.239456304954,72.74,63.178657486916,4.26087,21,LLY
03-02-2016,97.42857,122.0,82,9.96934,96.0,63.169971941482,62.918091123896,64.31646393877,74.02,64.290407302468,4.26087,21,LLY
03-03-2016,97.42857,122.0,82,9.96934,96.0,64.09932530292001,63.039688759972,64.177495211826,73.25,63.621620304050005,4.26087,21,LLY
03-04-2016,97.42857,122.0,82,9.96934,96.0,63.725846849258005,63.31762621386001,64.325149484204,73.6,63.92561439424,4.26087,21,LLY
03-07-2016,97.42857,122.0,82,9.96934,96.0,63.552135940578005,63.23077075952,64.238294029864,73.4,63.75190348556001,4.26087,21,LLY
03-08-2016,97.42857,122.0,82,9.96934,96.0,63.352368395596,63.308940668426,64.75074121047,73.0,63.404481668200006,4.26087,21,LLY
03-09-2016,97.42857,122.0,82,9.96934,96.0,63.84744448533401,63.404481668200006,64.220922938996,73.54,63.87350112163601,4.26087,21,LLY
03-10-2016,97.42857,122.0,82,9.96934,96.0,64.2730362116,62.90940557846201,64.455432665714,73.02,63.421852759068,4.26087,21,LLY
03-11-2016,97.42857,122.0,82,9.96934,96.0,63.812702303598,63.569507031446,65.09816302783001,74.65,64.83759666481001,4.26087,21,LLY
03-14-2016,97.42857,122.0,82,9.96934,96.0,64.49886039288401,64.090639757486,64.79416893764,73.91,64.194866302694,4.26087,21,LLY
03-15-2016,97.19048,122.0,82,9.72292,96.0,62.23193303461001,60.45139622064,62.5359271248,71.24,61.875825671816,4.26087,21,LLY
03-16-2016,96.90476,116.0,82,9.05488,96.0,61.91925339898601,61.81502685377801,63.31762621386001,72.48,62.952833305632005,4.26087,21,LLY
03-17-2016,96.90476,116.0,82,9.05488,96.0,62.735694669782006,58.957482405992,62.83992121499,69.06,59.982376767204,4.26087,21,LLY
03-18-2016,96.90476,116.0,82,9.05488,96.0,60.103974403280006,59.982376767204,61.71080030857,70.95,61.62394485423,4.26087,21,LLY
03-21-2016,96.90476,116.0,82,9.05488,96.0,61.49366167272,60.65984931105601,61.71080030857,70.25,61.015956673850006,4.26087,21,LLY
03-22-2016,96.90476,116.0,82,9.05488,96.0,60.981214492114,60.937786764944,62.744380215216,71.92,62.466442761328,4.26087,21,LLY
03-23-2016,96.90476,116.0,82,9.05488,96.0,62.683581397178,61.589202672494,62.735694669782006,71.17,61.81502685377801,4.26087,21,LLY
03-24-2016,96.90476,116.0,82,9.05488,96.0,61.36337849121001,60.97252894668001,62.049536580496,71.12,61.77159912660801,4.26087,21,LLY
03-28-2016,96.90476,116.0,82,9.05488,96.0,61.97136667159,61.128868764492,62.07125044408101,70.62,61.337321854908005,4.26087,21,LLY
03-29-2016,96.90476,116.0,82,9.05488,96.0,61.441548400116,61.372064036644,62.483813852196,71.7,62.27536076178001,4.26087,21,LLY
03-30-2016,96.90476,116.0,82,9.05488,96.0,62.51855603393201,61.728171399438,62.822550124122,71.78,62.34484512525201,4.26087,21,LLY
03-31-2016,96.90476,116.0,82,9.05488,96.0,62.336159579818,61.75422803574,62.822550124122,72.01,62.54461267023401,4.26087,21,LLY
04-01-2016,96.90476,116.0,82,9.05488,96.0,62.18850530744,62.127706489402,64.01246984858001,73.42,63.769274576428,4.26087,21,LLY
04-04-2016,96.71429,116.0,78,9.40184,96.0,63.89087221250401,63.308940668426,64.090639757486,73.18,63.56082148601201,4.26087,21,LLY
04-05-2016,96.71429,116.0,78,9.40184,96.0,63.213399668652,62.952833305632005,63.969042121410006,73.04,63.439223849936006,4.26087,21,LLY
04-06-2016,95.86364,116.0,78,9.97859,95.5,63.23077075952,63.23077075952,65.19379088305836,74.76,64.93313766458401,4.20833,22,LLY
04-07-2016,95.86364,116.0,78,9.97859,95.5,64.715999028734,64.14275303008999,65.280559481944,74.59,64.785483392206,4.20833,22,LLY
04-08-2016,95.86364,116.0,78,9.97859,95.5,65.384786027152,64.151438575524,65.384786027152,74.39,64.61177248352601,4.20833,22,LLY
04-11-2016,95.63636,116.0,78,10.05234,95.5,64.689942392432,64.094982530203,64.915766573716,73.95,64.22960848443,4.20833,22,LLY
04-12-2016,95.63636,116.0,78,10.05234,95.5,64.08195421205201,63.864815576202005,65.39347157258601,74.57,64.768112301338,4.20833,22,LLY
04-13-2016,95.63636,116.0,78,10.05234,95.5,64.90708102828201,64.342520575072,65.345701072699,75.16,65.280559481944,4.20833,22,LLY
04-14-2016,95.63636,116.0,78,10.05234,95.5,65.40215711802,64.963537073603,65.862491026022,75.63,65.688780117342,4.20833,22,LLY
04-15-2016,95.5,116.0,78,10.21474,95.5,65.680094571908,65.21984751936034,66.22728393425,75.53,65.60192466300201,4.20833,22,LLY
04-18-2016,95.5,116.0,78,10.21474,95.5,65.64535239017201,65.306616118246,67.10452402308401,77.22,67.069781841348,4.25,22,LLY
04-19-2016,95.5,116.0,78,10.21474,95.5,67.382461476972,66.566020206176,68.1815316569,77.25,67.09583847765,4.25,22,LLY
04-20-2016,95.5,116.0,78,10.21474,95.5,67.12189511395201,66.509564160855,67.547486840218,77.08,66.948184205272,4.25,22,LLY
04-21-2016,95.5,116.0,78,10.21474,95.5,67.026354114178,66.800529932894,67.83410983954,77.37,67.20006502285801,4.25,22,LLY
04-22-2016,95.5,116.0,78,10.21474,95.5,66.96555529614,66.8213752419356,67.695141112596,77.83,67.599600112822,4.25,22,LLY
04-25-2016,95.5,116.0,78,10.21474,95.5,67.278234931764,67.00898302331001,67.74725438520001,77.94,67.695141112596,4.25,22,LLY
04-26-2016,95.31818,116.0,78,10.22646,95.0,66.54864911530801,66.08831520730601,68.00782074822,76.27,66.244655025118,4.25,22,LLY
04-27-2016,95.31818,116.0,78,10.22646,95.0,66.461793660968,65.853805480588,67.017668568744,76.51,66.45310811553401,4.25,22,LLY
04-28-2016,95.31818,116.0,78,10.22646,95.0,66.11437184360801,65.7252594081648,66.583391297044,76.46,66.409680388364,4.25,22,LLY
04-29-2016,95.31818,116.0,78,10.22646,95.0,66.45310811553401,65.22844620933999,66.45310811553401,75.53,65.60192466300201,4.25,22,LLY
05-02-2016,95.40909,116.0,78,10.33379,94.0,65.96671757123,65.845119935154,66.948184205272,76.75,66.66156120595001,4.25,22,LLY
05-03-2016,95.40909,116.0,78,10.33379,94.0,66.305453843156,65.65377736924297,66.57470575161001,76.25,66.22728393425,4.25,22,LLY
05-04-2016,95.40909,116.0,78,10.33379,94.0,65.289245027378,64.82031242939634,65.680094571908,74.87,65.02867866435801,4.25,22,LLY
05-05-2016,95.40909,116.0,78,10.33379,94.0,64.898395482848,64.75074121047,65.480327026926,75.27,65.376100481718,4.25,22,LLY
05-06-2016,95.40909,116.0,78,10.33379,94.0,64.894052710131,63.699790212956,65.09816302783001,74.6,64.79416893764,4.25,22,LLY
05-09-2016,95.40909,116.0,78,10.33379,94.0,64.950508755452,64.93313766458401,65.92328984406001,75.59,65.65403793560601,4.25,22,LLY
05-10-2016,95.40909,116.0,78,10.33379,94.0,66.262026115986,66.05357302557,66.991611932442,76.88,66.774473296592,4.25,22,LLY
05-11-2016,95.18182,116.0,78,10.1741,94.0,66.424731390692,66.311065271424,67.377778083016,76.31,66.722012010316,4.25,22,LLY
05-12-2016,95.18182,116.0,78,10.1741,94.0,67.08049746339199,65.88787756584159,67.2754785756748,75.96,66.41598784305599,4.25,22,LLY
05-13-2016,95.18182,116.0,78,10.1741,94.0,66.293578176152,66.07498948525199,67.36912197085636,76.33,66.739499105588,4.25,22,LLY
05-16-2016,95.18182,116.0,78,10.1741,94.0,66.433474938328,66.311065271424,68.61061829969199,78.29,68.45323444224401,4.25,22,LLY
05-17-2016,95.18182,116.0,78,10.1741,94.0,68.383286061156,66.031271747072,68.820463442956,76.39,66.791960391404,4.25,22,LLY
05-18-2016,95.18182,116.0,78,10.1741,94.0,66.80070393904,66.109963675796,67.19416358266,76.33,66.739499105588,4.25,22,LLY
05-19-2016,95.18182,116.0,78,10.1741,94.0,65.681529841632,64.474920267864,65.777708865628,74.31,64.973302483116,4.25,22,LLY
05-20-2016,95.18182,116.0,78,10.1741,94.0,65.39299276964401,65.29681374564801,66.048758842344,74.81,65.410479864916,4.25,22,LLY
05-23-2016,95.18182,116.0,78,10.1741,94.0,65.57660727,64.632304125312,65.699016936904,74.08,64.772200887488,4.25,22,LLY
05-24-2016,95.18182,116.0,78,10.1741,94.0,65.18314762637999,65.017020221296,65.75147822272,74.99,65.567863722364,4.25,22,LLY
05-25-2016,95.18182,116.0,78,10.1741,94.0,66.005041104164,65.09571215002,66.0137846518,74.54,65.174404078744,4.25,22,LLY
05-26-2016,95.18182,116.0,78,10.1741,94.0,65.22686536456,64.938328292572,66.10122012816,75.52,66.031271747072,4.25,22,LLY
05-27-2016,95.18182,116.0,78,10.1741,94.0,66.031271747072,65.283698424194,66.21051447360999,74.99,65.567863722364,4.25,22,LLY
05-31-2016,95.18182,116.0,78,10.1741,94.0,65.585350817636,65.323044388556,66.12736333559164,75.03,65.602837912908,4.25,22,LLY
06-01-2016,95.18182,116.0,78,10.1741,94.0,65.48917179364,65.29681374564801,65.961323365984,74.94,65.524145984184,4.25,22,LLY
06-02-2016,95.18182,116.0,78,10.1741,94.0,65.768965317992,65.48917179364,66.171168509248,75.46,65.97881046125599,4.25,22,LLY
06-03-2016,95.18182,116.0,78,10.1741,94.0,66.0137846518,64.92084119729999,66.10122012816,75.12,65.681529841632,4.25,22,LLY
06-06-2016,95.18182,116.0,78,10.1741,94.0,65.672786293996,64.87712345912,66.01046210369832,74.84,65.436710507824,4.25,22,LLY
06-07-2016,95.18182,116.0,78,10.1741,94.0,65.244352459832,65.148173435836,65.62023757270363,74.7,65.31430084092,4.25,22,LLY
06-08-2016,95.18182,116.0,78,10.1741,94.0,65.27932665037599,65.05199441184,65.655299198724,74.91,65.497915341276,4.25,22,LLY
06-09-2016,95.18182,116.0,78,10.1741,94.0,65.375505674372,64.91209764966399,66.048758842344,74.43,65.078225054748,4.25,22,LLY
06-10-2016,95.63636,116.0,78,9.88362,95.0,64.780944435124,63.976538052612,64.868379911484,73.95,64.65853476822,4.29167,22,LLY
06-13-2016,95.63636,116.0,78,9.88362,95.0,64.772200887488,64.413715434412,65.55037662709199,73.86,64.579842839496,4.29167,22,LLY
06-14-2016,95.63636,116.0,78,9.88362,95.0,64.30004931514401,63.880359028616,65.025763768932,74.32,64.98204603075199,4.29167,22,LLY
06-15-2016,95.63636,116.0,78,9.88362,95.0,65.340531483828,64.361254148596,65.480428246004,73.71,64.44868962495599,4.29167,22,LLY
06-16-2016,95.63636,116.0,78,9.88362,95.0,64.238844481692,63.78418000462,65.113199245292,74.25,64.92084119729999,4.29167,22,LLY
06-17-2016,95.63636,116.0,78,9.88362,95.0,65.27058310274,64.24321625550999,65.646555651088,73.86,64.579842839496,4.29167,22,LLY
06-20-2016,95.63636,116.0,78,9.88362,95.0,65.09571215002,64.02025579079199,65.31430084092,73.28,64.072717076608,4.29167,22,LLY
06-21-2016,95.63636,116.0,78,9.88362,95.0,64.43994607732,63.416951003908,64.52738155368,72.57,63.451925194452,4.29167,22,LLY
06-22-2016,95.63636,116.0,78,9.88362,95.0,63.390720361,63.390720361,64.62356057767599,73.07,63.88910257625199,4.29167,22,LLY
06-23-2016,95.63636,116.0,78,9.88362,95.0,64.343767053324,64.00276869552,64.64979122058399,73.94,64.64979122058399,4.29167,22,LLY
06-24-2016,95.63636,116.0,78,9.88362,95.0,63.34700262282,62.839876859932005,65.681529841632,74.33,64.990789578388,4.29167,22,LLY
06-27-2016,95.63636,116.0,78,9.88362,95.0,64.754713792216,64.00276869552,65.633440329634,74.89,65.480428246004,4.29167,22,LLY
06-28-2016,95.63636,116.0,78,9.88362,95.0,65.690273389268,64.4836638155,66.6695507245,75.15,65.70776048454,4.29167,22,LLY
06-29-2016,95.63636,116.0,78,9.88362,95.0,66.34603946196799,66.337295914332,68.40951670406399,78.15,68.33082477534,4.29167,22,LLY
06-30-2016,95.63636,116.0,78,9.88362,95.0,68.37454251352,67.727519988456,68.907898919316,78.75,68.8554376335,4.29167,22,LLY
07-01-2016,95.63636,116.0,78,9.88362,95.0,68.977847300404,68.52318282333201,69.362563396388,78.95,69.03030858622,4.29167,22,LLY
07-05-2016,95.63636,116.0,78,9.88362,95.0,68.907898919316,68.8554376335,69.86094561164,79.64,69.633613373104,4.29167,22,LLY
07-06-2016,95.63636,116.0,78,9.88362,95.0,69.353819848752,69.16146180076,70.29812299344,80.02,69.965868183272,4.29167,22,LLY
07-07-2016,95.59091,116.0,77,9.96658,95.0,69.799740778188,68.763630383322,69.99209882618,79.32,69.353819848752,4.29167,22,LLY
07-08-2016,95.59091,116.0,77,9.96658,95.0,69.353819848752,69.012821490948,69.86094561164,79.66,69.651100468376,4.29167,22,LLY
07-11-2016,95.59091,116.0,77,9.96658,95.0,69.546177896744,69.03030858622,69.74727949237199,79.14,69.196435991304,4.29167,22,LLY
07-12-2016,95.59091,116.0,77,9.96658,95.0,69.624869825468,69.04779568149199,69.808484325824,79.67,69.659844016012,4.29167,22,LLY
07-13-2016,95.59091,116.0,77,9.96658,95.0,69.86968915927599,69.362563396388,69.974611730908,79.36,69.388794039296,4.29167,22,LLY
07-14-2016,95.77273,116.0,77,10.07667,95.0,69.51120370619999,69.42376822984001,70.551685874884,80.59,70.464250398524,4.29167,22,LLY
07-15-2016,95.77273,116.0,77,10.07667,95.0,70.805248756328,69.895919802184,70.8227358516,80.22,70.14073913599199,4.29167,22,LLY
07-18-2016,95.77273,116.0,77,10.07667,95.0,70.271892350532,69.821599647278,70.464250398524,79.95,69.90466334982,4.29167,22,LLY
07-19-2016,95.81818,116.0,77,10.08886,95.0,69.81722787346,69.58115208728799,70.1669697789,79.97,69.922150445092,4.29167,22,LLY
07-20-2016,95.81818,116.0,77,10.08886,95.0,70.184456874172,69.93963754036399,70.40304556507199,80.28,70.193200421808,4.29167,22,LLY
07-21-2016,95.81818,116.0,77,10.08886,95.0,70.12325204072,69.965868183272,70.47299394615999,80.4,70.29812299344,4.29167,22,LLY
07-22-2016,95.81818,116.0,77,10.08886,95.0,70.29812299344,70.193200421808,71.44352773375599,81.59,71.338605162124,4.29167,22,LLY
07-25-2016,95.81818,116.0,77,10.08886,95.0,71.338605162124,70.8227358516,71.6970906152,81.98,71.67960351992801,4.29167,22,LLY
07-26-2016,96.09091,116.0,77,9.96772,96.5,72.3528566879,71.37357935266799,72.87746954606,82.09,71.775782543924,4.29167,22,LLY
07-27-2016,96.59091,116.0,77,9.97114,96.5,71.9156793061,71.82824382974,73.087314689324,83.4,72.92118728424,4.29167,22,LLY
07-28-2016,96.81818,116.0,77,9.81481,98.0,72.7900340697,71.65337287702,72.912443736604,82.93,72.510240545348,4.29167,22,LLY
07-29-2016,96.81818,116.0,77,9.81481,98.0,72.63265021225199,72.256677663904,72.96490502242,82.89,72.47526635480399,4.29167,22,LLY
08-01-2016,96.81818,116.0,77,9.81481,98.0,72.588932474072,72.518984092984,73.257813868226,83.18,72.728829236248,4.29167,22,LLY
08-02-2016,96.81818,116.0,77,9.81481,98.0,72.693855045704,72.19547283045199,73.18349371332,83.32,72.851238903152,4.29167,22,LLY
08-03-2016,96.81818,116.0,77,9.81481,98.0,72.938674379512,72.011858330096,72.938674379512,82.72,72.326626044992,4.29167,22,LLY
08-04-2016,96.81818,116.0,77,9.81481,98.0,72.588932474072,72.020601877732,72.588932474072,82.42,72.064319615912,4.29167,22,LLY
08-05-2016,96.81818,116.0,77,9.81481,98.0,72.064319615912,70.857710042144,72.151755092272,81.56,71.312374519216,4.29167,22,LLY
08-08-2016,96.81818,116.0,77,9.81481,98.0,71.20745194758399,70.350584279256,71.56593740065999,81.6,71.34734870976,4.29167,22,LLY
