 Date,TMO Price Target,TMO Price Target - High,TMO Price Target - Low,TMO Price Target - StdDev,TMO Price Target - Median,TMO Open,TMO Low,TMO High,TMO Close,TMO Adj. Close,TMO Rating,TMO Price Target - #,Ticker
03-22-2018,241.23529,260.0,190.0,15.81336,245.0,208.600700221,204.17164269972,209.9847806964,207.33,204.97243211763004,4.5,17,TMO
03-23-2018,241.23529,260.0,190.0,15.81336,245.0,205.42720141669,201.94722764997,207.27593748026,204.65,202.32290663615,4.5,17,TMO
03-26-2018,241.23529,260.0,190.0,15.81336,245.0,205.20970305627,202.62938159856003,207.76036564665003,209.68,207.29571005848,4.5,17,TMO
03-27-2018,241.23529,260.0,190.0,15.81336,245.0,207.96797771796005,202.89631140453,208.52160990812,206.62,204.27050559082,4.5,17,TMO
03-28-2018,241.23529,260.0,190.0,15.81336,245.0,205.13061274339003,202.98528800652,206.0603193712944,205.92,203.57846535312,4.5,17,TMO
03-29-2018,241.23529,260.0,190.0,15.81336,245.0,204.65607086611,202.19438487772,206.06981020884,206.46,204.11232496506005,4.5,17,TMO
04-02-2018,241.29412,260.0,190.0,15.76207,245.0,203.38073957092,197.57748786335,204.42868621658,203.14,200.83007698054,4.5,17,TMO
04-03-2018,241.0,260.0,190.0,15.75548,245.0,202.3723380817,200.71144151122,205.15038532161,206.68,204.32982332548,4.55556,17,TMO
04-04-2018,240.75,260.0,190.0,16.20764,245.0,201.26507370138003,200.08860529729,207.43411810602,209.32,206.93980365052,4.52941,16,TMO
04-05-2018,240.75,260.0,190.0,16.20764,245.0,207.73070677932,207.10787056539,210.19239276771003,211.86,209.45092108446,4.52941,16,TMO
04-06-2018,240.75,260.0,190.0,16.20764,245.0,207.10787056539,201.44302690536,208.71933569032,205.56,203.22255894516,4.52941,16,TMO
04-09-2018,240.75,260.0,190.0,16.20764,245.0,204.89334180475,204.89334180475,209.99466698551,209.55,207.16718830005,4.52941,16,TMO
04-10-2018,240.75,260.0,190.0,16.20764,245.0,209.93534925085,209.43114850624,213.87009231663004,215.19,212.74305535809,4.47059,16,TMO
04-11-2018,240.0,260.0,190.0,17.03673,245.0,210.94375074007,209.28285416959,211.49738293023003,212.79,210.37034597169,4.47059,16,TMO
04-12-2018,240.0,260.0,190.0,17.03673,245.0,211.65556355599003,210.81522898164,212.39703523924,213.33,210.90420558363,4.47059,16,TMO
04-13-2018,240.0,260.0,190.0,17.03673,245.0,212.22896832437,210.43954999546003,212.87157711652,214.35,211.91260707285,4.47059,16,TMO
04-16-2018,240.0,260.0,190.0,17.03673,245.0,213.25714239181,210.22205163504,215.04656072072,215.91,213.45486817401,4.47059,16,TMO
04-17-2018,240.0,260.0,190.0,17.03673,245.0,214.76974462564,213.637764522545,216.59376496643503,218.23,215.74848724753,4.47059,16,TMO
04-18-2018,240.0,260.0,190.0,17.03673,245.0,216.58882182188003,215.92644045151,218.51664819833,219.53,217.03370483183,4.47059,16,TMO
04-19-2018,240.9375,260.0,190.0,16.87257,245.0,217.73563135864003,213.02975774228,219.35698277268,216.99,214.52258739789,4.47059,16,TMO
04-20-2018,240.9375,260.0,190.0,16.87257,245.0,215.38269455046003,213.1483932116,215.96598560795,215.89,213.43509559579,4.47059,16,TMO
04-23-2018,240.9375,260.0,190.0,16.87257,245.0,214.36440677213,213.3461189938,215.57053404355003,216.35,213.88986489485,4.47059,16,TMO
04-24-2018,240.9375,260.0,190.0,16.87257,245.0,212.00158367484,208.09649947639,213.84043344930004,213.17,210.74602495787,4.47059,16,TMO
04-25-2018,242.0,260.0,190.0,15.84298,245.0,215.37280826135,205.62492719889,215.521102598,214.47,212.03124254217,4.47059,16,TMO
04-26-2018,242.0,260.0,190.0,15.84298,245.0,212.2586271917,209.62393114388505,213.44003874034505,213.84,211.40840632824,4.47059,16,TMO
04-27-2018,242.0,260.0,190.0,15.84298,245.0,211.24033941337,209.7870549142,212.02629939761505,212.84,210.41977741724003,4.47059,16,TMO
04-30-2018,242.0,260.0,190.0,15.84298,245.0,210.66693464499,207.94820513974005,211.40840632824,210.35,207.95809142885,4.47059,16,TMO
05-01-2018,242.0,260.0,190.0,15.84298,245.0,208.04706803084,206.02037876329,209.87603151619,210.72,208.32388412592,4.47059,16,TMO
05-02-2018,242.0,260.0,190.0,15.84298,245.0,207.61207131,205.65458606622,208.94672033985,208.84,206.46526177324,4.47059,16,TMO
05-03-2018,242.0,260.0,190.0,15.84298,245.0,205.79299411376,202.53051870746003,206.23787712371004,208.32,205.95117473952,4.47059,16,TMO
05-04-2018,242.0,260.0,190.0,15.84298,245.0,205.76333524643,202.88642511542,208.24479381304,210.07,207.68127533377,4.47059,16,TMO
05-07-2018,242.0,260.0,190.0,15.84298,245.0,207.93831885063005,205.79299411376,209.57944284289,208.98,206.60366982078,4.47059,16,TMO
05-08-2018,242.0,260.0,190.0,15.84298,245.0,205.90174329397,204.24084672349,206.64321497722003,208.07,205.70401751177,4.47059,16,TMO
05-09-2018,242.0,260.0,190.0,15.84298,245.0,206.28730856926,204.97243211763004,207.14741572183,208.69,206.31696743659,4.47059,16,TMO
05-10-2018,242.0,260.0,190.0,15.84298,245.0,207.61207131,206.71241900099,211.69510871243,213.82,211.38863375002,4.47059,16,TMO
05-11-2018,242.0,260.0,190.0,15.84298,245.0,211.83351675997,210.93386445096,214.22599872459,216.55,214.08759067705003,4.47059,16,TMO
05-14-2018,242.0,260.0,190.0,15.84298,245.0,214.1370221226,213.3461189938,216.91012621795505,217.41,214.93781154051,4.47059,16,TMO
05-15-2018,242.0,260.0,190.0,15.84298,245.0,210.83500155986,206.54435208612,212.20919574615,209.08,206.70253271188,4.47059,16,TMO
05-16-2018,242.0,260.0,190.0,15.84298,245.0,207.1177568545,206.7223052901,209.732680324095,210.67,208.27445268037,4.47059,16,TMO
05-17-2018,242.0,260.0,190.0,15.84298,245.0,208.71933569032,207.63184388822003,210.10341616572003,211.01,208.61058651011,4.47059,16,TMO
05-18-2018,242.0,260.0,190.0,15.84298,245.0,209.0950146765,208.81819858142,213.01987145317,214.94,212.49589813034,4.47059,16,TMO
05-21-2018,242.0,260.0,190.0,15.84298,245.0,213.28680125914,212.49589813034,214.66099544543,216.73,214.26554388103,4.47059,16,TMO
05-22-2018,242.0,260.0,190.0,15.84298,245.0,215.40246712868,215.0267881425,216.55916295455003,217.86,215.38269455046003,4.47059,16,TMO
05-23-2018,242.625,260.0,190.0,16.33583,245.0,214.532473687,213.2472561027,216.28234685947,216.52,214.05793180972003,4.35294,16,TMO
05-24-2018,242.625,260.0,190.0,16.33583,245.0,214.67088173454,213.36589157202,216.38120975057,215.97,213.51418590867,4.35294,16,TMO
05-25-2018,242.625,260.0,190.0,16.33583,245.0,213.37577786113,210.17262018949,213.91952376218,213.65,211.22056683515,4.35294,16,TMO
05-29-2018,242.625,260.0,190.0,16.33583,245.0,209.07524209828,204.7450474681,210.23193792415,208.97,206.59378353167,4.35294,16,TMO
05-30-2018,242.625,260.0,190.0,16.33583,245.0,207.94820513974005,207.32536892581,209.589329132,210.95,208.55126877545,4.35294,16,TMO
05-31-2018,242.625,260.0,190.0,16.33583,245.0,208.55126877545,205.66447235533,208.76876713587,208.27,205.90174329397,4.35294,16,TMO
06-01-2018,242.625,260.0,190.0,16.33583,245.0,207.61207131,207.22650603471,209.56955655378,211.83,209.42126221713,4.35294,16,TMO
06-04-2018,242.625,260.0,190.0,16.33583,245.0,209.589329132,209.589329132,212.352546938245,214.17,211.73465386887,4.35294,16,TMO
06-05-2018,242.625,260.0,190.0,16.33583,245.0,211.39852003913003,211.30954343714,213.52407219778,214.77,212.32783121547,4.35294,16,TMO
06-06-2018,242.625,260.0,190.0,16.33583,245.0,212.77271422542,211.89283449463,215.80780498219,218.27,215.78803240397,4.35294,16,TMO
06-07-2018,242.625,260.0,190.0,16.33583,245.0,215.78803240397,213.12862063338,216.47018635256,216.46,213.99861407506003,4.35294,16,TMO
06-08-2018,242.625,260.0,190.0,16.33583,245.0,214.28531645925,213.58338993244,215.40246712868,217.02,214.55224626522,4.35294,16,TMO
06-11-2018,242.625,260.0,190.0,16.33583,245.0,215.15530990093,213.99861407506003,215.8176912713,217.34,214.86860751674,4.35294,16,TMO
06-12-2018,242.625,260.0,190.0,16.33583,245.0,214.98724298606,214.31497532658005,215.97587189706,217.95,215.47167115245,4.35294,16,TMO
06-13-2018,242.625,260.0,190.0,16.33583,245.0,216.04507592083,213.76134313642,216.20325654659,216.35,213.88986489485,4.35294,16,TMO
06-14-2018,242.625,260.0,190.0,16.33583,245.0,214.483508704746,212.90045854362603,214.7011781019,216.55,214.255945244085,4.35294,16,TMO
06-15-2018,242.625,260.0,190.0,16.33583,245.0,213.959123338875,211.594442160702,214.2806804028525,215.8,213.51389048106003,4.35294,16,TMO
06-18-2018,242.625,260.0,190.0,16.33583,245.0,211.455925271604,209.33859568110603,211.455925271604,212.82,210.565459555974,4.35294,16,TMO
06-19-2018,242.625,260.0,190.0,16.33583,245.0,208.62622310860203,206.00429627924703,209.407854125655,209.93,207.70607520245105,4.35294,16,TMO
06-20-2018,242.625,260.0,190.0,16.33583,245.0,207.775333647,206.12302504133103,208.27003682235,208.8,206.58804602616,4.35294,16,TMO
06-21-2018,242.625,260.0,190.0,16.33583,245.0,206.7859272963,203.61982697406003,207.013490756961,206.54,204.351987673578,4.35294,16,TMO
06-22-2018,242.625,260.0,190.0,16.33583,245.0,205.964720025219,204.915949293477,207.8505285296532,208.75,206.53857570862505,4.35294,16,TMO
06-25-2018,242.625,260.0,190.0,16.33583,245.0,205.509593103897,201.294722049915,205.94493189820503,204.93,202.75904344895105,4.35294,16,TMO
06-26-2018,242.625,260.0,190.0,16.33583,245.0,202.8283018935,202.313810591136,204.27283516552205,205.16,202.986606909612,4.35294,16,TMO
06-27-2018,242.625,260.0,190.0,16.33583,245.0,203.708873545623,201.205675478352,205.252347452715,203.38,201.225463605366,4.35294,16,TMO
06-28-2018,242.625,260.0,190.0,16.33583,245.0,200.99790014470503,200.681290112481,204.084847958889,205.61,203.43183976742705,4.35294,16,TMO
06-29-2018,242.625,260.0,190.0,16.33583,245.0,204.05516576836803,203.085547544682,206.32090631147105,207.14,204.945631483998,4.35294,16,TMO
07-02-2018,242.625,260.0,190.0,16.33583,245.0,203.56046259301803,201.73995490773,204.124424212917,205.57,203.392263513399,4.35294,16,TMO
07-03-2018,242.625,260.0,190.0,16.33583,245.0,204.450928308648,203.293322878329,205.113830563617,205.88,203.698979482116,4.35294,16,TMO
07-05-2018,242.625,260.0,190.0,16.33583,245.0,205.173194944659,203.609932910553,205.855885326642,207.35,205.153406817645,4.35294,16,TMO
07-06-2018,242.625,260.0,190.0,16.33583,245.0,205.509593103897,203.985907323819,205.77040061794156,207.2,205.00499586504,4.35294,16,TMO
07-09-2018,242.625,260.0,190.0,16.33583,245.0,206.77603323279305,205.351288087785,209.7541463484,211.83,209.585947268781,4.35294,16,TMO
07-10-2018,242.625,260.0,190.0,16.33583,245.0,208.96262126784,208.141413996759,212.445331622304,214.16,211.891264065912,4.35294,16,TMO
07-11-2018,242.125,260.0,190.0,16.5298,245.0,210.041074190103,207.28063047165,210.387366412848,209.67,207.448829551269,4.35294,16,TMO
07-12-2018,242.3125,260.0,190.0,16.40777,245.0,208.428341838462,207.67639301193,209.932239491526,212.07,209.823404792949,4.35294,16,TMO
07-13-2018,242.3125,260.0,190.0,16.40777,245.0,209.7541463484,208.50749434651803,210.3527371905735,211.2,208.96262126784,4.35294,16,TMO
07-16-2018,242.3125,260.0,190.0,16.40777,245.0,208.636117172109,206.370376629006,208.636117172109,208.8,206.58804602616,4.35294,16,TMO
07-17-2018,242.3125,260.0,190.0,16.40777,245.0,206.241753803415,205.76683875507905,209.308913490585,211.04,208.804316251728,4.35294,16,TMO
07-18-2018,242.3125,260.0,190.0,16.40777,245.0,208.754845934193,208.082049615717,209.477112570204,211.43,209.190184728501,4.35294,16,TMO
07-19-2018,241.6875,260.0,190.0,16.48378,245.0,209.942133555033,209.942133555033,214.394462133183,216.08,213.79092425925603,4.47059,16,TMO
07-20-2018,241.6875,260.0,190.0,16.48378,245.0,212.672895082965,211.455925271604,215.037576261138,216.85,214.552767149295,4.47059,16,TMO
07-23-2018,241.6875,260.0,190.0,16.48378,245.0,214.483508704746,213.7117717512,217.22416429618505,218.48,216.165499500936,4.47059,16,TMO
07-24-2018,241.6875,260.0,190.0,16.48378,245.0,217.04607115305905,216.205075754964,220.716768714156,221.4,219.05456604498,4.47059,16,TMO
07-25-2018,248.375,300.0,190.0,21.4589,250.0,223.6058352582,220.6376162061,227.415049708395,229.28,226.851088088496,4.47059,16,TMO
07-26-2018,250.0,300.0,190.0,21.81456,250.0,227.74155380412603,227.58324878801403,231.94653079460105,234.0,231.5210860638,4.47059,16,TMO
07-27-2018,250.625,300.0,190.0,21.37134,250.0,231.02638288845,226.42069632594152,231.283628539632,231.1,228.65180764677,4.47059,16,TMO
07-30-2018,250.625,300.0,190.0,21.37134,250.0,228.473714503644,227.207274374748,229.5373263306465,230.72,228.275833233504,4.47059,16,TMO
07-31-2018,250.625,300.0,190.0,21.37134,250.0,229.324603965246,229.324603965246,233.044771843878,234.53,232.045471429671,4.47059,16,TMO
08-01-2018,250.625,300.0,190.0,21.37134,250.0,231.679391079912,230.591044094142,232.4857572557325,233.91,231.432039492237,4.47059,16,TMO
08-02-2018,250.625,300.0,190.0,21.37134,250.0,230.482209395565,229.10446105221527,231.105535396506,233.17,230.699878792719,4.47059,16,TMO
08-03-2018,250.625,300.0,190.0,21.37134,250.0,230.482209395565,229.39386240979505,232.144412064741,233.32,230.848289745324,4.47059,16,TMO
08-06-2018,250.625,300.0,190.0,21.37134,250.0,231.05606507897105,229.67089618799105,232.70837368464,235.09,232.599538986063,4.47059,16,TMO
08-07-2018,250.625,300.0,190.0,21.37134,250.0,232.678691494119,231.87727235005204,233.51968689221405,235.5,233.00519558985,4.47059,16,TMO
08-08-2018,250.625,300.0,190.0,21.37134,250.0,232.658903367105,231.253946349111,233.786826606903,234.58,232.09494174720604,4.47059,16,TMO
08-09-2018,250.625,300.0,190.0,21.37134,250.0,232.421445842937,230.63062034817,232.421445842937,233.24,230.769137237268,4.47059,16,TMO
08-10-2018,250.625,300.0,190.0,21.37134,250.0,228.800218599375,228.16699853492705,230.51218840799123,231.42,228.968417678994,4.47059,16,TMO
08-13-2018,250.625,300.0,190.0,21.37134,250.0,229.007993933022,228.01858758232203,230.14581123632703,230.7,228.25604510649,4.47059,16,TMO
08-14-2018,250.625,300.0,190.0,21.37134,250.0,228.35498574156003,228.04332274108955,229.522485235386,231.61,229.156404885627,4.47059,16,TMO
08-15-2018,250.625,300.0,190.0,21.37134,250.0,227.326003136832,225.35708449893903,228.196680725448,229.0,226.5740543103,4.47059,16,TMO
08-16-2018,250.625,300.0,190.0,21.37134,250.0,227.850388502703,226.880770279017,229.34439209226,230.79,228.345091678053,4.47059,16,TMO
08-17-2018,250.625,300.0,190.0,21.37134,250.0,229.097040504585,227.454625962423,230.33379844296,230.0,227.563460661,4.47059,16,TMO
08-20-2018,250.625,300.0,190.0,21.37134,250.0,227.721765677112,227.4595729941765,228.493502630658,230.14,227.701977550098,4.47059,16,TMO
08-21-2018,250.625,300.0,190.0,21.37134,250.0,228.05816383635,227.593142851521,229.58412525103464,231.43,228.978311742501,4.47059,16,TMO
08-22-2018,250.625,300.0,190.0,21.37134,250.0,228.810112662882,228.068057899857,231.996001112136,234.09,231.61013263536304,4.47059,16,TMO
08-23-2018,250.625,300.0,190.0,21.37134,250.0,231.78822577848905,231.036276951957,232.41155177943003,234.19,231.709073270433,4.47059,16,TMO
08-24-2018,251.47059,300.0,190.0,21.00733,250.0,232.183988318769,231.441933555744,232.926043081794,234.71,232.22356457279705,4.47059,17,TMO
08-27-2018,251.47059,300.0,190.0,21.00733,250.0,233.10413622492,233.064559970892,235.62217538745156,237.92,235.399558958544,4.47059,17,TMO
08-28-2018,251.47059,300.0,190.0,21.00733,250.0,236.67589315094705,235.162101434376,237.309113215395,237.96,235.439135212572,4.47059,17,TMO
08-29-2018,251.47059,300.0,190.0,21.00733,250.0,235.4787114666,235.18188956139,238.18968486751805,239.73,237.190384453311,4.47059,17,TMO
08-30-2018,251.47059,300.0,190.0,21.00733,250.0,237.44763010449304,235.953626514936,238.328201756616,239.19,236.656105023933,4.47059,17,TMO
08-31-2018,251.47059,300.0,190.0,21.00733,250.0,235.84479181635905,235.369876768023,236.7995689447845,239.1,236.56705845237,4.47059,17,TMO
09-04-2018,251.47059,300.0,190.0,21.00733,250.0,236.359283118723,232.302717080853,236.408753436258,236.05,233.549369082735,4.47059,17,TMO
09-05-2018,251.47059,300.0,190.0,21.00733,250.0,233.539475019228,232.322505207867,234.172695083676,236.37,233.865979114959,4.47059,17,TMO
09-06-2018,251.47059,300.0,190.0,21.00733,250.0,233.40095813013,231.808013905503,234.1081857896104,235.73,233.232759050511,4.47059,17,TMO
09-07-2018,251.47059,300.0,190.0,21.00733,250.0,232.5104924145,231.827802032517,235.6320694509585,235.96,233.460322511172,4.47059,17,TMO
09-10-2018,252.23529,300.0,203.0,18.88519,250.0,234.4893051159,234.034178194578,235.62712241920505,237.19,234.67729232253305,4.47059,17,TMO
09-11-2018,253.41176,300.0,203.0,19.32709,255.0,234.24195352822505,233.015089653357,234.875173592673,236.43,233.925343496001,4.47059,17,TMO
09-12-2018,253.41176,300.0,203.0,19.32709,255.0,233.964919750029,233.351487812595,236.96282099265,239.05,236.51758813483505,4.47059,17,TMO
09-13-2018,253.41176,300.0,203.0,19.32709,255.0,237.091443818241,236.527482198342,241.603136777433,244.0,241.41514957080005,4.47059,17,TMO
09-14-2018,253.41176,300.0,203.0,19.32709,255.0,241.058714948146,239.177532221726,241.949801502766,241.98,239.583471652164,4.47059,17,TMO
09-17-2018,253.41176,300.0,203.0,19.32709,255.0,234.583485984574,233.326063846388,236.6329850602,238.46,236.098333127428,4.41176,17,TMO
09-18-2018,253.41176,300.0,203.0,19.32709,255.0,237.02902352892,235.722096582144,238.06862450931,239.1,236.73199467738,4.41176,17,TMO
09-19-2018,253.41176,300.0,203.0,19.32709,255.0,237.058726414074,236.613183136764,238.900305293622,241.06,238.672583174108,4.41176,17,TMO
09-20-2018,253.41176,300.0,203.0,19.32709,255.0,239.444858188112,238.6131774038,240.524063015374,242.5,240.0983216615,4.41176,17,TMO
09-21-2018,253.41176,300.0,203.0,19.32709,255.0,240.375548589604,240.128024546654,241.712178421534,243.49,241.078516871582,4.41176,17,TMO
09-24-2018,254.88235,300.0,203.0,19.95254,256.0,241.850791885586,237.286448533588,242.573562091,242.15,239.75178800137,4.41176,17,TMO
09-25-2018,254.88235,300.0,203.0,19.95254,256.0,240.880497637222,239.15773029829,240.900299560658,243.09,240.682478402862,4.41176,17,TMO
09-26-2018,254.88235,300.0,203.0,19.95254,256.0,241.068615909864,239.94980723573,242.52900776326905,242.85,240.44485532163,4.41176,17,TMO
09-27-2018,254.88235,300.0,203.0,19.95254,256.0,240.751785134888,240.157727431808,242.543859205846,244.32,241.900296694176,4.41176,17,TMO
09-28-2018,254.88235,300.0,203.0,19.95254,256.0,241.514159187174,240.39535051304,242.207226507434,244.08,241.662673612944,4.41176,17,TMO
10-01-2018,254.88235,300.0,203.0,19.95254,256.0,243.484450569056,242.781482287078,247.365627562512,248.51,246.048799654018,4.41176,17,TMO
10-02-2018,254.88235,300.0,203.0,19.95254,256.0,245.5438506064,245.009198673628,246.68246120397,247.75,245.29632656345,4.41176,17,TMO
10-03-2018,254.88235,300.0,203.0,19.95254,256.0,246.306224658686,244.474546740856,247.47453814141,247.35,244.90028809473,4.41176,17,TMO
10-04-2018,254.88235,300.0,203.0,19.95254,256.0,243.91019192293,239.613174537318,244.038904425264,243.38,240.969606292684,4.41176,17,TMO
10-05-2018,254.88235,300.0,203.0,19.95254,256.0,240.821091866914,236.019125433684,241.217130335634,240.69,238.306247590542,4.41176,17,TMO
10-08-2018,254.88235,300.0,203.0,19.95254,256.0,236.920112950022,233.553785965902,238.108228356182,239.66,237.286448533588,4.41176,17,TMO
10-09-2018,257.11111,300.0,203.0,21.45768,258.0,237.345854303896,236.058729280556,238.880503370186,239.97,237.593378346846,4.44444,18,TMO
10-10-2018,257.77778,300.0,203.0,21.16222,258.0,236.949815835176,228.098356059284,240.464657245066,230.66,228.375582987388,4.44444,18,TMO
10-11-2018,258.88889,300.0,203.0,21.76615,258.0,228.66271087721,221.870651138662,231.13795130671,226.09,223.850843482262,4.44444,18,TMO
10-12-2018,258.88889,300.0,203.0,21.76615,258.0,228.16766279131,226.425093528942,231.395376311378,231.41,229.118155116238,4.44444,18,TMO
10-15-2018,261.11111,300.0,203.0,22.76422,260.0,227.692416628846,225.831035825862,228.920135881878,228.1,225.84093678758,4.44444,18,TMO
10-16-2018,261.11111,300.0,203.0,22.76422,260.0,228.41518683426,227.692416628846,233.326063846388,235.15,232.82111479877,4.44444,18,TMO
10-17-2018,261.11111,300.0,203.0,22.76422,260.0,232.058740746484,230.2933992721646,233.682498468236,234.65,232.32606671287,4.44444,18,TMO
10-18-2018,261.5,300.0,203.0,22.37124,260.0,229.395382044342,225.365690625116,231.128050344992,229.71,227.434991624178,4.33333,18,TMO
10-19-2018,261.5,300.0,203.0,22.37124,260.0,227.217170466382,223.593418477594,229.55874791268897,227.15,224.90034542437,4.33333,18,TMO
10-22-2018,261.5,300.0,203.0,22.37124,260.0,225.524106012604,220.316200148936,225.93994640476,225.77,223.534012707286,4.33333,18,TMO
10-23-2018,261.5,300.0,203.0,22.37124,260.0,219.662736675548,215.722153911784,222.504312688614,223.33,221.118178048094,4.33333,18,TMO
10-24-2018,263.55556,300.0,203.0,21.71334,264.5,232.563689794102,218.029077992078,236.623084098482,220.56,218.375611652208,4.33333,18,TMO
10-25-2018,263.83333,300.0,203.0,21.63395,264.5,221.03897035435,220.355803995808,230.385478216142,230.19,227.910237786642,4.33333,18,TMO
10-26-2018,263.83333,300.0,203.0,21.63395,264.5,224.2567829127,223.256785779182,229.029046460776,230.0,227.722119514,4.33333,18,TMO
10-29-2018,263.83333,300.0,203.0,21.63395,264.5,231.494385928558,222.454807880024,232.672600373,228.35,226.08846083053,4.33333,18,TMO
10-30-2018,263.83333,300.0,203.0,21.63395,264.5,225.999352175068,225.959748328196,230.860724378606,232.67,230.365676292706,4.33333,18,TMO
10-31-2018,263.83333,300.0,203.0,21.63395,264.5,232.335967674588,229.8418164082066,233.697349910813,233.65,231.33597054107,4.33333,18,TMO
11-01-2018,263.83333,300.0,203.0,21.63395,264.5,232.197354210536,229.80845016721696,233.870616740878,233.66,231.345871502788,4.33333,18,TMO
11-02-2018,264.38889,300.0,203.0,21.13748,264.5,233.583488851056,230.850823416888,235.632987926682,234.21,231.890424397278,4.33333,18,TMO
11-05-2018,264.38889,300.0,203.0,21.13748,264.5,232.989431147976,231.38547534966,235.29635522827,236.52,234.177546554136,4.33333,18,TMO
11-06-2018,264.38889,300.0,203.0,21.13748,264.5,233.81121097057,233.048836918284,236.48447063443,238.23,235.870611007914,4.33333,18,TMO
11-07-2018,264.38889,300.0,203.0,21.13748,264.5,237.623081232,237.623081232,243.454747683902,245.53,243.098313062054,4.33333,18,TMO
11-08-2018,264.38889,300.0,203.0,21.13748,264.5,241.791386115278,241.5834659192,244.16840900453545,245.57,243.137916908926,4.33333,18,TMO
11-09-2018,264.38889,300.0,203.0,21.13748,264.5,242.32603804805,238.6131774038,242.573562091,243.45,241.03891302471,4.33333,18,TMO
11-12-2018,264.38889,300.0,203.0,21.13748,264.5,240.088420699782,233.76170616198,240.89039859894,236.34,233.999329243212,4.33333,18,TMO
11-13-2018,264.38889,300.0,203.0,21.13748,264.5,234.395367711932,231.6825042012,236.425064864122,235.02,232.692402296436,4.33333,18,TMO
11-14-2018,264.38889,300.0,203.0,21.13748,264.5,235.29635522827,232.068641708202,236.722093715662,235.08,232.751808066744,4.33333,18,TMO
11-15-2018,264.38889,300.0,203.0,21.13748,264.5,231.524088813712,226.58350891643,235.632987926682,237.69,235.335959075142,4.33333,18,TMO
11-16-2018,264.38889,300.0,203.0,21.13748,264.5,235.632987926682,235.335959075142,240.830992828632,241.06,238.672583174108,4.33333,18,TMO
11-19-2018,264.38889,300.0,203.0,21.13748,264.5,238.474563939748,229.286471465444,239.167631260008,232.88,230.573596488784,4.33333,18,TMO
11-20-2018,264.38889,300.0,203.0,21.13748,264.5,229.236966656854,228.87558155414695,233.029034994848,233.4,231.08844649812,4.33333,18,TMO
11-21-2018,264.38889,300.0,203.0,21.13748,264.5,232.57359075582,230.415181101296,235.286454266552,233.02,230.712209952836,4.33333,18,TMO
11-23-2018,264.38889,300.0,203.0,21.13748,264.5,228.01914836554,228.01914836554,233.385469616696,235.01,232.682501334718,4.33333,18,TMO
11-26-2018,264.38889,300.0,203.0,21.13748,264.5,234.811208104088,233.474578272158,238.969612025648,240.19,237.811199504642,4.33333,18,TMO
11-27-2018,264.38889,300.0,203.0,21.13748,264.5,236.444866787558,234.811208104088,239.90030242714,241.99,239.593372613882,4.33333,18,TMO
11-28-2018,264.38889,300.0,203.0,21.13748,264.5,240.187430316962,238.583474518646,245.34583137204,247.4,244.94979290332,4.33333,18,TMO
11-29-2018,264.38889,300.0,203.0,21.13748,264.5,244.45474481742,243.41514383703,248.26661507885,248.57,246.108205424326,4.33333,18,TMO
11-30-2018,264.38889,300.0,203.0,21.13748,264.5,246.0388986923,245.276524640014,247.964635746451,249.55,247.07849967269,4.33333,18,TMO
12-03-2018,264.38889,300.0,203.0,21.13748,264.5,251.13789397707,248.939880475674,251.39432888556615,251.98,249.484433370164,4.33333,18,TMO
12-04-2018,264.38889,300.0,203.0,21.13748,264.5,249.979481456064,240.89039859894,250.4943314654,243.89,241.474555340302,4.33333,18,TMO
12-06-2018,264.38889,300.0,203.0,21.13748,264.5,237.207240839844,231.890424397278,239.870599541986,242.04,239.642877422472,4.33333,18,TMO
12-07-2018,264.38889,300.0,203.0,21.13748,264.5,239.05872068111,231.73200900979,240.583468785682,235.86,233.524083080748,4.33333,18,TMO
12-10-2018,264.38889,300.0,203.0,21.13748,264.5,234.60328790801,229.266669542008,235.845858603619,237.08,234.732000410344,4.33333,18,TMO
12-11-2018,264.38889,300.0,203.0,21.13748,264.5,238.949810102212,234.335961941624,239.6442635571125,237.5,235.1478408025,4.33333,18,TMO
12-12-2018,264.38889,300.0,203.0,21.13748,264.5,239.583471652164,237.727041330039,242.731977478488,241.27,238.880503370186,4.33333,18,TMO
12-13-2018,264.38889,300.0,203.0,21.13748,264.5,239.197334145162,237.355755265614,242.939897674566,241.52,239.128027413136,4.33333,18,TMO
12-14-2018,264.38889,300.0,203.0,21.13748,264.5,236.04665940208,229.70558057328,236.34389747218,234.19,232.03394545573,4.33333,18,TMO
12-17-2018,264.38889,300.0,203.0,21.13748,264.5,229.864107544,225.07857461539,232.89593585902,228.87,226.76292367929,4.33333,18,TMO
12-18-2018,264.38889,300.0,203.0,21.13748,264.5,227.99150770237,225.34608887848,231.2512185378,230.3,228.1797584801,4.33333,18,TMO
12-19-2018,264.38889,300.0,203.0,21.13748,264.5,228.91294571968,223.38431761582,233.80746594066,228.36,226.25761896012,4.33333,18,TMO
12-20-2018,264.38889,300.0,203.0,21.13748,264.5,224.80115241663,215.80474682827,225.91084121167,219.66,217.63771492722,4.33333,18,TMO
12-21-2018,264.38889,300.0,203.0,21.13748,264.5,216.44876264682,212.95126135531,219.19326082741,215.79,213.80334382293,4.33333,18,TMO
12-24-2018,264.38889,300.0,203.0,21.13748,264.5,212.26761379408,206.55073491249,213.01070896933,208.47,206.55073491249,4.38889,18,TMO
