 Date,CRM Price Target,CRM Price Target - High,CRM Price Target - Low,CRM Price Target - StdDev,CRM Price Target - Median,CRM Open,CRM Low,CRM High,CRM Close,CRM Adj. Close,CRM Rating,CRM Price Target - #,Ticker
03-29-2018,136.97619,164.0,102.0,10.84411,137.0,113.91,112.52,117.26,116.3,116.3,4.56818,42,CRM
04-02-2018,136.97619,164.0,102.0,10.84411,137.0,115.91,113.61,117.68,115.3,115.3,4.56818,42,CRM
04-03-2018,136.97619,164.0,102.0,10.84411,137.0,116.76,114.6,117.45,116.49,116.49,4.56818,42,CRM
04-04-2018,136.97619,164.0,102.0,10.84411,137.0,114.06,114.0,119.675,119.48,119.48,4.56818,42,CRM
04-05-2018,136.97619,164.0,102.0,10.84411,137.0,120.4,118.67,121.035,119.04,119.04,4.56818,42,CRM
04-06-2018,136.90476,164.0,102.0,10.84701,135.5,118.1,114.951,118.98,116.1,116.1,4.56818,42,CRM
04-09-2018,136.90476,164.0,102.0,10.84701,135.5,117.14,117.14,119.23,117.19,117.19,4.56818,42,CRM
04-10-2018,136.90476,164.0,102.0,10.84701,135.5,118.92,117.68,120.12,119.49,119.49,4.56818,42,CRM
04-11-2018,136.90476,164.0,102.0,10.84701,135.5,119.33,118.87,120.71,119.16,119.16,4.56818,42,CRM
04-12-2018,136.90476,164.0,102.0,10.84701,135.5,120.0,119.34,121.73,121.4,121.4,4.56818,42,CRM
04-13-2018,136.90476,164.0,102.0,10.84701,135.5,121.94,118.5,121.94,119.01,119.01,4.56818,42,CRM
04-16-2018,137.25581,164.0,102.0,10.95889,136.0,120.95,118.66,120.98,119.41,119.41,4.57778,43,CRM
04-17-2018,137.25581,164.0,102.0,10.95889,136.0,120.4,120.01,123.86,123.35,123.35,4.57778,43,CRM
04-18-2018,137.25581,164.0,102.0,10.95889,136.0,123.53,122.23,124.74,124.46,124.46,4.57778,43,CRM
04-19-2018,137.25581,164.0,102.0,10.95889,136.0,124.04,123.18,124.52,124.06,124.06,4.57778,43,CRM
04-20-2018,137.25581,164.0,102.0,10.95889,136.0,124.01,122.05,124.38,122.82,122.82,4.57778,43,CRM
04-23-2018,137.25581,164.0,102.0,10.95889,136.0,123.19,121.24,124.57,121.89,121.89,4.57778,43,CRM
04-24-2018,137.25581,164.0,102.0,10.95889,136.0,123.34,116.91,123.53,117.88,117.88,4.57778,43,CRM
04-25-2018,137.25581,164.0,102.0,10.95889,136.0,117.77,115.04,118.23,117.32,117.32,4.57778,43,CRM
04-26-2018,137.25581,164.0,102.0,10.95889,136.0,118.7,118.16,122.07,120.83,120.83,4.57778,43,CRM
04-27-2018,137.25581,164.0,102.0,10.95889,136.0,121.63,119.55,121.64,120.22,120.22,4.57778,43,CRM
04-30-2018,137.28571,164.0,102.0,11.08686,136.5,120.87,119.78,121.7,120.99,120.99,4.56818,42,CRM
05-01-2018,137.28571,164.0,102.0,11.08686,136.5,120.88,120.42,123.32,123.11,123.11,4.56818,42,CRM
05-02-2018,137.28571,164.0,102.0,11.08686,136.5,122.29,121.74,123.97,122.82,122.82,4.56818,42,CRM
05-03-2018,137.83333,164.0,112.0,9.82687,136.5,122.62,121.67,125.0,124.41,124.41,4.59091,42,CRM
05-04-2018,138.19048,164.0,112.0,9.98866,139.0,124.38,122.98,125.84,125.12,125.12,4.59091,42,CRM
05-07-2018,138.52381,164.0,112.0,9.80825,140.0,125.79,125.46,127.69,126.97,126.97,4.59091,42,CRM
05-08-2018,138.52381,164.0,112.0,9.80825,140.0,126.59,126.5,128.96,128.75,128.75,4.59091,42,CRM
05-09-2018,138.52381,164.0,112.0,9.80825,140.0,128.88,127.33,129.74,129.73,129.73,4.59091,42,CRM
05-10-2018,138.52381,164.0,112.0,9.80825,140.0,129.95,129.05,131.0,130.62,130.62,4.59091,42,CRM
05-11-2018,138.52381,164.0,112.0,9.80825,140.0,130.0,128.89,130.85,130.63,130.63,4.59091,42,CRM
05-14-2018,138.52381,164.0,112.0,9.80825,140.0,130.79,127.1601,131.0,127.69,127.69,4.59091,42,CRM
05-15-2018,138.52381,164.0,112.0,9.80825,140.0,126.93,126.09,128.59,128.13,128.13,4.59091,42,CRM
05-16-2018,138.52381,164.0,112.0,9.80825,140.0,128.71,127.92,128.97,128.77,128.77,4.59091,42,CRM
05-17-2018,138.36585,164.0,112.0,9.87422,140.0,129.19,125.55,129.46,126.05,126.05,4.5814,41,CRM
05-18-2018,138.4878,164.0,112.0,9.86277,140.0,126.06,125.87,127.72,126.96,126.96,4.5814,41,CRM
05-21-2018,138.82927,164.0,112.0,10.38033,140.0,128.0,126.0,128.35,126.37,126.37,4.5814,41,CRM
05-22-2018,138.82927,164.0,112.0,10.38033,140.0,126.66,125.26,127.05,125.44,125.44,4.5814,41,CRM
05-23-2018,138.82927,164.0,112.0,10.38033,140.0,124.88,124.58,128.09,128.09,128.09,4.5814,41,CRM
05-24-2018,138.82927,164.0,112.0,10.38033,140.0,128.81,127.39,129.38,128.74,128.74,4.5814,41,CRM
05-25-2018,138.82927,164.0,112.0,10.38033,140.0,128.73,127.62,129.25,127.96,127.96,4.5814,41,CRM
05-29-2018,139.21951,164.0,112.0,10.4916,140.0,126.75,126.12,127.54,126.88,126.88,4.5814,41,CRM
05-30-2018,146.70732,164.0,120.0,10.19145,150.0,132.3,127.84,132.55,129.3,129.3,4.5814,41,CRM
05-31-2018,147.43902,164.0,120.0,10.0415,150.0,129.37,128.41,130.99,129.33,129.33,4.5814,41,CRM
06-01-2018,147.43902,164.0,120.0,10.0415,150.0,129.88,128.3525,130.8739,130.52,130.52,4.5814,41,CRM
06-04-2018,148.0,164.0,120.0,10.09709,150.0,130.39,129.6,132.8,132.65,132.65,4.5814,41,CRM
06-05-2018,148.0,164.0,120.0,10.09709,150.0,133.14,132.97,134.63,134.12,134.12,4.5814,41,CRM
06-06-2018,148.21951,164.0,120.0,10.10557,150.0,134.33,134.12,135.71,135.55,135.55,4.5814,41,CRM
06-07-2018,148.21951,164.0,120.0,10.10557,150.0,135.55,130.73,135.75,132.91,132.91,4.5814,41,CRM
06-08-2018,148.21951,164.0,120.0,10.10557,150.0,131.7,130.82,133.68,133.53,133.53,4.5814,41,CRM
06-11-2018,148.21951,164.0,120.0,10.10557,150.0,133.88,133.26,134.67,133.98,133.98,4.5814,41,CRM
06-12-2018,148.21951,164.0,120.0,10.10557,150.0,134.96,134.65,137.5,136.26,136.26,4.5814,41,CRM
06-13-2018,148.21951,164.0,120.0,10.10557,150.0,136.37,135.595,137.49,136.5,136.5,4.5814,41,CRM
06-14-2018,148.21951,164.0,120.0,10.10557,150.0,137.0,136.89,139.75,138.41,138.41,4.5814,41,CRM
06-15-2018,148.21951,164.0,120.0,10.10557,150.0,138.07,136.7975,138.95,138.41,138.41,4.5814,41,CRM
06-18-2018,148.775,164.0,120.0,9.59293,150.0,137.01,136.91,140.189,139.8,139.8,4.5814,40,CRM
06-19-2018,148.775,164.0,120.0,9.59293,150.0,138.08,137.23,139.71,139.52,139.52,4.5814,40,CRM
06-20-2018,148.775,164.0,120.0,9.59293,150.0,140.0,138.82,142.12,138.94,138.94,4.5814,40,CRM
06-21-2018,148.775,164.0,120.0,9.59293,150.0,139.07,137.12,140.06,137.88,137.88,4.5814,40,CRM
06-22-2018,148.775,164.0,120.0,9.59293,150.0,137.26,133.95,137.3,135.01,135.01,4.5814,40,CRM
06-25-2018,148.775,164.0,120.0,9.59293,150.0,134.24,131.67,134.89,133.19,133.19,4.5814,40,CRM
06-26-2018,149.025,164.0,120.0,9.62156,150.0,134.76,133.82,137.17,135.48,135.48,4.5814,40,CRM
06-27-2018,149.15,164.0,120.0,9.62692,150.0,136.675,133.1,137.42,133.22,133.22,4.5814,40,CRM
06-28-2018,149.15,164.0,120.0,9.62692,150.0,133.99,133.19,135.89,135.12,135.12,4.5814,40,CRM
06-29-2018,149.15,164.0,120.0,9.62692,150.0,136.28,135.9,137.71,136.4,136.4,4.5814,40,CRM
07-02-2018,149.15,164.0,120.0,9.62692,150.0,136.15,135.3,140.47,140.43,140.43,4.5814,40,CRM
07-03-2018,149.15,164.0,120.0,9.62692,150.0,140.6,137.71,140.75,137.84,137.84,4.5814,40,CRM
07-05-2018,149.15,164.0,120.0,9.62692,150.0,139.26,138.22,139.89,139.77,139.77,4.5814,40,CRM
07-06-2018,149.15,164.0,120.0,9.62692,150.0,140.19,139.01,141.73,141.4,141.4,4.5814,40,CRM
07-09-2018,149.15,164.0,120.0,9.62692,150.0,142.65,139.88,142.87,141.76,141.76,4.5814,40,CRM
07-10-2018,149.725,164.0,120.0,9.74933,151.0,142.3,141.51,143.51,142.45,142.45,4.5814,40,CRM
07-11-2018,150.175,164.0,120.0,9.99972,152.5,141.21,141.0162,145.64,145.25,145.25,4.5814,40,CRM
07-12-2018,150.175,164.0,120.0,9.99972,152.5,145.8,145.8,148.7,148.16,148.16,4.5814,40,CRM
07-13-2018,150.175,164.0,120.0,9.99972,152.5,147.75,145.41,148.0,147.61,147.61,4.55814,40,CRM
07-16-2018,150.175,164.0,120.0,9.99972,152.5,147.84,146.82,148.69,146.96,146.96,4.55814,40,CRM
07-17-2018,150.425,164.0,120.0,10.11654,153.0,145.41,143.08,147.4399,147.02,147.02,4.55814,40,CRM
07-18-2018,150.425,164.0,120.0,10.11654,153.0,147.02,145.7601,148.19,147.84,147.84,4.55814,40,CRM
07-19-2018,150.425,164.0,120.0,10.11654,153.0,147.0,146.61,148.0,147.16,147.16,4.55814,40,CRM
07-20-2018,150.425,164.0,120.0,10.11654,153.0,147.44,146.69,147.92,146.87,146.87,4.55814,40,CRM
07-23-2018,150.8,175.0,120.0,10.72427,153.0,146.87,144.8,147.64,147.56,147.56,4.55814,40,CRM
07-24-2018,150.8,175.0,120.0,10.72427,153.0,148.55,145.18,148.85,146.0,146.0,4.55814,40,CRM
07-25-2018,150.8,175.0,120.0,10.72427,153.0,146.13,146.0,149.35,148.87,148.87,4.55814,40,CRM
07-26-2018,150.8,175.0,120.0,10.72427,153.0,147.98,145.68,148.75,147.57,147.57,4.55814,40,CRM
07-27-2018,150.8,175.0,120.0,10.72427,153.0,148.25,142.38,148.28,143.91,143.91,4.55814,40,CRM
07-30-2018,151.33333,175.0,120.0,10.32382,153.0,143.54,135.52,143.73,138.03,138.03,4.55814,39,CRM
07-31-2018,151.33333,175.0,120.0,10.32382,153.0,138.68,135.39,139.79,137.15,137.15,4.5814,39,CRM
08-01-2018,151.33333,175.0,120.0,10.32382,153.0,138.0,137.51,140.9,137.68,137.68,4.5814,39,CRM
08-02-2018,151.33333,175.0,120.0,10.32382,153.0,137.05,136.75,141.3,141.14,141.14,4.5814,39,CRM
08-03-2018,151.33333,175.0,120.0,10.32382,153.0,141.53,138.42,141.74,141.04,141.04,4.5814,39,CRM
08-06-2018,151.33333,175.0,120.0,10.32382,153.0,140.89,140.65,142.85,142.71,142.71,4.5814,39,CRM
08-07-2018,151.33333,175.0,120.0,10.32382,153.0,143.53,142.73,144.6138,144.44,144.44,4.5814,39,CRM
08-08-2018,151.33333,175.0,120.0,10.32382,153.0,144.46,143.16,145.635,145.17,145.17,4.5814,39,CRM
08-09-2018,151.33333,175.0,120.0,10.32382,153.0,145.3,145.09,146.85,145.82,145.82,4.5814,39,CRM
08-10-2018,151.33333,175.0,120.0,10.32382,153.0,144.93,144.3535,147.0,145.51,145.51,4.5814,39,CRM
08-13-2018,151.33333,175.0,120.0,10.32382,153.0,145.63,144.22,147.18,144.45,144.45,4.5814,39,CRM
08-14-2018,152.87179,178.0,120.0,11.15665,155.0,146.18,144.57,146.77,146.57,146.57,4.5814,39,CRM
08-15-2018,155.075,181.0,120.0,12.49677,156.0,146.08,143.6,147.88,145.04,145.04,4.5814,40,CRM
08-16-2018,155.075,181.0,120.0,12.49677,156.0,146.51,145.22,146.91,145.73,145.73,4.5814,40,CRM
08-17-2018,155.075,181.0,120.0,12.49677,156.0,145.5,143.95,146.01,145.02,145.02,4.5814,40,CRM
08-20-2018,156.15,181.0,120.0,13.30893,157.5,145.21,144.32,146.06,145.71,145.71,4.5814,40,CRM
08-21-2018,156.625,181.0,120.0,13.27721,158.0,146.41,145.36,148.79,145.53,145.53,4.5814,40,CRM
08-22-2018,157.2,181.0,120.0,13.35328,160.0,145.59,145.05,147.199,146.46,146.46,4.5814,40,CRM
08-23-2018,157.2,181.0,120.0,13.35328,160.0,146.83,146.07,148.34,147.83,147.83,4.55814,40,CRM
08-24-2018,157.2,181.0,120.0,13.35328,160.0,148.5,148.5,152.38,152.3,152.3,4.55814,40,CRM
08-27-2018,158.075,181.0,120.0,13.34426,160.0,154.71,150.2,154.88,151.68,151.68,4.55814,40,CRM
08-28-2018,158.45,181.0,120.0,13.46282,160.0,152.03,151.56,153.4,152.99,152.99,4.55814,40,CRM
08-29-2018,158.45,181.0,120.0,13.46282,160.0,153.33,153.05,154.97,154.8,154.8,4.55814,40,CRM
08-30-2018,166.725,185.0,120.0,12.48196,170.0,151.12,149.5,153.735,152.14,152.14,4.5814,40,CRM
08-31-2018,167.73171,185.0,120.0,12.31106,170.0,152.14,151.9,153.87,152.68,152.68,4.5814,41,CRM
09-04-2018,168.5122,185.0,139.0,10.58098,170.0,152.11,151.51,153.34,153.21,153.21,4.5814,41,CRM
09-05-2018,169.07317,185.0,139.0,10.45872,170.0,152.39,147.08,152.78,148.65,148.65,4.5814,41,CRM
09-06-2018,169.07317,185.0,139.0,10.45872,170.0,148.75,147.08,149.16,148.83,148.83,4.5814,41,CRM
09-07-2018,169.2439,185.0,139.0,10.44797,170.0,147.84,147.5,151.41,150.43,150.43,4.5814,41,CRM
09-10-2018,169.2439,185.0,139.0,10.44797,170.0,150.0,148.0,151.579,151.32,151.32,4.5814,41,CRM
09-11-2018,169.2439,185.0,139.0,10.44797,170.0,151.08,150.615,153.75,152.84,152.84,4.5814,41,CRM
09-12-2018,169.2439,185.0,139.0,10.44797,170.0,152.84,151.808,155.77,155.37,155.37,4.5814,41,CRM
09-13-2018,169.2439,185.0,139.0,10.44797,170.0,155.87,155.82,158.78,158.18,158.18,4.5814,41,CRM
09-14-2018,169.2439,185.0,139.0,10.44797,170.0,157.95,156.32,158.79,157.49,157.49,4.5814,41,CRM
09-17-2018,169.73171,185.0,139.0,10.47185,170.0,157.0,154.62,158.43,154.92,154.92,4.55814,41,CRM
09-18-2018,169.73171,185.0,139.0,10.47185,170.0,154.76,154.75,158.03,156.0,156.0,4.55814,41,CRM
09-19-2018,169.73171,185.0,139.0,10.47185,170.0,156.37,152.3914,157.33,152.9,152.9,4.55814,41,CRM
09-20-2018,169.73171,185.0,139.0,10.47185,170.0,153.29,151.65,156.065,155.5,155.5,4.55814,41,CRM
09-21-2018,169.73171,185.0,139.0,10.47185,170.0,157.07,154.96,157.955,155.52,155.52,4.55814,41,CRM
09-24-2018,169.73171,185.0,139.0,10.47185,170.0,155.38,153.33,158.91,158.78,158.78,4.55814,41,CRM
09-25-2018,169.975,185.0,139.0,10.48687,170.0,159.0,157.17,159.14,158.87,158.87,4.54762,40,CRM
09-26-2018,169.975,185.0,139.0,10.48687,170.0,159.06,157.35,159.93,158.33,158.33,4.54762,40,CRM
09-27-2018,172.7,189.0,139.0,10.73359,175.0,159.05,158.93,161.08,160.43,160.43,4.54762,40,CRM
09-28-2018,173.8,190.0,139.0,11.01181,178.0,160.0,158.936,160.86,159.03,159.03,4.54762,40,CRM
10-01-2018,173.8,190.0,139.0,11.01181,178.0,160.11,159.02,161.19,159.86,159.86,4.54762,40,CRM
10-02-2018,173.8,190.0,139.0,11.01181,178.0,159.27,156.7,159.58,157.26,157.26,4.54762,40,CRM
10-03-2018,173.8,190.0,139.0,11.01181,178.0,158.56,157.02,159.76,159.1,159.1,4.54762,40,CRM
10-04-2018,173.8,190.0,139.0,11.01181,178.0,158.2,153.78,158.84,154.9,154.9,4.54762,40,CRM
10-05-2018,173.8,190.0,139.0,11.01181,178.0,154.86,152.47,156.6,155.07,155.07,4.54762,40,CRM
10-08-2018,173.8,190.0,139.0,11.01181,178.0,154.24,145.6,154.62,148.65,148.65,4.54762,40,CRM
10-09-2018,173.8,190.0,139.0,11.01181,178.0,148.32,147.21,150.87,148.5,148.5,4.54762,40,CRM
10-10-2018,173.8,190.0,139.0,11.01181,178.0,147.52,137.54,147.585,137.81,137.81,4.54762,40,CRM
10-11-2018,173.8,190.0,139.0,11.01181,178.0,137.44,136.45,142.16,139.24,139.24,4.54762,40,CRM
10-12-2018,173.8,190.0,139.0,11.01181,178.0,145.77,143.22,148.75,146.74,146.74,4.54762,40,CRM
10-15-2018,174.025,190.0,139.0,10.92128,178.0,146.7,141.32,146.7,141.95,141.95,4.54762,40,CRM
10-16-2018,174.025,190.0,139.0,10.92128,178.0,145.47,144.01,147.91,147.44,147.44,4.54762,40,CRM
10-17-2018,174.025,190.0,139.0,10.92128,178.0,148.35,145.42,148.35,147.01,147.01,4.54762,40,CRM
10-18-2018,174.025,190.0,139.0,10.92128,178.0,146.09,141.43,147.5935,142.84,142.84,4.54762,40,CRM
10-19-2018,174.025,190.0,139.0,10.92128,178.0,143.61,140.38,145.37,140.49,140.49,4.54762,40,CRM
10-22-2018,174.025,190.0,139.0,10.92128,178.0,141.7,139.2,143.8,142.95,142.95,4.54762,40,CRM
10-23-2018,174.15,190.0,139.0,10.96027,178.0,139.32,137.78,141.97,140.66,140.66,4.54762,40,CRM
10-24-2018,174.15,190.0,139.0,10.96027,178.0,141.23,133.0,141.5,133.26,133.26,4.54762,40,CRM
10-25-2018,174.15,190.0,139.0,10.96027,178.0,133.69,133.67,141.69,140.8,140.8,4.54762,40,CRM
10-26-2018,174.15,190.0,139.0,10.96027,178.0,135.75,132.6107,139.21,135.52,135.52,4.54762,40,CRM
10-29-2018,174.31707,190.0,139.0,10.87723,178.0,138.1,128.53,139.55,130.99,130.99,4.53488,41,CRM
10-30-2018,174.31707,190.0,139.0,10.87723,178.0,130.44,128.03,132.99,132.17,132.17,4.53488,41,CRM
10-31-2018,174.31707,190.0,139.0,10.87723,178.0,134.92,134.77,138.71,137.24,137.24,4.53488,41,CRM
11-01-2018,174.31707,190.0,139.0,10.87723,178.0,138.4,136.41,139.8,139.59,139.59,4.53488,41,CRM
11-02-2018,174.31707,190.0,139.0,10.87723,178.0,140.14,136.1,140.55,136.79,136.79,4.53488,41,CRM
11-05-2018,174.31707,190.0,139.0,10.87723,178.0,137.34,133.46,137.34,135.44,135.44,4.53488,41,CRM
11-06-2018,174.31707,190.0,139.0,10.87723,178.0,135.4,132.98,138.0,133.95,133.95,4.53488,41,CRM
11-07-2018,174.31707,190.0,139.0,10.87723,178.0,136.85,136.4319,142.31,141.79,141.79,4.53488,41,CRM
11-08-2018,174.31707,190.0,139.0,10.87723,178.0,143.22,140.6821,143.63,141.87,141.87,4.53488,41,CRM
11-09-2018,174.31707,190.0,139.0,10.87723,178.0,141.06,135.05,141.06,136.92,136.92,4.53488,41,CRM
11-12-2018,174.31707,190.0,139.0,10.87723,178.0,135.74,130.0798,136.66,130.5,130.5,4.53488,41,CRM
11-13-2018,174.31707,190.0,139.0,10.87723,178.0,131.48,128.95,133.7712,132.16,132.16,4.53488,41,CRM
11-14-2018,174.31707,190.0,139.0,10.87723,178.0,134.21,128.58,134.94,129.35,129.35,4.53488,41,CRM
11-15-2018,174.31707,190.0,139.0,10.87723,178.0,129.2,126.3,132.95,132.49,132.49,4.53488,41,CRM
11-16-2018,174.31707,190.0,139.0,10.87723,178.0,131.85,130.08,133.47,132.55,132.55,4.53488,41,CRM
11-19-2018,173.95122,190.0,139.0,10.93205,178.0,131.6,120.42,132.26,121.01,121.01,4.53488,41,CRM
11-20-2018,173.90244,190.0,139.0,10.90045,178.0,114.33,113.6,124.94,120.67,120.67,4.53488,41,CRM
11-21-2018,173.17073,189.0,139.0,10.80177,178.0,124.2,121.61,125.75,123.59,123.59,4.53488,41,CRM
11-23-2018,173.17073,189.0,139.0,10.80177,178.0,121.33,120.71,123.71,122.03,122.03,4.53488,41,CRM
11-26-2018,172.68293,189.0,139.0,10.93314,175.0,124.48,123.66,126.95,126.41,126.41,4.53488,41,CRM
11-27-2018,172.68293,189.0,139.0,10.93314,175.0,125.15,123.72,127.61,127.54,127.54,4.53488,41,CRM
11-28-2018,172.2439,189.0,139.0,10.44563,175.0,138.48,131.97,140.89,140.64,140.64,4.53488,41,CRM
11-29-2018,172.36585,189.0,139.0,10.54088,175.0,139.85,139.27,142.88,139.72,139.72,4.53488,41,CRM
11-30-2018,172.17073,189.0,139.0,10.50877,175.0,138.89,138.28,143.22,142.76,142.76,4.53488,41,CRM
12-03-2018,172.21951,189.0,139.0,10.50322,175.0,146.3,142.56,147.07,144.15,144.15,4.53488,41,CRM
12-04-2018,172.21951,189.0,139.0,10.50322,175.0,142.73,138.8,145.2,139.24,139.24,4.53488,41,CRM
12-06-2018,172.21951,189.0,139.0,10.50322,175.0,134.8,132.75,142.06,142.06,142.06,4.53488,41,CRM
12-07-2018,172.21951,189.0,139.0,10.50322,175.0,141.9,134.735,142.37,135.95,135.95,4.53488,41,CRM
12-10-2018,172.21951,189.0,139.0,10.50322,175.0,135.16,133.18,139.49,137.27,137.27,4.53488,41,CRM
12-11-2018,172.21951,189.0,139.0,10.50322,175.0,140.59,135.59,140.7,136.79,136.79,4.53488,41,CRM
12-12-2018,172.21951,189.0,139.0,10.50322,175.0,141.79,139.55,144.03,140.09,140.09,4.53488,41,CRM
12-13-2018,172.21951,189.0,139.0,10.50322,175.0,141.5,139.579,143.63,141.14,141.14,4.53488,41,CRM
12-14-2018,172.21951,189.0,139.0,10.50322,175.0,138.88,136.38,140.71,137.04,137.04,4.53488,41,CRM
12-17-2018,172.21951,189.0,139.0,10.50322,175.0,134.31,129.97,135.5,130.83,130.83,4.53488,41,CRM
12-18-2018,172.21951,189.0,139.0,10.50322,175.0,132.14,130.13,133.68,132.32,132.32,4.53488,41,CRM
12-19-2018,172.21951,189.0,139.0,10.50322,175.0,131.98,129.5,136.5,131.16,131.16,4.53488,41,CRM
12-20-2018,172.21951,189.0,139.0,10.50322,175.0,129.25,122.64,132.33,127.73,127.73,4.53488,41,CRM
12-21-2018,172.21951,189.0,139.0,10.50322,175.0,128.57,122.46,129.39,122.91,122.91,4.53488,41,CRM
12-24-2018,172.21951,189.0,139.0,10.50322,175.0,121.14,120.16,124.84,121.33,121.33,4.53488,41,CRM
12-26-2018,172.21951,189.0,139.0,10.50322,175.0,122.52,122.12,130.9,130.84,130.84,4.53488,41,CRM
12-27-2018,172.21951,189.0,139.0,10.50322,175.0,128.8,127.84,135.2,135.2,135.2,4.53488,41,CRM
12-28-2018,172.21951,189.0,139.0,10.50322,175.0,136.0,132.61,136.8799,134.68,134.68,4.53488,41,CRM
12-31-2018,172.21951,189.0,139.0,10.50322,175.0,136.0,134.49,137.97,136.97,136.97,4.53488,41,CRM
01-02-2019,172.21951,189.0,139.0,10.50322,175.0,133.4,133.05,136.83,135.55,135.55,4.53488,41,CRM
01-03-2019,172.21951,189.0,139.0,10.50322,175.0,133.48,130.1001,134.78,130.4,130.4,4.53488,41,CRM
01-04-2019,172.21951,189.0,139.0,10.50322,175.0,133.5,132.22,139.32,137.96,137.96,4.53488,41,CRM
01-07-2019,172.80488,189.0,139.0,9.28996,175.0,141.02,138.79,143.39,142.22,142.22,4.5814,41,CRM
01-08-2019,172.80488,189.0,139.0,9.28996,175.0,144.73,142.8909,146.46,145.72,145.72,4.5814,41,CRM
01-09-2019,172.95238,189.0,139.0,9.22717,175.0,146.89,144.53,147.5,145.99,145.99,4.59091,42,CRM
01-10-2019,172.95238,189.0,139.0,9.22717,175.0,143.77,143.76,147.21,147.04,147.04,4.59091,42,CRM
01-11-2019,172.95238,189.0,139.0,9.22717,175.0,146.56,145.61,148.0345,147.55,147.55,4.59091,42,CRM
01-14-2019,172.95238,189.0,139.0,9.22717,175.0,145.75,144.7,146.73,146.05,146.05,4.59091,42,CRM
01-15-2019,172.95238,189.0,139.0,9.22717,175.0,146.35,145.8,149.86,149.19,149.19,4.59091,42,CRM
01-16-2019,173.18605,189.0,139.0,9.24412,175.0,149.15,147.8,149.79,148.54,148.54,4.6,43,CRM
01-17-2019,173.18605,189.0,139.0,9.24412,175.0,148.54,147.685,150.72,149.82,149.82,4.6,43,CRM
01-18-2019,173.18605,189.0,139.0,9.24412,175.0,151.83,150.24,153.27,152.51,152.51,4.6,43,CRM
01-22-2019,173.18605,189.0,139.0,9.24412,175.0,150.34,147.4,151.38,148.95,148.95,4.6,43,CRM
01-23-2019,173.18605,189.0,139.0,9.24412,175.0,149.73,147.65,150.8,149.75,149.75,4.6,43,CRM
01-24-2019,173.18605,189.0,139.0,9.24412,175.0,149.95,146.52,150.5,146.87,146.87,4.6,43,CRM
01-25-2019,173.18605,189.0,139.0,9.24412,175.0,148.53,147.55,149.89,149.74,149.74,4.6,43,CRM
01-28-2019,173.18605,189.0,139.0,9.24412,175.0,148.17,146.1,148.2,147.33,147.33,4.6,43,CRM
01-29-2019,173.18605,189.0,139.0,9.24412,175.0,147.07,144.6414,148.0,145.18,145.18,4.6,43,CRM
01-30-2019,173.18605,189.0,139.0,9.24412,175.0,147.19,146.08,149.69,149.16,149.16,4.6,43,CRM
01-31-2019,173.18605,189.0,139.0,9.24412,175.0,149.02,148.71,153.38,151.97,151.97,4.6,43,CRM
02-01-2019,173.18605,189.0,139.0,9.24412,175.0,152.4,151.07,155.95,155.87,155.87,4.6,43,CRM
02-04-2019,173.18605,189.0,139.0,9.24412,175.0,156.02,155.41,158.8998,157.72,157.72,4.6,43,CRM
02-05-2019,173.18605,189.0,139.0,9.24412,175.0,158.34,157.815,159.88,158.99,158.99,4.62222,43,CRM
02-06-2019,173.18605,189.0,139.0,9.24412,175.0,159.0,155.08,159.1,158.13,158.13,4.62222,43,CRM
02-07-2019,173.40476,189.0,139.0,9.24291,175.0,155.96,153.36,157.06,154.93,154.93,4.61364,42,CRM
02-08-2019,173.40476,189.0,139.0,9.24291,175.0,152.91,152.71,156.7,156.67,156.67,4.61364,42,CRM
02-11-2019,173.40476,189.0,139.0,9.24291,175.0,158.2,157.57,161.5,159.91,159.91,4.61364,42,CRM
02-12-2019,173.40476,189.0,139.0,9.24291,175.0,161.25,160.03,163.39,162.79,162.79,4.61364,42,CRM
02-13-2019,173.40476,189.0,139.0,9.24291,175.0,163.44,160.27,163.57,160.4,160.4,4.61364,42,CRM
02-14-2019,173.21951,189.0,139.0,9.27759,175.0,159.47,156.706,160.44,159.47,159.47,4.61364,41,CRM
02-15-2019,173.41463,189.0,139.0,9.20757,175.0,160.99,158.09,161.22,159.05,159.05,4.61364,41,CRM
02-19-2019,173.41463,189.0,139.0,9.20757,175.0,159.66,159.14,161.48,160.61,160.61,4.61364,41,CRM
02-20-2019,173.41463,189.0,139.0,9.20757,175.0,160.33,157.21,161.49,158.54,158.54,4.61364,41,CRM
02-21-2019,173.41463,189.0,139.0,9.20757,175.0,157.7,157.3,160.48,159.63,159.63,4.61364,41,CRM
02-22-2019,173.41463,189.0,139.0,9.20757,175.0,160.47,160.2,161.71,161.31,161.31,4.61364,41,CRM
02-25-2019,173.41463,189.0,139.0,9.20757,175.0,162.51,160.93,163.06,161.36,161.36,4.61364,41,CRM
02-26-2019,173.65854,189.0,139.0,9.19334,175.0,160.81,159.87,163.38,163.0,163.0,4.61364,41,CRM
02-27-2019,174.4878,200.0,139.0,9.92932,175.0,162.29,160.5,163.53,163.12,163.12,4.61364,41,CRM
02-28-2019,174.4878,200.0,139.0,9.92932,175.0,163.0,162.17,164.6,163.65,163.65,4.61364,41,CRM
03-01-2019,174.4878,200.0,139.0,9.92932,175.0,165.15,161.75,166.15,164.53,164.53,4.61364,41,CRM
