 Date,BLK Price Target,BLK Price Target - High,BLK Price Target - Low,BLK Price Target - StdDev,BLK Price Target - Median,BLK Open,BLK Low,BLK High,BLK Close,BLK Adj. Close,BLK Rating,BLK Price Target - #,Ticker
11-23-2015,375.38889,438,330,29.90752,372.5,302.24413272894,300.761441379188,303.664351128562,363.25,302.5773217963,4.0,18,BLK
11-24-2015,375.38889,438,330,29.90752,372.5,300.311636138252,296.85479956439195,301.0833020182577,356.81,297.212977811804,4.0,18,BLK
11-25-2015,377.88889,438,330,29.55952,381.0,298.212545013884,297.20464808512,301.7543447999208,360.62,300.386603678408,4.0,18,BLK
11-27-2015,377.88889,438,330,29.55952,381.0,299.57862019005995,295.930199902468,299.870160624,358.39,298.529074627876,4.0,18,BLK
11-30-2015,377.88889,438,330,29.55952,381.0,299.170463582544,298.487425994456,303.926737519108,363.72,302.968818950448,4.0,18,BLK
12-01-2015,376.44444,430,330,27.12158,381.0,304.1420123673,301.87942507080004,305.70738757836,361.73,303.12803806035004,4.0,18,BLK
12-02-2015,376.44444,430,330,27.12158,381.0,302.2649029065,298.43526440835,304.53587015595,358.92,300.7732712814,4.0,18,BLK
12-03-2015,376.72222,430,330,27.16167,383.5,300.9073505286,293.386342755975,302.193673306425,352.0,294.97434384,4.0,18,BLK
12-04-2015,376.72222,430,330,27.16167,383.5,296.57491485345,294.70618534560003,303.06937838970003,360.76,302.3151826242,4.0,18,BLK
12-07-2015,377.55556,430,330,27.01897,383.5,301.19226892890003,295.9966980999,302.00512436505,355.47,297.88218751365,4.0,18,BLK
12-08-2015,377.88889,430,330,26.66227,383.5,296.147537253,290.4156494352,297.43796620777056,348.94,292.4100782373,4.0,18,BLK
12-09-2015,377.88889,430,330,26.66227,383.5,291.65588247180006,287.54132557335,296.2227054309615,344.57,288.74803879815,4.0,18,BLK
12-10-2015,377.88889,430,330,26.66227,383.5,288.47988030375,287.2815470319,292.4934587691525,345.25,289.31787559875,4.0,18,BLK
12-11-2015,377.88889,430,330,26.66227,383.5,285.4547172888,269.18084865990005,286.4770715487,322.78,270.4881213201,4.0,18,BLK
12-14-2015,377.88889,430,330,26.66227,383.5,270.4043217906,263.65007971290004,274.70323765395,319.6,267.823296282,4.04762,18,BLK
12-15-2015,376.61111,430,330,26.4578,381.5,272.30657111025,270.37918193175,277.73678062185,329.54,276.1529695143,4.04762,18,BLK
12-16-2015,376.61111,430,330,26.4578,381.5,277.4602421745,269.96856423720004,279.89034473047053,331.0,277.376442645,4.04762,18,BLK
12-17-2015,376.61111,430,330,26.4578,381.5,278.92673394075,275.344304054625,281.85971747325004,330.21,276.71442636195,4.04762,18,BLK
12-18-2015,376.61111,430,330,26.4578,381.5,274.00770155910004,269.35682767185,274.98815605425,321.47,269.39034748365003,4.04762,18,BLK
12-21-2015,376.61111,430,330,26.4578,381.5,272.87640791085,270.2367227316,274.96301619540003,325.55,272.80936828725004,4.04762,18,BLK
12-22-2015,376.61111,430,330,26.4578,381.5,273.18646617,270.22834277865,277.7284006689,330.51,276.96582495045,4.04762,18,BLK
12-23-2015,376.61111,430,330,26.4578,381.5,279.73120942395,278.7089389635795,285.0607757006205,339.64,284.6167219938,4.04762,18,BLK
12-24-2015,376.61111,430,330,26.4578,381.5,285.22845855915,280.87926297810003,285.64745620665,337.4,282.739612533,4.04762,18,BLK
12-28-2015,376.61111,430,330,26.4578,381.5,282.3541346973,280.6278643896,287.2815470319,342.45,286.97148877275,4.04762,18,BLK
12-29-2015,376.61111,430,330,26.4578,381.5,288.91563785715,286.58601093705,290.910904654545,343.6,287.93518336200003,4.04762,18,BLK
12-30-2015,376.61111,430,330,26.4578,381.5,286.8960691962,285.94075455990003,289.26759588105,342.05,286.63629065475004,4.04762,18,BLK
12-31-2015,376.61111,430,330,26.4578,381.5,284.8681205823,283.074810651,289.73687324625,340.52,285.3541578534,4.04762,18,BLK
01-04-2016,376.61111,430,330,26.4578,381.5,279.0859530468,275.70464203147503,279.4379110707,333.1,279.13623276450005,4.04762,18,BLK
01-05-2016,376.61111,430,330,26.4578,381.5,280.04964763605,275.8012628889885,281.6502186495,333.96,279.8569087182,4.04762,18,BLK
01-06-2016,376.61111,430,330,26.4578,381.5,274.2591001476,274.024461465,278.13181160391304,330.16,276.67252659720003,4.04762,18,BLK
01-07-2016,375.22222,415,320,26.05668,381.5,268.66129157700004,261.96570916995,272.89316781675,315.73,264.58025449035,4.04762,18,BLK
01-08-2016,375.16667,415,320,26.06882,381.5,266.1137858802,257.28969542385,267.9573755292,307.78,257.9181918951,4.04762,18,BLK
01-11-2016,372.33333,415,320,26.78515,381.5,258.99920582565,255.06062793915,259.77854145000003,308.32,258.3707093544,4.04762,18,BLK
01-12-2016,370.22222,415,320,26.41034,374.5,261.8064900639,257.75897278905,263.633319807,313.59,262.78694455905,4.04762,18,BLK
01-13-2016,370.22222,415,320,26.41034,374.5,264.14449693695,254.4321314679,266.84284178685,304.61,255.26174680995,4.04762,18,BLK
01-14-2016,367.5,415,320,24.15747,370.0,255.8064437517,250.82037174645,264.34561580775,310.0,259.77854145000003,4.04762,18,BLK
01-15-2016,359.11111,415,318,25.4556,357.5,250.5270733932,243.4041133857,251.35668873525,296.58,248.5326445911,4.04762,18,BLK
01-19-2016,353.05556,415,318,22.45111,350.0,251.733786618,243.42087329160003,252.8734602192,294.0,246.37061673,4.04762,18,BLK
01-20-2016,351.66667,415,305,24.51304,350.0,241.90410180765,235.09958001225,246.492126047775,292.0,244.69462614,4.04762,18,BLK
01-21-2016,349.83333,415,304,24.96052,350.0,245.35664242305003,242.5828779966,248.79242313255,289.9,242.9348360205,4.04762,18,BLK
01-22-2016,349.83333,415,304,24.96052,350.0,247.9125280728,247.2028298574645,252.98239960755,300.56,251.8678658652,4.04762,18,BLK
01-25-2016,349.83333,415,304,24.96052,350.0,251.4488682177,242.348239314,252.1863040773,289.72,242.7839968674,4.04762,18,BLK
01-26-2016,350.27778,415,304,25.33949,350.0,245.0801039757,244.078699598175,251.75892647685,299.26,250.7784719817,4.04762,18,BLK
01-27-2016,350.27778,415,304,25.33949,350.0,250.560593205,249.206057610162,260.616536745,302.12,253.1751385254,4.04762,18,BLK
01-28-2016,350.27778,415,304,25.33949,350.0,253.58575621995,249.7561177218,257.94333175395,299.17,250.70305240515003,4.04762,18,BLK
01-29-2016,350.27778,415,304,25.33949,350.0,254.22263264415,252.9907795605,263.4154410303,314.26,263.3484014067,4.04762,18,BLK
02-01-2016,350.27778,415,304,25.33949,350.0,261.37911246345004,256.99639707060004,263.5495202775,312.25,261.66403086375,4.04762,18,BLK
02-02-2016,350.27778,415,304,25.33949,350.0,256.2757211169,249.7393578159,256.2757211169,301.21,252.41256280695,4.04762,18,BLK
02-03-2016,350.27778,415,304,25.33949,350.0,252.8231805015,243.07729522065,257.18913598845,304.06,254.8008493977,4.04762,18,BLK
02-04-2016,350.27778,415,304,25.33949,350.0,253.28407791375,253.28407791375,264.80651322,313.7,262.8791240415,4.04762,18,BLK
02-05-2016,350.27778,415,304,25.33949,350.0,261.47967189885,256.71985862325005,264.11097712515004,307.75,257.89305203625,4.04762,18,BLK
02-08-2016,350.27778,415,304,25.33949,350.0,252.5382621012,242.49069851415,252.5382621012,293.46,245.9180992707,4.04762,18,BLK
02-09-2016,349.33333,415,304,26.1449,350.0,240.504649665,240.1024119234,249.39577974495003,294.53,246.81475423635,4.04762,18,BLK
02-10-2016,349.33333,415,304,26.1449,350.0,250.80361184055,248.99354200335,256.20030154035004,298.56,250.1918752752,4.04762,18,BLK
02-11-2016,349.33333,415,304,26.1449,350.0,242.57449804365004,242.180640255,249.079855518735,294.21,246.54659574195,4.04762,18,BLK
02-12-2016,349.33333,415,304,26.1449,350.0,251.54942765310005,248.91812242680004,257.6835532125,306.8,257.096956506,4.04762,18,BLK
02-16-2016,349.33333,415,304,26.1449,350.0,261.47967189885,259.21708460235,264.51321486675,314.47,263.52438041865,4.04762,18,BLK
02-17-2016,349.33333,415,304,26.1449,350.0,267.1864198578,265.63612856205003,269.218558448175,319.88,268.0579349646,4.04762,18,BLK
02-18-2016,349.33333,415,304,26.1449,350.0,267.7562566584,263.2478419713,268.20039416475004,315.97,264.78137336115003,4.04762,18,BLK
02-19-2016,348.38889,415,304,25.46269,350.0,262.35118700565,257.75897278905,263.59142004225004,314.29,263.37354126555005,4.04762,18,BLK
02-22-2016,348.38889,415,304,25.46269,350.0,267.1864198578,261.65984088727504,269.597332321515,316.45,265.18361110275,4.04762,18,BLK
02-23-2016,348.38889,415,304,25.46269,350.0,263.968517925,256.77013834095004,265.9964665389,309.86,259.66122210870003,4.04762,18,BLK
02-24-2016,348.38889,415,304,25.46269,350.0,255.16118737455,249.63393800778903,261.34559265165,307.98,258.08579095410005,4.04762,18,BLK
02-25-2016,348.38889,415,304,25.46269,350.0,259.43496337905,254.64163029165,262.92102380625,313.62,262.8120844179,4.04762,18,BLK
02-26-2016,348.5,415,304,25.36456,350.0,265.30931039700005,261.38749241640005,266.9622561163875,313.92,263.0634830064,4.04762,18,BLK
02-29-2016,348.5,415,304,25.36456,350.0,261.95732921700005,260.6920401210795,264.49645496085003,311.96,261.4210122282,4.04762,18,BLK
03-01-2016,348.5,415,304,25.36456,350.0,264.19477665465,263.23946201835,270.69762014385,322.57,270.31214230815,4.04762,18,BLK
03-02-2016,348.5,415,304,25.36456,350.0,268.2422939295,266.813511951525,274.21720038285,326.73,273.79820273535,4.04762,18,BLK
03-03-2016,349.05556,415,304,25.78215,350.0,272.97117081153,270.414123116115,274.245475108585,323.14,272.70111956977,4.04762,18,BLK
03-04-2016,350.27778,415,304,25.22302,350.0,272.81926698803994,270.64197885135,275.00499422603497,323.76,273.22434385068,4.04762,18,BLK
03-07-2016,350.27778,415,304,25.22302,350.0,270.49007502786,268.21674991831907,276.68437538573,326.73,275.730756938265,4.04762,18,BLK
03-08-2016,350.27778,415,304,25.22302,350.0,272.83614519065,267.3043142852225,274.2707924125,320.4,270.3888058122,4.04762,18,BLK
03-09-2016,350.27778,415,304,25.22302,350.0,273.350930370255,270.8951518905,277.097891349675,328.31,277.06413494445496,4.04762,18,BLK
03-10-2016,350.27778,415,304,25.22302,350.0,278.29624373498496,270.05124176,278.490343065,324.99,274.262353311195,4.04762,18,BLK
03-11-2016,350.27778,415,304,25.22302,350.0,278.490343065,275.6632441278249,287.0855677441425,339.65,286.6340758243249,4.04762,18,BLK
03-14-2016,350.16667,415,304,25.14016,350.0,284.78591263853,282.04320471440496,286.009582327755,337.82,285.08972028551,4.0,18,BLK
03-15-2016,350.16667,415,304,25.14016,350.0,281.131781773465,278.819468015895,282.14422075702583,334.13,281.97569190396496,4.0,18,BLK
03-16-2016,350.16667,415,304,25.14016,350.0,281.1486599760749,278.14433991149497,283.13184878275,334.07,281.925057296135,4.0,18,BLK
03-17-2016,350.55556,415,304,25.17323,352.0,282.060082917015,280.743583113435,290.921139287265,341.94,288.56663002317,4.0,18,BLK
03-18-2016,353.29412,415,305,23.15108,354.0,290.482306019405,286.6129780710625,292.80297448726697,342.56,289.08985430408,4.05,17,BLK
03-21-2016,353.29412,415,305,23.15108,354.0,289.2670754314849,286.11929064472,291.84100132951,341.98,288.60038642839,4.05,17,BLK
03-22-2016,353.29412,415,305,23.15108,354.0,284.541178700685,284.541178700685,289.317710039315,340.22,287.11510459871,4.05,17,BLK
03-23-2016,353.29412,415,305,23.15108,354.0,287.75647629789,284.65088701765,288.49911721273,339.23,286.279633569515,4.05,17,BLK
03-24-2016,353.29412,415,305,23.15108,354.0,283.95044160933503,279.950307590765,285.131915792035,334.28,282.10227842354,4.05,17,BLK
03-28-2016,353.29412,415,305,23.15108,354.0,283.553803848,282.04320471440496,285.78172659252,336.91,284.321762066755,4.05,17,BLK
03-29-2016,353.29412,415,305,23.15108,354.0,283.75634227932,280.178163326,287.292325726115,339.91,286.853492458255,4.05,17,BLK
03-30-2016,353.29412,415,305,23.15108,354.0,289.992838143715,287.6087920250525,291.073043110755,341.37,288.085601248785,4.05,17,BLK
03-31-2016,353.29412,415,305,23.15108,354.0,287.21637381436994,286.870370660865,290.4738669181,340.57,287.410473144385,4.05,17,BLK
04-01-2016,353.29412,415,305,23.15108,354.0,284.625569713735,282.76896742663496,290.77767456508,342.53,289.064537000165,4.05,17,BLK
04-04-2016,355.82353,415,305,24.37992,356.0,288.617264631,283.75634227932,289.705908699345,338.52,285.68045737686,4.05,17,BLK
04-05-2016,361.23529,415,305,23.59843,360.0,283.48629103756,279.714012754225,284.11078453413,334.8,282.5411116914,4.05,17,BLK
04-06-2016,362.41176,415,305,23.75626,365.0,282.2035476392,281.9419354987449,285.857678504265,337.2,284.5664960046,4.05,17,BLK
04-07-2016,362.41176,415,305,23.75626,365.0,282.178230335285,275.899538964365,283.444095531035,328.37,277.114769552285,4.05,17,BLK
04-08-2016,362.41176,415,305,23.75626,365.0,280.80265682257,279.1654711694,282.91243214882,331.6,279.8405992738,4.05,17,BLK
04-11-2016,363.52941,415,305,23.11383,365.0,282.633941805755,280.83641322779,284.53273959938,332.96,280.98831705128,4.05,17,BLK
04-12-2016,368.88235,420,305,25.72681,370.0,281.89973999222,280.45665366906496,286.819736053035,339.31,286.347146379955,4.05,17,BLK
04-13-2016,368.94118,420,305,25.74872,370.0,289.4611747615,288.12779675531,294.20394969491,348.29,293.925459351845,4.05,17,BLK
04-14-2016,381.76471,420,340,20.43506,383.0,289.4611747615,288.617349022013,300.60078848409995,354.91,299.512144415755,4.05,17,BLK
04-15-2016,383.70588,420,340,20.5763,383.0,299.09862845181,298.3981830434949,302.381438859455,357.74,301.90041008507,4.05,17,BLK
04-18-2016,383.70588,420,340,20.5763,383.0,297.9002760665,296.254651312025,303.3434964082249,358.0,302.119826719,4.05,17,BLK
04-19-2016,383.70588,420,340,20.5763,383.0,305.10726858097,304.81755423316935,309.132719903455,364.66,307.74026818813,4.05,17,BLK
04-20-2016,387.82353,420,355,18.29573,390.0,308.82047315517,307.5630470607249,311.3226666921025,366.92,309.64750508306,4.15,17,BLK
04-21-2016,387.82353,420,355,18.29573,390.0,307.48709514898,305.69809006333304,310.45765880834,364.09,307.259239413745,4.15,17,BLK
04-22-2016,387.82353,420,355,18.29573,390.0,308.16222325338003,307.039822779815,311.580059281905,365.47,308.423835393835,4.15,17,BLK
04-25-2016,387.82353,420,355,18.29573,390.0,307.19172660330497,304.20436913234806,308.0271976325,363.66,306.89635805763,4.15,17,BLK
04-26-2016,387.82353,420,355,18.29573,390.0,306.96387086807,305.757079381455,308.871107763,365.96,308.83735135778,4.15,17,BLK
04-27-2016,387.82353,420,355,18.29573,390.0,308.871107763,307.022944577205,311.68132849756495,367.47,310.11165565483503,4.15,17,BLK
04-28-2016,387.82353,420,355,18.29573,390.0,306.5081593976,301.84977547724,308.76983854734,358.83,302.820272127315,4.15,17,BLK
04-29-2016,387.82353,420,355,18.29573,390.0,300.963669840215,298.02686258607497,302.15358312422,356.33,300.7104968010649,4.15,17,BLK
05-02-2016,387.82353,420,355,18.29573,390.0,302.76963751948495,299.68936554316,306.06932612974,361.5,305.07351217575,4.15,17,BLK
05-03-2016,387.82353,420,355,18.29573,390.0,300.432006458,297.12387874644,300.963669840215,355.69,300.170394317545,4.15,17,BLK
05-04-2016,387.82353,420,355,18.29573,390.0,297.554272912995,295.984600070265,300.035368696665,352.17,297.199830658185,4.15,17,BLK
05-05-2016,388.29412,420,359,17.53237,390.0,297.41080819081,296.355920527685,299.16614126225,352.08,297.12387874644,4.15,17,BLK
05-06-2016,388.29412,420,359,17.53237,390.0,295.84113534808,295.562645005015,301.35186850024496,356.01,300.440445559305,4.15,17,BLK
05-09-2016,388.29412,420,359,17.53237,390.0,300.389810951475,298.145010004345,301.908849186375,355.01,299.596535428805,4.15,17,BLK
05-10-2016,388.47059,420,359,17.49325,390.0,302.119826719,300.2379071279849,304.0566004684975,360.18,303.95955080349,4.15,17,BLK
05-11-2016,388.47059,420,359,17.49325,390.0,302.4573907712,298.25471832131,303.62198675129,353.82,298.59228237351,4.15,17,BLK
05-12-2016,388.47059,420,359,17.49325,390.0,300.90459613108,297.63022482474,301.875092781155,355.6,300.0944424058,4.15,17,BLK
05-13-2016,388.47059,420,359,17.49325,390.0,299.35180149096,292.22076088823496,301.99324019942503,347.29,293.081549221345,4.15,17,BLK
05-16-2016,388.82353,426,359,18.17314,390.0,293.351600463105,293.351600463105,298.87077271657495,351.83,296.91290121381496,4.15,17,BLK
05-17-2016,388.82353,426,359,18.17314,390.0,296.02679557679,293.3558200137575,297.778668616695,348.82,294.37273172101,4.15,17,BLK
05-18-2016,388.82353,426,359,18.17314,390.0,292.879010790025,292.879010790025,301.03118265065496,353.49,298.313792030445,4.15,17,BLK
05-19-2016,388.25,426,359,18.58259,388.0,295.68923152459,291.731293012545,298.08593629521,350.57,295.849574449385,4.21053,16,BLK
05-20-2016,388.25,426,359,18.58259,388.0,298.415061246105,297.199830658185,301.5569386619565,354.01,298.75262529830496,4.21053,16,BLK
05-23-2016,388.25,426,359,18.58259,388.0,298.744186197,298.043740788685,300.87927882716497,353.9,298.65979518395,4.21053,16,BLK
05-24-2016,388.25,426,359,18.58259,388.0,302.119826719,300.76535095954745,305.25073330315496,361.18,304.80346093399,4.21053,16,BLK
05-25-2016,388.25,426,359,18.58259,388.0,306.71069782892,306.449085688465,308.4202909712869,364.09,307.259239413745,4.21053,16,BLK
05-26-2016,388.25,426,359,18.58259,388.0,307.26767851505,305.02287756792,307.900611112925,363.1,306.42376838455,4.21053,16,BLK
05-27-2016,388.25,426,359,18.58259,388.0,306.62630681586995,306.62630681586995,308.913303269525,365.09,308.10314954424496,4.21053,16,BLK
05-31-2016,388.25,426,359,18.58259,388.0,309.12428080215,305.487028139695,309.12428080215,363.85,307.056700982425,4.21053,16,BLK
06-01-2016,388.25,426,359,18.58259,388.0,305.12414678358,302.837150329925,308.80359495256,364.59,307.68119447899494,4.21053,16,BLK
06-02-2016,389.8125,426,359,19.68254,389.0,306.475267610512,302.933919057154,308.411544517384,361.11,306.670593789714,4.21053,16,BLK
06-03-2016,389.8125,426,359,19.68254,389.0,304.445573835326,298.832069293912,305.626023353112,359.37,305.192908781838,4.21053,16,BLK
06-06-2016,389.8125,426,359,19.68254,389.0,304.776779095712,304.776779095712,309.532546937152,362.06,307.477375834244,4.21053,16,BLK
06-07-2016,389.8125,426,359,19.68254,389.0,308.496468943124,304.717331997694,308.819181760936,359.06,304.929643062044,4.21053,16,BLK
06-08-2016,391.0625,426,359,18.67642,389.0,304.505020933344,304.36914185216,307.146170573858,360.35,306.02516815409,4.21053,16,BLK
06-09-2016,391.0625,426,359,18.67642,389.0,302.88296440171,301.81300156181175,304.8786884066,357.96,303.995474378904,4.21053,16,BLK
06-10-2016,391.0625,426,359,18.67642,389.0,298.5093564761,293.532785127736,299.248198980038,346.97,294.662279990078,4.21053,16,BLK
06-13-2016,391.0625,426,359,18.67642,389.0,293.974392141584,292.53916934657803,297.719559316718,344.59,292.641078657466,4.21053,16,BLK
06-14-2016,391.0625,426,359,18.67642,389.0,291.358719828792,288.30993294472603,292.641078657466,339.79,288.564706221946,4.26316,16,BLK
06-15-2016,391.0625,426,359,18.67642,389.0,290.721786635742,287.902295701174,292.207964086192,339.55,288.36088760017003,4.26316,16,BLK
06-16-2016,390.875,426,359,18.74125,388.5,286.093405432912,281.957585899374,288.65812309025995,339.46,288.284455617004,4.26316,16,BLK
06-17-2016,390.875,426,359,18.74125,388.5,289.023298120942,288.3864498523177,291.520076237698,341.88,290.339626719912,4.26316,16,BLK
06-20-2016,390.875,426,359,18.74125,388.5,296.819360403874,295.401122494016,298.908501277078,348.43,295.902176605882,4.26316,16,BLK
06-21-2016,390.875,426,359,18.74125,388.5,296.479662700914,294.271627631674,297.736544201866,348.0,295.5370015752,4.26316,16,BLK
06-22-2016,390.875,426,359,18.74125,388.5,295.9616237039,294.466953810876,298.713175097876,347.67,295.256750970258,4.26316,16,BLK
06-23-2016,390.875,426,359,18.74125,388.5,299.621866453294,298.857546621634,303.120752793782,356.85,303.05281325319004,4.26316,16,BLK
06-24-2016,389.4,426,359,18.21648,385.0,286.305716497262,281.108341641974,292.038115234712,332.51,282.382208028074,4.16667,15,BLK
06-27-2016,389.4,426,359,18.21648,385.0,277.261265155952,269.71997615024003,277.388651794562,319.54,271.367510009596,4.22222,15,BLK
06-28-2016,388.73333,426,359,19.07692,385.0,275.435390002542,270.0596738532,277.677394842078,323.96,275.121169627304,4.22222,15,BLK
06-29-2016,388.73333,426,359,19.07692,385.0,279.4013606846,277.91518323415,286.12737520320803,336.74,285.974511236876,4.22222,15,BLK
06-30-2016,388.73333,426,359,19.07692,385.0,287.010589230904,283.84290815080203,291.010529683258,342.53,290.89163548722195,4.22222,15,BLK
07-01-2016,388.73333,426,359,19.07692,385.0,290.467013358522,288.40334981304,294.09328633762,341.28,289.830080165472,4.22222,15,BLK
07-05-2016,388.53333,426,359,19.15156,385.0,287.60506021108404,282.39919291322195,288.038174782358,336.08,285.414010026992,4.22222,15,BLK
07-06-2016,388.53333,426,359,19.15156,385.0,282.3737155855,279.893922353892,287.21440785268,336.11,285.439487354714,4.22222,15,BLK
07-07-2016,387.46667,420,359,18.15073,385.0,284.496826229,281.273944272167,286.6602759747265,335.11,284.590243097314,4.22222,15,BLK
07-08-2016,386.6,420,359,18.55371,385.0,290.08485344269195,287.927773028896,293.320474063386,345.2,293.15911765448,4.22222,15,BLK
07-11-2016,386.46667,420,357,18.75764,385.0,295.570971345496,293.108162999036,296.759913305856,347.5,295.1123794465,4.22222,15,BLK
07-12-2016,386.6,426,357,19.39003,385.0,297.243982532574,296.85333017417,303.893565068016,357.37,303.494420267038,4.22222,15,BLK
07-13-2016,385.93333,426,357,18.73488,385.0,303.672761561092,300.640959562174,304.7869700268008,357.5,303.6048220205,4.22222,15,BLK
07-14-2016,387.2,417,353,16.97528,385.0,301.0570892483,299.774730419626,307.4264211788,355.19,301.643067785906,4.11111,15,BLK
07-15-2016,387.46667,417,353,17.02495,385.0,302.280000978956,298.195136100862,303.681254003666,356.85,303.05281325319004,4.11111,15,BLK
07-18-2016,389.64286,417,353,15.47628,387.5,303.655776675944,303.01035104032,305.464666944206,357.78,303.842610412572,4.11111,14,BLK
07-19-2016,389.64286,417,353,15.47628,387.5,301.87236373540395,301.82140907995995,303.587837135352,356.58,302.823517303692,4.11111,14,BLK
07-20-2016,389.64286,417,353,15.47628,387.5,304.589945359084,301.974273046292,306.347880971902,359.78,305.541098927372,4.11111,14,BLK
07-21-2016,389.64286,417,353,15.47628,387.5,305.11647679867195,303.740701101684,305.98270594122,359.5,305.3033105353,4.11111,14,BLK
07-22-2016,389.64286,417,353,15.47628,387.5,306.06763036696,305.107984356098,308.454006730254,363.05,308.31812764907,4.11111,14,BLK
07-25-2016,389.64286,417,353,15.47628,387.5,308.2756654362,305.795872204592,308.93807595697194,361.42,306.933859509508,4.11111,14,BLK
07-26-2016,389.64286,417,353,15.47628,387.5,306.36486585705,304.594191580371,308.054861929276,361.93,307.366974080782,4.11111,14,BLK
07-27-2016,389.64286,417,353,15.47628,387.5,307.587777587706,306.755518215454,310.543147603458,363.31,308.538931155994,4.11111,14,BLK
07-28-2016,389.64286,417,353,15.47628,387.5,307.969937503536,306.313911201606,309.957169065852,363.37,308.589885811438,4.11111,14,BLK
07-29-2016,389.64286,417,353,15.47628,387.5,308.165263682738,308.10581658472,311.8586269581706,366.25,311.03570927275,4.11111,14,BLK
08-01-2016,389.64286,417,353,15.47628,387.5,311.383899418284,310.415760964848,312.90404663903,368.32,312.793644885568,4.11111,14,BLK
08-02-2016,389.64286,417,353,15.47628,387.5,310.90832263414,309.957169065852,312.4501255834497,367.08,311.740582006392,4.11111,14,BLK
08-03-2016,389.64286,417,353,15.47628,387.5,311.740582006392,311.137618583638,313.3711309806,368.16,312.65776580438404,4.11111,14,BLK
08-04-2016,389.64286,417,353,15.47628,387.5,312.241636118258,310.52616271831,313.507010061784,366.25,311.03570927275,4.11111,14,BLK
08-05-2016,390.35714,419,353,15.94906,387.5,314.458163630072,313.379623423174,318.687400031924,374.75,318.25428546065,4.11111,14,BLK
08-08-2016,391.07143,419,353,16.13985,388.5,318.075944166596,315.010172397382,319.2723594764211,371.69,315.655598033006,4.11111,14,BLK
08-09-2016,391.85714,419,364,14.44624,388.5,316.3434858815,312.725705344976,316.3434858815,368.65,313.07389549051,4.11111,14,BLK
08-10-2016,391.85714,419,364,14.44624,388.5,313.812737994448,310.407268522274,313.812737994448,366.44,311.197065681656,4.11111,14,BLK
08-11-2016,391.85714,419,364,14.44624,388.5,311.069679043046,311.069679043046,313.209774571694,367.39,312.003847726186,4.11111,14,BLK
08-12-2016,391.85714,419,364,14.44624,388.5,309.974153951,309.1249096936,311.732089563818,366.6,311.33294476284,4.11111,14,BLK
08-15-2016,391.85714,419,364,14.44624,388.5,312.5218867232,312.292590773702,315.723537573598,370.74,314.848815988476,4.11111,14,BLK
08-16-2016,391.85714,419,364,14.44624,388.5,313.473040291488,311.664150023226,315.02715728253,367.07,311.732089563818,4.11111,14,BLK
08-17-2016,391.85714,419,364,14.44624,388.5,311.689627350948,311.294728771257,314.577057826108,370.1,314.30529966374,4.11111,14,BLK
08-18-2016,392.14286,419,364,14.64268,388.5,313.388115865748,313.388115865748,314.98469506965995,370.79,314.891278201346,4.11111,14,BLK
08-19-2016,392.14286,419,364,14.64268,388.5,314.160928139982,312.301083216276,316.751123125052,372.05,315.96132596567,4.11111,14,BLK
08-22-2016,392.14286,419,364,14.64268,388.5,315.83393932706,314.00806417365,316.334993438926,371.55,315.53670383697,4.11111,14,BLK
08-23-2016,392.14286,419,364,14.64268,388.5,318.024989511152,316.04625039141,318.024989511152,372.28,316.15665214487194,4.11111,14,BLK
08-24-2016,392.92857,419,375,13.3495,388.5,315.62162826271,312.827614655864,316.564289388424,369.12,313.473040291488,4.11111,14,BLK
08-25-2016,392.92857,419,375,13.3495,388.5,312.5218867232,311.392391860858,313.67677398883825,368.5,312.9465088519,4.11111,14,BLK
08-26-2016,392.92857,419,375,13.3495,388.5,314.220375238,312.963493737048,317.54092028443404,371.09,315.146051478566,4.11111,14,BLK
08-29-2016,392.92857,419,375,13.3495,388.5,316.037757948836,315.79988463233826,319.07796746590225,373.8,317.44750341612,4.11111,14,BLK
08-30-2016,392.92857,419,375,13.3495,388.5,317.70227669334,317.27765456464,319.86784954970994,376.0,319.3158407824,4.11111,14,BLK
08-31-2016,392.92857,419,375,13.3495,388.5,318.299047412712,316.709773740996,319.597808692824,372.81,318.546837393786,4.11111,14,BLK
09-01-2016,392.92857,419,375,13.3495,388.5,319.666164549672,313.343247791232,321.127270989798,372.17,317.999990539002,4.11111,14,BLK
09-02-2016,392.92857,419,375,13.3495,388.5,319.999399351806,317.77356176319296,321.007648240314,373.85,319.43546353281,4.11111,14,BLK
09-06-2016,392.92857,419,375,13.3495,388.5,319.401285604386,315.93649811040297,319.982310387594,371.59,317.504410576854,4.11111,14,BLK
09-07-2016,392.92857,419,375,13.3495,388.5,316.026215172516,314.4369415008,319.26457389069,373.54,319.170584587524,4.11111,14,BLK
09-08-2016,392.92857,419,375,13.3495,388.5,317.871823307412,317.154086810508,319.080867525411,372.38,318.179424663228,4.11111,14,BLK
09-09-2016,393.64286,419,375,14.16539,388.5,315.855325530396,309.421330504578,316.291094117802,362.18,309.464052915108,4.11111,14,BLK
09-12-2016,393.64286,419,375,14.16539,388.5,307.601355816,306.2517548673573,315.564813138792,368.1,314.52238632186004,4.11111,14,BLK
09-13-2016,393.64286,419,375,14.16539,388.5,312.360632349042,306.627284855916,314.22332944815,360.91,308.378903687646,4.11111,14,BLK
