 Date,CSCO Price Target,CSCO Price Target - High,CSCO Price Target - Low,CSCO Price Target - StdDev,CSCO Price Target - Median,CSCO Open,CSCO Low,CSCO High,CSCO Close,CSCO Adj. Close,CSCO Rating,CSCO Price Target - #,Ticker
07-25-2014,25.87838,31,16,3.53631,27.0,19.76565196812,19.673718703152,19.934196287228,25.97,19.895890760158,3.77778,37,CSCO
07-28-2014,25.875,31,16,3.58503,27.0,19.712024230222,19.589446543598,19.9188740764,25.92,19.857585233088,3.75556,36,CSCO
07-29-2014,25.875,31,16,3.58503,27.0,19.826940811432,19.681379808566,19.926535181814,25.71,19.696702019394,3.75556,36,CSCO
07-30-2014,25.875,31,16,3.58503,27.0,19.788635284362,19.512835489458,19.796296389776,25.63,19.635413176082,3.75556,36,CSCO
07-31-2014,25.89189,31,16,3.5377,27.0,19.520496594872,19.283002327038,19.5358188057,25.23,19.328968959522,3.73913,37,CSCO
08-01-2014,25.89189,31,16,3.5377,27.0,19.260019010796,18.99954142672,19.313646748694,25.0,19.152763535,3.73913,37,CSCO
08-04-2014,25.94595,31,16,3.56936,27.0,19.106796902516,19.045508059204,19.321307854108,25.165,19.279171774331,3.73913,37,CSCO
08-05-2014,25.94595,31,16,3.56936,27.0,19.168085745828,19.053169164618,19.244696799968,24.97,19.129780218758,3.73913,37,CSCO
08-06-2014,25.94595,31,16,3.56936,27.0,19.099135797102,19.03784695379,19.313646748694,24.93,19.099135797102,3.73913,37,CSCO
08-07-2014,25.94595,31,16,3.56936,27.0,19.160424640414,18.915269267166,19.237035694554,24.86,19.045508059204,3.73913,37,CSCO
08-08-2014,25.94595,31,16,3.56936,27.0,19.053169164618,18.953574794236,19.198730167484,25.03,19.175746851242,3.73913,37,CSCO
08-11-2014,25.94595,31,16,3.56936,27.0,19.221713483726,19.160424640414,19.436224435318,25.23,19.328968959522,3.73913,37,CSCO
08-12-2014,26.01351,31,16,3.43961,27.0,19.313646748694,19.152763535,19.359613381178,25.15,19.26768011621,3.73913,37,CSCO
08-13-2014,26.01351,31,16,3.43961,27.0,19.283002327038,19.099135797102,19.359613381178,25.2,19.30598564328,3.73913,37,CSCO
08-14-2014,26.40541,33,16,3.68495,28.0,19.106796902516,18.631808366848,19.106796902516,24.54,18.800352685956,3.73913,37,CSCO
08-15-2014,26.40541,33,16,3.68495,28.0,18.892285950924,18.593502839778,18.892285950924,24.43,18.716080526402,3.73913,37,CSCO
08-18-2014,26.40541,33,16,3.68495,28.0,18.762047158886,18.716080526402,18.892285950924,24.63,18.869302634682,3.73913,37,CSCO
08-19-2014,26.40541,33,16,3.68495,28.0,18.869302634682,18.846319318440003,18.915269267166,24.64,18.876963740096,3.73913,37,CSCO
08-20-2014,26.40541,33,16,3.68495,28.0,18.80801379137,18.785030475128,18.96123589965,24.71,18.930591477994,3.73913,37,CSCO
08-21-2014,26.40541,33,16,3.68495,28.0,18.96123589965,18.938252583408,19.083813586274,24.89,19.068491375446,3.73913,37,CSCO
08-22-2014,26.40541,33,16,3.68495,28.0,19.053169164618,18.876963740096,19.129780218758,24.65,18.88462484551,3.73913,37,CSCO
08-25-2014,26.40789,33,16,3.63618,27.5,18.92293037258,18.915269267166,19.030185848376,24.7,18.92293037258,3.74468,38,CSCO
08-26-2014,26.40789,33,16,3.63618,27.5,18.92293037258,18.899947056338,19.099135797102,24.81,19.007202532134,3.74468,38,CSCO
08-27-2014,26.40789,33,16,3.63618,27.5,18.991880321306,18.930591477994,19.045508059204,24.8,18.99954142672,3.74468,38,CSCO
08-28-2014,26.40789,33,16,3.63618,27.5,18.92293037258,18.876963740096,19.07615248086,24.85,19.03784695379,3.76087,38,CSCO
08-29-2014,26.40789,33,16,3.63618,27.5,19.07615248086,18.968897005064,19.145102429586,24.99,19.145102429586,3.76087,38,CSCO
09-02-2014,26.40789,33,16,3.63618,27.5,19.106796902516,18.96123589965,19.148932982293,24.88,19.060830270032,3.76087,38,CSCO
09-03-2014,26.40789,33,16,3.63618,27.5,19.106796902516,19.091474691688003,19.252357905382,25.04,19.183407956656,3.76087,38,CSCO
09-04-2014,26.40789,33,16,3.63618,27.5,19.214052378312,19.022524742962,19.260019010796,24.91,19.083813586274,3.76087,38,CSCO
09-05-2014,26.43421,33,16,3.64036,27.75,19.045508059204,19.045508059204,19.206391272898,25.0,19.152763535,3.76087,38,CSCO
09-08-2014,26.43421,33,16,3.64036,27.75,19.099135797102,19.007202532134,19.221636872671866,24.95,19.11445800793,3.76087,38,CSCO
09-09-2014,26.43421,33,16,3.64036,27.75,19.060830270032,18.846319318440003,19.129780218758,24.86,19.045508059204,3.76087,38,CSCO
09-10-2014,26.43421,33,16,3.64036,27.75,19.030185848376,19.030185848376,19.152763535,24.93,19.099135797102,3.76087,38,CSCO
09-11-2014,26.43421,33,16,3.64036,27.75,19.091474691688003,19.03784695379,19.30598564328,25.18,19.290663432452,3.76087,38,CSCO
09-12-2014,26.43421,33,16,3.64036,27.75,19.275341221624,19.206391272898,19.351952275764003,25.16,19.275341221624,3.76087,38,CSCO
09-15-2014,26.43421,33,16,3.64036,27.75,19.11445800793,19.053169164618,19.221713483726,25.06,19.198730167484,3.76087,38,CSCO
09-16-2014,26.43421,33,16,3.64036,27.75,19.152763535,19.137441324172,19.470699409681,25.22,19.321307854108,3.76087,38,CSCO
09-17-2014,26.43421,33,16,3.64036,27.75,19.260019010796,19.206391272898,19.390257802834,25.205,19.309816195987,3.76087,38,CSCO
09-18-2014,26.43421,33,16,3.64036,27.75,19.283002327038,19.26768011621,19.359613381178,25.22,19.321307854108,3.76087,38,CSCO
09-19-2014,26.43421,33,16,3.64036,27.75,19.313646748694,19.160424640414,19.38259669742,25.2,19.30598564328,3.76087,38,CSCO
09-22-2014,26.43421,33,16,3.64036,27.75,19.298324537866,19.045508059204,19.298324537866,24.97,19.129780218758,3.76087,38,CSCO
09-23-2014,26.43421,33,16,3.64036,27.75,19.053169164618,18.899947056338,19.175746851242,24.7,18.92293037258,3.76087,38,CSCO
09-24-2014,26.43421,33,16,3.64036,27.75,18.945913688822,18.869302634682,19.183407956656,24.98,19.137441324172,3.76087,38,CSCO
09-25-2014,26.43421,33,16,3.64036,27.75,19.122119113344,18.7697082643,19.122119113344,24.54,18.800352685956,3.76087,38,CSCO
09-26-2014,26.43421,33,16,3.64036,27.75,18.7697082643,18.739063842644,19.221713483726,25.0,19.152763535,3.76087,38,CSCO
09-29-2014,26.43421,33,16,3.64036,27.75,18.945913688822,18.945913688822,19.30598564328,25.12,19.244696799968,3.76087,38,CSCO
09-30-2014,26.43421,33,16,3.64036,27.75,19.22153831949,19.182940852985,19.491720585025,25.17,19.429964638617,3.76087,38,CSCO
10-01-2014,26.55128,33,16,3.66514,28.0,19.45312311852,19.252416292694,19.491720585025,25.03,19.321891732403,3.78723,39,CSCO
10-02-2014,26.55128,33,16,3.66514,28.0,19.337330719005,19.105745919975,19.383647678811,25.06,19.345050212306,3.78723,39,CSCO
10-03-2014,26.55128,33,16,3.66514,28.0,19.460842611821,19.329611225704,19.584354504637,25.31,19.538037544831,3.78723,39,CSCO
10-06-2014,26.55128,33,16,3.66514,28.0,19.568915518035,19.267855279296,19.622951971142,25.01,19.306452745801,3.78723,39,CSCO
10-07-2014,26.64474,33,16,3.6669,28.0,19.306452745801,18.982234027159,19.494268017814328,24.635,19.0169717470135,3.80435,38,CSCO
10-08-2014,26.64474,33,16,3.6669,28.0,18.966795040557,18.665734801818,19.051709466868,24.66,19.036270480266,3.80435,38,CSCO
10-09-2014,26.75676,33,16,3.62913,28.0,18.920478080751,18.665734801818,19.020831493664,24.19,18.673454295119,3.82222,37,CSCO
10-10-2014,26.75676,33,16,3.62913,28.0,18.457308482691,18.017297364534,18.534503415701,23.34,18.017297364534,3.82222,37,CSCO
10-13-2014,26.75676,33,16,3.62913,28.0,17.940102431524,17.700798139193,18.102211790845,22.93,17.700798139193,3.84444,37,CSCO
10-14-2014,26.75676,33,16,3.62913,28.0,17.801151552106,17.723956619096,18.025016857835,23.055,17.7972918054555,3.84444,37,CSCO
10-15-2014,26.75676,33,16,3.62913,28.0,17.592725232979,17.361140433949,17.870626991814998,22.96,17.723956619096,3.84444,37,CSCO
10-16-2014,26.75676,33,16,3.62913,28.0,17.484652326764998,17.415176887056,17.815355419779838,22.82,17.615883712882,3.84444,37,CSCO
10-17-2014,26.75676,33,16,3.62913,28.0,17.739395605698,17.693078645892,18.009577871233,23.25,17.947821924825,3.84444,37,CSCO
10-20-2014,26.75676,33,16,3.62913,28.0,17.677639659289998,17.515530299969,17.816590538708,22.93,17.700798139193,3.84444,37,CSCO
10-21-2014,26.75676,33,16,3.62913,28.0,17.832029525310002,17.723956619096,18.21800419036,23.51,18.148528750651,3.84444,37,CSCO
10-22-2014,26.75676,33,16,3.62913,28.0,18.272040643467,17.940102431524,18.279760136768,23.26,17.955541418126,3.84444,37,CSCO
10-23-2014,26.75676,33,16,3.62913,28.0,18.225723683661,18.079053310942,18.341516083176,23.565,18.1909859638065,3.84444,37,CSCO
10-24-2014,26.75676,33,16,3.62913,28.0,18.21800419036,18.109931284146,18.37239405638,23.78,18.356955069778,3.82222,37,CSCO
10-27-2014,26.75676,33,16,3.62913,28.0,18.233443176962,18.21800419036,18.380113549681,23.76,18.341516083176,3.82222,37,CSCO
10-28-2014,26.75676,33,16,3.62913,28.0,18.387833042982,18.387833042982,18.580820375507,24.065,18.5769606288565,3.82222,37,CSCO
10-29-2014,26.75676,33,16,3.62913,28.0,18.534503415701,18.465027975992,18.75836872143,24.1,18.60397885541,3.82222,37,CSCO
10-30-2014,26.75676,33,16,3.62913,28.0,18.5267839224,18.434150002788,18.642576321915,24.08,18.588539868808,3.82222,37,CSCO
10-31-2014,26.75676,33,16,3.62913,28.0,18.982234027159,18.665734801818,19.020831493664,24.47,18.889600107547,3.82222,37,CSCO
11-03-2014,26.75676,33,16,3.62913,28.0,18.874161120945,18.874161120945,18.982234027159,24.58,18.974514533858,3.82222,37,CSCO
11-04-2014,26.75676,33,16,3.62913,28.0,18.98995352046,18.974514533858,19.229257812791,24.88,19.206099332888,3.82222,37,CSCO
11-05-2014,26.75676,33,16,3.62913,28.0,19.275574772597,19.175221359684,19.429964638617,25.15,19.414525652015,3.82222,37,CSCO
11-06-2014,26.75676,33,16,3.62913,28.0,19.37592818551,19.314172239102,19.515573819325088,25.26,19.499440078326,3.82222,37,CSCO
11-07-2014,26.75676,33,16,3.62913,28.0,19.53031805153,19.423017094646102,19.60751298454,25.33,19.553476531433,3.82222,37,CSCO
11-10-2014,26.75676,33,16,3.62913,28.0,19.329611225704,19.206099332888,19.476281598423,25.15,19.414525652015,3.82222,37,CSCO
11-11-2014,26.75676,33,16,3.62913,28.0,19.45312311852,19.314172239102,19.4569828651705,25.15,19.414525652015,3.82222,37,CSCO
11-12-2014,26.63889,33,16,3.60865,28.0,19.229257812791,19.206099332888,19.445403625219,25.11,19.383647678811,3.82222,36,CSCO
11-13-2014,26.72973,33,16,3.70463,28.0,19.244696799393,19.206099332888,19.985768156289,25.68,19.823658796968,3.82222,37,CSCO
11-14-2014,26.78378,33,16,3.69357,28.0,19.885414743376,19.800500317065,20.3292856081835,26.32,20.317706368232,3.82222,37,CSCO
11-17-2014,26.78378,33,16,3.69357,28.0,20.155597008911,20.0706825826,20.495254714155,26.465,20.4296390210965,3.82222,37,CSCO
11-18-2014,26.78378,33,16,3.69357,28.0,20.45665724765,20.37946231464,20.641925086874,26.595,20.5299924340095,3.82222,37,CSCO
11-19-2014,26.78378,33,16,3.69357,28.0,20.518413194058,20.30226738163,20.549291167262,26.59,20.526132687359,3.82222,37,CSCO
11-20-2014,26.78378,33,16,3.69357,28.0,20.448937754349,20.340864848135,20.719120019884,26.81,20.695961539981,3.82222,37,CSCO
11-21-2014,26.78378,33,16,3.69357,28.0,20.804034446195,20.587888633767,20.881229379205,26.88,20.749997993088,3.82222,37,CSCO
11-24-2014,26.81081,33,16,3.70601,28.0,20.749997993088,20.749997993088,20.935265832312,27.03,20.865790392603,3.82222,37,CSCO
11-25-2014,26.81081,33,16,3.70601,28.0,20.865790392603,20.865790392603,21.07421671173,27.28,21.058777725128,3.82222,37,CSCO
11-26-2014,26.81081,33,16,3.70601,28.0,21.07421671173,20.950704818914,21.197728604546,27.425,21.1707103779925,3.82222,37,CSCO
11-28-2014,26.81081,33,16,3.70601,28.0,21.244045564352,21.120533671536,21.444752390178,27.64,21.336679483964,3.82222,37,CSCO
12-01-2014,26.87838,33,16,3.7496,28.0,21.22860657775,21.097375191633,21.313521004061,27.59,21.298082017459,3.82222,37,CSCO
12-02-2014,26.87838,33,16,3.7496,28.0,21.30580151076,21.30580151076,21.583703269596,27.82,21.475630363382,3.82222,37,CSCO
12-03-2014,26.87838,33,16,3.7496,28.0,21.390715937071,21.236326071051,21.6030020028485,27.95,21.575983776295,3.82222,37,CSCO
12-04-2014,26.87838,33,16,3.7496,28.0,21.552825296392,21.290362524158,21.6030020028485,27.77,21.437032896877,3.82222,37,CSCO
12-05-2014,26.87838,33,16,3.7496,28.0,21.452471883479,21.15141164474,21.498788843285,27.5,21.22860657775,3.82222,37,CSCO
12-08-2014,27.05263,33,16,3.8006,28.0,21.166850631342,20.958424312215,21.251765057653,27.23,21.020180258623,3.84783,38,CSCO
12-09-2014,27.05263,33,16,3.8006,28.0,20.804034446195,20.711400526583,21.213167591148,27.42,21.166850631342,3.84783,38,CSCO
12-10-2014,27.05263,33,16,3.8006,28.0,21.043338738526,20.680522553379,21.1166739248855,26.87,20.742278499787,3.84783,38,CSCO
12-11-2014,27.05263,33,16,3.8006,28.0,20.819473432797,20.796314952894,21.120533671536,26.99,20.834912419399,3.84783,38,CSCO
12-12-2014,27.25,33,16,3.81953,28.0,20.618766606971,20.61104711367,20.958424312215,26.855,20.7306992598355,3.84783,38,CSCO
12-15-2014,27.25,33,16,3.81953,28.0,20.757717486389,20.441218261048,20.973863298817,26.68,20.595608127068,3.84783,38,CSCO
12-16-2014,27.25,33,16,3.81953,28.0,20.45665724765,20.186474982115,20.973863298817,26.585,20.5222729407085,3.84783,38,CSCO
12-17-2014,27.25,33,16,3.81953,28.0,20.549291167262,20.433498767747,20.76543697969,26.81,20.695961539981,3.84783,38,CSCO
12-18-2014,27.32895,33,16,3.88532,28.0,20.873509885904,20.873509885904,21.352118470566,27.65,21.344398977265,3.84783,38,CSCO
12-19-2014,27.38158,33,16,3.90754,28.0,21.344398977265,21.267204044255,21.498788843285,27.77,21.437032896877,3.84783,38,CSCO
12-22-2014,27.38158,33,16,3.90754,28.0,21.46019137678,21.421593910275,21.838446548529,28.22,21.784410095422,3.84783,38,CSCO
12-23-2014,27.38158,33,16,3.90754,28.0,21.784410095422,21.761251615519,22.00055590785,28.25,21.807568575325,3.84783,38,CSCO
12-24-2014,27.38158,33,16,3.90754,28.0,21.838446548529,21.838446548529,22.070031347559,28.3,21.84616604183,3.84783,38,CSCO
12-26-2014,27.38158,33,16,3.90754,28.0,22.00055590785,21.833042903218303,22.00055590785,28.35,21.884763508335,3.84783,38,CSCO
12-29-2014,27.38158,33,16,3.90754,28.0,21.884763508335,21.861605028432,22.054592360957,28.46,21.969677934646,3.84783,38,CSCO
12-30-2014,27.38158,33,16,3.90754,28.0,21.954238948044,21.853885535131,21.985116921248,28.36,21.892483001636,3.84783,38,CSCO
12-31-2014,27.38158,33,16,3.90754,28.0,21.830727055228,21.467910870081,21.931080468141,27.815,21.4717706167315,3.84783,38,CSCO
01-02-2015,27.38158,33,16,3.90754,28.0,21.654426404114,21.281342244962,21.856513656988,27.61,21.460111737889,3.82609,38,CSCO
01-05-2015,27.38158,33,16,3.90754,28.0,21.234706725068,20.9859839523,21.335750351505,27.06,21.032619472194,3.82609,38,CSCO
01-06-2015,27.51316,34,16,4.0417,28.0,21.0909138720615,21.017074298896,21.514519844432,27.05,21.024846885545,3.82609,38,CSCO
01-07-2015,27.51316,34,16,4.0417,28.0,21.094800165386,20.970438779002,21.29688741826,27.3,21.21916155177,3.82609,38,CSCO
01-08-2015,27.51316,34,16,4.0417,28.0,21.405703631346,21.351295524803,21.833195897041,27.51,21.382385871399,3.82609,38,CSCO
01-09-2015,27.51316,34,16,4.0417,28.0,21.506747257783,21.335750351505,21.817650723743,27.79,21.600018297571,3.82609,38,CSCO
01-12-2015,27.56579,34,16,4.08652,28.0,21.7632426172,21.623336057518,21.91869435018,28.05,21.802105550445,3.82609,38,CSCO
01-13-2015,27.56579,34,16,4.08652,28.0,21.926466936829,21.68551675071,22.30732368263,28.095,21.837082190365496,3.82609,38,CSCO
01-14-2015,27.64474,34,16,4.08448,28.5,21.638881230816,21.483429497836,21.802105550445,27.92,21.701061924008,3.82609,38,CSCO
01-15-2015,27.64474,34,16,4.08448,28.5,21.833195897041,21.258024485015,21.9148080568555,27.41,21.304660004909,3.82609,38,CSCO
01-16-2015,27.75,34,16,4.1434,29.0,21.265797071664,21.149208271929,21.584473124273,27.68,21.514519844432,3.82609,38,CSCO
01-20-2015,27.75,34,16,4.1434,29.0,21.576700537624,21.4950883778095,21.973102456723,28.07,21.817650723743,3.82609,38,CSCO
01-21-2015,27.75,34,16,4.1434,29.0,21.805991843769498,21.53006501773,21.907035470206495,27.84,21.638881230816,3.82609,38,CSCO
01-22-2015,27.93421,34,16,4.21646,29.0,21.413476217995,21.156980858578,22.159644536299,28.5,22.15187194965,3.82609,38,CSCO
01-23-2015,27.93421,34,16,4.21646,29.0,22.043055736564,21.872058830286,22.15187194965,28.21,21.926466936829,3.82609,38,CSCO
01-26-2015,27.93421,34,16,4.21646,29.0,21.934239523478,21.53006501773,21.942012110127,27.97,21.739924857253,3.82609,38,CSCO
01-27-2015,27.93421,34,16,4.21646,29.0,21.390158458048,20.721716006234,21.444566564591,26.9,20.90825808581,3.82609,38,CSCO
01-28-2015,27.93421,34,16,4.21646,29.0,21.289114831611,20.83053221932,21.45233915124,26.805,20.834418512644497,3.82609,38,CSCO
01-29-2015,27.93421,34,16,4.21646,29.0,20.783896699426,20.706170832936,21.226934138419,27.22,21.156980858578,3.82609,38,CSCO
01-30-2015,27.93421,34,16,4.21646,29.0,20.892712912512,20.457448060168,21.071482405439,26.365,20.4924247000885,3.82609,38,CSCO
02-02-2015,27.93421,34,16,4.21646,29.0,20.511856166711,20.146544594208,20.884940325863,26.83,20.853849979267,3.82609,38,CSCO
02-03-2015,28.06757,34,16,4.24449,29.0,20.90825808581,20.745033766181,21.079254992088,27.12,21.079254992088,3.84444,37,CSCO
02-04-2015,28.12162,34,16,4.2049,29.0,21.032619472194,20.682930798855487,21.156980858578,26.69,20.745033766181,3.84444,37,CSCO
02-05-2015,28.12162,34,16,4.2049,29.0,20.791669286075,20.659535313042,21.21916155177,27.26,21.188071205174,3.84444,37,CSCO
02-06-2015,28.12162,34,16,4.2049,29.0,21.273569658313,21.094800165386,21.498974671134,27.24,21.172526031876,3.84444,37,CSCO
02-09-2015,28.25676,34,16,4.24681,30.0,21.149208271929,21.032619472194,21.3007737115845,27.12,21.079254992088,3.84444,37,CSCO
02-10-2015,28.25676,34,16,4.24681,30.0,21.110345338684,21.102572752035,21.405703631346,27.49,21.366840698101,3.84444,37,CSCO
02-11-2015,28.25676,34,16,4.24681,30.0,21.491202084485,20.90825808581,21.491202084485,26.93,20.931575845757,3.84444,37,CSCO
02-12-2015,29.50676,35,16,4.77412,31.0,22.532728695451,22.416139895716,22.991311307742,29.46,22.898040267954,3.84444,37,CSCO
02-13-2015,29.58784,35,16,4.67028,31.0,22.835859574762,22.625999735239,22.92913061455,29.43,22.874722508007,3.82222,37,CSCO
02-17-2015,29.58784,35,16,4.67028,31.0,22.742588534974,22.563819042047,22.812541814815,29.31,22.781451468219,3.82222,37,CSCO
02-18-2015,29.58784,35,16,4.67028,31.0,22.688180428431,22.633772321888,22.967993547795,29.49,22.921358027901,3.82222,37,CSCO
02-19-2015,29.58784,35,16,4.67028,31.0,22.781451468219,22.641544908537,22.843632161411,29.31,22.781451468219,3.82222,37,CSCO
02-20-2015,29.58784,35,16,4.67028,31.0,22.812541814815,22.6609763751595,23.053492000934,29.61,23.014629067689,3.82222,37,CSCO
02-23-2015,29.67361,35,16,4.70587,31.0,23.030174240987,22.866949921358,23.045719414285,29.63,23.030174240987,3.82222,36,CSCO
02-24-2015,29.67361,35,16,4.70587,31.0,22.975766134444,22.874722508007,23.092354934179,29.63,23.030174240987,3.82222,36,CSCO
02-25-2015,29.78472,35,16,4.75918,31.0,22.882495094656,22.789224054868,22.983538721093,29.49,22.921358027901,3.82222,36,CSCO
02-26-2015,29.78472,35,16,4.75918,31.0,22.944675787848,22.944675787848,23.309987360351,29.91,23.247806667159,3.82222,36,CSCO
02-27-2015,29.78472,35,16,4.75918,31.0,23.232261493861,22.835859574762,23.247806667159,29.51,22.936903201199,3.82222,36,CSCO
03-02-2015,29.78472,35,16,4.75918,31.0,22.820314401464,22.804769228166,23.558710133119,30.19,23.465439093331,3.82222,36,CSCO
03-03-2015,30.03571,35,16,4.58575,31.0,23.39548581349,22.905812854603,23.411030986788,29.54,22.960220961146,3.86364,35,CSCO
03-04-2015,30.03571,35,16,4.58575,31.0,22.812541814815,22.625999735239,22.944675787848,29.33,22.796996641517,3.86364,35,CSCO
03-05-2015,30.03571,35,16,4.58575,31.0,22.905812854603,22.633772321888,22.921358027901,29.3,22.77367888157,3.86364,35,CSCO
03-06-2015,30.03571,35,16,4.58575,31.0,22.625999735239,22.38504954912,22.750361121623,28.925,22.4822068822325,3.86364,35,CSCO
03-09-2015,30.03571,35,16,4.58575,31.0,22.46277541561,22.353959202524,22.890267681305,29.36,22.820314401464,3.86364,35,CSCO
03-10-2015,30.03571,35,16,4.58575,31.0,22.657090081835,22.276233336034,22.672635255133,28.66,22.276233336034,3.86364,35,CSCO
03-11-2015,30.03571,35,16,4.58575,31.0,22.291778509332,21.926466936829,22.353959202524,28.26,21.965329870074,3.86364,35,CSCO
03-12-2015,30.03571,35,16,4.58575,31.0,21.802105550445,21.802105550445,22.182962296246,28.24,21.949784696776,3.88636,35,CSCO
03-13-2015,30.25,35,17,4.15976,31.0,21.778787790498,21.4251350979685,21.965329870074,27.94,21.716607097306,3.88636,35,CSCO
03-16-2015,30.25,35,17,4.15976,31.0,21.84096848369,21.794332963796,22.058600909862,28.3,21.99642021667,3.88636,35,CSCO
03-17-2015,30.30714,35,17,4.19697,31.0,21.910921763531,21.724379683955,21.980875043372,28.15,21.879831416935,3.88636,35,CSCO
03-18-2015,30.30714,35,17,4.19697,31.0,21.669971577412,21.545610191028,22.027510563266,28.15,21.879831416935,3.88636,35,CSCO
03-19-2015,30.30714,35,17,4.19697,31.0,21.84096848369,21.786560377147,22.182962296246,28.26,21.965329870074,3.88636,35,CSCO
03-20-2015,30.30714,35,17,4.19697,31.0,22.113009016405,22.011965389968,22.245142989438,28.44,22.105236429756,3.88636,35,CSCO
03-23-2015,30.30714,35,17,4.19697,31.0,22.105236429756,22.043055736564,22.299551095981,28.405,22.0780323764845,3.88636,35,CSCO
03-24-2015,30.30714,35,17,4.19697,31.0,21.988647630021,21.755470030551,22.206280056193,28.0,21.7632426172,3.88636,35,CSCO
03-25-2015,30.30714,35,17,4.19697,31.0,21.701061924008,21.343522938154,21.833195897041,27.46,21.343522938154,3.88636,35,CSCO
03-26-2015,30.30714,35,17,4.19697,31.0,21.133663098631,20.690625659638,21.2230478450945,27.09,21.055937232141,3.86667,35,CSCO
03-27-2015,30.36429,35,17,4.16505,31.0,21.040392058843,20.939348432406,21.149208271929,27.13,21.087027578737,3.86667,35,CSCO
03-30-2015,30.40441,35,17,4.21919,31.25,21.156980858578,21.156980858578,21.568927950975,27.65,21.491202084485,3.88636,34,CSCO
03-31-2015,30.40441,35,17,4.21919,31.25,21.41288137582,21.36588895144,21.68700385137,27.525,21.557774684325,3.88636,34,CSCO
04-01-2015,30.40441,35,17,4.21919,31.25,21.38938516363,21.224911678300003,21.646277083574,27.25,21.34239273925,3.88636,34,CSCO
04-02-2015,30.40441,35,17,4.21919,31.25,21.31889652706,21.24840789049,21.5381945075,27.13,21.24840789049,3.88636,34,CSCO
04-06-2015,30.40441,35,17,4.21919,31.25,21.11526268808,21.02127783932,21.39721723436,27.22,21.31889652706,3.88636,34,CSCO
04-07-2015,30.40441,35,17,4.21919,31.25,21.3032323856,21.24840789049,21.58518693188,27.39,21.45204172947,3.88636,34,CSCO
04-08-2015,30.40441,35,17,4.21919,31.25,21.43637758801,21.43637758801,21.66350763918,27.55,21.577354861150003,3.88636,34,CSCO
04-09-2015,30.40441,35,17,4.21919,31.25,21.60868314407,21.47553794166,21.72616420502,27.625,21.636095391625,3.88636,34,CSCO
04-10-2015,30.40441,35,17,4.21919,31.25,21.60085107334,21.58518693188,21.99245460984,28.04,21.96112632692,3.88636,34,CSCO
04-13-2015,30.40441,35,17,4.21919,31.25,21.92196597327,21.88280561962,22.14909602444,27.98,21.91413390254,3.88636,34,CSCO
04-14-2015,30.40441,35,17,4.21919,31.25,21.929798044,21.67917178064,21.97679046838,27.81,21.78098870013,3.88636,34,CSCO
04-15-2015,30.40441,35,17,4.21919,31.25,22.008118751300003,21.90630183181,22.25874501466,28.25,22.12559981225,3.88636,34,CSCO
04-16-2015,30.40441,35,17,4.21919,31.25,22.07860738787,22.008118751300003,22.429484156574,28.6,22.399722287800003,3.88636,34,CSCO
04-17-2015,30.40441,35,17,4.21919,31.25,22.13343188298,21.8514773367,22.2430808732,27.915,21.863225442795,3.88636,34,CSCO
04-20-2015,30.43382,35,17,4.20579,31.25,22.05511117568,22.05511117568,22.42321849999,28.48,22.30573743904,3.88636,34,CSCO
04-21-2015,30.43382,35,17,4.20579,31.25,22.49370713656,22.44671471218,22.650348551160004,28.69,22.47021092437,3.88636,34,CSCO
04-22-2015,30.43382,35,17,4.20579,31.25,22.45454678291,22.25874501466,22.54853163167,28.62,22.415386429260003,3.88636,34,CSCO
04-23-2015,30.43382,35,17,4.20579,31.25,22.2430808732,22.0864394586,22.572027843860003,28.675,22.458462818275,3.88636,34,CSCO
04-24-2015,30.43382,35,17,4.20579,31.25,22.86181446087,22.45454678291,22.93230309744,28.82,22.572027843860003,3.88636,34,CSCO
04-27-2015,30.43382,35,17,4.20579,31.25,22.61902026824,22.48587506583,22.73650132919,28.89,22.62685233897,3.88636,34,CSCO
04-28-2015,30.43382,35,17,4.20579,31.25,22.5563637024,22.52503541948,22.97146345109,29.32,22.963631380360003,3.88636,34,CSCO
04-29-2015,30.43382,35,17,4.20579,31.25,22.75999754138,22.6346844097,22.90880688525,29.05,22.75216547065,3.88636,34,CSCO
04-30-2015,30.43382,35,17,4.20579,31.25,22.595524056050003,22.46237885364,22.724753223095,28.83,22.57985991459,3.88636,34,CSCO
05-01-2015,30.32576,35,17,4.22227,31.0,22.56419577313,22.54069956094,22.8696465316,29.13,22.81482203649,3.88372,33,CSCO
05-04-2015,30.32576,35,17,4.22227,31.0,22.77566168284,22.767829612110003,22.99495966328,29.17,22.846150319410004,3.86047,33,CSCO
05-05-2015,30.38636,35,17,4.23151,31.5,22.846150319410004,22.583775949955,22.87747860233,28.89,22.62685233897,3.86047,33,CSCO
05-06-2015,30.38636,35,17,4.23151,31.5,22.6346844097,22.47021092437,22.771745647475,28.97,22.68950890481,3.86047,33,CSCO
05-07-2015,30.38636,35,17,4.23151,31.5,22.70517304627,22.5094495987273,22.806989965760003,28.805,22.560279737765,3.86047,33,CSCO
05-08-2015,30.38636,35,17,4.23151,31.5,22.70517304627,22.70517304627,23.002791734010003,29.23,22.89314274379,3.86047,33,CSCO
05-11-2015,30.63971,36,17,4.29397,32.0,23.1046086535,22.8696465316,23.33173870467,29.21,22.87747860233,3.90698,34,CSCO
