 Date,COST Price Target,COST Price Target - High,COST Price Target - Low,COST Price Target - StdDev,COST Price Target - Median,COST Open,COST Low,COST High,COST Close,COST Adj. Close,COST Rating,COST Price Target - #,Ticker
10-26-2018,241.26923,265,175.0,20.69292,250.0,208.846999659045,203.8585710315,211.3740943875,218.19,204.976505130705,3.93103,26,COST
10-29-2018,241.26923,265,175.0,20.69292,250.0,206.44203218512504,205.502591765625,211.270755941355,222.42,208.95033810519,3.93103,26,COST
10-30-2018,242.16,265,175.0,20.60811,250.0,209.58915759045,209.5049837288628,214.389698134095,227.92,214.11726041244,3.96429,25,COST
10-31-2018,242.16,265,175.0,20.60811,250.0,214.803051918675,211.90018102242,216.59738311992,228.63,214.784263110285,3.96429,25,COST
11-01-2018,242.8,265,191.0,18.66976,250.0,214.36151492151,213.76027305303,216.8228488206,229.6,215.6955203172,4.0,25,COST
11-02-2018,242.48,265,191.0,19.20442,250.0,215.892802805295,213.42085322946463,218.166248620485,230.16,216.22160695212,4.0,25,COST
11-05-2018,242.48,265,191.0,19.20442,250.0,216.738299182845,215.8834084011,220.66516013635496,234.45,220.251806351775,4.0,25,COST
11-06-2018,242.48,265,191.0,19.20442,250.0,220.7684985825,219.99411784470612,223.10770522705505,236.71,222.374941699845,4.0,25,COST
11-07-2018,242.88,265,191.0,19.25268,250.0,224.291400155625,222.5863157942325,226.29240824916,240.37,225.81329363521505,4.0,25,COST
11-08-2018,242.88,265,191.0,19.25268,250.0,224.598534893414,223.204858185342,225.81329364572,238.7,224.77745284918,4.0,25,COST
11-09-2018,242.88,265,191.0,19.25268,250.0,224.090031229658,223.242525123398,226.246463433364,237.74,223.873446335836,4.0,25,COST
11-12-2018,242.88,265,191.0,19.25268,250.0,223.779278990696,220.474005176282,225.24828957488,234.48,220.803590884272,4.0,25,COST
11-13-2018,242.88,265,191.0,19.25268,250.0,221.05784271615,219.193329282378,222.630437379988,234.14,220.483421910796,4.0,25,COST
11-14-2018,242.88,265,191.0,19.25268,250.0,223.289608795968,218.195155423894,223.289608795968,233.31,219.701832946134,4.0,25,COST
11-15-2018,242.88,265,191.0,19.25268,250.0,218.769576229248,213.7598734678,219.08032846821,229.94,216.528393414916,4.0,25,COST
11-16-2018,242.88,265,191.0,19.25268,250.0,215.92572240602,213.307870211128,217.639568087568,231.02,217.54540074242803,4.0,25,COST
11-19-2018,242.88,265,191.0,19.25268,250.0,218.10098807875403,214.522628963434,219.8807509019,228.74,215.398385273236,4.0,25,COST
11-20-2018,242.88,265,191.0,19.25268,250.0,211.801192688888,205.33189607777,211.876526565,219.31,206.518404626534,4.0,25,COST
11-21-2018,242.88,265,191.0,19.25268,250.0,207.695496440784,204.76689200693,209.079756414342,218.57,205.821566272498,4.0,25,COST
11-23-2018,242.88,265,191.0,19.25268,250.0,205.37897975034,204.96426676234347,208.279333980652,220.06,207.224659715084,4.0,25,COST
11-26-2018,242.88,265,191.0,19.25268,250.0,209.85192864449,206.13231851146,210.445182918872,219.45,206.65023890973,4.0,25,COST
11-27-2018,242.88,265,191.0,19.25268,250.0,206.574905033618,205.642648316732,210.106180476368,223.01,210.002596396714,4.0,25,COST
11-28-2018,242.88,265,191.0,19.25268,250.0,209.786011502892,209.230424166566,217.018063609644,230.34,216.905062795476,4.0,25,COST
11-29-2018,242.88,265,191.0,19.25268,250.0,215.6432203706,215.040549361704,218.082154609726,231.0,217.5265672734,4.0,25,COST
11-30-2018,242.88,265,191.0,19.25268,250.0,218.176321954866,216.30239178658,219.777166822246,231.28,217.790235839792,4.0,25,COST
12-03-2018,242.88,265,191.0,19.25268,250.0,217.262898707008,214.899298343994,218.65657541508,232.08,218.543574600912,4.0,25,COST
12-04-2018,242.12,265,191.0,19.05428,250.0,218.571824804454,212.403863697784,219.69241621162,226.35,213.14778572439,3.92857,25,COST
12-06-2018,242.16,265,191.0,19.07811,250.0,214.645046512116,213.38320408724,220.219753344404,233.2,219.59824886648,3.92857,25,COST
12-07-2018,242.16,265,191.0,19.07811,250.0,219.55116519391,210.021429865742,220.172669671834,224.86,211.744692281804,3.92857,25,COST
12-10-2018,242.16,265,191.0,19.07811,250.0,211.443356777356,206.330069936254,212.06486125528,222.66,209.673010688724,3.92857,25,COST
12-11-2018,242.16,265,191.0,19.07811,250.0,211.989527379168,210.9348531136,213.99529183065,226.5,213.2890367421,3.92857,25,COST
12-12-2018,242.16,265,191.0,19.07811,250.0,215.03113262719,213.825790609398,217.00864687513,227.8,214.51321222892005,3.92857,25,COST
12-13-2018,242.16,265,191.0,19.07811,250.0,215.492552618376,212.328529821672,216.222349543211,226.51,213.298453476614,3.92857,25,COST
12-14-2018,239.56,265,191.0,18.72342,245.0,205.2848124052,193.523310997214,206.2264858566,207.06,194.982904846884,3.92857,25,COST
12-17-2018,238.32,260,191.0,18.94565,242.0,194.625068935352,188.956194757924,195.86336952394305,202.23,190.434622076622,3.92857,25,COST
12-18-2018,238.32,260,191.0,18.94565,242.0,191.244461244826,189.813117598698,192.7284444368873,202.99,191.150293899686,3.92857,25,COST
12-19-2018,238.32,260,191.0,18.94565,242.0,191.6305473599,188.202855996804,194.9264044398,201.41,189.662449846474,3.92857,25,COST
12-20-2018,238.32,260,191.0,18.94565,242.0,188.64544251896203,182.3788882019304,188.99386169598,197.13,185.632087474482,3.92857,25,COST
12-21-2018,238.32,260,191.0,18.94565,242.0,185.660337678024,182.985985076048,188.99386169598,194.52,183.174319766328,3.92857,25,COST
12-24-2018,237.92,260,191.0,18.69314,242.0,182.59048222646,178.72962107572002,183.93443857629808,189.99,178.908539031486,3.96429,25,COST
12-26-2018,237.92,260,191.0,18.69314,242.0,179.690127996148,178.456535774814,187.185848669292,198.63,187.044597651582,3.96429,25,COST
12-27-2018,237.96,260,192.0,18.5935,242.0,185.472002987744,182.646982633544,189.398781280082,201.08,189.351697607512,3.96429,25,COST
12-28-2018,237.96,260,192.0,18.5935,242.0,190.048535961548,187.948604164926,192.99597386443,202.04,190.255704120856,3.96429,25,COST
12-31-2018,237.96,260,192.0,18.5935,242.0,191.517546545732,189.634199642932,192.468636731646,203.71,191.82829878469403,3.96429,25,COST
01-02-2019,237.96,260,192.0,18.5935,242.0,188.8055270057,188.19343926229,193.13722488214,204.76,192.817055908664,3.96429,25,COST
01-03-2019,237.96,260,192.0,18.5935,242.0,191.81888205018,188.372357218056,193.923522214059,200.42,188.730193129588,3.96429,25,COST
01-04-2019,237.36,260,192.0,18.43666,240.0,191.235044510312,189.70011678453,195.802160749602,206.24,194.210732616736,3.96429,25,COST
01-07-2019,237.36,260,192.0,18.43666,240.0,193.532727731728,191.668214297956,196.922752156768,207.0,194.9264044398,3.96429,25,COST
01-08-2019,236.64,260,192.0,18.47567,240.0,196.48016563461,192.270885306852,196.885085218712,208.55,196.38599828947,3.96429,25,COST
01-09-2019,236.16,260,192.0,18.35577,240.0,196.95100236031,195.792744015088,198.89857139249548,209.9,197.65725744886,3.92857,25,COST
01-10-2019,236.16,260,192.0,18.35577,240.0,196.00932890891,193.9847309884,198.59893090026,210.64,198.354095802896,3.92857,25,COST
01-11-2019,235.36,260,192.0,19.44609,240.0,197.789091732056,197.101670112534,198.92851660825,210.51,198.231678254214,3.92857,25,COST
01-14-2019,235.36,260,192.0,19.44609,240.0,197.252337864758,196.018745643424,198.36351253741,209.0,196.8097513426,3.92857,25,COST
01-15-2019,235.36,260,192.0,19.44609,240.0,197.789091732056,196.885085218712,199.013267218876,211.03,198.721348448942,3.92857,25,COST
01-16-2019,235.36,260,192.0,19.44609,240.0,199.12626803304403,197.2805880683,199.12626803304403,210.18,197.920926015252,3.92857,25,COST
01-17-2019,235.36,260,192.0,19.44609,240.0,197.629007245318,197.42183908601,199.30518598881,211.46,199.12626803304403,3.92857,25,COST
01-18-2019,235.36,260,192.0,19.44609,240.0,200.162108829584,199.41818680297803,201.668786351824,213.59,201.132032484526,3.92857,25,COST
01-22-2019,235.36,260,192.0,19.44609,240.0,200.5764451482,198.50476355512,202.98242081652705,212.4,200.01144107736,3.92857,25,COST
01-23-2019,235.36,260,192.0,19.44609,240.0,200.5764451482,197.751424794,202.313832666033,212.09,199.719522307426,3.92857,25,COST
01-24-2019,235.36,260,192.0,19.44609,240.0,200.002024342846,196.71558399746,200.002024342846,210.31,198.043343563934,3.92857,25,COST
01-25-2019,235.36,260,192.0,19.44609,240.0,199.663021900342,196.564916245236,199.93516552779656,209.07,196.875668484198,3.92857,25,COST
01-28-2019,235.36,260,192.0,19.44609,240.0,196.508415838152,195.218323209734,198.495346820606,210.77,198.476513351578,3.92857,25,COST
01-29-2019,235.36,260,192.0,19.44609,240.0,198.052760298448,196.40181840345352,198.259928457756,210.31,198.043343563934,3.92857,25,COST
01-30-2019,235.36,260,192.0,19.44609,240.0,198.203428050672,197.111086847048,199.794856183538,211.35,199.02268395339,3.92857,25,COST
01-31-2019,235.36,260,192.0,19.44609,240.0,198.824932528596,197.487756227608,202.346791236832,214.63,202.111372873982,3.92857,25,COST
02-01-2019,235.36,260,192.0,19.44609,240.0,201.5181185996,197.15346215236104,202.459792051,210.27,198.005676625878,3.92857,25,COST
02-04-2019,235.36,260,192.0,19.44609,240.0,198.41059620998,195.77391054606,198.872016201166,211.18,198.862599466652,3.92857,25,COST
02-05-2019,235.36,260,192.0,19.44609,240.0,199.15451823658603,197.412422351496,200.124441891528,211.61,199.26751905075403,3.92857,25,COST
02-06-2019,235.36,260,192.0,19.44609,240.0,199.879606794164,198.203428050672,199.879606794164,211.6,199.25810231624,3.92857,25,COST
02-07-2019,235.36,260,192.0,19.44609,240.0,198.351654035283,194.76362963706305,198.37998054369,209.05,197.388552749445,3.92857,25,COST
02-08-2019,235.36,260,192.0,19.44609,240.0,196.236608074227,194.272636824675,196.859791259181,207.75,196.161070718475,3.92857,25,COST
02-11-2019,235.36,260,192.0,19.44609,240.0,197.01086597068505,195.226295941044,197.265804546348,208.72,197.076961156968,3.92857,25,COST
02-12-2019,235.36,260,192.0,19.44609,240.0,198.342211865814,197.5821172235595,200.882155452975,211.9,200.07957104811,3.92857,25,COST
02-13-2019,235.36,260,192.0,19.44609,240.0,200.391162640587,199.50831979523548,201.5950392478845,212.8,200.92936630032003,3.92857,25,COST
02-14-2019,235.36,260,192.0,19.44609,240.0,200.1739927428,199.361966168466,202.5770248726605,213.84,201.911351925096,3.92857,25,COST
02-15-2019,235.36,260,192.0,19.44609,240.0,203.148276125535,202.100195314476,205.131131714025,216.47,204.394642495443,3.92857,25,COST
02-19-2019,235.36,260,192.0,19.44609,240.0,204.583485884823,204.432411173319,207.35004153924,218.12,205.952600457828,3.92857,25,COST
02-20-2019,235.36,260,192.0,19.44609,240.0,206.056464321987,203.06074721455735,206.849606557383,217.11,204.99894134145904,3.92857,25,COST
02-21-2019,235.36,260,192.0,19.44609,240.0,204.51739069854,202.37401822907705,204.630696732168,215.23,203.22381348128695,3.92857,25,COST
02-22-2019,235.36,260,192.0,19.44609,240.0,203.167160464473,202.298480873325,204.507948529071,216.29,204.224683445001,3.92857,25,COST
02-25-2019,235.36,260,192.0,19.44609,240.0,205.244437747653,204.470179851195,206.86849089632105,217.05,204.942288324645,3.92857,25,COST
02-26-2019,235.36,260,192.0,19.44609,240.0,204.791213613141,204.073608733497,206.698531845879,217.61,205.471049814909,3.92857,25,COST
02-27-2019,235.36,260,192.0,19.44609,240.0,204.432411173319,204.375758156505,206.651320998534,218.05,205.88650527154505,3.92857,25,COST
02-28-2019,235.16,260,192.0,19.57688,240.0,206.301960728181,205.386070289688,207.43662623327077,218.74,206.538014964906,3.92857,25,COST
03-01-2019,235.16,260,192.0,19.57688,240.0,207.501116250744,203.73369063261305,208.265931977733,219.44,207.198966827736,3.92857,25,COST
03-04-2019,235.16,260,192.0,19.57688,240.0,208.13374160516705,203.82811232730305,208.747482620652,218.41,206.226423372429,3.92857,25,COST
03-05-2019,235.16,260,192.0,19.57688,240.0,206.698531845879,206.68908967641,209.247917602509,219.82,207.557769267558,3.92857,25,COST
03-06-2019,235.16,260,192.0,19.57688,240.0,208.19983679145,206.056464321987,209.531182686579,219.23,207.000681268887,3.92857,25,COST
03-07-2019,235.16,260,192.0,19.57688,240.0,205.962042627297,204.158588258718,207.151755980391,216.79,204.696791918451,3.92857,25,COST
03-08-2019,238.84,260,192.0,18.73111,247.0,212.902037187012,211.287426207813,215.94241575603,227.82,215.111504842758,3.92857,25,COST
03-11-2019,239.72,270,192.0,19.38973,248.0,214.837681928157,214.393899963114,217.084918261779,229.69,216.877190533461,3.92857,25,COST
03-12-2019,240.52,270,192.0,18.54102,248.0,217.472047210008,217.07547609231,220.38023540646,232.96,219.964779949824,3.92857,25,COST
03-13-2019,240.52,270,192.0,18.54102,248.0,221.182819811325,219.955337780355,224.20431404140496,236.38,223.194001908222,3.92857,25,COST
03-14-2019,240.52,270,192.0,18.54102,248.0,222.957947671497,220.266929372832,223.194001908222,233.84,220.795690863096,3.92857,25,COST
03-15-2019,240.52,270,192.0,18.54102,248.0,221.107282455573,220.172507678142,222.504723536985,233.6,220.56907879584,3.92857,25,COST
03-18-2019,240.52,270,192.0,18.54102,248.0,220.550194456902,220.465214931681,223.477266992292,236.59,223.392287467071,3.92857,25,COST
03-19-2019,240.85185,270,192.0,18.3398,248.0,224.270409227688,223.109022383001,224.770844209545,237.05,223.82662726264505,3.93333,27,COST
03-20-2019,240.85185,270,192.0,18.3398,248.0,223.807742923707,222.62275065534752,225.186299666181,236.98,223.760532076362,3.93333,27,COST
03-21-2019,240.85185,270,192.0,18.3398,248.0,223.477266992292,223.35697375325697,226.470434713965,239.54,226.177727460426,3.93333,27,COST
03-22-2019,241.22222,280,192.0,19.01332,248.0,226.376013019275,223.68499472061,226.933101017946,237.56,224.308177905564,3.93333,27,COST
03-25-2019,241.22222,280,192.0,19.01332,248.0,223.713321229017,222.6321928248165,224.799170717952,236.97,223.751089906893,3.93333,27,COST
03-26-2019,241.22222,280,192.0,19.01332,248.0,224.7236333622,224.119334516184,226.848121492725,239.07,225.733945495383,3.93333,27,COST
03-27-2019,241.59259,280,192.0,18.41147,248.0,225.394027394499,224.874708073704,226.810352814849,239.41,226.054979257329,3.93333,27,COST
03-28-2019,241.59259,280,192.0,18.41147,248.0,226.593182917062,226.21870647592144,228.453290302455,241.22,227.764011931218,3.93333,27,COST
03-29-2019,241.59259,280,192.0,18.41147,248.0,228.179467387854,227.339114305113,228.915956606436,242.14,228.632691522366,3.93333,27,COST
04-01-2019,241.77778,280,192.0,18.61965,248.0,229.510813282983,229.048146979002,230.776063991829,244.19,230.568336263511,3.93333,27,COST
04-02-2019,241.81481,280,192.0,18.62105,248.0,230.3889350436,226.904774509539,230.568336263511,240.5,227.08417572945,3.93333,27,COST
04-03-2019,241.5,280,192.0,18.90513,247.5,228.207793896261,227.575168541838,229.964037417495,242.48,228.953725284312,3.89655,26,COST
04-04-2019,241.5,280,192.0,18.90513,247.5,228.661018030773,227.792338439625,231.106539923244,244.4,230.76662182236,3.89655,26,COST
04-05-2019,242.42308,280,192.0,19.85945,247.5,231.295383312624,230.39837721306895,233.306565409521,245.87,232.15462073430305,3.86207,26,COST
04-08-2019,242.42308,280,192.0,19.85945,247.5,232.26792676793104,231.52199537988,233.06106900332705,246.52,232.76836174978803,3.86207,26,COST
04-09-2019,244.15385,280,192.0,21.19814,249.0,231.43701585465905,230.3936561283345,231.975219514392,244.91,231.248172465279,3.86207,26,COST
04-10-2019,244.69231,280,192.0,21.44002,250.0,231.597532735632,231.059329075899,232.90999429182295,245.61,231.90912432810904,3.86207,26,COST
04-11-2019,244.88462,280,192.0,21.32952,250.0,230.030132603778,227.480746847148,230.558894094042,241.24,227.782896270156,3.86207,26,COST
04-12-2019,244.88462,280,192.0,21.32952,250.0,228.037834845819,227.46186250821,229.180337351568,241.95,228.453290302455,3.86207,26,COST
04-15-2019,244.88462,280,192.0,21.32952,250.0,228.84986142015305,228.462732471924,232.98553164757504,246.33,232.58896052987703,3.86207,26,COST
04-16-2019,244.88462,280,192.0,21.32952,250.0,232.89110995288505,230.624989280325,233.051626833858,245.34,231.654185752446,3.86207,26,COST
04-17-2019,245.84615,280,192.0,21.86971,250.0,232.56063402147,230.691084466608,232.711708732974,245.56,231.861913480764,3.86207,26,COST
04-18-2019,245.84615,280,192.0,21.86971,250.0,233.023300325451,231.0508311233769,233.457640121025,245.81,232.097967717489,3.86207,26,COST
04-22-2019,245.84615,280,192.0,21.86971,250.0,231.512553210411,229.029262640064,232.06019903961305,243.42,229.841289214398,3.86207,26,COST
04-23-2019,245.84615,280,192.0,21.86971,250.0,231.00267605908505,228.698786708649,232.777803919257,245.58,231.880797819702,3.86207,26,COST
04-24-2019,246.61538,280,192.0,22.34877,252.5,231.975219514392,231.89968215864,234.82675469403,247.96,234.128034153324,3.86207,26,COST
04-25-2019,246.61538,280,192.0,22.34877,252.5,232.475654496249,230.332282026786,233.363218426335,245.6,231.89968215864,3.86207,26,COST
04-26-2019,247.26923,280,192.0,22.91381,252.5,231.918566497578,228.557154166614,232.173505073241,243.82,230.218975993158,3.86207,26,COST
04-29-2019,247.26923,280,192.0,22.91381,252.5,231.3331519905,229.90738440068105,232.041314700675,244.28,230.653315788732,3.86207,26,COST
04-30-2019,247.26923,280,192.0,22.91381,252.5,231.115982092713,229.463602435638,232.079083378551,245.53,231.833586972357,3.86207,26,COST
05-01-2019,247.26923,280,192.0,22.91381,252.5,231.654185752446,228.075603523695,231.767491786074,241.59,228.113372201571,3.86207,26,COST
05-02-2019,247.26923,280,192.0,22.91381,252.5,228.273889082544,227.008638373698,229.3361331478065,242.69,229.152010843161,3.86207,26,COST
05-03-2019,247.26923,280,192.0,22.91381,252.5,229.699656672363,229.180337351568,231.219845956872,244.62,230.974349550678,3.86207,26,COST
05-06-2019,248.03846,280,192.0,22.485,252.5,229.303085554665,228.557154166614,231.17263510952705,244.23,230.606104941387,3.86207,26,COST
05-07-2019,248.03846,280,192.0,22.485,252.5,228.236120404668,224.931361090518,229.1945006057715,240.18,226.782026306442,3.86207,26,COST
05-08-2019,248.23077,280,192.0,22.65003,252.5,226.196611799364,224.903034582111,229.491928944045,241.34,227.877317964846,3.86207,26,COST
05-09-2019,248.96154,280,192.0,22.24597,253.5,227.848914958266,227.375531523216,231.0637565423776,243.47,230.50932986324705,3.86207,26,COST
05-10-2019,248.96154,280,192.0,22.24597,253.5,230.007543422094,227.2477179957525,235.31890556335503,247.02,233.870352252102,3.86207,26,COST
05-13-2019,248.96154,280,192.0,22.24597,253.5,231.124728328812,227.858382626967,231.89160949359305,241.92,229.041841214592,3.86207,26,COST
05-14-2019,248.96154,280,192.0,22.24597,253.5,229.392144956529,228.93769685888105,232.043092192809,242.73,229.808722379373,3.86207,26,COST
05-15-2019,249.34615,280,192.0,22.34682,255.0,229.22172691991105,228.388572074223,232.33658992254,244.67,231.645450107367,3.86207,26,COST
05-16-2019,250.15385,280,210.0,20.56826,255.0,232.55434630266305,232.156704217221,236.436090470073,247.44,234.267994337544,3.89655,26,COST
05-17-2019,250.15385,280,210.0,20.56826,255.0,232.791038020188,232.5197893119044,236.738866515131,248.35,235.12955218933504,3.89655,26,COST
05-20-2019,250.15385,280,210.0,20.56826,255.0,233.993431945215,233.993431945215,236.634911512794,248.9,235.65027396789003,3.89655,26,COST
05-21-2019,250.15385,280,210.0,20.56826,255.0,235.84909501061105,234.89286047181,237.47753402718303,249.93,236.625443844093,3.89655,26,COST
05-22-2019,250.15385,280,210.0,20.56826,255.0,237.647952063801,235.877498016714,237.647952063801,249.51,236.227801758651,3.89655,26,COST
05-23-2019,250.15385,280,210.0,20.56826,255.0,235.394646912963,234.01937335745572,236.615976175392,248.53,235.29997022595305,3.89655,26,COST
05-24-2019,250.15385,280,210.0,20.56826,255.0,235.84909501061105,233.63366053457705,236.27845378620137,247.3,234.13544697573,3.89655,26,COST
05-28-2019,250.15385,280,210.0,20.56826,255.0,235.347308569458,233.037197406414,236.88107089902,246.31,233.198147774331,3.89655,26,COST
05-29-2019,250.15385,280,210.0,20.56826,255.0,231.13419599751305,226.192072935591,231.74012679437703,240.69,227.877317964369,3.86207,26,COST
05-30-2019,250.15385,280,210.0,20.56826,255.0,229.25959759471505,227.9293901422245,230.61347421895803,241.54,228.682069803954,3.86207,26,COST
05-31-2019,250.76,280,213.0,20.47101,255.0,226.258346616498,220.64401907680505,227.848914958266,239.58,226.82640673855803,3.86207,25,COST
06-03-2019,251.56,280,213.0,19.62668,255.0,227.015760112578,225.41061156101048,228.682069803954,241.07,228.237089375007,3.86207,25,COST
06-04-2019,251.56,280,213.0,19.62668,255.0,230.0643494343,229.59096599925,232.734232007982,245.61,232.53541096526104,3.86207,25,COST
06-05-2019,251.56,280,213.0,19.62668,255.0,232.99932673161,231.976818511902,235.517726606076,247.96,234.760313109996,3.86207,25,COST
06-06-2019,251.56,280,213.0,19.62668,255.0,234.7981837848,234.54729056422352,238.528445252994,251.21,237.83730543782104,3.86207,25,COST
06-07-2019,251.56,280,213.0,19.62668,255.0,237.789967094316,237.65741973250204,242.94037886766003,256.01,242.381786414301,3.86207,25,COST
06-10-2019,251.56,280,213.0,19.62668,255.0,242.75102549364,242.47646310131103,245.0469351536325,256.85,243.17707058518505,3.86207,25,COST
06-11-2019,251.56,280,213.0,19.62668,255.0,245.12741033759104,242.5690569012068,245.79488098101152,257.11,243.42322997141105,3.86207,25,COST
06-12-2019,251.56,280,213.0,19.62668,255.0,243.868210400358,242.15456236547703,244.97592763837503,257.23,243.53684199582304,3.86207,25,COST
06-13-2019,251.56,280,213.0,19.62668,255.0,243.99129009347095,243.83734580039277,246.036306532887,259.71,245.884823833671,3.86207,25,COST
06-14-2019,251.56,280,213.0,19.62668,255.0,246.159386226,245.12741033759104,247.29550647012,260.15,246.301401256515,3.86207,25,COST
06-17-2019,252.36,290,213.0,20.73814,255.0,247.229232789213,246.56649598014303,248.289611683725,261.43,247.51326285024305,3.86207,25,COST
06-18-2019,252.36,290,213.0,20.73814,255.0,249.57721462706104,248.10025830970503,250.1316413061916,262.74,248.753527450074,3.86207,25,COST
06-19-2019,252.36,290,213.0,20.73814,255.0,248.34641769593105,247.049347083894,250.0418878069061,263.66,249.62455297056604,3.86207,25,COST
06-20-2019,252.64,290,216.0,20.24624,255.0,250.8932205765,250.46717548495505,253.53470014407904,267.35,253.11812272123504,3.86207,25,COST
06-21-2019,252.64,290,216.0,20.24624,255.0,252.568997936577,251.830519777899,254.623482044694,266.13,251.96306713971305,3.86207,25,COST
06-24-2019,252.64,290,216.0,20.24624,255.0,253.080252046431,252.332306219052,253.70511818069704,266.77,252.568997936577,3.86207,25,COST
06-25-2019,253.24,290,216.0,20.81784,255.0,252.512191924371,251.23405664973603,252.862495666308,266.36,252.18082351983605,3.86207,25,COST
06-26-2019,253.24,290,216.0,20.81784,255.0,252.266032538145,250.268354442234,252.61586289664697,264.41,250.33462812314104,3.86207,25,COST
06-27-2019,253.24,290,216.0,20.81784,255.0,250.79854388949,248.990219167599,252.294435544248,265.58,251.442345361158,3.86207,25,COST
06-28-2019,253.24,290,216.0,20.81784,255.0,251.36660401155,249.340522909536,252.2044926915885,264.26,250.192613092626,3.86207,25,COST
07-01-2019,253.24,290,216.0,20.81784,255.0,252.247097200743,247.901437266984,252.7867543167,263.55,249.52040861485503,3.86207,25,COST
07-02-2019,253.24,290,216.0,20.81784,255.0,249.87071235679204,247.74048689906704,251.432877692457,265.47,251.33820100544705,3.86207,25,COST
07-03-2019,253.24,290,216.0,20.81784,255.0,251.025767938314,251.025767938314,254.83177075611604,269.14,254.812835418714,3.86207,25,COST
07-05-2019,253.24,290,216.0,20.81784,255.0,253.92287456082,252.095614501527,254.31104897756103,268.25,253.97021290432505,3.86207,25,COST
07-08-2019,253.24,290,216.0,20.81784,255.0,254.045954253933,253.11812272123504,255.33355719726904,269.4,255.05899480494,3.86207,25,COST
07-09-2019,253.24,290,216.0,20.81784,255.0,255.02112413013603,254.197436953149,256.365533085678,269.97,255.59865192089703,3.86207,25,COST
07-10-2019,257.36,300,216.0,23.59302,256.0,255.67439327050505,255.002188792734,257.075608238253,271.42,256.971463882542,3.86207,25,COST
07-11-2019,259.53846,300,220.0,24.37564,258.0,257.833021734333,257.3435432624913,262.036666637577,276.54,261.81891025745404,3.86667,26,COST
07-12-2019,260.57692,300,220.0,23.43924,258.0,261.78103958265,261.317123816301,265.094723628,279.44,264.56453418074403,3.86667,26,COST
07-15-2019,260.57692,300,220.0,23.43924,258.0,265.037917615794,264.05328007089,265.75746043707,280.58,265.643848412658,3.86667,26,COST
07-16-2019,262.11538,310,220.0,25.25002,258.0,266.0414904981,264.8831212325327,266.39179424003703,280.65,265.710122093565,3.86667,26,COST
07-17-2019,263.65385,315,220.0,27.13633,258.0,266.08882884160505,265.303012339422,267.793009207785,281.56,266.57167994535604,3.86667,26,COST
07-18-2019,265.19231,315,220.0,28.00552,263.5,267.17761074222,264.327842463219,267.99183025050604,282.91,267.84981521999106,3.86667,26,COST
07-19-2019,265.19231,315,220.0,28.00552,263.5,268.001297919207,266.372858902635,269.175288838131,281.51,266.524341601851,3.86667,26,COST
07-22-2019,265.19231,315,220.0,28.00552,263.5,266.24977920952205,264.450922156332,267.291222766632,280.17,265.25567399591705,3.86667,26,COST
07-23-2019,265.56,315,220.0,28.49853,271.0,266.84624233768506,264.17096319284343,267.063998717808,280.1,265.18940031501006,3.89655,25,COST
07-24-2019,265.56,315,220.0,28.49853,271.0,264.933773260083,264.157424426601,266.268714546924,280.83,265.880540130183,3.89655,25,COST
07-25-2019,265.56,315,220.0,28.49853,271.0,266.23084387212,264.469857493734,266.931451355994,279.8,264.90537025398004,3.89655,25,COST
07-26-2019,265.56,315,220.0,28.49853,271.0,264.90537025398004,264.261568782312,266.770500988077,281.37,266.39179424003703,3.89655,25,COST
07-29-2019,265.56,315,220.0,28.49853,271.0,266.050958166801,264.65921086775404,266.32552055913004,280.13,265.217803321113,3.89655,25,COST
07-30-2019,265.56,315,220.0,28.49853,271.0,265.350350682927,264.24263344491004,265.634380743957,279.5,264.62134019295,3.89655,25,COST
07-31-2019,265.56,315,220.0,28.49853,271.0,264.166892095302,258.11714647205,264.82962890437204,275.63,260.957352405663,3.89655,25,COST
08-01-2019,268.56,325,220.0,30.5746,274.0,261.07096443007504,259.707620137131,265.97521681719303,274.57,259.953779523357,3.89655,25,COST
08-02-2019,268.56,325,220.0,30.5746,274.0,259.69815246843,256.10043836205,260.3054087389121,272.5,257.99397210225004,3.89655,25,COST
08-05-2019,268.56,325,220.0,30.5746,274.0,255.712263945309,248.725124443971,256.1500489460432,265.1,250.98789726351004,3.89655,25,COST
08-06-2019,268.56,325,220.0,30.5746,274.0,252.28496787554704,249.99237189959985,255.844716630436,269.31,254.97378578663103,3.89655,25,COST
08-07-2019,268.76,325,220.0,30.79517,274.0,253.903939223418,249.558279289659,260.2236080813356,274.3,259.69815246843,3.89655,25,COST
08-08-2019,272.36,325,220.0,30.71661,280.0,258.50522621210405,256.57382179710004,260.209406578284,274.8,260.17153590348005,3.89655,25,COST
08-09-2019,272.36,325,220.0,30.71661,280.0,259.963247192058,257.4399241298675,260.805869706447,273.94,259.357316395194,3.89655,25,COST
08-12-2019,273.56,325,220.0,30.20607,280.0,259.442525413503,254.96431811793,260.34195394009805,271.31,256.867319526831,3.89655,25,COST
08-13-2019,274.0,325,220.0,29.70107,280.0,256.74423983371804,255.636522595701,263.35267258701606,276.26,261.553815533826,3.86667,26,COST
08-14-2019,274.0,325,220.0,29.70107,280.0,259.4141224074,253.7335211868,260.701725350736,268.15,253.875536217315,3.86667,26,COST
08-15-2019,274.0,325,220.0,29.70107,280.0,256.12884136815296,254.462531676777,258.4435916888605,271.52,257.066140569552,3.86667,26,COST
