 Date,SPG Price Target,SPG Price Target - High,SPG Price Target - Low,SPG Price Target - StdDev,SPG Price Target - Median,SPG Open,SPG Low,SPG High,SPG Close,SPG Adj. Close,SPG Rating,SPG Price Target - #,Ticker
02-11-2015,213.2,255,162,21.22404,216.0,133.741629812896,131.565065203488,134.213448407024,192.42,132.536253842496,4.26087,20,SPG
02-12-2015,213.2,255,162,21.22404,216.0,132.880646976896,132.171197120032,134.26510737718402,194.72,134.12046226073602,4.26087,20,SPG
02-13-2015,213.2,255,162,21.22404,216.0,133.52121820688,132.10920635584003,133.817396302464,193.11,133.01151636796803,4.26087,20,SPG
02-17-2015,213.2,255,162,21.22404,216.0,132.88753483958402,132.432935902176,134.76103349072002,192.81,132.804880487328,4.26087,20,SPG
02-18-2015,213.2,255,162,21.22404,216.0,132.85309552614402,131.39975649897602,134.03780790848,194.28,133.817396302464,4.26087,20,SPG
02-19-2015,213.2,255,162,21.22404,216.0,133.149273621728,130.42167999728,133.466115305376,189.81,130.73852168092802,4.26087,20,SPG
02-20-2015,213.2,255,162,21.22404,216.0,130.40790427190402,130.31836205696,132.38472086336,191.81,132.11609421852802,4.26087,20,SPG
02-23-2015,213.2,255,162,21.22404,216.0,132.377833000672,132.033439866272,133.50744248150403,193.61,133.355909502368,4.26087,20,SPG
02-24-2015,213.5,257,162,21.79105,216.0,132.83243193808,130.57321297641602,133.045955681408,190.06,130.910718248128,4.26087,20,SPG
02-25-2015,213.5,257,162,21.79105,216.0,130.952045424256,130.73163381824003,132.591356744,190.48,131.200008481024,4.26087,20,SPG
02-26-2015,213.5,257,162,21.79105,216.0,130.890054660064,128.892574480544,131.193120618336,187.14,128.899462343232,4.26087,20,SPG
02-27-2015,213.5,257,162,21.79105,216.0,129.416052044832,128.660109114824,131.87501902444802,190.36,131.11735412876803,4.26087,20,SPG
03-02-2015,213.5,257,162,21.79105,216.0,131.206896343712,130.545661525664,132.88753483958402,190.04,130.896942522752,4.26087,20,SPG
03-03-2015,213.5,257,162,21.79105,216.0,130.380352821152,129.57447288665605,130.931381836192,189.61,130.60076442716803,4.26087,20,SPG
03-04-2015,213.5,257,162,21.79105,216.0,130.5249979376,128.913238068608,130.779848857056,187.56,129.188752576128,4.26087,20,SPG
03-05-2015,214.65,257,162,20.89803,216.0,129.57447288665605,128.796144402912,130.45611931072,187.13,128.892574480544,4.26087,20,SPG
03-06-2015,214.65,257,162,20.89803,216.0,126.70912200844802,124.071070598944,126.70912200844802,180.58,124.38102441990402,4.26087,20,SPG
03-09-2015,213.17647,257,162,20.21134,217.0,125.235119393216,124.181276401952,126.199420169536,180.44,124.284594342272,4.25,17,SPG
03-10-2015,213.125,257,162,20.83229,218.5,124.002191972064,123.382284330144,125.11802572752,179.92,123.926425482496,4.21053,16,SPG
03-11-2015,212.375,257,162,20.8952,217.5,123.768004640672,123.182536312192,124.40168800796802,179.35,123.53381730928,4.21053,16,SPG
03-12-2015,212.375,257,162,20.8952,217.5,124.08484632432,124.08484632432,126.474934677056,183.6,126.46115895168,4.21053,16,SPG
03-13-2015,212.375,257,162,20.8952,217.5,126.282074521792,125.579512527616,127.425459728,183.98,126.722897733824,4.21053,16,SPG
03-16-2015,212.0625,257,162,20.74087,217.5,127.52877766832002,126.991524378656,129.471154946336,187.07,128.851247304416,4.21053,16,SPG
03-17-2015,212.26667,257,162,21.4055,220.0,128.231339662496,127.63209560864,129.04410745968,186.13,128.203788211744,4.22222,15,SPG
03-18-2015,212.26667,257,162,21.4055,220.0,128.1142459968,127.645871334016,132.04032772896,191.5,131.9025704752,4.22222,15,SPG
03-19-2015,212.26667,257,162,21.4055,220.0,131.447971537792,131.200008481024,132.69467468432,192.1,132.31584223648,4.22222,15,SPG
03-20-2015,212.26667,257,162,21.4055,220.0,133.686526911392,132.956413466464,136.076615264128,197.34,135.92508228499202,4.22222,15,SPG
03-23-2015,212.26667,257,162,21.4055,220.0,135.911306559616,134.88501501910403,137.130458255392,197.54,136.062839538752,4.22222,15,SPG
03-24-2015,212.26667,257,162,21.4055,220.0,136.021512362624,135.222520290816,136.572541377664,196.83,135.57380128790402,4.22222,15,SPG
03-25-2015,212.26667,257,162,21.4055,220.0,135.93885801036802,133.032179956032,136.324578320896,194.15,133.72785408752,4.22222,15,SPG
03-26-2015,212.26667,257,162,21.4055,220.0,132.72222613507202,131.992112690144,133.610760421824,192.65,132.69467468432,4.22222,15,SPG
03-27-2015,212.26667,257,162,21.4055,220.0,132.508702391744,132.253851472288,134.292658827936,194.26,133.803620577088,4.22222,15,SPG
03-30-2015,212.26667,257,162,21.4055,220.0,134.17556516224002,133.672751186016,136.007736637248,196.97,135.670231365536,4.22222,15,SPG
03-31-2015,212.26667,257,162,21.4055,220.0,135.3465018192,134.292658827936,136.317690458208,195.64,134.754145628032,4.22222,15,SPG
04-01-2015,212.0625,257,162,20.74087,217.5,134.878127156416,133.631424009888,136.77917725830403,197.99,136.372793359712,4.26316,16,SPG
04-02-2015,212.23529,257,162,20.13346,215.0,137.75725376,136.748181876208,138.432264303424,199.36,137.31643054796805,4.25,17,SPG
04-06-2015,212.94444,257,162,20.15074,215.0,137.674599407744,137.39219703753602,139.327686452864,200.8,138.30828277504003,4.28571,18,SPG
04-07-2015,212.94444,257,162,20.15074,215.0,137.936338189888,136.579429240352,138.34960995116802,198.29,136.579429240352,4.28571,18,SPG
04-08-2015,212.94444,257,162,20.15074,215.0,136.469223437344,135.745997855104,137.2406640584,197.46,136.007736637248,4.28571,18,SPG
04-09-2015,212.94444,257,162,20.15074,215.0,135.601352738656,132.584468881312,135.601352738656,193.13,133.025292093344,4.28571,18,SPG
04-10-2015,212.94444,257,162,20.15074,215.0,133.61764828451203,131.496186576608,134.151457642832,191.27,131.74414963337605,4.28571,18,SPG
04-13-2015,213.42105,257,162,19.71725,215.0,132.00588841552002,131.096690540704,132.22630002153602,190.33,131.096690540704,4.27273,19,SPG
04-14-2015,213.42105,257,162,19.71725,215.0,131.675271006496,131.427307949728,132.563805293248,191.42,131.847467573696,4.27273,19,SPG
04-15-2015,213.42105,257,162,19.71725,215.0,131.89568261251202,130.704082367488,132.37094513798402,190.04,130.896942522752,4.27273,19,SPG
04-16-2015,213.42105,257,162,19.71725,215.0,130.22193197932802,129.774220904608,131.74414963337605,190.1,130.93826969888,4.27273,19,SPG
04-17-2015,213.6,257,162,19.23382,216.0,130.46300717340802,129.25074334032,131.193120618336,188.26,129.670902964288,4.26087,20,SPG
04-20-2015,212.3,237,162,16.93251,216.0,129.80177235536,129.34028555526402,130.724745955552,188.6,129.90509029568,4.26087,20,SPG
04-21-2015,212.3,237,162,16.93251,216.0,129.83621166880002,129.83621166880002,131.50996230198402,188.83,130.063511137504,4.26087,20,SPG
04-22-2015,212.3,237,162,16.93251,216.0,130.063511137504,129.96019319718403,131.241335657152,189.11,130.25637129276802,4.26087,20,SPG
04-23-2015,212.3,237,162,16.93251,216.0,130.24259556739202,129.650239376224,130.9583133793021,189.06,130.22193197932802,4.26087,20,SPG
04-24-2015,213.47368,237,162,16.58905,217.0,130.297698468896,129.76733304192,131.530625890048,188.71,129.98085678524802,4.27273,19,SPG
04-27-2015,213.52632,236,162,16.33971,215.0,130.690306642112,130.208156253952,131.303326421344,189.88,130.786736719744,4.27273,19,SPG
04-28-2015,213.52632,236,162,16.33971,215.0,130.24259556739202,129.1474254,130.50157920446082,188.25,129.6640151016,4.27273,19,SPG
04-29-2015,213.52632,236,162,16.33971,215.0,128.038479507232,125.77926054556802,129.25074334032,183.1,126.11676581728,4.27273,19,SPG
04-30-2015,213.52632,236,162,16.33971,215.0,125.538185351488,124.36036083184,126.178756581472,181.49,125.00781992451202,4.27273,19,SPG
05-01-2015,213.73684,236,162,16.30577,215.0,125.193792217088,125.193792217088,127.969600880352,184.17,126.853767124896,4.27273,19,SPG
05-04-2015,213.73684,236,162,16.30577,215.0,127.363468963808,125.999672151584,128.07980668336,183.37,126.302738109856,4.27273,19,SPG
05-05-2015,213.73684,236,162,16.30577,215.0,126.59891620544002,124.05316215595522,126.778000635328,180.46,124.298370067648,4.27273,19,SPG
05-06-2015,213.73684,236,162,16.30577,215.0,124.22260357808,124.10895384372802,125.503746038048,181.61,125.09047427676802,4.27273,19,SPG
05-07-2015,213.73684,236,162,16.30577,215.0,125.09047427676802,124.6703146528,127.21882384736,183.15,126.15120513072002,4.27273,19,SPG
05-08-2015,213.73684,236,162,16.30577,215.0,127.886946528096,127.811180038528,130.359689233088,187.65,129.25074334032,4.27273,19,SPG
05-11-2015,213.73684,236,162,16.30577,215.0,128.82369585366402,126.46115895168,129.546921435904,184.17,126.853767124896,4.27273,19,SPG
05-12-2015,213.73684,236,162,16.30577,215.0,125.848139172448,125.1869043544,127.473674766816,184.43,127.03285155478402,4.27273,19,SPG
05-13-2015,213.73684,236,162,16.30577,215.0,127.977282090507,125.637038774836,129.018933417957,181.34,125.928701146522,4.27273,19,SPG
05-14-2015,213.21053,236,162,16.061,215.0,126.650912733554,126.553691942992,128.47727472768298,184.76,128.30366617310798,4.27273,19,SPG
05-15-2015,213.21053,236,162,16.061,215.0,128.775881441552,128.06755853888598,129.595313819146,185.61,128.893935258663,4.27273,19,SPG
05-18-2015,213.21053,236,162,16.061,215.0,128.171723671631,127.623120639174,128.80289493264388,184.78,128.317554857474,4.27273,19,SPG
05-19-2015,213.21053,236,162,16.061,215.0,127.768951825017,127.234237476926,129.477260002035,184.03,127.796729193749,4.27273,19,SPG
05-20-2015,213.21053,236,162,16.061,215.0,128.60921722915998,127.43562340023298,129.018933417957,183.59,127.491178137697,4.27273,19,SPG
05-21-2015,213.21053,236,162,16.061,215.0,127.921727353043,127.116183659815,128.69254933535598,183.54,127.45645642678198,4.27273,19,SPG
05-22-2015,213.21053,236,162,16.061,215.0,126.984241158338,126.532858916443,128.51894078078098,183.62,127.512011164246,4.27273,19,SPG
05-26-2015,213.21053,236,162,16.061,215.0,127.387013004952,126.123142727646,127.47728945333098,182.08,126.442582468064,4.27273,19,SPG
05-27-2015,213.21053,236,162,16.061,215.0,127.067573264534,126.234252202574,128.26200012001,184.14,127.87311695776198,4.27273,19,SPG
05-28-2015,213.21053,236,162,16.061,215.0,127.45645642678198,127.02590721143598,128.29672183092498,183.82,127.650898007906,4.27273,19,SPG
05-29-2015,213.21053,236,162,16.061,215.0,127.866172615579,125.525929299908,128.171723671631,181.4,125.97036719962,4.27273,19,SPG
06-01-2015,212.89474,230,162,15.66389,215.0,126.13703141201198,124.998159294,127.831450904664,183.39,127.352291294037,4.27273,19,SPG
06-02-2015,212.89474,230,162,15.66389,215.0,127.255070503475,125.748148249764,127.532844190795,182.15,126.491192863345,4.27273,19,SPG
06-03-2015,212.89474,230,162,15.66389,215.0,126.52591457426,123.92178625563498,126.532858916443,178.93,124.255114680419,4.27273,19,SPG
06-04-2015,212.89474,230,162,15.66389,215.0,123.949563624367,123.6092908574,125.025936662732,179.03,124.324558102249,4.27273,19,SPG
06-05-2015,212.89474,230,162,15.66389,215.0,123.081520851492,121.824594916369,124.0988669813015,176.61,122.644027293963,4.27273,19,SPG
06-08-2015,212.57895,230,162,15.73904,215.0,122.630138609597,121.755151494539,122.630138609597,175.61,121.949593075663,4.27273,19,SPG
06-09-2015,212.57895,230,162,15.73904,215.0,122.109312945872,120.977385170043,122.324587553545,174.58,121.234325830814,4.27273,19,SPG
06-10-2015,212.57895,230,162,15.73904,215.0,121.539876886866,121.331546621376,123.602346515217,176.35,122.463474397205,4.27273,19,SPG
06-11-2015,212.57895,230,162,15.73904,215.0,122.949578350015,122.35930926445998,123.421793618459,177.25,123.088465193675,4.31818,19,SPG
06-12-2015,212.57895,230,162,15.73904,215.0,122.824580190721,122.519029134669,123.63359605504048,176.87,122.824580190721,4.31818,19,SPG
06-15-2015,212.57895,230,162,15.73904,215.0,122.477363081571,121.532932544683,122.77596979544,175.8,122.08153557714,4.31818,19,SPG
06-16-2015,212.57895,230,162,15.73904,215.0,122.171812025519,122.116257288055,123.630123883949,177.26,123.09540953585798,4.31818,19,SPG
06-17-2015,212.57895,230,162,15.73904,215.0,123.137075588956,122.630138609597,124.977326267451,179.57,124.69955258013098,4.31818,19,SPG
06-18-2015,212.57895,230,162,15.73904,215.0,124.998159294,124.72038560667998,126.963408131789,181.89,126.310639966587,4.31818,19,SPG
06-19-2015,212.57895,230,162,15.73904,215.0,126.130087069829,124.630109158301,127.352291294037,179.48,124.637053500484,4.31818,19,SPG
06-22-2015,212.57895,230,162,15.73904,215.0,124.935660214353,122.51208479248598,125.53322085920014,176.53,122.588472556499,4.31818,19,SPG
06-23-2015,212.57895,230,162,15.73904,215.0,122.824580190721,121.17877109335,122.894023612551,175.24,121.692652414892,4.31818,19,SPG
06-24-2015,212.57895,230,162,15.73904,215.0,121.900982680382,120.727388851455,122.560695187767,173.9,120.76211056237,4.31818,19,SPG
06-25-2015,212.57895,230,162,15.73904,215.0,120.859331352932,119.671848839639,121.130160698069,172.36,119.692681866188,4.31818,19,SPG
06-26-2015,212.57895,230,162,15.73904,215.0,119.90795647386098,119.23435528211,121.123216355886,173.91,120.769054904553,4.31818,19,SPG
06-29-2015,212.57895,230,162,15.73904,215.0,120.630168060893,118.741306987117,121.796817547637,171.0,118.7482513293,4.31818,19,SPG
06-30-2015,212.57895,230,162,15.73904,215.0,119.671848839639,118.977414621339,121.38710135884,173.02,120.151008450266,4.31818,19,SPG
07-01-2015,212.57895,230,162,15.73904,215.0,119.352409099221,119.352409099221,121.38710135884,174.76,121.35932399010798,4.31818,19,SPG
07-02-2015,212.57895,230,162,15.73904,215.0,122.234311105166,121.123216355886,124.380112839713,174.72,121.331546621376,4.31818,19,SPG
07-06-2015,212.57895,230,162,15.73904,215.0,120.734333193638,120.734333193638,122.116257288055,175.78,122.067646892774,4.31818,19,SPG
07-07-2015,212.57895,230,162,15.73904,215.0,122.532917819035,122.42875268629,124.380112839713,178.72,124.109283494576,4.31818,19,SPG
07-08-2015,212.57895,230,162,15.73904,215.0,123.109298220224,122.84541321727,124.02595138838,178.34,123.845398491622,4.31818,19,SPG
07-09-2015,212.57895,230,162,15.73904,215.0,124.414834550628,123.241240721701,124.94260455653598,178.12,123.692622963596,4.31818,19,SPG
07-10-2015,212.57895,230,162,15.73904,215.0,124.435667577177,123.824565465073,125.26898863913698,178.84,124.192615600772,4.31818,19,SPG
07-13-2015,212.57895,230,162,15.73904,215.0,125.025936662732,123.803732438524,125.956478515254,179.31,124.518999683373,4.31818,19,SPG
07-14-2015,212.57895,230,162,15.73904,215.0,124.671775211399,123.87324530377582,125.373153771882,179.99,124.991214951817,4.31818,19,SPG
07-15-2015,212.57895,230,162,15.73904,215.0,124.762051659778,123.935674940001,126.130087069829,181.41,125.977311541803,4.27273,19,SPG
07-16-2015,212.57895,230,162,15.73904,215.0,126.539803258626,126.345361677502,127.70645274537,183.43,127.380068662769,4.27273,19,SPG
07-17-2015,211.63158,230,162,15.19422,215.0,126.956463789606,126.421749441515,127.34534695185398,183.06,127.123128001998,4.27273,19,SPG
07-20-2015,211.88889,230,162,15.57023,215.0,127.275903530024,126.171753122927,127.393957347135,182.93,127.032851553619,4.33333,18,SPG
07-21-2015,212.94737,235,162,15.95544,215.0,127.102294975449,126.123142727646,127.303680898756,181.76,126.220363518208,4.36364,19,SPG
07-22-2015,212.94737,235,162,15.95544,215.0,126.380083388417,126.150920096378,127.15090537073,182.38,126.650912733554,4.36364,19,SPG
07-23-2015,215.05263,235,181,10.94712,215.0,126.54674760080898,124.546777052105,126.66480141792,181.38,125.956478515254,4.45455,19,SPG
07-24-2015,216.0,235,195,8.72383,215.0,127.43562340023298,126.43563812588098,139.046563530209,184.65,128.227278409095,4.36364,19,SPG
07-27-2015,216.0,235,195,8.87338,216.0,128.30366617310798,128.171723671631,129.817532769002,185.77,129.005044733591,4.40909,19,SPG
07-28-2015,216.0,235,195,8.87338,216.0,129.393927895839,128.74810407281998,130.178638562518,186.36,129.414760922388,4.40909,19,SPG
07-29-2015,216.21053,235,195,8.94179,216.0,129.505037370767,128.657827624441,129.90086487519798,186.47,129.491148686401,4.40909,19,SPG
07-30-2015,216.21053,235,195,8.94179,216.0,129.018933417957,128.206445382546,129.85919882209998,186.14,129.26198539436197,4.40909,19,SPG
07-31-2015,216.47368,235,195,8.91698,217.0,130.6126599489555,129.609202503512,131.282788969615,187.22,130.011974350126,4.40909,19,SPG
08-03-2015,216.47368,235,195,8.91698,217.0,129.963363954845,129.706423294074,131.05362567757598,188.39,130.82446238553698,4.40909,19,SPG
08-04-2015,216.68421,235,195,8.85588,217.0,130.97723791356302,130.393913170191,132.268885559601,188.55,130.935571860465,4.40909,19,SPG
08-05-2015,216.68421,235,195,8.85588,217.0,131.393898444543,130.62307646223,131.80361463334,188.7,131.03973699320997,4.40909,19,SPG
08-06-2015,216.68421,235,195,8.85588,217.0,130.893905807367,129.831421453368,132.143887400307,189.9,131.87305805517,4.40909,19,SPG
08-07-2015,216.68421,235,195,8.85588,217.0,131.928612792634,130.859184096452,133.477201099443,191.69,133.116095305927,4.40909,19,SPG
08-10-2015,216.68421,235,195,8.85588,217.0,133.852195577325,130.83835106990298,134.16469097555998,189.16,131.359176733628,4.40909,19,SPG
08-11-2015,216.68421,235,195,8.85588,217.0,131.359176733628,130.991126597929,133.54664452127298,191.55,133.018874515365,4.40909,19,SPG
08-12-2015,216.68421,235,195,8.85588,217.0,132.754989512411,131.796670291157,133.44942373071098,192.02,133.345258597966,4.40909,19,SPG
08-13-2015,216.68421,235,195,8.85588,217.0,132.365139090828,132.099106653876,134.437391757612,190.75,133.5412824963,4.40909,19,SPG
08-14-2015,216.68421,235,195,8.85588,217.0,133.499277374676,132.540160430928,134.997460045932,191.68,134.192361881472,4.40909,19,SPG
08-17-2015,216.68421,235,195,8.85588,217.0,134.290373831928,133.3662611562,135.592532602272,193.54,135.494520651816,4.40909,19,SPG
08-18-2015,216.68421,235,195,8.85588,217.0,135.18648309324,134.95895535111,136.635659789268,194.78,136.36262649871202,4.40909,19,SPG
08-19-2015,216.68421,235,195,8.85588,217.0,135.56452918785598,134.465395172028,136.06158979374,193.19,135.249490775676,4.40909,19,SPG
08-20-2015,216.68421,235,195,8.85588,217.0,134.68942248735598,133.71630383640002,135.71854796714402,192.21,134.56340712248402,4.40909,19,SPG
08-21-2015,216.94737,235,195,8.96469,217.0,134.584409683296,132.98121420798,135.494520651816,189.97,132.995215915188,4.40909,19,SPG
08-24-2015,216.94737,235,195,8.96469,217.0,128.654686680708,126.99548437656,132.07110323946,182.07,127.464541568028,4.40909,19,SPG
08-25-2015,216.94737,235,195,8.96469,217.0,134.199362735076,123.831098547552,134.199362735076,177.09,123.978116473236,4.40909,19,SPG
08-26-2015,216.94737,235,195,8.96469,217.0,126.015364872,124.552186468764,127.758577419396,181.97,127.394533031988,4.40909,19,SPG
08-27-2015,216.94737,235,195,8.96469,217.0,128.458662779796,127.03048864458,130.859955565968,185.73,130.026853987092,4.40909,19,SPG
08-28-2015,216.94737,235,195,8.96469,217.0,129.70481472130805,127.4155355928,129.788824964556,184.32,129.039733628928,4.40909,19,SPG
08-31-2015,216.94737,235,195,8.96469,217.0,128.934720824868,125.322280365204,130.36289496008402,179.32,125.539306826928,4.40909,19,SPG
09-01-2015,216.94737,235,195,8.96469,217.0,123.663078061056,121.177775031636,124.55211646022796,175.01,122.521938923604,4.40909,19,SPG
09-02-2015,216.94737,235,195,8.96469,217.0,124.05512586288,122.92098757903202,125.02124366023202,177.13,124.006119887652,4.40909,19,SPG
09-03-2015,216.94737,235,195,8.96469,217.0,124.461175371912,123.964114766028,125.42029231566,177.92,124.559187322368,4.40909,19,SPG
09-04-2015,216.94737,235,195,8.96469,217.0,123.152015747964,121.667834783916,123.901107083592,174.92,122.458931241168,4.40909,19,SPG
09-08-2015,216.68421,235,195,9.23411,217.0,124.041124155672,123.033001236696,124.68520268724,177.54,124.293154885416,4.40909,19,SPG
09-09-2015,216.68421,235,195,9.23411,217.0,125.224268414748,121.982873196096,125.336282072412,174.6,122.23490392584,4.40909,19,SPG
09-10-2015,216.68421,235,195,9.23411,217.0,122.12989112178,121.898862952848,123.656077207452,175.06,122.556943191624,4.40909,19,SPG
09-11-2015,216.68421,235,195,9.23411,217.0,122.44492953396,121.912864660056,125.448295730076,179.14,125.413291462056,4.40909,19,SPG
09-14-2015,216.68421,235,195,9.23411,217.0,125.686324752612,124.524183054348,126.302399869764,178.94,125.273274389976,4.40909,19,SPG
09-15-2015,216.68421,235,195,9.23411,217.0,125.462297437284,124.223146349376,127.254515959908,181.08,126.771457061232,4.40909,19,SPG
09-16-2015,216.47368,235,195,9.29272,217.0,126.64544169636,126.554430599508,128.822707167204,183.42,128.409656804568,4.40909,19,SPG
09-17-2015,216.47368,235,195,9.29272,217.0,128.339648268528,127.394533031988,131.82607336332,184.88,129.431781430752,4.40909,19,SPG
09-18-2015,216.47368,235,195,9.29272,217.0,127.898594491476,127.576555225692,131.069981174088,184.0,128.8157063136,4.40909,19,SPG
09-21-2015,216.47368,235,195,9.29272,217.0,129.018731068116,128.878713996036,130.31381897631996,185.79,130.068859108716,4.40909,19,SPG
09-22-2015,216.47368,235,195,9.29272,217.0,129.109742164968,127.898594491476,129.802826671764,183.24,128.283641439696,4.40909,19,SPG
09-23-2015,216.47368,235,195,9.29272,217.0,128.1156209532,127.62556120092002,129.43871227581997,183.5,128.4656636334,4.40909,19,SPG
09-24-2015,216.47368,235,195,9.29272,217.0,128.269639732488,125.833342678296,129.284763505068,181.23,126.876469865292,4.40909,19,SPG
09-25-2015,216.47368,235,195,9.29272,217.0,127.99660644193202,126.85546730448,129.291764358672,182.79,127.968603027516,4.40909,19,SPG
09-28-2015,216.47368,235,195,9.29272,217.0,127.534550104068,125.133257317896,127.66056546894,180.16,126.127378529664,4.40909,19,SPG
09-29-2015,216.47368,235,195,9.29272,217.0,126.393410966616,126.13444939180404,128.62318283949,182.43,127.716572297772,4.40909,19,SPG
09-30-2015,216.47368,235,195,9.29272,217.0,128.556674730252,127.2405142527,128.9907276537,183.72,128.619682412688,4.40909,19,SPG
10-01-2015,216.47368,235,195,9.29272,217.0,129.291764358672,128.546173449846,130.334891545668,185.9,130.14586849836002,4.40909,19,SPG
10-02-2015,216.47368,235,195,9.29272,217.0,129.753820696536,128.71076351807605,131.343014464644,187.48,131.252003367792,4.40909,19,SPG
10-05-2015,216.47368,235,195,9.29272,217.0,131.89608189936,131.89608189936,134.38138492878,191.81,134.283372978324,4.40909,19,SPG
10-06-2015,216.47368,235,195,9.29272,217.0,134.465395172028,133.68129956837998,135.74655138156,191.73,134.22736614949198,4.40909,19,SPG
10-07-2015,216.47368,235,195,9.29272,217.0,134.717425901772,134.12935419903602,136.040587232928,194.22,135.970578696888,4.40909,19,SPG
10-08-2015,216.47368,235,195,9.29272,217.0,135.68354369912402,134.654418219336,136.79667942216,194.95,136.48164100998,4.40909,19,SPG
10-09-2015,216.47368,235,195,9.29272,217.0,136.348624791504,135.499771292019,136.677664910892,195.08,136.572652106832,4.40909,19,SPG
10-12-2015,216.47368,235,195,9.29272,217.0,136.502643570792,135.879567600036,137.983324108038,196.64,137.66478526905598,4.40909,19,SPG
10-13-2015,216.47368,235,195,9.29272,217.0,137.349746856876,135.844563332016,137.727792951492,194.96,136.488641863584,4.40909,19,SPG
10-14-2015,218.68421,254,195,12.43108,220.0,136.79667942216,135.543526627044,137.643782708244,194.1,135.88656845364,4.40909,19,SPG
10-15-2015,218.84211,254,195,12.42774,220.0,136.59365466764402,135.80262821892805,138.385873190268,197.59,138.32986636143602,4.40909,19,SPG
10-16-2015,218.84211,254,195,12.42774,220.0,138.60990050559602,138.154845021336,139.20497306193602,198.6,139.03695257544,4.40909,19,SPG
10-19-2015,219.73684,254,195,12.79738,220.0,138.952942332192,138.917938064172,141.879299138664,202.59,141.830293163436,4.40909,19,SPG
10-20-2015,219.73684,254,195,12.79738,220.0,141.38923938638402,140.80816853725202,142.18733669724,202.14,141.515254751256,4.40909,19,SPG
10-21-2015,219.73684,254,195,12.79738,220.0,142.285348647696,141.809290602624,143.32147498108802,203.24,142.285348647696,4.40909,19,SPG
10-22-2015,219.73684,254,195,12.79738,220.0,142.670395595916,142.453369134192,144.063565463112,204.83,143.398484370732,4.40909,19,SPG
10-23-2015,219.63158,254,195,12.67908,220.0,142.873420350432,141.13720865664,143.629512539664,203.04,142.145331575616,4.40909,19,SPG
10-26-2015,219.63158,254,195,12.67908,220.0,142.18733669724,141.0013920967224,142.621389620688,203.37,142.376359744548,4.40909,19,SPG
10-27-2015,220.15789,254,195,12.26146,220.0,141.970310235516,141.5922641409,144.630634605036,206.19,144.350600460876,4.40909,19,SPG
10-28-2015,221.42105,254,195,12.44489,220.0,144.588629483412,141.403241093592,145.71576691365598,205.71,144.014559487884,4.40909,19,SPG
10-29-2015,222.47368,254,195,13.34706,220.0,144.028561195092,141.858296577852,144.084568023924,204.39,143.090446812156,4.40909,19,SPG
10-30-2015,224.68421,254,195,13.93614,222.0,143.370480956316,141.039196706184,143.62251168606002,201.46,141.039196706184,4.40909,19,SPG
11-02-2015,224.68421,254,195,13.93614,222.0,141.130207803036,140.878177073292,144.371603021688,205.77,144.056564609508,4.40909,19,SPG
11-03-2015,224.68421,254,195,13.93614,222.0,143.62251168606002,142.22234096526,144.46261411854,203.9,142.74740498556,4.40909,19,SPG
11-04-2015,224.68421,254,195,13.93614,222.0,143.006436568908,142.13132986840802,143.48249461398,203.74,142.635391327896,4.40909,19,SPG
11-05-2015,224.68421,254,195,13.93614,222.0,142.2923495013,141.543258165672,143.181457909008,203.0,142.1173281612,4.40909,19,SPG
11-06-2015,224.68421,254,195,13.93614,222.0,140.3671147602,135.403509554964,140.549136953904,194.9,136.44663674196002,4.40909,19,SPG
11-09-2015,224.94737,254,195,13.79731,222.0,136.285617109068,132.862199696712,136.537647838812,191.51,134.073347370204,4.40909,19,SPG
11-10-2015,224.94737,254,195,13.79731,222.0,134.535403708068,134.21336444228402,136.558650399624,194.46,136.138599183384,4.40909,19,SPG
11-11-2015,225.26316,254,195,13.8634,222.0,136.488641863584,135.137477118012,136.817681982972,193.56,135.508522359024,4.40909,19,SPG
11-12-2015,225.26316,254,195,13.8634,222.0,135.39557506944,134.124917952,135.99560759712,191.08,134.887312222464,4.40909,19,SPG
11-13-2015,225.26316,254,195,13.8634,222.0,134.887312222464,130.97651198323197,135.11320682112,186.34,131.541248479872,4.40909,19,SPG
11-16-2015,224.63158,254,195,14.68336,222.0,130.87062389011197,130.305887393472,132.628366235904,187.64,132.45894528691198,4.31818,19,SPG
11-17-2015,224.63158,254,195,14.68336,222.0,132.190695451008,131.86597196544,133.34840526912,186.83,131.887149584064,4.31818,19,SPG
11-18-2015,224.63158,254,195,14.68336,222.0,132.176577038592,132.03539291443198,134.470819056192,190.24,134.294338900992,4.31818,19,SPG
11-19-2015,224.63158,254,195,14.68336,222.0,134.626121592768,134.004911446464,136.045022040576,191.04,134.85907539763198,4.31818,19,SPG
11-20-2015,224.63158,254,195,14.68336,222.0,135.826186648128,134.908489841088,136.03090362816,192.23,135.699120936384,4.31818,19,SPG
11-23-2015,224.63158,254,195,14.68336,222.0,135.769712998464,134.54847032447998,136.133262118176,191.09,134.894371428672,4.31818,19,SPG
11-24-2015,224.63158,254,195,14.68336,222.0,134.124917952,131.082400076352,134.484937468608,187.24,132.176577038592,4.31818,19,SPG
11-25-2015,224.63158,254,195,14.68336,222.0,132.80484639110398,132.38835322483197,133.496648599488,188.49,133.058977814592,4.31818,19,SPG
11-27-2015,224.63158,254,195,14.68336,222.0,132.85426083456,132.78366877247998,134.72565640030078,190.0,134.124917952,4.31818,19,SPG
