 Date,DUK Price Target,DUK Price Target - High,DUK Price Target - Low,DUK Price Target - StdDev,DUK Price Target - Median,DUK Open,DUK Low,DUK High,DUK Close,DUK Adj. Close,DUK Rating,DUK Price Target - #,Ticker
03-02-2018,82.375,91.0,77.0,3.73957,81.0,61.989648929978,61.26649112514021,62.67970068059,75.35,61.899285010255,3.31579,16,DUK
03-05-2018,82.1875,91.0,77.0,3.92458,81.0,61.792491286946,61.50496972419101,63.805142226231006,77.49,63.657273993957,3.31579,16,DUK
03-06-2018,82.4,91.0,77.0,3.96316,81.0,63.443686547339006,62.129302260459,63.575124976027,75.86,62.318245001698,3.33333,15,DUK
03-07-2018,82.46667,91.0,77.0,3.86207,81.0,61.948574421013,61.5501516840525,62.18680657301,75.25,61.817135992325,3.27778,15,DUK
03-08-2018,82.33333,91.0,77.0,3.80643,81.0,62.047153242529,61.808921090532,62.457898332179,75.99,62.425038725007,3.27778,15,DUK
03-09-2018,82.13333,91.0,76.0,4.0475,81.0,62.35110460887,62.038938340736,62.556477153695006,76.13,62.540047350109,3.27778,15,DUK
03-12-2018,82.2,91.0,76.0,4.00333,81.0,62.531832448316,62.478435586661504,63.032941457689006,76.55,62.885073225415,3.27778,15,DUK
03-13-2018,82.0625,91.0,76.0,3.91262,81.0,63.17259478817,62.58925461184906,63.525835565269,76.47,62.819354011071,3.31579,16,DUK
03-14-2018,82.0,90.0,76.0,3.77492,81.0,63.016511654103,62.802924207485006,63.525835565269,77.0,63.2547438061,3.31579,16,DUK
03-15-2018,82.0,90.0,76.0,3.77492,81.0,63.147950082791006,62.671485778797006,63.772282619059,76.74,63.041156359482,3.31579,16,DUK
03-16-2018,82.0,90.0,76.0,3.77492,81.0,63.17259478817,63.03803469680066,63.854431636989005,77.59,63.739423011887006,3.31579,16,DUK
03-19-2018,82.25,90.0,76.0,3.92906,81.5,63.91193594954,63.01330784240373,63.969440262091005,77.04,63.28760341327201,3.31579,16,DUK
03-20-2018,82.25,90.0,76.0,3.92906,81.5,63.271173609686,62.704345385969,63.558695172441006,76.43,62.786494403899006,3.31579,16,DUK
03-21-2018,82.25,90.0,76.0,3.92906,81.5,62.786494403899006,62.301815198112,63.435471645546,76.18,62.58112185907401,3.31579,16,DUK
03-22-2018,82.25,90.0,76.0,3.92906,81.5,62.712560287762,62.498972841144,63.690133601129,76.19,62.589336760867,3.31579,16,DUK
03-23-2018,82.25,90.0,76.0,3.92906,81.5,62.860428520036,61.636408152879,63.189024591756,75.17,61.751416777981,3.31579,16,DUK
03-26-2018,82.125,90.0,76.0,3.96666,81.0,61.85821050129,61.8039921494562,62.49075793935099,75.92,62.367534412456,3.31579,16,DUK
03-27-2018,82.1875,90.0,77.0,3.87651,81.0,62.425038725007,62.244310885561,63.821572029817,77.1,63.33689282403,3.31579,16,DUK
03-28-2018,81.8125,90.0,77.0,3.97207,80.5,63.517620663476,62.893288127208,63.879076342368,77.42,63.599769681406,3.26316,16,DUK
03-29-2018,81.8125,90.0,77.0,3.97207,80.5,63.328677922237006,63.28760341327201,64.002299869263,77.47,63.640844190371,3.26316,16,DUK
04-02-2018,81.875,90.0,77.0,3.83854,81.0,63.706563404715,62.90150302900099,64.117308494365,77.1,63.33689282403,3.26316,16,DUK
04-03-2018,81.875,90.0,77.0,3.83854,81.0,63.2547438061,62.99186694872401,63.780497520852,77.26,63.468331252718,3.26316,16,DUK
04-04-2018,81.875,90.0,77.0,3.83854,81.0,63.377967332995006,63.016511654103,64.002299869263,77.71,63.838001833403,3.26316,16,DUK
04-05-2018,81.875,90.0,77.0,3.83854,81.0,63.821572029817,63.057586163068,64.72521122704701,78.6,64.56912809298,3.26316,16,DUK
04-06-2018,81.875,90.0,77.0,3.83854,81.0,64.560913191187,64.125523396158,64.81557514677,78.16,64.207672414088,3.26316,16,DUK
04-09-2018,81.9375,90.0,77.0,3.84819,81.0,64.191242610502,64.10909359257201,64.938798673665,78.47,64.462334369671,3.26316,16,DUK
04-10-2018,82.0,90.0,77.0,3.77492,81.0,64.462334369671,63.460116350925,64.53676137991557,77.52,63.681918699336,3.26316,16,DUK
04-11-2018,82.0,90.0,77.0,3.77492,81.0,63.542265368855,63.082230868447006,63.895506145954,77.08,63.320463020444,3.26316,16,DUK
04-12-2018,82.0,90.0,77.0,3.77492,81.0,63.328677922237006,62.400394019628,63.56978528986155,76.14,62.548262251902,3.26316,16,DUK
04-13-2018,82.125,90.0,77.0,3.83854,81.0,62.655055975211,62.646841073418,63.246528904307,76.67,62.983652046931,3.26316,16,DUK
04-16-2018,82.0,90.0,77.0,3.84057,81.0,63.106875573826,63.09044577024,64.141953199744,77.96,64.043374378228,3.26316,16,DUK
04-17-2018,82.0,90.0,77.0,3.84057,81.0,64.084448887193,63.903721047747005,64.692351619875,78.5,64.48697907505,3.26316,16,DUK
04-18-2018,82.125,90.0,77.0,3.77285,81.0,64.610202601945,64.298036333811,65.242750040006,78.28,64.30625123560401,3.26316,16,DUK
04-19-2018,82.1875,90.0,77.0,3.74531,81.0,64.207672414088,63.953010458505,64.577342994773,78.52,64.503408878636,3.26316,16,DUK
04-20-2018,82.1875,90.0,77.0,3.74531,81.0,64.593772798359,63.68602615023251,64.667706914496,77.68,63.81335712802401,3.26316,16,DUK
04-23-2018,82.3125,90.0,77.0,3.72019,81.5,63.977655163884,63.722993208301,64.265176726639,77.99,64.068019083607,3.26316,16,DUK
04-24-2018,82.3125,90.0,77.0,3.72019,81.5,64.256961824846,63.8856482638024,64.684136718082,78.22,64.256961824846,3.26316,16,DUK
04-25-2018,82.3125,90.0,77.0,3.72019,81.5,64.207672414088,63.928365753126,64.81557514677,78.89,64.807360244977,3.26316,16,DUK
04-26-2018,82.3125,90.0,77.0,3.72019,81.5,64.790930441391,64.511623780429,65.65349512965601,79.84,65.58777591531201,3.26316,16,DUK
04-27-2018,82.3125,90.0,77.0,3.72019,81.5,65.39061827228,65.30846925435,66.335331978475,80.5,66.12995943365,3.26316,16,DUK
04-30-2018,82.5,90.0,77.0,3.77492,81.5,66.24496805875201,65.76842160574007,66.41748099640499,80.16,65.850652772688,3.26316,16,DUK
05-01-2018,82.5,90.0,77.0,3.77492,81.5,65.850652772688,65.407048075866,65.96566139779,79.83,65.579561013519,3.26316,16,DUK
05-02-2018,82.5,90.0,77.0,3.77492,81.5,65.58777591531201,65.36597356690099,66.023165710341,79.98,65.702784540414,3.26316,16,DUK
05-03-2018,82.5,90.0,77.0,3.77492,81.5,65.513841799175,64.749855932426,65.793148460137,79.76,65.52205670096801,3.26316,16,DUK
05-04-2018,82.5,90.0,77.0,3.77492,81.5,65.530271602761,65.374188468694,66.056025317513,79.88,65.620635522484,3.26316,16,DUK
05-07-2018,82.3125,90.0,75.0,3.9484,81.5,65.61242062069101,65.259179843592,65.82600806730899,79.5,65.30846925435,3.26316,16,DUK
05-08-2018,82.3125,90.0,75.0,3.9484,81.5,65.152386120283,63.772282619059,65.218105334627,77.88,63.977655163884,3.26316,16,DUK
05-09-2018,82.3125,90.0,75.0,3.9484,81.5,63.920150851333005,63.156164984584,64.035159476435,77.64,63.780497520852,3.26316,16,DUK
05-10-2018,82.1875,90.0,75.0,3.92458,81.5,64.73342612884,63.69834850292201,65.29203945076401,78.16,64.207672414088,3.26316,16,DUK
05-11-2018,82.125,90.0,75.0,3.99805,81.5,64.24874692305299,63.690133601129,64.40483005712001,77.91,64.002299869263,3.26316,16,DUK
05-14-2018,82.3125,90.0,75.0,3.91661,82.0,64.133738297951,63.546372819751504,64.2553188444874,77.83,63.936580654919,3.26316,16,DUK
05-15-2018,82.375,90.0,75.0,3.99805,82.0,63.542265368855,62.90150302900099,63.796927324438,76.93,63.197239493549006,3.26316,16,DUK
05-16-2018,82.375,90.0,75.0,3.99805,82.0,63.197239493549006,62.02250853715,63.31323390686617,76.03,62.457898332179,3.26316,16,DUK
05-17-2018,82.375,90.0,75.0,3.99805,82.0,62.38308849831999,61.43549728062399,62.574269182592,74.15,61.63499016856,3.26316,16,DUK
05-18-2018,82.375,90.0,75.0,3.85479,82.0,61.734736612528,60.787145394832,61.96747831512,73.8,61.34406304032,3.26316,16,DUK
05-21-2018,82.1875,90.0,75.0,3.94048,82.0,61.493682706272,60.97001387544,61.556024233752005,73.68,61.244316596352,3.26316,16,DUK
05-22-2018,82.1875,90.0,75.0,3.94048,82.0,61.036511504752006,61.01157489376,61.763829325352006,74.07,61.56849253924799,3.26316,16,DUK
05-23-2018,82.1875,90.0,75.0,3.94048,82.0,61.784609834512,61.66823898321599,62.38308849831999,74.87,62.233468832368,3.26316,16,DUK
05-24-2018,82.1875,90.0,75.0,3.94048,82.0,62.233468832368,62.042288148096,63.00650377312,75.74,62.956630551136,3.26316,16,DUK
05-25-2018,82.1875,90.0,75.0,3.94048,82.0,62.956630551136,62.823635292512,63.189372253728,75.81,63.014815976784,3.26316,16,DUK
05-29-2018,82.3125,90.0,75.0,3.86844,82.0,62.973254958464,62.74882545953599,64.03721702745601,76.6,63.67148006624,3.27778,16,DUK
05-30-2018,82.3125,90.0,75.0,3.86844,82.0,63.397177345328,63.205996661056005,64.161900082416,76.98,63.987343805472,3.27778,16,DUK
05-31-2018,82.3125,90.0,75.0,3.86844,82.0,63.954094990816,63.5559404353104,64.477763821648,77.16,64.136963471424,3.27778,16,DUK
06-01-2018,82.5,90.0,75.0,4.15331,82.0,64.103714656768,62.782074274192,64.12865126776,76.08,63.239245475712,3.27778,16,DUK
06-04-2018,82.5,90.0,75.0,4.15331,82.0,63.447050567312,62.624142404576,63.5883580296,75.37,62.649079015568,3.27778,16,DUK
06-05-2018,82.5,90.0,75.0,4.15331,82.0,62.707264441216,61.992414926112,62.765449866864,74.75,62.1337223884,3.27778,16,DUK
06-06-2018,82.5,90.0,75.0,4.15331,82.0,62.108785777408,60.6790867472,62.225156628704,73.14,60.795457598496,3.27778,16,DUK
06-07-2018,82.1875,90.0,72.0,4.70663,82.0,60.795457598496,60.537779284912,61.738892714360006,73.48,61.078072523072,3.27778,16,DUK
06-08-2018,82.1875,90.0,72.0,4.70663,82.0,61.127945745056,60.571028099568,61.310814225664,73.12,60.778833191168005,3.27778,16,DUK
06-11-2018,82.0,90.0,72.0,4.80885,82.0,60.69571115452799,59.814617566144,60.87857963513599,72.12,59.947612824768,3.27778,16,DUK
06-12-2018,82.0,90.0,72.0,4.80885,82.0,59.95592502843199,59.831241973472,60.55440369224,72.48,60.246852156672,3.27778,16,DUK
06-13-2018,81.6875,90.0,72.0,4.83113,81.5,60.296725378656,59.856178584464,60.579340303232,72.25,60.0556714724,3.27778,16,DUK
06-14-2018,81.6875,90.0,72.0,4.83113,81.5,60.263476564,60.155417916368,61.24016049452,73.46,61.06144811574399,3.27778,16,DUK
06-15-2018,81.6875,90.0,72.0,4.83113,81.5,60.920140653456,60.76220878384,61.83863915832799,74.3,61.75967322352,3.27778,16,DUK
06-18-2018,81.5,90.0,72.0,4.4441,81.5,61.743048816192,61.543555928256005,62.05060035176,74.41,61.85110746382399,3.27778,16,DUK
06-19-2018,81.5,90.0,72.0,4.4441,81.5,62.117097981072,62.00313766883856,63.04806479143999,75.67,62.898445125488,3.27778,16,DUK
06-20-2018,81.8125,90.0,72.0,4.4331,82.0,63.413801752656,62.9823983824944,63.67148006624,76.19,63.33067971601599,3.38889,16,DUK
06-21-2018,81.8125,90.0,72.0,4.4331,82.0,63.33067971601599,63.23093327204799,64.153587878752,76.91,63.929158379824,3.38889,16,DUK
06-22-2018,81.8125,90.0,72.0,4.4331,82.0,63.920846176160005,63.804475324864,64.560885858288,77.43,64.361392970352,3.38889,16,DUK
06-25-2018,82.25,90.0,75.0,3.79967,82.0,64.41957839599999,64.39464178500799,65.807716407888,79.08,65.732906574912,3.38889,16,DUK
06-26-2018,82.5,90.0,75.0,4.15331,82.0,65.649784538272,65.37548181736,66.10279963796,78.79,65.49185266865601,3.38889,16,DUK
06-27-2018,82.5,90.0,75.0,4.15331,82.0,65.46691605766401,65.2507987624,66.25657540574399,79.52,66.098643536128,3.38889,16,DUK
06-28-2018,82.5,90.0,75.0,4.15331,82.0,66.28982422039999,65.74953098223999,66.62231236696,79.23,65.857589629872,3.38889,16,DUK
06-29-2018,82.5,90.0,75.0,4.15331,82.0,65.716282167584,65.25919408810063,66.115267943456,79.08,65.732906574912,3.38889,16,DUK
07-02-2018,82.8125,92.0,75.0,4.3906,82.0,65.84096522254399,65.58328690896,66.38134158274065,79.76,66.298136424064,3.38889,16,DUK
07-03-2018,82.8125,92.0,75.0,4.3906,82.0,66.298136424064,66.03854630363728,66.85089796772,79.81,66.339697442384,3.38889,16,DUK
07-05-2018,82.8125,92.0,75.0,4.3906,82.0,66.464380497344,66.1709597080048,67.012985939168,80.61,67.004673735504,3.38889,16,DUK
07-06-2018,82.8125,92.0,75.0,4.3906,82.0,66.979737124512,66.904927291536,67.91070393488,81.62,67.84420630556801,3.38889,16,DUK
07-09-2018,83.11765,92.0,75.0,4.37751,82.0,67.819269694576,65.142740114768,67.819269694576,78.64,65.36716961369599,3.36842,17,DUK
07-10-2018,83.11765,92.0,75.0,4.37751,82.0,65.184301133088,64.75206654256,66.443599988184,79.52,66.098643536128,3.36842,17,DUK
07-11-2018,83.17647,92.0,75.0,4.30096,82.0,66.25657540574399,66.23995099841599,66.97558102268,80.38,66.81349305123199,3.36842,17,DUK
07-12-2018,83.17647,92.0,75.0,4.30096,82.0,66.838429662224,66.58075134863999,67.03110654315552,80.5,66.9132394952,3.36842,17,DUK
07-13-2018,83.58824,92.0,75.0,4.21564,84.0,67.054546957488,66.481004904672,67.270664252752,80.62,67.012985939168,3.36842,17,DUK
07-16-2018,83.52941,92.0,75.0,4.18847,84.0,67.071171364816,66.564126941312,67.312225271072,80.78,67.145981197792,3.36842,17,DUK
07-17-2018,83.52941,92.0,75.0,4.18847,84.0,67.27897645641599,66.94648830985601,67.32884967839999,80.65,67.03792255016,3.36842,17,DUK
07-18-2018,83.52941,92.0,75.0,4.18847,84.0,67.11273238313599,66.41450727536001,67.11273238313599,80.44,66.863366273216,3.36842,17,DUK
07-19-2018,83.0,92.0,70.0,5.17914,84.0,67.021298142832,66.92155169886401,67.948108851368,81.2,67.49509375168,3.36842,17,DUK
07-20-2018,83.41176,92.0,70.0,4.88767,85.0,67.378722900384,66.497629312,67.603152399312,80.65,67.03792255016,3.47368,17,DUK
07-23-2018,83.82353,92.0,71.0,4.56631,85.0,67.520030362672,66.223326591088,67.520030362672,79.97,66.472692701008,3.52632,17,DUK
07-24-2018,83.88889,92.0,71.0,4.44583,85.0,66.58075134863999,65.483540464992,66.614000163296,79.89,66.406195071696,3.55,18,DUK
07-25-2018,83.88889,92.0,71.0,4.44583,85.0,66.323073035056,66.23995099841599,67.01331842731456,80.18,66.647248977952,3.55,18,DUK
07-26-2018,83.88889,92.0,71.0,4.44583,85.0,66.87167847687999,66.838429662224,67.611464602976,81.14,67.445220529696,3.55,18,DUK
07-27-2018,83.88889,92.0,71.0,4.44583,85.0,67.32884967839999,67.11946526810384,67.91070393488,81.09,67.403659511376,3.55,18,DUK
07-30-2018,83.88889,92.0,71.0,4.44583,85.0,67.20416662343999,66.99636153184,67.49509375168,80.77,67.13766899412799,3.55,18,DUK
07-31-2018,83.88889,92.0,71.0,4.44583,85.0,67.49509375168,67.129356790464,67.919016138544,81.62,67.84420630556801,3.55,18,DUK
08-01-2018,83.88889,92.0,71.0,4.44583,85.0,67.445220529696,66.614000163296,67.69458663961599,81.05,67.37041069672,3.55,18,DUK
08-02-2018,83.94444,92.0,71.0,4.478,85.0,67.021298142832,66.090331332464,67.49509375168,80.45,66.87167847687999,3.55,18,DUK
08-03-2018,84.33333,92.0,71.0,4.37163,85.0,66.929863902528,66.73710389955984,67.927328342208,81.55,67.78602087991999,3.55,18,DUK
08-06-2018,84.33333,92.0,71.0,4.37163,85.0,67.802645287248,67.16260560511999,68.342938525408,81.12,67.428596122368,3.55,18,DUK
08-07-2018,84.33333,92.0,71.0,4.37163,85.0,67.428596122368,66.497629312,67.478469344352,80.88,67.22910323443199,3.55,18,DUK
08-08-2018,84.38889,92.0,72.0,4.20501,85.0,67.012985939168,66.647248977952,67.24190402807456,80.43,66.855054069552,3.55,18,DUK
08-09-2018,84.38889,92.0,72.0,4.20501,85.0,66.879990680544,66.730371014592,67.220791030768,80.81,67.170917808784,3.55,18,DUK
08-10-2018,84.38889,92.0,72.0,4.20501,85.0,67.312225271072,67.2037510132568,67.99382597152,80.89,67.237415438096,3.55,18,DUK
08-13-2018,84.38889,92.0,72.0,4.20501,85.0,67.262352049088,66.929863902528,67.428596122368,80.94,67.27897645641599,3.55,18,DUK
08-14-2018,84.38889,92.0,72.0,4.20501,85.0,67.30391306740799,67.145981197792,67.76524037076,81.22,67.511718159008,3.55,18,DUK
08-15-2018,84.38889,92.0,72.0,4.20501,85.0,67.69458663961599,67.586527991984,68.53411920968,81.86,68.043699193504,3.55,18,DUK
08-16-2018,84.38889,92.0,72.0,4.20501,85.0,68.02478239671899,67.722113731995,68.806676447256,81.79,68.764639132711,3.55,18,DUK
08-17-2018,84.44444,92.0,72.0,4.2193,85.5,68.638527189076,68.588082411622,69.5423294517935,82.28,69.17660481525199,3.55,18,DUK
08-20-2018,84.61111,92.0,72.0,4.2965,86.0,69.26067944434199,68.621712263258,69.42042123961299,81.81,68.781454058529,3.55,18,DUK
08-21-2018,84.61111,92.0,72.0,4.2965,86.0,68.697379429439,67.95752269344699,68.756231669802,81.28,68.335858524352,3.55,18,DUK
08-22-2018,84.61111,92.0,72.0,4.2965,86.0,68.43674807926,67.713706269086,68.77304659562,80.83,67.95752269344699,3.55,18,DUK
08-23-2018,84.61111,92.0,72.0,4.2965,86.0,67.873448064357,67.823003286903,68.478785393805,80.88,67.99956000799199,3.55,18,DUK
08-24-2018,84.61111,92.0,72.0,4.2965,86.0,68.15930180326299,67.814595823994,68.51241524544099,81.41,68.44515554216899,3.55,18,DUK
08-27-2018,84.55556,92.0,72.0,4.25862,86.0,68.453563005078,67.51192715927,68.596489874531,80.59,67.755743583631,3.55,18,DUK
08-28-2018,84.55556,92.0,72.0,4.25862,86.0,67.62963163999599,67.3950634248349,67.780965972358,80.35,67.55396447381499,3.55,18,DUK
08-29-2018,84.55556,92.0,72.0,4.25862,86.0,67.67166895454099,67.419445067271,67.915485378902,80.73,67.873448064357,3.55,18,DUK
08-30-2018,84.55556,92.0,72.0,4.25862,86.0,68.06681971126399,67.797780898176,68.478785393805,81.32,68.369488375988,3.55,18,DUK
08-31-2018,84.55556,92.0,72.0,4.25862,86.0,68.35267345017,67.991152545083,68.77304659562,81.24,68.302228672716,3.55,18,DUK
09-04-2018,84.5,92.0,72.0,4.23281,86.0,68.41993315344199,68.302228672716,68.84022222426292,81.42,68.453563005078,3.55,18,DUK
09-05-2018,84.5,92.0,72.0,4.23281,86.0,68.529230171259,68.529230171259,70.03139156921003,83.19,69.941683939971,3.55,18,DUK
09-06-2018,84.5,92.0,72.0,4.23281,86.0,69.462458554158,69.462458554158,70.429316788693,83.47,70.177092901423,3.55,18,DUK
09-07-2018,84.5,92.0,72.0,4.23281,86.0,69.63060781233798,68.8908351509751,69.941683939971,82.47,69.336346610523,3.55,18,DUK
09-10-2018,84.5,92.0,72.0,4.23281,86.0,69.546533183248,69.159789889434,69.97531379160701,82.31,69.201827203979,3.55,18,DUK
09-11-2018,84.77778,92.0,72.0,4.47903,86.0,69.31112422179599,68.327451061443,69.61379288651999,81.38,68.41993315344199,3.55,18,DUK
09-12-2018,84.77778,92.0,72.0,4.47903,86.0,68.293821209807,67.77264258407808,68.52082270835,80.89,68.007967470901,3.55,18,DUK
09-13-2018,84.77778,92.0,72.0,4.47903,86.0,68.02478239671899,67.722113731995,69.117752574889,82.15,69.067307797435,3.55,18,DUK
09-14-2018,84.77778,92.0,72.0,4.47903,86.0,68.93278839089099,68.134079414536,68.9411958538,81.7,68.68897196653,3.55,18,DUK
09-17-2018,84.94444,92.0,72.0,4.57617,86.0,68.747824206893,68.31904359853401,69.058900334526,82.08,69.008455557072,3.55,18,DUK
09-18-2018,84.94444,92.0,72.0,4.57617,86.0,69.31112422179599,68.655342114894,69.36156899925,81.92,68.873936150528,3.55,18,DUK
09-19-2018,84.94444,92.0,72.0,4.57617,86.0,68.848713761801,66.940219681458,68.90756600216399,80.09,67.335370438181,3.55,18,DUK
09-20-2018,84.94444,92.0,72.0,4.57617,86.0,67.259703272,66.645958479643,67.881855527266,80.62,67.780965972358,3.55,18,DUK
09-21-2018,84.61111,92.0,72.0,4.33511,85.5,67.68007641745,66.023806224377,68.033189859628,79.82,67.108368939638,3.55,18,DUK
09-24-2018,84.61111,92.0,72.0,4.33511,85.5,67.015886847639,66.78039381155791,67.234480883273,79.61,66.931812218549,3.55,18,DUK
09-25-2018,84.61111,92.0,72.0,4.33511,85.5,66.92340475564,66.040621150195,67.00747938473,78.81,66.259215185829,3.55,18,DUK
09-26-2018,84.61111,92.0,72.0,4.33511,85.5,66.25080772292,65.611840541836,66.62527612088687,78.09,65.653877856381,3.55,18,DUK
09-27-2018,84.61111,92.0,72.0,4.33511,85.5,65.5782106902,65.5782106902,66.687995794188,78.94,66.36851220364599,3.55,18,DUK
09-28-2018,84.61111,92.0,72.0,4.33511,85.5,66.528253998917,66.50303161018999,67.3059443179995,80.02,67.27651819781799,3.55,18,DUK
10-01-2018,84.61111,92.0,72.0,4.33511,85.5,67.18403610581899,66.578698776371,67.259703272,79.55,66.881367441095,3.55,18,DUK
10-02-2018,84.61111,92.0,72.0,4.33511,85.5,67.200851031637,67.18403610581899,67.890262990175,80.42,67.612816714178,3.55,18,DUK
10-03-2018,84.61111,92.0,72.0,4.33511,85.5,67.545557010906,66.01539876146799,67.772558509449,79.19,66.578698776371,3.55,18,DUK
10-04-2018,84.61111,92.0,72.0,4.33511,85.5,66.511439073099,66.049028613104,67.284925660727,79.94,67.20925849454599,3.55,18,DUK
10-05-2018,84.61111,92.0,72.0,4.33511,85.5,67.17562864291,67.11677640254699,68.705786892348,81.4,68.43674807926,3.55,18,DUK
10-08-2018,84.61111,92.0,72.0,4.33511,85.5,68.52082270835,68.39471076471499,69.739904830155,82.14,69.058900334526,3.55,18,DUK
10-09-2018,84.83333,92.0,72.0,4.24591,85.5,69.168197352343,68.781454058529,69.521310794521,82.25,69.151382426525,3.55,18,DUK
10-10-2018,84.83333,92.0,72.0,4.24591,85.5,69.10934511198,68.79826898434699,70.042573494879,81.88,68.84030629889199,3.55,18,DUK
10-11-2018,84.83333,92.0,72.0,4.24591,85.5,69.067307797435,66.982256996003,69.28573368381082,79.98,67.242888346182,3.55,18,DUK
10-12-2018,84.94444,92.0,72.0,4.3008,85.5,67.066331625093,66.427364444009,67.352185363999,79.99,67.25129580909099,3.55,18,DUK
10-15-2018,85.0,92.0,72.0,4.18994,85.0,67.192443568728,67.015886847639,67.97433761926499,80.13,67.369000289817,3.55,18,DUK
10-16-2018,85.0,92.0,72.0,4.18994,85.0,67.301740586545,67.049516699275,68.44515554216899,80.94,68.05000478544599,3.55,18,DUK
10-17-2018,85.05556,92.0,72.0,4.19619,85.5,67.949115230538,67.419445067271,68.15930180326299,80.77,67.907077915993,3.55,18,DUK
10-18-2018,85.05556,92.0,72.0,4.19619,85.5,68.51241524544099,68.02478239671899,68.722601818166,81.26,68.31904359853401,3.55,18,DUK
10-19-2018,85.05556,92.0,72.0,4.19619,85.5,68.310636135625,68.293821209807,70.135055586878,82.75,69.571755571975,3.55,18,DUK
10-22-2018,85.33333,92.0,72.0,4.21637,86.0,69.798757070518,69.21864212979699,69.958498865789,82.64,69.479273479976,3.55,18,DUK
10-23-2018,85.33333,92.0,72.0,4.21637,86.0,69.756719755973,69.117752574889,70.647910824327,82.3,69.19341974107,3.55,18,DUK
10-24-2018,85.33333,92.0,72.0,4.21637,86.0,69.479273479976,69.17660481525199,71.530694429772,84.75,71.253248153775,3.55,18,DUK
10-25-2018,85.33333,92.0,72.0,4.21637,86.0,71.04306158105,70.12664812396899,71.085098895595,83.64,70.320019770876,3.55,18,DUK
10-26-2018,85.33333,92.0,72.0,4.21637,86.0,70.639503361418,68.453563005078,71.160766061776,81.89,68.848713761801,3.55,18,DUK
10-29-2018,85.33333,92.0,72.0,4.21637,86.0,69.016863019981,68.84030629889199,70.303204845058,83.46,70.16868543851399,3.55,18,DUK
10-30-2018,85.33333,92.0,72.0,4.21637,86.0,70.45453917741999,69.470866017067,70.81606008250701,83.83,70.47976156614699,3.55,18,DUK
10-31-2018,85.33333,92.0,72.0,4.21637,86.0,69.966906328698,68.974825705436,70.07620334651499,82.63,69.470866017067,3.55,18,DUK
11-01-2018,85.33333,92.0,72.0,4.21637,86.0,69.42042123961299,68.06681971126399,69.470866017067,81.66,68.655342114894,3.55,18,DUK
11-02-2018,85.22222,92.0,72.0,4.17074,86.0,70.12664812396899,68.007967470901,70.47976156614699,82.59,69.437236165431,3.55,18,DUK
11-05-2018,85.27778,92.0,72.0,4.03878,86.0,69.849201847972,69.51290333161201,70.488169029056,83.58,70.269574993422,3.55,18,DUK
11-06-2018,85.38889,92.0,73.0,3.86061,86.0,70.336834696694,70.151870512696,71.001024266505,84.33,70.90013471159699,3.55,18,DUK
11-07-2018,85.38889,92.0,73.0,3.86061,86.0,71.253248153775,70.2788232026219,71.27847054250199,84.7,71.21121083923,3.55,18,DUK
11-08-2018,85.38889,92.0,73.0,3.86061,86.0,71.244840690866,70.05938842069699,71.480249652318,84.33,70.90013471159699,3.55,18,DUK
11-09-2018,85.44444,92.0,73.0,3.86181,86.0,71.04306158105,70.832875008325,72.11080937049299,85.58,71.951067575222,3.55,18,DUK
11-12-2018,85.44444,92.0,73.0,3.86181,86.0,71.673621299225,71.63158398468,73.11129745666399,85.92,72.236921314128,3.5,18,DUK
11-13-2018,85.44444,92.0,73.0,3.86181,86.0,72.22010638831,71.71565861376999,72.825443717758,86.35,72.59844221921499,3.5,18,DUK
11-14-2018,85.44444,92.0,73.0,3.86181,86.0,72.22010638831,72.0057160841305,73.102889993755,86.42,72.657294459578,3.5,18,DUK
11-15-2018,85.44444,92.0,73.0,3.86181,86.0,72.1027559427,71.42031236629751,73.335063770575,86.14,73.20758365045,3.5,18,DUK
11-16-2018,85.44444,92.0,73.0,3.86181,86.0,73.46254389069999,72.995116783575,74.02345641925,86.68,73.6665120829,3.5,18,DUK
11-19-2018,85.77778,92.0,73.0,3.8666,86.0,73.58152533615,73.51353593875,74.54187557442499,87.64,74.4823848517,3.5,18,DUK
11-20-2018,85.77778,92.0,73.0,3.8666,86.0,74.847827862725,74.6183636465,75.833674125025,88.52,75.2302682231,3.5,18,DUK
11-21-2018,85.77778,92.0,73.0,3.8666,86.0,74.83083051337499,73.1905863011,74.94131328415,86.45,73.471042565375,3.5,18,DUK
11-23-2018,85.77778,92.0,73.0,3.8666,86.0,73.61552003485001,73.2585756985,73.929970997825,86.75,73.726002805625,3.5,18,DUK
11-26-2018,85.77778,92.0,73.0,3.8666,86.0,73.68350943225,73.30956774655,74.19342991274999,86.98,73.92147232315,3.5,18,DUK
11-27-2018,85.77778,92.0,73.0,3.8666,86.0,73.95546702185,73.539031962775,74.78833714,87.83,74.64385967052499,3.5,18,DUK
11-28-2018,85.77778,92.0,73.0,3.8666,86.0,74.53337689975,73.861981600425,74.6863530439,87.6,74.44839015299999,3.5,18,DUK
11-29-2018,85.77778,92.0,73.0,3.8666,86.0,74.456888827675,73.641016058875,74.83932918805,87.6,74.44839015299999,3.5,18,DUK
11-30-2018,86.16667,99.0,73.0,4.72875,86.0,74.609864971825,74.116941840675,75.408740391275,88.57,75.272761596475,3.5,18,DUK
