 Date,PM Price Target,PM Price Target - High,PM Price Target - Low,PM Price Target - StdDev,PM Price Target - Median,PM Open,PM Low,PM High,PM Close,PM Adj. Close,PM Rating,PM Price Target - #,Ticker
07-06-2017,122.78947,142.0,95.0,12.88238,124.0,87.675933110761,87.423756329967,87.9837371226125,118.35,87.77977060873499,3.5,19,PM
07-07-2017,122.78947,142.0,95.0,12.88238,124.0,87.935526855696,87.08257597948099,88.002279532965,117.9,87.44600722239001,3.5,19,PM
07-10-2017,122.84211,142.0,95.0,12.88517,124.0,87.505342935518,87.41633936582599,88.23962238547699,118.16,87.63884829005599,3.5,19,PM
07-11-2017,122.84211,142.0,95.0,12.88517,124.0,87.77977060873499,86.771063485559,87.77977060873499,117.21,86.93423669666099,3.5,19,PM
07-12-2017,122.84211,142.0,95.0,12.88517,124.0,87.631431325915,87.20124740573699,87.9585194445331,118.23,87.690767039043,3.5,19,PM
07-13-2017,122.84211,142.0,95.0,12.88517,124.0,87.75751971631199,87.104826871904,87.853940250145,117.51,87.156745620891,3.5,19,PM
07-14-2017,123.15789,142.0,95.0,13.07977,124.0,87.53501079208199,87.5201768638,88.625304520809,119.13,88.35829381173299,3.5,19,PM
07-17-2017,123.15789,142.0,95.0,13.07977,124.0,88.58821970010399,88.11353399507999,88.743975947065,119.0,88.2618732779,3.5,19,PM
07-18-2017,123.15789,142.0,95.0,13.07977,124.0,88.2618732779,88.00969649710599,89.003569692,119.64,88.736558982924,3.5,19,PM
07-19-2017,123.15789,142.0,95.0,13.07977,124.0,88.640138449091,88.573385771822,90.257036631829,121.62,90.205117882842,3.5,19,PM
07-20-2017,123.63158,142.0,95.0,13.40153,124.0,88.00969649710599,87.18641347745499,89.86393753235599,119.86,88.899732194026,3.5,19,PM
07-21-2017,123.94737,142.0,95.0,13.1928,124.0,88.68464023393699,88.054198281952,88.884898265744,119.58,88.69205719807799,3.5,19,PM
07-24-2017,123.78947,142.0,95.0,13.16126,124.0,88.580802735963,88.143201851644,88.9998612099295,118.89,88.180286672349,3.5,19,PM
07-25-2017,123.78947,142.0,95.0,13.16126,124.0,88.654972377373,87.342169724416,88.81072862433399,117.82,87.38667150926199,3.5,19,PM
07-26-2017,124.42105,142.0,95.0,12.0539,124.0,87.468258114813,87.14932865675,87.957777748119,117.65,87.260583118865,3.5,19,PM
07-27-2017,124.42105,142.0,95.0,12.0539,124.0,87.260583118865,87.127077764327,88.083866138516,118.19,87.66109918247899,3.5,19,PM
07-28-2017,124.42105,142.0,95.0,12.0539,124.0,87.675933110761,81.074835025271,88.202537564772,118.51,87.898442034991,3.5,19,PM
07-31-2017,124.31579,142.0,95.0,11.97828,124.0,86.874900983533,86.48921884820099,87.705600967325,116.71,86.56338848961099,3.5,19,PM
08-01-2017,124.31579,142.0,95.0,11.97828,124.0,86.785897413841,85.792024218947,87.06032508705799,115.88,85.947780465908,3.55,19,PM
08-02-2017,124.31579,142.0,95.0,11.97828,124.0,85.895861716921,84.464387637708,85.895861716921,114.46,84.894571557886,3.55,19,PM
08-03-2017,124.31579,142.0,95.0,11.97828,124.0,85.139331374539,84.679479597797,85.68076975683199,114.49,84.916822450309,3.55,19,PM
08-04-2017,124.31579,142.0,95.0,11.97828,124.0,85.614017079563,84.48663853013099,85.628851007845,114.76,85.117080482116,3.55,19,PM
08-07-2017,124.47368,142.0,98.0,11.60476,124.0,85.109663517975,85.057744768988,85.9514889479785,115.86,85.932946537626,3.55,19,PM
08-08-2017,124.47368,142.0,98.0,11.60476,124.0,85.65851886440899,84.96132423515499,85.703020649255,114.67,85.050327804847,3.55,19,PM
08-09-2017,124.47368,142.0,98.0,11.60476,124.0,85.28767065735899,84.97615816343699,85.88844475277999,115.41,85.599183151281,3.55,19,PM
08-10-2017,124.52632,142.0,98.0,11.57751,124.0,85.317338513923,84.60530995638699,85.66593582854999,114.22,84.716564418502,3.65,19,PM
08-11-2017,124.94737,142.0,98.0,11.18022,124.0,85.33217244220499,84.568225135682,85.606600115422,114.88,85.20608405180799,3.65,19,PM
08-14-2017,124.94737,142.0,98.0,11.18022,124.0,85.21350101594899,84.901988522027,85.376674227051,114.76,85.117080482116,3.65,19,PM
08-15-2017,124.94737,142.0,98.0,11.18022,124.0,85.21350101594899,85.131914410398,86.874900983533,116.82,86.644975095162,3.65,19,PM
08-16-2017,124.94737,142.0,98.0,11.18022,124.0,86.60789027445699,86.32700984243733,87.505342935518,117.73,87.31991883199301,3.65,19,PM
08-17-2017,124.94737,142.0,98.0,11.18022,124.0,87.334752760275,85.792024218947,87.735268823889,115.93,85.984865286613,3.65,19,PM
08-18-2017,124.94737,142.0,98.0,11.18022,124.0,85.851359932075,85.050327804847,85.999699214895,115.33,85.53984743815299,3.65,19,PM
08-21-2017,125.47368,142.0,98.0,11.1703,125.0,85.510179581589,85.354423334628,86.400215278509,116.25,86.222208139125,3.65,19,PM
08-22-2017,125.47368,142.0,98.0,11.1703,125.0,86.288960816394,85.858776896216,86.7784804497,116.23,86.207374210843,3.65,19,PM
08-23-2017,125.47368,142.0,98.0,11.1703,125.0,86.04420099974101,85.30992154978199,86.37796438608599,115.46,85.63626797198599,3.65,19,PM
08-24-2017,125.42105,142.0,98.0,11.19359,125.0,85.78460725480599,84.62756084880999,86.118370641151,114.52,84.939073342732,3.65,19,PM
08-25-2017,125.42105,142.0,98.0,11.19359,125.0,85.43600994017899,84.909405486168,85.599183151281,114.8,85.14674833868,3.65,19,PM
08-28-2017,125.42105,142.0,98.0,11.19359,125.0,85.458260832602,85.102246553834,85.821692075511,115.54,85.69560368511401,3.65,19,PM
08-29-2017,125.42105,142.0,98.0,11.19359,125.0,85.41375904775599,85.198667087667,86.66351750551449,116.55,86.444717063355,3.65,19,PM
08-30-2017,125.42105,142.0,98.0,11.19359,125.0,86.0367840356,85.710437613396,86.7784804497,116.43,86.355713493663,3.65,19,PM
08-31-2017,125.52632,142.0,98.0,11.26414,125.0,86.578222417893,86.229625103266,86.93423669666099,116.93,86.726561700713,3.65,19,PM
09-01-2017,125.52632,142.0,98.0,11.26414,125.0,86.904568840097,86.68947688000799,87.475675078954,117.83,87.394088473403,3.65,19,PM
09-05-2017,125.57895,142.0,98.0,11.30587,125.0,87.089992943622,86.504052776483,87.334752760275,117.67,87.275417047147,3.65,19,PM
09-06-2017,125.57895,142.0,98.0,11.30587,125.0,87.5201768638,87.14198586225041,88.3323344372395,118.62,87.980028640542,3.65,19,PM
09-07-2017,125.57895,142.0,98.0,11.30587,125.0,87.698184003184,86.882317947674,88.5770942538925,118.92,88.202537564772,3.65,19,PM
09-08-2017,125.57895,142.0,98.0,11.30587,125.0,88.306375062746,86.570805453752,88.402795596579,117.06,86.822982234546,3.65,19,PM
09-11-2017,125.57895,142.0,98.0,11.30587,125.0,87.208664369878,87.2049558878075,87.846523286004,117.93,87.468258114813,3.65,19,PM
09-12-2017,125.57895,142.0,98.0,11.30587,125.0,87.572095612787,86.23704206740699,87.6425567721265,117.05,86.81556527040499,3.65,19,PM
09-13-2017,125.57895,142.0,98.0,11.30587,125.0,86.58563938203399,86.578222417893,87.134494728468,116.86,86.674642951726,3.65,19,PM
09-14-2017,125.57895,142.0,98.0,11.30587,125.0,86.674642951726,86.19068604152575,86.822982234546,116.73,86.578222417893,3.65,19,PM
09-15-2017,125.57895,142.0,98.0,11.30587,125.0,86.466967955778,85.33217244220499,86.5745139358225,115.79,85.881027788639,3.65,19,PM
09-18-2017,125.57895,142.0,98.0,11.30587,125.0,85.806858147229,85.384091191192,86.177706354279,116.08,86.096119748728,3.65,19,PM
09-19-2017,125.57895,142.0,98.0,11.30587,125.0,86.02936707145899,85.2468773545835,86.088702784587,115.36,85.56209833057599,3.65,19,PM
09-20-2017,125.57895,142.0,98.0,11.30587,125.0,85.621434043704,83.648521582198,85.754939398242,113.43,84.130624251363,3.65,19,PM
09-21-2017,125.63158,142.0,98.0,11.35184,125.0,84.03420371752999,83.626270689775,84.308631390747,112.92,83.752359080172,3.65,19,PM
09-22-2017,125.63158,142.0,98.0,11.35184,125.0,83.856196578146,83.277673375148,83.967451040261,112.51,83.448263550391,3.65,19,PM
09-25-2017,125.63158,142.0,98.0,11.35184,125.0,83.641104618057,83.344426052417,84.316048354888,113.25,83.997118896825,3.65,19,PM
09-26-2017,125.63158,142.0,98.0,11.35184,125.0,84.071995989548,83.93721722861,84.86045174103529,112.21,84.01958202696099,3.65,19,PM
09-27-2017,125.63158,142.0,98.0,11.35184,125.0,83.85485243025899,83.225884879215,84.00460660907899,111.61,83.57031949050099,3.65,19,PM
09-28-2017,125.73684,142.0,98.0,11.42869,125.0,83.98963119119699,83.525393236855,84.146873078958,111.8,83.71258596038,3.65,19,PM
09-29-2017,125.73684,142.0,98.0,11.42869,125.0,83.697610542498,83.068642991454,84.079483698489,111.01,83.121056954041,3.65,19,PM
10-02-2017,125.73684,142.0,98.0,11.42869,125.0,83.285786550743,82.821548596401,83.660171997793,110.87,83.016229028867,3.65,19,PM
10-03-2017,125.73684,142.0,98.0,11.42869,125.0,82.858987141106,82.4023117727944,82.87778129054792,110.19,82.507064820879,3.65,19,PM
10-04-2017,125.73684,142.0,98.0,11.42869,125.0,82.724208380168,82.484601694056,83.78746304979,111.42,83.428053020622,3.65,19,PM
10-05-2017,125.73684,142.0,98.0,11.42869,125.0,83.45800385638599,83.323225095448,83.877315557082,111.54,83.517905527914,3.65,19,PM
10-06-2017,125.73684,142.0,98.0,11.42869,125.0,83.472979274268,82.896425685811,83.6639158522635,111.27,83.315737386507,3.65,19,PM
10-09-2017,125.73684,142.0,98.0,11.42869,125.0,83.547856363678,83.517905527914,85.794169045978,113.37,84.888156264117,3.65,19,PM
10-10-2017,125.73684,142.0,98.0,11.42869,125.0,85.449734434692,85.307467964813,86.318308671848,115.17,86.23594387349699,3.65,19,PM
10-11-2017,125.73684,142.0,98.0,11.42869,125.0,86.011312605267,85.21012774857999,86.22096845561501,114.26,85.554562359866,3.65,19,PM
10-12-2017,125.42105,142.0,98.0,11.49057,125.0,85.85407071750599,84.98549648035,85.921460097975,114.53,85.756730501273,3.65,19,PM
10-13-2017,125.42105,142.0,98.0,11.49057,125.0,86.07870198573599,85.28500483799,86.22096845561501,113.99,85.352394218459,3.65,19,PM
10-16-2017,125.42105,142.0,98.0,11.49057,125.0,85.397320472105,84.940570226704,85.65939028504,113.52,85.000471898232,3.65,19,PM
10-17-2017,125.42105,142.0,98.0,11.49057,125.0,84.700963540592,84.184311623663,84.918107099881,112.65,84.349041220365,3.65,19,PM
10-18-2017,125.42105,142.0,98.0,11.49057,125.0,84.326578093542,84.04204515378399,84.528746234949,112.51,84.244213295191,3.65,19,PM
10-19-2017,125.0,142.0,98.0,11.36013,125.0,81.645978292664,80.125973377641,83.757512214026,108.15,80.979572196915,3.65,19,PM
10-20-2017,124.15789,142.0,98.0,11.59974,125.0,81.286568263496,80.8672565628,82.005388321832,109.52,82.005388321832,3.75,19,PM
10-23-2017,123.73684,142.0,98.0,11.70624,124.0,81.952974359245,81.70587996419201,82.56696649240699,109.36,81.885584978776,3.75,19,PM
10-24-2017,122.77778,142.0,98.0,11.59768,122.5,81.743318508897,80.987059905856,82.117703955947,108.57,81.294055972437,3.73684,18,PM
10-25-2017,122.77778,142.0,98.0,11.59768,122.5,81.174252629381,79.931292945175,81.503711822785,107.0,80.1184856687,3.73684,18,PM
10-26-2017,122.77778,142.0,98.0,11.59768,122.5,80.49287111574999,80.013657743526,80.75494092868499,106.93,80.06607170611301,3.73684,18,PM
10-27-2017,122.77778,142.0,98.0,11.59768,122.5,79.86390356470599,79.182522051075,80.13346108658199,105.94,79.324788520954,3.73684,18,PM
10-30-2017,122.77778,142.0,98.0,11.59768,122.5,79.152571215311,78.291484687096,79.21996059578,104.7,78.39631261227,3.73684,18,PM
10-31-2017,122.77778,142.0,98.0,11.59768,122.5,78.43375115697499,78.066853418866,78.77144683021409,104.64,78.351386358624,3.73684,18,PM
11-01-2017,122.77778,142.0,98.0,11.59768,122.5,78.456214283798,77.60261546452399,78.6209438805,103.75,77.684980262875,3.73684,18,PM
11-02-2017,122.77778,142.0,98.0,11.59768,122.5,77.65502942711099,76.711578100545,77.759857352285,102.8,76.97364791348,3.73684,18,PM
11-03-2017,122.77778,142.0,98.0,11.59768,122.5,77.1234020923,76.734041227368,77.160840637005,102.66,76.868819988306,3.73684,18,PM
11-06-2017,121.64706,140.0,98.0,10.92725,121.0,76.838869152542,76.060147422678,77.19079147276899,102.14,76.479459123374,3.73684,17,PM
11-07-2017,121.64706,140.0,98.0,10.92725,121.0,76.419557451846,76.329704944554,77.24320543535599,103.02,77.138377510182,3.73684,17,PM
11-08-2017,121.64706,140.0,98.0,10.92725,121.0,77.138377510182,76.868819988306,77.41542274099899,103.09,77.19079147276899,3.73684,17,PM
11-09-2017,121.64706,140.0,98.0,10.92725,121.0,77.05601271183099,76.509409959138,77.19827918170999,102.46,76.719065809486,3.73684,17,PM
11-10-2017,121.64706,140.0,98.0,10.92725,121.0,76.442020578669,76.41206974290499,77.333057942648,103.02,77.138377510182,3.73684,17,PM
11-13-2017,121.64706,140.0,98.0,10.92725,121.0,77.20576689065099,77.1234020923,77.737394225462,103.51,77.505275248291,3.73684,17,PM
11-14-2017,121.64706,140.0,98.0,10.92725,121.0,77.41542274099899,76.84635686148299,77.699955680757,102.72,76.913746241952,3.73684,17,PM
11-15-2017,121.35294,135.0,98.0,10.48776,121.0,76.61423788431199,76.105073676324,76.82389373465999,102.05,76.41206974290499,3.73684,17,PM
11-16-2017,121.35294,135.0,98.0,10.48776,121.0,76.74901664525,76.7153219550155,77.46783670358599,102.66,76.868819988306,3.73684,17,PM
11-17-2017,121.35294,135.0,98.0,10.48776,121.0,76.531873085961,76.382118907141,77.130889801241,102.64,76.853844570424,3.73684,17,PM
11-20-2017,121.35294,135.0,98.0,10.48776,121.0,76.868819988306,76.756504354191,77.67749255393399,102.54,76.778967481014,3.73684,17,PM
11-21-2017,121.35294,135.0,98.0,10.48776,121.0,77.070988129713,76.99611104030299,77.82724673275399,103.36,77.392959614176,3.73684,17,PM
11-22-2017,121.35294,135.0,98.0,10.48776,121.0,77.43039815888099,77.265668562179,77.684980262875,103.54,77.527738375114,3.73684,17,PM
11-24-2017,121.35294,135.0,98.0,10.48776,121.0,77.72241880758,77.108426674418,77.79729589699001,103.18,77.258180853238,3.73684,17,PM
11-27-2017,121.35294,135.0,98.0,10.48776,121.0,77.310594815825,76.913746241952,77.355521069471,102.72,76.913746241952,3.73684,17,PM
11-28-2017,121.35294,135.0,98.0,10.48776,121.0,76.98862333136199,76.704090391604,77.168328345946,102.88,77.03354958500799,3.73684,17,PM
11-29-2017,121.35294,135.0,98.0,10.48776,121.0,76.763992063132,76.382118907141,77.250693144297,102.68,76.883795406188,3.73684,17,PM
11-30-2017,121.35294,135.0,98.0,10.48776,121.0,76.906258533011,76.831381443601,77.400447323117,102.75,76.936209368775,3.73684,17,PM
12-01-2017,121.11765,135.0,98.0,10.26635,121.0,76.99611104030299,76.486946832315,77.7111872441685,103.71,77.65502942711099,3.73684,17,PM
12-04-2017,121.11765,135.0,98.0,10.26635,121.0,77.84222215063599,77.153352928064,78.49739668297349,104.61,78.328923231801,3.73684,17,PM
12-05-2017,121.11765,135.0,98.0,10.26635,121.0,78.403800321211,78.126755090394,79.04774329013699,105.46,78.965378491786,3.73684,17,PM
12-06-2017,121.11765,135.0,98.0,10.26635,121.0,79.02528016331401,78.823112021907,80.814842600213,107.6,80.56774820515999,3.73684,17,PM
12-07-2017,121.11765,135.0,98.0,10.26635,121.0,80.470407988927,79.541932080243,80.470407988927,106.7,79.89385440047,3.73684,17,PM
12-08-2017,121.11765,135.0,98.0,10.26635,121.0,79.751587930591,78.99532932755,79.878878982588,106.59,79.811489602119,3.73684,17,PM
12-11-2017,121.11765,135.0,98.0,10.26635,121.0,79.81897731106,79.21996059578,79.81897731106,106.04,79.399665610364,3.73684,17,PM
12-12-2017,121.11765,135.0,98.0,10.26635,121.0,79.541932080243,79.272374558367,80.852281144918,107.3,80.34311693692999,3.73684,17,PM
12-13-2017,121.11765,135.0,98.0,10.26635,121.0,80.185875049169,80.103510250818,81.3651892073765,108.24,81.046961577384,3.73684,17,PM
12-14-2017,121.11765,135.0,98.0,10.26635,121.0,80.882231980682,80.29819068328399,81.256617427732,107.68,80.627649876688,3.73684,17,PM
12-15-2017,121.11765,135.0,98.0,10.26635,121.0,81.189228047263,81.189228047263,82.56696649240699,109.68,82.125191664888,3.73684,17,PM
12-18-2017,121.11765,135.0,98.0,10.26635,121.0,82.185093336416,80.71750238397999,82.462138567233,107.97,80.844793435977,3.73684,17,PM
12-19-2017,121.29412,135.0,98.0,10.42488,121.0,81.196715756204,80.88971968962299,81.481248695962,108.12,80.957109070092,3.73684,17,PM
12-20-2017,121.29412,135.0,98.0,10.42488,121.0,80.1630412042,78.325341297349,80.1630412042,104.37,78.930345381909,3.73684,17,PM
12-21-2017,121.29412,135.0,98.0,10.42488,121.0,79.02865854565,79.005970892479,79.641225181267,104.78,79.240409975246,3.73684,17,PM
12-22-2017,121.29412,135.0,98.0,10.42488,121.0,79.278222730531,79.043783647764,79.747100896065,104.65,79.142096811505,3.73684,17,PM
12-26-2017,121.29412,135.0,98.0,10.42488,121.0,79.240409975246,78.476592318489,79.278222730531,104.11,78.733719054427,3.73684,17,PM
12-27-2017,121.29412,135.0,98.0,10.42488,121.0,79.06647130093499,78.839594769225,79.41056737402849,104.71,79.187472117847,3.73684,17,PM
12-28-2017,121.29412,135.0,98.0,10.42488,121.0,79.33116058793,78.711031401256,79.33116058793,104.81,79.263097628417,3.73684,17,PM
12-29-2017,121.29412,135.0,98.0,10.42488,121.0,79.467286506956,79.40678609849999,80.556293859164,105.65,79.898351917205,3.73684,17,PM
01-02-2018,121.29412,135.0,98.0,10.42488,121.0,80.026915285174,78.771531809712,80.2913776956373,104.39,78.945470484023,3.73684,17,PM
01-03-2018,121.29412,135.0,98.0,10.42488,121.0,78.922782830852,78.54057150043123,79.29712910817351,104.26,78.84715732028201,3.73684,17,PM
01-04-2018,121.29412,135.0,98.0,10.42488,121.0,78.832032218168,78.24971578677899,79.021095994593,103.47,78.24971578677899,3.73684,17,PM
01-05-2018,120.94118,135.0,98.0,10.5299,120.0,78.098464765639,78.098464765639,79.10428405622,104.3,78.87740752450999,3.73684,17,PM
01-08-2018,120.94118,135.0,98.0,10.5299,120.0,78.635405890686,78.53709272694499,79.157221913619,104.14,78.756406707598,3.73684,17,PM
01-09-2018,120.94118,135.0,98.0,10.5299,120.0,79.217722322075,78.832032218168,79.739538345008,104.89,79.323598036873,3.73684,17,PM
01-10-2018,121.41176,140.0,98.0,11.17275,120.0,79.42191120061399,78.559780380116,80.19329140842801,105.63,79.88322681509099,3.73684,17,PM
01-11-2018,120.88235,140.0,98.0,10.76969,120.0,80.40504283802399,78.9568143106085,80.631919369734,104.86,79.300910383702,3.73684,17,PM
01-12-2018,121.29412,140.0,98.0,11.23422,120.0,79.837851508749,78.582468033287,79.890789366148,104.5,79.02865854565,3.73684,17,PM
01-16-2018,120.58824,140.0,98.0,10.96014,120.0,79.06647130093499,78.476592318489,79.39166099638601,104.87,79.308472934759,3.73684,17,PM
01-17-2018,120.58824,140.0,98.0,10.96014,120.0,79.467286506956,79.467286506956,80.352104980625,105.79,80.00422763200301,3.73684,17,PM
01-18-2018,120.58824,140.0,98.0,10.96014,120.0,79.754663447122,79.25553507736,79.943727223547,105.07,79.459723955899,3.73684,17,PM
01-19-2018,121.17647,140.0,98.0,10.85864,124.0,79.845414059806,79.815163855578,82.514994582927,108.92,82.371306112844,3.84211,17,PM
01-22-2018,121.17647,140.0,98.0,10.85864,124.0,82.545244787155,82.02342876422199,82.94605999317601,108.81,82.288118051217,3.84211,17,PM
01-23-2018,121.17647,140.0,98.0,10.85864,124.0,82.05367896845,81.97805345788001,83.0179042282175,109.53,82.832621727321,3.84211,17,PM
01-24-2018,121.17647,140.0,98.0,10.85864,124.0,82.855309380492,82.855309380492,83.861128671073,110.6,83.64181469041999,3.84211,17,PM
01-25-2018,121.17647,140.0,98.0,10.85864,124.0,83.513251322451,77.90940098921399,84.133380509125,107.49,81.28986131169299,3.84211,17,PM
01-26-2018,121.17647,140.0,98.0,10.85864,124.0,81.19154814795199,81.153735392667,83.53593897562199,110.19,83.331750097083,3.84211,17,PM
01-29-2018,121.35294,140.0,98.0,10.86246,124.0,82.90824723789099,81.985616008937,82.96118509529,108.61,82.136867030077,3.84211,17,PM
01-30-2018,121.35294,140.0,98.0,10.86246,124.0,81.82680243674,81.4895126595978,82.711620910409,107.94,81.630176109258,3.84211,17,PM
01-31-2018,121.35294,140.0,98.0,10.86246,124.0,81.849490089911,80.722669982418,82.030991315279,107.23,81.09323498421101,3.84211,17,PM
02-01-2018,121.35294,140.0,98.0,10.86246,124.0,80.949546514128,79.35747826560835,81.357924271206,105.17,79.535349466469,3.84211,17,PM
02-02-2018,121.35294,140.0,98.0,10.86246,124.0,79.40678609849999,78.037964357183,79.807601304521,103.44,78.227028133608,3.84211,17,PM
02-05-2018,121.35294,140.0,98.0,10.86246,124.0,77.841338029701,74.498690462507,78.257278337836,98.69,74.634816381533,3.84211,17,PM
02-06-2018,121.35294,140.0,98.0,10.86246,124.0,73.591184335667,73.099618516962,76.109513837648,100.33,75.875074754881,3.89474,17,PM
02-07-2018,121.35294,140.0,98.0,10.86246,124.0,75.54988505943,74.49112791145,76.843081290177,98.88,74.77850485161599,3.89474,17,PM
02-08-2018,121.23529,140.0,98.0,10.94118,124.0,75.262508119264,74.8692554643,77.425397721566,100.39,75.920450061223,3.89474,17,PM
02-09-2018,119.41176,135.0,98.0,9.21034,123.0,76.30614016513,74.528940666735,76.83551873911999,99.94,75.580135263658,3.83333,17,PM
02-12-2018,118.76471,135.0,98.0,9.71675,123.0,75.82969944853899,75.466696997803,77.947213744499,102.4,77.44052282368,3.83333,17,PM
02-13-2018,118.76471,135.0,98.0,9.71675,123.0,76.941394453918,76.3628592980575,78.015276704012,103.05,77.932088642385,3.83333,17,PM
02-14-2018,118.76471,135.0,98.0,9.71675,123.0,77.70521211067499,76.941394453918,78.27240343995,102.54,77.546398538478,3.83333,17,PM
02-15-2018,118.76471,135.0,98.0,9.71675,123.0,77.561523640592,77.183396087742,78.43121701214699,103.69,78.416091910033,3.83333,17,PM
02-16-2018,118.76471,135.0,98.0,9.71675,123.0,78.128714969867,77.932088642385,79.50509926224099,104.31,78.884970075567,3.83333,17,PM
02-20-2018,118.29412,135.0,98.0,9.64527,120.0,78.42365446109,77.387584966281,78.567342931173,102.85,77.780837621245,3.83333,17,PM
02-21-2018,118.64706,135.0,104.0,8.98326,120.0,77.96990139767,77.879150784986,79.444598853785,103.72,78.438779563204,3.83333,17,PM
02-22-2018,118.64706,135.0,104.0,8.98326,120.0,78.393404256862,77.811087825473,79.792476202407,102.98,77.879150784986,3.83333,17,PM
02-23-2018,118.64706,135.0,104.0,8.98326,120.0,78.385841705805,78.21946558255101,80.435293042252,106.11,80.246229265827,3.83333,17,PM
02-26-2018,118.64706,135.0,104.0,8.98326,120.0,80.336979878511,79.542912017526,80.760482737703,106.68,80.677294676076,3.83333,17,PM
02-27-2018,118.64706,135.0,104.0,8.98326,120.0,80.457980695423,78.711031401256,80.518481103879,104.08,78.711031401256,3.83333,17,PM
02-28-2018,119.52941,135.0,104.0,8.82588,123.0,79.70928814078,78.27240343995,79.88322681509099,103.55,78.310216195235,3.94444,17,PM
03-01-2018,119.52941,135.0,104.0,8.82588,123.0,78.400966807919,77.841338029701,79.4408175782565,104.68,79.164784464676,3.94444,17,PM
03-02-2018,119.52941,135.0,104.0,8.82588,123.0,78.884970075567,78.884970075567,80.979796718356,106.81,80.775607839817,3.94444,17,PM
03-05-2018,119.52941,135.0,104.0,8.82588,123.0,80.19329140842801,79.989102529889,81.554550598688,107.7,81.44867488389,3.94444,17,PM
03-06-2018,119.52941,135.0,104.0,8.82588,123.0,81.494050190232,80.631919369734,81.6755514156,107.98,81.660426313486,3.94444,17,PM
03-07-2018,119.52941,135.0,104.0,8.82588,123.0,80.896608656729,80.41449602684524,81.56211314974499,106.89,80.83610824827299,3.94444,17,PM
03-08-2018,119.52941,135.0,104.0,8.82588,123.0,81.04029712681199,80.873921003558,82.477181827642,109.0,82.4318065213,3.94444,17,PM
03-09-2018,119.52941,135.0,104.0,8.82588,123.0,82.779683869922,81.660426313486,83.11243611643,108.3,81.90242794731,3.94444,17,PM
03-12-2018,119.35294,135.0,104.0,8.76451,121.0,81.66798886454299,81.025172024698,82.10661682584899,107.14,81.025172024698,3.94444,17,PM
03-13-2018,119.35294,135.0,104.0,8.76451,121.0,81.357924271206,80.790732941931,81.486487639175,107.24,81.100797535268,3.94444,17,PM
03-14-2018,119.35294,135.0,104.0,8.76451,121.0,81.304986413807,79.67903793655199,81.486487639175,105.61,79.868101712977,3.94444,17,PM
03-15-2018,119.35294,135.0,104.0,8.76451,121.0,79.626100079153,79.2366286997175,80.00422763200301,104.99,79.399223547443,3.94444,17,PM
03-16-2018,119.35294,135.0,104.0,8.76451,121.0,79.40678609849999,78.022839255069,80.01179018306,103.46,78.242153235722,3.94444,17,PM
03-19-2018,119.35294,135.0,104.0,8.76451,121.0,77.99258905084099,76.91114424969,78.234590684665,101.74,76.941394453918,3.94444,17,PM
03-20-2018,119.35294,135.0,104.0,8.76451,121.0,77.047270168716,75.71626118268401,77.274146700426,100.27,75.82969944853899,3.94444,17,PM
03-21-2018,119.35294,135.0,104.0,8.76451,121.0,75.737969970624,74.193857139168,76.028446641888,97.75,74.7213016212,3.94444,17,PM
03-22-2018,119.35294,135.0,104.0,8.76451,121.0,74.576063285568,74.37731608944,75.8679200604,97.67,74.660148637776,3.94444,17,PM
03-23-2018,119.35294,135.0,104.0,8.76451,121.0,75.14172838224,73.00901808532801,75.462781545216,95.63,73.100747560464,4.0,17,PM
03-26-2018,119.35294,135.0,104.0,8.76451,121.0,73.758142132272,73.368291862944,74.23467675560352,96.35,73.65112441128,4.0,17,PM
03-27-2018,119.35294,135.0,104.0,8.76451,121.0,73.658768534208,73.360647740016,74.66007219654672,96.73,73.941601082544,4.0,17,PM
03-28-2018,119.35294,135.0,104.0,8.76451,121.0,74.49197793336,74.316163106016,76.578823492704,99.79,76.280702698512,4.0,17,PM
03-29-2018,119.35294,135.0,104.0,8.76451,121.0,76.655264721984,75.844987691616,77.213285695728,99.4,75.98258190432,4.0,17,PM
04-02-2018,119.35294,135.0,104.0,8.76451,121.0,76.127820239952,74.38113815090401,76.387720419504,97.54,74.560775039712,4.0,17,PM
04-03-2018,119.35294,135.0,104.0,8.76451,121.0,75.134084259312,74.530198548,76.494738140496,99.85,76.32656743608,4.0,17,PM
04-04-2018,119.35294,135.0,104.0,8.76451,121.0,75.822055322832,75.60037575792,77.480829998208,100.92,77.144488589376,4.0,17,PM
04-05-2018,119.35294,135.0,104.0,8.76451,121.0,77.503762366992,76.601755861488,78.130580447088,101.7,77.74073017776,4.0,17,PM
04-06-2018,119.35294,135.0,104.0,8.76451,121.0,77.679577194336,76.85401191811201,78.283462905648,101.02,77.220929818656,4.0,17,PM
04-09-2018,119.35294,135.0,104.0,8.76451,121.0,77.572559473344,76.769926565904,78.000630357312,100.7,76.97631788496,4.0,17,PM
04-10-2018,119.38889,135.0,104.0,8.51886,120.5,77.396744646,76.838723672256,77.801883161184,101.1,77.28208280208,4.05263,18,PM
04-11-2018,119.38889,135.0,104.0,8.51886,120.5,77.136844466448,76.922809024464,78.191733430512,100.72,76.991606130816,4.05263,18,PM
04-12-2018,119.38889,135.0,104.0,8.51886,120.5,77.457897629424,76.464161648784,77.91654500510401,100.25,76.6323323532,4.05263,18,PM
