 Date,NFLX Price Target,NFLX Price Target - High,NFLX Price Target - Low,NFLX Price Target - StdDev,NFLX Price Target - Median,NFLX Open,NFLX Low,NFLX High,NFLX Close,NFLX Adj. Close,NFLX Rating,NFLX Price Target - #,Ticker
01-30-2018,263.1975,330.0,90.0,52.5877,282.0,277.0,272.7,282.73,278.8,278.8,3.95455,40,NFLX
01-31-2018,263.1975,330.0,90.0,52.5877,282.0,281.94,269.58,282.289,270.3,270.3,3.95455,40,NFLX
02-01-2018,263.1975,330.0,90.0,52.5877,282.0,266.41,263.38,271.95,265.07,265.07,3.95455,40,NFLX
02-02-2018,263.1975,330.0,90.0,52.5877,282.0,263.0,262.71,270.62,267.43,267.43,3.95455,40,NFLX
02-05-2018,263.1975,330.0,90.0,52.5877,282.0,262.0,250.03,267.899,254.26,254.26,3.95455,40,NFLX
02-06-2018,263.1975,330.0,90.0,52.5877,282.0,247.7,245.0,266.7,265.72,265.72,3.95455,40,NFLX
02-07-2018,263.1975,330.0,90.0,52.5877,282.0,266.58,264.325,272.45,264.56,264.56,3.95455,40,NFLX
02-08-2018,263.1975,330.0,90.0,52.5877,282.0,267.08,250.0,267.62,250.1,250.1,3.95455,40,NFLX
02-09-2018,263.1975,330.0,90.0,52.5877,282.0,253.85,236.11,255.7999,249.47,249.47,3.95455,40,NFLX
02-12-2018,263.1975,330.0,90.0,52.5877,282.0,252.14,249.0,259.15,257.95,257.95,3.95455,40,NFLX
02-13-2018,263.1975,330.0,90.0,52.5877,282.0,257.29,254.7,261.41,258.27,258.27,3.95455,40,NFLX
02-14-2018,265.5725,330.0,90.0,50.66076,282.0,260.47,260.33,269.88,266.0,266.0,3.95455,40,NFLX
02-15-2018,265.575,330.0,90.0,50.65416,282.0,270.03,267.63,280.5,280.27,280.27,3.95455,40,NFLX
02-16-2018,265.575,330.0,90.0,50.65416,282.0,278.73,275.69,281.96,278.52,278.52,3.95455,40,NFLX
02-20-2018,265.07692,330.0,90.0,51.20266,281.0,277.74,276.61,285.812,278.55,278.55,3.93023,39,NFLX
02-21-2018,266.05128,330.0,90.0,51.85381,283.0,282.07,280.01,286.64,281.04,281.04,3.93023,39,NFLX
02-22-2018,266.05128,330.0,90.0,51.85381,283.0,283.88,274.45,284.5,278.14,278.14,3.93023,39,NFLX
02-23-2018,266.05128,330.0,90.0,51.85381,283.0,281.0,277.81,286.0,285.93,285.93,3.93023,39,NFLX
02-26-2018,266.05128,330.0,90.0,51.85381,283.0,288.75,287.01,295.6475,294.16,294.16,3.93023,39,NFLX
02-27-2018,266.05128,330.0,90.0,51.85381,283.0,294.77,290.59,297.36,290.61,290.61,3.93023,39,NFLX
02-28-2018,266.05128,330.0,90.0,51.85381,283.0,293.1,290.78,295.75,291.38,291.38,3.93023,39,NFLX
03-01-2018,266.05128,330.0,90.0,51.85381,283.0,292.75,283.83,295.25,290.39,290.39,3.93023,39,NFLX
03-02-2018,265.55263,330.0,90.0,52.43929,281.5,284.65,283.23,301.18,301.05,301.05,3.90476,38,NFLX
03-05-2018,268.44737,345.0,90.0,54.76154,284.0,302.85,297.6,316.91,315.0,315.0,3.90476,38,NFLX
03-06-2018,272.18421,400.0,90.0,59.09887,285.0,319.88,316.5,325.79,325.22,325.22,3.85714,38,NFLX
03-07-2018,272.18421,400.0,90.0,59.09887,285.0,320.0,314.55,323.74,321.16,321.16,3.85714,38,NFLX
03-08-2018,272.18421,400.0,90.0,59.09887,285.0,322.2,314.13,322.9176,317.0,317.0,3.85714,38,NFLX
03-09-2018,274.26316,400.0,90.0,61.08393,285.0,321.33,320.23,331.44,331.44,331.44,3.85714,38,NFLX
03-12-2018,274.26316,400.0,90.0,61.08393,285.0,333.56,318.6,333.98,321.3,321.3,3.85714,38,NFLX
03-13-2018,274.26316,400.0,90.0,61.08393,285.0,323.87,313.278,325.8409,315.88,315.88,3.85714,38,NFLX
03-14-2018,276.23684,400.0,90.0,62.59201,285.0,318.16,317.7,323.88,321.55,321.55,3.85714,38,NFLX
03-15-2018,281.55,400.0,90.0,64.7962,285.0,323.17,318.14,323.4,321.09,321.09,3.84091,40,NFLX
03-16-2018,281.55,400.0,90.0,64.7962,285.0,321.42,318.37,324.11,318.45,318.45,3.84091,40,NFLX
03-19-2018,281.19512,400.0,90.0,64.04047,285.0,315.8,307.34,317.0,313.48,313.48,3.77778,41,NFLX
03-20-2018,281.19512,400.0,90.0,64.04047,285.0,313.26,312.8,319.5,317.5,317.5,3.77778,41,NFLX
03-21-2018,281.19512,400.0,90.0,64.04047,285.0,316.35,314.511,319.4,316.48,316.48,3.77778,41,NFLX
03-22-2018,281.19512,400.0,90.0,64.04047,285.0,313.07,305.66,314.12,306.7,306.7,3.77778,41,NFLX
03-23-2018,281.19512,400.0,90.0,64.04047,285.0,307.41,300.36,310.73,300.94,300.94,3.77778,41,NFLX
03-26-2018,281.19512,400.0,90.0,64.04047,285.0,309.36,302.0,321.03,320.35,320.35,3.77778,41,NFLX
03-27-2018,281.19512,400.0,90.0,64.04047,285.0,322.49,297.0,322.9,300.69,300.69,3.77778,41,NFLX
03-28-2018,285.7561,400.0,90.0,66.27172,285.0,298.39,281.61,298.8,285.77,285.77,3.77778,41,NFLX
03-29-2018,285.7561,400.0,90.0,66.27172,285.0,287.0,275.9,295.35,295.35,295.35,3.77778,41,NFLX
04-02-2018,286.07317,400.0,90.0,66.21229,285.0,291.94,275.05,292.87,280.29,280.29,3.77778,41,NFLX
04-03-2018,286.07317,400.0,90.0,66.21229,285.0,285.45,278.01,291.25,283.67,283.67,3.77778,41,NFLX
04-04-2018,286.07317,400.0,90.0,66.21229,285.0,273.63,271.2239,290.31,288.94,288.94,3.77778,41,NFLX
04-05-2018,286.07317,400.0,90.0,66.21229,285.0,293.15,289.11,299.16,293.97,293.97,3.77778,41,NFLX
04-06-2018,286.07317,400.0,90.0,66.21229,285.0,289.1,285.65,298.85,288.85,288.85,3.77778,41,NFLX
04-09-2018,286.07317,400.0,90.0,66.21229,285.0,291.77,289.12,299.55,289.93,289.93,3.77778,41,NFLX
04-10-2018,290.65854,400.0,90.0,66.89183,300.0,297.68,291.69,298.95,298.07,298.07,3.77778,41,NFLX
04-11-2018,292.97561,400.0,90.0,67.78463,300.0,302.885,301.82,311.64,303.67,303.67,3.77778,41,NFLX
04-12-2018,294.43902,400.0,90.0,68.24277,305.0,309.719,306.75,311.13,309.25,309.25,3.77778,41,NFLX
04-13-2018,297.60976,400.0,90.0,67.99458,320.0,317.29,308.23,317.49,311.65,311.65,3.82222,41,NFLX
04-16-2018,300.29268,400.0,90.0,68.05387,325.0,315.99,304.0,316.1,307.78,307.78,3.82222,41,NFLX
04-17-2018,328.46341,420.0,90.0,70.86473,350.0,329.66,323.77,338.62,336.06,336.06,3.82222,41,NFLX
04-18-2018,329.31707,420.0,90.0,70.78771,350.0,336.3,331.1,338.82,334.52,334.52,3.82222,41,NFLX
04-19-2018,329.33333,420.0,90.0,69.94,348.5,332.88,326.77,335.31,332.7,332.7,3.80435,42,NFLX
04-20-2018,329.33333,420.0,90.0,69.94,348.5,332.22,326.0,336.51,327.77,327.77,3.80435,42,NFLX
04-23-2018,329.92857,420.0,90.0,70.21918,348.5,329.15,317.08,331.22,318.69,318.69,3.80435,42,NFLX
04-24-2018,329.92857,420.0,90.0,70.21918,348.5,319.217,302.31,320.249,307.02,307.02,3.80435,42,NFLX
04-25-2018,329.92857,420.0,90.0,70.21918,348.5,306.37,292.615,309.98,305.76,305.76,3.80435,42,NFLX
04-26-2018,329.92857,420.0,90.0,70.21918,348.5,310.0,305.58,316.63,313.98,313.98,3.80435,42,NFLX
04-27-2018,329.92857,420.0,90.0,70.21918,348.5,316.25,306.5,317.45,311.76,311.76,3.80435,42,NFLX
04-30-2018,329.43902,420.0,90.0,70.9995,347.0,311.07,310.118,317.88,312.46,312.46,3.77778,41,NFLX
05-01-2018,329.43902,420.0,90.0,70.9995,347.0,310.36,306.69,313.48,313.3,313.3,3.77778,41,NFLX
05-02-2018,329.43902,420.0,90.0,70.9995,347.0,311.65,310.4034,317.1,313.36,313.36,3.77778,41,NFLX
05-03-2018,329.43902,420.0,90.0,70.9995,347.0,312.59,305.73,312.59,311.69,311.69,3.77778,41,NFLX
05-04-2018,329.43902,420.0,90.0,70.9995,347.0,308.71,307.67,320.98,320.09,320.09,3.77778,41,NFLX
05-07-2018,329.43902,420.0,90.0,70.9995,347.0,321.9947,319.34,329.0234,326.26,326.26,3.77778,41,NFLX
05-08-2018,329.43902,420.0,90.0,70.9995,347.0,325.9,323.05,327.348,326.89,326.89,3.77778,41,NFLX
05-09-2018,329.43902,420.0,90.0,70.9995,347.0,328.79,327.51,331.95,330.3,330.3,3.77778,41,NFLX
05-10-2018,329.43902,420.0,90.0,70.9995,347.0,331.5,327.3438,332.055,329.6,329.6,3.77778,41,NFLX
05-11-2018,329.43902,420.0,90.0,70.9995,347.0,329.65,324.87,331.26,326.46,326.46,3.77778,41,NFLX
05-14-2018,329.43902,420.0,90.0,70.9995,347.0,327.25,327.04,330.5038,328.53,328.53,3.77778,41,NFLX
05-15-2018,329.43902,420.0,90.0,70.9995,347.0,325.94,322.434,326.94,326.13,326.13,3.77778,41,NFLX
05-16-2018,329.43902,420.0,90.0,70.9995,347.0,326.28,325.14,329.72,328.19,328.19,3.77778,41,NFLX
05-17-2018,329.43902,420.0,90.0,70.9995,347.0,327.53,323.1734,330.45,325.22,325.22,3.77778,41,NFLX
05-18-2018,329.56098,420.0,90.0,71.03385,350.0,324.9,322.8,326.42,324.18,324.18,3.77778,41,NFLX
05-21-2018,329.56098,420.0,90.0,71.03385,350.0,327.11,325.45,331.88,331.82,331.82,3.77778,41,NFLX
05-22-2018,329.56098,420.0,90.0,71.03385,350.0,334.05,331.15,336.63,331.62,331.62,3.77778,41,NFLX
05-23-2018,329.56098,420.0,90.0,71.03385,350.0,329.04,328.09,345.0,344.72,344.72,3.77778,41,NFLX
05-24-2018,329.56098,420.0,90.0,71.03385,350.0,344.34,341.12,354.0,349.29,349.29,3.77778,41,NFLX
05-25-2018,329.56098,420.0,90.0,71.03385,350.0,349.9,348.83,354.36,351.29,351.29,3.77778,41,NFLX
05-29-2018,331.26829,420.0,90.0,71.62232,352.0,351.5,346.71,356.1,349.73,349.73,3.77778,41,NFLX
05-30-2018,331.26829,420.0,90.0,71.62232,352.0,352.37,349.26,354.0,353.54,353.54,3.77778,41,NFLX
05-31-2018,331.26829,420.0,90.0,71.62232,352.0,353.8,350.21,355.53,351.6,351.6,3.77778,41,NFLX
06-01-2018,331.26829,420.0,90.0,71.62232,352.0,353.88,352.82,359.99,359.93,359.93,3.77778,41,NFLX
06-04-2018,331.26829,420.0,90.0,71.62232,352.0,362.685,355.51,363.0,361.81,361.81,3.77778,41,NFLX
06-05-2018,331.26829,420.0,90.0,71.62232,352.0,363.32,361.4124,369.83,365.8,365.8,3.77778,41,NFLX
06-06-2018,331.26829,420.0,90.0,71.62232,352.0,367.7848,363.33,369.6799,367.45,367.45,3.77778,41,NFLX
06-07-2018,331.26829,420.0,90.0,71.62232,352.0,368.54,357.8,368.7,361.4,361.4,3.77778,41,NFLX
06-08-2018,331.26829,420.0,90.0,71.62232,352.0,358.06,356.25,362.39,360.57,360.57,3.77778,41,NFLX
06-11-2018,331.26829,420.0,90.0,71.62232,352.0,361.88,360.91,365.67,361.45,361.45,3.77778,41,NFLX
06-12-2018,331.26829,420.0,90.0,71.62232,352.0,363.6,362.0,365.98,363.83,363.83,3.77778,41,NFLX
06-13-2018,333.70732,490.0,90.0,75.19446,352.0,367.53,364.11,384.2537,379.93,379.93,3.77778,41,NFLX
06-14-2018,333.70732,490.0,90.0,75.19446,352.0,384.27,383.25,395.03,392.87,392.87,3.77778,41,NFLX
06-15-2018,333.70732,490.0,90.0,75.19446,352.0,390.71,387.51,398.86,391.98,391.98,3.77778,41,NFLX
06-18-2018,333.70732,490.0,90.0,75.19446,352.0,387.72,386.5,393.16,390.4,390.4,3.77778,41,NFLX
06-19-2018,335.0,490.0,90.0,76.20447,352.0,389.5,388.5,405.29,404.98,404.98,3.77778,41,NFLX
06-20-2018,337.375,490.0,90.0,75.63752,356.0,415.15,409.6,419.4675,416.76,416.76,3.84091,40,NFLX
06-21-2018,341.875,500.0,90.0,81.11356,356.0,421.38,406.3701,423.2056,415.44,415.44,3.84091,40,NFLX
06-22-2018,341.875,500.0,90.0,81.11356,356.0,419.98,409.651,420.5,411.09,411.09,3.84091,40,NFLX
06-25-2018,341.875,500.0,90.0,81.11356,356.0,404.69,378.75,405.99,384.48,384.48,3.84091,40,NFLX
06-26-2018,345.80488,503.0,90.0,83.885,360.0,393.28,389.05,404.78,399.39,399.39,3.86667,41,NFLX
06-27-2018,348.43902,503.0,90.0,85.71395,360.0,407.56,390.0,411.5865,390.39,390.39,3.86667,41,NFLX
06-28-2018,350.73171,503.0,90.0,86.60311,360.0,395.0,387.1,396.9,395.42,395.42,3.84091,41,NFLX
06-29-2018,350.73171,503.0,90.0,86.60311,360.0,399.19,390.55,401.3299,391.43,391.43,3.84091,41,NFLX
07-02-2018,352.92683,503.0,90.0,86.42984,370.0,385.45,380.0,398.38,398.18,398.18,3.84091,41,NFLX
07-03-2018,354.26829,503.0,90.0,87.18554,370.0,399.49,389.5,399.98,390.52,390.52,3.84091,41,NFLX
07-05-2018,355.43902,503.0,90.0,84.47313,370.0,393.8,390.86,399.24,398.39,398.39,3.84091,41,NFLX
07-06-2018,355.43902,503.0,90.0,84.47313,370.0,397.45,395.5225,408.6495,408.25,408.25,3.84091,41,NFLX
07-09-2018,360.80488,503.0,90.0,86.0715,370.0,415.95,411.1,419.12,418.97,418.97,3.84091,41,NFLX
07-10-2018,366.52381,503.0,90.0,87.65062,370.0,417.24,413.08,419.44,415.63,415.63,3.84444,42,NFLX
07-11-2018,367.59524,503.0,90.0,87.47246,371.0,411.34,410.6,419.77,418.65,418.65,3.84444,42,NFLX
07-12-2018,374.97619,503.0,90.0,91.56873,380.0,415.155,407.8,416.79,413.5,413.5,3.82609,42,NFLX
07-13-2018,380.2381,503.0,90.0,89.92187,387.5,409.19,395.081,410.0,395.8,395.8,3.82609,42,NFLX
07-16-2018,381.0,503.0,90.0,89.38121,387.5,398.98,391.75,403.355,400.48,400.48,3.8,42,NFLX
07-17-2018,372.42857,503.0,90.0,83.09924,386.5,346.95,344.0,385.0,379.48,379.48,3.82222,42,NFLX
07-18-2018,372.42857,503.0,90.0,83.09924,386.5,381.24,372.3552,383.13,375.13,375.13,3.82222,42,NFLX
07-19-2018,372.42857,503.0,90.0,83.09924,386.5,371.06,363.0,375.749,364.23,364.23,3.82222,42,NFLX
07-20-2018,373.14286,503.0,120.0,80.76467,386.5,364.92,360.14,370.5,361.05,361.05,3.82222,42,NFLX
07-23-2018,373.14286,503.0,120.0,80.76467,386.5,359.145,353.6,363.9,362.66,362.66,3.82222,42,NFLX
07-24-2018,373.14286,503.0,120.0,80.76467,386.5,366.94,354.56,367.4,357.32,357.32,3.82222,42,NFLX
07-25-2018,373.14286,503.0,120.0,80.76467,386.5,357.57,355.65,363.28,362.87,362.87,3.82222,42,NFLX
07-26-2018,373.14286,503.0,120.0,80.76467,386.5,358.19,356.625,365.54,363.09,363.09,3.82222,42,NFLX
07-27-2018,373.14286,503.0,120.0,80.76467,386.5,366.85,351.65,367.0,355.21,355.21,3.82222,42,NFLX
07-30-2018,373.14286,503.0,120.0,80.76467,386.5,351.93,334.0201,352.03,334.96,334.96,3.82222,42,NFLX
07-31-2018,373.14286,503.0,120.0,80.76467,386.5,331.51,328.0,342.5,337.45,337.45,3.82222,42,NFLX
08-01-2018,375.28571,503.0,120.0,80.78551,389.0,335.87,334.02,344.41,338.38,338.38,3.82222,42,NFLX
08-02-2018,375.28571,503.0,120.0,80.78551,389.0,337.23,334.71,345.0,344.5,344.5,3.82222,42,NFLX
08-03-2018,374.57143,503.0,120.0,80.16357,389.0,347.75,338.4768,347.86,343.09,343.09,3.82222,42,NFLX
08-06-2018,374.57143,503.0,120.0,80.16357,389.0,342.865,341.74,351.98,350.92,350.92,3.82222,42,NFLX
08-07-2018,374.57143,503.0,120.0,80.16357,389.0,353.23,349.01,357.31,351.83,351.83,3.82222,42,NFLX
08-08-2018,374.57143,503.0,120.0,80.16357,389.0,352.21,346.61,352.29,347.61,347.61,3.82222,42,NFLX
08-09-2018,374.57143,503.0,120.0,80.16357,389.0,347.96,345.8157,352.439,349.36,349.36,3.82222,42,NFLX
08-10-2018,374.57143,503.0,120.0,80.16357,389.0,346.91,344.4233,349.1,345.87,345.87,3.82222,42,NFLX
08-13-2018,374.35714,494.0,120.0,79.83132,389.0,339.89,339.07,347.19,341.31,341.31,3.82222,42,NFLX
08-14-2018,374.35714,494.0,120.0,79.83132,389.0,342.09,336.25,342.41,337.49,337.49,3.82222,42,NFLX
08-15-2018,374.35714,494.0,120.0,79.83132,389.0,334.03,321.0,335.4962,326.4,326.4,3.82222,42,NFLX
08-16-2018,374.35714,494.0,120.0,79.83132,389.0,329.9,321.2138,331.17,322.44,322.44,3.82222,42,NFLX
08-17-2018,374.35714,494.0,120.0,79.83132,389.0,319.01,312.96,324.365,316.78,316.78,3.82222,42,NFLX
08-20-2018,374.35714,494.0,120.0,79.83132,389.0,314.64,310.928,331.6,327.73,327.73,3.82222,42,NFLX
08-21-2018,374.35714,494.0,120.0,79.83132,389.0,331.0,329.7,341.5,338.02,338.02,3.82222,42,NFLX
08-22-2018,374.47619,494.0,120.0,79.85828,389.0,338.49,337.406,346.21,344.44,344.44,3.82222,42,NFLX
08-23-2018,374.21951,494.0,120.0,80.80917,390.0,348.11,337.65,350.08,339.17,339.17,3.79545,41,NFLX
08-24-2018,374.09756,494.0,120.0,80.75129,390.0,346.0,344.541,359.15,358.82,358.82,3.84091,41,NFLX
08-27-2018,374.09756,494.0,120.0,80.75129,390.0,367.145,360.0,374.49,364.58,364.58,3.84091,41,NFLX
08-28-2018,374.09756,494.0,120.0,80.75129,390.0,367.23,360.38,369.99,368.49,368.49,3.84091,41,NFLX
08-29-2018,374.09756,494.0,120.0,80.75129,390.0,367.2,362.91,369.86,368.04,368.04,3.84091,41,NFLX
08-30-2018,374.09756,494.0,120.0,80.75129,390.0,365.0,363.54,376.8085,370.98,370.98,3.84091,41,NFLX
08-31-2018,374.09756,494.0,120.0,80.75129,390.0,370.66,367.0766,376.0,367.68,367.68,3.84091,41,NFLX
09-04-2018,374.09756,494.0,120.0,80.75129,390.0,366.47,361.26,368.88,363.6,363.6,3.84091,41,NFLX
09-05-2018,376.04878,494.0,120.0,81.35138,395.0,360.0,335.83,363.39,341.18,341.18,3.84091,41,NFLX
09-06-2018,376.04878,494.0,120.0,81.35138,395.0,347.44,341.99,356.0,346.46,346.46,3.84091,41,NFLX
09-07-2018,376.04878,494.0,120.0,81.35138,395.0,342.2,341.25,355.75,348.68,348.68,3.84091,41,NFLX
09-10-2018,376.04878,494.0,120.0,81.35138,395.0,352.27,343.08,352.5,348.41,348.41,3.84091,41,NFLX
09-11-2018,375.7,494.0,120.0,82.33171,397.5,344.67,343.9001,356.15,355.93,355.93,3.83721,40,NFLX
09-12-2018,376.325,494.0,120.0,82.22907,397.5,359.08,356.24,370.43,369.95,369.95,3.83721,40,NFLX
09-13-2018,376.325,494.0,120.0,82.22907,397.5,371.91,366.84,374.09,368.15,368.15,3.83721,40,NFLX
09-14-2018,376.325,494.0,120.0,82.22907,397.5,368.55,363.46,371.09,364.56,364.56,3.83721,40,NFLX
09-17-2018,376.325,494.0,120.0,82.22907,397.5,364.22,349.57,367.33,350.35,350.35,3.83721,40,NFLX
09-18-2018,376.325,494.0,120.0,82.22907,397.5,353.67,351.56,368.15,367.65,367.65,3.83721,40,NFLX
09-19-2018,377.825,494.0,120.0,82.4645,400.0,373.95,359.17,377.61,366.96,366.96,3.83721,40,NFLX
09-20-2018,377.825,494.0,120.0,82.4645,400.0,370.26,363.17,370.26,365.36,365.36,3.83721,40,NFLX
09-21-2018,377.825,494.0,120.0,82.4645,400.0,366.59,360.74,372.22,361.19,361.19,3.83721,40,NFLX
09-24-2018,377.825,494.0,120.0,82.4645,400.0,359.0,354.33,373.64,369.61,369.61,3.83721,40,NFLX
09-25-2018,377.825,494.0,120.0,82.4645,400.0,370.23,364.492,371.34,369.43,369.43,3.83721,40,NFLX
09-26-2018,377.825,494.0,120.0,82.4645,400.0,373.59,370.88,382.0,377.88,377.88,3.83721,40,NFLX
09-27-2018,377.825,494.0,120.0,82.4645,400.0,379.87,376.0,383.2,380.71,380.71,3.83721,40,NFLX
09-28-2018,377.825,494.0,120.0,82.4645,400.0,379.24,373.73,380.8,374.13,374.13,3.83721,40,NFLX
10-01-2018,377.825,494.0,120.0,82.4645,400.0,375.85,375.59,386.11,381.43,381.43,3.83721,40,NFLX
10-02-2018,377.825,494.0,120.0,82.4645,400.0,384.38,373.83,386.7999,377.14,377.14,3.83721,40,NFLX
10-03-2018,377.825,494.0,120.0,82.4645,400.0,378.53,374.881,380.93,377.05,377.05,3.83721,40,NFLX
10-04-2018,378.575,494.0,120.0,82.07067,400.0,375.88,360.4,375.92,363.65,363.65,3.83721,40,NFLX
10-05-2018,378.575,494.0,120.0,82.07067,400.0,359.77,343.0,363.5,351.35,351.35,3.83721,40,NFLX
10-08-2018,378.575,494.0,120.0,82.07067,400.0,345.18,338.11,352.945,349.1,349.1,3.83721,40,NFLX
10-09-2018,378.575,494.0,120.0,82.07067,400.0,348.48,347.09,358.72,355.71,355.71,3.83721,40,NFLX
10-10-2018,378.575,494.0,120.0,82.07067,400.0,353.52,325.39,355.15,325.89,325.89,3.83721,40,NFLX
10-11-2018,378.7,494.0,120.0,82.04608,400.0,324.94,315.81,334.2,321.1,321.1,3.83721,40,NFLX
10-12-2018,377.425,494.0,120.0,81.0885,397.5,339.57,328.9,341.3,339.56,339.56,3.88372,40,NFLX
10-15-2018,376.3,494.0,120.0,80.45284,397.5,337.63,326.93,339.2057,333.13,333.13,3.88372,40,NFLX
10-16-2018,375.55,494.0,120.0,79.61814,397.5,337.24,330.555,347.95,346.4,346.4,3.88372,40,NFLX
10-17-2018,394.87179,494.0,120.0,84.41387,420.0,378.33,356.5,380.0,364.7,364.7,3.83721,39,NFLX
10-18-2018,395.12821,480.0,120.0,83.58358,420.0,360.673,346.05,362.2,346.71,346.71,3.83721,39,NFLX
10-19-2018,395.12821,480.0,120.0,83.58358,420.0,351.0,332.2,355.8,332.67,332.67,3.83721,39,NFLX
10-22-2018,395.12821,480.0,120.0,83.58358,420.0,333.1,320.34,335.8,329.54,329.54,3.83721,39,NFLX
10-23-2018,395.12821,480.0,120.0,83.58358,420.0,318.0,316.77,336.58,333.16,333.16,3.83721,39,NFLX
10-24-2018,395.0,480.0,120.0,83.48161,420.0,332.28,300.73,333.0,301.83,301.83,3.83721,39,NFLX
10-25-2018,395.0,480.0,120.0,83.48161,420.0,307.12,305.25,319.94,312.87,312.87,3.83721,39,NFLX
10-26-2018,395.0,480.0,120.0,83.48161,420.0,300.51,292.3,313.99,299.83,299.83,3.83721,39,NFLX
10-29-2018,395.0,480.0,120.0,83.48161,420.0,305.26,275.4,307.89,284.84,284.84,3.83721,39,NFLX
10-30-2018,395.0,480.0,120.0,83.48161,420.0,275.57,271.2093,290.525,285.81,285.81,3.83721,39,NFLX
10-31-2018,395.0,480.0,120.0,83.48161,420.0,297.77,295.05,311.5,301.78,301.78,3.83721,39,NFLX
11-01-2018,395.0,480.0,120.0,83.48161,420.0,304.59,296.67,318.45,317.38,317.38,3.83721,39,NFLX
11-02-2018,395.0,480.0,120.0,83.48161,420.0,318.0,308.33,321.88,309.1,309.1,3.83721,39,NFLX
11-05-2018,396.46154,480.0,120.0,83.16183,420.0,311.1,303.74,317.53,315.44,315.44,3.93023,39,NFLX
11-06-2018,396.46154,480.0,120.0,83.16183,420.0,314.76,305.3,320.22,310.84,310.84,3.93023,39,NFLX
11-07-2018,396.46154,480.0,120.0,83.16183,420.0,312.9,311.0,328.56,327.5,327.5,3.93023,39,NFLX
11-08-2018,396.46154,480.0,120.0,83.16183,420.0,328.0,316.6103,332.0499,317.92,317.92,3.93023,39,NFLX
11-09-2018,396.46154,480.0,120.0,83.16183,420.0,311.07,298.01,312.98,303.47,303.47,3.93023,39,NFLX
11-12-2018,396.46154,480.0,120.0,83.16183,420.0,300.0,290.63,302.49,294.07,294.07,3.93023,39,NFLX
11-13-2018,396.46154,480.0,120.0,83.16183,420.0,295.0,289.1,303.55,294.4,294.4,3.93023,39,NFLX
11-14-2018,396.46154,480.0,120.0,83.16183,420.0,300.4,278.2969,301.84,286.73,286.73,3.93023,39,NFLX
11-15-2018,396.46154,480.0,120.0,83.16183,420.0,285.51,282.16,292.5,290.06,290.06,3.93023,39,NFLX
11-16-2018,396.97436,480.0,120.0,83.21288,420.0,287.14,281.0,291.72,286.21,286.21,3.93023,39,NFLX
11-19-2018,396.97436,480.0,120.0,83.21288,420.0,283.79,269.15,285.09,270.6,270.6,3.93023,39,NFLX
11-20-2018,396.97436,480.0,120.0,83.21288,420.0,254.63,250.0,276.34,266.98,266.98,3.93023,39,NFLX
11-21-2018,396.97436,480.0,120.0,83.21288,420.0,274.42,261.51,275.34,262.13,262.13,3.93023,39,NFLX
11-23-2018,396.97436,480.0,120.0,83.21288,420.0,260.11,256.84,265.5,258.82,258.82,3.93023,39,NFLX
11-26-2018,394.53846,480.0,120.0,84.18077,420.0,260.55,253.8,266.25,261.43,261.43,3.93023,39,NFLX
11-27-2018,394.53846,480.0,120.0,84.18077,420.0,259.24,256.14,269.08,266.63,266.63,3.93023,39,NFLX
11-28-2018,394.53846,480.0,120.0,84.18077,420.0,271.98,263.34,284.0,282.65,282.65,3.93023,39,NFLX
11-29-2018,394.53846,480.0,120.0,84.18077,420.0,282.32,275.5,290.49,288.75,288.75,3.93023,39,NFLX
11-30-2018,394.53846,480.0,120.0,84.18077,420.0,288.0,283.061,290.81,286.13,286.13,3.93023,39,NFLX
12-03-2018,394.53846,480.0,120.0,84.18077,420.0,293.19,284.58,298.72,290.3,290.3,3.93023,39,NFLX
12-04-2018,394.53846,480.0,120.0,84.18077,420.0,288.13,274.72,295.74,275.33,275.33,3.93023,39,NFLX
12-06-2018,392.12821,480.0,120.0,83.21125,415.0,268.33,267.14,283.22,282.88,282.88,3.93023,39,NFLX
12-07-2018,392.12821,480.0,120.0,83.21125,415.0,282.48,263.38,284.209,265.14,265.14,3.93023,39,NFLX
12-10-2018,392.12821,480.0,120.0,83.21125,415.0,264.19,260.6094,271.18,269.7,269.7,3.93023,39,NFLX
12-11-2018,392.12821,480.0,120.0,83.21125,415.0,274.08,262.76,274.5,265.32,265.32,3.93023,39,NFLX
12-12-2018,392.12821,480.0,120.0,83.21125,415.0,267.66,266.48,281.7695,274.88,274.88,3.93023,39,NFLX
12-13-2018,392.28205,480.0,120.0,83.36049,415.0,277.64,271.85,279.32,276.02,276.02,3.93023,39,NFLX
12-14-2018,392.28205,480.0,120.0,83.36049,415.0,271.81,265.0,277.6665,266.84,266.84,3.93023,39,NFLX
12-17-2018,392.28205,480.0,120.0,83.36049,415.0,266.51,261.075,272.98,262.8,262.8,3.93023,39,NFLX
12-18-2018,391.15385,480.0,120.0,82.66353,415.0,263.3,263.29,275.75,270.94,270.94,3.93023,39,NFLX
12-19-2018,390.23077,480.0,120.0,81.90847,415.0,269.96,263.77,280.87,266.77,266.77,3.93023,39,NFLX
12-20-2018,389.61538,480.0,120.0,81.87784,415.0,264.64,251.88,269.9,260.58,260.58,3.93023,39,NFLX
12-21-2018,390.65789,480.0,120.0,82.69229,417.5,263.83,241.29,264.5,246.39,246.39,3.95238,38,NFLX
