 Date,CVS Price Target,CVS Price Target - High,CVS Price Target - Low,CVS Price Target - StdDev,CVS Price Target - Median,CVS Open,CVS Low,CVS High,CVS Close,CVS Adj. Close,CVS Rating,CVS Price Target - #,Ticker
10-26-2017,88.85,109.0,77.0,6.73257,87.5,65.40286194928201,61.079490285924,65.98966688562601,73.31,63.262749828498,4.0,20,CVS
10-27-2017,88.85,109.0,77.0,6.73257,87.5,63.763259921262005,58.818565384128,64.712503200642,68.99,59.534812585842,4.0,20,CVS
10-30-2017,88.85,109.0,77.0,6.73257,87.5,59.344963929966,58.689123118758005,60.112988037828,68.45,59.06882043051,4.0,20,CVS
10-31-2017,88.85,109.0,77.0,6.73257,87.5,58.991155071288,58.991155071288,59.839433383679406,68.53,59.137856305374,4.0,20,CVS
11-01-2017,88.85,109.0,77.0,6.73257,87.5,59.388111351756,58.844453837202,59.99648999899501,69.0,59.5434420702,4.0,20,CVS
11-02-2017,88.85,109.0,77.0,6.73257,87.5,59.664254851212,59.638366398138,60.337354631136,69.38,59.871362475804,4.0,20,CVS
11-03-2017,88.2,109.0,74.0,7.46726,87.0,59.80232660094,58.78404744669601,60.121617522186,69.25,59.75917917915,4.0,20,CVS
11-06-2017,87.7,109.0,74.0,7.62955,86.0,58.878971774634,57.34292355891,60.251059787556,66.8,57.64495551144,4.0,20,CVS
11-07-2017,85.9,109.0,73.0,8.83685,85.0,57.696732417588,57.54140169914401,59.905880413236005,68.95,59.500294648410005,4.0,20,CVS
11-08-2017,85.9,109.0,73.0,8.83685,85.0,59.465776710978,59.025759303563575,59.621107429422,68.99,59.534812585842,4.0,20,CVS
11-09-2017,85.9,109.0,73.0,8.83685,85.0,59.71603175736001,59.077449914868,59.91450989759401,69.02,59.560701038916,4.0,20,CVS
11-10-2017,85.57143,109.0,73.0,8.74818,85.0,60.087099584754,59.707402273002,61.70944264405801,70.99,61.260709457442,4.04167,21,CVS
11-13-2017,85.66667,109.0,73.0,8.6318,85.0,61.42466966024401,60.65664555238201,63.8581842492,71.48,61.683554190984005,4.04167,21,CVS
11-14-2017,85.66667,109.0,73.0,8.6318,85.0,61.39878120717,60.328725146778,61.649036253552,70.44,60.786087817752,4.04167,21,CVS
11-15-2017,85.66667,109.0,73.0,8.6318,85.0,60.406390506,59.888621444520005,60.734310911604,69.8,60.23380081884,4.04167,21,CVS
11-16-2017,85.66667,109.0,73.0,8.6318,85.0,60.49268534958,60.01806370989,61.31248636359,70.26,60.630757099308006,4.04167,21,CVS
11-17-2017,85.66667,109.0,73.0,8.6318,85.0,60.62212761495,60.406390506,61.295227394874,70.68,60.99319544234401,4.04167,21,CVS
11-20-2017,85.66667,109.0,73.0,8.6318,85.0,60.906900598764,60.207912365766,61.2693389418,70.38,60.734310911604,4.04167,21,CVS
11-21-2017,85.66667,109.0,73.0,8.6318,85.0,60.99319544234401,60.863753176974,61.812996456354,71.5,61.7008131597,4.04167,21,CVS
11-22-2017,85.66667,109.0,73.0,8.6318,85.0,61.605888831762,61.44192862896001,62.192693768106,71.48,61.683554190984005,4.04167,21,CVS
11-24-2017,85.66667,109.0,73.0,8.6318,85.0,62.037363049662005,60.837864723900005,62.071880987094005,70.55,60.88101214569,4.04167,21,CVS
11-27-2017,85.66667,109.0,73.0,8.6318,85.0,60.941418536196,60.587609677518,61.217562035652,70.4,60.751569880320005,4.04167,21,CVS
11-28-2017,85.66667,109.0,73.0,8.6318,85.0,60.958677504912,60.406390506,62.744980767018,72.7,62.73635128266,4.04167,21,CVS
11-29-2017,85.66667,109.0,73.0,8.6318,85.0,62.78812818880801,62.77949870445,64.444989185544,73.4,63.340415187720005,4.04167,21,CVS
11-30-2017,85.66667,109.0,73.0,8.6318,85.0,63.590670234102,63.46985745309,67.12875882088201,76.6,66.10185018228,4.04167,21,CVS
12-01-2017,85.66667,109.0,73.0,8.6318,85.0,65.256160715196,63.538893327954,66.093220697922,75.12,64.824686497296,4.04167,21,CVS
12-04-2017,86.52381,109.0,73.0,8.35304,85.0,62.952088391610005,60.570350708802,63.236861375424006,71.69,61.864773362502,4.125,21,CVS
12-05-2017,87.0,109.0,73.0,8.25198,86.0,62.063251502736,60.837864723900005,62.26172964297,71.01,61.277968426158,4.125,21,CVS
12-06-2017,87.0,109.0,73.0,8.25198,86.0,61.459187597676,60.57898019316001,61.76121955020599,71.38,61.597259347404,4.125,21,CVS
12-07-2017,87.0,109.0,73.0,8.25198,86.0,61.381522238454,59.992175256816,61.554111925614,71.09,61.347004301022,4.125,21,CVS
12-08-2017,86.52381,99.0,73.0,7.18874,86.0,61.769849034564,61.17450090870558,63.68559456204,73.09,63.072901172622,4.08333,21,CVS
12-11-2017,86.52381,99.0,73.0,7.18874,86.0,62.917570454178,62.615538501648,63.51300487488,73.08,63.064271688264,4.08333,21,CVS
12-12-2017,86.52381,99.0,73.0,7.18874,86.0,62.90894096982001,62.278988611686,63.159196016202,72.85,62.86579354803,4.08333,21,CVS
12-13-2017,86.52381,99.0,73.0,7.18874,86.0,62.796757673166,61.2693389418,62.90894096982001,71.62,61.804366971996,4.08333,21,CVS
12-14-2017,86.52381,99.0,73.0,7.18874,86.0,61.812996456354,60.81188997598242,62.03304830748301,70.8,61.09674925464,4.08333,21,CVS
12-15-2017,86.28571,99.0,73.0,7.31693,86.0,61.554111925614,61.062231317208,63.58204074974401,73.08,63.064271688264,4.08333,21,CVS
12-18-2017,86.28571,99.0,73.0,7.31693,86.0,63.141937047486,61.83025542507001,63.331785703362,71.67,61.847514393786,4.08333,21,CVS
12-19-2017,86.09524,99.0,73.0,7.08388,86.0,61.83025542507001,61.78710800328,62.97426616641007,72.31,62.399801392698,4.08333,21,CVS
12-20-2017,86.09524,99.0,73.0,7.08388,86.0,62.69320386087001,62.658685923438,64.01351496764401,73.56,63.478486937448,4.08333,21,CVS
12-21-2017,86.09524,99.0,73.0,7.08388,86.0,63.43533951565801,63.331785703362,65.47189782414601,74.64,64.410471248112,4.08333,21,CVS
12-22-2017,86.09524,99.0,73.0,7.08388,86.0,64.384582795038,63.25412034414,64.47519238079701,73.41,63.349044672078,4.08333,21,CVS
12-26-2017,86.09524,99.0,73.0,7.08388,86.0,63.4267100313,62.78812818880801,63.8581842492,73.68,63.58204074974401,4.08333,21,CVS
12-27-2017,86.09524,99.0,73.0,7.08388,86.0,63.694224046398006,62.69320386087001,63.77188940562001,72.76,62.78812818880801,4.08333,21,CVS
12-28-2017,86.09524,99.0,73.0,7.08388,86.0,62.883052516746005,62.537873142426,63.193713953634,73.05,63.03838323519,4.08333,21,CVS
12-29-2017,86.09524,99.0,73.0,7.08388,86.0,62.960717875968,62.511984689352,63.08153065698,72.5,62.5637615955,4.08333,21,CVS
01-02-2018,86.2381,99.0,73.0,7.0906,88.0,63.047012719548,62.883052516746005,63.884072702274,73.52,63.443969000016,4.08333,21,CVS
01-03-2018,86.2381,99.0,73.0,7.0906,88.0,63.625188171534006,63.047012719548,63.77188940562001,73.2,63.167825500560006,4.08333,21,CVS
01-04-2018,86.47619,99.0,73.0,7.12888,88.0,64.885092887802,64.444989185544,66.162256572786,75.13,64.833315981654,4.125,21,CVS
01-05-2018,87.0,100.0,73.0,6.71884,88.0,65.85159513589801,65.704893901812,67.79202098863789,78.45,67.69830478851,4.16667,21,CVS
01-08-2018,87.47619,100.0,73.0,6.5583,88.0,67.58612149185599,66.57647182197,67.98307777232401,77.77,67.111499852166,4.16667,21,CVS
01-09-2018,87.47619,100.0,73.0,6.5583,88.0,67.292719023684,66.826726868352,67.594750976214,77.69,67.042463977302,4.16667,21,CVS
01-10-2018,87.47619,100.0,73.0,6.5583,88.0,66.585101306328,66.10185018228,66.990687071154,77.44,66.826726868352,4.16667,21,CVS
01-11-2018,87.47619,100.0,73.0,6.5583,88.0,67.318607476758,67.03383449294401,68.224703334348,79.02,68.190185396916,4.16667,21,CVS
01-12-2018,87.47619,100.0,73.0,6.5583,88.0,68.103890553336,67.75008169465801,68.75973136454401,78.78,67.98307777232401,4.16667,21,CVS
01-16-2018,87.47619,100.0,73.0,6.5583,88.0,68.026225194114,68.026225194114,69.16531712937001,79.44,68.552623739952,4.16667,21,CVS
01-17-2018,87.66667,100.0,73.0,6.42416,88.0,68.69069548968,68.11252003769401,69.009986410926,79.5,68.6044006461,4.16667,21,CVS
01-18-2018,88.52381,100.0,73.0,6.67347,90.0,68.96683898913601,68.397293021508,69.631309284702,79.35,68.47495838073,4.16667,21,CVS
01-19-2018,88.52381,100.0,73.0,6.67347,90.0,68.673436520964,68.267850756138,69.07030650658842,79.86,68.915062082988,4.16667,21,CVS
01-22-2018,88.52381,100.0,73.0,6.67347,90.0,69.113540223222,68.975468473494,69.88156433108401,80.95,69.85567587801,4.16667,21,CVS
01-23-2018,88.52381,100.0,73.0,6.67347,90.0,69.881725229696,69.20444210744,70.07275380264,80.44,69.84699276188799,4.16667,21,CVS
01-24-2018,89.04762,100.0,73.0,6.7293,90.0,70.124852504352,69.76884470931999,70.49822653328799,80.92,70.263782375584,4.16667,21,CVS
01-25-2018,89.04762,100.0,73.0,6.7293,90.0,70.59374081976,70.124852504352,71.19287588944799,81.58,70.83686809441599,4.16667,21,CVS
01-26-2018,89.04762,100.0,73.0,6.7293,90.0,70.888966796128,70.263782375584,71.210242123352,82.01,71.210242123352,4.16667,21,CVS
01-29-2018,89.04762,100.0,73.0,6.7293,90.0,71.20155900639999,70.9844810826,72.83398499337599,83.63,72.61690706957599,4.16667,21,CVS
01-30-2018,89.61905,100.0,73.0,7.11455,90.0,68.15378495624799,67.884608330736,70.281148609488,80.19,69.629914838088,4.20833,21,CVS
01-31-2018,89.61905,100.0,73.0,7.11455,90.0,69.98592263312,67.763044693408,70.56769146890399,78.69,68.327447295288,4.20833,21,CVS
02-01-2018,89.61905,100.0,73.0,7.11455,90.0,67.98880573416,67.38098754752,68.77393316895984,78.79,68.414278464808,4.20833,21,CVS
02-02-2018,89.61905,100.0,73.0,7.11455,90.0,68.040904435872,65.626997923216,68.197200541008,76.45,66.38242909803999,4.20833,21,CVS
02-05-2018,89.61905,100.0,73.0,7.11455,90.0,65.392553765512,63.638564141208,66.3381452015848,73.32,63.66461349206399,4.20833,21,CVS
02-06-2018,89.61905,100.0,73.0,7.11455,90.0,62.952597902,62.31873036450399,64.81512648820399,74.02,64.272431678704,4.20833,21,CVS
02-07-2018,89.61905,100.0,73.0,7.11455,90.0,64.116135573568,63.88169141586399,65.609631689312,74.35,64.55897453812,4.20833,21,CVS
02-08-2018,89.09524,100.0,73.0,7.23684,90.0,64.2550654448,61.2159745116,65.418603116368,70.55,61.25939009635999,4.20833,21,CVS
02-09-2018,88.7619,100.0,73.0,7.15079,90.0,61.658813476152,58.446060203912,61.95403945251999,69.39,60.252148529928,4.20833,21,CVS
02-12-2018,88.7619,100.0,73.0,7.15079,90.0,60.859966716568,60.3476628164,61.337538148928,69.87,60.668938143624,4.20833,21,CVS
02-13-2018,88.61905,100.0,73.0,7.35155,90.0,60.53000827239199,60.43449398591999,61.841158932144,70.11,60.877332950472,4.20833,21,CVS
02-14-2018,88.61905,100.0,73.0,7.35155,90.0,60.486592687632,60.399761518112,60.972847236944,69.79,60.599473208008,4.20833,21,CVS
02-15-2018,88.61905,100.0,73.0,7.35155,90.0,61.294122564168,59.991655021368,61.598031657488,70.49,61.207291394648,4.20833,21,CVS
02-16-2018,88.61905,100.0,73.0,7.35155,90.0,61.103093991224,61.05967840646399,62.70078751039199,71.9,62.43161088488,4.20833,21,CVS
02-20-2018,88.61905,100.0,73.0,7.35155,90.0,61.867208283,60.545203727058,62.04087062204,70.66,61.354904382832,4.20833,21,CVS
02-21-2018,88.61905,100.0,73.0,7.35155,90.0,61.294122564168,59.670379694144,61.56321235851048,68.76,59.705112161952,4.20833,21,CVS
02-22-2018,88.61905,100.0,73.0,7.35155,90.0,59.878774500992,58.663138127712,60.035070606128,68.0,59.0451952736,4.20833,21,CVS
02-23-2018,88.61905,100.0,73.0,7.35155,90.0,59.488034238152,58.54591604885999,59.722478395856,68.16,59.184125144832,4.20833,21,CVS
02-26-2018,88.72727,100.0,73.0,7.19963,90.0,59.21885761264,58.67182124466399,59.453301770344,68.23,59.244906963496,4.24,22,CVS
02-27-2018,88.72727,100.0,73.0,7.19963,90.0,60.17400047736,59.14800337831167,60.486592687632,68.25,59.2622731974,4.24,22,CVS
02-28-2018,88.72727,100.0,73.0,7.19963,90.0,59.366470600824,58.706553712472,59.644330343288,67.73,58.810751115896,4.24,22,CVS
03-01-2018,88.72727,100.0,73.0,7.19963,90.0,58.78470176504,57.968488771552,59.505400472056,67.15,58.30713033268,4.24,22,CVS
03-02-2018,88.72727,100.0,73.0,7.19963,90.0,58.272397864872,57.85352430310752,58.706553712472,67.46,58.57630695819199,4.24,22,CVS
03-05-2018,88.72727,100.0,73.0,7.19963,90.0,58.611039426,58.168200461448,59.56618229071999,68.31,59.314371899112,4.24,22,CVS
03-06-2018,88.72727,100.0,73.0,7.19963,90.0,59.375153717776,58.228982280112,59.453301770344,67.65,58.74128618028,4.24,22,CVS
03-07-2018,88.72727,100.0,73.0,7.19963,90.0,58.14215111059199,57.777460198608,58.949680987128,67.51,58.619722542952005,4.24,22,CVS
03-08-2018,88.72727,100.0,73.0,7.19963,90.0,58.91494851931999,58.91494851931999,60.226099179072,68.36,59.357787483872,4.24,22,CVS
03-09-2018,88.72727,100.0,73.0,7.19963,90.0,59.713795278904,59.244906963496,60.234782296024,69.27,60.14795112650399,4.24,22,CVS
03-12-2018,88.72727,100.0,73.0,7.19963,90.0,60.14795112650399,59.71388211007351,60.399761518112,69.01,59.922190085752,4.24,22,CVS
03-13-2018,88.72727,100.0,73.0,7.19963,90.0,60.14795112650399,59.114660209216,60.200049828216,68.25,59.2622731974,4.24,22,CVS
03-14-2018,88.72727,100.0,73.0,7.19963,90.0,59.314371899112,57.855608251176,59.4793511212,67.05,58.22029916315999,4.24,22,CVS
03-15-2018,88.72727,100.0,73.0,7.19963,90.0,58.376595268296,57.013345906832,58.680504361616,65.86,57.18700824587199,4.28,22,CVS
03-16-2018,88.72727,100.0,73.0,7.19963,90.0,57.386719935768,57.00466278988,57.69931214604,65.65,57.00466278988,4.28,22,CVS
03-19-2018,88.72727,100.0,73.0,7.19963,90.0,57.065444608544,54.972813423112,57.20437447977599,63.63,55.250673165576,4.28,22,CVS
03-20-2018,88.72727,100.0,73.0,7.19963,90.0,55.545899141944,53.722444582024,55.650096545368,62.94,54.65153809588799,4.28,22,CVS
03-21-2018,88.72727,100.0,73.0,7.19963,90.0,54.668904329792,54.18264978048,54.912031604448,62.42,54.200016014384,4.28,22,CVS
03-22-2018,88.72727,100.0,73.0,7.19963,90.0,53.887423804112,53.609564061648,54.929397838352,61.79,53.652979646408,4.28,22,CVS
03-23-2018,88.72727,100.0,73.0,7.19963,90.0,53.8353251024,52.775984834256,54.2273678327828,60.86,52.845449769872,4.28,22,CVS
03-26-2018,88.72727,100.0,73.0,7.19963,90.0,53.210140681856,53.01034216079048,53.68337055574,61.6,53.48800042432,4.28,22,CVS
03-27-2018,88.72727,100.0,73.0,7.19963,90.0,53.600880944696,52.220265349328,53.722444582024,60.6,52.61968872912,4.28,22,CVS
03-28-2018,88.7619,100.0,73.0,7.36727,90.0,52.862816003776,52.802034185112,54.677587446744,62.71,54.451826405992,4.25,21,CVS
03-29-2018,88.7619,100.0,73.0,7.36727,90.0,54.434460172088,53.262239383568,55.05096147568,62.21,54.017670558392,4.25,21,CVS
04-02-2018,88.7619,100.0,73.0,7.36727,90.0,53.887423804112,52.48787901378864,54.00898744144,61.04,53.001745875008,4.25,21,CVS
04-03-2018,88.7619,100.0,73.0,7.36727,90.0,53.461951073464,53.07972026523696,54.460509522944,62.58,54.338945885616,4.25,21,CVS
04-04-2018,88.7619,100.0,73.0,7.36727,90.0,54.165283546576,53.939522505824,56.43157707104799,64.28,55.815075767456,4.25,21,CVS
04-05-2018,88.7619,100.0,73.0,7.36727,90.0,55.997421223448,55.74561083184,56.579190059232,64.66,56.145034211632,4.25,21,CVS
04-06-2018,88.7619,100.0,73.0,7.36727,90.0,55.893223820024,54.5829414719672,56.24054849810399,63.38,55.033595241776,4.25,21,CVS
04-09-2018,88.7619,100.0,73.0,7.36727,90.0,55.259356282528,54.503925107704,56.032153691256,63.31,54.972813423112,4.25,21,CVS
04-10-2018,88.7619,100.0,73.0,7.36727,90.0,55.32882121814399,54.738369265408,55.84980823526399,63.97,55.545899141944,4.25,21,CVS
04-11-2018,88.61905,100.0,73.0,7.35155,90.0,55.467751089376,54.625488745032,55.83244200135999,63.07,54.764418616264,4.25,21,CVS
04-12-2018,88.61905,100.0,73.0,7.35155,90.0,55.320138101192,55.120426411296,55.867174469168,64.0,55.5719484928,4.25,21,CVS
04-13-2018,88.61905,100.0,73.0,7.35155,90.0,55.771660182696,54.412752379708,55.91927317088,63.43,55.077010826536,4.25,21,CVS
04-16-2018,88.61905,100.0,73.0,7.35155,90.0,55.380919919856,54.9207147214,59.844042033184,66.1,57.39540305271999,4.25,21,CVS
04-17-2018,88.38095,100.0,73.0,7.38387,89.0,58.09873552583199,56.648654994848,58.506842022576,67.11,58.272397864872,4.25,21,CVS
04-18-2018,88.38095,100.0,73.0,7.38387,89.0,58.23766539706399,57.790484874036,58.967047221032,66.61,57.838242017272,4.25,21,CVS
04-19-2018,88.38095,100.0,73.0,7.38387,89.0,57.87297448508,56.544457591424,58.03474095389575,65.86,57.18700824587199,4.25,21,CVS
04-20-2018,88.38095,100.0,73.0,7.38387,89.0,57.44949451199,56.600788912285,58.00071567468501,65.12,56.97701922968,4.25,21,CVS
04-23-2018,88.38095,100.0,73.0,7.38387,89.0,57.318251378015006,56.82827701117501,57.68573215314501,65.68,57.466993596520005,4.25,21,CVS
04-24-2018,88.38095,100.0,73.0,7.38387,89.0,57.62448535729,57.536989934640005,58.840671732125,66.6,58.27195148489999,4.25,21,CVS
04-25-2018,88.38095,100.0,73.0,7.38387,89.0,57.965717505625,57.90447070977,59.575633282385,67.73,59.260649760845006,4.25,21,CVS
04-26-2018,88.38095,100.0,73.0,7.38387,89.0,59.28689838764,59.23440113405,60.6999494634375,68.69,60.100605818285,4.25,21,CVS
04-27-2018,88.38095,100.0,73.0,7.38387,89.0,60.21434986772999,60.030609480165,62.19174641962,69.95,61.203048143675005,4.25,21,CVS
04-30-2018,88.38095,100.0,73.0,7.38387,89.0,61.36928944671,60.3718416285,61.798017017695,69.83,61.098053636495,4.25,21,CVS
05-01-2018,87.9,100.0,73.0,7.23809,88.5,60.573081100595005,59.496887402,61.028057298375,68.0,59.496887402,4.21739,20,CVS
05-02-2018,87.6,100.0,73.0,7.1861,88.0,58.613183633235,57.318251378015006,59.05941028875,65.94,57.69448169541,4.21739,20,CVS
05-03-2018,87.7,100.0,73.0,7.21873,88.0,57.55448901917,54.465900599625,57.598236730495,62.27,54.483399684155,4.21739,20,CVS
05-04-2018,87.7,100.0,73.0,7.21873,88.0,54.28216021206,53.643443626715005,55.463348417835,63.1,55.20961169215,4.21739,20,CVS
05-07-2018,87.45,100.0,68.0,7.78765,88.0,55.22711077668,53.713439964835,55.340854826125,61.75,54.028423486375,4.21739,20,CVS
05-08-2018,87.45,100.0,68.0,7.78765,88.0,54.247162043,52.77723894248,54.247162043,60.71,53.118471090815,4.21739,20,CVS
05-09-2018,87.0,100.0,68.0,8.59651,88.0,53.275962851585,53.061599066092505,54.56214556454,61.21,53.555948204065,4.21739,20,CVS
05-10-2018,87.0,100.0,68.0,8.59651,88.0,53.98467577505,53.86218218334,55.66458788993,62.44,54.63214190266,4.21739,20,CVS
05-11-2018,87.0,100.0,68.0,8.59651,88.0,54.868379543815,53.28471239385,57.405746800665,64.41,56.355801728865,4.21739,20,CVS
05-14-2018,87.0,100.0,68.0,8.59651,88.0,56.530792574165,56.50454394737,58.683179971355,66.82,58.46444141472999,4.21739,20,CVS
05-15-2018,87.0,100.0,68.0,8.59651,88.0,58.166956977720005,57.29200275122,58.46444141472999,65.84,57.60698627276,4.21739,20,CVS
05-16-2018,87.0,100.0,68.0,8.59651,88.0,57.83447437165,57.388247716135005,58.140708350925,66.13,57.860722998445,4.21739,20,CVS
05-17-2018,87.0,100.0,68.0,8.59651,88.0,57.79947620259,57.32700092027999,58.00946521695,65.76,57.536989934640005,4.21739,20,CVS
05-18-2018,87.0,100.0,68.0,8.59651,88.0,57.72947986447,56.51329348963501,57.825724829385,64.92,56.80202838438,4.21739,20,CVS
05-21-2018,87.0,100.0,68.0,8.59651,88.0,56.95952014515,56.64453662361,57.458244054255,65.5,57.30950183575,4.21739,20,CVS
05-22-2018,87.0,100.0,68.0,8.59651,88.0,57.475743138785,57.23950549763,58.263201942635,65.62,57.41449634293,4.21739,20,CVS
05-23-2018,87.0,100.0,68.0,8.59651,88.0,57.20450732857,56.74953113079,57.58948718823,65.57,57.370748631605,4.21739,20,CVS
05-24-2018,87.0,100.0,68.0,8.59651,88.0,57.335750462545,56.294554933010005,57.440744969725,65.12,56.97701922968,4.21739,20,CVS
05-25-2018,87.0,100.0,68.0,8.59651,88.0,56.97701922968,56.81952746891,58.210704689045,66.03,57.773227575795,4.21739,20,CVS
05-29-2018,87.0,100.0,68.0,8.59651,88.0,57.265754124425,56.5220430319,57.72947986447,64.8,56.6970338772,4.21739,20,CVS
05-30-2018,87.0,100.0,68.0,8.59651,88.0,56.92452197609,56.66203570814,57.773227575795,65.99,57.738229406735,4.21739,20,CVS
05-31-2018,87.0,100.0,68.0,8.59651,88.0,57.60698627276,55.43709979104,57.62448535729,63.39,55.463348417835,4.21739,20,CVS
06-01-2018,87.0,100.0,68.0,8.59651,88.0,55.865827362025,55.50709612916,56.180810883565,64.07,56.05831729185499,4.21739,20,CVS
06-04-2018,87.0,100.0,68.0,8.59651,88.0,56.06706683412,55.68208697446,56.4564214649125,64.1,56.08456591864999,4.21739,20,CVS
06-05-2018,87.0,100.0,68.0,8.59651,88.0,55.92707415788,54.82463183249,56.27705584848,63.33,55.410851164245,4.21739,20,CVS
06-06-2018,87.0,100.0,68.0,8.59651,88.0,55.708335601255,55.428350248775,56.97264445854749,65.08,56.94202106062,4.21739,20,CVS
06-07-2018,87.0,100.0,68.0,8.59651,88.0,56.97701922968,56.565790743225,57.440744969725,65.02,56.88952380703,4.21739,20,CVS
06-08-2018,87.0,100.0,68.0,8.59651,88.0,57.108262363654994,56.880774264765,57.808225744854994,66.03,57.773227575795,4.21739,20,CVS
06-11-2018,87.0,100.0,68.0,8.59651,88.0,57.83447437165,57.56323856143501,59.260649760845006,66.94,58.56943592191,4.21739,20,CVS
06-12-2018,87.0,100.0,68.0,8.59651,88.0,58.72692768268001,57.2634792434361,58.91941761251,66.35,58.053212928275,4.21739,20,CVS
06-13-2018,87.0,100.0,68.0,8.59651,88.0,59.496887402,58.875669901185006,60.923062791194994,68.41,59.855618634865,4.21739,20,CVS
06-14-2018,87.0,100.0,68.0,8.59651,88.0,60.109355360550005,59.58438282464999,60.79181965722,69.12,60.47683613568,4.21739,20,CVS
06-15-2018,87.0,100.0,68.0,8.59651,88.0,60.31934437491,60.23184895226,61.465534411625,70.09,61.325541735385,4.21739,20,CVS
06-18-2018,87.0,100.0,68.0,8.59651,88.0,60.61682881192,59.173154338195,60.79181965722,67.74,59.26939930310999,4.21739,20,CVS
06-19-2018,87.0,100.0,68.0,8.59651,88.0,59.25190021858,59.05941028875,62.410484976244994,70.77,61.92051060940499,4.21739,20,CVS
06-20-2018,87.0,100.0,68.0,8.59651,88.0,61.77176839089999,61.06305546743501,63.110448357444994,71.6,62.6467226174,4.21739,20,CVS
06-21-2018,87.0,100.0,68.0,8.59651,88.0,62.93545751214501,61.955508778465,63.80166219638,71.08,62.19174641962,4.21739,20,CVS
06-22-2018,87.0,100.0,68.0,8.59651,88.0,62.637973075135,62.15674825056001,63.54792547069499,72.18,63.154196068770005,4.21739,20,CVS
06-25-2018,87.0,100.0,68.0,8.59651,88.0,62.725468497785,61.596777545600006,63.18919423783,71.43,62.497980398895,4.21739,20,CVS
06-26-2018,87.0,100.0,68.0,8.59651,88.0,62.55922719475,60.82681782627999,62.777965751375,69.81,61.080554551965,4.21739,20,CVS
06-27-2018,87.0,100.0,68.0,8.59651,88.0,61.045556382905,60.58183064286,61.6186514012625,70.05,61.290543566325,4.21739,20,CVS
06-28-2018,86.8,100.0,68.0,8.61742,87.0,56.163311799035,55.15711443856,58.035713843745,65.78,57.55448901917,4.21739,20,CVS
06-29-2018,86.3,100.0,68.0,8.38511,86.0,57.64198444181999,56.294554933010005,57.738229406735,64.35,56.30330447527499,4.21739,20,CVS
07-02-2018,85.65,100.0,68.0,8.43371,85.5,55.94457324241,55.743333770315,57.125761448185,65.17,57.020766941005,4.21739,20,CVS
07-03-2018,85.65,100.0,68.0,8.43371,85.5,57.2220064131,56.24205767942,57.2220064131,64.5,56.43454760925,4.21739,20,CVS
07-05-2018,85.65,100.0,68.0,8.43371,85.5,56.95952014515,56.38205035566,57.213256870835,65.09,56.950770602885,4.21739,20,CVS
07-06-2018,85.3,100.0,68.0,8.7983,85.5,56.83702655343999,56.59203937002,58.38569553434501,66.48,58.166956977720005,4.21739,20,CVS
07-09-2018,85.95,100.0,68.0,7.93395,85.5,58.98941395063,58.76192585174,60.100605818285,67.64,59.18190388046,4.30435,20,CVS
07-10-2018,85.95,100.0,68.0,7.93395,85.5,59.8468690926,59.243150676315,60.170602156405,68.24,59.70687641636,4.30435,20,CVS
07-11-2018,85.95,100.0,68.0,7.93395,85.5,59.44439014841,58.455691872465,59.44439014841,67.3,58.88441944345,4.30435,20,CVS
07-12-2018,85.95,100.0,68.0,7.93395,85.5,59.44439014841,58.770675394005,61.54428029201,67.99,59.488137859735,4.30435,20,CVS
07-13-2018,85.95,100.0,68.0,7.93395,85.5,59.488137859735,59.488137859735,60.853066453075,68.63,60.04810856469499,4.30435,20,CVS
07-16-2018,85.95,100.0,68.0,7.93395,85.5,60.083106733755,59.593132366915,60.18328899268924,68.24,59.70687641636,4.30435,20,CVS
07-17-2018,85.95,100.0,68.0,7.93395,85.5,59.70687641636,58.93691669704,59.75937366995,67.94,59.44439014841,4.30435,20,CVS
07-18-2018,85.95,100.0,68.0,7.93395,85.5,59.365644268024994,59.11190754234,59.810995969313495,67.9,59.409391979350005,4.30435,20,CVS
07-19-2018,85.95,100.0,68.0,7.93395,85.5,59.11190754234,56.66474806624215,59.278148845375,66.14,57.86947254071,4.30435,20,CVS
07-20-2018,85.95,100.0,68.0,7.93395,85.5,57.528240392375,56.9201472049575,57.72947986447,65.26,57.09951282139,4.30435,20,CVS
07-23-2018,85.95,100.0,68.0,7.93395,85.5,57.17825870177499,57.160759617245,58.24570285810499,66.34,58.04446338601,4.30435,20,CVS
07-24-2018,85.95,100.0,68.0,7.93395,85.5,58.018015422236,57.577216034436,58.37065493247599,65.58,57.815247703848,4.30435,20,CVS
07-25-2018,85.95,100.0,68.0,7.93395,85.5,57.56840004668,57.427344242584,58.1855191896,65.99,58.17670320184399,4.30435,20,CVS
07-26-2018,85.95,100.0,68.0,7.93395,85.5,58.397102895744,58.326574993696,58.833494289666,66.34,58.485262773304,4.30435,20,CVS
07-27-2018,85.95,100.0,68.0,7.93395,85.5,58.150255238576,58.123807275308,59.11119790398,66.67,58.776190369252,4.30435,20,CVS
07-30-2018,85.95,100.0,68.0,7.93395,85.5,58.75855839374,58.71447845496,59.587261242804,67.43,59.446205438708006,4.30435,20,CVS
07-31-2018,85.95,100.0,68.0,7.93395,85.5,59.472653401976,57.17168059765999,59.6480915583204,64.86,57.180496585416,4.30435,20,CVS
08-01-2018,85.95,100.0,68.0,7.93395,85.5,57.303920414,56.175473981232,57.73590381404399,64.09,56.501665528204,4.30435,20,CVS
