 Date,LMT Price Target,LMT Price Target - High,LMT Price Target - Low,LMT Price Target - StdDev,LMT Price Target - Median,LMT Open,LMT Low,LMT High,LMT Close,LMT Adj. Close,LMT Rating,LMT Price Target - #,Ticker
08-14-2017,308.26316,342,265,22.24231,310.0,264.44946378847,263.419197421116,266.709123636196,307.58,266.293554009028,3.85714,19,LMT
08-15-2017,308.78947,342,265,21.40973,310.0,266.631204331102,264.510067692432,267.072747059968,306.2,265.09879133092,3.85714,19,LMT
08-16-2017,308.78947,342,265,21.40973,310.0,264.821744912808,264.36288678281,265.6244869092875,305.8,264.75248330828,3.85714,19,LMT
08-17-2017,308.78947,342,265,21.40973,310.0,264.28496747771595,260.830544951882,264.62261779979,301.42,260.960410460372,3.85714,19,LMT
08-18-2017,308.78947,342,265,21.40973,310.0,260.484236929242,258.7102740832686,260.821887251316,299.2,259.03840093472,3.85714,19,LMT
08-21-2017,308.78947,342,265,21.40973,310.0,259.73101698,257.800349753782,261.661684206218,301.88,261.358664686408,3.85714,19,LMT
08-22-2017,308.78947,342,265,21.40973,310.0,262.769869878666,262.302354048102,264.475436890168,304.8,263.88671325168,3.85714,19,LMT
08-23-2017,308.78947,342,265,21.40973,310.0,263.1940972064,261.921415223198,263.678928438096,302.84,262.189803940744,3.85714,19,LMT
08-24-2017,308.78947,342,265,21.40973,310.0,262.769869878666,260.81322955075,263.23738570923,302.6,261.98201912716,3.85714,19,LMT
08-25-2017,308.78947,342,265,21.40973,310.0,263.124835601872,262.07725383338595,263.782820844888,302.8,262.15517313848,3.85714,19,LMT
08-28-2017,308.78947,342,265,21.40973,310.0,262.960339291118,261.904099822066,263.06423169791003,303.61,262.856446884326,3.85714,19,LMT
08-29-2017,308.78947,342,265,21.40973,310.0,263.6269822347,263.6269822347,266.813016042988,308.14,266.778385240724,3.85714,19,LMT
08-30-2017,308.78947,342,265,21.40973,310.0,266.865476643612,266.0642357373,267.56220786649203,306.3,266.76096696018,3.85714,19,LMT
08-31-2017,308.78947,342,265,21.40973,310.0,267.248678816196,265.602651302142,267.248678816196,305.39,265.968435194154,3.85714,19,LMT
09-01-2017,308.78947,342,265,21.40973,310.0,266.464856190456,263.181510302634,266.795803521324,302.19,263.181510302634,3.85714,19,LMT
09-05-2017,308.78947,342,265,21.40973,310.0,265.14977600727,262.93765437462605,265.219449129558,302.2,263.19021944292,3.85714,19,LMT
09-06-2017,309.78947,342,265,22.33378,310.0,264.244025417526,262.415105957466,264.705609852684,301.45,262.53703392147,3.85714,19,LMT
09-07-2017,309.78947,342,265,22.33378,310.0,262.53703392147,261.483227946864,263.686640439222,302.35,263.32085654721004,3.85714,19,LMT
09-08-2017,309.78947,342,265,22.33378,310.0,262.597997903472,262.597997903472,264.46175392467603,302.9,263.79985926294,3.85714,19,LMT
09-11-2017,309.78947,342,265,22.33378,310.0,264.49659048582,263.198928583206,265.2738812563455,304.48,265.17590342812804,3.85714,19,LMT
09-12-2017,310.84211,342,265,22.78564,315.0,265.14977600727,263.80856840322605,265.419759356136,303.73,264.522717906678,3.85714,19,LMT
09-13-2017,310.84211,342,265,22.78564,315.0,263.939205507516,261.370009123146,263.939205507516,300.2,261.44839138572,3.85714,19,LMT
09-14-2017,311.63158,342,265,22.48089,315.0,261.44839138572,259.88074613424,262.484779079754,301.34,262.441233378324,3.85714,19,LMT
09-15-2017,311.63158,342,265,22.48089,315.0,263.312147406924,262.17125002945795,264.19177057581004,302.3,263.27731084578,3.85714,19,LMT
09-18-2017,311.63158,342,265,22.48089,315.0,263.765022701796,263.36440224864,265.045266323838,303.8,264.58368188868,3.85714,19,LMT
09-19-2017,311.63158,342,265,22.48089,315.0,265.010429762694,264.46175392467603,267.597044427636,305.65,266.19487284159,3.85714,19,LMT
09-20-2017,311.63158,342,265,22.48089,315.0,265.942307773296,265.837798089864,268.206684247656,307.9,268.15442940594,3.85714,19,LMT
09-21-2017,311.63158,342,265,22.48089,315.0,268.32861221166,267.7073021436568,269.03405257482603,308.01,268.250229949086,3.85714,19,LMT
09-22-2017,311.63158,342,265,22.48089,315.0,268.80761492739,268.467958456236,271.167791944896,308.54,268.711814384244,3.85714,19,LMT
09-25-2017,311.63158,342,265,22.48089,315.0,268.65955954252803,265.376213654706,269.0897910726564,306.85,267.23996967591,3.85714,19,LMT
09-26-2017,311.63158,342,265,22.48089,315.0,268.72052352453,268.424412754806,270.584279545734,309.58,269.617564973988,3.85714,19,LMT
09-27-2017,311.63158,342,265,22.48089,315.0,269.72207465742,269.121143977686,271.132955383752,310.13,270.096567689718,3.85714,19,LMT
09-28-2017,311.63158,342,265,22.48089,315.0,269.121143977686,267.004822888188,270.305587056582,309.13,269.225653661118,3.85714,19,LMT
09-29-2017,313.47368,342,265,23.28173,316.0,269.06888913597,268.842451488534,270.296877916296,310.29,270.235913934294,3.85714,19,LMT
10-02-2017,313.47368,342,265,23.28173,316.0,270.671370948594,269.347581625122,271.185210225468,311.33,271.141664524038,3.85714,19,LMT
10-03-2017,313.47368,342,265,23.28173,316.0,271.185210225468,271.11553710318003,273.484423260972,312.86,272.47416298779603,3.85714,19,LMT
10-04-2017,313.47368,342,265,23.28173,316.0,272.839946879808,272.125797376356,273.55409638326,313.02,272.613509232372,3.85714,19,LMT
10-05-2017,315.15789,348,265,24.52767,320.0,272.439326426652,272.282561901504,274.58612950715104,314.58,273.972135116988,3.85714,19,LMT
10-06-2017,315.15789,348,265,24.52767,320.0,274.337919009,273.710860908408,275.609453490756,316.46,275.609453490756,3.85714,19,LMT
10-09-2017,317.15789,348,265,23.8532,321.0,275.748799735332,274.7733760233,277.246771864524,317.3,276.34102127478,3.85714,19,LMT
10-10-2017,317.15789,348,265,23.8532,321.0,277.229353583952,275.400434123892,277.229353583952,317.71,276.698096026506,3.85714,19,LMT
10-11-2017,317.15789,348,265,23.8532,321.0,276.64584118479,276.12329276763,277.64739231768,318.59,277.464500371674,3.85714,19,LMT
10-12-2017,317.15789,348,265,23.8532,321.0,277.25548100481,277.194517022808,280.051115036616,321.15,279.69404028489,3.85714,19,LMT
10-13-2017,317.84211,348,265,22.88705,321.0,280.103369878332,277.943503087404,280.599790874634,319.39,278.161231594554,3.85714,19,LMT
10-16-2017,317.84211,348,265,22.88705,321.0,278.466051504564,276.724223447364,279.27600155116204,318.94,277.769320281684,3.85714,19,LMT
10-17-2017,317.84211,348,265,22.88705,321.0,277.56030091482,276.097165346772,277.756256571255,318.27,277.185807882522,3.85714,19,LMT
10-18-2017,317.84211,348,265,22.88705,321.0,277.238062724238,274.07664480042,277.660456028109,315.57,274.834340005302,3.85714,19,LMT
10-19-2017,317.84211,348,265,22.88705,321.0,274.834340005302,272.613509232372,276.140711048202,316.84,275.940400821624,3.85714,19,LMT
10-20-2017,318.36842,348,265,22.56035,321.0,276.889697112798,275.73138145476,278.692489152,320.0,278.692489152,3.85714,19,LMT
10-23-2017,318.36842,348,265,22.56035,321.0,279.615658022316,278.579270328282,280.051115036616,320.73,279.328256392878,3.85714,19,LMT
10-24-2017,322.0,348,284,19.19704,321.0,274.067935660134,270.514606423446,276.0797470662,313.15,272.72672805609,3.85714,19,LMT
10-25-2017,323.68421,363,284,20.03432,321.0,272.47416298779603,271.124246243466,275.16964190631296,312.43,272.09966995549803,3.85714,19,LMT
10-26-2017,324.05263,363,284,19.82416,321.0,272.979293124384,264.156934014666,273.83278887241204,307.89,268.145720265654,3.85714,19,LMT
10-27-2017,325.36842,363,284,21.28308,321.0,268.19797510737,268.02379230165,270.309941626725,308.0,268.2415208088,3.85714,19,LMT
10-30-2017,325.47368,363,284,21.11714,321.0,268.6769778231,268.084756283652,270.349132758012,308.63,268.790196646818,3.85714,19,LMT
10-31-2017,325.47368,363,284,21.11714,321.0,269.25178108197605,268.363448772804,269.83964805128096,308.16,268.380867053376,3.85714,19,LMT
11-01-2017,325.47368,363,284,21.11714,321.0,269.15598053883,266.700002978178,269.687238096276,306.6,267.02224116876005,3.85714,19,LMT
11-02-2017,325.47368,363,284,21.11714,321.0,266.595493294746,266.595493294746,270.73233493059604,310.86,270.73233493059604,3.85714,19,LMT
11-03-2017,325.47368,363,284,21.11714,321.0,270.784589772312,269.14291682840104,271.5964558297729,309.99,269.974639725714,3.85714,19,LMT
11-06-2017,325.47368,363,284,21.11714,321.0,269.739492937992,268.833742348248,271.664212941198,310.08,270.053021988288,3.85714,19,LMT
11-07-2017,325.47368,363,284,21.11714,321.0,270.053021988288,270.053021988288,272.918329142382,313.29,272.84865602009404,3.85714,19,LMT
11-08-2017,325.47368,363,284,21.11714,321.0,272.979293124384,272.85736516038,274.94755882902,315.64,274.895303987304,3.85714,19,LMT
11-09-2017,325.68421,363,284,21.04144,321.0,274.20728190471004,270.227204794008,274.390173850716,311.08,270.923936016888,3.85714,19,LMT
11-10-2017,325.68421,363,284,21.04144,321.0,270.24462307458003,269.774329499136,271.446484434048,311.17,271.00231827946203,3.85714,19,LMT
11-13-2017,325.68421,363,284,21.04144,321.0,270.8542628946,270.253332214866,272.839946879808,312.95,272.55254525037,3.85714,19,LMT
11-14-2017,325.68421,363,284,21.04144,321.0,271.7251769232,270.59298868602,273.4670049804,313.74,273.240567332964,3.85714,19,LMT
11-15-2017,325.57895,363,284,21.09456,321.0,272.68318235466,270.453642441444,273.275403894108,310.64,270.540733844304,3.85714,19,LMT
11-16-2017,326.15789,363,284,21.08445,331.0,270.932645157174,270.8542628946,272.42434670536005,312.65,272.29127104179,3.85714,19,LMT
11-17-2017,326.73684,363,284,20.30256,331.0,271.368102171474,269.5478918517,272.09966995549803,309.7,269.72207465742,3.85714,19,LMT
11-20-2017,326.73684,363,284,20.30256,331.0,270.15753167172,269.9921450976889,274.834340005302,314.65,274.03309909899,3.85714,19,LMT
11-21-2017,326.73684,363,284,20.30256,331.0,274.546938375864,273.998262537846,276.619713763932,316.94,276.027492224484,3.85714,19,LMT
11-22-2017,327.52632,363,284,21.07972,331.0,275.478816386466,273.7693863311299,275.957819102196,314.87,274.224700185282,3.85714,19,LMT
11-24-2017,327.15,363,284,20.61134,326.0,274.416301271574,274.355337289572,275.409143264178,315.82,275.052068512452,3.81818,20,LMT
11-27-2017,327.15,363,284,20.61134,326.0,275.2088330376,274.377110140287,275.983946523054,316.7,275.81847285762,3.81818,20,LMT
11-28-2017,327.15,363,284,20.61134,326.0,275.888145979908,275.356888422462,278.196068155698,319.01,277.830284263686,3.81818,20,LMT
11-29-2017,327.15,363,284,20.61134,326.0,278.2570321377,277.238062724238,279.746295126606,320.76,279.354383813736,3.81818,20,LMT
11-30-2017,327.15,363,284,20.61134,326.0,280.108069257996,279.104615971905,281.264888766852,319.12,279.669880050096,3.81818,20,LMT
12-01-2017,327.15,363,284,20.61134,326.0,279.617297345148,272.6677041456956,280.116833042154,313.57,274.805979842406,3.81818,20,LMT
12-04-2017,327.15,363,284,20.61134,326.0,276.882996687852,273.088278147438,277.391296169016,311.78,273.237262478124,3.81818,20,LMT
12-05-2017,327.15,363,284,20.61134,326.0,275.6210117691,271.738655387106,275.6210117691,310.14,271.800001876212,3.81818,20,LMT
12-06-2017,327.15,363,284,20.61134,326.0,271.89640350195,271.89640350195,274.367790634506,311.97,273.403774377126,3.81818,20,LMT
12-07-2017,327.15,363,284,20.61134,326.0,273.28108139891395,273.263553830598,276.374697206688,314.42,275.550901495836,3.81818,20,LMT
12-08-2017,327.15,363,284,20.61134,326.0,277.426351305648,274.70081443251,277.426351305648,315.85,276.80412263043,3.81818,20,LMT
12-11-2017,327.15,363,284,20.61134,326.0,276.45357126411,276.19065773936995,278.017906736313,316.17,277.084563723486,3.81818,20,LMT
12-12-2017,327.2,363,284,20.64122,326.0,277.268603190804,275.98032691957803,277.72431996702,315.89,276.839177767062,3.81818,20,LMT
12-13-2017,326.52632,363,284,20.96204,321.0,277.513989147228,277.19849291754,280.296490617393,317.79,278.504296757082,3.7619,19,LMT
12-14-2017,326.52632,363,284,20.96204,321.0,278.872375691718,277.303658327436,279.591005992674,317.01,277.820721592758,3.7619,19,LMT
12-15-2017,326.52632,363,284,20.96204,321.0,279.293037331302,279.065178943194,283.403252101404,322.82,282.912480188556,3.7619,19,LMT
12-18-2017,326.52632,363,284,20.96204,321.0,283.587291568722,279.5647146402,283.894024014252,322.76,282.859897483608,3.7619,19,LMT
12-19-2017,326.52632,363,284,20.96204,321.0,282.859897483608,280.24828980452395,283.184157497454,319.97,280.414801703526,3.7619,19,LMT
12-20-2017,326.52632,363,284,20.96204,321.0,280.300872509472,278.38160377887,281.54094796782897,317.72,278.442950267976,3.7619,19,LMT
12-21-2017,326.52632,363,284,20.96204,321.0,279.5647146402,277.820721592758,279.73999032336,317.19,277.978469707602,3.7619,19,LMT
12-22-2017,326.52632,363,284,20.96204,321.0,278.95124974914,278.33778485808,279.775045459992,318.03,278.714627576874,3.7619,19,LMT
12-26-2017,326.52632,363,284,20.96204,321.0,279.003832454088,278.662044871926,280.239526020366,318.51,279.135289216458,3.7619,19,LMT
12-27-2017,326.52632,363,284,20.96204,321.0,280.151888178786,278.7497703513476,280.151888178786,319.44,279.950321143152,3.7619,19,LMT
12-28-2017,326.52632,363,284,20.96204,321.0,280.292108725314,280.186943315418,282.45676341234,322.1,282.28148772918,3.7619,19,LMT
12-29-2017,326.52632,363,284,20.96204,321.0,282.38665313907603,281.334999040116,283.20168506577,321.05,281.36129039259,3.7619,19,LMT
01-02-2018,326.52632,363,284,20.96204,321.0,282.1938498876,278.2501470165,282.737204505396,318.54,279.16158056893204,3.7619,19,LMT
01-03-2018,327.05263,363,284,20.79087,325.0,279.547187071884,279.240454626354,281.773188248016,321.21,281.501510939118,3.7619,19,LMT
01-04-2018,328.68421,363,284,22.20491,325.0,281.483983370802,281.308707687642,286.48810412502,326.72,286.330356010176,3.7619,19,LMT
01-05-2018,330.42105,363,284,22.58158,337.0,285.690599766642,285.681835982484,289.362625328844,329.68,288.924436120944,3.7619,19,LMT
01-08-2018,331.73684,363,284,21.90852,337.0,288.29344366156795,287.285608483398,289.564192364478,328.16,287.592340928928,3.7619,19,LMT
01-09-2018,331.73684,363,284,21.90852,337.0,288.3284987982,287.815817424957,290.808649714914,330.51,289.651830206058,3.7619,19,LMT
01-10-2018,332.78947,382,284,23.7411,337.0,290.142602118906,289.209259106079,292.482532489092,331.05,290.12507455059,3.7619,19,LMT
01-11-2018,332.78947,382,284,23.7411,337.0,290.82617728323004,289.345097760528,291.027744318864,331.13,290.195184823854,3.7619,19,LMT
01-12-2018,332.78947,382,284,23.7411,337.0,290.38798807533,290.107546982274,294.76988015433,336.25,294.68224231275,3.7619,19,LMT
01-16-2018,334.47368,382,284,25.17176,337.0,294.76988015433,289.204877214,295.0502336095444,330.11,289.301278839738,3.66667,19,LMT
01-17-2018,334.47368,382,284,25.17176,337.0,290.484389701068,289.485318307056,294.235289320692,334.86,293.46407631478803,3.66667,19,LMT
01-18-2018,334.47368,382,284,25.17176,337.0,292.806792502938,291.825248677242,294.39303743553603,333.0,291.8340124614,3.66667,19,LMT
01-19-2018,334.47368,382,284,25.17176,337.0,292.920721696992,290.76483079412395,293.490367667262,332.0,290.9576340456,3.66667,19,LMT
01-22-2018,334.47368,382,284,25.17176,337.0,290.756067009966,288.302207445726,291.57109893666,329.0,288.3284987982,3.66667,19,LMT
01-23-2018,336.26316,382,284,24.85927,340.0,289.196113429842,287.899073374458,290.21271239217,328.7,288.06558527346,3.66667,19,LMT
01-24-2018,336.26316,382,284,24.85927,340.0,288.214569604146,286.943820901236,291.378295685184,330.49,289.634302637742,3.66667,19,LMT
01-25-2018,336.26316,382,284,24.85927,340.0,290.11631076643204,289.388916681318,293.748899299923,334.72,293.34138333657603,3.66667,19,LMT
01-26-2018,336.26316,382,284,24.85927,340.0,295.225596930546,293.358910904892,302.446955076738,344.9,302.26291560942,3.66667,19,LMT
01-29-2018,342.66667,400,284,29.78255,341.5,306.73244553,299.85287496597,310.518400286256,351.42,307.976902880436,3.66667,18,LMT
01-30-2018,367.72222,457,284,39.14475,370.0,303.682648643016,302.39437237179,309.11619482097603,350.39,307.074233112162,3.66667,18,LMT
01-31-2018,370.36842,457,284,37.93098,370.0,309.606966733824,308.87957264871,314.199189632616,354.85,310.98288084663,3.66667,19,LMT
02-01-2018,372.36842,457,284,37.69994,380.0,310.465817581308,310.246722977358,317.06494705228204,357.38,313.200118238604,3.66667,19,LMT
02-02-2018,373.73684,457,300,34.83018,380.0,311.114337609,308.064540722016,313.7434728564,352.66,309.063612116028,3.66667,19,LMT
02-05-2018,376.63158,457,300,34.85641,382.0,305.531807100354,285.795765176538,310.229195409042,336.46,294.866281780068,3.66667,19,LMT
02-06-2018,376.63158,457,300,34.85641,382.0,288.07434905761795,286.777309002234,297.977425156158,337.59,295.856589389922,3.66667,19,LMT
02-07-2018,376.63158,457,300,34.85641,382.0,296.470054280982,296.058156425556,307.030414191372,345.43,302.727396169794,3.66667,19,LMT
02-08-2018,376.63158,457,300,34.85641,382.0,306.916484997318,292.719154661358,307.600060161642,334.3,292.97330440194,3.66667,19,LMT
02-09-2018,376.63158,457,300,34.85641,382.0,296.30354238198004,291.17672864955,302.245388041104,341.42,299.213118722436,3.66667,19,LMT
02-12-2018,376.63158,457,300,34.85641,382.0,301.947419379732,298.05629921358,305.3920247430339,345.81,303.060419967798,3.66667,19,LMT
02-13-2018,376.63158,457,300,34.85641,382.0,302.52582913416,301.921128027258,307.6635975967875,350.23,306.934012565634,3.66667,19,LMT
02-14-2018,376.63158,457,300,34.85641,382.0,305.689555215198,305.15496438156,311.456125191162,354.66,310.816368947628,3.66667,19,LMT
02-15-2018,376.63158,457,300,34.85641,382.0,313.21764580692,310.886479220892,316.390135672116,361.0,316.3726081038,3.66667,19,LMT
02-16-2018,376.63158,457,300,34.85641,382.0,316.3726081038,313.60325230987195,318.1253649354,360.53,315.960710248374,3.66667,19,LMT
02-20-2018,376.63158,457,300,34.85641,382.0,314.75130803456994,313.068661476234,317.836160058186,358.69,314.348173963302,3.66667,19,LMT
02-21-2018,376.63158,457,300,34.85641,382.0,314.6198512722,312.8670944406,318.107837367084,357.06,312.919677145548,3.66667,19,LMT
02-22-2018,376.63158,457,300,34.85641,382.0,314.129079359352,310.684912185258,314.59355991972603,355.41,311.473652759478,3.66667,19,LMT
02-23-2018,376.94737,457,300,34.93072,385.0,312.20981062875,310.097738646672,314.348173963302,358.69,314.348173963302,3.66667,19,LMT
02-26-2018,376.94737,457,300,34.93072,385.0,315.496229688,312.937204713864,316.653049196856,358.7,314.35693774746,3.66667,19,LMT
02-27-2018,376.94737,457,300,34.93072,385.0,314.92658371773,313.82234691382195,317.529427612656,358.17,313.892457187086,3.66667,19,LMT
02-28-2018,376.94737,457,300,34.93072,385.0,314.941203650136,310.58758392204203,316.5583883062195,352.44,310.605209912844,3.66667,19,LMT
03-01-2018,376.89474,457,300,34.95997,385.0,310.622835903646,297.509098746958,311.609891388558,339.69,299.368640776569,3.66667,19,LMT
03-02-2018,377.10526,457,300,35.06219,385.0,297.43859478375,295.279410910505,302.153547323285,341.72,301.157678842972,3.66667,19,LMT
03-05-2018,377.10526,457,300,35.06219,385.0,299.492022712183,297.544350728562,302.0943239941903,342.36,301.721710548636,3.66667,19,LMT
03-06-2018,377.10526,457,300,35.06219,385.0,302.19761230029,297.835179576795,303.158228798999,339.5,299.20119386395,3.66667,19,LMT
03-07-2018,377.10526,457,300,35.06219,385.0,296.319344367823,294.44217634741,302.453189166919,342.2,301.58070262222,3.66667,19,LMT
03-08-2018,377.10526,457,300,35.06219,385.0,302.391498199112,299.060185937534,302.90265193237,341.78,301.210556815378,3.66667,19,LMT
03-09-2018,377.10526,457,300,35.06219,385.0,301.210556815378,297.949748517008,301.89708915711594,340.49,300.073680408649,3.66667,19,LMT
03-12-2018,377.10526,457,300,35.06219,385.0,300.5231431741,293.507998834904,300.83565199101946,333.1,293.56087680731,3.66667,19,LMT
03-13-2018,377.10526,457,300,35.06219,385.0,295.041460034678,292.662039406362,296.03732851499103,333.46,293.878144641746,3.66667,19,LMT
03-14-2018,377.10526,457,300,35.06219,385.0,295.861068606971,288.696103345958,296.4471328011375,331.68,292.309431460368,3.71429,19,LMT
03-15-2018,377.10526,457,300,35.06219,385.0,292.538569340794,289.753662794078,294.733005195643,333.23,293.67544574752304,3.71429,19,LMT
03-16-2018,377.10526,457,300,35.06219,385.0,293.807640678538,290.15024758712303,294.66250123243503,331.4,292.06266758914,3.71429,19,LMT
03-19-2018,377.10526,457,300,35.06219,385.0,291.09323809503,291.049173118025,296.319344367823,335.25,295.455670818525,3.71429,19,LMT
03-20-2018,377.10526,457,300,35.06219,385.0,295.878694597773,295.42923183232205,299.20119386395,335.6,295.76412565756004,3.71429,19,LMT
03-21-2018,377.10526,457,300,35.06219,385.0,296.345783354026,293.023284087849,298.52259321807304,335.47,295.649556717347,3.71429,19,LMT
03-22-2018,377.10526,457,300,35.06219,385.0,293.631380770518,287.1157570106507,295.649556717347,327.15,288.31714454371496,3.71429,19,LMT
03-23-2018,378.61111,457,300,35.41992,385.5,288.1849496127,287.9785492604086,303.29051185996803,336.31,296.389848331031,3.75,18,LMT
03-26-2018,378.72222,457,300,35.20702,385.5,301.75696253024,298.998494969727,303.69582151846004,343.93,303.105350826593,3.75,18,LMT
03-27-2018,378.72222,457,300,35.20702,385.5,304.31273119653,296.64542519766,304.876762902194,338.85,298.628349162885,3.75,18,LMT
03-28-2018,378.21053,457,300,34.33669,385.0,299.641843634,293.66663275212204,300.22350133046604,335.33,295.526174781733,3.71429,19,LMT
03-29-2018,378.21053,457,300,34.33669,385.0,296.151897455204,295.579052754139,300.5231431741,337.93,297.817553585993,3.71429,19,LMT
04-02-2018,378.21053,457,300,34.33669,385.0,297.050822986106,289.727223807875,297.79111459979,333.0,293.4727468533,3.71429,19,LMT
04-03-2018,378.21053,457,300,34.33669,385.0,295.208906947297,291.428131920268,297.02438399990297,334.71,294.979769066871,3.71429,19,LMT
04-04-2018,378.21053,457,300,34.33669,385.0,289.841792748088,288.62559938275,301.378003727997,341.79,301.219369810779,3.71429,19,LMT
04-05-2018,378.21053,457,300,34.33669,385.0,303.36974068862304,299.650656629401,305.74924944689303,346.65,305.502485575665,3.71429,19,LMT
04-06-2018,377.15789,457,300,34.38828,380.0,302.805708982959,293.32733242918346,303.7704675895065,334.66,294.935704089866,3.71429,19,LMT
04-09-2018,377.15789,457,300,34.38828,380.0,297.42096879294803,295.640743721946,300.3777287499835,335.91,296.03732851499103,3.71429,19,LMT
04-10-2018,377.15789,457,300,34.38828,380.0,300.197062344263,297.08607496771003,300.56720815110504,339.36,299.077811928336,3.71429,19,LMT
04-11-2018,376.36842,457,300,34.30239,373.0,298.328707319251,297.861618562998,305.149965759625,339.44,299.148315891544,3.71429,19,LMT
04-12-2018,375.84211,457,300,34.67027,373.0,300.18824934886203,300.100119394852,303.60769156445,342.88,302.179986309488,3.71429,19,LMT
04-13-2018,375.84211,457,300,34.67027,373.0,303.237545757608,300.249940316669,304.101219306906,342.6,301.93322243826003,3.71429,19,LMT
04-16-2018,375.84211,457,300,34.67027,373.0,303.933772394287,303.65175654145503,306.46310207437404,345.7,304.66525101257,3.71429,19,LMT
04-17-2018,375.84211,457,300,34.67027,373.0,306.50716705137904,305.044209814813,308.560594979812,349.14,307.696921430514,3.71429,19,LMT
04-18-2018,375.84211,457,300,34.67027,373.0,309.60052843713004,307.873181338534,310.437763000225,351.15,309.46833350611496,3.71429,19,LMT
04-19-2018,375.84211,457,300,34.67027,373.0,309.86491829916,308.613472952218,312.165110098821,353.38,311.433631480538,3.71429,19,LMT
04-20-2018,375.84211,457,300,34.67027,373.0,312.447125951653,309.450707515313,312.8613367355,351.99,310.208625119799,3.66667,19,LMT
04-23-2018,375.84211,457,300,34.67027,373.0,310.913664751879,310.614022908245,316.051641070662,358.6,316.03401507986,3.66667,19,LMT
04-24-2018,376.15789,457,300,34.11014,373.0,317.285460426802,291.392879938664,319.021620520799,336.49,296.548482248249,3.71429,19,LMT
04-25-2018,373.84211,410,300,28.92506,373.0,296.71592916086803,282.509380574456,297.130139944715,329.5,290.38819846295,3.71429,19,LMT
04-26-2018,373.42105,410,300,29.35323,373.0,290.828848233,285.655619932613,295.111963997886,330.4,291.18136804904,3.71429,19,LMT
04-27-2018,373.42105,410,300,29.35323,373.0,290.78478325599497,283.51406205017,291.031547127223,322.03,283.80489089840296,3.71429,19,LMT
04-30-2018,373.42105,410,300,29.35323,373.0,284.086906751235,282.19211274002,286.827748320946,320.84,282.756144445684,3.71429,19,LMT
05-01-2018,373.42105,410,300,29.35323,373.0,282.447689606649,266.231778068809,283.10496280365555,308.46,271.845656139246,3.71429,19,LMT
05-02-2018,373.42105,410,300,29.35323,373.0,270.805722681928,268.97261963852,276.19927586734,305.7,269.41326940857,3.71429,19,LMT
05-03-2018,373.42105,410,300,29.35323,373.0,267.87099521339496,264.83051180005,273.64350720105,309.93,273.14116646319303,3.71429,19,LMT
05-04-2018,373.42105,410,300,29.35323,373.0,271.537201300211,270.7836901934255,275.58236618927,311.44,274.471928768744,3.71429,19,LMT
05-07-2018,373.42105,410,300,29.35323,373.0,275.168155405423,275.044773469809,280.182749788592,317.71,279.99767688517096,3.71429,19,LMT
05-08-2018,372.47368,410,300,30.17906,373.0,279.99767688517096,279.63634407373,286.766057353139,324.19,285.708497905019,3.71429,19,LMT
05-09-2018,372.47368,410,300,30.17906,373.0,286.968756247362,286.15796067047,289.550963899855,326.12,287.409406017412,3.71429,19,LMT
05-10-2018,372.47368,410,300,30.17906,373.0,289.48927293204804,284.6163915149271,289.9642933841619,324.49,285.97288776704903,3.71429,19,LMT
05-11-2018,372.31579,410,300,30.18374,370.0,286.149147675069,284.448239562676,287.180268136986,324.04,285.576302974004,3.71429,19,LMT
05-14-2018,372.31579,410,300,30.18374,370.0,284.880076337325,279.759726009344,285.523425001598,319.08,281.205057255108,3.71429,19,LMT
05-15-2018,372.31579,410,300,30.18374,370.0,280.032928866775,279.3719542117,282.324307671035,319.77,281.813153937777,3.71429,19,LMT
05-16-2018,372.31579,410,300,30.18374,370.0,282.10398278601,280.99354536548395,283.52287504557097,319.33,281.42538214013297,3.71429,19,LMT
05-17-2018,372.31579,410,300,30.18374,370.0,281.1345532919,279.7288805254405,283.33780214215,320.42,282.385998638842,3.71429,19,LMT
05-18-2018,372.31579,410,300,30.18374,370.0,282.685640482476,281.83959292398004,283.7784519122,320.45,282.412437625045,3.71429,19,LMT
05-21-2018,372.31579,410,300,30.18374,370.0,284.21910168225,283.038160298516,286.008139748653,324.28,285.787814863628,3.71429,19,LMT
05-22-2018,369.94737,410,300,31.23506,370.0,284.888889332726,279.407294323258,285.18853117636,317.13,279.486523151913,3.71429,19,LMT
05-23-2018,369.94737,410,300,31.23506,370.0,278.340833749783,276.842624531613,286.8894392887529,325.32,286.704366385332,3.71429,19,LMT
05-24-2018,369.94737,410,300,31.23506,370.0,286.122708688866,284.9558680977736,290.062117633113,326.35,287.612104911635,3.71429,19,LMT
05-25-2018,369.94737,410,300,31.23506,370.0,287.3036500726,281.892470896386,288.378835511522,320.8,282.72089246408,3.71429,19,LMT
05-29-2018,369.94737,410,300,31.23506,370.0,281.725023983767,277.926622965936,282.623949514669,317.2,279.54821411972,3.71429,19,LMT
05-30-2018,369.94737,410,300,31.23506,370.0,281.160992278103,279.512962138116,283.611004999581,321.04,282.93240435370404,3.71429,19,LMT
05-31-2018,369.94737,410,300,31.23506,370.0,283.109769196412,278.879617589261,284.03206640216393,314.54,278.941695285802,3.71429,19,LMT
06-01-2018,369.94737,410,300,31.23506,370.0,281.052336968196,279.766441825561,281.83274229614,316.63,280.79515793966897,3.71429,19,LMT
