 Date,GM Price Target,GM Price Target - High,GM Price Target - Low,GM Price Target - StdDev,GM Price Target - Median,GM Open,GM Low,GM High,GM Close,GM Adj. Close,GM Rating,GM Price Target - #,Ticker
05-29-2015,42.70588,51,28,6.37795,44.0,29.307353600163,28.793330407395,29.375622305452502,35.97,28.889709756039,3.8,17,GM
06-01-2015,42.70588,51,28,6.37795,44.0,28.961994267522,28.632698159655,29.186879414358003,36.18,29.058373616166,3.8,17,GM
06-02-2015,42.70588,51,28,6.37795,44.0,28.986089104683003,28.889709756039,29.31538521255,36.22,29.090500065714,3.8,17,GM
06-03-2015,42.70588,51,28,6.37795,44.0,29.210974251519,28.809393632169,29.25330084879849,35.94,28.865614918878,3.8,17,GM
06-04-2015,42.70588,51,28,6.37795,44.0,28.640729772042,28.488129136689,28.809393632169,35.54,28.544350423398,3.8,17,GM
06-05-2015,42.70588,51,28,6.37795,44.0,28.51222397385,28.078516904952,28.552382035785,35.12,28.207022703144,3.8,17,GM
06-08-2015,42.70588,51,28,6.37795,44.0,28.288170639498,28.23948187764,28.499155274216,34.99,28.393662956857003,3.8,17,GM
06-09-2015,42.70588,51,28,6.37795,44.0,28.491040480573,28.4017777505,28.661451147076,35.26,28.612762385218,3.8,17,GM
06-10-2015,42.70588,51,28,6.37795,44.0,28.766943464435,28.637106766147,28.904894956366,35.59,28.880550575437,3.8,17,GM
06-11-2015,42.70588,51,28,6.37795,44.0,28.986042892796,28.848091400865,29.221371908443,35.55,28.848091400865,3.8,17,GM
06-12-2015,43.625,51,33,5.37209,44.0,28.710139908934003,28.710139908934003,29.13210917837,35.71,28.977928099153,3.84211,16,GM
06-15-2015,43.625,51,33,5.37209,44.0,28.685795528005,28.409892544143,28.994157686439,35.46,28.775058258078,3.84211,16,GM
06-16-2015,43.625,51,33,5.37209,44.0,28.693910321648,28.5356718456095,29.03197262481538,35.61,28.896780162723,3.84211,16,GM
06-17-2015,43.625,51,33,5.37209,44.0,28.953583718224,28.633049369325494,29.059076035583,35.81,29.059076035583,3.84211,16,GM
06-18-2015,43.625,51,33,5.37209,44.0,29.107764797441,29.091535210155,29.602767209664,36.2,29.37555298766,3.84211,16,GM
06-19-2015,43.625,51,33,5.37209,44.0,29.310634638516,29.172683146585,29.481045305019,36.11,29.302519844873,3.84211,16,GM
06-22-2015,43.625,51,33,5.37209,44.0,29.448586130447,29.318749432159,29.651374823585574,36.19,29.367438194017,3.84211,16,GM
06-23-2015,43.1875,51,33,5.36445,44.0,29.513504479591,29.432356543161003,29.602767209664,36.3,29.45670092409,3.78947,16,GM
06-24-2015,43.1875,51,33,5.36445,44.0,29.140223972013,28.491040480573,29.188912733871,35.16,28.531614448788,3.78947,16,GM
06-25-2015,43.1875,51,33,5.36445,44.0,28.572188417003,28.052841623851,28.661451147076,34.7,28.158333941210003,3.78947,16,GM
06-26-2015,43.1875,51,33,5.36445,44.0,28.158333941210003,27.817512608204,28.255711464926,34.38,27.898660544634,3.78947,16,GM
06-29-2015,43.1875,51,33,5.36445,44.0,27.687675909916,26.94111489476,27.728249878131003,33.23,26.965459275689,3.78947,16,GM
06-30-2015,43.1875,51,33,5.36445,44.0,27.18455870405,26.827507783758,27.241362259551,33.33,27.046607212119,3.78947,16,GM
07-01-2015,43.1875,51,33,5.36445,44.0,27.273821434123,26.518334145959702,27.273821434123,33.04,26.811278196472,3.78947,16,GM
07-02-2015,43.1875,51,33,5.36445,44.0,26.933000101117,26.827507783758,27.143984735835,33.23,26.965459275689,3.78947,16,GM
07-06-2015,43.1875,51,33,5.36445,44.0,26.657097117255,26.462342069823,26.872139148794503,32.65,26.494801244395,3.78947,16,GM
07-07-2015,43.1875,51,33,5.36445,44.0,26.470456863466,25.975454451243,26.738245053685,32.86,26.665211910898,3.78947,16,GM
07-08-2015,43.6,51,33,5.28898,44.0,26.283816609677,25.107171531442003,26.300046196963,31.19,25.310041372517,3.78947,15,GM
07-09-2015,42.5,51,28,6.39336,44.0,25.658977499166,25.090941944156,25.764469816525,31.01,25.163975086943,3.78947,16,GM
07-10-2015,42.5,51,28,6.39336,44.0,25.39930410259,25.147745499657,25.496681626306003,31.4,25.48045203902,3.78947,16,GM
07-13-2015,42.5,51,28,6.39336,44.0,25.861847340241003,25.529140800878,25.88619172117,31.68,25.707666261024,3.78947,16,GM
07-14-2015,42.625,51,28,6.36273,44.0,25.634633118237,25.504796419949,25.959224863957,31.77,25.780699403811,3.78947,16,GM
07-15-2015,42.625,51,28,6.36273,44.0,25.845617752955,25.39930410259,25.88619172117,31.43,25.504796419949,3.78947,16,GM
07-16-2015,42.125,51,28,6.54671,43.0,25.269467404302,24.595939531933,25.31815616616,30.61,24.839383341223,3.73684,16,GM
07-17-2015,41.6875,50,28,6.25219,43.0,24.863727722152,24.693317055649,24.99356442044,30.65,24.871842515795,3.73684,16,GM
07-20-2015,41.5625,50,28,6.18434,43.0,25.034138388655,24.685202262006,25.034138388655,30.5,24.75012061115,3.73684,16,GM
07-21-2015,41.5625,50,28,6.18434,43.0,24.758235404793,24.5999969287545,24.798809373008,30.39,24.660857881077,3.73684,16,GM
07-22-2015,41.5625,50,28,6.18434,43.0,24.612169119219,24.251060802105503,24.766350198436,30.3,24.58782473829,3.73684,16,GM
07-23-2015,40.875,50,28,6.08148,41.0,26.502916038038,25.48045203902,26.535375212610003,31.5,25.56159997545,3.73684,16,GM
07-24-2015,40.6875,50,28,6.30197,40.5,25.88619172117,25.009794007726,25.918650895742,31.06,25.204549055158,3.78947,16,GM
07-27-2015,40.6875,50,28,6.30197,40.5,25.115286325085,24.83126854758,25.415533689876,31.05,25.196434261515,3.78947,16,GM
07-28-2015,40.6875,50,28,6.30197,40.5,25.553485181807,25.334385753446,25.675207086452,31.32,25.415533689876,3.78947,16,GM
07-29-2015,40.6875,50,28,6.30197,40.5,25.545370388164,25.504796419949,26.016028419458003,31.95,25.926765689385,3.78947,16,GM
07-30-2015,40.6875,50,28,6.30197,40.5,25.878076927527,25.764469816525,26.007913625815,31.91,25.894306514813,3.78947,16,GM
07-31-2015,40.6875,50,28,6.30197,40.5,26.032258006744,25.504796419949,26.072831974959,31.51,25.569714769093,3.78947,16,GM
08-03-2015,40.6875,50,28,6.30197,40.5,25.796928991097,25.407418896233,25.878076927527,31.68,25.707666261024,3.78947,16,GM
08-04-2015,40.75,50,28,6.25,40.5,25.691436673738,25.472337245377,25.7766420069895,31.52,25.577829562736,3.78947,16,GM
08-05-2015,40.75,50,28,6.25,40.5,25.780699403811,25.31815616616,25.780699403811,31.6,25.64274791188,3.78947,16,GM
08-06-2015,40.75,50,28,6.25,40.5,25.634633118237,25.269467404302,25.910536102099,31.86,25.853732546598,3.78947,16,GM
08-07-2015,40.75,50,28,6.25,40.5,26.040372800387004,25.64274791188,26.080946768602,31.74,25.756355022882,3.78947,16,GM
08-10-2015,40.75,50,28,6.25,40.5,25.926765689385,25.853732546598,26.170209498675,31.94,25.918650895742,3.78947,16,GM
08-11-2015,40.75,50,28,6.25,40.5,25.391189308947,24.823153753937,25.407418896233,30.83,25.017908801369,3.78947,16,GM
08-12-2015,40.75,50,28,6.25,40.5,24.693317055649,24.173970262497,25.1558602933,30.87,25.050367975941,3.78947,16,GM
08-13-2015,40.75,50,28,6.25,40.5,25.050367975941,25.001679214083,25.358730134375,31.06,25.204549055158,3.78947,16,GM
08-14-2015,40.75,50,28,6.25,40.5,25.269467404302,25.204549055158,25.602173943665,31.49,25.553485181807,3.78947,16,GM
08-17-2015,40.75,50,28,6.25,40.5,25.537255594521,25.293811785231,25.707666261024,31.61,25.650862705523,3.78947,16,GM
08-18-2015,40.75,50,28,6.25,40.5,25.488566832663,25.431763277162,25.780699403811,31.71,25.732010641953,3.78947,16,GM
08-19-2015,40.75,50,28,6.25,40.5,25.650862705523,25.456107658091,26.007913625815,31.63,25.667092292809,3.78947,16,GM
08-20-2015,40.75,50,28,6.25,40.5,25.529140800878,25.017908801369,25.529140800878,30.84,25.026023595012,3.78947,16,GM
08-21-2015,40.75,50,28,6.25,40.5,24.717661436578,23.995444802351,24.774464992079,29.6,24.01978918328,3.78947,16,GM
08-24-2015,39.94118,50,27,6.87254,38.0,22.15338664539,19.978621949066,23.45175362827,27.8,22.55912632754,3.65,17,GM
08-25-2015,39.94118,50,27,6.87254,38.0,23.69519743756,22.137157058104,23.69519743756,27.28,22.137157058104,3.65,17,GM
08-26-2015,39.94118,50,27,6.87254,38.0,22.413060041966,21.82879489967,22.88371807326,28.1,22.802570136830003,3.65,17,GM
08-27-2015,39.94118,50,27,6.87254,38.0,23.143391469836,22.737651787686,23.386835279126,28.58,23.192080231694,3.65,17,GM
08-28-2015,39.94118,50,27,6.87254,38.0,23.20830981898,23.15174970728829,23.646508675702,29.0,23.5329015647,3.65,17,GM
08-31-2015,40.625,50,28,6.32332,40.5,23.605934707487,23.549131151986,24.0887649292455,29.44,23.889952484992,3.78947,16,GM
09-01-2015,40.625,50,28,6.32332,40.5,23.678967850274,23.04601394612,23.833148929491,28.64,23.240768993552,3.78947,16,GM
09-02-2015,40.625,50,28,6.32332,40.5,23.541016358343,23.2204820094445,23.711427024846,29.21,23.703312231203,3.78947,16,GM
09-03-2015,40.625,50,28,6.32332,40.5,23.841263723134,23.549131151986,24.109051913353,29.11,23.622164294773,3.78947,16,GM
09-04-2015,40.625,50,28,6.32332,40.5,23.354376104554,23.183965438051,23.565360739272,28.88,23.435524040984,3.78947,16,GM
09-08-2015,40.625,50,28,6.32332,40.5,23.93864124685,23.93864124685,24.295692167142,29.88,24.247003405284,3.78947,16,GM
09-09-2015,40.625,50,28,6.32332,40.5,24.50667680186,23.954870834136,24.66897267472,29.62,24.036018770566,3.78947,16,GM
09-10-2015,40.625,50,28,6.32332,40.5,23.978516333667,23.978516333667,25.025882155024497,30.0,24.643901679,3.78947,16,GM
09-11-2015,40.625,50,28,6.32332,40.5,24.652116312893,24.294779738547497,24.80819435686,30.15,24.767121187395,3.78947,16,GM
09-14-2015,40.625,50,28,6.32332,40.5,24.734262651823,24.693189482358,25.276428488761,30.72,25.235355319296,3.78947,16,GM
09-15-2015,40.625,50,28,6.32332,40.5,25.276428488761,25.2723211718145,25.917169932415,30.99,25.457150434407,3.78947,16,GM
09-16-2015,40.625,50,28,6.32332,40.5,25.531082139444,25.399647997156,25.933599200201,31.2,25.62965774616,3.78947,16,GM
09-17-2015,40.625,50,28,6.32332,40.5,25.670730915625,25.572155308909,26.130750413633,31.31,25.720018718983,3.78947,16,GM
09-18-2015,40.5625,50,28,6.28459,40.5,25.448935800514,25.025882155024497,25.563940675016,30.51,25.062848007543,3.78947,16,GM
09-21-2015,40.5625,50,28,6.28459,40.5,25.194282149831,24.956057766934,25.428399215781496,30.62,25.153208980366,3.78947,16,GM
09-22-2015,40.5625,50,28,6.28459,40.5,24.167452913206,24.159238279313,24.693189482358,30.03,24.668545580679,3.78947,16,GM
09-23-2015,40.5625,50,28,6.28459,40.5,24.652116312893,24.302994372440494,24.758906553502,29.72,24.413891929996,3.78947,16,GM
09-24-2015,40.5625,50,28,6.28459,40.5,24.159238279313,23.6293943932145,24.241384618243,29.44,24.183882180992,3.78947,16,GM
09-25-2015,40.5625,50,28,6.28459,40.5,24.471394367247,24.011374869239,24.512467536712,29.41,24.159238279313,3.78947,16,GM
09-28-2015,40.5625,50,28,6.28459,40.5,24.060662672597,23.362418791692,24.085306574276,28.56,23.460994398408,3.78947,16,GM
09-29-2015,40.5625,50,28,6.28459,40.5,23.543140737338,23.313130988334,24.060662672597,29.15,23.945657798095,3.78947,16,GM
09-30-2015,40.5625,50,28,6.28459,40.5,24.331745591066,24.1304870606875,24.72604801793,30.02,24.660330946786,3.78947,16,GM
10-01-2015,40.5,50,28,6.20484,40.5,24.882126061897,24.627472411214,25.259999220975,30.67,25.194282149831,3.78947,16,GM
10-02-2015,40.5625,50,28,6.24469,40.5,24.80819435686,24.775335821288,26.089677244168,31.73,26.065033342489,3.78947,16,GM
10-05-2015,40.5625,50,28,6.24469,40.5,26.20468211867,25.892526030736,26.418262599888,31.76,26.089677244168,3.78947,16,GM
10-06-2015,40.5625,50,28,6.24469,40.5,26.130750413633,26.130750413633,26.598984545534,32.22,26.467550403246,3.78947,16,GM
10-07-2015,40.5625,50,28,6.24469,40.5,26.656486982785,26.623628447213,27.264369890867,33.05,27.149365016365,3.78947,16,GM
10-08-2015,40.5625,50,28,6.24469,40.5,27.067218677435,26.993286972398,27.5231308584965,33.43,27.461521104299,3.78947,16,GM
10-09-2015,40.4375,50,28,6.15395,40.5,27.387589399262,26.935784535147,27.625813782159,32.95,27.067218677435,3.78947,16,GM
10-12-2015,40.4375,50,28,6.15395,40.5,27.141150382472,26.79917517350641,27.239725989187995,33.02,27.124721114686,3.78947,16,GM
10-13-2015,40.625,50,28,5.96736,40.5,26.985072338505,26.870067464003,27.408125983994506,33.13,27.215082087509,3.78947,16,GM
10-14-2015,40.8125,50,28,5.99186,41.0,27.27258452476,27.042574775756,27.51902354155,33.33,27.379374765369,3.78947,16,GM
10-15-2015,40.8125,50,28,5.99186,41.0,27.560096711015,27.239725989187995,27.650457683837995,33.32,27.371160131476,3.78947,16,GM
10-16-2015,40.8125,50,28,5.99186,41.0,27.412233300941,27.009716240184,27.486165005978,33.15,27.231511355295,3.78947,16,GM
10-19-2015,40.8125,50,28,5.99186,41.0,27.1082918469,26.94399916904,27.346516229797,33.24,27.305443060332,3.78947,16,GM
10-20-2015,40.875,50,28,5.94637,41.0,27.256155256974,27.174008918044,27.835286946430497,33.48,27.502594273764,3.78947,16,GM
10-21-2015,41.25,50,28,6.00521,42.0,28.718360089928,28.521208876496,29.465891774191,35.42,29.096233249006,3.78947,16,GM
10-22-2015,42.0625,50,32,5.29704,42.0,29.276955194652,28.726574723821,29.400174703047,35.42,29.096233249006,3.78947,16,GM
10-23-2015,42.0625,50,32,5.29704,42.0,29.194808855722,29.088018615113,29.617862501211498,35.95,29.531608845335,3.78947,16,GM
10-26-2015,42.0625,50,32,5.29704,42.0,29.49053567587,28.964799106718,29.523394211442,35.67,29.301599096331,3.78947,16,GM
10-27-2015,42.0625,50,32,5.29704,42.0,29.071589347327,28.537638144282,29.153735686257,34.97,28.726574723821,3.78947,16,GM
10-28-2015,42.0625,50,32,5.29704,42.0,28.743003991607,28.463706439245,28.99765764229,35.22,28.931940571146,3.78947,16,GM
10-29-2015,42.0625,50,32,5.29704,42.0,28.784077161072,28.020116209023,28.792291794965,34.75,28.545852778175,3.78947,16,GM
10-30-2015,42.0625,50,32,5.29704,42.0,28.627999117105,28.307628395278,28.91551130336,34.91,28.677286920463,3.78947,16,GM
11-02-2015,42.0625,50,32,5.29704,42.0,28.652643018784,28.636213750998,29.367316167475,35.57,29.219452757401,3.78947,16,GM
11-03-2015,42.0625,50,32,5.29704,42.0,29.186594221829,29.046945445648,29.564467380907,35.78,29.391960069154,3.78947,16,GM
11-04-2015,42.0625,50,32,5.29704,42.0,29.433033238619,29.063374713434,29.506964943656,35.42,29.096233249006,3.78947,16,GM
11-05-2015,42.0625,50,32,5.29704,42.0,29.186594221829,28.907296669467,29.211238123508,35.44,29.112662516792,3.78947,16,GM
11-06-2015,42.0625,50,32,5.29704,42.0,29.014086910076,28.964799106718,29.40838933694,35.75,29.367316167475,3.78947,16,GM
11-09-2015,42.0625,50,32,5.29704,42.0,29.556252747014,29.112662516792,29.671257621515995,35.67,29.301599096331,3.78947,16,GM
11-10-2015,42.0625,50,32,5.29704,42.0,29.194808855722,28.882652767787995,29.268740560759,35.62,29.260525926865995,3.78947,16,GM
11-11-2015,42.0625,50,32,5.29704,42.0,29.359101533582,29.178379587936,29.580896648692995,35.55,29.203023489615,3.78947,16,GM
11-12-2015,42.0625,50,32,5.29704,42.0,29.030516177862,28.767647893286,29.14847832056548,35.09,28.825150330537003,3.78947,16,GM
11-13-2015,42.0625,50,32,5.29704,42.0,28.726574723821,28.0817259632205,28.890867401681,34.31,28.184408886883,3.78947,16,GM
11-16-2015,42.0625,50,32,5.29704,42.0,28.184408886883,28.167979619097,28.931940571146,35.17,28.890867401681,3.78947,16,GM
11-17-2015,42.0625,50,32,5.29704,42.0,28.948369838932,28.759433259393,29.235882025187003,35.21,28.923725937253,3.78947,16,GM
11-18-2015,42.0625,50,32,5.29704,42.0,29.07980398122,28.99765764229,29.966984441664,36.46,29.950555173878,3.78947,16,GM
11-19-2015,42.0625,50,32,5.29704,42.0,29.925911272199,29.630184452051,29.958769807771,36.14,29.687686889302,3.78947,16,GM
11-20-2015,42.0625,50,32,5.29704,42.0,29.827335665483,29.580896648692995,29.921803955252496,36.34,29.851979567162,3.78947,16,GM
11-23-2015,42.0625,50,32,5.29704,42.0,29.893052736627,29.621969818158,30.2832478465445,36.08,29.638399085944,3.68421,16,GM
11-24-2015,42.0625,50,32,5.29704,42.0,29.375530801368,29.318028364117,29.843764933269,36.22,29.753403960446,3.68421,16,GM
11-25-2015,41.8,50,32,5.36905,40.0,29.695901523195,29.663042987623,29.917696638306,36.34,29.851979567162,3.61111,15,GM
11-27-2015,41.8,50,32,5.36905,40.0,29.868408834948,29.753403960446,29.975199075557,36.37,29.876623468841,3.61111,15,GM
11-30-2015,41.8,50,32,5.36905,40.0,30.06556004838,29.728760058767,30.295569797384,36.2,29.73697469266,3.68421,15,GM
12-01-2015,41.8,50,32,5.36905,40.0,29.531608845335,29.40838933694,29.851979567162,36.26,29.786262496018,3.68421,15,GM
12-02-2015,41.8,50,32,5.36905,40.0,29.827335665483,29.260525926865995,29.868408834948,35.73,29.350886899688994,3.68421,15,GM
12-03-2015,41.8,50,32,5.36905,40.0,29.433033238619,28.940155205038995,29.5726820148,35.47,29.137306418471,3.68421,15,GM
12-04-2015,41.8,50,32,5.36905,40.0,29.24409665908,29.055160079541,29.851979567162,36.25,29.778047862125,3.68421,15,GM
12-07-2015,41.8,50,32,5.36905,40.0,29.950555173878,29.568574697853496,29.999842977236,36.13,29.679472255409,3.68421,15,GM
12-08-2015,41.8,50,32,5.36905,40.0,29.433033238619,28.940155205038995,29.465891774191,35.48,29.145521052364,3.68421,15,GM
12-09-2015,41.8,50,32,5.36905,40.0,28.99765764229,28.636213750998,29.32624299801,35.45,29.120877150685,3.68421,15,GM
12-10-2015,41.8,50,32,5.36905,40.0,28.956584472825,28.899082035574,29.482321041977,35.63,29.268740560759,3.68421,15,GM
12-11-2015,41.8,50,32,5.36905,40.0,28.866223500002,28.151550351311,29.088018615113,34.55,28.381560100315,3.68421,15,GM
12-14-2015,41.8,50,32,5.36905,40.0,28.570496679854,27.970828405665,28.619866629550927,34.39,28.250125958027,3.68421,15,GM
12-15-2015,41.8,50,32,5.36905,40.0,28.545852778175,28.17619425299,28.718360089928,34.54,28.373345466422,3.68421,15,GM
12-16-2015,41.8,50,32,5.36905,40.0,28.5144650892,28.431453546,29.19515974344,35.14,29.17025628048,3.68421,15,GM
12-17-2015,41.8,50,32,5.36905,40.0,29.1785574348,28.27788219108,29.278171286640003,34.11,28.31523738552,3.68421,15,GM
12-18-2015,41.8,50,32,5.36905,40.0,28.19072007072,27.84207158928,28.273731613920003,33.67,27.94998659544,3.68421,15,GM
12-21-2015,41.8,50,32,5.36905,40.0,28.04960044728,27.883577360880004,28.273731613920003,33.83,28.08280506456,3.68421,15,GM
12-22-2015,41.8,50,32,5.36905,40.0,28.39824892872,28.28203276824,28.63068124968,34.29,28.46465816328,3.68421,15,GM
12-23-2015,41.8,50,32,5.36905,40.0,28.64728355832,28.539368552160003,29.00423319408,34.78,28.87141472496,3.68421,15,GM
12-24-2015,41.8,50,32,5.36905,40.0,28.82160779904,28.638982404,28.846511262,34.6,28.7219939472,3.68421,15,GM
12-28-2015,41.8,50,32,5.36905,40.0,28.66388586696,28.4729593176,28.7842526046,34.51,28.64728355832,3.68421,15,GM
12-29-2015,41.8,50,32,5.36905,40.0,28.77180087312,28.36089373428,28.79670433608,34.5,28.638982404,3.68421,15,GM
12-30-2015,41.8,50,32,5.36905,40.0,28.48956162624,28.45635700896,28.68463875276,34.33,28.49786278056,3.68421,15,GM
12-31-2015,41.8,50,32,5.36905,40.0,28.39824892872,28.223924688,28.4729593176,34.01,28.23222584232,3.68421,15,GM
01-04-2016,41.8,50,32,5.36905,40.0,27.767361200400003,27.260990786880004,27.84207158928,33.31,27.651145039920003,3.68421,15,GM
01-05-2016,41.8,50,32,5.36905,40.0,27.66774734856,26.71311460176,27.73415658312,32.43,26.92064345976,3.68421,15,GM
01-06-2016,41.8,50,32,5.36905,40.0,26.5221880524,25.741879546320003,26.54709151536,31.27,25.95770955864,3.68421,15,GM
01-07-2016,41.8,50,32,5.36905,40.0,25.119292972320004,24.7581927594,25.58415761424,29.99,24.89516180568,3.68421,15,GM
01-08-2016,41.86667,50,32,5.3275,40.0,25.285316058720003,24.421996009440004,25.4845437624,29.53,24.513308706960004,3.68421,15,GM
01-11-2016,41.93333,50,32,5.27215,40.0,25.210605669840003,24.63782602176,25.301918367360003,30.25,25.110991818,3.73684,15,GM
01-12-2016,41.93333,50,32,5.27215,40.0,25.42643568216,24.737439873600003,25.52189895684,30.3,25.152497589600003,3.73684,15,GM
01-13-2016,42.1875,50,32,5.19878,42.0,26.42257420056,24.97817334888,26.4806822808,30.49,25.31021952168,3.73684,16,GM
01-14-2016,42.1875,50,32,5.19878,42.0,25.57585645992,24.4468994724,25.64226569448,30.3,25.152497589600003,3.73684,16,GM
01-15-2016,41.75,50,32,5.61805,42.0,24.455200626720003,23.9073244416,24.63782602176,29.57,24.546513324240003,3.73684,16,GM
01-19-2016,41.75,50,32,5.61805,42.0,24.84535487976,23.998637139120003,24.90346296,29.4,24.4053937008,3.73684,16,GM
01-20-2016,41.75,50,32,5.61805,42.0,23.95713136752,23.50886903424,24.8204514168,29.42,24.421996009440004,3.73684,16,GM
01-21-2016,41.75,50,32,5.61805,42.0,24.455200626720003,24.131455608240003,25.01552854332,29.55,24.529911015600003,3.73684,16,GM
01-22-2016,41.75,50,32,5.61805,42.0,25.03628142912,24.09825099096,25.14419643528,29.28,24.305779848960004,3.73684,16,GM
01-25-2016,41.625,50,32,5.69951,42.0,24.34728562056,24.08579925948,24.56311563288,29.23,24.264274077360003,3.73684,16,GM
01-26-2016,41.625,50,32,5.69951,42.0,24.413694855120003,24.10655214528,24.695934102,29.65,24.6129225588,3.73684,16,GM
01-27-2016,41.625,50,32,5.69951,42.0,24.67103063904,24.073347528000003,24.8204514168,29.21,24.247671768720004,3.73684,16,GM
01-28-2016,41.625,50,32,5.69951,42.0,24.46350178104,23.5752782688,24.471802935360003,29.02,24.08994983664,3.73684,16,GM
01-29-2016,41.625,50,32,5.69951,42.0,24.21446715144,24.08994983664,24.604621404480003,29.64,24.604621404480003,3.73684,16,GM
02-01-2016,41.625,50,32,5.69951,42.0,24.455200626720003,24.1563590712,25.10269066368,30.11,24.99477565752,3.73684,16,GM
02-02-2016,41.625,50,32,5.69951,42.0,24.89516180568,23.96543252184,25.061184892080004,29.65,24.6129225588,3.73684,16,GM
02-03-2016,40.375,50,30,6.4214,38.5,24.986474503200004,23.39265287376,25.110991818,28.92,24.00693829344,3.73684,16,GM
02-04-2016,40.0,50,30,6.255,38.5,24.02354060208,23.3262436392,24.247671768720004,28.64,23.77450597248,3.73684,16,GM
02-05-2016,39.625,50,30,6.12245,38.5,23.79940943544,23.58773000028,24.2393706144,28.54,23.69149442928,3.73684,16,GM
02-08-2016,39.625,50,30,6.12245,38.5,23.47566441696,23.2847378676,23.939698943448,28.68,23.80771058976,3.73684,16,GM
02-09-2016,39.625,50,30,6.12245,38.5,23.35114710216,23.05230554664,23.96543252184,27.87,23.13531708984,3.73684,16,GM
02-10-2016,39.11765,50,30,6.27678,38.0,23.34284594784,22.98589631208,23.77450597248,27.71,23.00249862072,3.8,17,GM
02-11-2016,39.11765,50,30,6.27678,38.0,22.81157207136,22.15578088008,23.31794248488,26.9,22.3301051208,3.8,17,GM
02-12-2016,39.11765,50,30,6.27678,38.0,22.60404321336,22.4546224356,23.02740208368,27.71,23.00249862072,3.8,17,GM
02-16-2016,39.11765,50,30,6.27678,38.0,23.243232096,23.04400439232,23.73300020088,28.58,23.72469904656,3.8,17,GM
02-17-2016,38.76471,48,30,5.80597,38.0,23.95713136752,23.8243128984,24.363887929200004,29.27,24.29747869464,3.8,17,GM
02-18-2016,38.76471,48,30,5.80597,38.0,24.4468994724,24.00278771628,24.526590553872,29.03,24.09825099096,3.8,17,GM
02-19-2016,38.76471,48,30,5.80597,38.0,23.97373367616,23.55867596016,24.056745219360003,28.78,23.89072213296,3.8,17,GM
02-22-2016,38.76471,48,30,5.80597,38.0,24.222768305760003,24.09825099096,24.604621404480003,29.63,24.59632025016,3.8,17,GM
02-23-2016,38.76471,48,30,5.80597,38.0,24.413694855120003,24.305779848960004,24.754042182240003,29.38,24.38879139216,3.75,17,GM
02-24-2016,38.0,48,26,6.53497,37.0,23.84091520704,23.08551016392,23.9903359848,28.84,23.940529058880003,3.61905,17,GM
02-25-2016,38.0,48,26,6.53497,37.0,23.93222790456,23.6997955836,24.496706398320004,29.5,24.488405244000003,3.61905,17,GM
02-26-2016,38.0,48,26,6.53497,37.0,24.679331793360003,24.51745928412,24.870258342720003,29.63,24.59632025016,3.61905,17,GM
02-29-2016,38.0,48,26,6.53497,37.0,24.380490237840004,24.31408100328,24.737439873600003,29.44,24.438598318080004,3.52381,17,GM
03-01-2016,38.0,48,26,6.53497,37.0,24.92006526864,24.00693829344,25.094389509360003,30.01,24.911764114320004,3.52381,17,GM
03-02-2016,38.0,48,26,6.53497,37.0,24.90346296,24.77064449088,25.16909989824,30.15,25.0279802748,3.52381,17,GM
03-03-2016,38.0,48,26,6.53497,37.0,25.119292972320004,25.0694860464,25.91620378704,31.07,25.79168647224,3.52381,17,GM
03-04-2016,37.88235,48,26,6.56983,37.0,25.91620378704,25.78338531792,26.34786381168,31.37,26.040721101840003,3.52381,17,GM
03-07-2016,37.88235,48,26,6.56983,37.0,25.99091417592,25.891300324080003,26.381068428960003,31.59,26.22334649688,3.52381,17,GM
03-08-2016,37.88235,48,26,6.56983,37.0,26.0656245648,25.285316058720003,26.0657075763432,30.68,25.46794145376,3.52381,17,GM
03-09-2016,37.88235,48,26,6.56983,37.0,25.610830894682,25.38388884212,25.745315073978,30.54,25.669667723124,3.52381,17,GM
03-10-2016,37.88235,48,26,6.56983,37.0,25.820962424832,25.442725670562,25.955446604128,30.82,25.905015036892,3.52381,17,GM
03-11-2016,37.88235,48,26,6.56983,37.0,26.09833604463,26.039499216188,26.333683358398,31.26,26.274846529956,3.52381,17,GM
03-14-2016,37.94444,48,26,6.38985,37.5,26.207604440308,25.97225712654,26.384114925634,31.18,26.207604440308,3.52381,18,GM
03-15-2016,37.94444,48,26,6.38985,37.5,25.938636081716,25.585615111064,26.123551828248,31.05,26.09833604463,3.52381,18,GM
03-16-2016,37.94444,48,26,6.38985,37.5,25.913420298098,25.913420298098,26.695109590256,31.69,26.636272761814,3.52381,18,GM
03-17-2016,37.94444,48,26,6.38985,37.5,26.669893806638,26.5908843513016,26.98088847126,31.96,26.863214814376,3.52381,18,GM
03-18-2016,37.94444,48,26,6.38985,37.5,26.964077948848,26.821188508346,27.216235785028,31.96,26.863214814376,3.52381,18,GM
03-21-2016,37.94444,48,26,6.38985,37.5,26.989293732466,26.68670432905,27.056535822114,32.08,26.964077948848,3.52381,18,GM
03-22-2016,37.94444,48,26,6.38985,37.5,26.964077948848,26.695109590256,27.073346344526,31.9,26.81278324714,3.52381,18,GM
03-23-2016,37.94444,48,26,6.38985,37.5,26.829593769552,26.199199179102,26.837999030758,31.31,26.316872835986,3.52381,18,GM
