 Date,EXC Price Target,EXC Price Target - High,EXC Price Target - Low,EXC Price Target - StdDev,EXC Price Target - Median,EXC Open,EXC Low,EXC High,EXC Close,EXC Adj. Close,EXC Rating,EXC Price Target - #,Ticker
09-04-2014,34.0625,41.0,27,3.5614,34.0,17.726021495454,17.683217942189998,17.950740150089995,33.55,17.950740150089995,3.38889,16,EXC
09-05-2014,34.0625,41.0,27,3.5614,34.0,17.913287040983995,17.859782599404,18.132655251462,33.81,18.089851698198,3.38889,16,EXC
09-08-2014,34.0625,41.0,27,3.5614,34.0,18.089851698198,17.825004712376998,18.16475791641,33.44,17.891885264352,3.38889,16,EXC
09-09-2014,34.0625,41.0,27,3.5614,34.0,17.81697904614,17.6623512099738,17.81697904614,33.12,17.720671051295998,3.38889,16,EXC
09-10-2014,34.0625,41.0,27,3.5614,34.0,17.731371939612,17.43715101536358,17.736722383769997,33.04,17.677867498031997,3.38889,16,EXC
09-11-2014,34.53333,41.0,30,3.15947,34.0,17.693918830506,17.677867498031997,17.923987929299997,33.25,17.790226825349997,3.38889,15,EXC
09-12-2014,34.53333,41.0,30,3.15947,34.0,17.704619718822,17.431747066763997,17.742072827927995,32.86,17.581559503187997,3.38889,15,EXC
09-15-2014,34.53333,41.0,30,3.15947,34.0,17.602961279819997,17.602961279819997,17.865133043562,33.23,17.779525937034,3.38889,15,EXC
09-16-2014,34.53333,41.0,30,3.15947,34.0,17.768825048718,17.704619718822,18.132655251462,33.82,18.095202142356,3.38889,15,EXC
09-17-2014,34.53333,41.0,30,3.15947,34.0,18.132655251462,17.956090594248,18.1915101372,33.68,18.020295924144,3.38889,15,EXC
09-18-2014,34.53333,41.0,30,3.15947,34.0,17.993543703354,17.982842815037998,18.188834915121,33.78,18.073800365724,3.38889,15,EXC
09-19-2014,34.53333,41.0,30,3.15947,34.0,18.100552586514,18.08920964489904,18.416228791836,34.41,18.410878347678,3.38889,15,EXC
09-22-2014,34.6,41.0,30,3.15806,35.0,18.319920796992,18.234313690464,18.678400555578,34.29,18.346673017782,3.38889,15,EXC
09-23-2014,34.6,41.0,30,3.15806,35.0,18.303869464518,18.16475791641,18.400177459362,34.12,18.255715467096,3.38889,15,EXC
09-24-2014,34.6,41.0,30,3.15806,35.0,18.27176679957,18.105903030672,18.279792465807,33.91,18.143356139778,3.38889,15,EXC
09-25-2014,34.6,41.0,30,3.15806,35.0,18.143356139778,17.97749237088,18.212911913832,33.6,17.97749237088,3.38889,15,EXC
09-26-2014,34.6,41.0,30,3.15806,35.0,18.025646368302,17.859782599404,18.076422083361415,33.7,18.03099681246,3.38889,15,EXC
09-29-2014,34.53333,41.0,30,3.15947,34.0,17.945389705931998,17.870483487719998,18.282467687886,34.11,18.250365022938,3.38889,15,EXC
09-30-2014,34.8,41.0,30,3.42929,34.0,18.341322573624,18.196860581358,18.501835898364,34.09,18.239664134622,3.38889,15,EXC
10-01-2014,34.8,41.0,30,3.42929,34.0,18.293168576202,18.282467687886,18.91382009853,34.57,18.496485454206,3.38889,15,EXC
10-02-2014,34.8,41.0,30,3.42929,34.0,18.442981012626,18.40552790352,18.710503220526,34.73,18.582092560734,3.38889,15,EXC
10-03-2014,34.8,41.0,30,3.42929,34.0,18.614195225682,18.37877568273,18.678400555578,34.88,18.662349223104,3.38889,15,EXC
10-06-2014,34.8,41.0,30,3.42929,34.0,18.715853664684,18.517887230838,18.745281107553,34.79,18.614195225682,3.38889,15,EXC
10-07-2014,34.8,41.0,30,3.42929,34.0,18.56604122826,18.507186342522,18.951273207636,34.76,18.598143893208,3.38889,15,EXC
10-08-2014,34.8,41.0,30,3.42929,34.0,18.662349223104,18.624896113998,19.186692750588,35.83,19.170641418114,3.38889,15,EXC
10-09-2014,35.0,41.0,30,3.57771,34.0,19.18134230643,18.608844781524,19.250898080484,34.8,18.61954566984,3.38889,15,EXC
10-10-2014,35.0,41.0,30,3.57771,34.0,18.705152776368,18.608844781524,18.929871431004,34.83,18.635597002314,3.5,15,EXC
10-13-2014,35.06667,41.0,30,3.56776,35.0,18.667699667262,18.239664134622,18.80681121537,34.11,18.250365022938,3.5,15,EXC
10-14-2014,35.06667,41.0,30,3.56776,35.0,18.287818132044,18.223612802148,18.665024445183,34.64,18.533938563312,3.5,15,EXC
10-15-2014,35.06667,41.0,30,3.56776,35.0,18.630246558156,17.81697904614,18.731904997158,33.93,18.154057028094,3.5,15,EXC
10-16-2014,35.4,41.0,30,3.40196,35.0,17.891885264352,17.693918830506,18.43228012431,34.09,18.239664134622,3.5,15,EXC
10-17-2014,35.4,41.0,30,3.40196,35.0,18.373425238572,18.159407472252,18.598143893208,34.38,18.394827015204,3.5,15,EXC
10-20-2014,35.86667,41.0,30,3.09552,36.0,18.37877568273,18.368074794414,18.731904997158,34.99,18.721204108842,3.61111,15,EXC
10-21-2014,35.86667,41.0,30,3.09552,36.0,18.83356343616,18.549989895786,18.91382009853,35.0,18.726554553,3.61111,15,EXC
10-22-2014,35.86667,41.0,30,3.09552,36.0,18.635597002314,18.61954566984,18.94057231932,34.88,18.662349223104,3.61111,15,EXC
10-23-2014,35.86667,41.0,30,3.09552,36.0,18.747956329632,18.640947446472,18.892418321898,34.88,18.662349223104,3.61111,15,EXC
10-24-2014,35.86667,41.0,30,3.09552,36.0,18.721204108842,18.683750999736,19.250898080484,35.73,19.117136976533995,3.61111,15,EXC
10-27-2014,35.93333,41.0,30,3.08689,36.0,19.026179425848,18.742605885474,19.202744083062,35.2,18.83356343616,3.61111,15,EXC
10-28-2014,35.93333,41.0,30,3.08689,36.0,18.903119210214,18.790759882896,19.122487420692,35.74,19.122487420692,3.61111,15,EXC
10-29-2014,36.4,41.0,30,3.13688,36.0,19.159940529798,18.656998778946,19.23484674801,35.28,18.876366989424,3.61111,15,EXC
10-30-2014,37.66667,45.0,33,3.06956,37.0,18.9940767609,18.972674984268,19.684284057282,36.7,19.63613005986,3.61111,15,EXC
10-31-2014,37.8,45.0,33,2.99333,37.0,19.737788498862,19.36860785196,19.737788498862,36.59,19.577275174122,3.61111,15,EXC
11-03-2014,37.5,45.0,31,3.27872,37.0,19.55587339749,19.357906963644,19.711036278072,36.4,19.47561673512,3.47368,16,EXC
11-04-2014,37.5,45.0,31,3.27872,37.0,19.443514070172,19.272299857116,19.58262561828,36.47,19.513069844226,3.47368,16,EXC
11-05-2014,37.33333,45.0,31,3.31997,37.0,19.673583168966,19.550522953332,20.17117447566,37.52,20.074866480816,3.38889,15,EXC
11-06-2014,37.4,45.0,31,3.38231,37.0,20.03741337171,19.812694717074,20.152447921107,37.44,20.032062927552,3.33333,15,EXC
11-07-2014,37.4,45.0,31,3.38231,37.0,20.053464704184,19.999960262604,20.27818335882,37.77,20.208627584766,3.33333,15,EXC
11-10-2014,37.625,45.0,31,3.31427,37.0,20.17117447566,19.852823048259,20.19792669645,37.6,20.11767003408,3.42105,16,EXC
11-11-2014,37.6875,45.0,32,3.19607,37.0,20.133721366554,20.026712483394,20.272832914662,37.55,20.09091781329,3.42105,16,EXC
11-12-2014,37.6875,45.0,32,3.19607,37.0,19.961438213700003,19.341015134085,19.961438213700003,35.93,19.384175000493,3.42105,16,EXC
11-13-2014,37.6875,45.0,32,3.19607,37.0,19.486679683212,18.995736202821,19.626949249038,35.36,19.076660952336,3.47368,16,EXC
11-14-2014,37.6875,45.0,32,3.19607,37.0,18.995736202821,18.979551252918,19.179165635055,35.41,19.103635868841,3.47368,16,EXC
11-17-2014,37.6875,45.0,32,3.34886,37.0,19.065870985734,19.017316136025,19.351805100687,35.71,19.265485367871,3.47368,16,EXC
11-18-2014,37.6875,45.0,32,3.34886,37.0,19.324830184182,19.243905434667003,19.497469649814,35.79,19.308645234279,3.47368,16,EXC
11-19-2014,37.6875,45.0,32,3.34886,37.0,19.249300417968,19.103635868841,19.459704766707,36.05,19.448914800105,3.47368,16,EXC
11-20-2014,37.6875,45.0,32,3.34886,37.0,19.432729850202,19.303250250978003,19.465099750008,35.94,19.389569983794,3.47368,16,EXC
11-21-2014,37.6875,45.0,32,3.34886,37.0,19.578394399329,19.335620150784003,19.626949249038,36.25,19.556814466125,3.47368,16,EXC
11-24-2014,37.75,45.0,32,3.30719,37.0,19.497469649814,18.99034121952,19.556814466125,35.25,19.017316136025,3.47368,16,EXC
11-25-2014,37.75,45.0,32,3.30719,37.0,19.04429105253,18.715197071169,19.071265969035004,35.18,18.979551252918,3.47368,16,EXC
11-26-2014,37.75,45.0,32,3.30719,37.0,19.065870985734,19.04429105253,19.270880351172,35.69,19.254695401269,3.47368,16,EXC
11-28-2014,37.75,45.0,32,3.30719,37.0,19.233115468065,19.146795735249004,19.529839549620004,36.17,19.513654599717004,3.47368,16,EXC
12-01-2014,37.75,45.0,32,3.30719,37.0,19.389569983794,19.249300417968,19.718663965155,36.24,19.551419482824,3.47368,16,EXC
12-02-2014,37.75,45.0,32,3.30719,37.0,19.551419482824,19.459704766707,19.869723497583,36.7,19.79958871467,3.47368,16,EXC
12-03-2014,37.75,45.0,32,3.30719,37.0,19.794193731369,19.319435200881003,19.880513464185,36.22,19.540629516222,3.47368,16,EXC
12-04-2014,37.75,45.0,32,3.30719,37.0,19.572999416028,19.184560618356,19.734848915058,35.69,19.254695401269,3.47368,16,EXC
12-05-2014,37.75,45.0,32,3.30719,37.0,19.028106102627003,18.930996403209004,19.254695401269,35.59,19.200745568259,3.47368,16,EXC
12-08-2014,37.75,45.0,32,3.30719,37.0,19.270880351172,19.119820818744,19.389569983794,35.83,19.330225167483,3.47368,16,EXC
12-09-2014,37.75,45.0,32,3.30719,37.0,19.31404021758,19.287065301075,19.734848915058,36.36,19.616159282436,3.47368,16,EXC
12-10-2014,37.75,45.0,32,3.30719,37.0,19.643134198941,19.3847144988231,19.848143564379,35.94,19.389569983794,3.47368,16,EXC
12-11-2014,37.75,45.0,32,3.30719,37.0,19.411149916998,19.389569983794,19.79958871467,36.27,19.567604432727,3.47368,16,EXC
12-12-2014,37.75,45.0,32,3.30719,37.0,19.448914800105,19.31404021758,19.670109115446003,35.92,19.378780017192003,3.47368,16,EXC
12-15-2014,37.8125,45.0,32,3.28289,37.0,19.481284699911,19.060476002433,19.516352091367494,35.51,19.157585701851,3.47368,16,EXC
12-16-2014,37.8125,45.0,32,3.28289,37.0,19.141400751948,19.006526169423,19.546024499523,35.48,19.141400751948,3.47368,16,EXC
12-17-2014,38.125,45.0,32,3.51559,37.0,19.222325501463004,19.20614055156,19.90748838069,36.58,19.734848915058,3.47368,16,EXC
12-18-2014,38.125,45.0,32,3.51559,37.0,19.79958871467,19.686294065349003,20.247372328653,37.53,20.247372328653,3.47368,16,EXC
12-19-2014,38.2,45.0,32,3.61847,37.0,20.252767311954003,20.053152929817003,20.44698671079,37.61,20.290532195061,3.5,15,EXC
12-22-2014,38.26667,45.0,32,3.60493,38.0,20.080127846322,19.724058948456,20.204212462245003,37.01,19.966833197001,3.5,15,EXC
12-23-2014,38.26667,45.0,32,3.60493,38.0,20.036967979914003,19.945253263797,20.268952261857,37.24,20.090917812924,3.5,15,EXC
12-24-2014,38.26667,45.0,32,3.60493,38.0,20.096312796225,20.096312796225,20.635811126325,37.85,20.420011794285003,3.5,15,EXC
12-26-2014,38.26667,45.0,32,3.60493,38.0,20.441591727489,20.382246911178,20.851610458365,38.21,20.614231193121,3.5,15,EXC
12-29-2014,38.33333,45.0,32,3.60863,39.0,20.603441226519,20.592651259917,21.002669990793,38.63,20.840820491763004,3.5,15,EXC
12-30-2014,38.33333,45.0,32,3.60863,39.0,20.786870658753003,20.430801760887,20.878585374870003,38.1,20.554886376810003,3.5,15,EXC
12-31-2014,38.33333,45.0,32,3.60863,39.0,20.571071326713003,19.966833197001,20.635811126325,37.08,20.004598080108,3.5,15,EXC
01-02-2015,38.33333,45.0,32,3.60863,39.0,20.144867645934003,20.026178013312,20.312112128265,37.57,20.268952261857,3.5,15,EXC
01-05-2015,38.26667,45.0,32,3.60493,38.0,20.12328771273,19.535234532921,20.263557278556004,36.5,19.69168904865,3.5,15,EXC
01-06-2015,38.26667,45.0,32,3.60493,38.0,19.756428848262,19.51370854955001,20.031572996613004,36.22,19.540629516222,3.5,15,EXC
01-07-2015,38.2,45.0,32,3.63685,38.0,19.605369315834004,19.465099750008,19.718663965155,36.27,19.567604432727,3.5,15,EXC
01-08-2015,38.26667,45.0,33,3.53019,38.0,19.653924165543,19.567604432727,20.036967979914003,36.55,19.718663965155,3.5,15,EXC
01-09-2015,38.53333,45.0,33,3.57522,40.0,19.918278347292,19.567604432727,19.961438213700003,36.49,19.686294065349003,3.55556,15,EXC
01-12-2015,38.53333,45.0,33,3.57522,40.0,19.837353597777003,19.529839549620004,19.912883363991,36.63,19.761823831563003,3.55556,15,EXC
01-13-2015,38.53333,45.0,33,3.57522,40.0,19.90748838069,19.599974332533,20.085522829623,36.51,19.697084031951,3.55556,15,EXC
01-14-2015,38.53333,45.0,33,3.57522,40.0,19.578394399329,19.551419482824,19.950648247098,36.92,19.918278347292,3.55556,15,EXC
01-15-2015,38.53333,45.0,33,3.57522,40.0,20.063942896419,19.89675236392101,20.171842562439,37.27,20.107102762827004,3.55556,15,EXC
01-16-2015,38.53333,45.0,33,3.57522,40.0,20.069337879720003,20.058547913118,20.250069820303494,37.38,20.166447579138,3.55556,15,EXC
01-20-2015,38.6,45.0,33,3.57398,40.0,20.23118737875,19.848143564379,20.274347245158,37.25,20.096312796225,3.66667,15,EXC
01-21-2015,38.6,45.0,33,3.57398,40.0,20.053152929817003,19.902093397389,20.511726510402003,37.99,20.495541560499003,3.66667,15,EXC
01-22-2015,38.66667,45.0,33,3.53396,40.0,20.619626176422,19.961438213700003,20.635811126325,37.25,20.096312796225,3.66667,15,EXC
01-23-2015,38.66667,45.0,33,3.53396,40.0,20.161052595837,20.134077679332,20.312112128265,37.37,20.161052595837,3.66667,15,EXC
01-26-2015,38.66667,45.0,33,3.53396,40.0,20.101707779526,19.934463297195,20.188027512342003,37.34,20.144867645934003,3.66667,15,EXC
01-27-2015,38.66667,45.0,33,3.53396,40.0,20.096312796225,20.090917812924,20.339087044770004,37.41,20.182632529041,3.66667,15,EXC
01-28-2015,38.66667,45.0,33,3.53396,40.0,20.166447579138,19.945253263797,20.376851927877,37.0,19.961438213700003,3.66667,15,EXC
01-29-2015,38.66667,45.0,33,3.53396,40.0,19.961438213700003,19.707873998553,20.0936153045745,37.03,19.977623163603003,3.66667,15,EXC
01-30-2015,38.66667,45.0,33,3.53396,40.0,19.810378681272,19.427334866901,19.959819718709703,36.04,19.443519816804,3.66667,15,EXC
02-02-2015,38.6,45.0,33,3.53648,40.0,19.4219398836,19.265485367871,19.648529182242,36.05,19.448914800105,3.66667,15,EXC
02-03-2015,38.6,45.0,33,3.53648,40.0,19.47588971661,19.394964967095003,19.9533457387485,36.93,19.923673330593,3.66667,15,EXC
02-04-2015,38.6,45.0,33,3.53648,40.0,19.842748581078,19.443519816804,19.85353854768,36.19,19.524444566319,3.66667,15,EXC
02-05-2015,38.6,45.0,33,3.53648,40.0,19.599974332533,19.448914800105,19.918278347292,36.6,19.745638881660003,3.66667,15,EXC
02-06-2015,38.6,45.0,33,3.53648,40.0,19.616159282436,18.725987037771,19.659319148844,35.0,18.8824415535,3.66667,15,EXC
02-09-2015,38.53333,45.0,33,3.55653,40.0,18.871651586898,18.518280180682503,18.920206436607,34.48,18.601902421848,3.66667,15,EXC
02-10-2015,38.53333,45.0,33,3.55653,40.0,18.585717471945003,18.494002755828003,18.936391386510003,35.0,18.8824415535,3.66667,15,EXC
02-11-2015,38.53333,45.0,33,3.55653,40.0,18.7790208594,18.566736275772,18.800793637208,34.26,18.648384192552,3.66667,15,EXC
02-12-2015,38.53333,45.0,33,3.55653,40.0,18.681043359264,18.45242919228,18.844339192824,34.44,18.746361692688,3.66667,15,EXC
02-13-2015,38.53333,45.0,33,3.55653,40.0,17.815575441395996,17.750257107971997,18.512304331252,33.51,18.240144608652,3.66667,15,EXC
02-17-2015,37.66667,45.0,32,3.96092,39.0,18.196599053036,17.913552941531997,18.278246969816,33.09,18.011530441668,3.66667,15,EXC
02-18-2015,37.66667,45.0,32,3.96092,39.0,18.01697363612,17.967984886051998,18.515025928478,33.9,18.45242919228,3.66667,15,EXC
02-19-2015,37.66667,45.0,32,3.96092,39.0,18.501417942348,18.087735163996,18.512304331252,33.42,18.191155858584,3.66667,15,EXC
02-20-2015,37.66667,45.0,32,3.96092,39.0,18.202042247488,18.01697363612,18.26191738646,33.39,18.174826275228,3.66667,15,EXC
02-23-2015,37.73333,45.0,33,3.87241,39.0,18.212928636392,18.142167108516,18.387110858856,33.78,18.387110858856,3.66667,15,EXC
02-24-2015,37.73333,45.0,33,3.87241,39.0,18.387110858856,18.327235719884,19.029407804192,34.79,18.936873498508,3.66667,15,EXC
02-25-2015,37.73333,45.0,33,3.87241,39.0,18.904214331796,18.746361692688,19.007635026384,34.49,18.773577664948,3.66667,15,EXC
02-26-2015,37.73333,45.0,33,3.87241,39.0,18.844339192824,18.229258219748,18.844339192824,33.96,18.485088358992,3.66667,15,EXC
02-27-2015,37.73333,45.0,33,3.87241,39.0,18.45242919228,18.338122108788,18.53407710906,33.92,18.463315581184,3.66667,15,EXC
03-02-2015,37.73333,45.0,33,3.87241,39.0,18.430656414472,17.842791413656,18.463315581184,32.83,17.870007385915997,3.66667,15,EXC
03-03-2015,37.86667,45.0,33,3.73928,39.0,17.946212108243998,17.74481391352,18.038746413928,33.02,17.973428080504,3.77778,15,EXC
03-04-2015,37.86667,45.0,33,3.73928,39.0,18.04418960838,17.71759794126,18.04418960838,32.62,17.755700302423996,3.77778,15,EXC
03-05-2015,38.0,45.0,33,3.70585,39.0,18.12583752516,17.853677802559996,18.12583752516,32.97,17.946212108243998,3.83333,15,EXC
03-06-2015,38.0,45.0,33,3.70585,39.0,17.690381969,17.483540579824,17.755700302423996,32.27,17.565188496604,3.83333,15,EXC
03-09-2015,37.64286,45.0,31,3.95704,38.5,17.597847663316,17.293028774004,17.663165996740002,32.1,17.47265419092,3.82353,14,EXC
03-10-2015,37.57143,45.0,31,4.01273,38.5,17.488983774276,17.380119885236,17.750257107971997,32.13,17.488983774276,3.82353,14,EXC
03-11-2015,37.57143,45.0,31,4.01273,38.5,17.565188496604,17.260369607292,17.627785232801997,31.83,17.325687940715998,3.82353,14,EXC
03-12-2015,37.57143,45.0,31,4.01273,38.5,17.439995024208,17.439995024208,17.957098497148,32.69,17.793802663587996,3.82353,14,EXC
03-13-2015,37.53333,45.0,31,3.87929,38.0,17.74481391352,17.33657432962,17.74481391352,32.39,17.630506830028,3.83333,15,EXC
03-16-2015,37.6,45.0,32,3.77359,38.0,17.723041135712002,17.723041135712002,18.006087247215998,32.69,17.793802663587996,3.83333,15,EXC
03-17-2015,37.6,45.0,32,3.77359,38.0,17.766586691327998,17.647489596718238,18.114951136256,32.93,17.924439330435998,3.83333,15,EXC
03-18-2015,37.6,45.0,32,3.77359,38.0,17.891780163723997,17.821018635848,18.504139539574,33.72,18.354451692144,3.83333,15,EXC
03-19-2015,37.6,45.0,32,3.77359,38.0,18.278246969816,18.000644052764,18.517747525704,33.25,18.0986215529,3.83333,15,EXC
03-20-2015,37.6,45.0,32,3.77359,38.0,18.196599053036,18.055075997284,18.408883636664,33.2,18.07140558064,3.83333,15,EXC
03-23-2015,37.66667,45.0,33,3.68179,38.0,18.0986215529,18.076848775092,18.327235719884,33.36,18.158496691872,3.83333,15,EXC
03-24-2015,37.66667,45.0,33,3.68179,38.0,18.120394330708,17.90816417902452,18.245587803104,33.21,18.076848775092,3.83333,15,EXC
03-25-2015,37.66667,45.0,33,3.68179,38.0,18.087735163996,17.826461830299998,18.18560380024296,32.84,17.875450580368,3.83333,15,EXC
03-26-2015,37.66667,45.0,33,3.68179,38.0,17.826461830299998,17.63595002448,17.940768913792,32.52,17.701268357904002,3.83333,15,EXC
03-27-2015,37.66667,45.0,33,3.68179,38.0,17.777473080231996,17.614177246672,17.89450176095,32.43,17.652279607836,3.83333,15,EXC
03-30-2015,37.6,45.0,32,3.77359,38.0,17.690381969,17.657722802288,18.359894886596,33.57,18.272803775364,3.83333,15,EXC
03-31-2015,37.6,45.0,32,3.77359,38.0,18.136723914064,18.011530441668,18.354451692144,33.61,18.294576553172,3.83333,15,EXC
04-01-2015,37.6,45.0,32,3.77359,38.0,17.755700302423996,17.58151807996,17.989757663859997,32.85,17.88089377482,3.83333,15,EXC
04-02-2015,37.6,45.0,32,3.77359,38.0,17.897223358176,17.897223358176,18.278246969816,33.38,18.169383080776,3.83333,15,EXC
04-06-2015,37.66667,45.0,33,3.68179,38.0,18.218371830844,18.163939886324,18.550406692416,33.83,18.414326831116,3.83333,15,EXC
04-07-2015,37.66667,45.0,33,3.68179,38.0,18.403440442212,18.359894886596,18.5068611368,33.8,18.39799724776,3.83333,15,EXC
04-08-2015,37.73333,45.0,33,3.62338,38.0,18.381667664404,18.147610302968,18.38438926163,33.4,18.18026946968,3.83333,15,EXC
04-09-2015,37.73333,45.0,33,3.62338,38.0,18.147610302968,18.01697363612,18.26191738646,33.45,18.20748544194,3.83333,15,EXC
04-10-2015,37.73333,45.0,33,3.62338,38.0,18.240144608652,18.114951136256,18.338122108788,33.38,18.169383080776,3.83333,15,EXC
04-13-2015,37.73333,45.0,33,3.62338,38.0,18.114951136256,17.997922455538,18.191155858584,33.13,18.033303219476,3.83333,15,EXC
04-14-2015,37.73333,45.0,33,3.62338,38.0,18.093178358448,18.014252038894,18.240144608652,33.46,18.212928636392,3.83333,15,EXC
04-15-2015,37.73333,45.0,33,3.62338,38.0,18.26191738646,18.245587803104,18.517747525704,33.67,18.327235719884,3.77778,15,EXC
04-16-2015,37.73333,45.0,33,3.62338,38.0,18.240144608652,17.989757663859997,18.245587803104,33.39,18.174826275228,3.77778,15,EXC
04-17-2015,37.73333,45.0,33,3.62338,38.0,18.076848775092,17.859120997012,18.2347014142,32.99,17.957098497148,3.77778,15,EXC
04-20-2015,37.73333,45.0,32,3.64173,38.0,18.038746413928,18.006087247215998,18.523190720156,33.66,18.321792525432,3.77778,15,EXC
04-21-2015,37.9375,45.0,33,3.43636,38.5,18.321792525432,17.957098497148,18.474201970088,33.11,18.022416830572,3.84211,16,EXC
04-22-2015,37.875,45.0,33,3.40725,38.5,18.12583752516,17.9625416916,18.185712664132,33.11,18.022416830572,3.84211,16,EXC
04-23-2015,37.875,45.0,33,3.40725,38.5,18.027860025024,17.93532571934,18.14145949323724,33.09,18.011530441668,3.84211,16,EXC
04-24-2015,37.875,45.0,33,3.40725,38.5,18.01697363612,17.995200858312,18.69737294262,34.06,18.539520303512,3.84211,16,EXC
04-27-2015,37.9375,45.0,33,3.32545,38.5,18.56129308132,18.04418960838,18.599395442484,33.37,18.163939886324,3.84211,16,EXC
04-28-2015,37.9375,45.0,33,3.32545,38.5,18.082291969544,18.0256827472432,18.376224469952,33.72,18.354451692144,3.84211,16,EXC
04-29-2015,37.9375,45.0,33,3.32545,38.5,18.229258219748,18.049632802832,18.490531553444,33.82,18.408883636664,3.84211,16,EXC
04-30-2015,37.8125,45.0,33,3.24459,38.0,18.403440442212,18.174826275228,18.528633914608,34.02,18.517747525704,3.84211,16,EXC
05-01-2015,37.8125,45.0,33,3.24459,38.0,18.539520303512,18.34356530324,18.626611414744,34.12,18.572179470224,3.84211,16,EXC
05-04-2015,37.8125,45.0,33,3.24459,38.0,18.566736275772,18.46337001312852,19.040294193096,34.81,18.947759887412,3.84211,16,EXC
05-05-2015,37.8125,45.0,33,3.24459,38.0,18.86066877618,18.414326831116,18.974975859672,34.02,18.517747525704,3.84211,16,EXC
05-06-2015,37.8125,45.0,33,3.24459,38.0,18.555849886868,18.04418960838,18.593952248032,33.44,18.202042247488,3.84211,16,EXC
05-07-2015,37.8125,45.0,33,3.24459,38.0,18.229258219748,18.202042247488,18.517747525704,33.83,18.414326831116,3.84211,16,EXC
05-08-2015,37.8125,45.0,33,3.24459,38.0,18.632054609196,18.368059678274,18.795350442756,33.93,18.468758775636,3.84211,16,EXC
05-11-2015,37.8125,45.0,33,3.24459,38.0,18.42521322002,18.0986215529,18.593952248032,33.38,18.169383080776,3.84211,16,EXC
05-12-2015,37.8125,45.0,33,3.24459,38.0,18.120394330708,17.93532571934,18.381667664404,33.65,18.31634933098,3.84211,16,EXC
05-13-2015,37.8125,45.0,33,3.24459,38.0,18.343818360882,18.10209089521,18.470175899756,33.09,18.179004179742,3.84211,16,EXC
05-14-2015,37.8125,45.0,33,3.24459,38.0,18.233942240122,18.228448434084,18.442706869566,33.54,18.426225451452,3.84211,16,EXC
05-15-2015,37.8125,45.0,33,3.24459,38.0,18.508632542022,18.393262615224,19.074494563936,34.5,18.9536308311,3.84211,16,EXC
05-18-2015,37.8125,45.0,33,3.24459,38.0,18.876717546568,18.78881664996,18.997581279404,34.49,18.948137025062,3.84211,16,EXC
05-19-2015,37.8125,45.0,33,3.24459,38.0,18.832767098264,18.78881664996,19.09097598205,34.62,19.019556503556,3.84211,16,EXC
05-20-2015,37.8125,45.0,33,3.24459,38.0,19.00856889148,18.821779486188,19.058013145822,34.33,18.860236128454,3.84211,16,EXC
05-21-2015,37.8125,45.0,33,3.24459,38.0,18.87122374053,18.81084681217238,19.022303406575,34.46,18.931655606948,3.84211,16,EXC
05-22-2015,37.8125,45.0,33,3.24459,38.0,18.87122374053,18.76134761977,18.98109986129,34.4,18.89869277072,3.84211,16,EXC
05-26-2015,37.8125,45.0,33,3.24459,38.0,18.876717546568,18.45918828768,18.887705158644,33.89,18.618508662782,3.84211,16,EXC
05-27-2015,37.8125,45.0,33,3.24459,38.0,18.62400246882,18.591039632592,18.73387858958,33.95,18.65147149901,3.84211,16,EXC
05-28-2015,37.875,45.0,33,3.17952,38.0,18.65147149901,18.51412634806,18.728384783542,33.95,18.65147149901,3.84211,16,EXC
05-29-2015,37.875,45.0,33,3.17952,38.0,18.673446723162,18.448200675604,18.689928141276003,33.83,18.585545826554,3.84211,16,EXC
06-01-2015,37.875,45.0,33,3.17952,38.0,18.684434335238,18.547089184288,18.799804262036,33.99,18.673446723162,3.84211,16,EXC
06-02-2015,37.875,45.0,33,3.17952,38.0,18.552582990326,18.305361718616,18.621255565801,33.73,18.530607766174,3.84211,16,EXC
06-03-2015,37.875,45.0,33,3.17952,38.0,18.558076796364,18.305361718616,18.591039632592,33.42,18.360299778996,3.84211,16,EXC
06-04-2015,37.875,45.0,33,3.17952,38.0,18.299867912578,18.277892688426,18.695421947314,33.59,18.453694481642,3.84211,16,EXC
06-05-2015,37.875,45.0,33,3.17952,38.0,18.32184313673,18.173510373704,18.420731645414,33.43,18.365793585034,3.84211,16,EXC
06-08-2015,37.75,45.0,32,3.36341,38.0,18.415237839376,18.151535149552,18.420731645414,33.11,18.189991791818,3.84211,16,EXC
06-09-2015,37.75,45.0,32,3.36341,38.0,18.15702895559,18.091103283134,18.288880300502,33.11,18.189991791818,3.84211,16,EXC
06-10-2015,37.75,45.0,32,3.36341,38.0,18.70640955939,18.59653343863,18.838260904302,34.18,18.777829037884,3.84211,16,EXC
06-11-2015,37.75,45.0,32,3.36341,38.0,18.893198964682,18.70640955939,18.909680382796,34.25,18.81628568015,3.84211,16,EXC
06-12-2015,37.6875,45.0,32,3.4227,38.0,18.728384783542,18.607521050706,18.849248516378,33.9,18.62400246882,3.84211,16,EXC
06-15-2015,37.6875,45.0,32,3.4227,38.0,18.536101572212,18.45918828768,18.673446723162,33.81,18.574558214478,3.84211,16,EXC
06-16-2015,37.6875,45.0,32,3.4227,38.0,18.547089184288,18.453694481642,18.725637880523,34.0,18.6789405292,3.84211,16,EXC
06-17-2015,37.625,45.0,32,3.37037,38.0,18.6789405292,18.56906440844,18.849248516378,34.18,18.777829037884,3.84211,16,EXC
