 Date,GOOGL Price Target,GOOGL Price Target - High,GOOGL Price Target - Low,GOOGL Price Target - StdDev,GOOGL Price Target - Median,GOOGL Open,GOOGL Low,GOOGL High,GOOGL Close,GOOGL Adj. Close,GOOGL Rating,GOOGL Price Target - #,Ticker
01-02-2018,59.35729,67.5,49.5,3.81061,60.0,52.651,52.651,53.799,53.6605,53.6605,4.5,35,GOOGL
01-03-2018,59.35729,67.5,49.5,3.81061,60.0,53.6965,53.6715,54.805,54.576,54.576,4.5,35,GOOGL
01-04-2018,59.35729,67.5,49.5,3.81061,60.0,54.8545,54.713,55.203825,54.788,54.788,4.5,35,GOOGL
01-05-2018,59.35729,67.5,49.5,3.81061,60.0,55.1725,55.08975,55.678995,55.5145,55.5145,4.5,35,GOOGL
01-08-2018,59.67871,67.5,50.0,3.75598,60.0,55.55,55.5,55.958,55.7105,55.7105,4.5,35,GOOGL
01-09-2018,59.67871,67.5,50.0,3.75598,60.0,55.922,55.41005,55.922,55.6395,55.6395,4.5,35,GOOGL
01-10-2018,59.67871,67.5,50.0,3.75598,60.0,55.35,55.19921,55.639,55.507,55.507,4.5,35,GOOGL
01-11-2018,59.87871,67.5,50.0,3.94917,60.0,55.6155,55.324,55.7425,55.6025,55.6025,4.5,35,GOOGL
01-12-2018,60.06443,67.5,50.0,3.94779,60.0,55.505,55.400505,56.565125,56.5325,56.5325,4.5,35,GOOGL
01-16-2018,60.06443,67.5,50.0,3.94779,60.0,57.0155,56.333,57.444,56.535,56.535,4.5,35,GOOGL
01-17-2018,60.06443,67.5,50.0,3.94779,60.0,56.818,56.1745,56.966,56.955,56.955,4.5,35,GOOGL
01-18-2018,60.06443,67.5,50.0,3.94779,60.0,56.9675,56.22325,57.02925,56.7985,56.7985,4.5,35,GOOGL
01-19-2018,60.25014,67.5,50.0,3.97558,60.0,56.9015,56.625,57.188985,57.175,57.175,4.5,35,GOOGL
01-22-2018,60.25014,67.5,50.0,3.97558,60.0,57.191,57.091,58.344,58.208,58.208,4.5,35,GOOGL
01-23-2018,60.36443,67.5,54.0,3.72913,60.0,58.531,58.3625,58.9255,58.8085,58.8085,4.5,35,GOOGL
01-24-2018,60.36443,67.5,54.0,3.72913,60.0,59.249,58.37005,59.3525,58.5645,58.5645,4.5,35,GOOGL
01-25-2018,60.57871,67.5,54.0,3.80751,60.5,59.0355,58.592,59.25,59.107,59.107,4.5,35,GOOGL
01-26-2018,60.57871,67.5,54.0,3.80751,60.5,59.3765,58.4015,59.378,59.378,59.378,4.5,35,GOOGL
01-29-2018,61.01443,70.0,54.0,4.0419,60.75,59.4,59.203,59.9,59.324,59.324,4.5,35,GOOGL
01-30-2018,61.55014,70.0,54.0,4.31035,62.5,58.886,58.7255,59.3965,58.8685,58.8685,4.5,35,GOOGL
01-31-2018,61.55014,70.0,54.0,4.31035,62.5,59.1905,58.605,59.316,59.111,59.111,4.5,35,GOOGL
02-01-2018,61.57871,70.0,54.0,4.26662,62.5,58.7995,58.468,59.3725,59.0795,59.0795,4.5,35,GOOGL
02-02-2018,63.45153,73.75,55.0,4.66705,63.875,56.371,55.5585,56.565,55.96,55.96,4.46667,36,GOOGL
02-05-2018,63.65986,73.75,55.0,4.56296,64.125,55.0305,52.837,55.7495,53.1195,53.1195,4.46667,36,GOOGL
02-06-2018,63.81264,73.75,55.0,4.59678,64.625,51.699,51.5005,54.36875,54.2215,54.2215,4.46667,36,GOOGL
02-07-2018,63.81264,73.75,55.0,4.59678,64.625,54.2485,52.731,54.3265,52.7705,52.7705,4.46667,36,GOOGL
02-08-2018,63.81264,73.75,55.0,4.59678,64.625,52.9935,50.235,53.1965,50.3855,50.3855,4.46667,36,GOOGL
02-09-2018,63.81264,73.75,55.0,4.59678,64.625,51.294,49.85,52.586,52.3135,52.3135,4.46667,36,GOOGL
02-12-2018,63.81264,73.75,55.0,4.59678,64.625,52.8335,52.2745,53.2785,52.728,52.728,4.46667,36,GOOGL
02-13-2018,63.81264,73.75,55.0,4.59678,64.625,52.5,52.346,53.061,52.707,52.707,4.46667,36,GOOGL
02-14-2018,63.81264,73.75,55.0,4.59678,64.625,52.716,52.49,53.7735,53.635,53.635,4.46667,36,GOOGL
02-15-2018,63.81264,73.75,55.0,4.59678,64.625,54.1725,53.3615,54.705,54.568,54.568,4.46667,36,GOOGL
02-16-2018,63.81264,73.75,55.0,4.59678,64.625,54.669,54.5775,55.4155,54.775,54.775,4.46667,36,GOOGL
02-20-2018,63.81264,73.75,55.0,4.59678,64.625,54.638,54.5,55.8145,55.1795,55.1795,4.46667,36,GOOGL
02-21-2018,64.01403,73.75,55.0,4.60604,65.0,55.455,55.3755,56.81,55.6875,55.6875,4.46667,36,GOOGL
02-22-2018,64.01403,73.75,55.0,4.60604,65.0,55.9585,55.2575,56.273,55.495,55.495,4.46667,36,GOOGL
02-23-2018,64.01403,73.75,55.0,4.60604,65.0,55.933,55.421865,56.45,56.4045,56.4045,4.46667,36,GOOGL
02-26-2018,64.01403,73.75,55.0,4.60604,65.0,56.593,56.467,57.21,57.185,57.185,4.46667,36,GOOGL
02-27-2018,64.01389,73.75,55.0,4.60598,65.0,57.185,55.839505,57.2125,55.8755,55.8755,4.46667,36,GOOGL
02-28-2018,64.01389,73.75,55.0,4.60598,65.0,56.1,55.15,56.3825,55.196,55.196,4.46667,36,GOOGL
03-01-2018,64.01389,73.75,55.0,4.60598,65.0,55.477,53.36425,55.56366,53.5705,53.5705,4.46667,36,GOOGL
03-02-2018,64.01389,73.75,55.0,4.60598,65.0,52.899,52.5055,54.3445,54.207,54.207,4.46667,36,GOOGL
03-05-2018,64.01389,73.75,55.0,4.60598,65.0,53.9065,53.613505,55.059,54.738,54.738,4.46667,36,GOOGL
03-06-2018,64.01389,73.75,55.0,4.60598,65.0,55.10515,54.725,55.2815,55.045,55.045,4.46667,36,GOOGL
03-07-2018,64.01389,73.75,55.0,4.60598,65.0,54.641,54.49551,55.81,55.752,55.752,4.46667,36,GOOGL
03-08-2018,64.01389,73.75,55.0,4.60598,65.0,55.86,55.86,56.572,56.469,56.469,4.46667,36,GOOGL
03-09-2018,64.01389,73.75,55.0,4.60598,65.0,56.975,56.7145,58.05,58.042,58.042,4.46667,36,GOOGL
03-12-2018,64.01389,73.75,55.0,4.60598,65.0,58.2525,57.96,58.908,58.2965,58.2965,4.46667,36,GOOGL
03-13-2018,64.01389,73.75,55.0,4.60598,65.0,58.5915,56.7285,58.9,56.9955,56.9955,4.46667,36,GOOGL
03-14-2018,64.01389,73.75,55.0,4.60598,65.0,57.29,57.1175,57.987995,57.4445,57.4445,4.46667,36,GOOGL
03-15-2018,64.01389,73.75,55.0,4.60598,65.0,57.4785,56.783,58.125,57.5305,57.5305,4.46667,36,GOOGL
03-16-2018,64.01389,73.75,55.0,4.60598,65.0,57.7675,56.568,57.8405,56.721,56.721,4.46667,36,GOOGL
03-19-2018,64.01389,73.75,55.0,4.60598,65.0,55.888,54.446,55.9685,55.0035,55.0035,4.46667,36,GOOGL
03-20-2018,64.01389,73.75,55.0,4.60598,65.0,54.92,54.121,55.2775,54.79,54.79,4.46667,36,GOOGL
03-21-2018,64.01389,73.75,55.0,4.60598,65.0,54.6285,54.3605,55.435,54.7,54.7,4.46667,36,GOOGL
03-22-2018,64.01389,73.75,55.0,4.60598,65.0,54.0005,52.482,54.196,52.6575,52.6575,4.46667,36,GOOGL
03-23-2018,64.01389,73.75,55.0,4.60598,65.0,52.5685,51.2435,53.338995,51.3275,51.3275,4.46667,36,GOOGL
03-26-2018,64.01389,73.75,55.0,4.60598,65.0,52.53,50.529,52.9635,52.7045,52.7045,4.46667,36,GOOGL
03-27-2018,64.01389,73.75,55.0,4.60598,65.0,53.195,49.881,53.227,50.347,50.347,4.46667,36,GOOGL
03-28-2018,64.01389,73.75,55.0,4.60598,65.0,50.0955,49.2,51.2495,50.259,50.259,4.46667,36,GOOGL
03-29-2018,64.01389,73.75,55.0,4.60598,65.0,50.5605,50.202,52.4025,51.857,51.857,4.46667,36,GOOGL
04-02-2018,63.91667,73.75,52.0,4.81678,65.0,51.381,49.7125,51.9765,50.6315,50.6315,4.46667,36,GOOGL
04-03-2018,63.91667,73.75,52.0,4.81678,65.0,50.8075,49.86225,51.25,50.934,50.934,4.46667,36,GOOGL
04-04-2018,63.91667,73.75,52.0,4.81678,65.0,49.9115,49.8255,51.637,51.4855,51.4855,4.46667,36,GOOGL
04-05-2018,63.91667,73.75,52.0,4.81678,65.0,52.3195,51.2,52.3355,51.632,51.632,4.46667,36,GOOGL
04-06-2018,63.91667,73.75,52.0,4.81678,65.0,51.155,50.312505,51.8,50.4975,50.4975,4.46667,36,GOOGL
04-09-2018,63.91667,73.75,52.0,4.81678,65.0,51.002,50.96,52.2295,51.0045,51.0045,4.46667,36,GOOGL
04-10-2018,63.88194,73.75,52.0,4.84929,65.0,51.513,50.7705,52.0605,51.825,51.825,4.46667,36,GOOGL
04-11-2018,63.88194,73.75,52.0,4.84929,65.0,51.6,50.96,51.7935,51.253,51.253,4.46667,36,GOOGL
04-12-2018,63.88194,73.75,52.0,4.84929,65.0,51.5735,51.3025,52.2325,51.8645,51.8645,4.46667,36,GOOGL
04-13-2018,63.88194,73.75,52.0,4.84929,65.0,52.3445,51.5075,52.649,51.802,51.802,4.46667,36,GOOGL
04-16-2018,63.92361,73.75,52.0,4.84367,65.0,52.2775,51.696,52.571475,52.305,52.305,4.46667,36,GOOGL
04-17-2018,63.92361,73.75,52.0,4.84367,65.0,53.06,52.854505,54.25,53.968,53.968,4.46667,36,GOOGL
04-18-2018,63.92361,73.75,52.0,4.84367,65.0,53.9505,53.52575,54.1,53.7695,53.7695,4.46667,36,GOOGL
04-19-2018,63.81944,73.75,52.0,4.81484,64.625,53.451,53.451,54.8755,54.4725,54.4725,4.46667,36,GOOGL
04-20-2018,63.75,73.75,52.0,4.74268,64.625,54.2135,53.605,54.7375,53.866,53.866,4.46667,36,GOOGL
04-23-2018,63.75,73.75,52.0,4.74268,64.625,54.149,53.334,54.4,53.6905,53.6905,4.46667,36,GOOGL
04-24-2018,62.80946,68.0,48.5,4.48996,63.0,52.96,50.64275,53.2245,51.132,51.132,4.51111,37,GOOGL
04-25-2018,62.68289,68.0,48.5,4.38878,62.75,51.4875,50.8505,51.8035,51.1495,51.1495,4.5,38,GOOGL
04-26-2018,62.68289,68.0,48.5,4.38878,62.75,51.661,51.0225,52.601,52.1655,52.1655,4.5,38,GOOGL
04-27-2018,62.68289,68.0,48.5,4.38878,62.75,52.277,51.3795,52.58475,51.5725,51.5725,4.5,38,GOOGL
04-30-2018,62.71711,68.0,48.5,4.40395,62.75,51.721,50.915,51.9185,50.929,50.929,4.5,38,GOOGL
05-01-2018,62.71711,68.0,48.5,4.40395,62.75,50.815,50.5305,52.0865,52.0375,52.0375,4.5,38,GOOGL
05-02-2018,62.71711,68.0,48.5,4.40395,62.75,51.7,51.158,52.199,51.3025,51.3025,4.5,38,GOOGL
05-03-2018,62.71711,68.0,48.5,4.40395,62.75,51.2685,50.3945,51.5345,51.315,51.315,4.5,38,GOOGL
05-04-2018,62.71711,68.0,48.5,4.40395,62.75,50.9805,50.9025,52.59396,52.55,52.55,4.5,38,GOOGL
05-07-2018,62.71711,68.0,48.5,4.40395,62.75,52.6945,52.513485,53.25,52.973,52.973,4.5,38,GOOGL
05-08-2018,62.71711,68.0,48.5,4.40395,62.75,53.231,52.58205,53.2615,52.9295,52.9295,4.5,38,GOOGL
05-09-2018,62.71711,68.0,48.5,4.40395,62.75,53.205,53.1055,54.7,54.4475,54.4475,4.5,38,GOOGL
05-10-2018,62.71711,68.0,48.5,4.40395,62.75,54.75,54.694,55.4705,55.2735,55.2735,4.5,38,GOOGL
05-11-2018,62.71711,68.0,48.5,4.40395,62.75,55.0205,54.861,55.4505,55.169,55.169,4.5,38,GOOGL
05-14-2018,62.58784,68.0,48.5,4.39135,62.5,55.2785,55.24,55.9075,55.33,55.33,4.5,37,GOOGL
05-15-2018,62.58784,68.0,48.5,4.39135,62.5,54.845,53.939,54.956,54.2435,54.2435,4.5,37,GOOGL
05-16-2018,62.58784,68.0,48.5,4.39135,62.5,54.2545,54.081505,54.719125,54.2045,54.2045,4.5,37,GOOGL
05-17-2018,62.60135,68.0,48.5,4.40719,62.5,54.073,53.821,54.55,54.063,54.063,4.5,37,GOOGL
05-18-2018,62.60135,68.0,48.5,4.40719,62.5,53.3,53.234,53.6865,53.482,53.482,4.5,37,GOOGL
05-21-2018,62.60135,68.0,48.5,4.40719,62.5,53.95,53.9,54.665,54.2005,54.2005,4.5,37,GOOGL
05-22-2018,62.60135,68.0,48.5,4.40719,62.5,54.49,53.613,54.59,53.7655,53.7655,4.5,37,GOOGL
05-23-2018,62.60135,68.0,48.5,4.40719,62.5,53.5,53.348,54.4,54.298,54.298,4.5,37,GOOGL
05-24-2018,62.60135,68.0,48.5,4.40719,62.5,54.345,53.615,54.356,54.2725,54.2725,4.5,37,GOOGL
05-25-2018,62.60135,68.0,48.5,4.40719,62.5,54.3275,54.13,54.4785,54.204,54.204,4.5,37,GOOGL
05-29-2018,62.8125,68.0,48.5,4.2794,62.75,53.8,53.154,54.067,53.4035,53.4035,4.53333,36,GOOGL
05-30-2018,62.8125,68.0,48.5,4.2794,62.75,53.674,53.3275,53.9495,53.8735,53.8735,4.53333,36,GOOGL
05-31-2018,62.8125,68.0,48.5,4.2794,62.75,54.1,53.9,55.5,55.0,55.0,4.53333,36,GOOGL
06-01-2018,62.8125,68.0,48.5,4.2794,62.75,55.6435,55.600505,56.908,56.75,56.75,4.53333,36,GOOGL
06-04-2018,62.8125,68.0,48.5,4.2794,62.75,56.925,56.85,57.892865,57.652,57.652,4.53333,36,GOOGL
06-05-2018,62.8125,68.0,48.5,4.2794,62.75,57.733,57.373,58.05482,57.551,57.551,4.53333,36,GOOGL
06-06-2018,62.8125,68.0,48.5,4.2794,62.75,57.6385,56.816005,57.735695,57.3475,57.3475,4.53333,36,GOOGL
06-07-2018,62.8125,68.0,48.5,4.2794,62.75,57.229,56.306,57.29325,56.721,56.721,4.53333,36,GOOGL
06-08-2018,62.8125,68.0,48.5,4.2794,62.75,56.5605,56.1615,56.939,56.6355,56.6355,4.53333,36,GOOGL
06-11-2018,62.8125,68.0,48.5,4.2794,62.75,56.647,56.56993,57.387,57.045,57.045,4.53333,36,GOOGL
06-12-2018,62.8125,68.0,48.5,4.2794,62.75,57.051,57.051,57.4375,57.4095,57.4095,4.53333,36,GOOGL
06-13-2018,62.67857,68.0,48.5,4.26506,62.5,57.614,57.169,57.782,57.2115,57.2115,4.54545,35,GOOGL
06-14-2018,62.67857,68.0,48.5,4.26506,62.5,57.6105,57.53,58.2995,58.0055,58.0055,4.54545,35,GOOGL
06-15-2018,62.67857,68.0,48.5,4.26506,62.5,57.996,57.6845,58.19544,57.9635,57.9635,4.54545,35,GOOGL
06-18-2018,62.67857,68.0,48.5,4.26506,62.5,57.6345,57.55,59.2065,59.179,59.179,4.54545,35,GOOGL
06-19-2018,62.67857,68.0,48.5,4.26506,62.5,58.5055,58.0805,59.1405,58.9345,58.9345,4.54545,35,GOOGL
06-20-2018,62.67857,68.0,48.5,4.26506,62.5,59.165,59.1015,60.0745,59.2035,59.2035,4.54545,35,GOOGL
06-21-2018,62.67857,68.0,48.5,4.26506,62.5,59.2755,58.174,59.51665,58.472,58.472,4.54545,35,GOOGL
06-22-2018,62.67857,68.0,48.5,4.26506,62.5,58.57475,57.9825,58.75,58.4645,58.4645,4.54545,35,GOOGL
06-25-2018,62.67857,68.0,48.5,4.26506,62.5,57.75,55.995,57.7995,56.964,56.964,4.55814,35,GOOGL
06-26-2018,62.67857,68.0,48.5,4.26506,62.5,57.207,56.45,57.3435,56.631,56.631,4.55814,35,GOOGL
06-27-2018,62.67857,68.0,48.5,4.26506,62.5,56.8,55.835,57.3105,55.847,55.847,4.55814,35,GOOGL
06-28-2018,62.75,68.0,48.5,4.24047,62.5,55.6195,55.30362,56.7,56.339,56.339,4.55814,35,GOOGL
06-29-2018,62.75,68.0,48.5,4.24047,62.5,56.6155,56.351,57.06795,56.4595,56.4595,4.55814,35,GOOGL
07-02-2018,62.75,68.0,48.5,4.24047,62.5,55.7675,55.33,57.1495,57.1055,57.1055,4.55814,35,GOOGL
07-03-2018,62.75,68.0,48.5,4.24047,62.5,57.471,55.7215,57.4955,55.814,55.814,4.55814,35,GOOGL
07-05-2018,62.87857,70.5,48.5,4.4022,62.5,56.23,56.156,57.207,57.0645,57.0645,4.55814,35,GOOGL
07-06-2018,62.87857,70.5,48.5,4.4022,62.5,57.0885,56.862,57.81,57.754,57.754,4.55814,35,GOOGL
07-09-2018,62.87857,70.5,48.5,4.4022,62.5,58.0,57.861725,58.3965,58.364,58.364,4.55814,35,GOOGL
07-10-2018,63.07639,70.5,48.5,4.49562,62.75,58.4995,58.128,58.675,58.357,58.357,4.54545,36,GOOGL
07-11-2018,63.07639,70.5,48.5,4.49562,62.75,57.781,57.768725,59.022,58.573,58.573,4.54545,36,GOOGL
07-12-2018,63.07639,70.5,48.5,4.49562,62.75,58.743,58.655,60.0993,60.063,60.063,4.54545,36,GOOGL
07-13-2018,63.21528,70.5,48.5,4.55255,63.25,60.14,59.7645,60.522,60.221,60.221,4.54545,36,GOOGL
07-16-2018,63.29861,70.5,52.5,4.2051,63.25,60.1905,59.670055,60.4355,59.8255,59.8255,4.54545,36,GOOGL
07-17-2018,63.29861,70.5,52.5,4.2051,63.25,59.137,59.1,60.938,60.654,60.654,4.54545,36,GOOGL
07-18-2018,63.47973,70.5,52.5,4.12729,63.5,60.4265,60.228,61.0795,60.6455,60.6455,4.54545,37,GOOGL
07-19-2018,63.67361,70.5,52.5,4.21705,64.0,60.3325,59.88672,60.824,59.955,59.955,4.54545,36,GOOGL
07-20-2018,63.67361,70.5,52.5,4.21705,64.0,59.962,59.8295,60.53825,59.894,59.894,4.53333,36,GOOGL
07-23-2018,63.71528,70.5,52.5,4.11256,64.0,59.783,59.6005,60.755,60.55,60.55,4.53333,36,GOOGL
07-24-2018,67.80676,75.0,54.0,4.69441,69.0,63.55,62.207,63.75,62.9075,62.9075,4.53333,37,GOOGL
07-25-2018,68.33378,75.0,54.0,4.4869,69.5,62.631,62.4525,63.912,63.797,63.797,4.53333,37,GOOGL
07-26-2018,68.33378,75.0,54.0,4.4869,69.5,63.359,63.15,64.37,64.275,64.275,4.53333,37,GOOGL
07-27-2018,68.22961,75.0,54.0,4.47259,69.25,64.456,62.22475,64.572,62.6445,62.6445,4.53333,38,GOOGL
07-30-2018,68.22961,75.0,54.0,4.47259,69.25,62.2525,61.2085,62.6445,61.502,61.502,4.53333,38,GOOGL
07-31-2018,68.22961,75.0,54.0,4.47259,69.25,61.5855,60.8095,62.0605,61.361,61.361,4.53333,38,GOOGL
08-01-2018,68.22961,75.0,54.0,4.47259,69.25,61.9555,61.247,62.295015,61.6495,61.6495,4.53333,38,GOOGL
08-02-2018,68.22961,75.0,54.0,4.47259,69.25,60.925,60.903,62.2205,62.0565,62.0565,4.56818,38,GOOGL
08-03-2018,68.37303,75.0,54.0,4.46372,69.5,62.259,61.471,62.326,61.908,61.908,4.56818,38,GOOGL
08-06-2018,68.37303,75.0,54.0,4.46372,69.5,62.0805,61.5265,62.12308,61.8835,61.8835,4.56818,38,GOOGL
08-07-2018,68.37303,75.0,54.0,4.46372,69.5,62.6005,62.59,63.304,62.792,62.792,4.56818,38,GOOGL
08-08-2018,68.37303,75.0,54.0,4.46372,69.5,62.836,62.606,63.586,63.0665,63.0665,4.56818,38,GOOGL
08-09-2018,68.37303,75.0,54.0,4.46372,69.5,63.1365,63.005055,63.59824,63.223,63.223,4.56818,38,GOOGL
08-10-2018,68.37303,75.0,54.0,4.46372,69.5,62.959,62.358175,63.06,62.6255,62.6255,4.56818,38,GOOGL
08-13-2018,68.37303,75.0,54.0,4.46372,69.5,62.56,62.3515,63.2985,62.432,62.432,4.56818,38,GOOGL
08-14-2018,68.37303,75.0,54.0,4.46372,69.5,62.625,61.977,63.0295,62.907,62.907,4.56818,38,GOOGL
08-15-2018,68.37303,75.0,54.0,4.46372,69.5,62.214,61.31225,62.599,61.611,61.611,4.56818,38,GOOGL
08-16-2018,68.37303,75.0,54.0,4.46372,69.5,62.0995,60.9815,62.18487,61.203,61.203,4.56818,38,GOOGL
08-17-2018,68.37303,75.0,54.0,4.46372,69.5,61.102,60.2,61.347735,60.7925,60.7925,4.56818,38,GOOGL
08-20-2018,68.37303,75.0,54.0,4.46372,69.5,61.033,60.435,61.2955,61.0975,61.0975,4.56818,38,GOOGL
08-21-2018,68.51824,75.0,54.0,4.43418,69.5,61.151,60.7515,61.638,60.8705,60.8705,4.55814,37,GOOGL
08-22-2018,68.73446,75.0,54.0,4.49841,70.0,60.711,60.661,61.3265,61.0875,61.0875,4.55814,37,GOOGL
08-23-2018,68.76875,75.0,54.0,4.55569,70.0,60.994,60.96744,61.7585,61.058,61.058,4.54762,36,GOOGL
08-24-2018,68.76875,75.0,54.0,4.55569,70.0,61.3,61.071,61.87,61.8375,61.8375,4.54762,36,GOOGL
08-27-2018,68.76875,75.0,54.0,4.55569,70.0,62.207,62.034,62.8935,62.8135,62.8135,4.54762,36,GOOGL
08-28-2018,68.76875,75.0,54.0,4.55569,70.0,62.795,62.1485,62.828,62.293,62.293,4.54762,36,GOOGL
08-29-2018,69.03264,75.75,54.0,4.67571,70.0,62.75,62.64,63.3585,63.2325,63.2325,4.54762,36,GOOGL
08-30-2018,69.03264,75.75,54.0,4.67571,70.0,63.17,62.3605,63.4745,62.722,62.722,4.54762,36,GOOGL
08-31-2018,69.03264,75.75,54.0,4.67571,70.0,62.6105,61.287735,62.62725,61.59,61.59,4.54762,36,GOOGL
09-04-2018,69.03264,75.75,54.0,4.67571,70.0,61.126,60.328,61.3935,60.5655,60.5655,4.54762,36,GOOGL
09-05-2018,69.03264,75.75,54.0,4.67571,70.0,60.461,58.767,60.7435,59.955,59.955,4.54762,36,GOOGL
09-06-2018,69.03264,75.75,54.0,4.67571,70.0,59.9285,58.1805,59.949325,59.1995,59.1995,4.54762,36,GOOGL
09-07-2018,69.03264,75.75,54.0,4.67571,70.0,58.6,58.4635,59.42725,58.8795,58.8795,4.54762,36,GOOGL
09-10-2018,69.03264,75.75,54.0,4.67571,70.0,59.21,58.5305,59.333,58.753,58.753,4.54762,36,GOOGL
09-11-2018,69.03264,75.75,54.0,4.67571,70.0,58.555,58.2975,59.547,59.4995,59.4995,4.54762,36,GOOGL
09-12-2018,69.10208,75.75,54.0,4.70802,70.0,59.1,58.308,59.5347,58.58,58.58,4.54762,36,GOOGL
09-13-2018,69.10208,75.75,54.0,4.70802,70.0,58.985,58.461,59.393,59.107,59.107,4.54762,36,GOOGL
09-14-2018,69.10208,75.75,54.0,4.70802,70.0,59.4,58.676,59.4,58.899,58.899,4.54762,36,GOOGL
09-17-2018,69.10208,75.75,54.0,4.70802,70.0,58.8885,57.92275,59.091,57.9915,57.9915,4.54762,36,GOOGL
09-18-2018,69.10208,75.75,54.0,4.70802,70.0,58.133,58.07125,59.0665,58.3555,58.3555,4.54762,36,GOOGL
09-19-2018,69.10208,75.75,54.0,4.70802,70.0,58.448,57.93076,58.8135,58.7135,58.7135,4.54762,36,GOOGL
09-20-2018,69.10208,75.75,54.0,4.70802,70.0,59.0335,58.8125,59.7,59.5785,59.5785,4.54762,36,GOOGL
09-21-2018,69.10208,75.75,54.0,4.70802,70.0,59.746,58.603,59.829,58.606,58.606,4.54762,36,GOOGL
09-24-2018,69.10208,75.75,54.0,4.70802,70.0,57.9705,57.575,59.2595,58.978,58.978,4.54762,36,GOOGL
09-25-2018,69.10208,75.75,54.0,4.70802,70.0,59.2125,58.7045,59.842995,59.6945,59.6945,4.54762,36,GOOGL
09-26-2018,69.10208,75.75,54.0,4.70802,70.0,59.6845,59.269845,60.362,59.703,59.703,4.54762,36,GOOGL
09-27-2018,69.10208,75.75,54.0,4.70802,70.0,60.0,59.9025,60.843,60.368,60.368,4.54762,36,GOOGL
09-28-2018,69.17153,75.75,54.0,4.77558,70.0,60.2045,59.8915,60.4225,60.354,60.354,4.54762,36,GOOGL
10-01-2018,69.17153,75.75,54.0,4.77558,70.0,60.65,60.1595,61.21,60.4265,60.4265,4.54762,36,GOOGL
10-02-2018,69.17153,75.75,54.0,4.77558,70.0,60.3335,59.983,61.226,60.382,60.382,4.54762,36,GOOGL
10-03-2018,69.17153,75.75,54.0,4.77558,70.0,60.6,60.1075,60.709,60.5765,60.5765,4.54762,36,GOOGL
10-04-2018,69.17153,75.75,54.0,4.77558,70.0,60.2515,58.19225,60.295,58.8535,58.8535,4.54762,36,GOOGL
10-05-2018,69.17153,75.75,54.0,4.77558,70.0,58.8,57.716,59.1,58.3915,58.3915,4.54762,36,GOOGL
10-08-2018,69.17153,75.75,54.0,4.77558,70.0,58.0,56.77,58.793,57.796,57.796,4.54762,36,GOOGL
10-09-2018,69.17153,75.75,54.0,4.77558,70.0,57.5655,57.2085,58.0775,57.2585,57.2585,4.54762,36,GOOGL
10-10-2018,69.17153,75.75,54.0,4.77558,70.0,56.82,54.5755,56.851,54.608,54.608,4.54762,36,GOOGL
10-11-2018,69.26149,75.75,54.0,4.74142,70.0,53.952,53.7945,55.80275,54.537,54.537,4.54762,37,GOOGL
10-12-2018,69.16689,75.75,50.5,5.06858,70.0,55.982,54.75125,56.291495,56.027,56.027,4.54762,37,GOOGL
10-15-2018,69.16689,75.75,50.5,5.06858,70.0,55.9,54.911,56.08975,55.122,55.122,4.54762,37,GOOGL
10-16-2018,69.16689,75.75,50.5,5.06858,70.0,55.674,55.5875,56.8185,56.654,56.654,4.54762,37,GOOGL
10-17-2018,69.12303,75.75,50.5,5.00856,70.0,57.0,55.7,57.35,56.3795,56.3795,4.55814,38,GOOGL
10-18-2018,69.12303,75.75,50.5,5.00856,70.0,56.5,54.317,56.6175,54.8955,54.8955,4.55814,38,GOOGL
10-19-2018,69.2875,75.75,50.5,5.09548,70.125,55.1855,54.8515,56.0475,55.259,55.259,4.55814,38,GOOGL
10-22-2018,69.2875,75.75,50.5,5.09548,70.125,55.6255,55.0,56.0845,55.5685,55.5685,4.55814,38,GOOGL
10-23-2018,69.2875,75.75,50.5,5.09548,70.125,54.5645,53.9505,55.9,55.7455,55.7455,4.55814,38,GOOGL
10-24-2018,69.30577,75.75,50.5,5.03099,70.0,55.75,52.753,55.831,52.856,52.856,4.55814,39,GOOGL
10-25-2018,69.30577,75.75,50.5,5.03099,70.0,54.015,53.77725,55.891,55.1795,55.1795,4.5814,39,GOOGL
10-26-2018,67.95066,75.75,50.5,5.15001,69.25,52.4165,52.1115,55.85,54.1875,54.1875,4.5814,38,GOOGL
10-29-2018,67.49013,75.75,50.5,5.3725,69.0,54.827,50.36,55.4415,51.7365,51.7365,4.5814,38,GOOGL
10-30-2018,67.40878,75.75,50.5,5.38396,69.0,51.0005,50.6985,52.545,52.4755,52.4755,4.5814,37,GOOGL
10-31-2018,67.40878,75.75,50.5,5.38396,69.0,53.41,53.41,55.4,54.529,54.529,4.5814,37,GOOGL
11-01-2018,67.40878,75.75,50.5,5.38396,69.0,54.57,53.891,54.995,54.299,54.299,4.5814,37,GOOGL
11-02-2018,67.38851,75.75,50.5,5.37746,69.0,54.45,53.383,54.9,53.5745,53.5745,4.5814,37,GOOGL
11-05-2018,67.38851,75.75,50.5,5.37746,69.0,53.6265,51.7,53.6675,52.7865,52.7865,4.5814,37,GOOGL
11-06-2018,67.38851,75.75,50.5,5.37746,69.0,52.751,52.6805,53.991,53.4785,53.4785,4.5814,37,GOOGL
11-07-2018,67.38851,75.75,50.5,5.37746,69.0,54.1745,54.0295,55.496495,55.412,55.412,4.5814,37,GOOGL
