 Date,NVDA Price Target,NVDA Price Target - High,NVDA Price Target - Low,NVDA Price Target - StdDev,NVDA Price Target - Median,NVDA Open,NVDA Low,NVDA High,NVDA Close,NVDA Adj. Close,NVDA Rating,NVDA Price Target - #,Ticker
06-02-2015,5.65179,7.0,4.0,0.81924,5.625,5.387247529608,5.309733176664,5.416315411962,5.48375,5.31336666195825,3.28125,28,NVDA
06-03-2015,5.65179,7.0,4.0,0.81924,5.625,5.3291117649,5.246752764897,5.370291264901501,5.425,5.256442059015,3.28125,28,NVDA
06-04-2015,5.65179,7.0,4.0,0.81924,5.625,5.2249518531315005,5.2249518531315005,5.367868941372,5.5225,5.3509126766655,3.28125,28,NVDA
06-05-2015,5.65179,7.0,4.0,0.81924,5.625,5.333956411959,5.2782429707805,5.416315411962,5.565,5.392092176667001,3.28125,28,NVDA
06-08-2015,5.65179,7.0,4.0,0.81924,5.625,5.3751359119605,5.207995588425,5.411470764903,5.4375,5.2685536766625,3.28125,28,NVDA
06-09-2015,5.65179,7.0,4.0,0.81924,5.625,5.2733983237215,5.2637090296035005,5.333956411959,5.465,5.295199235487,3.28125,28,NVDA
06-10-2015,5.66667,7.0,4.5,0.8022,5.5,5.23221882372,5.171660735482501,5.266131353133,5.3675,5.2007286178365,3.29032,27,NVDA
06-11-2015,5.66667,7.0,4.5,0.8022,5.5,5.2007286178365,5.2007286178365,5.2927769119575006,5.425,5.256442059015,3.29032,27,NVDA
06-12-2015,5.66667,7.0,4.5,0.8022,5.5,5.222529529602,5.101413353127,5.2540197354855005,5.2775,5.1135249707745,3.29032,27,NVDA
06-15-2015,5.66667,7.0,4.5,0.8022,5.5,5.08687941195,5.048122235478,5.12684775018675,5.2675,5.1038356766565,3.29032,27,NVDA
06-16-2015,5.66667,7.0,4.5,0.8022,5.5,5.094146382538501,5.043277588419,5.174083059012,5.3325,5.1668160884235,3.29032,27,NVDA
06-17-2015,5.66667,7.0,4.5,0.8022,5.5,5.164393764894,5.1522821472465,5.256442059015,5.395,5.227374176661,3.29032,27,NVDA
06-18-2015,5.66667,7.0,4.5,0.8022,5.5,5.270976000192,5.256442059015,5.348490353136,5.485,5.314577823723001,3.29032,27,NVDA
06-19-2015,5.66667,7.0,4.5,0.8022,5.5,5.314577823723001,5.249175088426501,5.358179647254,5.4675,5.2976215590165,3.29032,27,NVDA
06-22-2015,5.66667,7.0,4.5,0.8022,5.5,5.3073108531345,5.1958839707775,5.3363787354885,5.44375,5.27460948548625,3.29032,27,NVDA
06-23-2015,5.66667,7.0,4.5,0.8022,5.5,5.285509941369,5.0989910295975,5.3266894413705,5.305,5.140170529599,3.25806,27,NVDA
06-24-2015,5.66667,7.0,4.5,0.8022,5.5,5.132903559010501,5.0650785001845,5.159549117835001,5.2525,5.0893017354795,3.25806,27,NVDA
06-25-2015,5.66667,7.0,4.5,0.8022,5.5,5.0893017354795,5.0893017354795,5.159549117835001,5.2925,5.1280589119515,3.25806,27,NVDA
06-26-2015,5.66667,7.0,4.5,0.8022,5.5,5.08687941195,5.0020980884175,5.1280589119515,5.185,5.023899000183,3.25806,27,NVDA
06-29-2015,5.66667,7.0,4.5,0.8022,5.5,4.965763235475,4.8664479707655,5.016632029594501,5.03,4.873714941354001,3.29032,27,NVDA
06-30-2015,5.66667,7.0,4.5,0.8022,5.5,4.902782823708,4.8373800884115,4.9245837354735,5.0275,4.8712926178245,3.29032,27,NVDA
07-01-2015,5.66667,7.0,4.5,0.8022,5.5,4.9924087942995,4.897938176649,5.062656176655,5.1,4.94154000018,3.29032,27,NVDA
07-02-2015,5.66667,7.0,4.5,0.8022,5.5,4.9391176766505005,4.9148944413555,4.9778748531225006,5.105,4.946384647239,3.29032,27,NVDA
07-06-2015,5.66667,7.0,4.5,0.8022,5.5,4.9052051472375,4.8482805442942505,4.9730302060635,5.0425,4.885826559001501,3.29032,27,NVDA
07-07-2015,5.66667,7.0,4.5,0.8022,5.5,4.8567586766475,4.641171882522,4.8761372648835,4.9475,4.7937782648805,3.29032,27,NVDA
07-08-2015,5.66667,7.0,4.5,0.8022,5.5,4.7671327060560005,4.7211085589955,4.7962005884100005,4.9125,4.7598657354675,3.29032,27,NVDA
07-09-2015,5.66667,7.0,4.5,0.8022,5.5,4.834957764882001,4.672686311640795,4.8567586766475,4.8525,4.701729970759501,3.29032,27,NVDA
07-10-2015,5.66667,7.0,4.5,0.8022,5.5,4.762288058997,4.7501764413495,4.8276907942935,4.9375,4.7840889707625,3.29032,27,NVDA
07-13-2015,5.66667,7.0,4.5,0.8022,5.5,4.8325354413525,4.782877808997751,4.8422005122352045,4.97,4.815579176646,3.29032,27,NVDA
07-14-2015,5.66667,7.0,4.5,0.8022,5.5,4.8228461472345,4.7550210884085,4.8276907942935,4.9725,4.8180015001755,3.29032,27,NVDA
07-15-2015,5.66667,7.0,4.5,0.8022,5.5,4.8058898825280005,4.7404871472315,4.8373800884115,4.9375,4.7840889707625,3.29032,27,NVDA
07-16-2015,5.66667,7.0,4.5,0.8022,5.5,4.8131568531165,4.7962005884100005,4.8906712060605,5.0475,4.8906712060605,3.29032,27,NVDA
07-17-2015,5.66667,7.0,4.5,0.8022,5.5,4.873714941354001,4.798598688704205,4.878559588413,5.0175,4.8616033237065,3.29032,27,NVDA
07-20-2015,5.66667,7.0,4.5,0.8022,5.5,4.8616033237065,4.7598657354675,4.8809819119425,4.925,4.771977353115,3.29032,27,NVDA
07-21-2015,5.66667,7.0,4.5,0.8022,5.5,4.762288058997,4.762288058997,4.8616033237065,4.9475,4.7937782648805,3.29032,27,NVDA
07-22-2015,5.66667,7.0,4.5,0.8022,5.5,4.7598657354675,4.6435942060515005,4.7598657354675,4.85125,4.70051880899475,3.29032,27,NVDA
07-23-2015,5.66667,7.0,4.5,0.8022,5.5,4.7114192648775,4.701729970759501,4.830113117823,4.9125,4.7598657354675,3.29032,27,NVDA
07-24-2015,5.66667,7.0,4.5,0.8022,5.5,4.7937782648805,4.684773706053,4.7986229119395,4.855,4.704152294289001,3.29032,27,NVDA
07-27-2015,5.65278,7.0,4.375,0.82097,5.5,4.6629727942875006,4.6242156178155005,4.730797853113501,4.8275,4.6775067354645,3.29032,27,NVDA
07-28-2015,5.65278,7.0,4.375,0.82097,5.5,4.689618353112,4.641171882522,4.810734529587,4.9325,4.7792443237035,3.29032,27,NVDA
07-29-2015,5.65278,7.0,4.375,0.82097,5.5,4.769555029585501,4.7501764413495,4.8761372648835,4.9925,4.8373800884115,3.29032,27,NVDA
07-30-2015,5.65278,7.0,4.375,0.82097,5.5,4.825268470764001,4.825268470764001,4.897938176649,5.005,4.849491706059,3.29032,27,NVDA
07-31-2015,5.65278,7.0,4.375,0.82097,5.5,4.868870294295,4.803467558998499,4.8712926178245,4.9875,4.8325354413525,3.29032,27,NVDA
08-03-2015,5.6713,7.0,4.375,0.82295,5.75,4.8712926178245,4.808312206057501,4.9197390884145,5.0725,4.9148944413555,3.41935,27,NVDA
08-04-2015,5.6713,7.0,4.375,0.82295,5.75,4.897938176649,4.878559588413,4.9488069707685005,5.0925,4.9342730295915,3.41935,27,NVDA
08-05-2015,5.6713,7.0,4.375,0.82295,5.75,5.055389206066501,4.97424136782825,5.0602338531255,5.145,4.985141823711,3.41935,27,NVDA
08-06-2015,5.6713,7.0,4.375,0.82295,5.75,4.9730302060635,4.8712926178245,5.009365059006,5.1125,4.9536516178275,3.41935,27,NVDA
08-07-2015,5.87963,7.0,4.5,0.7769,6.0,5.440538647257,5.300043882546,5.6609700884415,5.745,5.566499470791,3.45161,27,NVDA
08-10-2015,5.87963,7.0,4.5,0.7769,6.0,5.527742294319,5.493829764906,5.8014648531525,5.945,5.7602853531510005,3.41935,27,NVDA
08-11-2015,5.87963,7.0,4.5,0.7769,6.0,5.6755040296185,5.6755040296185,5.7869309119755,5.915,5.7312174707970005,3.41935,27,NVDA
08-12-2015,5.87963,7.0,4.5,0.7769,6.0,5.639169176676001,5.639169176676001,5.7869309119755,5.93,5.745751411974,3.41935,27,NVDA
08-13-2015,5.87963,7.0,4.5,0.7769,6.0,5.7530183825625,5.682771000207,5.76513000021,5.88,5.697304941384,3.41935,27,NVDA
08-14-2015,5.87963,7.0,4.5,0.7769,6.0,5.692460294325,5.658547764912,5.736062117856,5.885,5.702149588443,3.41935,27,NVDA
08-17-2015,5.87963,7.0,4.5,0.7769,6.0,5.692460294325,5.595567353145,5.692460294325,5.8475,5.665814735500501,3.41935,27,NVDA
08-18-2015,5.87963,7.0,4.5,0.7769,6.0,5.648179377411,5.570340557395,5.687098787419,5.77,5.614124893654,3.41935,27,NVDA
08-19-2015,5.87963,7.0,4.5,0.7769,6.0,5.606827504277501,5.531421147386999,5.66885531397775,5.7475,5.5922327255245,3.41935,27,NVDA
08-20-2015,5.87963,7.0,4.5,0.7769,6.0,5.5289886842615,5.3635811917275005,5.555745778642001,5.54,5.390338286108,3.41935,27,NVDA
08-21-2015,5.87963,7.0,4.5,0.7769,6.0,5.3514188761,5.2176334041975,5.4414200117435,5.3675,5.2224983304485,3.41935,27,NVDA
08-24-2015,5.87963,7.0,4.5,0.7769,6.0,4.9306027553885,4.864926251,5.3100670029665,5.1775,5.037631132910501,3.41935,27,NVDA
08-25-2015,5.87963,7.0,4.5,0.7769,6.0,5.258985277331001,4.933035218514,5.278444982335,5.07,4.933035218514,3.45161,27,NVDA
08-26-2015,5.87963,7.0,4.5,0.7769,6.0,5.0935777847970005,5.054658374789001,5.3100670029665,5.4525,5.3052020767155,3.45161,27,NVDA
08-27-2015,5.87963,7.0,4.5,0.7769,6.0,5.361148728602,5.3295267079705,5.507096516132,5.6575,5.5046640530065,3.45161,27,NVDA
08-28-2015,5.84259,7.0,4.5,0.75813,6.0,5.5046640530065,5.46452841143575,5.563043168018501,5.6825,5.5289886842615,3.41935,27,NVDA
08-31-2015,5.84259,7.0,4.5,0.75813,6.0,5.502231589881,5.4450687064317504,5.541150999889001,5.62,5.468177106124,3.41935,27,NVDA
09-01-2015,5.84259,7.0,4.5,0.75813,6.0,5.3100670029665,5.20547108857,5.40006813861,5.39,5.244390498578,3.41935,27,NVDA
09-02-2015,5.84259,7.0,4.5,0.75813,6.0,5.3879058229825,5.297904687339001,5.404933064861,5.5525,5.4025006017355,3.41935,27,NVDA
09-03-2015,5.84259,7.0,4.5,0.75813,6.0,5.482771884877,5.4073655279865,5.5095289792575,5.5675,5.4170953804885,3.41935,27,NVDA
09-04-2015,5.84259,7.0,4.5,0.75813,6.0,5.3246617817195006,5.288174834837,5.409797991112,5.4375,5.2906072979625005,3.41935,27,NVDA
09-08-2015,5.84259,7.0,4.5,0.75813,6.0,5.419527843614,5.3981221681096,5.538718536763501,5.67,5.516826368634,3.41935,27,NVDA
09-09-2015,5.84259,7.0,4.5,0.75813,6.0,5.5338536105125,5.395203212359,5.580070409897001,5.5575,5.4073655279865,3.41935,27,NVDA
09-10-2015,5.84259,7.0,4.5,0.75813,6.0,5.375743507355001,5.350202644537251,5.5606107048930005,5.645,5.492501737379,3.41935,27,NVDA
09-11-2015,5.84259,7.0,4.5,0.75813,6.0,5.4316901592415,5.40858175954925,5.546015926140001,5.6625,5.5095289792575,3.41935,27,NVDA
09-14-2015,5.84259,7.0,4.5,0.75813,6.0,5.536286073638,5.490093598884755,5.5533133155165,5.6725,5.5192588317595,3.41935,27,NVDA
09-15-2015,5.84259,7.0,4.5,0.75813,6.0,5.521691294885,5.5046640530065,5.609259967403,5.735,5.580070409897001,3.41935,27,NVDA
09-16-2015,5.84259,7.0,4.5,0.75813,6.0,5.570340557395,5.52777245269875,5.6506118405365005,5.775,5.618989819905001,3.41935,27,NVDA
09-17-2015,5.90741,7.5,4.5,0.81975,6.0,5.716288344925,5.657909229913001,5.7673700705605,5.8275,5.6700715455405,3.48387,27,NVDA
09-18-2015,5.90741,7.5,4.5,0.81975,6.0,5.5922327255245,5.558178241767501,5.7138558817995,5.8225,5.6652066192895,3.48387,27,NVDA
09-21-2015,5.90741,7.5,4.5,0.81975,6.0,5.672504008666,5.64331445116,5.735748049929,5.8825,5.7235857343015,3.48387,27,NVDA
09-22-2015,5.90741,7.5,4.5,0.81975,6.0,5.599530114901,5.53750230520075,5.638449524909,5.7225,5.567908094269501,3.48387,27,NVDA
09-23-2015,5.90741,7.5,4.5,0.81975,6.0,5.572773020520501,5.550905177022255,5.6287196724070006,5.75,5.5946651886500005,3.48387,27,NVDA
09-24-2015,5.90741,7.5,4.5,0.81975,6.0,5.5606107048930005,5.473042032375,5.760072681184,5.86,5.7016935661720005,3.48387,27,NVDA
09-25-2015,5.90741,7.5,4.5,0.81975,6.0,5.7722349968115,5.687098787419,5.854938743078501,5.9025,5.7430454393055,3.48387,27,NVDA
09-28-2015,5.90741,7.5,4.5,0.81975,6.0,5.7430454393055,5.6311521355325,5.77831615462525,5.825,5.6676390824150005,3.48387,27,NVDA
09-29-2015,5.90741,7.5,4.5,0.81975,6.0,5.7284506605525,5.648179377411,5.7770999230625,5.9275,5.7673700705605,3.48387,27,NVDA
09-30-2015,5.92593,7.5,4.5,0.84933,6.0,5.8208842593215,5.7868297755645,6.003318993734,6.1625,5.9960216043575,3.48387,27,NVDA
10-01-2015,5.92593,7.5,4.5,0.84933,6.0,5.9960216043575,5.7089909555485,6.013048846236,6.0425,5.879263374333501,3.48387,27,NVDA
10-02-2015,5.92593,7.5,4.5,0.84933,6.0,5.847641353702,5.7868297755645,6.03265449902753,6.2,6.03250855124,3.48387,27,NVDA
10-05-2015,5.92593,7.5,4.5,0.84933,6.0,6.071427961248,6.0398059406165,6.2587276219115004,6.355,6.183321265021001,3.48387,27,NVDA
10-06-2015,5.92593,7.5,4.5,0.84933,6.0,6.1176447606325,6.0933201293775,6.290349642543,6.4375,6.2635925481625,3.48387,27,NVDA
10-07-2015,5.92593,7.5,4.5,0.84933,6.0,6.2781873269155,6.176023875644501,6.392513093814,6.505,6.329269052551,3.48387,27,NVDA
10-08-2015,5.92593,7.5,4.5,0.84933,6.0,6.3025119581705,6.1954835806485,6.382758916680745,6.5425,6.3657559994335005,3.48387,27,NVDA
10-09-2015,5.92593,7.5,4.5,0.84933,6.0,6.3317015156765,6.222240675029,6.392513093814,6.5175,6.3414313681785,3.48387,27,NVDA
10-12-2015,5.99074,7.5,4.5,0.92416,6.0,6.348728757555,6.301295726607751,6.446027282575001,6.5875,6.4095403356925,3.45161,27,NVDA
10-13-2015,5.99074,7.5,4.5,0.92416,6.0,6.358458610057,6.3365664419275,6.459405829765251,6.6,6.42170265132,3.45161,27,NVDA
10-14-2015,5.99074,7.5,4.5,0.92416,6.0,6.4290000406965,6.42170265132,6.758598794201751,6.84,6.655219111368,3.45161,27,NVDA
10-15-2015,5.99074,7.5,4.5,0.92416,6.0,6.6673814269955,6.5992724594815,6.8084642882745,6.8575,6.6722463532465,3.45161,27,NVDA
10-16-2015,5.99074,7.5,4.5,0.92416,6.0,6.694138521376,6.6771112794975,6.840086308906001,6.965,6.7768422676430005,3.45161,27,NVDA
10-19-2015,5.99074,7.5,4.5,0.92416,6.0,6.7987344357725,6.6868411319995,6.82914022484125,6.9525,6.7646799520155,3.45161,27,NVDA
10-20-2015,5.99074,7.5,4.5,0.92416,6.0,6.7354903945095,6.684408668874,6.786572120145,6.9425,6.754950099513501,3.45161,27,NVDA
10-21-2015,5.99074,7.5,4.5,0.92416,6.0,6.796301972647001,6.655219111368,6.8376538457805,6.8525,6.6673814269955,3.45161,27,NVDA
10-22-2015,5.99074,7.5,4.5,0.92416,6.0,6.745220247011501,6.7354903945095,6.9300874445495,7.1,6.90819527642,3.45161,27,NVDA
10-23-2015,5.99074,7.5,4.5,0.92416,6.0,6.9690068545575,6.864410940161,7.000628875189,7.1475,6.9544120758045,3.45161,27,NVDA
10-26-2015,5.99074,7.5,4.5,0.92416,6.0,6.9592770020555,6.85954601391,6.976304243934,7.115,6.922790055173,3.45161,27,NVDA
10-27-2015,5.99074,7.5,4.5,0.92416,6.0,6.888735571416,6.8838706451650005,6.961101349399625,7.11,6.9179251289220005,3.45161,27,NVDA
10-28-2015,5.99074,7.5,4.5,0.92416,6.0,6.961709465181,6.85954601391,6.9738717808085005,7.1675,6.9738717808085005,3.45161,27,NVDA
10-29-2015,5.99074,7.5,4.5,0.92416,6.0,6.861978477035501,6.7208956157565,6.932519907675,6.92,6.733057931384,3.45161,27,NVDA
10-30-2015,6.05556,7.5,4.5,0.93128,6.0,6.806031825149001,6.754950099513501,6.9495471495535,7.0925,6.9008978870435005,3.51613,27,NVDA
11-02-2015,6.11111,8.25,4.5,1.01227,6.0,6.922790055173,6.8814381820395,6.9884665595615,7.175,6.981169170185,3.46667,27,NVDA
11-03-2015,6.17308,8.75,4.5,1.17623,6.0,6.9398172970515,6.854681087659,6.9787367070595,7.125,6.932519907675,3.43333,26,NVDA
11-04-2015,6.27885,8.75,4.5,1.2076,6.0,6.913060202671001,6.786572120145,6.9641419283065,7.0075,6.818194140776501,3.43333,26,NVDA
11-05-2015,6.27885,8.75,4.5,1.2076,6.0,6.852248624533501,6.7208956157565,6.870492097974751,6.9275,6.740355320760501,3.43333,26,NVDA
11-06-2015,7.61538,10.0,5.0,1.22912,7.625,7.4068502171475,7.253605040241,7.769287222847001,7.8875,7.674421160952501,3.51613,26,NVDA
11-09-2015,7.61538,10.0,5.0,1.22912,7.625,7.599014804062,7.5333382996735,7.662258845325001,7.8525,7.640366677195501,3.51613,26,NVDA
11-10-2015,7.61538,10.0,5.0,1.22912,7.625,7.54063568905,7.333900648013754,7.5819875621835005,7.7025,7.4944188896655,3.51613,26,NVDA
11-11-2015,7.61538,10.0,5.0,1.22912,7.625,7.4992838159165,7.39468790152,7.5527980046775,7.6275,7.421444995900501,3.51613,26,NVDA
11-12-2015,7.61538,10.0,5.0,1.22912,7.625,7.404417754022001,7.363065880888501,7.472526721536,7.6,7.39468790152,3.51613,26,NVDA
11-13-2015,7.61538,10.0,5.0,1.22912,7.625,7.4019852908965,7.2122531671075,7.433607311528,7.45,7.24874011399,3.51613,26,NVDA
11-16-2015,7.66346,10.0,5.0,1.24796,7.75,7.343606175884501,7.2852270608725,7.399552827771001,7.6,7.39468790152,3.58065,26,NVDA
11-17-2015,7.66346,10.0,5.0,1.24796,7.75,7.414147606524001,7.363917242982425,7.457931942783,7.6,7.39468790152,3.58065,26,NVDA
11-18-2015,7.66346,10.0,5.0,1.24796,7.75,7.425209149579,7.3434122056425,7.586361337633,7.7575,7.576594538357,3.58065,26,NVDA
11-19-2015,7.66346,10.0,5.0,1.24796,7.75,7.603453236366,7.54238632389281,7.674262531117,7.78,7.598569836728,3.58065,26,NVDA
11-20-2015,7.66346,10.0,5.0,1.24796,7.75,7.654728932565001,7.608336636004,7.708446328583,7.8475,7.664495731841,3.58065,26,NVDA
11-23-2015,7.66346,10.0,5.0,1.24796,7.75,7.727979927134999,7.5216562924295,7.727979927134999,7.73,7.549735840348,3.58065,26,NVDA
11-24-2015,7.66346,10.0,5.0,1.24796,7.75,7.549735840348,7.515552042882001,7.676704230936,7.7925,7.610778335823,3.58065,26,NVDA
11-25-2015,7.66346,10.0,5.0,1.24796,7.75,7.596128136909,7.574152838538,7.686471030212,7.7825,7.601011536546999,3.58065,26,NVDA
11-27-2015,7.66346,10.0,5.0,1.24796,7.75,7.615661735461,7.576594538357,7.688912730030999,7.8475,7.664495731841,3.58065,26,NVDA
11-30-2015,7.66346,10.0,5.0,1.24796,7.75,7.671820831298,7.664495731841,7.779255623334,7.93,7.745071825868,3.58065,26,NVDA
12-01-2015,7.66346,10.0,5.0,1.24796,7.75,7.8134394208,7.806114321342999,8.003892006682,8.1875,7.996566907225,3.58065,26,NVDA
12-02-2015,7.66346,10.0,5.0,1.24796,7.75,8.00877540632,7.918432513017,8.091793200166,8.125,7.93552441175,3.58065,26,NVDA
12-03-2015,7.76923,10.0,5.0,1.21869,7.75,7.999008607044,7.879365315913001,8.082026400890001,8.1075,7.918432513017,3.58065,26,NVDA
12-04-2015,7.76923,10.0,5.0,1.21869,7.75,7.918432513017,7.918432513017,8.255387088039,8.4375,8.240736889125,3.58065,26,NVDA
12-07-2015,7.76923,10.0,5.0,1.21869,7.75,8.238295189306001,8.060051102519,8.238295189306001,8.2775,8.084468100709,3.58065,26,NVDA
12-08-2015,7.76923,10.0,5.0,1.21869,7.75,7.98435840813,7.933082711931,8.22852839003,8.39,8.194344592564,3.58065,26,NVDA
12-09-2015,7.76923,10.0,5.0,1.21869,7.75,8.191902892744999,7.903782314102999,8.240736889125,8.1775,7.986800107949,3.58065,26,NVDA
12-10-2015,7.76923,10.0,5.0,1.21869,7.75,8.011217106139,7.98435840813,8.096676599803999,8.245,8.052726003061998,3.58065,26,NVDA
12-11-2015,7.76923,10.0,5.0,1.21869,7.75,7.972149909034999,7.915990813198,8.028309004872,8.1225,7.933082711931,3.58065,26,NVDA
12-14-2015,7.76923,10.0,5.0,1.21869,7.75,7.940407811388001,7.857390017541999,7.996566907225,8.1425,7.952616310483,3.58065,26,NVDA
12-15-2015,7.76923,10.0,5.0,1.21869,7.75,8.042959203786,7.999008607044,8.106443399080002,8.2425,8.050284303243,3.58065,26,NVDA
12-16-2015,7.76923,10.0,5.0,1.21869,7.75,8.067376201976,7.996566907225,8.125976997632,8.2925,8.099118299623001,3.58065,26,NVDA
12-17-2015,7.81731,10.0,5.0,1.23171,7.875,8.111326798718,7.972149909034999,8.194344592564,8.1675,7.977033308673,3.58065,26,NVDA
12-18-2015,7.81731,10.0,5.0,1.23171,7.875,7.920874212835999,7.83785641899,8.001450306863001,8.035,7.847623218266,3.58065,26,NVDA
12-21-2015,7.81731,10.0,5.0,1.23171,7.875,7.933082711931,7.862273417180001,8.040517503967,8.22375,8.031971554600501,3.58065,26,NVDA
12-22-2015,7.81731,10.0,5.0,1.23171,7.875,8.0576094027,7.991683507586999,8.121093597994,8.2325,8.040517503967,3.58065,26,NVDA
12-23-2015,7.81731,10.0,5.0,1.23171,7.875,8.052726003061998,8.038075804148,8.1027808493515,8.26375,8.0710387517045,3.58065,26,NVDA
12-24-2015,7.81731,10.0,5.0,1.23171,7.875,8.047842603424,8.035634104328999,8.118651898174999,8.2925,8.099118299623001,3.58065,26,NVDA
12-28-2015,7.81731,10.0,5.0,1.23171,7.875,8.013658805958,7.901340614284,8.091793200166,8.285,8.091793200166,3.58065,26,NVDA
12-29-2015,7.81731,10.0,5.0,1.23171,7.875,8.096676599803999,8.074701301433,8.248061988582,8.42,8.223644990392,3.58065,26,NVDA
12-30-2015,7.84615,10.0,5.0,1.26734,7.875,8.216319890934999,8.150393995822,8.287129185686,8.3475,8.152835695641,3.58065,26,NVDA
12-31-2015,7.84615,10.0,5.0,1.26734,7.875,8.140627196546001,8.047842603424,8.177252693831,8.24,8.047842603424,3.58065,26,NVDA
01-04-2016,7.84615,10.0,5.0,1.26734,7.875,7.884248715551,7.823206220076,7.955058010301999,8.0925,7.903782314102999,3.58065,26,NVDA
01-05-2016,7.89423,10.0,5.0,1.3049,7.875,8.052726003061998,7.93552441175,8.165044194736,8.2225,8.030750704691,3.58065,26,NVDA
01-06-2016,7.89423,10.0,5.0,1.3049,7.875,7.898898914465001,7.608336636004,7.93552441175,7.8825,7.698679529307,3.58065,26,NVDA
01-07-2016,7.89423,10.0,5.0,1.3049,7.875,7.505785243606,7.295799059171999,7.5577934497507,7.57,7.393467051932,3.58065,26,NVDA
01-08-2016,7.89423,10.0,5.0,1.3049,7.875,7.488693344873,7.2188855148735005,7.49601844433,7.4075,7.234756563697,3.58065,26,NVDA
01-11-2016,7.89423,10.0,5.0,1.3049,7.875,7.242081663154,7.117554972384999,7.298240758991,7.42,7.246965062791999,3.58065,26,NVDA
01-12-2016,7.89423,10.0,5.0,1.3049,7.875,7.376375153199,7.317774357543,7.476484845778001,7.545,7.369050053742,3.58065,26,NVDA
01-13-2016,7.96154,11.25,5.0,1.42554,7.875,7.425209149579,7.137088570937,7.474043145958999,7.315,7.144413670394,3.58065,26,NVDA
01-14-2016,7.98077,11.25,5.0,1.3987,7.875,6.997911681254,6.792808896458,7.0809294751,7.1675,7.000353381073,3.54839,26,NVDA
01-15-2016,7.98077,11.25,5.0,1.3987,7.875,6.719557901888,6.504688317816,6.800133995915,6.7775,6.619448209309,3.54839,26,NVDA
01-19-2016,7.98077,11.25,5.0,1.3987,7.875,6.7561833991730005,6.6450860574085,6.946635985055,6.8325,6.673165605326999,3.54839,26,NVDA
01-20-2016,7.91346,10.0,5.0,1.27653,7.875,6.546197214738999,6.458296021255,6.795250596277,6.87,6.709791102612,3.54839,26,NVDA
01-21-2016,7.91346,10.0,5.0,1.27653,7.875,6.783042097182,6.643865207499,6.892918589037,6.95,6.78792549682,3.54839,26,NVDA
01-22-2016,7.91346,10.0,5.0,1.27653,7.875,6.917335587227,6.902685388313,6.9930282816160005,7.1125,6.946635985055,3.54839,26,NVDA
01-25-2016,7.91346,10.0,5.0,1.27653,7.875,6.944194285236001,6.9234398367745005,7.0235495293535,7.105,6.939310885598,3.54839,26,NVDA
01-26-2016,7.91346,10.0,5.0,1.27653,7.875,6.953961084512,6.881930939851499,7.036978878358,7.175,7.00767848053,3.54839,26,NVDA
01-27-2016,7.91346,10.0,5.0,1.27653,7.875,6.997911681254,6.7915880465485,7.0186661297155,7.09,6.924660686684,3.54839,26,NVDA
01-28-2016,7.91346,10.0,5.0,1.27653,7.875,6.980819782521,6.71467450225,7.005236780711,7.0125,6.848967992295,3.54839,26,NVDA
01-29-2016,7.91346,10.0,5.0,1.27653,7.875,6.907568787951,6.880710089942,7.1651681188555,7.3225,7.151738769851,3.54839,26,NVDA
02-01-2016,7.91346,10.0,5.0,1.27653,7.875,7.144413670394,7.083371174919001,7.190805966955,7.325,7.15418046967,3.54839,26,NVDA
02-02-2016,8.03,10.0,5.5,1.15827,8.0,7.0809294751,6.802575695734,7.117554972384999,7.015,6.851409692113999,3.6,25,NVDA
02-03-2016,8.03,10.0,5.5,1.15827,8.0,6.905127088132001,6.7268830013450005,6.946635985055,7.05,6.88559348958,3.6,25,NVDA
02-04-2016,8.03,10.0,5.5,1.15827,8.0,6.895360288856,6.819667594467,7.044303977815001,7.0525,6.888035189399,3.6,25,NVDA
02-05-2016,8.03,10.0,5.5,1.15827,8.0,6.841642892838,6.433879023065001,6.917335587227,6.6075,6.453412621617,3.6,25,NVDA
02-08-2016,8.03,10.0,5.5,1.15827,8.0,6.355744628857,6.0676240502150005,6.387486726504,6.305,6.157966943518,3.6,25,NVDA
02-09-2016,8.03,10.0,5.5,1.15827,8.0,6.084715948948,6.05541555112,6.482713019445,6.3725,6.223892838631,3.6,25,NVDA
02-10-2016,8.03,10.0,5.5,1.15827,8.0,6.262960035735,6.175058842251,6.443645822341,6.3575,6.209242639717,3.6,25,NVDA
02-11-2016,8.03,10.0,5.5,1.15827,8.0,6.050532151482,6.050532151482,6.240984737363999,6.325,6.17750054207,3.6,25,NVDA
02-12-2016,8.02,10.0,5.5,1.16172,8.0,6.27516853483,6.043207052025,6.294702133382001,6.4325,6.282493634287,3.6,25,NVDA
02-16-2016,8.02,10.0,5.5,1.16172,8.0,6.3728365275900005,6.353302929038,6.599914610757001,6.7475,6.590147811481,3.6,25,NVDA
02-17-2016,8.02,10.0,5.5,1.16172,8.0,6.673165605326999,6.646306907318,6.817225894648001,6.915,6.753741699354,3.6,25,NVDA
02-18-2016,8.18,10.0,5.5,1.18853,8.25,7.308007558267,7.30068245881,7.5631651893525,7.51,7.334866256275999,3.6,25,NVDA
02-19-2016,8.18,10.0,5.5,1.18853,8.25,7.295799059171999,7.239639963335,7.498460144149,7.61,7.432534249036,3.6,25,NVDA
