 Date,ORCL Price Target,ORCL Price Target - High,ORCL Price Target - Low,ORCL Price Target - StdDev,ORCL Price Target - Median,ORCL Open,ORCL Low,ORCL High,ORCL Close,ORCL Adj. Close,ORCL Rating,ORCL Price Target - #,Ticker
03-01-2018,55.43939,64.0,33,5.71781,56.0,46.917480088752,45.495040788573,46.917480088752,49.71,45.766639231002,4.05405,33,ORCL
03-02-2018,55.43939,64.0,33,5.71781,56.0,45.416783610246,45.255665890161,46.40190338448,50.32,46.328249569584,4.05405,33,ORCL
03-05-2018,55.43939,64.0,33,5.71781,56.0,45.94156704138,45.89553340707,47.405436612438,51.29,47.221302075198,4.05405,33,ORCL
03-06-2018,55.43939,64.0,33,5.71781,56.0,47.469883700472,47.156854987164,47.681638418298,51.5,47.4146433393,4.05405,33,ORCL
03-07-2018,55.43939,64.0,33,5.71781,56.0,47.009547357372,46.981927176786,47.700051872022,51.72,47.617191330264,4.05405,33,ORCL
03-08-2018,55.43939,64.0,33,5.71781,56.0,47.819739321228,47.382419795283,48.022287312192,52.13,47.994667131606,4.05405,33,ORCL
03-09-2018,55.43939,64.0,33,5.71781,56.0,48.19721512257,48.05911421964,48.7956523686,52.97,48.768032188014,4.02703,33,ORCL
03-12-2018,55.56061,64.0,33,5.77056,56.0,48.777238914876,48.487227018723,49.200748350528,52.9,48.70358509998,4.02703,33,ORCL
03-13-2018,56.26562,64.0,46,4.23524,56.5,49.016613813288,48.188008395708,49.237575257976,52.58,48.408969840396,4.11111,32,ORCL
03-14-2018,56.26562,64.0,46,4.23524,56.5,48.685171646256,48.040700765916,48.93375327153,52.32,48.169594941984,4.11111,32,ORCL
03-15-2018,56.26562,64.0,46,4.23524,56.5,48.077527673364,47.976253677882,48.487227018723,52.37,48.215628576294,4.11111,32,ORCL
03-16-2018,56.39062,64.0,46,4.13585,56.5,48.24324875688,48.10514785395,48.51024383587799,52.27,48.123561307674,4.11111,32,ORCL
03-19-2018,56.39062,64.0,46,4.13585,56.5,48.270868937466,47.423850066162,48.408969840396,51.95,47.82894604809,4.11111,32,ORCL
03-20-2018,55.91935,64.0,46,4.00423,55.0,43.08748171416,42.746832820266,43.96212076605,47.05,43.31764988571,3.97222,31,ORCL
03-21-2018,55.91935,64.0,46,4.00423,55.0,43.538611330398,43.280822978262,44.247529298772,47.02,43.290029705124,3.97222,31,ORCL
03-22-2018,55.91935,64.0,46,4.00423,55.0,43.013827899264,42.102361939926,43.2914107141533,45.89,42.249669569718,3.97222,31,ORCL
03-23-2018,55.91935,64.0,46,4.00423,55.0,42.332530111476,41.209309434312,42.663972278508005,44.79,41.236929614898,3.97222,31,ORCL
03-26-2018,55.91935,64.0,46,4.00423,55.0,41.93664085641,41.784729863187,42.940174084368,46.48,42.79286645457599,3.97222,31,ORCL
03-27-2018,55.91935,64.0,46,4.00423,55.0,42.930967357506,41.430270879,43.105895167884,45.38,41.780126499756,3.97222,31,ORCL
03-28-2018,55.91935,64.0,46,4.00423,55.0,41.688059231136,40.979141262762,41.761713046032,44.98,41.411857425276,3.97222,31,ORCL
03-29-2018,55.91935,64.0,46,4.00423,55.0,41.715679411722,41.439477605862,42.617938644198,45.75,42.12077539365,3.97222,31,ORCL
04-02-2018,55.91935,64.0,46,4.00423,55.0,42.02870812503,40.896280721004,42.21284266227,45.01,41.439477605862,3.97222,31,ORCL
04-03-2018,55.91935,64.0,46,4.00423,55.0,41.734092865446,40.776593271798,41.734092865446,44.89,41.328996883518,3.97222,31,ORCL
04-04-2018,55.91935,64.0,46,4.00423,55.0,40.574045280834,40.546425100248,42.001087944444,45.51,41.899813948962,3.97222,31,ORCL
04-05-2018,55.91935,64.0,46,4.00423,55.0,42.102361939926,41.93664085641,42.516664648716,45.96,42.314116657752,3.97222,31,ORCL
04-06-2018,55.91935,64.0,46,4.00423,55.0,41.899813948962,41.06200180452,42.12077539365,44.83,41.273756522346,3.97222,31,ORCL
04-09-2018,55.91935,64.0,46,4.00423,55.0,41.531544874482,41.319790156656005,42.02870812503,44.9,41.33820361038,3.97222,31,ORCL
04-10-2018,55.91935,64.0,46,4.00423,55.0,41.93664085641,41.853780314652,42.415390653234,45.82,42.185222481684,3.97222,31,ORCL
04-11-2018,55.91935,64.0,46,4.00423,55.0,41.79853995348,41.761713046032,42.341736838338,45.61,41.991881217582,3.97222,31,ORCL
04-12-2018,55.91935,64.0,46,4.00423,55.0,42.065535032478,42.024104761599,42.507457921854,45.88,42.240462842856,3.97222,31,ORCL
04-13-2018,55.91935,64.0,46,4.00423,55.0,42.636352097922,41.991881217582,42.838900088886,46.08,42.424597380096,3.97222,31,ORCL
04-16-2018,55.91935,64.0,46,4.00423,55.0,42.554025222003,42.1518744296595,42.886839670839,46.05,42.572514913605,3.94595,31,ORCL
04-17-2018,55.91935,64.0,46,4.00423,55.0,42.905329362441,42.886839670839,43.386061344093,46.66,43.136450507466,3.94595,31,ORCL
04-18-2018,55.91935,64.0,46,4.00423,55.0,43.154940199068,43.154940199068,43.718875792929,47.08,43.524734031108,3.94595,31,ORCL
04-19-2018,55.91935,64.0,46,4.00423,55.0,43.441530418899,43.17342989067,43.552468568511,46.82,43.284368040282,3.94595,31,ORCL
04-20-2018,55.91935,64.0,46,4.00423,55.0,42.960798437247,42.507800992998,43.099471124262,46.23,42.738922138023,3.94595,31,ORCL
04-23-2018,55.91935,64.0,46,4.00423,55.0,42.877594825038,42.267435002172,42.960798437247,45.8,42.34139376858,3.94595,31,ORCL
04-24-2018,55.91935,64.0,46,4.00423,55.0,42.461576763993,41.860661786928,42.8637275563365,45.53,42.091782931953,3.94595,31,ORCL
04-25-2018,55.91935,64.0,46,4.00423,55.0,41.990089628142,41.648030333505,42.378373151784,45.75,42.295169539575,3.94595,31,ORCL
04-26-2018,55.91935,64.0,46,4.00423,55.0,42.60949429680901,42.43384222659,42.720432446421,45.96,42.489311301396,3.94595,31,ORCL
04-27-2018,56.01667,64.0,46,4.03419,56.0,42.637228834212,42.0316914342465,42.637228834212,45.53,42.091782931953,3.91667,30,ORCL
04-30-2018,56.01667,64.0,46,4.03419,56.0,42.211965927366,42.119517469356005,42.5401579533015,45.67,42.221210773167,3.91667,30,ORCL
05-01-2018,56.01667,64.0,46,4.03419,56.0,41.962355090739,41.962355090739,42.480066455595,45.95,42.480066455595,3.91667,30,ORCL
05-02-2018,56.01667,64.0,46,4.03419,56.0,42.424597380789,42.036313857147,42.600249451008,45.51,42.073293240351,3.91667,30,ORCL
05-03-2018,56.01667,64.0,46,4.03419,56.0,41.934620553336,41.130318968649,41.962355090739,45.06,41.657275179306005,3.91667,30,ORCL
05-04-2018,56.01667,64.0,46,4.03419,56.0,41.537092183893,41.41690918848,42.452331918192,45.71,42.258190156371,3.91667,30,ORCL
05-07-2018,56.01667,64.0,46,4.03419,56.0,42.470821609794,42.322904076978,42.747242499243896,46.07,42.591004605207,3.91667,30,ORCL
05-08-2018,56.01667,64.0,46,4.03419,56.0,42.415352534988,42.110272623555,42.517045838799,45.94,42.470821609794,3.91667,30,ORCL
05-09-2018,56.01667,64.0,46,4.03419,56.0,42.738922138023,42.507800992998,43.154940199068,46.58,43.062491741058,3.91667,30,ORCL
05-10-2018,56.01667,64.0,46,4.03419,56.0,43.26587834868,43.090226278461,43.54322372271,46.93,43.386061344093,3.91667,30,ORCL
05-11-2018,56.01667,64.0,46,4.03419,56.0,43.552468568511,43.117960815864,43.589447951715,46.82,43.284368040282,3.91667,30,ORCL
05-14-2018,56.01667,64.0,46,4.03419,56.0,43.27512319448101,43.164185044869,43.691141255526,46.82,43.284368040282,3.91667,30,ORCL
05-15-2018,56.01667,64.0,46,4.03419,56.0,42.997777820451,42.757411829625,43.284368040282,46.81,43.27512319448101,3.91667,30,ORCL
05-16-2018,56.01667,64.0,46,4.03419,56.0,43.386061344093,42.942308745645,43.386061344093,46.73,43.201164428073,3.91667,30,ORCL
05-17-2018,55.81667,64.0,46,4.31757,56.0,43.164185044869,42.914574208242,43.5016219166055,46.54,43.025512357854,3.91667,30,ORCL
05-18-2018,55.81667,64.0,46,4.31757,56.0,43.164185044869,42.748166983824,43.256633502879,46.32,42.822125750232,3.91667,30,ORCL
05-21-2018,55.81667,64.0,46,4.31757,56.0,43.016267512053,42.979288128849,43.714253370028494,47.21,43.644917026521,3.91667,30,ORCL
05-22-2018,55.81667,64.0,46,4.31757,56.0,43.672651563924,42.812880904431005,43.949996937954,46.37,42.868349979237,3.91667,30,ORCL
05-23-2018,55.81667,64.0,46,4.31757,56.0,42.600249451008,42.544780376202006,43.423040727297,46.9,43.35832680669,3.91667,30,ORCL
05-24-2018,55.81667,64.0,46,4.31757,56.0,43.136450507466,42.655718525814,43.395306189894,46.46,42.951553591446,3.91667,30,ORCL
05-25-2018,55.81667,64.0,46,4.31757,56.0,42.979288128849,42.970043283048,43.6033152204165,47.0,43.4507752647,3.91667,30,ORCL
05-29-2018,55.81667,64.0,46,4.31757,56.0,43.034757203655,42.558647644903495,43.26587834868,46.26,42.766656675426,3.91667,30,ORCL
05-30-2018,55.81667,64.0,46,4.31757,56.0,43.108715970063,42.923819054043,43.663406718123,47.05,43.496999493705,3.91667,30,ORCL
05-31-2018,55.81667,64.0,46,4.31757,56.0,43.386061344093,43.182674736471,43.607937643317,46.72,43.191919582272,3.91667,30,ORCL
06-01-2018,55.81667,64.0,46,4.31757,56.0,43.524734031108,43.35832680669,43.783589713536,47.35,43.774344867735,3.91667,30,ORCL
06-04-2018,55.81667,64.0,46,4.31757,56.0,43.894527863148,43.663406718123,43.97773147535701,47.32,43.746610330332,3.91667,30,ORCL
06-05-2018,55.81667,64.0,46,4.31757,56.0,43.755855176133,43.2705007715805,43.839058788342,47.13,43.570958260113,3.91667,30,ORCL
06-06-2018,55.81667,64.0,46,4.31757,56.0,43.839058788342,43.54322372271,44.1949853516805,47.75,44.144138699775,3.91667,30,ORCL
06-07-2018,55.81667,64.0,46,4.31757,56.0,44.310545924193,43.839058788342,44.402994382203005,47.68,44.079424779168,3.91667,30,ORCL
06-08-2018,55.81667,64.0,46,4.31757,56.0,43.829813942540994,43.829813942540994,44.726563985238,48.18,44.541667069218,3.91667,30,ORCL
06-11-2018,55.81667,64.0,46,4.31757,56.0,44.513932531815,44.347525307397,44.735808831039,48.19,44.550911915019,3.91667,30,ORCL
06-12-2018,55.78333,64.0,46,4.33529,56.0,44.569401606621,44.51855495471551,44.920705747059,48.45,44.791277905845,3.91667,30,ORCL
06-13-2018,55.61667,64.0,46,4.60377,56.0,44.476953148611,44.458463457009,44.994664513467,48.27,44.624870681427005,3.91667,30,ORCL
06-14-2018,55.41667,63.0,46,4.43487,56.0,43.460020110501,42.211965927366,43.469264956302005,45.9,42.43384222659,3.88889,30,ORCL
06-15-2018,55.41667,63.0,46,4.43487,56.0,42.406107689187,41.777458174719,42.979288128849,46.28,42.785146367028,3.88889,30,ORCL
06-18-2018,55.11667,63.0,46,4.53079,55.0,42.359883460182,42.027069011346,43.08098143266,46.52,43.007022666252006,3.88889,30,ORCL
06-19-2018,55.11667,63.0,46,4.53079,55.0,42.378373151784,42.313659231177006,42.905329362441,46.27,42.775901521227006,3.88889,30,ORCL
06-20-2018,54.11667,63.0,46,4.81263,53.5,40.224324080151,39.355308574857,41.407664342679,42.82,39.586429719882,3.77778,30,ORCL
06-21-2018,54.11667,63.0,46,4.81263,53.5,39.919244168718,39.734347252698,40.529403991584005,43.1,39.84528540231,3.77778,30,ORCL
06-22-2018,54.11667,63.0,46,4.81263,53.5,39.93773386032,39.900754477116,40.95466689843,44.1,40.76976998241,3.77778,30,ORCL
06-25-2018,54.11667,63.0,46,4.81263,53.5,40.279793154957,40.20629663083905,41.1072068541465,44.28,40.936177206828,3.77778,30,ORCL
06-26-2018,54.11667,63.0,46,4.81263,53.5,41.102584431246,41.019380819037,41.46313341748501,44.41,41.056360202241,3.77778,30,ORCL
06-27-2018,54.11667,63.0,46,4.81263,53.5,41.204277735057,40.159610159544,41.361440113674,43.45,40.168855005345,3.77778,30,ORCL
06-28-2018,54.01667,63.0,46,4.77578,53.0,40.224324080151,40.085651393136,40.69581121600201,43.84,40.529403991584005,3.77778,30,ORCL
06-29-2018,53.91667,63.0,46,4.71537,53.0,40.714300907604,40.446200379375,41.167298351853,44.06,40.732790599206005,3.77778,30,ORCL
07-02-2018,53.68333,62.5,46,4.42433,53.0,40.640342141196,40.46469007097701,41.574071567097,44.95,41.555581875495,3.77778,30,ORCL
07-03-2018,53.68333,62.5,46,4.42433,53.0,41.592561258699,41.1617514443724,41.592561258699,44.72,41.342950422072,3.77778,30,ORCL
07-05-2018,53.68333,62.5,46,4.42433,53.0,41.740478791515,41.592561258699,42.036313857147,45.41,41.980844782341,3.77778,30,ORCL
07-06-2018,53.68333,62.5,46,4.42433,53.0,42.027069011346,41.851416941127006,42.701942754819,46.0,42.5262906846,3.77778,30,ORCL
07-09-2018,53.68333,62.5,46,4.42433,53.0,42.646473680013,42.581759759406005,43.256633502879,46.73,43.201164428073,3.77778,30,ORCL
07-10-2018,53.68333,62.5,46,4.42433,53.0,43.293612886083,43.154940199068,43.783589713536,46.99,43.441530418899,3.77778,30,ORCL
07-11-2018,53.68333,62.5,46,4.42433,53.0,43.284368040282,43.182674736471,44.153383545576,47.64,44.042445395964,3.77778,30,ORCL
07-12-2018,53.68333,62.5,46,4.42433,53.0,44.181118082979,44.144138699775,44.56015676082,48.15,44.513932531815,3.77778,30,ORCL
07-13-2018,53.68333,62.5,46,4.42433,53.0,44.347525307397,44.218097466183,45.12409235468101,48.63,44.957685130263,3.77778,30,ORCL
07-16-2018,53.68333,62.5,46,4.42433,53.0,45.124745063684,44.50291085569,45.124745063684,48.46,44.976247342372,3.77778,30,ORCL
07-17-2018,53.68333,62.5,46,4.42433,53.0,44.818468513478,44.68853300733,45.468146044218,48.9,45.38461607598,3.77778,30,ORCL
07-18-2018,53.68333,62.5,46,4.42433,53.0,45.282523892578,44.92056069688,45.4774271518,48.64,45.143307278848,3.77778,30,ORCL
07-19-2018,53.68333,62.5,46,4.42433,53.0,44.92056069688,44.744219652822,45.217556139504,48.44,44.957685127208,3.77778,30,ORCL
07-20-2018,53.68333,62.5,46,4.42433,53.0,45.004090665118,44.883436266552,45.203634478131,48.52,45.031933987864,3.77778,30,ORCL
07-23-2018,53.68333,62.5,46,4.42433,53.0,45.124745063684,44.591081377719,45.171150601594,48.67,45.171150601594,3.77778,30,ORCL
07-24-2018,53.68333,62.5,46,4.42433,53.0,45.24539946225,45.064417864401,45.57023822762,48.67,45.171150601594,3.77778,30,ORCL
07-25-2018,53.68333,62.5,46,4.42433,53.0,45.031933987864,45.0133717727,45.444943275263,48.95,45.43102161389,3.77778,30,ORCL
07-26-2018,53.68333,62.5,46,4.42433,53.0,45.33821053807,45.254680569832,45.635205980694,48.87,45.356772753234,3.77778,30,ORCL
07-27-2018,53.68333,62.5,46,4.42433,53.0,45.468146044218,44.901998481716,45.588800442784,48.63,45.134026171266,3.77778,30,ORCL
07-30-2018,53.68333,62.5,46,4.42433,53.0,45.087620633356,44.048136584172,45.087620633356,47.73,44.298726488886,3.77778,30,ORCL
07-31-2018,53.68333,62.5,46,4.42433,53.0,44.45650531778,43.983168831098,44.623565254256,47.68,44.252320950976,3.77778,30,ORCL
08-01-2018,53.68333,62.5,46,4.42433,53.0,44.465786425362,43.76042224913,44.753500760404,47.35,43.94604440077,3.77778,30,ORCL
08-02-2018,53.68333,62.5,46,4.42433,53.0,43.658330065728,43.277804654866,44.614284146674,47.9,44.45650531778,3.77778,30,ORCL
08-03-2018,53.68333,62.5,46,4.42433,53.0,44.475067532944,44.45650531778,44.994809557536,48.47,44.985528449954,3.77778,30,ORCL
08-06-2018,53.68333,62.5,46,4.42433,53.0,44.818468513478,44.753500760404,45.254680569832,48.67,45.171150601594,3.77778,30,ORCL
08-07-2018,53.68333,62.5,46,4.42433,53.0,45.421740506308,44.98088789616301,45.43102161389,48.48,44.994809557536,3.77778,30,ORCL
08-08-2018,53.68333,62.5,46,4.42433,53.0,44.939122912044,44.790625190732,45.124745063684,48.39,44.911279589298,3.77778,30,ORCL
08-09-2018,53.78333,62.5,46,4.32759,53.0,44.799906298314,44.799906298314,45.208275031922,48.54,45.050496203028,3.77778,30,ORCL
08-10-2018,53.78333,62.5,46,4.32759,53.0,44.892717374134,44.7637099787442,45.217556139504,48.32,44.846311836224,3.77778,30,ORCL
08-13-2018,53.78333,62.5,46,4.32759,53.0,44.864874051388,44.521473070854,45.096901740938,48.01,44.558597501182,3.77778,30,ORCL
08-14-2018,53.61667,62.5,46,4.37356,53.0,44.660689684584,44.493629748108,44.87415515897,48.23,44.762781867986,3.77778,30,ORCL
08-15-2018,53.61667,62.5,46,4.37356,53.0,44.64212746942,44.108463783455,44.790625190732,47.84,44.400818672288,3.77778,30,ORCL
08-16-2018,53.61667,62.5,46,4.37356,53.0,44.679251899748,44.586440823928,44.96696623479,48.1,44.64212746942,3.77778,30,ORCL
08-17-2018,53.61667,62.5,46,4.37356,53.0,44.744219652822,44.540035286018,45.0133717727,48.36,44.883436266552,3.77778,30,ORCL
08-20-2018,53.61667,62.5,46,4.37356,53.0,44.92056069688,44.790625190732,45.10618284852,48.42,44.939122912044,3.77778,30,ORCL
08-21-2018,53.84483,62.5,46,4.26918,53.0,45.087620633356,44.892717374134,45.143307278848,48.41,44.929841804462,3.8,29,ORCL
08-22-2018,53.84483,62.5,46,4.26918,53.0,44.864874051388,44.772062975568005,45.393897183562,48.8,45.29180500016,3.8,29,ORCL
08-23-2018,53.73214,62.5,46,4.30216,53.0,45.29180500016,45.180431709176,45.788344255797,48.96,45.440302721472,3.76471,28,ORCL
08-24-2018,53.73214,62.5,46,4.30216,53.0,45.4774271518,45.449583829054,45.839390347498,49.26,45.718735948932,3.76471,28,ORCL
08-27-2018,53.69643,62.5,45,4.36982,53.0,45.857952562662,45.741938717887,46.12710468254,49.33,45.783703702006,3.76471,28,ORCL
08-28-2018,53.69643,62.5,45,4.36982,53.0,45.839390347498,45.101542294729,45.876514777826,48.64,45.143307278848,3.76471,28,ORCL
08-29-2018,53.69643,62.5,45,4.36982,53.0,45.143307278848,45.143307278848,45.57023822762,48.89,45.375334968398,3.76471,28,ORCL
08-30-2018,53.69643,62.5,45,4.36982,53.0,45.375334968398,44.837030728642,45.375334968398,48.38,44.901998481716,3.76471,28,ORCL
08-31-2018,53.69643,62.5,45,4.36982,53.0,44.901998481716,44.87415515897,45.134026171266,48.58,45.087620633356,3.76471,28,ORCL
09-04-2018,53.69643,62.5,45,4.36982,53.0,44.883436266552,44.697814114912,45.319648322906,48.58,45.087620633356,3.76471,28,ORCL
09-05-2018,53.69643,62.5,45,4.36982,53.0,44.929841804462,44.34977258058699,44.999450111327,48.04,44.586440823928,3.76471,28,ORCL
09-06-2018,53.69643,62.5,45,4.36982,53.0,44.50291085569,44.103823229664,44.753500760404,47.71,44.280164273722,3.76471,28,ORCL
09-07-2018,53.76786,62.5,45,4.4551,53.0,44.048136584172,43.927482185606,44.540035286018,47.81,44.372975349542,3.76471,28,ORCL
09-10-2018,53.76786,62.5,45,4.4551,53.0,44.5493163936,44.5493163936,45.52383268971,48.86,45.347491645652,3.76471,28,ORCL
09-11-2018,53.76786,62.5,45,4.4551,53.0,45.031933987864,45.031933987864,45.52383268971,48.92,45.403178291144,3.76471,28,ORCL
09-12-2018,53.76786,62.5,45,4.4551,53.0,45.24539946225,45.124745063684,45.908998654363,49.34,45.792984809588006,3.76471,28,ORCL
09-13-2018,53.76786,62.5,45,4.4551,53.0,45.737298164096,45.366053860816,46.168869666659,48.96,45.440302721472,3.76471,28,ORCL
09-14-2018,53.76786,62.5,45,4.4551,53.0,45.421740506308,45.421740506308,45.89507699299,49.25,45.70945484135,3.76471,28,ORCL
09-17-2018,53.05172,62.5,33,5.78992,53.0,45.765141486842005,45.574878781411,46.349851264508,49.18,45.644487088276,3.68571,29,ORCL
09-18-2018,52.93103,61.0,33,5.53317,53.0,44.094542122082,43.955325508352,45.978606961228,49.03,45.505270474546,3.68571,29,ORCL
09-19-2018,53.13333,61.0,33,5.66706,53.0,45.403178291144,45.161869494012,45.978606961228,49.43,45.876514777826,3.68571,30,ORCL
09-20-2018,53.13333,61.0,33,5.66706,53.0,46.089980252212,45.997169176392,47.403256975065005,50.43,46.804625536026,3.68571,30,ORCL
09-21-2018,53.13333,61.0,33,5.66706,53.0,47.175869839306,46.73037667537,47.445021959184,51.1,47.42645974402,3.68571,30,ORCL
09-24-2018,53.13333,61.0,33,5.66706,53.0,47.157307624142,47.064496548322,47.89051512312,51.24,47.556395250168,3.68571,30,ORCL
09-25-2018,53.13333,61.0,33,5.66706,53.0,47.695611863898,47.305805345454,48.196791673326,51.72,48.001888414104,3.68571,30,ORCL
09-26-2018,53.13333,61.0,33,5.66706,53.0,48.02973173685,47.848750139001,48.363851609802,51.63,47.918358445866005,3.68571,30,ORCL
09-27-2018,53.13333,61.0,33,5.66706,53.0,47.853390692792,47.639925218406,48.280321641564,51.69,47.974045091358,3.68571,30,ORCL
09-28-2018,53.13333,61.0,33,5.66706,53.0,47.834828477628,47.788422939718,48.271040533982,51.56,47.853390692792,3.68571,30,ORCL
10-01-2018,53.13333,61.0,33,5.66706,53.0,47.537833035004,47.463584174348,48.252478318818,51.8,48.07613727476,3.68571,30,ORCL
10-02-2018,53.13333,61.0,33,5.66706,53.0,47.93692066103,46.526192308566,48.07613727476,50.23,46.619003384386,3.68571,30,ORCL
10-03-2018,53.26667,61.0,33,5.61506,53.0,46.025012499138,46.025012499138,46.49834898582,49.75,46.17351022045,3.62857,30,ORCL
10-04-2018,53.26667,61.0,33,5.61506,53.0,46.108542467376,45.635205980694,46.201353543196,49.47,45.913639208154,3.62857,30,ORCL
10-05-2018,53.26667,61.0,33,5.61506,53.0,45.867233670244005,45.584159888993,46.187431881823,49.35,45.80226591717,3.62857,30,ORCL
10-08-2018,53.26667,61.0,33,5.61506,53.0,45.728017056514005,45.379975522189,46.071418037048,49.36,45.811547024752,3.62857,30,ORCL
10-09-2018,53.26667,61.0,33,5.61506,53.0,45.579519335202,45.315007769115006,45.84867145508,48.87,45.356772753234,3.62857,30,ORCL
10-10-2018,53.23333,61.0,33,5.60169,53.0,45.301086107742,43.964606615934,45.458864936636,47.4,43.99244993868,3.62857,30,ORCL
10-11-2018,53.23333,61.0,33,5.60169,53.0,43.927482185606,43.147869148718,44.443511767165205,46.78,43.417021268596,3.62857,30,ORCL
10-12-2018,53.23333,61.0,33,5.60169,53.0,43.99244993868,43.305647977612,44.31728870405,47.38,43.973887723516,3.62857,30,ORCL
10-15-2018,53.23333,61.0,33,5.60169,53.0,43.75956277944,43.67569649643,44.37458218818,47.12,43.90865839368,3.62857,30,ORCL
10-16-2018,53.23333,61.0,33,5.60169,53.0,44.32798980873,44.23480504983,45.12006025938,48.23,44.94300921747,3.62857,30,ORCL
10-17-2018,53.23333,61.0,33,5.60169,53.0,44.19753114627,44.19753114627,44.9491594115574,47.86,44.59822560954,3.62857,30,ORCL
10-18-2018,53.23333,61.0,33,5.60169,53.0,44.32798980873,43.917976869570005,44.854483696515,47.38,44.15093876682,3.62857,30,ORCL
10-19-2018,53.23333,61.0,33,5.60169,53.0,44.2627604775,44.12298333915,44.95232769336,47.59,44.34662676051,3.62857,30,ORCL
10-22-2018,53.23333,61.0,33,5.60169,53.0,44.58890713365,44.45844847119,45.180630352665,47.94,44.67277341666,3.61111,30,ORCL
10-23-2018,53.23333,61.0,33,5.60169,53.0,43.94593229724,43.90865839368,45.02687550048,47.99,44.71936579611,3.61111,30,ORCL
10-24-2018,53.23333,61.0,33,5.60169,53.0,44.61686256132,43.517282406300005,45.0082385487,46.76,43.57319326164,3.61111,30,ORCL
10-25-2018,53.23333,61.0,33,5.60169,53.0,44.18821267038,44.05775400792,44.99892007281,47.96,44.69141036844,3.61111,30,ORCL
10-26-2018,53.06667,61.0,33,5.53132,53.0,44.02048010436,43.52660088219,44.79391360323,47.32,44.09502791148,3.61111,30,ORCL
10-29-2018,53.06667,61.0,33,5.53132,53.0,44.55163323009,43.177158036315,44.81255055501,47.02,43.815473634780005,3.61111,30,ORCL
10-30-2018,53.06667,61.0,33,5.53132,53.0,43.87138449012,43.72228887588,45.30642977718,48.57,45.25983739773,3.61111,30,ORCL
10-31-2018,53.06667,61.0,33,5.53132,53.0,45.70712424044999,45.27847434951,46.07986327605,48.84,45.51143624676,3.61111,30,ORCL
11-01-2018,53.06667,61.0,33,5.53132,53.0,45.62325795744,45.04551245226,45.88417528236,48.59,45.27847434951,3.61111,30,ORCL
11-02-2018,53.06667,61.0,33,5.53132,53.0,45.59530252977,44.95232769336,45.67916881278,48.83,45.50211777087,3.61111,30,ORCL
11-05-2018,53.06667,61.0,33,5.53132,53.0,45.660531861,45.1946080665,45.78167204757,49.02,45.67916881278,3.61111,30,ORCL
11-06-2018,53.06667,61.0,33,5.53132,53.0,45.7537166199,45.50211777087,46.09850022783,49.25,45.89349375825,3.61111,30,ORCL
11-07-2018,53.06667,61.0,33,5.53132,53.0,46.20100346262,46.09850022783,47.0583032445,50.26,46.83465982314,3.61111,30,ORCL
11-08-2018,53.06667,61.0,33,5.53132,53.0,46.79738591958,46.65760878123,47.0583032445,50.43,46.99307391327,3.61111,30,ORCL
11-09-2018,53.06667,61.0,33,5.53132,53.0,46.98375543738,46.88125220259,47.351835235035,50.61,47.16080647929,3.61111,30,ORCL
11-12-2018,53.06667,61.0,33,5.53132,53.0,46.75079354013,45.76303509579,46.94648153382,49.22,45.86553833058,3.61111,30,ORCL
11-13-2018,53.06667,61.0,33,5.53132,53.0,46.09850022783,45.88417528236,46.59237945,49.51,46.13577413139,3.61111,30,ORCL
11-14-2018,53.06667,61.0,33,5.53132,53.0,46.56442402233,45.41825148786,46.56442402233,48.84,45.51143624676,3.61111,30,ORCL
11-15-2018,53.06667,61.0,33,5.53132,53.0,46.62965335356,45.70712424044999,47.23535428641,50.63,47.17944343107,3.61111,30,ORCL
11-16-2018,52.96667,61.0,33,5.63018,53.0,47.08625867217,46.98375543738,47.938899216105,51.17,47.68264112913,3.61111,30,ORCL
11-19-2018,52.96667,61.0,33,5.63018,53.0,47.57081941844999,46.0332708966,47.6174117979,49.55,46.17304803494999,3.61111,30,ORCL
11-20-2018,52.96667,61.0,33,5.63018,53.0,45.35302215663,44.69141036844,45.72576119223,48.33,45.03619397637,3.61111,30,ORCL
11-21-2018,52.96667,61.0,33,5.63018,53.0,45.43688843963999,45.22256349417,45.823605189075,48.62,45.30642977718,3.61111,30,ORCL
11-23-2018,52.96667,61.0,33,5.63018,53.0,44.76595817556,44.76595817556,45.767694333735,48.7,45.3809775843,3.61111,30,ORCL
11-26-2018,52.96667,61.0,33,5.63018,53.0,45.80962747523999,44.817209792955,45.80962747523999,48.26,44.97096464514,3.61111,30,ORCL
11-27-2018,52.96667,61.0,33,5.63018,53.0,44.65413646488,43.596489451365,44.71004732022,47.44,44.20684962216,3.61111,30,ORCL
11-28-2018,52.96667,61.0,33,5.63018,53.0,44.47708542297,44.14162029093,44.96164616925,48.19,44.90573531391,3.61111,30,ORCL
11-29-2018,52.96667,61.0,33,5.63018,53.0,45.08278635582,44.20684962216,45.08278635582,47.9,44.6354995131,3.61111,30,ORCL
11-30-2018,52.96667,61.0,33,5.63018,53.0,44.81255055501,44.45844847119,45.51143624676,48.76,45.43688843963999,3.61111,30,ORCL
12-03-2018,52.96667,61.0,33,5.63018,53.0,46.07054480015999,45.85621985469,46.70420116067999,49.83,46.43396535987,3.61111,30,ORCL
12-04-2018,52.96667,61.0,33,5.63018,53.0,46.14509260728,45.39029606019,46.79738591958,48.75,45.42756996375,3.61111,30,ORCL
