 Date,SO Price Target,SO Price Target - High,SO Price Target - Low,SO Price Target - StdDev,SO Price Target - Median,SO Open,SO Low,SO High,SO Close,SO Adj. Close,SO Rating,SO Price Target - #,Ticker
10-28-2014,44.38889,48.0,38.0,2.73128,46.0,32.814908060803994,32.248180499518,32.890932489757,47.37,32.738883631851,2.80952,18,SO
10-29-2014,44.38889,48.0,38.0,2.73128,46.0,32.310382305025,31.750566055462,32.635213956006,46.42,32.082309018166,2.80952,18,SO
10-30-2014,44.86111,48.0,38.0,2.73763,46.0,32.295515341320005,32.134736801742,32.512216851186,46.45,32.470274623470004,2.57143,18,SO
10-31-2014,45.13889,48.0,41.0,2.23486,46.0,32.596101306618,32.057842717596,32.638043534333995,46.36,32.407361281896,2.57143,18,SO
11-03-2014,45.19444,48.0,41.0,2.26776,46.0,32.449303509612,32.414351653182,32.791831702626,46.77,32.693966504622004,2.57143,18,SO
11-04-2014,45.41667,48.0,41.0,2.0293,46.0,32.568139821474006,32.519207222472005,32.945619870918,46.94,32.812802816484,2.57143,18,SO
11-05-2014,45.52941,48.0,41.0,2.03261,46.0,32.742899103624005,32.742899103624005,33.532811058942,47.96,33.525820687656,2.65,17,SO
11-06-2014,45.52941,48.0,41.0,2.03261,46.0,33.365042148078,32.732413546695,33.44892660351,47.01,32.861735415485995,2.6,17,SO
11-07-2014,45.52941,48.0,41.0,2.03261,46.0,32.896687271916,32.777850960054,33.106398410496,47.13,32.945619870918,2.6,17,SO
11-10-2014,45.70588,48.0,41.0,2.16291,46.0,33.015523583778,32.88969690063,33.351061405506,47.59,33.267176950074,2.6,17,SO
11-11-2014,45.94118,48.0,41.0,1.83016,46.0,33.267176950074,33.099408039210005,33.372032519364,47.58,33.260186578788,2.6,17,SO
11-12-2014,45.94118,48.0,41.0,1.83016,46.0,32.931639128346,32.707947247194,33.078436925352,47.1,32.92464875706,2.6,17,SO
11-13-2014,45.94118,48.0,41.0,1.83016,46.0,32.99455246992,32.672995390764,33.162321380784,46.94,32.812802816484,2.6,17,SO
11-14-2014,45.94118,48.0,41.0,1.83016,46.0,32.742899103624005,32.477264994756,32.805812445198,46.64,32.603091677904,2.6,17,SO
11-17-2014,45.82353,48.0,41.0,1.75685,46.0,32.700956875908,32.547168707616,32.99455246992,47.08,32.910668014488,2.65,17,SO
11-18-2014,45.82353,48.0,41.0,1.75685,46.0,33.06445618278,32.841463338756604,33.197273237214,47.25,33.02950432635,2.65,17,SO
11-19-2014,45.88235,48.0,41.0,1.74499,46.0,32.92464875706,32.805812445198,33.113388781782,47.27,33.043485068922,2.65,17,SO
11-20-2014,45.88235,48.0,41.0,1.74499,46.0,33.001542841206,32.78484133134,33.127369524354,47.11,32.931639128346,2.65,17,SO
11-21-2014,45.75,48.0,41.0,1.78146,46.0,33.078436925352,32.735908732338,33.113388781782,47.25,33.02950432635,2.57143,18,SO
11-24-2014,45.80556,48.0,41.0,1.80385,46.0,33.06445618278,32.589110935331995,33.106398410496,46.71,32.652024276906,2.57143,18,SO
11-25-2014,45.80556,48.0,41.0,1.80385,46.0,32.67998576205,32.365419054179995,32.67998576205,46.47,32.484255366042,2.57143,18,SO
11-26-2014,45.80556,48.0,41.0,1.80385,46.0,32.5052264799,32.5052264799,32.826783559056004,46.82,32.728918361052,2.57143,18,SO
11-28-2014,45.80556,48.0,41.0,1.80385,46.0,32.833773930342,32.833773930342,33.30911917779,47.43,33.155331009498,2.57143,18,SO
12-01-2014,45.86111,48.0,41.0,1.85447,46.0,32.95960061349,32.903677643202,33.770483682666004,47.69,33.337080662934,2.57143,18,SO
12-02-2014,45.86111,48.0,41.0,1.85447,46.0,33.41397474708,33.148340638212,33.672618484662,47.91,33.490868831225995,2.57143,18,SO
12-03-2014,45.86111,48.0,41.0,1.85447,46.0,33.595724400516005,33.358051776792,33.651647370804,47.9,33.48387845994,2.57143,18,SO
12-04-2014,45.86111,48.0,41.0,1.85447,46.0,33.48387845994,33.30911917779,33.644656999518,47.91,33.490868831225995,2.57143,18,SO
12-05-2014,45.86111,48.0,41.0,1.85447,46.0,33.162321380784,33.008533212492,33.34407103422,47.54,33.232225093644,2.57143,18,SO
12-08-2014,45.91667,48.0,41.0,1.87268,46.0,33.246205836216,33.246205836216,33.704075155449004,48.05,33.58873402923,2.57143,18,SO
12-09-2014,46.02778,48.0,41.0,1.87433,46.5,33.665628113375995,33.420965118366,33.805435539096,48.14,33.651647370804,2.57143,18,SO
12-10-2014,46.02778,48.0,41.0,1.87433,46.5,33.532811058942,33.476888088654,33.850872952455,47.92,33.497859202512004,2.57143,18,SO
12-11-2014,46.08333,48.0,41.0,1.85779,46.5,33.48387845994,33.48387845994,34.00815630639,48.4,33.83339702424,2.57143,18,SO
12-12-2014,46.08333,48.0,41.0,1.85779,46.5,33.62368588566,33.490868831225995,34.043108162820005,47.92,33.497859202512004,2.57143,18,SO
12-15-2014,46.08333,48.0,41.0,1.85779,46.5,33.58873402923,33.2042636085,33.714560712377995,47.85,33.44892660351,2.57143,18,SO
12-16-2014,46.08333,48.0,41.0,1.85779,46.5,33.490868831225995,33.176302123356,33.826406652954,47.76,33.386013261936,2.57143,18,SO
12-17-2014,46.19444,48.0,41.0,1.9086,47.0,33.532811058942,33.393003633222,33.79844516781,48.3,33.76349331138,2.57143,18,SO
12-18-2014,46.19444,48.0,41.0,1.9086,47.0,33.777474053952,33.62368588566,34.2528193014,49.0,34.2528193014,2.57143,18,SO
12-19-2014,46.21875,48.0,41.0,1.99193,47.0,34.210877073684,34.085050390536,34.47958694591784,49.02,34.266800043972005,2.63158,16,SO
12-22-2014,46.28125,49.0,41.0,2.06132,47.0,34.490491925124005,34.168934845968,34.595347494414,49.36,34.504472667696,2.63158,16,SO
12-23-2014,46.28125,49.0,41.0,2.06132,47.0,34.46253043998,34.336703756832,34.581366751842,49.17,34.371655613262,2.63158,16,SO
12-24-2014,46.28125,49.0,41.0,2.06132,47.0,34.371655613262,34.371655613262,35.042731256718,49.91,34.888943088426,2.63158,16,SO
12-26-2014,46.28125,49.0,41.0,2.06132,47.0,34.95185643,34.923894944856,35.560018731882,50.47,35.280403880442,2.63158,16,SO
12-29-2014,46.46875,52.0,41.0,2.40747,47.0,35.245452024012,35.245452024012,35.846554050895136,50.88,35.567009103168004,2.63158,16,SO
12-30-2014,46.46875,52.0,41.0,2.40747,47.0,35.525066875452,34.77709714785,35.525066875452,49.77,34.791077890422,2.63158,16,SO
12-31-2014,46.46875,52.0,41.0,2.40747,47.0,34.91690457357,34.28777115783,35.02176014286,49.11,34.329713385546,2.63158,16,SO
01-02-2015,46.46875,52.0,41.0,2.40747,47.0,34.385636355833995,34.140973360824,34.560395637984,49.37,34.511463038982,2.63158,16,SO
01-05-2015,46.34375,50.0,41.0,2.1558,47.0,34.518453410268,34.186410774183,34.595347494414,49.16,34.364665241976,2.63158,16,SO
01-06-2015,46.34375,50.0,41.0,2.1558,47.0,34.39262672712,34.378645984548,35.077683113148,49.75,34.77709714785,2.63158,16,SO
01-07-2015,46.59375,50.0,41.0,2.21655,47.0,34.805058632994,34.67224157856,35.259432766584,50.3,35.16156756858,2.63158,16,SO
01-08-2015,46.59375,50.0,41.0,2.21655,47.0,35.238461652725995,35.105644598292,35.434192048734,50.34,35.189529053724,2.63158,16,SO
01-09-2015,46.78125,51.0,41.0,2.4429,47.0,35.175548311152,34.693212692418,35.203509796296,49.7,34.74214529142,2.63158,16,SO
01-12-2015,46.84375,51.0,41.0,2.53549,47.0,34.91690457357,34.560395637984,34.95185643,49.71,34.749135662706,2.63158,16,SO
01-13-2015,47.59375,52.0,43.0,2.15942,47.0,34.958846801286,34.616318608272,35.3013749943,49.68,34.728164548848,2.63158,16,SO
01-14-2015,47.59375,52.0,43.0,2.15942,47.0,34.74214529142,34.556900452341004,35.09166385572,50.19,35.084673484434,2.63158,16,SO
01-15-2015,47.84375,52.0,43.0,2.30298,47.5,35.238461652725995,35.035740885432,35.563513917525,50.8,35.51108613288,2.63158,16,SO
01-16-2015,47.84375,52.0,43.0,2.30298,47.5,35.427201677448,35.385259449732,35.923518038754,51.35,35.89555655361,2.63158,16,SO
01-20-2015,47.90625,52.0,43.0,2.39934,47.5,35.93050841004,35.769729870462,36.126238806048,51.66,36.112258063476,2.63158,16,SO
01-21-2015,47.90625,52.0,43.0,2.39934,47.5,35.979441009042,35.783710613034,36.412844028774,52.01,36.356921058486,2.63158,16,SO
01-22-2015,47.96875,53.0,43.0,2.51538,47.5,36.3499306872,36.10526769219,36.52832496241872,52.13,36.440805513918,2.63158,16,SO
01-23-2015,47.96875,53.0,43.0,2.51538,47.5,36.440805513918,36.3499306872,36.678478137642,52.23,36.510709226778,2.63158,16,SO
01-26-2015,47.96875,53.0,43.0,2.51538,47.5,36.391872914916,36.126238806048,36.538670711922,52.23,36.510709226778,2.63158,16,SO
01-27-2015,47.96875,53.0,43.0,2.51538,47.5,36.426824771346,36.426824771346,36.846247048506,52.42,36.643526281212,2.63158,16,SO
01-28-2015,47.96875,53.0,43.0,2.51538,47.5,36.643526281212,36.391872914916,37.160813756376,52.17,36.468766999062,2.63158,16,SO
01-29-2015,47.96875,53.0,43.0,2.51538,47.5,36.377892172344,36.28002697434,36.986054474226,52.79,36.902170018794,2.63158,16,SO
01-30-2015,48.09375,53.0,43.0,2.4636,48.0,36.55964182578,35.399240192304,36.692458880214,50.72,35.455163162592,2.47368,16,SO
02-02-2015,48.03125,52.0,43.0,2.34833,48.0,35.40623056359,35.032245699789,35.601960959598,50.78,35.497105390308,2.47368,16,SO
02-03-2015,48.1,52.0,43.0,2.4097,48.0,35.490115019022,35.203509796296,35.615941702170005,50.8,35.51108613288,2.47368,15,SO
02-04-2015,48.36667,52.0,43.0,2.59786,48.0,35.622932073456,34.476511182552,35.748758756604,49.46,34.574376380556004,2.4,15,SO
02-05-2015,48.43333,52.0,44.0,2.33,48.0,34.651270464702,34.28777115783,34.864476788925,49.71,34.749135662706,2.4,15,SO
02-06-2015,48.43333,52.0,44.0,2.33,48.0,34.553405266698,33.459412160439,34.560395637984,48.17,33.672618484662,2.4,15,SO
02-09-2015,48.36667,52.0,44.0,2.20958,48.0,33.700579969806,33.298633620861,33.784464425238,47.79,33.406984375794,2.4,15,SO
02-10-2015,48.36667,52.0,44.0,2.20958,48.0,33.358051776792,33.358051776792,34.11301187568,48.68,34.029127420248,2.4,15,SO
02-11-2015,48.36667,52.0,44.0,2.20958,48.0,33.847377766812,33.316109549076,34.022137048962,47.95,33.51883031637,2.4,15,SO
02-12-2015,48.23333,52.0,44.0,2.16692,48.0,33.642516037200004,32.71664007063,33.66371930361,46.56,32.90746946832,2.4,15,SO
02-13-2015,47.96667,52.0,42.0,2.46622,48.0,32.81558864721,32.18655841038,32.89333395738,45.88,32.426862096360004,2.4,15,SO
02-17-2015,47.9,52.0,42.0,2.4779,47.0,32.29257474243,31.96039023534,32.61062373858,45.54,32.18655841038,2.4,15,SO
02-18-2015,47.9,52.0,42.0,2.4779,47.0,32.426862096360004,32.29257474243,33.19724744259,46.84,33.10536662148,2.4,15,SO
02-19-2015,47.9,52.0,42.0,2.4779,47.0,33.0770955996,32.51874291747,33.12656988789,46.19,32.64596251593,2.4,15,SO
02-20-2015,47.9,52.0,42.0,2.4779,47.0,32.58942047217,32.229671718747,32.66716578234,46.14,32.61062373858,2.4,15,SO
02-23-2015,48.03333,52.0,42.0,2.42533,48.0,32.70957231516,32.60355598311,32.89333395738,46.47,32.84385966909,2.45,15,SO
02-24-2015,48.03333,52.0,42.0,2.42533,48.0,32.83679191362,32.69543680422,33.22551846447,46.89,33.14070539883,2.45,15,SO
02-25-2015,48.03333,52.0,42.0,2.42533,48.0,33.23258621994,32.41272658542,33.25378948635,45.92,32.45513311824,2.45,15,SO
02-26-2015,48.03333,52.0,42.0,2.42533,48.0,32.53287842841,32.28550698696,32.61769149405,45.76,32.34204903072,2.45,15,SO
02-27-2015,48.03333,52.0,42.0,2.42533,48.0,32.34204903072,32.17242289944,32.46926862918,45.79,32.36325229713,2.45,15,SO
03-02-2015,47.96667,52.0,42.0,2.43903,47.0,32.3703200526,31.55752817355,32.3703200526,44.87,31.71301879389,2.45,15,SO
03-03-2015,47.9,52.0,42.0,2.4779,47.0,31.86850941423,31.493918374320003,31.93918696893,45.15,31.91091594705,2.45,15,SO
03-04-2015,47.9,52.0,42.0,2.4779,47.0,31.84023839235,31.52925715167,31.84023839235,44.83,31.68474777201,2.45,15,SO
03-05-2015,47.83333,52.0,42.0,2.5144,47.0,31.77662859312,31.67768001654,31.96745799081,45.02,31.81903512594,2.45,15,SO
03-06-2015,47.83333,52.0,42.0,2.5144,47.0,31.46564735244,31.01331100236,31.493918374320003,44.09,31.16173386723,2.45,15,SO
03-09-2015,47.63333,52.0,42.0,2.66124,47.0,31.17586937817,31.07692080159,31.40203755321,44.01,31.10519182347,2.45,15,SO
03-10-2015,47.43333,52.0,42.0,2.8802,47.0,31.08398855706,30.94970120313,31.490384496585,43.93,31.04864977971,2.45,15,SO
03-11-2015,47.43333,52.0,42.0,2.8802,47.0,31.03451426877,30.7801457494047,31.247253708417,43.72,30.90022691484,2.45,15,SO
03-12-2015,47.43333,52.0,42.0,2.8802,47.0,30.99917549142,30.97090446954,31.50098612979,44.46,31.42324081962,2.45,15,SO
03-13-2015,47.43333,52.0,42.0,2.8802,47.0,31.3808342868,30.92143018125,31.41617306415,43.95,31.06278529065,2.45,15,SO
03-16-2015,47.43333,52.0,42.0,2.8802,47.0,31.18293713364,31.18293713364,31.744823693505,44.63,31.543392662610003,2.45,15,SO
03-17-2015,47.43333,52.0,42.0,2.8802,47.0,31.43737633056,31.288953465690003,31.642341239190003,44.32,31.32429224304,2.45,15,SO
03-18-2015,47.43333,52.0,42.0,2.8802,47.0,31.32429224304,31.186471011375,32.15121963303,45.14,31.90384819158,2.45,15,SO
03-19-2015,47.43333,52.0,42.0,2.8802,47.0,31.81196737047,31.51512164073,32.10174534474,44.66,31.56459592902,2.45,15,SO
03-20-2015,47.43333,52.0,42.0,2.8802,47.0,31.59993470637,31.55752817355,31.93211921346,44.97,31.78369634859,2.45,15,SO
03-23-2015,47.5,52.0,42.0,2.83431,47.0,31.83317063688,31.81903512594,32.05933881192,45.17,31.92505145799,2.45,15,SO
03-24-2015,47.5,52.0,42.0,2.83431,47.0,31.85437390329,31.40910530868,32.03813554551,44.52,31.46564735244,2.45,15,SO
03-25-2015,47.5,52.0,42.0,2.83431,47.0,31.56459592902,31.11225957894,31.70595103842,44.03,31.11932733441,2.45,15,SO
03-26-2015,47.5,52.0,42.0,2.83431,47.0,31.12639508988,30.886091403900004,31.32429224304,43.76,30.92849793672,2.45,15,SO
03-27-2015,47.5,52.0,42.0,2.83431,47.0,30.92143018125,30.92143018125,31.35963102039,44.01,31.10519182347,2.45,15,SO
03-30-2015,47.1,52.0,42.0,2.73374,47.0,31.26775019928,31.14759835629,31.46564735244,44.33,31.33135999851,2.45,15,SO
03-31-2015,47.1,52.0,42.0,2.73374,47.0,31.288953465690003,31.073386923855004,31.43737633056,44.28,31.29602122116,2.45,15,SO
04-01-2015,47.1,52.0,42.0,2.73374,47.0,31.34549550945,31.0274465133,31.589333073165,44.62,31.53632490714,2.45,15,SO
04-02-2015,47.1,52.0,42.0,2.73374,47.0,31.46564735244,31.41617306415,31.662130954506,44.64,31.55046041808,2.45,15,SO
04-06-2015,47.16667,52.0,42.0,2.69361,47.0,31.6635445056,31.642341239190003,32.11588085568,44.92,31.74835757124,2.45,15,SO
04-07-2015,47.16667,52.0,42.0,2.69361,47.0,31.77662859312,31.235945299665,31.804899615,44.26,31.28188571022,2.45,15,SO
04-08-2015,47.3,52.0,42.0,2.5285,47.0,31.29602122116,31.0274465133,31.370232653595,44.34,31.338427753980003,2.45,15,SO
04-09-2015,47.3,52.0,42.0,2.5285,47.0,31.23241142193,30.99210773595,31.44444408603,44.47,31.43030857509,2.45,15,SO
04-10-2015,47.3,52.0,42.0,2.5285,47.0,31.4515118415,31.33135999851,31.70595103842,44.62,31.53632490714,2.45,15,SO
04-13-2015,47.3,52.0,42.0,2.5285,47.0,31.43737633056,31.18293713364,31.55046041808,44.2,31.239479177400003,2.45,15,SO
04-14-2015,47.3,52.0,42.0,2.5285,47.0,31.288953465690003,31.18293713364,31.43030857509,44.35,31.34549550945,2.45,15,SO
04-15-2015,47.3,52.0,42.0,2.5285,47.0,31.338427753980003,31.179403255905,31.62820572825,44.2,31.239479177400003,2.45,15,SO
04-16-2015,47.3,52.0,42.0,2.5285,47.0,31.239479177400003,30.9567689586,31.3101567321,44.11,31.17586937817,2.45,15,SO
04-17-2015,47.3,52.0,42.0,2.5285,47.0,31.11225957894,31.07692080159,31.38790204227,44.11,31.17586937817,2.45,15,SO
04-20-2015,46.83333,52.0,41.0,3.00925,47.0,31.27481795475,31.18293713364,31.847306147820003,44.76,31.63527348372,2.45,15,SO
04-21-2015,46.84375,52.0,41.0,2.89244,46.75,31.67061226107,31.313690609835,31.88971268064,44.42,31.39496979774,2.47619,16,SO
04-22-2015,46.84375,52.0,41.0,2.89244,46.75,31.51512164073,31.29602122116,31.635344161274705,44.48,31.43737633056,2.47619,16,SO
04-23-2015,46.67647,52.0,41.0,2.7383,46.5,31.43030857509,31.41617306415,31.7342220603,44.69,31.58579919543,2.5,17,SO
04-24-2015,46.67647,52.0,41.0,2.7383,46.5,31.58579919543,31.543392662610003,31.96745799081,44.87,31.71301879389,2.5,17,SO
04-27-2015,46.67647,52.0,41.0,2.7383,46.5,31.79076410406,31.288953465690003,31.84023839235,44.32,31.32429224304,2.5,17,SO
04-28-2015,46.67647,52.0,41.0,2.7383,46.5,31.33135999851,31.15466611176,31.57166368449,44.66,31.56459592902,2.5,17,SO
04-29-2015,46.71875,52.0,41.0,2.81718,46.75,31.25361468834,31.06985304612,31.642341239190003,44.65,31.55752817355,2.54545,16,SO
04-30-2015,46.46875,51.0,42.0,2.34167,46.75,31.50098612979,31.08398855706,31.50098612979,44.3,31.3101567321,2.54545,16,SO
05-01-2015,46.46875,51.0,42.0,2.34167,46.75,31.26775019928,31.26775019928,31.71301879389,44.82,31.67768001654,2.54545,16,SO
05-04-2015,46.28125,51.0,42.0,2.38464,46.25,31.7342220603,31.57166368449,32.03813554551,44.98,31.79076410406,2.54545,16,SO
05-05-2015,46.28125,51.0,42.0,2.38464,46.25,31.67061226107,31.193538766845,31.730688182565004,44.27,31.288953465690003,2.54545,16,SO
05-06-2015,46.28125,51.0,42.0,2.38464,46.25,31.33135999851,30.936272467737,31.4515118415,44.08,31.15466611176,2.54545,16,SO
05-07-2015,46.28125,51.0,42.0,2.38464,46.25,31.25361468834,31.14053060082,31.493918374320003,44.23,31.26068244381,2.54545,16,SO
05-08-2015,46.15625,51.0,42.0,2.34333,46.25,31.55046041808,30.92849793672,31.60700246184,44.15,31.20414040005,2.54545,16,SO
05-11-2015,46.09375,51.0,42.0,2.38628,46.25,31.20414040005,30.752510825517003,31.30308897663,43.59,30.80834609373,2.54545,16,SO
05-12-2015,46.09375,51.0,42.0,2.38628,46.25,30.7447362945,30.46909383117,30.77300731638,43.47,30.72353302809,2.54545,16,SO
05-13-2015,46.09375,51.0,42.0,2.38628,46.25,30.836617115610004,30.582177918690004,30.91436242578,43.38,30.65992322886,2.54545,16,SO
05-14-2015,46.09375,51.0,42.0,2.38628,46.25,30.740442433205,30.740442433205,31.06251924566,43.18,30.905059470682,2.54545,16,SO
05-15-2015,46.09375,51.0,42.0,2.38628,46.25,30.976632095672,30.926531258179,31.370281533117,43.72,31.291551645628,2.54545,16,SO
05-18-2015,46.09375,51.0,42.0,2.38628,46.25,31.148406395648003,31.076833770658,31.363124270618,43.65,31.241450808135,2.54545,16,SO
05-19-2015,46.09375,51.0,42.0,2.38628,46.25,31.069676508159,31.026732933165,31.298708908127,43.67,31.255765333133,2.54545,16,SO
05-20-2015,46.09375,51.0,42.0,2.38628,46.25,31.248608070634,31.219979020638,31.4919549956,43.67,31.255765333133,2.54545,16,SO
05-21-2015,46.09375,51.0,42.0,2.38628,46.25,31.248608070634,30.933688520678,31.2872572881286,43.38,31.048204720662003,2.54545,16,SO
05-22-2015,46.09375,51.0,42.0,2.38628,46.25,30.99094662067,30.697498858211,31.0088397769175,43.23,30.940845783177,2.54545,16,SO
05-26-2015,46.09375,51.0,42.0,2.27911,46.25,30.862115895688,30.582982658227,31.026661360540007,43.3,30.99094662067,2.54545,16,SO
05-27-2015,46.09375,51.0,42.0,2.27911,46.25,30.99094662067,30.905059470682,31.449011420606,43.73,31.298708908127,2.54545,16,SO
05-28-2015,46.09375,51.0,42.0,2.27911,46.25,31.27723712063,31.005261145668,31.327337958123003,43.51,31.141249133149,2.54545,16,SO
05-29-2015,46.09375,51.0,42.0,2.27911,46.25,31.141249133149,31.041047458163,31.413225108111,43.69,31.270079858131,2.54545,16,SO
06-01-2015,45.9375,51.0,42.0,2.35103,45.75,31.327337958123003,31.13573804102477,31.434696895608003,43.67,31.255765333133,2.54545,16,SO
06-02-2015,45.9375,51.0,42.0,2.35103,45.75,31.191349970642,30.783386008199,31.262922595632,43.28,30.976632095672,2.54545,16,SO
06-03-2015,45.9375,51.0,42.0,2.35103,45.75,30.998103883169,30.597297183225,31.026732933165,43.12,30.862115895688,2.54545,16,SO
06-04-2015,45.9375,51.0,42.0,2.35103,45.75,30.711813383209,30.683184333213,31.101884189404498,43.18,30.905059470682,2.54545,16,SO
06-05-2015,45.9375,51.0,42.0,2.35103,45.75,30.640240758219,30.425522883249,30.70465612071,42.66,30.532881820734,2.54545,16,SO
06-08-2015,45.625,51.0,42.0,2.66047,45.75,30.747599695704,30.296692158267,30.747599695704,42.6,30.48993824574,2.54545,16,SO
06-09-2015,45.625,51.0,42.0,2.66047,45.75,30.389736570754,30.34679299576,30.56151087073,42.44,30.375422045756,2.54545,16,SO
06-10-2015,45.625,51.0,42.0,2.66047,45.75,30.604454445724,30.27522037077,30.654555283217,42.34,30.303849420766003,2.54545,16,SO
06-11-2015,45.625,51.0,42.0,2.66047,45.75,30.482780983241003,30.361107520758,30.590139920726003,42.59,30.482780983241003,2.54545,16,SO
06-12-2015,45.5,51.0,42.0,2.77826,45.75,30.375422045756,30.246591320774,30.504252770738,42.3,30.27522037077,2.54545,16,SO
06-15-2015,45.5,51.0,42.0,2.77826,45.75,30.260905845772,30.096288808295,30.282377633269,42.09,30.124917858291003,2.54545,16,SO
06-16-2015,45.5,51.0,42.0,2.77826,45.75,30.153546908287,30.039030708303,30.431964419498097,42.48,30.404051095752,2.54545,16,SO
06-17-2015,45.5,51.0,42.0,2.77826,45.75,30.382579308255004,30.182175958283,30.611611708223,42.69,30.554353608231,2.54545,16,SO
06-18-2015,45.5,51.0,42.0,2.77826,45.75,30.70465612071,30.611611708223,31.112620083153,43.32,31.005261145668,2.54545,16,SO
06-19-2015,45.5,51.0,42.0,2.77826,45.75,31.005261145668,30.568668133229,31.055361983161,42.73,30.582982658227,2.54545,16,SO
06-22-2015,45.5625,51.0,42.0,2.70921,45.75,30.611611708223,30.368264783257,30.70465612071,42.51,30.425522883249,2.54545,16,SO
06-23-2015,45.5625,51.0,42.0,2.70921,45.75,30.425522883249,30.003244395808,30.432680145748,42.05,30.096288808295,2.54545,16,SO
06-24-2015,45.5625,51.0,42.0,2.70921,45.75,30.089131545796,29.838627358331,30.182175958283,41.7,29.845784620830003,2.54545,16,SO
06-25-2015,45.5625,51.0,42.0,2.70921,45.75,29.953143558315,29.752740208343,29.98892987081,41.61,29.781369258339,2.54545,16,SO
06-26-2015,45.5625,51.0,42.0,2.70921,45.75,29.77421199584,29.63106674586,30.031873445804,41.89,29.981772608311,2.54545,16,SO
06-29-2015,45.5,51.0,42.0,2.77826,45.75,29.996087133309,29.981772608311,30.464887826993497,41.96,30.031873445804,2.54545,16,SO
06-30-2015,45.4375,51.0,41.0,2.86615,45.75,30.13207512079,29.874413670826,30.167861433285,41.9,29.98892987081,2.54545,16,SO
07-01-2015,45.4375,51.0,41.0,2.86615,45.75,30.067659758299,29.945986295816,30.196490483281,42.18,30.189333220782,2.54545,16,SO
07-02-2015,45.4375,51.0,41.0,2.86615,45.75,30.382579308255004,30.361107520758,30.740442433205,42.89,30.697498858211,2.54545,16,SO
07-06-2015,45.5,51.0,42.0,2.77826,45.75,30.726127908207,30.63308349572,30.99094662067,43.12,30.862115895688,2.54545,16,SO
07-07-2015,45.5,51.0,42.0,2.77826,45.75,31.026732933165,30.99094662067,31.828346333053,44.26,31.678043820574,2.54545,16,SO
07-08-2015,45.5,51.0,42.0,2.77826,45.75,31.549213095592,31.527741308095,31.914233483041,44.2,31.63510024558,2.54545,16,SO
07-09-2015,45.5,51.0,42.0,2.77826,45.75,31.620785720582,30.883587683185,31.70667287057,43.27,30.969474833173003,2.54545,16,SO
07-10-2015,45.5,51.0,41.0,2.80067,45.75,30.99094662067,30.883587683185,31.2450294393845,43.36,31.033890195664,2.54545,16,SO
07-13-2015,45.5625,51.0,41.0,2.73219,45.75,31.148406395648003,30.905059470682,31.291551645628,43.4,31.06251924566,2.54545,16,SO
07-14-2015,45.5625,51.0,41.0,2.73219,45.75,31.13409187065,30.804857795696,31.227136283137003,43.21,30.926531258179,2.54545,16,SO
07-15-2015,45.5625,51.0,41.0,2.73219,45.75,30.940845783177,30.78302814507405,31.048204720662003,43.37,31.041047458163,2.54545,16,SO
07-16-2015,45.5625,51.0,41.0,2.73219,45.75,31.06251924566,31.06251924566,31.4919549956,43.98,31.477640470602,2.54545,16,SO
07-17-2015,45.46875,51.0,41.0,2.67201,45.75,31.334495220622,31.13409187065,31.370281533117,43.51,31.141249133149,2.54545,16,SO
07-20-2015,45.53125,51.0,41.0,2.62481,45.75,31.112620083153,30.819172320694,31.119777345652,43.32,31.005261145668,2.54545,16,SO
07-21-2015,45.53125,51.0,41.0,2.62481,45.75,30.976632095672,30.70465612071,30.99094662067,43.21,30.926531258179,2.54545,16,SO
07-22-2015,45.53125,51.0,41.0,2.62481,45.75,30.948003045676,30.9072066494317,31.177035445644,43.25,30.955160308175,2.54545,16,SO
07-23-2015,45.53125,51.0,41.0,2.62481,45.75,30.905059470682,30.382579308255004,30.905059470682,42.98,30.761914220702,2.54545,16,SO
07-24-2015,45.53125,51.0,41.0,2.62481,45.75,30.747599695704,30.532881820734,30.81409066431971,42.88,30.690341595712,2.54545,16,SO
07-27-2015,45.46875,51.0,41.0,2.67201,45.75,30.783386008199,30.733285170706,31.212821758139,43.44,31.091148295656,2.54545,16,SO
07-28-2015,45.34375,51.0,40.0,2.87075,45.75,31.06251924566,30.969474833173003,31.255765333133,43.54,31.162720920646,2.54545,16,SO
07-29-2015,45.34375,51.0,40.0,2.87075,45.75,31.06251924566,30.783386008199,31.212821758139,43.57,31.184192708143,2.54545,16,SO
07-30-2015,45.21875,51.0,40.0,2.77246,45.5,31.105462820654,31.098305558155,31.814031808055,44.38,31.763930970562,2.54545,16,SO
07-31-2015,45.21875,51.0,40.0,2.77246,45.5,32.021592420526,31.950019795536,32.2756752392405,44.73,32.014435158027,2.54545,16,SO
08-03-2015,45.03125,51.0,40.0,2.81441,45.0,32.028749683025,31.992963370530003,32.272096607991,44.96,32.179052195504,2.54545,16,SO
08-04-2015,45.03125,51.0,40.0,2.81441,45.0,32.114636833013,31.728144658067,32.114636833013,44.42,31.792560020558,2.54545,16,SO
08-05-2015,45.03125,51.0,40.0,2.81441,45.0,32.057378733021,31.8433765843009,32.093165045516,44.61,31.928548008039,2.54545,16,SO
08-06-2015,45.03125,51.0,40.0,2.81441,45.0,31.992963370530003,31.771088233061,32.27925387049,45.06,32.250624820494004,2.54545,16,SO
