 Date,PFE Price Target,PFE Price Target - High,PFE Price Target - Low,PFE Price Target - StdDev,PFE Price Target - Median,PFE Open,PFE Low,PFE High,PFE Close,PFE Adj. Close,PFE Rating,PFE Price Target - #,Ticker
11-14-2014,34.23,41.0,29.0,3.00751,34.0,21.327920904864,21.215594790816,21.454287783168,30.34,21.299839376352,3.78261,20,PFE
11-17-2014,34.23,41.0,29.0,3.00751,34.0,20.997962944848,20.976901798464,21.348982051248,30.32,21.285798612096,3.83333,20,PFE
11-18-2014,34.23,41.0,29.0,3.00751,34.0,21.405145108272,21.27175784784,21.538532368704,30.59,21.475348929552,3.83333,20,PFE
11-19-2014,34.23,41.0,29.0,3.00751,34.0,21.356002433376,21.257717083584,21.454287783168,30.44,21.370043197632,3.83333,20,PFE
11-20-2014,34.23,41.0,29.0,3.00751,34.0,21.292818994224,21.2366559372,21.405145108272,30.44,21.370043197632,3.83333,20,PFE
11-21-2014,34.23,41.0,29.0,3.00751,34.0,21.5876750436,21.20155402656,21.608736189984,30.45,21.37706357976,3.83333,20,PFE
11-24-2014,34.23,41.0,29.0,3.00751,34.0,21.433226636784,21.145390969536003,21.503430458064,30.22,21.215594790816,3.83333,20,PFE
11-25-2014,34.23,41.0,29.0,3.00751,34.0,21.208574408688,21.187513262304,21.524491604448,30.47,21.391104344016,3.83333,20,PFE
11-26-2014,34.23,41.0,29.0,3.00751,34.0,21.51747122232,21.475348929552,21.847429182336,31.1,21.83338841808,3.91667,20,PFE
11-28-2014,34.23,41.0,29.0,3.00751,34.0,21.854449564464,21.805306889568,22.212489052992,31.15,21.86849032872,3.91667,20,PFE
12-01-2014,34.23,41.0,29.0,3.00751,34.0,21.678940011264,21.678940011264,22.121224085328,31.26,21.945714532128,3.91667,20,PFE
12-02-2014,34.23,41.0,29.0,3.00751,34.0,22.072081410432,21.959755296384,22.198448288736,31.57,22.163346378096,3.91667,20,PFE
12-03-2014,34.23,41.0,29.0,3.00751,34.0,22.1142037032,21.9825715383,22.310774402784,31.75,22.2897132564,3.91667,20,PFE
12-04-2014,34.23,41.0,29.0,3.00751,34.0,22.156325995968,22.005387780216,22.338855931296,31.67,22.233550199376,3.91667,20,PFE
12-05-2014,34.23,41.0,29.0,3.00751,34.0,22.21950943512,22.18440752448,22.57052854152,31.99,22.458202427472,3.91667,20,PFE
12-08-2014,34.23,41.0,29.0,3.00751,34.0,22.310774402784,22.296733638528,22.619671216416,31.97,22.444161663216,3.91667,20,PFE
12-09-2014,34.23,41.0,29.0,3.00751,34.0,22.14930561384,22.07910179256,22.472243191728,31.95,22.43012089896,3.91667,20,PFE
12-10-2014,34.23,41.0,29.0,3.00751,34.0,22.4652228096,22.2897132564,22.58807949684,31.86,22.366937459808,3.91667,20,PFE
12-11-2014,34.23,41.0,29.0,3.00751,34.0,22.366937459808,22.121224085328,23.24827623215712,31.65,22.21950943512,3.91667,20,PFE
12-12-2014,34.23,41.0,29.0,3.00751,34.0,22.001877589152,21.664899247008,22.072081410432,30.95,21.72808268616,3.91667,20,PFE
12-15-2014,34.23,41.0,29.0,3.00751,34.0,21.854449564464,21.542042559768,21.864980137656,30.86,21.664899247008,3.91667,20,PFE
12-16-2014,34.23,41.0,29.0,3.00751,34.0,21.643838100624,21.510450840192,22.156325995968,30.67,21.531511986576,3.91667,20,PFE
12-17-2014,34.28,41.0,29.0,3.01158,34.5,21.55257313296,21.468328547424,22.00889797128,31.12,21.847429182336,3.91667,20,PFE
12-18-2014,34.33,41.0,29.0,3.01481,35.0,22.128244467456,22.058040646176,22.4652228096,31.97,22.444161663216,3.91667,20,PFE
12-19-2014,34.33,41.0,29.0,3.01481,35.0,22.402039370448,22.191427906608,22.528406248752,31.94,22.423100516832,3.91667,20,PFE
12-22-2014,34.33,41.0,29.0,3.01481,35.0,22.366937459808,22.198448288736,22.549467395136,32.09,22.528406248752,3.91667,20,PFE
12-23-2014,34.33,41.0,29.0,3.01481,35.0,22.591589687904,21.601715807856,22.62318140748,31.45,22.07910179256,3.91667,20,PFE
12-24-2014,34.33,41.0,29.0,3.01481,35.0,22.072081410432,22.04399988192,22.21950943512,31.42,22.058040646176,3.91667,20,PFE
12-26-2014,34.33,41.0,29.0,3.01481,35.0,22.1142037032,21.97379606064,22.352896695552,31.65,22.21950943512,3.91667,20,PFE
12-29-2014,34.33,41.0,29.0,3.01481,35.0,22.086122174688,22.029959117664,22.198448288736,31.39,22.036979499792,3.91667,20,PFE
12-30-2014,34.33,41.0,29.0,3.01481,35.0,21.959755296384,21.931673767872,22.107183321072,31.38,22.029959117664,3.91667,20,PFE
12-31-2014,34.33,41.0,29.0,3.01481,35.0,21.889551475104,21.861469946592,22.25461134576,31.15,21.86849032872,3.91667,20,PFE
01-02-2015,34.33,41.0,29.0,3.01481,35.0,21.952734914256,21.917633003616,22.310774402784,31.33,21.994857207024,3.91667,20,PFE
01-05-2015,34.33,41.0,29.0,3.01481,35.0,22.00889797128,21.770204978928,22.051020264048,31.16,21.875510710848,3.91667,20,PFE
01-06-2015,34.33,41.0,29.0,3.01481,35.0,21.952734914256,21.847429182336,22.366937459808,31.42,22.058040646176,3.91667,20,PFE
01-07-2015,34.33,41.0,29.0,3.01481,35.0,22.268652110016,22.170366760224,22.373957841936,31.85,22.35991707768,3.91667,20,PFE
01-08-2015,34.33,41.0,29.0,3.01481,35.0,22.703915801952004,22.619671216416,22.914527265792,32.5,22.816241916,3.91667,20,PFE
01-09-2015,34.33,41.0,29.0,3.01481,35.0,22.802201151744,22.760078858976,22.95664955856,32.65,22.92154764792,3.91667,20,PFE
01-12-2015,34.33,41.0,29.0,3.01481,35.0,22.935588412176003,22.893466119408,23.083016436864003,32.77,23.005792233456003,3.91667,20,PFE
01-13-2015,34.33,41.0,29.0,3.01481,35.0,23.083016436864003,22.549467395136,23.328729811344,32.44,22.774119623232,3.91667,20,PFE
01-14-2015,34.33,41.0,29.0,3.01481,35.0,22.612650834288,22.556487777264003,22.970690322816,32.48,22.802201151744,3.91667,20,PFE
01-15-2015,34.33,41.0,29.0,3.01481,35.0,22.907506883664,22.6407323628,23.005792233456003,32.4,22.74603809472,3.91667,20,PFE
01-16-2015,34.315,41.0,29.0,3.02412,35.0,22.668813891312,22.647752744928,23.040894144096,32.8,23.02685337984,3.91667,20,PFE
01-20-2015,34.315,41.0,29.0,3.02412,35.0,23.146199876016,22.844323444512,23.244485225808,33.1,23.23746484368,3.91667,20,PFE
01-21-2015,34.315,41.0,29.0,3.02412,35.0,23.111097965376,22.858364208768,23.5182801288,32.64,22.914527265792,3.91667,20,PFE
01-22-2015,34.515,41.0,29.0,3.06256,35.0,22.935588412176003,22.50032472024,23.047914526224,32.81,23.033873761968003,3.91667,20,PFE
01-23-2015,34.515,41.0,29.0,3.06256,35.0,23.075996054736,22.767099241104,23.09705720112,32.45,22.78114000536,3.91667,20,PFE
01-26-2015,34.58571,41.0,29.0,2.94138,35.0,22.795180769616,22.584569305776,23.06195529048,32.8,23.02685337984,3.91667,21,PFE
01-27-2015,34.58571,41.0,29.0,2.94138,35.0,22.703915801952004,22.67583427344,23.412974396880003,32.6,22.886445737280003,3.875,21,PFE
01-28-2015,34.52381,41.0,29.0,2.9215,35.0,22.865384590896,22.121224085328,23.265546372192,31.95,22.43012089896,3.79167,21,PFE
01-29-2015,34.8,41.0,30.0,2.71293,35.0,22.402039370448,22.142285231712,22.437141281088,31.83,22.345876313424,3.73913,20,PFE
01-30-2015,34.8,41.0,30.0,2.71293,35.0,22.233550199376,21.90359223936,22.32481516704,31.25,21.93869415,3.73913,20,PFE
02-02-2015,34.8,41.0,30.0,2.71293,35.0,22.072081410432,21.777225361056,22.21950943512,31.65,22.21950943512,3.73913,20,PFE
02-03-2015,34.8,41.0,30.0,2.71293,35.0,22.352896695552,22.086122174688,22.577548923648,32.02,22.479263573856,3.73913,20,PFE
02-04-2015,34.85,41.0,30.0,2.66974,35.0,22.642156790202,22.465098948552,22.854626200182,32.07,22.712979926862,3.73913,20,PFE
02-05-2015,34.63158,40.0,30.0,2.3888,35.0,23.399964352464,23.08834255116,23.51328137112,32.99,23.364552784134,3.68182,19,PFE
02-06-2015,34.84211,40.0,30.0,2.27719,35.0,23.343305843136,23.180412628818,23.665551114939,33.17,23.492034430122,3.72727,19,PFE
02-09-2015,35.05263,40.0,30.0,2.28205,35.0,23.357470470468,23.26540039281,23.626598389776,33.07,23.421211293462,3.77273,19,PFE
02-10-2015,35.10526,40.0,30.0,2.29174,36.0,23.711586153768,23.662009958106,24.235677365052,34.15,24.18610116939,3.72727,19,PFE
02-11-2015,35.15789,40.0,30.0,2.27719,36.0,24.0798664644,24.0798664644,24.441064461366,34.25,24.25692430605,3.72727,19,PFE
02-12-2015,35.15789,40.0,30.0,2.27719,36.0,24.278171247048,24.242759678717995,24.766850890002,34.87,24.696027753342,3.72727,19,PFE
02-13-2015,35.15789,40.0,30.0,2.27719,36.0,24.57562842102,24.441064461366,24.75268626267,34.64,24.533134539024,3.72727,19,PFE
02-17-2015,35.15789,40.0,30.0,2.27719,36.0,24.462311402364,24.412735206702,24.674780812344,34.58,24.490640657028,3.72727,19,PFE
02-18-2015,35.15789,40.0,30.0,2.27719,36.0,24.426899834034,24.249841992384,24.483558343362,34.48,24.419817520368,3.72727,19,PFE
02-19-2015,35.26316,40.0,30.0,2.17261,36.0,24.313582815378,24.157771914726,24.412735206702,34.41,24.370241324706,3.77273,19,PFE
02-20-2015,35.36842,42.0,30.0,2.43247,36.0,24.271088933382,24.15068960106,24.490640657028,34.56,24.476476029696,3.77273,19,PFE
02-23-2015,35.36842,42.0,30.0,2.43247,36.0,24.157771914726,24.122360346396,24.448146775032,34.39,24.356076697374,3.77273,19,PFE
02-24-2015,35.52632,42.0,30.0,2.49986,36.0,24.235677365052,24.138295552144506,24.320665129044,34.34,24.320665129044,3.77273,19,PFE
02-25-2015,35.52632,42.0,30.0,2.49986,36.0,24.25692430605,24.030290268738,24.639369244014,34.66,24.547299166356,3.77273,19,PFE
02-26-2015,35.52632,42.0,30.0,2.49986,36.0,24.412735206702,24.345453226875,24.589793048352,34.59,24.497722970694003,3.77273,19,PFE
02-27-2015,35.52632,42.0,30.0,2.49986,36.0,24.391488265704,24.285253560714,24.547299166356,34.32,24.306500501712,3.77273,19,PFE
03-02-2015,35.52632,42.0,30.0,2.49986,36.0,24.122360346396,24.122360346396,24.646451557679995,34.77,24.625204616682,3.77273,19,PFE
03-03-2015,35.52632,42.0,30.0,2.49986,36.0,24.61103998935,24.370241324706,24.710192380674,34.56,24.476476029696,3.77273,19,PFE
03-04-2015,35.52632,42.0,30.0,2.49986,36.0,24.426899834034,24.264006619716,24.625133793545334,34.64,24.533134539024,3.77273,19,PFE
03-05-2015,35.52632,42.0,30.0,2.49986,36.0,24.596875362018,24.36315901104,24.653533871346,34.47,24.412735206702,3.77273,19,PFE
03-06-2015,35.52632,42.0,30.0,2.49986,36.0,24.25692430605,23.90280862275,24.405652893036,33.97,24.058619523402,3.77273,19,PFE
03-09-2015,35.52632,42.0,30.0,2.49986,36.0,23.987796386742,23.839067799755995,24.207348110388,34.03,24.101113405398,3.77273,19,PFE
03-10-2015,35.57895,42.0,30.0,2.54053,36.0,23.959467132078,23.839067799755995,24.171936542058,33.78,23.924055563748,3.77273,19,PFE
03-11-2015,35.57895,42.0,30.0,2.54053,36.0,24.065701837068,23.817820858758,24.15068960106,33.63,23.817820858758,3.77273,19,PFE
03-12-2015,35.57895,42.0,30.0,2.54053,36.0,23.945302504746,23.920514406915,24.122360346396,34.0,24.0798664644,3.77273,19,PFE
03-13-2015,35.57895,42.0,30.0,2.54053,36.0,24.023207955072,23.863855897587,24.0798664644,34.0,24.0798664644,3.77273,19,PFE
03-16-2015,35.57895,42.0,30.0,2.54053,36.0,24.136524973728,24.051537209736,24.476476029696,34.44,24.391488265704,3.77273,19,PFE
03-17-2015,35.57895,42.0,30.0,2.54053,36.0,24.164854228392,24.037372582404,24.29233587438,34.17,24.200265796722,3.77273,19,PFE
03-18-2015,35.57895,42.0,30.0,2.54053,36.0,24.101113405398,23.90280862275,24.4339821477,34.38,24.348994383708,3.77273,19,PFE
03-19-2015,35.57895,42.0,30.0,2.54053,36.0,24.278171247048,24.129442660062,24.348994383708,34.15,24.18610116939,3.77273,19,PFE
03-20-2015,35.57895,42.0,30.0,2.54053,36.0,24.171936542058,24.065701837068,24.412735206702,34.25,24.25692430605,3.77273,19,PFE
03-23-2015,35.73684,45.0,30.0,2.98844,36.0,24.441064461366,24.426899834034,25.10680194597,35.05,24.82350939933,3.77273,19,PFE
03-24-2015,35.73684,45.0,30.0,2.98844,36.0,24.745603949004,24.4339821477,24.788097831,34.52,24.448146775032,3.77273,19,PFE
03-25-2015,35.78947,45.0,30.0,3.03625,36.0,24.511887598026,24.271088933382,24.788097831,34.3,24.29233587438,3.77273,19,PFE
03-26-2015,35.78947,45.0,30.0,3.03625,36.0,24.157771914726,24.04445489607,24.359617854207,34.16,24.193183483056,3.77273,19,PFE
03-27-2015,35.78947,45.0,30.0,3.03625,36.0,24.391488265704,24.242759678717995,24.501264127527,34.53,24.455229088698,3.77273,19,PFE
03-30-2015,35.78947,45.0,30.0,3.03625,36.0,24.50480528436,24.46939371603,24.943908731652,35.0,24.788097831,3.77273,19,PFE
03-31-2015,35.78947,45.0,30.0,3.03625,36.0,24.710192380674,24.618122303016,24.880167908658,34.79,24.639369244014,3.77273,19,PFE
04-01-2015,35.78947,45.0,30.0,3.03625,36.0,24.674780812344,24.157771914726,24.674780812344,34.33,24.313582815378,3.77273,19,PFE
04-02-2015,35.78947,45.0,30.0,3.03625,36.0,24.377323638372,24.232136208219,24.526052225358,34.38,24.348994383708,3.77273,19,PFE
04-06-2015,35.78947,45.0,30.0,3.03625,36.0,24.377323638372,24.242759678717995,24.653533871346,34.48,24.419817520368,3.77273,19,PFE
04-07-2015,35.78947,45.0,30.0,3.03625,36.0,24.526052225358,24.441064461366,24.710192380674,34.54,24.462311402364,3.77273,19,PFE
04-08-2015,35.78947,45.0,30.0,3.03625,36.0,24.441064461366,24.377323638372,24.671239655511,34.64,24.533134539024,3.77273,19,PFE
04-09-2015,35.78947,45.0,30.0,3.03625,36.0,24.533134539024,24.345453226875,24.830591712996,35.03,24.809344771998,3.77273,19,PFE
04-10-2015,35.94737,45.0,30.0,3.17015,36.0,24.731439321672,24.713733537507,25.120966573302,35.44,25.099719632304,3.77273,19,PFE
04-13-2015,35.94737,45.0,30.0,3.17015,36.0,25.03597880931,24.795180144666,25.163460455298,35.09,24.851838653994,3.77273,19,PFE
04-14-2015,35.94737,45.0,30.0,3.17015,36.0,24.82350939933,24.724357008005995,25.007649554646,35.03,24.809344771998,3.77273,19,PFE
04-15-2015,35.94737,45.0,30.0,3.17015,36.0,25.07139037764,24.873085594992,25.120966573302,35.21,24.936826417986,3.77273,19,PFE
04-16-2015,35.94737,45.0,30.0,3.17015,36.0,24.837674026662,24.802262458332,24.993484927314,35.19,24.922661790654,3.77273,19,PFE
04-17-2015,35.94737,45.0,30.0,3.17015,36.0,24.788097831,24.632286930348,24.837744849798657,35.04,24.816427085664,3.77273,19,PFE
04-20-2015,35.94737,45.0,30.0,3.17015,36.0,24.816427085664,24.745603949004,24.958073358984,35.01,24.795180144666,3.77273,19,PFE
04-21-2015,36.05263,45.0,30.0,3.23588,36.0,24.85892096766,24.646451557679995,25.07139037764,34.89,24.710192380674,3.77273,19,PFE
04-22-2015,36.05263,45.0,30.0,3.23588,36.0,24.660616185012,24.646451557679995,24.851838653994,34.93,24.738521635338,3.77273,19,PFE
04-23-2015,36.15789,45.0,30.0,3.26486,36.0,24.710192380674,24.660616185012,25.07139037764,35.36,25.043061122976,3.77273,19,PFE
04-24-2015,36.15789,45.0,30.0,3.26486,36.0,24.92974410432,24.82350939933,25.067849220807,35.27,24.979320299982,3.77273,19,PFE
04-27-2015,36.15789,45.0,30.0,3.26486,36.0,25.028896495644,24.377323638372,25.113884259636,34.59,24.497722970694003,3.77273,19,PFE
04-28-2015,36.15789,45.0,30.0,3.26486,36.0,24.603957675684,24.18610116939,24.703110067008,34.48,24.419817520368,3.77273,19,PFE
04-29-2015,36.52632,45.0,30.0,3.45449,36.0,24.200265796722,24.04445489607,24.405652893036,34.29,24.285253560714,3.68182,19,PFE
04-30-2015,36.44444,45.0,30.0,3.53117,36.0,24.157771914726,23.874479368086,24.239218521885,33.93,24.030290268738,3.66667,18,PFE
05-01-2015,36.44444,45.0,30.0,3.53117,36.0,23.980714073076,23.980714073076,24.228595051386,34.08,24.136524973728,3.66667,18,PFE
05-04-2015,36.44444,45.0,30.0,3.53117,36.0,24.157771914726,24.11527803273,24.437523304533,34.32,24.306500501712,3.66667,18,PFE
05-05-2015,36.5,45.0,30.0,3.5316,36.5,24.341912070042,24.086948778066,24.384405952038,34.12,24.164854228392,3.66667,18,PFE
05-06-2015,36.5,45.0,30.0,3.5316,36.5,24.10058599875,23.71497662277,24.2076997143,33.46,23.89349948202,3.66667,18,PFE
05-07-2015,36.55556,45.0,30.0,3.5154,36.5,23.87921765328,23.797097138025,24.10058599875,33.58,23.97919045446,3.66667,18,PFE
05-08-2015,36.55556,45.0,30.0,3.5154,36.5,24.14343148497,24.1362905706,24.38622257355,34.02,24.29339068674,3.66667,18,PFE
05-11-2015,36.55556,45.0,30.0,3.5154,36.5,24.34337708733,24.23626337178,24.46477263162,33.96,24.25054520052,3.66667,18,PFE
05-12-2015,36.55556,45.0,30.0,3.5154,36.5,24.14343148497,24.07916325564,24.25054520052,33.78,24.12200874186,3.66667,18,PFE
05-13-2015,36.55556,45.0,30.0,3.5154,36.5,24.11486782749,23.904210853575,24.1362905706,33.53,23.94348588261,3.66667,18,PFE
05-14-2015,36.55556,45.0,30.0,3.5154,36.5,24.07202234127,24.03631776942,24.271967943630003,33.94,24.23626337178,3.66667,18,PFE
05-15-2015,36.72222,45.0,30.0,3.36329,36.5,24.279108858,24.22198154304,24.32195434422,33.99,24.271967943630003,3.66667,18,PFE
05-18-2015,36.72222,45.0,30.0,3.36329,36.5,24.26482702926,24.2076997143,24.32195434422,33.98,24.26482702926,3.66667,18,PFE
05-19-2015,36.72222,45.0,30.0,3.36329,36.5,24.18627697119,24.164854228080003,24.55760451843,34.21,24.42906805977,3.66667,18,PFE
05-20-2015,36.72222,45.0,30.0,3.36329,36.5,24.4933362891,24.47191354599,24.629013662130003,34.3,24.4933362891,3.66667,18,PFE
05-21-2015,36.72222,45.0,30.0,3.36329,36.5,24.44334988851,24.42906805977,24.629013662130003,34.36,24.53618177532,3.66667,18,PFE
05-22-2015,36.72222,45.0,30.0,3.36329,36.5,24.50761811784,24.44334988851,24.629013662130003,34.28,24.47905446036,3.66667,18,PFE
05-26-2015,36.72222,45.0,30.0,3.36329,36.5,24.40764531666,24.30053160111,24.521899946580003,34.11,24.35765891607,3.66667,18,PFE
05-27-2015,36.72222,45.0,30.0,3.36329,36.5,24.42906805977,24.32909525859,24.61473183339,34.3,24.4933362891,3.66667,18,PFE
05-28-2015,36.72222,45.0,30.0,3.36329,36.5,24.60759091902,24.47191354599,24.65757731961,34.44,24.59330909028,3.66667,18,PFE
05-29-2015,36.72222,45.0,30.0,3.36329,36.5,24.62187274776,24.57188634717,24.98605938063,34.75,24.81467743575,3.66667,18,PFE
06-01-2015,36.72222,45.0,30.0,3.36329,36.5,24.828959264490003,24.65757731961,24.93607298004,34.56,24.67900006272,3.66667,18,PFE
06-02-2015,36.72222,45.0,30.0,3.36329,36.5,24.73612737768,24.52904086095,24.75040920642,34.49,24.629013662130003,3.66667,18,PFE
06-03-2015,36.72222,45.0,30.0,3.36329,36.5,24.67185914835,24.47905446036,24.75040920642,34.41,24.57188634717,3.66667,18,PFE
06-04-2015,36.72222,45.0,30.0,3.36329,36.5,24.4219271454,24.35765891607,24.67900006272,34.24,24.45049080288,3.66667,18,PFE
06-05-2015,36.83333,45.0,30.0,3.3375,37.0,24.41478623103,24.22912245741,24.47905446036,34.09,24.34337708733,3.66667,18,PFE
06-08-2015,36.83333,45.0,30.0,3.3375,37.0,24.25768611489,24.22198154304,24.389793030735,33.98,24.26482702926,3.66667,18,PFE
06-09-2015,36.83333,45.0,30.0,3.3375,37.0,24.31481342985,24.20055879993,24.37194074481,34.01,24.28624977237,3.66667,18,PFE
06-10-2015,36.83333,45.0,30.0,3.3375,37.0,24.33623617296,24.311028745233894,24.58616817591,34.31,24.50047720347,3.66667,18,PFE
06-11-2015,36.83333,45.0,30.0,3.3375,37.0,24.50761811784,24.46477263162,24.68614097709,34.46,24.60759091902,3.66667,18,PFE
06-12-2015,36.83333,45.0,30.0,3.3375,37.0,24.4933362891,24.3505180017,24.60759091902,34.21,24.42906805977,3.66667,18,PFE
06-15-2015,36.83333,45.0,30.0,3.3375,37.0,24.32195434422,24.17913605682,24.36479983044,34.04,24.30767251548,3.66667,18,PFE
06-16-2015,37.26316,45.0,30.0,3.72533,37.0,24.32195434422,24.14343148497,24.3505180017,34.04,24.30767251548,3.68182,19,PFE
06-17-2015,37.26316,45.0,30.0,3.72533,37.0,24.31481342985,24.17199514245,24.40764531666,33.98,24.26482702926,3.68182,19,PFE
06-18-2015,37.26316,45.0,30.0,3.72533,37.0,24.33623617296,24.31481342985,24.64329549087,34.37,24.54332268969,3.68182,19,PFE
06-19-2015,37.52632,45.0,30.0,3.51491,37.0,24.44334988851,24.40764531666,24.639725033685,34.18,24.40764531666,3.68182,19,PFE
06-22-2015,37.52632,45.0,30.0,3.51491,37.0,24.521899946580003,24.47905446036,24.6361545765,34.31,24.50047720347,3.68182,19,PFE
06-23-2015,37.52632,45.0,30.0,3.51491,37.0,24.57188634717,24.521899946580003,24.70042280583,34.5,24.6361545765,3.68182,19,PFE
06-24-2015,37.52632,45.0,30.0,3.51491,37.0,24.521899946580003,24.44334988851,24.65043640524,34.23,24.44334988851,3.68182,19,PFE
06-25-2015,37.52632,45.0,30.0,3.51491,37.0,24.42906805977,24.218411085855,24.521899946580003,34.02,24.29339068674,3.68182,19,PFE
06-26-2015,37.52632,45.0,30.0,3.51491,37.0,24.40050440229,24.18627697119,24.48619537473,33.92,24.22198154304,3.68182,19,PFE
06-29-2015,37.52632,45.0,30.0,3.51491,37.0,24.08630417001,23.947056339795,24.361229373255,33.59,23.98633136883,3.68182,19,PFE
06-30-2015,37.52632,45.0,30.0,3.51491,37.0,24.12914965623,23.80066759521,24.12914965623,33.53,23.94348588261,3.68182,19,PFE
07-01-2015,37.52632,45.0,30.0,3.51491,37.0,23.964908625720003,23.85779491017,24.17913605682,33.69,24.05774051253,3.68182,19,PFE
07-02-2015,37.52632,45.0,30.0,3.51491,37.0,24.09344508438,23.81494942395,24.59330909028,33.37,23.82923125269,3.68182,19,PFE
07-06-2015,37.52632,45.0,30.0,3.51491,37.0,23.7792448521,23.62214473596,24.02203594068,33.25,23.74354028025,3.68182,19,PFE
07-07-2015,37.52632,45.0,30.0,3.51491,37.0,23.807808509580003,23.668560679365,24.1628547720564,33.73,24.08630417001,3.68182,19,PFE
07-08-2015,37.52632,45.0,30.0,3.51491,37.0,23.95776771135,23.84351308143,24.08630417001,33.45,23.886358567650003,3.68182,19,PFE
07-09-2015,37.52632,45.0,30.0,3.51491,37.0,24.17199514245,24.08630417001,24.261256572075,33.86,24.17913605682,3.68182,19,PFE
07-10-2015,37.52632,45.0,30.0,3.51491,37.0,24.45049080288,24.38622257355,24.59330909028,34.36,24.53618177532,3.68182,19,PFE
07-13-2015,37.52632,45.0,30.0,3.51491,37.0,24.65043640524,24.629013662130003,24.88608657945,34.82,24.86466383634,3.68182,19,PFE
07-14-2015,37.52632,45.0,30.0,3.51491,37.0,24.82181835012,24.78611377827,25.10031401055,35.08,25.05032760996,3.68182,19,PFE
07-15-2015,37.52632,45.0,30.0,3.51491,37.0,25.00748212374,24.925361608485,25.075320810255,34.98,24.97891846626,3.68182,19,PFE
07-16-2015,37.52632,45.0,30.0,3.51491,37.0,25.09317309618,25.01462303811,25.1360185824,35.1,25.0646094387,3.68182,19,PFE
07-17-2015,37.52632,45.0,30.0,3.51491,37.0,25.00034120937,24.932502522855,25.05032760996,35.07,25.04318669559,3.68182,19,PFE
07-20-2015,37.57895,45.0,30.0,3.52906,37.0,25.08603218181,25.05032760996,25.25741412669,35.24,25.16458223988,3.68182,19,PFE
07-21-2015,37.57895,45.0,30.0,3.52906,37.0,25.16458223988,24.907509322560003,25.235991383580004,35.14,25.09317309618,3.68182,19,PFE
07-22-2015,37.57895,45.0,30.0,3.52906,37.0,25.03604578122,24.825388807305,25.1360185824,34.88,24.907509322560003,3.68182,19,PFE
07-23-2015,37.57895,45.0,30.0,3.52906,37.0,24.98605938063,24.725416006125,24.993200295,34.78,24.83610017886,3.68182,19,PFE
07-24-2015,37.57895,45.0,30.0,3.52906,37.0,24.72898646331,24.38622257355,24.79325469264,34.26,24.46477263162,3.68182,19,PFE
07-27-2015,37.57895,45.0,30.0,3.52906,37.0,24.40050440229,24.19341788556,24.5647454328,34.34,24.521899946580003,3.68182,19,PFE
07-28-2015,37.89474,48.0,30.0,3.87834,37.0,24.95035480878,24.5647454328,25.32882327039,35.35,25.24313229795,3.68182,19,PFE
07-29-2015,38.05263,48.0,30.0,3.95333,37.0,25.33596418476,25.30740052728,25.80012361881,35.76,25.53590978712,3.68182,19,PFE
07-30-2015,38.05263,48.0,30.0,3.95333,37.0,25.47878247216,25.27169595543,25.707291732,35.73,25.51448704401,3.68182,19,PFE
07-31-2015,38.05263,48.0,30.0,3.95333,37.0,25.64302350267,25.61445984519,26.03577379302,36.06,25.75013721822,3.68182,19,PFE
08-03-2015,38.05263,48.0,30.0,3.95333,37.0,25.91437824873,25.6358825883,25.9215191631,36.15,25.81440544755,3.68182,19,PFE
08-04-2015,38.21053,48.0,30.0,3.96802,37.0,25.86439184814,25.579469364777,25.86439184814,36.11,25.78584179007,3.68182,19,PFE
08-05-2015,38.21053,48.0,30.0,3.96802,37.0,25.958563030738,25.749858199052,26.034128573244995,35.82,25.778645072388,3.68182,19,PFE
08-06-2015,38.21053,48.0,30.0,3.96802,37.0,25.879399129064,25.210104324002,25.893792565732,35.17,25.310858380678,3.68182,19,PFE
08-07-2015,38.31579,48.0,30.0,4.16821,37.0,25.310858380678,25.094956830658,25.40441571902,35.19,25.325251817346,3.68182,19,PFE
08-10-2015,38.42105,48.0,30.0,4.23414,37.0,25.339645254014,25.282071507342,25.526759930698,35.36,25.447596029024,3.68182,19,PFE
08-11-2015,38.42105,48.0,30.0,4.23414,37.0,25.339645254014,25.145333858996,25.361235409016,35.12,25.274874789007995,3.68182,19,PFE
08-12-2015,38.42105,48.0,30.0,4.23414,37.0,25.094956830658,24.979809337314,25.526759930698,35.37,25.454792747357995,3.68182,19,PFE
08-13-2015,38.42105,48.0,30.0,4.23414,37.0,25.461989465692,25.130940422328,25.634710705707995,35.36,25.447596029024,3.68182,19,PFE
08-14-2015,38.52632,48.0,30.0,4.19735,38.0,25.454792747357995,25.217301042336,25.5483500857,35.32,25.418809155688,3.68182,19,PFE
08-17-2015,38.52632,48.0,30.0,4.19735,38.0,25.267678070674,25.188514169,25.569940240702,35.5,25.5483500857,3.68182,19,PFE
08-18-2015,38.52632,48.0,30.0,4.19735,38.0,25.469186184026,25.390022282352,25.62031726904,35.52,25.562743522368,3.68182,19,PFE
08-19-2015,38.52632,48.0,30.0,4.19735,38.0,25.454792747357995,25.159799262847336,25.541153367366,35.27,25.382825564018,3.68182,19,PFE
08-20-2015,38.73684,48.0,34.0,3.85039,38.0,25.130940422328,24.86466184397,25.289268225676,34.55,24.86466184397,3.68182,19,PFE
