 Date,V Price Target,V Price Target - High,V Price Target - Low,V Price Target - StdDev,V Price Target - Median,V Open,V Low,V High,V Close,V Adj. Close,V Rating,V Price Target - #,Ticker
11-06-2017,123.76471,139.0,93.0,8.33158,126.0,107.572436809344,107.41787871048,108.335567422485,111.92,108.113390155368,4.55263,34,V
11-07-2017,123.76471,139.0,93.0,8.33158,126.0,108.432166234275,107.765634432924,108.6437176320951,112.09,108.277608135411,4.55263,34,V
11-08-2017,123.76471,139.0,93.0,8.33158,126.0,108.200329085979,108.016791343578,109.06488845149951,112.47,108.644683620213,4.55263,34,V
11-09-2017,123.76471,139.0,93.0,8.33158,126.0,107.99747158122,107.15706191864702,108.40502196816202,112.14,108.325907541306,4.55263,34,V
11-10-2017,123.76471,139.0,93.0,8.33158,126.0,107.910532650609,107.495157759912,108.171349442442,111.88,108.074750630652,4.55263,34,V
11-13-2017,123.76471,139.0,93.0,8.33158,126.0,107.755974551745,107.5482871063965,108.05060092770452,111.4,107.61107633406002,4.55263,34,V
11-14-2017,123.82353,139.0,93.0,8.36122,126.0,107.301960136332,107.041143344499,108.229308729516,111.98,108.171349442442,4.55263,34,V
11-15-2017,123.82353,139.0,93.0,8.36122,126.0,107.553117046986,106.393931305506,108.065090749473,110.25,106.500189998475,4.55263,34,V
11-16-2017,123.82353,139.0,93.0,8.36122,126.0,107.1727412877,106.998555342492,107.840454077664,111.02,107.434020205512,4.55263,34,V
11-17-2017,123.82353,139.0,93.0,8.36122,126.0,107.114679305964,106.15665660732,107.327573238996,109.82,106.272780570792,4.55263,34,V
11-20-2017,124.26471,139.0,93.0,7.84148,126.0,106.39858153122,106.146979610364,107.105002309008,109.95,106.39858153122,4.55263,34,V
11-21-2017,124.26471,139.0,93.0,7.84148,126.0,106.88243137902,106.73727642468,107.888839062444,111.45,107.85013107462,4.55263,34,V
11-22-2017,124.26471,139.0,93.0,7.84148,126.0,107.8985160594,107.12435630292,108.053348010696,110.82,107.240480266392,4.55263,34,V
11-24-2017,124.17143,139.0,93.0,7.74776,126.0,107.714653117236,107.550144168984,108.537197858496,111.97,108.353334916332,4.5641,35,V
11-27-2017,124.17143,139.0,93.0,7.74776,126.0,108.3823659072,108.295272934596,108.904923742824,112.38,108.750091791528,4.5641,35,V
11-28-2017,124.17143,139.0,93.0,7.74776,126.0,108.96298572456,108.924277736736,109.945200915594,113.36,109.698437493216,4.5641,35,V
11-29-2017,124.17143,139.0,93.0,7.74776,126.0,109.950039414072,103.44709745964,109.950039414072,109.86,106.311488558616,4.5641,35,V
11-30-2017,124.17143,139.0,93.0,7.74776,126.0,106.9308163638,106.475997506868,108.953308727604,112.59,108.953308727604,4.5641,35,V
12-01-2017,124.17143,139.0,93.0,7.74776,126.0,108.750091791528,106.214718589056,108.808153773264,110.73,107.153387293788,4.5641,35,V
12-04-2017,124.17143,139.0,93.0,7.74776,126.0,107.734007111148,103.514836438332,107.85013107462,107.43,103.959978298308,4.5641,35,V
12-05-2017,124.17143,139.0,93.0,7.74776,126.0,104.066425264824,103.15678755096,105.711514747344,108.58,105.072832948248,4.5641,35,V
12-06-2017,124.17143,139.0,93.0,7.74776,126.0,104.985739975644,104.758330547178,106.611475464252,109.74,106.195364595144,4.5641,35,V
12-07-2017,124.17143,139.0,93.0,7.74776,126.0,106.224395586012,105.91473168342,107.811423086796,111.4,107.80174608984,4.5641,35,V
12-08-2017,124.17143,139.0,93.0,7.74776,126.0,108.508166867628,108.203341463514,108.972662721516,112.6,108.96298572456,4.5641,35,V
12-11-2017,124.28571,139.0,93.0,7.86156,126.0,108.866215755,108.532359360018,109.68876049626,112.37,108.740414794572,4.5641,35,V
12-12-2017,124.28571,139.0,93.0,7.86156,126.0,108.740414794572,108.3823659072,110.05619607067932,113.46,109.795207462776,4.5641,35,V
12-13-2017,124.28571,139.0,93.0,7.86156,126.0,110.0758403745,109.533928544964,110.675814185772,113.31,109.650052508436,4.5641,35,V
12-14-2017,124.42857,139.0,93.0,7.82774,126.0,109.88230043538,109.272649627152,110.404858271004,112.92,109.272649627152,4.5641,35,V
12-15-2017,124.57143,139.0,93.0,7.80947,126.0,110.288734307532,108.759768788484,110.51130523752,113.82,110.143579353192,4.5641,35,V
12-18-2017,124.57143,139.0,93.0,7.80947,126.0,110.985478088364,109.5919905267,111.0435400701,113.55,109.88230043538,4.5641,35,V
12-19-2017,124.57143,139.0,93.0,7.80947,126.0,109.621021517568,108.459781882848,109.621021517568,112.14,108.517843864584,4.5641,35,V
12-20-2017,124.57143,139.0,93.0,7.80947,126.0,109.079109688032,108.372688910244,109.4487709717512,112.12,108.498489870672,4.5641,35,V
12-21-2017,125.02857,141.0,93.0,8.2652,126.0,108.96298572456,108.69144918997463,109.44683557236,112.41,108.779122782396,4.5641,35,V
12-22-2017,125.02857,141.0,93.0,8.2652,126.0,108.759768788484,108.6242908311,109.456512569316,112.69,109.050078697164,4.5641,35,V
12-26-2017,125.02857,141.0,93.0,8.2652,126.0,108.450104885892,108.450104885892,109.77556315895532,112.99,109.340388605844,4.5641,35,V
12-27-2017,125.02857,141.0,93.0,8.2652,126.0,109.050078697164,109.0128222588834,110.385504277092,114.02,110.337119292312,4.5641,35,V
12-28-2017,125.65714,148.0,93.0,9.10869,126.0,110.60807520708,110.308088301444,111.20795224838244,114.35,110.65646019186,4.5641,35,V
12-29-2017,125.65714,148.0,93.0,9.10869,126.0,111.0435400701,110.337119292312,111.179018027484,114.02,110.337119292312,4.5641,35,V
01-02-2018,125.65714,148.0,93.0,9.10869,126.0,110.869354124892,110.26938031362,111.362880969648,114.51,110.811292143156,4.5641,35,V
01-03-2018,126.14286,148.0,93.0,9.6574,126.0,111.23708000922,110.956447097496,112.045109255046,115.65,111.91446979614,4.5641,35,V
01-04-2018,127.0,148.0,93.0,10.04277,126.0,112.4950896135,112.282195680468,113.569236275616,116.08,112.330580665248,4.5641,35,V
01-05-2018,127.85714,148.0,93.0,9.93448,126.0,113.211187388244,112.659598561752,115.1562637764,118.86,115.020785819016,4.5641,35,V
01-08-2018,127.85714,148.0,93.0,9.93448,126.0,114.778860895116,114.256303059492,116.5855562268012,119.34,115.485281672904,4.5641,35,V
01-09-2018,128.47222,148.0,93.0,9.97075,126.5,116.094932481132,114.827245879896,116.094932481132,119.11,115.262710742916,4.5641,36,V
01-10-2018,129.22222,148.0,93.0,10.01973,127.5,114.856276870764,113.666006245176,115.20464876118,118.98,115.136909782488,4.5641,36,V
01-11-2018,129.22222,148.0,93.0,10.01973,127.5,114.96272383728,114.846599873808,116.104609478088,119.84,115.969131520704,4.5641,36,V
01-12-2018,129.33333,148.0,93.0,9.99444,128.5,116.240087435472,115.843330560276,116.46265836546,120.09,116.211056444604,4.5641,36,V
01-16-2018,129.66667,148.0,93.0,10.0111,129.0,117.265849112808,116.036870499396,118.001300881464,120.39,116.501366353284,4.5641,36,V
01-17-2018,129.66667,148.0,93.0,10.0111,129.0,117.28520310672,116.830384249788,118.214194814496,121.98,118.040008869288,4.5641,36,V
01-18-2018,130.52778,158.0,93.0,11.02645,129.5,118.562566704912,118.088393854068,119.215763999442,123.11,119.133509525316,4.5641,36,V
01-19-2018,130.69444,158.0,93.0,11.0625,129.5,119.07544754358,117.981946887552,119.65606736094,122.7,118.73675265012,4.5641,36,V
01-22-2018,131.16667,158.0,93.0,10.82051,130.0,118.901261598372,118.44644274144,120.314103153948,124.33,120.314103153948,4.5641,36,V
01-23-2018,131.97222,158.0,93.0,10.8179,134.0,120.57538207176,120.197979190476,121.455988794756,124.65,120.62376705654,4.51282,36,V
01-24-2018,131.6,158.0,93.0,10.74164,134.0,121.01084693478,119.714129342676,121.39792681302,124.55,120.52699708698,4.5,35,V
01-25-2018,132.42857,158.0,93.0,10.82137,134.0,120.96246195,120.604413062628,121.417280806932,125.22,121.175355883032,4.5,35,V
01-26-2018,132.42857,158.0,93.0,10.82137,134.0,121.707590715612,120.730214023056,122.297887529928,126.32,122.239825548192,4.5,35,V
01-29-2018,133.82857,158.0,93.0,11.49033,135.0,122.646259420344,120.657636545886,122.781737377728,124.84,120.807629998704,4.5,35,V
01-30-2018,133.82857,158.0,93.0,11.49033,135.0,119.820576309192,118.872230607504,120.275395166124,123.55,119.55929739138,4.5,35,V
01-31-2018,134.11429,158.0,93.0,11.34088,135.0,119.781868321368,119.065770546624,120.459258108288,124.23,120.217333184388,4.5,35,V
02-01-2018,134.11429,158.0,93.0,11.34088,135.0,120.710860029144,120.09153222396,122.181763566456,125.72,121.659205730832,4.5,35,V
02-02-2018,140.71429,164.0,93.0,11.90815,141.0,119.723806339632,116.80135325892,119.723806339632,120.91,117.004570194996,4.5,35,V
02-05-2018,141.05714,164.0,93.0,11.64951,141.0,114.86595386772,111.295141990956,117.217464128028,116.27,112.514443607412,4.5,35,V
02-06-2018,141.05714,164.0,93.0,11.64951,141.0,111.47900493312,109.5919905267,116.41427338068,119.97,116.094932481132,4.5,35,V
02-07-2018,141.05714,164.0,93.0,11.64951,141.0,116.211056444604,115.359480712476,118.504504723176,119.65,115.78526857854,4.5,35,V
02-08-2018,141.05714,164.0,93.0,11.64951,141.0,115.669144615068,109.872623438424,115.949777526792,113.86,110.182287341016,4.5,35,V
02-09-2018,141.05714,164.0,93.0,11.64951,141.0,110.85000013098,107.43411697548156,113.424081321276,116.32,112.562828592192,4.5,35,V
02-12-2018,141.05714,164.0,93.0,11.64951,141.0,113.985347144724,113.104740421728,115.001431825104,118.47,114.643382937732,4.5,35,V
02-13-2018,141.05714,164.0,93.0,11.64951,141.0,114.04340912646,113.34676211559756,114.96272383728,118.35,114.52725897426,4.5,35,V
02-14-2018,141.05714,164.0,93.0,11.64951,141.0,113.820838196472,113.704714233,117.04327818282,120.83,116.927154219348,4.5,35,V
02-15-2018,141.05714,164.0,93.0,11.64951,141.0,117.97408945135,116.297054326035,118.565413975305,122.28,118.53633244134,4.5,35,V
02-16-2018,141.05714,164.0,93.0,11.64951,141.0,117.906232538765,117.848069470835,119.224595411845,121.85,118.119497121175,4.5,35,V
02-20-2018,141.05714,164.0,93.0,11.64951,141.0,117.634804888425,117.31490801481,119.282758479775,122.01,118.274598635655,4.5,35,V
02-21-2018,141.05714,164.0,93.0,11.64951,141.0,118.313374014275,116.723583490855,119.069493897365,120.43,116.742971180165,4.5,35,V
02-22-2018,141.05714,164.0,93.0,11.64951,141.0,116.975623451885,115.95457079437384,117.66388642239,120.38,116.69450195689,4.5,35,V
02-23-2018,141.05714,164.0,93.0,11.64951,141.0,117.848069470835,117.5097542923755,119.19551387788,122.93,119.166432343915,4.5,35,V
02-26-2018,141.05714,164.0,93.0,11.64951,141.0,119.79653224649,119.54449228546,120.7853044013,124.59,120.775610556645,4.5,35,V
02-27-2018,141.05714,164.0,93.0,11.64951,141.0,120.88224284785,119.573573819425,121.46387352715,123.37,119.592961508735,4.5,35,V
02-28-2018,141.05714,164.0,93.0,11.64951,141.0,119.864389159075,119.11796312064,121.15367049819,122.94,119.17612618857,4.5,35,V
03-01-2018,141.05714,164.0,93.0,11.64951,141.0,119.48632921753,115.95776976311,120.203673722,120.4,116.7138896462,4.5,35,V
03-02-2018,141.05714,164.0,93.0,11.64951,141.0,115.443995996395,114.25165310383,117.27613263619,120.77,117.072561898435,4.5,35,V
03-05-2018,141.05714,164.0,93.0,11.64951,141.0,116.762358869475,115.78328055932,118.565413975305,121.88,118.14857865514,4.5,35,V
03-06-2018,141.05714,164.0,93.0,11.64951,141.0,119.069493897365,116.975623451885,119.46694152822,121.06,117.35368339343,4.5,35,V
03-07-2018,141.05714,164.0,93.0,11.64951,141.0,116.355217393965,116.03532052035,118.49755706272,121.85,118.119497121175,4.5,35,V
03-08-2018,141.05714,164.0,93.0,11.64951,141.0,118.22612941238,117.4579891619178,119.05980005271,122.22,118.47816937341,4.5,35,V
03-09-2018,141.05714,164.0,93.0,11.64951,141.0,119.476635372875,119.108269275985,120.969487449745,124.51,120.698059799405,4.54054,35,V
03-12-2018,141.05714,164.0,93.0,11.64951,141.0,120.930712071125,119.69959379994,121.15367049819,124.24,120.43632599372,4.54054,35,V
03-13-2018,141.05714,164.0,93.0,11.64951,141.0,120.446019838375,119.13735080995,121.1730581875,123.2,119.4281661496,4.54054,35,V
03-14-2018,141.05714,164.0,93.0,11.64951,141.0,120.24244910062,118.16796634445,120.24244910062,122.58,118.82714778099,4.54054,35,V
03-15-2018,140.85294,164.0,93.0,11.75768,141.0,119.360309237015,118.94347391685,120.61081519751,123.41,119.631736887355,4.55556,34,V
03-16-2018,140.85294,164.0,93.0,11.75768,141.0,120.058266052175,119.554186130115,121.221527410775,124.53,120.717447488715,4.55556,34,V
03-19-2018,140.85294,164.0,93.0,11.75768,141.0,120.14551065407,118.53633244134,120.504182906305,123.21,119.437859994255,4.55556,34,V
03-20-2018,140.85294,164.0,93.0,11.75768,141.0,119.60265535339,119.52510459615,121.337853546635,124.91,121.085813585605,4.55556,34,V
03-21-2018,140.85294,164.0,93.0,11.75768,141.0,121.07611974095,119.302146169085,121.59958735232,123.22,119.44755383891,4.55556,34,V
03-22-2018,140.85294,164.0,93.0,11.75768,141.0,118.4587816841,116.03532052035,118.92408622754,119.99,116.316442015345,4.55556,34,V
03-23-2018,140.85294,164.0,93.0,11.75768,141.0,116.219503568795,113.18533019178,117.033786519815,117.0,113.4179824635,4.55556,34,V
03-26-2018,140.85294,164.0,93.0,11.75768,141.0,115.443995996395,114.1934900359,117.04348036447,120.64,116.94654191792,4.55556,34,V
03-27-2018,140.91429,164.0,93.0,11.59402,141.0,117.79960024756,113.16594250247,117.8771510048,117.4,113.8057362497,4.56757,35,V
03-28-2018,140.91429,164.0,93.0,11.59402,141.0,113.350125550915,112.477679531965,114.455223841585,116.99,113.408288618845,4.56757,35,V
03-29-2018,141.0,164.0,93.0,11.59803,142.0,114.07716390004,113.45675784212,116.90282267852596,119.62,115.95776976311,4.56757,35,V
04-02-2018,141.0,164.0,93.0,11.59803,142.0,115.618485200185,113.18533019178,116.161340500865,118.39,114.765426870545,4.56757,35,V
04-03-2018,140.73529,164.0,93.0,11.66268,141.5,115.250119103295,113.892980851595,116.316442015345,119.2,115.5506282876,4.58333,34,V
04-04-2018,140.73529,164.0,93.0,11.66268,141.5,113.32104401695,113.1370548453981,116.44246199586,119.81,116.141952811555,4.58333,34,V
04-05-2018,140.73529,164.0,93.0,11.66268,141.5,117.2955203255,116.684808112235,118.274598635655,121.19,117.479703373945,4.58333,34,V
04-06-2018,140.73529,164.0,93.0,11.66268,141.5,116.50062506379,113.53430859936,116.86579219194384,117.7,114.09655158935,4.58333,34,V
04-09-2018,140.94118,164.0,93.0,11.63903,142.5,114.998079142265,114.998079142265,116.975623451885,118.79,115.153180656745,4.58333,34,V
04-10-2018,140.94118,164.0,93.0,11.63903,142.5,116.86899116068,115.97715745242,117.45062183998,120.72,117.02409267516,4.58333,34,V
04-11-2018,140.94118,164.0,93.0,11.63903,142.5,116.316442015345,115.95776976311,117.93531407273,119.78,116.11287127759,4.58333,34,V
04-12-2018,140.94118,164.0,93.0,11.63903,142.5,116.7138896462,116.70429273999156,118.24551710169,121.07,117.363377238085,4.58333,34,V
04-13-2018,140.94118,164.0,93.0,11.63903,142.5,118.003170985315,116.956235762575,118.720515489785,120.75,117.053174209125,4.58333,34,V
04-16-2018,140.94118,164.0,93.0,11.63903,142.5,118.371537082205,117.789906402905,119.108269275985,121.88,118.14857865514,4.58333,34,V
04-17-2018,142.45455,164.0,118.0,8.24655,143.0,119.147044654605,118.76898471306,120.45571368303,123.8,120.0097968289,4.62857,33,V
04-18-2018,142.45455,164.0,118.0,8.24655,143.0,120.26183678993,119.60265535339,121.047038206985,124.48,120.66897826544,4.62857,33,V
04-19-2018,142.45455,164.0,118.0,8.24655,143.0,120.504182906305,119.379696926325,120.90163053716,123.96,120.16489834338,4.62857,33,V
04-20-2018,142.45455,164.0,118.0,8.24655,143.0,120.26183678993,119.534798440805,120.99856898371,124.2,120.3975506151,4.62857,33,V
04-23-2018,142.45455,164.0,118.0,8.24655,143.0,120.49448906165,120.10673527545,121.143976653535,124.46,120.64959057613,4.62857,33,V
04-24-2018,142.45455,164.0,118.0,8.24655,143.0,121.047038206985,116.859297316025,121.21183356612,121.27,117.557254131185,4.62857,33,V
04-25-2018,142.71875,164.0,118.0,8.33754,143.0,117.43123415067,115.71833180013152,117.634804888425,121.21,117.499091063255,4.62857,32,V
04-26-2018,143.29412,165.0,122.0,8.20161,145.0,121.30877201267,119.9913785240555,123.683763953145,127.08,123.18937787574,4.58333,34,V
04-27-2018,143.47059,165.0,122.0,8.19338,145.0,122.56897181782,121.551118129045,123.16999018643,126.01,122.152136497655,4.58333,34,V
04-30-2018,143.64706,165.0,122.0,8.13808,145.0,122.85978715747,122.78223640023,123.98427313745,126.88,122.99550098264,4.58333,34,V
05-01-2018,143.64706,165.0,122.0,8.13808,145.0,122.97611329333,121.667444264905,123.664376263835,127.51,123.606213195905,4.58333,34,V
05-02-2018,143.64706,165.0,122.0,8.13808,145.0,123.96488544814,122.142442653,124.17815003055,126.38,122.51080874989,4.58333,34,V
05-03-2018,143.64706,165.0,122.0,8.13808,145.0,121.958259604555,121.48490917005137,123.55774397263,127.18,123.28631632229,4.58333,34,V
05-04-2018,143.64706,165.0,122.0,8.13808,145.0,122.462339526615,122.210299565585,124.43018999158002,128.16,124.23631309848,4.58333,34,V
05-07-2018,143.64706,165.0,122.0,8.13808,145.0,124.4689653702,124.323557700375,125.55467597156002,129.26,125.30263601053,4.58333,34,V
05-08-2018,143.64706,165.0,122.0,8.13808,145.0,125.18630987467,124.381720768305,125.990898981035,129.9,125.92304206845,4.58333,34,V
05-09-2018,143.64706,165.0,122.0,8.13808,145.0,126.029674359655,125.622532884145,126.9893649805,130.84,126.83426346602,4.58333,34,V
05-10-2018,143.64706,165.0,122.0,8.13808,145.0,127.270486475495,126.71793733016,127.716403329625,131.0,126.9893649805,4.58333,34,V
05-11-2018,143.64706,165.0,122.0,8.13808,145.0,126.9893649805,126.2439083265305,128.045994047895,131.82,127.78426024221,4.58333,34,V
05-14-2018,143.64706,165.0,122.0,8.13808,145.0,128.37558476616502,126.669468106885,128.44344167875,131.21,127.192935718255,4.58333,34,V
05-15-2018,143.64706,165.0,122.0,8.13808,145.0,126.56283581568,125.92304206845,127.3771187667,131.1,127.08630342705,4.58333,34,V
05-16-2018,143.64706,165.0,122.0,8.13808,145.0,127.076609582395,126.54344812637,127.3771187667,130.89,126.88273268929498,4.58333,34,V
05-17-2018,143.66667,165.0,122.0,8.24866,145.0,126.78563845656402,125.84382447813802,126.99924575064,129.93,126.154525996794,4.51429,33,V
05-18-2018,143.66667,165.0,122.0,8.24866,145.0,125.853533900596,125.319515665406,126.552612317572,129.93,126.154525996794,4.51429,33,V
05-21-2018,143.66667,165.0,122.0,8.24866,145.0,127.14488708751,126.212782531542,127.68531354152228,130.66,126.863313836228,4.51429,33,V
05-22-2018,143.66667,165.0,122.0,8.24866,145.0,127.1934341998,126.7079630769,127.950769151524,130.71,126.911860948518,4.51429,33,V
05-23-2018,143.66667,165.0,122.0,8.24866,145.0,126.280748488748,126.02830350484,128.07699164347798,131.88,128.047863376104,4.51429,33,V
05-24-2018,143.66667,165.0,122.0,8.24866,145.0,127.989606841356,126.7079630769,128.368274317218,131.89,128.05757279856198,4.51429,33,V
05-25-2018,143.66667,165.0,122.0,8.24866,145.0,128.047863376104,127.125468242594,128.26147067018,131.28,127.465298028624,4.51429,33,V
05-29-2018,143.66667,165.0,122.0,8.24866,145.0,126.60115942986198,125.309806242948,127.24198131209,129.69,125.921499857802,4.51429,33,V
05-30-2018,143.66667,165.0,122.0,8.24866,145.0,126.41668040316,126.096269462046,127.29052842438,130.64,126.84389499131198,4.51429,33,V
05-31-2018,143.66667,165.0,122.0,8.24866,145.0,126.85360441377,126.203073109084,127.75823130418188,130.72,126.921570370976,4.51429,33,V
06-01-2018,143.66667,165.0,122.0,8.24866,145.0,128.009025686272,126.57203116248802,128.65955699095798,130.85,127.04779286293,4.51429,33,V
06-04-2018,143.66667,165.0,122.0,8.24866,145.0,128.106119910852,127.610939365494,129.68875577150598,133.07,129.203284648606,4.51429,33,V
06-05-2018,143.66667,165.0,122.0,8.24866,145.0,129.504276744804,128.84403601766,129.737302883796,133.56,129.679046349048,4.51429,33,V
06-06-2018,144.39394,165.0,122.0,7.69864,145.0,130.1062609372,129.72759346133802,132.349137524998,136.28,132.320009257624,4.51429,33,V
06-07-2018,144.39394,165.0,122.0,7.69864,145.0,132.39768463728802,129.18386580369,132.611291931364,133.84,129.950910177872,4.51429,33,V
06-08-2018,144.39394,165.0,122.0,7.69864,145.0,129.562533279552,129.358635407934,130.99467309210698,134.74,130.824758199092,4.51429,33,V
06-11-2018,144.39394,165.0,122.0,7.69864,145.0,130.98010895842,129.921781910498,131.261682209702,133.91,130.018876135078,4.51429,33,V
06-12-2018,144.39394,165.0,122.0,7.69864,145.0,130.14509862703198,129.659627504132,131.2024547327082,134.86,130.94127126858805,4.51429,33,V
06-13-2018,144.39394,165.0,122.0,7.69864,145.0,131.251972787244,130.407253033398,131.824828712266,134.4,130.49463783552,4.51429,33,V
06-14-2018,144.72727,165.0,122.0,7.95545,145.0,131.03836549316802,130.83446762155,131.75686275505998,135.0,131.077203183,4.51429,33,V
06-15-2018,144.72727,165.0,122.0,7.95545,145.0,131.17429740758,130.1062609372,131.785991022434,135.1,131.17429740758,4.51429,33,V
06-18-2018,144.72727,165.0,122.0,7.95545,145.0,130.465509568146,130.222774006696,132.349137524998,136.2,132.24233387796,4.51429,33,V
06-19-2018,144.72727,165.0,122.0,7.95545,145.0,130.649988594848,129.68875577150598,131.305374610763,135.11,131.18400683003802,4.51429,33,V
06-20-2018,144.72727,165.0,122.0,7.95545,145.0,131.582093150816,131.5626743059,132.718095578402,135.5,131.5626743059,4.51429,33,V
06-21-2018,144.85294,165.0,122.0,7.87077,145.0,131.33935758936602,130.358705921108,132.159803787067,134.53,130.620860327474,4.52778,34,V
06-22-2018,144.85294,165.0,122.0,7.87077,145.0,131.65976853048,130.358705921108,131.90250409192998,135.33,131.397614124114,4.52778,34,V
06-25-2018,144.85294,165.0,122.0,7.87077,145.0,130.989818380878,125.766149098474,130.989818380878,130.93,127.125468242594,4.52778,34,V
06-26-2018,145.35294,169.0,122.0,8.79466,145.0,128.27118009263802,127.785708969738,129.902363065582,132.55,128.69839468079002,4.52778,34,V
06-27-2018,145.35294,169.0,122.0,8.79466,145.0,129.145028113858,127.203143622258,129.7732277468906,131.02,127.212853044716,4.52778,34,V
06-28-2018,145.29412,169.0,122.0,8.79682,145.0,127.1934341998,126.8570027116303,129.251831760896,132.74,128.882873707492,4.52778,34,V
06-29-2018,145.70588,169.0,122.0,8.77339,145.0,129.407182520224,128.60130045621,130.29073996390198,132.45,128.60130045621,4.52778,34,V
07-02-2018,145.70588,169.0,122.0,8.77339,145.0,128.12553875576802,127.33907553667,129.18386580369,132.5,128.6498475685,4.52778,34,V
07-03-2018,145.70588,169.0,122.0,8.77339,145.0,129.145028113858,127.601229943036,129.533405012178,131.45,127.63035821041,4.52778,34,V
07-05-2018,145.70588,169.0,122.0,8.77339,145.0,128.290598937554,127.999316263814,129.45572963251402,133.29,129.416891942682,4.52778,34,V
07-06-2018,145.70588,169.0,122.0,8.77339,145.0,129.698465193964,128.6498475685,130.378124766024,134.09,130.193645739322,4.52778,34,V
07-09-2018,146.06061,169.0,122.0,8.66179,145.0,131.01894664825198,130.87330531138198,132.0179491249556,135.52,131.582093150816,4.52778,33,V
07-10-2018,146.06061,169.0,122.0,8.66179,145.0,131.630640263106,131.407323546572,133.339498615714,136.69,132.718095578402,4.52778,33,V
07-11-2018,146.60606,169.0,122.0,9.3093,145.0,132.659839043654,132.63071077627998,134.776493139498,138.15,134.13567125727,4.5,33,V
07-12-2018,147.21212,169.0,122.0,9.31521,145.0,134.97068158865798,134.630851802628,135.88336729971,139.9,135.83482018742,4.5,33,V
07-13-2018,147.28125,169.0,122.0,9.4513,145.5,135.728016540382,133.543396487332,135.961042679374,139.42,135.36876790943597,4.48571,32,V
07-16-2018,147.6875,169.0,122.0,9.62236,146.0,135.36876790943597,134.145380679728,135.49499040139,138.46,134.43666335346802,4.48571,32,V
07-17-2018,149.0303,172.0,122.0,10.3908,148.0,134.164799524644,133.426883417836,135.844529609878,139.64,135.582375203512,4.5,33,V
07-18-2018,149.42424,172.0,122.0,10.40114,149.0,135.844529609878,135.320220797146,137.067916839586,140.9,136.80576243322,4.5,33,V
07-19-2018,150.12121,172.0,122.0,10.64797,150.0,136.85430954550998,135.863948454794,136.893147235342,140.13,136.058136903954,4.5,33,V
07-20-2018,150.12121,172.0,122.0,10.64797,150.0,135.931914412,135.85423903233598,137.359199513326,140.99,136.893147235342,4.5,33,V
07-23-2018,150.12121,172.0,122.0,10.64797,150.0,136.572736294228,135.582375203512,136.873728390426,140.03,135.961042679374,4.5,33,V
07-24-2018,151.20588,172.0,122.0,11.20604,150.0,136.893147235342,135.456152711558,137.3616268689405,140.03,135.961042679374,4.48649,34,V
07-25-2018,153.06061,172.0,122.0,11.17069,152.0,136.262034775572,135.83482018742,138.621424432866,142.64,138.49520194091198,4.48649,33,V
07-26-2018,157.52941,178.0,122.0,10.92551,159.0,137.49513142773802,135.475571556474,138.64084327778198,142.5,138.35927002649998,4.48649,34,V
07-27-2018,157.58824,178.0,122.0,10.93327,160.0,138.922416529064,135.16487003781802,138.980673063812,140.71,136.62128340651802,4.48649,34,V
07-30-2018,157.58824,178.0,122.0,10.93327,160.0,136.058136903954,131.378195279198,136.339710155236,136.48,132.514197706784,4.48649,34,V
07-31-2018,157.91176,178.0,122.0,10.34797,160.0,133.145310166554,131.688896797854,134.00944876531602,136.74,132.766642690692,4.48649,34,V
08-01-2018,157.91176,178.0,122.0,10.34797,160.0,133.737584936492,133.417173995378,134.70367247106302,138.25,134.23276548185,4.48649,34,V
08-02-2018,157.71429,178.0,122.0,10.26387,160.0,133.45601168521,133.0190876746,135.145451192902,138.92,134.883296786536,4.48649,35,V
08-03-2018,157.71429,178.0,122.0,10.26387,160.0,135.24254541748198,133.931773385652,135.795982497588,139.82,135.757144807756,4.48649,35,V
08-06-2018,157.71429,178.0,122.0,10.26387,160.0,135.59208462597002,135.00951927849002,136.184359395908,139.71,135.650341160718,4.48649,35,V
08-07-2018,157.71429,178.0,122.0,10.26387,160.0,135.912495567084,135.8082163698851,136.601864561602,140.28,136.203778240824,4.48649,35,V
08-08-2018,157.71429,178.0,122.0,10.26387,160.0,135.912495567084,135.76685423021402,136.893147235342,140.68,136.592155139144,4.48649,35,V
08-09-2018,157.71429,178.0,122.0,10.26387,160.0,136.640702251434,135.83482018742,137.135882796792,140.01,135.941623834458,4.48649,35,V
08-10-2018,157.71429,178.0,122.0,10.26387,160.0,135.815401342504,135.20370772765,136.6505087681166,139.73,135.66976000563398,4.48649,35,V
08-13-2018,157.94286,178.0,122.0,10.28992,160.0,136.446513802274,135.76685423021402,137.135882796792,140.21,136.135812283618,4.48649,35,V
08-14-2018,158.65714,178.0,122.0,10.71166,160.0,136.22319708574,135.815401342504,136.893147235342,140.76,136.669830518808,4.48649,35,V
08-15-2018,158.65714,178.0,122.0,10.71166,160.0,136.27174419803,134.805621406872,136.601864561602,139.92,135.85423903233598,4.48649,35,V
08-16-2018,158.65714,178.0,122.0,10.71166,160.0,137.176705322061,136.544644228566,137.585114028627,140.65,136.76829661549502,4.48649,35,V
08-17-2018,158.65714,178.0,122.0,10.71166,160.0,136.894708834194,136.6856424724995,137.799042398733,141.33,137.429529759459,4.48649,35,V
08-20-2018,158.65714,178.0,122.0,10.71166,160.0,137.633734112742,136.81691669961,137.69207821368,140.94,137.050293103362,4.48649,35,V
