 Date,WBA Price Target,WBA Price Target - High,WBA Price Target - Low,WBA Price Target - StdDev,WBA Price Target - Median,WBA Open,WBA Low,WBA High,WBA Close,WBA Adj. Close,WBA Rating,WBA Price Target - #,Ticker
03-16-2018,85.36,100.0,73,7.68833,86.0,56.841360496284,56.40889926633,57.194047324596,67.57,56.74059283105199,3.96429,25,WBA
03-19-2018,85.36,100.0,73,7.68833,86.0,56.656619776692,55.606956597192,56.84555914900199,66.62,55.942848814632,3.96429,25,WBA
03-20-2018,85.36,100.0,73,7.68833,86.0,56.018424563556,54.964562731338,56.2619464212,66.05,55.46420240478,3.96429,25,WBA
03-21-2018,85.36,100.0,73,7.68833,86.0,55.388626655856,55.153502103648,56.379508697304,66.27,55.648943124372,3.96429,25,WBA
03-22-2018,85.36,100.0,73,7.68833,86.0,55.245872463444,55.069529049288,56.375310044586,65.83,55.279461685188,3.96429,25,WBA
03-23-2018,85.2,100.0,69,7.97997,86.0,55.472599710216,54.884788329696,56.0520137853,65.43,54.943569467748006,3.96429,25,WBA
03-26-2018,85.2,100.0,69,7.97997,86.0,55.53138084826799,55.522983542832,56.757387441924,67.47,56.656619776692,3.96429,25,WBA
03-27-2018,85.2,100.0,69,7.97997,86.0,56.967320077824,55.14930345093,57.076485048492,65.96,55.388626655856,3.96429,25,WBA
03-28-2018,83.30435,97.0,69,7.66945,82.0,56.673414387564,55.27106437975199,57.1016769648,67.59,56.757387441924,3.92593,23,WBA
03-29-2018,83.34783,97.0,70,7.59066,82.0,56.824565885412,54.380950003536,57.1016769648,65.47,54.977158689492,3.89286,23,WBA
04-02-2018,83.26087,97.0,70,7.49038,82.0,54.66645838835999,52.46476887609516,54.96036407862,63.1,52.98699730116,3.89286,23,WBA
04-03-2018,82.34783,97.0,70,7.2208,80.0,53.348081434908,51.840765109146,53.373273351216,63.17,53.045778439212,3.89286,23,WBA
04-04-2018,82.34783,97.0,70,7.2208,80.0,52.56713202936,52.56713202936,55.42884974889444,65.51,55.010747911236,3.92857,23,WBA
04-05-2018,82.34783,97.0,70,7.2208,80.0,55.203885936264,54.192010631226,55.363434739548005,64.65,54.28857964374001,3.92857,23,WBA
04-06-2018,82.34783,97.0,70,7.2208,80.0,54.045057786096,53.062573050084,54.406057946789645,63.47,53.297697602292,3.92857,23,WBA
04-09-2018,82.34783,97.0,70,7.2208,80.0,53.36487604578,52.625913167412,53.591603292552,62.85,52.77706466526,3.92857,23,WBA
04-10-2018,82.34783,97.0,70,7.2208,80.0,53.306094907728,52.642707778284,53.734357484964,63.76,53.541219459936,3.92857,23,WBA
04-11-2018,82.34783,97.0,70,7.2208,80.0,53.205327242496,52.98699730116,54.1626200622,64.11,53.835125150196,3.92857,23,WBA
04-12-2018,82.34783,97.0,70,7.2208,80.0,53.977879342608,53.423657183832,54.263387727432,64.04,53.776344012144,3.92857,23,WBA
04-13-2018,82.34783,97.0,70,7.2208,80.0,54.19620928394401,53.1129568827,54.19620928394401,63.82,53.591603292552,3.92857,23,WBA
04-16-2018,82.13043,97.0,70,7.45015,80.0,53.902303593684,53.675576346912,57.22763654634,66.22,55.606956597192,3.92857,23,WBA
04-17-2018,81.69565,97.0,70,7.84322,80.0,56.018424563556,54.48457275261624,56.2619464212,65.97,55.397023961292,3.92857,23,WBA
04-18-2018,81.69565,97.0,70,7.84322,80.0,55.4222158776,55.4222158776,56.08560300704401,66.26,55.640545818936005,3.92857,23,WBA
04-19-2018,81.6087,97.0,70,7.91663,80.0,55.497791626524005,54.464923057896,55.67413504068,65.28,54.817609886208,3.92857,23,WBA
04-20-2018,81.6087,97.0,70,7.91663,80.0,54.473320363332,53.524424849064,54.817609886208,63.92,53.675576346912,3.92857,23,WBA
04-23-2018,81.6087,97.0,70,7.91663,80.0,53.9526874263,53.583205987116,54.33056617092,64.6,54.24659311655999,3.92857,23,WBA
04-24-2018,81.6087,97.0,70,7.91663,80.0,54.649663777488,54.07864700784,55.128310187340006,65.0,54.582485334,3.92857,23,WBA
04-25-2018,81.6087,97.0,70,7.91663,80.0,54.57408802856399,54.06185239696799,55.615353902628,65.95,55.38022935042,3.92857,23,WBA
04-26-2018,81.6087,97.0,70,7.91663,80.0,55.489394321088,55.279461685188,56.38790600274,66.74,56.04361647986399,3.92857,23,WBA
04-27-2018,81.6087,97.0,70,7.91663,80.0,55.892464982016,55.732916178732005,57.000909299568,67.11,56.354316780996,3.92857,23,WBA
04-30-2018,81.6087,97.0,70,7.91663,80.0,56.707003609308,55.606956597192,56.8917443289,66.45,55.80009462222,3.92857,23,WBA
05-01-2018,81.31818,97.0,70,7.97374,80.0,54.893185635132006,54.271785032868,55.615353902628,65.42,54.935172162312,3.92593,22,WBA
05-02-2018,81.31818,97.0,70,7.97374,80.0,55.052734438416,53.045778439212,55.08632366016,63.65,53.44884910014,3.92593,22,WBA
05-03-2018,81.31818,97.0,70,7.97374,80.0,53.255711075112,51.962526037968,53.3228895186,62.23,52.256431728228,3.92593,22,WBA
05-04-2018,81.31818,97.0,70,7.97374,80.0,52.214445201048,51.861758372736,53.86871437194,63.81,53.583205987116,3.92593,22,WBA
05-07-2018,81.31818,97.0,70,7.97374,80.0,53.61679520886,52.088485619508,53.7427547904,62.3,52.31521286628,3.92593,22,WBA
05-08-2018,81.31818,97.0,70,7.97374,80.0,52.31521286628,51.693812264016,52.56713202936,62.36,52.365596698896,3.92593,22,WBA
05-09-2018,81.31818,97.0,70,7.97374,80.0,52.474761669564,52.164061368432,52.98699730116,62.94,52.852640414184,3.92593,22,WBA
05-10-2018,81.31818,97.0,70,7.97374,80.0,53.129751493572,53.07097035552,53.961084731736,63.81,53.583205987116,3.92593,22,WBA
05-11-2018,81.31818,97.0,70,7.97374,80.0,53.61679520886,52.600721251104,54.213003894816,64.09,53.818330539324,3.92593,22,WBA
05-14-2018,81.31818,97.0,70,7.97374,80.0,53.961084731736,53.85393511437264,54.767226053592,65.1,54.66645838835999,3.92593,22,WBA
05-15-2018,81.31818,97.0,70,7.97374,80.0,54.229798505688,53.73595297299684,54.901582940568,64.61,54.254990421996,3.92593,22,WBA
05-16-2018,81.31818,97.0,70,7.97374,80.0,54.33896347635599,54.254990421996,55.4222158776,65.74,55.203885936264,3.92593,22,WBA
05-17-2018,81.31818,97.0,70,7.97374,80.0,55.110950098072,54.933527140528,55.795295791456006,65.99,55.753052230136,3.92593,22,WBA
05-18-2018,81.31818,97.0,70,7.97374,80.0,55.70235995655201,54.15624561223999,55.70235995655201,64.34,54.359014706576005,3.92593,22,WBA
05-21-2018,81.31818,97.0,70,7.97374,80.0,54.485745390536,54.291425008464,54.996892482508,64.5,54.4941941028,3.92593,22,WBA
05-22-2018,81.31818,97.0,70,7.97374,80.0,54.773001607512,54.190040461296,55.609424121648,64.23,54.266078871672,3.92593,22,WBA
05-23-2018,81.09091,97.0,70,8.2181,80.0,53.885886819792,52.960752826884,54.0717584896,63.91,53.995720079224,3.92593,22,WBA
05-24-2018,81.09091,97.0,70,8.2181,80.0,53.894335532056,52.97342589528,54.0717584896,63.41,53.573284466024,3.92593,22,WBA
05-25-2018,80.91304,97.0,70,8.08064,80.0,53.6493228764,53.387412796216,54.198489173560006,63.53,53.674669013192,3.92593,23,WBA
05-29-2018,80.91304,97.0,70,8.08064,80.0,53.48034863112,52.808676006132,53.792950984888,62.7,52.97342589528,3.92593,23,WBA
05-30-2018,80.91304,97.0,70,8.08064,80.0,53.2268872632,52.964977183016,53.953476517904,63.54,53.683117725456,3.92593,23,WBA
05-31-2018,80.91304,97.0,70,8.08064,80.0,53.716912574512,52.483400583968,53.716912574512,62.39,52.711515815096,3.92593,23,WBA
06-01-2018,80.91304,97.0,70,8.08064,80.0,52.855143923584,52.50874672076,53.488797343384,62.86,53.108605291504,3.92593,23,WBA
06-04-2018,80.91304,97.0,70,8.08064,80.0,53.302925673576006,52.97342589528,53.581733178288005,63.3,53.48034863112,3.92593,23,WBA
06-05-2018,80.91304,97.0,70,8.08064,80.0,53.378964083952,52.753759376416,53.429656357536,62.89,53.133951428296,3.92593,23,WBA
06-06-2018,80.91304,97.0,70,8.08064,80.0,53.31137438584,52.998772032072,53.497246055648,63.15,53.35361794716,3.92593,23,WBA
06-07-2018,80.91304,97.0,70,8.08064,80.0,53.35361794716,53.2268872632,54.080207201864006,63.6,53.73380999904,3.92593,23,WBA
06-08-2018,80.91304,97.0,70,8.08064,80.0,53.792950984888,53.201541126408,54.122450763184005,63.4,53.56483575376,3.92593,23,WBA
06-11-2018,80.91304,97.0,70,8.08064,80.0,53.547938329232,53.286028249048,54.401258267896,64.06,54.122450763184005,3.92593,23,WBA
06-12-2018,80.78261,97.0,70,8.11845,80.0,54.206937885824,53.370515371688,54.2356635075216,63.7,53.81829712168,3.92593,23,WBA
06-13-2018,80.78261,97.0,70,8.11845,80.0,53.488797343384,53.488797343384,54.435053116952005,63.91,53.995720079224,3.92593,23,WBA
06-14-2018,80.78261,97.0,70,8.11845,80.0,54.164694324504,53.98727136696,54.916629716,64.87,54.806796456568,3.92593,23,WBA
06-15-2018,80.78261,97.0,70,8.11845,80.0,54.916629716,54.553335088648,55.609424121648,65.8,55.59252669712,3.92593,23,WBA
06-18-2018,80.78261,97.0,70,8.11845,80.0,55.29682176788,53.970373942432005,55.38130889052,64.15,54.198489173560006,3.92593,23,WBA
06-19-2018,80.78261,97.0,70,8.11845,80.0,53.809848409416,53.792950984888,54.713860621664,64.61,54.587129937704,3.92593,23,WBA
06-20-2018,80.78261,97.0,70,8.11845,80.0,56.369808225408,55.448898588632,57.670909914064005,68.0,57.4512433952,3.92593,23,WBA
06-21-2018,80.78261,97.0,70,8.11845,80.0,57.8736790084,56.538782470688005,58.18619687504536,67.79,57.273820437656006,3.88889,23,WBA
06-22-2018,80.78261,97.0,70,8.11845,80.0,57.316063998976006,56.99923728907601,57.679358626328,67.61,57.121743616904,3.88889,23,WBA
06-25-2018,80.78261,97.0,70,8.11845,80.0,56.90207709804,56.05720587164,57.485038244256,67.24,56.809141263136,3.88889,23,WBA
06-26-2018,80.78261,97.0,70,8.11845,80.0,56.766897701816,55.271475631088,56.978115508416,66.57,56.243077541448,3.88889,23,WBA
06-27-2018,80.78261,97.0,70,8.11845,80.0,56.133244282016,55.651667682968,56.978115508416,66.26,55.98116746126401,3.88889,23,WBA
06-28-2018,79.08696,97.0,60,9.4589,79.0,51.021773362296,49.906543343448,51.5371448104,59.7,50.43881221608,3.85185,23,WBA
06-29-2018,75.08696,97.0,60,9.67252,77.0,50.531748050984,49.940338192504,50.928837527392,60.015,50.704946652396,3.74074,23,WBA
07-02-2018,72.34783,97.0,55,10.64694,70.0,50.421914791552,50.2698379708,51.765260041528,61.13,51.646978069832,3.66667,23,WBA
07-03-2018,72.34783,97.0,55,10.64694,70.0,51.91733686228,51.292132154744,52.187695654728,60.76,51.334375716064,3.66667,23,WBA
07-05-2018,72.34783,97.0,55,10.64694,70.0,51.66387549436,51.380843633516,52.842470855188,62.38,52.703067102832,3.66667,23,WBA
07-06-2018,72.34783,97.0,55,10.64694,70.0,52.686169678304,52.63547740472,54.15624561223999,63.3,53.48034863112,3.66667,23,WBA
07-09-2018,72.04348,97.0,55,10.63823,69.0,53.328271810368,53.31137438584,54.32521985752,63.73,53.843643258472,3.59259,23,WBA
07-10-2018,72.17391,97.0,55,10.55689,69.0,53.4381050698,52.97342589528,53.81829712168,63.2,53.39586150848,3.51852,23,WBA
07-11-2018,72.17391,97.0,55,10.55689,69.0,53.277579536784,52.5349377287784,53.961925230168,63.66,53.784502272624,3.51852,23,WBA
07-12-2018,72.17391,97.0,55,10.55689,69.0,54.190040461296,53.742258711304,55.27992434335201,63.88,53.970373942432005,3.51852,23,WBA
07-13-2018,72.17391,97.0,55,10.55689,69.0,54.037963640544,54.02951492828,55.355962753728,65.17,55.060257824488005,3.51852,23,WBA
07-16-2018,72.17391,97.0,55,10.55689,69.0,55.034911687696,54.62092478676001,55.28845754273864,65.16,55.051809112224,3.51852,23,WBA
07-17-2018,72.17391,97.0,55,10.55689,69.0,54.74765547072,54.74765547072,55.482693437688,65.63,55.448898588632,3.51852,23,WBA
07-18-2018,72.17391,97.0,55,10.55689,69.0,55.524936999008,55.474244725424,56.369808225408,66.16,55.896680338624,3.51852,23,WBA
07-19-2018,72.17391,97.0,55,10.55689,69.0,55.70235995655201,54.730758046192,55.93047518768,64.93,54.857488730152006,3.51852,23,WBA
07-20-2018,72.17391,97.0,55,10.55689,69.0,54.612476074496,54.333668569784,55.110950098072,64.98,54.899732291472006,3.51852,23,WBA
07-23-2018,71.91304,97.0,55,10.50844,69.0,54.36746341884,54.299873720728,55.355962753728,65.34,55.203885932976,3.44444,23,WBA
07-24-2018,71.91304,97.0,55,10.50844,69.0,55.46579601316,55.051809112224,55.88823162636,65.51,55.347514041464,3.44444,23,WBA
07-25-2018,71.91304,97.0,55,10.50844,69.0,55.355962753728,55.305270480144,56.412051786728,66.7,56.35291080088,3.44444,23,WBA
07-26-2018,71.91304,97.0,55,10.50844,69.0,56.91897452256801,56.471192772576,57.442794682936,67.54,57.06260263105601,3.44444,23,WBA
07-27-2018,71.91304,97.0,55,10.50844,69.0,57.223128164072,57.03303213813199,58.245422348016,68.64,57.991960980096,3.40741,23,WBA
07-30-2018,71.91304,97.0,55,10.50844,69.0,57.780743173496,57.721602187648,58.743896371592,69.16,58.431294017824,3.40741,23,WBA
07-31-2018,71.91304,97.0,55,10.50844,69.0,58.558024701784,57.087948767848,58.63406311216001,67.62,57.130192329168,3.40741,23,WBA
08-01-2018,71.91304,97.0,55,10.50844,69.0,57.121743616904,56.006513598056,57.15553846596001,66.44,56.133244282016,3.40741,23,WBA
08-02-2018,71.91304,97.0,55,10.50844,69.0,55.753052230136,55.575629272592,56.75422463342,66.98,56.589474744272,3.40741,23,WBA
08-03-2018,71.91304,97.0,55,10.50844,69.0,56.766897701816,56.57257731974399,57.197782027280006,67.22,56.792243838608,3.40741,23,WBA
08-06-2018,71.91304,97.0,55,10.50844,69.0,56.167039131072,56.12479556975201,57.028807782,67.42,56.961218083888,3.40741,23,WBA
08-07-2018,71.91304,97.0,55,10.50844,69.0,57.07105134332,56.52188504616001,57.43417699642672,67.05,56.64861573012,3.40741,23,WBA
08-08-2018,71.91304,97.0,55,10.50844,69.0,56.978115508416,55.59252669712,57.079500055584,66.49,56.17548784333599,3.40741,23,WBA
08-09-2018,71.91304,97.0,55,10.50844,69.0,56.14169299428,55.778398366928,56.504987621632,66.17,55.905129050888,3.40741,23,WBA
08-10-2018,71.91304,97.0,55,10.50844,69.0,55.575629272592,55.37564825330312,56.192385267864005,66.49,56.17548784333599,3.40741,23,WBA
08-13-2018,71.91304,97.0,55,10.50844,69.0,56.167039131072,55.938923899944,56.57257731974399,66.48,56.167039131072,3.40741,23,WBA
08-14-2018,71.91304,97.0,55,10.50844,69.0,56.285321102768,56.192385267864005,58.173608293772006,68.66,58.008858404624,3.40741,23,WBA
08-15-2018,71.91304,97.0,55,10.50844,69.0,57.40899983388,57.3840761327012,58.279217197072,68.73,58.067999390472,3.40741,23,WBA
08-16-2018,71.91304,97.0,55,10.50844,69.0,58.414396593296,58.279217197072,59.081844862152,69.62,58.819934781968,3.40741,23,WBA
08-17-2018,71.91304,97.0,55,10.50844,69.0,58.46283196668001,58.3267927998,59.67868202067,69.99,59.50863306207,3.40741,23,WBA
08-20-2018,71.91304,97.0,55,10.50844,69.0,59.712691812390005,59.44061347863,60.137814208890006,69.99,59.50863306207,3.40741,23,WBA
08-21-2018,71.91304,97.0,55,10.50844,69.0,59.82322363548,59.46612082242,60.32486806335,70.25,59.72969670825,3.40741,23,WBA
08-22-2018,71.91304,97.0,55,10.50844,69.0,59.72969670825,59.1961681006425,59.91675056271,69.64,59.21104738452,3.40741,23,WBA
08-23-2018,71.91304,97.0,55,10.50844,69.0,59.13452535315,58.68389561286,59.44061347863,69.28,58.90495925904,3.40741,23,WBA
08-24-2018,71.91304,97.0,55,10.50844,69.0,59.0920131135,58.71790540458,59.30457431175,69.21,58.84544212352999,3.40741,23,WBA
08-27-2018,71.91304,97.0,55,10.50844,69.0,59.23655472831,58.81993477974,59.23655472831,69.44,59.04099842592,3.40741,23,WBA
08-28-2018,71.91304,97.0,55,10.50844,69.0,59.16003269694,58.69239806079,59.4095795436855,69.28,58.90495925904,3.40741,23,WBA
08-29-2018,71.91304,97.0,55,10.50844,69.0,58.8369396756,58.16524628913,58.84544212352999,68.66,58.37780748738,3.40741,23,WBA
08-30-2018,71.91304,97.0,55,10.50844,69.0,58.26727566429,57.53606514231,58.64988582114,67.8,57.6465969654,3.40741,23,WBA
08-31-2018,71.91304,97.0,55,10.50844,69.0,57.42553331922001,57.42553331922001,58.34379769566,68.56,58.29278300808,3.40741,23,WBA
09-04-2018,71.91304,97.0,55,10.50844,69.0,58.26727566429,57.32350394406,58.31829035187,67.62,57.49355290266001,3.40741,23,WBA
09-05-2018,71.91304,97.0,55,10.50844,69.0,57.35751373578,57.35751373578,58.1567438412,68.24,58.02070467432,3.40741,23,WBA
09-06-2018,71.91304,97.0,55,10.50844,69.0,57.89316795537,57.62959206954,58.25877321636,68.03,57.84215326779,3.40741,23,WBA
09-07-2018,71.91304,97.0,55,10.50844,69.0,57.7316214447,57.45954311094,58.06321691397,68.19,57.97819243467,3.40741,23,WBA
09-10-2018,72.13043,97.0,55,10.39358,69.0,58.28428056015,58.250270768430006,58.80292988388,68.8,58.4968417584,3.40741,23,WBA
09-11-2018,72.13043,97.0,55,10.39358,69.0,58.31829035187,58.19075363292,58.86244701939,68.74,58.44582707082,3.40741,23,WBA
09-12-2018,72.13043,97.0,55,10.39358,69.0,58.42031972703,58.37780748738,59.9422579065,70.38,59.84022853134,3.40741,23,WBA
09-13-2018,72.13043,97.0,55,10.39358,69.0,59.90824811478,59.63616978102,60.34187295921,70.48,59.925253010640006,3.40741,23,WBA
09-14-2018,72.13043,97.0,55,10.39358,69.0,60.10380441717,59.500130614140005,60.1123068651,70.28,59.75520405204,3.40741,23,WBA
09-17-2018,72.13043,97.0,55,10.39358,69.0,59.82322363548,59.57665264551,60.06129217752,70.45,59.89974566685,3.40741,23,WBA
09-18-2018,72.13043,97.0,55,10.39358,69.0,59.95076035443,59.78921384376,60.74148801192,70.88,60.26535092784,3.40741,23,WBA
09-19-2018,72.13043,97.0,55,10.39358,69.0,60.37588275093,60.27385337577,61.25163488772001,71.28,60.60544884504,3.40741,23,WBA
09-20-2018,72.13043,97.0,55,10.39358,69.0,60.80950759536,60.80950759536,62.05086499314,72.89,61.97434296177,3.40741,23,WBA
09-21-2018,72.13043,97.0,55,10.39358,69.0,62.2379188476,61.16661040842,62.2379188476,73.0,62.067869889,3.40741,23,WBA
09-24-2018,72.13043,97.0,55,10.39358,69.0,61.69376218008,61.009315121715,61.78728910731,72.2,61.387674054600005,3.40741,23,WBA
09-25-2018,72.13043,97.0,55,10.39358,69.0,61.87231358661,61.07308348119,62.026292918622296,72.21,61.39617650253,3.40741,23,WBA
09-26-2018,72.13043,97.0,55,10.39358,69.0,61.57472790906,61.44719119011,62.6630412441,72.96,62.03386009728,3.40741,23,WBA
09-27-2018,72.13043,97.0,55,10.39358,69.0,62.03386009728,61.651249940430006,63.40275421401,73.81,62.75656817133,3.40741,23,WBA
09-28-2018,72.13043,97.0,55,10.39358,69.0,62.76507061926,61.85530869075,62.918114682,72.9,61.982845409700005,3.40741,23,WBA
10-01-2018,72.30435,97.0,55,10.22118,69.0,61.96584051383999,61.53221566941001,62.5780167648,72.46,61.60873770078,3.40741,23,WBA
10-02-2018,72.30435,97.0,55,10.22118,69.0,61.4726985339,61.226127543930005,62.72255837961,73.49,62.48448983757,3.40741,23,WBA
10-03-2018,72.30435,97.0,55,10.22118,69.0,62.6630412441,62.48448983757,63.146490433399805,73.8,62.7480657234,3.40741,23,WBA
10-04-2018,72.65217,97.0,55,10.03303,70.0,62.65453879617,61.99134785763,63.0277112358177,73.34,62.356953118620005,3.40741,23,WBA
10-05-2018,73.0,97.0,55,10.51293,70.0,62.144391920370005,61.33665936702,62.46748494171,72.51,61.651249940430006,3.40741,23,WBA
10-08-2018,73.6087,97.0,55,10.61066,71.0,61.6427474925,61.63424504457,63.38574931815,74.15,63.04565140095001,3.40741,23,WBA
10-09-2018,73.6087,97.0,55,10.61066,71.0,62.54400697308,61.99134785763,62.76507061926,73.56,62.54400697308,3.40741,23,WBA
10-10-2018,73.6087,97.0,55,10.61066,71.0,62.54400697308,61.48120098183,63.109419760425,72.31,61.48120098183,3.40741,23,WBA
10-11-2018,74.6087,97.0,55,10.35349,73.0,59.307975290922,59.25355962417,63.24120770334,70.9,60.2823558237,3.40741,23,WBA
10-12-2018,76.0,97.0,55,9.87311,75.0,60.74999045985,59.88274077099,62.71405593168,73.5,62.4929922855,3.40741,23,WBA
10-15-2018,76.6087,97.0,55,9.2724,75.0,62.144391920370005,62.067954913479305,64.06586012807071,74.72,63.53029093296,3.40741,23,WBA
10-16-2018,76.6087,97.0,55,9.2724,75.0,63.921403537740005,63.23270525541,65.00121442485,76.28,64.85667281004,3.40741,23,WBA
10-17-2018,76.6087,97.0,55,9.2724,75.0,64.7036287473,64.38903817389,65.88546900957,76.98,65.45184416514,3.40741,23,WBA
10-18-2018,76.6087,97.0,55,9.2724,75.0,65.51136130065,64.86517525797001,66.0101999207031,76.58,65.11174624794,3.40741,23,WBA
10-19-2018,77.0,97.0,55,9.00242,75.0,65.47735150893,65.1904789157718,66.314842630035,77.35,65.76643473854999,3.40741,23,WBA
10-22-2018,77.0,97.0,55,9.00242,75.0,65.94498614508001,65.5369536689193,66.40411833329999,77.65,66.02150817645,3.40741,23,WBA
10-23-2018,76.86364,97.0,55,9.18148,75.0,65.69841515511,64.95870218520001,66.1490448954,77.26,65.68991270718,3.42308,22,WBA
10-24-2018,76.86364,97.0,55,9.18148,75.0,65.73242494683001,62.97763181751,66.15754734333,74.2,63.0881636406,3.42308,22,WBA
10-25-2018,76.86364,97.0,55,9.18148,75.0,63.64932520398,63.0031391613,64.486816325085,75.74,64.39754062182,3.42308,22,WBA
10-26-2018,76.86364,97.0,55,9.18148,75.0,62.50999718136,62.4929922855,65.25628786275,76.23,64.81416057039,3.42308,22,WBA
10-29-2018,76.86364,97.0,55,9.18148,75.0,65.27329275861,64.1934818715,66.04701552024001,76.82,65.31580499825999,3.42308,22,WBA
10-30-2018,76.86364,97.0,55,9.18148,75.0,65.57087843616,65.124499919835,67.11832395942,78.8,66.9992896884,3.42308,22,WBA
10-31-2018,76.86364,97.0,55,9.18148,75.0,66.9992896884,66.02150817645,68.23214463825,79.77,67.82402713761,3.42308,22,WBA
11-01-2018,76.86364,97.0,55,9.18148,75.0,67.57745614764,67.3393876056,68.24914953411,79.9,67.9345589607,3.42308,22,WBA
11-02-2018,76.86364,97.0,55,9.18148,75.0,68.244898310145,66.75271869843,68.37668625306,79.3,67.4244120849,3.42308,22,WBA
11-05-2018,76.86364,97.0,55,9.18148,75.0,67.6794855228,67.19484599079,68.1896323986,79.97,67.99407609621,3.42308,22,WBA
11-06-2018,76.86364,97.0,55,9.18148,75.0,68.08760302344,67.66248062694,68.57224255545,80.6,68.5297303158,3.42308,22,WBA
11-07-2018,76.86364,97.0,55,9.18148,75.0,68.65726703475,68.491469300115,69.68606323428,81.91,69.64355099462999,3.42308,22,WBA
11-08-2018,76.86364,97.0,55,9.18148,75.0,69.669196103,69.50677711822,70.951451246,82.44,70.47274265928,3.42308,22,WBA
11-09-2018,76.86364,97.0,55,9.18148,75.0,70.53258123262,69.86580855826,70.93435451076,82.39,70.43000082118,3.42308,22,WBA
11-12-2018,76.86364,97.0,55,9.18148,75.0,70.43000082118,69.73758304396,70.60096817358,81.81,69.93419549922001,3.42308,22,WBA
11-13-2018,76.86364,97.0,55,9.18148,75.0,70.32742040974,69.60935752966,70.67790348216,81.92,70.02822754304,3.42308,22,WBA
11-14-2018,76.86364,97.0,55,9.18148,75.0,70.42145245356,69.18193914866,71.10532186316001,81.52,69.68629283823999,3.42308,22,WBA
11-15-2018,76.86364,97.0,55,9.18148,75.0,69.70338957348001,69.09645547246001,70.45564592404,82.29,70.34451714498,3.42308,22,WBA
11-16-2018,76.86364,97.0,55,9.18148,75.0,70.49838776214,69.72048630872,71.01128981933999,82.52,70.54112960024,3.42308,22,WBA
11-19-2018,76.86364,97.0,55,9.18148,75.0,70.38725898308,69.85726019064,70.94290287838,81.92,70.02822754304,3.38462,22,WBA
11-20-2018,76.86364,97.0,55,9.18148,75.0,69.31016466296,66.91662172936,69.86580855826,79.79,68.20742523998001,3.38462,22,WBA
11-21-2018,76.86364,97.0,55,9.18148,75.0,68.7288756648,68.11339319616,69.64355100014001,79.76,68.18178013712,3.38462,22,WBA
11-23-2018,76.86364,97.0,55,9.18148,75.0,67.62613624182,67.54065256562001,69.669196103,80.81,69.07935873722,3.38462,22,WBA
11-26-2018,76.86364,97.0,55,9.18148,75.0,69.61790589728,69.22468098676,70.25048510116001,81.7,69.8401634554,3.38462,22,WBA
11-27-2018,76.86364,97.0,55,9.18148,75.0,69.8829052935,69.580720498133,71.40451472986,83.52,71.39596636224,3.38462,22,WBA
11-28-2018,76.86364,97.0,55,9.18148,75.0,71.65241739084,70.7804838936,72.37048027092,84.64,72.35338353568001,3.38462,22,WBA
11-29-2018,76.86364,97.0,55,9.18148,75.0,71.66951412608,71.66951412608,72.77225354906,84.85,72.5328992557,3.38462,22,WBA
11-30-2018,76.86364,97.0,55,9.18148,75.0,72.5328992557,71.63104647179,72.92612416622,84.67,72.37902863854,3.38462,22,WBA
12-03-2018,77.86364,97.0,65,7.8468,75.0,72.68676987286,72.38757700616002,73.37063928246,85.69,73.25096213578,3.38462,22,WBA
12-04-2018,77.86364,97.0,65,7.8468,75.0,73.45612295866,70.43854918880001,73.78096092822001,82.82,70.79758062884,3.38462,22,WBA
12-06-2018,77.86364,97.0,65,7.8468,75.0,70.43854918880001,69.04516526674,71.43443401653,82.94,70.90016104028,3.38462,22,WBA
12-07-2018,77.86364,97.0,65,7.8468,75.0,70.45564592404,69.17339078104,71.13096696602,81.19,69.40419670678,3.38462,22,WBA
12-10-2018,77.86364,97.0,65,7.8468,75.0,69.7546797792,68.12194156378,70.02822754304,81.16,69.37855160392,3.38462,22,WBA
12-11-2018,77.86364,97.0,65,7.8468,75.0,70.03677591066001,69.0280685315,70.3958073507,81.81,69.93419549922001,3.38462,22,WBA
12-12-2018,78.36364,97.0,65,8.48285,75.0,70.48129102690001,70.19064652782001,71.23354737746,82.44,70.47274265928,3.38462,22,WBA
12-13-2018,78.36364,97.0,65,8.48285,75.0,70.70354858502,69.82306672016001,71.07112839268001,82.32,70.37016224784,3.38462,22,WBA
12-14-2018,78.13636,97.0,65,8.688,75.0,67.76291012374,67.05339561128,68.4724246362,78.74,67.30984663987999,3.34615,22,WBA
12-17-2018,78.13636,97.0,65,8.688,75.0,66.60888049504,64.7966265596,66.99355703794001,76.22,65.15565799964,3.34615,22,WBA
12-18-2018,78.5,97.0,68,8.33803,75.5,65.78823720352,64.42904675194,66.41226803978,75.48,64.52307879576,3.38462,22,WBA
12-19-2018,78.47826,97.0,68,8.15539,76.0,64.8393683977,62.05260055358001,64.91630370628,73.29,62.65098628698001,3.38462,23,WBA
12-20-2018,77.95652,95.0,68,7.66402,75.0,61.44566645256,58.51785054271,61.82179462784,69.61,59.50518700282,3.38462,23,WBA
12-21-2018,77.65217,95.0,63,8.079,75.0,59.530832105680005,57.09454733398001,60.9498611306,67.26,57.49632061212001,3.38462,23,WBA
12-24-2018,77.65217,95.0,63,8.079,75.0,57.24841795114,55.66696994144001,57.4450304064,65.26,55.786647088120006,3.38462,23,WBA
