 Date,AVGO Price Target,AVGO Price Target - High,AVGO Price Target - Low,AVGO Price Target - StdDev,AVGO Price Target - Median,AVGO Open,AVGO Low,AVGO High,AVGO Close,AVGO Adj. Close,AVGO Rating,AVGO Price Target - #,Ticker
06-30-2017,276.45455,305,203,18.72786,280.0,196.210009350612,193.378180799016,196.558797617964,233.05,193.53596596758,4.68571,33,AVGO
07-03-2017,276.45455,305,203,18.72786,280.0,194.748420420756,190.239086392848,195.354647647344,229.76,190.803791206656,4.68571,33,AVGO
07-05-2017,276.45455,305,203,18.72786,280.0,191.8335470436,190.263999840516,192.938043223548,231.61,192.340120479516,4.68571,33,AVGO
07-06-2017,276.45455,305,203,18.72786,280.0,188.976805044336,188.926978149,195.761567292588,235.04,195.188557996224,4.68571,33,AVGO
07-07-2017,276.45455,305,203,18.72786,280.0,195.40447454268,195.379561095012,199.465366512564,239.62,198.992011006872,4.68571,33,AVGO
07-10-2017,276.34375,305,203,19.00758,277.5,199.731109954356,198.319347919836,200.918650959864,241.77,200.777474756412,4.67647,32,AVGO
07-11-2017,276.34375,305,203,19.00758,277.5,200.9684778552,198.801007908084,201.46674680856,240.89,200.046680291484,4.67647,32,AVGO
07-12-2017,276.45455,305,203,18.72786,280.0,201.7989261108,200.187856494936,205.270199819208,246.42,204.639059144952,4.68571,33,AVGO
07-13-2017,276.45455,305,203,18.72786,280.0,205.220372923872,204.74701741818,207.504105626772,247.31,205.378158092436,4.68571,33,AVGO
07-14-2017,276.45455,305,203,18.72786,280.0,206.474349789828,205.82660015046,207.94424320224,250.29,207.852893894124,4.68571,33,AVGO
07-17-2017,276.75758,305,203,18.86319,280.0,208.268118021924,206.665352888616,209.57192178321603,249.02,206.798224609512,4.68571,33,AVGO
07-18-2017,276.75758,305,203,18.86319,280.0,205.336635679656,204.340097772936,208.384380777708,250.88,208.342858364928,4.68571,33,AVGO
07-19-2017,276.75758,305,203,18.86319,280.0,209.2729604112,208.06881044058,211.382298980424,254.4,211.26603622464,4.68571,33,AVGO
07-20-2017,276.75758,305,203,18.86319,280.0,211.3490810502,209.56361730066,211.764305178,253.43,210.460501416708,4.68571,33,AVGO
07-21-2017,276.75758,305,203,18.86319,280.0,208.882649731068,207.994070097576,210.535241759712,253.11,210.19475797491603,4.68571,33,AVGO
07-24-2017,276.75758,305,203,18.86319,280.0,210.344238660924,209.015521451964,210.668113480608,253.03,210.128322114468,4.68571,33,AVGO
07-25-2017,276.75758,305,203,18.86319,280.0,209.93731901568,207.761544586008,211.274340707196,254.3,211.18299139908,4.68571,33,AVGO
07-26-2017,276.75758,305,203,18.86319,280.0,211.506866218764,211.448734840872,214.413435113364,257.01,213.433506171756,4.68571,33,AVGO
07-27-2017,276.75758,305,203,18.86319,280.0,214.430044078476,206.74009323162,214.662569590044,250.95,208.40098974282,4.68571,33,AVGO
07-28-2017,276.75758,305,203,18.86319,280.0,206.715179783952,205.535943261,208.538013704994,250.37,207.919329754572,4.68571,33,AVGO
07-31-2017,276.75758,305,203,18.86319,280.0,208.425903190488,203.841828819576,209.64666212622,246.66,204.838366726296,4.68571,33,AVGO
08-01-2017,276.75758,305,203,18.86319,280.0,206.142170487588,205.087501202976,207.6120639,248.39,206.275042208484,4.68571,33,AVGO
08-02-2017,276.75758,305,203,18.86319,280.0,211.43212587576,208.488186809658,213.657727200768,253.36,210.402370038816,4.68571,33,AVGO
08-03-2017,276.75758,305,203,18.86319,280.0,209.945623498236,205.311722231988,210.1034086668,250.29,207.852893894124,4.68571,33,AVGO
08-04-2017,276.75758,305,203,18.86319,280.0,208.222443367866,206.050821179472,208.417598707932,249.17,206.922791847852,4.68571,33,AVGO
08-07-2017,276.75758,305,203,18.86319,280.0,207.105490464084,206.69857081884,210.012059358684,252.44,209.638357643664,4.68571,33,AVGO
08-08-2017,276.75758,305,203,18.86319,280.0,209.256351446088,207.960852167352,211.174686916524,251.36,208.741473527616,4.68571,33,AVGO
08-09-2017,276.75758,305,203,18.86319,280.0,207.221753219868,205.552552226112,207.911025272016,249.17,206.922791847852,4.68571,33,AVGO
08-10-2017,276.75758,305,203,18.86319,280.0,204.838366726296,199.689587541576,205.1207191332,240.71,199.897199605476,4.68571,33,AVGO
08-11-2017,276.75758,305,203,18.86319,280.0,199.34910375678,198.22799861172,203.659130203344,244.17,202.770550569852,4.68571,33,AVGO
08-14-2017,276.75758,305,203,18.86319,280.0,205.004456377416,204.2902708776,208.6501242195,250.91,208.367771812596,4.68571,33,AVGO
08-15-2017,276.75758,305,203,18.86319,280.0,209.43905006232,208.666733184612,210.983683817736,253.69,210.676417963164,4.68571,33,AVGO
08-16-2017,276.75758,305,203,18.86319,280.0,211.199600364192,209.115175242636,211.548388631544,253.42,210.452196934152,4.68571,33,AVGO
08-17-2017,276.75758,305,203,18.86319,280.0,210.1034086668,204.83006224374,211.1414689863,246.95,205.07919672042,4.68571,33,AVGO
08-18-2017,276.75758,305,203,18.86319,280.0,205.394767057548,204.398229150828,208.841127318288,249.37,207.088881498972,4.68571,33,AVGO
08-21-2017,276.75758,305,203,18.86319,280.0,209.181611103084,204.439751563608,209.181611103084,249.62,207.296493562872,4.68571,33,AVGO
08-22-2017,276.75758,305,203,18.86319,280.0,209.131784207748,208.4425121556,212.752538602164,255.19,211.922090346564,4.68571,33,AVGO
08-23-2017,277.60606,305,203,19.25576,280.0,210.867421061952,210.427283486484,215.01135785739604,256.92,213.358765828752,4.68571,33,AVGO
08-24-2017,277.53125,305,203,19.54959,280.0,214.812050276052,208.52555698116,215.38505957241605,255.05,211.80582759078,4.68571,32,AVGO
08-25-2017,284.57576,315,203,19.95302,290.0,209.4805724751,202.446675750168,211.26603622464,245.59,203.949787092804,4.68571,33,AVGO
08-28-2017,284.57576,315,203,19.95302,290.0,205.153937063424,201.3839511174767,205.652206016784,243.25,202.0065381747,4.68571,33,AVGO
08-29-2017,284.57576,315,203,19.95302,290.0,200.378859593724,199.332494791668,203.111034354648,241.73,200.744256826188,4.68571,33,AVGO
08-30-2017,284.57576,315,203,19.95302,290.0,200.603080622736,200.0392062571836,204.572623284504,246.02,204.306879842712,4.68571,33,AVGO
08-31-2017,284.57576,315,203,19.95302,290.0,204.805148796072,203.91656916258,209.713097986668,252.07,209.331091789092,4.68571,33,AVGO
09-01-2017,284.57576,315,203,19.95302,290.0,209.547008335548,209.52209488788,212.046657584904,252.73,209.879187637788,4.68571,33,AVGO
09-05-2017,284.57576,315,203,19.95302,290.0,207.711717690672,205.13732809831205,209.879187637788,249.05,206.82313805718,4.68571,33,AVGO
09-06-2017,284.57576,315,203,19.95302,290.0,208.118637335916,205.70203291212,208.699951114836,249.38,207.097185981528,4.68571,33,AVGO
09-07-2017,284.57576,315,203,19.95302,290.0,207.437669766324,204.398229150828,207.6120639,246.55,204.74701741818,4.68571,33,AVGO
09-08-2017,284.57576,315,203,19.95302,290.0,204.223835017152,201.88205398118555,204.6199588350732,244.11,202.720723674516,4.68571,33,AVGO
09-11-2017,284.57576,315,203,19.95302,290.0,205.187154993648,204.298575360156,206.150474970144,247.74,205.735250842344,4.68571,33,AVGO
09-12-2017,284.57576,315,203,19.95302,290.0,207.329711493096,203.8750467498,207.396147353544,247.14,205.236981888984,4.62857,33,AVGO
09-13-2017,284.57576,315,203,19.95302,290.0,204.140790191592,203.58438986034,205.876427045796,246.24,204.489578458944,4.62857,33,AVGO
09-14-2017,284.57576,315,203,19.95302,290.0,203.144252284872,201.998233692144,205.544247743556,246.95,205.07919672042,4.62857,33,AVGO
09-15-2017,284.57576,315,203,19.95302,290.0,205.643901534228,203.55117193011603,208.600297324164,250.55,208.06881044058,4.62857,33,AVGO
09-18-2017,285.60606,315,203,20.20492,290.0,209.336251584615,207.30167499084305,210.820491886629,249.82,208.310624859066,4.62857,33,AVGO
09-19-2017,285.60606,315,203,20.20492,290.0,209.436312728571,207.06819898827905,210.0032424933684,249.76,208.260594287088,4.62857,33,AVGO
09-20-2017,285.60606,315,203,20.20492,290.0,208.243917429762,198.337864178118,208.360655431044,242.91,202.548770652933,4.62857,33,AVGO
09-21-2017,286.36364,315,203,19.88424,290.0,202.173541363098,198.604693895334,202.37366365101,240.38,200.439148201194,4.62857,33,AVGO
09-22-2017,286.36364,315,203,19.88424,290.0,198.738108753942,198.554663323356,200.7435008473935,239.24,199.488567333612,4.62857,33,AVGO
09-25-2017,286.36364,315,203,19.88424,290.0,197.77918945769704,193.059638834439,198.29617203480305,235.51,196.378333442313,4.62857,33,AVGO
09-26-2017,286.36364,315,203,19.88424,290.0,198.354541035444,196.211564869053,200.080595768685,237.27,197.84589688700103,4.62857,33,AVGO
09-27-2017,286.36364,315,203,19.88424,290.0,199.70536647885,198.938231041854,202.348648365021,240.58,200.605916774454,4.62857,33,AVGO
09-28-2017,286.36364,315,203,19.88424,290.0,199.713704907513,199.70536647885,202.92399994276803,242.94,202.573785938922,4.62857,33,AVGO
09-29-2017,286.36364,315,203,19.88424,290.0,202.573785938922,201.381390640113,203.691135379764,242.54,202.240248792402,4.62857,33,AVGO
10-02-2017,286.36364,315,203,19.88424,290.0,204.549993532053,199.913827195425,204.549993532053,240.47,200.514194059161,4.62857,33,AVGO
10-03-2017,286.36364,315,203,19.88424,290.0,200.188995341304,198.362879464107,200.9102694206535,239.5,199.70536647885,4.62857,33,AVGO
10-04-2017,286.36364,315,203,19.88424,290.0,199.104999615114,198.046019174913,202.06514179047903,242.0,201.7899736446,4.62857,33,AVGO
10-05-2017,286.36364,315,203,19.88424,290.0,202.84895408480105,202.098495505131,204.908545964562,243.67,203.182491231321,4.62857,33,AVGO
10-06-2017,286.36364,315,203,19.88424,290.0,200.37244077189,200.37244077189,204.91688439322505,245.74,204.908545964562,4.62857,33,AVGO
10-09-2017,286.36364,315,203,19.88424,290.0,205.1253451098,204.616700961357,206.16764869267504,246.42,205.475559113646,4.62857,33,AVGO
10-10-2017,286.36364,315,203,19.88424,290.0,206.40112469523905,202.657170225552,206.926445701008,245.99,205.117006681137,4.62857,33,AVGO
10-11-2017,286.36364,315,203,19.88424,290.0,204.46660924542303,204.408240244782,209.436312728571,250.4,208.79425372152,4.62857,33,AVGO
10-12-2017,286.36364,315,203,19.88424,290.0,208.810930578846,207.026506844964,209.528035443864,248.74,207.410074563462,4.62857,33,AVGO
10-13-2017,286.36364,315,203,19.88424,290.0,208.585793004945,206.35109412326105,209.161144582692,247.96,206.759677127748,4.62857,33,AVGO
10-16-2017,286.51515,315,203,19.96834,290.0,207.276659704854,204.80848482060605,208.018779855861,246.67,205.684019830221,4.62857,33,AVGO
10-17-2017,286.51515,315,203,19.96834,290.0,204.991930251192,202.073480219142,205.075314537822,242.62,202.306956221706,4.62857,33,AVGO
10-18-2017,286.81818,315,203,20.09441,290.0,202.89898465677905,199.95551933874003,203.966303525643,244.0,203.4576593772,4.62857,33,AVGO
10-19-2017,286.81818,315,203,20.09441,290.0,200.806039062366,198.7584545198797,203.76618123773105,244.29,203.699473808427,4.62857,33,AVGO
10-20-2017,286.81818,315,203,20.09441,290.0,205.925834261448,203.257537089288,205.9591879761,244.24,203.65778166511203,4.62857,33,AVGO
10-23-2017,286.81818,315,203,20.09441,290.0,204.441593959434,202.382002079673,204.82933089226356,244.27,203.682796951101,4.62857,33,AVGO
10-24-2017,286.81818,315,203,20.09441,290.0,204.349871244141,203.54938209249303,206.909768843682,247.68,206.526201125184,4.62857,33,AVGO
10-25-2017,286.81818,315,203,20.09441,290.0,205.025283965844,203.649443236449,207.56433549372755,245.82,204.975253393866,4.62857,33,AVGO
10-26-2017,286.81818,315,203,20.09441,290.0,206.184325550001,203.257537089288,206.667954412455,243.76,203.257537089288,4.62857,33,AVGO
10-27-2017,286.81818,315,203,20.09441,290.0,203.932949810991,202.448709508977,210.95390674523705,252.9,210.87886088727,4.62857,33,AVGO
10-30-2017,286.81818,315,203,20.09441,290.0,211.21239803379,211.18738274780105,218.63359954386,261.23,217.82477196354904,4.62857,33,AVGO
10-31-2017,286.81818,315,203,20.09441,290.0,218.88375240375,217.88314096419003,222.38589244221,263.91,220.05947084523305,4.62857,33,AVGO
11-01-2017,286.71875,315,203,20.39797,290.0,220.33463899111203,214.205893923807,221.502019003932,259.29,216.20711680292703,4.61765,32,AVGO
11-02-2017,287.5,315,203,20.86714,290.0,218.60858425787103,207.518474136081,220.668176137632,259.5,216.38222380485,4.61765,32,AVGO
11-03-2017,287.5,315,203,20.86714,290.0,220.159531989189,214.38933935439303,231.8083168314,273.63,228.16442350566905,4.61765,32,AVGO
11-06-2017,288.35714,315,203,22.30665,295.0,232.05846969129,225.16258918698895,234.97691972334,277.52,231.408072255576,4.66667,28,AVGO
11-07-2017,291.25926,325,203,23.45459,300.0,227.2513655670705,223.086320449902,228.88986679935,271.32,226.238246484516,4.68966,27,AVGO
11-08-2017,291.25926,325,203,23.45459,300.0,224.578899180579,222.836167590012,228.322853650266,272.4,227.13879678012,4.68966,27,AVGO
11-09-2017,291.25926,325,203,23.45459,300.0,224.003547602832,218.88375240375,225.47111104752,265.64,221.502019003932,4.68966,27,AVGO
11-10-2017,291.25926,325,203,23.45459,300.0,221.62709543387703,219.80097955668003,222.335861870232,264.96,220.935005854848,4.68966,27,AVGO
11-13-2017,291.25926,325,203,23.45459,300.0,218.88375240375,218.09160168076505,221.785525578474,265.01,220.976697998163,4.68966,27,AVGO
11-14-2017,291.25926,325,203,23.45459,300.0,219.55082669679,217.849787249538,221.451988431954,263.26,219.517472982138,4.68966,27,AVGO
11-15-2017,291.25926,325,203,23.45459,300.0,218.71698383049,215.15655817567568,222.6360453021,265.6,221.46866528928004,4.68966,27,AVGO
11-16-2017,291.25926,325,203,23.45459,300.0,222.46927672884,221.893925151093,229.014943229295,272.11,226.89698234889303,4.68966,27,AVGO
11-17-2017,288.53571,325,200,28.94636,300.0,226.613475774351,223.828440600909,226.89698234889303,271.86,226.688521632318,4.66667,28,AVGO
11-20-2017,293.17857,330,203,24.44973,300.0,227.322242210706,226.296615485157,230.766013248525,274.88,229.206727088544,4.66667,28,AVGO
11-21-2017,294.03571,330,227,21.51824,300.0,230.22401538543,229.23174237453304,231.9792546189915,276.59,230.63259838991695,4.66667,28,AVGO
11-22-2017,294.03571,330,227,21.51824,300.0,230.991150822426,228.61511557490417,231.566502400173,275.37,229.615310093031,4.66667,28,AVGO
11-24-2017,294.03571,330,227,21.51824,300.0,230.69930581922105,230.565890960613,235.96919273423703,282.38,235.460548585794,4.66667,28,AVGO
11-27-2017,294.03571,330,227,21.51824,300.0,233.692801709238,233.284218704751,238.212230044584,284.62,237.328356606306,4.66667,28,AVGO
11-28-2017,294.03571,330,227,21.51824,300.0,237.528478894218,230.841059106492,237.56183260887,277.4,231.30801111162,4.66667,28,AVGO
11-29-2017,294.5,330,227,21.78056,300.0,231.8083168314,220.859959996881,231.9208856183505,271.5,226.38833820045,4.66667,28,AVGO
11-30-2017,294.5,330,227,21.78056,300.0,226.621814203014,225.21261975896695,232.10074552461143,277.94,231.758286259422,4.66667,28,AVGO
12-01-2017,294.5,330,227,21.78056,300.0,229.481895234423,220.176208846515,229.732048094313,271.56,226.438368772428,4.66667,28,AVGO
12-04-2017,299.14286,335,227,23.15278,300.0,228.39789950823305,216.915883239282,228.906543656676,263.61,219.80931798534303,4.66667,28,AVGO
12-05-2017,302.25926,335,227,21.00898,300.0,219.01716726235804,217.174374527835,221.902263579756,261.65,218.174985967395,4.72414,27,AVGO
12-06-2017,303.48148,335,227,21.89938,300.0,215.823549084429,211.96285661346,220.48473070704603,263.89,220.042793987907,4.7,27,AVGO
12-07-2017,315.89286,340,227,21.60744,320.0,229.215065517207,218.19399758474665,229.89047823891,263.89,220.042793987907,4.7,28,AVGO
12-08-2017,315.89286,340,227,21.60744,320.0,221.61041857655096,216.21545523159003,222.586014730122,259.91,216.72409938003304,4.7,28,AVGO
12-11-2017,315.89286,340,227,21.60744,320.0,216.248808946242,215.79019536977705,219.75928741336503,259.95,216.757453094685,4.7,28,AVGO
12-12-2017,316.89286,340,227,21.81962,322.5,216.26548580356803,213.22612855590447,217.532926960344,258.7,215.71514951181,4.7,28,AVGO
12-13-2017,316.89286,340,227,21.81962,322.5,217.14102081318305,216.949236953934,219.54248826812704,262.03,218.49184625658896,4.7,28,AVGO
12-14-2017,316.71429,340,227,21.81392,322.5,218.750337545142,214.04746377921,219.3006738369,259.34,216.248808946242,4.7,28,AVGO
12-15-2017,316.71429,340,227,21.81392,322.5,218.174985967395,215.34617404347225,221.8022024358,265.73,221.57706486189903,4.7,28,AVGO
12-18-2017,316.71429,340,227,21.81392,322.5,221.661001938608,220.410339666234,223.700672624426,264.39,221.921206840914,4.7,28,AVGO
12-19-2017,316.71429,340,227,21.81392,322.5,221.00629282958,219.3031258383893,222.67353475683936,263.7,221.34204109062,4.7,28,AVGO
12-20-2017,316.71429,340,227,21.81392,322.5,223.390105482964,220.569820090228,223.56637332001003,265.64,222.970420156664,4.7,28,AVGO
12-21-2017,316.71429,340,227,21.81392,322.5,223.23062505897,219.134496274282,223.48243625475,261.53,219.520606774478,4.7,28,AVGO
12-22-2017,316.71429,340,227,21.81392,322.5,219.764024263732,217.14518782762,221.0656363347188,262.35,220.20889070961,4.7,28,AVGO
12-26-2017,316.71429,340,227,21.81392,322.5,215.911312968298,212.688129662314,220.20889070961,258.1,216.64156543606,4.7,28,AVGO
12-27-2017,316.71429,340,227,21.81392,322.5,217.262699718984,216.9773136971,219.5873367413597,259.12,217.497723501712,4.7,28,AVGO
12-28-2017,316.22222,340,227,22.06108,320.0,218.370668980416,217.01928222973,218.90786619808,260.42,218.588905350092,4.68966,27,AVGO
12-29-2017,316.22222,340,227,22.06108,320.0,218.043314425902,215.416084283264,219.868945595307,256.9,215.63432065294,4.68966,27,AVGO
01-02-2018,317.61538,340,227,21.28394,322.5,218.043314425902,216.196698990182,224.5316495705,267.01,224.120357950726,4.68966,26,AVGO
01-03-2018,317.61538,340,227,21.28394,322.5,224.35118488019103,223.297774711178,227.242816778398,269.93,226.571320256318,4.68966,26,AVGO
01-04-2018,317.61538,340,227,21.28394,322.5,227.964675539634,225.312264277418,228.107368550576,270.02,226.646863615052,4.68966,26,AVGO
01-05-2018,317.61538,340,227,21.28394,322.5,228.283636387622,226.16842234307,230.205795182076,271.62,227.989856659212,4.68966,26,AVGO
01-08-2018,317.61538,340,227,21.28394,322.5,227.402297202392,225.841067788556,228.77047136613,272.27,228.535447583402,4.68966,26,AVGO
01-09-2018,317.61538,340,227,21.28394,322.5,229.198550398956,225.110815320794,229.86165321451003,268.5,225.3710202231,4.68966,26,AVGO
01-10-2018,317.61538,340,227,21.28394,322.5,223.255806178548,218.849110252398,223.390105482964,262.83,220.611788622858,4.68966,26,AVGO
01-11-2018,317.61538,340,227,21.28394,322.5,221.232922905782,219.53739418753,221.46794668851,263.5,221.1741669601,4.68966,26,AVGO
01-12-2018,318.52,340,227,21.20966,325.0,221.081836188314,219.923504687726,222.701821547832,264.29,221.837269775654,4.67857,25,AVGO
01-16-2018,318.52,340,227,21.20966,325.0,222.584309656468,219.629724959316,224.1119642442,263.25,220.96432429695,4.67857,25,AVGO
01-17-2018,318.52,340,227,21.20966,325.0,222.836120852248,218.622480176196,223.717460037478,265.81,223.113113167606,4.67857,25,AVGO
01-18-2018,318.52,340,227,21.20966,325.0,222.819333439196,221.996750199648,226.680438441156,269.8,226.46220207148,4.67857,25,AVGO
01-19-2018,318.52,340,227,21.20966,325.0,225.91661114729,223.331349537282,226.160028636544,266.39,223.599948146114,4.67857,25,AVGO
01-22-2018,318.52,340,227,21.20966,325.0,222.97881386319,218.756779480612,223.918908994102,262.11,220.007441752986,4.67857,25,AVGO
01-23-2018,318.52,340,227,21.20966,325.0,219.696874611524,216.649959142586,221.9388336246186,262.9,220.67054456854,4.67857,25,AVGO
01-24-2018,318.32,340,227,21.21833,325.0,219.05055920902203,214.8788870656,220.981111710002,256.86,215.600745826836,4.67857,25,AVGO
01-25-2018,318.32,340,227,21.21833,325.0,216.339392001124,207.3245511922,216.423329066384,247.29,207.567968681454,4.67857,25,AVGO
01-26-2018,318.32,340,227,21.21833,325.0,209.355828171492,205.84776246601555,210.64006526997,250.79,210.505765965554,4.71429,25,AVGO
01-29-2018,318.32,340,227,21.21833,325.0,208.398945627528,204.378360201574,209.414584117174,245.47,206.040314093722,4.71429,25,AVGO
01-30-2018,318.32,340,227,21.21833,325.0,202.49816993975,198.939238372726,205.670991006578,240.98,202.271539863548,4.71429,25,AVGO
01-31-2018,319.76,340,255,16.63317,325.0,209.84266315,205.528297995636,212.478286999164,248.03,208.189102964378,4.71429,25,AVGO
02-01-2018,319.96,340,255,16.78447,325.0,202.892674146472,199.85415238406,206.40124347434,238.79,200.433318134354,4.71429,25,AVGO
02-02-2018,320.72,344,255,17.41383,325.0,198.737789416102,196.488276067134,199.736640492696,235.48,197.655001274248,4.71429,25,AVGO
02-05-2018,320.72,344,255,17.41383,325.0,196.983504752168,191.04109628002104,204.8064392344,228.1,191.46044585806,4.71429,25,AVGO
02-06-2018,320.72,344,255,17.41383,325.0,189.378806639612,188.77445976974,201.78470488504,240.38,201.767917471988,4.71429,25,AVGO
02-07-2018,320.72,344,255,17.41383,325.0,200.408137014776,198.9308446662,204.05100564706,237.38,199.249805514188,4.71429,25,AVGO
02-08-2018,320.72,344,255,17.41383,325.0,199.258199220714,192.643958478226,200.206688058152,229.57,192.694320717382,4.71429,25,AVGO
02-09-2018,320.72,344,255,17.41383,325.0,195.397094218754,189.90761015075,199.031569144512,235.5,197.6717886873,4.71429,25,AVGO
02-12-2018,320.72,344,255,17.41383,325.0,199.652703427436,199.3505299925,206.048707800248,244.4,205.14218749544,4.71429,25,AVGO
02-13-2018,320.72,344,255,17.41383,325.0,202.296720983126,201.499318863156,206.510361659178,245.86,206.367668648236,4.71429,25,AVGO
02-14-2018,320.72,344,255,17.41383,325.0,205.645809887,204.369966495048,208.70951276899,247.66,207.878535822916,4.71429,25,AVGO
02-15-2018,320.72,344,255,17.41383,325.0,209.238316280128,205.167368615018,211.387105150784,251.83,211.378711444258,4.71429,25,AVGO
02-16-2018,320.72,344,255,17.41383,325.0,210.908663878802,208.197496670904,211.831971596662,248.89,208.910961725614,4.71429,25,AVGO
02-20-2018,320.72,344,255,17.41383,325.0,208.79344983425,207.761023931552,214.660650695924,249.62,209.523702302012,4.71429,25,AVGO
02-21-2018,320.72,344,255,17.41383,325.0,211.932696074974,208.5399598971648,212.755279314522,248.62,208.684331649412,4.71429,25,AVGO
02-22-2018,320.72,344,255,17.41383,325.0,209.104016975712,208.390551921002,212.44471217306,249.35,209.29707222581,4.71429,25,AVGO
02-23-2018,320.72,344,255,17.41383,325.0,211.638916346564,210.086080639254,214.064697532578,253.71,212.956728271146,4.71429,25,AVGO
02-26-2018,320.72,344,255,17.41383,325.0,211.487829629096,210.6820338026,213.569468847544,252.95,212.31880657517,4.71429,25,AVGO
02-27-2018,320.72,344,255,17.41383,325.0,211.596947813934,211.252805846368,214.601894750242,251.81,211.361924031206,4.71429,25,AVGO
02-28-2018,320.72,344,255,17.41383,325.0,213.267295412608,206.468393126548,213.611437380174,246.46,206.871291039796,4.71429,25,AVGO
03-01-2018,320.72,344,255,17.41383,325.0,206.367668648236,202.548532178906,209.104016975712,243.31,204.227273484106,4.71429,25,AVGO
03-02-2018,320.72,344,255,17.41383,325.0,201.809886004618,201.642011874098,210.833120520068,250.87,210.572915617762,4.71429,25,AVGO
03-05-2018,320.72,344,255,17.41383,325.0,209.75872608474,204.319604255892,210.963222971221,246.98,207.307763779148,4.71429,25,AVGO
03-06-2018,320.72,344,255,17.41383,325.0,209.263497399706,207.593149801032,210.93384499838,250.96,210.648458976496,4.71429,25,AVGO
03-07-2018,320.72,344,255,17.41383,325.0,208.743087595094,205.0851102910632,209.33904075844,247.05,207.36651972483,4.71429,25,AVGO
03-08-2018,320.72,344,255,17.41383,325.0,208.382158214476,206.413834034129,208.41573304058,246.95,207.28258265957,4.71429,25,AVGO
03-09-2018,320.72,344,255,17.41383,325.0,208.650756823308,207.853354703338,213.430972689865,253.78,213.015484216828,4.71429,25,AVGO
03-12-2018,321.32,345,255,17.97269,325.0,218.78196060019,217.917408828012,221.8450759227232,262.84,220.620182329384,4.71429,25,AVGO
03-13-2018,320.96,345,255,17.60109,325.0,223.633522972218,218.429424926098,229.86165321451003,261.22,219.26040187217205,4.71429,25,AVGO
03-14-2018,320.96,345,255,17.60109,325.0,219.9151109812,214.16542201089,220.200497003084,260.59,218.731598361034,4.71429,25,AVGO
03-15-2018,321.81481,345,255,17.32486,325.0,221.367222210198,221.1741669601,225.70676848414,267.76,224.749885940176,4.7333300000000005,27,AVGO
03-16-2018,323.7931,350,260,18.27827,325.0,220.7544816338,213.544287727966,221.25810402536,254.87,213.930398228162,4.65625,29,AVGO
03-19-2018,323.16667,350,260,18.28494,325.0,212.44471217306,203.7756920730072,215.290178685374,244.95,205.60384135437,4.63636,30,AVGO
03-20-2018,322.16667,350,260,18.69952,325.0,205.72974695226,202.523351059328,208.20589037743,242.36,203.429871364136,4.63636,30,AVGO
03-21-2018,322.16667,350,260,18.69952,325.0,203.40450709726,202.96485981282,211.86771732273,246.0,207.986984562,4.63636,30,AVGO
03-22-2018,322.16667,350,260,18.69952,325.0,204.63044664041,204.1823446005,208.59530421806653,243.57,205.93247898279,4.63636,30,AVGO
03-23-2018,322.16667,350,260,18.69952,325.0,205.77183862886,203.25654887653505,207.32328625760505,242.48,205.01091063656,4.63636,30,AVGO
03-26-2018,323.0,350,260,18.39157,325.0,209.39892872549,203.34532380897,210.37968036001,247.73,209.44965725831,4.6,32,AVGO
03-27-2018,323.0,350,260,18.39157,325.0,209.74557369976003,204.2668921552,214.96215782475,244.37,206.60885942039,4.6,32,AVGO
03-28-2018,323.0,350,260,18.39157,325.0,206.36367151176003,199.1940388732,208.77327682071,236.68,200.10715246396,4.6,32,AVGO
03-29-2018,323.0,350,260,18.39157,325.0,201.29927298523,198.48383941372,203.62433073948,235.65,199.23631265055,4.6,32,AVGO
04-02-2018,323.0,350,260,18.39157,325.0,197.79900422065,190.60400731568,199.63368615764003,227.68,192.49787254096,4.6,32,AVGO
04-03-2018,323.0,350,260,18.39157,325.0,195.18648478042,192.10049903387,200.36079512806,236.78,200.19170001866,4.62857,32,AVGO
04-04-2018,323.81818,350,260,18.69282,325.0,194.50164958735,194.0366380365,201.15554214224,236.99,200.36924988353,4.63889,33,AVGO
04-05-2018,323.81818,350,260,18.69282,325.0,203.55669269572,198.686753545,204.33453019896,236.31,199.79432651157,4.63889,33,AVGO
04-06-2018,323.81818,350,260,18.69282,325.0,197.61299960031,192.56551058472,199.98878588738,228.87,193.50398844189,4.63889,33,AVGO
04-09-2018,323.81818,350,260,18.69282,325.0,194.44246629906,193.83372390522,202.62666959402,234.74,198.46692990278,4.63889,33,AVGO
04-10-2018,323.81818,350,260,18.69282,325.0,202.54212203932,200.93571850002,204.23307313332,239.75,202.70276239325,4.63889,33,AVGO
04-11-2018,323.81818,350,260,18.69282,325.0,201.32463725164,200.44534268276,203.52287367384,240.32,203.18468345504,4.63889,33,AVGO
04-12-2018,320.32353,350,205,27.24261,325.0,204.12316131221,200.4622521937,205.14618672408,239.43,202.43221021821003,4.64865,34,AVGO
04-13-2018,323.58824,352,260,19.35902,325.0,211.36888675,207.0569614603,213.059837844,246.94,208.78173157618,4.64865,34,AVGO
04-16-2018,323.58824,352,260,19.35902,325.0,210.59950400223,207.71643238696,211.27588443983,249.37,210.83623715539,4.64865,34,AVGO
04-17-2018,323.58824,352,260,19.35902,325.0,212.12135998683,211.06451555308,213.77849205895,251.74,212.84001420178,4.64865,34,AVGO
