 Date,GILD Price Target,GILD Price Target - High,GILD Price Target - Low,GILD Price Target - StdDev,GILD Price Target - Median,GILD Open,GILD Low,GILD High,GILD Close,GILD Adj. Close,GILD Rating,GILD Price Target - #,Ticker
12-23-2014,121.5,152.0,84.0,17.60359,125.0,72.119324330017,66.359660916015,72.18881088594999,89.45,69.061915868965,4.33333,22,GILD
12-24-2014,121.5,152.0,84.0,17.60359,125.0,68.699041632426,68.606392891182,71.547990425679,91.29,70.482529901373,4.33333,22,GILD
12-26-2014,121.5,152.0,84.0,17.60359,125.0,71.617476981612,71.270044201947,72.852793531532,93.79,72.412712010623,4.33333,22,GILD
12-29-2014,121.68182,152.0,84.0,17.40007,125.0,74.17303809425898,73.65574928898,75.215336433254,97.3,75.12268769200999,4.37037,22,GILD
12-30-2014,121.68182,152.0,84.0,17.40007,125.0,75.462399743238,73.400965250559,75.84843616508799,95.275,73.5592401835175,4.33333,22,GILD
12-31-2014,121.68182,152.0,84.0,17.40007,125.0,74.11899299519999,72.760144790288,74.698047627975,94.26,72.775586247162,4.33333,22,GILD
01-02-2015,121.68182,152.0,84.0,17.40007,125.0,73.455010349618,72.976325186524,74.620840343605,94.91,73.27743359556699,4.33333,22,GILD
01-05-2015,121.95652,150.0,84.0,16.29211,125.0,73.532217633988,71.941747575966,76.226751858501,96.785,74.72507017750449,4.32143,23,GILD
01-06-2015,121.95652,150.0,84.0,16.29211,125.0,76.02601291913899,74.188479551133,76.69763908587363,97.65,75.392913187305,4.32143,23,GILD
01-07-2015,121.95652,150.0,84.0,16.29211,125.0,76.674554107847,76.002850733828,77.13007708563,99.48,76.805806491276,4.32143,23,GILD
01-08-2015,121.95652,150.0,84.0,16.29211,125.0,77.82494264495999,77.431185494673,79.098862837065,102.3,78.98305191051,4.32143,23,GILD
01-09-2015,122.13043,150.0,84.0,15.98995,125.0,79.924980779824,78.558411846475,80.16432336137099,102.21,78.91356535457699,4.32143,23,GILD
01-12-2015,122.13043,150.0,84.0,15.98995,125.0,79.399971246108,77.794059731212,79.786007667958,101.21,78.14149251087699,4.32143,23,GILD
01-13-2015,122.13043,150.0,84.0,15.98995,125.0,78.63561913084499,73.53993836242499,78.658781316156,97.21,75.05320113607699,4.32143,23,GILD
01-14-2015,122.13043,150.0,84.0,15.98995,125.0,74.11899299519999,73.895091870527,77.276770925933,99.26,76.635950465662,4.32143,23,GILD
01-15-2015,122.13043,150.0,84.0,15.98995,125.0,76.66683337941,75.068642592951,77.50839277904299,97.4,75.19989497638,4.32143,23,GILD
01-16-2015,122.13043,150.0,84.0,15.98995,125.0,75.215336433254,74.94511093795899,77.894429200893,100.71,77.75545608902699,4.32143,23,GILD
01-20-2015,121.58333,150.0,84.0,15.87166,125.0,78.08744741181799,77.323095296555,80.334179386985,103.78,80.125719719186,4.32143,24,GILD
01-21-2015,121.58333,150.0,84.0,15.87166,125.0,79.554385814848,79.19151157830899,81.12169368755899,103.58,79.971305150446,4.32143,24,GILD
01-22-2015,121.58333,150.0,84.0,15.87166,125.0,80.403665942918,78.411718006172,81.206621700366,105.14,81.175738786618,4.32143,24,GILD
01-23-2015,121.58333,150.0,84.0,15.87166,125.0,80.60440488228,80.14116117606,81.92464944500699,105.54,81.484567924098,4.32143,24,GILD
01-26-2015,121.58333,150.0,84.0,15.87166,125.0,80.97036741019379,80.97036741019379,83.206290365549,107.11,82.696722288707,4.32143,24,GILD
01-27-2015,121.58333,150.0,84.0,15.87166,125.0,81.79339706157799,80.959558390382,82.627235732774,105.03,81.090810773811,4.32143,24,GILD
01-28-2015,121.58333,150.0,84.0,15.87166,125.0,81.31471189848399,79.021655552695,81.45368501035,102.45,79.098862837065,4.32143,24,GILD
01-29-2015,121.58333,150.0,84.0,15.87166,125.0,79.13746647925,78.033402312759,80.68925568780263,104.18,80.434548856666,4.32143,24,GILD
01-30-2015,121.58333,150.0,84.0,15.87166,125.0,80.550359783221,80.087116077001,82.048181099999,104.83,80.93639620507099,4.32143,24,GILD
02-02-2015,121.58333,150.0,84.0,15.87166,125.0,81.91692871656998,80.627567067591,82.758488116203,106.19,81.986415272503,4.32143,24,GILD
02-03-2015,121.58333,150.0,84.0,15.87166,125.0,82.38789315122699,80.37278302917,82.851136857447,107.18,82.750767387766,4.32143,24,GILD
02-04-2015,120.5,159.0,84.0,16.84488,122.5,76.381166427241,73.972299154897,77.36941966717698,98.43,75.995130005391,4.35714,24,GILD
02-05-2015,119.43478,159.0,84.0,16.65983,120.0,76.37344569880399,75.12268769200999,77.91620165508533,99.9,77.13007708563,4.33333,23,GILD
02-06-2015,118.78261,159.0,84.0,16.52654,120.0,76.998824702201,75.006876765455,77.655086619346,97.48,75.261660803876,4.2963000000000005,23,GILD
02-09-2015,118.78261,159.0,84.0,16.52654,120.0,74.898786567337,74.6046268138873,76.180427487879,96.9,74.81385855453,4.2963000000000005,23,GILD
02-10-2015,118.78261,159.0,84.0,16.52654,120.0,75.470120471675,74.983714580144,76.24219331537499,98.32,75.91020199258399,4.2963000000000005,23,GILD
02-11-2015,118.91304,159.0,84.0,16.4288,120.0,76.14954457413099,75.987409276954,78.180096153062,99.98,77.191842913126,4.2963000000000005,23,GILD
02-12-2015,118.91304,159.0,84.0,16.4288,120.0,77.685969533094,76.89845523251999,78.51980820429,100.8,77.82494264495999,4.2963000000000005,23,GILD
02-13-2015,118.91304,159.0,84.0,16.4288,120.0,78.180096153062,77.848104830271,78.67422277303,101.9,78.67422277303,4.2963000000000005,23,GILD
02-17-2015,118.91304,159.0,84.0,16.4288,120.0,78.797754428022,78.68194350146699,80.17976481824499,103.84,80.172044089808,4.2963000000000005,23,GILD
02-18-2015,118.91304,159.0,84.0,16.4288,120.0,80.1064178980935,79.531223629537,80.403665942918,103.94,80.24925137417799,4.25926,23,GILD
02-19-2015,118.91304,159.0,84.0,16.4288,120.0,79.83233203858,79.17607012143499,80.534918326347,102.73,79.315043233301,4.25926,23,GILD
02-20-2015,118.91304,159.0,84.0,16.4288,120.0,79.07570065175399,78.689664229904,79.515782172663,102.61,79.22239449205699,4.25926,23,GILD
02-23-2015,118.91304,159.0,84.0,16.4288,120.0,79.49261998735199,79.484899258915,81.05992786006298,104.51,80.689332895087,4.25926,23,GILD
02-24-2015,118.86957,159.0,84.0,16.45628,120.0,80.751098722583,80.303296473237,81.391919182854,104.7,80.83602673538999,4.25926,23,GILD
02-25-2015,118.86957,159.0,84.0,16.45628,120.0,80.944116933508,80.21813683857688,81.06764858849999,104.43,80.627567067591,4.25926,23,GILD
02-26-2015,118.86957,159.0,84.0,16.45628,120.0,80.5256534522226,79.75512475420999,80.95183766194499,104.19,80.44226958510299,4.25926,23,GILD
02-27-2015,118.86957,159.0,84.0,16.45628,120.0,80.511756141036,79.299601776427,80.55808051165799,103.53,79.93270150826099,4.25926,23,GILD
03-02-2015,118.86957,159.0,84.0,16.45628,120.0,80.52719759790999,79.36908833236,80.52719759790999,103.83,80.16432336137099,4.25926,23,GILD
03-03-2015,118.86957,159.0,84.0,16.45628,120.0,80.172044089808,78.867240983955,80.21836846043,102.79,79.361367603923,4.25926,23,GILD
03-04-2015,118.86957,159.0,84.0,16.45628,120.0,78.820916613333,78.488925290542,80.357341572296,103.06,79.56982727172199,4.25926,23,GILD
03-05-2015,118.86957,159.0,84.0,16.45628,120.0,79.855494223891,79.30724529757963,80.643008524465,103.415,79.8439131312355,4.25926,23,GILD
03-06-2015,118.86957,159.0,84.0,16.45628,120.0,79.5235029011,78.527528932727,80.102557533875,101.81,78.604736217097,4.25926,23,GILD
03-09-2015,118.86957,159.0,84.0,16.45628,120.0,78.396276549298,77.353978210303,78.735988600526,101.37,78.265024165869,4.25926,23,GILD
03-10-2015,118.86957,159.0,84.0,16.45628,120.0,77.106914900319,76.20358967319,77.631924434035,98.83,76.303959142871,4.25926,23,GILD
03-11-2015,118.86957,159.0,84.0,16.45628,120.0,76.535580995981,76.249914043812,77.315374568118,98.97,76.412049340989,4.25926,23,GILD
03-12-2015,118.86957,159.0,84.0,16.45628,120.0,76.92161741783099,76.34256278505599,77.631924434035,99.93,77.153239270941,4.25926,23,GILD
03-13-2015,118.86957,159.0,84.0,16.45628,120.0,76.890734504083,76.34256278505599,77.963915756826,99.61,76.906175960957,4.25926,23,GILD
03-16-2015,118.86957,159.0,84.0,16.45628,120.0,77.20728437,77.029707615949,78.44260091992,101.3,78.21097906681,4.25926,23,GILD
03-17-2015,118.86957,159.0,84.0,16.45628,120.0,77.82494264495999,76.906175960957,78.558411846475,100.44,77.54699642122799,4.2963000000000005,23,GILD
03-18-2015,118.86957,159.0,84.0,16.45628,120.0,77.423464766236,76.080058018198,77.662807347783,100.28,77.423464766236,4.2963000000000005,23,GILD
03-19-2015,118.86957,159.0,84.0,16.45628,120.0,77.431185494673,77.238167283748,78.542970389601,101.44,78.31906926492799,4.2963000000000005,23,GILD
03-20-2015,118.86957,159.0,84.0,16.45628,120.0,78.759150785837,78.51980820429,79.299601776427,102.29,78.975331182073,4.2963000000000005,23,GILD
03-23-2015,118.86957,159.0,84.0,16.45628,120.0,77.037428344386,76.628229737225,78.126051054003,100.26,77.408023309362,4.2963000000000005,23,GILD
03-24-2015,118.86957,159.0,84.0,16.45628,120.0,77.585600063413,77.26132946905899,79.40769197454499,101.41,78.295907079617,4.2963000000000005,23,GILD
03-25-2015,118.86957,159.0,84.0,16.45628,120.0,78.74370932896299,77.03750555167036,79.608430913907,99.86,77.09919417188199,4.2963000000000005,23,GILD
03-26-2015,118.86957,159.0,84.0,16.45628,120.0,76.535580995981,76.118661660383,78.61176207997467,101.075,78.03726267697749,4.2963000000000005,23,GILD
03-27-2015,117.77273,159.0,84.0,15.98275,120.0,77.9793572137,77.90214992933,78.82863734176999,101.0,77.9793572137,4.19231,22,GILD
03-30-2015,117.77273,159.0,84.0,15.98275,120.0,78.072005954944,76.87529304720898,78.488925290542,100.69,77.74001463215299,4.19231,22,GILD
03-31-2015,117.77273,159.0,84.0,15.98275,120.0,77.215005098437,75.71718378165899,77.36169893873999,98.13,75.76350815228099,4.19231,22,GILD
04-01-2015,117.77273,159.0,84.0,15.98275,120.0,75.786670337592,73.64030783210599,75.786670337592,97.72,75.446958286364,4.19231,22,GILD
04-02-2015,117.77273,159.0,84.0,15.98275,120.0,75.65155758994449,74.898786567337,76.82124794815,98.43,75.995130005391,4.19231,22,GILD
04-06-2015,117.77273,159.0,84.0,15.98275,120.0,75.601372855104,75.03775967920299,76.23539907435044,97.79,75.501003385423,4.19231,22,GILD
04-07-2015,117.77273,159.0,84.0,15.98275,120.0,75.87931907883599,75.670859411037,77.00654543063798,98.69,76.19586894475299,4.19231,22,GILD
04-08-2015,117.77273,159.0,84.0,15.98275,120.0,76.20358967319,76.095499475072,77.90214992933,99.87,77.106914900319,4.19231,22,GILD
04-09-2015,117.77273,159.0,84.0,15.98275,120.0,77.338536753429,77.14551854250399,78.118330325566,101.16,78.10288886869199,4.19231,22,GILD
04-10-2015,117.77273,159.0,84.0,15.98275,120.0,78.558411846475,78.025681584322,79.098862837065,101.77,78.573853303349,4.19231,22,GILD
04-13-2015,117.77273,159.0,84.0,15.98275,120.0,78.759150785837,78.7514300574,80.156602632934,102.28,78.967610453636,4.19231,22,GILD
04-14-2015,117.77273,159.0,84.0,15.98275,120.0,79.013934824258,78.342231450239,79.26099813424199,102.21,78.91356535457699,4.19231,22,GILD
04-15-2015,117.77273,159.0,84.0,15.98275,120.0,79.052538466443,79.006214095821,80.57352196853199,104.03,80.318737930111,4.19231,22,GILD
04-16-2015,117.77273,159.0,84.0,15.98275,120.0,80.256972102615,79.608430913907,80.851468192264,103.34,79.786007667958,4.19231,22,GILD
04-17-2015,117.77273,159.0,84.0,15.98275,120.0,79.021655552695,77.67824880465699,79.376809060797,101.38,78.27274489430599,4.19231,22,GILD
04-20-2015,117.77273,159.0,84.0,15.98275,120.0,78.967610453636,77.523834235917,78.967610453636,100.655,77.7129920826235,4.19231,22,GILD
04-21-2015,117.77273,159.0,84.0,15.98275,120.0,78.303627808054,77.894429200893,81.61582030752699,105.2,81.22206315724,4.19231,22,GILD
04-22-2015,117.77273,159.0,84.0,15.98275,120.0,81.25294607098799,80.16432336137099,81.3880588186355,104.18,80.434548856666,4.19231,22,GILD
04-23-2015,117.77273,159.0,84.0,15.98275,120.0,80.78970236476799,80.303296473237,81.64670322127499,105.205,81.2259235214585,4.19231,22,GILD
04-24-2015,117.77273,159.0,84.0,15.98275,120.0,80.78970236476799,79.98674660731999,81.592658122216,103.695,80.0600935274715,4.19231,22,GILD
04-27-2015,117.77273,159.0,84.0,15.98275,120.0,80.434548856666,78.759150785837,80.70477435196099,102.94,79.477178530478,4.19231,22,GILD
04-28-2015,117.77273,159.0,84.0,15.98275,120.0,79.6122912781255,78.08744741181799,80.1674116527458,103.72,80.07939534856399,4.19231,22,GILD
04-29-2015,117.77273,159.0,84.0,15.98275,120.0,79.616151642344,78.458042376794,80.21836846043,102.32,78.99849336738399,4.19231,22,GILD
04-30-2015,117.77273,159.0,84.0,15.98275,120.0,78.867240983955,77.05286980125999,79.29188104799,100.51,77.601041520287,4.19231,22,GILD
05-01-2015,118.77273,159.0,84.0,16.44255,120.0,79.67791746984,79.13746647925,82.102226199058,105.01,81.075369316937,4.19231,22,GILD
05-04-2015,118.90909,159.0,84.0,16.46459,121.5,81.569495936905,81.23750461411399,82.99783069774999,105.66,81.577216665342,4.15385,22,GILD
05-05-2015,118.90909,159.0,84.0,16.46459,121.5,81.29927044160999,79.315043233301,81.631261764401,102.99,79.515782172663,4.15385,22,GILD
05-06-2015,118.90909,159.0,84.0,16.46459,121.5,79.870935680765,78.380835092424,80.16432336137099,102.27,78.95988972519899,4.15385,22,GILD
05-07-2015,118.90909,159.0,84.0,16.46459,121.5,78.882682440829,76.944779603142,79.021655552695,101.79,78.589294760223,4.15385,22,GILD
05-08-2015,118.90909,159.0,84.0,16.46459,121.5,79.5235029011,79.430854159856,80.26469283105199,103.85,80.17976481824499,4.15385,22,GILD
05-11-2015,118.90909,159.0,84.0,16.46459,121.5,80.44226958510299,80.29557574479999,81.345594812232,104.73,80.859188920701,4.15385,22,GILD
05-12-2015,118.90909,159.0,84.0,16.46459,121.5,80.45771104197699,79.870935680765,81.955532358755,105.56,81.500009380972,4.15385,22,GILD
05-13-2015,119.09524,159.0,84.0,16.82941,123.0,81.816559246889,81.801117790015,82.943785598691,106.39,82.14082984124299,4.2,21,GILD
05-14-2015,119.09524,159.0,84.0,16.82941,123.0,82.82025394369899,82.349289509042,84.04012903674499,108.74,83.95520102393799,4.2,21,GILD
05-15-2015,120.85,159.0,84.0,15.25541,124.0,84.194543605485,83.607768244273,85.11331028948798,109.3,84.38756181641,4.25,20,GILD
05-18-2015,120.85,159.0,84.0,15.25541,124.0,84.611462941083,84.433886187032,85.954869689121,111.0,85.70008565069999,4.25,20,GILD
05-19-2015,120.85,159.0,84.0,15.25541,124.0,85.792734391944,84.966616449185,86.12472571473499,110.56,85.360373599472,4.25,20,GILD
05-20-2015,120.85,159.0,84.0,15.25541,124.0,84.997499362933,83.50014128986122,85.63059909476699,110.17,85.059265190429,4.25,20,GILD
05-21-2015,120.85,159.0,84.0,15.25541,124.0,84.85080552263,84.781318966697,86.06295988723899,111.22,85.869941676314,4.25,20,GILD
05-22-2015,120.85,159.0,84.0,15.25541,124.0,85.46846379758999,85.46846379758999,86.98172657124199,111.71,86.24825736972699,4.25,20,GILD
05-26-2015,120.85,159.0,84.0,15.25541,124.0,86.07840134411299,84.572859298898,86.10928425786099,109.77,84.750436052949,4.25,20,GILD
05-27-2015,120.85,159.0,84.0,15.25541,124.0,85.190517573858,84.912571350126,86.93540220061999,112.46,86.82731200250198,4.25,20,GILD
05-28-2015,121.2,159.0,84.0,15.03529,124.0,86.479879222837,86.33318538253398,87.576222660891,112.85,87.128420411545,4.25,20,GILD
05-29-2015,121.2,159.0,84.0,15.03529,124.0,87.360042264655,86.35634756784499,87.529898290269,112.27,86.680618162199,4.25,20,GILD
06-01-2015,121.2,159.0,84.0,15.03529,124.0,87.375483721529,86.974005842805,88.603079543012,114.08,88.078070009296,4.25,20,GILD
06-02-2015,121.10526,159.0,84.0,15.42006,125.0,87.900493255245,87.35116342695244,88.17071875053999,113.94,87.96997981117799,4.21739,19,GILD
06-03-2015,121.10526,159.0,84.0,15.42006,125.0,88.22476384959899,87.9174788578064,88.73448634100973,114.65,88.518151530205,4.21739,19,GILD
06-04-2015,121.10526,159.0,84.0,15.42006,125.0,87.93909689743,87.444970277462,88.46410643114599,113.93,87.962259082741,4.21739,19,GILD
06-05-2015,121.10526,159.0,84.0,15.42006,125.0,87.87733106993399,86.87363637312399,88.232484578036,113.96,87.985421268052,4.21739,19,GILD
06-08-2015,121.10526,159.0,84.0,15.42006,125.0,87.985421268052,87.653429945261,88.610800271449,113.7,87.78468232869,4.21739,19,GILD
06-09-2015,121.10526,159.0,84.0,15.42006,125.0,87.41408736371399,87.360042264655,89.01999887861,114.75,88.595358814575,4.21739,19,GILD
06-10-2015,121.10526,159.0,84.0,15.42006,125.0,88.803818482374,88.641683185197,91.050550457541,117.67,90.849811518179,4.21739,19,GILD
06-11-2015,121.10526,159.0,84.0,15.42006,125.0,91.1625010198775,91.02738827223,92.41711939089,119.13,91.977037869981,4.21739,19,GILD
06-12-2015,121.10526,159.0,84.0,15.42006,125.0,91.891802205702,90.473790585528,92.01578136375,117.66,91.171173349548,4.21739,19,GILD
06-15-2015,121.10526,159.0,84.0,15.42006,125.0,90.442795796016,90.19483747992,91.73675077116822,118.16,91.558608218448,4.21739,19,GILD
06-16-2015,121.10526,159.0,84.0,15.42006,125.0,91.643843889606,90.985204612476,92.55819018021,119.07,92.263739679846,4.21739,19,GILD
06-17-2015,121.10526,159.0,84.0,15.42006,125.0,92.279237074602,91.326147297108,92.55819018021,118.88,92.116514429664,4.21739,19,GILD
06-18-2015,121.10526,159.0,84.0,15.42006,125.0,92.348975351004,92.224996192956,94.363636669284,121.21,93.921960918738,4.21739,19,GILD
06-19-2015,121.10526,159.0,84.0,15.42006,125.0,93.348557312766,92.63567715399,93.7592382738,119.8,92.82939458844,4.21739,19,GILD
06-22-2015,121.10526,159.0,84.0,15.42006,125.0,93.581018234106,93.418295589168,94.4310503364726,121.49,94.138924445322,4.21739,19,GILD
06-23-2015,121.10526,159.0,84.0,15.42006,125.0,94.394631458796,93.83672524758,94.84405590672,122.21,94.696830656538,4.21739,19,GILD
06-24-2015,121.10526,159.0,84.0,15.42006,125.0,94.448872340442,94.26290360337,95.595679552386,122.01,94.541856708978,4.21739,19,GILD
06-25-2015,121.10526,159.0,84.0,15.42006,125.0,94.906045485744,92.837143285818,95.006778551658,120.23,93.162588575694,4.21739,19,GILD
06-26-2015,121.10526,159.0,84.0,15.42006,125.0,93.21682945734,92.124263127042,93.457039076058,119.5,92.5969336671,4.21739,19,GILD
06-29-2015,121.10526,159.0,84.0,15.42006,125.0,91.341644691864,89.34248076834,92.317980561492,115.455,89.462585577699,4.21739,19,GILD
06-30-2015,121.10526,159.0,84.0,15.42006,125.0,90.884471546562,90.489287980284,91.66708998174,117.08,90.721748901624,4.21739,19,GILD
07-01-2015,121.10526,159.0,84.0,15.42006,125.0,91.519864731558,89.41996774212001,91.89955090308,116.01,89.89263828217801,4.21739,19,GILD
07-02-2015,121.10526,159.0,84.0,15.42006,125.0,90.140596598274,89.040281570598,90.264575756322,115.04,89.14101463651201,4.21739,19,GILD
07-06-2015,121.47368,159.0,84.0,14.8408,125.0,88.691590188588,88.42813447773601,90.225832269432,115.66,89.62143387394799,4.21739,19,GILD
07-07-2015,121.47368,159.0,84.0,14.8408,125.0,89.84614609791001,87.66109092428778,90.210334874676,115.13,89.210752912914,4.21739,19,GILD
07-08-2015,121.47368,159.0,84.0,14.8408,125.0,88.52886754365001,87.10318471307178,88.652846701698,112.94,87.513788187132,4.21739,19,GILD
07-09-2015,121.89474,159.0,84.0,15.04693,125.0,88.64509800432,87.815987384874,88.91630241255,113.36,87.839233477008,4.21739,19,GILD
07-10-2015,122.42105,159.0,84.0,14.75882,125.0,89.017035478464,87.71525431896,89.110019847,113.74,88.133683977372,4.21739,19,GILD
07-13-2015,122.42105,159.0,84.0,14.75882,125.0,89.110019847,88.575359727918,89.195255518158,114.55,88.76132846499,4.21739,19,GILD
07-14-2015,122.42105,159.0,84.0,14.75882,125.0,89.280491189316,89.009286781086,91.287403810218,117.36,90.938712428208,4.21739,19,GILD
07-15-2015,122.42105,159.0,84.0,14.75882,125.0,92.255990982468,90.822481967538,92.767405009416,117.39,90.961958520342,4.21739,19,GILD
07-16-2015,122.42105,159.0,84.0,14.75882,125.0,91.690336073874,91.481121244668,92.51944669332,118.85,92.09326833753,4.21739,19,GILD
07-17-2015,122.42105,159.0,84.0,14.75882,125.0,92.01578136375,90.8286809254404,92.09326833753,118.26,91.636095192228,4.21739,19,GILD
07-20-2015,123.0,159.0,95.0,13.39285,125.0,92.05452485064,91.310649902352,92.17075531131,118.2,91.58960300796,4.21739,19,GILD
07-21-2015,123.0,159.0,95.0,13.39285,125.0,91.597351705338,90.597769743576,92.194001403444,117.78,91.264157718084,4.21739,19,GILD
07-22-2015,123.0,159.0,95.0,13.39285,125.0,90.520282769796,90.318816637968,91.74457695552,117.44,91.000702007232,4.21739,19,GILD
07-23-2015,123.0,159.0,95.0,13.39285,125.0,91.326147297108,90.985204612476,91.89955090308,117.66,91.171173349548,4.21739,19,GILD
07-24-2015,123.57895,159.0,95.0,13.48807,125.0,89.993371348092,87.296824660548,90.77598978327,112.83,87.428552515974,4.21739,19,GILD
07-27-2015,123.57895,159.0,95.0,13.48807,125.0,87.273578568414,83.6859316824,87.467296002864,110.54,85.65410081641201,4.21739,19,GILD
07-28-2015,123.57895,159.0,95.0,13.48807,125.0,87.18834289725599,85.80907476397199,87.87022826652,113.07,87.614521253046,4.21739,19,GILD
07-29-2015,127.6,159.0,98.0,12.65069,129.5,91.729079560764,89.195255518158,92.565938877588,115.71,89.66017736083799,4.25,20,GILD
07-30-2015,127.6,159.0,98.0,12.65069,129.5,89.970125255958,88.91630241255,91.62834649485,117.9,91.35714208662,4.25,20,GILD
07-31-2015,127.6,159.0,98.0,12.65069,129.5,92.186252706066,90.752743691136,92.2094987982,117.86,91.326147297108,4.25,20,GILD
08-03-2015,127.6,159.0,98.0,12.65069,129.5,91.8220639293,91.574105613204,93.116096391426,119.6,92.67442064088,4.25,20,GILD
08-04-2015,127.6,159.0,98.0,12.65069,129.5,92.67442064088,91.868556113568,93.27130279990736,118.87,92.108765732286,4.25,20,GILD
08-05-2015,127.95,159.0,98.0,12.36315,129.5,92.75190761466,91.729079560764,93.038609417646,118.66,91.946043087348,4.25,20,GILD
08-06-2015,126.31579,141.0,98.0,10.36722,129.0,92.55819018021,88.962794596818,92.589184969722,115.3,89.34248076834,4.26087,19,GILD
08-07-2015,126.31579,141.0,98.0,10.36722,129.0,89.326983373584,87.661013437314,89.34248076834,114.44,88.676092793832,4.26087,19,GILD
08-10-2015,126.31579,141.0,98.0,10.36722,129.0,89.675674755594,89.50520341327801,90.752743691136,116.58,90.334314032724,4.26087,19,GILD
08-11-2015,126.31579,141.0,98.0,10.36722,129.0,89.20300421553601,88.862061530904,90.54352886193,115.61,89.582690387058,4.26087,19,GILD
08-12-2015,126.31579,141.0,98.0,10.36722,129.0,88.99378938633,87.98645872719,90.241329664188,116.25,90.07860701925,4.26087,19,GILD
08-13-2015,126.31579,141.0,98.0,10.36722,129.0,90.07860701925,89.249496399804,90.435047098638,115.2,89.26499379456,4.26087,19,GILD
08-14-2015,126.52632,141.0,98.0,10.17411,129.0,88.846564136148,88.76132846499,89.78415651888601,115.6,89.57494168968,4.26087,19,GILD
08-17-2015,126.52632,141.0,98.0,10.17411,129.0,89.172009426024,89.11776854437801,90.574523651442,116.42,90.210334874676,4.26087,19,GILD
08-18-2015,126.52632,141.0,98.0,10.17411,129.0,90.295570545834,89.877140887422,91.20216813906,117.06,90.706251506868,4.26087,19,GILD
08-19-2015,126.52632,141.0,98.0,10.17411,129.0,90.38855491437,89.41996774212001,90.81465578318624,116.21,90.047612229738,4.26087,19,GILD
08-20-2015,126.52632,141.0,98.0,10.17411,129.0,89.001538083708,87.05661504183,89.954627861202,112.39,87.08760983134201,4.26087,19,GILD
08-21-2015,126.52632,141.0,98.0,10.17411,129.0,85.65410081641201,81.617029482474,86.181012238116,105.33,81.617029482474,4.30435,19,GILD
08-24-2015,126.52632,141.0,98.0,10.17411,129.0,75.402574185318,66.6387974508,82.655354931126,100.655,77.99451345825901,4.30435,19,GILD
08-25-2015,126.52632,141.0,98.0,10.17411,129.0,81.69451645625401,79.470640308768,83.60844470862001,102.56,79.470640308768,4.30435,19,GILD
08-26-2015,126.63158,141.0,98.0,10.16812,129.0,82.074202627776,79.39098369972216,82.98854891837999,106.96,82.880067155088,4.30435,19,GILD
08-27-2015,126.63158,141.0,98.0,10.16812,129.0,84.019125669654,81.88056268029979,84.92572326288,107.99,83.67818298502199,4.30435,19,GILD
08-28-2015,126.63158,141.0,98.0,10.16812,129.0,82.880067155088,82.740590602284,84.29807877526201,107.78,83.515460340084,4.30435,19,GILD
08-31-2015,126.63158,141.0,98.0,10.16812,129.0,83.23650723447601,81.074620666014,83.941638695874,105.07,81.415563350646,4.30435,19,GILD
09-01-2015,126.63158,141.0,98.0,10.16812,129.0,79.207184597916,78.2618435178,81.07911491049325,101.49,78.641529689322,4.30435,19,GILD
09-02-2015,126.63158,141.0,98.0,10.16812,129.0,80.152525678032,78.277340912556,80.81891365254,104.27,80.795667560406,4.30435,19,GILD
09-03-2015,126.63158,141.0,98.0,10.16812,129.0,81.299332889976,78.796503636882,81.361322469,101.91,78.966974979198,4.30435,19,GILD
09-04-2015,126.16667,141.0,98.0,10.24831,128.5,78.285089609934,77.91315213579,79.997551730472,102.06,79.08320543986801,4.27273,18,GILD
09-08-2015,125.57895,141.0,98.0,10.2819,128.0,80.46247357315201,79.741844716998,81.32257898211,104.9,81.28383549522,4.21739,19,GILD
09-09-2015,125.57895,141.0,98.0,10.2819,128.0,82.29116615436,80.230012651812,82.48488358881,103.82,80.446976178396,4.21739,19,GILD
09-10-2015,125.57895,141.0,98.0,10.2819,128.0,80.5864527312,80.485719665286,84.0733665513,107.25,83.10477937905,4.21739,19,GILD
09-11-2015,125.57895,141.0,98.0,10.2819,128.0,82.802580181308,82.32990964125,84.995461539282,109.63,84.948969355014,4.21739,19,GILD
09-14-2015,125.57895,141.0,98.0,10.2819,128.0,85.159008005709,84.32663257348001,85.283475360061,109.35,85.065657489945,4.21739,19,GILD
09-15-2015,125.57895,141.0,98.0,10.2819,128.0,85.151228796062,84.676697007595,86.97934306310701,111.05,86.388123129935,4.21739,19,GILD
09-16-2015,125.57895,141.0,98.0,10.2819,128.0,86.131409211584,85.16678721535601,86.93266780522501,111.03,86.372564710641,4.21739,19,GILD
09-17-2015,125.57895,141.0,98.0,10.2819,128.0,86.255876565936,85.376825875825,88.14622451015701,111.61,86.82375887016701,4.21739,19,GILD
09-18-2015,125.27778,141.0,98.0,10.48176,127.5,85.275696150414,84.178827590187,86.24809735628901,108.44,84.357749412068,4.18182,18,GILD
09-21-2015,125.27778,141.0,98.0,10.48176,127.5,84.886735668064,81.362753697973,85.081215909239,105.74,82.257362807378,4.18182,18,GILD
09-22-2015,125.27778,141.0,98.0,10.48176,127.5,80.896001119153,80.016950429042,83.268660061488,106.51,82.85636195019701,4.18182,18,GILD
09-23-2015,125.27778,141.0,98.0,10.48176,127.5,82.82524511160901,81.44832500409001,83.120855078195,105.49,82.062882566203,4.18182,18,GILD
