 Date,TSLA Price Target,TSLA Price Target - High,TSLA Price Target - Low,TSLA Price Target - StdDev,TSLA Price Target - Median,TSLA Open,TSLA Low,TSLA High,TSLA Close,TSLA Adj. Close,TSLA Rating,TSLA Price Target - #,Ticker
09-18-2017,20.43333,30.93333,10.33333,6.46792,21.66666,25.35,25.178666,25.974,25.666666,25.666666,3.26087,20,TSLA
09-19-2017,20.22222,30.93333,10.33333,6.38226,21.33333,25.333333,24.904666,25.492666,25.006666,25.006666,3.16667,21,TSLA
09-20-2017,20.22222,30.93333,10.33333,6.38226,21.33333,24.866666,24.738,25.2166,24.927333,24.927333,3.16667,21,TSLA
09-21-2017,20.22222,30.93333,10.33333,6.38226,21.33333,24.993333,24.300666,25.122,24.432,24.432,3.16667,21,TSLA
09-22-2017,20.22222,30.93333,10.33333,6.38226,21.33333,24.432666,23.392,24.659993,23.406,23.406,3.16667,21,TSLA
09-25-2017,20.22222,30.93333,10.33333,6.38226,21.33333,23.543333,22.858666,23.831266,22.999333,22.999333,3.16667,21,TSLA
09-26-2017,20.22222,30.93333,10.33333,6.38226,21.33333,23.395333,22.726666,23.416,23.016666,23.016666,3.16667,21,TSLA
09-27-2017,20.22222,30.93333,10.33333,6.38226,21.33333,23.326666,22.7,23.4326,22.731333,22.731333,3.16667,21,TSLA
09-28-2017,20.22222,30.93333,10.33333,6.38226,21.33333,22.658666,22.36,22.85,22.64,22.64,3.16667,21,TSLA
09-29-2017,20.22222,30.93333,10.33333,6.38226,21.33333,22.790666,22.5734,22.978666,22.74,22.74,3.16667,21,TSLA
10-02-2017,20.22222,30.93333,10.33333,6.38226,21.33333,22.834666,22.367333,22.913333,22.768666,22.768666,3.16667,21,TSLA
10-03-2017,20.84848,33.33333,10.33333,6.77539,21.66666,22.393333,22.085333,23.236666,23.209333,23.209333,3.2,22,TSLA
10-04-2017,20.84848,33.33333,10.33333,6.77539,21.66666,23.416666,23.306666,23.908,23.667333,23.667333,3.2,22,TSLA
10-05-2017,20.84848,33.33333,10.33333,6.77539,21.66666,23.733333,23.423333,23.829,23.688666,23.688666,3.2,22,TSLA
10-06-2017,20.84848,33.33333,10.33333,6.77539,21.66666,23.54,23.483333,24.006613,23.792,23.792,3.2,22,TSLA
10-09-2017,21.03636,33.33333,10.33333,6.83771,22.5,23.31,22.844666,23.45,22.862666,22.862666,3.2,22,TSLA
10-10-2017,21.03636,33.33333,10.33333,6.83771,22.5,23.12,23.035366,23.708666,23.706,23.706,3.2,22,TSLA
10-11-2017,21.03636,33.33333,10.33333,6.83771,22.5,23.592666,23.41,23.84,23.64,23.64,3.2,22,TSLA
10-12-2017,21.03636,33.33333,10.33333,6.83771,22.5,23.53,23.509333,23.985333,23.712,23.712,3.2,22,TSLA
10-13-2017,21.03636,33.33333,10.33333,6.83771,22.5,23.798666,23.578666,23.899333,23.704666,23.704666,3.2,22,TSLA
10-16-2017,21.03636,33.33333,10.33333,6.83771,22.5,23.584,23.144,23.632,23.373333,23.373333,3.2,22,TSLA
10-17-2017,21.03636,33.33333,10.33333,6.83771,22.5,23.394,23.338,23.748,23.716666,23.716666,3.2,22,TSLA
10-18-2017,21.03636,33.33333,10.33333,6.83771,22.5,23.731333,23.608666,24.2,23.976666,23.976666,3.2,22,TSLA
10-19-2017,21.03636,33.33333,10.33333,6.83771,22.5,23.704,23.213333,23.809766,23.454,23.454,3.2,22,TSLA
10-20-2017,21.02121,33.33333,10.33333,6.85511,22.5,23.512666,22.956,23.636666,23.006666,23.006666,3.2,22,TSLA
10-23-2017,21.02121,33.33333,10.33333,6.85511,22.5,23.325333,22.416666,23.33,22.468,22.468,3.24,22,TSLA
10-24-2017,21.02121,33.33333,10.33333,6.85511,22.5,22.586666,22.410666,22.853333,22.489333,22.489333,3.24,22,TSLA
10-25-2017,21.02121,33.33333,10.33333,6.85511,22.5,22.446666,21.570666,22.5,21.722666,21.722666,3.24,22,TSLA
10-26-2017,21.02121,33.33333,10.33333,6.85511,22.5,21.852,21.546666,22.015333,21.744666,21.744666,3.24,22,TSLA
10-27-2017,20.96667,33.33333,10.33333,6.85187,22.16666,21.316666,21.110666,21.639333,21.391333,21.391333,3.16,22,TSLA
10-30-2017,20.96667,33.33333,10.33333,6.85187,22.16666,21.278666,21.15,21.585333,21.338666,21.338666,3.16,22,TSLA
10-31-2017,20.96667,33.33333,10.33333,6.85187,22.16666,21.348666,21.345333,22.13,22.102,22.102,3.16,22,TSLA
11-01-2017,20.96667,33.33333,10.33333,6.85187,22.16666,22.15,21.350666,22.173926,21.405333,21.405333,3.16,22,TSLA
11-02-2017,20.78788,33.33333,10.33333,6.85638,21.66667,20.008666,19.508666,20.579333,19.950666,19.950666,3.16,22,TSLA
11-03-2017,20.65455,33.33333,10.33333,6.76825,21.66667,19.966666,19.675333,20.416666,20.406,20.406,3.16,22,TSLA
11-06-2017,20.65455,33.33333,10.33333,6.76825,21.66667,20.466666,19.934,20.5,20.185333,20.185333,3.16,22,TSLA
11-07-2017,20.65455,33.33333,10.33333,6.76825,21.66667,20.068,20.002,20.433333,20.403333,20.403333,3.16,22,TSLA
11-08-2017,20.65455,33.33333,10.33333,6.76825,21.66667,20.366666,20.086673,20.459333,20.292666,20.292666,3.16,22,TSLA
11-09-2017,20.64242,33.33333,10.33333,6.76117,21.66667,20.166666,19.753333,20.297333,20.199333,20.199333,3.16,22,TSLA
11-10-2017,20.64242,33.33333,10.33333,6.76117,21.66667,20.166666,20.123333,20.557333,20.199333,20.199333,3.16,22,TSLA
11-13-2017,20.64242,33.33333,10.33333,6.76117,21.66667,20.008666,19.940666,21.12,21.026666,21.026666,3.16,22,TSLA
11-14-2017,20.64242,33.33333,10.33333,6.76117,21.66667,21.0,20.46,21.09,20.58,20.58,3.16,22,TSLA
11-15-2017,20.64242,33.33333,10.33333,6.76117,21.66667,20.400666,20.1,20.832666,20.753333,20.753333,3.16,22,TSLA
11-16-2017,20.49855,33.33333,10.33333,6.6469,20.66667,20.932666,20.753333,21.209333,20.833333,20.833333,3.16,23,TSLA
11-17-2017,20.51884,33.33333,10.33333,6.62506,20.66667,21.711333,20.876666,21.778,21.003333,21.003333,3.16,23,TSLA
11-20-2017,20.51884,33.33333,10.33333,6.62506,20.66667,20.919333,20.316666,21.033333,20.582666,20.582666,3.16,23,TSLA
11-21-2017,20.51884,33.33333,10.33333,6.62506,20.66667,20.724,20.580666,21.215333,21.187333,21.187333,3.16,23,TSLA
11-22-2017,20.51884,33.33333,10.33333,6.62506,20.66667,21.118,20.789333,21.161333,20.84,20.84,3.16,23,TSLA
11-24-2017,20.34444,33.33333,10.33333,6.53927,20.56667,20.919333,20.733333,21.094,21.036666,21.036666,3.07692,24,TSLA
11-27-2017,20.34444,33.33333,10.33333,6.53927,20.56667,20.883333,20.634,21.156,21.120666,21.120666,3.07692,24,TSLA
11-28-2017,20.25067,33.33333,10.33333,6.4236,20.46667,21.090666,20.928,21.333333,21.17,21.17,3.0,25,TSLA
11-29-2017,20.25067,33.33333,10.33333,6.4236,20.46667,21.153333,20.082,21.2,20.502666,20.502666,3.0,25,TSLA
11-30-2017,20.25067,33.33333,10.33333,6.4236,20.46667,20.570666,20.302666,20.713333,20.59,20.59,3.0,25,TSLA
12-01-2017,20.25067,33.33333,10.33333,6.4236,20.46667,20.362666,20.336666,20.688,20.435333,20.435333,3.0,25,TSLA
12-04-2017,20.25067,33.33333,10.33333,6.4236,20.46667,20.433333,20.040666,20.551,20.346666,20.346666,3.0,25,TSLA
12-05-2017,20.25067,33.33333,10.33333,6.4236,20.46667,20.133333,20.066666,20.533333,20.246666,20.246666,3.0,25,TSLA
12-06-2017,20.25067,33.33333,10.33333,6.4236,20.46667,20.006666,20.0,20.892666,20.884,20.884,3.0,25,TSLA
12-07-2017,20.25067,33.33333,10.33333,6.4236,20.46667,20.8,20.736666,21.242273,20.749333,20.749333,3.0,25,TSLA
12-08-2017,20.25067,33.33333,10.33333,6.4236,20.46667,20.973333,20.750666,21.132,21.008666,21.008666,3.0,25,TSLA
12-11-2017,20.25067,33.33333,10.33333,6.4236,20.46667,20.975333,20.916666,21.934,21.927333,21.927333,3.0,25,TSLA
12-12-2017,20.25067,33.33333,10.33333,6.4236,20.46667,22.03,22.002,22.762666,22.735333,22.735333,3.0,25,TSLA
12-13-2017,20.25067,33.33333,10.33333,6.4236,20.46667,22.728666,22.433333,22.948,22.602,22.602,3.0,25,TSLA
12-14-2017,20.25067,33.33333,10.33333,6.4236,20.46667,22.734,22.46,23.162666,22.526,22.526,3.0,25,TSLA
12-15-2017,20.25067,33.33333,10.33333,6.4236,20.46667,22.802666,22.384,22.926666,22.896666,22.896666,3.0,25,TSLA
12-18-2017,20.25067,33.33333,10.33333,6.4236,20.46667,22.993333,22.505333,23.115333,22.591333,22.591333,3.0,25,TSLA
12-19-2017,20.35733,33.33333,10.33333,6.48469,20.46667,22.684,22.02,22.766166,22.073333,22.073333,3.0,25,TSLA
12-20-2017,20.35733,33.33333,10.33333,6.48469,20.46667,22.179333,21.669333,22.206666,21.932,21.932,3.0,25,TSLA
12-21-2017,20.35733,33.33333,10.33333,6.48469,20.46667,21.972666,21.814,22.249333,22.110666,22.110666,3.0,25,TSLA
12-22-2017,20.35733,33.33333,10.33333,6.48469,20.46667,21.967333,21.654666,22.061426,21.68,21.68,3.0,25,TSLA
12-26-2017,20.35733,33.33333,10.33333,6.48469,20.46667,21.588666,21.105333,21.596,21.152666,21.152666,3.0,25,TSLA
12-27-2017,20.48333,33.33333,10.33333,6.58835,20.56667,21.066666,20.716666,21.178666,20.776,20.776,3.0,24,TSLA
12-28-2017,20.48333,33.33333,10.33333,6.58835,20.56667,20.783333,20.636,21.054666,21.024,21.024,3.0,24,TSLA
12-29-2017,20.48333,33.33333,10.33333,6.58835,20.56667,21.078666,20.666666,21.094,20.756666,20.756666,3.0,24,TSLA
01-02-2018,20.48333,33.33333,10.33333,6.58835,20.56667,20.8,20.733333,21.473993,21.368666,21.368666,3.0,24,TSLA
01-03-2018,20.48333,33.33333,10.33333,6.58835,20.56667,21.4,21.036666,21.683333,21.15,21.15,3.0,24,TSLA
01-04-2018,20.384,33.33333,10.33333,6.45293,20.46667,20.858,20.378666,21.236666,20.974666,20.974666,3.0,25,TSLA
01-05-2018,20.344,33.33333,10.33333,6.48095,20.46667,21.108,20.8,21.149333,21.105333,21.105333,3.0,25,TSLA
01-08-2018,20.41067,33.33333,11.33333,6.3855,20.46667,21.066666,21.033333,22.467993,22.427333,22.427333,3.0,25,TSLA
01-09-2018,20.43733,33.33333,11.33333,6.35862,20.46667,22.344,21.827,22.586666,22.246,22.246,3.0,25,TSLA
01-10-2018,20.43733,33.33333,11.33333,6.35862,20.46667,22.146666,22.0,22.466666,22.32,22.32,3.0,25,TSLA
01-11-2018,20.43733,33.33333,11.33333,6.35862,20.46667,22.349333,22.217333,22.987326,22.53,22.53,3.0,25,TSLA
01-12-2018,20.43733,33.33333,11.33333,6.35862,20.46667,22.575333,22.244666,22.694,22.414666,22.414666,3.0,25,TSLA
01-16-2018,20.43733,33.33333,11.33333,6.35862,20.46667,22.502666,22.32,23.0,22.670666,22.670666,3.0,25,TSLA
01-17-2018,20.43733,33.33333,11.33333,6.35862,20.46667,22.698,22.65,23.266666,23.144,23.144,3.0,25,TSLA
01-18-2018,20.43733,33.33333,11.33333,6.35862,20.46667,23.044666,22.916,23.486666,22.971333,22.971333,3.0,25,TSLA
01-19-2018,20.43733,33.33333,11.33333,6.35862,20.46667,23.0,22.84,23.37266,23.334666,23.334666,3.0,25,TSLA
01-22-2018,20.43733,33.33333,11.33333,6.35862,20.46667,23.293333,23.28,23.855333,23.437333,23.437333,3.0,25,TSLA
01-23-2018,20.43733,33.33333,11.33333,6.35862,20.46667,24.0,23.4,24.033333,23.519333,23.519333,3.0,25,TSLA
01-24-2018,20.43733,33.33333,11.33333,6.35862,20.46667,23.638666,22.901333,23.65,23.059333,23.059333,3.0,25,TSLA
01-25-2018,20.43733,33.33333,11.33333,6.35862,20.46667,23.218,22.426666,23.28,22.509333,22.509333,3.0,25,TSLA
01-26-2018,20.43733,33.33333,11.33333,6.35862,20.46667,22.766666,22.380666,22.933333,22.856666,22.856666,3.0,25,TSLA
01-29-2018,20.43733,33.33333,11.33333,6.35862,20.46667,22.656666,22.552,23.39,23.302,23.302,3.0,25,TSLA
01-30-2018,20.43733,33.33333,11.33333,6.35862,20.46667,23.009333,22.811333,23.218,23.054666,23.054666,3.0,25,TSLA
01-31-2018,20.43733,33.33333,11.33333,6.35862,20.46667,23.167333,23.012666,23.746,23.620666,23.620666,3.0,25,TSLA
02-01-2018,20.43733,33.33333,11.33333,6.35862,20.46667,23.4,23.242,23.977333,23.283333,23.283333,3.0,25,TSLA
02-02-2018,20.43733,33.33333,11.33333,6.35862,20.46667,23.229333,22.700666,23.463333,22.916666,22.916666,3.0,25,TSLA
02-05-2018,20.43733,33.33333,11.33333,6.35862,20.46667,22.531333,22.2,22.964666,22.208666,22.208666,3.0,25,TSLA
02-06-2018,20.56667,33.33333,11.33333,6.45744,20.56667,21.680666,21.566666,22.414666,22.264666,22.264666,3.0,24,TSLA
02-07-2018,20.56667,33.33333,11.33333,6.45744,20.56667,22.599333,22.377333,23.066666,23.0,23.0,3.0,24,TSLA
02-08-2018,20.77681,33.33333,12.0,6.59883,20.46667,22.887333,20.973333,23.241333,21.015333,21.015333,2.92308,23,TSLA
02-09-2018,20.77681,33.33333,12.0,6.59883,20.46667,21.328666,19.650666,21.398966,20.694666,20.694666,2.92308,23,TSLA
02-12-2018,20.77681,33.33333,12.0,6.59883,20.46667,21.075333,20.416666,21.205333,21.048666,21.048666,2.92308,23,TSLA
02-13-2018,20.77681,33.33333,12.0,6.59883,20.46667,21.001333,20.834033,21.612666,21.577333,21.577333,2.92308,23,TSLA
02-14-2018,20.77681,33.33333,12.0,6.59883,20.46667,21.389333,21.234666,21.744666,21.487333,21.487333,2.92308,23,TSLA
02-15-2018,20.77681,33.33333,12.0,6.59883,20.46667,21.633333,21.493333,22.274666,22.271,22.271,2.92308,23,TSLA
02-16-2018,20.77681,33.33333,12.0,6.59883,20.46667,22.166666,22.109333,22.874666,22.366,22.366,2.92308,23,TSLA
02-20-2018,20.77681,33.33333,12.0,6.59883,20.46667,22.298,22.1,22.722666,22.318,22.318,2.92308,23,TSLA
02-21-2018,20.77681,33.33333,12.0,6.59883,20.46667,22.402,22.211333,22.646193,22.22,22.22,2.92308,23,TSLA
02-22-2018,20.77681,33.33333,12.0,6.59883,20.46667,22.368666,22.316673,23.162666,23.078,23.078,2.92308,23,TSLA
02-23-2018,20.77681,33.33333,12.0,6.59883,20.46667,23.188666,23.14,23.666,23.47,23.47,2.92308,23,TSLA
02-26-2018,20.77681,33.33333,12.0,6.59883,20.46667,23.566666,23.490333,23.933333,23.828,23.828,2.92308,23,TSLA
02-27-2018,20.77681,33.33333,12.0,6.59883,20.46667,23.75,23.334,23.999333,23.399333,23.399333,2.92308,23,TSLA
02-28-2018,20.77681,33.33333,12.0,6.59883,20.46667,23.504666,22.814666,23.682666,22.870666,22.870666,2.92308,23,TSLA
03-01-2018,20.77681,33.33333,12.0,6.59883,20.46667,23.000666,22.004666,23.244666,22.062,22.062,2.92308,23,TSLA
03-02-2018,20.77681,33.33333,12.0,6.59883,20.46667,21.798666,21.531333,22.348,22.341333,22.341333,2.92308,23,TSLA
03-05-2018,20.77681,33.33333,12.0,6.59883,20.46667,22.159333,21.95286,22.516666,22.223333,22.223333,2.92308,23,TSLA
03-06-2018,20.77681,33.33333,12.0,6.59883,20.46667,22.25,21.802,22.424666,21.88,21.88,2.92308,23,TSLA
03-07-2018,20.77681,33.33333,12.0,6.59883,20.46667,21.696,21.449333,22.166666,22.153333,22.153333,2.92308,23,TSLA
03-08-2018,20.8087,33.33333,12.0,6.4876,20.46667,22.190666,21.7516,22.22,21.94,21.94,2.92308,23,TSLA
03-09-2018,20.8087,33.33333,12.0,6.4876,20.46667,21.606666,21.491333,21.899333,21.811333,21.811333,2.92308,23,TSLA
03-12-2018,20.8087,33.33333,12.0,6.4876,20.46667,21.907333,21.766666,23.147333,23.034,23.034,2.92308,23,TSLA
03-13-2018,20.8087,33.33333,12.0,6.4876,20.46667,22.994666,22.417566,23.008,22.789333,22.789333,2.92308,23,TSLA
03-14-2018,20.8087,33.33333,12.0,6.4876,20.46667,22.450666,21.595333,22.654,21.775333,21.775333,2.92308,23,TSLA
03-15-2018,20.8087,33.33333,12.0,6.4876,20.46667,21.958666,21.406666,22.19,21.706666,21.706666,2.92308,23,TSLA
03-16-2018,20.8087,33.33333,12.0,6.4876,20.46667,21.730666,21.271333,21.826666,21.423333,21.423333,2.92308,23,TSLA
03-19-2018,20.83768,33.33333,12.0,6.46751,20.46667,21.1,20.644666,21.383333,20.904,20.904,2.92308,23,TSLA
03-20-2018,20.83768,33.33333,12.0,6.46751,20.46667,20.991333,20.584,21.083333,20.703333,20.703333,2.92308,23,TSLA
03-21-2018,20.83768,33.33333,12.0,6.46751,20.46667,20.683333,20.679333,21.496,21.102,21.102,2.92308,23,TSLA
03-22-2018,20.83768,33.33333,12.0,6.46751,20.46667,20.926,20.545333,21.254666,20.606666,20.606666,2.92308,23,TSLA
03-23-2018,20.83768,33.33333,12.0,6.46751,20.46667,20.75,20.03,20.774,20.102666,20.102666,2.92308,23,TSLA
03-26-2018,20.83768,33.33333,12.0,6.46751,20.46667,20.489333,19.424,20.506,20.278666,20.278666,2.92308,23,TSLA
03-27-2018,20.83768,33.33333,12.0,6.46751,20.46667,20.266666,18.478666,20.284666,18.612,18.612,2.96154,23,TSLA
03-28-2018,20.83768,33.33333,12.0,6.46751,20.46667,17.638666,16.806666,17.912,17.185333,17.185333,2.96154,23,TSLA
03-29-2018,20.6058,31.33333,12.0,6.10054,20.46667,17.099333,16.547333,18.063993,17.742,17.742,2.96154,23,TSLA
04-02-2018,20.6058,31.33333,12.0,6.10054,20.46667,17.084,16.306006,17.355453,16.832,16.832,3.03846,23,TSLA
04-03-2018,20.6058,31.33333,12.0,6.10054,20.46667,17.988,16.966,18.223333,17.835333,17.835333,3.03846,23,TSLA
04-04-2018,20.06957,31.33333,12.0,6.21444,18.13333,16.852,16.8,19.224666,19.129333,19.129333,3.03846,23,TSLA
04-05-2018,20.06957,31.33333,12.0,6.21444,18.13333,19.289333,19.213333,20.417333,20.381333,20.381333,3.03846,23,TSLA
04-06-2018,20.06957,31.33333,12.0,6.21444,18.13333,20.066666,19.7,20.618666,19.953333,19.953333,3.0,23,TSLA
04-09-2018,20.06957,31.33333,12.0,6.21444,18.13333,20.024666,19.280666,20.633333,19.310666,19.310666,3.0,23,TSLA
04-10-2018,20.04058,31.33333,12.0,6.24572,18.13333,19.931333,19.578666,20.473333,20.313333,20.313333,3.0,23,TSLA
04-11-2018,20.04058,31.33333,12.0,6.24572,18.13333,20.049333,19.977333,20.598666,20.062,20.062,3.0,23,TSLA
04-12-2018,20.04058,31.33333,12.0,6.24572,18.13333,20.154666,19.578666,20.263333,19.605333,19.605333,3.0,23,TSLA
04-13-2018,20.04058,31.33333,12.0,6.24572,18.13333,20.24,19.732,20.263326,20.022666,20.022666,3.0,23,TSLA
04-16-2018,20.04058,31.33333,12.0,6.24572,18.13333,19.933333,19.267333,19.977333,19.414,19.414,3.0,23,TSLA
04-17-2018,20.04058,31.33333,12.0,6.24572,18.13333,19.258,18.834,19.478,19.179333,19.179333,3.0,23,TSLA
04-18-2018,20.03188,31.33333,12.0,6.23857,18.13333,19.405333,19.210666,20.016,19.556666,19.556666,3.0,23,TSLA
04-19-2018,20.03188,31.33333,12.0,6.23857,18.13333,19.405333,19.236666,20.067333,20.005333,20.005333,3.0,23,TSLA
04-20-2018,20.03188,31.33333,12.0,6.23857,18.13333,19.678,19.316666,19.998666,19.349333,19.349333,3.0,23,TSLA
04-23-2018,20.03188,31.33333,12.0,6.23857,18.13333,19.419333,18.822,19.441333,18.891333,18.891333,3.03846,23,TSLA
04-24-2018,20.03188,31.33333,12.0,6.23857,18.13333,19.0,18.564,19.139333,18.897333,18.897333,3.03846,23,TSLA
04-25-2018,20.03188,31.33333,12.0,6.23857,18.13333,18.9,18.483333,19.010666,18.712666,18.712666,3.03846,23,TSLA
04-26-2018,20.03188,31.33333,12.0,6.23857,18.13333,18.583333,18.433333,19.052666,19.032,19.032,3.03846,23,TSLA
04-27-2018,20.03188,31.33333,12.0,6.23857,18.13333,19.024666,18.922,19.631333,19.605,19.605,3.03846,23,TSLA
04-30-2018,20.03188,31.33333,12.0,6.23857,18.13333,19.574,19.5,19.915333,19.593333,19.593333,3.03846,23,TSLA
05-01-2018,20.03188,31.33333,12.0,6.23857,18.13333,19.567333,19.548,20.054666,19.994666,19.994666,3.03846,23,TSLA
05-02-2018,20.03188,31.33333,12.0,6.23857,18.13333,19.904666,19.852293,20.456666,20.076666,20.076666,3.03846,23,TSLA
05-03-2018,19.91304,31.33333,12.0,6.2345,18.66667,18.586,18.348666,19.202666,18.963333,18.963333,3.0,23,TSLA
05-04-2018,19.60606,31.33333,12.0,6.20228,18.16667,18.866666,18.634666,19.790666,19.606,19.606,2.96,22,TSLA
05-07-2018,19.60606,31.33333,12.0,6.20228,18.16667,19.833333,19.678,20.397253,20.184666,20.184666,2.96,22,TSLA
05-08-2018,19.60606,31.33333,12.0,6.20228,18.16667,20.053,19.933333,20.516666,20.131333,20.131333,2.96,22,TSLA
05-09-2018,19.60606,31.33333,12.0,6.20228,18.16667,20.027333,20.003333,20.467333,20.456666,20.456666,2.96,22,TSLA
05-10-2018,19.60606,31.33333,12.0,6.20228,18.16667,20.49998,20.274126,20.866,20.334666,20.334666,2.96,22,TSLA
05-11-2018,19.60606,31.33333,12.0,6.20228,18.16667,20.513333,19.938666,20.592,20.070666,20.070666,2.96,22,TSLA
05-14-2018,19.60606,31.33333,12.0,6.20228,18.16667,20.221333,19.441333,20.329333,19.464666,19.464666,2.96,22,TSLA
05-15-2018,19.34848,31.33333,12.0,6.08674,18.16667,19.000666,18.7,19.130666,18.945333,18.945333,3.0,22,TSLA
05-16-2018,19.34848,31.33333,12.0,6.08674,18.16667,18.922,18.770666,19.254,19.098666,19.098666,3.0,22,TSLA
05-17-2018,19.34848,31.33333,12.0,6.08674,18.16667,19.06,18.931333,19.279153,18.969333,18.969333,3.0,22,TSLA
05-18-2018,19.34848,31.33333,12.0,6.08674,18.16667,18.976666,18.266666,18.976666,18.454666,18.454666,3.0,22,TSLA
05-21-2018,19.43939,33.33333,12.0,6.27703,18.16667,18.755333,18.753333,19.432666,18.966,18.966,3.0,22,TSLA
05-22-2018,19.43939,33.33333,12.0,6.27703,18.16667,19.184133,18.228133,19.2,18.334,18.334,3.0,22,TSLA
05-23-2018,19.43939,33.33333,12.0,6.27703,18.16667,18.517333,18.266666,18.66066,18.604666,18.604666,3.0,22,TSLA
05-24-2018,19.40909,33.33333,12.0,6.29835,18.16667,18.56,18.326,18.740666,18.523333,18.523333,3.0,22,TSLA
05-25-2018,19.40909,33.33333,12.0,6.29835,18.16667,18.508333,18.374,18.642666,18.59,18.59,3.0,22,TSLA
05-29-2018,19.40909,33.33333,12.0,6.29835,18.16667,18.567333,18.41,19.1,18.917333,18.917333,3.0,22,TSLA
05-30-2018,19.40909,33.33333,12.0,6.29835,18.16667,18.886,18.773333,19.667,19.448,19.448,3.0,22,TSLA
05-31-2018,19.40909,33.33333,12.0,6.29835,18.16667,19.147333,18.862,19.358,18.982,18.982,3.0,22,TSLA
06-01-2018,19.65152,33.33333,12.0,6.71332,18.16667,19.057333,18.9226,19.463333,19.454666,19.454666,3.0,22,TSLA
06-04-2018,19.65152,33.33333,12.0,6.71332,18.16667,19.622666,19.569866,19.933333,19.782666,19.782666,3.0,22,TSLA
06-05-2018,19.65152,33.33333,12.0,6.71332,18.16667,19.846666,19.116,19.853333,19.408666,19.408666,3.0,22,TSLA
06-06-2018,19.54849,33.33333,12.0,6.67638,18.16667,20.033333,19.832,21.478,21.3,21.3,3.0,22,TSLA
06-07-2018,19.54849,33.33333,12.0,6.67638,18.16667,21.076666,20.905333,22.0,21.072666,21.072666,2.96154,22,TSLA
06-08-2018,19.39697,33.33333,12.0,6.39367,18.16667,21.266666,21.143333,21.632,21.177333,21.177333,2.96154,22,TSLA
06-11-2018,19.39697,33.33333,12.0,6.39367,18.16667,21.500666,21.5,22.310666,22.14,22.14,2.96154,22,TSLA
06-12-2018,19.39697,33.33333,12.0,6.39367,18.16667,22.98,22.533333,23.664666,22.851333,22.851333,2.96154,22,TSLA
06-13-2018,19.39697,33.33333,12.0,6.39367,18.16667,23.113733,22.653333,23.146666,22.985333,22.985333,2.96154,22,TSLA
06-14-2018,19.39697,33.33333,12.0,6.39367,18.16667,23.175333,23.106666,23.916666,23.848,23.848,2.96154,22,TSLA
06-15-2018,19.39697,33.33333,12.0,6.39367,18.16667,23.589333,23.416666,24.311333,23.878,23.878,2.96154,22,TSLA
06-18-2018,19.39697,33.33333,12.0,6.39367,18.16667,23.693333,23.633333,24.915333,24.722,24.722,2.96154,22,TSLA
06-19-2018,19.39697,33.33333,12.0,6.39367,18.16667,24.344,23.083333,24.666666,23.503333,23.503333,2.96154,22,TSLA
06-20-2018,19.39697,33.33333,12.0,6.39367,18.16667,23.869333,23.466666,24.292,24.148,24.148,2.96154,22,TSLA
06-21-2018,19.39697,33.33333,12.0,6.39367,18.16667,24.133333,23.084666,24.41426,23.167333,23.167333,2.96154,22,TSLA
06-22-2018,19.16191,33.33333,12.0,6.45058,17.66667,23.436,22.133333,23.483333,22.242,22.242,2.96,21,TSLA
06-25-2018,19.16191,33.33333,12.0,6.45058,17.66667,22.008,21.833333,22.564666,22.200666,22.200666,2.96,21,TSLA
06-26-2018,19.16191,33.33333,12.0,6.45058,17.66667,22.4036,21.719933,22.903333,22.8,22.8,2.96,21,TSLA
06-27-2018,19.16191,33.33333,12.0,6.45058,17.66667,23.0,22.633333,23.386,22.966666,22.966666,2.96,21,TSLA
06-28-2018,19.16191,33.33333,12.0,6.45058,17.66667,23.244,23.074,23.801333,23.328666,23.328666,2.96,21,TSLA
06-29-2018,19.16191,33.33333,12.0,6.45058,17.66667,23.555333,22.827333,23.590666,22.863333,22.863333,2.96,21,TSLA
07-02-2018,19.16191,33.33333,12.0,6.45058,17.66667,24.004666,21.99,24.318666,22.338,22.338,2.96,21,TSLA
07-03-2018,19.16191,33.33333,12.0,6.45058,17.66667,22.116666,20.646,22.166,20.724,20.724,2.96,21,TSLA
07-05-2018,19.16191,33.33333,12.0,6.45058,17.66667,20.917333,19.748,20.959333,20.610666,20.610666,2.96,21,TSLA
07-06-2018,19.16191,33.33333,12.0,6.45058,17.66667,20.330333,20.133333,20.804666,20.593333,20.593333,2.96,21,TSLA
07-09-2018,19.16191,33.33333,12.0,6.45058,17.66667,20.799333,20.533333,21.234666,21.234,21.234,2.96,21,TSLA
07-10-2018,19.16191,33.33333,12.0,6.45058,17.66667,21.637333,21.28,21.84514,21.498,21.498,2.96,21,TSLA
07-11-2018,19.16191,33.33333,12.0,6.45058,17.66667,21.053333,21.004666,21.462666,21.264,21.264,2.96,21,TSLA
07-12-2018,19.16191,33.33333,12.0,6.45058,17.66667,21.428666,20.851333,21.548666,21.114,21.114,2.96,21,TSLA
07-13-2018,19.16191,33.33333,12.0,6.45058,17.66667,21.038666,20.616666,21.30566,21.258,21.258,2.96,21,TSLA
07-16-2018,19.16191,33.33333,12.0,6.45058,17.66667,20.780666,20.416666,21.010666,20.673333,20.673333,2.96,21,TSLA
07-17-2018,19.16191,33.33333,12.0,6.45058,17.66667,20.587333,20.566666,21.649333,21.512666,21.512666,2.96,21,TSLA
