 Date,MSFT Price Target,MSFT Price Target - High,MSFT Price Target - Low,MSFT Price Target - StdDev,MSFT Price Target - Median,MSFT Open,MSFT Low,MSFT High,MSFT Close,MSFT Adj. Close,MSFT Rating,MSFT Price Target - #,Ticker
10-23-2017,81.33793,90.0,49.0,8.15672,83.0,74.014356597414,73.798844481736,74.342309816924,78.83,73.864435125638,4.21875,29,MSFT
10-24-2017,81.51034,90.0,49.0,8.17943,83.0,73.93002576954001,73.51774172215599,74.21112852912,78.86,73.892545401596,4.21875,29,MSFT
10-25-2017,81.85517,90.0,49.0,8.3181,84.0,73.630182825988,73.096087582786,74.11742760925999,78.63,73.677033285918,4.21875,29,MSFT
10-26-2017,81.85517,90.0,49.0,8.3181,84.0,74.21112852912,73.78947438975,74.417270552812,78.76,73.798844481736,4.21875,29,MSFT
10-27-2017,88.28621,103.0,57.0,9.2362,90.0,79.055466085882,78.343339094946,80.77019291932,83.81,78.530740934666,4.21875,29,MSFT
10-30-2017,88.45862,103.0,57.0,9.01185,90.0,78.42766992282,77.870149449653,79.013300671945,83.89,78.605701670554,4.21875,29,MSFT
10-31-2017,89.28621,103.0,57.0,8.45539,90.0,79.046095993896,77.874834495646,79.046095993896,83.18,77.94042513954801,4.28125,29,MSFT
11-01-2017,89.28621,103.0,57.0,8.45539,90.0,78.408929738848,77.65932237996799,78.483890474736,83.18,77.94042513954801,4.28125,29,MSFT
11-02-2017,89.75862,103.0,57.0,8.60094,90.0,78.09971670331,77.884204587632,79.13979691375599,84.05,78.75562314233,4.28125,29,MSFT
11-03-2017,89.93103,103.0,57.0,8.75305,90.0,78.783733418288,78.14656716324001,79.214757649644,84.14,78.839953970204,4.28125,29,MSFT
11-06-2017,89.93103,103.0,57.0,8.75305,90.0,78.89617452212,78.7860759412845,79.36467912142,84.47,79.149167005742,4.28125,29,MSFT
11-07-2017,89.93103,103.0,57.0,8.75305,90.0,79.430269765322,78.64318203849801,79.55208096114,84.27,78.96176516602199,4.28125,29,MSFT
11-08-2017,90.72414,105.0,57.0,9.03593,90.0,78.839953970204,78.549481118638,79.280348293546,84.56,79.233497833616,4.28125,29,MSFT
11-09-2017,90.72414,105.0,57.0,9.03593,90.0,78.811843694246,77.67806256394,78.96176516602199,84.09,78.79310351027401,4.28125,29,MSFT
11-10-2017,90.72414,105.0,57.0,9.03593,90.0,78.512000750694,77.987275599478,78.797788556267,83.87,78.586961486582,4.28125,29,MSFT
11-13-2017,90.72414,105.0,57.0,9.03593,90.0,78.390189554876,78.20278771515599,78.652552130484,83.93,78.64318203849801,4.28125,29,MSFT
11-14-2017,91.75862,120.0,57.0,10.49353,92.0,78.2402680831,77.753023299828,78.80247360226,84.05,78.75562314233,4.28125,29,MSFT
11-15-2017,91.75862,120.0,57.0,10.49353,92.0,78.604948746228,77.870411067756,78.812126040156,82.98,78.143508409752,4.28125,29,MSFT
11-16-2017,91.75862,120.0,57.0,10.49353,92.0,78.25651420644,78.105839810856,78.557862997608,83.2,78.35068570368,4.28125,29,MSFT
11-17-2017,91.75862,120.0,57.0,10.49353,92.0,78.275348505888,77.446639330176,78.275348505888,82.4,77.59731372576,4.28125,29,MSFT
11-20-2017,91.75862,120.0,57.0,10.49353,92.0,77.59731372576,77.4560564799,77.77623957051601,82.53,77.719736672172,4.28125,29,MSFT
11-21-2017,91.75862,120.0,57.0,10.49353,92.0,77.917496816376,77.917496816376,78.953383286016,83.72,78.840377489328,4.28125,29,MSFT
11-22-2017,91.75862,120.0,57.0,10.49353,92.0,78.943966136292,78.20001130809601,79.00988618436001,83.11,78.265931356164,4.28125,29,MSFT
11-24-2017,91.83333,120.0,57.0,10.325,92.0,78.171759858924,77.955165415272,78.56728014733201,83.26,78.40718860202401,4.30303,30,MSFT
11-27-2017,91.83333,120.0,57.0,10.325,92.0,78.454274350644,78.44485720092,79.08522338215201,83.87,78.98163473518801,4.30303,30,MSFT
11-28-2017,91.83333,120.0,57.0,10.325,92.0,79.16997772966799,79.122891981048,80.102275552344,84.88,79.932766857312,4.30303,30,MSFT
11-29-2017,91.83333,120.0,57.0,10.325,92.0,79.772675312004,78.32714282937,79.96779865428528,83.34,78.482525799816,4.30303,30,MSFT
11-30-2017,91.83333,120.0,57.0,10.325,92.0,78.64261734512401,78.482525799816,79.593749467248,84.17,79.264149226908,4.30303,30,MSFT
12-01-2017,91.83333,120.0,57.0,10.325,92.0,78.72737169263999,78.369520003128,79.86684680924401,84.26,79.348903574424,4.30303,30,MSFT
12-04-2017,91.83333,120.0,57.0,10.325,92.0,79.499577970008,75.99639827268,79.50890094823477,81.08,76.354249962192,4.30303,30,MSFT
12-05-2017,91.83333,120.0,57.0,10.325,92.0,76.599095855016,76.26017263644924,77.86099391803201,81.59,76.834524598116,4.30303,30,MSFT
12-06-2017,91.83333,120.0,57.0,10.325,92.0,76.79685599922,76.68385020253201,78.294182805336,82.78,77.955165415272,4.30303,30,MSFT
12-07-2017,91.83333,120.0,57.0,10.325,92.0,77.729153821896,77.2206277368,77.97399971472,82.49,77.682068073276,4.30303,30,MSFT
12-08-2017,92.26667,120.0,57.0,10.63307,92.0,78.755623141812,78.473108650092,79.650252365592,84.16,79.254732077184,4.30303,30,MSFT
12-11-2017,92.26667,120.0,57.0,10.63307,92.0,79.377155023596,79.21706347828801,80.394207193788,85.23,80.262367097652,4.30303,30,MSFT
12-12-2017,92.26667,120.0,57.0,10.63307,92.0,80.337704295444,80.121109851792,81.03457337502,85.58,80.591967337992,4.30303,30,MSFT
12-13-2017,92.26667,120.0,57.0,10.63307,92.0,80.742641733576,80.205864199308,80.9874876264,85.35,80.37537289433999,4.30303,30,MSFT
12-14-2017,92.26667,120.0,57.0,10.63307,92.0,80.45071009213201,79.603166616972,80.86873736838037,84.69,79.753841012556,4.30303,30,MSFT
12-15-2017,92.26667,120.0,57.0,10.63307,92.0,80.290618546824,79.932766857312,82.013956946316,86.85,81.78794535294,4.30303,30,MSFT
12-18-2017,92.26667,120.0,57.0,10.63307,92.0,82.042208395488,81.20408207005201,82.39996591350275,86.38,81.345339315912,4.30303,30,MSFT
12-19-2017,92.26667,120.0,57.0,10.63307,92.0,81.31708786674,80.300035696548,81.31708786674,85.83,80.827396081092,4.30303,30,MSFT
12-20-2017,92.93333,120.0,57.0,10.77012,94.0,81.17583062088,79.772675312004,81.27000211812,85.52,80.535464439648,4.30303,30,MSFT
12-21-2017,92.93333,120.0,57.0,10.77012,94.0,81.03457337502,80.42245864296001,81.08165912364,85.5,80.51663014020001,4.30303,30,MSFT
12-22-2017,92.93333,120.0,57.0,10.77012,94.0,80.42245864296001,79.97043545620801,80.639053086612,85.51,80.52604728992401,4.30303,30,MSFT
12-26-2017,92.93333,120.0,57.0,10.77012,94.0,80.337704295444,80.07402410317201,80.54921347824504,85.4,80.42245864296001,4.30303,30,MSFT
12-27-2017,92.93333,120.0,57.0,10.77012,94.0,80.65788738606001,80.24824137306601,80.96865332695201,85.71,80.71439028440399,4.30303,30,MSFT
12-28-2017,92.93333,120.0,57.0,10.77012,94.0,80.89331612916001,80.56371588882,80.921567578332,85.72,80.723807434128,4.30303,30,MSFT
12-29-2017,92.93333,120.0,57.0,10.77012,94.0,80.639053086612,80.51663014020001,81.03457337502,85.54,80.55429873909601,4.30303,30,MSFT
01-02-2018,92.93333,120.0,57.0,10.77012,94.0,81.10520199795,80.51663014020001,81.279419267844,85.95,80.94040187778,4.30303,30,MSFT
01-03-2018,92.93333,120.0,57.0,10.77012,94.0,81.03928194988201,80.95923617722801,81.467762262324,86.35,81.31708786674,4.30303,30,MSFT
01-04-2018,93.43333,120.0,57.0,11.41544,94.0,81.54309946011601,81.524265160668,82.550734480584,87.11,82.032791245764,4.30303,30,MSFT
01-05-2018,93.43333,120.0,57.0,11.41544,94.0,82.550734480584,82.33414003693201,83.257020709884,88.19,83.049843415956,4.30303,30,MSFT
01-08-2018,93.43333,120.0,57.0,11.41544,94.0,83.05926056568,82.49856347111304,83.417112255192,88.28,83.134597763472,4.30303,30,MSFT
01-09-2018,94.3,120.0,57.0,12.01707,94.0,83.48303230326,82.73907747506401,83.55573269912928,88.22,83.078094865128,4.30303,30,MSFT
01-10-2018,94.3,120.0,57.0,12.01707,94.0,82.73907747506401,82.315305737484,83.049843415956,87.82,82.70140887616799,4.30303,30,MSFT
01-11-2018,94.6,120.0,57.0,12.2654,94.0,82.993340517612,82.15521419217599,82.993340517612,88.08,82.946254768992,4.30303,30,MSFT
01-12-2018,95.53333,120.0,57.0,12.37399,95.0,83.501866602708,83.29468930878001,84.547170222072,89.6,84.37766152703999,4.30303,30,MSFT
01-16-2018,95.53333,120.0,57.0,12.37399,95.0,84.84851901324,82.88071140691297,85.498302344196,88.35,83.20051781154,4.30303,30,MSFT
01-17-2018,95.93333,120.0,57.0,12.31783,96.5,83.887969741392,83.5772038005,85.018027708272,90.14,84.886187612136,4.30303,30,MSFT
01-18-2018,96.76667,120.0,57.0,12.72709,98.5,84.56600452152,84.434164425384,85.385296547508,90.1,84.84851901324,4.30303,30,MSFT
01-19-2018,96.76667,120.0,57.0,12.72709,98.5,84.886187612136,84.434164425384,85.328793649164,90.0,84.754347516,4.30303,30,MSFT
01-22-2018,96.83333,120.0,57.0,12.69667,98.5,84.754347516,84.50950162317599,86.279925771288,91.61,86.270508621564,4.30303,30,MSFT
01-23-2018,97.25806,120.0,57.0,12.50024,100.0,86.54360596356001,86.20458857349601,86.92029195252,91.9,86.54360596356001,4.29412,31,MSFT
01-24-2018,97.25806,120.0,57.0,12.50024,100.0,87.15572069562,86.242257172392,87.98442987133201,91.82,86.468268765768,4.29412,31,MSFT
01-25-2018,97.90625,120.0,57.0,12.00614,100.0,87.075674922966,86.571857412732,87.805504026576,92.33,86.948543401692,4.29412,32,MSFT
01-26-2018,98.625,120.0,57.0,11.99674,100.0,87.692498229888,87.183972144792,88.577710303944,94.06,88.577710303944,4.29412,32,MSFT
01-29-2018,98.8125,120.0,57.0,12.03235,100.0,89.594762474136,88.257527213328,89.88669411558,93.92,88.445870207808,4.29412,32,MSFT
01-30-2018,98.8125,120.0,57.0,12.03235,100.0,87.86200692492,86.73194895804,88.201024314984,92.74,87.334646540376,4.29412,32,MSFT
01-31-2018,98.8125,120.0,57.0,12.03235,100.0,88.28577866250001,88.059767069124,89.83960836696001,95.01,89.472339527724,4.29412,32,MSFT
02-01-2018,103.4375,120.0,62.0,11.47535,105.0,89.265162233796,88.12691134665612,90.470557398468,94.26,88.76605329842401,4.29412,32,MSFT
02-02-2018,104.0,120.0,62.0,10.67708,105.0,88.18219001553601,86.1669199746,88.492955956428,91.78,86.430600166872,4.29412,32,MSFT
02-05-2018,104.4375,120.0,62.0,10.74982,105.5,85.281707900544,82.8709175712,87.805504026576,88.0,82.8709175712,4.32353,32,MSFT
02-06-2018,104.625,120.0,62.0,10.61764,105.5,81.825613951836,80.2812013971,86.14337710029,91.33,86.006828429292,4.32353,32,MSFT
02-07-2018,104.625,120.0,62.0,10.61764,105.5,85.215787852476,84.00097553808,86.421183017148,89.61,84.387078676764,4.32353,32,MSFT
02-08-2018,104.84375,120.0,62.0,10.299,105.5,84.48125017400399,79.819761060624,84.63663314445,85.01,80.055189803724,4.32353,32,MSFT
02-09-2018,104.84375,120.0,62.0,10.299,105.5,81.27000211812,78.943966136292,83.74671249553201,88.18,83.040426266232,4.32353,32,MSFT
02-12-2018,104.84375,120.0,62.0,10.299,105.5,83.563078075914,82.80452666564581,84.547170222072,89.13,83.93505549001199,4.32353,32,MSFT
02-13-2018,104.84375,120.0,62.0,10.299,105.5,83.74671249553201,82.68257457672,84.754347516,89.83,84.594255970692,4.32353,32,MSFT
02-14-2018,104.84375,120.0,62.0,10.299,105.5,83.742731194569,83.648117330379,86.089155026481,90.81,85.918850070939,4.32353,32,MSFT
02-15-2018,104.84375,120.0,62.0,10.299,105.5,86.297305527699,85.739083728978,87.725974876968,92.66,87.669206558454,4.32353,32,MSFT
02-16-2018,104.84375,120.0,62.0,10.299,105.5,87.470517443655,86.85552732641999,88.46396301765,92.0,87.04475505479999,4.32353,32,MSFT
02-20-2018,104.84375,120.0,62.0,10.299,105.5,86.5480322678025,86.108077799319,88.047662015214,92.72,87.725974876968,4.32353,32,MSFT
02-21-2018,104.84375,120.0,62.0,10.299,105.5,87.971970923862,86.562224347431,88.33103053846304,91.49,86.562224347431,4.32353,32,MSFT
02-22-2018,104.84375,120.0,62.0,10.299,105.5,87.09206198689499,86.439226323984,87.735436263387,91.73,86.789297621487,4.32353,32,MSFT
02-23-2018,104.84375,120.0,62.0,10.299,105.5,87.754359036225,87.385364965884,89.00326204353298,94.06,88.993800657114,4.32353,32,MSFT
02-26-2018,104.84375,120.0,62.0,10.299,105.5,89.31548779536,89.17356699907499,90.308933369355,95.42,90.280549210098,4.32353,32,MSFT
02-27-2018,104.84375,120.0,62.0,10.299,105.5,90.583313575506,89.12626006698,90.677927439696,94.2,89.12626006698,4.32353,32,MSFT
02-28-2018,104.84375,120.0,62.0,10.299,105.5,89.731788797796,88.586961041097,90.5501987230395,93.77,88.719420450963,4.32353,32,MSFT
03-01-2018,104.84375,120.0,62.0,10.299,105.5,88.92757095218099,86.893372872096,89.47633136448299,92.85,87.84897290041499,4.32353,32,MSFT
03-02-2018,104.84375,120.0,62.0,10.299,105.5,86.647376825202,85.966157003034,88.132814492985,93.05,88.038200628795,4.32353,32,MSFT
03-05-2018,104.84375,120.0,62.0,10.299,105.5,87.366442193046,87.290751101694,89.19248977191299,93.64,88.596422427516,4.32353,32,MSFT
03-06-2018,104.84375,120.0,62.0,10.299,105.5,89.258719476846,87.9350715168279,89.40064027313099,93.32,88.293658062108,4.32353,32,MSFT
03-07-2018,104.51515,120.0,62.0,10.31069,105.0,88.142275879404,87.451594670817,88.88083170327114,93.86,88.80457292873399,4.28571,33,MSFT
03-08-2018,104.51515,120.0,62.0,10.31069,105.0,89.19248977191299,88.7146897577535,89.97778484468999,94.43,89.343871954617,4.28571,33,MSFT
03-09-2018,104.51515,120.0,62.0,10.31069,105.0,90.157551186651,89.8831709805,91.340224489026,96.54,91.340224489026,4.28571,33,MSFT
03-12-2018,104.66667,120.0,62.0,10.49868,105.0,91.30237894335,90.867155168076,91.974137379099,96.77,91.557836376663,4.28571,33,MSFT
03-13-2018,104.66667,120.0,62.0,10.49868,105.0,91.7754482643,88.90864817934299,92.002521538356,94.41,89.32494918177899,4.28571,33,MSFT
03-14-2018,104.66667,120.0,62.0,10.49868,105.0,89.996707617528,88.46396301765,90.271087823679,93.85,88.79511154231498,4.28571,33,MSFT
03-15-2018,104.66667,120.0,62.0,10.49868,105.0,88.492347176907,87.830050127577,89.485792750902,94.18,89.107337294142,4.28571,33,MSFT
03-16-2018,104.82353,120.0,62.0,10.31125,105.0,89.580406615092,88.86134124724799,90.242703664422,94.6,89.50471552373999,4.30556,34,MSFT
03-19-2018,104.82353,120.0,62.0,10.31125,105.0,88.691036291706,87.14883030540899,88.84241847441,92.89,87.886818446091,4.30556,34,MSFT
03-20-2018,104.82353,120.0,62.0,10.31125,105.0,88.038200628795,87.9908936967,88.719420450963,93.13,88.113891720147,4.30556,34,MSFT
03-21-2018,104.82353,120.0,62.0,10.31125,105.0,87.924663991767,87.24344416959899,88.98433927069499,92.48,87.498901602912,4.30556,34,MSFT
03-22-2018,104.82353,120.0,62.0,10.31125,105.0,86.3493431530035,84.83079063275399,86.80822039432499,89.79,84.953788656201,4.30556,34,MSFT
03-23-2018,104.82353,120.0,62.0,10.31125,105.0,84.67940845004999,82.389752936652,85.58770154627399,87.18,82.484366800842,4.30556,34,MSFT
03-26-2018,105.47059,130.0,62.0,11.14671,105.0,85.729622342559,85.53093322776,88.93703233859999,93.78,88.728881837382,4.30556,34,MSFT
03-27-2018,105.47059,130.0,62.0,11.14671,105.0,89.826402661986,83.742731194569,90.01468425172409,89.47,84.65102429079299,4.30556,34,MSFT
03-28-2018,105.47059,130.0,62.0,11.14671,105.0,84.98217281545799,84.0861795215787,86.316228300537,89.39,84.57533319944099,4.30556,34,MSFT
03-29-2018,105.47059,130.0,62.0,11.14671,105.0,85.322782726542,83.63865594396,87.319135260951,91.27,86.354073846213,4.30556,34,MSFT
04-02-2018,105.47059,130.0,62.0,11.14671,105.0,85.597162932693,82.796592552669,85.985079775872,88.52,83.752192580988,4.30556,34,MSFT
04-03-2018,105.47059,130.0,62.0,11.14671,105.0,84.7503688481925,83.156125236591,85.19978470309499,89.71,84.87809756484899,4.30556,34,MSFT
04-04-2018,105.47059,130.0,62.0,11.14671,105.0,83.11827969091499,83.004743053887,87.763820422644,92.33,87.35698080662699,4.30556,34,MSFT
04-05-2018,105.47059,130.0,62.0,11.14671,105.0,87.4563253640265,86.47707186966001,88.0523927084235,92.38,87.40428773872199,4.30556,34,MSFT
04-06-2018,105.47059,130.0,62.0,11.14671,105.0,86.562224347431,84.660485677212,87.47997883007399,90.23,85.370089658637,4.30556,34,MSFT
04-09-2018,105.47059,130.0,62.0,11.14671,105.0,86.136461958576,85.739083728978,88.151737265823,90.77,85.881004525263,4.30556,34,MSFT
04-10-2018,105.47059,130.0,62.0,11.14671,105.0,87.413749125141,86.70414514371599,88.255812516432,92.88,87.877357059672,4.30556,34,MSFT
04-11-2018,105.47059,130.0,62.0,11.14671,105.0,87.054216441219,86.55276296101201,88.265273902851,91.86,86.91229564493399,4.30556,34,MSFT
04-12-2018,105.47059,130.0,62.0,11.14671,105.0,87.451594670817,87.451594670817,89.08841452130399,93.58,88.539654109002,4.30556,34,MSFT
04-13-2018,105.47059,130.0,62.0,11.14671,105.0,88.98433927069499,87.461056057236,89.107337294142,93.08,88.066584788052,4.30556,34,MSFT
04-16-2018,105.47059,130.0,62.0,11.14671,105.0,89.00326204353298,88.388271926298,89.56148384225399,94.17,89.097875907723,4.30556,34,MSFT
04-17-2018,105.47059,130.0,62.0,11.14671,105.0,89.8831709805,89.76963434347199,91.340224489026,96.07,90.89553932733298,4.30556,34,MSFT
04-18-2018,105.47059,130.0,62.0,11.14671,105.0,91.037460123618,90.375163074288,91.510529444568,96.44,91.245610624836,4.30556,34,MSFT
04-19-2018,105.47059,130.0,62.0,11.14671,105.0,91.245610624836,90.204858118746,91.841677969233,96.11,90.933384873009,4.30556,34,MSFT
04-20-2018,105.70588,130.0,62.0,11.1975,105.5,90.744157144629,88.98433927069499,90.933384873009,95.0,89.8831709805,4.30556,34,MSFT
04-23-2018,106.0,130.0,62.0,11.33189,105.5,90.5870981300736,89.53309968299699,91.103689828551,95.35,90.214319505165,4.30556,34,MSFT
04-24-2018,106.0,130.0,62.0,11.33189,105.5,91.0582751737398,87.43267189797899,91.273994784093,93.12,88.104430333728,4.30556,34,MSFT
04-25-2018,106.0,130.0,62.0,11.33189,105.5,88.27473528927,85.417396590732,88.27473528927,92.31,87.338058033789,4.30556,34,MSFT
04-26-2018,106.25714,130.0,62.0,11.26903,106.0,88.511269949745,88.08550756089,90.025091776785,94.26,89.183028385494,4.32432,35,MSFT
04-27-2018,109.85714,130.0,75.0,10.45847,110.0,92.34313144944,88.85187986082899,92.62697304201,95.82,90.659004666858,4.35135,35,MSFT
04-30-2018,110.17143,130.0,75.0,10.22737,110.0,91.141535374227,88.132814492985,91.20435898004916,93.52,88.482885790488,4.35135,35,MSFT
05-01-2018,110.17143,130.0,75.0,10.22737,110.0,88.189582811499,87.792204581901,90.157551186651,95.0,89.8831709805,4.35135,35,MSFT
05-02-2018,110.17143,130.0,75.0,10.22737,110.0,89.87370959408099,88.170660038661,90.044014549623,93.51,88.47342440406901,4.35135,35,MSFT
05-03-2018,110.31429,130.0,75.0,10.11864,110.0,87.95304815102399,87.470517443655,89.8122105823575,94.07,89.00326204353298,4.35135,35,MSFT
05-04-2018,110.31429,130.0,75.0,10.11864,110.0,88.293658062108,87.915202605348,90.233242278003,95.16,90.034553163204,4.35135,35,MSFT
05-07-2018,110.31429,130.0,75.0,10.11864,110.0,90.044014549623,89.97778484468999,91.501068058149,96.22,91.037460123618,4.35135,35,MSFT
05-08-2018,110.31429,130.0,75.0,10.11864,110.0,90.68322581609064,89.94287232880389,90.980691805104,95.81,90.649543280439,4.35135,35,MSFT
05-09-2018,110.31429,130.0,75.0,10.11864,110.0,90.838771008819,89.930477912595,91.747064105043,96.94,91.718679945786,4.35135,35,MSFT
05-10-2018,110.31429,130.0,75.0,10.11864,110.0,92.210672039574,91.822755196395,92.674279974105,97.91,92.636434428429,4.35135,35,MSFT
05-11-2018,110.31429,130.0,75.0,10.11864,110.0,92.53235917782,91.813293809976,92.598588882753,97.7,92.43774531363,4.35135,35,MSFT
05-14-2018,110.31429,130.0,75.0,10.11864,110.0,92.645895814848,92.068751243289,93.374422569111,98.03,92.749971065457,4.35135,35,MSFT
05-15-2018,110.4,130.0,75.0,10.17055,110.0,92.002521538356,91.150996760646,92.579666109915,97.32,92.078212629708,4.35135,35,MSFT
05-16-2018,110.4,130.0,75.0,10.17055,110.0,92.515322821664,91.807394355126,92.55333240376,97.15,92.31577251566,4.35135,35,MSFT
05-17-2018,110.79412,130.0,75.0,10.05216,112.0,91.945179090224,91.061456306492,92.68646096505124,96.18,91.394040149832,4.38889,34,MSFT
05-18-2018,110.79412,130.0,75.0,10.05216,112.0,91.232499425924,91.232499425924,92.106719814132,96.36,91.565083269264,4.38889,34,MSFT
05-21-2018,110.79412,130.0,75.0,10.05216,112.0,92.1732365828,91.98318867232,93.132978530724,97.6,92.74338031424,4.38889,34,MSFT
05-22-2018,110.94118,130.0,75.0,10.17766,112.0,92.819399478432,92.36328449328,93.285016859108,97.5,92.648356359,4.38889,34,MSFT
05-23-2018,111.14706,130.0,75.0,10.12607,113.0,91.897667112604,91.527073687168,93.817151008452,98.66,93.750634239784,4.38889,34,MSFT
05-24-2018,111.14706,130.0,75.0,10.12607,113.0,93.81239981069,91.992691067844,94.016701314456,98.31,93.418050396444,4.38889,34,MSFT
05-25-2018,111.14706,130.0,75.0,10.12607,113.0,93.40854800092,92.990442597864,94.054710896552,98.36,93.465562374064,4.38889,34,MSFT
05-29-2018,111.69697,130.0,75.0,9.76538,114.0,92.971437806816,92.391791679852,93.959686941312,98.01,93.132978530724,4.42857,33,MSFT
05-30-2018,111.69697,130.0,75.0,9.76538,114.0,93.418050396444,93.037954575484,94.3112755757,98.95,94.02620370998,4.42857,33,MSFT
05-31-2018,111.69697,130.0,75.0,9.76538,114.0,94.349285157796,93.703122262164,95.014452844476,98.84,93.921677359216,4.42857,33,MSFT
06-01-2018,111.75758,130.0,75.0,9.81042,114.0,94.339782762272,94.235256411508,95.841161255064,100.79,95.774644486396,4.42857,33,MSFT
06-04-2018,111.90909,130.0,75.0,9.82071,115.0,96.221257076024,95.8326090990924,96.791400807464,101.67,96.610855292508,4.42857,33,MSFT
06-05-2018,111.90909,130.0,75.0,9.82071,115.0,96.9244343448,96.477821755172,97.238013397092,102.19,97.104979859756,4.42857,33,MSFT
06-06-2018,111.90909,130.0,75.0,9.82071,115.0,97.380549329952,96.82941038956,97.49457807624,102.49,97.390051725476,4.42857,33,MSFT
06-07-2018,111.90909,130.0,75.0,9.82071,115.0,97.54209005386,95.385046269912,97.580099635956,100.88,95.860166046112,4.42857,33,MSFT
06-08-2018,111.90909,130.0,75.0,9.82071,115.0,96.0616168312208,95.537084598296,96.87692236718,101.63,96.572845710412,4.42857,33,MSFT
06-11-2018,111.90909,130.0,75.0,9.82071,115.0,96.325783426788,95.660615740108,96.534836128316,101.05,96.02170677002,4.42857,33,MSFT
06-12-2018,112.24242,130.0,75.0,9.38416,115.0,96.06921874764,95.7366349043,96.40113742329332,101.31,96.268769053644,4.42857,33,MSFT
06-13-2018,112.24242,130.0,75.0,9.38416,115.0,96.658367270128,95.556089389344,96.933936740324,100.85,95.83165885954,4.42857,33,MSFT
06-14-2018,112.24242,130.0,75.0,9.38416,115.0,96.59185050146,95.9741947924,96.952941531372,101.42,96.373295404408,4.42857,33,MSFT
06-15-2018,112.24242,130.0,75.0,9.38416,115.0,96.458816964124,95.090472008668,96.477821755172,100.13,95.147486381812,4.42857,33,MSFT
06-18-2018,112.24242,130.0,75.0,9.38416,115.0,95.033457635524,94.472816299608,96.078721143164,100.86,95.841161255064,4.42857,33,MSFT
06-19-2018,112.24242,130.0,75.0,9.38416,115.0,94.69137139666,94.5488354638,95.9741947924,100.86,95.841161255064,4.42857,33,MSFT
06-20-2018,112.24242,130.0,75.0,9.38416,115.0,96.325783426788,96.088223538688,97.418558912048,101.87,96.800903202988,4.42857,33,MSFT
06-21-2018,112.24242,130.0,75.0,9.38416,115.0,96.99570231123,95.860166046112,97.361544538904,101.14,96.107228329736,4.42857,33,MSFT
06-22-2018,112.24242,130.0,75.0,9.38416,115.0,95.413553456484,94.66761540785,95.755639695348,100.41,95.413553456484,4.42857,33,MSFT
06-25-2018,112.61765,130.0,75.0,9.49308,115.0,95.02395524,92.45830844852,95.128481590764,98.39,93.494069560636,4.44444,34,MSFT
06-26-2018,112.61765,130.0,75.0,9.49308,115.0,93.902672568168,93.8361557995,95.099974404192,99.08,94.149734851792,4.44444,34,MSFT
06-27-2018,112.61765,130.0,75.0,9.49308,115.0,94.624854627992,92.55333240376,95.042960031048,97.54,92.686365941096,4.44444,34,MSFT
06-28-2018,112.61765,130.0,75.0,9.49308,115.0,92.534327612712,92.420298866424,94.178242038364,98.63,93.722127053212,4.44444,34,MSFT
06-29-2018,112.61765,130.0,75.0,9.49308,115.0,94.007198918932,93.437055187492,94.938433680284,98.61,93.703122262164,4.44444,34,MSFT
07-02-2018,112.61765,130.0,75.0,9.49308,115.0,93.21850009044,93.1234761352,95.080969613144,100.01,95.033457635524,4.44444,34,MSFT
07-03-2018,112.61765,130.0,75.0,9.49308,115.0,95.480070225152,94.016701314456,95.622606158012,99.05,94.12122766522,4.44444,34,MSFT
07-05-2018,112.61765,130.0,75.0,9.49308,115.0,94.5488354638,94.10212785021676,94.947936075808,99.76,94.795897747424,4.44444,34,MSFT
07-06-2018,112.61765,130.0,75.0,9.49308,115.0,94.914677691474,94.710376187708,96.382797799932,101.16,96.126233120784,4.44444,34,MSFT
07-09-2018,112.61765,130.0,75.0,9.49308,115.0,96.587099303698,96.2127049200524,97.1619942329,101.85,96.78189841194,4.44444,34,MSFT
07-10-2018,112.61765,130.0,75.0,9.49308,115.0,96.9244343448,96.791400807464,97.409056516524,102.12,97.038463091088,4.44444,34,MSFT
07-11-2018,112.61765,130.0,75.0,9.49308,115.0,96.11673072526,96.06921874764,97.247515792616,101.98,96.905429553752,4.44444,34,MSFT
07-12-2018,112.61765,130.0,75.0,9.49308,115.0,97.656118800148,97.618109218052,99.214511666084,104.19,99.005458964556,4.44444,34,MSFT
07-13-2018,112.70588,130.0,75.0,9.53794,115.0,99.176502083988,98.910435009316,100.34529673344,105.43,100.183756009532,4.44444,34,MSFT
07-16-2018,112.61765,130.0,75.0,9.51165,114.5,100.15524882296,99.314286819086,100.554349434968,104.91,99.689631442284,4.44444,34,MSFT
07-17-2018,113.57576,130.0,75.0,10.23668,115.0,99.404559576564,99.128990106368,101.2005123306,105.95,100.67788057678,4.44444,33,MSFT
07-18-2018,113.57576,130.0,75.0,10.23668,115.0,100.668378181256,99.504334729566,100.77290453202,105.12,99.889181748288,4.44444,33,MSFT
07-19-2018,113.57576,130.0,75.0,10.23668,115.0,99.70863623333202,98.720387098836,100.069727263244,104.4,99.20500927056,4.44444,33,MSFT
07-20-2018,119.76471,135.0,75.0,11.79496,122.5,102.701890823392,100.801411718592,102.81591956968,106.27,100.981957233548,4.44444,34,MSFT
07-23-2018,120.28571,135.0,75.0,11.21624,123.0,101.01046442012,100.848923696212,102.758905196536,107.97,102.597364472628,4.45946,35,MSFT
