 Date,ABT Price Target,ABT Price Target - High,ABT Price Target - Low,ABT Price Target - StdDev,ABT Price Target - Median,ABT Open,ABT Low,ABT High,ABT Close,ABT Adj. Close,ABT Rating,ABT Price Target - #,Ticker
07-22-2014,44.1225,52,30.0,4.71329,45.0,36.6116253855,36.5051962419375,36.807455009654994,43.09,36.688254368865,3.73077,20,ABT
07-23-2014,44.1225,52,30.0,4.71329,45.0,36.81596934114,36.500939076195,36.841512335595,42.97,36.586082391045,3.73077,20,ABT
07-24-2014,44.1225,52,30.0,4.71329,45.0,36.56053939659,36.39025276689,36.756369020745,42.89,36.517967739165,3.73077,20,ABT
07-25-2014,44.1225,52,30.0,4.71329,45.0,36.517967739165,36.410687162454,36.705283031835,43.04,36.64568271144,3.73077,20,ABT
07-28-2014,44.1225,52,30.0,4.71329,45.0,36.569053728075,36.28808078907,36.654197042925,42.93,36.552025065105,3.73077,20,ABT
07-29-2014,44.1225,52,30.0,4.71329,45.0,36.586082391045,36.228480468675,36.59459672252999,42.75,36.398767098375,3.73077,20,ABT
07-30-2014,44.1225,52,30.0,4.71329,45.0,36.57756805956,36.32213811501,36.688254368865,42.86,36.49242474471,3.73077,20,ABT
07-31-2014,44.1225,52,30.0,4.71329,45.0,36.20293747422,35.82830688888,36.50945340768,42.12,35.86236421482,3.73077,20,ABT
08-01-2014,44.1225,52,30.0,4.71329,45.0,35.760192237,35.601825671379,36.06670817046,42.03,35.785735231455,3.73077,20,ABT
08-04-2014,44.2225,52,30.0,4.79381,45.0,35.86236421482,35.622260066943,36.18590881125,42.39,36.092251164915,3.73077,20,ABT
08-05-2014,44.2225,52,30.0,4.79381,45.0,35.87939287779,35.47070496651,36.075222501945,41.78,35.57287694433,3.73077,20,ABT
08-06-2014,44.2225,52,30.0,4.79381,45.0,35.479219297995,35.28338967384,35.734649242545,41.77,35.564362612845,3.73077,20,ABT
08-07-2014,44.2225,52,30.0,4.79381,45.0,35.547333949875,35.31744699978,35.74316357402999,41.53,35.360018657205,3.73077,20,ABT
08-08-2014,44.2225,52,30.0,4.79381,45.0,35.31744699978,35.037325493923504,35.521790955419995,41.69,35.49624796096499,3.73077,20,ABT
08-11-2014,44.1725,52,29.0,4.94473,45.0,35.69207758512,35.4475459848708,35.896421540759995,42.05,35.802763894425,3.73077,20,ABT
08-12-2014,44.1725,52,29.0,4.94473,45.0,35.68356325363499,35.26636101087,35.853849883334995,41.57,35.394075983145,3.73077,20,ABT
08-13-2014,44.1725,52,29.0,4.94473,45.0,35.65802025918,35.615448601755,35.896421540759995,42.16,35.896421540759995,3.73077,20,ABT
08-14-2014,44.1725,52,29.0,4.94473,45.0,35.887907209275,35.887907209275,36.143337153825,42.33,36.041165176005,3.73077,20,ABT
08-15-2014,44.1725,52,29.0,4.94473,45.0,36.06670817046,35.513276623935,36.313623783525,42.06,35.81127822591,3.73077,20,ABT
08-18-2014,44.44474,52,29.0,4.92493,45.0,36.28808078907,35.84533555185,36.28808078907,42.23,35.956021861154994,3.76,19,ABT
08-19-2014,44.44474,52,29.0,4.92493,45.0,36.01562218154999,35.836821220365,36.28808078907,42.54,36.21996613719,3.76,19,ABT
08-20-2014,44.44474,52,29.0,4.92493,45.0,35.94750752967,35.72622005437485,36.177394479765,42.14,35.87939287779,3.76,19,ABT
08-21-2014,44.44474,52,29.0,4.92493,45.0,36.007107850065,35.9304788667,36.20293747422,42.32,36.03265084452,3.76,19,ABT
08-22-2014,44.44474,52,29.0,4.92493,45.0,35.94750752967,35.760192237,36.041165176005,42.11,35.853849883334995,3.76,19,ABT
08-25-2014,44.44474,52,29.0,4.92493,45.0,36.109279827885,35.990079187095,36.35619544095,42.49,36.177394479765,3.76,19,ABT
08-26-2014,44.44474,52,29.0,4.92493,45.0,36.18590881125,36.075222501945,36.552025065105,42.8,36.4413387558,3.76,19,ABT
08-27-2014,44.44474,52,29.0,4.92493,45.0,36.381738435405,36.18165164550749,36.50945340768,42.6,36.2710521261,3.76,19,ABT
08-28-2014,44.44474,52,29.0,4.92493,45.0,36.126308490855,35.990079187095,36.2710521261,42.35,36.058193838975,3.76,19,ABT
08-29-2014,44.44474,52,29.0,4.92493,45.0,36.109279827885,35.81127822591,36.109279827885,42.24,35.96453619264,3.76,19,ABT
09-02-2014,44.44474,52,29.0,4.92493,45.0,35.904935872245,35.709106248089995,36.1007654964,42.23,35.956021861154994,3.76,19,ABT
09-03-2014,44.44474,52,29.0,4.92493,45.0,36.1007654964,36.058193838975,36.432824424315,42.76,36.40728142986,3.76,19,ABT
09-04-2014,44.44474,52,29.0,4.92493,45.0,36.4413387558,36.330652446495,36.67974003738,42.9,36.52648207065,3.76,19,ABT
09-05-2014,44.44474,52,29.0,4.92493,45.0,36.50945340768,36.1390799880825,36.57756805956,42.95,36.569053728075,3.76,19,ABT
09-08-2014,44.44474,52,29.0,4.92493,45.0,36.50945340768,36.2710521261,36.67974003738,42.81,36.449853087285,3.76,19,ABT
09-09-2014,44.44474,52,29.0,4.92493,45.0,36.466881750255,36.30510945204,36.59459672252999,42.83,36.466881750255,3.76,19,ABT
09-10-2014,44.44474,52,29.0,4.92493,45.0,36.59459672252999,36.296595120555,36.654197042925,42.9,36.52648207065,3.76,19,ABT
09-11-2014,44.44474,52,29.0,4.92493,45.0,36.34768110946499,36.08373683343,36.637168379955,42.56,36.23699480016,3.76,19,ABT
09-12-2014,44.44474,52,29.0,4.92493,45.0,36.28808078907,36.1438480137141,36.500939076195,42.55,36.228480468675,3.76,19,ABT
09-15-2014,44.44474,52,29.0,4.92493,45.0,36.279566457585,36.13482282234,36.42431009283,42.72,36.37322410392,3.76,19,ABT
09-16-2014,44.44474,52,29.0,4.92493,45.0,36.364709772435,36.177394479765,36.586082391045,42.9,36.52648207065,3.76,19,ABT
09-17-2014,44.44474,52,29.0,4.92493,45.0,36.56053939659,36.40728142986,37.096942280145,43.38,36.93516998193,3.76,19,ABT
09-18-2014,44.44474,52,29.0,4.92493,45.0,37.028827628265,36.9821690917272,37.352372224695,43.69,37.19911425796499,3.76,19,ABT
09-19-2014,44.44474,52,29.0,4.92493,45.0,37.42900120806,37.08842794866,37.6333451637,43.59,37.113970943115,3.76,19,ABT
09-22-2014,44.65526,52,29.0,4.98653,46.0,37.113970943115,36.79894067817,37.182085594995,43.4,36.9521986449,3.76,19,ABT
09-23-2014,44.65526,52,29.0,4.98653,46.0,36.364709772435,36.177394479765,36.74785468926,42.5,36.18590881125,3.76,19,ABT
09-24-2014,44.65526,52,29.0,4.98653,46.0,36.143337153825,36.13482282234,36.5307392363925,42.63,36.296595120555,3.76,19,ABT
09-25-2014,44.65526,52,29.0,4.98653,46.0,36.11779415937,35.734649242545,36.16888014828,42.0,35.760192237,3.76,19,ABT
09-26-2014,44.65526,52,29.0,4.98653,46.0,35.870878546305,35.68356325363499,35.96453619264,42.01,35.768706568484994,3.76,19,ABT
09-29-2014,44.65526,52,29.0,4.98653,46.0,35.479219297995,35.479219297995,35.7644494027425,41.9,35.67504892215,3.76,19,ABT
09-30-2014,44.65526,52,29.0,4.98653,46.0,35.5899056073,35.411104646115,35.751677905515,41.59,35.411104646115,3.76,19,ABT
10-01-2014,44.65526,52,29.0,4.98653,46.0,35.802763894425,34.917273419984994,35.81127822591,41.18,35.06201705523,3.76,19,ABT
10-02-2014,44.65526,52,29.0,4.98653,46.0,35.09607438117,34.83213010513499,35.291904005325,41.21,35.087560049685,3.8,19,ABT
10-03-2014,44.65526,52,29.0,4.98653,46.0,35.257846679385,35.1429032043375,35.64099159621,41.79,35.581391275815,3.8,19,ABT
10-06-2014,44.65526,52,29.0,4.98653,46.0,35.79424956294,35.751677905515,36.160365816795,42.36,36.06670817046,3.8,19,ABT
10-07-2014,44.65526,52,29.0,4.98653,46.0,35.836821220365,35.291904005325,35.91345020373,41.46,35.30041833681,3.76,19,ABT
10-08-2014,44.76053,52,29.0,5.07633,46.0,35.28338967384,35.206760690475,35.904935872245,42.14,35.87939287779,3.76,19,ABT
10-09-2014,45.02368,52,29.0,4.78865,46.0,35.921964535215,35.428133309085,36.21996613719,41.63,35.445161972055,3.84,19,ABT
10-10-2014,45.02368,52,29.0,4.78865,46.0,35.496519364306,35.47940023271,36.198403759742,41.54,35.556436324892,3.84,19,ABT
10-13-2014,45.02368,52,29.0,4.78865,46.0,35.496519364306,34.982945416426,35.753306338246,40.92,35.025743245416,3.84,19,ABT
10-14-2014,45.02368,52,29.0,4.78865,46.0,35.0942197718,35.04286237701199,35.89881895681199,41.06,35.145577166588,3.84,19,ABT
10-15-2014,45.02368,52,29.0,4.78865,46.0,34.563526692324,33.6913069375078,34.691920179294,40.01,34.24682275779799,3.84,19,ABT
10-16-2014,45.02368,52,29.0,4.78865,46.0,33.673331849332,33.621974454544,34.499329948839,39.99,34.229703626202,3.84,19,ABT
10-17-2014,45.02368,52,29.0,4.78865,46.0,34.53784799493,34.383775810566,35.128458034992,40.86,34.974385850628,3.84,19,ABT
10-20-2014,45.02368,52,29.0,4.78865,46.0,34.96582628483,34.811754100466,35.530757627498,41.46,35.487959798508,3.84,19,ABT
10-21-2014,45.02368,52,29.0,4.78865,46.0,35.873140259417994,35.73618720665,36.318237680914,42.39,36.283999417722,3.84,19,ABT
10-22-2014,45.02368,52,29.0,4.78865,46.0,36.3781546415,35.505078930104,36.831811628794,41.59,35.599234153882,3.84,19,ABT
10-23-2014,45.80278,52,40.45,2.849,46.0,35.9501763516,35.90737852261,36.609262918046,42.43,36.318237680914,3.95833,18,ABT
10-24-2014,45.80278,52,40.45,2.849,46.0,36.241201588732,36.052891141176,36.523667260066,42.46,36.343916378308,3.95833,18,ABT
10-27-2014,45.58056,50,40.45,2.49038,46.0,36.318237680914,35.984414614791994,36.36103550990399,42.24,36.155605930752,3.95833,18,ABT
10-28-2014,45.58056,50,40.45,2.49038,46.0,36.138486799156,35.90737852261,36.386714207298,42.5,36.3781546415,3.95833,18,ABT
10-29-2014,46.24722,54,40.45,2.99724,46.0,36.643501181238,36.29255898352,37.285468616088,42.74,36.583584220652,4.04167,18,ABT
10-30-2014,46.24722,54,40.45,2.99724,46.0,36.54934595746,36.403833338894,37.251230352896,43.49,37.225551655502,4.04167,18,ABT
10-31-2014,46.30278,54,40.45,2.96416,46.0,37.70488734019,37.182753826512,37.713446905988,43.59,37.311147313482,4.04167,18,ABT
11-03-2014,46.30278,54,40.45,2.96416,46.0,37.285468616088,36.857490326188,37.396742971462,43.29,37.054360339542,4.04167,18,ABT
11-04-2014,46.30278,54,40.45,2.96416,46.0,36.823252062996,36.823252062996,37.349665359573,43.61,37.328266445078,4.04167,18,ABT
11-05-2014,46.30278,54,40.45,2.96416,46.0,37.602172550614,37.097158168532,37.653529945402,43.66,37.371064274068,4.04167,18,ABT
11-06-2014,46.30278,54,40.45,2.96416,46.0,37.31970687928,37.182753826512,37.525136458432,43.69,37.396742971462,4.04167,18,ABT
11-07-2014,46.30278,54,40.45,2.96416,46.0,37.465219497846,36.951645549966,37.499457761038,43.37,37.122836865926,4.04167,18,ABT
11-10-2014,46.41389,54,40.45,3.06158,46.0,37.10571773433,36.951645549966,37.74768516918,44.09,37.739125603382,4.0,18,ABT
11-11-2014,46.41389,54,40.45,3.06158,46.0,37.76480430077599,37.743405386281,38.201342156474,44.25,37.87607865615,4.0,18,ABT
11-12-2014,46.41389,54,40.45,3.06158,46.0,37.824721261362,37.606452333513,37.91887648514,44.23,37.858959524554,4.0,18,ABT
11-13-2014,46.41389,54,40.45,3.06158,46.0,37.901757353544,37.841840392958,38.321176077646,44.59,38.167103893282,4.0,18,ABT
11-14-2014,46.41389,54,40.45,3.06158,46.0,38.167103893282,37.388183405664,38.167103893282,43.81,37.499457761038,4.0,18,ABT
11-17-2014,46.525,54,40.45,3.11663,46.0,37.413862103058,37.328266445078,37.61929168221,43.71,37.413862103058,4.0,18,ABT
11-18-2014,46.525,54,40.45,3.11663,46.0,37.49089819523999,37.174194260714,37.559374721624,43.7,37.40530253726,4.0,18,ABT
11-19-2014,46.525,54,40.45,3.11663,46.0,37.482338629442,37.1065736909098,37.482338629442,43.43,37.174194260714,4.0,18,ABT
11-20-2014,46.525,54,40.45,3.11663,46.0,37.06291990534,36.84893076039,37.520856675533,43.78,37.473779063644,4.0,18,ABT
11-21-2014,46.525,54,40.45,3.11663,46.0,37.79048299817,37.413862103058,37.824721261362,43.81,37.499457761038,4.0,18,ABT
11-24-2014,46.525,54,40.45,3.11663,46.0,37.311147313482,37.311147313482,38.00447214312,44.32,37.935995616736,4.0,18,ABT
11-25-2014,46.525,54,40.45,3.11663,46.0,37.927436050938,37.636410813806,37.987353011524,44.16,37.799042563968,4.0,18,ABT
11-26-2014,46.525,54,40.45,3.11663,46.0,37.799042563968,37.653529945402,38.030150840514,44.25,37.87607865615,4.0,18,ABT
11-28-2014,46.525,54,40.45,3.11663,46.0,38.04726997211,38.01303170891799,38.312616511848,44.51,38.09862736689799,4.0,18,ABT
12-01-2014,46.525,54,40.45,3.11663,46.0,37.893197787746,37.829001044261,38.145704978787,44.32,37.935995616736,4.0,18,ABT
12-02-2014,46.63611,54,40.45,3.23624,46.0,38.244139985464,38.244139985464,39.048739170476,45.22,38.706356538556,4.0,18,ABT
12-03-2014,46.63611,54,40.45,3.23624,46.0,38.706356538556,38.60364174898,39.211370920638,45.68,39.100096565264,4.0,18,ABT
12-04-2014,46.80278,54,40.45,3.35991,46.0,39.08297743366799,38.73203523595,39.33120484181,45.49,38.937464815102,4.0,18,ABT
12-05-2014,46.80278,54,40.45,3.35991,46.0,38.886107420314,38.684957624061,38.971703078294,45.3,38.77483306494,4.0,18,ABT
12-08-2014,46.80278,54,40.45,3.35991,46.0,38.81763089393,38.809071328132,39.45959832878,45.71,39.125775262658,4.0,18,ABT
12-09-2014,46.80278,54,40.45,3.35991,46.0,38.800511762334,38.411051518525,38.920345683506,45.44,38.89466698611199,4.04167,18,ABT
12-10-2014,46.80278,54,40.45,3.35991,46.0,38.800511762334,37.944555182534,38.911786117708,44.37,37.978793445726,4.04167,18,ABT
12-11-2014,46.80278,54,40.45,3.35991,46.0,38.09862736689799,37.91887648514,38.62076088057599,44.46,38.055829537908,4.04167,18,ABT
12-12-2014,46.80278,54,40.45,3.35991,46.0,37.76480430077599,37.379623839866,38.13286563009,43.69,37.396742971462,4.04167,18,ABT
12-15-2014,46.91389,54,40.45,3.43001,46.0,37.799042563968,37.10280748195868,37.970233879928,43.46,37.199872958108,4.04167,18,ABT
12-16-2014,46.91389,54,40.45,3.43001,46.0,37.003002944754,36.89172858938,38.021591274716,43.4,37.14851556332,4.04167,18,ABT
12-17-2014,46.91389,54,40.45,3.43001,46.0,37.208432523906,37.15707512911799,37.970233879928,44.26,37.884638221948,4.04167,18,ABT
12-18-2014,46.91389,54,40.45,3.43001,46.0,38.269818682858,38.038710406312,39.194251789042,45.77,39.177132657446,4.04167,18,ABT
12-19-2014,46.91389,54,40.45,3.43001,46.0,39.296966578618,39.185692223244,39.75918313171,46.05,39.41680049978999,4.04167,18,ABT
12-22-2014,47.13611,54,40.45,3.4926,46.5,39.314085710214,39.296966578618,39.8019809607,46.37,39.69070660532599,4.04167,18,ABT
12-23-2014,47.13611,54,40.45,3.4926,46.5,39.485277026174,38.920345683506,39.8019809607,45.72,39.134334828456,4.04167,18,ABT
12-24-2014,47.13611,54,40.45,3.4926,46.5,39.151453960052,39.065858302072,39.33120484181,45.7,39.11721569686,4.04167,18,ABT
12-26-2014,47.13611,54,40.45,3.4926,46.5,39.211370920638,39.125775262658,39.528074855164,45.85,39.24560918383,4.04167,18,ABT
12-29-2014,47.13611,54,40.45,3.4926,46.5,39.023060473082,38.90322655191,39.219930486436,45.6,39.03162003888,4.04167,18,ABT
12-30-2014,47.13611,54,40.45,3.4926,46.5,39.040179604678,39.040179604678,39.305526144416,45.69,39.108656131062,4.04167,18,ABT
12-31-2014,47.13611,54,40.45,3.4926,46.5,39.11721569686,38.509486525202,39.41680049978999,45.02,38.535165222596,4.04167,18,ABT
01-02-2015,47.19167,54,40.45,3.46604,46.5,38.73203523595,38.205621939373,38.90331214756797,44.9,38.43245043302,4.04167,18,ABT
01-05-2015,47.46944,54,40.45,3.55852,47.5,38.34685477503999,38.201342156474,38.86042872292,44.91,38.441009998818,4.04167,18,ABT
01-06-2015,47.46944,54,40.45,3.55852,47.5,38.509486525202,37.602172550614,38.612201314778,44.4,38.00447214312,4.04167,18,ABT
01-07-2015,47.46944,54,40.45,3.55852,47.5,38.28693781445399,37.987353011524,38.466688696212,44.76,38.312616511848,4.04167,18,ABT
01-08-2015,47.46944,54,40.45,3.55852,47.5,38.680677841162,38.526605656798,39.189972006143,45.68,39.100096565264,4.04167,18,ABT
01-09-2015,47.69167,54,40.45,3.58462,48.0,39.16001352585,38.612201314778,39.262728315426,45.2,38.68923740696,4.04167,18,ABT
01-12-2015,47.69167,54,40.45,3.58462,48.0,38.843309591324,38.466688696212,39.16857309164799,45.58,39.014500907284,4.04167,18,ABT
01-13-2015,47.58056,54,40.45,3.47879,48.0,39.01450091045601,38.0765695917,39.177993525652,44.61,38.386345073124,3.95833,18,ABT
01-14-2015,47.58056,54,40.45,3.47879,48.0,38.110989089636,37.801213608212,38.429369445544,44.28,38.102384215152,3.95833,18,ABT
01-15-2015,47.525,54,40.45,3.44755,48.0,38.2916914538,37.77539898476,38.437974320028005,43.95,37.81842335718,3.95833,18,ABT
01-16-2015,47.525,54,40.45,3.44755,48.0,37.68935023992,37.620511244048,38.33471582622,44.49,38.283086579316006,3.95833,18,ABT
01-20-2015,47.525,54,40.45,3.44755,48.0,38.437974320028005,37.766794110276,38.5068133159,44.22,38.050754968248,3.95833,18,ABT
01-21-2015,47.525,54,40.45,3.44755,48.0,37.827028231664,37.534462499208,38.0765695917,44.06,37.913076976504,3.95833,18,ABT
01-22-2015,47.525,54,40.45,3.44755,48.0,38.15401346205601,37.68935023992,38.351925575188,44.49,38.283086579316006,3.95833,18,ABT
01-23-2015,47.525,54,40.45,3.44755,48.0,38.274481704832,37.706559988888,38.274481704832,43.86,37.740979486824,3.95833,18,ABT
01-26-2015,47.525,54,40.45,3.44755,48.0,37.637720993016,37.362365009528006,38.03079165944512,44.15,37.99052084686,3.95833,18,ABT
01-27-2015,47.525,54,40.45,3.44755,48.0,37.758189235792,37.370969884012,37.874355041326,43.68,37.586091746112,3.95833,18,ABT
01-28-2015,47.525,54,40.45,3.44755,48.0,37.809818482696,37.306433325382,38.03354521928,43.41,37.353760135044,3.95833,18,ABT
01-29-2015,47.91389,54,40.45,3.27337,48.5,37.680745365436,37.60330149508,39.074735031844,45.26,38.945661914584,3.95833,18,ABT
01-30-2015,48.74722,54,40.45,3.05462,49.5,39.06613015736,38.46378894348,39.264042270492006,44.76,38.515418190384,4.04167,18,ABT
02-02-2015,48.74722,54,40.45,3.05462,49.5,38.661701056612,38.102384215152,38.928452165616,45.23,38.919847291132,4.04167,18,ABT
02-03-2015,48.74722,54,40.45,3.05462,49.5,39.074735031844,39.01450091045601,39.479164132592,45.83,39.436139760172,4.04167,18,ABT
02-04-2015,48.74722,54,40.45,3.05462,49.5,39.19520327462,38.76495955042,39.57390380066084,45.17,38.868218044228,4.04167,18,ABT
02-05-2015,48.74722,54,40.45,3.05462,49.5,38.945661914584,38.945661914584,39.466256820866,45.65,39.28125201946,4.04167,18,ABT
02-06-2015,48.74722,54,40.45,3.05462,49.5,39.229622772556006,39.005896035972,39.763124990564,45.5,39.1521789022,4.04167,18,ABT
02-09-2015,48.74722,54,40.45,3.05462,49.5,38.902637542164,38.11959396412,38.902637542164,44.52,38.308901202768006,4.04167,18,ABT
02-10-2015,48.96944,54,40.45,2.83907,49.5,38.446579194512,38.20564270896,38.730540052484,44.92,38.653096182128,4.08333,18,ABT
02-11-2015,48.96944,54,40.45,2.83907,49.5,38.618676684192,38.343320700704005,38.89403266768,44.93,38.661701056612,4.08333,18,ABT
02-12-2015,48.96944,54,40.45,2.83907,49.5,38.756354675936,38.54983768832,38.9370570401,45.22,38.911242416648,4.08333,18,ABT
02-13-2015,48.96944,54,40.45,2.83907,49.5,38.76495955042,38.739144926968,39.728705492628,46.09,39.659866496756,4.08333,18,ABT
02-17-2015,48.96944,54,40.45,2.83907,49.5,39.62544699882,39.5824226264,40.038480974052,46.41,39.935222480244,4.08333,18,ABT
02-18-2015,48.96944,54,40.45,2.83907,49.5,39.806149362984,39.71149574366,40.038480974052,46.41,39.935222480244,4.08333,18,ABT
02-19-2015,48.96944,54,40.45,2.83907,49.5,39.892198107824,39.655564059514,40.158949216828006,46.61,40.107319969924,4.08333,18,ABT
02-20-2015,49.08056,54,40.45,2.87697,50.0,40.038480974052,39.92661760576,40.933387920388,47.48,40.855944050032,4.08333,18,ABT
02-23-2015,49.08056,54,40.45,2.87697,50.0,40.726870932772,40.4631315298374,40.873153799,47.32,40.718266058288,4.08333,18,ABT
02-24-2015,49.08056,54,40.45,2.87697,50.0,40.675241685868,40.554773443092,40.95059766935601,47.47,40.847339175548,4.08333,18,ABT
02-25-2015,49.24722,54,40.45,2.95336,50.0,40.91617817142,40.649427062416,41.075368349374,47.4,40.78710505416,4.08333,18,ABT
02-26-2015,49.24722,54,40.45,2.95336,50.0,40.718266058288,40.52895881964,41.053856163164,47.61,40.967807418324,4.04167,18,ABT
02-27-2015,49.24722,54,40.45,2.95336,50.0,40.855944050032,40.761290430708,41.200139029392005,47.37,40.761290430708,4.04167,18,ABT
03-02-2015,49.24722,54,40.45,2.95336,50.0,40.735475807256,40.554773443092,40.985017167292,47.22,40.632217313448,4.04167,18,ABT
03-03-2015,49.24722,54,40.45,2.95336,50.0,40.563378317576,40.158949216828006,40.563378317576,47.09,40.520353945156,4.04167,18,ABT
03-04-2015,49.24722,54,40.45,2.95336,50.0,40.331046706508,40.288022334088,40.855944050032,47.01,40.451514949284,4.04167,18,ABT
03-05-2015,49.24722,54,40.45,2.95336,50.0,40.339651580992005,40.288022334088,40.873153799,47.44,40.821524552096,4.04167,18,ABT
03-06-2015,49.41389,54,40.45,2.96291,50.0,40.597797815512,39.88359323334,40.666636811384,46.5,40.0126663506,4.04167,18,ABT
03-09-2015,49.41389,54,40.45,2.96291,50.0,40.0126663506,39.92661760576,40.425700325832,46.83,40.296627208572,4.04167,18,ABT
03-10-2015,49.35833,54,40.45,2.94195,50.0,39.943827354728,39.720100618144,40.10353382515105,46.17,39.728705492628,4.04167,18,ABT
03-11-2015,49.35833,54,40.45,2.94195,50.0,39.918012731276,39.763124990564,40.14173946786,46.3,39.84056886092,4.04167,18,ABT
03-12-2015,49.35833,54,40.45,2.94195,50.0,39.986851727148,39.88359323334,40.709661183804,47.25,40.6580319369,4.04167,18,ABT
03-13-2015,49.525,57,40.45,3.26719,50.0,40.623612438964,40.107319969924,40.640822187932,46.88,40.339651580992005,4.04167,18,ABT
03-16-2015,49.525,57,40.45,3.26719,50.0,40.546168568608,40.546168568608,41.174324405940006,47.83,41.157114656972,4.04167,18,ABT
03-17-2015,49.525,57,40.45,3.26719,50.0,40.812919677612,40.498841758946,41.13130003352,47.09,40.520353945156,4.04167,18,ABT
03-18-2015,49.58056,57,40.45,3.24924,50.0,40.331046706508,39.918012731276,41.00222691626,47.39,40.778500179676,4.04167,18,ABT
03-19-2015,49.58056,57,40.45,3.24924,50.0,40.838734301064,40.554773443092,40.907573296936,47.44,40.821524552096,4.04167,18,ABT
03-20-2015,49.58056,57,40.45,3.24924,50.0,41.010831790744,40.726870932772,41.105485410068006,47.47,40.847339175548,4.04167,18,ABT
03-23-2015,49.58056,57,40.45,3.24924,50.0,40.847339175548,40.632217313448,41.071065912132,47.47,40.847339175548,4.04167,18,ABT
03-24-2015,49.58056,57,40.45,3.24924,50.0,40.709661183804,40.434305200316,40.985017167292,47.0,40.4429100748,4.04167,18,ABT
03-25-2015,49.58056,57,40.45,3.24924,50.0,40.477329572736,40.0126663506,40.873153799,46.53,40.038480974052,4.04167,18,ABT
03-26-2015,49.58056,57,40.45,3.24924,50.0,39.935222480244,39.66847137124,40.262207710636,46.5,40.0126663506,4.04167,18,ABT
03-27-2015,49.80278,57,40.45,3.27026,50.0,40.107319969924,39.943827354728,40.468724698252,46.78,40.253602836152005,4.04167,18,ABT
03-30-2015,49.80278,57,40.45,3.27026,50.0,40.4429100748,40.348256455476005,40.623612438964,47.08,40.511749070672,4.04167,18,ABT
03-31-2015,49.80278,57,40.45,3.27026,50.0,40.296627208572,39.866383484372,40.425700325832,46.33,39.866383484372,4.04167,18,ABT
04-01-2015,49.80278,57,40.45,3.27026,50.0,39.866383484372,39.190900837378,39.900802982308,45.89,39.487769007076,4.04167,18,ABT
04-02-2015,49.80278,57,40.45,3.27026,50.0,39.677076245724,39.350091015332,39.918012731276,46.13,39.694285994692,4.04167,18,ABT
04-06-2015,49.80278,57,40.45,3.27026,50.0,39.41032513672,39.28125201946,40.072900471988,46.3,39.84056886092,4.04167,18,ABT
04-07-2015,49.80278,57,40.45,3.27026,50.0,39.84056886092,39.720100618144,40.094412658198,46.19,39.745915241596,4.04167,18,ABT
04-08-2015,49.80278,57,40.45,3.27026,50.0,39.763124990564,39.49637388156,40.2277882127,46.61,40.107319969924,4.04167,18,ABT
04-09-2015,49.80278,57,40.45,3.27026,50.0,40.0126663506,39.96964197818,40.546168568608,47.0,40.4429100748,4.08333,18,ABT
04-10-2015,49.80278,57,40.45,3.27026,50.0,40.425700325832,40.184763840280006,40.610705127238,47.15,40.57198319206,4.08333,18,ABT
04-13-2015,50.14412,57,40.45,3.2975,50.0,40.45954751046,40.2173783505,40.74496116327,46.53,40.24332504621,4.1304300000000005,17,ABT
04-14-2015,50.14412,57,40.45,3.2975,50.0,40.22602724907,40.074671524095,40.43360081475,46.7,40.3903563219,4.1304300000000005,17,ABT
04-15-2015,50.14412,57,40.45,3.2975,50.0,40.48549420617,40.295218437630005,40.60657878615,46.83,40.50279200331,4.1304300000000005,17,ABT
04-16-2015,50.14412,57,40.45,3.2975,50.0,40.31251623477,40.11359156766,40.55468539473,46.52,40.23467614764,4.1304300000000005,17,ABT
04-17-2015,50.14412,57,40.45,3.2975,50.0,40.03575148053,39.62060434917,40.17413385765,46.25,40.00115588625,4.1304300000000005,17,ABT
04-20-2015,50.14412,57,40.45,3.2975,50.0,40.14818716194,40.10494266908999,40.39900522047,46.63,40.32981403191,4.1304300000000005,17,ABT
04-21-2015,50.27812,57,40.45,3.35377,50.5,40.59792988758,40.403329669755,40.89199243896,47.12,40.75361006184,4.1304300000000005,16,ABT
04-22-2015,50.90882,57,40.45,3.37953,51.0,40.86604574325,40.75361006184,41.8606690788,48.35,41.81742458595,4.08696,17,ABT
04-23-2015,51.55588,57,40.45,3.48146,53.0,41.81742458595,41.36768186031,42.05094484734,48.46,41.91256247022,4.08696,17,ABT
04-24-2015,51.55588,57,40.45,3.48146,53.0,41.82607348452,41.59255322313,41.964455861640005,48.32,41.79147789024,4.08696,17,ABT
04-27-2015,51.55588,57,40.45,3.48146,53.0,41.75688229596,40.97848142466,41.8606690788,47.49,41.07361930893,4.08696,17,ABT
04-28-2015,51.55588,57,40.45,3.48146,53.0,41.18605499034,40.65847217757,41.28119287461,47.59,41.16010829463,4.08696,17,ABT
04-29-2015,51.55588,57,40.45,3.48146,53.0,40.89199243896,40.54603649616,41.20335278748,47.17,40.79685455469,4.08696,17,ABT
04-30-2015,51.34062,57,40.45,3.47712,53.0,40.58928098901,40.00980478482,40.822801250400005,46.42,40.14818716194,4.09091,16,ABT
05-01-2015,51.34062,57,40.45,3.47712,53.0,40.39900522047,40.1308893648,40.58928098901,46.69,40.38170742333,4.09091,16,ABT
05-04-2015,51.34062,57,40.45,3.47712,53.0,40.45954751046,40.45954751046,40.943885830380005,47.0,40.649823279,4.09091,16,ABT
