 Date,NEE Price Target,NEE Price Target - High,NEE Price Target - Low,NEE Price Target - StdDev,NEE Price Target - Median,NEE Open,NEE Low,NEE High,NEE Close,NEE Adj. Close,NEE Rating,NEE Price Target - #,Ticker
12-22-2014,26.73529,31.0,21.0,2.07306,27.25,21.689808923465,21.5648251388125,21.7656187600575,26.485,21.706200239485,3.95238,17,NEE
12-23-2014,26.73529,31.0,21.0,2.07306,27.25,21.79225464859,21.675466521947502,21.8803579721975,26.58,21.78405899058,3.95238,17,NEE
12-24-2014,26.73529,31.0,21.0,2.07306,27.25,21.8229883661275,21.788156819585,22.2450647536425,26.995,22.124178797995,3.95238,17,NEE
12-26-2014,26.73529,31.0,21.0,2.07306,27.25,22.18564623307,22.1303255415025,22.4745431779225,27.3225,22.3925865978225,3.95238,17,NEE
12-29-2014,26.73529,31.0,21.0,2.07306,27.25,22.3557061367775,22.345461564265,22.71016834571,27.625,22.640505252625,3.95238,17,NEE
12-30-2014,26.73529,31.0,21.0,2.07306,27.25,22.62821176561,22.050417875905,22.62821176561,26.9575,22.0934450804575,3.95238,17,NEE
12-31-2014,26.73529,31.0,21.0,2.07306,27.25,22.097542909462497,21.755374187545,22.2245756086175,26.5725,21.7779122470725,3.95238,17,NEE
01-02-2015,26.73529,31.0,21.0,2.07306,27.25,21.847575340157498,21.591461027345,21.9500210652825,26.6725,21.859868827172495,3.95238,17,NEE
01-05-2015,26.73529,31.0,21.0,2.07306,27.25,21.837330767645,21.552552140942524,21.8762601431925,26.39,21.62834148839,3.95238,17,NEE
01-06-2015,26.80882,31.0,21.0,2.07671,27.5,21.70210241048,21.66931977844,22.109836396477498,26.4925,21.7123469829925,3.95238,17,NEE
01-07-2015,26.91176,31.5,21.0,2.16411,27.5,22.0442711323975,21.7328361280175,22.12008096899,26.735,21.911091689735,3.95238,17,NEE
01-08-2015,26.91176,31.5,21.0,2.16411,27.5,22.101640738467506,21.9869015263275,22.1754016605575,26.8975,22.0442711323975,3.95238,17,NEE
01-09-2015,27.23529,31.5,21.0,2.43514,27.5,22.0729559354325,21.7943035630925,22.132374456005,26.66,21.84962425466,3.95238,17,NEE
01-12-2015,27.26471,31.5,21.0,2.43514,27.5,21.820939451625,21.64473280441,21.9950971843375,26.5925,21.7943035630925,3.95238,17,NEE
01-13-2015,27.45588,31.5,21.0,2.41051,27.5,21.982803697322503,21.7574231020475,22.22232180266475,26.6975,21.8803579721975,3.95238,17,NEE
01-14-2015,27.45588,31.5,21.0,2.41051,27.5,21.675466521947502,21.616048001375,22.0463200469,26.8625,22.0155863293625,3.95238,17,NEE
01-15-2015,27.45588,31.5,21.0,2.41051,27.5,22.0319776453825,21.74308070053,22.0934450804575,26.76,21.93158083476,3.95238,17,NEE
01-16-2015,27.45588,31.5,21.0,2.41051,27.5,21.9500210652825,21.9008471172225,22.19384189108,27.055,22.173352746055,3.95238,17,NEE
01-20-2015,27.45588,31.5,21.0,2.41051,27.5,22.253260411652494,22.02992873088,22.3516083077725,27.2325,22.3188256757325,3.95238,17,NEE
01-21-2015,27.45588,31.5,21.0,2.41051,27.5,22.189744062075,22.0811515934425,22.5892823900625,27.4725,22.5155214679725,3.95238,17,NEE
01-22-2015,27.625,31.5,21.0,2.47339,27.75,22.59542913357,22.232771266627505,22.68558137168,27.3875,22.4458583748875,3.95238,17,NEE
01-23-2015,27.625,31.5,21.0,2.47339,27.75,22.51347255347,22.402831170335,22.583135646555,27.37,22.43151597337,3.95238,17,NEE
01-26-2015,27.81618,31.5,21.0,2.57966,27.75,22.3966844268275,22.255309326155,22.492983408445,27.4375,22.4868366649375,3.95238,17,NEE
01-27-2015,27.88971,31.5,21.0,2.55163,27.75,22.5114236389675,22.2573582406575,22.84683094302675,27.805,22.788027096805,3.95238,17,NEE
01-28-2015,28.64583,31.5,21.0,2.37473,28.625,22.80032058382,22.48888557944,23.07897295616,27.48,22.52166821148,4.0,18,NEE
01-29-2015,28.74306,31.5,21.0,2.34982,28.75,22.574939988545,22.48068992143,22.89047282193,27.915,22.878179334915,4.0,18,NEE
01-30-2015,28.74306,31.5,21.0,2.34982,28.75,22.837201044865,22.36595070929,22.846421160126248,27.31,22.38234202531,4.0,18,NEE
02-02-2015,28.74306,31.5,21.0,2.34982,28.75,22.4417605458825,22.132374456005,22.5769889030475,27.5175,22.5524019290175,4.0,18,NEE
02-03-2015,28.74306,31.5,21.0,2.34982,28.75,22.542157356505,22.36595070929,22.6343585091175,27.56,22.58723347556,4.0,18,NEE
02-04-2015,28.74306,31.5,21.0,2.34982,28.75,22.533961698495,22.36082842303375,22.667141141157497,27.36,22.42332031536,4.0,18,NEE
02-05-2015,28.74306,31.5,21.0,2.34982,28.75,22.501179066455,22.2983365307075,22.5564997580225,27.4275,22.4786410069275,4.0,18,NEE
02-06-2015,28.74306,31.5,21.0,2.34982,28.75,22.3925865978225,21.525895763265,22.414100200098748,26.45,21.67751543645,4.0,18,NEE
02-09-2015,28.74306,31.5,21.0,2.34982,28.75,21.648830633415,21.345591287045,21.79225464859,26.13,21.41525438013,4.0,18,NEE
02-10-2015,28.74306,31.5,21.0,2.34982,28.75,21.4726239862,21.421401123637494,22.13647228501,26.9575,22.0934450804575,4.0,18,NEE
02-11-2015,28.74306,31.5,21.0,2.34982,28.75,21.960265637795,21.4828685587125,21.97255912481,26.265,21.525895763265,4.0,18,NEE
02-12-2015,28.72917,31.25,21.0,2.33417,28.75,21.5238468487625,21.27592819396,21.5894121128425,26.335,21.583265369335,4.0,18,NEE
02-13-2015,28.72917,31.25,21.0,2.33417,28.75,21.484917473215,21.12021069177,21.4869663877175,25.905,21.230852074905,4.0,18,NEE
02-17-2015,28.72917,31.25,21.0,2.33417,28.75,21.206265100875,21.042351940675,21.4664772426925,25.855,21.189873784855,4.0,18,NEE
02-18-2015,28.72917,31.25,21.0,2.33417,28.75,21.2042161863725,21.189873784855,21.829954675436,26.6225,21.8188905371225,4.0,18,NEE
02-19-2015,28.72917,31.25,21.0,2.33417,28.75,21.9131406042375,21.5197490197575,21.9131406042375,26.3575,21.6017055998575,4.0,18,NEE
02-20-2015,28.72917,31.25,21.0,2.33417,28.75,21.5648251388125,21.36608043207,21.71029806849,26.4,21.6365371464,4.0,18,NEE
02-23-2015,28.83088,31.25,22.75,2.08502,28.75,21.665221949435,21.5730207968225,21.76354935640997,26.4975,21.716444811997498,4.04762,17,NEE
02-24-2015,28.83088,31.25,22.75,2.08502,28.75,21.66112412043,21.607852343365,21.933629749262497,26.52,21.73488504252,4.04762,17,NEE
02-25-2015,28.83088,31.25,22.75,2.08502,28.75,21.716309981951,21.357192139634,21.765843477443,25.945,21.419109008999,4.04762,17,NEE
02-26-2015,28.83088,31.25,22.75,2.08502,28.75,21.4789619827185,21.3014669572055,21.5532622259565,25.87,21.357192139634,4.04762,17,NEE
02-27-2015,28.83088,31.25,22.75,2.08502,28.75,21.42323680029,21.247805670422498,21.472770295782,25.865,21.353064348343,4.04762,17,NEE
03-02-2015,28.83088,31.25,22.75,2.08502,28.75,21.25812514865,20.785513684786952,21.338617078824495,25.385,20.956796384407,4.09524,17,NEE
03-03-2015,28.78676,31.25,22.75,2.04084,28.75,20.894879515042,20.756598506793495,21.084757914428,25.485,21.039352210227,4.09524,17,NEE
03-04-2015,28.78676,31.25,22.75,2.04084,28.75,20.973307549571,20.860825236891248,21.068246749264,25.3475,20.9258379497245,4.09524,17,NEE
03-05-2015,28.78676,31.25,22.75,2.04084,28.75,21.0166493581265,20.973307549571,21.249869566068,25.5325,21.078566227491496,4.09524,17,NEE
03-06-2015,28.78676,31.25,22.75,2.04084,28.75,20.812323689222,20.2736469257465,20.812323689222,24.675,20.370650021085,4.09524,17,NEE
03-09-2015,28.83088,31.25,22.75,1.99307,28.75,20.387161186249,20.345883273339,20.543996616350544,24.7325,20.4181196209315,4.09524,17,NEE
03-10-2015,28.77206,31.25,22.75,1.95737,28.75,20.118854752334,20.118854752334,20.5460811509525,24.4975,20.224113430254494,4.09524,17,NEE
03-11-2015,28.77206,31.25,22.75,1.95737,28.75,20.345883273339,20.127110334916,20.4428863686775,24.495,20.222049534609,4.09524,17,NEE
03-12-2015,28.80147,31.25,22.75,1.93415,28.75,20.387161186249,20.366522229794,20.9010712019785,25.13,20.746279028566,4.09524,17,NEE
03-13-2015,28.80147,31.25,22.75,1.93415,28.75,20.713256698238,20.535761672725,20.83812238479075,25.1525,20.764854089375497,4.09524,17,NEE
03-16-2015,28.80147,31.25,22.75,1.93415,28.75,20.996010401671494,20.971243653925494,21.456259130618,25.7425,21.2519334617135,4.19048,17,NEE
03-17-2015,28.80147,31.25,22.75,1.93415,28.75,21.25812514865,21.198272174930494,21.4645147132,25.82,21.315914226724,4.19048,17,NEE
03-18-2015,28.83088,31.25,22.75,1.91786,28.75,21.311786435433,21.256061253004496,22.1641753370245,26.725,22.063044450395,4.19048,17,NEE
03-19-2015,28.83088,31.25,22.75,1.91786,28.75,21.980488624575,21.6605847995225,22.180686502188497,26.37,21.769971268734,4.19048,17,NEE
03-20-2015,28.83088,31.25,22.75,1.91786,28.75,21.8711021553635,21.633754156131,22.0609805547495,26.4975,21.875229946654496,4.19048,17,NEE
03-23-2015,28.91912,31.25,22.75,1.94641,29.5,21.685351547268496,21.685351547268496,21.914443963919,26.435,21.823632555517,4.19048,17,NEE
03-24-2015,28.91912,31.25,22.75,1.94641,29.5,21.741076729697,21.6193068866125,21.951594085538,26.21,21.637881947422,4.19048,17,NEE
03-25-2015,28.91912,31.25,22.75,1.94641,29.5,21.637881947422,21.344808765761,21.718353238640045,25.855,21.344808765761,4.19048,17,NEE
03-26-2015,28.91912,31.25,22.75,1.94641,29.5,21.2189111313855,21.113652453465,21.419109008999,25.68,21.200336070576,4.19048,17,NEE
03-27-2015,28.91912,31.25,22.75,1.94641,29.5,21.249869566068,21.204463861867,21.4707064001365,25.885,21.369575513507,4.19048,17,NEE
03-30-2015,28.91912,31.25,22.75,1.94641,29.5,21.5326232695015,21.419109008999,21.683287651623,26.185,21.617242990967,4.19048,17,NEE
03-31-2015,28.91912,31.25,22.75,1.94641,29.5,21.5573900172475,21.338617078824495,21.6688403821045,26.0125,21.474834191427497,4.19048,17,NEE
04-01-2015,28.91912,31.25,22.75,1.94641,29.5,21.452131339327,21.229230609613,21.703926608078,26.19,21.621370782258,4.19048,17,NEE
04-02-2015,28.91912,31.25,22.75,1.94641,29.5,21.592476243221,21.5202398956285,21.726629460178497,26.1875,21.6193068866125,4.19048,17,NEE
04-06-2015,28.91912,31.25,22.75,1.94641,29.5,21.716309981951,21.697734921141496,22.007319267966498,26.385,21.782354642607,4.19048,17,NEE
04-07-2015,28.93382,31.25,22.75,1.94223,29.5,21.755523999215495,21.5037287304645,21.827760346808,26.0725,21.5243676869195,4.19048,17,NEE
04-08-2015,28.96324,31.25,22.75,1.95433,29.75,21.456259130618,21.3179781223695,21.534687165147,26.01,21.472770295782,4.19048,17,NEE
04-09-2015,28.96324,31.25,22.75,1.95433,29.75,21.439747965454,21.245741774777,21.485153669655,26.0025,21.4665786088455,4.19048,17,NEE
04-10-2015,28.96324,31.25,22.75,1.95433,29.75,21.518175999983,21.448003548036,21.703926608078,26.225,21.650265321295,4.19048,17,NEE
04-13-2015,28.96324,31.25,22.75,1.95433,29.75,21.561517808538497,21.390214469962,21.6321030396146,25.9375,21.412917322062498,4.19048,17,NEE
04-14-2015,28.96324,31.25,22.75,1.95433,29.75,21.4954731478825,21.445939652390496,21.6275624691945,26.09,21.538814956438,4.19048,17,NEE
04-15-2015,28.96324,31.25,22.75,1.95433,29.75,21.5945401388665,21.4954731478825,21.800929703416497,26.045,21.501664834819,4.19048,17,NEE
04-16-2015,28.96324,31.25,22.75,1.95433,29.75,21.425300695935498,21.245741774777,21.549196351534864,25.94,21.414981217708,4.19048,17,NEE
04-17-2015,28.96324,31.25,22.75,1.95433,29.75,21.3138503310785,21.2065277575125,21.514048208692,25.7875,21.2890835833325,4.19048,17,NEE
04-20-2015,28.94853,31.25,22.75,1.94929,29.5,21.330361496242496,21.2808280007505,21.7348850427605,26.125,21.567709495475,4.19048,17,NEE
04-21-2015,29.02083,31.25,22.75,1.91769,29.75,21.567709495475,21.2890835833325,21.708054399369,25.85,21.34068097447,4.22727,18,NEE
04-22-2015,28.95833,31.25,22.75,1.96365,29.75,21.388150574316494,21.187952696703,21.439747965454,25.8225,21.3179781223695,4.22727,18,NEE
04-23-2015,29.07895,31.25,22.75,1.97859,30.0,21.34068097447,21.291147478978,21.5862845562845,26.07,21.522303791274,4.26087,19,NEE
04-24-2015,29.07895,31.25,22.75,1.97859,30.0,21.507856521755496,21.443875756745,21.8339520337445,26.2625,21.6812237559775,4.26087,19,NEE
04-27-2015,29.07895,31.25,22.75,1.97859,30.0,21.761715686152,21.348936557052,21.7637795817975,25.955,21.427364591581,4.26087,19,NEE
04-28-2015,29.07895,31.25,22.75,1.97859,30.0,21.3179781223695,21.247805670422498,21.57080533894325,26.025,21.485153669655,4.26087,19,NEE
04-29-2015,29.07895,31.25,22.75,1.97859,30.0,21.3055947484965,21.1280997229835,21.580092869348,25.675,21.196208279285,4.26087,19,NEE
04-30-2015,28.93421,31.25,22.75,1.87757,29.25,21.117780244756,20.690553846137497,21.237486192195,25.2325,20.8308987500315,4.26087,19,NEE
05-01-2015,28.93421,31.25,22.75,1.87757,29.25,20.84534601955,20.68023436791,21.0517355841,25.47,21.026968836354,4.26087,19,NEE
05-04-2015,28.93421,31.25,22.75,1.87757,29.25,21.020777149417498,20.923774054079,21.452131339327,25.69,21.208591653158,4.26087,19,NEE
05-05-2015,28.93421,31.25,22.75,1.87757,29.25,21.0992051839465,20.5469067092107,21.161122053311495,25.0375,20.6699148896825,4.26087,19,NEE
05-06-2015,28.93421,31.25,22.75,1.87757,29.25,20.634828663709,20.4552697425505,20.793748628412494,25.0075,20.6451481419365,4.26087,19,NEE
05-07-2015,28.93421,31.25,22.75,1.87757,29.25,20.7772374632485,20.6616593071005,20.8391543326135,25.15,20.76279019373,4.26087,19,NEE
05-08-2015,28.92105,31.25,22.75,1.87092,29.25,21.047607792809,20.72151228082,21.2312945052585,25.3025,20.888687828105496,4.26087,19,NEE
05-11-2015,28.92105,31.25,22.75,1.87092,29.25,20.84534601955,20.6121258116085,21.022841045063,25.0025,20.6410203506455,4.26087,19,NEE
05-12-2015,28.92105,31.25,22.75,1.87092,29.25,20.5584645248255,20.395416768831,20.7128439191089,24.9775,20.6203813941905,4.26087,19,NEE
05-13-2015,28.92105,31.25,22.75,1.87092,29.25,20.667850994037,20.581167376926,20.923774054079,25.05,20.68023436791,4.26087,19,NEE
05-14-2015,28.92105,31.25,22.75,1.87092,29.25,20.758662402439,20.7359595503385,20.899007306333,25.27,20.861857184714,4.26087,19,NEE
05-15-2015,28.92105,31.25,22.75,1.87092,29.25,20.8928156193965,20.88662393246,21.0992051839465,25.535,21.080630123137,4.26087,19,NEE
05-18-2015,28.92105,31.25,22.75,1.87092,29.25,21.018713253772,20.998074297317,21.225102818322,25.575,21.113652453465,4.26087,19,NEE
05-19-2015,28.92105,31.25,22.75,1.87092,29.25,20.958860280052495,20.890751723751,21.2684446268775,25.6275,21.1569942620205,4.26087,19,NEE
05-20-2015,28.92105,31.25,22.75,1.87092,29.25,21.161122053311495,21.1033329752375,21.34068097447,25.63,21.159058157666,4.26087,19,NEE
05-21-2015,28.92105,31.25,22.75,1.87092,29.25,21.154930366375,21.0249049407085,21.2065277575125,25.54,21.084757914428,4.26087,19,NEE
05-22-2015,28.92105,31.25,22.75,1.87092,29.25,21.066182853618496,20.952668593116,21.1569942620205,25.5575,21.0992051839465,4.26087,19,NEE
05-26-2015,28.94737,31.25,22.75,1.84708,29.25,21.0992051839465,20.72151228082,21.107460766528497,25.2575,20.8515377064865,4.26087,19,NEE
05-27-2015,28.94737,31.25,22.75,1.84708,29.25,20.9014516215,20.86193643933,21.0886288002,25.2075,20.97008325369,4.26087,19,NEE
05-28-2015,28.94737,31.25,22.75,1.84708,29.25,20.95344528225,20.95344528225,21.2810261424393,25.5675,21.26956673961,4.26087,19,NEE
05-29-2015,28.94737,31.25,22.75,1.84708,29.25,21.24253003602,21.09902753235,21.37355406111,25.585,21.28412496462,4.26087,19,NEE
06-01-2015,28.94737,31.25,22.75,1.84708,29.25,21.32779963965,21.30492242892,21.70839323634,25.8825,21.53161478979,4.26087,19,NEE
06-02-2015,28.94737,31.25,22.75,1.84708,29.25,21.37771355397,21.13438322166,21.41930848257,25.555,21.25916800746,4.26087,19,NEE
06-03-2015,28.94737,31.25,22.75,1.84708,29.25,21.15518068596,20.79330480714,21.29868318963,25.055,20.84321872146,4.26087,19,NEE
06-04-2015,28.94737,31.25,22.75,1.84708,29.25,20.76834784998,20.74547063925,20.98256173227,25.0925,20.87441491791,4.26087,19,NEE
06-05-2015,28.94737,31.25,22.75,1.84708,29.25,20.65396179633,20.49382132122,20.65812128919,24.6925,20.54165548911,4.26087,19,NEE
06-08-2015,28.94737,31.25,22.75,1.84708,29.25,20.52293777124,20.40439222473,20.56245295341,24.53,20.40647197116,4.26087,19,NEE
06-09-2015,28.94737,31.25,22.75,1.84708,29.25,20.40855171759,20.39607323901,20.5127262162687,24.5475,20.42103019617,4.26087,19,NEE
06-10-2015,28.94737,31.25,22.75,1.84708,29.25,20.54165548911,20.5270972641,20.68723773921,24.78,20.61444661416,4.26087,19,NEE
06-11-2015,28.94737,31.25,22.75,1.84708,29.25,20.71843393566,20.61652636059,20.78498582142,24.9175,20.72883266781,4.26087,19,NEE
06-12-2015,28.98684,31.25,22.75,1.87166,29.25,20.62692509274,20.59156940343,20.76210861069,24.81,20.63940357132,4.26087,19,NEE
06-15-2015,28.98684,31.25,22.75,1.87166,29.25,20.48342258907,20.48342258907,20.72467317495,24.78,20.61444661416,4.26087,19,NEE
06-16-2015,28.98684,31.25,22.75,1.87166,29.25,20.61652636059,20.50422005337,20.74963013211,24.8825,20.69971621779,4.26087,19,NEE
06-17-2015,28.98684,31.25,22.75,1.87166,29.25,20.69139723207,20.60820737487,21.0012586526757,25.175,20.9430465501,4.26087,19,NEE
06-18-2015,28.98684,31.25,22.75,1.87166,29.25,20.96176426797,20.93056807152,21.2966034432,25.565,21.26748699318,4.26087,19,NEE
06-19-2015,28.98684,31.25,22.75,1.87166,29.25,21.26332750032,20.99711995728,21.31324141464,25.24,20.99711995728,4.26087,19,NEE
06-22-2015,28.98684,31.25,22.75,1.87166,29.25,21.10318702521,20.90977060722,21.1302237288,25.19,20.95552502868,4.26087,19,NEE
06-23-2015,28.98684,31.25,22.75,1.87166,29.25,20.9222490858,20.63524407846,20.98048198584,24.8225,20.64980230347,4.26087,19,NEE
06-24-2015,28.98684,31.25,22.75,1.87166,29.25,20.67475926063,20.49174157479,20.77874658213,24.6325,20.49174157479,4.26087,19,NEE
06-25-2015,28.98684,31.25,22.75,1.87166,29.25,20.55829346055,20.35239856398,20.59572889629,24.4975,20.37943526757,4.26087,19,NEE
06-26-2015,28.98684,31.25,22.75,1.87166,29.25,20.3607175497,20.22137453889,20.54581498197,24.675,20.5270972641,4.26087,19,NEE
06-29-2015,28.94737,31.25,22.75,1.84173,29.25,20.32120236753,20.32120236753,20.75794911783,24.5425,20.41687070331,4.26087,19,NEE
06-30-2015,28.94737,31.25,22.75,1.84173,29.25,20.50214030694,20.340959958615,20.59780864272,24.5075,20.38775425329,4.26087,19,NEE
07-01-2015,28.94737,31.25,22.75,1.84173,29.25,20.46678461763,20.36487704256,20.54581498197,24.6075,20.47094411049,4.26087,19,NEE
07-02-2015,28.94737,31.25,22.75,1.84173,29.25,20.58325041771,20.57909092485,20.91600984651,25.055,20.84321872146,4.26087,19,NEE
07-06-2015,28.94737,31.25,22.75,1.84173,29.25,20.80162379286,20.66020103562,20.976301695515694,25.115,20.89313263578,4.26087,19,NEE
07-07-2015,28.94737,31.25,22.75,1.84173,29.25,20.84945796075,20.84945796075,21.5669704791,25.72,21.39643127184,4.26087,19,NEE
07-08-2015,28.94737,31.25,22.75,1.84173,29.25,21.2966034432,21.20301485385,21.40267051113,25.4875,21.20301485385,4.26087,19,NEE
07-09-2015,28.94737,31.25,22.75,1.84173,29.25,21.26748699318,20.96800350726,21.38395279326,25.295,21.04287437874,4.26087,19,NEE
07-10-2015,28.97368,31.25,22.75,1.86712,29.25,21.03663513945,20.90977060722,21.270606612825,25.41,21.13854271452,4.26087,19,NEE
07-13-2015,28.97368,31.25,22.75,1.86712,29.25,21.21549333243,21.07199082876,21.29868318963,25.4925,21.20717434671,4.26087,19,NEE
07-14-2015,28.97368,31.25,22.75,1.86712,29.25,21.20509460028,21.13646296809,21.32571989322,25.4975,21.21133383957,4.26087,19,NEE
07-15-2015,28.97368,31.25,22.75,1.86712,29.25,21.22173257172,21.09278829306,21.37563380754,25.6925,21.37355406111,4.26087,19,NEE
07-16-2015,28.94737,31.25,22.75,1.86304,29.0,21.3797933004,21.36107558253,21.821739416775,26.1075,21.71879196849,4.26087,19,NEE
07-17-2015,28.94737,31.25,22.75,1.86304,29.0,21.71879196849,21.52329580407,21.73542993993,25.9125,21.55657174695,4.26087,19,NEE
07-20-2015,28.94737,31.25,22.75,1.86304,29.0,21.57320971839,21.3589958361,21.62520337914,25.7875,21.45258442545,4.26087,19,NEE
07-21-2015,28.94737,31.25,22.75,1.86304,29.0,21.45050467902,21.16765916454,21.52121605764,25.5325,21.24045028959,4.26087,19,NEE
07-22-2015,28.94737,31.25,22.75,1.86304,29.0,21.25084902174,21.24253003602,21.50873757906,25.7,21.3797933004,4.26087,19,NEE
07-23-2015,28.94737,31.25,22.75,1.86304,29.0,21.3797933004,21.05119336446,21.39019203255,25.5175,21.22797181101,4.26087,19,NEE
07-24-2015,28.94737,31.25,22.75,1.86304,29.0,21.17805789669,21.16557941811,21.38395279326,25.57,21.27164648604,4.26087,19,NEE
07-27-2015,28.94737,31.25,22.75,1.86304,29.0,21.30492242892,21.29868318963,21.60440591484,25.875,21.5253755505,4.26087,19,NEE
07-28-2015,28.88158,31.25,22.75,1.89939,29.0,21.51497681835,21.42554772186,21.68343627918,26.0225,21.64808058987,4.26087,19,NEE
07-29-2015,28.88158,31.25,22.75,1.89939,29.0,21.57528946482,21.431807758614298,21.77078562924,26.1475,21.75206791137,4.26087,19,NEE
07-30-2015,28.88158,31.25,22.75,1.89939,29.0,21.67511729346,21.61896413985,21.8997299079,26.2225,21.81446030427,4.26087,19,NEE
07-31-2015,28.88158,31.25,22.75,1.89939,29.0,21.9829197651,21.84981599358,22.11186404376,26.3,21.8789324436,4.26087,19,NEE
08-03-2015,28.89474,31.25,22.75,1.90276,29.0,22.56108927264,22.160738084865,22.73370822633,26.9275,22.40094879753,4.26087,19,NEE
08-04-2015,29.09211,31.25,22.75,1.94194,29.25,22.40302854396,22.12434252234,22.45710195114,26.635,22.15761846522,4.34783,19,NEE
08-05-2015,29.11842,31.25,23.25,1.85736,29.25,22.23664882956,22.03283367942,22.28240325102,26.49,22.03699317228,4.34783,19,NEE
08-06-2015,29.11842,31.25,23.25,1.85736,29.25,22.09730581875,21.89765016147,22.112903916975,26.4375,21.99331849725,4.34783,19,NEE
08-07-2015,29.11842,31.25,23.25,1.85736,29.25,21.99123875082,21.88725142932,22.38847031895,26.75,22.253286801,4.34783,19,NEE
08-10-2015,29.11842,31.25,23.25,1.85736,29.25,22.27200451887,22.05155139729,22.35519437607,26.6325,22.15553871879,4.34783,19,NEE
08-11-2015,29.18421,32.0,23.25,1.93452,29.25,22.18465516881,22.07026911516,22.47997916187,26.6575,22.17633618309,4.34783,19,NEE
08-12-2015,29.18421,32.0,23.25,1.93452,29.25,22.11810328305,22.045312158,22.57980699051,27.1,22.5444513012,4.34783,19,NEE
08-13-2015,29.18421,32.0,23.25,1.93452,29.25,22.54029180834,22.29904122246,22.71291076203,27.23,22.65259811556,4.34783,19,NEE
08-14-2015,29.18421,32.0,23.25,1.93452,29.25,22.61308293339,22.44254372613,22.68171456558,27.26,22.67755507272,4.34783,19,NEE
08-17-2015,29.26316,32.0,23.25,1.92879,29.25,22.71707025489,22.6900335513,22.87305123714,27.3825,22.77946264779,4.34783,19,NEE
08-18-2015,29.26316,32.0,23.25,1.92879,29.25,22.70875126917,22.61100318696,22.85017402641,27.3775,22.77530315493,4.34783,19,NEE
08-19-2015,29.26316,32.0,23.25,1.92879,29.25,22.67131583343,22.45710195114,22.79610061923,27.2675,22.68379431201,4.34783,19,NEE
08-20-2015,29.32895,32.0,23.25,1.91437,29.5,22.57356775122,22.49869687974,22.80857909781,27.0625,22.51325510475,4.26087,19,NEE
08-21-2015,29.32895,32.0,23.25,1.91437,29.5,22.43006524755,22.20961212597,22.51325510475,26.74,22.24496781528,4.26087,19,NEE
08-24-2015,29.32895,32.0,23.25,1.91437,29.5,21.42346797543,20.7974643,22.01827545441,25.76,21.42970721472,4.26087,19,NEE
08-25-2015,29.32895,32.0,23.25,1.91437,29.5,21.7749451221,20.88897314292,21.80198182569,25.1275,20.90353136793,4.26087,19,NEE
08-26-2015,29.32895,32.0,23.25,1.91437,29.5,21.1948478761425,20.8888607516575,21.363559955053752,25.415,21.305925393935,4.26087,19,NEE
08-27-2015,29.32895,32.0,23.25,1.91437,29.5,21.45263154951,21.16760244725,21.5083798886285,25.565,21.431673527285003,4.26087,19,NEE
08-28-2015,29.32895,32.0,23.25,1.91437,29.5,21.4211945161725,21.079578753905,21.465206362845,25.455,21.339458229495,4.26087,19,NEE
08-31-2015,29.32895,32.0,23.25,1.91437,29.5,21.2451471294825,20.459221296045,21.267677003374377,24.6025,20.624789671622494,4.26087,19,NEE
09-01-2015,29.31579,32.0,23.25,1.91744,29.5,20.39634722937,19.8367680359625,20.419401053817506,23.8375,19.9834741915375,4.26087,19,NEE
09-02-2015,29.31579,32.0,23.25,1.91744,29.5,20.1134139293325,19.7738939692875,20.207725029345,23.76,19.91850432264,4.30435,19,NEE
09-03-2015,29.31579,32.0,23.25,1.91744,29.5,20.017007027097502,19.8535344537425,20.119701336,23.7925,19.9457497515325,4.30435,19,NEE
09-04-2015,29.31579,32.0,23.25,1.91744,29.5,19.742456935950003,19.70892410039,19.964611971535,23.655,19.830480629295,4.30435,19,NEE
09-08-2015,29.31579,32.0,23.25,1.91744,29.5,20.07778529155,20.056827269325,20.360718591587503,24.2725,20.348143778252503,4.30435,19,NEE
09-09-2015,29.27632,32.0,23.25,1.92096,29.25,20.5032331427175,19.939462344865,20.5241911649425,23.825,19.972995180425,4.30435,19,NEE
09-10-2015,29.27632,32.0,23.25,1.92096,29.25,19.9499413559775,19.91012111375,20.15323417156,23.8375,19.9834741915375,4.30435,19,NEE
09-11-2015,29.21053,32.0,23.25,1.86425,29.25,19.6565290448275,19.646050033715,20.105030720442503,23.9625,20.0882643026625,4.30435,19,NEE
09-14-2015,29.06579,32.0,23.25,1.90367,29.0,20.090360104885,20.031677642655,20.274790700465,24.0325,20.1469467648925,4.30435,19,NEE
09-15-2015,28.97368,32.0,23.25,1.92267,28.75,20.1637131826725,19.9625161693125,20.19829391934375,24.0575,20.1679047871175,4.30435,19,NEE
09-16-2015,28.97368,32.0,23.25,1.92267,28.75,20.1846712048975,20.182575402675,20.5032331427175,24.3775,20.4361674715975,4.30435,19,NEE
09-17-2015,28.85526,32.0,23.25,2.00052,28.75,20.4026346360375,20.3711976027,21.004129873895,24.675,20.685567936075,4.30435,19,NEE
09-18-2015,28.85526,32.0,23.25,2.00052,28.75,20.693951144965,20.383772416035,20.9433516094425,24.3225,20.3900598227025,4.30435,19,NEE
09-21-2015,28.85526,32.0,23.25,2.00052,28.75,20.4361674715975,20.4152094493725,20.660418309405,24.5125,20.5493407916125,4.30435,19,NEE
