 Date,BRKB Price Target,BRKB Price Target - High,BRKB Price Target - Low,BRKB Price Target - StdDev,BRKB Price Target - Median,BRKB Open,BRKB Low,BRKB High,BRKB Close,BRKB Adj. Close,BRKB Rating,BRKB Price Target - #,Ticker
10-10-2017,295416.66667,319000,266000,19988.36467,298750,187.46,187.16,188.2,188.0,188.0,3.66667,6,BRKB
10-11-2017,295416.66667,319000,266000,19988.36467,298750,187.4,186.48,187.95,187.46,187.46,3.66667,6,BRKB
10-12-2017,295416.66667,319000,266000,19988.36467,298750,187.7,185.97,187.99,186.3,186.3,3.66667,6,BRKB
10-13-2017,295416.66667,319000,266000,19988.36467,298750,186.77,186.33,188.0,187.37,187.37,3.66667,6,BRKB
10-16-2017,298250.0,322500,268000,21690.53173,302500,188.0,187.57,188.62,187.96,187.96,3.66667,6,BRKB
10-17-2017,298250.0,322500,268000,21690.53173,302500,187.96,186.5,188.0,187.39,187.39,3.66667,6,BRKB
10-18-2017,298250.0,322500,268000,21690.53173,302500,187.75,186.8,188.13,187.85,187.85,3.66667,6,BRKB
10-19-2017,298250.0,322500,268000,21690.53173,302500,187.16,186.43,187.5,187.21,187.21,3.66667,6,BRKB
10-20-2017,298250.0,322500,268000,21690.53173,302500,187.75,187.58,189.04,189.04,189.04,3.66667,6,BRKB
10-23-2017,298250.0,322500,268000,21690.53173,302500,189.18,188.64,189.72,189.39,189.39,3.66667,6,BRKB
10-24-2017,298250.0,322500,268000,21690.53173,302500,189.92,189.53,190.68,189.78,189.78,3.66667,6,BRKB
10-25-2017,298250.0,322500,268000,21690.53173,302500,189.83,187.66,190.0,188.71,188.71,3.66667,6,BRKB
10-26-2017,298250.0,322500,268000,21690.53173,302500,189.65,187.831,189.92,188.61,188.61,3.66667,6,BRKB
10-27-2017,298250.0,322500,268000,21690.53173,302500,188.32,187.05,188.63,188.59,188.59,3.66667,6,BRKB
10-30-2017,298250.0,322500,268000,21690.53173,302500,188.02,187.3474,188.52,187.85,187.85,3.66667,6,BRKB
10-31-2017,298250.0,322500,268000,21690.53173,302500,188.06,186.41,188.11,186.94,186.94,3.66667,6,BRKB
11-01-2017,298250.0,322500,268000,21690.53173,302500,188.1,186.73,188.13,187.17,187.17,3.66667,6,BRKB
11-02-2017,298250.0,322500,268000,21690.53173,302500,186.75,185.89,188.78,188.61,188.61,3.66667,6,BRKB
11-03-2017,298250.0,322500,268000,21690.53173,302500,188.13,187.02,188.55,187.27,187.27,3.66667,6,BRKB
11-06-2017,299083.33333,322500,273000,20579.95924,302500,186.1,185.3,187.57,186.68,186.68,3.66667,6,BRKB
11-07-2017,299083.33333,322500,273000,20579.95924,302500,187.23,185.61,188.19,186.3,186.3,3.66667,6,BRKB
11-08-2017,299083.33333,322500,273000,20579.95924,302500,186.31,184.35,186.89,184.6,184.6,3.66667,6,BRKB
11-09-2017,299083.33333,322500,273000,20579.95924,302500,183.34,181.76,184.679,184.49,184.49,3.66667,6,BRKB
11-10-2017,299083.33333,322500,273000,20579.95924,302500,183.84,182.51,184.07,183.68,183.68,3.66667,6,BRKB
11-13-2017,299083.33333,322500,273000,20579.95924,302500,183.16,183.16,184.85,184.4,184.4,3.66667,6,BRKB
11-14-2017,299083.33333,322500,273000,20579.95924,302500,183.66,182.5001,184.0,183.34,183.34,3.66667,6,BRKB
11-15-2017,299083.33333,322500,273000,20579.95924,302500,182.13,181.41,182.9,181.81,181.81,3.66667,6,BRKB
11-16-2017,299083.33333,322500,273000,20579.95924,302500,182.21,181.65,183.05,182.05,182.05,3.66667,6,BRKB
11-17-2017,299083.33333,322500,273000,20579.95924,302500,181.7,180.5,181.94,181.06,181.06,3.66667,6,BRKB
11-20-2017,299083.33333,322500,273000,20579.95924,302500,181.43,180.44,181.98,181.63,181.63,3.66667,6,BRKB
11-21-2017,299083.33333,322500,273000,20579.95924,302500,181.78,181.51,183.5,183.18,183.18,3.66667,6,BRKB
11-22-2017,299083.33333,322500,273000,20579.95924,302500,183.78,181.94,183.78,182.56,182.56,3.66667,6,BRKB
11-24-2017,299083.33333,322500,273000,20579.95924,302500,182.66,182.2456,182.98,182.36,182.36,3.66667,6,BRKB
11-27-2017,299083.33333,322500,273000,20579.95924,302500,182.74,182.41,183.87,183.49,183.49,3.66667,6,BRKB
11-28-2017,299083.33333,322500,273000,20579.95924,302500,184.1,184.02,187.84,187.54,187.54,3.66667,6,BRKB
11-29-2017,299083.33333,322500,273000,20579.95924,302500,188.2,187.57,192.0,189.85,189.85,3.66667,6,BRKB
11-30-2017,299083.33333,322500,273000,20579.95924,302500,190.35,189.95,193.81,193.01,193.01,3.66667,6,BRKB
12-01-2017,299083.33333,322500,273000,20579.95924,302500,193.59,189.72,194.99,194.56,194.56,3.66667,6,BRKB
12-04-2017,299083.33333,322500,273000,20579.95924,302500,196.18,196.18,199.48,196.96,196.96,3.66667,6,BRKB
12-05-2017,299083.33333,322500,273000,20579.95924,302500,197.77,195.5,197.99,196.07,196.07,3.66667,6,BRKB
12-06-2017,299083.33333,322500,273000,20579.95924,302500,195.79,194.8,196.8299,196.01,196.01,3.66667,6,BRKB
12-07-2017,299083.33333,322500,273000,20579.95924,302500,195.91,194.98,196.75,196.34,196.34,3.66667,6,BRKB
12-08-2017,299083.33333,322500,273000,20579.95924,302500,196.82,195.02,197.28,196.44,196.44,3.66667,6,BRKB
12-11-2017,299083.33333,322500,273000,20579.95924,302500,196.63,195.3,197.18,196.7,196.7,3.66667,6,BRKB
12-12-2017,299083.33333,322500,273000,20579.95924,302500,197.0,197.0,199.92,199.07,199.07,3.66667,6,BRKB
12-13-2017,299083.33333,322500,273000,20579.95924,302500,198.56,197.35,199.63,197.4,197.4,3.66667,6,BRKB
12-14-2017,299083.33333,322500,273000,20579.95924,302500,198.12,195.9355,198.19,196.66,196.66,3.66667,6,BRKB
12-15-2017,299083.33333,322500,273000,20579.95924,302500,198.24,197.23,199.2,197.78,197.78,3.66667,6,BRKB
12-18-2017,295900.0,322500,273000,21152.7776,290000,199.5,198.94,200.26,199.34,199.34,3.66667,5,BRKB
12-19-2017,295900.0,322500,273000,21152.7776,290000,200.16,197.68,200.5,197.91,197.91,3.66667,5,BRKB
12-20-2017,295900.0,322500,273000,21152.7776,290000,199.39,197.68,199.75,197.79,197.79,3.66667,5,BRKB
12-21-2017,301900.0,322500,275000,17794.38114,303000,198.85,198.21,199.56,198.89,198.89,3.66667,5,BRKB
12-22-2017,301900.0,322500,275000,17794.38114,303000,199.24,196.88,199.68,197.92,197.92,3.66667,5,BRKB
12-26-2017,301900.0,322500,275000,17794.38114,303000,197.97,197.28,198.57,197.57,197.57,3.66667,5,BRKB
12-27-2017,301900.0,322500,275000,17794.38114,303000,197.5,197.28,198.82,198.69,198.69,3.66667,5,BRKB
12-28-2017,301900.0,322500,275000,17794.38114,303000,199.34,198.82,199.96,199.56,199.56,3.66667,5,BRKB
12-29-2017,301900.0,322500,275000,17794.38114,303000,200.0,198.22,200.07,198.22,198.22,3.66667,5,BRKB
01-02-2018,301900.0,322500,275000,17794.38114,303000,198.87,195.96,198.87,197.22,197.22,3.66667,5,BRKB
01-03-2018,301900.0,322500,275000,17794.38114,303000,197.0,197.0,200.0,199.79,199.79,3.66667,5,BRKB
01-04-2018,301900.0,322500,275000,17794.38114,303000,200.9,200.01,202.1299,200.69,200.69,3.66667,5,BRKB
01-05-2018,310333.33333,352500,275000,24889.19891,311000,201.0,199.31,201.67,201.42,201.42,3.66667,6,BRKB
01-08-2018,316083.33333,357000,275000,30408.90312,311000,201.15,199.8,203.07,202.74,202.74,3.66667,6,BRKB
01-09-2018,316083.33333,357000,275000,30408.90312,311000,203.34,202.58,204.4,203.02,203.02,3.66667,6,BRKB
01-10-2018,316083.33333,357000,275000,30408.90312,311000,203.0,202.5,205.724,205.61,205.61,3.66667,6,BRKB
01-11-2018,316083.33333,357000,275000,30408.90312,311000,205.96,205.7156,207.28,206.69,206.69,3.66667,6,BRKB
01-12-2018,316083.33333,357000,275000,30408.90312,311000,207.27,206.8,210.39,210.16,210.16,3.66667,6,BRKB
01-16-2018,316083.33333,357000,275000,30408.90312,311000,213.12,209.36,214.03,210.29,210.29,3.66667,6,BRKB
01-17-2018,316083.33333,357000,275000,30408.90312,311000,211.92,211.14,214.5,214.16,214.16,3.66667,6,BRKB
01-18-2018,316083.33333,357000,275000,30408.90312,311000,215.67,213.055,215.78,213.19,213.19,3.66667,6,BRKB
01-19-2018,316083.33333,357000,275000,30408.90312,311000,213.45,212.11,214.3,213.25,213.25,3.66667,6,BRKB
01-22-2018,316083.33333,357000,275000,30408.90312,311000,213.29,213.25,216.08,215.97,215.97,3.66667,6,BRKB
01-23-2018,316083.33333,357000,275000,30408.90312,311000,216.04,212.77,216.35,215.56,215.56,3.66667,6,BRKB
01-24-2018,316083.33333,357000,275000,30408.90312,311000,216.12,214.59,216.89,215.61,215.61,3.66667,6,BRKB
01-25-2018,316083.33333,357000,275000,30408.90312,311000,216.24,214.28,216.5,215.1,215.1,3.66667,6,BRKB
01-26-2018,316083.33333,357000,275000,30408.90312,311000,215.52,215.15,217.34,217.19,217.19,3.66667,6,BRKB
01-29-2018,316083.33333,357000,275000,30408.90312,311000,217.15,215.19,217.62,215.46,215.46,3.66667,6,BRKB
01-30-2018,316083.33333,357000,275000,30408.90312,311000,214.97,214.1,216.62,214.41,214.41,3.66667,6,BRKB
01-31-2018,316083.33333,357000,275000,30408.90312,311000,214.99,213.37,215.05,214.38,214.38,3.66667,6,BRKB
02-01-2018,323916.66667,366000,275000,35737.95446,327750,214.49,214.03,217.5,217.25,217.25,3.66667,6,BRKB
02-02-2018,323916.66667,366000,275000,35737.95446,327750,216.16,207.87,216.58,209.12,209.12,3.66667,6,BRKB
02-05-2018,323916.66667,366000,275000,35737.95446,327750,205.49,196.0,207.1,196.8,196.8,3.66667,6,BRKB
02-06-2018,323916.66667,366000,275000,35737.95446,327750,193.15,190.18,201.92,201.24,201.24,3.66667,6,BRKB
02-07-2018,323916.66667,366000,275000,35737.95446,327750,202.0,200.0,204.48,200.37,200.37,3.66667,6,BRKB
02-08-2018,323916.66667,366000,275000,35737.95446,327750,200.37,191.04,200.99,191.42,191.42,3.66667,6,BRKB
02-09-2018,333700.0,366000,290000,30957.39007,352500,195.68,189.3,197.57,196.02,196.02,3.66667,5,BRKB
02-12-2018,333700.0,366000,290000,30957.39007,352500,198.51,196.14,200.66,198.89,198.89,3.66667,5,BRKB
02-13-2018,333700.0,366000,290000,30957.39007,352500,197.58,195.92,198.84,197.99,197.99,3.66667,5,BRKB
02-14-2018,341700.0,366000,303000,22697.13638,352500,197.04,195.99,200.76,200.54,200.54,3.66667,5,BRKB
02-15-2018,341700.0,366000,303000,22697.13638,352500,202.38,200.31,203.9,203.9,203.9,3.66667,5,BRKB
02-16-2018,341700.0,366000,303000,22697.13638,352500,203.99,203.16,206.32,203.79,203.79,3.66667,5,BRKB
02-20-2018,341700.0,366000,303000,22697.13638,352500,203.34,202.35,204.7,203.05,203.05,3.66667,5,BRKB
02-21-2018,341700.0,366000,303000,22697.13638,352500,202.5,200.77,205.221,201.02,201.02,3.66667,5,BRKB
02-22-2018,341700.0,366000,303000,22697.13638,352500,201.57,200.16,203.28,200.73,200.73,3.66667,5,BRKB
02-23-2018,341700.0,366000,303000,22697.13638,352500,201.39,200.805,202.97,202.76,202.76,3.66667,5,BRKB
02-26-2018,345100.0,366000,320000,17269.62652,352500,207.71,205.36,211.14,210.62,210.62,3.66667,5,BRKB
02-27-2018,345100.0,366000,320000,17269.62652,352500,212.0,209.65,213.13,209.66,209.66,3.66667,5,BRKB
02-28-2018,345100.0,366000,320000,17269.62652,352500,211.0,200.47,211.535,207.2,207.2,3.66667,5,BRKB
03-01-2018,345100.0,366000,320000,17269.62652,352500,206.82,200.28,208.5699,201.53,201.53,3.66667,5,BRKB
03-02-2018,345100.0,366000,320000,17269.62652,352500,199.98,198.98,201.974,201.34,201.34,3.66667,5,BRKB
03-05-2018,345100.0,366000,320000,17269.62652,352500,199.6,199.12,204.1256,203.24,203.24,3.8,5,BRKB
03-06-2018,345100.0,366000,320000,17269.62652,352500,204.86,202.37,204.86,204.55,204.55,3.8,5,BRKB
03-07-2018,345100.0,366000,320000,17269.62652,352500,202.35,201.75,204.83,204.3,204.3,3.8,5,BRKB
03-08-2018,345100.0,366000,320000,17269.62652,352500,204.32,203.03,205.49,205.29,205.29,3.8,5,BRKB
03-09-2018,345100.0,366000,320000,17269.62652,352500,206.95,206.25,213.24,212.94,212.94,3.8,5,BRKB
03-12-2018,345100.0,366000,320000,17269.62652,352500,213.2,211.24,213.36,211.82,211.82,3.8,5,BRKB
03-13-2018,345100.0,366000,320000,17269.62652,352500,212.69,208.8,213.04,209.13,209.13,3.8,5,BRKB
03-14-2018,345100.0,366000,320000,17269.62652,352500,210.4,206.23,210.4,206.99,206.99,3.8,5,BRKB
03-15-2018,345100.0,366000,320000,17269.62652,352500,208.29,207.61,209.32,207.82,207.82,3.8,5,BRKB
03-16-2018,345100.0,366000,320000,17269.62652,352500,208.56,206.46,208.97,206.96,206.96,3.8,5,BRKB
03-19-2018,345100.0,366000,320000,17269.62652,352500,206.87,202.64,207.06,203.99,203.99,3.8,5,BRKB
03-20-2018,345100.0,366000,320000,17269.62652,352500,204.25,203.8,205.6,204.75,204.75,3.8,5,BRKB
03-21-2018,345100.0,366000,320000,17269.62652,352500,205.38,204.0,207.27,204.83,204.83,3.8,5,BRKB
03-22-2018,345100.0,366000,320000,17269.62652,352500,203.18,196.99,203.19,197.63,197.63,3.8,5,BRKB
03-23-2018,345100.0,366000,320000,17269.62652,352500,198.0,191.87,198.29,192.46,192.46,3.8,5,BRKB
03-26-2018,345100.0,366000,320000,17269.62652,352500,196.9,195.0801,199.57,199.34,199.34,3.8,5,BRKB
03-27-2018,345100.0,366000,320000,17269.62652,352500,200.48,194.44,201.44,196.15,196.15,3.8,5,BRKB
03-28-2018,345100.0,366000,320000,17269.62652,352500,196.17,193.78,198.72,196.67,196.67,3.8,5,BRKB
03-29-2018,345100.0,366000,320000,17269.62652,352500,198.08,197.33,201.01,199.48,199.48,3.8,5,BRKB
04-02-2018,345100.0,366000,320000,17269.62652,352500,199.01,192.02,199.61,195.0,195.0,3.8,5,BRKB
04-03-2018,345100.0,366000,320000,17269.62652,352500,196.0,193.91,198.24,197.96,197.96,3.8,5,BRKB
04-04-2018,345100.0,366000,320000,17269.62652,352500,194.02,194.0,200.53,200.11,200.11,3.8,5,BRKB
04-05-2018,345100.0,366000,320000,17269.62652,352500,201.17,200.27,202.77,200.85,200.85,3.8,5,BRKB
04-06-2018,345100.0,366000,320000,17269.62652,352500,199.7,193.74,199.85,195.49,195.49,3.8,5,BRKB
04-09-2018,345100.0,366000,320000,17269.62652,352500,196.73,194.95,198.63,195.33,195.33,3.8,5,BRKB
04-10-2018,345100.0,366000,320000,17269.62652,352500,198.16,197.05,199.7,197.8,197.8,3.8,5,BRKB
04-11-2018,345100.0,366000,320000,17269.62652,352500,196.6,194.92,197.04,195.22,195.22,3.8,5,BRKB
04-12-2018,345100.0,366000,320000,17269.62652,352500,196.5,196.29,199.6,198.13,198.13,3.8,5,BRKB
04-13-2018,345100.0,366000,320000,17269.62652,352500,199.6,196.0,199.85,197.0,197.0,3.8,5,BRKB
04-16-2018,345100.0,366000,320000,17269.62652,352500,198.65,197.55,199.95,198.22,198.22,3.8,5,BRKB
04-17-2018,345100.0,366000,320000,17269.62652,352500,199.85,198.9,200.66,199.27,199.27,3.8,5,BRKB
04-18-2018,345100.0,366000,320000,17269.62652,352500,200.24,199.4,200.94,199.51,199.51,3.8,5,BRKB
04-19-2018,345100.0,366000,320000,17269.62652,352500,199.99,199.1999,201.48,200.38,200.38,3.8,5,BRKB
04-20-2018,345100.0,366000,320000,17269.62652,352500,200.94,198.92,201.0,200.13,200.13,3.8,5,BRKB
04-23-2018,345100.0,366000,320000,17269.62652,352500,200.22,198.52,200.84,199.42,199.42,3.8,5,BRKB
04-24-2018,345100.0,366000,320000,17269.62652,352500,199.87,195.23,200.66,196.8,196.8,3.8,5,BRKB
04-25-2018,345100.0,366000,320000,17269.62652,352500,196.18,194.41,197.36,196.8,196.8,3.8,5,BRKB
04-26-2018,345100.0,366000,320000,17269.62652,352500,196.63,196.24,197.96,197.03,197.03,3.8,5,BRKB
04-27-2018,345100.0,366000,320000,17269.62652,352500,196.93,195.83,197.55,197.23,197.23,3.8,5,BRKB
04-30-2018,345100.0,366000,320000,17269.62652,352500,197.39,193.62,198.1,193.73,193.73,3.8,5,BRKB
05-01-2018,345100.0,366000,320000,17269.62652,352500,193.76,192.75,195.3,195.11,195.11,3.8,5,BRKB
05-02-2018,345100.0,366000,320000,17269.62652,352500,195.07,192.98,195.07,193.31,193.31,3.8,5,BRKB
05-03-2018,345100.0,366000,320000,17269.62652,352500,192.81,189.8,192.99,191.61,191.61,3.8,5,BRKB
05-04-2018,345100.0,366000,320000,17269.62652,352500,192.04,190.19,196.24,195.64,195.64,4.0,5,BRKB
05-07-2018,349800.0,367500,330000,15857.49034,352500,196.0,195.76,197.82,197.06,197.06,4.0,5,BRKB
05-08-2018,349800.0,367500,330000,15857.49034,352500,197.4,194.7,197.4,196.24,196.24,4.0,5,BRKB
05-09-2018,349800.0,367500,330000,15857.49034,352500,197.0,196.28,200.05,199.87,199.87,4.0,5,BRKB
05-10-2018,349800.0,367500,330000,15857.49034,352500,200.43,198.92,201.29,201.2,201.2,4.0,5,BRKB
05-11-2018,349800.0,367500,330000,15857.49034,352500,200.62,198.9,202.41,199.3,199.3,4.0,5,BRKB
05-14-2018,349800.0,367500,330000,15857.49034,352500,200.0,198.66,200.65,199.18,199.18,4.0,5,BRKB
05-15-2018,349800.0,367500,330000,15857.49034,352500,198.79,196.18,198.93,197.36,197.36,4.0,5,BRKB
05-16-2018,349800.0,367500,330000,15857.49034,352500,196.86,196.4,198.38,197.83,197.83,4.0,5,BRKB
05-17-2018,349800.0,367500,330000,15857.49034,352500,197.74,196.62,197.85,197.49,197.49,4.0,5,BRKB
05-18-2018,349800.0,367500,330000,15857.49034,352500,197.52,195.77,197.64,196.06,196.06,4.0,5,BRKB
05-21-2018,349800.0,367500,330000,15857.49034,352500,197.77,197.01,198.63,197.91,197.91,4.0,5,BRKB
05-22-2018,349800.0,367500,330000,15857.49034,352500,198.02,197.18,198.89,198.13,198.13,4.0,5,BRKB
05-23-2018,349800.0,367500,330000,15857.49034,352500,197.4,194.95,197.71,195.95,195.95,4.0,5,BRKB
05-24-2018,349800.0,367500,330000,15857.49034,352500,196.06,193.9237,196.26,194.83,194.83,4.0,5,BRKB
05-25-2018,349800.0,367500,330000,15857.49034,352500,193.89,193.21,194.75,194.15,194.15,4.0,5,BRKB
05-29-2018,349800.0,367500,330000,15857.49034,352500,192.9,188.62,193.11,189.87,189.87,4.0,5,BRKB
05-30-2018,349800.0,367500,330000,15857.49034,352500,191.9,191.33,194.9,194.1,194.1,4.0,5,BRKB
05-31-2018,349800.0,367500,330000,15857.49034,352500,194.29,191.42,194.29,191.53,191.53,4.0,5,BRKB
06-01-2018,349800.0,367500,330000,15857.49034,352500,192.9,191.59,193.38,192.23,192.23,4.0,5,BRKB
06-04-2018,349800.0,367500,330000,15857.49034,352500,193.0,191.25,193.41,191.3,191.3,4.0,5,BRKB
06-05-2018,349800.0,367500,330000,15857.49034,352500,191.37,190.14,191.3972,190.77,190.77,4.0,5,BRKB
06-06-2018,349800.0,367500,330000,15857.49034,352500,191.69,191.565,194.0,193.99,193.99,4.0,5,BRKB
06-07-2018,349800.0,367500,330000,15857.49034,352500,194.66,193.7461,195.68,195.57,195.57,4.0,5,BRKB
06-08-2018,349800.0,367500,330000,15857.49034,352500,195.34,194.27,196.4,196.01,196.01,4.0,5,BRKB
06-11-2018,349800.0,367500,330000,15857.49034,352500,196.3,195.19,196.74,195.33,195.33,4.0,5,BRKB
06-12-2018,349800.0,367500,330000,15857.49034,352500,195.97,194.71,195.99,195.27,195.27,4.0,5,BRKB
06-13-2018,349800.0,367500,330000,15857.49034,352500,195.13,194.26,196.0,194.55,194.55,4.0,5,BRKB
06-14-2018,349800.0,367500,330000,15857.49034,352500,194.92,192.04,195.0,192.5,192.5,4.0,5,BRKB
06-15-2018,349800.0,367500,330000,15857.49034,352500,192.28,190.52,192.5,191.76,191.76,4.0,5,BRKB
06-18-2018,349800.0,367500,330000,15857.49034,352500,190.64,189.91,191.3599,191.11,191.11,4.0,5,BRKB
06-19-2018,349800.0,367500,330000,15857.49034,352500,190.05,189.35,191.18,190.35,190.35,4.0,5,BRKB
06-20-2018,349800.0,367500,330000,15857.49034,352500,190.47,189.2,190.89,189.5,189.5,4.0,5,BRKB
06-21-2018,349800.0,367500,330000,15857.49034,352500,189.05,187.97,189.84,188.86,188.86,4.0,5,BRKB
06-22-2018,349800.0,367500,330000,15857.49034,352500,190.0,188.66,190.48,188.91,188.91,4.0,5,BRKB
06-25-2018,349800.0,367500,330000,15857.49034,352500,188.63,185.18,188.83,186.73,186.73,4.0,5,BRKB
06-26-2018,349800.0,367500,330000,15857.49034,352500,186.52,185.78,187.62,186.44,186.44,4.0,5,BRKB
06-27-2018,349800.0,367500,330000,15857.49034,352500,186.5,184.7459,187.89,184.91,184.91,4.0,5,BRKB
06-28-2018,349800.0,367500,330000,15857.49034,352500,185.43,185.16,187.94,187.09,187.09,4.0,5,BRKB
06-29-2018,349800.0,367500,330000,15857.49034,352500,188.46,186.29,189.28,186.65,186.65,4.0,5,BRKB
07-02-2018,349800.0,367500,330000,15857.49034,352500,186.09,185.97,188.1,187.83,187.83,4.0,5,BRKB
07-03-2018,349800.0,367500,330000,15857.49034,352500,188.46,185.72,188.73,186.02,186.02,4.0,5,BRKB
07-05-2018,349800.0,367500,330000,15857.49034,352500,187.07,186.23,187.63,187.5,187.5,4.0,5,BRKB
07-06-2018,349800.0,367500,330000,15857.49034,352500,187.5,186.52,188.69,187.56,187.56,4.0,5,BRKB
07-09-2018,348300.0,366000,330000,14400.0,352500,188.11,187.82,189.82,189.64,189.64,4.0,5,BRKB
07-10-2018,348300.0,366000,330000,14400.0,352500,189.75,189.15,190.615,189.9,189.9,4.0,5,BRKB
07-11-2018,348300.0,366000,330000,14400.0,352500,188.73,188.56,190.64,189.91,189.91,4.0,5,BRKB
07-12-2018,348300.0,366000,330000,14400.0,352500,190.9,188.91,190.99,189.96,189.96,4.0,5,BRKB
07-13-2018,348300.0,366000,330000,14400.0,352500,189.77,189.13,191.2922,190.96,190.96,4.0,5,BRKB
07-16-2018,348300.0,366000,330000,14400.0,352500,190.7,190.7,192.23,192.0,192.0,4.0,5,BRKB
07-17-2018,348300.0,366000,330000,14400.0,352500,192.0,190.27,192.19,190.41,190.41,4.0,5,BRKB
07-18-2018,348300.0,366000,330000,14400.0,352500,195.5,195.35,201.4,200.44,200.44,4.0,5,BRKB
07-19-2018,348300.0,366000,330000,14400.0,352500,200.35,197.3,200.9554,197.49,197.49,4.0,5,BRKB
07-20-2018,348300.0,366000,330000,14400.0,352500,197.0,196.46,197.66,196.78,196.78,4.0,5,BRKB
07-23-2018,348300.0,366000,330000,14400.0,352500,196.25,196.2001,198.87,197.85,197.85,4.0,5,BRKB
07-24-2018,348300.0,366000,330000,14400.0,352500,198.45,198.22,199.96,198.46,198.46,4.0,5,BRKB
07-25-2018,348300.0,366000,330000,14400.0,352500,198.21,196.81,198.21,197.61,197.61,4.0,5,BRKB
07-26-2018,348300.0,366000,330000,14400.0,352500,198.27,197.28,198.99,197.46,197.46,4.0,5,BRKB
07-27-2018,348300.0,366000,330000,14400.0,352500,198.0,197.18,198.9,197.95,197.95,4.0,5,BRKB
07-30-2018,348300.0,366000,330000,14400.0,352500,197.8,197.8,199.91,199.09,199.09,4.0,5,BRKB
07-31-2018,348300.0,366000,330000,14400.0,352500,199.0,197.06,199.5363,197.87,197.87,4.0,5,BRKB
08-01-2018,348300.0,366000,330000,14400.0,352500,198.8,197.32,199.7,197.85,197.85,4.0,5,BRKB
08-02-2018,348300.0,366000,330000,14400.0,352500,197.2,196.77,198.76,198.06,198.06,4.0,5,BRKB
08-03-2018,348300.0,366000,330000,14400.0,352500,198.5,198.12,200.42,200.24,200.24,4.0,5,BRKB
08-06-2018,354100.0,378000,330000,16722.44001,352500,204.89,204.62,208.11,206.06,206.06,4.0,5,BRKB
08-07-2018,356200.0,378000,330000,18634.91347,352500,207.5,207.1527,209.94,208.72,208.72,3.8,5,BRKB
08-08-2018,356200.0,378000,330000,18634.91347,352500,208.81,208.43,209.71,208.94,208.94,3.8,5,BRKB
08-09-2018,356200.0,378000,330000,18634.91347,352500,209.0,208.72,209.65,209.1,209.1,3.8,5,BRKB
08-10-2018,356200.0,378000,330000,18634.91347,352500,207.3,205.59,207.77,206.63,206.63,3.8,5,BRKB
08-13-2018,356200.0,378000,330000,18634.91347,352500,206.63,205.04,207.01,205.17,205.17,3.8,5,BRKB
08-14-2018,356200.0,378000,330000,18634.91347,352500,205.3,204.9,206.48,205.83,205.83,3.8,5,BRKB
08-15-2018,356200.0,378000,330000,18634.91347,352500,205.01,203.57,205.4886,204.5,204.5,3.8,5,BRKB
08-16-2018,356200.0,378000,330000,18634.91347,352500,205.39,204.6,207.62,207.56,207.56,3.8,5,BRKB
08-17-2018,356200.0,378000,330000,18634.91347,352500,207.57,206.92,208.47,208.14,208.14,3.8,5,BRKB
08-20-2018,356200.0,378000,330000,18634.91347,352500,208.43,207.83,209.535,208.46,208.46,3.8,5,BRKB
08-21-2018,356200.0,378000,330000,18634.91347,352500,208.81,208.1,209.35,208.49,208.49,3.8,5,BRKB
08-22-2018,356200.0,378000,330000,18634.91347,352500,207.63,206.96,207.97,207.33,207.33,3.8,5,BRKB
08-23-2018,356200.0,378000,330000,18634.91347,352500,207.58,206.66,207.79,207.24,207.24,3.8,5,BRKB
08-24-2018,356200.0,378000,330000,18634.91347,352500,207.75,207.33,208.16,207.98,207.98,3.8,5,BRKB
08-27-2018,356200.0,378000,330000,18634.91347,352500,208.56,208.52,210.75,210.51,210.51,3.8,5,BRKB
08-28-2018,356200.0,378000,330000,18634.91347,352500,210.88,210.01,211.2,210.77,210.77,3.8,5,BRKB
08-29-2018,356200.0,378000,330000,18634.91347,352500,211.0,210.18,211.32,211.27,211.27,3.8,5,BRKB
08-30-2018,356200.0,378000,330000,18634.91347,352500,211.08,209.67,211.3,209.75,209.75,3.8,5,BRKB
08-31-2018,356200.0,378000,330000,18634.91347,352500,210.0,208.1,210.3,208.72,208.72,3.8,5,BRKB
09-04-2018,356200.0,378000,330000,18634.91347,352500,209.21,208.04,210.1,210.05,210.05,3.8,5,BRKB
09-05-2018,356200.0,378000,330000,18634.91347,352500,209.81,209.49,212.46,212.26,212.26,3.8,5,BRKB
09-06-2018,356200.0,378000,330000,18634.91347,352500,211.6,211.57,213.4,212.88,212.88,3.8,5,BRKB
09-07-2018,356200.0,378000,330000,18634.91347,352500,212.5,212.5,214.47,214.04,214.04,3.8,5,BRKB
09-10-2018,356200.0,378000,330000,18634.91347,352500,215.0,214.42,216.27,215.11,215.11,3.8,5,BRKB
09-11-2018,356200.0,378000,330000,18634.91347,352500,214.04,212.76,215.87,215.1,215.1,3.8,5,BRKB
09-12-2018,356200.0,378000,330000,18634.91347,352500,214.54,214.15,215.43,214.59,214.59,3.8,5,BRKB
09-13-2018,356200.0,378000,330000,18634.91347,352500,215.02,214.17,215.42,214.89,214.89,3.8,5,BRKB
09-14-2018,356200.0,378000,330000,18634.91347,352500,215.5,215.3,216.51,216.37,216.37,3.8,5,BRKB
09-17-2018,356200.0,378000,330000,18634.91347,352500,216.99,215.7329,217.13,216.29,216.29,3.8,5,BRKB
