 Date,CVX Price Target,CVX Price Target - High,CVX Price Target - Low,CVX Price Target - StdDev,CVX Price Target - Median,CVX Open,CVX Low,CVX High,CVX Close,CVX Adj. Close,CVX Rating,CVX Price Target - #,Ticker
10-29-2014,133.4875,145.0,110.0,8.15723,134.375,82.70714162819999,81.37541646638999,83.358986049507,117.14,82.10436076548599,3.80769,20,CVX
10-30-2014,133.4875,145.0,110.0,8.15723,134.375,81.431489104782,81.003935237043,82.181460643275,117.2,82.14641524427999,3.80769,20,CVX
10-31-2014,133.4875,145.0,110.0,8.15723,134.375,82.95245942116499,81.578679780561,84.22811194458299,119.95,84.073912189005,3.80769,20,CVX
11-03-2014,133.46429,145.0,110.0,8.1036,135.0,83.989803231417,81.627743339154,84.087930348603,116.78,81.852033892722,3.80769,21,CVX
11-04-2014,133.70238,145.0,115.0,7.45846,135.0,81.298316588601,80.4607315526205,81.319343827998,115.37,80.863753641063,3.88462,21,CVX
11-05-2014,133.70238,145.0,115.0,7.45846,135.0,82.195478802873,80.506290571314,82.21650604227,117.05,82.04127904729499,3.92,21,CVX
11-06-2014,133.70238,145.0,115.0,7.45846,135.0,81.93614285031,81.557652541164,83.092641017145,118.53,83.078622857547,3.92,21,CVX
11-07-2014,133.70238,145.0,115.0,7.45846,135.0,83.232822613125,82.959468500964,83.919712433427,118.8,83.26786801211999,3.92,21,CVX
11-10-2014,133.70238,145.0,115.0,7.45846,135.0,83.814576236442,82.223515122069,83.877657954633,117.92,82.651068989808,3.92,21,CVX
11-11-2014,133.70238,145.0,115.0,7.45846,135.0,82.672096229205,82.21650604227,83.17562852196517,118.44,83.01554113935599,3.92,21,CVX
11-12-2014,133.70238,145.0,115.0,7.45846,135.0,82.609014511014,82.272578680662,83.20478629392899,117.65,82.461823835235,3.92,21,CVX
11-13-2014,133.70238,145.0,115.0,7.45846,135.0,82.069315366491,81.052998795636,82.335660398853,116.45,81.620734259355,3.92,21,CVX
11-14-2014,133.70238,145.0,115.0,7.45846,135.0,81.84710481324001,81.64903057514401,82.30692000882,116.32,82.285697769024,3.92,21,CVX
11-17-2014,133.70238,145.0,115.0,7.45846,135.0,82.031030891472,81.542919376164,82.16543841018,115.75,81.8824752129,3.92,21,CVX
11-18-2014,133.70238,145.0,115.0,7.45846,135.0,82.038104971404,81.5287712163,82.504994246916,115.47,81.684400974804,3.92,21,CVX
11-19-2014,133.27381,145.0,115.0,7.34195,135.0,82.038104971404,81.401437777524,82.54036464657601,116.47,82.391808968004,3.92,21,CVX
11-20-2014,133.27381,145.0,115.0,7.34195,135.0,82.172512490112,82.172512490112,83.09921696120401,117.31,82.98603168229201,3.92,21,CVX
11-21-2014,133.27381,145.0,115.0,7.34195,135.0,84.03299551222801,83.28314303943601,84.117884471412,118.58,83.884439833656,3.92,21,CVX
11-24-2014,133.27381,145.0,115.0,7.34195,135.0,83.566106236716,82.87284640338001,83.884439833656,117.59,83.184105920388,3.88,21,CVX
11-25-2014,132.79762,145.0,115.0,7.21342,133.75,83.33266159896,81.80091107128403,83.346809758824,116.15,82.16543841018,3.88,21,CVX
11-26-2014,132.79762,145.0,115.0,7.21342,133.75,82.108845770724,81.366067377864,82.3047977848404,115.11,81.42973409725201,3.88,21,CVX
11-28-2014,132.41667,145.0,115.0,7.03196,132.0,78.939657961188,76.70424870267601,79.010398760508,108.87,77.01550821968401,3.88,21,CVX
12-01-2014,130.08333,145.0,100.0,10.5648,132.0,77.376286296216,76.881100700976,79.576325155068,111.73,79.03869508023601,3.8,21,CVX
12-02-2014,128.60714,141.0,100.0,9.71577,130.0,78.713287403364,78.4465945899276,81.04065970099201,114.02,80.658659384664,3.8,21,CVX
12-03-2014,128.17857,141.0,100.0,10.05791,130.0,81.167993139768,80.04321443058001,81.224585779224,113.71,80.439362906772,3.8,21,CVX
12-04-2014,127.79762,141.0,100.0,10.05746,130.0,79.993695871056,78.529361325132,79.993695871056,112.28,79.42776947649601,3.8,21,CVX
12-05-2014,127.17857,141.0,100.0,10.30001,130.0,79.081139559828,78.317138927172,79.434843556428,110.87,78.43032420608401,3.8,21,CVX
12-08-2014,126.70238,141.0,100.0,9.9204,130.0,77.73706437274801,75.275284556412,77.772434772408,106.8,75.55117367376,3.8,21,CVX
12-09-2014,126.27381,141.0,100.0,9.61271,129.0,75.105506638044,75.077210318316,76.50666965017524,107.01,75.69972935233201,3.8,21,CVX
12-10-2014,126.27381,141.0,100.0,9.61271,129.0,75.140877037704,72.912541859124,75.1620992775,104.86,74.178802166952,3.72,21,CVX
12-11-2014,126.27381,141.0,100.0,9.61271,129.0,74.256617046204,73.78265369076,75.883655430564,104.91,74.214172566612,3.72,21,CVX
12-12-2014,126.27381,141.0,100.0,9.61271,129.0,73.40065337443201,72.417356263884,73.81802409042,102.38,72.424430343816,3.72,21,CVX
12-15-2014,125.79762,141.0,100.0,9.90719,129.0,72.954986338716,71.034373637178,73.506764573412,100.86,71.34917019415201,3.72,21,CVX
12-16-2014,124.27381,141.0,100.0,10.7515,126.0,71.0945033166,70.84691051898001,73.90284230880468,101.7,71.94339290844,3.72,21,CVX
12-17-2014,123.55952,141.0,100.0,11.79182,126.0,72.28294874517601,72.162689386332,75.40261799518801,106.02,74.999395439064,3.72,21,CVX
12-18-2014,122.75,141.0,100.0,11.35624,125.0,76.407137345532,74.624469202668,77.12869349859601,109.03,77.12869349859601,3.72,21,CVX
12-19-2014,123.8875,141.0,100.0,10.40387,125.0,77.48239749519601,76.7537672622,79.908806911872,112.93,79.887584672076,3.72,20,CVX
12-22-2014,123.8875,141.0,100.0,10.40387,125.0,79.48436211595201,78.571805804724,79.9293217436748,112.03,79.250917478196,3.72,20,CVX
12-23-2014,123.8875,141.0,100.0,10.40387,125.0,79.767325313232,79.456065796224,80.96284482174,113.95,80.60914082514,3.72,20,CVX
12-24-2014,123.8875,141.0,100.0,10.40387,125.0,80.403992507112,79.279213797924,80.74227500946024,113.47,80.269584988404,3.72,20,CVX
12-26-2014,123.8875,141.0,100.0,10.40387,125.0,80.59499266527601,79.80630349365732,80.89203328162068,113.25,80.1139552299,3.72,20,CVX
12-29-2014,123.8875,141.0,100.0,10.40387,125.0,80.248362748608,79.781473473096,80.913326262216,113.32,80.163473789424,3.72,20,CVX
12-30-2014,123.8875,141.0,100.0,10.40387,125.0,79.887584672076,79.33580643738,80.39691842718001,113.11,80.01491811085201,3.72,20,CVX
12-31-2014,123.8875,141.0,100.0,10.40387,125.0,78.98210244078001,78.897213481596,80.1535700775192,112.18,79.357028677176,3.72,20,CVX
01-02-2015,123.8875,141.0,100.0,10.40387,125.0,78.967954280916,78.41617604622,79.9371032316,112.58,79.639991874456,3.72,20,CVX
01-05-2015,123.8875,141.0,100.0,10.40387,125.0,78.493990925472,76.003914789408,78.66376884384,108.08,76.456655905056,3.72,20,CVX
01-06-2015,123.3875,141.0,100.0,10.57724,125.0,76.308100226484,75.324803115936,77.121619418664,108.03,76.421285505396,3.64,20,CVX
01-07-2015,122.8875,141.0,100.0,10.00077,125.0,77.2843232571,76.053433348932,77.62034205387,107.94,76.357618786008,3.64,20,CVX
01-08-2015,122.8875,141.0,100.0,10.00077,125.0,77.241878777508,76.82450806151999,78.12613876900801,110.41,78.104916529212,3.64,20,CVX
01-09-2015,122.8875,141.0,100.0,10.00077,125.0,77.913916371048,76.1680334438304,77.970509010504,108.21,76.548618944172,3.64,20,CVX
01-12-2015,122.46053,141.0,100.0,10.08133,125.0,76.025137029204,74.673987762192,76.025137029204,105.88,74.900358320016,3.58333,19,CVX
01-13-2015,122.51316,141.0,100.0,9.84367,124.0,75.636062632944,72.997430818308,76.159544547912,104.2,73.71191289144001,3.58333,19,CVX
01-14-2015,121.14474,135.0,100.0,8.94476,120.0,73.00450489824,72.035355947556,73.860468570012,103.9,73.49969049348,3.58333,19,CVX
01-15-2015,120.6125,135.0,100.0,9.22445,122.0,73.860468570012,72.530541542796,74.235394806408,102.67,72.62957866184401,3.64,20,CVX
01-16-2015,119.8625,135.0,100.0,9.03862,119.0,72.48809706320401,72.48809706320401,74.37687640504801,105.12,74.362728245184,3.64,20,CVX
01-20-2015,119.8625,135.0,100.0,9.03862,119.0,73.966579768992,73.436023774092,75.395543915256,106.47,75.317729036004,3.64,20,CVX
01-21-2015,119.6625,135.0,100.0,9.1434,119.0,75.54409959382801,75.23284007682,76.591063423764,108.16,76.513248544512,3.56,20,CVX
01-22-2015,119.6625,135.0,100.0,9.1434,119.0,76.937693340432,75.68558119246799,77.192360217984,108.92,77.050878619344,3.56,20,CVX
01-23-2015,118.5625,135.0,100.0,8.72635,117.0,76.555693024104,75.501655114236,76.93061926050001,106.85,75.58654407342,3.52,20,CVX
01-26-2015,118.3125,135.0,100.0,8.89483,117.0,75.84828503090401,75.211617837024,77.35506405642,108.88,77.022582299616,3.52,20,CVX
01-27-2015,117.9125,135.0,100.0,9.16559,116.5,76.477878144852,76.138322308116,76.9744785560784,108.26,76.583989343832,3.52,20,CVX
01-28-2015,117.9125,135.0,100.0,9.16559,116.5,76.513248544512,73.160134656744,76.520322624444,103.71,73.365282974772,3.52,20,CVX
01-29-2015,117.9125,135.0,100.0,9.16559,116.5,73.740209211168,71.915096588712,74.016098328516,103.0,72.8630232996,3.52,20,CVX
01-30-2015,117.9125,135.0,100.0,9.16559,116.5,71.87265210912,69.948502367616,73.061097537696,102.53,72.530541542796,3.52,20,CVX
02-02-2015,115.94048,135.0,95.0,10.45168,115.0,73.556283132936,72.841801059804,75.077210318316,106.06,75.027691758792,3.5,21,CVX
02-03-2015,115.84524,135.0,95.0,10.60449,115.0,76.18784086764,76.166618627844,77.892694131252,109.53,77.48239749519601,3.5,21,CVX
02-04-2015,115.46429,135.0,95.0,10.84092,115.0,76.746693182268,75.9699592057344,77.305545496896,108.35,76.64765606322,3.5,21,CVX
02-05-2015,114.4875,133.75,95.0,10.16688,115.0,77.510693814924,76.803285821724,77.892694131252,109.31,77.326767736692,3.48,20,CVX
02-06-2015,114.4875,133.75,95.0,10.16688,115.0,77.574360534312,77.185286138052,78.140286928872,109.61,77.538990134652,3.48,20,CVX
02-09-2015,114.4875,133.75,95.0,10.16688,115.0,77.70169397308801,77.56728645438001,78.87599124180001,110.43,78.11906468907601,3.48,20,CVX
02-10-2015,114.4875,133.75,95.0,10.16688,115.0,78.182731408464,76.46033442662065,78.253472207784,110.18,77.942212690776,3.48,20,CVX
02-11-2015,114.4875,133.75,95.0,10.16688,115.0,77.09332309893601,76.605211583628,77.942212690776,109.98,77.800731092136,3.48,20,CVX
02-12-2015,114.4875,133.75,95.0,10.16688,115.0,78.779401574388,78.450796888822,79.32945724370501,110.86,79.193729221406,3.48,20,CVX
02-13-2015,114.4875,133.75,95.0,10.16688,115.0,79.543764647335,79.36517514431,80.60815808536401,112.78,80.56529660463801,3.48,20,CVX
02-17-2015,114.4875,133.75,95.0,10.16688,115.0,80.229548338951,79.66520550939201,80.67245030645302,112.4,80.29384056004001,3.48,20,CVX
02-18-2015,114.4875,133.75,95.0,10.16688,115.0,79.47232884612501,78.84369379547701,79.75807205096501,110.44,78.89369885632401,3.48,20,CVX
02-19-2015,114.4875,133.75,95.0,10.16688,115.0,77.29353690922001,76.607753217604,78.279350965918,108.35,77.400690611035,3.48,20,CVX
02-20-2015,114.4875,133.75,95.0,10.16688,115.0,77.45783925200301,76.79348630075,77.77215677732701,108.6,77.57928011406,3.48,20,CVX
02-23-2015,114.4875,133.75,95.0,10.16688,115.0,77.00065012425901,76.686332598935,77.50784431285001,107.86,77.05065518510601,3.48,20,CVX
02-24-2015,114.46053,133.75,95.0,10.4303,115.0,77.07208592546901,76.67918901881401,77.322111229704,107.96,77.122090986316,3.4,19,CVX
02-25-2015,114.46053,133.75,95.0,10.4303,115.0,77.23638826825201,76.97921938389601,77.70786455623801,108.58,77.564992953818,3.4,19,CVX
02-26-2015,114.46053,133.75,95.0,10.4303,115.0,77.07208592546901,76.15056408986,77.09351666583201,107.06,76.479168775426,3.4,19,CVX
02-27-2015,114.46053,133.75,95.0,10.4303,115.0,76.807773460992,76.129133349497,76.95778864353301,106.68,76.207712730828,3.4,19,CVX
03-02-2015,114.46053,133.75,95.0,10.4303,115.0,75.950543846472,74.95758620965302,75.96483100671401,105.9,75.65051348139,3.4,19,CVX
03-03-2015,114.46053,133.75,95.0,10.4303,115.0,75.636226321148,74.87164894079739,75.87553625520151,105.16,75.121888552436,3.4,19,CVX
03-04-2015,114.46053,133.75,95.0,10.4303,115.0,75.464780398244,74.60755078372401,75.464780398244,105.16,75.121888552436,3.4,19,CVX
03-05-2015,114.46053,133.75,95.0,10.4303,115.0,75.01473485062101,74.528971402393,75.22904225425101,104.73,74.81471460723301,3.4,19,CVX
03-06-2015,113.93056,133.75,95.0,10.46416,113.0,74.450392021062,73.69674431829651,74.664699424692,103.55,73.971772152955,3.45833,18,CVX
03-09-2015,113.72368,133.75,95.0,10.22281,111.0,74.00749005356,73.93605425235,75.457636818123,103.95,74.257515357795,3.44,19,CVX
03-10-2015,113.72368,133.75,95.0,10.22281,111.0,74.14321807585901,73.10032681399422,74.686130165055,102.91,73.514583025211,3.44,19,CVX
03-11-2015,113.67105,133.75,95.0,10.22383,111.0,73.950341412592,73.185978339645,74.21465387706901,103.54,73.96462857283402,3.44,19,CVX
03-12-2015,113.67105,133.75,95.0,10.22383,111.0,74.450392021062,73.07882463783001,74.65755584457101,102.42,73.164547599282,3.44,19,CVX
03-13-2015,113.6875,133.75,95.0,9.96521,112.5,72.750219952264,71.907277497986,72.750219952264,101.62,72.59306118960201,3.46154,20,CVX
03-16-2015,113.6875,133.75,95.0,9.96521,112.5,72.464476747424,72.1501592221,73.771751909567,103.13,73.671741787873,3.46154,20,CVX
03-17-2015,113.6875,133.75,95.0,9.96521,112.5,73.07882463783001,72.93595303541,73.9682003628945,103.17,73.700316108357,3.46154,20,CVX
03-18-2015,113.6875,133.75,95.0,9.96521,112.5,73.30027562158101,73.12882969867701,76.35058433324801,106.7,76.22199989107001,3.46154,20,CVX
03-19-2015,113.6875,133.75,95.0,9.96521,112.5,75.07902707171,74.757565966265,75.29333447534,104.75,74.829001767475,3.46154,20,CVX
03-20-2015,113.6875,133.75,95.0,9.96521,112.5,75.214755094009,75.08617065183101,76.622040377846,107.03,76.457738035063,3.46154,20,CVX
03-23-2015,113.6875,133.75,95.0,9.96521,112.5,76.80062988087101,75.66480064163201,76.92921432304901,105.92,75.66480064163201,3.46154,20,CVX
03-24-2015,113.6875,133.75,95.0,9.96521,112.5,75.66480064163201,74.407530540336,75.857677304899,104.2,74.43610486082001,3.46154,20,CVX
03-25-2015,113.4875,133.75,95.0,9.89649,112.5,74.764709546386,74.528971402393,75.8612490949595,105.67,75.486211138607,3.46154,20,CVX
03-26-2015,113.4875,133.75,95.0,9.89649,112.5,75.921969525988,74.407530540336,76.093415448892,105.25,75.18618077352501,3.46154,20,CVX
03-27-2015,113.5375,133.75,95.0,9.83561,112.5,75.000447690379,74.057495114407,75.000447690379,104.28,74.493253501788,3.46154,20,CVX
03-30-2015,113.5375,133.75,95.0,9.83561,112.5,74.986160530137,74.986160530137,76.586322477241,106.9,76.36487149349001,3.46154,20,CVX
03-31-2015,113.5375,133.75,95.0,9.83561,112.5,75.45049323800201,74.92186830904801,75.771954343447,104.98,74.99330411025801,3.46154,20,CVX
04-01-2015,113.5375,133.75,95.0,9.83561,112.5,75.557646939817,74.65041226445001,75.879108045262,104.79,74.857576087959,3.46154,20,CVX
04-02-2015,113.5375,133.75,95.0,9.83561,112.5,74.614694363845,74.350381899368,75.4932832829268,105.28,75.20761151388801,3.46154,20,CVX
04-06-2015,113.5375,133.75,95.0,9.83561,112.5,75.74338002296301,75.16475003316201,77.05065518510601,106.92,76.379158653732,3.46154,20,CVX
04-07-2015,113.5375,133.75,95.0,9.83561,112.5,76.414876554337,76.164851250102,77.929315539989,108.54,77.53641863333401,3.46154,20,CVX
04-08-2015,113.5375,133.75,95.0,9.83561,112.5,77.765013197206,76.093415448892,77.807874677932,106.66,76.193425570586,3.46154,20,CVX
04-09-2015,113.5375,133.75,95.0,9.83561,112.5,76.29343569228,75.8506051605792,76.607753217604,106.95,76.40058939409501,3.46154,20,CVX
04-10-2015,113.5375,133.75,95.0,9.83561,112.5,76.772055560387,76.30057927240101,76.90778358268601,106.91,76.37201507361101,3.46154,20,CVX
04-13-2015,113.98684,133.75,95.0,9.78199,114.0,76.686332598935,76.03626680792401,77.07922950559,106.5,76.07912828865001,3.48,19,CVX
04-14-2015,113.98684,133.75,95.0,9.78199,114.0,76.93635790317,76.622040377846,77.9292441041878,108.84,77.75072603696401,3.48,19,CVX
04-15-2015,114.03947,133.75,95.0,9.71985,114.0,78.28649454603901,78.136479363498,79.072288359349,110.41,78.872268115961,3.48,19,CVX
04-16-2015,114.03947,133.75,95.0,9.71985,114.0,78.50794552979,77.8650233189,79.250877862374,110.16,78.693678612936,3.48,19,CVX
04-17-2015,114.03947,133.75,95.0,9.71985,114.0,78.122192203256,77.33639838994601,78.35793034724901,109.11,77.94360270023101,3.48,19,CVX
04-20-2015,113.77632,133.75,95.0,9.34461,114.0,78.272207385797,78.257920225555,79.800933531691,110.29,78.78654515450901,3.48,19,CVX
04-21-2015,113.77632,133.75,95.0,9.34461,114.0,78.615099231605,78.08647430265101,79.108006259954,109.73,78.386504667733,3.48,19,CVX
04-22-2015,113.77632,133.75,95.0,9.34461,114.0,78.615099231605,78.015038501441,78.89369885632401,109.5,78.22220232495,3.48,19,CVX
04-23-2015,113.93421,133.75,95.0,9.50618,114.0,78.57938133100001,78.29363812616,79.0422853228408,109.97,78.557950590637,3.48,19,CVX
04-24-2015,113.93421,133.75,95.0,9.50618,114.0,78.343643187007,77.886454059263,78.607955651484,109.87,78.486514789427,3.48,19,CVX
04-27-2015,114.03947,133.75,95.0,9.47304,114.0,78.822263055114,78.25077664543402,79.108006259954,109.7,78.36507392737,3.48,19,CVX
04-28-2015,114.03947,133.75,95.0,9.47304,114.0,78.615099231605,78.32935602676501,79.465185266004,111.12,79.379462304552,3.48,19,CVX
04-29-2015,114.03947,133.75,95.0,9.47304,114.0,79.165154900922,79.065144779228,80.000953775079,111.73,79.815220691933,3.48,19,CVX
04-30-2015,114.03947,133.75,95.0,9.47304,114.0,80.036671675684,78.89369885632401,80.15096895762001,111.06,79.336600823826,3.48,19,CVX
05-01-2015,114.35526,133.75,95.0,9.39391,115.0,78.779401574388,77.39004667665472,79.15086774068,109.04,77.89359763938401,3.4,19,CVX
05-04-2015,114.56579,133.75,95.0,9.35549,115.0,78.136479363498,77.143521726679,78.157910103861,108.32,77.379259870672,3.4,19,CVX
05-05-2015,114.61842,133.75,95.0,9.35498,115.0,78.036469241804,77.15066530680001,78.52937627015301,108.0,77.15066530680001,3.36,19,CVX
05-06-2015,114.61842,133.75,95.0,9.35498,115.0,78.036469241804,76.65061469833,78.243633065313,107.95,77.11494740619501,3.36,19,CVX
05-07-2015,114.61842,133.75,95.0,9.35498,115.0,76.92921432304901,76.214856310949,77.29353690922001,107.57,76.843491361597,3.36,19,CVX
05-08-2015,114.61842,133.75,95.0,9.35498,115.0,77.35782913030901,76.72205049954,77.72215171648,108.65,77.614998014665,3.36,19,CVX
05-11-2015,114.61842,133.75,95.0,9.35498,115.0,77.614998014665,76.65061469833,77.643572335149,107.36,76.693476179056,3.36,19,CVX
05-12-2015,114.61842,133.75,95.0,9.35498,115.0,76.750624820024,76.50774309591,77.15066530680001,107.56,76.83634778147601,3.36,19,CVX
05-13-2015,114.61842,133.75,95.0,9.35498,115.0,77.136378146558,76.65061469833,77.48641357248701,107.7,76.93635790317,3.36,19,CVX
05-14-2015,114.61842,133.75,95.0,9.35498,115.0,77.164952467042,77.164952467042,78.07933072253,108.45,77.472126412245,3.36,19,CVX
05-15-2015,114.61842,133.75,95.0,9.35498,115.0,77.349475441683,77.15467683736199,78.157528911459,108.03,77.941086017769,3.36,19,CVX
05-18-2015,113.98684,133.75,95.0,9.96325,115.0,77.55870357225,76.894945364934,77.565918335373,106.65,76.945448706795,3.32,19,CVX
05-19-2015,113.98684,133.75,95.0,9.96325,115.0,76.51256291941499,75.7550127915,76.700146760613,105.02,75.769442317746,3.32,19,CVX
05-20-2015,113.98684,133.75,95.0,9.96325,115.0,76.058032842666,75.581858476548,76.40434147257,105.25,75.935381869575,3.32,19,CVX
05-21-2015,113.98684,133.75,95.0,9.96325,115.0,76.454844814431,75.97145568519,76.671287708121,105.49,76.108536184527,3.32,19,CVX
05-22-2015,113.98684,133.75,95.0,9.96325,115.0,75.819945659607,75.654006107778,76.151824763265,104.89,75.675650397147,3.32,19,CVX
05-26-2015,113.98684,133.75,95.0,9.96325,115.0,75.19226126790599,74.26155682503901,75.350986056612,103.29,74.521288297467,3.32,19,CVX
05-27-2015,113.98684,133.75,95.0,9.96325,115.0,74.45635542936,74.117261562579,74.874811690494,103.11,74.391422561253,3.32,19,CVX
05-28-2015,113.88158,133.75,95.0,9.95198,115.0,74.28320111440799,73.86474485327399,74.615080218066,103.24,74.485214481852,3.32,19,CVX
05-29-2015,113.88158,133.75,95.0,9.95198,115.0,74.413066850622,74.073972983841,74.72330166491099,103.0,74.3120601669,3.32,19,CVX
06-01-2015,114.14474,133.75,95.0,10.17392,115.0,74.651154033681,73.94410724762699,74.85316740112499,102.63,74.045113931349,3.32,19,CVX
06-02-2015,114.14474,133.75,95.0,10.17392,115.0,74.059543457595,73.669946248953,74.391422561253,102.58,74.009040115734,3.32,19,CVX
06-03-2015,114.14474,133.75,95.0,10.17392,115.0,73.87917437952,73.677161012076,74.58622116557399,102.17,73.713234827691,3.32,19,CVX
06-04-2015,114.14474,133.75,95.0,10.17392,115.0,73.511221460247,72.854678016054,73.857530090151,101.39,73.150483304097,3.32,19,CVX
06-05-2015,114.14474,133.75,95.0,10.17392,115.0,72.998973278514,72.861892779177,74.38420779812999,101.59,73.294778566557,3.32,19,CVX
06-08-2015,114.03947,133.75,95.0,10.26756,115.0,73.078335672867,72.111557414385,73.150483304097,100.42,72.450651281166,3.32,19,CVX
06-09-2015,114.03947,133.75,95.0,10.26756,115.0,72.65266464861,72.306356018706,73.049476620375,100.42,72.450651281166,3.32,19,CVX
06-10-2015,114.03947,133.75,95.0,10.26756,115.0,73.965751536996,73.244275224696,74.009040115734,101.83,73.467932881509,3.32,19,CVX
06-11-2015,114.03947,133.75,95.0,10.26756,115.0,73.496791934001,72.825818963562,73.73487911706,101.12,72.955684699776,3.32,19,CVX
06-12-2015,114.03947,133.75,95.0,10.26756,115.0,72.522798912396,71.880684994449,72.645449885487,99.87,72.053839309401,3.32,19,CVX
06-15-2015,114.03947,133.75,95.0,10.26756,115.0,71.750819258235,71.51994683829899,72.19128054689415,99.29,71.635383048267,3.32,19,CVX
06-16-2015,112.94444,125.0,95.0,9.40728,115.0,71.57045018016,71.289074418363,72.46868818897349,100.04,72.176490282492,3.375,18,CVX
06-17-2015,112.94444,125.0,95.0,9.40728,115.0,72.746456569209,71.801322600096,72.991758515391,99.76,71.974476915048,3.375,18,CVX
06-18-2015,112.94444,125.0,95.0,9.40728,115.0,72.33521507119801,72.255852676845,72.79695991107,100.25,72.32800030807499,3.375,18,CVX
06-19-2015,112.83333,125.0,95.0,9.58152,115.0,71.94561786255599,71.758034021358,72.270282203091,99.47,71.765248784481,3.375,18,CVX
06-22-2015,112.83333,125.0,95.0,9.58152,115.0,72.024980256909,71.693101153251,72.4116915603018,100.29,72.356859360567,3.375,18,CVX
06-23-2015,112.83333,125.0,95.0,9.58152,115.0,72.11877217750799,71.81474205950478,72.457866044289,100.09,72.212564098107,3.375,18,CVX
06-24-2015,112.61111,125.0,95.0,9.73618,115.0,72.133201703754,71.620953522021,72.63823512236401,99.27,71.620953522021,3.375,18,CVX
06-25-2015,112.61111,125.0,95.0,9.73618,115.0,71.750819258235,70.913906735967,71.90232928381799,98.34,70.949980551582,3.375,18,CVX
06-26-2015,112.61111,125.0,95.0,9.73618,115.0,70.87783292035199,70.567598106063,71.202497260887,98.6,71.13756439277999,3.375,18,CVX
06-29-2015,112.61111,125.0,95.0,9.73618,115.0,70.34394044925,69.69461176818,70.675819552908,96.69,69.75954463628699,3.375,18,CVX
06-30-2015,112.61111,125.0,95.0,9.73618,115.0,70.307866633635,69.42045076950599,70.459376659218,96.47,69.600819847581,3.375,18,CVX
07-01-2015,112.61111,125.0,95.0,9.73618,115.0,69.47816887449,68.937061640265,69.709041294426,96.09,69.326658848907,3.375,18,CVX
07-02-2015,112.61111,125.0,95.0,9.73618,115.0,69.521457453228,69.059712613356,69.745115110041,95.87,69.167934060201,3.375,18,CVX
07-06-2015,112.05556,125.0,95.0,9.92456,115.0,68.583538247238,68.165081986104,68.944276403388,94.77,68.374310116671,3.375,18,CVX
07-07-2015,111.77778,125.0,95.0,9.90822,112.5,68.114578644243,67.45803520004999,68.886558298404,95.27,68.73504827282099,3.41667,18,CVX
07-08-2015,111.33333,125.0,95.0,10.41367,112.5,68.244444380457,67.284880885098,68.605182536607,93.56,67.501323778788,3.41667,18,CVX
07-09-2015,111.33333,125.0,95.0,10.41367,112.5,68.46810203727,67.64569118887923,68.69175969408299,93.78,67.660048567494,3.41667,18,CVX
07-10-2015,111.33333,125.0,95.0,10.41367,112.5,68.201155801719,67.86927669806099,68.504175852885,94.41,68.114578644243,3.41667,18,CVX
07-13-2015,111.33333,125.0,95.0,10.41367,112.5,68.042431013013,67.926994803045,68.460887274147,94.6,68.25165914358,3.41667,18,CVX
07-14-2015,111.33333,125.0,95.0,10.41367,112.5,68.10736388112001,68.10014911799699,69.110215955217,95.55,68.937061640265,3.41667,18,CVX
07-15-2015,111.33333,125.0,95.0,10.41367,112.5,68.569108720992,67.739410961847,69.04528308711,94.24,67.991927671152,3.41667,18,CVX
07-16-2015,110.66667,125.0,95.0,10.0111,112.5,68.020786723644,67.74662572497,68.345451064179,94.48,68.165081986104,3.41667,18,CVX
07-17-2015,110.05556,125.0,95.0,10.06353,107.5,67.984712908029,67.02514941267,68.10014911799699,93.15,67.205518490745,3.41667,18,CVX
07-20-2015,110.05556,125.0,95.0,10.06353,107.5,67.31373993759,66.80156390348823,67.45082043692699,92.94,67.054008465162,3.41667,18,CVX
07-21-2015,109.72222,125.0,91.0,10.57673,107.5,67.0972970439,67.0972970439,67.919780039922,93.9,67.74662572497,3.41667,18,CVX
07-22-2015,109.72222,125.0,91.0,10.57673,107.5,67.46524996317301,67.306525174467,68.05686053925899,93.51,67.46524996317301,3.41667,18,CVX
07-23-2015,109.5,125.0,91.0,10.73546,107.5,67.508538541911,66.88085415021,67.86927669806099,92.94,67.054008465162,3.41667,18,CVX
07-24-2015,109.22222,125.0,91.0,10.65393,107.5,66.938572255194,65.18560125919869,66.938572255194,90.6,65.36575389437999,3.41667,18,CVX
07-27-2015,109.22222,125.0,91.0,10.65393,107.5,64.831861423278,64.02388010113323,64.997800975107,89.14,64.312398478422,3.41667,18,CVX
07-28-2015,109.22222,125.0,91.0,10.65393,107.5,64.536056135235,64.5230695616136,66.873639387087,92.4,66.66441125652,3.41667,18,CVX
07-29-2015,109.22222,125.0,91.0,10.65393,107.5,66.361391205354,65.971793996712,67.38588756882,93.25,67.277666121975,3.33333,18,CVX
07-30-2015,108.94444,125.0,90.0,11.07787,107.5,67.421961384435,66.916927965825,67.681692856863,93.03,67.11894133326899,3.33333,18,CVX
07-31-2015,106.5,125.0,90.0,11.48066,104.5,66.029512101696,63.497130245523,66.195451653525,88.48,63.836224112304,3.33333,18,CVX
08-03-2015,104.77778,125.0,85.0,12.62518,102.5,62.970452537544,61.55635896543599,63.006526353159,85.6,61.75837233287999,3.33333,18,CVX
