 Date,BABA Price Target,BABA Price Target - High,BABA Price Target - Low,BABA Price Target - StdDev,BABA Price Target - Median,BABA Open,BABA Low,BABA High,BABA Close,BABA Adj. Close,BABA Rating,BABA Price Target - #,Ticker
06-04-2018,231.04960359573,298.6328734627629,147.49921967663397,22.76816904925401,228.52113115675127,205.12,204.73,209.75,208.95,208.95,4.67347,49,BABA
06-05-2018,231.1191320636903,298.70746175460505,147.53605994380268,22.782978457695908,228.5782079300656,209.95,207.13,211.7,208.37,208.37,4.67347,49,BABA
06-06-2018,231.86474770570365,299.6711247533436,148.012027437592,22.85647884235913,229.315626272434,209.86,207.2893,210.46,208.3,208.3,4.67347,49,BABA
06-07-2018,233.4726609697311,305.0668294362538,147.91936645068392,25.01252543274799,230.05039596832253,207.46,200.88,209.0,203.62,203.62,4.67347,49,BABA
06-08-2018,232.9497025064418,304.39509643163893,147.5936597173421,24.96218318107285,229.54384321074411,201.11,200.43,206.23,205.07,205.07,4.67347,49,BABA
06-11-2018,233.05951346790823,304.542528591963,147.66514592837947,24.972334541591152,229.65502156115244,206.5,205.01,207.6,205.7,205.7,4.67347,49,BABA
06-12-2018,233.08864772798296,304.5805987874242,147.68360522532657,24.97545627851741,229.6837302331396,206.95,206.9,209.8,209.08,209.08,4.67347,49,BABA
06-13-2018,234.5257427910177,304.80921999124286,147.79445799712266,25.76837117658097,230.8092575217364,209.44,206.6,209.65,206.62,206.62,4.69388,49,BABA
06-14-2018,234.81964397349336,304.6377219304826,147.7113028257064,25.836691985496373,230.9955613903476,207.72,207.51,211.12,210.86,210.86,4.69388,49,BABA
06-15-2018,233.3390293523839,302.716881503339,146.77993477248015,25.673783196148467,229.5390588600714,207.49,206.01,210.08,208.0,208.0,4.69388,49,BABA
06-18-2018,233.54964125978384,302.7074791899615,146.7753758230836,25.68205833022736,232.34314821716987,205.16,203.88,208.6,208.57,208.57,4.69388,49,BABA
06-19-2018,231.9860626908957,300.6808996390337,145.79273748187458,25.51012093912937,230.78764693178667,203.53,199.5,204.51,204.43,204.43,4.69388,49,BABA
06-20-2018,232.40171010149385,301.1128790570497,146.00219362612577,25.693207483045743,231.11921276628613,205.05,205.02,207.23,206.23,206.23,4.69388,49,BABA
06-21-2018,231.68589007130427,300.1854218964163,145.5524925692637,25.61406988742242,230.40734295350592,205.84,201.04,206.0,202.21,202.21,4.69388,49,BABA
06-22-2018,231.33674555212127,299.7330503913518,145.33314880595407,25.575470160385045,230.06012517107223,203.38,200.25,203.8,202.01,202.01,4.69388,49,BABA
06-25-2018,230.26197295147176,298.206046141607,144.59274218224098,25.474716969585703,228.88807294535215,197.85,187.86,198.1,191.25,191.25,4.72,49,BABA
06-26-2018,229.53221872481487,296.3967580554415,143.7154631023524,25.256112099508844,227.49935373994495,193.34,188.42,193.66,191.42,191.42,4.72,49,BABA
06-27-2018,228.61792778602367,295.2161269802805,143.14300427104473,25.15550995062551,226.5931602701966,193.46,184.89,193.6,185.02,185.02,4.72,49,BABA
06-28-2018,227.88277751777653,294.26682166095503,142.68270958196834,25.07461918205287,225.8645209015837,183.2,182.04,188.96,188.38,188.38,4.72,49,BABA
06-29-2018,227.74361658735555,294.46242163305385,142.77755117456,24.951647405393157,226.01465367474884,185.36,184.26,188.97,185.53,185.53,4.71429,48,BABA
07-02-2018,227.36779368509517,292.51365628188967,141.83264301578726,24.982905636592832,224.59474158112727,181.66,181.06,186.36,186.36,186.36,4.71429,48,BABA
07-03-2018,229.05145241969504,293.67715301633217,142.39679382872296,25.629952389561865,226.7574459109263,187.88,184.36,188.5,184.75,184.75,4.71429,48,BABA
07-05-2018,229.73781393596985,293.663879472693,142.39035781544254,25.789848587570617,228.85928738229757,187.17,182.9,187.44,186.88,186.88,4.71429,48,BABA
07-06-2018,229.95398684349175,304.9311315500294,142.27032560099954,26.581496590447237,228.66636359530943,186.01,185.54,192.49,192.27,192.27,4.71429,48,BABA
07-09-2018,231.53283530176785,306.3329653545451,142.92437279779818,26.7271538100927,230.7524188304324,194.45,190.87,194.69,192.75,192.75,4.71429,48,BABA
07-10-2018,231.1238702865761,305.53363499245853,142.55143288084463,26.62287481146305,230.30211161387632,192.89,191.48,195.13,192.55,192.55,4.71429,48,BABA
07-11-2018,229.44021320876195,303.2966506460645,141.5077333093773,26.43129856712932,228.61593975055777,188.6,187.42,190.05,187.42,187.42,4.71429,48,BABA
07-12-2018,231.70066442691308,303.8197798242194,181.2685604583496,23.39203737588865,229.04970453250144,190.77,189.79,192.58,190.17,190.17,4.70833,47,BABA
07-13-2018,230.9041327872773,302.7753198612938,180.64540236757145,23.311621128781532,228.2622862609111,191.61,189.3,192.12,190.04,190.04,4.70833,47,BABA
07-16-2018,231.040074450034,302.8364266973636,180.68186065285803,23.377197060868134,228.30835469909775,189.57,189.15,191.37,190.35,190.35,4.70833,47,BABA
07-17-2018,230.7401868043329,302.2422488138223,180.32735519680105,23.474344245173224,227.86040404643248,188.65,187.9,192.95,192.66,192.66,4.70833,47,BABA
07-18-2018,230.3264482989652,301.5987493486191,179.94342291371993,23.41631802277972,227.37526985781284,192.45,189.91,193.23,190.79,190.79,4.70833,47,BABA
07-19-2018,228.62545535055352,298.99453874538744,178.38966789667896,23.055880442804423,225.4119557195572,188.68,186.87,189.68,187.34,187.34,4.70833,47,BABA
07-20-2018,228.9194182936021,299.37898112705614,178.61903847006485,23.085525324032336,225.70178679632883,189.49,186.61,189.5,187.25,187.25,4.70833,47,BABA
07-23-2018,228.39420998380209,298.2900898247681,177.96937122662345,22.92931674274775,225.52010602267703,187.18,184.8,187.81,187.04,187.04,4.70833,47,BABA
07-24-2018,229.4634386595206,298.26373755816013,177.95364862477177,23.23316596972731,225.66523352376464,190.19,188.35,193.07,189.0,189.0,4.70833,47,BABA
07-25-2018,230.7791787989417,299.405530839381,178.63487887432194,23.157348094062694,228.421455281789,190.61,190.14,198.35,197.98,197.98,4.70833,47,BABA
07-26-2018,230.03796537753223,298.4439042357275,178.0611418047882,23.08297163904236,227.6878143646409,193.21,192.62,196.12,194.18,194.18,4.70833,47,BABA
07-27-2018,229.27456131334336,297.453488201348,177.47022804364104,23.00636848210745,226.93220951234196,196.1,186.93,196.27,189.42,189.42,4.70833,47,BABA
07-30-2018,229.08954310698985,297.2134514936323,177.32701449615587,22.98780298139562,226.74908151886848,190.22,182.06,190.59,184.82,184.82,4.70833,47,BABA
07-31-2018,229.13997299716763,297.27887762140267,177.36604980848534,22.99286332751207,226.79899619905785,186.4,183.99,188.948,187.23,187.23,4.70833,47,BABA
08-01-2018,228.9820334956297,297.0739719598756,177.24379656244497,22.977015017305096,226.64267026456267,186.0,183.96,189.06,185.27,185.27,4.70833,47,BABA
08-02-2018,228.00511538855028,296.0623200479385,176.64021280016368,23.106835620642784,224.93525671942825,181.54,179.78,182.9,182.6,182.6,4.70213,46,BABA
08-03-2018,228.36223907251804,296.5260415141845,176.9168838012706,23.143027783470444,225.28757209356792,184.15,180.08,184.5,180.84,180.84,4.70213,46,BABA
08-06-2018,228.228651693592,303.95400084643114,176.37727478364928,23.762935072895235,224.60042905301876,180.7,177.49,180.86,178.62,178.62,4.70213,46,BABA
08-07-2018,229.348658106268,304.9508777580931,176.95573873702395,23.80970878050923,226.9469596919428,180.29,179.74,183.0,179.92,179.92,4.70213,46,BABA
08-08-2018,229.3345280589853,304.6965884487097,176.80818070103572,24.134800163848087,226.75771548949612,180.0,176.55,180.18,177.52,177.52,4.70213,46,BABA
08-09-2018,229.83214578935025,305.357729298616,177.1918250058644,24.187168660567675,227.2497419657518,179.31,176.76,180.63,177.19,177.19,4.70213,46,BABA
08-10-2018,229.3533553371402,304.1759525652447,176.50606808523068,24.11469338279322,227.41716004848627,175.57,174.75,180.45,180.01,180.01,4.70213,46,BABA
08-13-2018,228.34326839324083,302.3610707856687,175.45293536960688,23.708444631554503,226.0602636316126,179.65,177.0,180.65,177.68,177.68,4.70213,46,BABA
08-14-2018,228.5679829149233,304.99114365411435,175.58548349604834,23.89136593444909,226.2310437006044,175.14,170.77,176.2,172.53,172.53,4.70213,46,BABA
08-15-2018,226.87708414449492,302.7348821111832,174.28653832287836,23.71462253947653,224.5574331242339,167.11,165.39,169.85,169.83,169.83,4.70213,46,BABA
08-16-2018,228.62353983843784,305.0088684837566,175.59568780147617,23.98173272505376,226.2441913174871,172.33,171.57,175.7,171.99,171.99,4.70213,46,BABA
08-17-2018,229.1524681933842,305.2439171210469,175.7310069065794,23.895051981097783,227.4448564158488,172.52,168.38,174.2,172.78,172.78,4.70213,46,BABA
08-20-2018,230.36352050859568,306.10738251119113,176.22810982633672,23.1555299572768,228.0882460156603,175.22,174.36,178.86,176.29,176.29,4.70213,46,BABA
08-21-2018,230.71338697664916,306.57228558494097,176.4957576996656,23.19069760649561,228.4346568920952,177.63,176.97,179.67,177.92,177.92,4.70213,46,BABA
08-22-2018,230.9359693616524,306.86805338322785,176.66603324026838,23.21307099735423,228.65504085600267,178.15,175.5,179.74,177.85,177.85,4.70213,46,BABA
08-23-2018,230.75987698303064,305.26167134402584,184.02975091244852,22.96846345116401,228.11010454988292,184.97,171.91,186.5,172.23,172.23,4.6956500000000005,45,BABA
08-24-2018,232.44979657780715,294.9436733494896,185.88396856870088,21.84616729088639,229.9560843063817,175.0,172.45,176.37,174.23,174.23,4.6956500000000005,46,BABA
08-27-2018,232.38309439610268,294.6666862316395,185.70940145856872,21.85083713627493,229.74012824839693,177.1,176.22,180.88,180.65,180.65,4.6956500000000005,46,BABA
08-28-2018,232.6579276987989,295.22118169388864,186.0588641742991,21.81777833316181,230.1724467443877,182.15,177.5,182.38,178.19,178.19,4.6956500000000005,46,BABA
08-29-2018,232.077695984984,294.4722409596152,185.5868551485468,21.763226970114676,229.58852684986948,179.35,176.83,179.66,178.5,178.5,4.6956500000000005,46,BABA
08-30-2018,231.36183612309043,293.5639207660259,185.01439953219796,21.69609677655142,228.88034500402017,177.33,174.122,178.1,174.6,174.6,4.6956500000000005,46,BABA
08-31-2018,231.62595167356972,293.89904430166695,185.2256062757036,21.720864372795525,229.1416277606217,173.11,172.76,176.681,175.01,175.01,4.6956500000000005,46,BABA
09-04-2018,230.81320161914925,293.45238269205475,162.0189680115737,22.968936593064548,228.7933831158393,173.5,169.0,173.95,170.44,170.44,4.67391,46,BABA
09-05-2018,231.2402196354052,294.0367523244747,162.34160626693023,23.032413793103448,229.24899333772603,167.48,162.03,168.28,164.23,164.23,4.67391,46,BABA
09-06-2018,231.13530427655647,293.903345724907,162.2679507069051,23.021963820507565,229.14498141263937,164.16,158.67,166.48,159.87,159.87,4.67391,46,BABA
09-07-2018,230.7806520436644,293.45238269205475,162.0189680115737,22.986639096316,228.7933831158393,159.95,159.5095,164.61,162.37,162.37,4.67391,46,BABA
09-10-2018,230.40019839822608,292.9472348247239,161.74006914761705,22.944463084800656,228.3995390158865,158.59,155.0,160.72,156.36,156.36,4.67391,46,BABA
09-11-2018,229.6079784060649,292.2055207135893,161.33055891040843,22.685863539135365,227.8212534377137,153.18,152.85,158.45,157.46,157.46,4.68085,47,BABA
09-12-2018,229.73512202229185,292.5801704669629,161.53740802797407,22.38898375464413,228.1133532454287,158.2,156.1808,162.82,161.46,161.46,4.68085,47,BABA
09-13-2018,230.36260847967745,293.3880723490051,161.983461414838,22.458532273617163,228.74324284837684,165.41,164.01,167.22,165.53,165.53,4.68085,47,BABA
09-14-2018,229.59120242290103,292.3969830222196,161.43626780046012,22.379810128425408,227.97052913596784,167.88,163.381,168.0,164.74,164.74,4.68085,47,BABA
09-17-2018,229.93294983960337,292.81481481481484,161.66695829687956,22.40169728783902,228.2962962962963,161.5,158.2886,161.65,158.89,158.89,4.68085,47,BABA
09-18-2018,229.71736861287263,292.75078358480937,161.63160580217215,22.45990378307457,228.24637364239376,156.88,155.52,159.4,156.65,156.65,4.68085,47,BABA
09-19-2018,229.31471447349205,293.2852344092303,161.926683218928,22.217115525047465,226.02965386300568,158.82,158.82,163.13,162.63,162.63,4.68085,47,BABA
09-20-2018,229.3421885954662,293.3109371348445,161.9408740359897,22.3279738256602,226.00330684739424,166.89,164.7163,167.7,165.88,165.88,4.7234,47,BABA
09-21-2018,228.77412495624785,292.8660599696652,161.69525142923814,22.170340392019604,225.66051802590133,169.46,164.5,169.84,164.63,164.63,4.7234,47,BABA
09-24-2018,228.77264878738825,292.8532469994604,161.68817721777427,22.177468609178806,225.65064531653323,162.81,160.1,163.399,163.16,163.16,4.7234,47,BABA
09-25-2018,228.37299355082908,292.3416459215909,161.40571545035013,22.13872559723981,225.25644407564312,164.05,162.83,165.44,164.25,164.25,4.7234,47,BABA
09-26-2018,228.10524892404325,291.98034197976034,161.2062347330464,22.10453355821798,224.97805048272653,165.52,164.87,167.39,165.4,165.4,4.7234,47,BABA
09-27-2018,227.4924815632077,291.5225596655247,160.9534870216596,21.97318099994193,224.62531792578832,166.39,164.92,167.05,166.32,166.32,4.7234,47,BABA
09-28-2018,228.13947617453087,292.358670490777,161.41511494169202,22.033560935839382,225.26956192583756,164.9,163.3,165.66,164.76,164.76,4.7234,47,BABA
10-01-2018,228.1328334959018,292.3501579583339,161.41041505917977,22.032919390295387,225.26300280976577,165.92,161.56,165.95,162.0,162.0,4.7234,47,BABA
10-02-2018,228.36103459320947,292.3714402189738,161.4221652786675,22.14318909789761,225.2794013161726,159.79,158.27,161.0278,160.23,160.23,4.7234,47,BABA
10-03-2018,228.34773614022828,292.3544141625902,161.41276496622407,22.14189960400652,225.2662823200559,163.15,161.93,164.54,162.37,162.37,4.7234,47,BABA
10-04-2018,228.3643594484807,292.3756970429364,161.42451552785988,22.14351149483861,225.28268130396168,160.06,153.87,160.08,156.13,156.13,4.7234,47,BABA
10-05-2018,228.36768440057077,292.3799539908564,161.4268658454908,22.1438339011677,225.28596138726303,156.14,152.25,157.12,154.63,154.63,4.7234,47,BABA
10-08-2018,226.58954857703637,289.8060382150898,160.00577267216997,22.26523263868845,223.3026958379034,150.2,148.34,152.6357,151.14,151.14,4.7234,47,BABA
10-09-2018,226.0840250790945,290.10329235347655,160.16989064012367,22.54035625027087,222.5882318949452,147.97,146.47,150.5898,146.94,146.94,4.7234,47,BABA
10-10-2018,224.14957826626997,290.0320633178312,160.1305641410786,22.63105520090124,221.54452757156477,142.5,137.92,144.0,138.29,138.29,4.7234,47,BABA
10-11-2018,224.19725548250383,291.450632066298,160.9137748363594,23.086582197645896,221.0345278007576,135.53,135.14,142.91,141.9,141.9,4.7234,47,BABA
10-12-2018,222.8436431677961,290.1535927408285,160.19766215376615,23.211065034894308,220.0508604372264,148.62,144.52,149.0,147.29,147.29,4.7234,47,BABA
10-15-2018,221.48808852653335,277.11811729332004,160.27176662763634,20.996383190944968,220.0456799225176,144.77,142.3,145.69,144.16,144.16,4.7234,47,BABA
10-16-2018,221.82945909183,277.40283043440513,160.4364309900732,21.06937458397245,220.37883830636991,145.71,145.26,149.76,149.6,149.6,4.7234,47,BABA
10-17-2018,221.3160451585892,276.75805217491734,160.06352231221217,21.019218386822008,219.86660314435449,150.68,146.37,150.68,148.14,148.14,4.7234,47,BABA
10-18-2018,220.3188407259518,276.34314050539854,159.82355739430022,20.998203860402764,219.34352971702876,145.85,140.8,146.28,142.02,142.02,4.7234,47,BABA
10-19-2018,220.57457575757576,276.62626262626264,159.9873015873016,21.060653679653683,219.568253968254,145.34,142.61,146.77,142.93,142.93,4.7234,47,BABA
10-22-2018,219.30134456200963,275.9691931188368,159.6072842438638,20.67768228604333,219.04671417260488,148.99,146.1,150.2,148.8,148.8,4.7234,47,BABA
10-23-2018,219.06891332862477,276.3192412470992,159.80973521484063,20.24190149473168,219.38106288827709,143.22,142.62,147.51,146.65,146.65,4.7234,47,BABA
10-24-2018,218.58882920506915,276.0685483870968,159.66474654377882,20.3798228686636,219.1820276497696,145.18,139.34,146.69,139.61,139.61,4.7234,47,BABA
10-25-2018,218.45984225903484,275.905643269383,159.57053007296958,20.367796951684635,219.05269066363465,142.5,141.01,144.91,144.6,144.6,4.7234,47,BABA
10-26-2018,218.6360576161325,276.12819589485053,159.6992437882607,20.38422614332013,219.2293842275837,139.0,138.55,145.8293,142.87,142.87,4.7234,47,BABA
10-29-2018,217.7917863709492,275.3706044587451,159.26108940473455,20.58326534130085,217.80324063433693,142.42,131.36,144.0,133.38,133.38,4.74468,47,BABA
10-30-2018,217.536288343118,275.16901833005585,159.14450170094878,20.457335610834395,217.64379691963197,132.28,130.06,136.4,136.33,136.33,4.74468,47,BABA
10-31-2018,216.7802603099064,274.79036165302523,158.92550492381346,21.008986138784167,217.3442999870992,141.35,139.14,142.65,142.28,142.28,4.74468,47,BABA
11-01-2018,218.55898654799236,276.98998685142107,160.19766215376615,21.116414050195782,219.084084439885,144.98,138.62,152.3175,151.25,151.25,4.74468,47,BABA
11-02-2018,217.23914721931968,278.2160687333101,160.90676883780333,22.61334900731453,217.21395564843843,152.56,146.28,154.36,147.59,147.59,4.72917,48,BABA
11-05-2018,208.3363883153076,270.0272912364807,160.09588032287408,23.621379579224,202.52046842736056,146.22,144.23,149.37,144.64,144.64,4.72917,48,BABA
11-06-2018,206.34166040245168,270.327859373193,160.27408349716663,24.131495027177053,200.0026772290968,145.87,145.325,149.96,147.44,147.44,4.72917,48,BABA
11-07-2018,205.2126051634913,270.32004394460665,160.2694498250889,23.785188932897743,199.48950822515832,150.77,148.94,152.8,152.5,152.5,4.72917,48,BABA
11-08-2018,204.7390694857077,269.69627044333555,159.89962214081746,23.730303729556663,199.02917880527275,150.99,146.69,151.88,148.99,148.99,4.72917,48,BABA
11-09-2018,204.09444915680663,268.8471325675345,159.3961786736058,23.655588941443707,198.40253604957084,145.57,142.48,145.72,144.85,144.85,4.72917,48,BABA
11-12-2018,203.04594792549292,268.5614166104178,159.22678117505134,23.210687768379024,197.894615903836,145.01,139.97,146.406,142.82,142.82,4.72917,48,BABA
11-13-2018,202.7690177698545,261.04707573753524,159.39847029731442,22.05472568865375,198.1079993099086,144.83,143.91,149.94,146.98,146.98,4.72917,48,BABA
11-14-2018,202.48769998848988,261.2423802946593,159.5177255985267,22.31116338627993,198.25621546961327,150.21,148.44,152.15,150.44,150.44,4.72917,48,BABA
11-15-2018,201.5994437318961,260.9179864823968,159.7774927584269,20.686528512343106,198.5790664495396,152.9,150.89,157.4,156.22,156.22,4.72917,48,BABA
11-16-2018,201.58557634104864,260.93678840111835,159.78900642780962,20.69930389415732,198.59337618539763,155.04,152.1423,155.8,154.1,154.1,4.72917,48,BABA
11-19-2018,201.50719142560797,260.8240175175752,159.71994929122968,20.69172957243287,198.50754869194424,152.02,148.77,153.21,149.53,149.53,4.72917,48,BABA
11-20-2018,201.42884379995104,260.72260703022624,159.65784888325678,20.683684460636783,198.4303673516409,144.48,142.82,148.07,145.98,145.98,4.72917,48,BABA
11-21-2018,201.9435682730344,261.38884878584014,160.06583316490054,20.736538850229557,198.93742961914936,149.06,148.65,151.48,149.41,149.41,4.72917,48,BABA
11-23-2018,201.3164601413296,260.5725141401494,159.56593699178217,20.67179741807349,198.3161348819136,147.3,147.0,151.17,150.33,150.33,4.72917,48,BABA
11-26-2018,201.43476262517112,260.86535552193646,159.74526330955985,20.71252071176428,198.06267559974063,153.21,152.37,156.53,156.01,156.01,4.72917,48,BABA
11-27-2018,201.1598659031395,260.5012805386896,159.52231590457828,20.68025380564588,197.78625075537397,154.64,153.5802,157.94,156.46,156.46,4.72917,48,BABA
11-28-2018,201.05572492737784,260.36641836118383,159.4397307946734,20.669547585492825,197.6838563087808,159.01,155.26,159.8,159.34,159.34,4.72917,48,BABA
11-29-2018,201.3829744328412,260.7902052574721,159.6992437882607,20.70319049333813,198.0056175729204,158.08,153.54,159.0,156.28,156.28,4.72917,48,BABA
11-30-2018,200.9863574940341,260.2765877921854,159.3847215433714,20.662416261752107,197.61565222391536,157.9,156.7201,160.86,160.86,160.86,4.72917,48,BABA
12-03-2018,203.20649109037527,263.1516525682393,161.1453155431528,20.890657248335803,199.7985523676637,168.64,163.51,168.8,163.74,163.74,4.72917,48,BABA
12-04-2018,204.5592783882248,264.90350710345734,162.2180929667725,21.029730639238004,201.1286523183168,164.88,156.46,164.98,158.34,158.34,4.72917,48,BABA
12-06-2018,202.3300900900901,263.08282476024414,123.0,23.05273031095612,199.74629468177852,153.0,150.51,155.87,155.83,155.83,4.70833,48,BABA
12-07-2018,202.54199103973937,263.3583522429744,123.12881829289582,23.076873509047537,199.95548961424336,155.4,151.73,158.05,153.06,153.06,4.70833,48,BABA
12-10-2018,201.46066524878108,261.95234168149665,122.47146143495812,22.953671310965465,198.88797256825384,150.39,147.48,152.81,151.43,151.43,4.70833,48,BABA
12-11-2018,201.8841964855304,262.5030447137969,122.72893348025286,23.001926868874328,199.30609522704867,155.26,150.9,156.24,151.83,151.83,4.70833,48,BABA
12-12-2018,202.35046004913005,263.1707777955434,123.04112097911243,22.826262773086032,200.08139889820777,155.24,151.43,156.17,151.5,151.5,4.71429,49,BABA
12-13-2018,202.2708541033876,263.1248819195163,123.01966312546324,22.795494775392758,200.0465055443329,153.05,150.52,153.46,151.48,151.48,4.71429,49,BABA
12-14-2018,201.49193195801664,262.11161780673183,122.54592833876222,22.70771190734709,199.27614911328268,147.71,145.72,150.7,149.0,149.0,4.71429,49,BABA
12-17-2018,201.7984412609112,262.5258823188238,122.73961082272425,22.746493924542527,199.59110286228,146.5,142.24,147.94,143.98,143.98,4.71429,49,BABA
12-18-2018,201.8027295537281,262.5906104512031,122.76987338467563,22.663467200394493,199.64031385516836,144.28,140.11,144.75,140.82,140.82,4.71429,49,BABA
12-19-2018,201.8229546245793,262.6401299756295,122.79302541487756,22.67668707206684,199.6779621678078,141.04,135.73,141.325,137.14,137.14,4.71429,49,BABA
12-20-2018,202.0779851559209,262.97201121294427,122.94819096864153,22.705342125521067,199.9302822117968,135.83,132.91,137.755,135.11,135.11,4.71429,49,BABA
12-21-2018,201.4259281246381,262.15336499478747,122.56544654233755,22.59492065330708,199.307888335457,137.08,130.23,137.19,132.0,132.0,4.7346900000000005,49,BABA
12-24-2018,201.64198144658647,262.4345557327149,122.6969125960284,22.619156399478182,199.5216698072184,130.0,129.77,134.57,131.89,131.89,4.7346900000000005,49,BABA
12-26-2018,202.0343949692111,262.94527710003484,122.93569187870337,22.66317532241199,199.90995701173463,132.87,130.18,138.02,138.0,138.0,4.7346900000000005,49,BABA
12-27-2018,202.6140826402948,263.69973346538694,123.28842540672018,22.728201692421973,200.48354913412663,135.05,133.89,138.45,138.45,138.45,4.7346900000000005,49,BABA
12-28-2018,202.27234169392943,263.25496183206104,123.08047982551798,22.68986695747001,200.1454016721192,139.2,136.79,140.98,139.09,139.09,4.7346900000000005,49,BABA
12-31-2018,202.24293523297231,263.21668968525114,123.0625863196918,22.686568292505637,200.11630442683725,141.83,136.04,142.02,137.07,137.07,4.7346900000000005,49,BABA
01-02-2019,202.7440107848138,263.8688333454784,123.36748524375136,22.74277636085404,200.6121110544341,134.13,133.03,137.7488,136.7,136.7,4.7346900000000005,49,BABA
01-03-2019,202.4577992199325,263.4963325183374,123.19332867621377,22.710670625218302,200.3289090697404,134.27,129.83,134.8699,130.6,130.6,4.7346900000000005,49,BABA
01-04-2019,202.2258480621961,263.5960748915354,123.23996156421978,22.921308563608303,199.94467577089944,134.26,133.66,141.08,139.75,139.75,4.7346900000000005,49,BABA
01-07-2019,202.7378950441573,264.2925333917232,123.5655791548062,22.99018319830669,200.47295817823516,140.55,139.01,144.08,143.1,143.1,4.7346900000000005,49,BABA
01-08-2019,202.63500459646,264.19226335526986,123.51869956661947,22.98827975660649,200.39690067268825,145.0,142.06,147.55,146.79,146.79,4.7346900000000005,49,BABA
01-09-2019,203.80804891296367,265.782357863214,124.26212181265689,23.13205619412516,201.31060906328443,149.89,148.5,153.35,151.92,151.92,4.7346900000000005,49,BABA
01-10-2019,204.19442242814424,266.7299164690111,124.70513708216092,22.999434287482146,202.0283150900868,149.81,148.88,152.03,151.69,151.69,4.71429,49,BABA
01-11-2019,204.9704711484428,267.74363372866816,125.17908373014698,23.086844518056253,202.7961314365147,151.83,150.1401,153.38,151.32,151.32,4.71429,49,BABA
01-14-2019,204.4565093391654,267.54580919730466,125.0865941600662,22.73940773141033,201.97127320014187,148.5,146.54,150.57,149.27,149.27,4.72,50,BABA
01-15-2019,204.64894019850013,267.8030381469374,125.2068572780925,22.762098599257477,202.1654562397385,150.68,149.9643,154.17,150.88,150.88,4.72,50,BABA
01-16-2019,204.782216597842,267.9774432751654,125.2883974956707,22.776922279946124,202.29711528499325,152.81,151.5,155.39,154.84,154.84,4.72,50,BABA
01-17-2019,204.25014983982635,267.2811821845613,124.96287220065248,22.71774310220109,201.7715053366598,152.11,151.9,158.55,155.97,155.97,4.72,50,BABA
01-18-2019,203.99428794876712,267.1628620755803,124.9075536012041,22.7643775177441,200.36683439330668,158.45,154.73,159.49,157.02,157.02,4.72,50,BABA
01-22-2019,203.2037294359577,265.94242068155114,124.33695652173913,22.74573296122209,199.99412455934197,154.4,150.2069,155.44,152.15,152.15,4.72549,51,BABA
01-23-2019,203.61459477769108,266.6434956775305,124.66473247816675,22.80713538828589,200.18556427740387,154.65,150.95,155.18,152.03,152.03,4.72549,51,BABA
01-24-2019,203.56336638038985,266.7141994313746,124.69778884256738,22.90256765316796,200.238645905455,151.47,151.21,156.0,155.86,155.86,4.72549,51,BABA
01-25-2019,204.4810064477877,268.3667086637516,125.4703920551397,22.957708441414063,201.4792855554732,158.91,157.43,160.5,159.21,159.21,4.72549,51,BABA
01-28-2019,203.97997953766995,268.46221141442146,125.51504277813198,22.81163683812517,201.55098530567457,157.8,155.3,159.69,158.92,158.92,4.72549,51,BABA
01-29-2019,204.33963719023,268.99269031913,125.76305936887144,22.86275182742022,201.77096333273903,159.04,155.92,160.3746,156.88,156.88,4.72549,51,BABA
01-30-2019,205.68953947466443,285.1444509006392,126.11719483305772,23.23442393361045,201.60089393465336,161.29,160.5,167.84,166.82,166.82,4.72549,51,BABA
01-31-2019,206.3739488021494,285.6722203149489,126.3506231808344,23.548729009627586,200.4716769908202,167.8,165.7,169.73,168.49,168.49,4.72549,51,BABA
02-01-2019,204.5407281625389,283.82931039596616,125.53551831528992,22.31500815660685,199.1784072371348,168.0,167.63,169.4,167.97,167.97,4.72549,51,BABA
02-04-2019,204.46094157769863,283.78722419928823,122.99451957295372,22.48884193357058,199.1488730723606,166.32,165.61,167.55,166.7,166.7,4.72549,51,BABA
02-05-2019,204.4520958438978,283.7746007739869,123.00180003855108,22.48693563453583,199.14001453078893,168.55,168.0,171.95,171.83,171.83,4.7058800000000005,51,BABA
02-06-2019,204.46119068801897,283.78722419928823,123.00727164887309,22.487935943060496,199.1488730723606,171.86,169.99,173.09,171.52,171.52,4.7058800000000005,51,BABA
02-07-2019,204.4308776871757,283.7451504818384,122.9890348406227,22.484601927353594,199.11934766493695,169.16,164.336,169.61,166.96,166.96,4.7058800000000005,51,BABA
02-08-2019,204.4361896147801,283.7788084576377,123.00362385457134,22.492280774591503,199.1429672904125,163.83,163.75,167.65,167.36,167.36,4.7058800000000005,51,BABA
02-11-2019,203.0017328700568,281.7733635640882,122.1343658902859,22.3290288860752,198.59839227349016,168.85,167.45,170.33,167.45,167.45,4.7058800000000005,51,BABA
02-12-2019,203.5771991731877,282.5721305182342,122.4805905802451,22.39232688616566,199.16137605197108,169.6,168.61,170.49,168.71,168.71,4.7058800000000005,51,BABA
02-13-2019,204.01510539161305,283.0945995118704,122.70705421196656,22.49795577250203,199.52962059019305,169.91,168.99,171.05,169.4,169.4,4.7058800000000005,51,BABA
02-14-2019,203.65361683277965,282.59299224806205,122.4896330749354,22.458092284976008,199.1760797342193,167.64,166.61,168.5,168.38,168.38,4.7058800000000005,51,BABA
