 Date,KHC Price Target,KHC Price Target - High,KHC Price Target - Low,KHC Price Target - StdDev,KHC Price Target - Median,KHC Open,KHC Low,KHC High,KHC Close,KHC Adj. Close,KHC Rating,KHC Price Target - #,Ticker
03-27-2017,97.0,107.0,69.0,8.57321,99.0,70.925539848,70.6087391033456,70.99530267408,91.25,70.73175422,3.94444,16,KHC
03-28-2017,97.0,107.0,69.0,8.57321,99.0,70.36743723936,70.36743723936,71.05343836248,91.41,70.85577702191999,3.94444,16,KHC
03-29-2017,97.0,107.0,69.0,8.57321,99.0,70.6929970944,70.58447714271999,71.00305409919999,91.49,70.91778842288,3.94444,16,KHC
03-30-2017,97.0,107.0,69.0,8.57321,99.0,70.87127987216,70.56897429248001,71.05731407504,91.1,70.61548284319998,3.94444,16,KHC
03-31-2017,97.0,107.0,69.0,8.57321,99.0,70.44495149055999,70.20465731184,70.68524566928,90.81,70.39069151472,3.94444,16,KHC
04-03-2017,97.0625,107.0,69.0,8.56204,99.0,70.3829400896,70.25116586255999,70.75500849536,91.06,70.58447714271999,3.94444,16,KHC
04-04-2017,97.0625,107.0,69.0,8.56204,99.0,70.3054258384,69.97211455824,70.73175422,91.22,70.70849994464,3.94444,16,KHC
04-05-2017,97.0625,107.0,69.0,8.56204,99.0,70.61548284319998,70.56122286736,71.63867095904,91.42,70.86352844704,3.94444,16,KHC
04-06-2017,97.0625,107.0,69.0,8.56204,99.0,70.91778842288,70.2666687128,71.15033117648,90.95,70.4992114664,4.05556,16,KHC
04-07-2017,97.0625,107.0,69.0,8.56204,99.0,70.66974281904,70.28217156304,70.91778842288,90.7,70.3054258384,4.05556,16,KHC
04-10-2017,97.0,107.0,69.0,8.55862,99.0,70.2666687128,69.88684888191999,70.537968592,90.89,70.45270291567999,4.05556,16,KHC
04-11-2017,97.0,107.0,69.0,8.55862,99.0,70.45270291567999,70.0631938034,70.59222856784,90.83,70.40619436496,4.05556,16,KHC
04-12-2017,97.75,107.0,69.0,8.5257,100.0,70.56122286736,70.54572001712,71.42163105568,91.93,71.25885112816,4.05556,16,KHC
04-13-2017,97.75,107.0,69.0,8.5257,100.0,71.35186822959999,70.91011451201119,71.35186822959999,91.5,70.925539848,4.05556,16,KHC
04-17-2017,97.75,107.0,69.0,8.5257,100.0,71.1580826016,70.56122286736,71.28210540351999,91.58,70.98755124895999,4.05556,16,KHC
04-18-2017,97.75,107.0,69.0,8.5257,100.0,70.95654554848,70.79376562095999,71.80145088655999,92.5,71.70068236,4.05556,16,KHC
04-19-2017,97.75,107.0,69.0,8.5257,100.0,71.64642238416,71.07281692528,71.6619252344,91.85,71.19683972719999,4.05556,16,KHC
04-20-2017,97.75,107.0,69.0,8.5257,100.0,71.39837678031999,70.9642969736,71.6231681088,92.04,71.34411680448,4.05556,16,KHC
04-21-2017,97.75,107.0,69.0,8.5257,100.0,71.41387963055999,70.97204839871999,71.49914530688,91.6,71.00305409919999,4.05556,16,KHC
04-24-2017,97.75,107.0,69.0,8.5257,100.0,71.32086252912,71.32086252912,71.98748508944,92.56,71.74719091072,4.05556,16,KHC
04-25-2017,97.625,107.0,69.0,8.50643,99.0,71.80920231168,71.53015100735999,72.00686365223999,92.29,71.53790243248,4.05556,16,KHC
04-26-2017,97.625,107.0,69.0,8.50643,99.0,71.56115670783998,70.44495149055999,71.56890813295999,90.92,70.47595719104,4.05556,16,KHC
04-27-2017,97.625,107.0,69.0,8.50643,99.0,70.47595719104,70.27442013791999,70.86352844704,90.83,70.40619436496,4.05556,16,KHC
04-28-2017,97.625,107.0,69.0,8.50643,99.0,70.6929970944,69.63105185296,70.71625136976,90.39,70.06513165967999,4.05556,16,KHC
05-01-2017,97.625,107.0,69.0,8.50643,99.0,70.2666687128,69.2589834472,70.344182964,89.47,69.35200054863999,4.05556,16,KHC
05-02-2017,97.625,107.0,69.0,8.50643,99.0,69.48377477567999,68.80164936512,69.63105185296,89.0,68.987683568,4.05556,16,KHC
05-03-2017,97.625,107.0,69.0,8.50643,99.0,69.93335743264,68.9101693168,69.93335743264,89.14,69.09620351968,4.05556,16,KHC
05-04-2017,96.75,106.0,69.0,8.30286,98.0,68.21254105599999,67.54591849568,71.1580826016,89.7,69.5302833264,3.94444,16,KHC
05-05-2017,96.75,106.0,69.0,8.30286,98.0,69.65430612832,69.12720922016,69.8403403312,89.63,69.47602335056,3.94444,16,KHC
05-08-2017,96.75,106.0,69.0,8.30286,98.0,69.43726622496,68.987683568,69.58454330224,89.48,69.35975197376,3.94444,16,KHC
05-09-2017,96.75,106.0,69.0,8.30286,98.0,69.16596634576,68.88691504144,69.4920688005584,89.2,69.1427120704,3.94444,16,KHC
05-10-2017,96.75,106.0,69.0,8.30286,98.0,69.07294924432,68.94117501727999,69.2977405728,89.33,69.24348059696,3.94444,16,KHC
05-11-2017,96.75,106.0,69.0,8.30286,98.0,68.8326550656,68.8326550656,69.34424912351999,89.28,69.20472347136,3.94444,16,KHC
05-12-2017,96.8125,106.0,70.0,8.0949,98.0,69.25123202208,68.73188653903999,69.3364976984,88.95,68.9489264424,3.94444,16,KHC
05-15-2017,96.8125,106.0,70.0,8.0949,98.0,68.80164936512,68.64662086272,69.35200054863999,89.45,69.3364976984,3.94444,16,KHC
05-16-2017,96.8125,106.0,70.0,8.0949,98.0,69.18922062112,68.8714121912,69.63105185296,89.11,69.07294924432,3.94444,16,KHC
05-17-2017,96.8125,106.0,70.0,8.0949,98.0,69.385108099238,69.07294925051801,70.34507459876419,89.51,69.853346372318,3.94444,16,KHC
05-18-2017,96.8125,106.0,70.0,8.0949,98.0,69.96260196937,69.385108099238,70.805430860914,90.16,70.360604501488,3.94444,16,KHC
05-19-2017,96.8125,106.0,70.0,8.0949,98.0,70.04064168155,69.76750268892,70.66495937898999,90.28,70.454252156104,3.94444,16,KHC
05-22-2017,96.8125,106.0,70.0,8.0949,98.0,70.321584645398,70.266956846872,71.27366913399399,91.18,71.156609565724,3.94444,16,KHC
05-23-2017,96.8125,106.0,70.0,8.0949,98.0,71.180021479378,71.023942055018,71.7965352056,91.87,71.695083579766,3.94444,16,KHC
05-24-2017,96.64706,106.0,70.0,7.88104,98.0,71.7965352056,71.624847838804,72.311597305988,92.59,72.256969507462,3.89474,17,KHC
05-25-2017,96.64706,106.0,70.0,7.88104,98.0,72.335009219642,72.09308611188399,72.584736298618,92.81,72.428656874258,3.89474,17,KHC
05-26-2017,96.64706,106.0,70.0,7.88104,98.0,72.49889261522,72.20234170893599,72.647168068362,92.99,72.56912835618199,3.89474,17,KHC
05-30-2017,96.64706,106.0,70.0,7.88104,98.0,72.530108500092,71.9428596659375,72.5769323274,92.46,72.155517881628,3.89474,17,KHC
05-31-2017,96.64706,106.0,70.0,7.88104,98.0,72.288185392334,71.77312329194599,72.53791247131,92.2,71.95261462996,3.89474,17,KHC
06-01-2017,96.64706,106.0,70.0,7.88104,98.0,72.06967419822999,71.343904874956,72.374029075732,92.73,72.366225104514,3.89474,17,KHC
06-02-2017,96.64706,106.0,70.0,7.88104,98.0,72.530108500092,72.09308611188399,73.00615074439,93.54,72.998346773172,3.89474,17,KHC
06-05-2017,96.64706,106.0,70.0,7.88104,98.0,73.029562658044,72.61595218349,73.12321031266,93.44,72.920307060992,3.89474,17,KHC
06-06-2017,96.70588,106.0,70.0,7.89463,98.0,72.92811103221,72.639364097144,73.255877823366,93.21,72.740815722978,4.0,17,KHC
06-07-2017,97.0,106.0,70.0,7.76745,98.5,72.92811103221,72.686187924452,73.26368179458399,93.77,73.17783811118599,4.05,18,KHC
06-08-2017,97.0,106.0,70.0,7.76745,98.5,72.935915003428,72.16722383845499,73.099798399006,92.57,72.241361565026,4.05,18,KHC
06-09-2017,97.0,106.0,70.0,7.76745,98.5,72.171125824064,70.594723638028,72.21794965137201,90.83,70.883470573094,4.05,18,KHC
06-12-2017,97.0,106.0,70.0,7.76745,98.5,70.70397923508,70.5701411286913,72.124301996756,91.25,71.21123736425,4.05,18,KHC
06-13-2017,97.0,106.0,70.0,7.76745,98.5,70.76641100482401,70.368408472706,71.531200184188,91.59,71.476572385662,4.05,18,KHC
06-14-2017,97.0,106.0,70.0,7.76745,98.5,71.91359477387,71.00833411258199,72.14771391041,91.46,71.375120759828,4.05,18,KHC
06-15-2017,97.0,106.0,70.0,7.76745,98.5,71.14100162328799,71.023942055018,71.671671666112,91.65,71.52339621297,4.05,18,KHC
06-16-2017,97.0,106.0,70.0,7.76745,98.5,70.914686457966,69.385108099238,71.187825450596,89.41,69.775306660138,4.05,18,KHC
06-19-2017,97.0,106.0,70.0,7.76745,98.5,70.204525077128,69.47095178263599,70.423036271232,89.85,70.11868139373,4.05,18,KHC
06-20-2017,97.0,106.0,70.0,7.76745,98.5,69.970405940588,69.564599437252,70.05796649765395,89.28,69.673855034304,4.05,18,KHC
06-21-2017,97.0,106.0,70.0,7.76745,98.5,69.697266947958,69.541187523598,69.9996708326555,89.4,69.76750268892,4.05,18,KHC
06-22-2017,97.0,106.0,70.0,7.76745,98.5,69.822130487446,69.373402142411,70.04064168155,89.1,69.53338355237999,4.05,18,KHC
06-23-2017,97.0,106.0,70.0,7.76745,98.5,69.76750268892,69.119773077826,69.76750268892,88.85,69.33828427193,4.05,18,KHC
06-26-2017,97.0,106.0,70.0,7.76745,98.5,69.86895431475399,69.353892214366,70.02503373911401,88.94,69.408520012892,4.05,18,KHC
06-27-2017,96.83333,106.0,70.0,7.69018,98.5,69.268048530968,68.269140215064,69.41632398411,87.51,68.292552128718,4.05,18,KHC
06-28-2017,96.83333,106.0,70.0,7.69018,98.5,68.760790401798,68.058432992178,69.05734130808199,87.82,68.534475236476,4.05,18,KHC
06-29-2017,96.72222,106.0,70.0,7.57045,98.5,68.433023610642,66.68493405781,68.5286222580625,85.76,66.92685716556801,4.05,18,KHC
06-30-2017,96.72222,106.0,70.0,7.57045,98.5,68.05062902096,66.7239539139,68.105256819486,85.64,66.833209510952,4.05,18,KHC
07-03-2017,96.66667,106.0,70.0,7.59386,98.5,67.082936589928,65.857713108702,67.19219218698,84.47,65.920144878446,4.05,18,KHC
07-05-2017,96.66667,106.0,70.0,7.59386,98.5,65.912340907228,65.276317252961,66.146460043768,83.79,65.389474835622,4.05,18,KHC
07-06-2017,96.66667,106.0,70.0,7.59386,98.5,65.00708024594,64.476410203116,65.249003353698,82.82,64.63248962747599,4.05,18,KHC
07-07-2017,96.66667,106.0,70.0,7.59386,98.5,64.44519431824399,64.14864341196,65.47531851902,83.04,64.804176994272,4.05,18,KHC
07-10-2017,96.22222,106.0,70.0,7.67793,97.0,65.077315986902,64.585665800168,65.34265100831401,82.77,64.593469771386,4.05,18,KHC
07-11-2017,96.22222,106.0,70.0,7.67793,97.0,64.14864341196,64.14864341196,65.545554259982,83.75,65.35825895075,4.05,18,KHC
07-12-2017,96.22222,106.0,70.0,7.67793,97.0,65.810889281394,65.779673396522,66.47422683492401,84.7,66.09963621646,4.05,18,KHC
07-13-2017,96.22222,106.0,70.0,7.67793,97.0,66.130852101332,65.81479126700299,66.364971237872,84.85,66.21669578472999,4.05,18,KHC
07-14-2017,96.22222,106.0,70.0,7.67793,97.0,66.575678460758,66.201087842294,66.88003333826,85.65,66.84101348217,4.05,18,KHC
07-17-2017,96.22222,106.0,70.0,7.67793,97.0,66.864425395824,66.403991093962,66.91905319435,85.6,66.80199362607999,4.05,18,KHC
07-18-2017,96.22222,106.0,70.0,7.67793,97.0,66.872229367042,66.46892013449576,66.99709290653,85.6,66.80199362607999,4.05,18,KHC
07-19-2017,96.22222,106.0,70.0,7.67793,97.0,66.82540553973399,66.497638748578,66.99709290653,85.69,66.872229367042,4.05,18,KHC
07-20-2017,96.22222,106.0,70.0,7.67793,97.0,67.19219218698,66.852719438997,67.19219218698,85.9,67.03611276262001,4.05,18,KHC
07-21-2017,96.22222,106.0,70.0,7.67793,97.0,66.848817453388,66.653718172938,67.262427927942,86.16,67.239016014288,4.05,18,KHC
07-24-2017,96.22222,106.0,70.0,7.67793,97.0,67.207800129416,66.80207166579217,67.356075582558,86.22,67.285839841596,4.05,18,KHC
07-25-2017,96.22222,106.0,70.0,7.67793,97.0,67.30144778403199,67.227310057461,68.370591840898,87.42,68.222316387756,4.05,18,KHC
07-26-2017,96.22222,106.0,70.0,7.67793,97.0,68.2847481575,68.21459045625018,70.53229186828399,87.66,68.409611696988,4.05,18,KHC
07-27-2017,96.22222,106.0,70.0,7.67793,97.0,68.308160071154,68.136472704358,68.846634085196,88.19,68.823222171542,4.05,18,KHC
07-28-2017,96.22222,106.0,70.0,7.67793,97.0,68.51886729403999,67.949177395126,68.729574516926,87.64,68.394003754552,4.05,18,KHC
07-31-2017,96.27778,105.0,70.0,7.53367,97.0,68.511063322822,67.878941654164,68.667142747182,87.46,68.253532272628,4.05,18,KHC
08-01-2017,95.84211,105.0,70.0,7.42161,96.0,68.191100502884,67.54337089178999,68.49545538038599,86.67,67.637018546406,4.05,19,KHC
08-02-2017,95.84211,105.0,70.0,7.42161,96.0,67.340467640122,66.708345971464,68.003805193652,86.87,67.793097970766,4.05,19,KHC
08-03-2017,95.94737,106.0,70.0,7.54965,96.0,67.81650988442,67.371683524994,68.3620074725582,86.51,67.51215500691801,4.05,19,KHC
08-04-2017,95.26316,106.0,70.0,7.84617,96.0,68.347179927244,67.09932492948579,68.347179927244,86.66,67.629214575188,4.05,19,KHC
08-07-2017,95.26316,106.0,70.0,7.84617,96.0,67.53556692057201,67.317055726468,68.074040934614,87.02,67.91015753903599,4.05,19,KHC
08-08-2017,95.26316,106.0,70.0,7.84617,96.0,67.613606632752,67.129760417236,67.878941654164,86.16,67.239016014288,4.05,19,KHC
08-09-2017,95.26316,106.0,70.0,7.84617,96.0,67.1141524748,66.731757885118,67.691646344932,86.46,67.473135150828,4.05,19,KHC
08-10-2017,95.05263,106.0,70.0,7.79658,95.0,67.051720705056,66.786385683644,67.42631132352,85.89,67.028308791402,4.05,19,KHC
08-11-2017,95.05263,106.0,70.0,7.79658,95.0,67.03611276262001,66.833209510952,67.558978834226,86.47,67.480939122046,4.05,19,KHC
08-14-2017,95.05263,106.0,70.0,7.79658,95.0,67.69945031614999,67.5043510357,68.12086476192201,87.02,67.91015753903599,4.05,19,KHC
08-15-2017,95.05263,106.0,70.0,7.79658,95.0,67.93356945269,67.50552163138269,68.05062902096,86.74,67.691646344932,4.05,19,KHC
08-16-2017,95.05263,106.0,70.0,7.79658,95.0,67.95497678697001,67.821346410408,68.135770825848,86.5,67.9942798389,4.05,19,KHC
08-17-2017,95.05263,106.0,70.0,7.79658,95.0,67.813485800022,66.878073164088,68.198655708936,85.11,66.90165499524599,4.05,19,KHC
08-18-2017,95.05263,106.0,70.0,7.79658,95.0,66.752303397912,66.154897008576,67.035285371808,84.49,66.41429715131399,4.05,19,KHC
08-21-2017,95.05263,106.0,70.0,7.79658,95.0,66.602951800578,66.22564250205,66.602951800578,84.55,66.46146081363,4.05,19,KHC
08-22-2017,95.05263,106.0,70.0,7.79658,95.0,66.62653363173601,66.54006691749001,66.917376216018,85.05,66.85449133293,4.05,19,KHC
08-23-2017,95.05263,106.0,70.0,7.79658,95.0,66.77588522907,66.406436540928,66.940958047176,84.75,66.61867302135,4.05,19,KHC
08-24-2017,95.05263,106.0,70.0,7.79658,95.0,66.42215776169999,64.999387281834,66.492903255174,82.8,65.08585399607999,4.05,19,KHC
08-25-2017,95.05263,106.0,70.0,7.79658,95.0,65.463163294608,64.81073263257,65.494605736152,82.6,64.92864178836,4.05,19,KHC
08-28-2017,95.05263,106.0,70.0,7.79658,95.0,65.070132775308,64.162232275725,65.2430662038,82.14,64.567053710604,4.05,19,KHC
08-29-2017,95.05263,106.0,70.0,7.79658,95.0,64.284071736708,63.7397244674775,64.543471879446,81.44,64.016810983584,4.05,19,KHC
08-30-2017,95.05263,106.0,70.0,7.79658,95.0,64.0639746459,63.851738165478,64.60635676253399,81.93,64.401980892498,4.05,19,KHC
08-31-2017,95.05263,106.0,70.0,7.79658,95.0,63.74955023046,63.112840789194,64.53561126906,80.75,63.47442886695,4.05,19,KHC
09-01-2017,95.05263,106.0,70.0,7.79658,95.0,63.47442886695,62.96348919185999,63.74955023046,80.85,63.55303497081,4.05,19,KHC
09-05-2017,95.05263,106.0,70.0,7.79658,95.0,63.450847035792,63.31721665923,64.0639746459,81.15,63.78885328239,4.05,19,KHC
09-06-2017,95.05263,106.0,70.0,7.79658,95.0,63.851738165478,63.537313750038,63.98536854204,81.33,63.930344269338,4.05,19,KHC
09-07-2017,95.05263,106.0,70.0,7.79658,95.0,64.02467159397,63.537313750038,64.23690807439199,81.46,64.03253220435599,4.05,19,KHC
09-08-2017,95.05263,106.0,70.0,7.79658,95.0,64.02467159397,63.403683373476,64.472726385972,81.72,64.23690807439199,4.05,19,KHC
09-11-2017,95.05263,106.0,70.0,7.79658,95.0,64.53561126906,64.425562723656,64.897199346816,82.55,64.88933873642999,4.05,19,KHC
09-12-2017,95.05263,106.0,70.0,7.79658,95.0,65.101575216852,64.504168827516,65.227344983028,82.18,64.598496152148,4.05,19,KHC
09-13-2017,95.05263,106.0,70.0,7.79658,95.0,64.661381035236,64.197605022462,64.73212652871,81.91,64.386259671726,4.05,19,KHC
09-14-2017,95.0,106.0,70.0,7.86732,95.0,64.44128394442801,63.6709441266,64.4570051652,81.28,63.891041217408,4.05,19,KHC
09-15-2017,95.0,106.0,70.0,7.86732,95.0,63.930344269338,63.293634828072,64.362677840568,81.43,64.008950373198,4.05,19,KHC
09-18-2017,95.0,106.0,70.0,7.86732,95.0,63.859598775864,63.70238656814401,64.150441360146,81.4,63.98536854204,4.05,19,KHC
09-19-2017,95.0,106.0,70.0,7.86732,95.0,63.90676243818,63.35651971116,64.001089762812,80.83,63.537313750038,4.05,19,KHC
09-20-2017,95.0,106.0,70.0,7.86732,95.0,63.270052996914,62.20100998441799,63.325077269616,79.87,62.782695152982,4.05,19,KHC
09-21-2017,95.0,106.0,70.0,7.86732,95.0,62.87702247761399,62.051658387084,63.24647116575599,79.01,62.106682659786,4.05,19,KHC
09-22-2017,95.0,106.0,70.0,7.86732,95.0,62.106682659786,60.84112438764,62.287476698664,77.52,60.935451712272,4.05,19,KHC
09-25-2017,95.0,106.0,70.0,7.86732,95.0,60.99833659536,60.896148660342,61.66648847817,78.42,61.642906647012,4.05,19,KHC
09-26-2017,94.05263,104.0,70.0,7.56358,95.0,61.78439763396,61.336342841958,62.028076555926,78.59,61.776537023574,4.05,19,KHC
09-27-2017,93.63158,104.0,70.0,7.72018,95.0,61.815840075504,61.15554880308,61.94160984168,78.23,61.493555049678,4.05,19,KHC
09-28-2017,93.63158,104.0,70.0,7.72018,95.0,61.532858101608,61.100524530378,61.90230678975,77.97,61.289179179642,4.05,19,KHC
09-29-2017,93.63158,104.0,70.0,7.72018,95.0,61.336342841958,60.872566829184,61.524211430183406,77.55,60.95903354343,4.05,19,KHC
10-02-2017,93.42105,104.0,70.0,7.70725,95.0,60.95903354343,60.440233257954,61.524997491222,77.85,61.19485185500999,4.05,19,KHC
10-03-2017,93.42105,104.0,70.0,7.70725,95.0,61.27345795887,60.75465767339401,61.422809556204,77.82,61.171270023852,4.05,19,KHC
10-04-2017,93.0,104.0,70.0,7.82708,95.0,60.707494011078005,60.338045322936,61.430670166590005,77.77,61.131966971922,4.0,19,KHC
10-05-2017,93.0,104.0,70.0,7.82708,95.0,61.27345795887,61.07694269922,61.694000614521,78.25,61.50927627045,4.0,19,KHC
10-06-2017,92.89474,104.0,70.0,7.85322,95.0,61.973052283224,61.300970095221,62.051658387084,78.18,61.454251997748,4.05,19,KHC
10-09-2017,92.89474,104.0,70.0,7.85322,95.0,61.540718711994,60.67998187472699,61.800118854732006,77.33,60.786100114938,4.05,19,KHC
10-10-2017,92.94737,105.0,70.0,7.93045,95.0,61.11624575115,61.045500257676,61.50927627045,78.14,61.422809556204,4.05,19,KHC
10-11-2017,92.94737,105.0,70.0,7.93045,95.0,61.359924673116,61.249876127712,61.83156129627599,78.19,61.462112608134,4.05,19,KHC
10-12-2017,92.94737,105.0,70.0,7.93045,95.0,61.58788237430999,61.344203452344,61.82197135160508,78.15,61.430670166590005,4.05,19,KHC
10-13-2017,92.36842,105.0,70.0,7.89544,92.0,61.74509458203,61.045500257676,61.78439763396,77.74,61.10838514076399,4.05,19,KHC
10-16-2017,92.36842,105.0,70.0,7.89544,92.0,61.147688192694005,60.904009270728,61.387436809467,77.65,61.03763964729,4.05,19,KHC
10-17-2017,92.36842,105.0,70.0,7.89544,92.0,61.100524530378,60.793960725324,61.320621621186,77.54,60.951172933044006,4.05,19,KHC
10-18-2017,92.36842,105.0,70.0,7.89544,92.0,60.848984998026,60.267299829462,60.8898601720332,77.1,60.60530607606,4.05,19,KHC
10-19-2017,92.36842,105.0,70.0,7.89544,92.0,60.5266999722,59.984317855566,60.59587334359679,76.47,60.110087621742,4.05,19,KHC
10-20-2017,92.36842,105.0,70.0,7.89544,92.0,60.345905933322,59.834966258232,60.60530607606,76.71,60.29874227100599,4.05,19,KHC
10-23-2017,92.36842,105.0,70.0,7.89544,92.0,60.432372647568,60.09436640097,60.60530607606,77.06,60.573863634516,4.05,19,KHC
10-24-2017,92.36842,105.0,70.0,7.89544,92.0,60.621027296832,60.47167569949801,60.856845608412,77.22,60.699633400692,4.05,19,KHC
10-25-2017,92.31579,105.0,70.0,7.88104,92.0,60.314463491778,59.921432972478,60.856845608412,77.33,60.786100114938,4.05,19,KHC
10-26-2017,92.31579,105.0,70.0,7.88104,92.0,60.990475984974005,60.64460912799,61.265597348484,77.3,60.76251828378,4.05,19,KHC
10-27-2017,92.31579,105.0,70.0,7.88104,92.0,60.38520898525199,59.925363277671,60.896148660342,77.3,60.76251828378,4.05,19,KHC
10-30-2017,92.26316,105.0,70.0,7.93952,92.0,60.68391217992,59.119650713106,60.699633400692,75.27,59.16681437542199,4.05,19,KHC
10-31-2017,92.26316,105.0,70.0,7.93952,92.0,59.882129920548,59.756360154372,60.84112438764,77.33,60.786100114938,4.05,19,KHC
11-01-2017,91.78947,103.0,70.0,7.41676,92.0,61.084803309606,60.589584855288,61.202712465396,77.7,61.07694269922,4.05,19,KHC
11-02-2017,88.15789,100.0,70.0,6.65909,88.0,60.400930206024,59.355469024686,61.462112608134,78.03,61.336342841958,4.05,19,KHC
11-03-2017,88.15789,100.0,70.0,6.65909,88.0,61.210573075782,60.974754764202,61.462112608134,78.0,61.3127610108,4.05,19,KHC
11-06-2017,88.21053,100.0,71.0,6.51782,88.0,61.383506504274,60.141530063286005,61.485694439292,77.0,60.5266999722,4.05,19,KHC
11-07-2017,88.21053,100.0,71.0,6.51782,88.0,60.47167569949801,60.125808842514,61.815840075504,78.18,61.454251997748,4.05,19,KHC
11-08-2017,88.21053,100.0,71.0,6.51782,88.0,61.815840075504,61.485694439292,62.955628581474,79.58,62.554737451788,4.05,19,KHC
11-09-2017,88.21053,100.0,71.0,6.51782,88.0,62.303197919436,62.11454327017199,62.83764081958014,79.41,62.421107075226,4.05,19,KHC
11-10-2017,88.21053,100.0,71.0,6.51782,88.0,62.075240218242,62.075240218242,62.790555763368,79.72,62.664785997192,4.05,19,KHC
11-13-2017,88.21053,100.0,71.0,6.51782,88.0,62.617622334876,62.57045867256,63.175725672282,79.85,62.76697393220999,4.05,19,KHC
11-14-2017,88.21053,100.0,71.0,6.51782,88.0,62.523295010244006,62.122403880558,62.790555763368,79.38,62.39752524406799,4.05,19,KHC
11-15-2017,88.21053,100.0,71.0,6.51782,88.0,62.48399195831399,61.76081580280199,62.798416373754,78.78,61.925888620908,4.05,19,KHC
11-16-2017,88.21053,100.0,71.0,6.51782,88.0,62.373564743232,62.2072510841923,63.514544586096,79.68,63.134217971808,4.05,19,KHC
11-17-2017,88.21053,100.0,71.0,6.51782,88.0,63.094600616153,62.8133173910025,63.44323334591699,79.63,63.094600616153,4.05,19,KHC
11-20-2017,88.21053,100.0,71.0,6.51782,88.0,63.15006491407,63.094600616153,64.14842227657599,79.93,63.33230475008301,4.05,19,KHC
11-21-2017,88.21053,100.0,71.0,6.51782,88.0,63.482850701572,63.197605740856,63.61754971079901,80.01,63.395692519131,4.05,19,KHC
11-22-2017,88.21053,100.0,71.0,6.51782,88.0,63.419462932524,63.062906731629,63.54623847062,79.82,63.24514656764199,4.05,19,KHC
11-24-2017,88.0,100.0,71.0,6.41872,88.0,63.585855826274994,63.023289375974,63.665090537584994,79.76,63.197605740856,4.0,20,KHC
11-27-2017,88.0,100.0,71.0,6.41872,88.0,63.197605740856,62.951978135795,63.419462932524,79.61,63.07875367389099,4.0,20,KHC
11-28-2017,88.0,100.0,71.0,6.41872,88.0,63.15006491407,62.3696030076665,63.27684045216599,78.98,62.579574992638,4.0,20,KHC
11-29-2017,88.0,100.0,71.0,6.41872,88.0,62.555804579245,62.460722925673,64.623830544436,81.09,64.251427401279,4.0,20,KHC
11-30-2017,88.0,100.0,71.0,6.41872,88.0,64.528748890864,63.78394260454999,65.115085754558,81.37,64.473284592947,4.0,20,KHC
12-01-2017,88.0,100.0,71.0,6.41872,88.0,64.14049880544499,63.61754971079901,64.65552442895999,81.21,64.34650905485098,4.0,20,KHC
12-04-2017,88.0,100.0,71.0,6.41872,88.0,64.43366723729198,64.3108534347615,65.202243936999,81.92,64.909075505152,4.0,20,KHC
12-05-2017,88.0,100.0,71.0,6.41872,88.0,65.01208062985499,63.791866075681,65.352789888488,80.64,63.894871200384,4.0,20,KHC
12-06-2017,88.0,100.0,71.0,6.41872,88.0,63.982029382825,63.57793235514399,64.291044756934,80.49,63.77601913341899,4.0,20,KHC
12-07-2017,88.0,100.0,71.0,6.41872,88.0,63.522468057227,62.841049539961,63.78394260454999,79.36,62.880666895616,4.0,20,KHC
12-08-2017,88.0,100.0,71.0,6.41872,88.0,63.07083020275999,61.751572259448494,63.15442282319204,78.48,62.183401436088,4.0,20,KHC
12-11-2017,88.0,100.0,71.0,6.41872,88.0,61.945697302158,61.161273660189,62.112090195909,78.37,62.096243253647,4.0,20,KHC
12-12-2017,88.15,100.0,71.0,6.35826,88.0,62.06454936912299,61.898156475372,62.666733175079,78.95,62.555804579245,4.0,20,KHC
12-13-2017,88.25,100.0,71.0,6.37083,89.0,62.793508713174994,62.41310286417569,63.07083020275999,79.28,62.817279126568,4.0,20,KHC
12-14-2017,88.25,100.0,71.0,6.37083,89.0,62.817279126568,62.492416810197,63.15006491407,78.98,62.579574992638,4.0,20,KHC
12-15-2017,88.25,100.0,71.0,6.37083,89.0,63.22929962538,62.603345406031,63.253070038773,79.54,63.023289375974,4.0,20,KHC
12-18-2017,88.25,100.0,71.0,6.37083,89.0,63.371922105738,62.82520259769901,63.673014008716,79.37,62.888590366747,4.0,20,KHC
12-19-2017,88.25,100.0,71.0,6.37083,89.0,63.007442433712,62.112090195909,63.24514656764199,78.52,62.215095320612,4.0,20,KHC
12-20-2017,88.25,100.0,71.0,6.37083,89.0,62.444875983411,61.26427878489199,62.508263752458994,77.38,61.31181961167799,4.0,20,KHC
12-21-2017,88.05,100.0,71.0,6.2488,89.0,61.676299283704,61.06619200661699,61.937773831027,77.88,61.70799316822799,4.0,20,KHC
12-22-2017,88.2,100.0,71.0,6.3293,89.0,61.914003417634,61.70799316822799,62.27848308965999,78.24,61.99323812894399,4.0,20,KHC
12-26-2017,88.2,100.0,71.0,6.3293,89.0,61.898156475372,61.8030748218,62.175477964957,78.11,61.890233004241,4.0,20,KHC
12-27-2017,88.2,100.0,71.0,6.3293,89.0,61.99323812894399,61.763457466145,62.27848308965999,77.98,61.787227879538,4.0,20,KHC
12-28-2017,88.2,100.0,71.0,6.3293,89.0,61.97739118668199,61.581217630132,62.03285548459901,77.92,61.739687052752,4.0,20,KHC
