 Date,GD Price Target,GD Price Target - High,GD Price Target - Low,GD Price Target - StdDev,GD Price Target - Median,GD Open,GD Low,GD High,GD Close,GD Adj. Close,GD Rating,GD Price Target - #,Ticker
07-22-2015,159.17647,169,137,7.68677,161.0,123.64594897614002,121.99575665184,123.86597461938,145.22,122.89278427428,4.15,17,GD
07-23-2015,159.17647,169,137,7.68677,161.0,123.23128526388,122.35964521566,123.83212452042,144.8,122.53735823520002,4.15,17,GD
07-24-2015,159.17647,169,137,7.68677,161.0,122.54582075994,120.43018957494,122.56274580942002,142.62,120.69252784188,4.15,17,GD
07-27-2015,159.17647,169,137,7.68677,161.0,120.26940160488,119.9974160597364,120.95486610882,142.41,120.51481482234,4.15,17,GD
07-28-2015,159.17647,169,137,7.68677,161.0,120.96332863356,120.90409096038,123.44284838238,144.29,122.10576947346,4.15,17,GD
07-29-2015,161.0,175,137,9.21635,162.0,126.32010679398002,126.15085629918,129.81512951160002,149.96,126.90402100104,4.15,17,GD
07-30-2015,163.11765,175,137,9.97575,164.0,126.8955584763,126.64168273410002,127.96183659354,150.28,127.17482179272,4.05,17,GD
07-31-2015,164.17647,175,137,10.2741,169.0,127.41177248544,125.8800555075,127.47524142099,149.11,126.18470639814002,4.05,17,GD
08-03-2015,164.17647,175,137,10.2741,169.0,126.20163144762,124.95764031084,126.58244506092,148.85,125.9646807549,4.05,17,GD
08-04-2015,164.17647,175,137,10.2741,169.0,125.8377428838,124.94071526136,126.86170837734,148.8,125.92236813120002,4.05,17,GD
08-05-2015,164.17647,175,137,10.2741,169.0,126.7263079815,126.54013243722,127.64026065342,149.82,126.78554565468,4.05,17,GD
08-06-2015,164.17647,175,137,10.2741,169.0,127.03095887214002,125.65156733952,127.27637208960002,149.46,126.48089476404002,4.05,17,GD
08-07-2015,164.17647,175,137,10.2741,169.0,126.32856931872,125.60925471582,126.92094605052,149.72,126.70092040728,4.05,17,GD
08-10-2015,164.47059,175,137,9.87044,169.0,127.50486025758,127.50486025758,128.94348946338002,151.96,128.59652594904,4.05,17,GD
08-11-2015,164.47059,175,137,9.87044,169.0,127.50486025758,126.50628233826,127.7567049938424,150.6,127.4456225844,4.05,17,GD
08-12-2015,164.47059,175,137,9.87044,169.0,126.18470639814002,124.96610283558,127.52178530706,150.39,127.26790956486,4.05,17,GD
08-13-2015,164.47059,175,137,9.87044,169.0,127.04788392162,126.54859496196,127.85182377192,150.54,127.39484743596,4.05,17,GD
08-14-2015,164.47059,175,137,9.87044,169.0,127.28483461434,126.68822662017,128.3765003058,151.61,128.30033758314002,4.05,17,GD
08-17-2015,164.47059,175,137,9.87044,169.0,127.85182377192,127.64026065342,129.476628522,152.85,129.3496906509,4.05,17,GD
08-18-2015,164.47059,175,137,9.87044,169.0,128.8842517902,128.53728827586,129.91667980848,153.28,129.71357921472,4.05,17,GD
08-19-2015,164.47059,175,137,9.87044,169.0,129.29891550246,128.44420050372,130.11978040224,152.75,129.26506540350002,4.05,17,GD
08-20-2015,164.47059,175,137,9.87044,169.0,128.5034381769,125.97314327964,128.72346382014,148.93,126.03238095282,4.05,17,GD
08-21-2015,164.47059,175,137,9.87044,169.0,125.02534050876,122.81662155162,125.02534050876,145.17,122.85047165058,4.05,17,GD
08-24-2015,164.47059,175,137,9.87044,169.0,115.09879898874,111.72225161748,123.618868896972,140.81,119.16081086394,4.05,17,GD
08-25-2015,164.70588,175,141,9.24035,169.0,121.93651897866,117.40906824276,122.4950456115,138.84,117.49369349016,4.05,17,GD
08-26-2015,164.70588,175,141,9.24035,169.0,120.0409134369,117.7983443808,121.9872941271,144.05,121.90266887970002,4.05,17,GD
08-27-2015,163.58824,175,141,9.55516,165.0,122.55428328468,120.66714026766,123.47669848134,145.17,122.85047165058,4.05,17,GD
08-28-2015,163.58824,175,141,9.55516,165.0,122.30887006722,121.34414224686,123.01972214538002,144.53,122.30887006722,4.05,17,GD
08-31-2015,163.58824,175,141,9.55516,165.0,121.65725566224,119.75318759574,121.860356256,142.03,120.19323888222,4.05,17,GD
09-01-2015,163.58824,175,141,9.55516,165.0,118.42457121156,117.01979210472,119.00848541862,138.89,117.53600611386,4.05,17,GD
09-02-2015,163.58824,175,141,9.55516,165.0,118.73768462694,118.64882811717,120.5486649213,142.45,120.5486649213,4.05,17,GD
09-03-2015,163.58824,175,141,9.55516,165.0,120.72637794084,120.55712744604,122.31733259196,143.41,121.36106729634,4.05,17,GD
09-04-2015,163.64706,175,141,9.52977,165.0,119.83781284314,118.898472597,120.15938878326,141.18,119.47392427932002,4.05,17,GD
09-08-2015,163.64706,175,141,9.52977,165.0,121.36106729634,120.75176551506,122.19039472086,144.39,122.19039472086,4.05,17,GD
09-09-2015,163.64706,175,141,9.52977,165.0,123.19743516492,120.32017675332,123.4259233329,142.47,120.56558997078,4.05,17,GD
09-10-2015,163.64706,175,141,9.52977,165.0,120.56558997078,118.52612150844,120.57405249552,140.71,119.07618561654002,4.05,17,GD
09-11-2015,163.64706,175,141,9.52977,165.0,118.6869094785,118.49227140948,120.0832260606,141.88,120.06630101112,4.05,17,GD
09-14-2015,163.64706,175,141,9.52977,165.0,120.167851308,118.71229705272,120.5570428207926,140.65,119.0254104681,4.05,17,GD
09-15-2015,163.64706,175,141,9.52977,165.0,119.33006135874,118.58535918162,120.24401403066,141.79,119.99013828846,4.05,17,GD
09-16-2015,163.64706,175,141,9.52977,165.0,120.02398838742002,119.26236116082,120.167851308,141.84,120.03245091216,4.05,17,GD
09-17-2015,163.64706,175,141,9.52977,165.0,120.17631383274,119.55008700198002,121.65725566224,141.56,119.79550021944,4.05,17,GD
09-18-2015,163.64706,175,141,9.52977,165.0,118.44995878578,117.38791193091,118.89001007226,139.24,117.83219447976,4.05,17,GD
09-21-2015,163.64706,175,141,9.52977,165.0,118.08607022196,117.53600611386,118.96617279492,139.72,118.23839566728,4.05,17,GD
09-22-2015,163.64706,175,141,9.52977,165.0,116.79976646148002,116.29201497708,117.45138086646,137.95,116.7405287883,4.05,17,GD
09-23-2015,163.17647,175,141,9.30044,164.0,116.74899131304,115.10726151348,117.05364220368,136.57,115.57270037418,4.05,17,GD
09-24-2015,163.17647,175,141,9.30044,164.0,114.81107314758,113.93943309936,117.61640009889,138.51,117.21443017374,4.05,17,GD
09-25-2015,163.17647,175,141,9.30044,164.0,117.82373195502,116.27932118997,118.32302091468,138.02,116.79976646148002,4.05,17,GD
09-28-2015,163.17647,175,141,9.30044,164.0,115.77580096794,114.27793408896,116.47819052136,135.11,114.33717176214002,4.05,17,GD
09-29-2015,163.17647,175,141,9.30044,164.0,114.10022106942002,113.4824567634,114.9633985929,135.59,114.74337294966,4.05,17,GD
09-30-2015,163.17647,175,141,9.30044,164.0,116.25816487812,115.33574968146,117.21443017374,137.95,116.7405287883,4.05,17,GD
10-01-2015,163.17647,175,141,9.30044,164.0,116.782841412,115.44576250308,117.45138086646,138.18,116.93516685732,4.05,17,GD
10-02-2015,163.17647,175,141,9.30044,164.0,115.08187393926,114.89569839498002,117.7560317571,139.13,117.73910670762,4.05,17,GD
10-05-2015,163.17647,175,141,9.30044,164.0,118.88154754752,118.67844695376002,122.20731977034,144.12,121.96190655288,4.05,17,GD
10-06-2015,163.17647,175,141,9.30044,164.0,121.44569254374,118.88154754752,122.35964521566,140.66,119.03387299284,4.05,17,GD
10-07-2015,163.17647,175,141,9.30044,164.0,119.756733548634,118.710711802683,120.87929347111798,140.36,119.365538424132,4.05,17,GD
10-08-2015,163.17647,175,141,9.30044,164.0,118.710711802683,117.885800344494,120.913310438466,141.91,120.683695908867,4.05,17,GD
10-09-2015,163.17647,175,141,9.30044,164.0,120.683695908867,120.649678941519,122.027366119113,142.72,121.372539497664,4.05,17,GD
10-12-2015,163.29412,175,141,9.17006,164.0,121.670187961959,121.38112878191936,122.469586694637,143.69,122.197450955853,4.05,17,GD
10-13-2015,163.29412,175,141,9.17006,164.0,120.896301954792,120.411560170083,122.095400053809,141.71,120.513611072127,4.05,17,GD
10-14-2015,163.29412,175,141,9.17006,164.0,120.564636523149,118.396054854714,121.108908000717,139.5,118.63417362615,4.05,17,GD
10-15-2015,163.29412,175,141,9.17006,164.0,119.527119019035,118.676694835335,120.15643291497298,141.29,120.15643291497298,4.05,17,GD
10-16-2015,163.29412,175,141,9.17006,164.0,119.960835352722,119.382546907806,120.768738327237,141.7,120.50510683029,4.05,17,GD
10-19-2015,163.29412,175,141,9.17006,164.0,119.850280208841,119.374042665969,120.181945640484,141.25,120.122415947625,4.05,17,GD
10-20-2015,163.29412,175,141,9.17006,164.0,120.071390496603,119.51861477719798,120.513611072127,141.25,120.122415947625,4.05,17,GD
10-21-2015,163.29412,175,141,9.17006,164.0,120.7602340854,120.471089862942,123.166934525271,143.09,121.687196445633,4.05,17,GD
10-22-2015,163.29412,175,141,9.17006,164.0,122.4610824528,122.36762083501137,125.590643448816,147.25,125.224961049825,4.05,17,GD
10-23-2015,163.29412,175,141,9.17006,164.0,126.075385233525,125.344020435543,126.54311853456,148.28,126.100897959036,4.05,17,GD
10-26-2015,163.29412,175,141,9.17006,164.0,126.049872508014,125.505601030446,126.61115246925598,148.15,125.990342815155,4.05,17,GD
10-27-2015,163.29412,175,141,9.17006,164.0,125.590643448816,125.35252467738,126.77273306415898,148.4,126.20294886108,4.05,17,GD
10-28-2015,163.70588,175,141,8.71621,164.0,128.303496594819,125.190944082477,129.698192256087,150.78,128.226958418286,4.05,17,GD
10-29-2015,164.35294,175,141,8.95046,169.0,127.963326921339,125.43756709575,128.354522045841,149.97,127.538114829489,4.05,17,GD
10-30-2015,165.0,175,141,9.10074,170.0,127.861276019295,125.250473775336,128.363026287678,148.58,126.356025214146,4.05,17,GD
11-02-2015,165.0,175,141,9.10074,170.0,126.917305175388,125.58213920697898,127.03627951868762,148.72,126.475084599864,4.05,17,GD
11-03-2015,165.0,175,141,9.10074,170.0,125.505601030446,124.30650293142898,125.9512233027048,147.17,125.15692711512898,4.05,17,GD
11-04-2015,165.8125,175,141,8.76227,170.0,125.25897801717298,124.867782892671,125.76072828555598,147.28,125.250473775336,4.05,16,GD
11-05-2015,165.8125,175,141,8.76227,170.0,125.190944082477,123.77073569569798,125.590643448816,147.07,125.071884696759,4.05,16,GD
11-06-2015,165.8125,175,141,8.76227,170.0,124.74872350695298,123.175438767108,125.003850762063,145.92,124.09389688550398,4.05,16,GD
11-09-2015,166.0625,175,141,8.44444,170.0,123.702701761002,122.171938230342,123.889795081416,144.29,122.70770546607298,4.05,16,GD
11-10-2015,166.0625,175,141,8.44444,170.0,122.23146792320098,121.18544617725,123.08180706448262,143.94,122.410057001778,4.05,16,GD
11-11-2015,166.0625,175,141,8.44444,170.0,122.826764851791,121.831768556862,123.13291755792298,143.31,121.874289766047,4.05,16,GD
11-12-2015,166.6875,175,141,8.34205,170.0,121.619162510937,120.43962416814507,121.619162510937,141.85,120.63267045784498,4.05,16,GD
11-13-2015,166.6875,175,141,8.34205,170.0,120.10540746395098,119.212462071066,120.964335889488,140.6,119.56964022821998,4.05,16,GD
11-16-2015,166.6875,175,141,8.34205,170.0,120.122415947625,119.977843836396,121.916810975232,143.28,121.848777040536,4.05,16,GD
11-17-2015,166.6875,175,141,8.34205,170.0,122.214459439527,121.18544617725,122.843773335465,142.87,121.500103125219,4.05,16,GD
11-18-2015,166.6875,175,141,8.34205,170.0,121.85728128237298,120.998352856836,122.43982184820749,143.71,122.214459439527,4.05,16,GD
11-19-2015,166.13333,175,141,8.3256,170.0,123.166934525271,122.699201224236,124.09389688550398,145.2,123.48159147324,4.15,15,GD
11-20-2015,166.13333,175,141,8.3256,170.0,124.374536866125,123.64317206814296,124.774236232464,145.5,123.73671872835,4.15,15,GD
11-23-2015,166.13333,175,141,8.3256,170.0,123.957829016112,122.77437872207508,124.1619308202,144.59,122.962832721183,4.15,15,GD
11-24-2015,166.13333,175,141,8.3256,170.0,122.350527308919,122.15492974666796,124.170435062037,145.53,123.762231453861,4.15,15,GD
11-25-2015,166.13333,175,141,8.3256,170.0,123.847273872231,123.22646421813,124.119409611015,145.18,123.464582989566,4.15,15,GD
11-27-2015,166.13333,175,141,8.3256,170.0,123.762231453861,123.43056602221796,124.153426578363,145.56,123.787744179372,4.15,15,GD
11-30-2015,166.13333,175,141,8.3256,170.0,124.58714291205,124.1627812443837,125.514105272283,146.46,124.553125944702,4.2,15,GD
12-01-2015,166.13333,175,141,8.3256,170.0,125.20795256615098,124.867782892671,126.20294886108,147.6,125.52260951412,4.2,15,GD
12-02-2015,166.13333,175,141,8.3256,170.0,125.361028919217,123.50710419875098,125.43025344777016,145.35,123.609155100795,4.2,15,GD
12-03-2015,166.13333,175,141,8.3256,170.0,123.685693277328,120.403055928246,123.923812048764,141.96,120.726217118052,4.2,15,GD
12-04-2015,166.13333,175,141,8.3256,170.0,121.142924968065,121.074891033369,122.690696982399,143.84,122.325014583408,4.2,15,GD
12-07-2015,166.33333,175,141,8.23542,170.0,122.256980648712,120.360534719061,122.622663047703,143.09,121.687196445633,4.2,15,GD
12-08-2015,166.33333,175,141,8.23542,170.0,120.90480619662898,119.78224627414498,121.244975870109,142.0,120.7602340854,4.2,15,GD
12-09-2015,166.33333,175,141,8.23542,170.0,120.67519166703,118.481097273084,121.29293979406968,140.17,119.20395782922898,4.2,15,GD
12-10-2015,166.33333,175,141,8.23542,170.0,119.22947055474,118.642677867987,119.94382686904798,140.0,119.059385718,4.2,15,GD
12-11-2015,166.33333,175,141,8.23542,170.0,118.132423357767,116.992854951609,118.421567580225,137.84,117.222469481208,4.2,15,GD
12-14-2015,166.33333,175,141,8.23542,170.0,117.639177331221,116.559138617922,118.46408878941,139.19,118.370542129203,4.2,15,GD
12-15-2015,166.33333,175,141,8.23542,170.0,118.914813606771,117.31669648076196,119.46758932617598,138.04,117.39255431794798,4.2,15,GD
12-16-2015,165.46667,175,141,8.48423,170.0,117.137427062838,116.014867140354,119.135923894533,139.64,118.75323301186798,4.15,15,GD
12-17-2015,165.46667,175,141,8.48423,170.0,118.693703319009,117.367041592437,119.127419652696,138.16,117.494605219992,4.15,15,GD
12-18-2015,165.46667,175,141,8.48423,170.0,116.84828284038,115.725722917896,117.460588252644,136.71,116.261490153627,4.15,15,GD
12-21-2015,164.6875,175,141,8.75156,169.5,116.746231938336,116.218968944442,118.32802092001798,138.09,117.435075527133,4.25,16,GD
12-22-2015,164.6875,175,141,8.75156,169.5,118.319516678181,117.78800156336848,119.493102051687,139.94,119.008360266978,4.25,16,GD
12-23-2015,164.6875,175,141,8.75156,169.5,119.425068116991,118.583148175128,119.799254757819,139.89,118.96583905779298,4.25,16,GD
12-24-2015,164.6875,175,141,8.75156,169.5,118.82977118840098,118.625669384313,119.220966312903,139.84,118.923317848608,4.25,16,GD
12-28-2015,164.6875,175,141,8.75156,169.5,118.846779672075,117.61366460571,119.195453587392,139.59,118.710711802683,4.25,16,GD
12-29-2015,164.6875,175,141,8.75156,169.5,119.60365719556798,118.838275430238,120.15643291497298,140.34,119.348529940458,4.25,16,GD
12-30-2015,164.6875,175,141,8.75156,169.5,119.25498328025098,118.08139790674498,119.578144470057,139.26,118.430071822062,4.25,16,GD
12-31-2015,164.6875,175,141,8.75156,169.5,117.78374944245,116.184951977094,117.98827645862984,137.36,116.814265873032,4.25,16,GD
01-04-2016,163.5625,175,141,9.26667,169.5,115.334527793394,114.645684204597,115.74273140156998,136.07,115.717218676059,4.25,16,GD
01-05-2016,163.5625,175,141,9.26667,169.5,115.74273140156998,115.257989616861,116.80576163119498,136.64,116.20196046076798,4.25,16,GD
01-06-2016,163.25,175,141,9.28372,167.0,114.8072647995,114.024874550496,115.768244127081,135.26,115.028375087262,4.25,16,GD
01-07-2016,163.25,175,141,9.28372,167.0,113.693209118853,110.912322038154,113.931327890289,130.8,111.23548322796,4.25,16,GD
01-08-2016,163.25,175,141,9.28372,167.0,111.354542613678,110.444588737119,112.434581326977,130.19,110.716724475903,4.25,16,GD
01-11-2016,162.875,175,141,9.60387,167.0,111.74573773818,110.682707508555,112.40481648054752,131.29,111.652191077973,4.35,16,GD
01-12-2016,162.875,175,141,9.60387,167.0,112.630178889228,111.431080790211,113.0122744749644,132.49,112.672700098413,4.35,16,GD
01-13-2016,163.58824,175,141,9.74413,170.0,113.28821105282,110.12516863736998,113.553222714655,129.05,110.321790192925,4.35,17,GD
01-14-2016,163.58824,175,141,9.74413,170.0,110.390180299205,108.87704919776,111.262154154275,129.04,110.31324142964,4.35,17,GD
01-15-2016,162.47059,175,141,10.03592,164.0,107.569088415155,106.491944241245,108.663330115635,125.99,107.705868627715,4.35,17,GD
01-19-2016,161.29412,175,141,10.25421,162.0,108.48380608665,107.80417940549248,109.50965768084998,127.38,108.89414672433,4.35,17,GD
01-20-2016,161.29412,175,141,10.25421,162.0,107.2014915939,103.95851824173523,107.791356260565,124.18,106.15854247313,4.35,17,GD
01-21-2016,161.29412,175,141,10.25421,162.0,106.32951773883,105.739653072165,107.381015622885,124.32,106.27822515911998,4.4,17,GD
01-22-2016,161.29412,175,141,10.25421,162.0,107.28697922675,106.65437074366,108.135016544622,126.37,108.030721632545,4.4,17,GD
01-25-2016,161.29412,175,141,10.25421,162.0,107.722966154285,106.372261555255,107.996526579405,124.6,106.51759053109998,4.4,17,GD
01-26-2016,161.29412,175,141,10.25421,162.0,106.252578869265,105.944823391005,109.261743545585,127.38,108.89414672433,4.4,17,GD
01-27-2016,161.29412,175,141,10.25421,162.0,106.098701130135,104.867679217095,115.69896229919,129.0,110.2790463765,4.4,17,GD
01-28-2016,159.41176,175,141,9.95909,162.0,110.150814927225,108.87704919776,111.16811775814,128.65,109.979839661525,4.4,17,GD
01-29-2016,159.29412,175,141,9.99862,162.0,110.407277825775,110.407277825775,114.75004957455498,133.77,114.356806463445,4.4,17,GD
02-01-2016,158.58824,175,135,11.19379,162.0,113.10013826055,111.843470057655,114.87828102382998,133.62,114.22857501417,4.4,17,GD
02-02-2016,158.58824,175,135,11.19379,162.0,113.42499126538,112.835126598715,114.50213543929,133.53,114.151636144605,4.4,17,GD
02-03-2016,158.58824,175,135,11.19379,162.0,114.630366888565,112.38204214461,114.903927313685,133.79,114.37390399001498,4.4,17,GD
02-04-2016,158.58824,175,135,11.19379,162.0,114.34825770016,113.81831986412284,116.340119545565,135.35,115.707511062475,4.4,17,GD
02-05-2016,158.58824,175,135,11.19379,162.0,115.587828376485,114.41664780644,116.37431459870498,134.2,114.7244032847,4.4,17,GD
02-08-2016,158.58824,175,135,11.19379,162.0,113.11723578711998,111.75798242480498,113.467735081805,132.26,113.06594320741,4.4,17,GD
02-09-2016,158.58824,175,135,11.19379,162.0,111.535714579395,111.535714579395,113.63016158421998,132.13,112.954809284705,4.4,17,GD
02-10-2016,158.58824,175,135,11.19379,162.0,113.296759816105,113.27111352625,114.8700742110764,133.07,113.75839303349498,4.35,17,GD
02-11-2016,158.58824,175,135,11.19379,162.0,111.638299738815,107.49214954559,112.13412800934498,128.58,109.91999831853,4.35,17,GD
02-12-2016,158.58824,175,135,11.19379,162.0,110.82616722673998,109.15060962288,111.604104685675,130.18,111.28780044413,4.35,17,GD
02-16-2016,158.58824,175,135,11.19379,162.0,112.39913967117998,111.347641787125,113.348052395815,131.51,112.42478596103498,4.35,17,GD
02-17-2016,158.58824,175,135,11.19379,162.0,113.04884568084,113.04884568084,115.81855949754711,135.03,115.433950637355,4.35,17,GD
02-18-2016,158.58824,175,135,11.19379,162.0,115.08345134267,114.7244032847,116.493997284695,135.05,115.451048163925,4.35,17,GD
02-19-2016,158.58824,175,135,11.19379,162.0,115.31426795136498,114.82698844412,116.2674550576425,135.26,115.63057219290998,4.35,17,GD
02-22-2016,158.58824,175,135,11.19379,162.0,116.53674110112,116.015266540735,117.73356796102,136.62,116.79320399967,4.35,17,GD
02-23-2016,158.58824,175,135,11.19379,162.0,116.21188809629,115.639120956195,117.280483506915,135.91,116.186241806435,4.35,17,GD
02-24-2016,159.17647,175,139,10.52859,162.0,115.4083043475,113.570320241225,115.946876434455,135.15,115.536535796775,4.35,17,GD
02-25-2016,159.17647,175,139,10.52859,162.0,115.85284003832,115.673316009335,117.417263719475,137.24,117.32322732334,4.35,17,GD
02-26-2016,159.17647,175,139,10.52859,162.0,117.639531564885,117.12660576778498,118.426017787105,137.11,117.212093400635,4.35,17,GD
02-29-2016,159.17647,175,139,10.52859,162.0,117.03256937165,115.878486328175,117.5923423915518,136.27,116.493997284695,4.35,17,GD
03-01-2016,159.17647,175,139,10.52859,162.0,117.092410714645,116.81030152623998,118.28667294555947,138.24,118.17810365184,4.35,17,GD
03-02-2016,159.17647,175,139,10.52859,162.0,117.707921671165,114.185831197745,118.07551849242,135.61,115.929778907885,4.35,17,GD
03-03-2016,159.17647,175,139,10.52859,162.0,116.04091283059,115.12619515909498,116.716265130105,135.74,116.04091283059,4.35,17,GD
03-04-2016,159.17647,175,139,10.52859,162.0,116.04091283059,115.307428940737,116.70771636682,135.28,115.64766971948,4.35,17,GD
03-07-2016,159.17647,175,139,10.52859,162.0,114.69875699484498,112.42478596103498,115.36556053107498,132.33,113.125784550405,4.35,17,GD
03-08-2016,159.17647,175,139,10.52859,162.0,112.22816440548,111.76653118809,113.074491970695,131.4,112.3307495649,4.35,17,GD
03-09-2016,159.17647,175,139,10.52859,162.0,112.51882235717,111.672494791955,113.13433331369,131.91,112.766736492435,4.35,17,GD
03-10-2016,159.17647,175,139,10.52859,162.0,113.5275764248,112.79238278229,114.77569586440998,133.57,114.185831197745,4.35,17,GD
03-11-2016,159.17647,175,139,10.52859,162.0,115.023609999675,114.82698844412,116.29737572914,135.52,115.85284003832,4.35,17,GD
03-14-2016,159.17647,175,139,10.52859,162.0,115.35701176778998,114.664561941705,115.88703509146,134.21,114.732952047985,4.35,17,GD
03-15-2016,159.17647,175,139,10.52859,162.0,114.630366888565,113.16852836683,114.630366888565,133.29,113.946465825765,4.35,17,GD
03-16-2016,159.17647,175,139,10.52859,162.0,113.93791706248,113.30530857939,114.921024840255,133.99,114.544879255715,4.35,17,GD
03-17-2016,159.17647,175,139,10.52859,162.0,114.77569586440998,114.14308738132,114.951800388081,134.12,114.65601317842,4.35,17,GD
03-18-2016,159.17647,175,139,10.52859,162.0,114.972317419965,114.69875699484498,116.3358451639225,135.45,115.79299869532498,4.35,17,GD
03-21-2016,159.17647,175,139,10.52859,162.0,115.32281671465,114.88682978711498,115.758803642185,134.78,115.22023155523,4.35,17,GD
03-22-2016,159.17647,175,139,10.52859,162.0,115.13474392238,114.57052554557,116.24608314942998,135.24,115.61347466634,4.35,17,GD
03-23-2016,159.17647,175,139,10.52859,162.0,115.5792796132,114.630366888565,115.8519851619915,134.32,114.82698844412,4.35,17,GD
03-24-2016,158.11765,175,139,10.28924,157.0,113.1856258934,109.20190220259,113.1856258934,129.08,110.34743648278,4.25,17,GD
03-28-2016,158.11765,175,139,10.28924,157.0,110.70648454075,110.270497613215,112.082835429635,130.82,111.83492129437,4.25,17,GD
03-29-2016,158.11765,175,139,10.28924,157.0,111.809275004515,111.18521528471,113.01080368422176,131.86,112.72399267601,4.25,17,GD
03-30-2016,158.11765,175,139,10.28924,157.0,112.954809284705,112.19396935234,113.18554040576714,131.73,112.612858753305,4.25,17,GD
03-31-2016,158.11765,175,139,10.28924,157.0,112.476078540745,111.49297076297,112.68979762287,131.37,112.305103275045,4.25,17,GD
04-01-2016,158.11765,175,139,10.28924,157.0,111.45877570983,110.868911043165,113.37369868567,132.34,113.13433331369,4.25,17,GD
04-04-2016,157.83333,175,139,10.06783,156.5,113.091589497265,112.43333472432,113.7541186518525,131.69,112.578663700165,4.28571,18,GD
04-05-2016,157.83333,175,139,10.06783,156.5,112.27945698519,111.66394602867,113.125784550405,130.84,111.85201882094,4.28571,18,GD
04-06-2016,157.83333,175,139,10.06783,156.5,111.602656233386,111.39628719497,113.37399047979,131.72,113.262207250648,4.28571,18,GD
04-07-2016,157.83333,175,139,10.06783,156.5,112.883864013552,112.505520776456,114.3628421222,131.39,112.97844982282598,4.28571,18,GD
04-08-2016,157.83333,175,139,10.06783,156.5,113.86411694602798,113.752333716886,115.05073891692,132.91,114.285453732794,4.28571,18,GD
04-11-2016,158.27778,175,141,9.37968,156.5,114.689593099692,113.382589189724,115.282904085138,131.9,113.41698402946,4.28571,18,GD
04-12-2016,158.27778,175,141,9.37968,156.5,113.451378869196,113.348194349988,115.09373246658998,133.55,114.83577116857,4.28571,18,GD
04-13-2016,158.27778,175,141,9.37968,156.5,115.635451192432,114.7927776189,116.073985399066,134.32,115.497871833488,4.28571,18,GD
04-14-2016,158.27778,175,141,9.37968,156.5,115.325897634808,114.27685502286,115.601056352696,133.57,114.852968588438,4.28571,18,GD
04-15-2016,158.27778,175,141,9.37968,156.5,114.956153107646,114.80137632883398,116.20296604807598,134.81,115.919208620254,4.28571,18,GD
04-18-2016,158.27778,175,141,9.37968,156.5,115.755833131508,115.515069253356,117.38098930903398,136.29,117.191817690486,4.28571,18,GD
04-19-2016,157.88889,175,141,9.27894,156.5,117.41538414877,116.581309285172,117.7576128041432,136.69,117.535766087846,4.28571,18,GD
04-20-2016,157.88889,175,141,9.27894,156.5,117.578759637516,117.45837769844,119.55646292233598,136.71,117.552963507714,4.28571,18,GD
04-21-2016,157.88889,175,141,9.27894,156.5,117.681944156724,117.540065442813,119.324297754118,137.72,118.421433211048,4.28571,18,GD
04-22-2016,157.88889,175,141,9.27894,156.5,118.687993219002,117.320798339496,119.031941616362,137.9,118.57620998986,4.28571,18,GD
04-25-2016,157.88889,175,141,9.27894,156.5,117.84531964547,117.3723905991,118.44722934085,136.79,117.621753187186,4.28571,18,GD
04-26-2016,157.88889,175,141,9.27894,156.5,118.240860302434,118.00482571474568,119.5220680826,138.71,119.272705494514,4.28571,18,GD
04-27-2016,158.66667,175,143,8.95048,157.0,119.5220680826,119.17811968524,123.95040369861,143.61,123.486073362174,4.28571,18,GD
04-28-2016,159.94444,175,143,8.99674,160.0,122.282253971414,120.95805264157798,123.34849400323,141.16,121.37938942834398,4.28571,18,GD
04-29-2016,159.94444,175,143,8.99674,160.0,120.46792617533998,119.5220680826,121.095632000522,140.52,120.829071992568,4.28571,18,GD
05-02-2016,160.38889,175,143,8.68676,161.5,121.001046191248,120.356142946198,122.78957785752,141.83,121.955502993922,4.28571,18,GD
05-03-2016,161.11111,175,145,7.6948,161.5,121.362192008476,120.442130045538,122.80677527738798,142.34,122.394037200556,4.28571,18,GD
05-04-2016,161.11111,175,145,7.6948,161.5,122.093082352866,120.949453931644,122.40263591049,141.43,121.611554596562,4.28571,18,GD
05-05-2016,161.11111,175,145,7.6948,161.5,121.809324925044,121.25040877933398,122.621903013807,142.2,122.27365526148,4.28571,18,GD
05-06-2016,161.11111,175,145,7.6948,161.5,122.093082352866,121.86977385588,123.53766562177798,143.44,123.339895293296,4.28571,18,GD
05-09-2016,161.11111,175,145,7.6948,161.5,123.202315934352,122.712189468114,124.47492500458398,142.97,122.935755926398,4.28571,18,GD
05-10-2016,161.11111,175,145,7.6948,161.5,123.597856591316,123.473175297273,125.36919083772,145.71,125.291802448314,4.28571,18,GD
05-11-2016,161.11111,175,145,7.6948,161.5,125.317598578116,124.43554291308628,125.807725044354,144.96,124.646899203264,4.28571,18,GD
05-12-2016,161.11111,175,145,7.6948,161.5,124.457727584716,124.070785637686,125.523967616532,145.31,124.947854050954,4.28571,18,GD
05-13-2016,161.11111,175,145,7.6948,161.5,124.569510813858,123.967601118478,125.266006318512,144.37,124.139575317158,4.28571,18,GD
05-16-2016,161.11111,175,145,7.6948,161.5,123.873015309204,123.8214230496,125.38200291552164,145.37,124.999446310558,4.28571,18,GD
05-17-2016,161.5,175,145,7.70462,163.0,125.051038570162,124.04498950788398,126.538615388744,145.0,124.681294043,4.28571,18,GD
