 Date,CAT Price Target,CAT Price Target - High,CAT Price Target - Low,CAT Price Target - StdDev,CAT Price Target - Median,CAT Open,CAT Low,CAT High,CAT Close,CAT Adj. Close,CAT Rating,CAT Price Target - #,Ticker
04-19-2013,103.33333,119,75.0,10.54845,105.0,61.45412839533,60.740516527614005,61.613552323224,80.43,61.059364383402006,3.77778,21,CAT
04-22-2013,101.04762,119,75.0,10.34857,101.0,61.674285248136,60.345752515686,63.109100599182,82.71,62.790252743394,3.77778,21,CAT
04-23-2013,97.95238,119,75.0,9.50427,99.0,63.701246617074,62.813027590236,64.316167481808,84.1,63.84548731374,3.81481,21,CAT
04-24-2013,97.61905,119,75.0,9.22975,99.0,63.982136394792,63.230566449006005,64.26302617251001,83.78,63.602555614092005,3.81481,21,CAT
04-25-2013,97.61905,119,75.0,9.22975,99.0,64.30098425058,63.78763920276132,64.543915950228,84.51,64.15674355391401,3.84615,21,CAT
04-26-2013,97.61905,119,75.0,9.22975,99.0,64.03527770408999,63.95936154795,64.589465643912,84.68,64.28580101935201,3.84615,21,CAT
04-29-2013,97.90909,119,75.0,9.11497,99.5,64.612240490754,63.822712466898,64.9083134997,84.8,64.37690040672,3.92308,22,CAT
04-30-2013,97.90909,119,75.0,9.11497,99.5,64.384492022334,63.287503566111,64.817214112332,84.67,64.278209403738,3.92308,22,CAT
05-01-2013,97.90909,119,75.0,9.11497,99.5,63.822712466898,62.752294665324,64.03527770408999,83.08,63.071142521112,3.88462,22,CAT
05-02-2013,97.90909,119,75.0,9.11497,99.5,63.268524527076,63.08632575234,64.194701631984,84.26,63.96695316356401,3.88462,22,CAT
05-03-2013,97.13636,115,75.0,7.93895,99.5,64.976638040226,64.893130268472,66.411453391272,86.98,66.03187261057201,3.88462,22,CAT
05-06-2013,97.13636,115,75.0,7.93895,99.5,66.145746844782,65.955956454432,66.76825932513,87.59,66.494961163026,3.88462,22,CAT
05-07-2013,97.13636,115,75.0,7.93895,99.5,66.889725174954,66.737892862674,68.180299829334,89.79,68.16511659810601,3.88462,22,CAT
05-08-2013,97.13636,115,75.0,7.93895,99.5,68.142341751264,67.70210396180813,68.62820515056,90.31,68.559880610034,3.88462,22,CAT
05-09-2013,97.13636,115,75.0,7.93895,99.5,68.309357294772,67.98291782337,68.848362003366,89.95,68.28658244793,3.88462,22,CAT
05-10-2013,97.13636,115,75.0,7.93895,99.5,68.29417406354399,66.73030124706001,68.51425500019386,88.62,67.27689757126801,3.88462,22,CAT
05-13-2013,97.13636,115,75.0,7.93895,99.5,66.950458099866,66.61642701285,67.178206568286,88.07,66.859358712498,3.88462,22,CAT
05-14-2013,97.13636,115,75.0,7.93895,99.5,66.669568322148,65.940773223204,66.80621740320001,87.55,66.46459470057,3.88462,22,CAT
05-15-2013,97.13636,115,75.0,7.93895,99.5,66.024280994958,65.621925367416,66.183704922852,87.0,66.0470558418,3.88462,22,CAT
05-16-2013,97.13636,115,75.0,7.93895,99.5,65.70543313917,65.36381043653999,66.54051085671,86.78,65.880040298292,3.88462,22,CAT
05-17-2013,97.13636,115,75.0,7.93895,99.5,66.343128850746,66.12297199794,66.6995552038233,87.67,66.55569408793801,3.88462,22,CAT
05-20-2013,97.13636,115,75.0,7.93895,99.5,66.479777931798,66.252029463378,67.37558857425,88.33,67.056740718462,3.88462,22,CAT
05-21-2013,96.68182,105,75.0,7.15025,99.5,67.29967241811,66.601243781622,67.55019573337201,88.1,66.88213355933999,3.88462,22,CAT
05-22-2013,96.68182,105,75.0,7.15025,99.5,66.874541943726,66.16093007601,67.63370350512601,87.7,66.57846893478,3.88462,22,CAT
05-23-2013,96.68182,105,75.0,7.15025,99.5,65.31066912724201,65.120878736892,66.335537235132,86.95,66.00909776373,3.88462,22,CAT
05-24-2013,96.68182,105,75.0,7.15025,99.5,65.48527628636401,65.11328712127799,65.834490604608,86.21,65.44731820829399,3.88462,22,CAT
05-28-2013,96.68182,105,75.0,7.15025,99.5,66.077422304256,65.21197812426,66.343128850746,86.19,65.432134977066,3.88462,22,CAT
05-29-2013,96.52381,105,75.0,7.28089,99.0,65.082920658822,64.779256034262,65.788940910924,86.49,65.659883445486,3.84,21,CAT
05-30-2013,96.52381,105,75.0,7.28089,99.0,65.644700214258,65.28030266478599,66.0470558418,86.41,65.599150520574,3.84,21,CAT
05-31-2013,96.52381,105,75.0,7.28089,99.0,65.462501439522,65.13606196812,66.00909776373,85.8,65.13606196812,3.84,21,CAT
06-03-2013,96.52381,105,75.0,7.28089,99.0,65.219569739874,65.090512274436,65.51564274882,86.13,65.386585283382,3.84,21,CAT
06-04-2013,96.52381,105,75.0,7.28089,99.0,65.24993620233,64.862763806016,65.64462429810186,85.92,65.22716135548801,3.84,21,CAT
06-05-2013,96.38095,105,75.0,7.2406,98.0,64.885538652858,63.944178316722,65.082920658822,84.42,64.088419013388,3.84,21,CAT
06-06-2013,96.38095,105,75.0,7.2406,98.0,63.99731962602,63.23815806462,64.004911241634,84.0,63.7695711576,3.84,21,CAT
06-07-2013,96.38095,105,75.0,7.2406,98.0,64.26302617251001,63.492477187689005,64.809622496718,84.65,64.26302617251001,3.84,21,CAT
06-10-2013,96.38095,105,75.0,7.2406,98.0,64.30857586619399,63.488681379882,64.354125559878,83.8,63.61773884532,3.84,21,CAT
06-11-2013,96.38095,105,75.0,7.2406,98.0,63.033184443042,62.729519818482,63.746796310758,83.52,63.405173608128,3.84,21,CAT
06-12-2013,96.38095,105,75.0,7.2406,98.0,63.898628623038,63.018001211814,64.05668606012149,83.21,63.169833524094,3.84,21,CAT
06-13-2013,96.38095,105,75.0,7.2406,98.0,63.253341295848,63.154650292866,64.741297956192,85.14,64.635015337596,3.84,21,CAT
06-14-2013,96.38095,105,75.0,7.2406,98.0,64.53632433461401,63.314074220760006,64.635015337596,83.87,63.670880154618,3.84,21,CAT
06-17-2013,96.38095,105,75.0,7.2406,98.0,63.42794845497,63.329257451988006,64.09601062900201,83.92,63.708838232688,3.84,21,CAT
06-18-2013,96.38095,105,75.0,7.2406,98.0,63.837895698126005,63.739204695144,64.43004171601801,84.55,64.18711001637,3.84,21,CAT
06-19-2013,96.38095,105,75.0,7.2406,98.0,64.14915193830001,63.95936154795,64.748889571806,84.25,63.95936154795,3.84,21,CAT
06-20-2013,96.38095,105,75.0,7.2406,98.0,63.154650292866,62.51695458129,63.52663945795201,83.2,63.162241908480006,3.84,21,CAT
06-21-2013,96.38095,105,75.0,7.2406,98.0,63.784754388828,62.19810672550201,63.784754388828,83.12,63.101508983568,3.84,21,CAT
06-24-2013,96.38095,105,75.0,7.2406,98.0,62.296797728484,61.38200804699701,62.441038425150005,81.52,61.886850485328,3.84,21,CAT
06-25-2013,96.38095,105,75.0,7.2406,98.0,62.509362965676,62.228473187958,62.76747789655201,82.33,62.501771350062,3.84,21,CAT
06-26-2013,96.38095,105,75.0,7.2406,98.0,62.949676671288,62.02349956638,63.33684906760201,82.1,62.32716419094,3.84,21,CAT
06-27-2013,96.38095,105,75.0,7.2406,98.0,62.66878689357,62.66878689357,63.139467061638,82.96,62.980043133744,3.84,21,CAT
06-28-2013,96.38095,105,75.0,7.2406,98.0,62.828210821464005,62.486588118834,63.154650292866,82.49,62.623237199886,3.84,21,CAT
07-01-2013,96.38095,105,75.0,7.2406,98.0,63.04077605865601,62.45796772796922,63.20019998655,82.72,62.797844359008,3.88,21,CAT
07-02-2013,96.38095,105,75.0,7.2406,98.0,62.835802437078,62.28161449725601,63.458314917426,82.48,62.615645584272,3.88,21,CAT
07-03-2013,96.38095,105,75.0,7.2406,98.0,62.36512226901001,61.917216947784006,62.6308288155,81.85,62.13737380059,3.88,21,CAT
07-05-2013,96.38095,105,75.0,7.2406,98.0,62.653603662342,61.79575109796001,62.729519818482,82.14,62.357530653396005,3.88,21,CAT
07-08-2013,96.33333,105,75.0,7.2067,98.0,62.554912659360006,62.441038425150005,63.162241908480006,83.2,63.162241908480006,3.88,21,CAT
07-09-2013,96.04762,105,75.0,7.3321,98.0,63.822712466898,63.557005920408,65.47768467075001,85.33,64.779256034262,3.88,21,CAT
07-10-2013,96.04762,105,75.0,7.3321,98.0,64.847580574788,64.36930879110601,65.11328712127799,84.96,64.498366256544,3.88,21,CAT
07-11-2013,95.90476,105,75.0,7.34137,98.0,65.63710859864399,65.36381043653999,65.963548070046,86.7,65.81930737338,3.88,21,CAT
07-12-2013,95.90476,105,75.0,7.34137,98.0,65.766166064082,65.69784152355601,66.252029463378,87.17,66.176113307238,3.88,21,CAT
07-15-2013,96.31818,105,75.0,7.41857,98.5,66.229254616536,66.191296538466,66.828992250042,87.4,66.35072046636,3.92308,22,CAT
07-16-2013,96.31818,105,75.0,7.41857,98.5,66.593652166008,66.36590369758801,67.208573030742,88.17,66.935274868638,3.92308,22,CAT
07-17-2013,96.31818,105,75.0,7.41857,98.5,67.14784010583,65.19679489303199,67.5653789646,86.67,65.796532526538,3.92308,22,CAT
07-18-2013,96.31818,105,75.0,7.41857,98.5,65.651286315224,65.299637599516,66.20169300068,85.72,65.528973718456,3.92308,22,CAT
07-19-2013,96.31818,105,75.0,7.41857,98.5,65.32257121141001,65.09323509247001,65.655108583873,85.65,65.47546195737,3.92308,22,CAT
07-22-2013,95.90476,105,75.0,7.34137,98.0,65.269059450324,65.269059450324,66.16347031419001,86.0,65.7430207628,3.88,21,CAT
07-23-2013,95.90476,105,75.0,7.34137,98.0,65.353149360602,65.070301480576,66.033513180124,85.52,65.376082972496,3.88,21,CAT
07-24-2013,95.42857,105,75.0,7.10849,96.0,64.657496466484,63.17063396202301,65.192614077344,83.44,63.786019214512,3.84,21,CAT
07-25-2013,93.79762,105,75.0,7.66315,94.0,62.72342853009,62.18831091923,63.128589006884,82.14,62.792229365772,3.76,21,CAT
07-26-2013,93.79762,105,75.0,7.66315,94.0,62.593471396024,62.25328948626301,62.746362141984,82.06,62.731073067388,3.76,21,CAT
07-29-2013,93.46429,105,75.0,7.41631,94.0,63.006276410116,62.6852058436,63.71714193345703,83.02,63.464948647996,3.76,21,CAT
07-30-2013,93.46429,105,75.0,7.41631,94.0,63.808952826406,63.191274212727606,64.02299987075,83.19,63.594905782062,3.76,21,CAT
07-31-2013,93.46429,105,75.0,7.41631,94.0,63.893042736684,63.32734697663201,64.13766793022,82.91,63.380858737718,3.76,21,CAT
08-01-2013,93.46429,105,75.0,7.41631,94.0,63.923620885876005,63.537571752327,64.833320824338,84.44,64.550472944312,3.76,21,CAT
08-02-2013,93.46429,105,75.0,7.41631,94.0,64.43580488484201,63.8318864383,64.73394183946401,84.3,64.44344942214,3.76,21,CAT
08-05-2013,93.46429,105,75.0,7.41631,94.0,64.298203213478,63.8318864383,64.43580488484201,83.56,63.877753662088,3.76,21,CAT
08-06-2013,93.46429,105,75.0,7.41631,94.0,63.686640229638,62.80155570127556,63.694284766936,82.53,63.090366320394,3.76,21,CAT
08-07-2013,93.46429,105,75.0,7.41631,94.0,62.975698260924,62.53231509764,63.273835215546,82.43,63.01392094741401,3.76,21,CAT
08-08-2013,93.46429,105,75.0,7.41631,94.0,63.41143688691,63.38850327501601,64.66514100378201,83.96,64.183535154008,3.76,21,CAT
08-09-2013,93.03571,105,75.0,7.22606,93.75,64.06122255724,63.8318864383,64.818031749742,84.51,64.603984705398,3.72,21,CAT
08-12-2013,92.79762,105,75.0,7.00579,93.75,64.359359511862,64.259980526988,66.08702494121,86.32,65.987645956336,3.72,21,CAT
08-13-2013,92.79762,105,75.0,7.00579,93.75,66.21698207527601,66.08710138658299,66.836189596414,86.57,66.17875938878599,3.72,21,CAT
08-14-2013,92.79762,105,75.0,7.00579,93.75,66.400450970428,65.521329181158,66.5074744926,85.82,65.605419091436,3.72,21,CAT
08-15-2013,92.79762,105,75.0,7.00579,93.75,64.947988883808,64.886832585424,66.14818123959401,85.86,65.635997240628,3.72,21,CAT
08-16-2013,92.79762,105,75.0,7.00579,93.75,65.62835270333,65.085590555172,66.04880225472,85.16,65.100879629768,3.72,21,CAT
08-19-2013,92.46591,105,75.0,7.01147,92.875,65.09323509247001,64.17589061671,65.35850053671061,84.2,64.36700404916,3.69231,22,CAT
08-20-2013,92.46591,105,75.0,7.01147,92.875,64.06122255724,63.656062080446,64.565762018908,83.86,64.10708978102801,3.69231,22,CAT
08-21-2013,92.46591,105,75.0,7.01147,92.875,63.847175512896,63.319702439334,64.09944524373,82.94,63.403792349612,3.69231,22,CAT
08-22-2013,92.42045,105,75.0,6.98512,92.875,63.686640229638,63.495526797188006,64.588695630802,84.17,64.344070437266,3.69231,22,CAT
08-23-2013,92.42045,105,75.0,6.98512,92.875,64.504605720524,63.75544106532001,64.51989479512001,83.89,64.130023392922,3.69231,22,CAT
08-26-2013,92.42045,105,75.0,6.98512,92.875,64.19882422860401,63.847175512896,64.810387212444,83.56,63.877753662088,3.69231,22,CAT
08-27-2013,92.42045,105,75.0,6.98512,92.875,63.357925125824,63.05214363390401,63.862464587492006,82.7,63.22032345446001,3.69231,22,CAT
08-28-2013,92.42045,105,75.0,6.98512,92.875,62.53995963493801,62.272400829508,63.189745305268,82.45,63.029210022010005,3.69231,22,CAT
08-29-2013,92.42045,105,75.0,6.98512,92.875,63.0674327085,62.700494918196,63.495526797188006,82.53,63.090366320394,3.69231,22,CAT
08-30-2013,92.42045,105,75.0,6.98512,92.875,63.136233544182005,62.845741126858,63.26619067824801,82.54,63.09801085769201,3.69231,22,CAT
09-03-2013,92.42045,105,75.0,6.98512,92.875,63.56432763287,62.471158799256,63.862464587492006,82.51,63.075077245798006,3.69231,22,CAT
09-04-2013,92.27174,105,75.0,6.86711,92.0,63.25854614095,62.91454196254,64.01856603911716,83.54,63.862464587492006,3.66667,23,CAT
09-05-2013,92.27174,105,75.0,6.86711,92.0,63.73250745342601,63.2249101768388,63.847175512896,82.95,63.41143688691,3.66667,23,CAT
09-06-2013,92.27174,105,75.0,6.86711,92.0,63.617839393956,62.99098733552001,64.382293123756,83.39,63.747796528022,3.66667,23,CAT
09-09-2013,92.27174,105,75.0,6.86711,92.0,64.244691452392,64.229402377796,65.765954374694,85.59,65.42959473358201,3.66667,23,CAT
09-10-2013,92.27174,105,75.0,6.86711,92.0,66.36222828393801,65.88062243416401,66.423384582322,86.61,66.209337537978,3.66667,23,CAT
09-11-2013,92.27174,105,75.0,6.86711,92.0,66.1252476277,65.941778732548,66.606853477474,87.13,66.606853477474,3.66667,23,CAT
09-12-2013,92.27174,105,75.0,6.86711,92.0,66.461607268812,66.21698207527601,66.675654313156,86.84,66.385161895832,3.66667,23,CAT
09-13-2013,92.27174,105,75.0,6.86711,92.0,66.58391986558,66.0342776338538,66.66036523856,87.01,66.515119029898,3.66667,23,CAT
09-16-2013,92.27174,105,75.0,6.86711,92.0,67.241350073208,66.530408104494,67.440108042956,87.18,66.645076163964,3.66667,23,CAT
09-17-2013,92.27174,105,75.0,6.86711,92.0,66.782677835328,66.25520476176601,66.85147867101,87.07,66.560986253686,3.66667,23,CAT
09-18-2013,92.27174,105,75.0,6.86711,92.0,65.980001419038,65.89591150876001,67.27957275969801,87.84,67.14961562563201,3.59259,23,CAT
09-19-2013,92.27174,105,75.0,6.86711,92.0,67.302506371592,66.744455148838,67.46304165485,87.75,67.08081478995,3.59259,23,CAT
09-20-2013,92.27174,105,75.0,6.86711,92.0,66.973791267778,64.78745360055001,67.00436941697001,84.75,64.78745360055001,3.59259,23,CAT
09-23-2013,92.27174,105,75.0,6.86711,92.0,64.978567033,64.504605720524,65.276703987622,85.03,65.00150064489401,3.59259,23,CAT
09-24-2013,92.27174,105,75.0,6.86711,92.0,65.077946017874,64.619273779994,65.31706714455545,85.11,65.062656943278,3.59259,23,CAT
09-25-2013,92.27174,105,75.0,6.86711,92.0,65.085590555172,64.54282840701401,65.39901658439,84.5,64.5963401681,3.59259,23,CAT
09-26-2013,92.27174,105,75.0,6.86711,92.0,64.66514100378201,64.13766793022,64.86389897353,84.2,64.36700404916,3.59259,23,CAT
09-27-2013,92.27174,105,75.0,6.86711,92.0,63.923620885876005,63.740151990724,64.152957004816,83.8,64.06122255724,3.59259,23,CAT
09-30-2013,92.27174,105,75.0,6.86711,92.0,63.41143688691,63.319702439334,64.0849206228638,83.4,63.75544106532001,3.59259,23,CAT
10-01-2013,92.27174,105,75.0,6.86711,92.0,63.877753662088,63.510815871784,64.44344942214,83.76,64.030644408048,3.59259,23,CAT
10-02-2013,92.27174,105,75.0,6.86711,92.0,63.847175512896,63.701929304234,64.40515029027702,84.07,64.267625064286,3.59259,23,CAT
10-03-2013,92.27174,105,75.0,6.86711,92.0,64.130023392922,63.770730139916,64.420515810246,83.97,64.191179691306,3.59259,23,CAT
10-04-2013,92.27174,105,75.0,6.86711,92.0,64.191179691306,63.862464587492006,64.48167210863,84.2,64.36700404916,3.59259,23,CAT
10-07-2013,92.44565,105,75.0,7.48838,92.0,63.801308289108,63.67899569234,64.336425899968,83.53,63.85482005019401,3.59259,23,CAT
10-08-2013,92.44565,105,75.0,7.48838,92.0,63.862464587492006,63.166811693374,64.130023392922,82.85,63.33499151393,3.59259,23,CAT
10-09-2013,92.44565,105,75.0,7.48838,92.0,63.48788225989,63.029210022010005,64.130023392922,83.52,63.847175512896,3.59259,23,CAT
10-10-2013,92.44565,105,75.0,7.48838,92.0,64.550472944312,64.267625064286,64.94034434651,84.73,64.77216452595401,3.59259,23,CAT
10-11-2013,92.44565,105,75.0,7.48838,92.0,64.703363690272,64.48167210863,65.62835270333,85.61,65.444883808178,3.59259,23,CAT
10-14-2013,92.31522,105,75.0,7.43384,92.0,65.024434256788,64.871543510828,66.064091329316,86.24,65.926489657952,3.59259,23,CAT
10-15-2013,92.31522,105,75.0,7.43384,92.0,65.926489657952,65.506040106562,66.31636106015,85.75,65.55190733035,3.59259,23,CAT
10-16-2013,91.96739,105,75.0,7.8941,92.0,65.78888798658801,65.43723927088,66.117603090402,86.27,65.949423269846,3.59259,23,CAT
10-17-2013,91.96739,105,75.0,7.8941,92.0,65.687688668826,65.39516175339,66.19576173247799,85.85,66.08798865837,3.59259,23,CAT
10-18-2013,91.96739,105,75.0,7.8941,92.0,66.442100187582,66.411307880694,67.554472273911,87.34,67.235002089948,3.59259,23,CAT
10-21-2013,91.96739,105,75.0,7.8941,92.0,67.527529005384,67.119530939118,67.58911361916,87.7,67.51213285194001,3.59259,23,CAT
10-22-2013,91.96739,105,75.0,7.8941,92.0,67.650698232936,67.38896362438801,68.643750130074,89.17,68.643750130074,3.59259,23,CAT
10-23-2013,91.67708,105,75.0,7.72391,92.0,64.77931561563001,63.93252717621,65.16421945173,83.76,64.479090623472,3.55556,24,CAT
10-24-2013,90.5625,105,75.0,7.04348,90.0,64.140375247704,63.994111789986,65.433652137,84.53,65.071842531066,3.48148,24,CAT
10-25-2013,90.22917,105,75.0,6.77308,90.0,64.910182919904,64.363619472642,65.26429444911601,84.77,65.256596372394,3.40741,24,CAT
10-28-2013,90.375,105,75.0,6.70704,90.0,65.0487483009,64.77931561563001,65.22580406550601,84.28,64.879390613016,3.40741,24,CAT
10-29-2013,90.375,105,75.0,6.70704,90.0,64.594561774302,64.117281017538,64.74082523202,84.07,64.71773100185399,3.40741,24,CAT
10-30-2013,90.375,105,75.0,6.70704,90.0,64.794711769074,64.055696403762,64.93327715007,83.49,64.27124255197799,3.40741,24,CAT
10-31-2013,90.375,105,75.0,6.70704,90.0,64.232752168368,64.171167554592,64.87169253629399,83.36,64.171167554592,3.40741,24,CAT
11-01-2013,90.375,105,75.0,6.70704,90.0,64.494486776916,63.74007525816,64.50988293035999,83.59,64.348223319198,3.40741,24,CAT
11-04-2013,90.375,105,75.0,6.70704,90.0,64.517581007082,64.24045024509,64.656146388078,83.89,64.579165620858,3.40741,24,CAT
11-05-2013,90.375,105,75.0,6.70704,90.0,64.363619472642,64.171167554592,64.810107922518,84.05,64.70233484841,3.40741,24,CAT
11-06-2013,90.375,105,75.0,6.70704,90.0,64.89478676646,64.54837331397,64.940975226792,84.22,64.833202152684,3.40741,24,CAT
11-07-2013,90.125,105,75.0,6.79039,89.5,64.62535408119,64.2789406287,64.994861763846,83.65,64.39441177953,3.37037,24,CAT
11-08-2013,90.125,105,75.0,6.79039,89.5,64.294336782144,64.2789406287,64.910182919904,84.24,64.848598306128,3.37037,24,CAT
