 Date,IBM Price Target,IBM Price Target - High,IBM Price Target - Low,IBM Price Target - StdDev,IBM Price Target - Median,IBM Open,IBM Low,IBM High,IBM Close,IBM Adj. Close,IBM Rating,IBM Price Target - #,Ticker
10-24-2017,162.95238,200,125,19.77366,160.0,118.803570058545,115.47052157566227,118.84077756561,155.88,115.998124025844,3.24,21,IBM
10-25-2017,162.95238,200,125,19.77366,160.0,116.094863544213,113.899620627378,116.362757595081,153.5,114.22704668955,3.24,21,IBM
10-26-2017,162.95238,200,125,19.77366,160.0,114.829808304003,114.256812695202,115.432569918456,153.6,114.30146170368,3.24,21,IBM
10-27-2017,163.72727,200,125,19.64268,160.0,115.000962836502,113.7887422563243,115.067936349219,153.68,114.360993714984,3.30769,22,IBM
10-30-2017,163.72727,200,125,19.64268,160.0,114.420525726288,113.639168077923,115.038170343567,154.36,114.867015811068,3.30769,22,IBM
10-31-2017,163.72727,200,125,19.64268,160.0,114.844691306829,113.802881109009,115.291181391609,154.06,114.643770768678,3.30769,22,IBM
11-01-2017,163.72727,200,125,19.64268,160.0,114.67353677433,114.472616236179,115.26885688737,154.03,114.621446264439,3.30769,22,IBM
11-02-2017,163.72727,200,125,19.64268,160.0,114.733068785634,113.787998106183,114.963755329437,153.35,114.115424168355,3.30769,22,IBM
11-03-2017,163.72727,200,125,19.64268,160.0,114.167514678246,112.731304905537,114.204722185311,151.58,112.798278418254,3.30769,22,IBM
11-06-2017,163.72727,200,125,19.64268,160.0,112.939666945101,111.830883234564,112.976874452166,150.84,112.247607313692,3.30769,22,IBM
11-07-2017,163.72727,200,125,19.64268,160.0,112.642006888581,111.99459626565,112.746187908363,151.35,112.627123885755,3.30769,22,IBM
11-08-2017,163.72727,200,125,19.64268,160.0,112.81316142108,111.830883234564,112.95782420854871,151.57,112.790836916841,3.30769,22,IBM
11-09-2017,163.72727,200,125,19.64268,160.0,112.685614567988,112.63300339597602,114.09108444888,150.3,112.96370219148,3.30769,22,IBM
11-10-2017,163.72727,200,125,19.64268,160.0,113.22675805154,112.091859912424,113.407139212724,149.16,112.106891675856,3.30769,22,IBM
11-13-2017,163.72727,200,125,19.64268,160.0,111.896446987808,111.174922343072,111.9866375684,148.4,111.53568466544,3.30769,22,IBM
11-14-2017,163.72727,200,125,19.64268,160.0,111.19746998822,110.851739429284,111.964089923252,148.89,111.903962869524,3.30769,22,IBM
11-15-2017,163.72727,200,125,19.64268,160.0,111.2350493968,109.8904581578076,111.76491905777802,147.1,110.55862004236,3.30769,22,IBM
11-16-2017,163.72727,200,125,19.64268,160.0,111.032120590468,110.859255311,112.47516987994,149.12,112.076828148992,3.30769,22,IBM
11-17-2017,163.72727,200,125,19.64268,160.0,112.242177546744,111.85886757922802,112.85096396574,148.97,111.964089923252,3.30769,22,IBM
11-20-2017,163.72727,200,125,19.64268,160.0,113.219242169824,112.66306692284,114.20382267462,150.51,113.121535707516,3.30769,22,IBM
11-21-2017,163.72727,200,125,19.64268,160.0,113.71529036308002,113.64013154592,114.57961676042,151.95,114.20382267462,3.30769,22,IBM
11-22-2017,163.72727,200,125,19.64268,160.0,114.2414020832,113.737838008228,114.534521470124,151.77,114.06853680373202,3.30769,22,IBM
11-24-2017,164.0,200,125,19.25346,160.0,114.20382267462,113.737838008228,114.39171971752,151.84,114.121147975744,3.37037,23,IBM
11-27-2017,164.0,200,125,19.25346,160.0,114.286497373496,113.955798577992,114.609680287284,151.98,114.226370319768,3.37037,23,IBM
11-28-2017,164.0,200,125,19.25346,160.0,114.50445794326,114.01592563172,114.940379082788,152.47,114.594648523852,3.37037,23,IBM
11-29-2017,164.0,200,125,19.25346,160.0,114.850188502196,114.369172072372,115.45145903947602,153.55,115.40636374918002,3.37037,23,IBM
11-30-2017,164.0,200,125,19.25346,160.0,115.48152256634,115.05311730852802,116.052729576756,153.97,115.722030781252,3.37037,23,IBM
12-01-2017,164.0,200,125,19.25346,160.0,116.04521369504,114.927226289785,116.511198361432,154.76,116.315785436816,3.37037,23,IBM
12-04-2017,164.0,200,125,19.25346,160.0,116.999730672972,116.548777770012,117.84902530688,156.46,117.593485328536,3.37037,23,IBM
12-05-2017,164.0,200,125,19.25346,160.0,117.58596944682,116.255658383088,117.803930016584,155.35,116.75922245806,3.37037,23,IBM
12-06-2017,164.0,200,125,19.25346,160.0,117.014762436404,115.812221361844,117.413104167352,154.1,115.81973724356,3.37037,23,IBM
12-07-2017,164.0,200,125,19.25346,160.0,115.767126071548,115.188403179416,116.08279310362,153.57,115.421395512612,3.37037,23,IBM
12-08-2017,164.0,200,125,19.25346,160.0,115.699483136104,115.40636374918002,116.518714243148,154.81,116.353364845396,3.37037,23,IBM
12-11-2017,164.43478,200,125,19.22595,160.0,116.473618952852,116.172983684212,117.165080070724,155.41,116.804317748356,3.37037,23,IBM
12-12-2017,164.43478,200,125,19.22595,160.0,116.64648423232,116.616420705456,118.63819288706,156.74,117.803930016584,3.37037,23,IBM
12-13-2017,164.43478,200,125,19.22595,160.0,117.69870767256,115.661903727524,117.796414134868,153.91,115.676935490956,3.37037,23,IBM
12-14-2017,164.43478,200,125,19.22595,160.0,116.19553132936,115.51910197492,116.578841296876,154.0,115.7445784264,3.37037,23,IBM
12-15-2017,164.43478,200,125,19.22595,160.0,115.45145903947602,114.263949728348,115.59426079208,152.5,114.617196169,3.37037,23,IBM
12-18-2017,164.43478,200,125,19.22595,160.0,115.436427276044,115.150823770836,115.879864297288,153.33,115.241014351428,3.37037,23,IBM
12-19-2017,164.43478,200,125,19.22595,160.0,115.78215783498,115.060633190244,115.872348415572,153.23,115.165855534268,3.37037,23,IBM
12-20-2017,164.43478,200,125,19.22595,160.0,115.48152256634,114.827640857048,115.661903727524,152.95,114.95541084622,3.37037,23,IBM
12-21-2017,164.43478,200,125,19.22595,160.0,115.120760243972,113.85809211568402,115.338720813736,151.5,113.8656079974,3.37037,23,IBM
12-22-2017,164.43478,200,125,19.22595,160.0,114.106116212312,113.8656079974,114.9929902548,152.5,114.617196169,3.37037,23,IBM
12-26-2017,164.43478,200,125,19.22595,160.0,114.624712050716,114.617196169,115.639356082376,152.83,114.865220265628,3.37037,23,IBM
12-27-2017,164.43478,200,125,19.22595,160.0,114.95541084622,114.69987086787602,115.128276125688,153.13,115.090696717108,3.37037,23,IBM
12-28-2017,164.43478,200,125,19.22595,160.0,115.14330788912,115.14330788912,115.834769006992,154.04,115.774641953264,3.37037,23,IBM
12-29-2017,164.43478,200,125,19.22595,160.0,115.872348415572,115.304899346014,116.285721909952,153.42,115.308657286872,3.37037,23,IBM
01-02-2018,164.43478,200,125,19.22595,160.0,116.1203725122,115.398847867464,116.353364845396,154.25,115.9324754693,3.37037,23,IBM
01-03-2018,165.30435,200,125,19.45661,165.0,118.254882919544,117.495778866228,120.111305703396,158.49,119.119209316884,3.40741,23,IBM
01-04-2018,163.86364,200,125,18.5308,162.5,119.99105159594,119.780606907892,122.00057289034692,161.7,121.53180734772,3.34615,22,IBM
01-05-2018,162.71429,200,125,18.18462,160.0,122.087982594704,121.0816060329316,122.43371315364,162.49,122.12556200328402,3.32,21,IBM
01-08-2018,162.71429,200,125,18.18462,160.0,122.253331992456,121.5325589358916,123.189059266098,163.47,122.862118411452,3.32,21,IBM
01-09-2018,162.71429,200,125,18.18462,160.0,123.18530132524,122.553967261096,123.658801873348,163.83,123.132690153228,3.32,21,IBM
01-10-2018,162.71429,200,125,18.18462,160.0,122.441229035356,122.133077885,123.508484239028,164.18,123.395746013288,3.32,21,IBM
01-11-2018,162.95238,200,125,18.31075,160.0,123.86173067968,122.73434842228,123.966953023704,164.2,123.41077777672,3.32,21,IBM
01-12-2018,163.52381,200,125,17.76465,160.0,123.275491905832,122.531419615948,123.816635389384,163.14,122.614094314824,3.32,21,IBM
01-16-2018,164.19048,200,125,17.61931,165.0,124.08720713116,122.77192783086,124.230008883764,163.85,123.14772191666,3.32,21,IBM
01-17-2018,167.0,200,125,17.11863,167.0,126.274328710516,125.710637581816,127.1125749983015,168.65,126.75534514034,3.4,21,IBM
01-18-2018,168.42857,200,125,17.30833,168.0,127.769989172,126.37955105454,128.619283805908,169.12,127.108591580992,3.4,21,IBM
01-19-2018,170.2381,200,125,17.3175,170.0,123.606190701336,121.23117207908,124.31268358264,162.37,122.035371422692,3.4,21,IBM
01-22-2018,170.2381,200,125,17.3175,170.0,121.389005595116,121.088370326476,123.245428378968,162.6,122.20823670216,3.4,21,IBM
01-23-2018,170.61905,200,125,17.1755,170.0,122.373586099912,122.140593766716,124.959049410216,166.25,124.9515335285,3.4,21,IBM
01-24-2018,170.61905,200,125,17.1755,170.0,125.3273276143,123.876762443112,126.807956312352,165.37,124.290135937492,3.4,21,IBM
01-25-2018,170.61905,200,125,17.1755,170.0,124.695993550156,124.154850066604,125.349875259448,165.47,124.365294754652,3.4,21,IBM
01-26-2018,170.61905,200,125,17.1755,170.0,124.853827066192,124.605802969564,125.82653247787673,167.34,125.770764635544,3.4,21,IBM
01-29-2018,170.61905,200,125,17.1755,170.0,125.85343933442,124.771152367316,126.559932215724,166.8,125.36490702288002,3.4,21,IBM
01-30-2018,170.61905,200,125,17.1755,170.0,124.921470001636,122.625368137398,125.342359377732,163.62,122.974856637192,3.4,21,IBM
01-31-2018,170.61905,200,125,17.1755,170.0,123.0725630995,122.3292423977876,124.004532432284,163.7,123.03498369092,3.4,21,IBM
02-01-2018,170.61905,200,125,17.1755,170.0,122.651673723404,121.68212498204,123.358166604708,162.4,122.05791906784,3.4,21,IBM
02-02-2018,170.61905,200,125,17.1755,170.0,121.53180734772,119.40203194585708,121.7572837992,159.03,119.525066929548,3.4,21,IBM
02-05-2018,170.61905,200,125,17.1755,170.0,118.668256413924,112.73822574,119.1267251986,152.53,114.639743814148,3.4,21,IBM
02-06-2018,170.61905,200,125,17.1755,170.0,112.956186309764,112.06931226727602,116.864444802084,155.34,116.751706576344,3.4,21,IBM
02-07-2018,170.61905,200,125,17.1755,170.0,115.872348415572,115.203434942848,116.751706576344,153.85,115.63184020066,3.4,21,IBM
02-08-2018,170.61905,200,125,17.1755,170.0,115.730508659584,111.950747818,116.246620581728,147.59,112.019056748872,3.4,21,IBM
02-09-2018,170.61905,200,125,17.1755,170.0,112.78563475088,109.5944691969764,114.258071705232,149.51,113.476313940808,3.4,21,IBM
02-12-2018,170.61905,200,125,17.1755,170.0,114.53130742872,114.07591455624,115.66978960992,151.4,114.91080148912,3.4,21,IBM
02-13-2018,170.61905,200,125,17.1755,170.0,114.53130742872,113.57498239651198,114.7430651144232,150.75,114.4174592106,3.4,21,IBM
02-14-2018,170.61905,200,125,17.1755,170.0,113.992425862952,113.84821812,117.643158724,154.76,117.461001575008,3.4,21,IBM
02-15-2018,170.61905,200,125,17.1755,170.0,118.0226527844,116.65647416696,119.054876628688,156.01,118.409736726008,3.4,21,IBM
02-16-2018,170.61905,200,125,17.1755,170.0,118.182040289768,118.166860527352,119.7611150750924,156.18,118.538764706544,3.4,21,IBM
02-20-2018,170.61905,200,125,17.1755,170.0,118.242759339432,116.785502147496,118.371787319968,155.16,117.764596823328,3.4,21,IBM
02-21-2018,170.61905,200,125,17.1755,170.0,117.969523615944,116.80827179112,119.001747460232,153.96,116.853811078368,3.4,21,IBM
02-22-2018,170.61905,200,125,17.1755,170.0,117.2636646636,115.965794977032,117.673518248832,153.18,116.261800344144,3.4,21,IBM
02-23-2018,170.61905,200,125,17.1755,170.0,117.11186703944,116.937299771656,118.292093567284,155.52,118.037832546816,3.4,21,IBM
02-26-2018,170.61905,200,125,17.1755,170.0,118.257939101848,118.030242665608,120.588032632704,158.58,120.360336196464,3.4,21,IBM
02-27-2018,170.61905,200,125,17.1755,170.0,120.269257621968,118.804410548824,121.271121941424,156.55,118.81959031124,3.4,21,IBM
02-28-2018,170.61905,200,125,17.1755,170.0,119.540629026,118.25034922064,120.02630552449992,155.83,118.273118864264,3.4,21,IBM
03-01-2018,170.61905,200,125,17.1755,170.0,118.045422428024,115.965794977032,119.14155307208335,153.81,116.739962860248,3.4,21,IBM
03-02-2018,170.61905,200,125,17.1755,170.0,115.965794977032,115.275115787104,117.461001575008,154.49,117.256074782392,3.4,21,IBM
03-05-2018,170.61905,200,125,17.1755,170.0,116.975249177696,116.694423573,119.533039144792,156.95,119.12318555956,3.4,21,IBM
03-06-2018,170.61905,200,125,17.1755,170.0,119.373651639424,117.76216806134144,119.836634393112,155.72,118.189630170976,3.4,21,IBM
03-07-2018,170.61905,200,125,17.1755,170.0,117.643158724,117.438231931384,120.550083226664,158.32,120.162999285056,3.4,21,IBM
03-08-2018,170.61905,200,125,17.1755,170.0,120.6791112072,117.696287892456,121.111734436056,156.21,118.561534350168,3.4,21,IBM
03-09-2018,170.61905,200,125,17.1755,170.0,119.517859382376,119.38883140184,121.121221787566,159.31,120.914397524648,3.4,21,IBM
03-12-2018,170.61905,200,125,17.1755,170.0,121.164863604512,120.580442751496,122.212267211216,160.26,121.635436239408,3.4,21,IBM
03-13-2018,170.61905,200,125,17.1755,170.0,121.506408258872,120.534903464248,123.04123403675376,159.32,120.921987405856,3.4,21,IBM
03-14-2018,170.61905,200,125,17.1755,170.0,121.567127308536,119.722786174992,121.954211250144,158.12,120.011201660896,3.4,21,IBM
03-15-2018,170.61905,200,125,17.1755,170.0,120.459004652168,120.314796909216,122.386834479,159.61,121.142093960888,3.4,21,IBM
03-16-2018,170.61905,200,125,17.1755,170.0,121.483638615248,121.164863604512,122.940895807184,160.26,121.635436239408,3.4,21,IBM
03-19-2018,170.61905,200,125,17.1755,170.0,121.217992772968,118.74369149916,121.35453473589992,157.35,119.42678080788,3.4,21,IBM
03-20-2018,170.61905,200,125,17.1755,170.0,119.555808788416,117.863265279032,119.866993917944,156.2,118.55394446896,3.4,21,IBM
03-21-2018,170.61905,200,125,17.1755,170.0,118.834770073656,118.34142779513598,120.07192071056,156.69,118.925848648152,3.4,21,IBM
03-22-2018,170.61905,200,125,17.1755,170.0,117.643158724,115.3661943616,117.83282985538791,152.09,115.434503292472,3.4,21,IBM
03-23-2018,170.61905,200,125,17.1755,170.0,115.5559413918,112.7408544517528,115.80640747166402,148.89,113.00574130591198,3.4,21,IBM
03-26-2018,170.61905,200,125,17.1755,170.0,114.766593746168,114.060734793824,116.6238376777656,153.37,116.406008087096,3.4,21,IBM
03-27-2018,170.61905,200,125,17.1755,170.0,116.84622119716,114.728644340128,117.54426257185976,151.91,115.297885430728,3.4,21,IBM
03-28-2018,170.61905,200,125,17.1755,170.0,115.419323530056,115.282705668312,116.777912266288,152.52,115.760868184416,3.4,21,IBM
03-29-2018,170.61905,200,125,17.1755,170.0,116.178311650856,114.667925290464,116.800681909912,153.43,116.451547374344,3.4,21,IBM
04-02-2018,170.61905,200,125,17.1755,170.0,116.383238443472,112.656606770344,116.413597968304,150.07,113.901347288456,3.4,21,IBM
04-03-2018,170.61905,200,125,17.1755,170.0,114.45540861664,112.55793831464,114.6072062408,149.85,113.73436990188,3.4,21,IBM
04-04-2018,170.61905,200,125,17.1755,170.0,112.24675318511198,111.91279841196,117.240895019976,154.12,116.975249177696,3.4,21,IBM
04-05-2018,170.61905,200,125,17.1755,170.0,117.218125376352,116.383238443472,117.582439674336,154.03,116.906940246824,3.4,21,IBM
04-06-2018,170.61905,200,125,17.1755,170.0,116.474317017968,113.499083584432,116.84622119716,150.57,114.280841348856,3.4,21,IBM
04-09-2018,170.61905,200,125,17.1755,170.0,115.21439673744,115.17136211099064,117.385102762928,152.69,115.889896164952,3.4,21,IBM
04-10-2018,170.61905,200,125,17.1755,170.0,117.665928367624,117.4534116938,118.861334657884,155.39,117.939164091112,3.4,21,IBM
04-11-2018,170.14286,200,125,17.32404,168.0,117.164996207896,116.793092028704,118.235169458224,155.36,117.91639444748802,3.4,21,IBM
04-12-2018,170.14286,200,125,17.32404,168.0,118.9713879354,118.910668885736,120.663931444784,158.07,119.973252254856,3.4,21,IBM
04-13-2018,171.05,200,125,17.25826,169.0,120.428645127336,118.333837913928,120.846088593776,156.71,118.941028410568,3.4,20,IBM
04-16-2018,171.05,200,125,17.25826,169.0,119.912533205192,119.669657006536,120.785369544112,157.89,119.836634393112,3.4,20,IBM
04-17-2018,171.05,200,125,17.25826,169.0,120.542493345456,120.307207028008,122.9560755696,160.91,122.128778517928,3.4,20,IBM
04-18-2018,169.66667,200,125,17.20004,168.0,115.472452698512,112.527578789808,115.844356877704,148.79,112.929842493832,3.4,21,IBM
04-19-2018,169.42857,200,125,17.0896,168.0,113.233437742152,111.282838271696,113.24649233782976,147.7,112.10254544216,3.4,21,IBM
04-20-2018,168.7619,200,125,17.40253,168.0,112.25434306632,109.681373336808,112.307472234776,144.9,109.97737870392,3.4,21,IBM
04-23-2018,168.7619,200,125,17.40253,168.0,110.076047159624,109.544755475064,110.781906111968,145.86,110.706007299888,3.4,21,IBM
04-24-2018,168.7619,200,125,17.40253,168.0,111.199349578408,109.696553099224,111.79895019384,145.56,110.478310863648,3.4,21,IBM
04-25-2018,168.7619,200,125,17.40253,168.0,110.652878131432,109.3785370766088,111.11586088512,145.94,110.766726349552,3.4,21,IBM
04-26-2018,168.7619,200,125,17.40253,168.0,111.26765850928,110.96406326096,111.844489481088,146.72,111.358737083776,3.4,21,IBM
04-27-2018,168.7619,200,125,17.40253,168.0,111.449815658272,110.554209675728,111.7610007878,146.48,111.176579934784,3.4,21,IBM
04-30-2018,168.7619,200,125,17.40253,168.0,111.464995420688,110.022917991168,111.859669243504,144.96,110.022917991168,3.4,21,IBM
05-01-2018,168.7619,200,125,17.40253,168.0,109.78763167372,108.892025691176,110.068457278416,145.0,110.053277516,3.4,21,IBM
05-02-2018,168.7619,200,125,17.40253,168.0,109.643423930768,107.829442322056,109.916659654256,142.45,108.11785780796,3.4,21,IBM
05-03-2018,168.7619,200,125,17.40253,168.0,107.874981609304,106.18243809992,107.950880421384,141.99,107.768723272392,3.4,21,IBM
05-04-2018,168.7619,200,125,17.40253,168.0,107.09322384488,106.470853585824,109.55993523748,143.91,109.225980464328,3.4,21,IBM
05-07-2018,168.7619,200,125,17.40253,168.0,109.2942893952,108.26229324734824,109.537165593856,143.22,108.702278660976,3.4,21,IBM
05-08-2018,168.7619,200,125,17.40253,168.0,108.5353012744,107.821852440848,108.9201082516456,143.0,108.5353012744,3.4,21,IBM
05-09-2018,168.7619,200,125,17.40253,168.0,108.89598565395,108.42018924024,109.75548885291,142.61,109.44084928900502,3.4,21,IBM
05-10-2018,168.7619,200,125,17.40253,168.0,109.855252617075,109.747814717205,110.760800630265,144.24,110.69173340892002,3.4,21,IBM
05-11-2018,168.7619,200,125,17.40253,168.0,110.591969644755,110.18524045239002,111.159855686925,144.14,110.61499205187,3.4,21,IBM
05-14-2018,168.7619,200,125,17.40253,168.0,110.868238530135,110.61499205187,111.36705735096,144.3,110.73777822315002,3.4,21,IBM
05-15-2018,168.7619,200,125,17.40253,168.0,110.12384736675,109.67874749586,110.499880016295,143.74,110.30802662367002,3.4,21,IBM
05-16-2018,168.7619,200,125,17.40253,168.0,110.27733008085,109.947342245535,111.29607159568876,144.63,110.991024701415,3.4,21,IBM
05-17-2018,168.7619,200,125,17.40253,168.0,110.89126093725,110.331049030785,111.420776300895,144.5,110.89126093725,3.4,21,IBM
05-18-2018,168.7619,200,125,17.40253,168.0,110.868238530135,110.499880016295,111.22892290827,144.08,110.56894723764002,3.4,21,IBM
05-21-2018,168.7619,200,125,17.40253,168.0,111.236597043975,111.02939537994,112.07307783582,145.49,111.651000372045,3.4,21,IBM
05-22-2018,168.7619,200,125,17.40253,168.0,111.67402277916,111.2749677225,112.198933661382,145.09,111.344034943845,3.4,21,IBM
05-23-2018,168.7619,200,125,17.40253,168.0,110.776148901675,110.10849909534,111.04474365135,144.67,111.021721244235,3.4,21,IBM
05-24-2018,168.7619,200,125,17.40253,168.0,110.806845444495,109.701769902975,110.87591266584,144.07,110.561273101935,3.4,21,IBM
05-25-2018,168.7619,200,125,17.40253,168.0,110.43081279495,110.09315082393002,110.944979887185,143.64,110.23128526662,3.4,21,IBM
05-29-2018,168.7619,200,125,17.40253,168.0,109.379456203365,107.599056719805,109.655725088745,141.22,108.37414442601,3.4,21,IBM
05-30-2018,168.7619,200,125,17.40253,168.0,108.89598565395,108.83459256831,109.81688193855,142.62,109.44852342471,3.4,21,IBM
05-31-2018,168.7619,200,125,17.40253,168.0,109.594332003105,108.24368411902502,109.594332003105,141.31,108.443211647355,3.4,21,IBM
06-01-2018,168.7619,200,125,17.40253,168.0,109.302714846315,108.68110985421,109.61735441022,141.95,108.934356332475,3.4,21,IBM
06-04-2018,168.7619,200,125,17.40253,168.0,109.20295108215,109.11086145369,109.870600888485,143.04,109.77083712432,3.4,21,IBM
06-05-2018,168.7619,200,125,17.40253,168.0,109.778511260025,109.77083712432,110.56894723764002,143.7,110.27733008085,3.4,21,IBM
06-06-2018,168.7619,200,125,17.40253,168.0,110.76847476597,110.15454390957,111.06009192276,144.71,111.052417787055,3.4,21,IBM
06-07-2018,168.7619,200,125,17.40253,168.0,111.2749677225,111.221248772565,112.57957079235,145.36,111.55123660788,3.4,21,IBM
06-08-2018,168.7619,200,125,17.40253,168.0,111.2749677225,110.791497173085,112.372369128315,146.14,112.14981919287,3.4,21,IBM
06-11-2018,168.7619,200,125,17.40253,168.0,112.51817770671,112.14981919287,113.124434427405,146.58,112.48748116389,3.4,21,IBM
06-12-2018,168.7619,200,125,17.40253,168.0,112.88653622055,112.51817770671,113.20884992016,146.87,112.710031099335,3.4,21,IBM
06-13-2018,168.7619,200,125,17.40253,168.0,112.648638013695,112.1958640071,113.170479241635,146.35,112.310976042675,3.4,21,IBM
06-14-2018,168.7619,200,125,17.40253,168.0,112.541200113825,111.344034943845,112.79444659209,145.2,111.4284504366,3.4,21,IBM
06-15-2018,168.7619,200,125,17.40253,168.0,111.19822636545,110.27733008085,111.635652100635,145.39,111.574259014995,3.4,21,IBM
06-18-2018,168.7619,200,125,17.40253,168.0,110.64568859469,109.84757848137,110.90660920866002,144.48,110.87591266584,3.4,21,IBM
06-19-2018,168.7619,200,125,17.40253,168.0,109.83223020996,109.701769902975,110.67638513751,143.9,110.43081279495,3.4,21,IBM
06-20-2018,168.7619,200,125,17.40253,168.0,110.67638513751,109.287366574905,110.90660920866002,142.63,109.456197560415,3.4,21,IBM
06-21-2018,168.7619,200,125,17.40253,168.0,109.425501017595,108.07485313351502,109.84757848137,141.25,108.397166833125,3.4,21,IBM
06-22-2018,168.7619,200,125,17.40253,168.0,108.69645812562,108.03648245499,108.826918432605,141.28,108.42018924024,3.4,21,IBM
06-25-2018,168.28571,200,125,17.49869,167.0,107.7448652982,106.11794852874,107.7448652982,138.79,106.509329449695,3.4,21,IBM
06-26-2018,168.28571,200,125,17.49869,167.0,106.94675518488002,106.156319207265,107.32271109306797,139.08,106.73187938514002,3.4,21,IBM
06-27-2018,167.90909,200,125,17.18326,166.0,106.754901792255,105.480995265225,107.26906888449,137.48,105.50401767234,3.42308,22,IBM
06-28-2018,167.90909,200,125,17.18326,166.0,105.97981408605,105.8608649826225,107.85230319807,140.04,107.46859641282,3.46154,22,IBM
06-29-2018,167.90909,200,125,17.18326,166.0,107.68347221256,107.138608577505,108.48081491230953,139.7,107.20767579885,3.46154,22,IBM
07-02-2018,167.90909,200,125,17.18326,166.0,106.11794852874,106.0565554431,107.60673085551,139.86,107.33046197013002,3.46154,22,IBM
07-03-2018,167.90909,200,125,17.18326,166.0,107.936718690825,106.9527410107299,108.15926862627,139.57,107.107912034685,3.46154,22,IBM
07-05-2018,167.90909,200,125,17.18326,166.0,107.80625838384,107.384180920065,108.53530127581502,141.43,108.53530127581502,3.46154,22,IBM
07-06-2018,167.90909,200,125,17.18326,166.0,108.612042632865,108.335773747485,109.69409576727,142.48,109.34108552484,3.46154,22,IBM
07-09-2018,167.5,200,125,17.14577,166.0,109.425501017595,109.333411389135,111.06009192276,144.39,110.806845444495,3.46154,22,IBM
07-10-2018,167.22727,200,125,17.30983,166.0,110.898935072955,110.7032446124775,111.727741729095,144.71,111.052417787055,3.46154,22,IBM
07-11-2018,167.22727,200,125,17.30983,166.0,110.507554152,110.507554152,112.188189871395,144.94,111.22892290827,3.46154,22,IBM
07-12-2018,167.22727,200,125,17.30983,166.0,111.927269257425,111.84285376467,112.67933455651502,146.45,112.387717399725,3.46154,22,IBM
07-13-2018,167.22727,200,125,17.30983,166.0,112.387717399725,111.8888985789,112.79436985073296,145.9,111.96563993595,3.46154,22,IBM
07-16-2018,167.2381,200,125,17.7171,165.0,111.789134814735,110.668711001805,111.881224443195,145.46,111.62797796493,3.46154,21,IBM
07-17-2018,164.05,200,125,18.31523,160.0,111.083114329875,110.00106119547,111.2749677225,143.49,110.116173231045,3.375,20,IBM
07-18-2018,164.05,200,125,18.31523,160.0,110.131521502455,109.53685272667454,111.1214850084,144.52,110.90660920866002,3.375,20,IBM
07-19-2018,163.15,200,125,17.26058,162.5,113.462096398425,113.001648256125,115.52643890307,149.24,114.52880126142,3.375,20,IBM
07-20-2018,163.35,200,125,17.35014,162.5,114.02230830489002,112.24190882133,114.23718410463002,146.35,112.310976042675,3.33333,20,IBM
07-23-2018,163.35,200,125,17.35014,162.5,112.310976042675,111.2864789260575,112.57957079235,145.7,111.81215722185,3.33333,20,IBM
07-24-2018,163.35,200,125,17.35014,162.5,112.57957079235,111.98098820736,112.84049140632,146.38,112.33399844979,3.33333,20,IBM
07-25-2018,163.35,200,125,17.35014,162.5,112.050055428705,111.65867450775,112.541200113825,146.62,112.51817770671,3.33333,20,IBM
07-26-2018,163.35,200,125,17.35014,162.5,113.139782698815,112.525851842415,114.551823668535,146.71,112.587244928055,3.33333,20,IBM
07-27-2018,163.35,200,125,17.35014,162.5,112.725379370745,111.01404710853,112.91723276337,145.15,111.390079758075,3.33333,20,IBM
07-30-2018,162.95238,200,125,17.02512,160.0,111.1214850084,111.037069515645,112.22656054992,145.49,111.651000372045,3.32,21,IBM
07-31-2018,162.95238,200,125,17.02512,160.0,111.84285376467,110.6295729097095,111.8888985789,144.93,111.221248772565,3.32,21,IBM
08-01-2018,162.95238,200,125,17.02512,160.0,111.09078846558,110.00106119547,111.420776300895,143.5,110.12384736675,3.32,21,IBM
08-02-2018,162.95238,200,125,17.02512,160.0,109.63270268163002,109.22597348926502,110.01640946688002,142.96,109.70944403868,3.32,21,IBM
08-03-2018,162.95238,200,125,17.02512,160.0,109.92431983842002,109.7401405815,113.51581534836,147.7,113.34698436285,3.32,21,IBM
08-06-2018,162.95238,200,125,17.02512,160.0,112.771424184975,111.712393457685,112.9632775776,146.03,112.065403700115,3.32,21,IBM
08-07-2018,162.95238,200,125,17.02512,160.0,112.541200113825,112.310976042675,113.30093954862,147.01,112.817468999205,3.32,21,IBM
08-08-2018,162.95238,200,125,17.02512,160.0,113.063041341765,112.22656054992,113.139782698815,146.89,112.725379370745,3.32,21,IBM
08-09-2018,162.95238,200,125,17.02512,160.0,112.888277311194,112.267713703354,113.206316160212,144.77,112.29874188374602,3.32,21,IBM
08-10-2018,162.95238,200,125,17.02512,160.0,112.0893016661,111.608364870024,112.531453236686,144.48,112.073787575904,3.32,21,IBM
08-13-2018,162.95238,200,125,17.02512,160.0,111.81780508767,110.561163781794,111.93416076414002,142.71,110.700790593558,3.32,21,IBM
08-14-2018,162.52381,200,125,17.58143,160.0,110.9257449014,110.871445585714,111.561822599436,143.36,111.20499852492802,3.32,21,IBM
08-15-2018,162.52381,200,125,17.58143,160.0,110.57667787199,110.1500403916,111.7014494112,143.91,111.631636005318,3.32,21,IBM
08-16-2018,162.52381,200,125,17.58143,160.0,111.988460079826,111.988460079826,113.004632987664,145.34,112.740893454332,3.32,21,IBM
