 Date,GE Price Target,GE Price Target - High,GE Price Target - Low,GE Price Target - StdDev,GE Price Target - Median,GE Open,GE Low,GE High,GE Close,GE Adj. Close,GE Rating,GE Price Target - #,Ticker
09-21-2018,119.46667,168.0,80.0,19.27854,120.0,73.09080847616,71.676147666944,74.033915682304,97.36,71.735091867328,3.375,12,GE
09-24-2018,119.46667,168.0,80.0,19.27854,120.0,71.32248246463999,68.37527244543999,71.32248246463999,93.92,69.200491250816,3.375,12,GE
09-25-2018,119.46667,168.0,80.0,19.27854,120.0,69.141547050432,66.135392830848,69.318379651584,90.16,66.430113832768,3.375,12,GE
09-26-2018,119.46667,168.0,80.0,19.27854,120.0,66.31222543199999,66.076448630464,68.110023543712,91.12,67.137444237376,3.375,12,GE
09-27-2018,119.46667,168.0,80.0,19.27854,120.0,67.01955583660799,66.960611636224,69.2594354512,92.24,67.962663042752,3.375,12,GE
09-28-2018,116.8,168.0,80.0,20.10904,114.0,67.432165239296,66.31222543199999,67.844774641984,90.32,66.548002233536,3.375,12,GE
10-01-2018,123.2,216.0,80.0,32.88469,112.0,76.745348899968,70.379375258496,77.040069901888,96.72,71.263538264256,3.47059,13,GE
10-02-2018,125.04615,216.0,80.0,32.42546,116.0,72.619254873088,69.377323851968,73.562362079232,98.56,72.619254873088,3.64706,13,GE
10-03-2018,125.04615,216.0,80.0,32.42546,116.0,72.73714327385599,72.38347807155199,74.446525084992,99.84,73.562362079232,3.64706,13,GE
10-04-2018,125.29231,216.0,80.0,32.44087,116.0,73.149752676544,72.73714327385599,74.741246086912,101.28,74.623357686144,3.64706,13,GE
10-05-2018,125.29231,216.0,80.0,32.44087,116.0,75.920130094592,75.802241693824,78.39578651072,105.44,77.688456106112,3.64706,13,GE
10-08-2018,125.29231,216.0,80.0,32.44087,116.0,79.692558919168,78.160009709184,80.399889323776,108.88,80.223056722624,3.70588,13,GE
10-09-2018,124.06154,216.0,80.0,31.07187,116.0,80.812498726464,79.044172714944,81.22510812915199,108.4,79.86939152032001,3.70588,13,GE
10-10-2018,124.06154,216.0,80.0,31.07187,116.0,78.926284314176,77.983177108032,80.517777724544,106.24,78.27789810995199,3.70588,13,GE
10-11-2018,123.2,216.0,80.0,30.1023,114.0,77.334790903808,74.623357686144,78.307370210144,101.76,74.977022888448,3.66667,14,GE
10-12-2018,120.32,216.0,80.0,30.59837,112.0,73.857083081152,71.91192446848,75.625409092672,98.56,72.619254873088,3.52632,15,GE
10-15-2018,115.78667,168.0,80.0,22.25183,112.0,72.20664547039999,71.558259266176,73.68025048,97.2,71.61720346656,3.52632,15,GE
10-16-2018,115.78667,168.0,80.0,22.25183,112.0,72.088757069632,70.7330404608,72.442422271936,96.8,71.32248246463999,3.52632,15,GE
10-17-2018,115.78667,168.0,80.0,22.25183,112.0,72.20664547039999,71.410898765216,74.033915682304,97.52,71.85298026809599,3.52632,15,GE
10-18-2018,121.05,200.0,80.0,29.66037,112.0,71.558259266176,71.086705663104,73.26764107731199,99.04,72.972920075392,3.6,16,GE
10-19-2018,121.05,200.0,80.0,29.66037,112.0,72.38347807155199,72.265589670784,75.035967088832,100.48,74.033915682304,3.6,16,GE
10-22-2018,121.05,200.0,80.0,29.66037,112.0,74.210748283456,72.678199073472,74.446525084992,99.04,72.972920075392,3.6,16,GE
10-23-2018,121.05,200.0,80.0,29.66037,112.0,71.61720346656,71.204594063872,75.094911289216,101.52,74.80019028729599,3.6,16,GE
10-24-2018,121.05,200.0,80.0,29.66037,112.0,74.918078688064,71.558259266176,75.507520691904,97.36,71.735091867328,3.6,16,GE
10-25-2018,121.05,200.0,80.0,29.66037,112.0,71.91192446848,69.053130749856,72.38347807155199,94.4,69.55415645312,3.6,16,GE
10-26-2018,121.05,200.0,80.0,29.66037,112.0,68.316328245056,65.840671828928,68.64523688319872,90.4,66.60694643392,3.6,16,GE
10-29-2018,121.05,200.0,80.0,29.66037,112.0,67.3673266188736,64.42601101971199,69.141547050432,89.28,65.781727628544,3.6,16,GE
10-30-2018,120.65,200.0,80.0,29.22905,112.0,62.245075605504,58.17792577900799,67.19638843776,81.44,60.005195990912,3.6,16,GE
10-31-2018,114.15,200.0,80.0,32.0084,104.0,60.005195990912,57.76531637632,61.243024198976,80.8,59.53364238784,3.7,16,GE
11-01-2018,113.15,200.0,80.0,31.30236,104.0,59.003144584384,56.232767166336,60.299916992832,76.64,56.468543967872,3.7,16,GE
11-02-2018,111.65,200.0,80.0,32.26511,104.0,56.70432076940799,53.432917648096,56.940097570944,74.32,54.759162156736,3.7,16,GE
11-05-2018,110.65,200.0,80.0,32.48596,100.0,55.348604160576,54.641273755968,56.17853850198272,74.24,54.70021795635199,3.75,16,GE
11-06-2018,110.65,200.0,80.0,32.48596,100.0,55.171771559424,55.171771559424,56.203295066144,75.36,55.525436761728,3.75,16,GE
11-07-2018,110.65,200.0,80.0,32.48596,100.0,55.70226936288,53.874999150976,55.761213563264,73.6,54.22866435328,3.75,16,GE
11-08-2018,110.65,200.0,80.0,32.48596,100.0,53.874999150976,53.34450134752,55.0597775786944,72.8,53.63922234944,3.75,16,GE
11-09-2018,108.65,200.0,48.0,35.18434,100.0,51.811952137536,48.03952331296,52.814003544064,68.64,50.574123929472,3.75,16,GE
11-12-2018,107.65,200.0,48.0,35.75245,100.0,49.631016723328,45.504922696448,49.80784932448,63.92,47.096416106816,3.75,16,GE
11-13-2018,107.65,200.0,48.0,35.75245,100.0,47.273248707968,46.978527706048,53.34450134752,68.88,50.750956530624,3.75,16,GE
11-14-2018,109.49333,200.0,48.0,36.18131,104.0,51.635119536384,48.275300114496,52.16561733984,66.56,49.041574719488,3.78947,15,GE
11-15-2018,107.65,200.0,48.0,35.75245,100.0,48.570021116416,47.50961495150784,50.67315018611712,65.36,48.157411713728,3.75,16,GE
11-16-2018,106.15,200.0,48.0,36.70065,100.0,47.626913910272,45.563866896832,48.33424431488,64.16,47.273248707968,3.75,16,GE
11-19-2018,106.15,200.0,48.0,36.70065,100.0,47.096416106816,45.888059998944,48.570021116416,62.72,46.212253101056,3.75,16,GE
11-20-2018,106.15,200.0,48.0,36.70065,100.0,45.210201694528,44.384982889152,46.300669401632,61.2,45.09231329376,3.75,16,GE
11-21-2018,103.85,200.0,48.0,36.41342,92.0,45.917532099136,45.563866896832,46.742750904512,62.48,46.035420499904,3.7,16,GE
11-23-2018,103.85,200.0,48.0,36.41342,92.0,45.858587898752,44.50287128992,46.330141501824,60.56,44.620759690688,3.7,16,GE
11-26-2018,103.85,200.0,48.0,36.41342,92.0,44.856536492224,42.793489478784,45.622811097216,60.64,44.679703891072,3.7,16,GE
11-27-2018,103.35,200.0,48.0,36.13222,92.0,44.149206087616,43.441875683008,44.974424892992,59.52,43.854485085696,3.7,16,GE
11-28-2018,103.35,200.0,48.0,36.13222,92.0,43.559764083776,43.441875683008,45.799643698368,61.92,45.622811097216,3.7,16,GE
11-29-2018,103.35,200.0,48.0,36.13222,92.0,45.09231329376,44.149206087616,47.1553603072,63.52,46.801695104896,3.7,16,GE
11-30-2018,101.35,200.0,48.0,37.77483,92.0,45.151257494144,43.61870828416,45.269145894912,60.0,44.208150288,3.7,16,GE
12-03-2018,101.35,200.0,48.0,37.77483,92.0,44.443927089536,44.384982889152,46.86063930528,62.48,46.035420499904,3.7,16,GE
12-04-2018,101.35,200.0,48.0,37.77483,92.0,45.6817552976,42.911377879552,46.035420499904,58.24,42.911377879552,3.7,16,GE
12-06-2018,101.35,200.0,48.0,37.77483,92.0,42.43982427648,42.14510327456,43.559764083776,58.8,43.32398728224,3.7,16,GE
12-07-2018,101.35,200.0,48.0,37.77483,92.0,43.02926628032,41.201996068416,43.500819883392,56.08,41.319884469184,3.7,16,GE
12-10-2018,101.35,200.0,48.0,37.77483,92.0,41.084107667648,39.7873352592,41.968270673408,55.44,40.848330866112,3.7,16,GE
12-11-2018,101.35,200.0,48.0,37.77483,92.0,41.496717070336,39.256837455744,42.027214873792,54.08,39.846279459584,3.7,16,GE
12-12-2018,101.35,200.0,48.0,37.77483,92.0,40.317833062656,39.49261425728,41.40830076976,53.68,39.551558457664,3.7,16,GE
12-13-2018,100.85,200.0,48.0,37.78938,92.0,44.149206087616,41.968270673408,44.208150288,57.6,42.43982427648,3.75,16,GE
12-14-2018,100.85,200.0,48.0,37.78938,92.0,41.732493871872,41.231468168608,42.7345452784,56.8,41.85038227264,3.75,16,GE
12-17-2018,100.35,200.0,48.0,37.79732,92.0,41.791438072256,41.33167330926079,42.616656877632,57.2,42.14510327456,3.75,16,GE
12-18-2018,100.35,200.0,48.0,37.79732,92.0,42.321935875712,42.204047474944,44.9449527928,58.24,42.911377879552,3.75,16,GE
12-19-2018,99.95,200.0,48.0,38.03732,92.0,45.095313204896,44.56408569332,46.92509685588,61.28,45.213363763024,3.75,16,GE
12-20-2018,99.95,200.0,48.0,38.03732,92.0,45.15433848396,43.442605391104,46.157768228048,59.52,43.914807623616,3.75,16,GE
12-21-2018,99.95,200.0,48.0,38.03732,92.0,43.206504274848,41.90794813544,43.97383290268,57.2,42.20307453076,3.75,16,GE
12-24-2018,99.95,200.0,48.0,38.03732,92.0,41.67184701918399,40.72744255416,42.085023972632,55.36,40.845493112288,3.75,16,GE
12-26-2018,99.95,200.0,48.0,38.03732,92.0,41.258670065736,39.96011392632799,43.737731786424,59.12,43.619681228296,3.75,16,GE
12-27-2018,99.95,200.0,48.0,38.03732,92.0,42.380150367952,41.02256894948,42.911377879528,58.16,42.911377879528,3.75,16,GE
12-28-2018,99.95,200.0,48.0,38.03732,92.0,42.439175647016,42.439175647016,45.15433848396,60.08,44.327984577064,3.75,16,GE
12-31-2018,99.95,200.0,48.0,38.03732,92.0,44.387009856128,43.38358011203999,44.977262646768,60.56,44.682136251448,3.75,16,GE
01-02-2019,99.95,200.0,48.0,38.03732,92.0,44.032858181744,43.737731786424,48.282678274352,64.4,47.51534964652,3.75,16,GE
01-03-2019,99.95,200.0,48.0,38.03732,92.0,47.338273809328,45.92225736458264,48.40072883247999,64.48,47.574374925584,3.75,16,GE
01-04-2019,99.95,200.0,48.0,38.03732,92.0,48.341703553416,47.102172693072,48.754880506864,65.84,48.577804669672,3.75,16,GE
01-07-2019,99.95,200.0,48.0,38.03732,92.0,50.437100960188,48.93195634405599,51.88322029725599,69.92,51.588093901936,3.75,16,GE
01-08-2019,99.95,200.0,48.0,38.03732,92.0,52.591523646024,50.260025122996,53.358852273856,68.48,50.525638878784,3.75,16,GE
01-09-2019,99.95,200.0,48.0,38.03732,92.0,50.28953776252799,48.282678274352,51.706144460064,68.0,50.1714872044,3.75,16,GE
01-10-2019,99.95,200.0,48.0,38.03732,92.0,50.1714872044,50.08294928580399,52.82762476227999,71.52,52.76859948321599,3.75,16,GE
01-11-2019,98.45,200.0,48.0,39.24841,92.0,52.35542252976799,51.470043343808,52.82762476227999,71.52,52.76859948321599,3.75,16,GE
01-14-2019,98.45,200.0,48.0,39.24841,92.0,52.001270855384,51.706144460064,53.12275115759999,71.2,52.53249836696,3.75,16,GE
01-15-2019,97.95,200.0,48.0,38.91834,92.0,52.591523646024,51.35199278567999,52.70957420415199,69.84,51.529068622872,3.75,16,GE
01-16-2019,97.45,200.0,48.0,38.99151,88.0,51.411018064744,51.115891669424,53.12275115759999,71.84,53.004700599472,3.75,16,GE
01-17-2019,97.45,200.0,48.0,38.99151,88.0,52.53249836696,51.647119181,54.22475311772487,73.12,53.949105064496,3.75,16,GE
01-18-2019,97.45,200.0,48.0,38.99151,88.0,54.480332576072,53.29982699479199,54.5983831342,72.48,53.476902831984,3.75,16,GE
01-22-2019,95.95,200.0,48.0,39.77986,84.0,53.004700599472,50.525638878784,53.063725878536,69.28,51.115891669424,3.75,16,GE
01-23-2019,95.95,200.0,48.0,39.77986,84.0,51.292967506616,50.82076527410399,52.17834669257599,69.84,51.529068622872,3.75,16,GE
01-24-2019,95.95,200.0,48.0,39.77986,84.0,50.938815832232,50.82076527410399,52.945675320408,70.24,51.82419501819199,3.75,16,GE
01-25-2019,95.9,200.0,48.0,39.76116,84.0,52.23737197164,52.17834669257599,54.362282017944,73.28,54.067155622624,3.75,16,GE
01-28-2019,95.9,200.0,48.0,39.76116,84.0,53.004700599472,51.647119181,53.12275115759999,71.44,52.70957420415199,3.75,16,GE
01-29-2019,95.9,200.0,48.0,39.76116,84.0,52.53249836696,51.05686639036,53.890079785432,71.2,52.53249836696,3.75,16,GE
01-30-2019,95.9,200.0,48.0,39.76116,84.0,53.004700599472,52.414447808832,54.77545897139199,72.8,53.71300394824,3.75,16,GE
01-31-2019,96.37647,200.0,48.0,38.62105,88.0,58.67112738961599,57.60867236646399,63.57022555192799,81.28,59.969683529024,3.85,17,GE
02-01-2019,98.25882,200.0,48.0,37.76757,96.0,60.20578464527999,58.789177947744,61.56336606375199,81.52,60.146759366216,3.85,17,GE
02-04-2019,98.25882,200.0,48.0,37.76757,96.0,60.61896159872799,59.61553185464,61.032138552176,81.68,60.264809924344,3.85,17,GE
02-05-2019,98.25882,200.0,48.0,37.76757,96.0,60.5009110406,60.028708808088,62.86192220316,85.04,62.743871645032,3.85,17,GE
02-06-2019,98.25882,200.0,48.0,37.76757,96.0,62.979972761288,61.56336606375199,64.396579458824,83.76,61.799467180008,3.85,17,GE
02-07-2019,98.25882,200.0,48.0,37.76757,96.0,61.504340784688,58.848203226808,61.622391342816,80.48,59.379430738384,3.85,17,GE
02-08-2019,98.25882,200.0,48.0,37.76757,96.0,59.084304343064,56.31011622705599,59.61553185464,78.48,57.903798761784,3.85,17,GE
02-11-2019,98.25882,200.0,48.0,37.76757,96.0,58.25795043616799,58.02184931991199,59.91065824996,80.24,59.202354901192,3.85,17,GE
02-12-2019,98.25882,200.0,48.0,37.76757,96.0,59.438456017448,58.494051552424,59.940170889492,79.84,58.907228505872,3.85,17,GE
02-13-2019,98.25882,200.0,48.0,37.76757,96.0,58.907228505872,58.73015266867999,61.504340784688,82.96,61.20921438936799,3.85,17,GE
02-14-2019,98.25882,200.0,48.0,37.76757,96.0,60.73701215685599,58.73015266867999,60.79603743592,80.32,59.26138018025599,3.85,17,GE
02-15-2019,97.46667,200.0,48.0,36.84852,92.0,59.733582412768,59.379430738384,60.677986877792,80.72,59.556506575576,3.80952,18,GE
02-19-2019,97.46667,200.0,48.0,36.84852,92.0,59.202354901192,58.73015266867999,59.91065824996,81.04,59.792607691832,3.80952,18,GE
02-20-2019,97.46667,200.0,48.0,36.84852,92.0,59.556506575576,59.084304343064,59.792607691832,80.8,59.61553185464,3.80952,18,GE
02-21-2019,97.46667,200.0,48.0,36.84852,92.0,59.202354901192,59.025279064,60.176272005748,80.24,59.202354901192,3.80952,18,GE
02-22-2019,97.46667,200.0,48.0,36.84852,92.0,59.32040545932,58.966253784936,60.08773408715199,81.36,60.028708808088,3.80952,18,GE
02-25-2019,101.31765,200.0,48.0,36.35013,96.0,68.292247877048,63.62925083099199,69.3547029002,86.56,63.865351947248,3.85,17,GE
02-26-2019,97.15,200.0,48.0,33.29621,96.0,66.22488599178,64.65906810324,66.90033684566,85.28,65.45732820328,3.78947,16,GE
02-27-2019,97.65,200.0,48.0,33.33523,96.0,66.50120679564,65.33451895712001,67.11525302644,87.04,66.80822991104,3.78947,16,GE
02-28-2019,97.65,200.0,48.0,33.33523,96.0,66.43980217256001,63.43097564164,66.6240160418,83.12,63.799403380120005,3.78947,16,GE
03-01-2019,98.69119,200.0,48.0,32.60699,96.0,64.16783111859999,61.71164619540001,64.59766348016,82.16,63.06254790316,3.85,17,GE
03-04-2019,99.43529,200.0,48.0,32.77619,104.0,63.36957101856,62.72482247622,64.56696116862,83.04,63.73799875704,3.85,17,GE
03-05-2019,98.96471,200.0,48.0,32.7647,96.0,63.73799875704,58.82562891064,64.90468659556001,79.12,60.729172226120006,3.85,17,GE
03-06-2019,100.37647,200.0,48.0,34.1293,96.0,56.86068097208,55.5711838874,59.19405664912001,72.88,55.93961162588,3.85,17,GE
03-07-2019,99.90588,200.0,48.0,34.46056,96.0,55.75539775664,55.69399313356,58.0273688106,75.6,58.0273688106,3.85,17,GE
03-08-2019,99.90588,200.0,48.0,34.46056,96.0,57.351202438416,57.043854086656,59.502640900736,76.64,58.887944197216,3.85,17,GE
03-11-2019,99.90588,200.0,48.0,34.46056,96.0,58.08883848264,57.351202438416,61.592609692704,79.2,60.854973648480005,3.85,17,GE
03-12-2019,99.43529,200.0,48.0,34.23684,96.0,61.039382659536,59.379701560032,62.330245736928006,78.08,59.994398263552,3.85,17,GE
03-13-2019,99.43529,200.0,48.0,34.23684,96.0,59.809989252496,59.62558024144,61.77701870376001,80.16,61.592609692704,3.85,17,GE
03-14-2019,98.96471,200.0,48.0,34.44513,96.0,63.313760462560005,62.668328923864,64.5431538696,82.4,63.313760462560005,3.85,17,GE
03-15-2019,99.43529,200.0,48.0,34.45606,104.0,63.252290792208,60.854973648480005,64.205070682664,79.68,61.22379167059201,3.85,17,GE
03-18-2019,98.77647,200.0,48.0,34.34701,99.2,61.408200681648005,61.285261340944,63.37523013291201,81.6,62.69906375904,3.85,17,GE
03-19-2019,98.77647,200.0,48.0,34.34701,99.2,62.82200309974401,62.330245736928006,63.559639143968,81.52,62.637594088688,3.85,17,GE
03-20-2019,98.77647,200.0,48.0,34.34701,99.2,62.26877606657601,62.207306396224,63.498169473616,81.76,62.82200309974401,3.85,17,GE
03-21-2019,98.77647,200.0,48.0,34.34701,99.2,62.69906375904,62.26877606657601,63.498169473616,82.16,63.129351451504,3.85,17,GE
03-22-2019,98.77647,200.0,48.0,34.34701,99.2,62.82200309974401,60.977912989184006,62.944942440448,79.84,61.34673101129601,3.85,17,GE
03-25-2019,98.77647,200.0,48.0,34.34701,99.2,61.22379167059201,60.301746615312005,62.26877606657601,79.04,60.73203430777601,3.85,17,GE
03-26-2019,98.77647,200.0,48.0,34.34701,99.2,61.16232200024,61.039382659536,62.39171540728,80.8,62.08436705552,3.85,17,GE
03-27-2019,98.77647,200.0,48.0,34.34701,99.2,61.961427714816,60.854973648480005,62.576124418336,79.68,61.22379167059201,3.85,17,GE
03-28-2019,98.77647,200.0,48.0,34.34701,99.2,61.22379167059201,60.24027694496001,61.531140022352005,79.12,60.79350397812801,3.85,17,GE
03-29-2019,98.77647,200.0,48.0,34.34701,99.2,61.34673101129601,60.99819798040016,61.654079363056,79.92,61.408200681648005,3.85,17,GE
04-01-2019,98.77647,200.0,48.0,34.34701,99.2,61.592609692704,61.469670352,62.26877606657601,80.8,62.08436705552,3.85,17,GE
04-02-2019,98.77647,200.0,48.0,34.34701,99.2,61.838488374112,61.715549033408,63.190821121856,81.92,62.944942440448,3.85,17,GE
04-03-2019,98.77647,200.0,48.0,34.34701,99.2,63.067881781152,61.469670352,63.160086286680006,80.8,62.08436705552,3.85,17,GE
04-04-2019,98.77647,200.0,48.0,34.34701,99.2,62.08436705552,61.285261340944,62.207306396224,80.24,61.654079363056,3.85,17,GE
04-05-2019,98.77647,200.0,48.0,34.34701,99.2,61.89995804446401,61.34673101129601,62.330245736928006,80.08,61.531140022352005,3.85,17,GE
04-08-2019,98.30588,200.0,40.0,35.08632,99.2,58.457656504752,56.24474837208,58.642065515808,75.92,58.334717164048,3.8,17,GE
04-09-2019,98.30588,200.0,40.0,35.08632,99.2,57.47414177912,56.060339361024,57.842959801232006,73.76,56.67503606454401,3.8,17,GE
04-10-2019,98.30588,200.0,40.0,35.08632,99.2,56.8594450756,55.814460679616005,56.920914745952,73.28,56.306218042432,3.8,17,GE
04-11-2019,98.30588,200.0,40.0,35.08632,99.2,56.060339361024,55.90666518514401,56.920914745952,72.96,56.060339361024,3.8,17,GE
04-12-2019,98.30588,200.0,40.0,35.08632,99.2,56.24474837208,55.261233646448005,56.613566394192006,72.0,55.3227033168,3.8,17,GE
04-15-2019,97.36471,200.0,40.0,34.04718,99.2,55.384172987152,54.031840239408,55.63005166856001,71.84,55.19976397609601,3.8,17,GE
04-16-2019,90.95,128.0,40.0,23.06811,97.6,55.568581998208,55.261233646448005,56.45989221831201,73.12,56.18327870172801,3.73684,16,GE
04-17-2019,90.95,128.0,40.0,23.06811,97.6,56.306218042432,55.691521338912,56.429157383136,72.96,56.060339361024,3.73684,16,GE
04-18-2019,90.95,128.0,40.0,23.06811,97.6,56.12180903137601,55.90666518514401,57.47414177912,74.8,57.47414177912,3.73684,16,GE
04-22-2019,90.95,128.0,40.0,23.06811,97.6,56.8594450756,56.429157383136,57.47414177912,74.56,57.289732768064006,3.73684,16,GE
04-23-2019,90.95,128.0,40.0,23.06811,97.6,57.166793427360005,56.67503606454401,57.597081119824,74.64,57.351202438416,3.73684,16,GE
04-24-2019,90.95,128.0,40.0,23.06811,97.6,57.22826309771201,56.613566394192006,57.47414177912,74.56,57.289732768064006,3.73684,16,GE
04-25-2019,90.95,128.0,40.0,23.06811,97.6,56.67503606454401,55.19976397609601,56.73650573489601,72.96,56.060339361024,3.73684,16,GE
04-26-2019,90.95,128.0,40.0,23.06811,97.6,56.060339361024,55.998869690672,58.949413867568005,76.56,58.826474526864,3.73684,16,GE
04-29-2019,90.95,128.0,40.0,23.06811,97.6,58.826474526864,58.642065515808,59.87145892284801,77.84,59.809989252496,3.73684,16,GE
04-30-2019,90.95,128.0,40.0,23.06811,97.6,62.883472770096006,61.22379167059201,64.727562880656,81.36,62.514654747984,3.73684,16,GE
05-01-2019,92.05,128.0,40.0,22.778,98.4,62.39171540728,62.022897385168,64.051396506784,80.8,62.08436705552,3.73684,16,GE
05-02-2019,92.05,128.0,40.0,22.778,98.4,62.39171540728,61.961427714816,63.92845716608001,82.0,63.00641211080001,3.73684,16,GE
05-03-2019,92.05,128.0,40.0,22.778,98.4,63.313760462560005,62.944942440448,64.5431538696,84.0,64.5431538696,3.73684,16,GE
05-06-2019,92.05,128.0,40.0,22.778,98.4,62.944942440448,62.760533429392005,64.48168419924801,83.44,64.112866177136,3.68421,16,GE
05-07-2019,92.05,128.0,40.0,22.778,98.4,63.559639143968,61.838488374112,63.682578484672,80.88,62.145836725872,3.68421,16,GE
05-08-2019,92.05,128.0,40.0,22.778,98.4,61.961427714816,61.961427714816,63.00641211080001,81.28,62.45318507763201,3.68421,16,GE
05-09-2019,92.05,128.0,40.0,22.778,98.4,62.145836725872,61.592609692704,62.760533429392005,80.32,61.715549033408,3.68421,16,GE
05-10-2019,92.05,128.0,40.0,22.778,98.4,61.592609692704,60.055867933904,62.576124418336,81.04,62.26877606657601,3.68421,16,GE
05-13-2019,92.05,128.0,40.0,22.778,98.4,60.54762529672,60.363216285664,61.869223209288,78.96,60.670564637424,3.68421,16,GE
05-14-2019,92.05,128.0,40.0,22.778,98.4,61.100852329888,60.916443318832,63.62110881432,82.56,63.436699803264005,3.68421,16,GE
05-15-2019,92.05,128.0,40.0,22.778,98.4,62.39171540728,62.17657156104801,63.866987495728,82.08,63.067881781152,3.68421,16,GE
05-16-2019,92.05,128.0,40.0,22.778,98.4,62.82200309974401,61.838488374112,63.252290792208,81.04,62.26877606657601,3.68421,16,GE
05-17-2019,92.05,128.0,40.0,22.778,98.4,61.531140022352005,61.34673101129601,62.45318507763201,80.0,61.469670352,3.68421,16,GE
05-20-2019,92.05,128.0,40.0,22.778,98.4,60.916443318832,60.117337604256,61.838488374112,79.04,60.73203430777601,3.68421,16,GE
05-21-2019,92.05,128.0,40.0,22.778,98.4,61.22379167059201,60.24027694496001,61.22379167059201,79.68,61.22379167059201,3.68421,16,GE
05-22-2019,92.05,128.0,40.0,22.778,98.4,61.16232200024,60.73203430777601,62.207306396224,79.2,60.854973648480005,3.68421,16,GE
05-23-2019,92.05,128.0,40.0,22.778,98.4,60.301746615312005,58.21177782334401,60.4031715713928,76.48,58.76500485651201,3.73684,16,GE
05-24-2019,92.05,128.0,40.0,22.778,98.4,59.133822878624,57.996633977112005,59.471906065560006,75.6,58.08883848264,3.73684,16,GE
05-28-2019,92.05,128.0,40.0,22.778,98.4,57.842959801232006,56.982384416304,58.642065515808,74.88,57.535611449472,3.73684,16,GE
05-29-2019,92.05,128.0,40.0,22.778,98.4,57.22826309771201,56.24474837208,57.720020460528005,74.96,57.597081119824,3.73684,16,GE
05-30-2019,92.05,128.0,40.0,22.778,98.4,57.597081119824,57.105323757008,58.457656504752,75.76,58.21177782334401,3.73684,16,GE
05-31-2019,92.05,128.0,40.0,22.778,98.4,57.412672108768,57.166793427360005,58.21177782334401,75.52,58.027368812288,3.73684,16,GE
06-03-2019,92.05,128.0,40.0,22.778,98.4,57.166793427360005,56.8594450756,58.642065515808,76.24,58.580595845456,3.73684,16,GE
06-04-2019,92.05,128.0,40.0,22.778,98.4,59.072353208272,58.918679032392006,61.469670352,80.0,61.469670352,3.73684,16,GE
06-05-2019,92.05,128.0,40.0,22.778,98.4,61.89995804446401,60.363216285664,62.022897385168,79.12,60.79350397812801,3.73684,16,GE
06-06-2019,92.05,128.0,40.0,22.778,98.4,60.79350397812801,60.055867933904,61.469670352,79.36,60.977912989184006,3.73684,16,GE
06-07-2019,92.05,128.0,40.0,22.778,98.4,60.854973648480005,60.332481450488,61.746283868584,79.84,61.34673101129601,3.73684,16,GE
06-10-2019,92.05,128.0,40.0,22.778,98.4,61.77701870376001,61.469670352,63.62110881432,80.4,61.77701870376001,3.73684,16,GE
06-11-2019,92.05,128.0,40.0,22.778,98.4,62.08436705552,61.22379167059201,62.69906375904,80.96,62.207306396224,3.73684,16,GE
06-12-2019,92.05,128.0,40.0,22.778,98.4,61.961427714816,61.592609692704,63.866987495728,82.24,63.190821121856,3.73684,16,GE
06-13-2019,92.05,128.0,40.0,22.778,98.4,63.682578484672,63.00641211080001,64.666093210304,82.48,63.37523013291201,3.73684,16,GE
06-14-2019,92.05,128.0,40.0,22.778,98.4,63.190821121856,62.576124418336,63.559639143968,81.84,62.883472770096006,3.73684,16,GE
06-17-2019,92.05,128.0,40.0,22.778,98.4,62.69906375904,61.592609692704,62.944942440448,80.4,61.77701870376001,3.73684,16,GE
06-18-2019,92.05,128.0,40.0,22.778,98.4,62.145836725872,62.022897385168,64.112866177136,83.36,64.051396506784,3.73684,16,GE
06-19-2019,92.05,128.0,40.0,22.778,98.4,64.35874485854401,63.498169473616,65.219320243472,82.72,63.559639143968,3.73684,16,GE
06-20-2019,92.05,128.0,40.0,22.778,98.4,64.35874485854401,64.32801002336801,65.77254727664,85.04,65.342259584176,3.73684,16,GE
06-21-2019,92.05,128.0,40.0,22.778,98.4,65.557403430408,64.23580551783999,65.83401694699201,83.84,64.42021452889601,3.68421,16,GE
06-24-2019,92.05,128.0,40.0,22.778,98.4,64.297275188192,63.129351451504,64.727562880656,82.24,63.190821121856,3.68421,16,GE
06-25-2019,92.05,128.0,40.0,22.778,98.4,63.067881781152,62.08436705552,63.190821121856,81.76,62.82200309974401,3.68421,16,GE
06-26-2019,92.05,128.0,40.0,22.778,98.4,62.82200309974401,62.69906375904,63.866987495728,82.16,63.129351451504,3.68421,16,GE
06-27-2019,92.05,128.0,40.0,22.778,98.4,62.944942440448,62.944942440448,64.174335847488,83.2,63.92845716608001,3.68421,16,GE
06-28-2019,92.05,128.0,40.0,22.778,98.4,63.928457162832,63.805399497456,64.6052743224,84.0,64.6052743224,3.68421,16,GE
07-01-2019,92.05,128.0,40.0,22.778,98.4,65.343620314656,64.789860820464,65.958908641536,85.04,65.405149147344,3.68421,16,GE
07-02-2019,92.05,128.0,40.0,22.778,98.4,65.405149147344,65.03659143954289,65.928144225192,84.96,65.343620314656,3.68421,16,GE
07-03-2019,92.05,128.0,40.0,22.778,98.4,65.589735645408,64.851389653152,65.589735645408,84.88,65.282091481968,3.68421,16,GE
07-05-2019,92.05,128.0,40.0,22.778,98.4,64.851389653152,63.805399497456,64.91291848584001,84.0,64.6052743224,3.68421,16,GE
