 Date,TXN Price Target,TXN Price Target - High,TXN Price Target - Low,TXN Price Target - StdDev,TXN Price Target - Median,TXN Open,TXN Low,TXN High,TXN Close,TXN Adj. Close,TXN Rating,TXN Price Target - #,Ticker
03-09-2015,57.20968,66,45.0,5.72456,57.0,46.750090012624,46.628682230389,47.4502082235125,58.42,47.284284254458,3.44737,31,TXN
03-10-2015,57.45,66,45.0,5.66326,58.0,46.822934681965,46.191614214343005,47.08193795073301,57.1,46.215895770790006,3.51351,30,TXN
03-11-2015,57.45,66,45.0,5.66326,58.0,46.482992891707,46.232083475088,46.758183864773,57.17,46.272552735833,3.51351,30,TXN
03-12-2015,57.45,66,45.0,5.66326,58.0,45.73026464185,45.608856859615,46.410148222366,57.22,46.313021996578,3.51351,30,TXN
03-13-2015,57.45,66,45.0,5.66326,58.0,46.450617483111,45.819297015489,46.53964985675,57.115,46.2280365490135,3.51351,30,TXN
03-16-2015,57.45,66,45.0,5.66326,58.0,46.531556004601,46.4384767048875,47.300471958756,58.33,47.211439585117,3.51351,30,TXN
03-17-2015,57.45,66,45.0,5.66326,58.0,47.098125655031,46.523462152452,47.130501063627,57.97,46.920060907753005,3.51351,30,TXN
03-18-2015,57.55,66,45.0,5.78554,58.0,47.08193795073301,46.07830028425701,47.502818262481,58.3,47.18715802867,3.51351,30,TXN
03-19-2015,57.55,66,45.0,5.78554,58.0,47.22762728941501,47.01718713354101,47.535193671077,58.525,47.3692697020225,3.51351,30,TXN
03-20-2015,57.55,66,45.0,5.78554,58.0,47.67278915761,47.535193671077,48.182701842997005,59.28,47.980355539272,3.51351,30,TXN
03-23-2015,57.55,66,45.0,5.78554,58.0,47.899417017782,47.454255149587006,47.964167834974,58.66,47.478536706034,3.51351,30,TXN
03-24-2015,57.55,66,45.0,5.78554,58.0,47.583756783971005,47.276190402309,47.76991538339801,58.44,47.300471958756,3.51351,30,TXN
03-25-2015,57.55,66,45.0,5.78554,58.0,47.276190402309,45.107038026377,47.429973593140005,55.73,45.107038026377,3.51351,30,TXN
03-26-2015,57.55,66,45.0,5.78554,58.0,44.589031488841,44.208620437838,45.527918338125005,55.8,45.16369499142,3.51351,30,TXN
03-27-2015,57.55,66,45.0,5.78554,58.0,45.13941343497301,44.969442539844,46.2765996619075,56.76,45.940704797724,3.51351,30,TXN
03-30-2015,57.55,66,45.0,5.78554,58.0,46.215895770790006,46.005455614916,47.041468689988,58.0,46.944342464200005,3.51351,30,TXN
03-31-2015,57.55,66,45.0,5.78554,58.0,46.733902308326,46.199708066492,46.871497794859,57.185,46.28469351405651,3.51351,30,TXN
04-01-2015,57.55,66,45.0,5.78554,58.0,46.175426510045,45.511730633827,46.321115848727,56.535,45.7585931243715,3.51351,30,TXN
04-02-2015,57.55,66,45.0,5.78554,58.0,45.875953980532,45.66551382465801,46.29683429228,56.72,45.908329389128,3.51351,30,TXN
04-06-2015,57.55,66,45.0,5.78554,58.0,45.47935522523101,45.212258104314,46.256365031535005,56.81,45.981174058469,3.51351,30,TXN
04-07-2015,57.55,66,45.0,5.78554,58.0,45.884047832681,45.786921606893,46.482992891707,56.94,46.086394136406,3.51351,30,TXN
04-08-2015,57.55,66,45.0,5.78554,58.0,45.97308020632,45.77882775474401,46.369678961621,56.97,46.110675692853,3.51351,30,TXN
04-09-2015,57.55,66,45.0,5.78554,58.0,45.908329389128,45.754546198297,46.814840829816006,57.78,46.766277716922005,3.51351,30,TXN
04-10-2015,57.55,66,45.0,5.78554,58.0,46.80674697766701,46.572025265346,46.822934681965,57.7,46.701526899730005,3.51351,30,TXN
04-13-2015,57.55,66,45.0,5.78554,58.0,46.798653125518,46.288740440131,46.936248612051,57.205,46.3008812183545,3.51351,30,TXN
04-14-2015,57.55,66,45.0,5.78554,58.0,46.256365031535005,45.795015459042,46.466805187409,56.75,45.932610945575,3.51351,30,TXN
04-15-2015,57.55,66,45.0,5.78554,58.0,46.223989622939,46.126863397151006,47.502818262481,58.5,47.34903507165,3.51351,30,TXN
04-16-2015,57.55,66,45.0,5.78554,58.0,47.057656394286006,47.009093281392,47.40973896276751,58.41,47.276190402309,3.51351,30,TXN
04-17-2015,57.55,66,45.0,5.78554,58.0,46.814840829816006,46.29683429228,47.10621950718001,57.33,46.402054370217,3.51351,30,TXN
04-20-2015,57.55,66,45.0,5.78554,58.0,46.62058837824,46.62058837824,47.373316628097,58.17,47.08193795073301,3.51351,30,TXN
04-21-2015,57.55,66,45.0,5.78554,58.0,47.648507601163,46.968624020647006,47.648507601163,58.16,47.073844098584,3.51351,30,TXN
04-22-2015,57.55,66,45.0,5.78554,58.0,47.381410480246,46.920060907753005,47.640413749014,58.73,47.535193671077,3.51351,30,TXN
04-23-2015,56.95,66,45.0,5.52924,56.75,43.94961716907,43.650144639557,44.459529854457,54.72,44.289558959328,3.48649,30,TXN
04-24-2015,56.88,65,45.0,5.36199,57.0,44.257183550732,43.812021682537,44.378591332967,54.73,44.297652811477,3.48649,30,TXN
04-27-2015,57.04516,65,45.0,5.35181,57.0,44.775190088268005,44.589031488841,45.56838759887,55.56,44.969442539844,3.54054,31,TXN
04-28-2015,57.04516,65,45.0,5.35181,57.0,45.04273572843,44.49710866392,45.21375316656,55.09,44.86357460277,3.54054,31,TXN
04-29-2015,57.04516,65,45.0,5.35181,57.0,44.52153972651,44.27722910061,45.05087941596,55.02,44.806568790060005,3.54054,31,TXN
04-30-2015,57.04516,65,45.0,5.35181,57.0,44.71698822723,43.91076316176,44.91243672795,54.21,44.14693010013,3.54054,31,TXN
05-01-2015,57.04516,65,45.0,5.35181,57.0,44.55411447663,44.31794753826,45.14045997879,55.31,45.04273572843,3.54054,31,TXN
05-04-2015,57.04516,65,45.0,5.35181,57.0,45.0345920409,44.79842510253,45.28704635433,55.295,45.03052019713501,3.54054,31,TXN
05-05-2015,57.04516,65,45.0,5.35181,57.0,44.76585035241,43.8566890765608,44.81471247759,54.01,43.98405634953,3.54054,31,TXN
05-06-2015,57.04516,65,45.0,5.35181,57.0,44.08178059989,43.43842928502,44.42381547615,53.7,43.7316020361,3.54054,31,TXN
05-07-2015,57.04516,65,45.0,5.35181,57.0,43.95148159941,43.82932628646,44.3016601632,54.06,44.02477478718,3.54054,31,TXN
05-08-2015,57.04516,65,45.0,5.35181,57.0,44.3830970385,44.25279803802,44.928724103010005,54.7,44.5459707891,3.54054,31,TXN
05-11-2015,57.04516,65,45.0,5.35181,57.0,44.48082128886,44.22836697543,44.58668922675,54.44,44.33423491332,3.54054,31,TXN
05-12-2015,57.04516,65,45.0,5.35181,57.0,44.138786412600005,43.768248629985,44.4541914306369,54.165,44.110283506245,3.54054,31,TXN
05-13-2015,57.04516,65,45.0,5.35181,57.0,44.10621166248,44.08178059989,44.75770666488,54.69,44.53782710157,3.54054,31,TXN
05-14-2015,57.04516,65,45.0,5.35181,57.0,44.88800566536,44.790281415,45.49063854258,55.605,45.282974510565,3.54054,31,TXN
05-15-2015,57.04516,65,45.0,5.35181,57.0,45.5232132927,45.010160978310005,45.604650168,55.61,45.28704635433,3.54054,31,TXN
05-18-2015,57.04516,65,45.0,5.35181,57.0,45.20560947903,45.019037597717706,45.5232132927,55.79,45.43363272987,3.54054,31,TXN
05-19-2015,57.04516,65,45.0,5.35181,57.0,45.51506960517,45.250399760445,45.71051810589,55.78,45.42548904234,3.54054,31,TXN
05-20-2015,57.04516,65,45.0,5.35181,57.0,45.44992010493,45.24632791668,45.82452973131,55.63,45.303333729390005,3.54054,31,TXN
05-21-2015,57.04375,65,45.0,5.26753,57.0,45.20560947903,45.00201729078,45.604650168,55.5,45.1974657915,3.52632,32,TXN
05-22-2015,57.04375,65,45.0,5.26753,57.0,44.97758622819,44.97758622819,45.2789026668,55.365,45.087526009845,3.52632,32,TXN
05-26-2015,57.04375,65,45.0,5.26753,57.0,44.99387360325,44.138786412600005,44.99387360325,54.56,44.43195916368,3.52632,32,TXN
05-27-2015,57.04375,65,45.0,5.26753,57.0,44.55411447663,44.45639022627,45.79195498119,55.97,45.58021910541,3.52632,32,TXN
05-28-2015,57.04375,65,45.0,5.26753,57.0,45.568003574115,45.37662691716,45.9303976692,55.91,45.53135698023,3.52632,32,TXN
05-29-2015,57.04375,65,45.0,5.26753,57.0,45.62093754306,45.25447160421,45.88153554402,55.92,45.53950066776,3.52632,32,TXN
06-01-2015,57.04375,65,45.0,5.26753,57.0,45.3603395421,45.13231629126,45.88153554402,55.71,45.36848322963,3.52632,32,TXN
06-02-2015,57.04375,65,45.0,5.26753,57.0,45.13231629126,44.69255716464,45.2789026668,55.25,44.99387360325,3.52632,32,TXN
06-03-2015,57.04375,65,45.0,5.26753,57.0,45.16489104138,44.64369503946,45.26261529174,54.885,44.696629008405,3.52632,32,TXN
06-04-2015,57.04375,65,45.0,5.26753,57.0,44.51339603898,43.83746997399,44.69255716464,53.98,43.95962528694,3.52632,32,TXN
06-05-2015,57.04375,65,45.0,5.26753,57.0,43.95962528694,43.63387778574,44.18764853778,53.785,43.800823380104994,3.52632,32,TXN
06-08-2015,57.04375,65,45.0,5.26753,57.0,43.70717097351,42.921305126865,43.74788941116,52.82,43.01495753346,3.52632,32,TXN
06-09-2015,57.04375,65,45.0,5.26753,57.0,43.03124490852,42.70549740732,43.39771084737,52.915,43.092322564995,3.52632,32,TXN
06-10-2015,57.04375,65,45.0,5.26753,57.0,43.27555553442,43.09639440876,44.29351647567,54.19,44.13064272507,3.52632,32,TXN
06-11-2015,57.04375,65,45.0,5.26753,57.0,44.11435535001,43.62573409821,44.1875671009047,53.64,43.68273991092,3.52632,32,TXN
06-12-2015,57.04375,65,45.0,5.26753,57.0,43.44657297255,43.15340022147,43.57687197303,53.01,43.16968759653,3.52632,32,TXN
06-15-2015,57.04375,65,45.0,5.26753,57.0,42.71364109485,42.60777315696,43.25112447183,53.045,43.198190502885,3.52632,32,TXN
06-16-2015,57.04375,65,45.0,5.26753,57.0,43.08825072123,42.88465853298,43.3244176596,53.09,43.23483709677,3.52632,32,TXN
06-17-2015,57.04375,65,45.0,5.26753,57.0,43.41399822243,43.05567597111,43.59315934809,53.29,43.39771084737,3.52632,32,TXN
06-18-2015,57.04375,65,45.0,5.26753,57.0,43.55244091044,43.43842928502,44.27722910061,54.22,44.15507378766,3.52632,32,TXN
06-19-2015,57.04375,65,45.0,5.26753,57.0,44.17950485025,43.60130303562,44.45639022627,54.51,44.39124072603,3.52632,32,TXN
06-22-2015,57.04375,65,45.0,5.26753,57.0,44.48082128886,44.48082128886,45.21375316656,55.5,45.1974657915,3.52632,32,TXN
06-23-2015,57.04375,65,45.0,5.26753,57.0,45.04273572843,44.55411447663,45.2789026668,54.83,44.65183872699,3.52632,32,TXN
06-24-2015,57.04375,65,45.0,5.26753,57.0,44.50525235145,43.91890684929,44.635551351930005,53.99,43.967768974470005,3.52632,32,TXN
06-25-2015,57.04375,65,45.0,5.26753,57.0,44.16321747519,43.76417678622,44.31794753826,53.795,43.808967067635,3.52632,32,TXN
06-26-2015,57.04375,65,45.0,5.26753,57.0,43.47914772267,42.69735371979,43.808967067635,52.9,43.0801070337,3.52632,32,TXN
06-29-2015,57.04375,65,45.0,5.26753,57.0,42.803221657680005,41.91555971691,42.88465853298,51.52,41.95627815456,3.52632,32,TXN
06-30-2015,57.04375,65,45.0,5.26753,57.0,42.33088778094,41.7771170289,42.33903146847,51.51,41.94813446703,3.52632,32,TXN
07-01-2015,57.04375,65,45.0,5.26753,57.0,42.46933046895,42.15172665528,42.59962946943,51.91,42.27388196823,3.52632,32,TXN
07-02-2015,57.04375,65,45.0,5.26753,57.0,42.50190521907,42.15987034281,42.54262365672,51.97,42.32274409341,3.52632,32,TXN
07-06-2015,57.04375,65,45.0,5.26753,57.0,41.89927234185,41.58166852818,42.358576318542,51.39,41.85041021667,3.52632,32,TXN
07-07-2015,57.04375,65,45.0,5.26753,57.0,41.78526071643,40.70215027494,41.90741602938,51.21,41.70382384113,3.52632,32,TXN
07-08-2015,56.8875,65,45.0,5.10072,57.0,41.22334627686,40.27867852338,41.28035208957,49.53,40.33568433609,3.52632,32,TXN
07-09-2015,56.8875,65,45.0,5.10072,57.0,40.75915608765,39.16299333177,41.0441851512,48.11,39.17928070683,3.52632,32,TXN
07-10-2015,56.8875,65,45.0,5.10072,57.0,39.84706308429,39.574249552035,40.12394846031,49.01,39.91221258453,3.52632,32,TXN
07-13-2015,56.8875,65,45.0,5.10072,57.0,40.0669426476,39.904068897,40.35197171115,49.33,40.17281058549,3.52632,32,TXN
07-14-2015,56.8875,65,45.0,5.10072,57.0,40.22167271067,40.15652321043,40.71843765,49.76,40.52298914928,3.52632,32,TXN
07-15-2015,56.8875,65,45.0,5.10072,57.0,40.09137371019,40.02622420995,40.5555638994,49.49,40.30310958597,3.52632,32,TXN
07-16-2015,56.8875,65,45.0,5.10072,57.0,40.29496589844,39.72490777134,40.43340858645,49.36,40.19724164808,3.52632,32,TXN
07-17-2015,56.825,65,45.0,5.04969,57.0,40.12394846031,39.716764083810006,40.27053483585,49.36,40.19724164808,3.52632,32,TXN
07-20-2015,56.5125,65,45.0,5.15193,57.0,41.58166852818,40.57999496199,41.58166852818,50.09,40.79173083777,3.57895,32,TXN
07-21-2015,56.5125,65,45.0,5.15193,57.0,40.74286871259,40.6370007747,41.59795590324,50.23,40.90574246319,3.57895,32,TXN
07-22-2015,56.5125,65,45.0,5.15193,57.0,39.3340107699,39.089700144,40.42526489892,49.3,40.1483795229,3.57895,32,TXN
07-23-2015,54.7,64,46.0,4.49194,55.0,40.588138649520005,40.382510539387496,41.74454227878,50.51,41.13376571403,3.57895,32,TXN
07-24-2015,54.7,64,46.0,4.49194,55.0,41.10933465144,39.80634464664,41.174484151680005,49.03,39.92849995959,3.57895,32,TXN
07-27-2015,54.7,64,46.0,4.49194,55.0,39.80634464664,39.47245345791,40.19724164808,49.03,39.92849995959,3.57895,32,TXN
07-28-2015,54.7,64,46.0,4.49194,55.0,40.02622420995,39.78191358405,41.18262783921,50.08,40.78358715024,3.57895,32,TXN
07-29-2015,54.7,64,46.0,4.49194,55.0,40.767188441012,40.324423321178,41.1566577593845,49.96,40.963972938716005,3.57895,32,TXN
07-30-2015,54.64688,64,46.0,4.45779,55.0,40.660596838089006,40.58680265145,41.349342580053,50.24,41.193554852704,3.57895,32,TXN
07-31-2015,54.64688,64,46.0,4.45779,55.0,41.308345809698,40.840982627651,41.308345809698,49.98,40.980371646858,3.57895,32,TXN
08-03-2015,54.52188,60,46.0,4.24476,55.0,41.062365187568,40.75078973287,41.1894551756685,50.09,41.070564541639,3.57895,32,TXN
08-04-2015,54.52188,60,46.0,4.24476,55.0,41.144358728278,40.4843107255625,41.300146455627,49.84,40.865580689864,3.57895,32,TXN
08-05-2015,54.52188,60,46.0,4.24476,55.0,41.086963249781,41.054165833497,41.915098010952,50.855,41.697815128070495,3.57895,32,TXN
08-06-2015,54.52188,60,46.0,4.24476,55.0,41.619921264396,40.865580689864,41.742911575461,50.25,41.201754206775,3.57895,32,TXN
08-07-2015,54.20938,60,46.0,4.19779,55.0,40.857381335793,40.717992316586,41.308345809698,50.32,41.259149685272,3.52632,32,TXN
08-10-2015,54.36562,60,46.0,4.31571,55.0,42.833425666904,41.857702532455,43.005612102395006,52.08,42.702236001768,3.57895,32,TXN
08-11-2015,54.36562,60,46.0,4.31571,55.0,42.259470881934,41.275548393414006,42.267670236005,50.64,41.521529015544,3.57895,32,TXN
08-12-2015,54.36562,60,46.0,4.31571,55.0,41.152558082349,40.83278327358,42.1077828316205,51.11,41.906898656881,3.57895,32,TXN
08-13-2015,54.36562,60,46.0,4.31571,55.0,41.947895427236,41.4272364437275,42.070885738301,50.63,41.513329661473,3.57895,32,TXN
08-14-2015,54.36562,60,46.0,4.31571,55.0,41.40673805855,41.045966479426,41.6814164199285,50.64,41.521529015544,3.57895,32,TXN
08-17-2015,54.36562,60,46.0,4.31571,55.0,41.36574128819501,41.144358728278,41.841303824313,50.9,41.73471222139,3.57895,32,TXN
08-18-2015,54.36562,60,46.0,4.31571,55.0,41.373940642266,40.726191670657,41.628120618467,49.91,40.922976168361,3.57895,32,TXN
08-19-2015,54.36562,60,46.0,4.31571,55.0,41.103361957923006,40.2137320412195,41.119760666065,49.2,40.34082202932,3.57895,32,TXN
08-20-2015,54.36562,60,46.0,4.31571,55.0,39.889857555415,38.840340234327,39.996449158338,47.43,38.889536358753,3.60526,32,TXN
08-21-2015,54.36562,60,46.0,4.31571,55.0,38.504166717416,37.684231310316,39.053523440173,45.96,37.684231310316,3.60526,32,TXN
08-24-2015,54.36562,60,46.0,4.31571,55.0,36.913492027642,35.872174060625,38.569761549984,44.89,36.80690042471901,3.60526,32,TXN
08-25-2015,54.36562,60,46.0,4.31571,55.0,37.733427434742005,35.658990854779,37.979408056872,43.52,35.683588916992,3.60526,32,TXN
08-26-2015,54.36562,60,46.0,4.31571,55.0,36.757704300293,35.872174060625,37.282462960837,45.41,37.233266836411,3.60526,32,TXN
08-27-2015,54.36562,60,46.0,4.31571,55.0,37.536642937038,37.30706102305,38.659954444765,47.06,38.586160258126,3.60526,32,TXN
08-28-2015,54.36562,60,46.0,4.31571,55.0,38.405774468564005,38.12699643015,39.3568995408,47.99,39.348700186729005,3.60526,32,TXN
08-31-2015,54.36562,60,46.0,4.31571,55.0,39.151915689025,38.791144109901005,39.7135714428885,47.84,39.225709875664,3.60526,32,TXN
09-01-2015,54.36562,60,46.0,4.31571,55.0,38.04500288944,37.725228080671,39.004327315747,46.34,37.995806765014,3.60526,32,TXN
09-02-2015,54.36562,60,46.0,4.31571,55.0,38.733748631404005,38.053202243511,38.823941526185,47.35,38.823941526185,3.60526,32,TXN
09-03-2015,54.36562,60,46.0,4.31571,55.0,39.086320856457,38.766546047688,39.37329824894201,47.46,38.914134420966,3.60526,32,TXN
09-04-2015,54.36562,60,46.0,4.31571,55.0,38.282784157499,38.053202243511,38.692751861049,46.53,38.151594492363,3.60526,32,TXN
09-08-2015,54.53636,60,46.0,4.35819,55.0,39.053523440173,38.979729253534,39.980050450196,48.69,39.922654971699,3.64103,33,TXN
09-09-2015,54.53636,60,46.0,4.35819,55.0,40.193233656042,38.922333775037,40.69339425437301,47.61,39.037124732031,3.64103,33,TXN
09-10-2015,54.47576,60,44.0,4.48844,55.0,38.832140880256,38.45292075447225,39.324102124516,47.41,38.873137650611,3.64103,33,TXN
09-11-2015,54.61562,60,44.0,4.48665,55.0,38.70095121512,38.3852760833865,39.053523440173,47.57,39.004327315747,3.65789,32,TXN
09-14-2015,54.61562,60,44.0,4.48665,55.0,39.250307937877,38.987928607605,39.352799863764496,47.83,39.217510521593,3.65789,32,TXN
09-15-2015,54.61562,60,44.0,4.48665,55.0,39.3568995408,39.078121502386,39.963651742054005,48.3,39.60288016293,3.65789,32,TXN
09-16-2015,54.61562,60,44.0,4.48665,55.0,39.627478225143,39.19291245938,39.9841501272315,48.7,39.93085432577,3.65789,32,TXN
09-17-2015,54.61562,60,44.0,4.48665,55.0,39.873458847273,39.43069372743901,40.201433010113,48.15,39.479889851865,3.65789,32,TXN
09-18-2015,54.61562,60,44.0,4.48665,55.0,39.151915689025,38.618957674410005,39.8775585243085,47.8,39.19291245938,3.65789,32,TXN
09-21-2015,54.61562,60,44.0,4.48665,55.0,39.250307937877,38.577960904055,39.422494373368,47.45,38.905935066895005,3.65789,32,TXN
09-22-2015,54.61562,60,44.0,4.48665,55.0,38.274584803428,37.946610640588,38.52868278608829,46.61,38.217189324931,3.65789,32,TXN
09-23-2015,54.61562,60,44.0,4.48665,55.0,38.217189324931,37.934311609481504,38.37297705228,46.58,38.192591262718,3.65789,32,TXN
09-24-2015,54.61562,60,44.0,4.48665,55.0,37.856417745807,37.167672003843,38.471369301132,46.75,38.331980281925,3.65789,32,TXN
09-25-2015,54.33438,60,44.0,4.6088,55.0,38.553362841842,38.37297705228,38.987928607605,47.17,38.676353152907005,3.65789,32,TXN
09-28-2015,54.33438,60,44.0,4.6088,55.0,38.577960904055,38.438571884848,38.89781770636471,46.95,38.495967363345,3.65789,32,TXN
09-29-2015,54.33438,60,44.0,4.6088,55.0,38.668153798836,38.364777698209,39.037124732031,47.53,38.971529899463,3.65789,32,TXN
09-30-2015,54.33438,60,44.0,4.6088,55.0,39.43069372743901,39.291304708232005,40.627799421805,49.52,40.603201359592006,3.65789,32,TXN
10-01-2015,54.33438,60,44.0,4.6088,55.0,40.865580689864,39.266706646019,40.890178752077,48.44,39.717671119924,3.63158,32,TXN
10-02-2015,54.27188,60,44.0,4.54466,55.0,39.176513751238005,38.635356382552,40.004648512409,48.77,39.98824980426701,3.63158,32,TXN
10-05-2015,54.27188,60,44.0,4.54466,55.0,40.283426550823,40.1768349479,41.332943871911,50.13,41.103361957923006,3.63158,32,TXN
10-06-2015,54.27188,60,44.0,4.54466,55.0,41.103361957923006,40.365420091533,41.521529015544,50.46,41.373940642266,3.63158,32,TXN
10-07-2015,54.27188,60,44.0,4.54466,55.0,41.8167057621,41.25095033120101,42.30866700636,51.04,41.849503178384,3.63158,32,TXN
10-08-2015,54.24062,60,44.0,4.58407,55.0,41.554326431828,41.291947101556,42.259470881934,51.52,42.243072173792,3.63158,32,TXN
10-09-2015,54.24062,60,44.0,4.58407,55.0,42.103683154585,41.521529015544,42.439856671496,50.87,41.710114159177,3.63158,32,TXN
10-12-2015,54.24062,60,44.0,4.58407,55.0,41.595323202183,41.455934182976,42.161078633082,51.34,42.095483800514,3.63158,32,TXN
10-13-2015,54.24062,60,44.0,4.58407,55.0,41.80850640802901,41.660918034751,42.161078633082,50.91,41.742911575461,3.63158,32,TXN
10-14-2015,54.24062,60,44.0,4.58407,55.0,41.906898656881,41.841303824313,43.579566887365,52.65,43.169599183815,3.63158,32,TXN
10-15-2015,54.24062,60,44.0,4.58407,55.0,43.415579805945,42.890821145401006,43.53857011701,52.43,42.989213394253,3.63158,32,TXN
10-16-2015,54.24062,60,44.0,4.58407,55.0,42.874422437259,42.6366411692,43.177798537886,52.57,43.104004351247,3.63158,32,TXN
10-19-2015,54.24062,60,44.0,4.58407,55.0,43.095804997176,42.833425666904,43.399181097803,52.64,43.161399829744,3.63158,32,TXN
10-20-2015,54.42812,64,44.0,4.84905,55.0,43.005612102395006,42.784229542478,43.12860241346,52.43,42.989213394253,3.63158,32,TXN
10-21-2015,54.42812,64,44.0,4.84905,55.0,43.112203705318,42.4767537648155,43.604164949578,51.9,42.55464762849,3.63158,32,TXN
10-22-2015,58.17812,65,47.0,4.27081,59.5,45.99837633831,45.703199591754,47.654645860652,58.09,47.630047798439,3.57895,32,TXN
10-23-2015,58.33438,65,47.0,4.42335,59.5,47.679243922865,47.203681386747,48.92554574165701,58.98,48.359790310758,3.57895,32,TXN
10-26-2015,58.33438,65,47.0,4.42335,59.5,48.29419547819,47.88422777464,48.564774162533,58.81,48.220401291551,3.57895,32,TXN
10-27-2015,58.33438,65,47.0,4.42335,59.5,47.876028420569,47.736639401362,48.6426680262075,58.42,47.900626482782,3.57895,32,TXN
10-28-2015,58.33438,65,47.0,4.42335,59.5,48.296772254808005,47.199118339926,48.511351215612,58.67,48.420567809118005,3.57895,32,TXN
10-29-2015,58.44375,65,47.0,4.42485,60.0,47.653035372396005,46.47285108797401,47.727312704982,56.57,46.687430048778005,3.55263,32,TXN
10-30-2015,58.39355,65,47.0,4.48668,60.0,47.034057600846005,46.54712842056,47.0423106378,56.72,46.811225603088,3.51351,31,TXN
11-02-2015,58.39355,65,47.0,4.48668,60.0,46.95978026826,46.802972566134,47.199118339926,56.99,47.034057600846005,3.51351,31,TXN
11-03-2015,58.39355,65,47.0,4.48668,60.0,47.034057600846005,46.885502935674005,47.397191226822,57.15,47.16610619211,3.51351,31,TXN
11-04-2015,58.39355,65,47.0,4.48668,60.0,47.215624413834,46.87724989872,47.38043756180538,56.95,47.00104545303,3.51351,31,TXN
11-05-2015,58.39355,65,47.0,4.48668,60.0,47.0423106378,46.902009009582,47.653035372396005,57.4,47.37243211596,3.51351,31,TXN
11-06-2015,58.39355,65,47.0,4.48668,60.0,47.24863656165,46.79471952918001,47.739692260413,57.63,47.56225196590201,3.51351,31,TXN
11-09-2015,58.39355,65,47.0,4.48668,60.0,47.232130487742,46.922641601967,47.57875803981,57.21,47.215624413834,3.51351,31,TXN
11-10-2015,58.39355,65,47.0,4.48668,60.0,46.62140575314601,46.530622346652,47.223877450788,57.03,47.067069748662,3.51351,31,TXN
11-11-2015,58.39355,65,47.0,4.48668,60.0,47.430203374638005,47.075322785616,48.288519217854,57.6,47.53749285504,3.51351,31,TXN
11-12-2015,58.39355,65,47.0,4.48668,60.0,47.157853155156005,46.761707381364,47.343546486621,56.67,46.769960418318,3.51351,31,TXN
11-13-2015,58.39355,65,47.0,4.48668,60.0,46.769960418318,46.225259979354,47.141347081248,56.13,46.32429642280201,3.51351,31,TXN
11-16-2015,58.39355,65,47.0,4.48668,60.0,46.233513016308,46.217006942400005,46.951527231306,56.875,46.939147675875,3.51351,31,TXN
11-17-2015,58.39355,65,47.0,4.48668,60.0,46.95978026826,46.835984713950005,47.438456411592,57.07,47.100081896478,3.51351,31,TXN
11-18-2015,58.39355,65,47.0,4.48668,60.0,47.215624413834,46.94327419435201,47.875867370154,57.96,47.834602185384,3.51351,31,TXN
11-19-2015,58.39355,65,47.0,4.48668,60.0,47.950144702740005,47.454962485500005,48.106952404866,57.95,47.826349148430005,3.51351,31,TXN
11-20-2015,58.39355,65,47.0,4.48668,60.0,48.15647062659,47.71080663107401,48.15647062659,58.12,47.966650776648,3.51351,31,TXN
11-23-2015,58.39355,65,47.0,4.48668,60.0,48.03267507228001,47.298154783374,48.073940257050005,57.35,47.331166931190005,3.51351,31,TXN
11-24-2015,58.39355,65,47.0,4.48668,60.0,47.28990174642,46.926768120444,47.826349148430005,57.85,47.74381877889,3.51351,31,TXN
11-25-2015,58.39355,65,47.0,4.48668,60.0,47.74381877889,47.232130487742,47.752071815844005,57.27,47.26514263555801,3.51351,31,TXN
11-27-2015,58.39355,65,47.0,4.48668,60.0,47.273395672512,47.050563674754,47.677794483258005,57.55,47.49622767027,3.51351,31,TXN
11-30-2015,58.39355,65,47.0,4.48668,60.0,47.553998928948,47.454962485500005,48.148217589636005,58.12,47.966650776648,3.51351,31,TXN
12-01-2015,58.39355,65,47.0,4.48668,60.0,47.430203374638005,47.388938189868,48.569122474290005,58.31,48.123458478774005,3.51351,31,TXN
12-02-2015,58.39355,65,47.0,4.48668,60.0,48.03267507228001,47.405444263776,48.139964552682,57.55,47.49622767027,3.51351,31,TXN
12-03-2015,58.39355,65,47.0,4.48668,60.0,47.842855222338,47.141347081248,48.04893355507939,57.69,47.611770187626,3.51351,31,TXN
12-04-2015,58.39355,65,47.0,4.48668,60.0,47.471468559408,47.446709448546,48.659905880784,58.88,48.593881585152005,3.51351,31,TXN
12-07-2015,58.39355,65,47.0,4.48668,60.0,48.52785728952,47.958397739694,48.552616400382,58.35,48.15647062659,3.51351,31,TXN
12-08-2015,58.39355,65,47.0,4.48668,60.0,47.669541446304,47.058816711708005,47.793337000614,57.67,47.595264113718,3.51351,31,TXN
12-09-2015,58.39355,65,47.0,4.48668,60.0,47.454962485500005,46.456345014066,47.595264113718,56.76,46.844237750904,3.51351,31,TXN
12-10-2015,58.39355,65,47.0,4.48668,60.0,47.025804563892,46.736948270502005,47.430203374638005,56.93,46.984539379122005,3.51351,31,TXN
12-11-2015,58.39355,65,47.0,4.48668,60.0,46.332549459756,46.29953731194,46.840111232427006,56.21,46.390320718434005,3.51351,31,TXN
12-14-2015,58.39355,65,47.0,4.48668,60.0,46.588393605330005,46.076705314182,46.811225603088,56.22,46.398573755388,3.51351,31,TXN
