 Date,LIN Price Target,LIN Price Target - High,LIN Price Target - Low,LIN Price Target - StdDev,LIN Price Target - Median,LIN Open,LIN Low,LIN High,LIN Close,LIN Adj. Close,LIN Rating,LIN Price Target - #,Ticker
10-09-2014,142.2381,155,125.0,7.60892,143.0,105.712170352674,103.011370869853,105.91536529809,121.98,103.273831007682,3.75,21,LIN
10-10-2014,142.2381,155,125.0,7.60892,143.0,103.079102518325,101.93613095036,103.510891777334,120.77,102.249389824543,3.75,21,LIN
10-13-2014,142.2381,155,125.0,7.60892,143.0,102.4441183139,100.505299876389,102.91400662517452,118.81,100.589964436979,3.75,21,LIN
10-14-2014,142.2381,155,125.0,7.60892,143.0,101.00482078387,100.716961277864,102.681179083552,120.19,101.758335373121,3.75,21,LIN
10-15-2014,142.2381,155,125.0,7.60892,143.0,100.598430893038,99.328462484188,102.918239853204,121.39,102.774310100201,3.75,21,LIN
10-16-2014,142.2381,155,125.0,7.60892,143.0,101.716003092826,101.68213726859,104.272872822644,122.36,103.595556337924,3.75,21,LIN
10-17-2014,142.2381,155,125.0,7.60892,143.0,104.027345596933,103.993479772697,105.542841231494,124.11,105.077186148249,3.75,21,LIN
10-20-2014,142.2381,155,125.0,7.60892,143.0,104.442201943824,104.408336119588,106.364087469217,125.51,106.262489996509,3.75,21,LIN
10-21-2014,142.2381,155,125.0,7.60892,143.0,107.041403953937,106.279422908627,108.49509445926728,127.57,108.006579944663,3.75,21,LIN
10-22-2014,142.2381,155,125.0,7.60892,143.0,108.650030605147,107.507059037182,108.937890111153,127.01,107.532458405359,3.75,21,LIN
10-23-2014,142.19048,155,125.0,7.68188,143.0,108.514567308203,106.965205849406,108.658497061206,126.58,107.168400794822,3.75,21,LIN
10-24-2014,142.19048,155,125.0,7.68188,143.0,107.109135602409,107.032937497878,108.3706375552,127.72,108.133576785548,3.75,21,LIN
10-27-2014,142.0,155,125.0,7.55929,143.0,106.880541288816,105.788368457205,107.422394476592,125.51,106.262489996509,3.75,21,LIN
10-28-2014,141.52381,155,125.0,7.66948,143.0,106.965205849406,106.033895682916,107.507059037182,125.7,106.42335266163,3.75,21,LIN
10-29-2014,140.90476,155,125.0,7.89759,141.0,103.578623425806,103.273831007682,105.822234281441,122.61,103.807217739399,3.75,21,LIN
10-30-2014,139.33333,155,123.0,8.35711,140.0,103.587089881865,102.99443795773502,104.704662081653,122.67,103.858016475753,3.75,21,LIN
10-31-2014,138.6,155,123.0,8.45813,140.0,105.170317164898,104.3787035233815,106.685812799459,125.99,106.668879887341,3.69565,20,LIN
11-03-2014,138.15,152,123.0,8.01421,139.0,106.84667546458,104.81472601042,106.93134002517,124.42,105.339646286078,3.69565,20,LIN
11-04-2014,138.15,152,123.0,8.01421,139.0,105.339646286078,104.64539688924,105.788368457205,124.27,105.212649445193,3.69565,20,LIN
11-05-2014,138.15,152,123.0,8.01421,139.0,105.81376782538202,105.331179830019,106.567282414633,125.77,106.482617854043,3.69565,20,LIN
11-06-2014,138.15,152,123.0,8.01421,139.0,106.304822276804,106.033895682916,107.236132443294,126.57,107.159934338763,3.69565,20,LIN
11-07-2014,138.15,152,123.0,8.01421,139.0,107.447793844769,106.643480519164,107.498592581123,126.67,107.244598899353,3.69565,20,LIN
11-10-2014,138.15,152,123.0,8.01421,139.0,107.261531811471,106.220157716214,107.286931179648,126.37,106.990605217583,3.69565,20,LIN
11-11-2014,138.15,152,123.0,8.01421,139.0,107.049870409996,106.889007744875,107.5239919493,126.7,107.26999826753,3.69565,20,LIN
11-12-2014,138.15,152,123.0,8.01421,139.0,106.702745711577,106.431819117689,107.515525493241,126.23,106.872074832757,3.69565,20,LIN
11-13-2014,138.15,152,123.0,8.01421,139.0,107.219199531176,106.626547607046,107.447793844769,126.73,107.295397635707,3.69565,20,LIN
11-14-2014,138.15,152,123.0,8.01421,139.0,107.540924861418,106.347154557099,107.540924861418,125.86,106.558815958574,3.69565,20,LIN
11-17-2014,138.15,152,123.0,8.01421,139.0,106.694279255518,106.491084310102,107.329263459943,126.26,106.897474200934,3.69565,20,LIN
11-18-2014,138.15,152,123.0,8.01421,139.0,107.151467882704,106.736611535813,108.565366044557,127.83,108.226707802197,3.69565,20,LIN
11-19-2014,138.15,152,123.0,8.01421,139.0,108.345238187023,107.94731475225,108.768560989973,128.26,108.590765412734,3.69565,20,LIN
11-20-2014,138.15,152,123.0,8.01421,139.0,108.108177417371,107.972714120427,109.318880633808,128.82,109.064886952038,3.69565,20,LIN
11-21-2014,138.15,152,123.0,8.01421,139.0,109.936931926115,109.928465470056,111.062970581962,130.55,110.52958385024502,3.69565,20,LIN
11-24-2014,138.15,152,123.0,8.01421,139.0,110.673513603248,109.513609123165,110.724312339602,129.48,109.623673051932,3.69565,20,LIN
11-25-2014,138.15,152,123.0,8.01421,139.0,109.632139507991,108.853225550563,110.004663574587,128.65,108.92095719903502,3.69565,20,LIN
11-26-2014,138.15,152,123.0,8.01421,139.0,108.86169200662202,108.62463123697002,109.987730662469,129.88,109.962331294292,3.69565,20,LIN
11-28-2014,138.15,152,123.0,8.01421,139.0,110.444919289655,108.489167940026,110.69044651536602,128.38,108.692362885442,3.69565,20,LIN
12-01-2014,138.65,152,123.0,8.41591,139.0,108.294439450669,107.473193212946,108.633097693029,127.56,107.998113488604,3.69565,20,LIN
12-02-2014,138.65,152,123.0,8.41591,139.0,108.218241346138,107.938848296191,108.78549390209102,128.45,108.751628077855,3.69565,20,LIN
12-03-2014,138.65,152,123.0,8.41591,139.0,108.726099526728,108.2836046394,110.547136178424,129.7,110.36843632007998,3.69565,20,LIN
12-04-2014,138.65,152,123.0,8.41591,139.0,110.32588873476,109.60257978432,110.504588593104,129.51,110.206755495864,3.69565,20,LIN
12-05-2014,138.65,152,123.0,8.41591,139.0,110.062093705776,109.90041288156,110.487569558976,129.53,110.223774529992,3.69565,20,LIN
12-08-2014,138.65,152,123.0,8.41591,139.0,110.01954612045598,108.802685180304,110.04507467164798,128.07,108.981385038648,3.69565,20,LIN
12-09-2014,138.65,152,123.0,8.41591,139.0,108.79417566323998,108.0032160521412,108.989894555712,127.7,108.66653290728,3.69565,20,LIN
12-10-2014,138.65,152,123.0,8.41591,139.0,108.658023390216,106.641267846048,108.675042424344,125.6,106.87953432384,3.69565,20,LIN
12-11-2014,138.65,152,123.0,8.41591,139.0,107.041215148056,107.024196113928,108.292114156464,126.26,107.441162450064,3.69565,20,LIN
12-12-2014,138.65,152,123.0,8.41591,139.0,106.343434748808,105.279745115808,106.854005772648,123.72,105.279745115808,3.69565,20,LIN
12-15-2014,138.65,152,123.0,8.41591,139.0,105.892430344416,104.956383467376,106.181753924592,123.91,105.441425940024,3.69565,20,LIN
12-16-2014,138.65,152,123.0,8.41591,139.0,104.15648886336,103.782070112544,107.39010534768,123.27,104.896816847928,3.69565,20,LIN
12-17-2014,138.65,152,123.0,8.41591,139.0,105.64565434956,105.398878354704,107.866638303264,126.48,107.628371825472,3.69565,20,LIN
12-18-2014,138.65,152,123.0,8.41591,139.0,108.2836046394,108.11341429812,111.023669134008,130.45,111.00665009988,3.69565,20,LIN
12-19-2014,138.65,152,123.0,8.41591,139.0,111.108764304648,110.164207910544,111.30448319712,130.05,110.66626941732,3.69565,20,LIN
12-22-2014,138.65,152,123.0,8.41591,139.0,110.547136178424,110.28334114944,111.77250663564,131.34,111.763997118576,3.69565,20,LIN
12-23-2014,138.65,152,123.0,8.41591,139.0,112.07033973288,111.840582772152,112.751101098,132.09,112.402210898376,3.69565,20,LIN
12-24-2014,138.65,152,123.0,8.41591,139.0,112.5383631714,112.04481118168798,112.62345834204,131.74,112.104377801136,3.69565,20,LIN
12-26-2014,138.65,152,123.0,8.41591,139.0,112.49581558607998,112.04481118168798,113.13402936587998,132.23,112.52134413727198,3.69565,20,LIN
12-29-2014,138.65,152,123.0,8.41591,139.0,112.215001522968,112.07033973288,112.87874385396,132.32,112.597929790848,3.69565,20,LIN
12-30-2014,138.65,152,123.0,8.41591,139.0,112.24053007416,111.649118638212,112.542617929932,131.34,111.763997118576,3.69565,20,LIN
12-31-2014,138.65,152,123.0,8.41591,139.0,111.925677942792,110.249303081184,112.07033973288,129.56,110.249303081184,3.69565,20,LIN
01-02-2015,138.65,152,123.0,8.41591,139.0,110.317379217696,109.64512736964,110.810931207408,129.95,110.58117424667998,3.69565,20,LIN
01-05-2015,138.65,152,123.0,8.41591,139.0,109.61959881844798,107.313519694104,109.82272099076566,126.52,107.662409893728,3.69565,20,LIN
01-06-2015,139.15,152,123.0,8.18092,140.0,107.39010534768,106.21579199284798,108.087885746928,124.9,106.28386812936,3.69565,20,LIN
01-07-2015,139.55,152,123.0,8.0652,140.0,107.109291284568,106.5817012266,107.77303361556,126.3,107.47520051832,3.69565,20,LIN
01-08-2015,139.55,152,123.0,8.0652,140.0,108.828213731496,108.2631817984464,109.653636886704,128.38,109.245180067632,3.69565,20,LIN
01-09-2015,139.55,152,123.0,8.0652,140.0,109.64512736964,107.6453908596,109.64512736964,126.65,107.77303361556,3.69565,20,LIN
01-12-2015,139.55,152,123.0,8.0652,140.0,107.875147820328,106.675305914304,108.334661741784,126.37,107.534767137768,3.69565,20,LIN
01-13-2015,139.55,152,123.0,8.0652,140.0,107.98577154216,106.02858261744,108.48783304893598,125.5,106.7944391532,3.69565,20,LIN
01-14-2015,139.55,152,123.0,8.0652,140.0,104.905326364992,104.83725022848,106.3689633,124.59,106.020073100376,3.69565,20,LIN
01-15-2015,139.55,152,123.0,8.0652,140.0,106.3689633,105.85839227616,107.407124381808,124.47,105.917958895608,3.69565,20,LIN
01-16-2015,139.45,152,123.0,8.09614,140.0,105.917958895608,104.258603068128,106.096658753952,123.53,105.118064291592,3.69565,20,LIN
01-20-2015,139.45,152,123.0,8.09614,140.0,105.407387871768,105.228688013424,106.658286880176,124.91,106.292377646424,3.69565,20,LIN
01-21-2015,138.65,152,123.0,8.07635,140.0,106.00305406624798,105.586087730112,107.17736742108,125.67,106.939100943288,3.69565,20,LIN
01-22-2015,138.65,152,123.0,8.07635,140.0,107.77303361556,106.939100943288,108.658023390216,127.46,108.462304497744,3.69565,20,LIN
01-23-2015,138.65,152,123.0,8.07635,140.0,108.436775946552,107.466691001256,108.530380634256,126.34,107.509238586576,3.69565,20,LIN
01-26-2015,139.0,152,123.0,8.228,140.0,105.13508332572,105.13508332572,106.854005772648,124.52,105.960506480928,3.6087,20,LIN
01-27-2015,139.0,152,123.0,8.228,140.0,104.58196471656,104.241584034,106.054111168632,123.2,104.83725022848,3.6087,20,LIN
01-28-2015,138.45,152,120.0,8.69181,140.0,105.679692417816,104.32667920464,108.351680775912,122.63,104.35220775583198,3.6087,20,LIN
01-29-2015,137.45,152,120.0,8.87961,138.5,104.692588438392,102.258866558088,104.862778779672,121.45,103.34808474228,3.6087,20,LIN
01-30-2015,137.3,152,120.0,8.86059,137.0,102.046128631488,102.046128631488,103.83312721492798,120.59,102.616266274776,3.6087,20,LIN
02-02-2015,136.75,152,120.0,9.08226,136.5,103.033232610912,102.012090563232,104.267112585192,122.22,104.003317556208,3.6087,20,LIN
02-03-2015,136.6,152,120.0,9.21629,136.5,105.13508332572,104.088412726848,105.330802218192,123.48,105.075516706272,3.6087,20,LIN
02-04-2015,136.6,152,120.0,9.21629,136.5,104.343698238768,104.207545965744,105.279745115808,122.71,104.420283892344,3.6087,20,LIN
02-05-2015,136.6,152,120.0,9.21629,136.5,105.211668979296,104.36922678996,106.079639719824,124.61,106.037092134504,3.6087,20,LIN
02-06-2015,136.6,152,120.0,9.21629,136.5,105.64565434956,105.47546400828,107.117800801632,125.25,106.5817012266,3.6087,20,LIN
02-09-2015,136.6,152,120.0,9.21629,136.5,106.3689633,106.02858261744,106.956119977416,125.04,106.403001368256,3.6087,20,LIN
02-10-2015,136.6,152,120.0,9.21629,136.5,106.573191709536,105.934977929736,106.845496255584,124.91,106.292377646424,3.6087,20,LIN
02-11-2015,136.6,152,120.0,9.21629,136.5,106.292377646424,105.43291642296,106.420020402384,124.35,105.81584469084,3.6087,20,LIN
02-12-2015,136.6,152,120.0,9.21629,136.5,106.3689633,106.173244407528,106.83698673852,125.36,106.675305914304,3.6087,20,LIN
02-13-2015,136.6,152,120.0,9.21629,136.5,106.7944391532,106.65837197534664,108.053847678672,126.89,107.977262025096,3.6087,20,LIN
02-17-2015,136.6,152,120.0,9.21629,136.5,107.790052649688,107.364576796488,108.9218184192,127.45,108.45379498068,3.6087,20,LIN
02-18-2015,136.6,152,120.0,9.21629,136.5,108.445285463616,107.653900376664,108.726099526728,127.63,108.606966287832,3.6087,20,LIN
02-19-2015,136.6,152,120.0,9.21629,136.5,108.598456770768,108.036828644544,109.976998535136,128.86,109.653636886704,3.6087,20,LIN
02-20-2015,136.6,152,120.0,9.21629,136.5,109.64512736964,108.436775946552,110.1982459788,129.31,110.036565154584,3.6087,20,LIN
02-23-2015,136.6,152,120.0,9.21629,136.5,109.738732057344,109.04095165809598,110.15569839347998,128.39,109.25368958469598,3.6087,20,LIN
02-24-2015,136.6,152,120.0,9.21629,136.5,109.415370408912,108.904799385072,109.662146403768,128.38,109.245180067632,3.6087,20,LIN
02-25-2015,136.6,152,120.0,9.21629,136.5,109.202632482312,109.143065862864,109.7727701256,128.59,109.423879925976,3.6087,20,LIN
02-26-2015,135.89474,152,120.0,8.91418,136.0,109.185613448184,108.628240080492,109.721713023216,127.9,108.83672324856,3.59091,19,LIN
02-27-2015,135.89474,152,120.0,8.91418,136.0,108.904799385072,108.692061458472,109.449408477168,127.9,108.83672324856,3.59091,19,LIN
03-02-2015,135.89474,152,120.0,8.91418,136.0,108.870761316816,108.589947253704,110.94708348043198,130.28,110.861988309792,3.63636,19,LIN
03-03-2015,135.89474,152,120.0,8.91418,136.0,110.470550524848,109.704693989088,110.513098110168,129.05,109.81531771092,3.63636,19,LIN
03-04-2015,135.89474,152,120.0,8.91418,136.0,109.691242264866,108.3067315387208,109.888051576988,127.72,109.289066714008,3.63636,19,LIN
03-05-2015,135.42105,152,120.0,9.2356,136.0,109.460205246288,108.6729679978,109.59711607211202,127.74,109.306180567236,3.63636,19,LIN
03-06-2015,135.42105,152,120.0,9.2356,136.0,108.219450887258,107.954186162224,108.71575263087,126.29,108.065426208206,3.63636,19,LIN
03-09-2015,135.42105,152,120.0,9.2356,136.0,108.091096988048,107.765933776716,108.510386392134,126.25,108.03119850175,3.63636,19,LIN
03-10-2015,135.42105,152,120.0,9.2356,136.0,107.13272120728,106.123003866828,107.466441345226,124.36,106.413939371704,3.63636,19,LIN
03-11-2015,135.42105,152,120.0,9.2356,136.0,106.413939371704,106.200016206354,107.235404326648,124.22,106.294142399108,3.63636,19,LIN
03-12-2015,135.42105,152,120.0,9.2356,136.0,106.66209024351,106.4772606286476,107.586238317822,125.63,107.500669051682,3.63636,19,LIN
03-13-2015,135.42105,152,120.0,9.2356,136.0,107.21829047342,105.327209691726,107.30385973956,123.8,105.93475148132,3.63636,19,LIN
03-16-2015,135.42105,152,120.0,9.2356,136.0,107.423656712156,105.4761002148096,107.43221363877,124.24,106.311256252336,3.63636,19,LIN
03-17-2015,135.42105,152,120.0,9.2356,136.0,106.02032074746,104.407340080721,106.097333086986,122.82,105.096172673148,3.63636,19,LIN
03-18-2015,135.26316,152,120.0,9.40236,136.0,104.52285859001,103.863975240732,107.3894290057,124.81,106.799001069334,3.63636,19,LIN
03-19-2015,135.26316,152,120.0,9.40236,136.0,105.968979187776,104.3945046908,106.294142399108,122.01,104.403061617414,3.63636,19,LIN
03-20-2015,135.26316,152,120.0,9.40236,136.0,103.393344276962,102.417854642966,105.404222031252,121.92,104.326049277888,3.63636,19,LIN
03-23-2015,135.26316,152,120.0,9.40236,136.0,104.326049277888,104.077898406082,104.73678175536,121.98,104.377390837572,3.63636,19,LIN
03-24-2015,135.26316,152,120.0,9.40236,136.0,104.103569185924,104.000886066556,105.12184345299,121.55,104.00944299317,3.63636,19,LIN
03-25-2015,135.26316,152,120.0,9.40236,136.0,104.197695378678,102.931270239806,104.527137053317,120.3,102.93982716642,3.63636,19,LIN
03-26-2015,135.26316,152,120.0,9.40236,136.0,102.845700973666,102.734460927684,103.436128910032,120.51,103.119522625314,3.63636,19,LIN
03-27-2015,135.26316,152,120.0,9.40236,136.0,102.922713313192,102.721625537763,103.48738490044984,120.16,102.820030193824,3.63636,19,LIN
03-30-2015,135.26316,152,120.0,9.40236,136.0,103.564482809242,103.23931959791,104.35172005773,121.52,103.983772213328,3.63636,19,LIN
03-31-2015,135.26316,152,120.0,9.40236,136.0,103.727064414908,103.264990377752,104.112126112538,120.74,103.316331937436,3.63636,19,LIN
04-01-2015,135.26316,152,120.0,9.40236,136.0,103.179421111612,102.46919620265,103.684279781838,121.01,103.547368956014,3.63636,19,LIN
04-02-2015,135.26316,152,120.0,9.40236,136.0,103.23931959791,102.948384093034,104.873692581184,122.27,104.625541709378,3.63636,19,LIN
04-06-2015,135.26316,152,120.0,9.40236,136.0,104.659769415834,104.172024598836,105.241640425586,122.26,104.616984782764,3.63636,19,LIN
04-07-2015,135.26316,152,120.0,9.40236,136.0,104.462960103712,104.462960103712,105.541132857076,122.77,105.053388040078,3.63636,19,LIN
04-08-2015,135.26316,152,120.0,9.40236,136.0,105.027717260236,104.411618544028,105.438449737708,122.36,104.702554048904,3.63636,19,LIN
04-09-2015,135.31579,152,120.0,9.3699,136.0,104.916477214254,104.539972443238,105.2501973522,122.57,104.882249507798,3.63636,19,LIN
04-10-2015,135.31579,152,120.0,9.3699,136.0,105.2501973522,103.953822970179,105.2501973522,122.36,104.702554048904,3.63636,19,LIN
04-13-2015,135.31579,152,120.0,9.3699,136.0,104.813794094886,103.650052075382,105.010603407008,121.22,103.727064414908,3.63636,19,LIN
04-14-2015,135.15789,152,120.0,9.43266,136.0,103.79551982782,103.051067212402,104.124961502459,121.0,103.5388120294,3.63636,19,LIN
04-15-2015,135.15789,152,120.0,9.43266,136.0,104.035113773012,103.70995056168,104.676883269062,121.5,103.9666583601,3.63636,19,LIN
04-16-2015,135.15789,152,120.0,9.43266,136.0,103.940987580258,103.247876524524,104.291821571432,121.24,103.744178268136,3.63636,19,LIN
04-17-2015,135.15789,152,120.0,9.43266,136.0,103.016839505946,102.730182464377,103.478913543102,120.45,103.06818106563,3.63636,19,LIN
04-20-2015,135.15789,152,120.0,9.43266,136.0,103.983772213328,103.470356616488,104.55682958866758,122.0,104.3945046908,3.63636,19,LIN
04-21-2015,135.15789,152,120.0,9.43266,136.0,104.505744736782,103.598710515698,104.753895608588,121.23,103.735621341522,3.63636,19,LIN
04-22-2015,135.15789,152,120.0,9.43266,136.0,103.804076754434,102.948384093034,104.043670699626,121.26,103.761292121364,3.63636,19,LIN
04-23-2015,135.15789,152,120.0,9.43266,136.0,103.932430653644,103.5388120294,104.753895608588,121.86,104.274707718204,3.63636,19,LIN
04-24-2015,135.15789,152,120.0,9.43266,136.0,104.377390837572,103.92387372703,104.8223510215,122.46,104.788123315044,3.63636,19,LIN
04-27-2015,135.15789,152,120.0,9.43266,136.0,104.8223510215,104.368833910958,105.874852995022,123.59,105.755056022426,3.63636,19,LIN
04-28-2015,135.15789,152,120.0,9.43266,136.0,105.387108178024,104.60842785615,106.054548453916,122.79,105.070501893306,3.63636,19,LIN
04-29-2015,135.05263,152,120.0,9.46725,136.0,102.683119368,102.520537762334,106.953025748386,124.69,106.696317949966,3.63636,19,LIN
04-30-2015,134.89474,152,120.0,9.39146,136.0,106.259914692652,103.739899804829,106.36259781202,121.93,104.334606204502,3.63636,19,LIN
05-01-2015,134.89474,152,120.0,9.39146,136.0,104.60842785615,104.462960103712,105.814954508724,122.75,105.03627418685,3.63636,19,LIN
05-04-2015,134.21053,152,120.0,9.08775,136.0,105.258754278814,104.428732397256,105.54968978369,122.27,104.625541709378,3.63636,19,LIN
05-05-2015,133.84211,152,120.0,9.38792,136.0,104.805237168272,103.136636478542,105.104729599762,120.91,103.461799689874,3.63636,19,LIN
05-06-2015,133.63158,152,120.0,9.64753,136.0,104.189138452064,102.203931477616,104.360276984344,119.85,102.55476546879,3.63636,19,LIN
05-07-2015,133.63158,152,120.0,9.64753,136.0,102.195374551002,101.947223679196,103.564482809242,120.77,103.342002717278,3.63636,19,LIN
05-08-2015,133.63158,152,120.0,9.64753,136.0,104.454403177098,103.461799689874,104.599870929536,121.02,103.555925882628,3.63636,19,LIN
05-11-2015,133.63158,152,120.0,9.64753,136.0,103.290661157594,101.801755926758,103.62438129554,119.15,101.95578060581,3.63636,19,LIN
05-12-2015,133.63158,152,120.0,9.64753,136.0,101.690515880776,100.509660008044,101.690515880776,117.84,100.834823219376,3.63636,19,LIN
05-13-2015,133.63158,152,120.0,9.64753,136.0,100.817709366148,100.278622989466,101.177100283936,117.81,100.809152439534,3.63636,19,LIN
05-14-2015,133.63158,152,120.0,9.64753,136.0,101.622060467864,101.245555696848,103.28210423098,120.61,103.205091891454,3.63636,19,LIN
05-15-2015,133.63158,152,120.0,9.64753,136.0,102.914156386578,102.914156386578,105.310095838498,122.4,104.73678175536,3.63636,19,LIN
05-18-2015,133.63158,152,120.0,9.64753,136.0,104.411618544028,103.658609001996,104.591314002922,121.85,104.26615079159,3.63636,19,LIN
05-19-2015,133.63158,152,120.0,9.64753,136.0,104.291821571432,103.316331937436,104.291821571432,121.33,103.821190607662,3.63636,19,LIN
05-20-2015,133.63158,152,120.0,9.64753,136.0,104.206252305292,103.5388120294,104.69399712229,121.48,103.949544506872,3.63636,19,LIN
05-21-2015,133.63158,152,120.0,9.64753,136.0,103.821190607662,103.598710515698,104.283264644818,121.86,104.274707718204,3.63636,19,LIN
05-22-2015,133.63158,152,120.0,9.64753,136.0,104.13779689238,103.675722855224,104.65121248922,122.01,104.403061617414,3.63636,19,LIN
05-26-2015,133.63158,152,120.0,9.64753,136.0,103.727064414908,103.427571983418,104.120683039152,121.67,104.112126112538,3.63636,19,LIN
05-27-2015,133.63158,152,120.0,9.64753,136.0,103.735621341522,103.256433451138,104.082176869389,121.53,103.992329139942,3.63636,19,LIN
05-28-2015,133.63158,152,120.0,9.64753,136.0,103.786962901206,103.66716592861,105.044831113464,122.75,105.03627418685,3.63636,19,LIN
05-29-2015,133.63158,152,120.0,9.64753,136.0,104.873692581184,104.599870929536,105.532575930462,122.86,105.130400379604,3.63636,19,LIN
06-01-2015,133.63158,152,120.0,9.64753,136.0,105.258754278814,104.22336615852,105.327209691726,122.46,104.788123315044,3.63636,19,LIN
06-02-2015,133.63158,152,120.0,9.64753,136.0,104.719667902132,104.13779689238,104.976375700552,122.54,104.856578727956,3.63636,19,LIN
06-03-2015,133.63158,152,120.0,9.64753,136.0,104.92113234026,104.92113234026,105.712989942828,122.82,105.712989942828,3.63636,19,LIN
06-04-2015,133.45,152,120.0,9.4365,133.5,104.06041755486,104.06041755486,105.127703888756,121.38,104.473560651852,3.6087,20,LIN
06-05-2015,133.45,152,120.0,9.4365,133.5,104.06041755486,103.776381675678,104.783417974596,121.38,104.473560651852,3.6087,20,LIN
06-08-2015,133.45,152,120.0,9.4365,133.5,104.473560651852,104.23256051194,104.989989523092,121.79,104.826453713866,3.6087,20,LIN
06-09-2015,133.45,152,120.0,9.4365,133.5,104.946953783822,104.66291790464,105.26541825442,121.96,104.972775227384,3.6087,20,LIN
06-10-2015,133.45,152,120.0,9.4365,133.5,105.56666842931,105.033025262362,105.91680720401072,123.01,105.876525752054,3.6087,20,LIN
06-11-2015,133.45,152,120.0,9.4365,133.5,106.022847265572,105.583882725018,106.21220451836,123.24,106.074490152696,3.6087,20,LIN
06-12-2015,133.45,152,120.0,9.4365,133.5,106.014240117718,105.60970416858,106.134740187674,123.18,106.022847265572,3.6087,20,LIN
06-15-2015,133.45,152,120.0,9.4365,133.5,105.213775367296,104.258381955502,105.471989802916,121.22,104.335846286188,3.6087,20,LIN
06-16-2015,133.45,152,120.0,9.4365,133.5,104.215346216232,104.18952477267,104.852275157428,121.74,104.783417974596,3.6087,20,LIN
06-17-2015,133.45,152,120.0,9.4365,133.5,105.101882445194,104.53381068683,105.756025682098,122.67,105.583882725018,3.6087,20,LIN
06-18-2015,133.45,152,120.0,9.4365,133.5,105.885132899908,105.489204098624,106.874954903118,123.79,106.547883284666,3.6087,20,LIN
06-19-2015,133.45,152,120.0,9.4365,133.5,106.547883284666,105.756025682098,106.565097580374,123.0,105.8679186042,3.6087,20,LIN
06-22-2015,133.45,152,120.0,9.4365,133.5,106.2982759969,105.8679186042,106.42738321471,123.35,106.16916877909,3.6087,20,LIN
06-23-2015,133.45,152,120.0,9.4365,133.5,106.151954483382,105.36879010014654,106.41008284752348,123.5,106.2982759969,3.6087,20,LIN
06-24-2015,133.45,152,120.0,9.4365,133.5,106.031454413426,104.817846566012,106.031454413426,122.49,105.428954063646,3.6087,20,LIN
06-25-2015,133.45,152,120.0,9.4365,133.5,105.52363269004,104.852275157428,105.592489872872,122.21,105.187953923734,3.6087,20,LIN
06-26-2015,133.45,152,120.0,9.4365,133.5,104.895310896698,104.421917764728,105.515025542186,121.58,104.645703608932,3.6087,20,LIN
06-29-2015,133.45,152,120.0,9.4365,133.5,103.957131780612,102.407845166892,104.38740310183346,119.3,102.68327389822,3.6087,20,LIN
06-30-2015,134.05263,152,120.0,9.29897,136.0,103.475131500788,102.407845166892,103.58702442289,119.55,102.89845259457,3.68182,19,LIN
07-01-2015,134.05263,152,120.0,9.29897,136.0,103.595631570744,102.433666610454,103.724738788554,119.28,102.666059602512,3.68182,19,LIN
07-02-2015,134.05263,152,120.0,9.29897,136.0,103.053381255942,101.805344817112,103.234131360876,118.9,102.33898798406,3.68182,19,LIN
07-06-2015,134.05263,152,120.0,9.29897,136.0,101.512701790076,101.04791580596,102.029130661316,117.86,101.443844607244,3.68182,19,LIN
07-07-2015,134.05263,152,120.0,9.29897,136.0,101.142594432354,100.479844047596,102.141023583418,118.5,101.9947020699,3.68182,19,LIN
07-08-2015,134.05263,152,120.0,9.29897,136.0,101.538523233638,99.911772289232,101.538523233638,116.09,99.920379437086,3.68182,19,LIN
07-09-2015,134.05263,152,120.0,9.29897,136.0,101.065130101668,99.8429151064,101.271701650164,116.0,99.8429151064,3.68182,19,LIN
07-10-2015,134.05263,152,120.0,9.29897,136.0,100.849951405318,100.342129681932,101.331951685142,117.37,101.022094362398,3.68182,19,LIN
07-13-2015,134.05263,152,120.0,9.29897,136.0,101.831166260674,101.409416015828,102.089380696294,118.47,101.968880626338,3.68182,19,LIN
07-14-2015,134.05263,152,120.0,9.29897,136.0,101.900023443506,101.5643446772,102.734916785344,119.27,102.657452454658,3.68182,19,LIN
07-15-2015,134.0,152,120.0,9.33584,136.0,102.55416668041,101.90863059136,102.889845446716,118.69,102.158237879126,3.68182,19,LIN
07-16-2015,133.78947,152,120.0,9.46783,136.0,102.347595131914,101.504094642222,102.442273758308,118.21,101.745094782134,3.68182,19,LIN
07-17-2015,133.78947,152,120.0,9.46783,136.0,101.39220172012,100.290486794808,101.753701929988,117.01,100.712237039654,3.68182,19,LIN
07-20-2015,133.78947,152,120.0,9.46783,136.0,100.626165561114,100.083915246312,101.013487214544,116.71,100.454022604034,3.68182,19,LIN
07-21-2015,133.78947,152,120.0,9.46783,136.0,100.651987004676,98.947771729584,100.927415736004,115.4,99.32648623516,3.68182,19,LIN
07-22-2015,133.78947,152,120.0,9.46783,136.0,99.24041475662,98.827271659628,99.825700810692,115.15,99.11130753881,3.68182,19,LIN
07-23-2015,133.78947,152,120.0,9.46783,136.0,99.102700390956,98.491592893322,99.38665019865944,115.2,99.15434327808,3.68182,19,LIN
07-24-2015,133.78947,152,120.0,9.46783,136.0,98.956378877438,96.942306279602,99.3505862491512,112.98,97.243556454492,3.68182,19,LIN
