 Date,MDT Price Target,MDT Price Target - High,MDT Price Target - Low,MDT Price Target - StdDev,MDT Price Target - Median,MDT Open,MDT Low,MDT High,MDT Close,MDT Adj. Close,MDT Rating,MDT Price Target - #,Ticker
07-28-2014,71.0,85,57,6.00925,73.0,51.924809874087,51.602192766378,52.139887945893,62.76,51.916537640556,4.19048,18,MDT
07-29-2014,71.0,85,57,6.00925,73.0,52.024076676459,51.45329256282,52.098526778238,62.65,51.825543071715,4.19048,18,MDT
07-30-2014,71.0,85,57,6.00925,73.0,51.982715508804,51.486381496944,52.081982311176,62.58,51.767637436998,4.19048,18,MDT
07-31-2014,71.0,85,57,6.00925,73.0,51.527742664599,50.932141850367,51.577376065785,61.74,51.072769820394,4.19048,18,MDT
08-01-2014,71.0,85,57,6.00925,73.0,50.741880479154,50.50198570675499,51.23821449101399,61.48,50.857691748588,4.19048,18,MDT
08-04-2014,71.0,85,57,6.00925,73.0,51.006591952146,50.62606920972,51.775909670529,62.47,51.676642868157,4.19048,18,MDT
08-05-2014,71.0,85,57,6.00925,73.0,51.544287131661,50.977639134787495,52.040621143520994,61.99,51.279575658669,4.19048,18,MDT
08-06-2014,71.0,85,57,6.00925,73.0,50.54334687441,50.220729766701,51.130675455111,61.3,50.70879154503,4.19048,18,MDT
08-07-2014,71.0,85,57,6.00925,73.0,50.841147281526,50.195913066108,50.998319718614994,61.0,50.4606245391,4.19048,18,MDT
08-08-2014,71.0,85,57,6.00925,73.0,50.493713473224,50.2579548175905,51.511198197537,62.15,51.411931395165,4.19048,18,MDT
08-11-2014,71.0,85,57,6.00925,73.0,51.569103832254,51.296120125730994,51.792454137590994,62.07,51.345753526916994,4.19048,18,MDT
08-12-2014,71.0,85,57,6.00925,73.0,51.2878478922,51.163764389235,51.577376065785,62.21,51.461564796351,4.19048,18,MDT
08-13-2014,71.0,85,57,6.00925,73.0,51.734548502874,51.627009466971,52.512138454788,63.47,52.503866221257,4.19048,18,MDT
08-14-2014,71.0,85,57,6.00925,73.0,52.619677490691,52.503866221257,52.975383532524,63.73,52.718944293063,4.19048,18,MDT
08-15-2014,71.0,85,57,6.00925,73.0,52.545227388912,51.9289459908525,52.793394394842,63.25,52.321877083575,4.19048,18,MDT
08-18-2014,71.55556,85,57,5.98352,73.0,52.669310891877,52.297060382982,52.760305460718,63.47,52.503866221257,4.19048,18,MDT
08-19-2014,71.58824,85,57,6.11708,73.0,52.892661197214,52.346693784168,52.9960641163515,64.01,52.950566831931,4.15,17,MDT
08-20-2014,72.16667,85,58,5.76628,73.0,52.710672059532,52.503866221257,53.231822771984994,64.15,53.06637810136501,4.19048,18,MDT
08-21-2014,72.16667,85,58,5.76628,73.0,53.339361807888,53.01260858341349,53.455173077322,64.1,53.02501693370999,4.19048,18,MDT
08-22-2014,72.16667,85,58,5.76628,73.0,52.958839065462,52.541091272146495,53.27318393964,63.59,52.603133023629,4.19048,18,MDT
08-25-2014,72.16667,85,58,5.76628,73.0,52.884388963682994,52.56185457830931,53.008472466648,63.63,52.636221957753,4.19048,18,MDT
08-26-2014,72.16667,85,58,5.76628,73.0,52.760305460718,52.520410688319,52.884388963682994,63.52,52.545227388912,4.19048,18,MDT
08-27-2014,72.16667,85,58,5.76628,73.0,52.594860790098,52.2929242662165,52.702399826001,63.36,52.412871652416,4.19048,18,MDT
08-28-2014,72.16667,85,58,5.76628,73.0,52.388054951822994,52.164704646486,52.512138454788,63.12,52.214338047672,4.19048,18,MDT
08-29-2014,72.16667,85,58,5.76628,73.0,52.462505053602,52.164704646486,52.826483328966,63.85,52.818211095435,4.19048,18,MDT
09-02-2014,72.16667,85,58,5.76628,73.0,52.834755562496994,52.570044089505,52.92575013133799,63.91,52.867844496621,4.19048,18,MDT
09-03-2014,72.16667,85,58,5.76628,73.0,52.9422945984,52.900933430745,53.430356376729,64.31,53.198733837861,4.19048,18,MDT
09-04-2014,72.16667,85,58,5.76628,73.0,53.14082820314399,52.644494191284,53.388995209074,64.01,52.950566831931,4.19048,18,MDT
09-05-2014,72.33333,85,58,5.84998,73.0,53.033289167240994,52.677583125408,53.231822771984994,64.31,53.198733837861,4.19048,18,MDT
09-08-2014,72.33333,85,58,5.84998,73.0,53.27318393964,53.207006071392,53.76124571796899,64.77,53.579256580286994,4.19048,18,MDT
09-09-2014,72.33333,85,58,5.84998,73.0,53.612345514411,53.488262011446,54.522291202821,65.54,54.216218562174,4.19048,18,MDT
09-10-2014,72.10526,85,58,5.77558,73.0,54.40647993338699,54.216218562174,54.770458208751,65.97,54.571924604007,4.13636,19,MDT
09-11-2014,72.10526,85,58,5.77558,73.0,54.26585196335999,53.96805155624399,54.472657801635,65.74,54.38166323279399,4.13636,19,MDT
09-12-2014,72.10526,85,58,5.77558,73.0,54.104543409505496,53.712439540136096,54.423024400449,65.19,53.926690388589,4.13636,19,MDT
09-15-2014,72.10526,85,58,5.77558,73.0,53.976323789775,53.562712113225,54.108679526271,64.95,53.728156783845,4.13636,19,MDT
09-16-2014,72.10526,85,58,5.77558,73.0,53.628889981472994,53.298000640233,54.770458208751,66.19,54.753913741689,4.13636,19,MDT
09-17-2014,72.10526,85,58,5.77558,73.0,54.811819376406,54.01768495742999,54.86145277759199,65.98,54.580196837538,4.13636,19,MDT
09-18-2014,72.10526,85,58,5.77558,73.0,54.853180544061,54.629830238724,55.20888658589399,66.53,55.035169681743,4.13636,19,MDT
09-19-2014,72.10526,85,58,5.77558,73.0,55.399147957107,54.778730442282,55.514959226541,66.22,54.778730442282,4.13636,19,MDT
09-22-2014,72.10526,85,58,5.77558,73.0,54.555380136945,54.166585160988,54.671191406379,65.98,54.580196837538,4.13636,19,MDT
09-23-2014,72.10526,85,58,5.77558,73.0,52.520410688319,52.371510484761,53.488262011446,64.08,53.008472466648,4.13636,19,MDT
09-24-2014,72.10526,85,58,5.77558,73.0,53.00020023311699,52.172976880017,53.256639472578,63.77,52.752033227187,4.13636,19,MDT
09-25-2014,72.25,85,58,5.66458,73.0,52.752033227187,51.899993173494,53.207006071392,62.75,51.908265407025,4.17391,20,MDT
09-26-2014,72.25,85,58,5.66458,73.0,52.048893377052,51.850359772308,52.669310891877,63.34,52.396327185354,4.17391,20,MDT
09-29-2014,72.47368,85,58,5.725,73.0,51.83381530524599,51.70145956875,52.131615712362,62.54,51.734548502874,4.17391,19,MDT
09-30-2014,72.55,85,58,5.58995,73.5,52.1150712453,51.229942257483,52.1150712453,61.95,51.246486724545,4.16667,20,MDT
10-01-2014,72.55,85,58,5.58995,73.5,51.500038168740005,51.20907750112001,52.181717447164,62.47,51.932322589204006,4.16667,20,MDT
10-02-2014,72.55,85,58,5.58995,73.5,51.957262075,51.408593387488,52.49761760058,62.8,52.20665693296,4.16667,20,MDT
10-03-2014,72.8,85,58,5.80172,73.5,54.476150140396,53.860976157428006,54.713075255458,65.02,54.052178881864,4.16667,20,MDT
10-06-2014,72.8,85,58,5.80172,73.5,54.25169476823201,53.852662995496,54.376392197212,64.9,53.95242093868001,4.16667,20,MDT
10-07-2014,72.8,85,58,5.80172,73.5,53.52844968014801,53.07953893582,53.761218214244,63.94,53.154357393208,4.16667,20,MDT
10-08-2014,73.0,85,58,5.87367,74.0,53.10447842161601,53.07953893582,54.6590397029,65.73,54.64241337903601,4.16667,20,MDT
10-09-2014,72.94737,85,58,6.02166,74.0,54.318200063688,52.904962535248,54.53434227392,63.65,52.913275697180005,4.1304300000000005,19,MDT
10-10-2014,72.94737,85,58,6.02166,74.0,52.904962535248,52.788578268200006,53.989830167374,64.11,53.295681146052,4.1304300000000005,19,MDT
10-13-2014,72.94737,85,58,6.02166,74.0,53.12110474548,52.381233333532,53.22917585059601,63.06,52.422799143192,4.1304300000000005,19,MDT
10-14-2014,72.94737,85,58,6.02166,74.0,52.747012458540006,52.397859657396005,53.428691736964,63.51,52.796891430132,4.1304300000000005,19,MDT
10-15-2014,72.94737,85,58,6.02166,74.0,51.849190969884,49.737647839156,52.397859657396005,62.25,51.7494330267,4.1304300000000005,19,MDT
10-16-2014,72.94737,85,58,6.02166,74.0,51.1259458818,50.943056319296005,52.23990958068801,61.81,51.38365390169201,4.1304300000000005,19,MDT
10-17-2014,72.94737,85,58,6.02166,74.0,52.03208053238801,51.026187938616005,52.03208053238801,61.99,51.533290816468,4.1304300000000005,19,MDT
10-20-2014,72.94737,85,58,6.02166,74.0,51.691240893176,51.66630140738,53.262428498324,63.84,53.07122577388801,4.1304300000000005,19,MDT
10-21-2014,72.94737,85,58,6.02166,74.0,53.270741660256,53.187610040936,54.32651322562,64.98,54.018926234136,4.1304300000000005,19,MDT
10-22-2014,72.94737,85,58,6.02166,74.0,54.32651322562,53.727965566516,54.517715950056,64.66,53.752905052312,4.1304300000000005,19,MDT
10-23-2014,72.94737,85,58,6.02166,74.0,54.110371015388,54.08543152959201,54.767110808016,65.61,54.542655435852005,4.1304300000000005,19,MDT
10-24-2014,72.94737,85,58,6.02166,74.0,54.6590397029,54.57590808358001,55.36565846712,66.56,55.33240581939201,4.1304300000000005,19,MDT
10-27-2014,72.94737,85,58,6.02166,74.0,55.216021552344,54.459523816532005,55.448790086440006,66.26,55.08301096143201,4.1304300000000005,19,MDT
10-28-2014,72.94737,85,58,6.02166,74.0,55.132889933024,54.999879342112,55.3091289659824,66.51,55.29084000973201,4.1304300000000005,19,MDT
10-29-2014,72.94737,85,58,6.02166,74.0,55.28252684780001,55.058071475636005,55.997458773952005,67.04,55.73143759212801,4.1304300000000005,19,MDT
10-30-2014,72.94737,85,58,6.02166,74.0,55.556861191556,55.357345305188005,56.3216720893,67.43,56.05565090747601,4.1304300000000005,19,MDT
10-31-2014,72.94737,85,58,6.02166,74.0,56.704077538172,56.43805635634801,56.87117209300521,68.16,56.662511728512,4.1304300000000005,19,MDT
11-03-2014,72.94737,85,58,6.02166,74.0,56.62925908078401,56.180348336456,56.853714452948005,68.15,56.65419856658001,4.1304300000000005,19,MDT
11-04-2014,72.94737,85,58,6.02166,74.0,56.620945918852,56.022398259748,56.77058283362801,67.93,56.47130900407601,4.1304300000000005,19,MDT
11-05-2014,72.94737,85,58,6.02166,74.0,57.111422472840005,56.762269671696,57.369130492732005,68.7,57.111422472840005,4.1304300000000005,19,MDT
11-06-2014,72.94737,85,58,6.02166,74.0,57.244433063752005,56.92853291033601,57.44394895012,68.74,57.144675120568,4.1304300000000005,19,MDT
11-07-2014,72.94737,85,58,6.02166,74.0,57.111422472840005,56.35492473702801,57.244433063752005,68.1,56.61263275692,4.1304300000000005,19,MDT
11-10-2014,72.94737,85,58,6.02166,74.0,56.62925908078401,56.271793117708,57.1529882825,68.71,57.119735634772,4.1304300000000005,19,MDT
11-11-2014,72.94737,85,58,6.02166,74.0,57.119735634772,56.911906586472,57.635151674556,68.99,57.352504168868,4.1304300000000005,19,MDT
11-12-2014,72.94737,85,58,6.02166,74.0,56.98672504386,56.73733018590001,57.27768571148001,68.5,56.945159234200005,4.1304300000000005,19,MDT
11-13-2014,73.15789,85,58,6.25984,74.0,57.211180416024,57.078169825112,57.87623337058401,69.38,57.676717484216,4.1304300000000005,19,MDT
11-14-2014,73.15789,85,58,6.25984,74.0,57.743222779672,57.19455409216,57.768162265468,68.95,57.31925152114,4.1304300000000005,19,MDT
11-17-2014,73.15789,85,58,6.25984,74.0,57.169614606364,57.13636195863601,57.892859694448006,69.19,57.518767407508,4.1304300000000005,19,MDT
11-18-2014,73.68421,84,58,6.29162,74.0,57.68503064614801,57.219493577956,60.469939893368,72.47,60.245484521204006,4.08696,19,MDT
11-19-2014,77.94737,84,65,5.05208,80.0,60.079221282564,59.555492080848005,60.237171359272,71.76,59.65525002403201,4.0,19,MDT
11-20-2014,77.94737,84,65,5.05208,80.0,59.347663032548006,58.94031809788001,59.92958436778801,72.08,59.921271205856,4.0,19,MDT
11-21-2014,77.94737,84,65,5.05208,80.0,60.536445188824,59.962837015516,60.59463732234801,72.49,60.262110845068,4.0,19,MDT
11-24-2014,77.94737,84,65,5.05208,80.0,60.35355562632,60.112473930292005,60.64451629394001,72.93,60.62788997007601,4.0,19,MDT
11-25-2014,78.36842,84,65,4.95464,80.0,60.51150570302801,60.39512143598001,60.794153208716,72.79,60.51150570302801,4.0,19,MDT
11-26-2014,78.36842,84,65,4.95464,80.0,60.536445188824,60.48656621723201,61.14330600986,73.48,61.08511387633601,4.0,19,MDT
11-28-2014,78.36842,84,65,4.95464,80.0,61.45920616327601,61.209811305316,61.957995879196005,73.87,61.40932719168401,4.0,19,MDT
12-01-2014,78.36842,84,65,4.95464,80.0,61.026921742812,60.636203132008,61.65456546867801,73.87,61.40932719168401,4.0,19,MDT
12-02-2014,78.36842,84,65,4.95464,80.0,61.509085134868,61.50077197293601,62.165824927496,74.33,61.791732640556,4.0,19,MDT
12-03-2014,78.36842,84,65,4.95464,80.0,61.691974697372,61.633782563848,62.38196713772801,74.84,62.215703899088005,4.0,19,MDT
12-04-2014,78.36842,84,65,4.95464,80.0,62.215703899088005,61.08095729537,62.340401328068,73.94,61.467519325208,4.0,19,MDT
12-05-2014,78.63158,85,65,5.16273,80.0,61.417640353616,61.276316600772,62.43184610932,75.04,62.38196713772801,4.0,19,MDT
12-08-2014,78.63158,85,65,5.16273,80.0,62.19076441329201,61.94136955533201,62.606422509892006,74.79,62.17413808942801,4.0,19,MDT
12-09-2014,78.63158,85,65,5.16273,80.0,61.276316600772,61.20149814338401,62.165824927496,74.72,62.115945955904,4.0,19,MDT
12-10-2014,78.63158,85,65,5.16273,80.0,61.716914183168,60.85234534224001,61.999561688856005,73.23,60.877284828036,4.0,19,MDT
12-11-2014,78.63158,85,65,5.16273,80.0,61.24306395304401,61.14330600986,61.750166830896006,73.77,61.326195572364,4.0,19,MDT
12-12-2014,78.63158,85,65,5.16273,80.0,60.453313569504,60.270424007,61.284629762704,72.52,60.287050330864,4.0,19,MDT
12-15-2014,78.63158,85,65,5.16273,80.0,61.03523490474401,59.829826424604,61.11005336213201,71.99,59.846452748468,4.0,19,MDT
12-16-2014,78.63158,85,65,5.16273,80.0,58.85718647856,58.84056015469601,60.702708427464,71.34,59.306097222888006,4.0,19,MDT
12-17-2014,78.63158,85,65,5.16273,80.0,59.646936862100006,59.497299947324,60.496957669647,72.67,60.411747759844005,4.0,19,MDT
12-18-2014,78.63158,85,65,5.16273,80.0,61.29294292463601,61.018608580880006,62.08269330817601,74.63,62.041127498516,4.0,19,MDT
12-19-2014,78.63158,85,65,5.16273,80.0,62.066066984312,61.5173982968,62.348714490000006,74.62,62.03281433658401,4.0,19,MDT
12-22-2014,78.89474,85,65,5.34981,80.0,62.05775382238001,61.999561688856005,62.880756853648,75.57,62.822564720124,4.0,19,MDT
12-23-2014,78.89474,85,65,5.34981,80.0,62.80593839626,61.301256086568,62.897383177512005,73.77,61.326195572364,4.0,19,MDT
12-24-2014,78.89474,85,65,5.34981,80.0,61.417640353616,61.03523490474401,61.89149058374001,74.08,61.583903592256,4.0,19,MDT
12-26-2014,78.89474,85,65,5.34981,80.0,61.55896410646,61.11005336213201,61.700287859304005,73.61,61.193184981452006,4.0,19,MDT
12-29-2014,78.89474,85,65,5.34981,80.0,61.001982257016,60.844032180308005,61.45920616327601,73.69,61.259690276908,4.0,19,MDT
12-30-2014,78.89474,85,65,5.34981,80.0,61.30560269304,60.65448109581,61.464209235955,73.07,60.99673731999499,4.0,19,MDT
12-31-2014,78.89474,85,65,5.34981,80.0,61.17203928848,60.195356892635,61.564381789375,72.2,60.2704863077,4.0,19,MDT
01-02-2015,78.89474,85,65,5.34981,80.0,60.212052318205,59.61110047481285,60.929955617715,71.88,60.00335949858,4.0,19,MDT
01-05-2015,78.94737,85,65,5.38491,80.0,59.68614641275,59.343890188565005,59.969968647440005,71.58,59.75292811503,4.0,19,MDT
01-06-2015,79.10526,85,65,5.48582,80.0,60.103532052,59.160240507295,60.495874552895,71.22,59.45241045477,4.0,19,MDT
01-07-2015,79.10526,85,65,5.48582,80.0,59.86979609402,59.694494125535,61.0209456870715,73.0,60.9383033305,4.0,19,MDT
01-08-2015,79.10526,85,65,5.48582,80.0,61.53099093823499,61.53099093823499,62.42419620623,74.75,62.399153067875,4.0,19,MDT
01-09-2015,79.10526,85,65,5.48582,80.0,62.298980514455,61.88994258799,62.474282482940005,74.4,62.1069831204,4.0,19,MDT
01-12-2015,79.10526,85,65,5.48582,80.0,62.15706939710999,61.85655173685,62.39080535509,74.47,62.165417109895,4.0,19,MDT
01-13-2015,79.10526,85,65,5.48582,80.0,62.50767333408,60.5501346859975,62.933406686115,72.79,60.76300136201501,4.0,19,MDT
01-14-2015,79.10526,85,65,5.48582,80.0,59.92823008351501,59.611016997685,60.48752684010999,71.77,59.911534657945,4.0,19,MDT
01-15-2015,79.10526,85,65,5.48582,80.0,60.34561572276501,59.66945098718,60.445788276185,71.9,60.02005492415,4.0,19,MDT
01-16-2015,79.10526,85,65,5.48582,80.0,59.844752955664994,59.477453593125,60.813087638724994,72.76,60.73795822366,4.0,19,MDT
01-20-2015,79.10526,85,65,5.48582,80.0,60.88821705379,59.77805473051285,61.146996150125,72.2,60.2704863077,4.0,19,MDT
01-21-2015,79.10526,85,65,5.48582,80.0,60.00335949858,59.66945098718,61.13864843734,73.06,60.98838960721,4.0,19,MDT
01-22-2015,79.26316,85,65,5.55207,81.0,60.913260192145,60.913260192145,63.016883813965,75.48,63.008536101180006,4.0,19,MDT
01-23-2015,80.11111,85,65,5.00987,82.0,63.317401474224994,63.000188388395,64.602949243115,76.95,64.235649880575,4.0,18,MDT
01-26-2015,80.11111,85,65,5.00987,82.0,64.168868178295,62.591150461930006,64.218954455005,75.59,63.100360941815005,4.0,18,MDT
01-27-2015,80.94737,90,65,5.70755,82.0,62.62454131307,62.29063280167,63.117056367385,75.26,62.82488641991,4.0,19,MDT
01-28-2015,80.94737,90,65,5.70755,82.0,62.482630195724994,61.280559554685,63.033579239535,73.41,61.280559554685,4.0,19,MDT
01-29-2015,80.83333,90,65,5.84285,82.0,61.03847588392,60.195356892635,61.25551641633,73.01,60.946651043285,4.0,18,MDT
01-30-2015,80.94737,90,65,5.70755,82.0,60.804739925940005,59.44406274198499,60.87152162822,71.4,59.6026692849,4.0,19,MDT
02-02-2015,80.94737,90,65,5.70755,82.0,59.25206534793,59.193631358435,60.75465364923,72.76,60.73795822366,4.0,19,MDT
02-03-2015,80.94737,90,65,5.70755,82.0,61.33899354418,61.05517130949,62.449239344585,74.79,62.43254391901501,4.0,19,MDT
02-04-2015,80.94737,90,65,5.70755,82.0,62.315675940025,61.756379183430006,62.682975302565005,74.13,61.881594875205,4.0,19,MDT
02-05-2015,80.94737,90,65,5.70755,82.0,62.716366153705,62.36576221673499,62.99184067560999,75.32,62.87497269661999,4.0,19,MDT
02-06-2015,80.94737,90,65,5.70755,82.0,62.87497269661999,62.02350599255,63.1546210749175,74.47,62.165417109895,4.0,19,MDT
02-09-2015,80.94737,90,65,5.70755,82.0,61.99011514141,61.330645831395,62.24054652496,73.62,61.45586152317,4.0,19,MDT
02-10-2015,80.94737,90,65,5.70755,82.0,61.73968375785999,61.55603407659,62.65793216421,74.87,62.499325621295,4.0,19,MDT
02-11-2015,80.94737,90,65,5.70755,82.0,62.52436875965,61.8022916037475,62.758104717630005,74.39,62.098635407615,4.0,19,MDT
02-12-2015,81.21053,90,65,5.7727,83.0,62.449239344585,62.02350599255,62.64123673864,74.93,62.549411898005005,4.0,19,MDT
02-13-2015,81.36842,90,65,5.88674,83.0,62.15706939710999,61.547686363805,62.84158184548,75.26,62.82488641991,4.0,19,MDT
02-17-2015,82.0,90,72,5.03671,83.0,63.89339365639,63.718091687905,65.36259110655,78.07,65.17059371249499,4.04167,19,MDT
02-18-2015,84.31579,90,72,5.48733,85.0,65.112159723,65.087116584645,65.6130224901,78.5,65.52954536225,4.04167,19,MDT
02-19-2015,84.31579,90,72,5.48733,85.0,65.604674777315,64.986944031225,65.604674777315,78.13,65.220679989205,4.04167,19,MDT
02-20-2015,84.31579,90,72,5.48733,85.0,65.07876887185999,64.653035519825,65.7799767458,78.79,65.771629033015,4.04167,19,MDT
02-23-2015,84.63158,90,72,5.46,85.0,65.671456479595,65.671456479595,66.322578076825,79.25,66.155623821125,4.04167,19,MDT
02-24-2015,84.63158,90,72,5.46,85.0,66.038755842135,65.721542756305,66.12223296998499,79.02,65.96362642707,4.04167,19,MDT
02-25-2015,84.63158,90,72,5.46,85.0,65.96362642707,65.4836329419325,66.2808395129,78.63,65.638065628455,4.04167,19,MDT
02-26-2015,84.63158,90,72,5.46,85.0,65.72989046909,65.42561633807675,65.938583288715,78.81,65.788324458585,4.04167,19,MDT
02-27-2015,84.63158,90,72,5.46,85.0,65.554588500605,64.74486036046,65.74658589466,77.59,64.769903498815,4.04167,19,MDT
03-02-2015,84.63158,90,72,5.46,85.0,65.06207344629,64.84503291388,65.88014929922,78.83,65.805019884155,4.04167,19,MDT
03-03-2015,84.63158,90,72,5.46,85.0,65.7799767458,64.586253817545,65.93023557593,78.03,65.13720286135501,4.04167,19,MDT
03-04-2015,84.63158,90,72,5.46,85.0,64.74486036046,64.319127008425,65.504502223895,78.19,65.270766265915,4.04167,19,MDT
03-05-2015,84.63158,90,72,5.46,85.0,65.42937280883,65.14563405126785,65.91354015035999,78.5,65.52954536225,4.04167,19,MDT
03-06-2015,84.63158,90,72,5.46,85.0,65.112159723,63.801568815755004,65.37928653211999,76.48,63.843307379680006,4.04167,19,MDT
03-09-2015,84.63158,90,72,5.46,85.0,63.91843679474499,63.601223708915,64.37756099792,76.9,64.19391131665,4.04167,19,MDT
03-10-2015,84.63158,90,72,5.46,85.0,63.868350518035,63.309053761440005,63.99356620981,75.87,63.334096899795,4.04167,19,MDT
03-11-2015,84.63158,90,72,5.46,85.0,63.442617166,63.309053761440005,64.2773884445,76.05,63.484355729925,4.04167,19,MDT
03-12-2015,84.63158,90,72,5.46,85.0,63.350792325365,63.2756629103,64.135477327155,76.76,64.07704333766,4.04167,19,MDT
03-13-2015,84.63158,90,72,5.46,85.0,63.985218497025,63.34244461258,64.01026163538,76.47,63.834959666895,4.04167,19,MDT
03-16-2015,84.73684,90,72,5.48531,87.0,64.185563603865,64.168868178295,65.003639456795,77.67,64.836685201095,4.04167,19,MDT
03-17-2015,84.73684,90,72,5.48531,87.0,64.62799238147,63.786542932742,64.69477408375,76.72,64.04365248652,4.04167,19,MDT
03-18-2015,84.73684,90,72,5.48531,87.0,63.79322110297,63.52609429385,65.2791139787,77.61,64.786598924385,4.04167,19,MDT
03-19-2015,84.73684,90,72,5.48531,87.0,65.337547968195,64.502776689695,65.337547968195,77.66,64.82833748831,4.04167,19,MDT
03-20-2015,84.73684,90,72,5.48531,87.0,65.42937280883,64.85972488838159,65.48772332119715,78.02,65.12885514857,4.04167,19,MDT
03-23-2015,84.73684,90,72,5.48531,87.0,65.112159723,65.053725733505,65.838410735295,78.67,65.671456479595,4.04167,19,MDT
03-24-2015,84.73684,90,72,5.48531,87.0,65.738238181875,65.67980419238,66.14727610834,78.72,65.71319504352,4.04167,19,MDT
03-25-2015,84.73684,90,72,5.48531,87.0,65.81336759694,64.736512647675,66.36431664075,77.6,64.7782512116,4.04167,19,MDT
03-26-2015,84.73684,90,72,5.48531,87.0,64.48073805757599,64.120370012804,64.924912624388,76.61,64.204176534844,4.04167,19,MDT
03-27-2015,84.73684,90,72,5.48531,87.0,64.145511969416,64.11198936059999,65.03386110304,77.38,64.84948675455199,4.04167,19,MDT
03-30-2015,84.73684,90,72,5.48531,87.0,65.11766762508,65.11766762508,65.74621654038,78.42,65.721074583768,4.04167,19,MDT
03-31-2015,84.73684,90,72,5.48531,87.0,65.77973914919599,65.260138712548,66.073061976336,77.99,65.360706538996,4.04167,19,MDT
04-01-2015,84.73684,90,72,5.48531,87.0,65.888687627848,63.663624467686,65.980874802092,76.14,63.810285881256,4.04167,19,MDT
04-02-2015,84.73684,90,72,5.48531,87.0,63.701337402604,63.550485662932,64.631589797248,76.87,64.422073492148,4.04167,19,MDT
04-06-2015,84.73684,90,72,5.48531,87.0,63.952756968724,63.919234359908,64.99195784202,77.36,64.832725450144,4.04167,19,MDT
04-07-2015,84.73684,90,72,5.48531,87.0,65.00871914642799,64.65673175386,65.1788463861692,77.18,64.681873710472,4.04167,19,MDT
04-08-2015,84.73684,90,72,5.48531,87.0,64.832725450144,63.94437631651999,64.90815131998,76.39,64.019802186356,4.04167,19,MDT
04-09-2015,84.73684,90,72,5.48531,87.0,63.977898925336,63.76008577455404,64.69863501488,77.13,64.639970449452,4.04167,19,MDT
04-10-2015,84.73684,90,72,5.48531,87.0,64.61482849283999,64.564544579616,65.335564582384,77.93,65.310422625772,4.04167,19,MDT
04-13-2015,84.72222,90,72,5.63526,87.0,65.03386110304,64.84110610234801,65.922210236664,78.08,65.436132408832,4.0,18,MDT
04-14-2015,84.72222,90,72,5.63526,87.0,65.3690871912,64.899770667776,65.419371104424,77.89,65.27690001695599,4.0,18,MDT
04-15-2015,84.72222,90,72,5.63526,87.0,65.3690871912,65.13359086426759,65.607935779014,77.91,65.293661321364,4.0,18,MDT
04-16-2015,84.72222,90,72,5.63526,87.0,65.184712842712,64.48911870978,65.352325886792,77.02,64.54778327520799,4.0,18,MDT
04-17-2015,84.72222,90,72,5.63526,87.0,64.061705447376,63.89752847069964,64.78244153691999,76.49,64.103608708396,4.0,18,MDT
04-20-2015,84.72222,90,72,5.63526,87.0,64.396931535536,64.329886317904,64.86624805896,77.14,64.648351101656,4.0,18,MDT
04-21-2015,84.72222,90,72,5.63526,87.0,64.94167392879599,64.463976753168,64.97519653761199,77.08,64.598067188432,4.0,18,MDT
04-22-2015,85.41176,90,72,5.00657,87.0,64.86624805896,64.581305884024,65.46965501764801,78.01,65.377467843404,4.0,17,MDT
04-23-2015,85.41176,90,72,5.00657,87.0,65.167951538304,64.99195784202,66.182010454988,78.5,65.7881198014,4.0,17,MDT
04-24-2015,85.41176,90,72,5.00657,87.0,65.77135849699201,65.017099798632,65.77135849699201,77.61,65.04224175524399,4.0,17,MDT
04-27-2015,85.41176,90,72,5.00657,87.0,65.419371104424,63.634292184972,65.49479697426,76.21,63.868950446684,4.0,17,MDT
04-28-2015,85.41176,90,72,5.00657,87.0,63.198498270364,62.369651767388405,64.338266970108,76.52,64.128750665008,4.0,17,MDT
04-29-2015,85.41176,90,72,5.00657,87.0,63.81866653346,62.85489153,64.137131317212,75.69,63.433156532076,4.0,17,MDT
04-30-2015,85.41176,90,72,5.00657,87.0,63.072788487304,62.117394136048,63.382872618852,74.45,62.39395565878,4.0,17,MDT
05-01-2015,85.41176,90,72,5.00657,87.0,62.025206961804,62.025206961804,63.424775879872,75.6,63.35773066224,4.0,17,MDT
05-04-2015,85.41176,90,72,5.00657,87.0,63.6929567504,63.466679140892005,63.885711751092,75.9,63.60915022836,4.0,17,MDT
05-05-2015,85.41176,90,72,5.00657,87.0,63.60915022836,62.636994572696,63.81866653346,74.91,62.77946566016399,4.0,17,MDT
05-06-2015,85.41176,90,72,5.00657,87.0,62.905175443224,61.790548700092,63.0644078351,74.32,62.28500718012799,4.0,17,MDT
05-07-2015,85.41176,90,72,5.00657,87.0,62.14253609266,62.092252179436,62.695659138124,74.6,62.51966544183999,4.0,17,MDT
05-08-2015,85.41176,90,72,5.00657,87.0,63.0644078351,63.0644078351,64.019802186356,76.21,63.868950446684,4.0,17,MDT
05-11-2015,85.41176,90,72,5.00657,87.0,63.701337402604,63.634292184972,64.061705447376,76.02,63.70971805480799,4.0,17,MDT
05-12-2015,85.41176,90,72,5.00657,87.0,63.198498270364,62.905175443224,63.424775879872,75.2,63.02250457408,4.0,17,MDT
05-13-2015,85.41176,90,72,5.00657,87.0,63.047646530692,62.494523485228,63.307446749016,74.86,62.737562399144,4.0,17,MDT
