 Date,AAPL Price Target,AAPL Price Target - High,AAPL Price Target - Low,AAPL Price Target - StdDev,AAPL Price Target - Median,AAPL Open,AAPL Low,AAPL High,AAPL Close,AAPL Adj. Close,AAPL Rating,AAPL Price Target - #,Ticker
09-03-2014,26.50975,33.75,12.8575,3.01865,26.625,23.101057566512495,22.088285692597506,23.1234640239,24.735,22.1689489391925,4.19608,44,AAPL
09-04-2014,26.55649,33.75,12.8575,3.03777,26.75,22.148783127543748,21.911274679236254,22.42662319914875,24.53,21.985215988615003,4.22,43,AAPL
09-05-2014,26.55649,33.75,12.8575,3.03777,26.75,22.13757989885,22.02778825765125,22.26977799743625,24.7425,22.175670876408752,4.22,43,AAPL
09-08-2014,26.57974,33.75,12.8575,3.0449,26.75,22.249612185787495,21.96953146844375,22.25185283152625,24.59,22.038991486345,4.22,43,AAPL
09-09-2014,26.57974,33.75,12.8575,3.0449,26.75,22.200317979535,21.5415681323425,23.096576275035,24.4975,21.95608759401125,4.22,43,AAPL
09-10-2014,26.99575,33.75,15.0,2.806,27.5,21.96056888548875,21.90455274202,22.65516906450125,25.25,22.630521961375,4.2,42,AAPL
09-11-2014,26.99575,33.75,15.0,2.806,27.5,22.498323862788748,22.321312849427503,22.72911037388,25.3575,22.726869728141253,4.18,42,AAPL
09-12-2014,27.06561,33.75,15.0,2.78391,27.5,22.67757552188875,22.648447127285,22.89715880428625,25.415,22.7784045801325,4.19608,43,AAPL
09-15-2014,27.24003,33.75,15.0,2.88224,27.5,23.036078840088752,22.72911037388,23.08985433781875,25.4075,22.77168264291625,4.19608,43,AAPL
09-16-2014,27.24003,33.75,15.0,2.88224,27.5,22.361644472725,22.15774571049875,22.6887787505825,25.215,22.599152921032506,4.19608,43,AAPL
09-17-2014,27.29817,33.75,15.0,2.88186,27.5,22.69101939632125,22.539148428148778,22.809773620475,25.395,22.7604794142225,4.19608,43,AAPL
09-18-2014,27.29817,33.75,15.0,2.88186,27.5,22.83890201507875,22.755998122745,22.93300913610625,25.4475,22.80753297473625,4.19608,43,AAPL
09-19-2014,27.32143,33.75,15.0,2.87936,27.5,22.919565261673757,22.60363421251,22.93300913610625,25.24,22.62155937842,4.19608,43,AAPL
09-22-2014,27.42608,33.75,15.0,2.98206,27.5,22.809773620475,22.5364148403475,22.8859555755925,25.265,22.643965835807503,4.19608,43,AAPL
09-23-2014,27.42608,33.75,15.0,2.98206,27.5,22.540896131825,22.5274522573925,23.0652072346925,25.66,22.99798786253,4.19608,43,AAPL
09-24-2014,27.59884,33.75,15.0,2.95713,27.5,22.89043686707,22.67533487615,23.04504142304375,25.4375,22.79857039178125,4.19608,43,AAPL
09-25-2014,27.59884,33.75,15.0,2.95713,27.5,22.52073032017625,21.895590159065,22.56554323495125,24.4675,21.92919984514625,4.19608,43,AAPL
09-26-2014,27.62209,33.75,15.0,2.95232,27.5,22.07708246390375,22.0479540693,22.57450581790625,25.1875,22.57450581790625,4.19608,43,AAPL
09-29-2014,27.62209,33.75,15.0,2.95232,27.5,22.10397021276875,22.09948892129125,22.503925477135628,25.0275,22.43110449062625,4.19608,43,AAPL
09-30-2014,27.67614,33.75,15.0,2.96407,27.5,22.58794969233875,22.525211611653752,22.7515168312675,25.1875,22.57450581790625,4.17308,44,AAPL
10-01-2014,27.76744,33.75,15.0,2.93654,27.5,22.53865548608625,22.115173441462503,22.56106194347375,24.795,22.2227244369225,4.19608,43,AAPL
10-02-2014,27.83721,33.75,15.0,2.96975,27.5,22.24289024857125,21.967290822705003,22.4557515937525,24.975,22.3840509301125,4.15686,43,AAPL
10-03-2014,27.83721,33.75,15.0,2.96975,27.5,22.28098122613,22.19135539658,22.45351094801375,24.905,22.321312849427503,4.15686,43,AAPL
10-06-2014,27.83721,33.75,15.0,2.96975,27.5,22.39525415880625,22.276499934652502,22.552099360518756,24.905,22.321312849427503,4.15686,43,AAPL
10-07-2014,27.91477,33.75,15.0,2.9676,27.5,22.27874058039125,22.12189537867875,22.433345136365,24.6875,22.12637667015625,4.17308,44,AAPL
10-08-2014,27.91477,33.75,15.0,2.9676,27.5,22.128617315895003,22.02778825765125,22.65516906450125,25.2,22.5857090466,4.17308,44,AAPL
10-09-2014,27.93333,33.75,15.0,2.93702,27.5,22.7515168312675,22.54313677756375,22.9397310733225,25.255,22.6350032528525,4.21154,45,AAPL
10-10-2014,27.93333,33.75,15.0,2.93702,27.5,22.56106194347375,22.4736767596625,22.86130847246625,25.1825,22.570024526428757,4.21154,45,AAPL
10-13-2014,27.94444,33.75,15.0,2.93631,28.0,22.70446327075375,22.363885118463752,22.8052923289975,24.9525,22.363885118463752,4.21154,45,AAPL
10-14-2014,28.02222,33.75,15.0,2.87654,28.0,22.49384257131125,22.08604504685875,22.522970965915,24.6875,22.12637667015625,4.21154,45,AAPL
10-15-2014,28.02222,33.75,15.0,2.87654,28.0,21.95160630253375,21.326466141422504,22.216002499706253,24.385,21.8552585357675,4.21154,45,AAPL
10-16-2014,28.02222,33.75,15.0,2.87654,28.0,21.40937003375625,21.37800099341375,21.895590159065,24.065,21.568455881207505,4.21154,45,AAPL
10-17-2014,28.02222,33.75,15.0,2.87654,28.0,21.8462959528125,21.691691396838756,22.182392813625,24.4175,21.88438693037125,4.21154,45,AAPL
10-20-2014,28.10556,33.75,15.0,2.84189,28.0,22.028908580520625,22.0076224460025,22.397494804545,24.94,22.35268188977,4.21154,45,AAPL
10-21-2014,28.96389,35.75,15.0,3.18968,28.75,23.0831324006025,22.69101939632125,23.0831324006025,25.6175,22.95989688497125,4.21154,45,AAPL
10-22-2014,29.00278,35.75,15.0,3.12988,28.75,23.042800777305,22.989025279575,23.32736278612625,25.7475,23.07641046338625,4.21154,45,AAPL
10-23-2014,29.00278,35.75,15.0,3.12988,28.75,23.32064084891,23.21981179066625,23.538207550142623,26.2075,23.48868927931625,4.21154,45,AAPL
10-24-2014,29.00278,35.75,15.0,3.12988,28.75,23.5671118801725,23.42146990715375,23.63657189807375,26.305,23.5760744631275,4.21154,45,AAPL
10-27-2014,29.00278,35.75,15.0,3.12988,28.75,23.49317057079375,23.459560884712506,23.634331252335,26.2775,23.55142736000125,4.21154,45,AAPL
10-28-2014,29.06389,35.75,15.0,3.1219,28.75,23.616406086425,23.60520285773125,23.9166526154175,26.685,23.9166526154175,4.21154,45,AAPL
10-29-2014,29.06389,35.75,15.0,3.1219,28.75,23.896486803768752,23.831508077345,24.057813296958752,26.835,24.0510913597425,4.21154,45,AAPL
10-30-2014,29.06389,35.75,15.0,3.1219,28.75,23.965722757096128,23.7284383733625,24.05333200548125,26.745,23.970428113147506,4.21154,45,AAPL
10-31-2014,29.06389,35.75,15.0,3.1219,28.75,24.20121462423875,24.021962965138748,24.207936561455003,27.0,24.1989739785,4.21154,45,AAPL
11-03-2014,29.06389,35.75,15.0,3.1219,28.75,24.2482681847525,24.20121462423875,24.7143224984125,27.35,24.512664381925003,4.21154,45,AAPL
11-04-2014,29.06389,35.75,15.0,3.1219,28.75,24.50370179897,24.136235897815,24.532830193573748,27.15,24.333412722825,4.21154,45,AAPL
11-05-2014,29.09167,35.75,15.0,3.11341,28.75,24.445445009762494,24.226982050234376,24.4902579245375,27.215,24.3916695120325,4.21154,45,AAPL
11-06-2014,29.09167,35.75,15.0,3.11341,28.75,24.43892710632,24.25889817736,24.481683976948,27.175,24.46143072244,4.21154,45,AAPL
11-07-2014,29.09167,35.75,15.0,3.11341,28.75,24.4726825305,24.42767529826,24.600953142384,27.2525,24.531191932412,4.21154,45,AAPL
11-10-2014,29.14722,35.75,15.0,3.12908,29.25,24.533442294024,24.454679637604,24.603203503996,27.2075,24.490685423396,4.21154,45,AAPL
11-11-2014,29.18611,35.75,15.0,3.10987,29.25,24.46143072244,24.39391987408,24.6977186917,27.425,24.68646688364,4.19231,45,AAPL
11-12-2014,29.18611,35.75,15.0,3.10987,29.25,24.614455312056,24.612204950444003,25.075779442516,27.8125,25.0352729335,4.19231,45,AAPL
11-13-2014,29.24167,35.75,15.0,3.10157,29.375,25.15904282216,25.11403558992,25.53035248814,28.205,25.388579706584,4.19231,45,AAPL
11-14-2014,29.24167,35.75,15.0,3.10157,29.375,25.46284163978,25.44033802366,25.696879247428,28.545,25.694628885816,4.19231,45,AAPL
11-17-2014,29.31389,35.75,15.0,3.09846,30.0,25.714882140324,25.49659706396,26.392240985536,28.4975,25.651872015188,4.19231,45,AAPL
11-18-2014,29.43611,35.75,15.0,3.17506,30.0,25.640620207128,25.629368399068,26.034433489228,28.8675,25.984925533764,4.19231,45,AAPL
11-19-2014,29.49722,35.75,15.0,3.1877,30.0,25.978174448928,25.60911514456,26.045685297288,28.6675,25.804896604804,4.19231,45,AAPL
11-20-2014,29.63611,35.75,15.0,3.29729,30.0,25.858905283492,25.84540311382,26.297725797832,29.0775,26.173955909172,4.19231,45,AAPL
11-21-2014,29.63611,35.75,15.0,3.29729,30.0,26.443999302612003,26.110945784036,26.457501472284,29.1175,26.209961694964,4.17308,45,AAPL
11-24-2014,29.80278,35.75,15.0,3.37376,30.0,26.29547543622,26.243717119144,26.727544865724,29.65625,26.69491462235,4.17308,45,AAPL
11-25-2014,29.80278,35.75,15.0,3.37376,30.0,26.795055714084,26.43049713294,26.9480803037,29.4,26.46425255712,4.17308,45,AAPL
11-26-2014,29.89722,35.75,15.0,3.38145,30.0,26.540764851928,26.516010874196,26.80180679892,29.75,26.7793031828,4.17308,45,AAPL
11-28-2014,29.89722,35.75,15.0,3.38145,30.0,26.840062946324,26.56551882966,26.869317647280003,29.7325,26.763550651516,4.17308,45,AAPL
12-01-2014,30.07778,35.75,15.0,3.48203,30.0,26.736546312172,25.039773656724,26.8355622231,28.7675,25.894911069284,4.17308,45,AAPL
12-02-2014,30.3,35.75,15.0,3.59575,30.0,25.5416042962,25.3728271753,26.0479356589,28.6575,25.795895158356,4.17308,45,AAPL
12-03-2014,30.38333,37.5,15.0,3.71618,30.0,26.0479356589,25.903912515732,26.18295735562,28.9825,26.088442167916,4.17308,45,AAPL
12-04-2014,30.38333,37.5,15.0,3.71618,30.0,26.052436382124,25.944419024748,26.37423809264,28.8725,25.989426256988,4.17308,45,AAPL
12-05-2014,30.38333,37.5,15.0,3.71618,30.0,26.101944337588,25.798145519968,26.122197592096,28.75,25.879158538,4.17308,45,AAPL
12-08-2014,30.43889,37.5,15.0,3.70254,30.5,25.67662599292,25.118536313144,25.7999458092576,28.1,25.294064518880003,4.17308,45,AAPL
12-09-2014,30.52222,37.5,15.0,3.73379,30.75,24.796734602628,24.60770422722,25.72163322516,28.53,25.681126716144,4.17308,45,AAPL
12-10-2014,30.52222,37.5,15.0,3.73379,30.75,25.746387202892,25.100533420248,25.84540311382,27.9875,25.19279824634,4.21154,45,AAPL
12-11-2014,30.52222,37.5,15.0,3.73379,30.75,25.262559456312,25.055526188008,25.60911514456,27.905,25.118536313144,4.21154,45,AAPL
12-12-2014,30.52222,37.5,15.0,3.73379,30.75,24.857494366152,24.659462544296,25.174795353444,27.4325,24.693217968476,4.21154,45,AAPL
12-15-2014,30.58889,37.5,15.0,3.79479,30.75,24.91150304484,23.93259574362,25.11403558992,27.05625,24.35453854587,4.21154,45,AAPL
12-16-2014,30.58889,37.5,15.0,3.79479,30.75,23.937096466844,23.912342489112,24.789983517792,26.68625,24.021485027294,4.21154,45,AAPL
12-17-2014,30.58889,37.5,15.0,3.79479,30.75,24.105873587744,24.038362739384,24.717971946208,27.3525,24.621206396892,4.21154,45,AAPL
12-18-2014,30.58889,37.5,15.0,3.79479,30.75,25.174795353444,24.902501598392,25.35032355918,28.1625,25.35032355918,4.21154,45,AAPL
12-19-2014,30.61111,37.5,15.0,3.79127,30.75,25.262559456312,25.127537759592,25.483094894288,27.945,25.154542098936,4.21154,45,AAPL
12-22-2014,30.61111,37.5,15.0,3.79127,30.75,25.240055840192,25.197298969564,25.539353934588,28.235,25.415584045928,4.21154,45,AAPL
12-23-2014,30.55556,37.5,15.0,3.78149,30.5,25.480844532676,25.307566688552,25.503348148796,28.135,25.325569581448,4.21154,45,AAPL
12-24-2014,30.55556,37.5,15.0,3.78149,30.5,25.334571027896,25.206300416012,25.363825728852,28.0025,25.206300416012,4.21154,45,AAPL
12-26-2014,30.55556,37.5,15.0,3.78149,30.5,25.22655367052,25.206300416012,25.771141180624,28.4975,25.651872015188,4.21154,45,AAPL
12-29-2014,30.55556,37.5,15.0,3.78149,30.5,25.606864782948,25.58661152844,25.827400220924,28.4775,25.633869122292,4.21154,45,AAPL
12-30-2014,30.55556,37.5,15.0,3.78149,30.5,25.573109358768,25.228804032132,25.636119483904,28.13,25.321068858224,4.21154,45,AAPL
12-31-2014,30.55556,37.5,15.0,3.78149,30.5,25.388579706584,24.801235325852,25.458340916556,27.595,24.839491473256,4.21154,45,AAPL
01-02-2015,30.55556,37.5,15.0,3.78149,30.5,25.066777996068,24.15763190482,25.078029804128,27.3325,24.603203503996,4.21154,45,AAPL
01-05-2015,30.55556,37.5,15.0,3.78149,30.5,24.369165896348,23.721061752092,24.45017891438,26.5625,23.9100921275,4.21154,45,AAPL
01-06-2015,30.55556,37.5,15.0,3.78149,30.5,23.975352614248003,23.545533546356,24.175634797716,26.565,23.912342489112,4.21154,45,AAPL
01-07-2015,30.55556,37.5,15.0,3.78149,30.5,24.12387648064,24.010233219234,24.34891264184,26.9375,24.2476463693,4.21154,45,AAPL
01-08-2015,30.55556,37.5,15.0,3.78149,30.5,24.580699887876,24.46143072244,25.23780547858,27.9725,25.179296076668,4.21154,45,AAPL
01-09-2015,30.56667,37.5,15.0,3.78058,30.5,25.354824282404,24.801235325852,25.4853452559,28.0025,25.206300416012,4.21154,45,AAPL
01-12-2015,30.56667,37.5,15.0,3.78058,30.5,25.33907175112,24.48393433856,25.345822835956,27.3125,24.5852006111,4.21154,45,AAPL
01-13-2015,30.67778,37.5,15.0,3.76225,30.75,25.075779442516,24.508688316292,25.38407898336,27.555,24.803485687464,4.23077,45,AAPL
01-14-2015,30.67778,37.5,15.0,3.76225,30.75,24.537943017248,24.4164234902,24.864245450988,27.45,24.70897049976,4.23077,45,AAPL
01-15-2015,30.67778,37.5,15.0,3.76225,30.75,24.753977732,24.002356953592,24.767479901672,26.705,24.038362739384,4.19231,45,AAPL
01-16-2015,30.77778,37.5,15.0,3.75841,31.0,24.085620333236,23.67380415824,24.209390221896,26.4975,23.851582725588,4.19231,45,AAPL
01-20-2015,30.75543,37.5,15.0,3.72035,30.875,24.267899623808,23.9663511678,24.52144786663204,27.18,24.465931445664,4.19231,46,AAPL
01-21-2015,30.75543,37.5,15.0,3.72035,30.875,24.51768976274,24.364665173124,24.992516062872,27.3875,24.65271145946,4.19231,46,AAPL
01-22-2015,30.75543,37.5,15.0,3.72035,30.875,24.812487133912,24.690967606864,25.309817050164,28.1,25.294064518880003,4.19231,46,AAPL
01-23-2015,30.75543,37.5,15.0,3.72035,30.875,25.27156090276,25.098283058636,25.5978633365,28.245,25.424585492376,4.19231,46,AAPL
01-26-2015,30.79891,37.5,15.0,3.67594,30.875,25.595612974888,25.38407898336,25.73572048885112,28.275,25.45158983172,4.19231,46,AAPL
01-27-2015,30.79891,37.5,15.0,3.67594,30.875,25.298565242104,24.535692655636,25.312067411776003,27.285,24.560446633368,4.19231,46,AAPL
01-28-2015,32.09783,40.0,15.0,3.94406,32.5,26.46987846115,25.948919747972,26.581271360944,28.8275,25.948919747972,4.23077,46,AAPL
01-29-2015,32.15761,40.0,15.0,3.90212,32.5,26.176206270784,26.005178788272,26.822060053428,29.725,26.75679956668,4.23077,46,AAPL
01-30-2015,32.23913,40.0,15.0,3.94733,32.5,26.64428148608,26.29547543622,27.004339344,29.29,26.365236646192,4.23077,46,AAPL
02-02-2015,32.23913,40.0,15.0,3.94733,32.5,26.56551882966,26.122197592096,26.817559330204,29.6575,26.696039803156,4.23077,46,AAPL
02-03-2015,32.32955,40.0,15.0,3.99992,32.5,26.6667851022,26.466502918732,26.799556437308,29.6625,26.700540526380003,4.2,44,AAPL
02-04-2015,32.45455,40.0,15.0,4.02664,32.5,26.6667851022,26.6238031954108,27.119107786212,29.89,26.905323433072,4.2,44,AAPL
02-05-2015,32.61932,40.0,15.0,4.0394,32.875,27.115433021756,26.94147132015,27.162877122194,29.985,27.097359078732,4.2,44,AAPL
02-06-2015,32.61932,40.0,15.0,4.0394,32.875,27.115433021756,26.76073188991,27.16739560795,29.7325,26.869175548054,4.2,44,AAPL
02-09-2015,32.73295,40.0,15.0,4.03444,32.875,26.78332431869,26.756213404154003,27.074766649952004,29.93,27.047655735416,4.2,44,AAPL
02-10-2015,32.73295,40.0,15.0,4.03444,32.875,27.149321664926003,27.147062422048,27.596651754770004,30.505,27.567281597356,4.2,44,AAPL
02-11-2015,32.76136,40.0,15.0,4.05465,32.875,27.736724813206,27.6757252555,28.222462031976,31.22,28.213425060464,4.2,44,AAPL
02-12-2015,32.81818,40.0,15.0,4.06809,33.375,28.480015720068003,28.369312819046,28.800828208744,31.615,28.570385435188,4.2,44,AAPL
02-13-2015,33.01705,40.0,15.0,4.16608,33.75,28.755643351184,28.38738676207,28.755643351184,31.77,28.710458493624,4.2,44,AAPL
02-17-2015,33.15909,40.0,15.0,4.29326,33.75,28.803087451622,28.674310607576,29.117122211664,31.9575,28.879901709474,4.2,44,AAPL
02-18-2015,33.15909,40.0,15.0,4.29326,33.75,28.833587230475,28.79405048011,29.094529782884003,32.17875,29.079844704177003,4.2,44,AAPL
02-19-2015,33.21591,40.0,15.0,4.3007,33.75,29.026752496544,28.992863853374004,29.151010854834,32.1125,29.01997476791,4.2,44,AAPL
02-20-2015,33.35795,40.0,15.0,4.31185,33.75,29.058381896836003,28.92960505279001,29.2571952701,32.37375,29.256065648661004,4.2,44,AAPL
02-23-2015,33.6108,41.25,15.0,4.39421,33.8125,29.374675899756003,29.293343156148,30.047930277400003,33.25,30.047930277400003,4.2,44,AAPL
02-24-2015,33.72443,41.25,15.0,4.42853,34.3125,30.034374820132,29.634488830726,30.18348485008,33.0425,29.860413118526,4.2,44,AAPL
02-25-2015,33.72443,41.25,15.0,4.42853,34.3125,29.722599302968003,28.952197481570003,29.73163627448,32.1975,29.096789025762,4.2,44,AAPL
02-26-2015,33.72443,41.25,15.0,4.42853,34.3125,29.095659404323,28.604274078358003,29.566711544386003,32.60375,29.463915993437,4.2,44,AAPL
02-27-2015,33.72443,41.25,15.0,4.42853,34.3125,29.370157414,28.972530667472004,29.498934258046,32.115,29.022234010788004,4.2,44,AAPL
03-02-2015,33.87784,41.25,15.0,4.5253,34.875,29.200714198150003,28.986086124740005,29.433416214584003,32.2725,29.164566312102004,4.2,44,AAPL
03-03-2015,34.01989,41.25,15.0,4.57761,35.0,29.135196154688003,28.938642024302,29.261713755856004,32.34,29.225565869808005,4.2,44,AAPL
03-04-2015,34.01989,41.25,15.0,4.57761,35.0,29.16682555498,28.990604610496,29.270750727368004,32.135,29.040307953812,4.2,44,AAPL
03-05-2015,34.01989,41.25,15.0,4.57761,35.0,29.049344925324004,28.412238433728003,29.08775205425,31.6025,28.559089220798,4.2,44,AAPL
03-06-2015,34.01989,41.25,15.0,4.57761,35.0,29.008678553520003,28.525200577628,29.227825112686,31.65,28.60201483548,4.2,44,AAPL
03-09-2015,34.46726,41.25,15.0,4.34531,35.0,28.909271866888,28.254091432268,29.273009970246,31.785,28.724013950892,4.20408,42,AAPL
03-10-2015,34.8006,41.25,15.0,4.42371,36.25,28.559089220798,27.96942682964,28.742087893916,31.1275,28.129833073978,4.20408,42,AAPL
03-11-2015,34.8006,41.25,15.0,4.42371,36.25,28.18405490305,27.587614783258,28.188573388806,30.56,27.616984940672,4.20408,42,AAPL
03-12-2015,34.8006,41.25,15.0,4.42371,36.25,27.632799640818003,27.479171125114,28.217943546220003,31.1125,28.11627761671,4.20408,42,AAPL
03-13-2015,34.9494,41.25,21.25,3.81892,36.25,28.104981402320004,27.693799198524,28.32979866110978,30.8975,27.921982729202004,4.20408,42,AAPL
03-16-2015,34.92151,41.25,21.25,3.85474,36.25,27.987500772664,27.759317241986004,28.229239760610003,31.2375,28.229239760610003,4.20408,43,AAPL
03-17-2015,34.92151,41.25,21.25,3.85474,36.25,28.443867834020004,28.38738676207,28.764680322696,31.76,28.701421522112003,4.20408,43,AAPL
03-18-2015,34.9564,41.25,21.25,3.82577,36.25,28.6923845506,28.550052249286004,29.180381012248,32.1175,29.024493253666,4.20408,43,AAPL
03-19-2015,34.9564,41.25,21.25,3.82577,36.25,29.08775205425,28.78275426572,29.19960716913978,31.87375,28.804217073061004,4.20408,43,AAPL
03-20-2015,34.9564,41.25,21.25,3.82577,36.25,28.97478991035,28.276683861048,29.008678553520003,31.475,28.443867834020004,4.20408,43,AAPL
03-23-2015,35.18895,45.0,21.25,3.93381,36.25,28.719495465136003,28.583940892456,28.88442019523,31.8025,28.739828651038,4.20408,43,AAPL
03-24-2015,35.22384,45.0,21.25,3.94747,36.25,28.744347136794,28.592977863968,28.927345809912,31.6725,28.622348021382003,4.20408,43,AAPL
03-25-2015,35.22384,45.0,21.25,3.94747,36.25,28.588459378212004,27.874538628764,28.651718178796,30.845,27.874538628764,4.20408,43,AAPL
03-26-2015,35.25291,45.0,21.25,3.95032,36.25,27.734465570328,27.69831768428,28.213425060464,31.06,28.068833516272,4.20408,43,AAPL
03-27-2015,35.1994,45.0,21.25,3.98164,36.25,28.143388531246,27.768354213498,28.172758688660004,30.8125,27.84516847135,4.20833,42,AAPL
03-30-2015,35.1994,45.0,21.25,3.98164,36.25,28.02590790159,28.0146116872,28.556829977920003,31.5925,28.550052249286004,4.20833,42,AAPL
03-31-2015,35.21131,45.0,21.25,3.98177,36.25,28.486793448702,28.094814809369,28.577163163822,31.1075,28.111759130954,4.20833,42,AAPL
04-01-2015,35.09451,45.0,21.25,3.95832,36.25,28.199869603196,27.81127982818,28.267646889536003,31.0625,28.07109275915,4.19149,41,AAPL
04-02-2015,35.09451,45.0,21.25,3.95832,36.25,28.247313703634003,28.057537301882,28.367053576168,31.33,28.312831747096,4.19149,41,AAPL
04-06-2015,35.09451,45.0,21.25,3.95832,36.25,28.120796102466,28.089166702174,28.807605937378003,31.8375,28.77145805133,4.19149,41,AAPL
04-07-2015,35.09451,45.0,21.25,3.95832,36.25,28.836976094792,28.461941777044004,28.945826416654043,31.5025,28.468719505678003,4.19149,41,AAPL
04-08-2015,35.09451,45.0,21.25,3.95832,36.25,28.43257161963,28.233758246366,28.556829977920003,31.4,28.37609054768,4.14894,41,AAPL
04-09-2015,35.03274,45.0,21.25,3.93086,36.25,28.43257161963,28.163721717148,28.597496349724,31.64,28.592977863968,4.16667,42,AAPL
04-10-2015,35.16159,45.0,21.25,3.94051,36.25,28.45516404841,28.299276289828004,28.739828651038,31.775,28.71497697938,4.14583,41,AAPL
04-13-2015,35.22866,45.0,21.25,4.06501,36.25,29.001900824886004,28.604274078358003,29.047085682446,31.7125,28.65849590743,4.14583,41,AAPL
04-14-2015,35.25915,45.0,21.25,4.07723,36.25,28.6923845506,28.446127076898,28.757902594062003,31.575,28.53423754914,4.14583,41,AAPL
04-15-2015,35.27679,45.0,21.25,4.02998,36.25,28.559089220798,28.468719505678003,28.721754708014,31.695,28.642681207284003,4.12245,42,AAPL
04-16-2015,35.53198,46.25,21.25,4.31256,36.25,28.529719063384,28.491311934458,28.71497697938,31.5425,28.504867391726,4.14,43,AAPL
04-17-2015,35.53198,46.25,21.25,4.31256,36.25,28.36479433329,28.118536859588,28.498089663092003,31.1875,28.18405490305,4.14,43,AAPL
04-20-2015,35.53198,46.25,21.25,4.31256,36.25,28.369312819046,28.278943103926,28.945419752936,31.9,28.82793912328,4.14,43,AAPL
04-21-2015,35.53198,46.25,21.25,4.31256,36.25,28.94090126718,28.617829535626,28.96349369596,31.7275,28.672051364698,4.14,43,AAPL
04-22-2015,35.53198,46.25,21.25,4.31256,36.25,28.690125307722,28.538756034896,29.114862968786003,32.155,29.058381896836003,4.14,43,AAPL
04-23-2015,35.53198,46.25,21.25,4.31256,36.25,28.986086124740005,28.949938238692,29.465045614876,32.4175,29.295602399026,4.14,43,AAPL
04-24-2015,35.65988,46.25,21.25,4.17542,36.25,29.480860315022003,29.196195712394,29.512489715314,32.57,29.433416214584003,4.14,43,AAPL
04-27-2015,35.87216,46.25,21.25,4.16607,36.25,29.892042518818,29.62997034497,30.077300434814,33.1625,29.96885677667,4.15686,44,AAPL
04-28-2015,37.04261,48.75,21.25,4.3996,37.5,30.376650116149005,29.273009970246,30.395853680612,32.64,29.496675015168,4.15686,44,AAPL
04-29-2015,37.04261,48.75,21.25,4.3996,37.5,29.406305300048,28.986086124740005,29.729377031602,32.16,29.062900382592,4.15686,44,AAPL
04-30-2015,37.04261,48.75,21.25,4.3996,37.5,28.805346694500003,28.145647774124,28.891197923864,31.2875,28.27442461817,4.15686,44,AAPL
05-01-2015,37.05114,48.75,21.25,4.39382,37.5,28.48905269158,28.30831326134,29.399527571414,32.2375,29.13293691181,4.15686,44,AAPL
05-04-2015,37.05114,48.75,21.25,4.39382,37.5,29.2571952701,28.977049153228,29.498934258046,32.175,29.07645583986,4.15686,44,AAPL
05-05-2015,37.05114,48.75,21.25,4.39382,37.5,28.952197481570003,28.416756919484,29.019929583052445,31.45,28.42127540524,4.15686,44,AAPL
05-06-2015,37.05114,48.75,21.25,4.39382,37.5,28.592977863968,27.870020143008,28.63590347865,31.2525,28.242795217878,4.15686,44,AAPL
05-07-2015,37.05114,48.75,21.25,4.39382,37.5,28.306318251387,28.136167264062,28.603515309248,31.315,28.417483563106,4.15686,44,AAPL
05-08-2015,37.05114,48.75,21.25,4.39382,37.5,28.739636099108,28.610321348741,28.952892003222,31.905,28.952892003222,4.15686,44,AAPL
05-11-2015,37.07955,48.75,21.25,4.40872,37.5,28.900712367109,28.5002903769375,28.939279924236,31.58,28.657963625192,4.15686,44,AAPL
05-12-2015,37.07955,48.75,21.25,4.40872,37.5,28.49461867736,28.317661650542,28.785009695728,31.46625,28.5547386928815,4.15686,44,AAPL
05-13-2015,37.07955,48.75,21.25,4.40872,37.5,28.619396068065,28.555873032797003,28.855338770489,31.5025,28.587634550431,4.15686,44,AAPL
05-14-2015,37.07955,48.75,21.25,4.40872,37.5,28.905249726771,28.848532730996,29.254626420745,32.2375,29.254626420745,4.15686,44,AAPL
05-15-2015,37.07955,48.75,21.25,4.40872,37.5,29.281850578717,29.086744113251,29.377135131619003,32.1925,29.213790183787,4.15686,44,AAPL
05-18-2015,37.07955,48.75,21.25,4.40872,37.5,29.125311670378,29.120774310716005,29.656182750832,32.5475,29.535942719789,4.15686,44,AAPL
05-19-2015,37.09659,48.75,21.25,4.4137,37.5,29.649376711339,29.411165329084,29.692481628128,32.5175,29.508718561817,4.15686,44,AAPL
05-20-2015,37.09659,48.75,21.25,4.4137,37.5,29.492837803,29.343104934154,29.715168426438,32.515,29.506449881986,4.15686,44,AAPL
05-21-2015,37.09659,48.75,21.25,4.4137,37.5,29.508718561817,29.454270245873005,29.862632615453,32.8475,29.808184299509,4.15686,44,AAPL
05-22-2015,37.09659,48.75,21.25,4.4137,37.5,29.85582657596,29.810452979340003,30.166635712807,33.135,30.069082480074,4.15686,44,AAPL
05-26-2015,37.125,48.75,21.25,4.39605,37.5,30.08269455906,29.293193977872,30.153023633821,32.405,29.406627969422,4.15686,44,AAPL
05-27-2015,37.22727,48.75,21.25,4.45553,37.5,29.569972917254,29.504181202155003,30.005559444806,33.01125,29.956782828439497,4.15686,44,AAPL
05-28-2015,37.22727,48.75,21.25,4.45553,37.5,29.914812251566005,29.74239258441,29.935230370045,32.945,29.896662812918,4.15686,44,AAPL
