 Date,MA Price Target,MA Price Target - High,MA Price Target - Low,MA Price Target - StdDev,MA Price Target - Median,MA Open,MA Low,MA High,MA Close,MA Adj. Close,MA Rating,MA Price Target - #,Ticker
10-17-2014,89.05,100.0,79.0,5.14514,89.5,68.11355221209,67.315569173622,68.550542923632,71.56,67.980555039012,4.27778,30,MA
10-20-2014,89.05,100.0,79.0,5.14514,89.5,67.648062106317,67.581563519778,68.45089004180427,72.04,68.436545346708,4.27778,30,MA
10-21-2014,89.05,100.0,79.0,5.14514,89.5,69.225028587099,68.921035048635,70.56440511797523,74.16,70.450502539032,4.27778,30,MA
10-22-2014,89.05,100.0,79.0,5.14514,89.5,70.403003548647,69.519522327486,70.640498500572,73.22,69.557521519794,4.27778,30,MA
10-23-2014,89.05,100.0,79.0,5.14514,89.5,70.39350375056999,70.08001041402899,70.925492442882,74.09,70.384003952493,4.27778,30,MA
10-24-2014,88.81667,100.0,79.0,5.20334,88.0,70.146509000568,69.719018087103,70.374504154416,74.0,70.2985057698,4.27778,30,MA
10-27-2014,88.72581,100.0,79.0,5.14286,88.0,70.2985057698,70.070510615952,70.80199506788101,74.11,70.403003548647,4.2973,31,MA
10-28-2014,88.79032,100.0,79.0,5.18337,88.0,70.81149486595801,70.744996279419,72.20796518327701,76.0,72.1984653852,4.2973,31,MA
10-29-2014,88.79032,100.0,79.0,5.18337,88.0,72.378961548663,71.799473865966,73.119945798669,75.99,72.188965587123,4.2973,31,MA
10-30-2014,89.69355,100.0,79.0,5.28949,91.0,74.43091793329499,74.38341894291,79.057319596794,83.13,78.971821414101,4.35135,31,MA
10-31-2014,90.98387,100.0,79.0,4.86675,92.0,79.047819798717,79.03832000064,80.586787087191,83.75,79.560808894875,4.35135,31,MA
11-03-2014,90.98387,100.0,79.0,4.86675,92.0,79.627307481414,79.627307481414,80.1260468804565,84.13,79.92180122180099,4.35135,31,MA
11-04-2014,90.98387,100.0,79.0,4.86675,92.0,79.665306673722,78.56333009679,79.99779960641699,83.99,79.788804048723,4.35135,31,MA
11-05-2014,90.98387,100.0,79.0,4.86675,92.0,80.27329375065,80.15929617372599,82.07825538528,85.99,81.688763664123,4.35135,31,MA
11-06-2014,91.1129,100.0,79.0,4.89191,92.0,81.6982634622,81.213773760273,82.059255789126,85.75,81.460768510275,4.35135,31,MA
11-07-2014,91.1129,100.0,79.0,4.89191,92.0,81.641264673738,80.358791933343,81.641264673738,84.8,80.55828769296,4.35135,31,MA
11-10-2014,91.1129,100.0,79.0,4.89191,92.0,80.482289308344,79.99779960641699,80.852781433347,84.85,80.605786683345,4.35135,31,MA
11-11-2014,91.32812,100.0,79.0,5.08615,92.0,80.72928405834601,80.035798798725,80.862281231424,84.59,80.358791933343,4.31579,32,MA
11-12-2014,91.32812,100.0,79.0,5.08615,92.0,79.57030869295201,79.161817375641,80.444290116036,84.35,80.130796779495,4.31579,32,MA
11-13-2014,91.32812,100.0,79.0,5.08615,92.0,80.311292942958,79.55605899583651,80.50119390651723,84.2,79.98829980834,4.31579,32,MA
11-14-2014,91.32812,100.0,79.0,5.08615,92.0,80.102297385264,79.456311116028,80.121296981418,84.05,79.845802837185,4.31579,32,MA
11-17-2014,91.32812,100.0,79.0,5.08615,92.0,79.60830788526,79.00982060640901,80.045298596802,83.2,79.03832000064,4.28947,32,MA
11-18-2014,91.32812,100.0,79.0,5.08615,92.0,79.08581899102501,79.01932040448601,80.026299000648,83.9,79.70330586603001,4.28947,32,MA
11-19-2014,91.32812,100.0,79.0,5.08615,92.0,79.51330990449,79.23876574006471,80.263793952573,84.28,80.064298192956,4.28947,32,MA
11-20-2014,91.32812,100.0,79.0,5.08615,92.0,79.32331394295,79.1200182641022,80.6019867641142,84.6,80.36829173142,4.28947,32,MA
11-21-2014,91.32812,100.0,79.0,5.08615,92.0,81.451268712198,79.99779960641699,81.5795159862375,84.72,80.482289308344,4.28947,32,MA
11-24-2014,91.32812,100.0,79.0,5.08615,92.0,80.577287289114,80.41579072180501,80.928779817963,84.99,80.738783856423,4.28947,32,MA
11-25-2014,91.32812,100.0,79.0,5.08615,92.0,80.84328163526999,80.8195321400775,82.40124851989799,86.34,82.021256596818,4.28947,32,MA
11-26-2014,91.48438,100.0,79.0,5.27003,92.0,81.945258212202,81.660264269892,82.55324528913,86.56,82.230252154512,4.28947,32,MA
11-28-2014,91.48438,100.0,79.0,5.27003,92.0,82.64824326990001,82.34424973143601,83.493725298753,87.29,82.923737414133,4.28947,32,MA
12-01-2014,92.01562,110.0,79.0,6.17516,92.0,82.230252154512,82.030756394895,83.750219846832,87.46,83.085233981442,4.28947,32,MA
12-02-2014,92.125,110.0,79.0,6.28366,92.0,83.512724894907,82.21125255835801,83.550724087215,87.69,83.303729337213,4.28947,32,MA
12-03-2014,92.125,110.0,79.0,6.28366,92.0,83.79771883721699,83.29422953913601,84.776198039148,88.32,83.902216616064,4.28947,32,MA
12-04-2014,92.125,110.0,79.0,6.28366,92.0,83.95921540452599,83.731220250678,84.966194000688,88.77,84.329707529529,4.28947,32,MA
12-05-2014,92.125,110.0,79.0,6.28366,92.0,85.37468531799901,84.405705914145,85.37468531799901,89.08,84.624201269916,4.28947,32,MA
12-08-2014,93.0625,110.0,79.0,7.3141,92.5,84.58620207760801,83.48422550067599,85.07829161799661,88.04,83.636222269908,4.28947,32,MA
12-09-2014,93.0625,110.0,79.0,7.3141,92.5,82.23975195258899,82.07825538528,83.6409721689465,87.84,83.44622630836801,4.28947,32,MA
12-10-2014,93.0625,110.0,79.0,7.3141,92.5,83.151732567981,81.8996591814324,83.626722471831,86.33,82.011756798741,4.28947,32,MA
12-11-2014,93.0625,110.0,79.0,7.3141,92.5,82.42024811605201,82.410748317975,83.76921944298601,87.69,83.303729337213,4.28947,32,MA
12-12-2014,93.0625,110.0,79.0,7.3141,92.5,82.23975195258899,79.902801625647,82.95223680836399,84.13,79.92180122180099,4.28947,32,MA
12-15-2014,93.0625,110.0,79.0,7.3141,92.5,80.881280827578,79.36501805650802,81.02377779873301,84.61,80.377791529497,4.28947,32,MA
12-16-2014,93.0625,110.0,79.0,7.3141,92.5,79.532309500644,77.945843221785,80.719784260269,82.64,78.506331308328,4.28947,32,MA
12-17-2014,93.8125,111.0,79.0,7.86383,93.0,78.64882827948301,78.27833615448,80.624786279499,84.73,80.49178910642101,4.28947,32,MA
12-18-2014,94.25,111.0,79.0,7.81425,93.5,81.81226103912401,81.12770558969538,82.57224488528401,86.92,82.57224488528401,4.28947,32,MA
12-19-2014,94.25,111.0,79.0,7.81425,93.5,82.629243673746,81.82651073623951,82.923737414133,86.44,82.116254577588,4.28947,32,MA
12-22-2014,94.25,111.0,79.0,7.81425,93.5,82.410748317975,81.897759221817,82.619743875669,86.83,82.486746702591,4.28947,32,MA
12-23-2014,94.5625,111.0,79.0,7.63601,94.0,83.085233981442,82.410748317975,83.455726106445,87.63,83.246730548751,4.28947,32,MA
12-24-2014,94.5625,111.0,79.0,7.63601,94.0,83.31322913529,83.151732567981,83.88321701990999,87.77,83.379727721829,4.28947,32,MA
12-26-2014,94.5625,111.0,79.0,7.63601,94.0,83.50322509683001,83.142232769904,83.664721664139,87.77,83.379727721829,4.28947,32,MA
12-29-2014,94.5625,111.0,79.0,7.63601,94.0,83.256230346828,83.12323317375,84.063713183373,87.68,83.29422953913601,4.28947,32,MA
12-30-2014,94.5625,111.0,79.0,7.63601,94.0,82.980736202595,82.182753164127,83.360728125675,86.97,82.619743875669,4.28947,32,MA
12-31-2014,94.5625,111.0,79.0,7.63601,94.0,82.81923963528601,81.850260231432,83.161232366058,86.16,81.850260231432,4.28947,32,MA
01-02-2015,95.0625,111.0,79.0,7.533,95.5,82.34424973143601,80.672285269884,82.99432091384512,85.68,81.394269923736,4.28947,32,MA
01-05-2015,95.0625,111.0,79.0,7.533,95.5,81.02377779873301,78.895823029485,81.08068158921424,83.27,79.104818587179,4.28947,32,MA
01-06-2015,95.21875,111.0,79.0,7.54045,96.0,79.475310712182,77.70834826986,79.58921329112523,83.09,78.93382222179301,4.28947,32,MA
01-07-2015,95.21875,111.0,79.0,7.54045,96.0,80.04744300718,79.06707598818599,80.218769282344,84.22,80.161660523956,4.28947,32,MA
01-08-2015,95.21875,111.0,79.0,7.54045,96.0,81.08491878456199,80.932628762194,81.49419821967601,85.53,81.408535082094,4.28947,32,MA
01-09-2015,95.5,111.0,79.0,7.55811,96.0,81.827332643606,80.33298679912001,81.8558870228,84.44,80.37105930471199,4.28947,32,MA
01-12-2015,95.96875,111.0,79.0,7.66683,96.0,80.342504925518,78.914785965818,80.76130248703,83.36,79.343101653728,4.28947,32,MA
01-13-2015,95.96875,111.0,79.0,7.66683,96.0,80.037924880782,78.752977817052,81.132509416552,83.55,79.52394605529,4.28947,32,MA
01-14-2015,95.96875,111.0,79.0,7.66683,96.0,78.04863646359999,77.896346441232,79.45731917050401,83.46,79.438282917708,4.28947,32,MA
01-15-2015,96.0,111.0,79.0,7.83821,96.5,79.76189921523999,78.21996273876401,80.075997386374,82.25,78.28658962355,4.28947,32,MA
01-16-2015,96.4375,111.0,79.0,7.93701,97.0,78.09622709559,77.88682831483399,79.819007973628,83.8,79.76189921523999,4.28947,32,MA
01-20-2015,96.4375,111.0,79.0,7.93701,97.0,80.323468672722,79.181293504962,80.79937499262199,84.26,80.199733029548,4.28947,32,MA
01-21-2015,96.5625,111.0,79.0,7.92913,97.5,79.742862962444,79.28599289534,80.28539616712999,83.72,79.685754204056,4.28947,32,MA
01-22-2015,96.5625,111.0,79.0,7.92913,97.5,79.343101653728,78.5245427835,80.456722442294,84.38,80.313950546324,4.28947,32,MA
01-23-2015,97.09375,111.0,79.0,8.08687,98.0,80.218769282344,79.76189921523999,80.742266234234,84.39,80.323468672722,4.28947,32,MA
01-26-2015,97.3125,111.0,79.0,8.01342,98.0,80.23780553514,78.876713460226,80.61853059106,83.6,79.57153668727999,4.28947,32,MA
01-27-2015,97.3125,111.0,79.0,8.01342,98.0,78.629242173878,77.058751318208,78.819604701838,81.77,77.829719556446,4.28947,32,MA
01-28-2015,97.3125,111.0,79.0,8.01342,98.0,79.314547274534,76.782725652666,79.52394605529,80.74,76.84935253745199,4.28947,32,MA
01-29-2015,97.3125,111.0,79.0,8.01342,98.0,76.43055497594,75.97368490883599,77.62032077568999,81.38,77.45851262692399,4.28947,32,MA
01-30-2015,98.09375,114.0,79.0,6.88458,98.0,79.980816122394,77.558452954103,80.71371185503999,82.03,78.077190842794,4.31579,32,MA
02-02-2015,97.65625,114.0,79.0,6.77592,98.0,77.772610798058,76.697062515084,79.219366010554,82.98,78.981412850604,4.31579,32,MA
02-03-2015,97.65625,114.0,79.0,6.77592,98.0,79.266956642544,78.467434025112,79.83804422642399,83.81,79.771417341638,4.31579,32,MA
02-04-2015,97.65625,114.0,79.0,6.77592,98.0,79.876116732016,79.49539167609599,80.875520003806,84.18,80.123588018364,4.31579,32,MA
02-05-2015,97.65625,114.0,79.0,6.77592,98.0,80.504313074284,79.9522617432,81.77022388521799,85.82,81.68456074763598,4.31579,32,MA
02-06-2015,97.65625,114.0,79.0,6.77592,98.0,81.49419821967601,79.909430174409,81.636970115646,84.16,80.10455176556799,4.31579,32,MA
02-09-2015,98.25806,114.0,87.0,5.98368,98.0,79.92370736400599,79.581054813678,80.74236141549798,84.59,80.513831200682,4.31579,31,MA
02-10-2015,98.40625,114.0,87.0,6.0408,98.0,81.065882531766,79.847562352822,81.075400658164,84.23,80.17117865035401,4.30769,32,MA
02-11-2015,98.40625,114.0,87.0,6.0408,98.0,80.17117865035401,79.895152984812,80.699434665443,84.46,80.39009555750799,4.30769,32,MA
02-12-2015,98.40625,114.0,87.0,6.0408,98.0,81.31335381811401,81.199136301338,83.740476049604,87.52,83.30264223529599,4.30769,32,MA
02-13-2015,98.40625,114.0,87.0,6.0408,98.0,83.597704153634,82.446010859476,83.74999417600199,87.14,82.940953432172,4.30769,32,MA
02-17-2015,98.40625,114.0,87.0,6.0408,98.0,83.69288541761401,83.03613469615199,83.921320451166,87.52,83.30264223529599,4.30769,32,MA
02-18-2015,98.40625,114.0,87.0,6.0408,98.0,82.988544064162,82.66492776662999,83.607222280032,87.73,83.502522889654,4.30769,32,MA
02-19-2015,98.40625,114.0,87.0,6.0408,98.0,83.416859752072,83.359750993684,85.12060437731401,89.2,84.90168747016,4.30769,32,MA
02-20-2015,98.40625,114.0,87.0,6.0408,98.0,84.730361194996,84.597107425424,86.55508120675658,90.79,86.415069567442,4.30769,32,MA
02-23-2015,98.40625,114.0,87.0,6.0408,98.0,86.538805210616,85.606028823612,86.748203991372,91.12,86.729167738576,4.30769,32,MA
02-24-2015,98.40625,114.0,87.0,6.0408,98.0,86.18663453389,85.891572615552,87.2326766250302,91.32,86.91953026653599,4.30769,32,MA
02-25-2015,98.40625,114.0,87.0,6.0408,98.0,87.61435349358999,86.986157151322,88.290140467848,92.67,88.204477330266,4.30769,32,MA
02-26-2015,98.6875,114.0,87.0,6.13106,98.0,88.41387611102199,86.672058980188,88.5185755014,91.26,86.862421508148,4.30769,32,MA
02-27-2015,98.6875,114.0,87.0,6.13106,98.0,86.62446834819801,85.634583202806,87.262182816864,90.13,85.78687322517399,4.30769,32,MA
03-02-2015,98.9375,114.0,87.0,6.57142,98.0,85.244340020488,85.1872312621,87.71905288396799,92.02,87.585799114396,4.30769,32,MA
03-03-2015,98.9375,114.0,87.0,6.57142,98.0,87.47158159762,86.158080154696,87.509654103212,90.97,86.586395842606,4.30769,32,MA
03-04-2015,98.9375,114.0,87.0,6.57142,98.0,86.272297671472,85.78687322517399,87.457304408023,91.71,87.29073719605799,4.30769,32,MA
03-05-2015,98.9375,114.0,87.0,6.57142,98.0,87.5667628616,87.04326590971,88.47098486941,92.81,88.337731099838,4.30769,32,MA
03-06-2015,98.9375,114.0,87.0,6.57142,98.0,88.05218730789801,86.300852050666,88.071223560694,90.79,86.415069567442,4.30769,32,MA
03-09-2015,98.9375,114.0,87.0,6.57142,98.0,86.158080154696,85.729764466786,87.033747783312,91.12,86.729167738576,4.30769,32,MA
03-10-2015,98.9375,114.0,87.0,6.57142,98.0,85.83446385716401,84.559034919832,86.034344511522,88.84,84.559034919832,4.30769,32,MA
03-11-2015,98.9375,114.0,87.0,6.57142,98.0,83.369269120082,82.66492776662999,83.921320451166,86.97,82.779145283406,4.30769,32,MA
03-12-2015,98.9375,114.0,87.0,6.57142,98.0,83.502522889654,83.454932257664,85.196749388498,89.25,84.94927810215,4.30769,32,MA
03-13-2015,98.9375,114.0,87.0,6.57142,98.0,84.94927810215,83.14083408652999,84.94927810215,87.75,83.52155914245,4.30769,32,MA
03-16-2015,98.9375,114.0,87.0,6.57142,98.0,84.2354186223,83.69288541761401,84.644698057414,88.71,84.43529927665799,4.30769,32,MA
03-17-2015,98.9375,114.0,87.0,6.57142,98.0,84.006983588748,83.52155914245,84.292527380688,87.97,83.73095792320599,4.30769,32,MA
03-18-2015,98.9375,114.0,87.0,6.57142,98.0,83.493004763256,83.01709844335599,84.958796228548,88.88,84.597107425424,4.30769,32,MA
03-19-2015,98.9375,114.0,87.0,6.57142,98.0,84.56855304623,84.368672391872,85.349039410866,89.02,84.730361194996,4.30769,32,MA
03-20-2015,98.9375,114.0,87.0,6.57142,98.0,85.25385814688599,85.07301374532399,86.005790132328,89.82,85.49181130683598,4.30769,32,MA
03-23-2015,98.9375,114.0,87.0,6.57142,98.0,85.606028823612,85.015904986936,86.28181579787,89.33,85.025423113334,4.30769,32,MA
03-24-2015,98.9375,114.0,87.0,6.57142,98.0,85.09204999812,84.749397447792,85.606028823612,89.49,85.17771313570199,4.30769,32,MA
03-25-2015,98.6875,114.0,87.0,6.13106,98.0,85.25385814688599,83.159870339326,85.30144877887601,87.37,83.159870339326,4.30769,32,MA
03-26-2015,99.1875,114.0,87.0,5.88662,98.5,82.531673997058,82.3898539137278,84.04505609434,87.93,83.69288541761401,4.33333,32,MA
03-27-2015,99.1875,114.0,87.0,5.88662,98.5,83.66433103842,82.683964019426,84.064092347136,87.25,83.04565282255,4.33333,32,MA
03-30-2015,99.1875,114.0,87.0,5.88662,98.5,83.416859752072,83.26456972970401,84.035537967942,87.67,83.445414131266,4.33333,32,MA
03-31-2015,99.32258,114.0,87.0,5.9318,99.0,83.12179783373399,82.227093952322,84.006983588748,86.39,82.227093952322,4.31579,31,MA
04-01-2015,99.32258,114.0,87.0,5.9318,99.0,82.550710249854,81.256245059726,82.560228376252,86.74,82.560228376252,4.31579,31,MA
04-02-2015,99.32258,114.0,87.0,5.9318,99.0,82.731554651416,82.493601491466,83.631017596027,87.03,82.83625404179399,4.31579,31,MA
04-06-2015,99.29032,114.0,87.0,5.94162,99.0,82.18902144673,82.065285803556,83.4349441922282,87.34,83.131315960132,4.31579,31,MA
04-07-2015,99.67742,114.0,87.0,6.11918,100.0,83.398312619322,83.217136317039,84.399550079307,87.92,83.836949982744,4.31579,31,MA
04-08-2015,99.67742,114.0,87.0,6.11918,100.0,84.29465853588,84.180231397596,85.524750272433,89.32,85.171933262724,4.31579,31,MA
04-09-2015,99.67742,114.0,87.0,6.11918,100.0,84.96215017587,84.046733069598,85.53428586729001,89.06,84.92400779644201,4.31579,31,MA
04-10-2015,99.67742,114.0,87.0,6.11918,100.0,85.324502780436,84.218373777024,85.324502780436,88.57,84.456763648449,4.31579,31,MA
04-13-2015,99.67742,114.0,87.0,6.11918,100.0,84.513977217591,84.151624613025,85.27682480615101,88.25,84.151624613025,4.31579,31,MA
04-14-2015,99.67742,114.0,87.0,6.11918,100.0,83.922770336457,83.91800253902849,85.31496718557901,89.12,84.981221365584,4.31579,31,MA
04-15-2015,99.67742,114.0,87.0,6.11918,100.0,85.00982815015502,84.542584002162,85.410323134149,89.25,85.105184098725,4.31579,31,MA
04-16-2015,99.64516,114.0,87.0,6.10419,100.0,84.81911625301501,84.47583483816301,85.03843493472601,88.72,84.59979757130401,4.31579,31,MA
04-17-2015,99.64516,114.0,87.0,6.10419,100.0,83.903699146743,82.568715866763,84.208838182167,86.93,82.892926091901,4.31579,31,MA
04-20-2015,99.64516,114.0,87.0,6.10419,100.0,83.169458342754,82.96921085075701,83.80414753643592,87.33,83.274349886181,4.31579,31,MA
04-21-2015,99.64516,114.0,87.0,6.10419,100.0,83.43645499875001,83.217136317039,84.08487544902601,87.77,83.693916059889,4.31579,31,MA
04-22-2015,99.64516,114.0,87.0,6.10419,100.0,84.37094329473601,84.37094329473601,88.137503263251,91.2,86.96462509584,4.31579,31,MA
04-23-2015,99.64516,114.0,87.0,6.10419,100.0,86.96462509584,85.99199442042601,87.15533699298001,90.88,86.659486060416,4.31579,31,MA
04-24-2015,99.64516,114.0,87.0,6.10419,100.0,86.506916542704,86.02060120499699,86.926482716412,90.72,86.506916542704,4.31579,31,MA
04-27-2015,99.64516,114.0,87.0,6.10419,100.0,86.70716403470101,85.524750272433,87.0266064624105,89.75,85.581963841575,4.31579,31,MA
04-28-2015,99.64516,114.0,87.0,6.10419,100.0,85.48660789300502,85.16239766786701,86.239919886708,90.23,86.039672394711,4.31579,31,MA
04-29-2015,100.06452,114.0,87.0,5.98889,100.0,86.897875931841,85.63917741071701,89.24363226666301,90.25,86.058743584425,4.31579,31,MA
04-30-2015,101.03226,114.0,90.0,5.78365,100.0,86.058743584425,85.496143487862,87.14389427915161,90.21,86.02060120499699,4.31579,31,MA
05-01-2015,101.19355,114.0,90.0,5.8222,100.0,86.163635127852,86.06827917928202,87.06951663926701,91.25,87.012303070125,4.31579,31,MA
05-04-2015,101.19355,114.0,90.0,5.8222,100.0,87.241157346693,86.59273689641701,87.717937089543,91.18,86.94555390612601,4.31579,31,MA
05-05-2015,101.19355,114.0,90.0,5.8222,100.0,86.907411526698,86.35434702499201,87.65118792554401,90.78,86.56413011184601,4.31579,31,MA
05-06-2015,101.19355,114.0,90.0,5.8222,100.0,86.821591172985,85.782211333572,87.203014967265,90.57,86.363882619849,4.31579,31,MA
05-07-2015,101.19355,114.0,90.0,5.8222,100.0,86.49738094784699,86.154099532995,87.880042202112,92.05,87.775150658685,4.31579,31,MA
05-08-2015,101.19355,114.0,90.0,5.8222,100.0,88.528462652388,88.33775075524801,89.949266286081,93.51,89.16734750780701,4.31579,31,MA
05-11-2015,101.19355,114.0,90.0,5.8222,100.0,89.13874072323601,88.20425242725,89.558306896944,92.52,88.223323616964,4.31579,31,MA
05-12-2015,101.19355,114.0,90.0,5.8222,100.0,87.62258114097301,87.326977700406,88.42357110896101,92.39,88.09936088382301,4.31579,31,MA
05-13-2015,101.19355,114.0,90.0,5.8222,100.0,88.442642298675,87.746543874114,88.66196098038601,92.52,88.223323616964,4.31579,31,MA
05-14-2015,101.19355,114.0,90.0,5.8222,100.0,88.7716203212415,88.49032027296,89.53923570723,93.84,89.48202213808801,4.31579,31,MA
05-15-2015,101.19355,114.0,90.0,5.8222,100.0,89.48202213808801,88.70963895467101,90.11137139865,93.22,88.890815256954,4.31579,31,MA
05-18-2015,101.19355,114.0,90.0,5.8222,100.0,88.58567622153001,87.565367571831,88.833601687812,93.08,88.757316928956,4.31579,31,MA
05-19-2015,101.3125,114.0,90.0,5.76865,100.0,89.262703456377,88.82406609295501,89.701340819799,93.8,89.44387975866,4.30769,32,MA
05-20-2015,101.3125,114.0,90.0,5.76865,100.0,89.72994760437,88.499855867817,89.72994760437,93.24,88.909886446668,4.30769,32,MA
05-21-2015,101.72727,114.0,90.0,5.89439,104.0,88.766852523813,88.42357110896101,89.014777990095,92.9,88.58567622153001,4.35897,33,MA
05-22-2015,101.72727,114.0,90.0,5.89439,104.0,88.633354195815,88.34728635010501,88.957564420953,92.69,88.385428729533,4.35897,33,MA
05-26-2015,101.72727,114.0,90.0,5.89439,104.0,88.29960837582,87.29837091583501,88.33775075524801,91.89,87.62258114097301,4.35897,33,MA
05-27-2015,101.72727,114.0,90.0,5.89439,104.0,87.832364227827,87.62258114097301,88.47124908324601,92.59,88.290072780963,4.35897,33,MA
05-28-2015,101.72727,114.0,90.0,5.89439,104.0,88.29960837582,87.832364227827,88.642889790672,92.82,88.509391462674,4.35897,33,MA
05-29-2015,101.72727,114.0,90.0,5.89439,104.0,88.499855867817,87.87050660725501,88.604747411244,92.26,87.97539815068201,4.35897,33,MA
06-01-2015,101.72727,114.0,90.0,5.89439,104.0,88.10889647868001,87.355584484977,88.623818600958,92.56,88.261465996392,4.35897,33,MA
06-02-2015,101.72727,114.0,90.0,5.89439,104.0,87.86097101239801,87.193479372408,89.17688310266401,93.17,88.843137282669,4.35897,33,MA
06-03-2015,101.72727,114.0,90.0,5.89439,104.0,88.96710001581,88.58567622153001,89.691805224942,93.5,89.15781191295001,4.35897,33,MA
06-04-2015,101.72727,114.0,90.0,5.89439,104.0,88.633354195815,88.032611719824,89.310381430662,92.57,88.271001591249,4.35897,33,MA
06-05-2015,102.12121,114.0,90.0,5.99878,104.0,88.147038858108,87.44140483869,88.528462652388,92.62,88.31867956553401,4.35897,33,MA
06-08-2015,102.12121,114.0,90.0,5.99878,104.0,88.09936088382301,87.5119682406318,88.309143970677,91.9,87.63211673583001,4.35897,33,MA
06-09-2015,102.12121,114.0,90.0,5.99878,104.0,87.470011623261,87.05521324698151,88.0183083275385,92.09,87.813293038113,4.35897,33,MA
06-10-2015,102.12121,114.0,90.0,5.99878,104.0,88.20425242725,88.10746613945145,89.97787307065201,94.17,89.796696768369,4.35897,33,MA
06-11-2015,102.12121,114.0,90.0,5.99878,104.0,89.968337475795,89.61552046608601,90.712113874641,94.5,90.11137139865,4.35897,33,MA
06-12-2015,102.12121,114.0,90.0,5.99878,104.0,89.682269630085,88.881279662097,89.892052716939,93.77,89.415272974089,4.35897,33,MA
06-15-2015,102.12121,114.0,90.0,5.99878,104.0,88.614283006101,87.87050660725501,89.195954292378,93.3,88.96710001581,4.35897,33,MA
06-16-2015,102.12121,114.0,90.0,5.99878,104.0,88.995706800381,88.757316928956,90.0341330803083,94.15,89.777625578655,4.35897,33,MA
06-17-2015,102.12121,114.0,90.0,5.99878,104.0,89.968337475795,89.53923570723,90.559544356929,94.45,90.06369342436501,4.35897,33,MA
06-18-2015,102.12121,114.0,90.0,5.99878,104.0,90.178120562649,90.14951377807802,91.837314067767,96.05,91.589388601485,4.35897,33,MA
06-19-2015,102.12121,114.0,90.0,5.99878,104.0,91.370069919774,90.321154485504,91.503568247772,94.81,90.406974839217,4.35897,33,MA
06-22-2015,102.12121,114.0,90.0,5.99878,104.0,91.150751238063,90.836076607782,91.665673360341,95.42,90.988646125494,4.35897,33,MA
06-23-2015,102.12121,114.0,90.0,5.99878,104.0,91.227035996919,90.921896961495,91.522639437486,95.7,91.25564278149,4.35897,33,MA
06-24-2015,102.12121,114.0,90.0,5.99878,104.0,90.950503746066,90.86468339235302,91.68474455005502,95.51,91.074466479207,4.35897,33,MA
06-25-2015,102.12121,114.0,90.0,5.99878,104.0,91.417747894059,89.901588311796,91.417747894059,94.46,90.073229019222,4.35897,33,MA
06-26-2015,102.12121,114.0,90.0,5.99878,104.0,90.39743924436,89.53923570723,90.426046028931,94.51,90.120906993507,4.35897,33,MA
06-29-2015,102.42424,120.0,90.0,6.61051,104.0,89.32945262037602,88.118432073537,89.74901879408401,92.52,88.223323616964,4.35897,33,MA
06-30-2015,102.42424,120.0,90.0,6.61051,104.0,88.87174406724,88.433106703818,89.672734035228,93.48,89.13874072323601,4.35897,33,MA
07-01-2015,102.8125,120.0,90.0,6.5738,104.5,90.082764614079,89.63459165580001,90.540473167215,94.5,90.11137139865,4.34211,32,MA
07-02-2015,102.8125,120.0,90.0,6.5738,104.5,90.101835803793,89.53923570723,90.359296864932,94.24,89.863445932368,4.34211,32,MA
07-06-2015,102.8125,120.0,90.0,6.5738,104.5,89.06245596438,88.90035085181101,90.283012106076,94.52,90.130442588364,4.34211,32,MA
07-07-2015,102.8125,120.0,90.0,6.5738,104.5,90.302374331782,88.15322749185701,90.302374331782,93.89,89.681509689137,4.34211,32,MA
07-08-2015,102.8125,120.0,90.0,6.5738,104.5,88.802747425701,88.000399272129,89.089300337691,92.49,88.344262766517,4.34211,32,MA
07-09-2015,102.8125,120.0,90.0,6.5738,104.5,89.52868146940901,88.821850953167,89.920303782462,93.04,88.86960977183202,4.34211,32,MA
07-10-2015,102.8125,120.0,90.0,6.5738,104.5,90.216408458185,89.862993200064,90.7417554635,94.62,90.378788441646,4.34211,32,MA
07-13-2015,102.8125,120.0,90.0,6.5738,104.5,91.095170721621,90.84692038220034,91.41037892481,95.5,91.21934365015,4.34211,32,MA
07-14-2015,102.8125,120.0,90.0,6.5738,104.5,91.41037892481,90.885031919495,91.60141419947,95.27,90.999653084291,4.34211,32,MA
07-15-2015,102.8125,120.0,90.0,6.5738,104.5,91.228895413883,90.407443732845,91.31486128748,95.25,90.980549556825,4.34211,32,MA
07-16-2015,103.25,120.0,90.0,6.70354,105.0,91.458137743475,91.181136595218,91.668276545601,95.82,91.525000089606,4.34211,32,MA
07-17-2015,103.25,120.0,90.0,6.70354,105.0,91.276654232548,90.22118434005152,91.945277693858,96.08,91.773345946664,4.34211,32,MA
07-20-2015,103.5625,120.0,90.0,6.54283,105.0,92.231830605848,92.088554149853,93.378042253808,97.26,92.900454067158,4.34211,32,MA
07-21-2015,103.77419,120.0,90.0,6.65611,105.0,92.84314348476,92.002588276256,93.03417875942002,96.71,92.375107061843,4.32432,31,MA
07-22-2015,103.77419,120.0,90.0,6.65611,105.0,91.98348474879,91.840208292795,92.995971704488,96.88,92.537487045304,4.32432,31,MA
07-23-2015,103.77419,120.0,90.0,6.65611,105.0,92.55659057277,90.6128066531045,92.623452918901,95.16,90.894583683228,4.32432,31,MA
