 Date,GS Price Target,GS Price Target - High,GS Price Target - Low,GS Price Target - StdDev,GS Price Target - Median,GS Open,GS Low,GS High,GS Close,GS Adj. Close,GS Rating,GS Price Target - #,Ticker
06-10-2015,209.73913,245.0,149.0,21.51484,213.0,183.028473565868,182.71429155898403,186.24011185846,213.13,186.004475353297,3.32143,23,GS
06-11-2015,209.73913,245.0,149.0,21.51484,213.0,186.039384465173,185.777566126103,187.2917488537245,213.94,186.711384868786,3.32143,23,GS
06-12-2015,209.73913,245.0,149.0,21.51484,213.0,186.309930082212,185.027020220769,186.772475814569,213.06,185.943384407514,3.32143,23,GS
06-15-2015,211.13043,245.0,149.0,22.68365,215.0,184.049565088241,183.604473911822,185.315020393746,211.76,184.808838271544,3.32143,23,GS
06-16-2015,211.13043,245.0,149.0,22.68365,215.0,184.887383773265,184.259019759497,186.388475583933,213.56,186.379748305964,3.32143,23,GS
06-17-2015,211.13043,245.0,149.0,22.68365,215.0,186.405930139871,185.5166205148299,187.20011243505,212.93,185.82992979391705,3.32143,23,GS
06-18-2015,211.13043,245.0,149.0,22.68365,215.0,186.283748248305,185.027020220769,187.645203611469,214.6,187.28738521474,3.32143,23,GS
06-19-2015,211.13043,245.0,149.0,22.68365,215.0,186.868475872228,186.056839021111,187.6364763335,213.19,186.056839021111,3.32143,23,GS
06-22-2015,211.13043,245.0,149.0,22.68365,215.0,187.688840001314,187.6364763335,189.216113645889,216.51,188.954295306819,3.32143,23,GS
06-23-2015,211.08696,245.0,149.0,22.6944,215.0,189.312113703548,189.067749920416,190.92666012781305,218.4,190.60375084296,3.25,23,GS
06-24-2015,211.30435,245.0,149.0,22.70689,215.0,188.68374968978,186.50193019753,189.3819319273,214.43,187.139021489267,3.25,23,GS
06-25-2015,211.30435,245.0,149.0,22.70689,215.0,187.767385503035,185.445929563281,188.33465857102,212.82,185.733929736258,3.25,23,GS
06-26-2015,211.30435,245.0,149.0,22.70689,215.0,186.432111973778,185.498293231095,187.29611249270903,213.17,186.039384465173,3.25,23,GS
06-29-2015,211.43478,245.0,149.0,22.78219,215.0,183.395019240566,181.22192702628504,184.337565261218,207.65,181.22192702628504,3.25,23,GS
06-30-2015,211.43478,245.0,149.0,22.78219,215.0,183.176837291341,181.658290924735,183.96229230855096,208.79,182.216836714751,3.25,23,GS
07-01-2015,211.43478,245.0,149.0,22.78219,215.0,184.695383657947,182.35210952327049,185.445929563281,209.94,183.220473681186,3.25,23,GS
07-02-2015,212.30435,245.0,149.0,23.64858,215.0,183.220473681186,181.9646183814469,183.822655861047,209.2,182.57465511148,3.25,23,GS
07-06-2015,212.34783,245.0,149.0,23.56786,215.0,180.401562897199,180.008835388594,181.989927487557,208.04,181.562290867076,3.25,23,GS
07-07-2015,212.34783,245.0,149.0,23.56786,215.0,181.509927199262,177.33828833008,182.37392771819304,208.21,181.71065459254905,3.25,23,GS
07-08-2015,212.82609,250.0,149.0,23.94677,215.0,180.04374450047,177.77500131964877,180.4670174819665,204.06,178.088834235414,3.25,23,GS
07-09-2015,213.04348,250.0,149.0,23.98818,215.0,180.768108571897,178.420470798236,181.134654246595,204.81,178.743380083089,3.25,23,GS
07-10-2015,211.59091,250.0,149.0,23.51723,215.0,181.283017972068,179.939017164842,181.509927199262,207.19,180.820472239711,3.18519,22,GS
07-13-2015,212.5,250.0,149.0,23.04689,215.0,182.784109782736,182.094654823185,183.54338296603905,210.12,183.377564684628,3.18519,22,GS
07-14-2015,212.5,250.0,149.0,23.04689,215.0,183.281564626969,183.01101900993,185.681566068444,212.16,185.157929390304,3.18519,22,GS
07-15-2015,212.5,250.0,149.0,23.04689,215.0,186.362293750026,184.51647445958253,186.423384695809,212.96,185.856111627824,3.23077,22,GS
07-16-2015,213.81818,250.0,149.0,22.39244,217.0,184.485928986691,182.679382447108,186.885930428166,211.18,184.302656149342,3.23077,22,GS
07-17-2015,213.81818,250.0,149.0,22.39244,217.0,183.936110474644,183.0852008726665,185.71647518032,212.46,185.419747729374,3.22222,22,GS
07-20-2015,213.81818,250.0,149.0,22.39244,217.0,185.611747844692,184.328837983249,186.7637485366,212.39,185.358656783591,3.22222,22,GS
07-21-2015,213.81818,250.0,149.0,22.39244,217.0,185.000838386862,183.927383196675,185.7129842691324,211.5,184.58192904435,3.22222,22,GS
07-22-2015,214.22727,250.0,149.0,22.54073,219.5,184.84374738342,184.800110993575,186.519384753468,213.25,186.109202688925,3.22222,22,GS
07-23-2015,214.22727,250.0,149.0,22.54073,219.5,186.467021085654,183.88374680683,187.29611249270903,211.05,184.189201535745,3.22222,22,GS
07-24-2015,214.22727,250.0,149.0,22.54073,219.5,184.538292654505,180.56738117861,184.538292654505,207.35,180.960108687215,3.22222,22,GS
07-27-2015,214.68182,250.0,149.0,22.45073,219.5,179.301925873105,177.60010666915,179.64228971389602,205.02,178.92665292043802,3.22222,22,GS
07-28-2015,214.68182,250.0,149.0,22.45073,219.5,180.776835849866,178.56010724574,180.811744961742,206.24,179.991380832656,3.22222,22,GS
07-29-2015,214.68182,250.0,149.0,22.45073,219.5,180.27938100563296,179.493925988423,181.640836368797,206.84,180.515017510796,3.22222,22,GS
07-30-2015,214.68182,250.0,149.0,22.45073,219.5,179.808107995307,178.9982165997838,180.960108687215,207.2,180.82919951768,3.22222,22,GS
07-31-2015,214.86364,250.0,149.0,22.58981,219.5,181.00374507706,178.82192558481,181.064836022843,205.07,178.970289310283,3.22222,22,GS
08-03-2015,215.09091,255.0,149.0,22.96422,219.5,179.563744212175,177.024106323196,179.738289771555,204.69,178.638652747461,3.22222,22,GS
08-04-2015,215.09091,255.0,149.0,22.96422,219.5,178.917925642469,178.73465280512002,180.78556312783505,205.17,179.057562089973,3.22222,22,GS
08-05-2015,215.09091,255.0,149.0,22.96422,219.5,180.602290290486,178.848107418717,181.335381639882,205.7,179.52010782233,3.22222,22,GS
08-06-2015,215.40909,255.0,149.0,23.13922,219.5,179.7819261614,178.29828890667002,180.39283561923,205.09,178.987743866221,3.22222,22,GS
08-07-2015,215.40909,255.0,149.0,23.13922,219.5,179.17101670357002,176.570287868808,180.34038467863635,203.44,177.547743001336,3.22222,22,GS
08-10-2015,215.40909,255.0,149.0,23.13922,219.5,178.551379967771,178.333198018546,180.27938100563296,205.97,179.755744327493,3.22222,22,GS
08-11-2015,215.40909,255.0,149.0,23.13922,219.5,177.60010666915,175.121559725954,177.96665234384798,201.7,176.02919663473,3.22222,22,GS
08-12-2015,215.40909,255.0,149.0,23.13922,219.5,174.45828660031,171.560830314602,175.898287465195,201.13,175.531741790497,3.22222,22,GS
08-13-2015,215.40909,255.0,149.0,23.13922,219.5,175.173923393768,174.17901370530203,176.247378583955,200.74,175.191377949706,3.22222,22,GS
08-14-2015,215.40909,255.0,149.0,23.13922,219.5,175.26992345142702,175.191377949706,176.771015262095,202.02,176.308469529738,3.22222,22,GS
08-17-2015,215.40909,255.0,149.0,23.13922,219.5,175.427014454869,174.353559264682,177.041560879134,202.57,176.788469818033,3.22222,22,GS
08-18-2015,215.40909,255.0,149.0,23.13922,219.5,176.39574230942802,175.575378180342,177.25101555039,201.18,175.575378180342,3.22222,22,GS
08-19-2015,215.40909,255.0,149.0,23.13922,219.5,174.56301393593802,173.79501347466598,176.945560821475,200.95,175.374650787055,3.22222,22,GS
08-20-2015,215.40909,255.0,149.0,23.13922,219.5,173.17537673886702,171.709194040075,173.86483169841802,196.75,171.709194040075,3.22222,22,GS
08-21-2015,215.40909,255.0,149.0,23.13922,219.5,169.012465147654,163.706280142502,169.83282927674,187.74,163.845916590006,3.22222,22,GS
08-24-2015,215.40909,255.0,149.0,23.13922,219.5,155.74700263477402,150.19645384649,163.104097962641,179.46,156.619730431674,3.22222,22,GS
08-25-2015,215.40909,255.0,149.0,23.13922,219.5,162.231370165741,155.09245678709902,163.488098193277,178.22,155.537547963518,3.22222,22,GS
08-26-2015,214.81818,245.0,156.0,21.00571,219.5,159.744095944576,156.314275702759,161.50875154990783,184.4,160.93100574836,3.22222,22,GS
08-27-2015,214.81818,245.0,156.0,21.00571,219.5,163.034279738889,161.82878083303103,165.69609951943403,189.21,165.12882645144902,3.22222,22,GS
08-28-2015,214.81818,245.0,156.0,21.00571,219.5,164.279362293345,163.11463308683,165.382789962675,187.75,164.41948009262498,3.22222,22,GS
08-31-2015,214.81818,245.0,156.0,21.00571,219.5,164.36693591789498,163.92031043269,166.60882070637498,188.6,165.1638559013,3.2963,22,GS
09-01-2015,214.81818,245.0,156.0,21.00571,219.5,161.34564587092,158.57831933514,163.298537698385,182.12,159.48908503046,3.2963,22,GS
09-02-2015,214.77273,245.0,156.0,21.09272,219.5,161.897359705585,159.830622166205,162.72930913880998,184.51,161.58209465720498,3.2963,22,GS
09-03-2015,214.77273,245.0,156.0,21.09272,219.5,162.01120541749998,161.38067532073998,164.54208316699498,185.06,162.06374959222998,3.2963,22,GS
09-04-2015,214.77273,245.0,156.0,21.09272,219.5,159.61168810483,156.8715093926605,160.110857764765,180.38,157.96530396328998,3.2963,22,GS
09-08-2015,214.77273,245.0,156.0,21.09272,219.5,161.05665290990498,160.828961486075,163.15841989910498,185.88,162.78185331353998,3.2963,22,GS
09-09-2015,214.77273,245.0,156.0,21.09272,219.5,165.995805334525,162.23889684133,167.92242507462498,185.68,162.60670606444,3.37037,22,GS
09-10-2015,214.77273,245.0,156.0,21.09272,219.5,162.40528672797498,161.809786081035,164.48078162981,185.91,162.808125400905,3.37037,22,GS
09-11-2015,214.77273,245.0,156.0,21.09272,219.5,162.387772003065,160.53996852505998,162.72930913880998,185.27,162.247654203785,3.37037,22,GS
09-14-2015,214.77273,245.0,156.0,21.09272,219.5,162.53664716479997,160.52245380015,162.76433858863,183.94,161.08292499727,3.37037,22,GS
09-15-2015,214.22727,245.0,156.0,21.41353,219.5,161.81854344349,161.301859058645,164.65592887891,187.45,164.15675921897497,3.37037,22,GS
09-16-2015,214.22727,245.0,156.0,21.41353,219.5,164.60338470418,163.403626047845,165.77687127315,188.64,165.19888535111997,3.37037,22,GS
09-17-2015,214.22727,245.0,156.0,21.41353,219.5,165.03249546447498,162.886941663,166.889056304935,186.45,163.281022973475,3.37037,22,GS
09-18-2015,214.22727,245.0,156.0,21.41353,219.5,160.43488017559997,158.114179125025,160.59251269978998,180.94,158.45571626077,3.37037,22,GS
09-21-2015,215.17391,245.0,156.0,21.40835,220.0,160.52245380015,159.12127580734995,161.494521032655,183.35,160.566240612425,3.44444,23,GS
09-22-2015,215.17391,245.0,156.0,21.40835,220.0,158.411929448495,155.889809061455,158.5082604355,179.72,157.38731804126,3.44444,23,GS
09-23-2015,215.17391,245.0,156.0,21.40835,220.0,157.466134303355,155.662117637625,157.798914076645,179.41,157.115839805155,3.44444,23,GS
09-24-2015,215.17391,245.0,156.0,21.40835,220.0,155.58330137553,153.09629801193455,155.85915829286247,176.91,154.926499191405,3.44444,23,GS
09-25-2015,214.30435,245.0,156.0,20.98744,219.0,156.93193519359997,156.02116949828,158.604591422505,179.83,157.483649028265,3.44444,23,GS
09-28-2015,213.0,240.0,156.0,19.94558,215.0,156.28389037193,151.283436410125,156.28389037193,173.02,151.51988519641,3.44444,23,GS
09-29-2015,212.78261,240.0,156.0,19.89528,215.0,151.511127833955,146.677063758795,151.76509134515,171.86,150.50403115163002,3.44444,23,GS
09-30-2015,212.34783,240.0,156.0,19.95126,215.0,152.88603373939,150.76675202528,153.32390186214,173.76,152.16793001807997,3.44444,23,GS
10-01-2015,211.26087,240.0,156.0,19.80386,215.0,152.7284012152,151.53739992131997,154.278454369735,176.02,154.14709393291,3.44444,23,GS
10-02-2015,211.26087,240.0,156.0,19.80386,215.0,150.74923730036997,148.761316023085,155.09288907804998,177.01,155.014072815955,3.44444,23,GS
10-05-2015,210.6087,240.0,156.0,19.30699,215.0,156.08247103546498,155.732176537265,158.56080461023,180.7,158.24553956185,3.44444,23,GS
10-06-2015,210.78261,240.0,156.0,19.5514,215.0,157.80767143909998,157.168383979885,158.75346658424,180.32,157.91275978855998,3.44444,23,GS
10-07-2015,209.91304,240.0,156.0,19.78782,215.0,159.2088494319,158.10542176257,160.95156456044498,182.23,159.58541601746498,3.44444,23,GS
10-08-2015,208.65217,240.0,156.0,20.09025,215.0,158.66589295968998,157.413590128625,159.795592716385,181.07,158.569561972685,3.44444,23,GS
10-09-2015,208.65217,240.0,156.0,20.09025,215.0,158.47323098568,156.064956310555,159.63796019219498,179.19,156.92317783114498,3.44444,23,GS
10-12-2015,208.65217,240.0,156.0,20.09025,215.0,158.3331131864,156.76554530695498,158.68340768459998,180.23,157.833943526465,3.44444,23,GS
10-13-2015,208.65217,240.0,156.0,20.09025,215.0,157.255957604435,157.19465606724998,160.38233600086997,180.97,158.481988348135,3.51852,23,GS
10-14-2015,208.65217,240.0,156.0,20.09025,215.0,158.27181164921498,156.87939101886997,159.57227997378249,179.51,157.203413429705,3.51852,23,GS
10-15-2015,207.34783,240.0,156.0,20.28409,210.0,154.76886666721498,153.91940250908,162.668007601625,184.96,161.97617596768,3.51852,23,GS
10-16-2015,206.6087,240.0,156.0,19.43269,210.0,162.11629376695998,160.811446761165,163.456170222575,185.18,162.16883794169,3.51852,23,GS
10-19-2015,206.6087,240.0,156.0,19.43269,210.0,160.68008632433998,160.39109336332498,163.32480978575,185.74,162.65925023917,3.51852,23,GS
10-20-2015,206.6087,240.0,156.0,19.43269,210.0,162.1863526666,161.04789554745,162.860669575635,185.51,162.45783090270498,3.51852,23,GS
10-21-2015,206.52174,240.0,156.0,19.51113,210.0,163.07960363701,157.238442879525,163.07960363701,179.7,157.36980331635,3.51852,23,GS
10-22-2015,206.52174,240.0,156.0,19.51113,210.0,157.833943526465,157.80767143909998,161.301859058645,183.56,160.75014522397998,3.51852,23,GS
10-23-2015,206.52174,240.0,156.0,19.51113,210.0,162.15132321678,161.512035757565,163.20220671138,185.5,162.44907354025,3.51852,23,GS
10-26-2015,206.21739,248.0,156.0,20.13424,210.0,163.85025153305,163.42989813520998,164.638414154,187.01,163.77143527095498,3.55556,23,GS
10-27-2015,206.21739,248.0,156.0,20.13424,210.0,162.886941663,161.57333729475,163.613802746765,186.31,163.15841989910498,3.55556,23,GS
10-28-2015,206.21739,248.0,156.0,20.13424,210.0,163.508714397305,163.03581682473498,167.68597628834,191.32,167.54585848905998,3.55556,23,GS
10-29-2015,206.21739,248.0,156.0,20.13424,210.0,167.2656228905,165.803143360515,168.10632968618,189.89,166.29355565799497,3.55556,23,GS
10-30-2015,206.21739,248.0,156.0,20.13424,210.0,166.17970994607998,163.97285460742,166.468702907095,187.5,164.20054603124998,3.55556,23,GS
11-02-2015,206.21739,248.0,156.0,20.13424,210.0,164.91864975256,164.3537998742125,166.766453230565,189.68,166.10965104644,3.55556,23,GS
11-03-2015,206.21739,248.0,156.0,20.13424,210.0,165.733084460875,165.557937211775,168.027513424085,190.69,166.994144654395,3.55556,23,GS
11-04-2015,206.21739,248.0,156.0,20.13424,210.0,167.2656228905,166.661364881105,168.92076439449497,191.65,167.834851450075,3.55556,23,GS
11-05-2015,206.21739,248.0,156.0,20.13424,210.0,168.61425670857,167.2656228905,169.26230153024,192.02,168.15887386091,3.55556,23,GS
11-06-2015,206.21739,248.0,156.0,20.13424,210.0,171.64430411799998,171.55673049345,174.68310888988498,199.17,174.42038801623497,3.55556,23,GS
11-09-2015,206.21739,248.0,156.0,20.13424,210.0,174.30654230431998,171.92453971656,175.05967547545,196.76,172.30986366457998,3.55556,23,GS
11-10-2015,206.21739,248.0,156.0,20.13424,210.0,172.15223114039,171.0093953400125,173.58843858301,197.81,173.229386722355,3.55556,23,GS
11-11-2015,206.21739,248.0,156.0,20.13424,210.0,173.649740120195,172.283591577215,174.210211317315,197.39,172.861577499245,3.55556,23,GS
11-12-2015,206.21739,248.0,156.0,20.13424,210.0,171.810694004645,168.36905055983,171.810694004645,192.77,168.815676045035,3.55556,23,GS
11-13-2015,206.21739,248.0,156.0,20.13424,210.0,168.693072970665,166.44243081973,169.34987515479,190.39,166.731423780745,3.55556,23,GS
11-16-2015,206.21739,248.0,156.0,20.13424,210.0,166.381129282545,164.647171516455,168.28147693527998,192.16,168.28147693527998,3.55556,23,GS
11-17-2015,206.43478,248.0,156.0,20.36157,210.0,168.728102420485,166.67012224355997,169.01709538149998,190.57,166.889056304935,3.55556,23,GS
11-18-2015,206.43478,248.0,156.0,20.36157,210.0,167.309409702775,167.27438025295498,169.936618439275,193.66,169.59508130352998,3.55556,23,GS
11-19-2015,206.43478,248.0,156.0,20.36157,210.0,169.73519910281,167.85236617498498,170.076736238555,193.03,169.043367468865,3.55556,23,GS
11-20-2015,206.43478,248.0,156.0,20.36157,210.0,169.01709538149998,167.36195387750502,169.446206141795,191.47,167.677218925885,3.55556,23,GS
11-23-2015,206.43478,248.0,156.0,20.36157,210.0,167.52834376415,165.09379700166,167.694733650795,189.19,165.680540286145,3.55556,23,GS
11-24-2015,206.43478,248.0,156.0,20.36157,210.0,164.65592887891,163.37735396047998,166.21036071467248,188.67,165.22515743848498,3.55556,23,GS
11-25-2015,207.56522,248.0,156.0,20.08206,210.0,165.505393037045,164.769774590825,166.188467308535,189.15,165.645510836325,3.55556,23,GS
11-27-2015,207.56522,248.0,156.0,20.08206,210.0,165.65426819878,165.38287753629953,167.432012777145,190.47,166.801482680385,3.55556,23,GS
11-30-2015,207.56522,248.0,156.0,20.08206,210.0,167.3990224911,166.291816358088,167.908688806296,190.02,166.977229678524,3.55556,23,GS
12-01-2015,207.56522,248.0,156.0,20.08206,210.0,168.031711709964,166.968442328262,169.72767031053002,193.07,169.65737150843398,3.55556,23,GS
12-02-2015,207.56522,248.0,156.0,20.08206,210.0,169.85948056446,166.78751078636742,170.333997478608,190.26,167.18812608481198,3.55556,23,GS
12-03-2015,207.56522,248.0,156.0,20.08206,210.0,167.539620095292,162.328721389926,168.40956777123,185.2,162.74172685224,3.55556,23,GS
12-04-2015,207.56522,248.0,156.0,20.08206,210.0,163.102008212982,162.34629609045,167.504470694244,189.99,166.950867627738,3.55556,23,GS
12-07-2015,207.56522,248.0,156.0,20.08206,210.0,166.959654978,162.565979847,167.065103181144,185.49,162.996560009838,3.55556,23,GS
12-08-2015,207.56522,248.0,156.0,20.08206,210.0,161.616946018704,159.789177164208,162.100250283114,182.92,160.73821099250398,3.55556,23,GS
12-09-2015,207.56522,248.0,156.0,20.08206,210.0,159.94734946892402,158.02001993595954,162.43416959306998,180.71,158.796206584602,3.55556,23,GS
12-10-2015,207.56522,248.0,156.0,20.08206,210.0,159.042252391938,158.444712574122,161.625733368966,182.11,160.02643562128202,3.55556,23,GS
12-11-2015,207.56522,248.0,156.0,20.08206,210.0,157.891109507616,154.191635047314,158.30411496993,176.56,155.149456225872,3.55556,23,GS
12-14-2015,207.56522,248.0,156.0,20.08206,210.0,155.246117078754,151.93328602998,156.968437730106,176.4,155.00885862168,3.59259,23,GS
12-15-2015,207.56522,248.0,156.0,20.08206,210.0,157.275994989276,157.16175943586998,161.054555601936,182.01,159.938562118662,3.59259,23,GS
12-16-2015,207.56522,248.0,156.0,20.08206,210.0,161.696032171062,159.648579560016,164.21800169625598,186.21,163.629249228702,3.59259,23,GS
12-17-2015,207.56522,248.0,156.0,20.08206,210.0,164.21800169625598,160.465803134382,165.105524072718,182.61,160.465803134382,3.59259,23,GS
12-18-2015,207.56522,248.0,156.0,20.08206,210.0,159.22678674744,154.12133624521798,159.84190126578,175.49,154.209209747838,3.59259,23,GS
12-21-2015,207.56522,248.0,156.0,20.08206,210.0,155.9754671505,154.50797965674602,156.54664491753002,177.75,156.19515090705,3.59259,23,GS
12-22-2015,207.56522,248.0,156.0,20.08206,210.0,157.20569618718,155.58003638871,158.78153170966445,180.05,158.21624146731,3.59259,23,GS
12-23-2015,207.56522,248.0,156.0,20.08206,210.0,158.78741923433998,158.576522828052,160.80850979459998,182.95,160.76457304329,3.59259,23,GS
12-24-2015,207.56522,248.0,156.0,20.08206,210.0,160.167033225474,159.94734946892402,160.957894749054,182.47,160.342780230714,3.59259,23,GS
12-28-2015,207.56522,248.0,156.0,20.08206,210.0,159.727665712374,158.031707111808,159.8704601541315,181.62,159.595855458444,3.59259,23,GS
12-29-2015,207.56522,248.0,156.0,20.08206,210.0,160.65033748988398,160.36940590200786,161.845417125516,183.53,161.274239358486,3.59259,23,GS
12-30-2015,207.56522,248.0,156.0,20.08206,210.0,161.054555601936,159.789177164208,161.274239358486,182.01,159.938562118662,3.59259,23,GS
12-31-2015,207.56522,248.0,156.0,20.08206,210.0,159.191637346392,158.198666766786,160.707455266587,180.23,158.374413772026,3.59259,23,GS
01-04-2016,207.56522,248.0,156.0,20.08206,210.0,154.472830255698,152.688998152512,155.703059292378,177.14,155.65912254106797,3.59259,23,GS
01-05-2016,208.04348,259.0,156.0,21.14233,210.0,155.281266479802,151.950860730504,155.9754671505,174.09,152.978980711158,3.59259,23,GS
01-06-2016,207.82609,259.0,156.0,21.37177,210.0,150.536097338322,148.59409293042,151.159999206924,169.84,149.244356849808,3.59259,23,GS
01-07-2016,207.0,259.0,156.0,21.09605,210.0,146.45876681675398,143.76105028632,148.9455869409,164.62,144.657360013044,3.59259,23,GS
01-08-2016,207.0,259.0,156.0,21.09605,210.0,146.52906561885,143.787412337106,147.99655311260398,163.94,144.059820195228,3.59259,23,GS
01-11-2016,205.56522,259.0,156.0,20.53592,205.0,144.991279323,143.532579179508,146.274232461252,165.73,145.632755892126,3.59259,23,GS
01-12-2016,204.47826,259.0,156.0,20.66896,205.0,146.652088522518,143.49742977846,147.78565670631602,165.71,145.615181191602,3.59259,23,GS
01-13-2016,204.47826,259.0,156.0,20.66896,205.0,146.274232461252,138.769835337504,146.83662287802,158.99,139.71008181553802,3.59259,23,GS
01-14-2016,204.21739,259.0,150.0,21.30719,205.0,140.86122469986,137.750502707112,142.80322910776198,161.39,141.819045878418,3.59259,23,GS
01-15-2016,204.21739,259.0,150.0,21.30719,205.0,137.69777860553998,135.158234379822,138.831346789338,155.61,136.73995742698202,3.59259,23,GS
01-19-2016,204.21739,259.0,150.0,21.30719,205.0,138.453490728072,136.45419279646174,139.507972759512,156.82,137.803226808684,3.59259,23,GS
01-20-2016,201.3913,234.0,150.0,20.64132,205.0,135.41306753742,133.26016672323,139.165266099294,153.75,135.10551027825,3.59259,23,GS
01-21-2016,194.52174,231.0,150.0,18.72192,195.0,135.298831984014,133.119569119038,136.344526665192,151.65,133.26016672323,3.59259,23,GS
01-22-2016,194.52174,231.0,150.0,18.72192,195.0,135.834860349996,135.20217113113202,137.952611763138,156.86,137.83837620973202,3.59259,23,GS
01-25-2016,194.21739,231.0,150.0,19.03534,195.0,137.43415809768,132.794437159344,137.548393651086,151.12,132.794437159344,3.62963,23,GS
01-26-2016,193.34783,231.0,150.0,19.20736,192.0,133.049270316942,132.855948611178,137.17053758982,154.45,135.72062479659,3.62963,23,GS
01-27-2016,193.34783,231.0,150.0,19.20736,192.0,134.964912674058,134.613418663578,139.217990200866,153.72,135.079148227464,3.62963,23,GS
01-28-2016,193.34783,231.0,150.0,19.20736,192.0,136.212716411262,134.033453546286,138.88407089091,157.06,138.014123214972,3.62963,23,GS
01-29-2016,193.69565,239.0,150.0,19.94435,192.0,139.40252455636798,138.646812433836,141.994792883658,161.56,141.968430832872,3.59259,23,GS
02-01-2016,193.69565,239.0,150.0,19.94435,192.0,140.957885552742,139.23556490138998,141.4763392182,159.65,140.29004693283,3.59259,23,GS
02-02-2016,193.69565,239.0,150.0,19.94435,192.0,137.9613991134,131.946457859061,137.9613991134,151.7,133.30410347454,3.59259,23,GS
02-03-2016,193.69565,239.0,150.0,19.94435,192.0,134.0070914955,129.18283620166198,135.184596430608,152.68,134.165263800216,3.59259,23,GS
02-04-2016,193.69565,239.0,150.0,19.94435,192.0,133.83134449026002,133.576511332662,138.79619738828998,156.49,137.513244250038,3.59259,23,GS
02-05-2016,193.69565,239.0,150.0,19.94435,192.0,138.46227807833398,136.810256229078,140.33398368413998,156.47,137.495669549514,3.59259,23,GS
02-08-2016,194.56522,239.0,150.0,19.09206,192.0,135.175809080346,127.63626255555,135.175809080346,149.25,131.15120266035,3.66667,23,GS
02-09-2016,193.78261,239.0,150.0,18.81016,192.0,127.873521012624,127.50445230162,131.76631717869,148.25,130.27246763415,3.66667,23,GS
02-10-2016,193.78261,239.0,150.0,18.81016,192.0,131.81025393,129.358583206902,134.780378318556,147.23,129.37615790742598,3.66667,23,GS
02-11-2016,193.65217,239.0,150.0,18.70738,192.0,126.019390107342,122.18810539311,126.898125133542,140.69,123.629230836078,3.66667,23,GS
02-12-2016,193.65217,239.0,150.0,18.70738,192.0,126.31816001625,126.27422326494,128.743468688562,146.13,128.409549378606,3.66667,23,GS
02-16-2016,194.08696,239.0,150.0,18.26356,192.0,131.45875991952,129.56947961319,132.232046742576,149.02,130.94909360432402,3.74074,23,GS
02-17-2016,194.08696,239.0,150.0,18.26356,192.0,132.51324195096,132.082661788122,133.453488428994,150.94,132.636264854628,3.74074,23,GS
02-18-2016,194.08696,239.0,150.0,18.26356,192.0,132.90867271275,129.499180811094,133.5677239824,147.73,129.815525420526,3.74074,23,GS
02-19-2016,193.0,239.0,150.0,17.7225,190.0,129.1740488514,127.794434860266,129.815525420526,146.91,129.094962699042,3.74074,23,GS
02-22-2016,193.0,239.0,150.0,17.7225,190.0,131.10726590904,130.254892933626,131.80146657973802,148.79,130.746984548298,3.74074,23,GS
02-23-2016,193.0,239.0,150.0,17.7225,190.0,130.0527838776,126.58178052411,130.09672062891002,144.91,127.337492646642,3.74074,23,GS
02-24-2016,193.0,239.0,150.0,17.7225,190.0,125.72940754869602,123.251374774812,127.978969215768,145.56,127.908670413672,3.74074,23,GS
02-25-2016,193.0,239.0,150.0,17.7225,190.0,128.2953138252,127.618687855026,130.988636680503,148.25,130.27246763415,3.74074,23,GS
02-26-2016,193.0,239.0,150.0,17.7225,190.0,131.56420812266398,130.94039412756462,133.541361931614,150.25,132.02993768655,3.74074,23,GS
02-29-2016,192.34783,239.0,150.0,17.16824,190.0,132.16232064515,130.90026977020798,132.63889929722598,149.53,131.968158972082,3.74074,23,GS
03-01-2016,191.04348,239.0,125.0,20.30309,190.0,133.22138431642998,132.983094990392,136.592737003338,154.65,136.48683063621,3.74074,23,GS
03-02-2016,191.0,239.0,125.0,20.31705,190.0,136.57508594215,135.42776696493,137.157570961354,154.2,136.08968175948,3.74074,23,GS
03-03-2016,191.0,239.0,125.0,20.31705,190.0,135.9131711476,135.34833718958402,137.37820922620398,155.33,137.086966716602,3.74074,23,GS
03-04-2016,191.0,239.0,125.0,20.31705,190.0,138.004821898378,137.051664594226,140.19355348569,156.84,138.419621836296,3.77778,23,GS
03-07-2016,191.0,239.0,125.0,20.31705,190.0,137.6782772664,136.275017901954,138.004821898378,155.35,137.10461777779,3.77778,23,GS
03-08-2016,191.0,239.0,125.0,20.31705,190.0,135.9131711476,133.7067884991,136.116158351262,151.6,133.79504380504,3.77778,23,GS
03-09-2016,190.56522,239.0,125.0,20.65204,190.0,134.245145865334,131.659265401292,134.5893415585,149.91,132.303529134654,3.77778,23,GS
03-10-2016,190.56522,239.0,125.0,20.65204,190.0,132.74480566435398,131.359197361096,135.56014992384,151.02,133.283163030588,3.77778,23,GS
03-11-2016,190.56522,239.0,125.0,20.65204,190.0,135.277732944832,134.474609660778,136.05437963710398,153.94,135.860217964036,3.77778,23,GS
03-14-2016,190.56522,239.0,125.0,20.65204,190.0,135.613103107404,134.262796926522,136.30811364168147,153.49,135.463069087306,3.77778,23,GS
03-15-2016,190.56522,239.0,125.0,20.65204,190.0,134.72172451741,133.17787445060156,134.801154292756,152.03,134.174541620582,3.77778,23,GS
