 Date,META Price Target,META Price Target - High,META Price Target - Low,META Price Target - StdDev,META Price Target - Median,META Open,META Low,META High,META Close,META Adj. Close,META Rating,META Price Target - #,Ticker
04-05-2021,338.75814,385.0,220.0,33.21882,350.0,300.89,300.68,310.765,308.91,308.91,4.55319,43,META
04-06-2021,338.75814,385.0,220.0,33.21882,350.0,308.837,305.25,311.35,306.26,306.26,4.55319,43,META
04-07-2021,338.75814,385.0,220.0,33.21882,350.0,306.34,305.5,314.25,313.09,313.09,4.55319,43,META
04-08-2021,338.75814,385.0,220.0,33.21882,350.0,314.85,310.05,315.88,313.02,313.02,4.55319,43,META
04-09-2021,338.75814,385.0,220.0,33.21882,350.0,311.4,310.33,314.74,312.46,312.46,4.55319,43,META
04-12-2021,338.75814,385.0,220.0,33.21882,350.0,311.05,307.93,312.15,311.54,311.54,4.55319,43,META
04-13-2021,337.94419,385.0,220.0,32.74626,350.0,312.21,309.32,314.428,309.76,309.76,4.51064,43,META
04-14-2021,337.94419,385.0,220.0,32.74626,350.0,307.3,301.95,308.03,302.82,302.82,4.51064,43,META
04-15-2021,338.17674,385.0,220.0,32.86634,350.0,306.34,304.1,310.14,307.82,307.82,4.51064,43,META
04-16-2021,338.17674,385.0,220.0,32.86634,350.0,308.17,304.61,308.95,306.18,306.18,4.51064,43,META
04-19-2021,338.17674,385.0,220.0,32.86634,350.0,305.007,300.56,307.7,302.24,302.24,4.51064,43,META
04-20-2021,338.64186,385.0,220.0,33.17048,350.0,301.99,297.21,305.1,302.65,302.65,4.51064,43,META
04-21-2021,338.64186,385.0,220.0,33.17048,350.0,301.945,297.39,301.98,301.47,301.47,4.51064,43,META
04-22-2021,338.87442,385.0,220.0,33.28415,350.0,301.33,296.04,302.92,296.52,296.52,4.51064,43,META
04-23-2021,339.62727,385.0,220.0,33.56177,350.0,298.76,297.15,302.59,301.13,301.13,4.52083,44,META
04-26-2021,340.55909,385.0,220.0,33.84948,350.0,303.34,301.56,305.8,303.04,303.04,4.52083,44,META
04-27-2021,340.78636,385.0,220.0,33.87852,350.0,304.28,301.11,305.34,303.57,303.57,4.52083,44,META
04-28-2021,340.78636,385.0,220.0,33.87852,350.0,307.36,305.37,310.92,307.1,307.1,4.52083,44,META
04-29-2021,375.16889,425.0,220.0,44.05302,390.0,330.12,321.61,331.81,329.51,329.51,4.53061,45,META
04-30-2021,375.16889,425.0,220.0,44.05302,390.0,326.144,324.5,329.82,325.08,325.08,4.53061,45,META
05-03-2021,379.55227,425.0,220.0,43.31026,390.0,326.17,321.84,328.55,322.58,322.58,4.53061,44,META
05-04-2021,381.47911,460.0,220.0,44.42753,390.0,320.025,313.12,322.19,318.36,318.36,4.53061,45,META
05-05-2021,381.47911,460.0,220.0,44.42753,390.0,318.19,314.49,321.06,315.02,315.02,4.53061,45,META
05-06-2021,383.21244,460.0,220.0,42.82452,390.0,314.52,313.275,320.24,320.02,320.02,4.53061,45,META
05-07-2021,383.21244,460.0,220.0,42.82452,390.0,322.38,318.75,322.935,319.08,319.08,4.53061,45,META
05-10-2021,383.21244,460.0,220.0,42.82452,390.0,314.35,304.83,314.5786,305.97,305.97,4.4898,45,META
05-11-2021,383.21244,460.0,220.0,42.82452,390.0,300.75,299.69,306.84,306.53,306.53,4.4898,45,META
05-12-2021,383.21244,460.0,220.0,42.82452,390.0,301.13,298.19,304.96,302.55,302.55,4.4898,45,META
05-13-2021,383.21244,460.0,220.0,42.82452,390.0,306.0833,302.7701,308.86,305.26,305.26,4.4898,45,META
05-14-2021,383.21244,460.0,220.0,42.82452,390.0,309.54,309.08,316.85,315.94,315.94,4.4898,45,META
05-17-2021,383.21244,460.0,220.0,42.82452,390.0,313.55,311.58,315.68,315.46,315.46,4.4898,45,META
05-18-2021,383.21244,460.0,220.0,42.82452,390.0,315.59,309.81,316.5,309.96,309.96,4.4898,45,META
05-19-2021,383.90348,460.0,220.0,42.60939,392.5,304.185,303.57,314.66,313.59,313.59,4.5,46,META
05-20-2021,383.90348,460.0,220.0,42.60939,392.5,313.58,313.16,319.25,318.61,318.61,4.5,46,META
05-21-2021,383.90348,460.0,220.0,42.60939,392.5,319.29,315.8101,319.93,316.23,316.23,4.5,46,META
05-24-2021,383.90348,460.0,220.0,42.60939,392.5,318.21,318.03,325.95,324.63,324.63,4.5,46,META
05-25-2021,385.09913,460.0,225.0,38.57393,392.5,327.08,324.8,329.18,327.79,327.79,4.5,46,META
05-26-2021,386.1687,460.0,225.0,38.13517,394.75,328.35,325.82,329.8299,327.66,327.66,4.5,46,META
05-27-2021,386.1687,460.0,225.0,38.13517,394.75,328.0,326.76,333.78,332.75,332.75,4.5,46,META
05-28-2021,386.1687,460.0,225.0,38.13517,394.75,331.0,328.33,332.8684,328.73,328.73,4.5,46,META
06-01-2021,385.39915,460.0,225.0,38.08662,394.5,330.15,326.64,331.42,329.13,329.13,4.5098,47,META
06-02-2021,385.39915,460.0,225.0,38.08662,394.5,330.38,327.1215,331.87,329.15,329.15,4.5098,47,META
06-03-2021,385.39915,460.0,225.0,38.08662,394.5,325.78,323.48,327.375,326.04,326.04,4.5098,47,META
06-04-2021,384.53826,460.0,225.0,38.04329,392.25,325.9,325.18,332.455,330.35,330.35,4.5,46,META
06-07-2021,384.53826,460.0,225.0,38.04329,392.25,329.48,328.93,337.69,336.58,336.58,4.5,46,META
06-08-2021,384.53826,460.0,225.0,38.04329,392.25,336.7,332.24,338.2999,333.68,333.68,4.5,46,META
06-09-2021,384.53826,460.0,225.0,38.04329,392.25,335.74,330.0,336.8,330.25,330.25,4.5,46,META
06-10-2021,384.53826,460.0,225.0,38.04329,392.25,330.785,328.545,333.94,332.46,332.46,4.5,46,META
06-11-2021,384.53826,460.0,225.0,38.04329,392.25,332.58,328.93,332.83,331.26,331.26,4.5,46,META
06-14-2021,384.53826,460.0,225.0,38.04329,392.25,331.9,329.81,336.82,336.77,336.77,4.5,46,META
06-15-2021,384.53826,460.0,225.0,38.04329,392.25,336.99,335.03,339.92,336.75,336.75,4.5,46,META
06-16-2021,384.53826,460.0,225.0,38.04329,392.25,336.695,328.72,337.55,331.08,331.08,4.5,46,META
06-17-2021,384.53826,460.0,225.0,38.04329,392.25,330.49,330.15,337.98,336.51,336.51,4.5,46,META
06-18-2021,384.53826,460.0,225.0,38.04329,392.25,334.53,329.0,336.15,329.66,329.66,4.5,46,META
06-21-2021,384.53826,460.0,225.0,38.04329,392.25,331.09,327.65,332.92,332.29,332.29,4.5,46,META
06-22-2021,384.53826,460.0,225.0,38.04329,392.25,332.685,332.6,339.92,339.03,339.03,4.5,46,META
06-23-2021,384.53826,460.0,225.0,38.04329,392.25,339.35,338.2,343.4199,340.59,340.59,4.5,46,META
06-24-2021,384.53826,460.0,225.0,38.04329,392.25,341.85,341.79,344.9,343.18,343.18,4.5,46,META
06-25-2021,384.53826,460.0,225.0,38.04329,392.25,342.59,339.68,344.12,341.37,341.37,4.5,46,META
06-28-2021,384.53826,460.0,225.0,38.04329,392.25,342.46,341.77,358.14,355.64,355.64,4.48,46,META
06-29-2021,384.75565,460.0,225.0,38.10241,394.75,356.27,349.05,356.74,351.89,351.89,4.48,46,META
06-30-2021,384.75565,460.0,225.0,38.10241,394.75,352.165,347.17,352.92,347.71,347.71,4.48,46,META
07-01-2021,384.75565,460.0,225.0,38.10241,394.75,346.82,346.5,354.6699,354.39,354.39,4.48,46,META
07-02-2021,384.75565,460.0,225.0,38.10241,394.75,355.1,352.62,356.44,354.7,354.7,4.48,46,META
07-06-2021,384.75565,460.0,225.0,38.10241,394.75,356.5,349.18,358.79,352.78,352.78,4.48,46,META
07-07-2021,384.75565,460.0,225.0,38.10241,394.75,355.26,350.0,356.49,350.49,350.49,4.48,46,META
07-08-2021,384.75565,460.0,225.0,38.10241,394.75,345.73,342.56,348.33,345.65,345.65,4.48,46,META
07-09-2021,384.75565,460.0,225.0,38.10241,394.75,345.32,345.265,350.71,350.42,350.42,4.48,46,META
07-12-2021,386.27739,460.0,225.0,38.08177,395.0,351.23,349.64,354.19,353.16,353.16,4.48,46,META
07-13-2021,386.27739,460.0,225.0,38.08177,395.0,351.5,348.8,358.49,352.09,352.09,4.48,46,META
07-14-2021,386.27739,460.0,225.0,38.08177,395.0,354.56,346.73,355.2,347.63,347.63,4.48,46,META
07-15-2021,386.27739,460.0,225.0,38.08177,395.0,349.2348,340.22,349.2348,344.46,344.46,4.48,46,META
07-16-2021,386.27739,460.0,225.0,38.08177,395.0,344.91,340.14,345.9899,341.16,341.16,4.48,46,META
07-19-2021,386.27739,460.0,225.0,38.08177,395.0,337.57,334.54,339.79,336.95,336.95,4.48,46,META
07-20-2021,386.60348,460.0,225.0,38.13362,397.5,338.8,334.5,343.45,341.66,341.66,4.48,46,META
07-21-2021,386.60348,460.0,225.0,38.13362,397.5,341.5,341.25,346.52,346.23,346.23,4.48,46,META
07-22-2021,386.60348,460.0,225.0,38.13362,397.5,346.68,345.21,351.54,351.19,351.19,4.48,46,META
07-23-2021,388.34261,480.0,225.0,40.45832,397.5,360.91,357.19,375.33,369.79,369.79,4.48,46,META
07-26-2021,389.19467,480.0,225.0,41.84454,395.0,369.58,368.22,374.44,372.46,372.46,4.46939,45,META
07-27-2021,389.19467,480.0,225.0,41.84454,395.0,371.91,364.55,373.15,367.81,367.81,4.46939,45,META
07-28-2021,389.19467,480.0,225.0,41.84454,395.0,374.56,366.93,377.5499,373.28,373.28,4.46939,45,META
07-29-2021,409.28356,500.0,225.0,45.63701,420.0,361.0,356.74,365.52,358.32,358.32,4.46939,45,META
07-30-2021,410.50578,500.0,225.0,46.21441,420.0,354.0,352.94,360.73,356.3,356.3,4.46939,45,META
08-02-2021,411.50578,500.0,225.0,44.7075,420.0,358.1,350.74,359.4,351.95,351.95,4.46939,45,META
08-03-2021,413.28356,500.0,225.0,46.17865,425.0,352.73,347.7,353.7699,351.24,351.24,4.46939,45,META
08-04-2021,413.28356,500.0,225.0,46.17865,425.0,352.42,351.51,360.48,358.92,358.92,4.46939,45,META
08-05-2021,413.73911,500.0,225.0,46.09214,425.0,359.64,356.9,363.9,362.97,362.97,4.46939,45,META
08-06-2021,413.73911,500.0,225.0,46.09214,425.0,361.4,361.395,365.15,363.51,363.51,4.46939,45,META
08-09-2021,413.73911,500.0,225.0,46.09214,425.0,363.762,360.75,365.775,361.61,361.61,4.46939,45,META
08-10-2021,413.73911,500.0,225.0,46.09214,425.0,361.825,359.0435,364.1,361.13,361.13,4.46939,45,META
08-11-2021,413.73911,500.0,225.0,46.09214,425.0,362.1,357.81,362.36,359.96,359.96,4.46939,45,META
08-12-2021,413.73911,500.0,225.0,46.09214,425.0,358.45,357.11,363.0,362.65,362.65,4.46939,45,META
08-13-2021,413.73911,500.0,225.0,46.09214,425.0,362.97,361.48,364.6607,363.18,363.18,4.46939,45,META
08-16-2021,413.73911,500.0,225.0,46.09214,425.0,362.52,357.38,366.95,366.56,366.56,4.46939,45,META
08-17-2021,413.73911,500.0,225.0,46.09214,425.0,362.98,355.07,364.67,358.45,358.45,4.46939,45,META
08-18-2021,413.73911,500.0,225.0,46.09214,425.0,356.25,355.15,359.86,355.45,355.45,4.46939,45,META
08-19-2021,413.73911,500.0,225.0,46.09214,425.0,351.345,351.0,357.57,355.12,355.12,4.46939,45,META
08-20-2021,413.73911,500.0,225.0,46.09214,425.0,354.6,353.31,359.9898,359.37,359.37,4.46939,45,META
08-23-2021,413.73911,500.0,225.0,46.09214,425.0,359.44,359.1,365.69,363.35,363.35,4.42857,45,META
08-24-2021,414.50591,500.0,225.0,46.32829,425.0,363.66,361.84,367.9559,365.51,365.51,4.41667,44,META
08-25-2021,414.50591,500.0,225.0,46.32829,425.0,365.6,365.4,370.86,368.39,368.39,4.41667,44,META
08-26-2021,414.50591,500.0,225.0,46.32829,425.0,368.375,364.13,369.44,364.38,364.38,4.41667,44,META
08-27-2021,414.50591,500.0,225.0,46.32829,425.0,365.1,364.08,373.74,372.63,372.63,4.41667,44,META
08-30-2021,414.50591,500.0,225.0,46.32829,425.0,372.56,370.52,381.49,380.66,380.66,4.41667,44,META
08-31-2021,414.50591,500.0,225.0,46.32829,425.0,379.95,378.8,382.759,379.38,379.38,4.41667,44,META
09-01-2021,414.50591,500.0,225.0,46.32829,425.0,379.59,378.81,384.33,382.05,382.05,4.375,44,META
09-02-2021,414.50591,500.0,225.0,46.32829,425.0,381.5,374.06,381.75,375.28,375.28,4.375,44,META
09-03-2021,414.50591,500.0,225.0,46.32829,425.0,374.75,373.11,377.16,376.26,376.26,4.375,44,META
09-07-2021,414.50591,500.0,225.0,46.32829,425.0,375.88,373.15,382.96,382.18,382.18,4.375,44,META
09-08-2021,414.50591,500.0,225.0,46.32829,425.0,380.16,374.79,380.87,377.57,377.57,4.375,44,META
09-09-2021,415.07409,500.0,225.0,44.73994,425.0,377.64,376.565,379.83,378.0,378.0,4.375,44,META
09-10-2021,415.07409,500.0,225.0,44.73994,425.0,381.361,378.26,383.79,378.69,378.69,4.375,44,META
09-13-2021,415.96133,500.0,225.0,44.62979,425.0,381.68,374.3451,381.75,376.51,376.51,4.36735,45,META
09-14-2021,415.96133,500.0,225.0,44.62979,425.0,377.4,375.11,378.59,376.53,376.53,4.36735,45,META
09-15-2021,415.96133,500.0,225.0,44.62979,425.0,377.0,367.67,377.555,373.92,373.92,4.36735,45,META
09-16-2021,415.96133,500.0,225.0,44.62979,425.0,372.79,369.71,373.56,373.06,373.06,4.36735,45,META
09-17-2021,416.29467,500.0,225.0,44.7519,425.0,371.405,361.59,371.41,364.72,364.72,4.36735,45,META
09-20-2021,416.29467,500.0,225.0,44.7519,425.0,359.3,349.8,361.03,355.7,355.7,4.36735,45,META
09-21-2021,416.29467,500.0,225.0,44.7519,425.0,358.5,355.19,360.04,357.48,357.48,4.36735,45,META
09-22-2021,416.29467,500.0,225.0,44.7519,425.0,347.23,340.6901,349.84,343.21,343.21,4.36735,45,META
09-23-2021,416.29467,500.0,225.0,44.7519,425.0,345.355,343.0,349.67,345.96,345.96,4.36735,45,META
09-24-2021,416.29467,500.0,225.0,44.7519,425.0,343.239,342.37,354.35,352.96,352.96,4.36735,45,META
09-27-2021,416.46217,500.0,225.0,44.27705,425.0,349.805,347.08,355.15,353.58,353.58,4.38,46,META
09-28-2021,416.46217,500.0,225.0,44.27705,425.0,347.97,338.92,349.6,340.65,340.65,4.38,46,META
09-29-2021,416.46217,500.0,225.0,44.27705,425.0,343.15,338.88,345.23,339.61,339.61,4.38,46,META
09-30-2021,416.64383,500.0,225.0,43.82081,425.0,340.445,338.15,342.8,339.39,339.39,4.37255,47,META
10-01-2021,416.64383,500.0,225.0,43.82081,425.0,341.61,338.64,345.02,343.01,343.01,4.37255,47,META
10-04-2021,416.64383,500.0,225.0,43.82081,425.0,335.53,322.7,335.94,326.23,326.23,4.3921600000000005,47,META
10-05-2021,416.2183,500.0,225.0,43.78614,425.0,328.58,326.1638,335.18,332.96,332.96,4.3921600000000005,47,META
10-06-2021,416.2183,500.0,225.0,43.78614,425.0,329.74,325.8,334.38,333.64,333.64,4.3921600000000005,47,META
10-07-2021,416.2183,500.0,225.0,43.78614,425.0,337.0,328.98,338.84,329.22,329.22,4.3921600000000005,47,META
10-08-2021,416.2183,500.0,225.0,43.78614,425.0,331.51,328.71,333.4,330.05,330.05,4.3921600000000005,47,META
10-11-2021,416.2183,500.0,225.0,43.78614,425.0,327.625,325.31,330.46,325.45,325.45,4.3921600000000005,47,META
10-12-2021,416.2183,500.0,225.0,43.78614,425.0,323.03,317.37,324.38,323.77,323.77,4.3921600000000005,47,META
10-13-2021,417.25542,500.0,225.0,43.90715,425.0,326.97,322.66,327.0,324.54,324.54,4.40385,48,META
10-14-2021,417.25542,500.0,225.0,43.90715,425.0,328.355,327.1,330.52,328.53,328.53,4.40385,48,META
10-15-2021,417.25542,500.0,225.0,43.90715,425.0,328.68,322.51,329.07,324.76,324.76,4.40385,48,META
10-18-2021,417.25542,500.0,225.0,43.90715,425.0,328.95,327.5,335.89,335.34,335.34,4.40385,48,META
10-19-2021,417.25542,500.0,225.0,43.90715,425.0,339.645,337.28,342.46,339.99,339.99,4.40385,48,META
10-20-2021,417.25542,500.0,225.0,43.90715,425.0,343.445,339.4531,343.98,340.78,340.78,4.40385,48,META
10-21-2021,417.25542,500.0,225.0,43.90715,425.0,340.275,337.8,342.31,341.88,341.88,4.40385,48,META
10-22-2021,416.42208,500.0,225.0,44.13127,424.5,326.345,321.11,329.63,324.61,324.61,4.40385,48,META
10-25-2021,416.94292,500.0,225.0,44.02277,424.5,320.3,319.72,329.56,328.69,328.69,4.40385,48,META
10-26-2021,406.77625,500.0,225.0,41.79343,415.0,328.26,309.6,330.2099,315.81,315.81,4.44231,48,META
10-27-2021,405.31792,500.0,225.0,42.34967,415.0,314.19,312.06,319.25,312.22,312.22,4.44231,48,META
10-28-2021,403.54708,500.0,225.0,42.04815,412.5,312.99,308.11,325.52,316.92,316.92,4.44231,48,META
10-29-2021,404.06792,500.0,250.0,39.93507,412.5,320.19,319.6,325.9999,323.57,323.57,4.44231,48,META
11-01-2021,403.23458,466.0,250.0,38.30877,412.5,326.04,326.0,333.45,329.98,329.98,4.44231,48,META
11-02-2021,403.70213,466.0,250.0,38.57842,415.0,331.38,323.8,334.7895,328.08,328.08,4.44231,47,META
11-03-2021,403.70213,466.0,250.0,38.57842,415.0,327.49,323.2,332.15,331.62,331.62,4.44231,47,META
11-04-2021,403.70213,466.0,250.0,38.57842,415.0,334.007,332.65,337.273,335.85,335.85,4.44231,47,META
11-05-2021,403.70213,466.0,250.0,38.57842,415.0,340.31,339.64,346.79,341.13,341.13,4.44231,47,META
11-08-2021,403.70213,466.0,250.0,38.57842,415.0,344.42,338.34,344.789,338.62,338.62,4.44231,47,META
11-09-2021,403.70213,466.0,250.0,38.57842,415.0,340.0,334.47,341.3075,335.37,335.37,4.44231,47,META
11-10-2021,403.70213,466.0,250.0,38.57842,415.0,332.49,325.51,333.19,327.64,327.64,4.44231,47,META
11-11-2021,403.70213,466.0,250.0,38.57842,415.0,329.82,327.0,332.459,327.74,327.74,4.44231,47,META
11-12-2021,403.70213,466.0,250.0,38.57842,415.0,330.18,329.78,341.86,340.89,340.89,4.44231,47,META
11-15-2021,403.70213,466.0,250.0,38.57842,415.0,344.34,343.2,353.65,347.56,347.56,4.44231,47,META
11-16-2021,403.70213,466.0,250.0,38.57842,415.0,343.83,340.87,346.65,342.96,342.96,4.44231,47,META
11-17-2021,403.70213,466.0,250.0,38.57842,415.0,344.24,340.1,347.3,340.77,340.77,4.44231,47,META
11-18-2021,403.70213,466.0,250.0,38.57842,415.0,339.72,335.3,342.46,338.69,338.69,4.44231,47,META
11-19-2021,403.70213,466.0,250.0,38.57842,415.0,342.2,339.9,352.1,345.3,345.3,4.44231,47,META
11-22-2021,403.70213,466.0,250.0,38.57842,415.0,349.05,340.51,353.83,341.01,341.01,4.44231,47,META
11-23-2021,403.70213,466.0,250.0,38.57842,415.0,338.93,333.5,341.3999,337.25,337.25,4.44231,47,META
11-24-2021,403.70213,466.0,250.0,38.57842,415.0,336.0,332.81,341.78,341.06,341.06,4.44231,47,META
11-26-2021,403.70213,466.0,250.0,38.57842,415.0,335.795,331.902,337.75,333.12,333.12,4.44231,47,META
11-29-2021,403.70213,466.0,250.0,38.57842,415.0,336.89,335.305,340.67,338.03,338.03,4.44231,47,META
11-30-2021,403.70213,466.0,250.0,38.57842,415.0,335.0,323.43,335.81,324.46,324.46,4.44231,47,META
12-01-2021,403.70213,466.0,250.0,38.57842,415.0,330.29,310.29,330.5,310.6,310.6,4.44231,47,META
12-02-2021,403.89362,466.0,250.0,38.66123,415.0,311.4,307.2,314.6,310.39,310.39,4.44231,47,META
12-03-2021,403.89362,466.0,250.0,38.66123,415.0,313.73,299.5,313.75,306.84,306.84,4.44231,47,META
12-06-2021,403.89362,466.0,250.0,38.66123,415.0,308.13,306.34,320.1,317.87,317.87,4.48077,47,META
12-07-2021,403.89362,466.0,250.0,38.66123,415.0,321.57,321.0,326.54,322.81,322.81,4.48077,47,META
12-08-2021,403.89362,466.0,250.0,38.66123,415.0,325.0,323.07,332.75,330.56,330.56,4.48077,47,META
12-09-2021,403.89362,466.0,250.0,38.66123,415.0,329.54,328.0,336.13,329.82,329.82,4.48077,47,META
12-10-2021,403.53191,466.0,250.0,38.32495,415.0,332.555,326.37,335.03,329.75,329.75,4.48077,47,META
12-13-2021,403.53191,466.0,250.0,38.32495,415.0,330.95,329.59,341.09,334.49,334.49,4.48077,47,META
12-14-2021,403.53191,466.0,250.0,38.32495,415.0,328.05,327.65,335.7,333.74,333.74,4.48077,47,META
12-15-2021,403.53191,466.0,250.0,38.32495,415.0,332.494,323.98,342.11,341.66,341.66,4.48077,47,META
12-16-2021,403.53191,466.0,250.0,38.32495,415.0,338.98,333.74,344.46,334.9,334.9,4.48077,47,META
12-17-2021,403.53191,466.0,250.0,38.32495,415.0,332.795,330.75,337.11,333.79,333.79,4.48077,47,META
12-20-2021,402.68085,466.0,250.0,38.39387,410.0,329.775,322.53,329.9,325.45,325.45,4.48077,47,META
12-21-2021,402.68085,466.0,250.0,38.39387,410.0,326.41,323.75,336.0,334.2,334.2,4.48077,47,META
12-22-2021,402.68085,466.0,250.0,38.39387,410.0,333.8,328.26,334.51,330.45,330.45,4.48077,47,META
12-23-2021,402.68085,466.0,250.0,38.39387,410.0,330.1,328.36,336.67,335.24,335.24,4.48077,47,META
12-27-2021,402.68085,466.0,250.0,38.39387,410.0,338.845,338.01,347.87,346.18,346.18,4.48077,47,META
12-28-2021,402.68085,466.0,250.0,38.39387,410.0,346.63,345.2,352.71,346.22,346.22,4.48077,47,META
12-29-2021,402.68085,466.0,250.0,38.39387,410.0,346.91,341.6401,349.6899,342.94,342.94,4.48077,47,META
12-30-2021,402.68085,466.0,250.0,38.39387,410.0,344.0,343.22,347.23,344.36,344.36,4.48077,47,META
12-31-2021,402.68085,466.0,250.0,38.39387,410.0,343.015,336.27,343.44,336.35,336.35,4.48077,47,META
01-03-2022,402.68085,466.0,250.0,38.39387,410.0,338.295,337.19,341.0816,338.54,338.54,4.48077,47,META
01-04-2022,402.68085,466.0,250.0,38.39387,410.0,339.95,331.8711,343.0854,336.53,336.53,4.48077,47,META
01-05-2022,402.68085,466.0,250.0,38.39387,410.0,333.02,323.84,335.76,324.17,324.17,4.48077,47,META
01-06-2022,403.0,466.0,250.0,38.63963,410.0,322.82,322.72,339.165,332.46,332.46,4.48077,47,META
01-07-2022,403.21277,466.0,250.0,38.65006,410.0,332.74,328.8801,337.0,331.79,331.79,4.48077,47,META
01-10-2022,402.68085,466.0,250.0,38.65621,410.0,325.31,315.43,328.34,328.07,328.07,4.48077,47,META
01-11-2022,402.68085,466.0,250.0,38.65621,410.0,326.78,325.28,334.63,334.37,334.37,4.48077,47,META
01-12-2022,402.68085,466.0,250.0,38.65621,410.0,335.18,330.03,336.365,333.26,333.26,4.48077,47,META
01-13-2022,402.68085,466.0,250.0,38.65621,410.0,334.98,325.76,335.63,326.48,326.48,4.48077,47,META
01-14-2022,402.68085,466.0,250.0,38.65621,410.0,321.79,321.21,332.73,331.9,331.9,4.48077,47,META
01-18-2022,402.57447,466.0,250.0,38.69782,410.0,323.29,317.64,324.21,318.15,318.15,4.48077,47,META
01-19-2022,403.21277,466.0,250.0,38.31834,410.0,319.582,319.33,327.1,319.59,319.59,4.48077,47,META
01-20-2022,403.21277,466.0,250.0,38.31834,410.0,323.9,315.98,327.82,316.56,316.56,4.48077,47,META
01-21-2022,403.21277,466.0,250.0,38.31834,410.0,314.81,303.04,318.31,303.17,303.17,4.48077,47,META
01-24-2022,403.21277,466.0,250.0,38.31834,410.0,297.84,289.01,309.53,308.71,308.71,4.48077,47,META
01-25-2022,402.3617,466.0,250.0,37.93411,410.0,299.95,297.58,306.23,300.15,300.15,4.48077,47,META
01-26-2022,401.40426,466.0,250.0,38.25372,405.0,307.01,290.85,307.51,294.63,294.63,4.48077,47,META
01-27-2022,401.40426,466.0,250.0,38.25372,405.0,297.752,294.26,301.709,294.64,294.64,4.48077,47,META
01-28-2022,401.40426,466.0,250.0,38.25372,405.0,295.6204,293.0333,301.9,301.71,301.71,4.48077,47,META
01-31-2022,401.375,466.0,250.0,37.85368,404.5,300.68,299.32,313.79,313.26,313.26,4.49057,48,META
02-01-2022,401.375,466.0,250.0,37.85368,404.5,314.555,312.12,319.6598,319.0,319.0,4.49057,48,META
02-02-2022,401.375,466.0,250.0,37.85368,404.5,327.82,316.8747,328.0,323.0,323.0,4.49057,48,META
02-03-2022,350.22653,466.0,230.0,50.77531,350.0,244.645,235.745,248.0,237.76,237.76,4.4074100000000005,49,META
02-04-2022,342.57347,466.0,220.0,50.60925,350.0,234.97,230.11,242.6099,237.09,237.09,4.33333,49,META
02-07-2022,341.45102,466.0,220.0,49.59012,350.0,237.7,224.01,238.3,224.91,224.91,4.33333,49,META
02-08-2022,341.45102,466.0,220.0,49.59012,350.0,220.85,216.15,225.77,220.18,220.18,4.35185,49,META
02-09-2022,339.98163,466.0,220.0,50.95556,350.0,224.2,222.21,233.37,232.0,232.0,4.35185,49,META
02-10-2022,339.98163,466.0,220.0,50.95556,350.0,228.27,226.7,235.0,228.07,228.07,4.35185,49,META
02-11-2022,339.98163,466.0,220.0,50.95556,350.0,228.46,218.7701,230.42,219.55,219.55,4.35185,49,META
02-14-2022,338.24694,466.0,220.0,48.21326,350.0,219.31,214.78,221.0,217.7,217.7,4.35185,49,META
02-15-2022,338.24694,466.0,220.0,48.21326,350.0,220.47,215.06,221.15,221.0,221.0,4.35185,49,META
02-16-2022,339.04375,466.0,220.0,48.39252,350.0,212.41,212.36,217.46,216.54,216.54,4.33962,48,META
02-17-2022,339.04375,466.0,220.0,48.39252,350.0,214.02,207.1601,217.5,207.71,207.71,4.33962,48,META
02-18-2022,339.04375,466.0,220.0,48.39252,350.0,209.39,205.18,210.75,206.16,206.16,4.33962,48,META
02-22-2022,337.48125,466.0,220.0,50.77985,350.0,202.34,200.06,207.48,202.08,202.08,4.33962,48,META
02-23-2022,337.48125,466.0,220.0,50.77985,350.0,204.16,198.05,206.94,198.45,198.45,4.33962,48,META
02-24-2022,337.48125,466.0,220.0,50.77985,350.0,191.06,190.22,208.35,207.6,207.6,4.33962,48,META
02-25-2022,337.48125,466.0,220.0,50.77985,350.0,204.94,203.18,211.32,210.48,210.48,4.33962,48,META
02-28-2022,335.18958,466.0,220.0,50.84009,350.0,207.675,206.83,213.1508,211.03,211.03,4.33962,48,META
03-01-2022,335.18958,466.0,220.0,50.84009,350.0,209.87,202.22,211.7517,203.49,203.49,4.31481,48,META
03-02-2022,334.46042,466.0,220.0,50.72989,350.0,204.775,202.02,209.15,208.11,208.11,4.31481,48,META
03-03-2022,333.62708,466.0,220.0,50.79627,345.0,209.015,201.42,209.08,202.97,202.97,4.31481,48,META
03-04-2022,333.62708,466.0,220.0,50.79627,345.0,202.37,198.79,205.89,200.06,200.06,4.31481,48,META
03-07-2022,333.62708,466.0,220.0,50.79627,345.0,200.79,187.28,200.89,187.47,187.47,4.31481,48,META
03-08-2022,329.00208,466.0,220.0,54.23602,338.0,187.85,186.11,196.7,190.29,190.29,4.31481,48,META
03-09-2022,328.16875,466.0,220.0,54.52084,338.0,195.74,193.92,199.1,198.5,198.5,4.31481,48,META
03-10-2022,326.87959,466.0,220.0,54.6958,336.0,194.84,191.068,196.28,195.21,195.21,4.32727,49,META
03-11-2022,326.87959,466.0,220.0,54.6958,336.0,192.635,186.67,193.56,187.61,187.61,4.32727,49,META
03-14-2022,326.00204,466.0,220.0,54.93499,336.0,187.03,185.82,192.29,186.63,186.63,4.32727,49,META
