 Date,HON Price Target,HON Price Target - High,HON Price Target - Low,HON Price Target - StdDev,HON Price Target - Median,HON Open,HON Low,HON High,HON Close,HON Adj. Close,HON Rating,HON Price Target - #,Ticker
06-27-2013,81.73913,90.0,72.0,5.38288,82.0,62.870294186875,62.870294186875,63.5370409125,80.2,62.9095145825,4.19231,23,HON
06-28-2013,81.73913,90.0,72.0,5.38288,82.0,62.752633,62.20354746125,62.9095145825,79.34,62.23492377775,4.19231,23,HON
07-01-2013,82.0,90.0,72.0,5.43739,82.0,62.64281589225,62.64281589225,63.607637624625,80.32,63.00364353199999,4.19231,23,HON
07-02-2013,82.26087,90.0,72.0,5.52636,82.0,62.1564829865,60.89358624737499,62.62634332608749,77.88,61.08968822549999,4.19231,23,HON
07-03-2013,82.26087,90.0,72.0,5.52636,82.0,60.681796111,60.6504197945,61.944692850124994,78.51,61.583865210375,4.19231,23,HON
07-05-2013,82.26087,90.0,72.0,5.52636,82.0,61.999601404,61.999601404,62.815385633,80.06,62.79969747475,4.19231,23,HON
07-08-2013,82.43478,90.0,72.0,5.29007,82.0,63.129148798,62.791853395625,63.568417229000005,80.67,63.278186301375,4.19231,23,HON
07-09-2013,82.43478,90.0,72.0,5.29007,82.0,63.78805144449999,63.6507800598125,64.046906055625,81.39,63.842959998375,4.19231,23,HON
07-10-2013,82.43478,90.0,72.0,5.29007,82.0,63.733142890625,63.482132358625,64.125346846875,81.21,63.701766574125,4.19231,23,HON
07-11-2013,82.95652,93.0,72.0,5.6988,85.0,64.454798170125,64.30576066675,64.8462177184625,82.57,64.76856133512499,4.19231,23,HON
07-12-2013,83.17391,93.0,72.0,5.84326,85.0,64.76071725599999,64.21947579637501,64.90975475937499,82.37,64.61167975262501,4.19231,23,HON
07-15-2013,83.45833,93.0,72.0,5.88061,85.0,64.71365278124999,64.09397053037499,64.8548462055,82.3,64.55677119875,4.19231,24,HON
07-16-2013,83.45833,93.0,72.0,5.88061,85.0,64.595991594375,64.21163171725,64.823469889,82.03,64.344981062375,4.19231,24,HON
07-17-2013,83.45833,93.0,72.0,5.88061,85.0,64.61167975262501,64.501862644875,65.06483220367625,82.44,64.66658830649999,4.22222,24,HON
07-18-2013,83.45833,93.0,72.0,5.88061,85.0,64.66658830649999,64.329292904125,65.333335032125,82.97,65.082324500125,4.22222,24,HON
07-19-2013,85.20833,93.0,73.0,4.62763,86.5,66.18833965674999,65.02741594625,66.557011375625,83.57,65.55296924762499,4.22222,24,HON
07-22-2013,87.58333,98.0,75.0,5.16331,88.5,65.145077133125,64.90975475937499,65.333335032125,83.04,65.137233054,4.18519,24,HON
07-23-2013,87.58333,98.0,75.0,5.16331,88.5,65.45099621899999,65.050948183625,65.568657405875,83.27,65.31764687387499,4.18519,24,HON
07-24-2013,87.58333,98.0,75.0,5.16331,88.5,65.427463981625,64.9803514715,65.568657405875,83.01,65.113700816625,4.18519,24,HON
07-25-2013,87.58333,98.0,75.0,5.16331,88.5,64.941131075875,64.76071725599999,65.10585673749999,82.85,64.988195550625,4.18519,24,HON
07-26-2013,87.58333,98.0,75.0,5.16331,88.5,64.752873176875,64.55677119875,65.066636341875,82.88,65.01172778799999,4.18519,24,HON
07-29-2013,87.58333,98.0,75.0,5.16331,88.5,64.81562580987499,64.697964623,65.199985687,82.76,64.9175988385,4.18519,24,HON
07-30-2013,87.58333,98.0,75.0,5.16331,88.5,65.2941146365,64.90191068025,65.68631859275,83.0,65.10585673749999,4.18519,24,HON
07-31-2013,87.58333,98.0,75.0,5.16331,88.5,65.34117911125,65.050948183625,65.7333830675,82.98,65.09016857925,4.18519,24,HON
08-01-2013,87.58333,98.0,75.0,5.16331,88.5,65.7333830675,65.60003372237499,66.44719426787499,84.56,66.329533081,4.18519,24,HON
08-02-2013,87.58333,98.0,75.0,5.16331,88.5,66.204027815,65.929485045625,66.50210282175,84.68,66.4236620305,4.18519,24,HON
08-05-2013,87.58333,98.0,75.0,5.16331,88.5,66.1098988655,65.898108729125,66.44719426787499,84.53,66.306000843625,4.18519,24,HON
08-06-2013,87.58333,98.0,75.0,5.16331,88.5,66.25109228974999,65.819667937875,66.43935018875,84.16,66.015769916,4.18519,24,HON
08-07-2013,87.58333,98.0,75.0,5.16331,88.5,65.882420570875,65.37255542775,65.89026464999999,83.65,65.615721880625,4.18519,24,HON
08-08-2013,87.58333,98.0,75.0,5.16331,88.5,65.96870544125,65.49806069374999,66.196183735875,83.51,65.505904772875,4.18519,24,HON
08-09-2013,87.58333,98.0,75.0,5.16331,88.5,65.521592931125,65.192141607875,65.64709819712499,83.32,65.35686726949999,4.18519,24,HON
08-12-2013,87.83333,98.0,75.0,5.36708,89.0,65.07448042099999,64.80778173075,65.537281089375,83.43,65.443152139875,4.18519,24,HON
08-13-2013,87.83333,98.0,75.0,5.36708,89.0,65.4823725355,65.22751840472876,65.84320017524999,83.69,65.64709819712499,4.18519,24,HON
08-14-2013,87.83333,98.0,75.0,5.36708,89.0,65.725538988375,65.2823485178125,65.827512017,83.35,65.380399506875,4.18519,24,HON
08-15-2013,87.83333,98.0,75.0,5.36708,89.0,64.7920935725,64.14887908425,64.87045592295874,82.01,64.329292904125,4.18519,24,HON
08-16-2013,87.83333,98.0,75.0,5.36708,89.0,64.36871035920501,64.266224966104,64.762884948055,81.96,64.61309860429199,4.18519,24,HON
08-19-2013,87.83333,98.0,75.0,5.36708,89.0,64.400244326313,64.17162306478001,64.65259489809476,81.46,64.218924015442,4.18519,24,HON
08-20-2013,87.83333,98.0,75.0,5.36708,89.0,64.242574490773,64.17162306478001,64.79441891516299,81.72,64.423894801644,4.18519,24,HON
08-21-2013,87.83333,98.0,75.0,5.36708,89.0,64.32929290032,63.4739340425155,64.400244326313,80.58,63.525176739066,4.18519,24,HON
08-22-2013,87.83333,98.0,75.0,5.36708,89.0,63.517293247289,63.367506903526,63.919351327916,80.77,63.674963082829,4.18519,24,HON
08-23-2013,87.83333,98.0,75.0,5.36708,89.0,63.722264033491,63.391157378857,64.313525916766,81.4,64.17162306478001,4.18519,24,HON
08-26-2013,87.83333,98.0,75.0,5.36708,89.0,64.25834147432701,63.816865934815006,64.38439850784123,81.05,63.895700852585,4.18519,24,HON
08-27-2013,87.83333,98.0,75.0,5.36708,89.0,63.201953576209,62.350536464293,63.46210880485,79.25,62.476672332725,4.18519,24,HON
08-28-2013,88.25,98.0,75.0,5.66605,90.0,62.468788840948,62.184983136976,62.862963429798,79.45,62.634342168265,4.18519,24,HON
08-29-2013,88.25,98.0,75.0,5.66605,90.0,62.476672332725,62.350536464293,63.454225313073,80.06,63.115235166662,4.18519,24,HON
08-30-2013,88.25,98.0,75.0,5.66605,90.0,63.351739919972,62.484555824502,63.351739919972,79.57,62.728944069589,4.18519,24,HON
09-03-2013,88.25,98.0,75.0,5.66605,90.0,63.414807854188,63.312322461087,63.879933869031,80.98,63.840516410146,4.18519,24,HON
09-04-2013,88.25,98.0,75.0,5.66605,90.0,63.38327388708001,63.249254526871006,63.927234819693005,80.96,63.824749426592,4.18519,24,HON
09-05-2013,88.25,98.0,75.0,5.66605,90.0,63.77744847593001,63.611895148613,64.573681145407,81.39,64.163739573003,4.18519,24,HON
09-06-2013,88.25,98.0,75.0,5.66605,90.0,64.29775893321201,63.265021510425,64.82595288227101,81.66,64.376593850982,4.18519,24,HON
09-09-2013,88.25,98.0,75.0,5.66605,90.0,64.51849670296801,64.463312260529,65.220127471121,82.43,64.983622717811,4.18519,24,HON
09-10-2013,88.25,98.0,75.0,5.66605,90.0,65.417214765546,65.27531191356,66.4460104424445,84.13,66.323816319901,4.18519,24,HON
09-11-2013,88.83333,98.0,76.0,4.94694,90.0,66.37900076234,65.94540871460501,66.53667059788,84.03,66.244981402131,4.18519,24,HON
09-12-2013,88.83333,98.0,76.0,4.94694,90.0,66.284398861016,66.04001061592899,66.552437581434,83.78,66.047894107706,4.18519,24,HON
09-13-2013,88.83333,98.0,76.0,4.94694,90.0,66.237097910354,65.685253485964,66.29228235279301,84.05,66.260748385685,4.18519,24,HON
09-16-2013,88.83333,98.0,76.0,4.94694,90.0,67.096398514047,66.56828339990577,67.269835333141,85.1,67.08851502227,4.18519,24,HON
09-17-2013,88.83333,98.0,76.0,4.94694,90.0,67.120048989378,67.0183519454547,67.53787405355901,85.45,67.364437234465,4.18519,24,HON
09-18-2013,88.83333,98.0,76.0,4.94694,90.0,67.340786759134,66.93084518673001,68.49177655857599,86.65,68.310456247705,4.18519,24,HON
09-19-2013,88.83333,98.0,76.0,4.94694,90.0,68.523310525684,68.3301649771475,69.019970507635,86.79,68.420825132583,4.18519,24,HON
09-20-2013,88.83333,98.0,76.0,4.94694,90.0,68.278922280597,67.38808770979601,68.357757198367,85.48,67.38808770979601,4.18519,24,HON
09-23-2013,88.83333,98.0,76.0,4.94694,90.0,67.17523343181699,66.205563943246,67.38808770979601,84.13,66.323816319901,4.18519,24,HON
09-24-2013,88.83333,98.0,76.0,4.94694,90.0,66.30016584457,66.016360140598,66.978146137392,84.25,66.418418221225,4.18519,24,HON
09-25-2013,88.83333,98.0,76.0,4.94694,90.0,66.481486155441,66.095195058368,66.74952487585901,83.84,66.095195058368,4.18519,24,HON
09-26-2013,88.83333,98.0,76.0,4.94694,90.0,66.237097910354,65.9966514111555,66.560321073211,84.05,66.260748385685,4.18519,24,HON
09-27-2013,88.83333,98.0,76.0,4.94694,90.0,65.866573796835,65.551234125755,66.06760283714851,83.58,65.890224272166,4.18519,24,HON
09-30-2013,88.83333,98.0,76.0,4.94694,90.0,65.27531191356,64.93632176714901,65.771971895511,83.04,65.46451571620801,4.18519,24,HON
10-01-2013,88.83333,98.0,76.0,4.94694,90.0,65.535467142201,65.322612864222,65.842923321504,83.22,65.606418568194,4.18519,24,HON
10-02-2013,88.83333,98.0,76.0,4.94694,90.0,65.15705953690501,64.707700505616,65.338379847776,82.84,65.306845880668,4.18519,24,HON
10-03-2013,88.83333,98.0,76.0,4.94694,90.0,65.141292553351,63.88781736080801,65.2713701676715,81.45,64.211040523665,4.18519,24,HON
10-04-2013,88.83333,98.0,76.0,4.94694,90.0,64.384477342759,64.100671638787,65.03281570649948,82.24,64.83383637404799,4.18519,24,HON
10-07-2013,89.17391,98.0,76.0,5.10458,90.0,64.211040523665,63.93511831147,65.74832142018,82.91,65.36203032310699,4.15385,23,HON
10-08-2013,89.17391,98.0,76.0,5.10458,90.0,65.27531191356,64.47907924408301,65.708903961295,81.82,64.50272971941399,4.15385,23,HON
10-09-2013,89.17391,98.0,76.0,5.10458,90.0,64.6446325714,64.211040523665,65.03880716025,81.9,64.56579765363,4.15385,23,HON
10-10-2013,89.17391,98.0,76.0,5.10458,90.0,65.314729372445,65.27531191356,67.08063153049301,85.09,67.08063153049301,4.15385,23,HON
10-11-2013,89.17391,98.0,76.0,5.10458,90.0,67.017563596277,66.93084518673001,68.200087362827,86.46,68.160669903942,4.15385,23,HON
10-14-2013,89.17391,98.0,76.0,5.10458,90.0,67.545757545336,67.269835333141,67.908398167078,85.98,67.782262298646,4.15385,23,HON
10-15-2013,89.17391,98.0,76.0,5.10458,90.0,67.60882547955201,66.986029629169,67.79408753631151,85.14,67.120048989378,4.15385,23,HON
10-16-2013,89.17391,98.0,76.0,5.10458,90.0,67.632475954883,67.017563596277,67.932048642409,85.75,67.600941987775,4.15385,23,HON
10-17-2013,89.17391,98.0,76.0,5.10458,90.0,67.317136283803,67.159466448263,68.412941640806,86.74,68.38140767369799,4.15385,23,HON
10-18-2013,89.30435,98.0,76.0,4.95576,90.0,67.569408020667,65.98482617349,67.750728331538,84.58,66.678573449866,4.15385,23,HON
10-21-2013,91.95455,103.0,82.0,5.32982,91.0,66.678573449866,66.268631877462,66.883544236068,84.65,66.73375789230501,4.15385,22,HON
10-22-2013,92.0,103.0,82.0,5.27504,91.0,66.986029629169,66.93084518673001,68.17643688749601,86.16,67.92416515063199,4.15385,23,HON
10-23-2013,92.0,103.0,82.0,5.27504,91.0,67.900514675301,67.435388660458,68.341990214813,86.69,68.341990214813,4.15385,23,HON
10-24-2013,92.0,103.0,82.0,5.27504,91.0,68.468126083245,68.365640690144,68.92536860631101,87.28,68.807116229656,4.15385,23,HON
10-25-2013,92.26087,103.0,85.0,4.90977,91.0,68.74404829544001,68.310456247705,69.012087015858,87.5,68.98055304875,4.15385,23,HON
10-28-2013,92.26087,103.0,85.0,4.90977,91.0,68.696747344778,68.515427033907,69.019970507635,87.33,68.846533688541,4.15385,23,HON
10-29-2013,92.26087,103.0,85.0,4.90977,91.0,68.67309686944701,68.531194017461,68.996320032304,87.46,68.94901908164199,4.15385,23,HON
10-30-2013,92.26087,103.0,85.0,4.90977,91.0,68.996320032304,68.247388313489,69.327426686938,86.72,68.365640690144,4.15385,23,HON
10-31-2013,92.26087,103.0,85.0,4.90977,91.0,68.468126083245,68.19220387105,69.098805425405,86.73,68.373524181921,4.15385,23,HON
11-01-2013,92.26087,103.0,85.0,4.90977,91.0,68.405058149029,68.2197960922695,69.193407326729,86.91,68.515427033907,4.15385,23,HON
11-04-2013,92.26087,103.0,85.0,4.90977,91.0,68.5863784599,67.71919436443001,68.5863784599,86.31,68.042417527287,4.07692,23,HON
11-05-2013,92.26087,103.0,85.0,4.90977,91.0,67.837446741085,67.340786759134,68.341990214813,86.34,68.06606800261801,4.07692,23,HON
