 Date,MMM Price Target,MMM Price Target - High,MMM Price Target - Low,MMM Price Target - StdDev,MMM Price Target - Median,MMM Open,MMM Low,MMM High,MMM Close,MMM Adj. Close,MMM Rating,MMM Price Target - #,Ticker
07-31-2017,204.41667,234,180,19.6361,201.0,167.15071948,166.99200987185375,168.538070451684,201.17,168.128551188958,3.33333,12,MMM
08-01-2017,204.58333,234,180,19.81775,201.0,169.06459521804598,168.621645811424,169.917063887394,203.18,169.808415919732,3.33333,12,MMM
08-02-2017,204.58333,234,180,19.81775,201.0,169.816773455706,169.507544624668,171.83093962543998,205.41,171.672146441934,3.33333,12,MMM
08-03-2017,204.58333,234,180,19.81775,201.0,172.090023240634,171.429777898688,173.53587696413598,207.62,173.519161892188,3.33333,12,MMM
08-04-2017,204.58333,234,180,19.81775,201.0,173.79496057933,172.25717396011402,174.34655795361402,207.65,173.54423450011,3.33333,12,MMM
08-07-2017,204.58333,234,180,19.81775,201.0,173.75317289946,172.733553510632,174.17079897208075,207.44,173.368726244656,3.33333,12,MMM
08-08-2017,204.58333,234,180,19.81775,201.0,172.858916550242,171.90933331287613,173.744815363486,206.43,172.524615111282,3.33333,12,MMM
08-09-2017,204.58333,234,180,19.81775,201.0,172.741911046606,171.822582089466,173.761530435434,206.48,172.566402791152,3.33333,12,MMM
08-10-2017,204.58333,234,180,19.81775,201.0,171.847654697388,171.479923114532,173.134715237384,206.23,172.35746439180198,3.33333,12,MMM
08-11-2017,204.58333,234,180,19.81775,201.0,172.87563162219,171.856012233362,172.87563162219,205.98,172.148525992452,3.33333,12,MMM
08-14-2017,204.58333,234,180,19.81775,201.0,172.716838438684,172.223743816218,173.527519428162,207.37,173.310223492838,3.33333,12,MMM
08-15-2017,204.58333,234,180,19.81775,201.0,173.0009946618,172.591475399074,173.703027683616,207.18,173.151430309332,3.33333,12,MMM
08-16-2017,204.58333,234,180,19.81775,201.0,173.176502917254,172.679229526801,174.363273025562,207.92,173.769887971408,3.33333,12,MMM
08-17-2017,204.58333,234,180,19.81775,201.0,173.661240003746,171.563498474272,173.93862662272306,205.35,171.62200122609,3.33333,12,MMM
08-18-2017,202.91667,234,170,21.72348,201.0,171.62200122609,170.03406939103,171.856012233362,203.53,170.100929678822,3.33333,12,MMM
08-21-2017,202.91667,234,170,21.72348,201.0,170.32658315012,169.66633780817398,171.24591210726,204.55,170.95339834817,3.33333,12,MMM
08-22-2017,202.91667,234,170,21.72348,201.0,171.49663818648,171.020258635962,172.048235560764,205.46,171.71393412180402,3.33333,12,MMM
08-23-2017,202.91667,234,170,21.72348,201.0,171.516402366925,170.06223242771998,171.55843039984998,202.67,170.35642865819497,3.33333,12,MMM
08-24-2017,202.91667,234,170,21.72348,201.0,171.38191266156497,169.75963059066,171.38191266156497,202.12,169.89412029602,3.33333,12,MMM
08-25-2017,202.91667,234,170,21.72348,201.0,171.00366036524,169.835281049925,171.01206597182497,202.13,169.902525902605,3.33333,12,MMM
08-28-2017,202.91667,234,170,21.72348,201.0,170.44889033062998,169.66716891822497,170.860765053295,202.46,170.17991091991,3.33333,12,MMM
08-29-2017,202.91667,234,170,21.72348,201.0,169.96136514869997,169.2319266092537,170.70105852818,202.92,170.56656882282,3.33333,12,MMM
08-30-2017,202.91667,234,170,21.72348,201.0,170.56656882282,169.79325301699998,171.21380052986498,203.69,171.21380052986498,3.33333,12,MMM
08-31-2017,202.91667,234,170,21.72348,201.0,171.74335374472,170.65062488867,171.99543788620414,204.32,171.74335374472,3.33333,12,MMM
09-01-2017,202.91667,234,170,21.72348,201.0,171.987116335685,170.82714262695498,172.23928453323498,203.56,171.10452764426,3.33333,12,MMM
09-05-2017,204.58333,234,180,19.81775,201.0,170.003393181625,168.54081763583497,170.238750166005,200.98,168.93588114532997,3.33333,12,MMM
09-06-2017,204.58333,234,180,19.81775,201.0,169.583112852375,169.15442691654,170.003393181625,202.05,169.835281049925,3.33333,12,MMM
09-07-2017,204.58333,234,180,19.81775,201.0,169.34775586799498,169.34775586799498,172.071172401535,204.46,171.86103223691,3.33333,12,MMM
09-08-2017,204.58333,234,180,19.81775,201.0,171.76857056447497,170.76830338085998,173.25636293002,205.69,172.89492184686495,3.33333,12,MMM
09-11-2017,204.58333,234,180,19.81775,201.0,173.54215355391,173.231146110265,176.3286121368375,209.56,176.14789159525998,3.33333,12,MMM
09-12-2017,204.58333,234,180,19.81775,201.0,176.44208782573497,175.89572339771,177.32467651716,209.64,176.21513644793998,3.33333,12,MMM
09-13-2017,204.58333,234,180,19.81775,201.0,175.77804490552,175.315736543345,176.76150087596497,209.49,176.089052349165,3.33333,12,MMM
09-14-2017,204.58333,234,180,19.81775,201.0,175.803261725275,175.45863185529,178.123209142735,211.43,177.719740026655,3.33333,12,MMM
09-15-2017,204.58333,234,180,19.81775,201.0,178.69479039051498,177.07250831961,179.97664539472748,213.35,179.33361649097498,3.33333,12,MMM
09-18-2017,204.58333,234,180,19.81775,201.0,179.879980919,178.67797917734498,179.911922224023,213.76,179.67824636095995,3.33333,12,MMM
09-19-2017,204.58333,234,180,19.81775,201.0,180.07330987045498,178.91333616172497,180.426345347025,213.56,179.51013422926,3.33333,12,MMM
09-20-2017,205.91667,234,180,18.97568,205.0,178.00553065054498,175.09719077213498,178.70319599709998,210.51,176.94642422083498,3.26667,12,MMM
09-21-2017,205.91667,234,180,18.97568,205.0,177.27424287764998,176.71947284304,177.87944655177,210.44,176.88758497473998,3.26667,12,MMM
09-22-2017,205.91667,234,180,18.97568,205.0,176.21513644793998,175.91253461088,177.61046714105,210.76,177.15656438545997,3.26667,12,MMM
09-25-2017,205.91667,234,180,18.97568,205.0,177.34148773033,175.988185070145,177.54322228836998,210.73,177.13134756570497,3.26667,12,MMM
09-26-2017,205.91667,234,180,18.97568,205.0,177.57684471470998,177.29945969740498,178.896524948555,211.03,177.383515763255,3.26667,12,MMM
09-27-2017,205.91667,234,180,18.97568,205.0,177.433949402765,174.97110667336,177.67771199373,209.48,176.08064674257997,3.26667,12,MMM
09-28-2017,205.91667,234,180,18.97568,205.0,175.08878516555,175.04835419787614,176.41687100597997,209.55,176.139485988675,3.26667,12,MMM
09-29-2017,205.91667,234,180,18.97568,205.0,175.72761126601,175.45022624870498,176.43368221915,209.9,176.43368221915,3.26667,12,MMM
10-02-2017,206.83333,234,180,18.44285,205.0,177.13134756570497,176.54295510475498,178.862902522215,212.76,178.83768570246,3.26667,12,MMM
10-03-2017,206.83333,234,180,18.44285,205.0,178.72000721026998,177.67771199373,180.3843173141,214.57,180.35910049434497,3.26667,12,MMM
10-04-2017,206.83333,234,180,18.44285,205.0,180.594457478725,180.30026124825,182.35122925499,216.52,181.99819377842,3.26667,12,MMM
10-05-2017,206.83333,234,180,18.44285,205.0,181.972976958665,181.4772142822817,182.914404896185,216.37,181.87210967964495,3.26667,12,MMM
10-06-2017,206.83333,234,180,18.44285,205.0,181.561102236,180.947492955295,182.01500499159,216.52,181.99819377842,3.26667,12,MMM
10-09-2017,207.75,234,180,18.72665,205.0,181.52747980966,181.300528431865,182.578180632785,216.68,182.13268348378,3.26667,12,MMM
10-10-2017,209.58333,250,180,21.49209,205.0,182.72107594473,182.023410598175,182.9059992896,216.75,182.19152272987495,3.26667,12,MMM
10-11-2017,209.91667,250,180,22.24282,203.0,182.19152272987495,180.43475095361,182.28398440231,216.51,181.989788171835,3.26667,12,MMM
10-12-2017,209.91667,250,180,22.24282,203.0,182.0654386311,181.80486482696497,182.93962171594,217.59,182.897593683015,3.26667,12,MMM
10-13-2017,209.91667,250,180,22.24282,203.0,183.939888899555,182.2335507628,184.72161031196,217.72,183.00686656862,3.26667,12,MMM
10-16-2017,209.91667,250,180,22.24282,203.0,182.99005535545,182.5697750262,183.85583283370497,218.72,183.84742722712,3.26667,12,MMM
10-17-2017,209.91667,250,180,22.24282,203.0,183.654098275665,181.95616574549496,183.84742722712,217.75,183.03208338837496,3.26667,12,MMM
10-18-2017,209.91667,250,180,22.24282,203.0,182.83875443692,182.712670338145,183.78018237444,218.27,183.469174930795,3.26667,12,MMM
10-19-2017,209.91667,250,180,22.24282,203.0,183.654098275665,182.796726403995,184.292924376125,219.24,184.28451876954,3.26667,12,MMM
10-20-2017,209.91667,250,180,22.24282,203.0,184.881316837075,184.242490736615,186.03288493922,221.32,186.03288493922,3.26667,12,MMM
10-23-2017,209.91667,250,180,22.24282,203.0,186.40273162896,185.9320176602,187.26010350063,221.55,186.22621389067496,3.26667,12,MMM
10-24-2017,216.16667,262,180,29.48964,203.0,192.4883907965,192.479985189915,200.80994131565,234.65,197.23755851702495,3.2,12,MMM
10-25-2017,223.91667,262,180,30.78002,219.0,197.54016035408495,196.64076044949,200.00300308349,237.68,199.78445731228,3.26667,12,MMM
10-26-2017,223.91667,262,180,30.78002,219.0,200.27198249421,195.270646576135,200.7258852498,232.94,195.80019979099,3.26667,12,MMM
10-27-2017,223.91667,262,180,30.78002,219.0,196.88452304045495,195.472381134175,197.48972671457497,234.74,197.31320897629,3.26667,12,MMM
10-30-2017,223.91667,262,180,30.78002,219.0,196.40540346511,193.86691027644,196.40540346511,231.02,194.18632332667,3.26667,12,MMM
10-31-2017,223.91667,262,180,30.78002,219.0,194.48892516373,193.169244929885,194.67174710695372,230.19,193.488657980115,3.26667,12,MMM
11-01-2017,223.91667,262,180,30.78002,219.0,194.1695121135,192.580852468935,194.80833821396,230.18,193.48025237353,3.26667,12,MMM
11-02-2017,223.91667,262,180,30.78002,219.0,193.53068601304,192.950699158675,195.6825212988,232.23,195.203401723455,3.26667,12,MMM
11-03-2017,223.91667,262,180,30.78002,219.0,194.64022608226,194.10226726082,195.49759795393,232.22,195.19499611687,3.26667,12,MMM
11-06-2017,220.63636,262,180,30.07346,209.0,195.19499611687,193.455035553775,195.539625986855,230.31,193.589525259135,3.21429,11,MMM
11-07-2017,221.54545,262,180,29.27414,209.0,193.64836450523,192.60606928869,193.976183162045,230.05,193.37097948792496,3.07143,11,MMM
11-08-2017,221.54545,262,180,29.27414,209.0,193.19446174964,192.80780384673,193.875315883025,229.83,193.186056143055,3.07143,11,MMM
11-09-2017,221.54545,262,180,29.27414,209.0,192.10173289359,190.849297512425,192.8246150599,228.39,191.975648794815,3.07143,11,MMM
11-10-2017,221.54545,262,180,29.27414,209.0,191.20233298899495,190.10119852636,192.01767682774,227.45,191.18552177582495,3.07143,11,MMM
11-13-2017,221.54545,262,180,29.27414,209.0,190.580318101705,190.18525459221,192.009271221155,228.22,191.83275348287,3.07143,11,MMM
11-14-2017,221.54545,262,180,29.27414,209.0,191.76550863019,190.597129314875,193.29532902866,229.33,192.765775813805,3.07143,11,MMM
11-15-2017,221.54545,262,180,29.27414,209.0,191.706669384095,190.00033124734,192.07651607383497,227.4,191.1434937429,3.07143,11,MMM
11-16-2017,221.54545,262,180,29.27414,209.0,191.47131239971495,191.47131239971495,193.320545848415,229.42,192.84142627307,3.07143,11,MMM
11-17-2017,222.8,262,180,30.41973,219.0,192.009271221155,191.42928436679,193.26170660232,229.36,192.79099263356,3.23077,10,MMM
11-20-2017,222.8,262,180,30.41973,219.0,193.24489538915,192.95431356950652,196.346564219015,231.49,194.581386836165,3.23077,10,MMM
11-21-2017,222.8,262,180,30.41973,219.0,195.186590510285,195.186590510285,198.128552815035,234.09,196.766844548265,3.23077,10,MMM
11-22-2017,222.8,262,180,30.41973,219.0,196.889340706958,195.48697090702,197.56518157439805,231.58,195.639035102194,3.23077,10,MMM
11-24-2017,219.54545,262,180,30.77592,209.0,196.01919559012904,194.988538267283,196.027643600972,231.38,195.470074885334,3.07143,11,MMM
11-27-2017,219.54545,262,180,30.77592,209.0,195.782651286525,195.25887461425896,198.13026901968627,234.0,197.6834537262,3.07143,11,MMM
11-28-2017,219.54545,262,180,30.77592,209.0,197.784829856316,197.1554530485125,199.322367829742,235.63,199.060479493609,3.07143,11,MMM
11-29-2017,219.54545,262,180,30.77592,209.0,199.41529594901505,199.068927504452,201.223170269417,238.01,201.071106074243,3.07143,11,MMM
11-30-2017,219.54545,262,180,30.77592,209.0,201.789186995898,200.800769727267,205.666823972835,243.14,205.404935636702,3.07143,11,MMM
12-01-2017,219.54545,262,180,30.77592,209.0,205.447175690917,202.034179310345,205.818888168009,241.15,203.723781478945,3.07143,11,MMM
12-04-2017,219.54545,262,180,30.77592,209.0,205.328903539115,201.493506616393,206.32576881858895,239.26,202.127107429618,3.07143,11,MMM
12-05-2017,219.54545,262,180,30.77592,209.0,202.938116470546,200.944385911598,202.971908513918,238.26,201.282306345318,3.07143,11,MMM
12-06-2017,219.54545,262,180,30.77592,209.0,201.873667104328,200.192512946571,203.664645403044,238.67,201.628674789881,3.07143,11,MMM
12-07-2017,220.18182,262,180,31.0361,209.0,201.442818551335,201.003521987499,203.842053630747,240.3,203.00570055729,3.07143,11,MMM
12-08-2017,220.72727,262,180,30.74556,209.0,202.752260232,200.631809510407,203.60550932714295,238.13,201.172482204359,3.07143,11,MMM
12-11-2017,220.72727,262,180,30.74556,209.0,201.780738985055,200.944385911598,202.929668459703,239.3,202.16089947299,3.07143,11,MMM
12-12-2017,220.72727,262,180,30.74556,209.0,204.061701912665,199.474432024916,204.171526053624,236.58,199.863040523694,3.07143,11,MMM
12-13-2017,222.18182,268,180,31.46085,215.0,200.141824881513,199.905280577909,202.405891787437,239.11,202.000387266973,3.07143,11,MMM
12-14-2017,223.09091,272,180,32.71768,215.0,203.022596578976,200.902145857383,203.42810109944,238.08,201.130242150144,3.07143,11,MMM
12-15-2017,223.09091,272,180,32.71768,215.0,202.067971353717,200.766977683895,202.481923885024,238.0,201.0626580634,3.07143,11,MMM
12-18-2017,223.09091,272,180,32.71768,215.0,201.552642692294,200.3403531363235,202.76070824284295,238.42,201.417474518806,3.07143,11,MMM
12-19-2017,223.09091,272,180,32.71768,215.0,202.304515657321,200.13337687067,202.532611950082,238.39,201.39213048627695,3.07143,11,MMM
12-20-2017,223.09091,272,180,32.71768,215.0,201.23161828026,199.787008426107,201.459714573021,236.92,200.150272892356,3.07143,11,MMM
12-21-2017,223.09091,272,180,32.71768,215.0,199.3730558948,198.029822170763,200.429057250175,234.78,198.342398571954,3.07143,11,MMM
12-22-2017,223.09091,272,180,32.71768,215.0,198.832383200848,197.919998029804,199.440639981544,234.73,198.300158517739,3.07143,11,MMM
12-26-2017,223.09091,272,180,32.71768,215.0,198.595838897244,198.553598843029,199.609600198404,235.45,198.908415298435,3.07143,11,MMM
12-27-2017,223.09091,272,180,32.71768,215.0,198.967551374336,198.393086637012,199.829248480322,236.2,199.54201611166,3.07143,11,MMM
12-28-2017,223.09091,272,180,32.71768,215.0,200.167168914042,198.764799114104,200.28544106584403,235.72,199.136511591196,3.07143,11,MMM
12-29-2017,223.09091,272,180,32.71768,215.0,199.778560415264,198.840831211691,200.479745315233,235.37,198.840831211691,3.07143,11,MMM
01-02-2018,223.09091,272,180,32.71768,215.0,199.187199656254,196.6739164304615,200.276993055001,235.64,199.068927504452,3.07143,11,MMM
01-03-2018,223.09091,272,180,32.71768,215.0,198.58739088640095,197.083644956347,199.144959602039,235.63,199.060479493609,3.07143,11,MMM
01-04-2018,225.36364,272,180,32.94423,238.0,200.2178569791,199.770112404421,202.279171624792,238.71,201.662466833253,3.07143,11,MMM
01-05-2018,225.36364,272,180,32.94423,238.0,201.611778768195,200.843009781482,203.51258120787,240.57,203.233796850051,3.07143,11,MMM
01-08-2018,225.63636,272,180,33.05993,240.0,202.228483559734,202.059523342874,203.546373251242,239.79,202.574852004297,3.07143,11,MMM
01-09-2018,225.63636,272,180,33.05993,240.0,202.41433979828,202.194691516362,204.25980776693336,241.28,203.833605619904,3.07143,11,MMM
01-10-2018,231.09091,272,184,29.87688,240.0,203.5970613163,202.777604264529,204.923399018651,241.14,203.715333468102,3.07143,11,MMM
01-11-2018,231.09091,272,184,29.87688,240.0,203.377413034382,202.541059960925,204.729094769262,242.31,204.703750736733,3.07143,11,MMM
01-12-2018,231.09091,272,184,29.87688,240.0,205.345799560801,204.86426294275,207.8210667378,244.47,206.528521078821,3.07143,11,MMM
01-16-2018,231.09091,272,184,29.87688,240.0,207.22970597879,205.987848384869,208.826380028117,244.74,206.756617371582,3.07143,11,MMM
01-17-2018,232.0,278,184,31.1127,240.0,208.53914765945495,207.65210652094,209.958413481079,248.11,209.60359702567305,3.07143,11,MMM
01-18-2018,233.18182,278,184,30.41775,240.0,209.620493047359,206.908681566756,210.3554699907,245.91,207.745034640213,3.07143,11,MMM
01-19-2018,233.18182,278,184,30.41775,240.0,208.353291420909,207.48314630408,209.93306944855,248.18,209.662733101574,3.07143,11,MMM
01-22-2018,233.18182,278,184,30.41775,240.0,208.775691963059,207.043849740244,209.417740787127,247.3,208.91930814739,3.07143,11,MMM
01-23-2018,235.0,278,184,29.74054,240.5,208.589835724513,207.077641783616,208.885516104018,246.31,208.082955073933,3.06667,12,MMM
01-24-2018,235.0,278,184,29.74054,240.5,209.502220895557,208.032267008875,209.966861491922,247.69,209.248780570267,3.06667,12,MMM
01-25-2018,241.53846,285,184,31.75777,254.0,211.200271075,208.75034793053,215.25531627964,252.36,213.194001633948,3.2,13,MMM
01-26-2018,246.61538,285,187,32.58961,255.0,214.097938794149,214.06414675077696,219.45397766861095,258.63,218.49090443250896,3.2,13,MMM
01-29-2018,247.84615,285,197,30.55347,255.0,218.389528302393,216.243733548271,219.090713202362,256.01,216.27752559164296,3.2,13,MMM
01-30-2018,247.84615,285,197,30.55347,255.0,215.93115714708,212.391440603863,216.007189244667,251.54,212.501264744822,3.2,13,MMM
01-31-2018,247.84615,285,197,30.55347,255.0,212.459024690607,210.86235064128,213.844498468859,250.5,211.62267161715,3.2,13,MMM
02-01-2018,247.84615,285,197,30.55347,255.0,209.037580299192,207.97270853243185,211.276303172587,247.94,209.459980841342,3.2,13,MMM
02-02-2018,247.84615,285,197,30.55347,255.0,208.18433120404904,206.874889523384,210.14426971962504,245.17,207.119881837831,3.2,13,MMM
02-05-2018,247.84615,285,197,30.55347,255.0,205.70906402705,190.93349306264295,206.46938500292,231.44,195.520762950392,3.2,13,MMM
02-06-2018,247.84615,285,197,30.55347,255.0,192.20069468909296,191.609333930083,198.164990344251,233.63,197.370877325009,3.26667,13,MMM
02-07-2018,247.84615,285,197,30.55347,255.0,196.999164847917,196.6874332478103,200.657153542936,233.19,196.999164847917,3.26667,13,MMM
02-08-2018,247.84615,285,197,30.55347,255.0,196.973820815388,188.09496141939505,197.100540978033,222.89,188.29771367962695,3.26667,13,MMM
02-09-2018,247.84615,285,197,30.55347,255.0,189.750771544623,184.318700572574,191.736054092728,225.21,190.257652195203,3.26667,13,MMM
02-12-2018,247.84615,285,197,30.55347,255.0,192.18379866740705,191.00952516023,194.625273801034,229.19,193.619960510717,3.26667,13,MMM
02-13-2018,250.53846,285,197,31.27696,262.0,194.05925707455305,193.400312228799,195.968507525071,231.36,195.453178863648,3.4,13,MMM
02-14-2018,249.42857,285,197,30.40375,258.5,193.839608792635,193.011703730021,196.728828500941,232.0,195.9938515576,3.3125,14,MMM
02-15-2018,249.42857,285,197,30.40375,258.5,198.262771010073,196.197799369104,199.61392529367,234.87,199.588431816621,3.3125,14,MMM
02-16-2018,248.64286,285,197,30.21023,254.5,199.673410073451,198.330753615537,202.6179066726105,236.67,201.11804043956096,3.3125,14,MMM
02-20-2018,248.64286,285,197,30.21023,254.5,199.308003569082,198.772640551053,201.11804043956096,235.07,199.75838833028095,3.3125,14,MMM
02-21-2018,248.64286,285,197,30.21023,254.5,199.452466605693,197.23453410243,202.129281695838,232.18,197.302516707894,3.3125,14,MMM
02-22-2018,248.64286,285,197,30.21023,254.5,197.514962349969,197.370499313358,201.712888237371,236.0,200.5486861188,3.3125,14,MMM
02-23-2018,248.64286,285,197,30.21023,254.5,201.271001301855,199.18053618383695,202.15477517288696,237.02,201.415464338466,3.3125,14,MMM
02-26-2018,248.64286,285,197,30.21023,254.5,203.106531649383,202.681640365233,208.077759673938,244.14,207.465916224762,3.3125,14,MMM
02-27-2018,248.64286,285,197,30.21023,254.5,207.86531403186305,204.559659841176,207.916300985961,240.78,204.610646795274,3.3125,14,MMM
02-28-2018,248.64286,285,197,30.21023,254.5,205.341459804012,200.03881657782,205.885320647724,235.51,200.13229266033295,3.3125,14,MMM
03-01-2018,248.64286,285,197,30.21023,254.5,200.676153504045,195.050592901899,201.254005650489,231.34,196.588699350522,3.3125,14,MMM
03-02-2018,248.64286,285,197,30.21023,254.5,195.237545066925,192.331288683339,196.529214570741,230.37,195.764410259271,3.3125,14,MMM
03-05-2018,248.64286,285,197,30.21023,254.5,195.449990709,194.200810333599,198.602684037393,232.81,197.837879725923,3.3125,14,MMM
03-06-2018,248.64286,285,197,30.21023,254.5,198.891610110615,196.12981676364,200.480703513336,233.66,198.560194908978,3.3125,14,MMM
03-07-2018,248.64286,285,197,30.21023,254.5,196.486725442326,195.951362424297,200.735638283826,235.57,200.183279614431,3.3125,14,MMM
03-08-2018,247.78571,285,197,29.98852,252.5,200.846110017705,198.951094890396,201.984818659227,236.34,200.837612192022,3.3125,14,MMM
03-09-2018,247.78571,285,197,29.98852,252.5,202.2482512554,200.693149155411,205.112018510571,241.35,205.095022859205,3.3125,14,MMM
03-12-2018,247.78571,285,197,29.98852,252.5,205.73235978543,203.35381837675828,206.5820573754732,239.8,203.77785987834,3.3125,14,MMM
03-13-2018,247.78571,285,197,29.98852,252.5,204.71262070347,201.30584238715528,206.47167061985095,237.57,201.882844751031,3.3125,14,MMM
03-14-2018,247.78571,285,197,29.98852,252.5,202.92807731004,198.72165359695495,203.369964245556,234.29,199.09555792700695,3.3125,14,MMM
03-15-2018,247.78571,285,197,29.98852,252.5,199.885855715526,199.01907749586,202.316233860864,235.87,200.438214384921,3.3125,14,MMM
03-16-2018,247.78571,285,197,29.98852,252.5,200.268257871261,200.268257871261,202.392714292011,237.22,201.585420852126,3.3125,14,MMM
03-19-2018,247.78571,285,197,29.98852,252.5,200.557183944483,195.670934176758,200.829114366339,231.56,196.775651515548,3.3125,14,MMM
03-20-2018,247.78571,285,197,29.98852,252.5,197.251529753796,196.792647166914,199.18053618383695,232.45,197.531958001335,3.3125,14,MMM
03-21-2018,247.78571,285,197,29.98852,252.5,197.9993384139,197.412988441773,201.585420852126,234.14,198.968090541762,3.3125,14,MMM
03-22-2018,246.85714,285,197,29.98299,250.5,197.183547148332,189.33155621724,197.251529753796,223.17,189.64597576751095,3.3125,14,MMM
03-23-2018,246.85714,285,197,29.98299,250.5,189.92640401505,182.932693477941,190.58073659264105,215.36,183.009173909088,3.3125,14,MMM
03-26-2018,246.42857,285,197,30.06354,250.5,185.133630329838,182.856213046794,187.63199108064,220.24,187.156112842392,3.3125,14,MMM
03-27-2018,246.42857,285,197,30.06354,250.5,187.818943245666,182.47381089105895,188.532760603038,215.87,183.442563018921,3.3125,14,MMM
03-28-2018,246.42857,285,197,30.06354,250.5,184.598267311809,182.62677175335295,186.663238952778,216.54,184.011917339682,3.3125,14,MMM
03-29-2018,244.23077,285,197,30.09512,250.0,185.07414555005695,184.793717302518,188.124864970254,219.52,186.544269393216,3.2,13,MMM
04-02-2018,242.23077,285,197,30.44075,241.0,185.295089017815,178.00225501666438,185.864443338576,212.62,180.680769671946,3.2,13,MMM
04-03-2018,242.23077,285,197,30.44075,241.0,181.0036870479,179.244637131519,183.943934734218,216.33,183.833463000339,3.2,13,MMM
04-04-2018,242.23077,285,197,30.44075,241.0,180.48531968123697,179.406095819496,185.18674174035675,217.56,184.878695559348,3.2,13,MMM
04-05-2018,242.23077,285,197,30.44075,241.0,185.796460733112,184.028912991048,187.215597622173,218.67,185.82195421016095,3.2,13,MMM
04-06-2018,242.23077,285,197,30.44075,241.0,184.74273034842,179.3041219113,185.974915072455,212.25,180.366350121675,3.2,13,MMM
04-09-2018,242.23077,285,197,30.44075,241.0,181.641023974125,180.49381750692,184.283847761538,212.81,180.842228359923,3.2,13,MMM
04-10-2018,240.07692,285,197,30.45163,230.0,182.975182606356,182.898702175209,185.85594551289304,216.98,184.385821669734,3.2,13,MMM
04-11-2018,240.07692,285,197,30.45163,230.0,182.0242759124283,181.42704872342705,183.45955867028695,214.33,182.133897863739,3.2,13,MMM
04-12-2018,240.0,285,197,30.48329,230.0,183.315095633676,182.71175001018295,184.980669467544,216.42,183.909943431486,3.2,13,MMM
04-13-2018,240.0,285,197,30.48329,230.0,185.329080320547,182.244369597618,185.830452035844,215.52,183.145139120016,3.2,13,MMM
04-16-2018,240.0,285,197,30.48329,230.0,184.57277383476,184.054406468097,186.331823751141,217.7,184.99766511891,3.2,13,MMM
04-17-2018,240.0,285,197,30.48329,230.0,186.229849842945,185.881438989942,188.38829756642696,220.09,187.028645457147,3.2,13,MMM
04-18-2018,240.0,285,197,30.48329,230.0,187.28358022763695,186.238347668628,187.81044541998295,219.52,186.544269393216,3.2,13,MMM
04-19-2018,240.0,285,197,30.48329,230.0,185.286591192132,184.428310798149,186.35731722819,218.85,185.974915072455,3.2,13,MMM
04-20-2018,240.0,285,197,30.48329,230.0,185.601010742403,184.181873853342,187.190104145124,217.75,185.040154247325,3.2,13,MMM
04-23-2018,240.0,285,197,30.48329,230.0,185.269595540766,182.490806542425,185.87294116425895,215.88,183.451060844604,3.2,13,MMM
04-24-2018,233.30769,285,178,33.70548,227.0,175.48010035395,167.313689872587,175.48010035395,201.13,170.916767962179,3.2,13,MMM
04-25-2018,225.61538,280,178,28.21767,221.0,170.89127448513,167.41566378078298,171.443633154525,198.84,168.970765880772,3.26667,13,MMM
04-26-2018,222.92308,280,178,27.42111,215.0,168.834800669844,166.70184642341098,169.63996965330824,197.09,167.483646386247,3.26667,13,MMM
04-27-2018,221.30769,280,178,28.09704,210.0,167.211715964391,165.19773127752,167.500642037613,196.12,166.659357294996,3.26667,13,MMM
04-30-2018,218.84615,263,178,25.21247,210.0,167.373174652368,165.010779112494,168.545874596622,194.39,165.189233451837,3.4,13,MMM
05-01-2018,218.84615,263,178,25.21247,210.0,164.883311727249,162.682374875352,166.16639842712516,195.02,165.724596469866,3.4,13,MMM
05-02-2018,218.84615,263,178,25.21247,210.0,165.835068203745,164.8739641189977,166.905794239803,194.5,165.28270953435,3.4,13,MMM
05-03-2018,219.69231,263,178,25.65266,210.0,165.299705185716,163.455677012505,167.15223118460997,195.68,166.285452964944,3.46667,13,MMM
05-04-2018,219.69231,263,178,25.65266,210.0,165.767085598281,164.9105897476914,169.89694390196215,199.36,169.41265281628802,3.46667,13,MMM
05-07-2018,219.69231,263,178,25.65266,210.0,170.007500614098,169.599604981314,170.8062962283,200.26,170.17745712775798,3.46667,13,MMM
05-08-2018,219.69231,263,178,25.65266,210.0,169.95651365999998,169.582609329948,171.74955487911302,201.74,171.435135328842,3.46667,13,MMM
05-09-2018,219.69231,263,178,25.65266,210.0,171.681572273649,171.120715778571,173.975985208059,203.42,172.86277004358598,3.46667,13,MMM
05-10-2018,219.69231,263,178,25.65266,210.0,172.174446163263,171.98834378080528,174.783278647944,205.03,174.230919978549,3.46667,13,MMM
05-11-2018,219.69231,263,178,25.65266,210.0,173.984483033742,173.06671785997798,174.519846051771,205.16,174.341391712428,3.46667,13,MMM
05-14-2018,219.69231,263,178,25.65266,210.0,174.774780822261,173.92499825396098,175.089200372532,205.76,174.85126125340798,3.46667,13,MMM
05-15-2018,219.69231,263,178,25.65266,210.0,174.171435198768,171.350157072012,174.689802565431,202.41,172.004489649603,3.4,13,MMM
05-16-2018,217.38462,263,178,24.12639,210.0,170.398400595516,169.149220220115,170.840287531032,200.21,170.134967999343,3.26667,13,MMM
05-17-2018,217.38462,263,178,24.12639,210.0,170.494317688868,169.998072873996,172.31673399176,200.36,171.426915703024,3.26667,13,MMM
