 Date,MO Price Target,MO Price Target - High,MO Price Target - Low,MO Price Target - StdDev,MO Price Target - Median,MO Open,MO Low,MO High,MO Close,MO Adj. Close,MO Rating,MO Price Target - #,Ticker
07-03-2018,68.26667,78.0,59.0,5.55538,68.0,40.156458434944,39.862875197456,40.56461074072,56.46,40.428559972128,4.1875,15,MO
07-05-2018,67.82,78.0,59.0,5.82182,68.0,40.42139940536,40.34979373768,41.273506850752,57.63,41.266346283984,4.1875,15,MO
07-06-2018,67.82,78.0,59.0,5.82182,68.0,41.3522730852,41.273506850752,41.932278993408,58.29,41.738943690672,4.1875,15,MO
07-09-2018,67.82,78.0,59.0,5.82182,68.0,41.738943690672,41.266346283984,41.78190709128,58.02,41.545608387936,4.1875,15,MO
07-10-2018,67.82,78.0,59.0,5.82182,68.0,41.867833892496,41.595732355312,42.096972029072,58.76,42.075490328768,4.1875,15,MO
07-11-2018,67.82,78.0,59.0,5.82182,68.0,42.10413259583999,41.724622557136,42.23302279766399,58.69,42.025366361392,4.1875,15,MO
07-12-2018,67.95333,78.0,59.0,5.73212,68.0,42.118453729376,41.431039319648,42.21154109736,58.01,41.538447821168,4.125,15,MO
07-13-2018,67.95333,78.0,59.0,5.73212,68.0,41.574250655008,41.54754174096336,42.04921104872944,58.5,41.8893155928,4.125,15,MO
07-16-2018,67.95333,78.0,59.0,5.73212,68.0,41.774746524512,40.78665991619568,41.83912001975632,57.14,40.915478512352,4.125,15,MO
07-17-2018,67.95333,78.0,59.0,5.73212,68.0,40.92263907912,40.879675678512,41.345112518432,57.35,41.06585041448,4.125,15,MO
07-18-2018,67.95333,78.0,59.0,5.73212,68.0,40.936960212656,40.879675678512,41.38807591904,57.43,41.123134948624,4.125,15,MO
07-19-2018,67.95333,78.0,59.0,5.73212,68.0,40.578931874256,39.512007425824,40.83943329327584,56.94,40.772267176992,4.125,15,MO
07-20-2018,67.95333,78.0,59.0,5.73212,68.0,40.650537541936,40.643376975168,41.431039319648,57.64,41.273506850752,4.125,15,MO
07-23-2018,67.95333,78.0,59.0,5.73212,68.0,41.223382883376,40.858193978208,41.359433651968,57.59,41.237704016912,4.125,15,MO
07-24-2018,67.95333,78.0,59.0,5.73212,68.0,41.252025150448,41.115974381856,41.74610425744,57.99,41.524126687632,4.125,15,MO
07-25-2018,67.95333,78.0,59.0,5.73212,68.0,41.56709008823999,41.194740616304,41.84291512014336,57.85,41.42387875288,4.1875,15,MO
07-26-2018,67.08667,75.0,59.0,5.09495,65.0,40.342633170912,39.941641431904,41.223382883376,56.1,40.17077956848,4.1875,15,MO
07-27-2018,67.02,75.0,59.0,5.0891,65.0,40.356954304448,40.156458434944,41.653016889456,57.9,41.45968158672,4.1875,15,MO
07-30-2018,67.02,75.0,59.0,5.0891,65.0,41.337951951664,41.337951951664,42.089811462304,58.45,41.85351275896,4.1875,15,MO
07-31-2018,67.02,75.0,59.0,5.0891,65.0,42.054008628464,41.860673325728,42.31894959888,58.68,42.018205794624,4.1875,15,MO
08-01-2018,67.02,75.0,59.0,5.0891,65.0,41.903636726336,41.552768954704,41.989563527552,58.08,41.588571788544,4.1875,15,MO
08-02-2018,67.02,75.0,59.0,5.0891,65.0,41.624374622384,41.556349238088,42.275986198272,58.83,42.12561429614399,4.1875,15,MO
08-03-2018,67.02,75.0,59.0,5.0891,65.0,42.161417129984,42.12561429614399,42.956240041232,59.73,42.770065305264,4.1875,15,MO
08-06-2018,67.02,75.0,59.0,5.0891,65.0,42.705620204352,42.608952552984,43.1424147772,60.21,43.113772510128,4.1875,15,MO
08-07-2018,67.02,75.0,59.0,5.0891,65.0,42.99920344184,42.490803201312,43.056487975984,59.56,42.648335670208,4.1875,15,MO
08-08-2018,67.02,75.0,59.0,5.0891,65.0,42.505124334848,41.8893155928,42.64117510344,58.61,41.968081827248,4.1875,15,MO
08-09-2018,67.02,75.0,59.0,5.0891,65.0,41.896476159568,41.882155026032,42.483642634544,59.22,42.40487640009599,4.1875,15,MO
08-10-2018,67.02,75.0,59.0,5.0891,65.0,42.397715833328,42.147095996448,42.56956943576,59.05,42.28314676504,4.1875,15,MO
08-13-2018,67.02,75.0,59.0,5.0891,65.0,42.275986198272,42.039687494928,42.46216093424,58.98,42.23302279766399,4.1875,15,MO
08-14-2018,67.02,75.0,59.0,5.0891,65.0,42.333270732416,42.190059397056,42.719941337888,59.21,42.397715833328,4.1875,15,MO
08-15-2018,67.02,75.0,59.0,5.0891,65.0,42.297467898576,42.261665064736,43.17821761104,60.18,43.092290809824,4.1875,15,MO
08-16-2018,67.02,75.0,59.0,5.0891,65.0,43.235502145184,43.156735910736,43.6794572848,60.83,43.557727649744,4.1875,15,MO
08-17-2018,67.02,75.0,59.0,5.0891,65.0,43.622172750656,43.529085382672,43.908595421376,61.0,43.6794572848,4.1875,15,MO
08-20-2018,67.02,75.0,59.0,5.0891,65.0,43.6794572848,43.478961415296,43.897854571224,60.99,43.672296718032,4.1875,15,MO
08-21-2018,67.02,75.0,59.0,5.0891,65.0,43.636493884192,42.662656803744,43.636493884192,59.93,42.913276640624,4.1875,15,MO
08-22-2018,67.02,75.0,59.0,5.0891,65.0,43.013524575376,42.469321501008,43.128093643664,59.32,42.476482067776,4.1875,15,MO
08-23-2018,67.02,75.0,59.0,5.0891,65.0,42.46216093424,42.433518667168,42.913276640624,59.82,42.834510406176,4.1875,15,MO
08-24-2018,66.42,75.0,59.0,5.23096,65.0,42.4263581004,41.92511842664,42.512284901616,58.78,42.089811462304,4.0625,15,MO
08-27-2018,66.42,75.0,59.0,5.23096,65.0,42.111293162608,42.03252692816,42.4686054443312,59.01,42.25450449796799,4.0625,15,MO
08-28-2018,66.42,75.0,59.0,5.23096,65.0,42.2473439312,41.74610425744,42.31894959888,58.45,41.85351275896,4.0625,15,MO
08-29-2018,66.42,75.0,59.0,5.23096,65.0,41.874994459264,41.767585957744,42.075490328768,58.42,41.832031058656,4.0625,15,MO
08-30-2018,66.42,75.0,59.0,5.23096,65.0,41.760425390976,41.760425390976,42.147095996448,58.68,42.018205794624,4.0625,15,MO
08-31-2018,66.42,75.0,59.0,5.23096,65.0,41.92511842664,41.78190709128,42.261665064736,58.52,41.903636726336,4.0625,15,MO
09-04-2018,66.42,75.0,59.0,5.23096,65.0,41.989563527552,41.85351275896,42.505124334848,59.11,42.326110165648,4.0625,15,MO
09-05-2018,66.42,75.0,59.0,5.23096,65.0,42.304628465344,42.197219963824,43.450319148224,60.65,43.42883744792,4.0625,15,MO
09-06-2018,66.42,75.0,59.0,5.23096,65.0,43.407355747616,43.19261035024368,43.60785161712,60.79,43.529085382672,4.0625,15,MO
09-07-2018,66.42,75.0,59.0,5.23096,65.0,43.328589513168,43.256983845488,43.722420685408,60.93,43.629333317424,4.0625,15,MO
09-10-2018,66.42,75.0,59.0,5.23096,65.0,43.693778418336,43.350071213472,44.173536391792,60.58,43.37871348054399,4.0625,15,MO
09-11-2018,66.42,75.0,59.0,5.23096,65.0,43.364392347008,42.494383484696,43.46464028176,59.47,42.583890569296,4.0625,15,MO
09-12-2018,66.42,75.0,59.0,5.23096,65.0,42.612532836368,42.333270732416,45.856269582272,63.43,45.419475009424,4.0625,15,MO
09-13-2018,66.42,75.0,59.0,5.23096,65.0,45.259930307774994,43.9763206836,45.3106945302,61.46,44.57098728915,4.0,15,MO
09-14-2018,66.42,75.0,59.0,5.23096,65.0,44.7015238611,44.0162068583625,45.0706522784475,62.07,45.013361227425,4.0,15,MO
09-17-2018,66.42,75.0,59.0,5.23096,65.0,45.013361227425,44.766792147075,45.390466879725,62.44,45.2816864031,4.0,15,MO
09-18-2018,66.42,75.0,59.0,5.23096,65.0,45.448483133925,44.824808401275,45.550011578775,62.14,45.06412544985,4.0,15,MO
09-19-2018,66.42,75.0,59.0,5.23096,65.0,44.8755726237,44.491214939625,45.469514026072495,61.84,44.8465644966,4.0,15,MO
09-20-2018,66.42,75.0,59.0,5.23096,65.0,44.962597005,44.7414100358625,45.32519859375,62.26,45.15114983114999,4.0,15,MO
09-21-2018,66.95333,75.0,61.0,4.84051,65.0,45.288938434875,45.071377481625,45.4303530544875,62.55,45.361458752625,4.0,15,MO
09-24-2018,66.95333,75.0,61.0,4.84051,65.0,45.00610919565,44.25189789105,45.317946561975,61.06,44.28090601815,4.0,15,MO
09-25-2018,66.95333,75.0,61.0,4.84051,65.0,44.672515734,44.0053288107,44.824808401275,60.71,44.027084906025,4.0,15,MO
09-26-2018,66.95333,75.0,61.0,4.84051,65.0,44.259149922825,44.04884100135,44.447702748975,60.81,44.099605223775,4.0,15,MO
09-27-2018,66.95333,75.0,61.0,4.84051,65.0,44.085101160224994,43.9712442613575,44.5963694003625,60.77,44.070597096675,4.0,15,MO
09-28-2018,66.95333,75.0,61.0,4.84051,65.0,44.1213613191,43.707995507925,44.2083857004,60.31,43.737003635025,4.0,15,MO
10-01-2018,67.28667,75.0,61.0,4.58445,66.0,43.75875973035,43.222109379,43.99082474714999,60.33,43.751507698575,4.0,15,MO
10-02-2018,67.28667,75.0,61.0,4.58445,66.0,43.693491444375,43.55563032033225,44.520223066725,61.29,44.447702748975,4.0,15,MO
10-03-2018,67.28667,75.0,61.0,4.58445,66.0,44.54197916205,44.066971080787496,45.0314913068625,60.86,44.13586538265,4.0,15,MO
10-04-2018,67.28667,75.0,61.0,4.58445,66.0,43.838532079875,43.52669471355,44.897328719025,61.78,44.80305230595,4.0,15,MO
10-05-2018,67.28667,75.0,61.0,4.58445,66.0,44.781296210625,44.563735257375,45.129393735825,62.07,45.013361227425,4.0,15,MO
10-08-2018,67.28667,75.0,61.0,4.58445,66.0,45.216418117125,45.1076376405,46.028645675925,63.17,45.811084722675,4.0,15,MO
10-09-2018,67.28667,75.0,61.0,4.58445,66.0,45.854596913325,45.5137514199,46.0917383523675,63.1,45.76032050025,4.0,15,MO
10-10-2018,67.28667,75.0,61.0,4.58445,66.0,45.832840818,45.5717676741,46.77560494875,62.91,45.622531896525,4.0,15,MO
10-11-2018,67.28667,75.0,61.0,4.58445,66.0,45.622531896525,44.1213613191,46.101165993675,61.12,44.3244182088,4.0,15,MO
10-12-2018,67.28667,75.0,61.0,4.58445,66.0,43.7442556668,43.14958906125,43.954564588275,60.06,43.55570284065,4.0,15,MO
10-15-2018,66.76875,75.0,59.0,4.87105,65.5,43.64997925372499,43.562954872425,45.172905926475,61.44,44.5564832256,3.94118,16,MO
10-16-2018,66.76875,75.0,59.0,4.87105,65.5,44.33892227235,43.824028016325,44.4404507172,60.77,44.070597096675,3.88235,16,MO
10-17-2018,66.70625,75.0,59.0,4.95044,65.5,43.998076778925,43.809523952775,44.447702748975,60.62,43.96181662005,3.88235,16,MO
10-18-2018,66.9,75.0,59.0,4.86476,66.0,44.382434463,44.01983287425,45.0786295134,60.93,44.186629605075,3.88235,17,MO
10-19-2018,66.9,75.0,59.0,4.86476,66.0,44.2083857004,44.2083857004,45.03511732275,61.95,44.926336846125,3.88235,17,MO
10-22-2018,66.9,75.0,59.0,4.86476,66.0,44.926336846125,44.3933125106625,45.3106945302,61.31,44.462206812525,3.88235,17,MO
10-23-2018,66.9,75.0,59.0,4.86476,66.0,44.418694621875,44.1503694462,45.0496213863,61.85,44.853816528375,3.88235,17,MO
10-24-2018,66.9,75.0,59.0,4.86476,66.0,44.984353100325,44.824808401275,45.75415627324125,62.31,45.187409990025,3.94118,17,MO
10-25-2018,67.31176,75.0,60.0,5.32385,67.0,44.59999541625,44.1793775733,46.2969708516,63.16,45.8038326909,3.94118,17,MO
10-26-2018,67.54706,75.0,60.0,5.27147,67.0,46.333231010475,45.230922180675,46.51453180485,63.09,45.753068468475,3.94118,17,MO
10-29-2018,67.60588,75.0,60.0,5.30399,67.0,45.970629421725,45.869100976875,47.13095450572499,64.59,46.840873234725,3.94118,17,MO
10-30-2018,67.60588,75.0,60.0,5.30399,67.0,47.072938251525,46.8771333936,47.863409715,65.87,47.769133301925,3.94118,17,MO
10-31-2018,67.60588,75.0,60.0,5.30399,67.0,47.50080812625,46.739344789875,47.725621111275,65.04,47.1672146646,3.94118,17,MO
11-01-2018,67.60588,75.0,60.0,5.30399,67.0,46.92064558425,45.8002066750125,47.31225530009999,63.67,46.173686311425,3.94118,17,MO
11-02-2018,67.60588,75.0,60.0,5.30399,67.0,46.122922089,45.52825548345,46.54353993195,63.67,46.173686311425,3.94118,17,MO
11-05-2018,67.60588,75.0,60.0,5.30399,67.0,46.318726946925,46.19544240675,47.20361986411049,64.63,46.869881361824994,3.94118,17,MO
11-06-2018,67.60588,75.0,60.0,5.30399,67.0,46.66682447212499,46.48552367775,47.12370247395,64.87,47.043930124425,3.94118,17,MO
11-07-2018,67.60588,75.0,60.0,5.30399,67.0,47.32675936365,46.94965371135,47.725621111275,65.37,47.406531713175,3.94118,17,MO
11-08-2018,67.60588,75.0,60.0,5.30399,67.0,47.232482950575,47.182806532916246,47.59508453932499,65.37,47.406531713175,3.94118,17,MO
11-09-2018,67.60588,75.0,60.0,5.30399,67.0,47.47179999915,45.448483133925,47.8924178421,63.42,45.99238551705,3.94118,17,MO
11-12-2018,67.60588,75.0,60.0,5.30399,67.0,44.45495478074999,44.33892227235,45.6479140077375,61.2,44.382434463,3.94118,17,MO
11-13-2018,67.60588,75.0,60.0,5.30399,67.0,44.34617430412499,43.23661344255,44.592743384475,60.0,43.51219065,3.94118,17,MO
11-14-2018,67.60588,75.0,60.0,5.30399,67.0,43.90380036585,42.71446715475,44.0053288107,59.1,42.85950779025,3.94118,17,MO
11-15-2018,67.60588,75.0,60.0,5.30399,67.0,42.620190741675,41.445361594125,42.663702932325,57.28,41.5396380072,3.94118,17,MO
11-16-2018,67.31176,75.0,60.0,5.4656,67.0,41.459865657675,40.763670607275,41.52513394365,56.78,41.17703641845,4.0,17,MO
11-19-2018,67.31176,75.0,60.0,5.4656,67.0,41.29306892685,40.13274384285,41.459865657675,55.68,40.3793129232,4.0,17,MO
11-20-2018,67.31176,75.0,60.0,5.4656,67.0,40.488093399825,40.33580073255,41.010239687625,55.63,40.343052764325,4.0,17,MO
11-21-2018,67.31176,75.0,60.0,5.4656,67.0,40.42282511385,39.2516219821875,40.4663373045,54.39,39.443800824225,4.0,17,MO
11-23-2018,67.31176,75.0,60.0,5.4656,67.0,39.516321141975,38.7548578056,39.733882095225,53.72,38.9579146953,4.0,17,MO
11-26-2018,66.72353,75.0,60.0,5.1346,66.0,38.88539437754999,38.36324808975,39.023182981275,53.21,38.588061074775,4.0,17,MO
11-27-2018,66.31176,75.0,60.0,4.97309,65.0,38.68233748785,38.602565138325,39.331394331712495,53.79,39.008678917725,4.0,17,MO
11-28-2018,66.60588,75.0,60.0,4.79491,66.0,39.008678917725,38.6581157017215,40.01671133445,54.95,39.849914603625,4.0,17,MO
11-29-2018,66.37059,75.0,56.0,5.19477,66.0,40.2342722877,39.907930857825,40.8144348297,55.94,40.56786574935,4.0,17,MO
11-30-2018,66.37059,75.0,56.0,5.19477,66.0,40.546109654025,39.55258130085,40.6984023213,54.83,39.762890222325,4.0,17,MO
12-03-2018,66.37059,75.0,56.0,5.19477,66.0,39.66861380925,39.559833332625,40.6984023213,55.73,40.41557308207499,4.0,17,MO
12-04-2018,66.37059,75.0,56.0,5.19477,66.0,40.459085272725,39.37853253825,40.778174670825,54.4,39.451052856,4.0,17,MO
12-06-2018,66.37059,75.0,56.0,5.19477,66.0,39.451052856,38.5699309953375,39.92243492137499,54.4,39.451052856,4.0,17,MO
12-07-2018,66.23889,75.0,56.0,5.07753,65.5,40.19076009705,39.1029553308,40.71290638485,54.18,39.29150815695,4.0,18,MO
12-10-2018,65.72353,75.0,56.0,4.74522,65.0,39.45830488777499,38.2401085902105,39.5090691102,53.36,38.6968415514,3.94118,17,MO
12-11-2018,65.72353,75.0,56.0,4.74522,65.0,38.979670790625,38.7838659327,39.63960568215,53.95,39.124711426125,3.94118,17,MO
12-12-2018,65.72353,75.0,56.0,4.74522,65.0,39.4800609831,38.559052947675,39.806402412975,53.33,38.675085456075,3.94118,17,MO
12-13-2018,65.19412,75.0,54.0,5.46674,65.0,38.6968415514,38.602565138325,39.23349190275,53.92,39.1029553308,3.94118,17,MO
12-14-2018,65.19412,75.0,54.0,5.46674,65.0,38.805622028025,38.036906659875,38.91440250465,52.73,38.239963549575,3.94118,17,MO
12-17-2018,64.84118,75.0,54.0,5.59549,65.0,38.21820745425,37.746825388875,38.762109837375,52.35,37.964386342125,3.94118,17,MO
12-18-2018,64.84118,75.0,54.0,5.59549,65.0,37.9716383739,36.760549067475,38.0296546281,50.89,36.905589702975,3.94118,17,MO
12-19-2018,64.84118,75.0,54.0,5.59549,65.0,37.11589862445,36.7532970357,37.920874151475,51.4,37.2754433235,3.94118,17,MO
12-20-2018,64.84118,75.0,54.0,5.59549,65.0,36.615508431975,35.745264618975,36.731540940375,50.44,36.5792482731,3.94118,17,MO
12-21-2018,63.37059,75.0,54.0,6.00272,62.0,35.513199602175,35.266630521825,35.9410694769,49.09,35.600223983475,3.94118,17,MO
12-24-2018,62.07647,75.0,45.0,7.30991,61.3,35.209498811568004,35.0178223105,35.578107467468,47.56,35.062055349208,3.82353,17,MO
12-26-2018,62.07647,75.0,45.0,7.30991,61.3,35.003077964264,34.27323282558201,35.703434410474,48.43,35.703434410474,3.88235,17,MO
12-27-2018,62.07647,75.0,45.0,7.30991,61.3,35.445408351344,34.774540597606006,35.909855257778005,48.7,35.902483084660005,3.88235,17,MO
12-28-2018,62.07647,75.0,45.0,7.30991,61.3,36.418535202920005,35.828761353480004,36.543862145926006,48.89,36.042554373902,3.88235,17,MO
12-31-2018,62.07647,75.0,45.0,7.30991,61.3,36.175253490026,35.828761353480004,36.411163029802005,49.39,36.411163029802005,3.88235,17,MO
01-02-2019,62.07647,75.0,45.0,7.30991,61.3,36.057298720138,35.345884014251006,36.507001280336006,49.31,36.352185644858,3.88235,17,MO
01-03-2019,62.07647,75.0,45.0,7.30991,61.3,35.97620481584,35.880366565306005,36.492256934100006,49.04,36.153136970672,3.88235,17,MO
01-04-2019,62.07647,75.0,45.0,7.30991,61.3,36.484884760982006,36.38167433733,37.089402956658006,50.3,37.08203078354,3.88235,17,MO
01-07-2019,60.48824,75.0,45.0,6.88834,60.0,36.624956050224,35.773470055095004,36.632328223342,48.78,35.961460469604006,3.76471,17,MO
01-08-2019,59.84118,71.0,45.0,5.94713,60.0,36.315324779268,36.131020451318,36.765027339466,49.06,36.167881316908,3.76471,17,MO
01-09-2019,59.84118,71.0,45.0,5.94713,60.0,36.263719567442,36.19737000938,36.89772645559,49.66,36.610211703988,3.76471,17,MO
01-10-2019,59.84118,71.0,45.0,5.94713,60.0,36.735538646994,36.01306568143001,36.831376897528,48.86,36.020437854548,3.76471,17,MO
01-11-2019,59.31176,71.0,45.0,6.29957,60.0,36.1236482782,35.7930063138577,36.455396068510005,48.9,36.04992654702,3.76471,17,MO
01-14-2019,59.31176,71.0,45.0,6.29957,60.0,36.094159585728,35.438036178226,36.101531758846,48.26,35.578107467468,3.76471,17,MO
01-15-2019,59.31176,71.0,45.0,6.29957,60.0,35.46015269758001,35.161579686301,35.64445702553,47.91,35.320081408338,3.76471,17,MO
01-16-2019,59.31176,71.0,45.0,6.29957,60.0,35.268476196512005,34.745051905134005,35.334825754574005,47.2,34.796657116960006,3.76471,17,MO
01-17-2019,59.31176,71.0,45.0,6.29957,60.0,34.649213654600004,34.398559768588,34.94041449276101,47.06,34.693446693308005,3.76471,17,MO
01-18-2019,59.31176,71.0,45.0,6.29957,60.0,35.032566656736,34.87037884814,35.76226435195564,48.31,35.614968333058,3.76471,17,MO
01-22-2019,58.78235,71.0,45.0,7.05643,60.0,34.914611886848,32.857775586926,35.010450137382,44.97,33.152662511646,3.64706,17,MO
01-23-2019,58.60588,71.0,45.0,7.08623,60.0,33.182151204118,32.813542548218,33.336966839596,44.7,32.953613837460004,3.64706,17,MO
01-24-2019,58.31176,71.0,45.0,7.28914,60.0,32.850403413808,31.25801402032,32.850403413808,43.33,31.943626120294,3.64706,17,MO
01-25-2019,58.31176,71.0,45.0,7.28914,60.0,32.231140871896,32.14267479448,32.87989210628,44.24,32.61449387403201,3.64706,17,MO
01-28-2019,58.31176,71.0,45.0,7.28914,60.0,32.865147760044,32.415445199846005,33.543387686900004,45.3,33.39594422454,3.64706,17,MO
01-29-2019,58.31176,71.0,45.0,7.28914,60.0,33.683458976142,33.440177263248,33.956229381508,45.91,33.845646784738,3.64706,17,MO
01-30-2019,58.31176,71.0,45.0,7.28914,60.0,34.037323285806,33.620795504639,35.246359677158004,47.8,35.23898750404,3.64706,17,MO
01-31-2019,58.31176,71.0,45.0,7.28914,60.0,36.248975221206,35.09154404168,36.613897790547,49.35,36.38167433733,3.64706,17,MO
02-01-2019,57.84118,68.0,45.0,6.47375,60.0,36.514373453454006,35.97620481584,36.58809518463401,49.2,36.27109174056,3.64706,17,MO
02-04-2019,57.84118,68.0,45.0,6.47375,60.0,36.04992654702,35.850877872834005,36.27109174056,49.11,36.204742182498,3.64706,17,MO
02-05-2019,57.84118,68.0,45.0,6.47375,60.0,36.212114355616,35.843505699716,36.23423087497,49.04,36.153136970672,3.64706,17,MO
02-06-2019,57.84118,68.0,45.0,6.47375,60.0,36.241603048088,35.928285690573,36.396418683566,49.27,36.322696952386,3.64706,17,MO
02-07-2019,57.29412,68.0,45.0,6.55084,59.0,36.241603048088,35.592851813704,36.411163029802005,48.72,35.917227430896,3.64706,17,MO
02-08-2019,57.29412,68.0,45.0,6.55084,59.0,35.821389180362004,35.261104023394005,36.02412394110701,48.84,36.00569350831201,3.64706,17,MO
02-11-2019,57.29412,68.0,45.0,6.55084,59.0,36.064670893256,35.637084852412,36.108903931964,48.89,36.042554373902,3.64706,17,MO
02-12-2019,57.29412,68.0,45.0,6.55084,59.0,36.101531758846,36.08678741261001,36.661816915814,49.66,36.610211703988,3.64706,17,MO
02-13-2019,57.29412,68.0,45.0,6.55084,59.0,36.69130560828601,35.995003857290904,36.742910820112,49.0,36.1236482782,3.64706,17,MO
02-14-2019,57.29412,68.0,45.0,6.55084,59.0,36.116276105082,35.931971777132006,36.44603340865015,49.14,36.226858701852,3.64706,17,MO
02-15-2019,57.29412,68.0,45.0,6.55084,59.0,36.337441298622,35.931971777132006,36.418535202920005,48.74,35.931971777132006,3.64706,17,MO
02-19-2019,57.29412,68.0,45.0,6.55084,59.0,35.990949162076,35.651829198648,36.400104770125004,48.99,36.116276105082,3.64706,17,MO
02-20-2019,57.29412,68.0,45.0,6.55084,59.0,36.293208259914,36.23423087497,37.568594209328005,50.51,37.236846419018,3.64706,17,MO
02-21-2019,57.29412,68.0,45.0,6.55084,59.0,37.148380341602,36.868237763118,37.45063943944,50.37,37.133635995366,3.64706,17,MO
02-22-2019,57.29412,68.0,45.0,6.55084,59.0,37.34005684267,37.15575251472,37.996180250172,51.5,37.9666915577,3.64706,17,MO
02-25-2019,57.29412,68.0,45.0,6.55084,59.0,38.37216107919,37.974063730818,38.571209753376,51.84,38.217345443712006,3.58824,17,MO
02-26-2019,57.29412,68.0,45.0,6.55084,59.0,38.276322828656006,38.217345443712006,38.563837580258,52.1,38.40902194478,3.58824,17,MO
02-27-2019,57.29412,68.0,45.0,6.55084,59.0,38.63018713832,38.121507193178005,38.88821319745,52.32,38.571209753376,3.58824,17,MO
02-28-2019,57.29412,68.0,45.0,6.55084,59.0,38.637559311438,38.239461963066,38.81449146627,52.41,38.637559311438,3.58824,17,MO
03-01-2019,57.29412,68.0,45.0,6.55084,59.0,38.829235812506006,38.431138464134,39.028284486692,52.75,38.88821319745,3.58824,17,MO
03-04-2019,57.29412,68.0,45.0,6.55084,59.0,39.03565665981,38.497414300464825,39.25682185335,52.46,38.674420177028,3.58824,17,MO
03-05-2019,57.29412,68.0,45.0,6.55084,59.0,38.563837580258,38.30581152112801,39.73601310602,52.88,38.98405144798401,3.58824,17,MO
03-06-2019,57.29412,68.0,45.0,6.55084,59.0,39.25682185335,39.057773179164,40.36264782105,54.67,40.303670436106,3.58824,17,MO
03-07-2019,57.29412,68.0,45.0,6.55084,59.0,40.458486071584005,39.713896586666,40.458486071584005,54.74,40.355275647932,3.58824,17,MO
03-08-2019,57.29412,68.0,45.0,6.55084,59.0,40.347903474814,40.311042609224,40.94873558393101,55.37,40.819722554366,3.58824,17,MO
03-11-2019,57.29412,68.0,45.0,6.55084,59.0,40.782861688776,40.76811734254,41.409496403806,56.01,41.291541633918,3.58824,17,MO
03-12-2019,57.29412,68.0,45.0,6.55084,59.0,41.365263365098,40.61330170706201,41.556939866166005,55.75,41.099865132850006,3.58824,17,MO
03-13-2019,57.29412,68.0,45.0,6.55084,59.0,41.033515574788,40.797606035012,41.497962481222,56.13,41.380007711334,3.58824,17,MO
03-14-2019,57.29412,68.0,45.0,6.55084,59.0,41.343146845744,41.114609479086006,41.645405943582006,56.4,41.579056385520005,3.58824,17,MO
03-15-2019,57.29412,68.0,45.0,6.55084,59.0,41.844454617768,41.291541633918,42.072991984426,56.75,41.83708244465,3.58824,17,MO
03-18-2019,57.29412,68.0,45.0,6.55084,59.0,41.896059829594,41.711755501644,42.345762389792,57.3,42.24255196614,3.58824,17,MO
03-19-2019,57.88235,68.0,45.0,6.85035,60.0,42.24255196614,40.664906918888,42.522694544624,56.01,41.291541633918,3.58824,17,MO
03-20-2019,58.11765,68.0,45.0,6.91871,60.0,41.276797287682,40.554324322118,41.608545077992,55.72,41.077748613496,3.58824,17,MO
03-21-2019,58.11765,68.0,45.0,6.91871,60.0,40.922932978018,40.922932978018,42.168830234960005,56.93,41.969781560774,3.58824,17,MO
03-22-2019,58.11765,68.0,45.0,6.91871,60.0,41.887531851114005,41.801543522608505,42.298780378749,55.92,41.812759391544006,3.58824,17,MO
03-25-2019,58.11765,68.0,45.0,6.91871,60.0,41.625828242619,41.543578537092,42.343643854491006,56.55,42.28382588683501,3.58824,17,MO
03-26-2019,58.11765,68.0,45.0,6.91871,60.0,42.508143265545,42.418416314061,42.829664841696,57.03,42.642733692771,3.58824,17,MO
03-27-2019,58.11765,68.0,45.0,6.91871,60.0,42.463279789803,42.014645032383,42.739937890212,56.3,42.09689473791,3.58824,17,MO
03-28-2019,58.52941,68.0,45.0,6.30702,60.0,42.111849229824,42.10437198386701,42.792278611911,56.7,42.39598457619,3.58824,17,MO
03-29-2019,58.52941,68.0,45.0,6.30702,60.0,42.493188773631005,42.448325297889006,42.99416425275,57.43,42.941823531051,3.58824,17,MO
04-01-2019,58.52941,68.0,45.0,6.30702,60.0,42.90443730126601,42.515620511502,43.211004385503,57.73,43.166140909761,3.58824,17,MO
04-02-2019,58.76471,68.0,45.0,6.13121,60.0,43.255867861245,42.328689362577,43.278299599116,56.69,42.38850733023301,3.58824,17,MO
04-03-2019,58.76471,68.0,45.0,6.13121,60.0,41.670691718361,39.950925148251,42.111849229824,53.98,40.362173675886,3.58824,17,MO
04-04-2019,58.76471,68.0,45.0,6.13121,60.0,40.63135453033801,40.564059316725,41.06503479584401,54.6,40.825762925220005,3.58824,17,MO
04-05-2019,58.76471,68.0,45.0,6.13121,60.0,40.750990465650005,40.392082659714006,41.057557549887,54.77,40.95287610648901,3.58824,17,MO
04-08-2019,58.76471,68.0,45.0,6.13121,60.0,40.95287610648901,40.825762925220005,41.416465355823,55.28,41.334215650296,3.58824,17,MO
04-09-2019,58.82353,68.0,45.0,6.14755,60.0,41.229534206898,41.012694074145,41.566010274963006,55.11,41.207102469027,3.58824,17,MO
04-10-2019,58.88235,68.0,45.0,6.18235,60.0,41.319261158382,41.057557549887,41.521146799221,55.42,41.438897093694,3.58824,17,MO
04-11-2019,58.88235,68.0,45.0,6.18235,60.0,41.603396504748005,41.506192307307,41.902486343028,55.98,41.857622867286,3.58824,17,MO
