 Date,F Price Target,F Price Target - High,F Price Target - Low,F Price Target - StdDev,F Price Target - Median,F Open,F Low,F High,F Close,F Adj. Close,F Rating,F Price Target - #,Ticker
06-19-2015,17.55556,22.0,15.0,2.03367,17.0,10.850048108049,10.828477435866,10.965091693025,15.11,10.864428556171,3.52381,18,F
06-22-2015,17.55556,22.0,15.0,2.03367,17.0,10.885999228354,10.85723833211,10.965091693025,15.13,10.878809004293,3.52381,18,F
06-23-2015,17.61111,22.0,15.0,2.05856,17.0,10.950711244903,10.943521020842,11.080135278001,15.29,10.993852589269,3.57143,18,F
06-24-2015,17.61111,22.0,15.0,2.05856,17.0,11.14484729455,11.087325502062,11.259890879526,15.5,11.14484729455,3.57143,18,F
06-25-2015,17.61111,22.0,15.0,2.05856,17.0,11.159227742672,11.065754829879,11.187988638916,15.44,11.101705950184,3.57143,18,F
06-26-2015,17.61111,22.0,15.0,2.05856,17.0,11.094515726123,11.036993933635,11.137657070489,15.4,11.07294505394,3.57143,18,F
06-29-2015,17.61111,22.0,15.0,2.05856,17.0,10.950711244903,10.7242191869815,11.00104281333,15.02,10.799716539622,3.57143,18,F
06-30-2015,17.61111,22.0,15.0,2.05856,17.0,10.907569900537,10.71343385089,10.914760124598,15.01,10.792526315561,3.57143,18,F
07-01-2015,17.61111,22.0,15.0,2.05856,17.0,10.885999228354,10.64153161028,10.907569900537,14.99,10.778145867439,3.57143,18,F
07-02-2015,17.61111,22.0,15.0,2.05856,17.0,10.792526315561,10.648721834341,10.842857883988,14.87,10.691863178707,3.57143,18,F
07-06-2015,17.61111,22.0,15.0,2.05856,17.0,10.605580489975,10.56962936967,10.71343385089,14.79,10.634341386219,3.57143,18,F
07-07-2015,17.61111,22.0,15.0,2.05856,17.0,10.619960938097,10.440205336572,10.71343385089,14.85,10.677482730585,3.57143,18,F
07-08-2015,17.61111,22.0,15.0,2.05856,17.0,10.548058697487,10.260449735047,10.584009817792,14.37,10.332351975657,3.57143,18,F
07-09-2015,17.61111,22.0,15.0,2.05856,17.0,10.49772712906,10.260449735047,10.512107577182,14.33,10.303591079413,3.57143,18,F
07-10-2015,17.61111,22.0,15.0,2.05856,17.0,10.411444440328,10.303591079413,10.454585784694,14.48,10.411444440328,3.57143,18,F
07-13-2015,17.61111,22.0,15.0,2.05856,17.0,10.526488025304,10.368303095962,10.533678249365,14.64,10.526488025304,3.57143,18,F
07-14-2015,17.61111,22.0,15.0,2.05856,17.0,10.576819593731,10.490536904999,10.684672954646,14.81,10.648721834341,3.57143,18,F
07-15-2015,17.61111,22.0,15.0,2.05856,17.0,10.663102282463,10.50743393154235,10.684672954646,14.75,10.605580489975,3.57143,18,F
07-16-2015,17.61111,22.0,15.0,2.05856,17.0,10.598390265914,10.389873768145,10.634341386219,14.57,10.476156456877,3.57143,18,F
07-17-2015,17.38889,22.0,15.0,1.94762,17.0,10.433015112511,10.411444440328,10.562439145609,14.69,10.562439145609,3.57143,18,F
07-20-2015,17.38889,22.0,15.0,1.94762,17.0,10.576819593731,10.447395560633,10.605580489975,14.57,10.476156456877,3.57143,18,F
07-21-2015,17.38889,22.0,15.0,1.94762,17.0,10.447395560633,10.389873768145,10.461776008755,14.51,10.433015112511,3.57143,18,F
07-22-2015,17.38889,22.0,15.0,1.94762,17.0,10.418634664389,10.317971527535,10.433015112511,14.42,10.368303095962,3.57143,18,F
07-23-2015,17.38889,22.0,15.0,1.94762,17.0,10.605580489975,10.490536904999,10.691863178707,14.61,10.504917353121,3.57143,18,F
07-24-2015,17.38889,22.0,15.0,1.94762,17.0,10.584009817792,10.296400855352,10.591200041853,14.39,10.346732423779,3.57143,18,F
07-27-2015,17.38889,22.0,15.0,1.94762,17.0,10.317971527535,10.231688838803,10.49772712906,14.55,10.461776008755,3.57143,18,F
07-28-2015,17.61111,23.0,15.0,2.31274,17.0,10.756575195256,10.5006032186844,10.7853360915,14.83,10.663102282463,3.47619,18,F
07-29-2015,17.66667,23.0,15.0,2.26078,17.0,10.772057687399,10.757530300093,11.11345128909,15.21,11.048078046213,3.47619,18,F
07-30-2015,17.66667,23.0,15.0,2.26078,17.0,11.048078046213,10.866485704888,11.11345128909,15.1,10.96817741603,3.47619,18,F
07-31-2015,17.66667,23.0,15.0,2.26078,17.0,11.026286965253998,10.699420750869,11.033550658906998,14.83,10.772057687399,3.47619,18,F
08-03-2015,17.66667,23.0,15.0,2.26078,17.0,10.873749398541,10.786585074704998,10.924595254112,14.94,10.851958317582,3.47619,18,F
08-04-2015,17.66667,23.0,15.0,2.26078,17.0,10.851958317582,10.779321381052,10.8955404795,14.91,10.830167236623,3.47619,18,F
08-05-2015,17.66667,23.0,15.0,2.26078,17.0,10.888276785847,10.692157057216,10.924595254112,14.8,10.75026660644,3.47619,18,F
08-06-2015,17.66667,23.0,15.0,2.26078,17.0,10.75026660644,10.619520120686,10.808376155664,14.83,10.772057687399,3.47619,18,F
08-07-2015,17.66667,23.0,15.0,2.26078,17.0,10.786585074704998,10.713948138175,10.837430930276,14.8,10.75026660644,3.47619,18,F
08-10-2015,17.66667,23.0,15.0,2.26078,17.0,10.793848768357998,10.757530300093,10.8955404795,14.99,10.888276785847,3.47619,18,F
08-11-2015,17.66667,23.0,15.0,2.26078,17.0,10.75026660644,10.612256427033,10.75026660644,14.7,10.67762966991,3.47619,18,F
08-12-2015,17.66667,23.0,15.0,2.26078,17.0,10.568674265115,10.437927779361,10.684893363563,14.68,10.663102282604,3.47619,18,F
08-13-2015,17.66667,23.0,15.0,2.26078,17.0,10.634047507992,10.597729039727,10.7858587053397,14.71,10.684893363563,3.47619,18,F
08-14-2015,17.66667,23.0,15.0,2.26078,17.0,10.699420750869,10.663102282604,10.772057687399,14.78,10.735739219134,3.47619,18,F
08-17-2015,17.66667,23.0,15.0,2.26078,17.0,10.721211831828,10.583201652421,10.728475525481,14.68,10.663102282604,3.47619,18,F
08-18-2015,17.66667,23.0,15.0,2.26078,17.0,10.670365976257,10.648574895298,10.779321381052,14.83,10.772057687399,3.47619,18,F
08-19-2015,17.66667,23.0,15.0,2.26078,17.0,10.735739219134,10.721211831828,10.8788339840981,14.77,10.728475525481,3.47619,18,F
08-20-2015,17.66667,23.0,15.0,2.26078,17.0,10.684893363563,10.45971886032,10.684893363563,14.43,10.481509941279,3.47619,18,F
08-21-2015,17.66667,23.0,15.0,2.26078,17.0,10.379818230137,10.052952015752,10.445191473014,13.86,10.067479403057998,3.47619,18,F
08-24-2015,17.66667,23.0,15.0,2.26078,17.0,8.890761031272,7.583296173731999,9.791459044244,13.19,9.580811928307,3.47619,18,F
08-25-2015,17.66667,23.0,15.0,2.26078,17.0,10.060215709405,9.37016481237,10.067479403057998,12.9,9.37016481237,3.52381,18,F
08-26-2015,17.66667,23.0,15.0,2.26078,17.0,9.573548234654,9.275736794881,9.697031026755,13.21,9.595339315613,3.52381,18,F
08-27-2015,17.66667,23.0,15.0,2.26078,17.0,9.776931656938,9.609866702919,9.929469223651,13.56,9.849568593468,3.52381,18,F
08-28-2015,17.66667,23.0,15.0,2.26078,17.0,9.835041206161998,9.827777512508998,10.052952015752,13.74,9.980315079222,3.52381,18,F
08-31-2015,17.66667,23.0,15.0,2.26078,17.0,9.994842466528,9.813250125203,10.125588952282,13.87,10.074743096710998,3.52381,18,F
09-01-2015,17.66667,23.0,15.0,2.26078,17.0,10.1292207991085,9.87862336808,10.278126518995,13.72,9.965787691916,3.47619,18,F
09-02-2015,17.66667,23.0,15.0,2.26078,17.0,10.161907420547,9.900414449039,10.1691711142,13.87,10.074743096710998,3.47619,18,F
09-03-2015,17.66667,23.0,15.0,2.26078,17.0,10.125588952282,10.012202694358669,10.220016969771,13.84,10.052952015752,3.47619,18,F
09-04-2015,17.66667,23.0,15.0,2.26078,17.0,9.936732917304,9.73334949502,9.95126030461,13.56,9.849568593468,3.47619,18,F
09-08-2015,17.82353,23.0,15.0,2.22909,18.0,10.002106160181,9.835041206161998,10.0057380070075,13.67,9.929469223651,3.6,17,F
09-09-2015,17.66667,23.0,15.0,2.26078,17.0,10.031160934793,9.784195350591,10.052952015752,13.53,9.827777512508998,3.47619,18,F
09-10-2015,17.66667,23.0,15.0,2.26078,17.0,9.820513818856,9.697031026755,10.045688322099,13.73,9.973051385569,3.47619,18,F
09-11-2015,17.66667,23.0,15.0,2.26078,17.0,9.987578772875,9.827777512508998,10.031160934793,13.71,9.958523998263,3.47619,18,F
09-14-2015,17.66667,23.0,15.0,2.26078,17.0,9.965787691916,9.900414449039,10.016633547487,13.78,10.009369853834,3.47619,18,F
09-15-2015,17.66667,23.0,15.0,2.26078,17.0,10.02389724114,10.016633547487,10.437927779361,14.31,10.394345617443,3.47619,18,F
09-16-2015,17.66667,23.0,15.0,2.26078,17.0,10.401609311096,10.350763455525,10.721211831828,14.64,10.634047507992,3.47619,18,F
09-17-2015,17.66667,23.0,15.0,2.26078,17.0,10.612256427033,10.503301022238,10.808376155664,14.6,10.60499273338,3.47619,18,F
09-18-2015,17.66667,23.0,15.0,2.26078,17.0,10.488773634932,10.321708680913,10.517828409544,14.28,10.372554536484,3.47619,18,F
09-21-2015,17.66667,23.0,15.0,2.26078,17.0,10.314444987259998,10.278126518995,10.481509941279,14.32,10.401609311096,3.47619,18,F
09-22-2015,17.66667,23.0,15.0,2.26078,17.0,10.176434807853,9.973051385569,10.205489582465,13.92,10.111061564976,3.47619,18,F
09-23-2015,17.66667,23.0,15.0,2.26078,17.0,10.118325258629,9.813250125203,10.132852645935,13.68,9.936732917304,3.47619,18,F
09-24-2015,17.66667,23.0,15.0,2.26078,17.0,9.856832287121,9.638921477531,9.95126030461,13.65,9.914941836345,3.47619,18,F
09-25-2015,17.66667,23.0,15.0,2.26078,17.0,10.074743096710998,9.813250125203,10.074743096710998,13.53,9.827777512508998,3.47619,18,F
09-28-2015,17.66667,23.0,15.0,2.26078,17.0,9.776931656938,9.486383910818,9.8096182783765,13.12,9.529966072735998,3.47619,18,F
09-29-2015,17.66667,23.0,15.0,2.26078,17.0,9.544493460042,9.450065442553,9.595339315613,13.15,9.551757153695,3.47619,18,F
09-30-2015,17.66667,23.0,15.0,2.26078,17.0,9.711558414061,9.638994114467527,9.864095980774,13.57,9.856832287121,3.47619,18,F
10-01-2015,17.66667,23.0,15.0,2.26078,17.0,9.994842466528,9.784195350591,10.009369853834,13.67,9.929469223651,3.47619,18,F
10-02-2015,17.66667,23.0,15.0,2.26078,17.0,9.80598643155,9.747876882326,10.176434807853,13.99,10.161907420547,3.47619,18,F
10-05-2015,17.66667,23.0,15.0,2.26078,17.0,10.256335438036,10.09653417767,10.365290842831,14.19,10.307181293606998,3.47619,18,F
10-06-2015,17.66667,23.0,15.0,2.26078,17.0,10.307181293606998,10.278126518995,10.488773634932,14.31,10.394345617443,3.47619,18,F
10-07-2015,17.66667,23.0,15.0,2.26078,17.0,10.525092103197,10.503301022238,10.713948138175,14.75,10.713948138175,3.47619,18,F
10-08-2015,17.66667,23.0,15.0,2.26078,17.0,10.692157057216,10.663102282604,10.902804173153,14.99,10.888276785847,3.47619,18,F
10-09-2015,17.66667,23.0,15.0,2.26078,17.0,10.917331560459,10.764793993746,10.96817741603,14.97,10.873749398541,3.47619,18,F
10-12-2015,17.66667,23.0,15.0,2.26078,17.0,10.881013092194,10.786585074704998,10.8955404795,14.98,10.881013092194,3.47619,18,F
10-13-2015,17.66667,23.0,15.0,2.26078,17.0,10.808376155664,10.772057687399,10.96817741603,14.94,10.851958317582,3.47619,18,F
10-14-2015,17.72222,23.0,15.0,2.30472,17.0,10.851958317582,10.793848768357998,10.924595254112,15.01,10.902804173153,3.47619,18,F
10-15-2015,17.88889,23.0,15.0,2.20829,18.0,11.040814352559998,10.888276785847,11.062605433519,15.22,11.055341739866,3.57143,18,F
10-16-2015,17.88889,23.0,15.0,2.20829,18.0,11.077132820825,10.975441109683,11.106187595437,15.28,11.098923901784,3.57143,18,F
10-19-2015,17.88889,23.0,15.0,2.20829,18.0,11.062605433519,11.004495884295,11.157033451008,15.36,11.157033451008,3.57143,18,F
10-20-2015,18.0,23.0,15.0,2.21108,18.0,11.091660208131,11.091660208131,11.33136209868,15.38,11.171560838314,3.57143,18,F
10-21-2015,18.0,23.0,15.0,2.21108,18.0,11.33136209868,11.149769757355,11.396735341557,15.41,11.193351919273,3.57143,18,F
10-22-2015,18.0,23.0,15.0,2.21108,18.0,11.251461468497,11.18608822562,11.353153179639,15.58,11.316834711374,3.57143,18,F
10-23-2015,18.0,23.0,15.0,2.21108,18.0,11.411262728863,11.251461468497,11.440317503475,15.67,11.382207954251,3.57143,18,F
10-26-2015,18.0,23.0,15.0,2.21108,18.0,11.425790116169,11.309571017721,11.505690746351998,15.68,11.389471647904,3.57143,18,F
10-27-2015,17.83333,22.0,15.0,1.89297,17.5,10.902804173153,10.75026660644,11.004495884295,14.89,10.815639849317,3.57143,18,F
10-28-2015,17.83333,22.0,15.0,2.03443,17.5,10.844990296564,10.764276566346,11.006417757,14.97,10.984404921486,3.57143,18,F
10-29-2015,17.83333,22.0,15.0,2.03443,17.5,10.962392085972,10.720250895318,10.977067309648,14.73,10.808302237374,3.57143,18,F
10-30-2015,17.83333,22.0,15.0,2.03443,17.5,10.815639849212,10.734926118994,10.96965632169162,14.81,10.867003132078,3.57143,18,F
11-02-2015,17.83333,22.0,15.0,2.03443,17.5,10.852327908402,10.793627013698,10.929372832701,14.75,10.82297746105,3.57143,18,F
11-03-2015,17.77778,22.0,15.0,2.06977,17.5,10.844990296564,10.800964625536,10.911028803106,14.81,10.867003132078,3.57143,18,F
11-04-2015,17.77778,22.0,15.0,2.06977,17.5,10.881678355754,10.742263730832,10.903691191268,14.65,10.74960134267,3.57143,18,F
11-05-2015,17.77778,22.0,15.0,2.06977,17.5,10.78628940186,10.6395371651,10.793627013698,14.57,10.690900447966,3.57143,18,F
11-06-2015,17.77778,22.0,15.0,2.06977,17.5,10.646874776938,10.551485823044,10.67622522429,14.52,10.654212388776,3.57143,18,F
11-09-2015,17.77778,22.0,15.0,2.06977,17.5,10.654212388776,10.463434480988,10.661550000614,14.33,10.514797763854,3.57143,18,F
11-10-2015,17.77778,22.0,15.0,2.06977,17.5,10.514797763854,10.375383138932,10.522135375692,14.28,10.478109704664,3.57143,18,F
11-11-2015,17.77778,22.0,15.0,2.06977,17.5,10.478109704664,10.404733586284,10.551485823044,14.31,10.500122540178,3.57143,18,F
11-12-2015,17.77778,22.0,15.0,2.06977,17.5,10.426746421798,10.287331796876,10.470772092826,14.04,10.302007020552,3.57143,18,F
11-13-2015,17.77778,22.0,15.0,2.06977,17.5,10.287331796876,10.191942842982,10.324019856066,13.92,10.213955678496,3.57143,18,F
11-16-2015,17.77778,22.0,15.0,2.06977,17.5,10.16259239563,10.16259239563,10.331357467904,14.04,10.302007020552,3.57143,18,F
11-17-2015,17.77778,22.0,15.0,2.06977,17.5,10.287331796876,10.279994185038,10.544148211206,14.15,10.38272075077,3.57143,18,F
11-18-2015,17.77778,22.0,15.0,2.06977,17.5,10.441421645474,10.404733586284,10.6395371651,14.46,10.610186717748,3.57143,18,F
11-19-2015,17.77778,22.0,15.0,2.06977,17.5,10.60284910591,10.580836270396,10.734926118994,14.57,10.690900447966,3.57143,18,F
11-20-2015,17.77778,22.0,15.0,2.06977,17.5,10.727588507156,10.668887612452,10.830315072888,14.6,10.71291328348,3.57143,18,F
11-23-2015,17.77778,22.0,15.0,2.06977,17.5,10.71291328348,10.646874776938,10.808302237374,14.55,10.67622522429,3.57143,18,F
11-24-2015,17.77778,22.0,15.0,2.06977,17.5,10.573498658558,10.507460152016,10.734926118994,14.55,10.67622522429,3.57143,18,F
11-25-2015,17.77778,22.0,15.0,2.06977,17.5,10.668887612452,10.654212388776,10.771614178184,14.55,10.67622522429,3.57143,18,F
11-27-2015,17.77778,22.0,15.0,2.06977,17.5,10.668887612452,10.6395371651,10.705575671642,14.53,10.661550000614,3.57143,18,F
11-30-2015,17.77778,22.0,15.0,2.06977,17.5,10.668887612452,10.485447316502,10.67622522429,14.33,10.514797763854,3.57143,18,F
12-01-2015,17.77778,22.0,15.0,2.06977,17.5,10.507460152016,10.485447316502,10.683562836128,14.56,10.683562836128,3.57143,18,F
12-02-2015,17.77778,22.0,15.0,2.06977,17.5,10.71291328348,10.448759257312,10.727588507156,14.26,10.463434480988,3.57143,18,F
12-03-2015,17.77778,22.0,15.0,2.06977,17.5,10.500122540178,10.221293290334,10.518466569773,13.98,10.257981349524,3.57143,18,F
12-04-2015,17.77778,22.0,15.0,2.06977,17.5,10.331357467904,10.2726565732,10.463434480988,14.2,10.41940880996,3.57143,18,F
12-07-2015,17.77778,22.0,15.0,2.06977,17.5,10.412071198122,10.287331796876,10.41940880996,14.12,10.360707915256,3.57143,18,F
12-08-2015,17.77778,22.0,15.0,2.06977,17.5,10.294669408714,10.184605231144,10.34603269158,13.97,10.250643737686,3.57143,18,F
12-09-2015,17.77778,22.0,15.0,2.06977,17.5,10.206618066658,10.12590433644,10.375383138932,13.89,10.191942842982,3.57143,18,F
12-10-2015,17.77778,22.0,15.0,2.06977,17.5,10.206618066658,10.191942842982,10.338695079742,13.96,10.243306125848,3.57143,18,F
12-11-2015,17.77778,22.0,15.0,2.06977,17.5,10.155254783792,9.964476876004,10.213955678496,13.64,10.008502547032,3.57143,18,F
12-14-2015,17.77778,22.0,15.0,2.06977,17.5,10.023177770708,9.83239986292,10.081878665412,13.62,9.993827323356,3.57143,18,F
12-15-2015,17.72222,22.0,15.0,2.12931,17.5,10.081878665412,10.067203441736,10.2726565732,13.87,10.177267619306,3.57143,18,F
12-16-2015,17.72222,22.0,15.0,2.12931,17.5,10.2726565732,10.265318961362,10.536810599368,14.36,10.536810599368,3.57143,18,F
12-17-2015,17.72222,22.0,15.0,2.12931,17.5,10.544148211206,10.23596851401,10.551485823044,13.98,10.257981349524,3.57143,18,F
12-18-2015,17.72222,22.0,15.0,2.12931,17.5,10.184605231144,10.067203441736,10.206618066658,13.8,10.12590433644,3.57143,18,F
12-21-2015,17.72222,22.0,15.0,2.12931,17.5,10.191942842982,10.030515382546,10.23596851401,13.73,10.074541053574,3.57143,18,F
12-22-2015,17.72222,22.0,15.0,2.12931,17.5,10.221293290334,10.19928045482,10.45609686915,14.2,10.41940880996,3.57143,18,F
12-23-2015,17.72222,22.0,15.0,2.12931,17.5,10.470772092826,10.463434480988,10.551485823044,14.36,10.536810599368,3.57143,18,F
12-24-2015,17.72222,22.0,15.0,2.12931,17.5,10.52947298753,10.45609686915,10.544148211206,14.31,10.500122540178,3.57143,18,F
12-28-2015,17.72222,22.0,15.0,2.12931,17.5,10.478109704664,10.390058362608,10.518466569773,14.18,10.404733586284,3.57143,18,F
12-29-2015,17.72222,22.0,15.0,2.12931,17.5,10.478109704664,10.38272075077,10.49278492834,14.23,10.441421645474,3.57143,18,F
12-30-2015,17.72222,22.0,15.0,2.12931,17.5,10.441421645474,10.360707915256,10.463434480988,14.17,10.397395974446,3.57143,18,F
12-31-2015,17.72222,22.0,15.0,2.12931,17.5,10.375383138932,10.302007020552,10.3926265267513,14.09,10.338695079742,3.57143,18,F
01-04-2016,17.66667,22.0,15.0,2.0548,17.5,10.177267619306,10.08921627725,10.2726565732,13.97,10.250643737686,3.57143,18,F
01-05-2016,17.66667,22.0,15.0,2.0548,17.5,10.250643737686,9.913113593138,10.2726565732,13.72,10.067203441736,3.57143,18,F
01-06-2016,17.66667,22.0,15.0,2.0548,17.5,9.949801652328,9.57558344859,9.949801652328,13.11,9.619609119618,3.57143,18,F
01-07-2016,17.66667,22.0,15.0,2.0548,17.5,9.46551927102,9.24539091588,9.568245836751998,12.7,9.31876703426,3.57143,18,F
01-08-2016,17.72222,22.0,15.0,2.04954,18.0,9.57558344859,9.1720147975,9.61227150778,12.54,9.201365244852,3.57143,18,F
01-11-2016,17.72222,22.0,15.0,2.04954,18.0,9.39214315264,9.20870285669,9.406818376316,12.77,9.370130317126,3.57143,18,F
01-12-2016,17.72222,22.0,15.0,2.04954,18.0,9.560908224914,9.230715692204,9.568245836751998,12.85,9.42883121183,3.57143,18,F
01-13-2016,17.55556,22.0,14.0,2.21666,18.0,9.340779869774,8.849159876628,9.421493599992,12.2,8.95188644236,3.57143,18,F
01-14-2016,17.55556,22.0,14.0,2.21666,18.0,8.944548830521999,8.673057192516,9.032600172578,12.19,8.944548830521999,3.57143,18,F
01-15-2016,17.27778,22.0,14.0,2.42225,17.0,8.665719580678001,8.496954508404,8.8051342056,11.97,8.783121370086,3.57143,18,F
01-19-2016,17.27778,22.0,14.0,2.42225,17.0,8.91519838317,8.673057192516,8.922535995008,11.95,8.76844614641,3.57143,18,F
01-20-2016,17.27778,22.0,14.0,2.42225,17.0,8.651044357002,8.416240778186001,8.856497488466,11.9,8.73175808722,3.57143,18,F
01-21-2016,17.27778,22.0,14.0,2.42225,17.0,8.812471817438,8.702407639868,9.010587337064,12.01,8.812471817438,3.57143,18,F
01-22-2016,17.27778,22.0,14.0,2.42225,17.0,8.995912113388,8.827147041114,9.069288231768,12.14,8.907860771332,3.57143,18,F
01-25-2016,16.94444,22.0,14.0,2.43749,16.0,9.02526256074,8.753770922734,9.032600172578,11.98,8.790458981924,3.57143,18,F
01-26-2016,16.94444,22.0,14.0,2.43749,16.0,8.907860771332,8.834484652952,9.021593754821,12.26,8.995912113388,3.57143,18,F
01-27-2016,16.94444,22.0,14.0,2.43749,16.0,9.140028749295,8.897305994127,9.17795417979,11.85,8.988327027315,3.57143,18,F
01-28-2016,16.63889,22.0,14.0,2.29617,16.0,9.124858577097,8.49529643088,9.147613835394,11.71,8.882135821929001,3.57143,18,F
01-29-2016,16.47222,22.0,13.0,2.48592,16.0,8.973156855117,8.836625305335,9.056592802206,11.94,9.056592802206,3.57143,18,F
02-01-2016,16.47222,22.0,13.0,2.48592,16.0,9.041422630008,8.897305994127,9.208294524186,12.07,9.155198921493,3.57143,18,F
02-02-2016,16.47222,22.0,13.0,2.48592,16.0,9.064177888305,8.684923583355,9.162784007592,11.51,8.730434099949,3.57143,18,F
02-03-2016,16.33333,22.0,13.0,2.60342,16.0,8.851795477533,8.358764881098,8.859380563632,11.46,8.692508669454002,3.57143,18,F
02-04-2016,16.33333,22.0,13.0,2.60342,16.0,8.624242894563,8.540806947474,8.866965649731,11.53,8.745604272147,3.57143,18,F
02-05-2016,16.33333,22.0,13.0,2.60342,16.0,8.738019186048,8.662168325058,8.874550735829999,11.45,8.684923583355,3.57143,18,F
02-08-2016,16.11111,22.0,13.0,2.44697,16.0,8.639413066761001,8.533221861375,8.866965649731,11.59,8.791114788741,3.57143,18,F
02-09-2016,16.11111,22.0,13.0,2.44697,16.0,8.700093755553,8.510466603078001,8.806284960939,11.35,8.609072722365,3.57143,18,F
02-10-2016,15.84211,22.0,11.0,2.64104,16.0,8.692508669454002,8.593902550167,8.775944616543,11.34,8.601487636266,3.54545,19,F
02-11-2016,15.84211,22.0,11.0,2.64104,16.0,8.472541172583,8.41944556989,8.669753411157,11.17,8.472541172583,3.54545,19,F
02-12-2016,15.84211,22.0,11.0,2.64104,16.0,8.533221861375,8.480126258682,8.783529702642,11.55,8.760774444345001,3.54545,19,F
02-16-2016,15.84211,22.0,11.0,2.64104,16.0,8.912476166325,8.7418117290975,9.011082285612002,11.87,9.003497199513,3.54545,19,F
02-17-2016,15.68421,22.0,11.0,2.7155,16.0,9.094518232701,9.086933146602,9.329655901770002,12.27,9.306900643473,3.54545,19,F
02-18-2016,15.68421,22.0,11.0,2.7155,16.0,9.40550676276,9.193124351988,9.435847107156,12.26,9.299315557374,3.54545,19,F
02-19-2016,15.68421,22.0,11.0,2.7155,16.0,9.246219954681,9.109688404899,9.268975212978,12.1,9.17795417979,3.54545,19,F
02-22-2016,15.68421,22.0,11.0,2.7155,16.0,9.284145385176,9.284145385176,9.526868140344,12.56,9.526868140344,3.54545,19,F
02-23-2016,15.68421,22.0,11.0,2.7155,16.0,9.504112882047,9.420676934958,9.595133915235,12.42,9.420676934958,3.54545,19,F
02-24-2016,15.52632,22.0,11.0,2.83527,16.0,9.185539265889,8.79869987484,9.185539265889,12.08,9.162784007592,3.5,19,F
02-25-2016,15.52632,22.0,11.0,2.83527,16.0,9.185539265889,9.140028749295,9.40550676276,12.39,9.397921676661,3.5,19,F
02-26-2016,15.52632,22.0,11.0,2.83527,16.0,9.496527795948,9.40550676276,9.549623398641,12.47,9.458602365453,3.5,19,F
02-29-2016,15.52632,22.0,11.0,2.83527,16.0,9.420676934958,9.397921676661,9.595133915235,12.51,9.488942709849,3.5,19,F
03-01-2016,15.52632,22.0,11.0,2.83527,16.0,9.868197014799,9.648229517928002,9.951632961888,13.09,9.928877703591,3.5,19,F
03-02-2016,15.52632,22.0,11.0,2.83527,16.0,9.906122445294,9.890952273096,10.126089942165,13.22,10.027483822878,3.5,19,F
03-03-2016,15.52632,22.0,11.0,2.83527,16.0,10.050239081175,10.042653995076,10.323302180739,13.54,10.270206578046,3.5,19,F
03-04-2016,15.52632,22.0,11.0,2.7979,15.0,10.285376750244,10.186770630957,10.512929333214,13.59,10.308132008541,3.5,19,F
03-07-2016,15.52632,22.0,11.0,2.7979,15.0,10.209525889254,10.201940803155,10.421908300026,13.62,10.330887266838,3.5,19,F
03-08-2016,15.52632,22.0,11.0,2.7979,15.0,10.247451319749,9.974388220185,10.2967543793925,13.23,10.035068908977,3.5,19,F
03-09-2016,15.52632,22.0,11.0,2.7979,15.0,10.050239081175,9.868197014799,10.103334683868,13.19,10.004728564581,3.5,19,F
03-10-2016,15.52632,22.0,11.0,2.7979,15.0,10.050239081175,9.799931239908,10.072994339472,13.15,9.974388220185,3.5,19,F
03-11-2016,15.52632,22.0,11.0,2.7979,15.0,10.057824167274,10.01231365068,10.08816451167,13.29,10.080579425571,3.5,19,F
03-14-2016,15.52632,22.0,11.0,2.7979,15.0,10.072994339472,9.997143478482,10.141260114363,13.27,10.065409253373,3.5,19,F
03-15-2016,15.52632,22.0,11.0,2.7979,15.0,9.951632961888,9.898537359195,10.042653995076,13.23,10.035068908977,3.5,19,F
03-16-2016,15.52632,22.0,11.0,2.7979,15.0,10.019898736779002,9.997143478482,10.247451319749,13.5,10.23986623365,3.5,19,F
03-17-2016,15.52632,22.0,11.0,2.7979,15.0,10.217110975353,10.156430286561,10.376397783432,13.47,10.217110975353,3.5,19,F
03-18-2016,15.52632,22.0,11.0,2.7979,15.0,10.270206578046,10.232281147551,10.39156795563,13.64,10.346057439036,3.5,19,F
03-21-2016,15.52632,22.0,11.0,2.7979,15.0,10.346057439036,10.285376750244,10.437078472224,13.66,10.361227611234,3.5,19,F
03-22-2016,15.52632,22.0,11.0,2.7979,15.0,10.353642525135,10.247451319749,10.414323213927,13.59,10.308132008541,3.5,19,F
03-23-2016,15.52632,22.0,11.0,2.7979,15.0,10.292961836343,10.00480441544199,10.3195096376895,13.26,10.057824167274,3.5,19,F
03-24-2016,15.52632,22.0,11.0,2.7979,15.0,9.944047875789,9.693740034522,9.951632961888,13.06,9.906122445294,3.5,19,F
03-28-2016,15.52632,22.0,11.0,2.7979,15.0,9.959218047987,9.913707531393,9.989558392383,13.09,9.928877703591,3.5,19,F
03-29-2016,15.52632,22.0,11.0,2.7979,15.0,9.898537359195,9.837856670403,10.01231365068,13.2,10.01231365068,3.5,19,F
03-30-2016,15.52632,22.0,11.0,2.7979,15.0,10.072994339472,10.0464465381255,10.194355717056,13.35,10.126089942165,3.5,19,F
03-31-2016,15.52632,22.0,11.0,2.7979,15.0,10.118504856066,10.118504856066,10.255036405848,13.5,10.23986623365,3.5,19,F
04-01-2016,15.52632,22.0,11.0,2.7979,15.0,10.072994339472,9.898537359195,10.10750648122245,13.1,9.93646278969,3.5,19,F
