 Date,AMGN Price Target,AMGN Price Target - High,AMGN Price Target - Low,AMGN Price Target - StdDev,AMGN Price Target - Median,AMGN Open,AMGN Low,AMGN High,AMGN Close,AMGN Adj. Close,AMGN Rating,AMGN Price Target - #,Ticker
01-05-2015,172.17391,200.0,122.0,17.66513,177.0,126.180549988675,123.63978683385,127.91973042074274,157.99,126.629391429275,3.82143,23,AMGN
01-06-2015,172.17391,200.0,122.0,17.66513,177.0,127.26257846155,122.092886868925,127.3427287188,152.9,122.54974333525,3.82143,23,AMGN
01-07-2015,172.26087,200.0,122.0,17.6739,177.0,123.503531396525,122.637908618225,127.10227794705,158.24,126.8297670724,3.82143,23,AMGN
01-08-2015,172.26087,200.0,122.0,17.6739,177.0,127.9238180838625,124.353124123375,130.45255870009998,157.67,126.372910606075,3.82143,23,AMGN
01-09-2015,172.52174,202.0,122.0,18.06238,177.0,127.2465484101,123.936342785675,127.2465484101,155.73,124.817995615425,3.82143,23,AMGN
01-12-2015,172.52174,202.0,122.0,18.06238,177.0,125.21073187595,124.224883711775,126.629391429275,156.22,125.21073187595,3.82143,23,AMGN
01-13-2015,172.52174,202.0,122.0,18.06238,177.0,127.350743744525,122.958509647225,129.0098540696,155.14,124.34510909765,3.82143,23,AMGN
01-14-2015,172.52174,202.0,122.0,18.06238,177.0,122.525698258075,122.285247486325,124.66571012665,155.16,124.3611391491,3.82143,23,AMGN
01-15-2015,172.52174,202.0,122.0,18.06238,177.0,125.154626695875,121.451684810925,126.42893563589276,151.92,121.7642708142,3.82143,23,AMGN
01-16-2015,172.34783,202.0,122.0,18.03766,177.0,122.173037126175,121.852436097175,126.9900675869,158.43,126.982052561175,3.82143,23,AMGN
01-20-2015,172.34783,202.0,122.0,18.03766,177.0,127.607224567725,123.95317433969753,128.024005905425,157.6,126.316805426,3.82143,23,AMGN
01-21-2015,172.34783,202.0,122.0,18.03766,177.0,124.53746971505,124.53746971505,126.853812149575,157.38,126.14047486005,3.82143,23,AMGN
01-22-2015,172.34783,202.0,122.0,18.03766,177.0,126.773661892325,123.519561447975,128.06408103405,159.57,127.895765493825,3.82143,23,AMGN
01-23-2015,172.34783,202.0,122.0,18.03766,177.0,128.08011108550002,126.837782098125,128.248426625725,159.81,128.088126111225,3.82143,23,AMGN
01-26-2015,172.5,202.0,122.0,17.67295,176.5,127.93584062245,126.372910606075,129.42663540729998,159.73,128.024005905425,3.82143,24,AMGN
01-27-2015,174.69565,202.0,139.0,14.49868,177.0,127.062202818425,126.860224170155,128.83352350365,158.89,127.350743744525,3.82143,23,AMGN
01-28-2015,175.63636,205.0,139.0,14.20802,177.5,126.8938872782,123.840162476975,128.969778940975,154.64,123.9443578114,3.82143,22,AMGN
01-29-2015,177.22727,205.0,139.0,14.87197,178.0,124.144733454525,123.2390355476,125.7076634709,156.37,125.330957261825,3.82143,22,AMGN
01-30-2015,177.22727,205.0,139.0,14.87197,178.0,124.673725152375,121.451684810925,125.731708548075,152.26,122.03678168885,3.82143,22,AMGN
02-02-2015,177.22727,205.0,139.0,14.87197,178.0,122.958509647225,119.7444843315,123.407351087825,152.5,122.22914230625,3.82143,22,AMGN
02-03-2015,177.22727,205.0,139.0,14.87197,178.0,123.2390355476,119.319687968075,123.2390355476,152.23,122.012736611675,3.82143,22,AMGN
02-04-2015,177.22727,205.0,139.0,14.87197,178.0,120.329581209425,118.15750923795,122.750118978375,151.45,121.387564605125,3.82143,22,AMGN
02-05-2015,176.14286,205.0,139.0,14.34701,178.0,122.060826766025,121.04291849895002,123.35124590775,153.36,122.9184345186,3.77778,21,AMGN
02-06-2015,176.14286,205.0,139.0,14.34701,178.0,123.6878769882,120.7062874185,124.0405381201,151.4,121.3474894765,3.77778,21,AMGN
02-09-2015,176.14286,205.0,139.0,14.34701,178.0,120.225385875,119.584183817,121.692135582675,150.01,120.233400900725,3.77778,21,AMGN
02-10-2015,176.14286,205.0,139.0,14.34701,178.0,121.2647556323,120.09642409963,122.980994366498,152.57,122.932649613422,3.77778,21,AMGN
02-11-2015,176.14286,205.0,139.0,14.34701,178.0,123.52084410918,122.686897118619,125.083991125304,153.11,123.367752391106,3.77778,21,AMGN
02-12-2015,176.14286,205.0,139.0,14.34701,178.0,124.753635312618,121.764318080752,124.753635312618,153.18,123.424154603028,3.77778,21,AMGN
02-13-2015,176.14286,205.0,139.0,14.34701,178.0,123.778682792252,121.031089325766,123.931774510326,153.48,123.665878368408,3.77778,21,AMGN
02-17-2015,176.14286,205.0,139.0,14.34701,178.0,123.698108203792,123.2791203438,124.76975023031,154.24,124.278245240704,3.77778,21,AMGN
02-18-2015,176.14286,205.0,139.0,14.34701,178.0,124.262130323012,123.79479770994398,125.881679551058,155.78,125.519093902988,3.77778,21,AMGN
02-19-2015,176.14286,205.0,139.0,14.34701,178.0,125.672185621062,124.922841948384,126.03477126913198,156.05,125.73664529183,3.77778,21,AMGN
02-20-2015,176.14286,205.0,139.0,14.34701,178.0,126.042828727978,124.938956866076,127.10641329565,157.66,127.033896166036,3.77778,21,AMGN
02-23-2015,176.14286,205.0,139.0,14.34701,178.0,127.364251978722,127.154758048726,128.27474482832,158.42,127.64626303833198,3.77778,21,AMGN
02-24-2015,175.95238,205.0,139.0,14.37417,178.0,128.1135956514,125.89779446875,128.202227698706,157.37,126.800229859502,3.77778,21,AMGN
02-25-2015,175.95238,205.0,139.0,14.37417,178.0,127.11447075449598,125.486864067604,127.936331556788,158.08,127.372309437568,3.77778,21,AMGN
02-26-2015,175.95238,205.0,139.0,14.37417,178.0,127.694607791408,125.6963579976,128.43589400524,158.97,128.089423274862,3.77778,21,AMGN
02-27-2015,175.95238,205.0,139.0,14.37417,178.0,128.19417023986,126.66325305911998,128.306974663704,157.72,127.082240919112,3.77778,21,AMGN
03-02-2015,175.95238,205.0,139.0,14.37417,178.0,128.347261957934,127.001666330652,128.83876694754,159.63,128.621215558698,3.77778,21,AMGN
03-03-2015,175.95238,205.0,139.0,14.37417,178.0,128.43589400524,126.913034283346,128.43589400524,158.56,127.759067462176,3.77778,21,AMGN
03-04-2015,175.95238,205.0,139.0,14.37417,178.0,127.34813706103,126.349012164126,128.709847606004,159.19,128.266687369474,3.77778,21,AMGN
03-05-2015,175.95238,205.0,139.0,14.37417,178.0,128.919341536,127.9983739899022,130.111845445208,159.6,128.59704318215998,3.77778,21,AMGN
03-06-2015,175.95238,205.0,139.0,14.37417,178.0,127.7107227091,124.0848662284,128.854881865232,154.88,124.793922606848,3.77778,21,AMGN
03-09-2015,175.95238,205.0,139.0,14.37417,178.0,124.76975023031,123.101856249188,125.486864067604,155.01,124.898669571846,3.77778,21,AMGN
03-10-2015,175.95238,205.0,139.0,14.37417,178.0,123.174373378802,122.707040765734,125.394203290875,153.58,123.746452956868,3.77778,21,AMGN
03-11-2015,175.95238,205.0,139.0,14.37417,178.0,124.181555734552,122.81178773073198,124.302417617242,152.7,123.03739657842,3.77778,21,AMGN
03-12-2015,175.95238,205.0,139.0,14.37417,178.0,124.294360158396,123.23883304957,124.705290559542,154.25,124.28630269955,3.77778,21,AMGN
03-13-2015,176.47619,205.0,139.0,14.63726,178.0,123.504729191488,122.940707072268,124.68917564185,154.26,124.294360158396,3.77778,21,AMGN
03-16-2015,176.47619,205.0,139.0,14.63726,178.0,127.090298377958,126.292609952204,131.49772836672,163.03,131.360751566338,3.77778,21,AMGN
03-17-2015,176.47619,205.0,139.0,14.63726,178.0,130.73226977635,130.3205336293194,131.94894606209598,163.07,131.39298140172198,3.77778,21,AMGN
03-18-2015,176.47619,205.0,139.0,14.63726,178.0,131.312406813262,130.39385650481802,135.04244623684076,166.54,134.188919621284,3.77778,21,AMGN
03-19-2015,176.47619,205.0,139.0,14.63726,178.0,135.099412470882,134.535390351662,136.348318592012,169.11,136.259686544706,3.77778,21,AMGN
03-20-2015,176.47619,205.0,139.0,14.63726,178.0,137.29909873584,135.776239013946,138.87836066965602,170.1,137.05737497046,3.77778,21,AMGN
03-23-2015,176.47619,205.0,139.0,14.63726,178.0,136.09047990894,133.51217365280846,136.340261133166,166.54,134.188919621284,3.77778,21,AMGN
03-24-2015,176.47619,205.0,139.0,14.63726,178.0,133.802161596676,133.27036931284,135.56674508395,166.01,133.761874302446,3.77778,21,AMGN
03-25-2015,176.61905,208.0,139.0,14.92673,178.0,133.7538168436,129.37861669022195,134.390356092434,160.62,129.418903984452,3.77778,21,AMGN
03-26-2015,176.61905,208.0,139.0,14.92673,178.0,127.984676309864,126.792172400656,131.086797965574,160.55,129.36250177253,3.77778,21,AMGN
03-27-2015,176.61905,208.0,139.0,14.92673,178.0,129.93458135059598,129.7250874206,131.695136108447,162.59,131.006223377114,3.80769,21,AMGN
03-30-2015,176.61905,208.0,139.0,14.92673,178.0,132.553255475546,131.37686648403,133.608782584372,164.305,132.388077569203,3.80769,21,AMGN
03-31-2015,176.61905,208.0,139.0,14.92673,178.0,131.594417872872,128.693732688312,132.214842204014,159.85,128.79847965330998,3.80769,21,AMGN
04-01-2015,176.61905,208.0,139.0,14.92673,178.0,128.411721628702,124.60054359454398,128.427836546394,157.1,126.58267847066,3.80769,21,AMGN
04-02-2015,176.61905,208.0,139.0,14.92673,178.0,126.598793388352,124.914784489538,127.452884026028,155.88,125.599668491448,3.80769,21,AMGN
04-06-2015,176.61905,208.0,139.0,14.92673,178.0,124.72946293608,124.56831375916,126.719655271042,155.28,125.116220960688,3.80769,21,AMGN
04-07-2015,176.61905,208.0,139.0,14.92673,178.0,125.390174561452,125.116220960688,128.492296217162,157.28,126.727712729888,3.80769,21,AMGN
04-08-2015,176.61905,208.0,139.0,14.92673,178.0,127.050011083728,127.033896166036,129.717029961754,160.33,129.185237677918,3.80769,21,AMGN
04-09-2015,176.7619,208.0,139.0,14.90575,178.0,129.910408974058,128.16999786332198,130.36968412828,161.49,130.11990290405402,3.80769,21,AMGN
04-10-2015,176.7619,208.0,139.0,14.90575,178.0,130.20047749251398,129.169122760226,131.89254385017398,163.38,131.642762625948,3.80769,21,AMGN
04-13-2015,176.95238,208.0,139.0,14.55851,178.0,131.19154493057198,130.804786905964,132.72246211131198,162.49,130.925648788654,3.80769,21,AMGN
04-14-2015,176.95238,208.0,139.0,14.55851,178.0,130.9337062475,129.370559231376,131.715279755562,162.57,130.99010845942198,3.80769,21,AMGN
04-15-2015,176.95238,208.0,139.0,14.55851,178.0,131.433268695952,131.223774765956,133.681299713986,165.47,133.326771524762,3.80769,21,AMGN
04-16-2015,176.95238,208.0,139.0,14.55851,178.0,134.07611519744,133.00447317092198,135.075240094344,166.87,134.454815763202,3.80769,21,AMGN
04-17-2015,177.0,209.0,139.0,14.66125,178.0,132.948070959,130.305224457512,133.35094390129998,163.58,131.80391180286802,3.80769,21,AMGN
04-20-2015,177.0,209.0,139.0,14.66125,178.0,132.65800244054398,131.384923942876,133.79410413783,165.97,133.729644467062,3.80769,21,AMGN
04-21-2015,177.2381,209.0,139.0,14.86096,178.0,134.632079857814,134.61596494012198,136.074364991248,168.46,135.735951719716,3.80769,21,AMGN
04-22-2015,181.19048,210.0,139.0,15.01624,185.0,139.426267871184,134.56762018704595,139.87748556655998,169.1,136.25162908586,3.80769,21,AMGN
04-23-2015,181.7619,210.0,139.0,14.88337,185.0,135.31696385972398,134.221149456668,136.61421473393,169.17,136.30803129778198,3.80769,21,AMGN
04-24-2015,181.7619,210.0,139.0,14.88337,185.0,135.48617049549,133.802161596676,136.37249096854998,167.91,135.292791483186,3.84,21,AMGN
04-27-2015,181.7619,210.0,139.0,14.88337,185.0,135.760124096254,130.16824765713,135.94544564971198,162.38,130.83701674134798,3.84,21,AMGN
04-28-2015,182.45,210.0,139.0,14.92138,185.0,130.65169518789,129.42696144329798,133.18979472438,162.49,130.925648788654,3.875,20,AMGN
04-29-2015,182.45,210.0,139.0,14.92138,185.0,129.950696268288,128.540640970238,131.707222296716,160.98,129.70897250290798,3.875,20,AMGN
04-30-2015,182.6,210.0,139.0,15.02132,185.0,128.790422194464,126.075058563362,130.297166998666,157.91,127.235332637186,3.875,20,AMGN
05-01-2015,182.6,210.0,139.0,15.02132,185.0,128.51646859369998,127.83158459179,130.28097150638553,160.36,129.209410054456,3.875,20,AMGN
05-04-2015,182.6,210.0,139.0,15.02132,185.0,130.12796036289998,130.08767306866997,132.110095239016,162.11,130.619465352506,3.875,20,AMGN
05-05-2015,182.6,210.0,139.0,15.02132,185.0,129.974868644826,128.306974663704,130.683925023274,159.44,128.468123840624,3.875,20,AMGN
05-06-2015,182.6,210.0,139.0,15.02132,185.0,128.915312806577,126.22009282259,129.23350185640555,158.95,128.07330835717,3.875,20,AMGN
05-07-2015,182.6,210.0,139.0,15.02132,185.0,128.306974663704,126.66325305911998,128.774307276772,157.9,127.22727517834,3.875,20,AMGN
05-08-2015,182.6,210.0,139.0,15.02132,185.0,128.742077441388,128.218342616398,131.223774765956,162.34,130.804786905964,3.875,20,AMGN
05-11-2015,182.4,210.0,139.0,15.16047,185.0,130.780614529426,129.7250874206,131.32844115636553,161.05,129.76537471483002,3.875,20,AMGN
05-12-2015,182.4,210.0,139.0,15.16047,185.0,128.7451302954,126.081158731426,128.95565692355598,158.24,128.129744766944,3.875,20,AMGN
05-13-2015,182.52632,210.0,139.0,15.54406,185.0,129.344321467844,127.65201126459,130.558898168744,158.39,128.25120243703398,3.91304,19,AMGN
05-14-2015,182.52632,210.0,139.0,15.54406,185.0,129.47387631594,128.089258876914,131.303838545296,161.98,131.158089341188,3.91304,19,AMGN
05-15-2015,182.52632,210.0,139.0,15.54406,185.0,132.202625303962,130.915174001008,132.49412371217798,162.36,131.465782105416,3.91304,19,AMGN
05-18-2015,182.52632,210.0,139.0,15.54406,185.0,130.93136835701998,130.58399942056258,132.71307140546023,163.44,132.340277330064,3.91304,19,AMGN
05-19-2015,182.52632,210.0,139.0,15.54406,185.0,132.680358806316,131.546753885476,132.890885434472,163.56,132.437443466136,3.91304,19,AMGN
05-20-2015,182.52632,210.0,139.0,15.54406,185.0,132.769427764382,131.49817081744,134.081170601354,163.98,132.777524942388,3.91304,19,AMGN
05-21-2015,182.52632,210.0,139.0,15.54406,185.0,132.405054754112,131.838252293692,133.38481329283798,163.84,132.664164450304,3.91304,19,AMGN
05-22-2015,182.42105,210.0,139.0,15.54727,185.0,132.453637822148,132.008293031818,133.255258444742,163.58,132.453637822148,3.91304,19,AMGN
05-26-2015,180.68421,202.0,139.0,15.11727,185.0,130.08116466639,127.9354124948,131.546753885476,159.01,128.753227473406,3.91304,19,AMGN
05-27-2015,180.26316,202.0,139.0,14.67846,185.0,129.522459383976,128.967802690565,130.3645658966,160.44,129.911123928264,3.91304,19,AMGN
05-28-2015,180.26316,202.0,139.0,14.67846,185.0,129.23096097575998,126.178324867498,129.23096097575998,157.35,127.40909592441,3.91304,19,AMGN
05-29-2015,180.26316,202.0,139.0,14.67846,185.0,126.955653956074,125.975895417348,127.911120960782,156.26,126.52650352175598,3.91304,19,AMGN
06-01-2015,180.26316,202.0,139.0,14.67846,185.0,127.603428196554,125.9111179933,127.9354124948,157.03,127.149986228218,3.91304,19,AMGN
06-02-2015,181.05263,202.0,139.0,15.30213,185.0,127.028528558128,125.34431553288,127.911120960782,156.44,126.672252725864,3.91304,19,AMGN
06-03-2015,181.05263,202.0,139.0,15.30213,185.0,127.49006770447,126.63986401384,127.822052002716,157.13,127.230958008278,3.91304,19,AMGN
06-04-2015,181.05263,202.0,139.0,15.30213,185.0,126.80180757396,126.55889223378,128.31597986108198,158.09,128.008287096854,3.91304,19,AMGN
06-05-2015,181.05263,202.0,139.0,15.30213,185.0,128.3402713951,126.340268427618,129.06901741564,157.25,127.32812414435,3.91304,19,AMGN
06-08-2015,181.05263,202.0,139.0,15.30213,185.0,127.36861003438,126.016381307378,128.31597986108198,156.47,126.696544259882,3.91304,19,AMGN
06-09-2015,181.05263,202.0,139.0,15.30213,185.0,126.76132168393,124.623666690346,127.21476365226602,154.8,125.34431553288,3.91304,19,AMGN
06-10-2015,181.05263,202.0,139.0,15.30213,185.0,124.21071061204,122.14593022051,126.218810757528,155.55,125.95160388333,3.91304,19,AMGN
06-11-2015,181.05263,202.0,139.0,15.30213,185.0,127.862537892746,126.672252725864,128.720838761382,157.96,127.903023782776,3.91304,19,AMGN
06-12-2015,181.05263,202.0,139.0,15.30213,185.0,127.311929788338,125.514356271006,127.724885866644,156.12,126.413143029672,3.91304,19,AMGN
06-15-2015,181.05263,202.0,139.0,15.30213,185.0,125.30382964285,124.348362638142,126.615572479822,156.1,126.39694867366,3.91304,19,AMGN
06-16-2015,181.05263,202.0,139.0,15.30213,185.0,126.162130511486,125.579133695054,126.971848312086,156.23,126.502211987738,3.91304,19,AMGN
06-17-2015,181.05263,202.0,139.0,15.30213,185.0,127.012334202116,125.409092956928,127.10950033818798,155.65,126.03257566339,3.91304,19,AMGN
06-18-2015,181.05263,202.0,139.0,15.30213,185.0,126.583183767798,126.566989411786,130.178330802462,160.12,129.652014232072,3.91304,19,AMGN
06-19-2015,181.05263,202.0,139.0,15.30213,185.0,129.660111410078,129.36869397364208,131.360518791338,160.72,130.137844912432,3.91304,19,AMGN
06-22-2015,181.05263,202.0,139.0,15.30213,185.0,130.866590932972,130.72893890686998,132.194528125956,162.22,131.35242161333198,3.91304,19,AMGN
06-23-2015,181.05263,202.0,139.0,15.30213,185.0,132.34837450806998,130.396954608624,132.3888603981,161.69,130.923271179014,3.91304,19,AMGN
06-24-2015,181.05263,202.0,139.0,15.30213,185.0,130.793716330918,128.971851279568,131.044728849104,159.89,129.465779137934,3.91304,19,AMGN
06-25-2015,181.05263,202.0,139.0,15.30213,185.0,130.218816692492,127.951606850812,130.235011048504,158.76,128.550798023256,3.91304,19,AMGN
06-26-2015,181.05263,202.0,139.0,15.30213,185.0,129.077114593646,127.311929788338,129.384807357874,158.02,127.951606850812,3.91304,19,AMGN
06-29-2015,181.05263,202.0,139.0,15.30213,185.0,126.826099107978,122.615566544858,127.903023782776,151.6,122.75321857096,3.91304,19,AMGN
06-30-2015,181.05263,202.0,139.0,15.30213,185.0,124.081155763944,122.680343968906,124.874679208532,153.52,124.307876748112,3.91304,19,AMGN
07-01-2015,181.05263,202.0,139.0,15.30213,185.0,125.457676024964,124.235002146058,126.11354744345,154.99,125.498161914994,3.91304,19,AMGN
07-02-2015,181.05263,202.0,139.0,15.30213,185.0,125.62771676309,123.89492066980598,125.967798239342,153.26,124.097350119956,3.91304,19,AMGN
07-06-2015,181.05263,202.0,139.0,15.30213,185.0,123.190466183284,122.98803673313398,126.372657139642,154.5,125.1014001927,3.91304,19,AMGN
07-07-2015,181.05263,202.0,139.0,15.30213,185.0,125.70868854315,123.222854895308,126.07306155342,155.39,125.822049035234,3.91304,19,AMGN
07-08-2015,181.05263,202.0,139.0,15.30213,185.0,124.785610250466,123.01864406599668,125.38480142291,152.31,123.328118209386,3.91304,19,AMGN
07-09-2015,180.0,202.0,139.0,15.67767,184.0,123.433381523464,122.299776602624,124.61556951234,151.31,122.518400408786,3.82609,19,AMGN
07-10-2015,180.21053,202.0,139.0,15.58197,184.0,124.688444114394,123.473867413494,125.125691726718,154.1,124.77751307246,3.82609,19,AMGN
07-13-2015,180.21053,202.0,139.0,15.58197,184.0,125.732980077168,125.441481668952,126.769418861936,155.76,126.121644621456,3.82609,19,AMGN
07-14-2015,180.21053,202.0,139.0,15.58197,184.0,126.591280945804,126.121644621456,129.805860614186,159.32,129.004239991592,3.82609,19,AMGN
07-15-2015,180.21053,202.0,139.0,15.58197,184.0,129.927318284276,129.21322815592686,131.61962848753,160.45,129.91922110627,3.82609,19,AMGN
07-16-2015,180.47368,202.0,139.0,15.76929,184.0,130.95565989103798,130.421246142642,132.59128984825,163.04,132.01639020982398,3.82609,19,AMGN
07-17-2015,180.47368,202.0,139.0,15.76929,184.0,132.02448738783,130.04067877635998,132.3888603981,163.27,132.202625303962,3.82609,19,AMGN
07-20-2015,180.47368,202.0,139.0,15.76929,184.0,132.437443466136,131.894932539734,133.92732421924,164.34,133.069023350604,3.82609,19,AMGN
07-21-2015,180.47368,202.0,139.0,15.76929,184.0,133.376716114832,131.46983069441902,133.862546795192,163.7,132.55080395822,3.82609,19,AMGN
07-22-2015,180.47368,202.0,139.0,15.76929,184.0,130.745133262882,130.745133262882,133.344327402808,164.25,132.99614874854998,3.82609,19,AMGN
07-23-2015,180.47368,202.0,139.0,15.76929,184.0,133.603437099,131.813960759674,133.700603235072,164.1,132.87469107846,3.82609,19,AMGN
07-24-2015,180.47368,202.0,139.0,15.76929,184.0,131.263352655266,127.295735432326,132.57509549223798,158.59,128.413145997154,3.82609,19,AMGN
07-27-2015,180.89474,210.0,139.0,16.43134,184.0,129.044725881622,128.87468514349598,134.364571831564,165.54,134.040684711324,3.82609,19,AMGN
07-28-2015,180.89474,210.0,139.0,16.43134,184.0,134.510321035672,134.510321035672,141.53867154488,172.74,139.870652875644,3.82609,19,AMGN
07-29-2015,180.89474,210.0,139.0,16.43134,184.0,140.016402079752,136.935425848469,140.631787608208,171.47,138.842311268882,3.82609,19,AMGN
07-30-2015,181.31579,210.0,139.0,16.80868,184.0,137.724900704054,136.20263123892602,139.660126247488,171.69,139.020449185014,3.82609,19,AMGN
07-31-2015,184.21053,211.0,139.0,16.30492,187.0,143.7249096065,142.5103329056,147.214793327086,176.59,142.988066407954,3.82609,19,AMGN
08-03-2015,184.21053,211.0,139.0,16.30492,187.0,143.15810714608,140.907091660412,143.36053659623002,175.59,142.178348607354,3.82609,19,AMGN
08-04-2015,184.21053,211.0,139.0,16.30492,187.0,142.340292167474,140.583204540172,142.6880659628317,174.8,141.53867154488,3.82609,19,AMGN
08-05-2015,184.21053,211.0,139.0,16.30492,187.0,142.129765539318,142.008307869228,143.741103962512,176.44,142.866608737864,3.82609,19,AMGN
08-06-2015,186.72222,211.0,157.0,12.67897,188.5,143.27146763816398,136.23501995095,143.287661994176,169.66,137.376722049796,3.86364,18,AMGN
08-07-2015,186.72222,211.0,157.0,12.67897,188.5,137.38481922780198,134.73704201984,139.65202906948198,172.31,139.522474221386,3.86364,18,AMGN
08-10-2015,186.72222,211.0,157.0,12.67897,188.5,140.00020772374,138.01639911227,141.449602586814,170.6,138.13785678236,3.86364,18,AMGN
08-11-2015,186.72222,211.0,157.0,12.67897,188.5,137.38481922780198,135.13380374213398,137.433402295838,168.56,136.486032469136,3.86364,18,AMGN
08-12-2015,186.72222,211.0,157.0,12.67897,188.5,135.78157798261398,133.295744334772,138.615590284714,170.62,138.154051138372,3.86364,18,AMGN
08-13-2015,186.72222,211.0,157.0,12.67897,188.5,138.6990856647,136.689779262402,139.097693007666,168.58,137.137195667772,3.86364,18,AMGN
08-14-2015,186.77778,211.0,157.0,12.6691,188.5,136.73858832480602,135.575305670844,137.991354259842,167.72,136.437599106648,3.86364,18,AMGN
08-17-2015,186.77778,211.0,157.0,12.6691,188.5,135.89256457647002,135.0384059844,138.202860196926,169.79,138.121511759586,3.86364,18,AMGN
08-18-2015,186.77778,211.0,157.0,12.6691,188.5,138.300478321734,135.93323879514,138.487579727616,167.72,136.437599106648,3.86364,18,AMGN
08-19-2015,186.77778,211.0,157.0,12.6691,188.5,135.705463170588,133.77750520563,136.437599106648,166.57,135.502092077238,3.86364,18,AMGN
08-20-2015,186.77778,211.0,157.0,12.6691,188.5,133.679887080822,130.99538864860202,134.63044357113992,161.15,131.09300677341,3.86364,18,AMGN
08-21-2015,186.77778,211.0,157.0,12.6691,188.5,129.319610839398,126.244639907946,133.346358487728,155.19,126.244639907946,3.86364,18,AMGN
08-24-2015,186.77778,211.0,157.0,12.6691,188.5,118.223683986222,113.887812276,125.618256940428,147.64,120.102832888776,3.90909,18,AMGN
08-25-2015,186.77778,211.0,157.0,12.6691,188.5,124.0563669435,117.857616018192,125.178975378792,145.19,118.109796173946,3.90909,18,AMGN
08-26-2015,186.77778,211.0,157.0,12.6691,188.5,123.023241789282,119.683888436475,125.366076784674,153.98,125.260323816132,3.90909,18,AMGN
08-27-2015,186.77778,211.0,157.0,12.6691,188.5,125.992459752192,123.12899475782402,127.79839506114,155.72,126.675786625848,3.90909,18,AMGN
08-28-2015,186.88889,211.0,157.0,12.74924,188.5,127.212686312292,125.040683035314,128.5305309972,155.89,126.814078969326,3.90909,18,AMGN
08-31-2015,186.88889,211.0,157.0,12.74924,188.5,126.358527720222,123.08018569542,127.18828178109,151.78,123.470658194652,3.86957,18,AMGN
09-01-2015,186.88889,211.0,157.0,12.74924,188.5,121.396273042482,119.54152867113,122.828005539666,147.46,119.956405701564,3.86957,18,AMGN
09-02-2015,186.88889,211.0,157.0,12.74924,188.5,121.266115542738,119.78557398315,123.93434428749,152.29,123.885535225086,3.86957,18,AMGN
09-03-2015,186.88889,211.0,157.0,12.74924,188.5,124.202794130712,121.152227730462,125.374211628408,149.23,121.396273042482,3.86957,18,AMGN
09-04-2015,186.41176,211.0,157.0,12.96175,187.0,119.980810232766,118.56534742305,121.176632261664,147.02,119.598472577268,3.81818,17,AMGN
09-08-2015,186.58824,211.0,157.0,12.68653,187.0,123.32423100744,122.8361403834,125.813493190044,154.56,125.732144752704,3.90909,17,AMGN
09-09-2015,186.58824,211.0,157.0,12.68653,187.0,127.058124281346,122.527016321508,127.521810374184,151.08,122.901219133272,3.90909,17,AMGN
09-10-2015,186.58824,211.0,157.0,12.68653,187.0,122.705982883656,122.478207259104,125.536908503088,153.14,124.576996942476,3.90909,17,AMGN
09-11-2015,186.58824,211.0,157.0,12.68653,187.0,123.69029897547,122.779196477262,124.825109676363,153.21,124.633940848614,3.90909,17,AMGN
09-14-2015,186.58824,211.0,157.0,12.68653,187.0,125.187110222526,122.06333022867,125.187110222526,151.0,122.8361403834,3.90909,17,AMGN
09-15-2015,186.58824,211.0,157.0,12.68653,187.0,123.665894444268,122.217892259616,124.292277411786,152.14,123.76351256907598,3.90909,17,AMGN
09-16-2015,186.58824,211.0,157.0,12.68653,187.0,123.625220225598,120.778024918698,124.361423583525,151.18,122.982567570612,3.90909,17,AMGN
09-17-2015,186.58824,211.0,157.0,12.68653,187.0,123.40557944478,122.8361403834,127.180146937356,153.91,125.203379909994,3.90909,17,AMGN
09-18-2015,186.6875,211.0,157.0,13.07057,188.5,122.933758508208,121.233576167802,124.764098348358,150.59,122.502611790306,3.95238,16,AMGN
09-21-2015,186.6875,211.0,157.0,13.07057,188.5,123.625220225598,119.029033515888,124.30041225552002,147.09,119.655416483406,3.95238,16,AMGN
09-22-2015,186.75,211.0,157.0,13.08864,188.5,117.955234143,116.181838208988,119.403236327652,145.93,118.711774610262,3.95238,16,AMGN
09-23-2015,186.75,211.0,157.0,13.08864,188.5,118.833797266272,117.166154300802,119.6139287803626,145.72,118.540942891848,3.95238,16,AMGN
09-24-2015,186.75,211.0,157.0,13.08864,188.5,117.727458518448,114.99415102382402,118.467729298242,143.51,116.743142426634,3.95238,16,AMGN
09-25-2015,186.75,211.0,157.0,13.08864,188.5,118.817527578804,111.252122906184,119.37883179645,138.53,112.691990247102,3.95238,16,AMGN
09-28-2015,186.75,211.0,157.0,13.08864,188.5,112.252708685466,105.826182135606,112.415405560146,132.24,107.575173538416,3.95238,16,AMGN
09-29-2015,186.75,211.0,157.0,13.08864,188.5,107.3799372888,106.916251195962,112.2608435292,133.82,108.860478848388,3.95238,16,AMGN
09-30-2015,186.75,211.0,157.0,13.08864,188.5,111.170774468844,110.519986970124,113.27769899595,138.32,112.521158528688,3.95238,16,AMGN
10-01-2015,186.75,211.0,157.0,13.08864,188.5,112.70825993457,111.12196540644,114.408442274976,140.23,114.074913681882,3.95238,16,AMGN
10-02-2015,185.93333,211.0,157.0,14.50732,190.0,112.472349466284,110.341020407976,115.954062584436,142.47,115.897118678298,4.0,15,AMGN
