 Date,XOM Price Target,XOM Price Target - High,XOM Price Target - Low,XOM Price Target - StdDev,XOM Price Target - Median,XOM Open,XOM Low,XOM High,XOM Close,XOM Adj. Close,XOM Rating,XOM Price Target - #,Ticker
03-20-2018,85.60417,100,70.0,6.69729,85.0,57.650896257048,57.441171897180006,58.02373956348001,73.99,57.472242172716,3.44444,24,XOM
03-21-2018,85.60417,100,70.0,6.69729,85.0,57.658663825932,57.464474603832,58.753891038576,75.04,58.287836905536,3.44444,24,XOM
03-22-2018,85.60417,100,70.0,6.69729,85.0,57.806247634728,57.006188039676005,58.02373956348001,73.5,57.0916312974,3.44444,24,XOM
03-23-2018,85.60417,100,70.0,6.69729,85.0,57.332425932804,56.446923080028,57.643128688164,72.89,56.617809595476,3.44444,24,XOM
03-26-2018,85.60417,100,70.0,6.69729,85.0,57.20814483066,56.51279206416432,57.59652327486,74.0,57.4800097416,3.44444,24,XOM
03-27-2018,85.60417,100,70.0,6.69729,85.0,57.4800097416,56.91686099751001,58.17512948102917,73.7,57.246982675080005,3.44444,24,XOM
03-28-2018,85.60417,100,70.0,6.69729,85.0,57.278052950616,56.532366337752,57.487777310484006,72.81,56.555669044404006,3.44444,24,XOM
03-29-2018,85.60417,100,70.0,6.69729,85.0,56.959582626372,56.905209644184005,58.171323372276,74.61,57.953831443524,3.44444,24,XOM
04-02-2018,85.27083,100,70.0,7.10484,85.0,57.689734101468,56.046893282502005,57.790712496960005,73.22,56.874139368648,3.44444,24,XOM
04-03-2018,85.27083,100,70.0,7.10484,85.0,57.052793452980005,56.78092854204,58.365512594376,75.02,58.272301767768,3.44444,24,XOM
04-04-2018,85.27083,100,70.0,7.10484,85.0,57.51884758602,57.045025884096,58.303372043304,74.87,58.155788234508,3.44444,24,XOM
04-05-2018,85.27083,100,70.0,7.10484,85.0,58.303372043304,58.272301767768,59.282085722688,76.02,59.049058656168,3.44444,24,XOM
04-06-2018,85.27083,100,70.0,7.10484,85.0,58.753891038576,57.647012472606,59.126734345008,74.87,58.155788234508,3.44444,24,XOM
04-09-2018,85.27083,100,70.0,7.10484,85.0,58.427653145448,58.10141525232,58.870404571836005,74.87,58.155788234508,3.44444,24,XOM
04-10-2018,85.27083,100,70.0,7.10484,85.0,59.095664069472,59.080128931704,60.408383210868,77.07,59.864653388988,3.44444,24,XOM
04-11-2018,85.27083,100,70.0,7.10484,85.0,59.895723664524,59.6160911847,60.61810757073601,77.43,60.144285868812005,3.44444,24,XOM
04-12-2018,85.35417,100,70.0,7.05408,85.0,60.478291330824,59.814164191242,60.69189947513401,77.22,59.981166922248,3.44444,24,XOM
04-13-2018,85.35417,100,70.0,7.05408,85.0,60.43168591752,60.27633453983999,60.734621103996,77.84,60.462756193056,3.44444,24,XOM
04-16-2018,85.35417,100,70.0,7.05408,85.0,60.680248121808006,60.361777797564,61.429818519114,78.54,61.00648601493601,3.44444,24,XOM
04-17-2018,85.45833,100,70.0,7.02958,85.0,61.00648601493601,60.61810757073601,61.177372530384005,78.33,60.843367068372,3.44444,24,XOM
04-18-2018,85.45833,100,70.0,7.02958,85.0,61.39486445913601,61.317188770296,61.95412941878401,79.22,61.534680699048,3.44444,24,XOM
04-19-2018,85.375,100,70.0,7.02266,85.0,61.612356387888,61.216210374804,62.00073483208799,79.42,61.690032076728,3.44444,24,XOM
04-20-2018,85.375,100,70.0,7.02266,85.0,61.612356387888,60.84725085281399,61.67449693896,79.0,61.3637941836,3.44444,24,XOM
04-23-2018,85.25,100,70.0,7.1078,85.0,61.301653632528,61.1696049615,61.82984831664,79.57,61.80654560998799,3.48148,24,XOM
04-24-2018,85.26087,100,70.0,7.26048,85.0,61.98519969432,60.563734588548,62.08617808981201,78.35,60.85890220614,3.5,23,XOM
04-25-2018,85.26087,100,70.0,7.26048,85.0,60.74238867288,60.187007497674,61.845383454408,79.5,61.7521726278,3.5,23,XOM
04-26-2018,85.26087,100,70.0,7.26048,85.0,61.82984831664,61.775475334452,62.839632271560006,80.86,62.808561996024,3.5,23,XOM
04-27-2018,85.13043,100,70.0,7.34435,85.0,59.77144256238,59.406366824832006,61.09192927266,77.79,60.42391834863601,3.5,23,XOM
04-30-2018,84.78261,105,70.0,7.92331,84.0,60.517129175244,60.385080504216,61.022021152704,77.75,60.3928480731,3.42308,23,XOM
05-01-2018,84.78261,105,70.0,7.92331,84.0,60.012237197784,59.017988380632005,60.012237197784,76.95,59.77144256238,3.42308,23,XOM
05-02-2018,84.78261,105,70.0,7.92331,84.0,59.38306411818,59.26655058492,59.98893449113201,76.8,59.65492902912,3.42308,23,XOM
05-03-2018,84.78261,105,70.0,7.92331,84.0,59.336458704876,58.57042106153592,59.503461435882,76.54,59.452972238136006,3.42308,23,XOM
05-04-2018,84.78261,105,70.0,7.92331,84.0,59.134501913892,58.986918105096,59.981166922248,76.9,59.73260471796001,3.42308,23,XOM
05-07-2018,84.78261,105,70.0,7.92331,84.0,60.385080504216,60.12098316216001,61.425934734672,77.74,60.385080504216,3.42308,23,XOM
05-08-2018,84.78261,105,70.0,7.92331,84.0,60.43168591752,59.320923567108,60.711318397344,78.09,60.656945415156,3.42308,23,XOM
05-09-2018,84.78261,105,70.0,7.92331,84.0,61.348259045832,61.324956339180005,62.326972725216,79.93,62.08617808981201,3.42308,23,XOM
05-10-2018,85.0,110,70.0,8.52107,84.0,62.637675480576,62.5289295162,63.530945902236006,81.72,63.476572920048,3.42308,23,XOM
05-11-2018,85.0,110,70.0,8.52107,84.0,63.696269342376006,63.484419222612,64.316127100204,81.28,63.774732349696,3.42308,23,XOM
05-14-2018,85.43478,110,70.0,8.22417,84.0,64.10427698044,64.03366027385199,64.59325844205824,81.83,64.206278889956,3.42308,23,XOM
05-15-2018,85.43478,110,70.0,8.22417,84.0,64.22197149141999,63.86888795848,64.363204904596,81.79,64.174893687028,3.42308,23,XOM
05-16-2018,85.52174,110,70.0,8.20853,85.0,64.15135478483201,63.688423041644,64.37497435569401,82.02,64.35535860386399,3.42308,23,XOM
05-17-2018,85.52174,110,70.0,8.20853,85.0,64.49659201704,63.900273161408,64.559362422896,81.88,64.245510393616,3.42308,23,XOM
05-18-2018,85.18182,110,70.0,8.23317,84.5,63.98658246946,63.759039748232006,64.18273998776,81.3,63.79042495116,3.44,22,XOM
05-21-2018,85.52381,110,70.0,8.32449,85.0,64.127815882636,63.963043567264,64.61428652801999,82.28,64.559362422896,3.54167,21,XOM
05-22-2018,85.52381,110,70.0,8.32449,85.0,64.684903234608,63.82965645482,64.84967554998,81.64,64.057199176048,3.54167,21,XOM
05-23-2018,86.04762,110,70.0,7.97303,85.0,63.51580442554,63.217644997724,64.52013091923601,82.15,64.45736051338001,3.54167,21,XOM
05-24-2018,86.04762,110,70.0,7.97303,85.0,63.82965645482,62.731174352340005,63.837502755552,80.27,62.982255975764,3.54167,21,XOM
05-25-2018,86.04762,110,70.0,7.97303,85.0,62.205472203296,61.271762416188,62.244703706956,78.71,61.75823306157199,3.54167,21,XOM
05-29-2018,86.04762,110,70.0,7.97303,85.0,61.31884022058001,60.832369575196,61.773925663036,78.42,61.530690340344,3.54167,21,XOM
05-30-2018,86.52381,110,70.0,8.47753,85.0,62.1819333011,62.158394398904,64.072891777512,81.5,63.9473509658,3.58333,21,XOM
05-31-2018,86.52381,110,70.0,8.47753,85.0,63.405956215292,63.311800606508,63.98658246946,81.24,63.743347146768,3.58333,21,XOM
06-01-2018,86.95,110,70.0,8.46448,85.0,64.237664092884,63.98658246946,64.61428652801999,81.83,64.206278889956,3.6087,20,XOM
06-04-2018,87.175,110,70.0,8.54879,85.0,64.37889750606,63.40203306492601,64.755519941196,80.97,63.531497027004,3.6087,20,XOM
06-05-2018,87.175,110,70.0,8.54879,85.0,63.233337599188005,63.092104186012,64.06504547678,80.68,63.303954305776,3.6087,20,XOM
06-06-2018,87.175,110,70.0,8.54879,85.0,63.931658364336,63.453034019684,64.410282708988,82.06,64.386743806792,3.6087,20,XOM
06-07-2018,87.175,110,70.0,8.54879,85.0,64.912445955836,64.77905884339201,65.351838796828,82.88,65.030140466816,3.6087,20,XOM
06-08-2018,86.88095,110,70.0,8.44577,85.0,65.210605383652,64.731981039,65.642151923912,83.6,65.59507411951999,3.58333,21,XOM
06-11-2018,86.97619,110,70.0,8.43529,85.0,65.689229728304,65.069371970476,65.744153833428,83.1,65.20275908292,3.54167,21,XOM
06-12-2018,86.97619,110,70.0,8.43529,85.0,65.210605383652,64.590747625824,65.7127686305,82.42,64.669210633144,3.54167,21,XOM
06-13-2018,87.07143,110,70.0,8.52487,85.0,64.684903234608,63.923812063604,64.81044404632,81.51,63.955197266532,3.54167,21,XOM
06-14-2018,87.07143,110,70.0,8.52487,85.0,64.292588198008,63.9473509658,64.57497656135267,81.89,64.253356694348,3.54167,21,XOM
06-15-2018,87.07143,110,70.0,8.52487,85.0,64.119969581904,63.170567193332005,64.198432589224,80.66,63.288261704312,3.54167,21,XOM
06-18-2018,87.07143,110,70.0,8.52487,85.0,63.08425788528,63.00579487796,63.853195357016,80.82,63.41380251602399,3.54167,21,XOM
06-19-2018,87.07143,110,70.0,8.52487,85.0,62.684096547948,62.542863134772,63.52372918927932,80.7,63.31964690724,3.54167,21,XOM
06-20-2018,87.07143,110,70.0,8.52487,85.0,63.43734141822,62.982255975764,63.65703783871599,80.45,63.12348938894,3.54167,21,XOM
06-21-2018,87.21429,110,70.0,8.5085,85.0,62.786098457464,62.24078055659,63.068565283816,79.69,62.527170533308,3.54167,21,XOM
06-22-2018,87.21429,110,70.0,8.5085,85.0,63.680576740912,63.492265523344,64.29266666101532,81.38,63.853195357016,3.54167,21,XOM
06-25-2018,87.40476,110,70.0,8.43408,85.0,63.382417313096,62.22116480476,63.743347146768,79.74,62.56640203696799,3.54167,21,XOM
06-26-2018,87.40476,110,70.0,8.43408,85.0,62.888100366980005,62.746866953804,63.56649152826872,80.64,63.272569102848,3.54167,21,XOM
06-27-2018,87.40476,110,70.0,8.43408,85.0,63.602113733592,63.602113733592,64.71628843753601,81.71,64.11212328117199,3.54167,21,XOM
06-28-2018,87.5,110,70.0,8.42897,85.0,64.127815882636,63.578574831396,64.394590107524,81.97,64.316127100204,3.54167,21,XOM
06-29-2018,87.5,110,70.0,8.42897,85.0,64.69274953534,64.567208723628,65.547996315128,82.73,64.912445955836,3.54167,21,XOM
07-02-2018,87.7381,110,70.0,8.83933,85.0,64.253356694348,63.806117552624,64.441667911916,81.76,64.15135478483201,3.54167,21,XOM
07-03-2018,87.7381,110,70.0,8.83933,85.0,64.794751444856,64.402436408256,65.47737960854,82.24,64.527977219968,3.54167,21,XOM
07-05-2018,87.7381,110,70.0,8.83933,85.0,64.802597745588,64.37889750606,64.943831158764,82.31,64.582901325092,3.54167,21,XOM
07-06-2018,87.7381,110,70.0,8.83933,85.0,64.308280799472,64.072891777512,64.88890705364,82.33,64.59859392655599,3.54167,21,XOM
07-09-2018,87.7381,110,70.0,8.83933,85.0,64.975216361692,64.775135693026,65.22237483475,82.9,65.04583306828,3.54167,21,XOM
07-10-2018,87.92857,110,70.0,8.79974,87.0,65.67353712684,65.52445741293201,66.003081757584,83.66,65.642151923912,3.54167,21,XOM
07-11-2018,88.11905,110,70.0,8.7122,87.0,65.147834977796,64.35928175423001,65.540150014396,82.59,64.802597745588,3.54167,21,XOM
07-12-2018,88.11905,110,70.0,8.7122,87.0,65.132142376332,64.582901325092,65.312607293168,82.69,64.881060752908,3.54167,21,XOM
07-13-2018,88.16667,110,70.0,8.73871,87.0,64.873214452176,64.77905884339201,65.7127686305,83.31,65.367531398292,3.54167,21,XOM
07-16-2018,88.16667,110,70.0,8.73871,87.0,64.747673640464,64.3396660024,64.95952376022801,82.49,64.72413473826799,3.54167,21,XOM
07-17-2018,88.16667,110,70.0,8.73871,87.0,64.543669821432,64.371051205328,64.9281385573,82.31,64.582901325092,3.54167,21,XOM
07-18-2018,88.16667,110,70.0,8.73871,87.0,64.18273998776,63.93950466506799,64.590747625824,82.22,64.512284618504,3.54167,21,XOM
07-19-2018,88.40476,110,70.0,8.77173,87.0,64.49659201704,64.119969581904,64.826136647784,82.01,64.347512303132,3.54167,21,XOM
07-20-2018,88.40476,110,70.0,8.77173,87.0,64.119969581904,63.7511934475,64.28725271351024,81.4,63.86888795848,3.54167,21,XOM
07-23-2018,88.025,110,70.0,8.81827,87.0,64.30043449874,63.696269342376006,64.3396660024,81.4,63.86888795848,3.47826,20,XOM
07-24-2018,88.025,110,70.0,8.81827,87.0,63.963043567264,63.931658364336,65.139988677064,83.01,65.132142376332,3.47826,20,XOM
07-25-2018,88.025,110,70.0,8.81827,87.0,65.132142376332,64.739827339732,65.704922329768,83.59,65.58722781878801,3.47826,20,XOM
07-26-2018,88.025,110,70.0,8.81827,87.0,65.775539036356,65.414609202684,66.22277817808,84.24,66.09723736636799,3.47826,20,XOM
07-27-2018,87.975,110,70.0,8.8211,87.0,63.531497027004,63.40203306492601,64.637825430216,81.92,64.276895596544,3.47826,20,XOM
07-30-2018,87.875,110,70.0,8.86549,87.0,64.441667911916,63.3282778380452,64.441667911916,81.74,64.135662183368,3.47826,20,XOM
07-31-2018,87.875,110,70.0,8.86549,87.0,64.057199176048,63.900273161408,64.45736051338001,81.51,63.955197266532,3.47826,20,XOM
08-01-2018,87.525,110,70.0,9.25942,87.0,63.468726621148,62.94694762247,63.50011182407601,80.39,63.076411584548,3.3913,20,XOM
08-02-2018,87.525,110,70.0,9.25942,87.0,62.684096547948,62.33885931574,62.97048652466599,79.91,62.699789149412,3.3913,20,XOM
08-03-2018,87.525,110,70.0,9.25942,87.0,62.746866953804,62.480092728916,63.00579487796,80.2,62.92733187064,3.3913,20,XOM
08-06-2018,87.5,110,70.0,9.24392,87.0,62.9665633743,62.56640203696799,63.107796787476005,80.18,62.91163926917601,3.3913,20,XOM
08-07-2018,87.5,110,70.0,9.24392,87.0,63.484419222612,63.013641178692005,64.017967672388,81.27,63.766886048964,3.3913,20,XOM
08-08-2018,87.5,110,70.0,9.24392,87.0,63.570728530664,63.04502638162,63.735500846036,80.73,63.343185809436,3.3913,20,XOM
08-09-2018,87.5,110,70.0,9.24392,87.0,63.343185809436,62.856715164052,63.480496072246,80.32,63.021487479424,3.3913,20,XOM
08-10-2018,87.5,110,70.0,9.24392,87.0,63.029414706679,62.5101810677295,63.0405128302596,79.42,62.958069626518,3.3913,20,XOM
08-13-2018,87.5,110,70.0,9.24392,87.0,62.981851319905,62.173273744747,63.219668253775,78.56,62.276327749424,3.3913,20,XOM
08-14-2018,87.5,110,70.0,9.24392,87.0,62.61719868797099,61.895820655232,62.68061653700299,78.31,62.078146971199,3.3913,20,XOM
08-15-2018,87.5,110,70.0,9.24392,87.0,61.658003721362,60.651245367979,61.75313049491,76.94,60.99211630652599,3.3913,20,XOM
08-16-2018,87.5,110,70.0,9.24392,87.0,61.261642164912,61.19822431588,61.91167511748999,78.0,61.8324028062,3.43478,20,XOM
08-17-2018,87.5,110,70.0,9.24392,87.0,62.101928664586,61.67385818362,62.220837131520994,78.26,62.038510815554005,3.43478,20,XOM
08-20-2018,87.5,110,70.0,9.24392,87.0,62.038510815554005,61.967165735393,62.6251259191,78.81,62.474508527649,3.43478,20,XOM
08-21-2018,87.47368,110,70.0,9.48333,87.0,62.66476207474499,62.363527291843,63.084905324582,78.83,62.490362989907,3.36364,19,XOM
08-22-2018,87.47368,110,70.0,9.48333,87.0,62.712325461519,62.64098038135799,63.457485187645,79.96,63.386140107484,3.36364,19,XOM
08-23-2018,88.22222,110,70.0,9.18063,87.0,63.069050862324,62.54188999224549,63.124541480227,79.08,62.68854376813199,3.47619,18,XOM
08-24-2018,88.22222,110,70.0,9.18063,87.0,63.037341937808,62.958069626518,63.457485187645,79.62,63.116614249098,3.47619,18,XOM
08-27-2018,88.22222,110,70.0,9.18063,87.0,63.346503951839,63.30623361770368,63.790428895063,80.4,63.734938277160005,3.47619,18,XOM
08-28-2018,88.22222,110,70.0,9.18063,87.0,63.877628437482,63.57639365458,64.067881984578,80.28,63.639811503612,3.47619,18,XOM
08-29-2018,88.22222,110,70.0,9.18063,87.0,63.766647201676,63.493157727725496,64.24228106941601,80.86,64.09959090909399,3.47619,18,XOM
08-30-2018,88.22222,110,70.0,9.18063,87.0,63.774574432805,63.512975805548,64.036173060062,80.51,63.822137819579005,3.47619,18,XOM
08-31-2018,88.22222,110,70.0,9.18063,87.0,63.60810257909599,63.235522716033,63.78250166393399,80.17,63.552611961193,3.47619,18,XOM
09-04-2018,88.5,110,70.0,9.15454,87.0,63.74286550828899,63.267231640549,63.964827979901,80.29,63.64773873474101,3.47619,18,XOM
09-05-2018,88.5,110,70.0,9.15454,87.0,63.33857672071,63.10075978684,64.551443083447,81.36,64.495952465544,3.47619,18,XOM
09-06-2018,88.5,110,70.0,9.15454,87.0,64.297771687319,63.687374890386,64.717914937156,80.46,63.78250166393399,3.47619,18,XOM
09-07-2018,88.66667,110,70.0,9.09212,87.0,63.536757498935,63.275158871678,64.947804639897,81.83,64.868532328607,3.47619,18,XOM
09-10-2018,88.66667,110,70.0,9.09212,87.0,65.1903779124444,64.7298057838495,65.589910361346,81.71,64.77340555505899,3.47619,18,XOM
09-11-2018,88.89474,110,70.0,9.06058,87.0,64.971586333284,64.709987706027,65.94663576215099,82.86,65.685037134894,3.45455,19,XOM
09-12-2018,88.89474,110,70.0,9.06058,87.0,65.99419914892499,65.692964366023,66.414342398762,83.13,65.89907237537699,3.45455,19,XOM
09-13-2018,88.89474,110,70.0,9.06058,87.0,65.91492683763501,65.01122248892901,65.99419914892499,82.32,65.25696665392799,3.45455,19,XOM
09-14-2018,88.89474,110,70.0,9.06058,87.0,65.336238965218,65.21733049828299,65.91492683763501,82.92,65.732600521668,3.45455,19,XOM
09-17-2018,88.89474,110,70.0,9.06058,87.0,65.7960183707,65.788091139571,66.279579469569,83.41,66.12103484698899,3.45455,19,XOM
09-18-2018,88.89474,110,70.0,9.06058,87.0,66.50946917231,66.152743771505,66.691795488277,83.63,66.29543393182699,3.45455,19,XOM
09-19-2018,88.89474,110,70.0,9.06058,87.0,66.303361162956,66.303361162956,67.19913828053299,84.63,67.088157044727,3.45455,19,XOM
09-20-2018,89.42105,115,70.0,10.19967,87.0,67.270483360694,67.016811964566,67.650990454886,84.82,67.23877443617799,3.45455,19,XOM
09-21-2018,89.42105,115,70.0,10.19967,87.0,67.389391827629,67.000957502308,67.72233553504701,85.17,67.516227525693,3.45455,19,XOM
09-24-2018,89.42105,115,70.0,10.19967,87.0,68.007715855691,67.952225237788,69.03429228689649,86.6,68.64982157713999,3.45455,19,XOM
09-25-2018,89.42105,115,70.0,10.19967,87.0,68.9914852387999,68.467495261173,69.252291142944,86.5,68.57054926584999,3.45455,19,XOM
09-26-2018,89.38889,115,70.0,10.47823,87.0,68.19004217165799,67.92844354440099,68.57054926584999,85.78,67.999788624562,3.45455,18,XOM
09-27-2018,89.38889,115,70.0,10.47823,87.0,68.2415691739965,67.849171233111,68.4714588767375,85.77,67.991861393433,3.45455,18,XOM
09-28-2018,89.68421,115,70.0,10.27543,87.0,67.579645374725,67.37353736537099,68.11861781918572,85.02,67.397319058758,3.43478,19,XOM
10-01-2018,89.68421,115,70.0,10.27543,87.0,67.65891768601499,67.58360899028949,68.197969402787,85.81,68.023570317949,3.43478,19,XOM
10-02-2018,89.68421,115,70.0,10.27543,87.0,68.01564308681999,67.87453837272379,68.7013485794785,86.46,68.538840341334,3.43478,19,XOM
10-03-2018,89.68421,115,70.0,10.27543,87.0,68.57847649697901,68.1543696315775,68.879711279881,86.15,68.293096176335,3.43478,19,XOM
10-04-2018,89.68421,115,70.0,10.27543,87.0,67.77782615295,67.579645374725,68.23387975980137,85.58,67.84124400198199,3.43478,19,XOM
10-05-2018,89.68421,115,70.0,10.27543,87.0,67.627208761499,67.32787651406795,67.93637077553,85.34,67.650990454886,3.43478,19,XOM
10-08-2018,89.73684,115,70.0,10.29482,87.0,67.214992742791,67.104011506985,68.4159682588345,86.13,68.277241714077,3.43478,19,XOM
10-09-2018,89.73684,115,70.0,10.29482,87.0,68.47542249230199,67.96807970004599,68.87178404875199,86.51,68.57847649697901,3.43478,19,XOM
10-10-2018,89.73684,115,70.0,10.29482,87.0,68.752875581817,66.98510304004999,68.82422066197799,84.52,67.000957502308,3.43478,19,XOM
10-11-2018,89.73684,115,70.0,10.29482,87.0,66.541178096826,64.345335074093,66.723504412793,81.6,64.68620601264,3.43478,19,XOM
10-12-2018,89.73684,115,70.0,10.29482,87.0,65.106349262477,63.63188427248299,65.193548804896,81.38,64.511806927802,3.43478,19,XOM
10-15-2018,89.73684,115,70.0,10.29482,87.0,64.511806927802,64.067881984578,64.79322363288149,80.82,64.067881984578,3.43478,19,XOM
10-16-2018,89.73684,115,70.0,10.29482,87.0,63.822137819579005,63.425776263129,64.4206437698185,81.2,64.36911676748,3.43478,19,XOM
10-17-2018,89.73684,115,70.0,10.29482,87.0,64.163008758126,63.687374890386,64.62278816360799,81.5,64.60693370135,3.43478,19,XOM
10-18-2018,90.45,115,70.0,10.50464,87.5,64.36911676748,64.36911676748,65.375875120863,81.85,64.884386790865,3.43478,20,XOM
10-19-2018,90.5,115,70.0,10.46184,87.5,64.733769399414,64.614860932479,65.37080169294043,81.97,64.979513564413,3.43478,20,XOM
10-22-2018,90.57143,115,70.0,10.2147,88.0,65.00329525779999,63.925191824256,65.14598541812201,81.15,64.329480611835,3.41667,21,XOM
10-23-2018,90.57143,115,70.0,10.2147,88.0,63.465412418774,62.399199831923504,63.78250166393399,79.84,63.291013333936,3.41667,21,XOM
10-24-2018,90.57143,115,70.0,10.2147,88.0,63.52090303667699,61.475677405395,63.623957041354,77.62,61.531168023298,3.41667,21,XOM
10-25-2018,90.57143,115,70.0,10.2147,88.0,62.220837131520994,61.626294796846,62.66476207474499,78.31,62.078146971199,3.41667,21,XOM
10-26-2018,90.57143,115,70.0,10.2147,88.0,61.729348801523,61.00797076878399,62.157419282489,77.53,61.459822943137,3.41667,21,XOM
10-29-2018,90.57143,115,70.0,10.2147,88.0,61.88789342410299,60.421355665238,62.173273744747,77.05,61.079315848944994,3.41667,21,XOM
10-30-2018,90.57143,115,70.0,10.2147,88.0,61.531168023298,61.372623400718,62.648907612487,78.78,62.450726834262,3.41667,21,XOM
10-31-2018,90.57143,115,70.0,10.2147,88.0,62.894651777486,62.54585360781,63.69538139382629,79.68,63.164177635872,3.41667,21,XOM
11-01-2018,90.57143,115,70.0,10.2147,88.0,63.283086102807,62.86294285297,64.012391366675,80.67,63.948973517643,3.41667,21,XOM
11-02-2018,90.57143,115,70.0,10.2147,88.0,64.813041710704,63.600175347967,65.360020658605,81.95,64.963659102155,3.41667,21,XOM
11-05-2018,90.61905,115,70.0,10.37156,88.0,65.39965681425,64.559370314576,65.692964366023,81.64,64.717914937156,3.41667,21,XOM
11-06-2018,90.57143,115,70.0,10.34901,88.0,64.797187248446,64.48802523441499,65.08256756908999,81.99,64.99536802667099,3.41667,21,XOM
11-07-2018,90.57143,115,70.0,10.34901,88.0,65.16976711150899,64.7336901271027,65.90699960650599,83.03,65.819800064087,3.41667,21,XOM
11-08-2018,90.57143,115,70.0,10.34901,88.0,65.89907237537699,64.6346790103015,66.38659708981051,81.71,64.77340555505899,3.41667,21,XOM
11-09-2018,90.57143,115,70.0,10.34901,88.0,64.268927308292,63.81649840311899,65.18179270988,80.87,64.757390374054,3.41667,21,XOM
11-12-2018,90.57143,115,70.0,10.34901,88.0,65.38999008217199,63.844524972466,65.446043220866,79.83,63.924600884886,3.41667,21,XOM
11-13-2018,90.57143,115,70.0,10.34901,88.0,63.90057811116,62.170938402888,63.94061606737,78.0,62.4592116876,3.41667,21,XOM
11-14-2018,90.04762,115,70.0,10.54007,87.0,63.147864534412,61.45826278235,63.332039132978,77.39,61.970748621838,3.41667,21,XOM
11-15-2018,90.04762,115,70.0,10.54007,87.0,61.394202052414,60.78562511802199,62.611355921198,78.19,62.611355921198,3.41667,21,XOM
11-16-2018,90.04762,115,70.0,10.54007,87.0,62.755492563554,62.53928760001999,63.412115045398,78.96,63.227940446832,3.41667,21,XOM
11-19-2018,89.95238,115,70.0,10.36696,87.0,62.827560884732,62.803538111006,63.54824409651199,79.22,63.43613781912399,3.41667,21,XOM
11-20-2018,89.95238,115,70.0,10.36696,87.0,62.795530519764,61.153974315154,63.17989489938,76.97,61.634429789674,3.375,21,XOM
11-21-2018,89.95238,115,70.0,10.36696,87.0,62.002778986806,61.866649935692,62.76350015479599,77.56,62.106877672952,3.375,21,XOM
11-23-2018,89.95238,115,70.0,10.36696,87.0,60.89773139540999,59.81670657774,61.01784526404,75.49,60.44930628585799,3.375,21,XOM
11-26-2018,89.95238,115,70.0,10.36696,87.0,61.04987562900799,60.953784534104,61.914695483144,76.98,61.642437380916,3.45833,21,XOM
11-27-2018,89.95238,115,70.0,10.36696,87.0,61.31412613999399,61.17799708888,62.01879416929,77.05,61.69849051961,3.45833,21,XOM
11-28-2018,89.95238,115,70.0,10.36696,87.0,61.690482928368,61.530331103528,62.81955329349,78.45,62.81955329349,3.45833,21,XOM
11-29-2018,89.61905,115,70.0,10.66135,87.0,62.63537869492399,62.61535971681899,63.684373147626,79.06,63.308016359252,3.45833,21,XOM
11-30-2018,89.61905,115,70.0,10.66135,87.0,62.81955329349,62.71545460734399,63.74042628632,79.5,63.6603503739,3.45833,21,XOM
12-03-2018,89.61905,115,70.0,10.66135,87.0,64.252912125808,64.172836213388,65.22983825733199,81.22,65.037656067524,3.45833,21,XOM
12-04-2018,89.61905,115,70.0,10.66135,87.0,65.16577752739599,63.54023650527,65.62221022819,79.43,63.604297235206005,3.45833,21,XOM
12-06-2018,89.61905,115,70.0,10.66135,87.0,62.4592116876,61.594391833464,62.811545702248,78.39,62.771507746038,3.45833,21,XOM
12-07-2018,89.61905,115,70.0,10.66135,87.0,63.572266870238,61.92670687000699,64.34900322071199,77.64,62.170938402888,3.45833,21,XOM
12-10-2018,88.66667,115,70.0,11.34033,87.0,62.347105410212,59.8943802127874,62.347105410212,76.54,61.290103366268,3.45833,21,XOM
12-11-2018,88.66667,115,70.0,11.34033,87.0,62.21898395034,60.601450519456,62.29905986276,76.68,61.402209643656,3.45833,21,XOM
12-12-2018,88.66667,115,70.0,11.34033,87.0,62.491242052568,60.869704826063,62.61936351244,76.02,60.873708621684,3.45833,21,XOM
12-13-2018,88.19048,115,70.0,11.64809,87.0,60.881716212926,60.81765548299,61.834619570724,76.98,61.642437380916,3.45833,21,XOM
12-14-2018,88.19048,115,70.0,11.64809,87.0,61.434240008624,60.129002636178,61.554353877254,75.58,60.521374607036,3.45833,21,XOM
12-17-2018,88.04762,115,70.0,11.7168,87.0,60.265131687292,58.839780446216,60.53738978951999,74.04,59.288205555768,3.45833,21,XOM
12-18-2018,87.66667,115,70.0,11.71216,85.0,58.95989431484599,57.350368475204,59.144068913412,72.0,57.6546569424,3.45833,21,XOM
12-19-2018,87.61905,115,70.0,11.74522,85.0,58.01499854829,56.28960286337625,58.67162103013399,70.78,56.677730810876,3.45833,21,XOM
12-20-2018,87.61905,115,70.0,11.74522,85.0,56.125207015178,54.49165840180999,56.581639715972,68.63,54.956098693846,3.45833,21,XOM
12-21-2018,87.61905,115,70.0,11.74522,85.0,54.563726722988,54.187369934614,56.349419569954,68.12,54.547711540504,3.5,21,XOM
12-24-2018,87.61905,115,70.0,11.74522,85.0,53.546762635254,52.401677087648,54.075263657226,65.51,52.457730226342,3.5,21,XOM
12-26-2018,87.61905,115,70.0,11.74522,85.0,52.994238839556,51.76907737953,54.976117671951,68.64,54.964106285088,3.5,21,XOM
12-27-2018,87.61905,115,70.0,11.74522,85.0,54.243423073308,52.914162927136,55.20433402234799,68.94,55.20433402234799,3.5,21,XOM
