 Date,RTX Price Target,RTX Price Target - High,RTX Price Target - Low,RTX Price Target - StdDev,RTX Price Target - Median,RTX Open,RTX Low,RTX High,RTX Close,RTX Adj. Close,RTX Rating,RTX Price Target - #,Ticker
01-19-2018,138.5,170.0,104.0,16.35161,137.5,70.660690448844,70.362477850326,71.10016164666,135.9,71.10016164666,3.77778,16,RTX
01-22-2018,139.8125,170.0,104.0,15.64137,140.5,70.613604249078,69.89684765263999,70.8746710677806,135.21,70.739167448454,3.77778,16,RTX
01-23-2018,141.3125,170.0,104.0,16.84384,140.5,71.058307246868,70.3677096503,71.40360604515199,136.03,71.168175046322,3.77778,16,RTX
01-24-2018,141.875,170.0,104.0,16.435,140.5,70.639763248948,70.11658325154801,72.39764804021199,135.68,70.985062047232,3.77778,16,RTX
01-25-2018,145.9375,168.0,104.0,16.99805,148.0,71.586719044242,71.15776376437374,72.35056184044599,137.75,72.06804464185,3.77778,16,RTX
01-26-2018,146.53125,168.0,113.5,15.63397,148.0,72.287780240758,71.508242044632,72.4604296399,137.98,72.188376041252,3.77778,16,RTX
01-29-2018,147.65625,168.0,113.5,15.40974,151.5,72.22499864107,71.419301445074,72.847582837976,136.67,71.50301024465799,3.77778,16,RTX
01-30-2018,147.65625,168.0,113.5,15.40974,151.5,71.1524796464,70.791485448194,71.696586843696,136.5,71.4140696451,3.77778,16,RTX
01-31-2018,147.65625,168.0,113.5,15.40974,151.5,71.738441243488,71.44022864497,72.366257240368,138.01,72.204071441174,3.77778,16,RTX
02-01-2018,147.65625,168.0,113.5,15.40974,151.5,71.670427843826,71.424533245048,72.7220196386,138.32,72.366257240368,3.77778,16,RTX
02-02-2018,147.65625,168.0,113.5,15.40974,151.5,71.905858842656,70.31539165056,72.16744884135599,134.61,70.42525945001401,3.77778,16,RTX
02-05-2018,147.65625,168.0,113.5,15.40974,151.5,69.834066052952,65.86836167266,70.1772721312464,127.24,66.569422869176,3.77778,16,RTX
02-06-2018,147.65625,168.0,113.5,15.40974,151.5,64.958028477184,64.48193467955,67.913995462494,129.81,67.913995462494,3.77778,16,RTX
02-07-2018,147.65625,168.0,113.5,15.40974,151.5,67.694259863586,67.521610464444,69.760820853316,131.97,69.044064256878,3.77778,16,RTX
02-08-2018,147.65625,168.0,113.5,15.40974,151.5,68.98128265719,66.637436268838,69.24810445586401,127.48,66.694986068552,3.77778,16,RTX
02-09-2018,147.65625,168.0,113.5,15.40974,151.5,67.56869666421,63.937827482254,68.03432686189599,125.03,65.413195074922,3.88889,16,RTX
02-12-2018,147.65625,168.0,113.5,15.40974,151.5,64.387762280018,64.35113968019999,67.239093265848,127.38,66.642668068812,3.88889,16,RTX
02-13-2018,147.65625,168.0,113.5,15.40974,151.5,66.109024471464,65.381804275078,66.422932469904,125.77,65.800348272998,3.88889,16,RTX
02-14-2018,148.20588,168.0,113.5,15.11044,153.0,65.387036075052,64.84816067773,66.33922367032,126.7,66.28690567058,3.89474,17,RTX
02-15-2018,148.20588,168.0,113.5,15.11044,153.0,67.33381791846999,67.22860060786999,68.41229535211998,130.0,68.39125188999999,3.89474,17,RTX
02-16-2018,147.79412,168.0,113.5,15.25958,153.0,68.35968669681999,67.82307841275998,68.92259930853,129.26,68.00194784077999,3.89474,17,RTX
02-20-2018,147.79412,168.0,113.5,15.25958,153.0,67.73364369875,66.22377529164,68.00720870631,126.46,66.52890549237999,3.89474,17,RTX
02-21-2018,147.79412,168.0,113.5,15.25958,153.0,66.67094886169,66.53942722344,69.02781661913,129.26,68.00194784077999,3.89474,17,RTX
02-22-2018,147.79412,168.0,113.5,15.25958,153.0,68.8121211324,68.8121211324,70.80598916827,133.58,70.27464174974,3.89474,17,RTX
02-23-2018,147.79412,168.0,113.5,15.25958,153.0,70.80072830274,69.11725133313999,70.97959773075999,133.15,70.04842453194999,3.89474,17,RTX
02-26-2018,147.91176,168.0,113.5,15.33761,153.0,70.40090252245999,70.36933732927999,71.35838004891998,135.47,71.26894533491,3.89474,17,RTX
02-27-2018,147.91176,168.0,113.5,15.33761,153.0,71.35838004891998,70.43246771563999,71.67403198072,133.91,70.44825031222999,3.89474,17,RTX
02-28-2018,147.91176,168.0,113.5,15.33761,153.0,70.55872848836,70.49559810199999,72.8629875905,134.74,70.88490215122,3.89474,17,RTX
03-01-2018,147.91176,168.0,113.5,15.33761,153.0,71.12690196559998,68.27551284834,71.38994524209998,130.3,68.5490778559,3.89474,17,RTX
03-02-2018,147.91176,168.0,113.5,15.33761,153.0,67.98090437866,67.49164388436999,68.5490778559,129.94,68.35968669681999,3.89474,17,RTX
03-05-2018,147.91176,168.0,113.5,15.33761,153.0,68.03351303395999,67.34960051506,69.6538596172,131.71,69.29085989562999,3.89474,17,RTX
03-06-2018,147.91176,168.0,113.5,15.33761,153.0,69.54864230659999,68.55959958695999,69.63807702061,131.61,69.23825124033,3.89474,17,RTX
03-07-2018,147.91176,168.0,113.5,15.33761,153.0,68.31759977258,68.23868678963,69.05938181231,130.93,68.88051238429,3.89474,17,RTX
03-08-2018,147.73529,168.0,113.5,15.23745,153.0,69.31190335775,68.19659986539,69.49077278576999,131.26,69.05412094677999,3.89474,17,RTX
03-09-2018,147.73529,168.0,113.5,15.23745,153.0,69.34346855093,69.18564258503,70.59555454707,134.07,70.53242416071,3.89474,17,RTX
03-12-2018,147.73529,168.0,113.5,15.23745,153.0,70.86385868909998,68.9699470983,70.86385868909998,131.5,69.18038171949999,3.89474,17,RTX
03-13-2018,147.73529,168.0,113.5,15.23745,153.0,69.69594654144,68.13873034456,69.71172913803,130.15,68.47016487295,3.89474,17,RTX
03-14-2018,147.73529,168.0,113.5,15.23745,153.0,68.65429516649999,67.41799176695,68.91155149091699,129.58,68.17029553774,3.89474,17,RTX
03-15-2018,147.73529,168.0,113.5,15.23745,153.0,68.47542573848,67.27068753211,68.69112122521,129.25,67.99668697525,3.89474,17,RTX
03-16-2018,147.91176,168.0,113.5,15.09405,153.0,67.98090437866,67.22333974234,68.30707804152,128.33,67.51268734649,3.89474,17,RTX
03-19-2018,147.35294,167.0,112.0,15.09165,150.0,67.339078784,66.35529692988999,67.83360014382,127.2,66.91820954159999,3.89474,17,RTX
03-20-2018,147.35294,167.0,112.0,15.09165,150.0,66.94451386924999,66.71829665146,67.69155677450999,127.16,66.89716607947999,3.89474,17,RTX
03-21-2018,147.35294,167.0,112.0,15.09165,150.0,66.88138348288999,66.47629683708,67.6021220605,127.0,66.812992231,3.89474,17,RTX
03-22-2018,147.35294,167.0,112.0,15.09165,150.0,66.31847087118,65.19264564775999,66.78142703782,124.07,65.27155863070999,3.89474,17,RTX
03-23-2018,147.35294,167.0,112.0,15.09165,150.0,65.33468901706999,64.25621158342,65.82921037688999,122.31,64.34564629743,3.89474,17,RTX
03-26-2018,147.35294,167.0,112.0,15.09165,150.0,65.20316737882,64.94012410232,66.74460097911,126.64,66.62360107191999,3.89474,17,RTX
03-27-2018,147.35294,167.0,112.0,15.09165,150.0,66.73934011358,65.42412373107999,67.43377436354,125.28,65.90812335983999,3.89474,17,RTX
03-28-2018,147.35294,167.0,112.0,15.09165,150.0,66.24481875376,65.22421084094,66.3052134900444,124.45,65.47147152085,3.89474,17,RTX
03-29-2018,147.35294,167.0,112.0,15.09165,150.0,65.70821046969999,65.43990632767,66.62886193745,125.82,66.19221009846,3.89474,17,RTX
04-02-2018,147.35294,167.0,112.0,15.09165,150.0,66.10277538445,63.76695108912999,66.29216654353,123.48,64.96116756444,3.89474,17,RTX
04-03-2018,147.35294,167.0,112.0,15.09165,150.0,65.01903708527,64.53503745651,65.78186258712,124.91,65.71347133523,3.89474,17,RTX
04-04-2018,146.88235,167.0,112.0,15.46488,150.0,63.71960329936,63.47760348498,66.22903615717,125.77,66.16590577081,3.89474,17,RTX
04-05-2018,146.88235,167.0,112.0,15.46488,150.0,66.52364462685,65.73977566287999,66.60255760979999,125.76,66.16064490528,3.89474,17,RTX
04-06-2018,146.52941,166.0,112.0,15.06503,150.0,65.53986277274,64.29303764212999,66.15012317421998,122.76,64.58238524628,3.89474,17,RTX
04-09-2018,146.35294,166.0,112.0,14.98211,150.0,65.15581958905,64.23516812129999,65.43990632767,122.22,64.29829850766,3.89474,17,RTX
04-10-2018,146.35294,166.0,112.0,14.98211,150.0,65.25577603412,64.35616802848999,65.40308026896,122.96,64.68760255688,3.89474,17,RTX
04-11-2018,146.35294,166.0,112.0,14.98211,150.0,64.32460283530999,64.12468994516999,64.86647198489999,122.45,64.41929841484999,3.89474,17,RTX
04-12-2018,146.11765,165.0,112.0,14.70047,150.0,64.72968948112,64.59816784287,65.16108045457999,123.25,64.84016765724999,3.89474,17,RTX
04-13-2018,146.11765,165.0,112.0,14.70047,150.0,65.12425439587,64.10364648304999,65.234732572,122.71,64.55608091862999,3.89474,17,RTX
04-16-2018,146.11765,165.0,112.0,14.70047,150.0,65.1821239167,64.62447217052,65.25051516859,123.81,65.13477612692999,3.89474,17,RTX
04-17-2018,146.11765,165.0,112.0,14.70047,150.0,65.61351489015999,65.31364555495,66.26060135035,124.53,65.51355844509,3.89474,17,RTX
04-18-2018,146.11765,165.0,112.0,14.70047,150.0,65.98177547726,65.32416728601,65.990192862108,124.8,65.65560181439999,3.89474,17,RTX
04-19-2018,146.11765,165.0,112.0,14.70047,150.0,65.60825402462999,64.78755900195,66.06068846020999,123.85,65.15581958905,3.89474,17,RTX
04-20-2018,146.11765,165.0,112.0,14.70047,150.0,65.69242787310999,64.4456027425,65.69242787310999,123.08,64.75073294324,3.89474,17,RTX
04-23-2018,146.11765,165.0,112.0,14.70047,150.0,64.77177640536,64.4456027425,64.97695016103,123.46,64.95064583338,3.89474,17,RTX
04-24-2018,146.11765,165.0,112.0,14.70047,150.0,66.5499489545,63.55125560239999,66.97607906242999,122.1,64.23516812129999,3.89474,17,RTX
04-25-2018,146.17647,165.0,112.0,14.80157,150.0,64.31408110425,62.79895183161,64.708646019,121.45,63.89321186185,3.89474,17,RTX
04-26-2018,145.64706,165.0,108.0,15.38885,150.0,63.9195161895,63.56177733345999,65.36099334471999,122.82,64.61395043946,3.89474,17,RTX
04-27-2018,145.64706,165.0,108.0,15.38885,150.0,64.33512456637,63.66173377853,64.57712438074999,122.46,64.42455928038,3.89474,17,RTX
04-30-2018,145.64706,165.0,108.0,15.38885,150.0,64.46138533909,63.20929934295,64.595537410105,120.15,63.20929934295,3.89474,17,RTX
05-01-2018,145.64706,165.0,108.0,15.38885,150.0,63.13038636,61.57317016312,63.26716886378,118.96,62.58325634487999,3.89474,17,RTX
05-02-2018,145.64706,165.0,108.0,15.38885,150.0,62.58325634487999,62.17290883354,63.02516904939999,118.5,62.3412565305,3.89474,17,RTX
05-03-2018,145.64706,165.0,108.0,15.38885,150.0,61.82569170856,60.7103882162,62.36229999262,117.7,61.9203872881,3.89474,17,RTX
05-04-2018,145.64706,165.0,108.0,15.38885,150.0,61.77834391879,61.37325727297999,63.20929934295,119.51,62.87260394903,3.89474,17,RTX
05-07-2018,145.64706,165.0,108.0,15.38885,150.0,63.00938645280999,62.95677779750999,63.90373359291,120.89,63.59860339217,3.94737,17,RTX
05-08-2018,144.94118,165.0,108.0,14.88968,150.0,63.656472913,63.48812521604,64.09312475198999,121.79,64.07208128987,3.94737,17,RTX
05-09-2018,144.94118,165.0,108.0,14.88968,150.0,64.42982014591,64.08260302093,64.81912419512999,123.11,64.76651553983,3.94737,17,RTX
05-10-2018,144.94118,165.0,108.0,14.88968,150.0,64.95064583338,64.708646019,65.38729767237,124.1,65.28734122729999,3.94737,17,RTX
05-11-2018,144.94118,165.0,108.0,14.88968,150.0,65.19790651329,64.98747189209,65.71347133523,124.48,65.48725411744,3.94737,17,RTX
05-14-2018,144.94118,165.0,108.0,14.88968,150.0,65.43990632767,65.38729767237,66.09751451892,124.98,65.75029739394,3.94737,17,RTX
05-15-2018,144.94118,165.0,108.0,14.88968,150.0,65.39781940342999,64.95064583338,65.62929748674999,124.55,65.52408017615,3.94737,17,RTX
05-16-2018,144.94118,165.0,108.0,14.88968,150.0,65.77660172159,65.29260209283,65.80290604924,124.78,65.64508008333999,3.94737,17,RTX
05-17-2018,144.94118,165.0,108.0,14.88968,150.0,65.861992414384,65.49694482208,66.142391289632,124.61,65.92547895217601,3.94737,17,RTX
05-18-2018,144.94118,165.0,108.0,14.88968,150.0,65.91489786254401,65.69269498027201,66.348722537456,125.19,66.232330551504,3.94737,17,RTX
05-21-2018,144.94118,165.0,108.0,14.88968,150.0,66.644993047152,66.644993047152,67.893561623728,128.05,67.74542636888,3.94737,17,RTX
05-22-2018,144.94118,165.0,108.0,14.88968,150.0,67.85652781001599,67.52840822052768,68.263899760848,127.87,67.65019656219201,3.94737,17,RTX
05-23-2018,144.94118,165.0,108.0,14.88968,150.0,67.105270446144,66.708479584944,67.57612893476801,127.58,67.496770762528,3.94737,17,RTX
05-24-2018,144.94118,165.0,108.0,14.88968,150.0,67.34863550768,66.97829737056,67.63961547256,127.4,67.40154095584,3.94737,17,RTX
05-25-2018,144.94118,165.0,108.0,14.88968,150.0,67.42799367992001,66.941263556848,67.549676210688,127.03,67.205790797648,3.94737,17,RTX
05-29-2018,144.94118,165.0,108.0,14.88968,150.0,66.75080394347201,65.91489786254401,66.967716280928,125.11,66.190006192976,3.94737,17,RTX
05-30-2018,144.94118,165.0,108.0,14.88968,150.0,66.354013082272,66.269364365216,67.00469718919184,126.2,66.76667557792,3.94737,17,RTX
05-31-2018,144.94118,165.0,108.0,14.88968,150.0,66.544472695648,65.724438249168,66.618540323072,124.82,66.036580393312,3.94737,17,RTX
06-01-2018,144.94118,165.0,108.0,14.88968,150.0,66.629121412704,66.279945454848,66.95184464648,125.81,66.560344330096,3.94737,17,RTX
06-04-2018,144.94118,165.0,108.0,14.88968,150.0,66.87248647424,66.66615522641601,67.311601693968,126.29,66.81429048126401,3.94737,17,RTX
06-05-2018,144.94118,165.0,108.0,14.88968,150.0,66.67673631604801,66.205877827424,67.099979901328,125.95,66.63441195752,3.94737,17,RTX
06-06-2018,144.94118,165.0,108.0,14.88968,150.0,66.962425736112,66.58150650936,67.09468935651199,126.82,67.09468935651199,3.94737,17,RTX
06-07-2018,144.94118,165.0,108.0,14.88968,150.0,67.099979901328,67.09468935651199,67.544385665872,127.58,67.496770762528,3.94737,17,RTX
06-08-2018,144.94118,165.0,108.0,14.88968,150.0,67.152885349488,67.060300815208,67.554966755504,127.61,67.512642396976,3.94737,17,RTX
06-11-2018,144.94118,165.0,108.0,14.88968,150.0,67.48089912808,67.475608583264,68.041696878576,128.17,67.80891290667199,3.94737,17,RTX
06-12-2018,144.94118,165.0,108.0,14.88968,150.0,68.04698742339201,67.37508823176,68.121055050816,127.85,67.63961547256,3.94737,17,RTX
06-13-2018,144.94118,165.0,108.0,14.88968,150.0,67.687230375904,67.105270446144,67.803622361856,126.94,67.158175894304,3.94737,17,RTX
06-14-2018,144.94118,165.0,108.0,14.88968,150.0,67.369797686944,66.81429048126401,67.578774207176,126.94,67.158175894304,3.94737,17,RTX
06-15-2018,145.77778,165.0,108.0,14.87562,150.0,67.174047528752,66.3963374408,67.385669321392,126.91,67.142304259856,3.95,18,RTX
06-18-2018,147.44444,195.0,108.0,18.23678,150.0,66.95184464648,66.703189040128,67.50206130734401,127.49,67.449155859184,3.95,18,RTX
06-19-2018,147.44444,195.0,108.0,18.23678,150.0,67.211081342464,65.98896548996801,67.211081342464,125.05,66.15826292408,3.95,18,RTX
06-20-2018,147.44444,195.0,108.0,18.23678,150.0,66.391046895984,65.954576948664,66.507438881936,125.36,66.322269813376,3.95,18,RTX
06-21-2018,147.44444,195.0,108.0,18.23678,150.0,66.227040006688,65.168931043488,66.227040006688,123.48,65.327647387968,3.95,18,RTX
06-22-2018,147.44444,195.0,108.0,18.23678,150.0,65.877864048832,65.660951711376,66.203232555016,124.87,66.06303311739201,3.95,18,RTX
06-25-2018,147.44444,195.0,108.0,18.23678,150.0,65.49694482208,65.29854939148,66.015418214048,124.61,65.92547895217601,3.95,18,RTX
06-26-2018,147.44444,195.0,108.0,18.23678,150.0,66.126519655184,65.69359437289073,66.835452660528,125.64,66.470405068224,3.95,18,RTX
06-27-2018,147.52632,195.0,108.0,17.75378,150.0,66.867195929424,65.782634242144,67.385669321392,124.36,65.793215331776,4.0,19,RTX
06-28-2018,147.52632,195.0,108.0,17.75378,150.0,65.61862735284801,65.327647387968,66.13710074481601,124.6,65.92018840736,4.0,19,RTX
06-29-2018,147.52632,195.0,108.0,17.75378,150.0,66.057742572576,66.036580393312,66.893648653504,125.03,66.14768183444801,4.0,19,RTX
07-02-2018,147.52632,195.0,108.0,17.75378,150.0,65.53397863579201,65.12660668496,66.152972379264,125.03,66.14768183444801,4.0,19,RTX
07-03-2018,147.78947,195.0,108.0,17.70691,150.0,66.59208759899201,66.004837124416,67.174047528752,124.92,66.089485841472,4.0,19,RTX
07-05-2018,147.78947,195.0,108.0,17.70691,150.0,66.618540323072,65.412296105024,66.618540323072,124.95,66.10535747592,4.0,19,RTX
07-06-2018,147.78947,195.0,108.0,17.70691,150.0,66.05245202776,65.660951711376,66.58150650936,125.4,66.34343199264,4.0,19,RTX
07-09-2018,147.78947,195.0,108.0,17.70691,150.0,66.66615522641601,66.560344330096,67.184628618384,126.68,67.020621729088,4.0,19,RTX
07-10-2018,147.78947,195.0,108.0,17.70691,150.0,67.105270446144,66.954489918888,67.80891290667199,127.06,67.221662432096,4.0,19,RTX
07-11-2018,147.78947,195.0,108.0,17.70691,150.0,66.56563487491199,65.719147704352,66.56563487491199,124.88,66.068323662208,4.0,19,RTX
07-12-2018,148.26316,195.0,108.0,17.87925,150.0,66.639702502336,66.142391289632,67.449155859184,127.35,67.37508823176,4.0,19,RTX
07-13-2018,148.26316,195.0,108.0,17.87925,150.0,67.48089912808,67.34863550768,68.692433890944,129.51,68.517845912016,4.0,19,RTX
07-16-2018,149.44444,195.0,108.0,17.63274,151.0,68.533717546464,68.13163614044801,68.93579895248001,128.98,68.237447036768,4.05,18,RTX
07-17-2018,149.44444,195.0,108.0,17.63274,151.0,68.34325793308801,68.34325793308801,69.3061370896,130.71,69.15271128993601,4.05,18,RTX
07-18-2018,149.44444,195.0,108.0,17.63274,151.0,69.31142763441599,69.263812731072,70.17637880638385,131.69,69.671184681904,4.05,18,RTX
07-19-2018,149.44444,195.0,108.0,17.63274,151.0,69.48601561334401,68.91992731803201,69.59711705448001,130.36,68.96754222137601,4.05,18,RTX
07-20-2018,149.44444,195.0,108.0,17.63274,151.0,68.761210973552,68.7109507978,69.295555999968,130.26,68.914636773216,4.05,18,RTX
07-23-2018,149.44444,195.0,108.0,17.63274,151.0,68.71888661502399,68.17925104379201,68.8432144182,129.37,68.443778284592,4.05,18,RTX
07-24-2018,150.0,195.0,108.0,17.25302,151.0,68.32738629864001,67.87768998928001,71.06788851332801,134.24,71.020273609984,4.05,18,RTX
07-25-2018,150.27778,195.0,108.0,17.23628,151.5,70.660516562496,70.099718812,71.411773926368,134.75,71.2900913956,4.05,18,RTX
07-26-2018,150.83333,195.0,108.0,17.05628,151.5,71.38003065747199,70.967368161824,72.300585455456,135.84,71.866760780544,4.05,18,RTX
07-27-2018,151.0,195.0,111.0,16.64665,151.5,72.2159367384,71.073179058144,72.2159367384,134.53,71.17369940964801,4.05,18,RTX
07-30-2018,151.0,195.0,111.0,16.64665,151.5,71.337706298944,70.3642460528,71.443517195264,133.1,70.41715150096,4.05,18,RTX
07-31-2018,151.0,195.0,111.0,16.64665,151.5,70.930334348112,70.8933005344,71.919666228704,135.74,71.81385533238401,4.05,18,RTX
08-01-2018,151.0,195.0,111.0,16.64665,151.5,71.126084506304,71.126084506304,72.131288021344,134.9,71.36944956784001,4.05,18,RTX
08-02-2018,151.0,195.0,111.0,16.64665,151.5,70.882719444768,70.55735093858401,71.253057581888,134.12,70.956787072192,4.05,18,RTX
08-03-2018,151.0,195.0,111.0,16.64665,151.5,71.274219761152,70.47534749393601,71.274219761152,133.89,70.83510454142399,4.05,18,RTX
08-06-2018,151.0,195.0,111.0,16.64665,151.5,70.724003100288,70.29017842537601,70.956787072192,133.94,70.861557265504,4.05,18,RTX
08-07-2018,151.0,195.0,111.0,16.64665,151.5,70.94620598256,70.72929364510401,71.353577933392,134.49,71.15253723038401,4.05,18,RTX
08-08-2018,151.0,195.0,111.0,16.64665,151.5,71.163118320016,70.94620598256,71.38532120228801,134.71,71.268929216336,4.05,18,RTX
08-09-2018,151.0,195.0,111.0,16.64665,151.5,71.59694299492801,70.91975325848001,72.25826109692801,134.24,71.020273609984,4.05,18,RTX
08-10-2018,151.0,195.0,111.0,16.64665,151.5,70.649935472864,69.98861737086399,70.761036914,133.1,70.41715150096,4.05,18,RTX
08-13-2018,151.0,195.0,111.0,16.64665,151.5,70.385408232064,69.62356977856,70.639354383232,132.18,69.93042137788801,4.05,18,RTX
08-14-2018,151.0,195.0,111.0,16.64665,151.5,70.200239163504,69.824610481568,70.3642460528,132.42,70.057394453472,4.05,18,RTX
08-15-2018,151.0,195.0,111.0,16.64665,151.5,69.8351915712,68.570751360176,69.856353750464,131.75,69.7029279508,4.05,18,RTX
08-16-2018,151.44444,195.0,111.0,16.77373,153.5,70.41564770496299,70.41564770496299,71.053904199003,133.31,70.904977683727,4.05,18,RTX
08-17-2018,151.44444,195.0,111.0,16.77373,153.5,71.123048652524,70.89434007549299,71.69747949716,134.44,71.506002548948,4.05,18,RTX
08-20-2018,151.44444,195.0,111.0,16.77373,153.5,71.78258036303201,71.521958961299,72.03256415653101,135.14,71.878318837138,4.05,18,RTX
08-21-2018,151.44444,195.0,111.0,16.77373,153.5,72.01660774418,72.01660774418,72.585719784699,135.98,72.32509838296599,4.05,18,RTX
08-22-2018,151.44444,195.0,111.0,16.77373,153.5,71.835768404202,70.857108446674,71.851724816553,133.24,70.86774605490801,4.05,18,RTX
08-23-2018,153.82353,195.0,125.0,14.00099,156.0,71.01135376606699,70.31459042674,71.01135376606699,132.62,70.537980199654,4.21053,17,RTX
08-24-2018,153.82353,195.0,125.0,14.00099,156.0,70.532661395537,70.532661395537,70.98475974548201,133.36,70.931571704312,4.21053,17,RTX
08-27-2018,153.82353,195.0,125.0,14.00099,156.0,71.41026407484199,71.341119621321,72.17617186768999,135.36,71.99533252771201,4.21053,17,RTX
08-28-2018,153.82353,195.0,125.0,14.00099,156.0,72.3357359912,71.436858095427,72.516575331178,134.5,71.53791537365,4.21053,17,RTX
08-29-2018,153.82353,195.0,125.0,14.00099,156.0,71.867681228904,71.00071615783301,71.867681228904,133.62,71.069860611354,4.21053,17,RTX
08-30-2018,153.82353,195.0,125.0,14.00099,156.0,70.904977683727,70.31990923085701,71.00603496195,132.59,70.522023787303,4.21053,17,RTX
08-31-2018,153.82353,195.0,125.0,14.00099,156.0,70.272039993804,69.67101512858301,70.506067374952,131.7,70.04865022089,4.21053,17,RTX
09-04-2018,153.82353,195.0,125.0,14.00099,156.0,70.181620323815,69.426350139201,70.181620323815,131.9,70.15502630323,4.21053,17,RTX
09-05-2018,153.82353,195.0,125.0,14.00099,156.0,69.94227413855,69.718884365636,70.70419282831025,132.78,70.623081065526,4.21053,17,RTX
09-06-2018,153.82353,195.0,125.0,14.00099,156.0,70.87838366314199,70.61510285935049,71.585784610703,133.52,71.016672570184,4.21053,17,RTX
09-07-2018,153.82353,195.0,125.0,14.00099,156.0,70.809239209621,69.649739912115,70.883702467259,132.01,70.213533148517,4.21053,17,RTX
09-10-2018,153.82353,195.0,125.0,14.00099,156.0,70.670950302579,70.670950302579,71.404945270725,133.65,71.085817023705,4.21053,17,RTX
09-11-2018,153.82353,195.0,125.0,14.00099,156.0,71.080498219588,70.293315210272,71.2719751678,133.61,71.064541807237,4.21053,17,RTX
09-12-2018,153.82353,195.0,125.0,14.00099,156.0,70.931571704312,70.835833230206,71.53791537365,133.89,71.213468322513,4.21053,17,RTX
09-13-2018,153.82353,195.0,125.0,14.00099,156.0,71.420901683076,71.26133755956599,72.096389805935,135.52,72.080433393584,4.21053,17,RTX
09-14-2018,153.82353,195.0,125.0,14.00099,156.0,72.170853063573,72.170853063573,73.383540402249,137.8,73.29312073226001,4.21053,17,RTX
09-17-2018,153.82353,195.0,125.0,14.00099,156.0,73.303758340494,73.101643784048,73.82500114396001,137.76,73.271845515792,4.21053,17,RTX
09-18-2018,153.82353,195.0,125.0,14.00099,156.0,73.38885920636599,73.112281392282,74.63877817386101,139.58,74.23986786508601,4.21053,17,RTX
09-19-2018,153.82353,195.0,125.0,14.00099,156.0,74.016478092172,74.011159288055,74.925993596179,140.5,74.72919784385,4.21053,17,RTX
09-20-2018,154.47059,195.0,125.0,14.33678,157.0,75.266397059667,74.94195000853,75.851465512537,141.85,75.44723639964499,4.21053,17,RTX
09-21-2018,154.47059,195.0,125.0,14.33678,157.0,76.420577553056,75.415323574943,76.670561346555,142.08,75.569568894336,4.21053,17,RTX
09-24-2018,154.47059,195.0,125.0,14.33678,157.0,75.425961183177,74.38347557624499,76.0588988731,140.34,74.644096977978,4.21053,17,RTX
09-25-2018,154.47059,195.0,125.0,14.33678,157.0,74.564314916223,74.14412939098,74.856849142658,139.71,74.309012318607,4.21053,17,RTX
09-26-2018,154.47059,195.0,125.0,14.33678,157.0,74.25582427743701,73.86223277277901,74.798342297371,139.56,74.229230256852,4.21053,17,RTX
09-27-2018,154.47059,195.0,125.0,14.33678,157.0,74.468576442117,73.766494298673,74.81961751383899,139.68,74.293055906256,4.21053,17,RTX
09-28-2018,154.47059,195.0,125.0,14.33678,157.0,74.277099493905,74.00052167982099,74.479214050351,139.81,74.362200359777,4.21053,17,RTX
10-01-2018,154.47059,195.0,125.0,14.33678,157.0,75.074920111455,74.5988871429835,75.266397059667,140.92,74.95258761676399,4.21053,17,RTX
10-02-2018,155.0,195.0,134.0,13.37249,157.0,74.968544029115,74.777067080903,75.73445182196299,141.45,75.234484234965,4.21053,17,RTX
10-03-2018,155.0,195.0,134.0,13.37249,157.0,75.511062049049,74.88876196736001,75.574887698453,141.02,75.00577565793401,4.21053,17,RTX
10-04-2018,155.0,195.0,134.0,13.37249,157.0,75.04832609086999,74.096260153927,75.500424440815,140.39,74.67069099856299,4.21053,17,RTX
10-05-2018,155.0,195.0,134.0,13.37249,157.0,74.67069099856299,73.72394386573701,74.91535598794499,139.06,73.963290051002,4.21053,17,RTX
10-08-2018,155.0,195.0,134.0,13.37249,157.0,73.947333638651,73.096324979931,74.27178068978799,139.59,74.24518666920301,4.21053,17,RTX
10-09-2018,155.0,195.0,134.0,13.37249,157.0,74.074984937459,72.170853063573,74.436663617415,135.88,72.271910341796,4.21053,17,RTX
10-10-2018,155.0,195.0,134.0,13.37249,157.0,71.920869270074,69.697609149168,71.984694919478,131.12,69.740159582104,4.21053,17,RTX
10-11-2018,155.0,195.0,134.0,13.37249,157.0,69.607189479179,68.351951707567,70.49542976671799,129.37,68.809368861629,4.21053,17,RTX
10-12-2018,155.0,195.0,134.0,13.37249,157.0,69.777391210923,67.87857814115401,70.26140238557,129.63,68.947657768671,4.21053,17,RTX
10-15-2018,155.0,195.0,134.0,13.37249,157.0,69.059352655128,68.70299277928899,69.95291174678401,130.33,69.319974056861,4.21053,17,RTX
10-16-2018,155.0,195.0,134.0,13.37249,157.0,69.612508283296,68.942338964554,70.52734259142,132.51,70.479473354367,4.21053,17,RTX
10-17-2018,155.0,195.0,134.0,13.37249,157.0,70.287996406155,68.899788531618,70.54250118315345,130.07,69.181685149819,4.21053,17,RTX
10-18-2018,154.72222,195.0,134.0,13.0461,154.0,68.93170135631999,68.128561934653,69.55400143800901,128.94,68.580660284598,4.21053,18,RTX
10-19-2018,154.72222,195.0,134.0,13.0461,154.0,68.341314099333,67.862621728803,69.06467145924499,128.68,68.442371377556,4.21053,18,RTX
