 Date,USB Price Target,USB Price Target - High,USB Price Target - Low,USB Price Target - StdDev,USB Price Target - Median,USB Open,USB Low,USB High,USB Close,USB Adj. Close,USB Rating,USB Price Target - #,Ticker
11-20-2014,45.11364,50.0,42.0,2.22553,44.25,34.028433668726,33.989419183896004,34.336648098883,43.91,34.262520577706,3.25926,22,USB
11-21-2014,45.11364,50.0,42.0,2.22553,44.25,34.481001692754,34.227407541359,34.60584804421,43.97,34.309337959502,3.25926,22,USB
11-24-2014,45.11364,50.0,42.0,2.22553,44.25,34.434184310958,34.317140856468,34.715088601734,44.37,34.621453838142,3.25926,22,USB
11-25-2014,45.11364,50.0,42.0,2.22553,44.25,34.668271219938,34.285929268604,34.668271219938,44.01,34.340549547366,3.25926,22,USB
11-26-2014,45.11364,50.0,42.0,2.22553,44.25,34.418578517026,34.301535062536004,34.64486252904,44.38,34.629256735108,3.25926,22,USB
11-28-2014,45.11364,50.0,42.0,2.22553,44.25,34.7228914987,34.441987207924,34.863343644088,44.2,34.488804589720004,3.25926,22,USB
12-01-2014,45.11364,50.0,42.0,2.22553,44.25,34.44979010489,33.966010492998,34.473198795788,43.62,34.036236565692,3.25926,22,USB
12-02-2014,45.11364,50.0,42.0,2.22553,44.25,34.044039462658006,34.044039462658006,34.387366929162,44.07,34.387366929162,3.25926,22,USB
12-03-2014,45.11364,50.0,42.0,2.22553,44.25,34.340549547366,34.293732165570006,34.676074116904,44.32,34.582439353312004,3.25926,22,USB
12-04-2014,45.11364,50.0,42.0,2.22553,44.25,34.457593001856,34.457593001856,34.754103086564,44.53,34.746300189598,3.25926,22,USB
12-05-2014,45.11364,50.0,42.0,2.22553,44.25,34.902358128918,34.902358128918,35.276897183286,45.13,35.214474007558,3.25926,22,USB
12-08-2014,45.11364,50.0,42.0,2.22553,44.25,34.949175510714,34.87894943802,35.518786989232005,45.37,35.401743534742,3.22222,22,USB
12-09-2014,45.11364,50.0,42.0,2.22553,44.25,35.058416068238,34.785314674428,35.315911668116,45.21,35.276897183286,3.22222,22,USB
12-10-2014,45.11364,50.0,42.0,2.22553,44.25,35.261291389354,34.816526262292,35.417349328674,44.64,34.832132056224005,3.22222,22,USB
12-11-2014,45.11364,50.0,42.0,2.22553,44.25,35.019401583408005,34.785314674428,35.30022784521434,44.7,34.87894943802,3.22222,22,USB
12-12-2014,45.11364,50.0,42.0,2.22553,44.25,34.559030662414,34.21570319591,34.824329159258006,43.89,34.246914783774,3.22222,22,USB
12-15-2014,45.11364,50.0,42.0,2.22553,44.25,34.402972723094,33.8263386373066,34.559030662414,43.45,33.90358731727,3.21429,22,USB
12-16-2014,45.11364,50.0,42.0,2.22553,44.25,33.74752937795,33.568062747732,34.317140856468,43.1,33.63048592346,3.21429,22,USB
12-17-2014,45.11364,50.0,42.0,2.22553,44.25,33.895784420304,33.755332274916,34.332746650400004,43.92,34.270323474672004,3.21429,22,USB
12-18-2014,45.11364,50.0,42.0,2.22553,44.25,34.68387701387,34.637059632074,35.38613774081,45.34,35.378334843844,3.21429,22,USB
12-19-2014,45.11364,50.0,42.0,2.22553,44.25,35.331517462048005,35.011598686442,35.534392783164,45.2,35.269094286320005,3.21429,22,USB
12-22-2014,45.29545,50.0,42.0,2.10335,45.0,35.315911668116,35.206671110592,35.612421752824,45.64,35.612421752824,3.21429,22,USB
12-23-2014,45.47727,50.0,42.0,2.15574,45.0,35.784085486076,35.706056516416,35.97135501326,45.91,35.823099970906,3.21429,22,USB
12-24-2014,45.47727,50.0,42.0,2.15574,45.0,35.940143425396,35.596815958892,35.963552116294004,45.75,35.69825361945,3.21429,22,USB
12-26-2014,45.47727,50.0,42.0,2.15574,45.0,35.85431155877,35.678746377035004,35.85431155877,45.74,35.690450722484,3.21429,22,USB
12-29-2014,45.47727,50.0,42.0,2.15574,45.0,35.631613845186,35.576699424905,36.0434719972935,45.66,35.81989185757799,3.21429,22,USB
12-30-2014,45.47727,50.0,42.0,2.15574,45.0,35.741442685748,35.662993513918,35.85127152631,45.56,35.741442685748,3.21429,22,USB
12-31-2014,45.47727,50.0,42.0,2.15574,45.0,35.85127152631,35.255057820401994,35.921875780956995,44.95,35.262902737585,3.21429,22,USB
01-02-2015,45.47727,50.0,42.0,2.15574,45.0,35.639458762369,34.83143229252,35.686528265467,44.83,35.168763731389,3.21429,22,USB
01-05-2015,45.64286,52.0,42.0,2.52201,45.0,34.949106050264994,34.274443172527,35.121694228291,43.75,34.321512675625,3.22222,21,USB
01-06-2015,45.64286,52.0,42.0,2.52201,45.0,34.43918643337,33.6350824221125,34.5176356052,43.17,33.866507479011,3.22222,21,USB
01-07-2015,45.7381,52.0,42.0,2.53367,45.0,34.20383891788,33.842972727462,34.274443172527,43.55,34.164614331965,3.22222,21,USB
01-08-2015,45.93182,52.0,42.0,2.62979,45.0,34.4901783950595,34.3411249685825,34.643154280127995,43.87,34.415651681821,3.21429,22,USB
01-09-2015,46.11364,52.0,42.0,2.55811,45.5,34.423496599004004,33.591935377606,34.54109190757717,42.96,33.701764218168,3.21429,22,USB
01-12-2015,46.1087,52.0,42.0,2.50198,46.0,33.717454052533995,33.29390697382383,33.835127810279,42.56,33.387967530848,3.2069,23,USB
01-13-2015,46.1087,52.0,42.0,2.50198,46.0,33.57624554324,32.768219073391,33.748833721266,42.1,33.02710134043,3.2069,23,USB
01-14-2015,46.1087,52.0,42.0,2.50198,46.0,32.564251226633,31.983727355091,32.71330465311,41.34,32.430887634522,3.2069,23,USB
01-15-2015,46.1087,52.0,42.0,2.50198,46.0,32.344593545509,31.92881293481,32.438732551705,40.94,32.117090947201994,3.2069,23,USB
01-16-2015,46.1087,52.0,42.0,2.50198,46.0,31.968037520725,31.968037520725,32.611320729731,41.52,32.572096143816005,3.2069,23,USB
01-20-2015,46.1087,52.0,42.0,2.50198,46.0,32.68192498437799,31.960192603542,32.697614818744,41.21,32.328903711143,3.2069,23,USB
01-21-2015,46.15217,52.0,42.0,2.491,46.0,32.627010564097,32.438732551705,33.615470129155,42.2,33.10555051226,3.3,23,USB
01-22-2015,46.19565,52.0,42.0,2.58229,46.0,33.380122613664994,33.270293773103,34.156769414782,43.43,34.070475325769,3.3,23,USB
01-23-2015,46.15217,52.0,42.0,2.54283,46.0,34.054785491402995,33.976336319573,34.3489698857655,43.32,33.984181236756,3.3,23,USB
01-26-2015,46.1087,52.0,42.0,2.5193,46.0,33.850817644645,33.686074383801994,34.1685367905565,43.53,34.148924497599,3.3,23,USB
01-27-2015,46.1087,52.0,42.0,2.5193,46.0,33.686074383801994,33.584090460423,33.999871071122,42.98,33.717454052533995,3.3,23,USB
01-28-2015,46.1087,52.0,42.0,2.5193,46.0,33.858662561828,33.019256423247,33.960646485207,42.1,33.02710134043,3.3,23,USB
01-29-2015,46.1087,52.0,42.0,2.5193,46.0,33.042791174795994,32.9486521686,33.489951454227,42.57,33.395812448031,3.3,23,USB
01-30-2015,46.06522,52.0,42.0,2.55506,46.0,32.925117417051,32.815288576489,33.3212857347925,41.91,32.878047913953,3.3,23,USB
02-02-2015,46.06522,52.0,42.0,2.55506,46.0,33.10555051226,32.697614818744,33.560555708874,42.73,33.521331122959,3.3,23,USB
02-03-2015,46.06522,52.0,42.0,2.55506,46.0,33.317363276201,33.317363276201,34.164614331965,43.28,33.952801568024,3.3,23,USB
02-04-2015,46.06522,52.0,42.0,2.55506,46.0,33.842972727462,33.842972727462,34.478411019285,43.58,34.188149083514,3.3,23,USB
02-05-2015,46.06522,52.0,42.0,2.55506,46.0,34.321512675625,34.219528752246,34.627464445762,44.0,34.5176356052,3.3,23,USB
02-06-2015,46.06522,52.0,42.0,2.55506,46.0,34.760828037873,34.705913617592,35.22367815167,44.41,34.839277209703,3.3,23,USB
02-09-2015,46.23913,52.0,42.0,2.74206,46.0,34.588239859847,34.525480522383,34.854967044069,44.17,34.650999197311,3.26667,23,USB
02-10-2015,46.41304,52.0,42.0,2.59033,46.0,34.964795884631,34.713758534775,35.027555222095,44.52,34.925571298716,3.26667,23,USB
02-11-2015,46.41304,52.0,42.0,2.59033,46.0,34.776517872239,34.533325439566,34.847122126886,44.27,34.729448369141004,3.26667,23,USB
02-12-2015,46.41304,52.0,42.0,2.59033,46.0,35.019710304912,34.768672955056,35.419801081245,45.12,35.396266329696,3.26667,23,USB
02-13-2015,46.41304,52.0,42.0,2.59033,46.0,35.396266329696,35.200143400121,35.506095170258,45.07,35.357041743781,3.26667,23,USB
02-17-2015,46.41304,52.0,42.0,2.59033,46.0,35.215833234487,35.043245056461004,35.435490915611,45.07,35.357041743781,3.26667,23,USB
02-18-2015,46.41304,52.0,42.0,2.59033,46.0,35.247212903219,34.878501795618,35.38057649533,44.53,34.933416215899,3.26667,23,USB
02-19-2015,46.41304,52.0,42.0,2.59033,46.0,34.886346712801,34.611774611395994,34.964795884631,44.32,34.768672955056,3.26667,23,USB
02-20-2015,46.41304,52.0,42.0,2.59033,46.0,34.580394942664,34.384272013089,35.027555222095,44.62,35.004020470546,3.26667,23,USB
02-23-2015,46.41304,52.0,42.0,2.59033,46.0,34.862811961252,34.682378866043,34.90988146435,44.48,34.89419162998399,3.26667,23,USB
02-24-2015,46.41304,52.0,42.0,2.59033,46.0,34.941261133082,34.90988146435,35.192298482938,44.72,35.082469642376,3.26667,23,USB
02-25-2015,46.41304,52.0,42.0,2.59033,46.0,35.129539145474,34.996175553362995,35.255057820401994,44.84,35.176608648572,3.26667,23,USB
02-26-2015,46.41304,52.0,42.0,2.59033,46.0,35.14522897984,35.011865387729,35.294282406317,44.93,35.247212903219,3.26667,23,USB
02-27-2015,46.41304,52.0,42.0,2.59033,46.0,35.192298482938,34.98833063618,35.294282406317,44.61,34.996175553362995,3.26667,23,USB
03-02-2015,46.63043,52.0,42.0,2.67117,46.0,34.956950967448,34.870656878435,35.207988317304,44.88,35.207988317304,3.3,23,USB
03-03-2015,46.63043,52.0,42.0,2.67117,46.0,35.011865387729,34.89419162998399,35.1726861899805,44.75,35.106004393925,3.3,23,USB
03-04-2015,46.63043,52.0,42.0,2.67117,46.0,34.917726381533,34.721603451958,34.964795884631,44.41,34.839277209703,3.3,23,USB
03-05-2015,46.63043,52.0,42.0,2.67117,46.0,34.862811961252,34.67453394886,35.004020470546,44.58,34.972640801813995,3.3,23,USB
03-06-2015,46.63043,52.0,42.0,2.67117,46.0,35.019710304912,34.941261133082,35.662993513918,44.67,35.043245056461004,3.3,23,USB
03-09-2015,46.63043,52.0,42.0,2.67117,46.0,35.051089973644,35.027555222095,35.309972240682995,44.89,35.215833234487,3.3,23,USB
03-10-2015,46.63043,52.0,42.0,2.67117,46.0,34.89419162998399,34.290133006893,34.902036547167,43.71,34.290133006893,3.3,23,USB
03-11-2015,46.63043,52.0,42.0,2.67117,46.0,34.399961847455,34.180304166331,34.549015273932,43.75,34.321512675625,3.3,23,USB
03-12-2015,46.63043,52.0,42.0,2.67117,46.0,34.619619528579,34.423496599004004,34.90988146435,44.47,34.886346712801,3.3,23,USB
03-13-2015,46.63043,52.0,42.0,2.67117,46.0,34.878501795618,34.478411019285,34.9404766413637,44.29,34.745138203507,3.3,23,USB
03-16-2015,46.63043,52.0,42.0,2.67117,46.0,34.917726381533,34.807897540971,35.357041743781,44.97,35.278592571950995,3.3,23,USB
03-17-2015,46.63043,52.0,42.0,2.67117,46.0,35.058934890827,34.87591297294761,35.3021273235,44.95,35.262902737585,3.3,23,USB
03-18-2015,46.63043,52.0,42.0,2.67117,46.0,35.058934890827,34.90988146435,35.427645998428,44.85,35.184453565755,3.3,23,USB
03-19-2015,46.63043,52.0,42.0,2.67117,46.0,35.153073897023,34.690223783226,35.153073897023,44.44,34.862811961252,3.3,23,USB
03-20-2015,46.63043,52.0,42.0,2.67117,46.0,34.996175553362995,34.854967044069,35.349196826598,44.86,35.192298482938,3.3,23,USB
03-23-2015,46.63043,52.0,42.0,2.67117,46.0,35.231523068852994,35.066779808010004,35.364886660964,44.71,35.074624725193,3.3,23,USB
03-24-2015,46.63043,52.0,42.0,2.67117,46.0,34.972640801813995,34.67453394886,35.051089973644,44.2,34.67453394886,3.3,23,USB
03-25-2015,46.63043,52.0,42.0,2.67117,46.0,34.619619528579,34.054785491402995,34.682378866043,43.42,34.062630408586,3.3,23,USB
03-26-2015,46.63043,52.0,42.0,2.67117,46.0,33.921421899292,33.521331122959,34.101854994501,43.25,33.929266816475,3.3,23,USB
03-27-2015,46.63043,52.0,42.0,2.67117,46.0,33.97265966962,33.69652332767,33.98843888916,42.86,33.81486747422,3.3,23,USB
03-30-2015,46.63043,52.0,42.0,2.67117,46.0,33.98843888916,33.98054927939,34.73795181731,43.79,34.54860118283,3.3,23,USB
03-31-2015,46.63043,52.0,42.0,2.67117,46.0,34.29613367019,34.19356874318,34.58804923168,43.67,34.45392586559,3.3,23,USB
04-01-2015,46.63043,52.0,42.0,2.67117,46.0,34.35136093858,34.019997328239995,34.40658820697,43.49,34.31191288973,3.3,23,USB
04-02-2015,46.63043,52.0,42.0,2.67117,46.0,34.29613367019,34.22512718226,34.60382845122,43.71,34.48548430467,3.3,23,USB
04-06-2015,46.63043,52.0,42.0,2.67117,46.0,33.933211620769995,33.81486747422,34.35136093858,43.32,34.17778952364,3.3,23,USB
04-07-2015,46.63043,52.0,42.0,2.67117,46.0,34.21723757249,34.071279791745,34.35136093858,43.35,34.20145835295,3.3,23,USB
04-08-2015,46.71739,52.0,42.0,2.68177,46.0,34.21723757249,34.168321991916,34.41447781674,43.43,34.26457523111,3.3,23,USB
04-09-2015,46.71739,52.0,42.0,2.68177,46.0,34.14623108456,34.016052523355,34.390808987430006,43.57,34.37502976789,3.3,23,USB
04-10-2015,46.71739,52.0,42.0,2.68177,46.0,34.3198024995,34.169899913870005,34.52493235352,43.75,34.517042743750004,3.33333,23,USB
04-13-2015,46.71739,52.0,42.0,2.68177,46.0,34.564380402370006,34.44603625582,34.85629596386,44.09,34.78528947593,3.33333,23,USB
04-14-2015,46.71739,52.0,42.0,2.68177,46.0,34.556490792599995,34.17778952364,34.74584142708,43.53,34.343471328810004,3.33333,23,USB
04-15-2015,46.71739,52.0,42.0,2.6655,46.0,34.01210771847,33.95688045008,34.619607670760004,43.43,34.26457523111,3.33333,23,USB
04-16-2015,46.76087,51.0,43.0,2.34923,46.0,34.22512718226,33.546620742040005,34.22512718226,42.94,33.87798435238,3.33333,23,USB
04-17-2015,46.70455,51.0,43.0,2.3868,46.0,33.64918566905,33.23103635124,33.72808176675,42.44,33.48350386388,3.36667,22,USB
04-20-2015,46.70455,51.0,43.0,2.3868,46.0,33.70441293744,33.6097376202,33.866149937725,42.76,33.73597137652,3.36667,22,USB
04-21-2015,46.70455,51.0,43.0,2.3868,46.0,33.8464259133,33.49928308342,33.91743240123,42.5,33.5308415225,3.36667,22,USB
04-22-2015,46.70455,51.0,43.0,2.3868,46.0,33.67285449836,33.34149088802,33.88587396215,42.83,33.79119864491,3.36667,22,USB
04-23-2015,46.70455,51.0,43.0,2.3868,46.0,33.66496488859,33.546620742040005,33.925322011,42.82,33.78330903514,3.36667,22,USB
04-24-2015,46.70455,51.0,43.0,2.3868,46.0,33.66496488859,33.52295191273,33.81486747422,42.74,33.720192156980005,3.36667,22,USB
04-27-2015,46.70455,51.0,43.0,2.3868,46.0,33.79908825468,33.56239996158,33.952935645195,42.56,33.57817918112,3.36667,22,USB
04-28-2015,46.70455,51.0,43.0,2.3868,46.0,33.57817918112,33.4519454248,33.893763571920005,42.87,33.82275708399,3.36667,22,USB
04-29-2015,46.70455,51.0,43.0,2.3868,46.0,33.688633717900004,33.68074410813,34.09889342594,42.98,33.90954279146,3.36667,22,USB
04-30-2015,46.68182,51.0,43.0,2.41936,46.0,33.87798435238,33.601848010430004,34.06733498686,42.87,33.82275708399,3.36667,22,USB
05-01-2015,46.68182,51.0,43.0,2.41936,46.0,33.925322011,33.73597137652,34.07522459663,42.91,33.85431552307,3.36667,22,USB
05-04-2015,46.68182,51.0,43.0,2.41936,46.0,33.98054927939,33.90165318169,34.390808987430006,43.54,34.35136093858,3.36667,22,USB
05-05-2015,46.68182,51.0,43.0,2.41936,46.0,34.20145835295,34.11467264548,34.54860118283,43.25,34.12256225525,3.4,22,USB
05-06-2015,46.68182,51.0,43.0,2.41936,46.0,34.43814664605,33.79119864491,34.43814664605,43.1,34.0042181087,3.4,22,USB
05-07-2015,46.68182,51.0,43.0,2.41936,46.0,33.996328498930005,33.77541942537,34.102838230825,43.1,34.0042181087,3.4,22,USB
05-08-2015,46.68182,51.0,43.0,2.41936,46.0,34.20145835295,34.06733498686,34.619607670760004,43.86,34.60382845122,3.4,22,USB
05-11-2015,46.68182,51.0,43.0,2.41936,46.0,34.532821963290004,34.48548430467,34.69850376846,43.75,34.517042743750004,3.4,22,USB
05-12-2015,46.68182,51.0,43.0,2.41936,46.0,34.3198024995,34.106783035709995,34.67483493915,43.9,34.6353868903,3.4,22,USB
05-13-2015,46.68182,51.0,43.0,2.41936,46.0,34.59593884145,34.49337391444,34.90363362248,44.14,34.82473752478,3.4,22,USB
05-14-2015,46.68182,51.0,43.0,2.41936,46.0,34.99830893972,34.76951025639,35.069315427650004,44.38,35.014088159260005,3.4,22,USB
05-15-2015,46.68182,51.0,43.0,2.41936,46.0,35.0298673788,34.50126352421,35.08509464719,43.93,34.65905571961,3.4,22,USB
05-18-2015,46.68182,51.0,43.0,2.41936,46.0,34.69061415869,34.65116610984,34.93519206156,44.2,34.8720751834,3.4,22,USB
05-19-2015,46.68182,51.0,43.0,2.41936,46.0,35.03775698857,34.93519206156,35.29022450121,44.69,35.25866606213,3.4,22,USB
05-20-2015,46.68182,51.0,43.0,2.41936,46.0,35.187659574200005,34.714282988,35.22710762305,44.09,34.78528947593,3.4,22,USB
05-21-2015,46.68182,51.0,43.0,2.41936,46.0,34.72217259777,34.58015962191,34.797123890585,43.86,34.60382845122,3.4,22,USB
05-22-2015,46.59091,51.0,43.0,2.32885,46.0,34.60382845122,34.35136093858,34.68272454892,43.57,34.37502976789,3.4,22,USB
05-26-2015,46.68182,52.0,43.0,2.49338,46.0,34.35136093858,34.106783035709995,34.3986985972,43.37,34.21723757249,3.4,22,USB
05-27-2015,46.68182,52.0,43.0,2.49338,46.0,34.38291937766,34.28824406042,34.76162064662,43.86,34.60382845122,3.4,22,USB
05-28-2015,46.68182,52.0,43.0,2.49338,46.0,34.517042743750004,34.28824406042,34.57227001214,43.7,34.477594694900006,3.4,22,USB
05-29-2015,46.68182,52.0,43.0,2.49338,46.0,34.52493235352,33.97265966962,34.54071157306,43.11,34.01210771847,3.4,22,USB
06-01-2015,46.82609,52.0,43.0,2.53072,46.0,34.12256225525,33.74386098629,34.23301679203,42.97,33.90165318169,3.4,23,USB
06-02-2015,46.82609,52.0,43.0,2.53072,46.0,33.82275708399,33.688633717900004,34.15412069433,43.13,34.02788693801,3.4,23,USB
06-03-2015,46.82609,52.0,43.0,2.53072,46.0,34.17778952364,34.083114206400005,34.74584142708,43.97,34.69061415869,3.4,23,USB
06-04-2015,46.82609,52.0,43.0,2.53072,46.0,34.54860118283,34.24879601157,34.65905571961,43.49,34.31191288973,3.4,23,USB
06-05-2015,46.82609,52.0,43.0,2.53072,46.0,34.61171806099,34.58015962191,35.100873866730005,43.99,34.706393378230004,3.4,23,USB
06-08-2015,46.82609,52.0,43.0,2.53072,46.0,34.619607670760004,34.430257036280004,34.839727783343,43.66,34.44603625582,3.4,23,USB
06-09-2015,46.82609,52.0,43.0,2.53072,46.0,34.532821963290004,34.390808987430006,35.00619854949,44.07,34.76951025639,3.4,23,USB
06-10-2015,46.82609,52.0,43.0,2.53072,46.0,34.93519206156,34.927302451790005,35.530857599194995,44.81,35.35334137937,3.4,23,USB
06-11-2015,46.82609,52.0,43.0,2.53072,46.0,35.38489981845,35.25077645236,35.59002967247,44.85,35.38489981845,3.4,23,USB
06-12-2015,46.86957,52.0,43.0,2.52474,46.0,35.30600372075,35.1087634765,35.404623842875,44.78,35.32967255006,3.4,23,USB
06-15-2015,46.78261,52.0,43.0,2.51874,46.0,34.96675050064,34.81684791501,35.187659574200005,44.4,35.0298673788,3.4,23,USB
06-16-2015,46.82609,52.0,43.0,2.51348,46.0,34.93519206156,34.927302451790005,35.21921801328,44.59,35.17976996443,3.4,23,USB
06-17-2015,46.82609,52.0,43.0,2.51348,46.0,35.31389333052,35.156101135120004,35.55847123339,44.64,35.21921801328,3.4,23,USB
06-18-2015,46.82609,52.0,43.0,2.51348,46.0,35.27444528167,35.03775698857,35.550581623620005,44.78,35.32967255006,3.3871,23,USB
06-19-2015,46.82609,52.0,43.0,2.51348,46.0,35.17976996443,34.97464011041,35.36123098914,44.64,35.21921801328,3.3871,23,USB
06-22-2015,46.82609,52.0,43.0,2.51348,46.0,35.47168552592,35.36912059891,35.6610361604,44.98,35.487464745459995,3.3871,23,USB
06-23-2015,46.82609,52.0,43.0,2.51348,46.0,35.64525694086,35.47168552592,35.73204264833,45.1,35.5821400627,3.3871,23,USB
06-24-2015,46.82609,52.0,43.0,2.51348,46.0,35.377010208680005,35.2665556719,35.57425045293,44.74,35.29811411098,3.4,23,USB
06-25-2015,46.82609,52.0,43.0,2.51348,46.0,35.3454517696,35.1481326292523,35.53480240408,44.56,35.156101135120004,3.4,23,USB
06-26-2015,46.91304,52.0,43.0,2.48321,46.0,35.334639059281,35.271158908265,35.540949550083,44.51,35.318769021527,3.4,23,USB
06-29-2015,46.91304,52.0,43.0,2.48321,46.0,34.842667888906995,34.430046907303,35.07278343634,43.41,34.44591694505699,3.4,23,USB
06-30-2015,46.91304,52.0,43.0,2.48321,46.0,34.787122756768,34.366566756287,35.064848417463,43.4,34.437981926179994,3.4,23,USB
07-01-2015,47.08696,52.0,43.0,2.33895,47.0,34.850602907784,34.707772567998,35.056913398586,44.15,35.033108341955,3.4,23,USB
07-02-2015,47.13043,52.0,43.0,2.32761,47.0,34.985498228693004,34.493527058319,35.025173323078,43.62,34.61255234147399,3.4,23,USB
07-06-2015,47.13043,52.0,43.0,2.32761,47.0,34.239606454255,34.160256265485,34.636357398105,43.6,34.59668230372,3.4,23,USB
07-07-2015,47.13043,52.0,43.0,2.32761,47.0,34.501462077195995,34.057101020084,34.557007209335,43.47,34.493527058319,3.4,23,USB
07-08-2015,47.26087,52.0,43.0,2.45335,47.0,34.311021624148,33.8388880009665,34.311021624148,42.67,33.858725548159,3.4,23,USB
07-09-2015,47.26087,52.0,43.0,2.45335,47.0,34.350696718533,34.0690035483995,34.469722001688,42.96,34.088841095592,3.4,23,USB
07-10-2015,47.26087,52.0,43.0,2.45335,47.0,34.723642605752,34.326891661902,34.763317700137,43.44,34.469722001688,3.4,23,USB
07-13-2015,47.26087,52.0,43.0,2.45335,47.0,34.707772567998,34.572877247089,34.834732870029995,43.83,34.779187737891,3.4,23,USB
07-14-2015,47.26087,52.0,43.0,2.45335,47.0,34.683967511367,34.541137171581,34.874407964415,43.88,34.818862832276004,3.4,23,USB
07-15-2015,47.47826,52.0,43.0,2.28168,47.0,34.882342983292,34.834732870029995,36.350321475537,45.53,36.128140946981,3.4,23,USB
07-16-2015,47.6087,52.0,44.0,2.1211,47.0,36.405866607676,36.31858140002901,36.707397325002,45.86,36.389996569922,3.4,23,USB
07-17-2015,47.6087,52.0,44.0,2.1211,47.0,36.199556116874,36.128140946981,36.509021853077,45.85,36.382061551045,3.4,23,USB
07-20-2015,47.65217,52.0,44.0,2.11842,47.0,36.469346758692,36.326516418906,36.612177098478,45.84,36.374126532168,3.4,23,USB
07-21-2015,47.65217,52.0,44.0,2.11842,47.0,36.405866607676,36.191621097997,36.524891890831,45.74,36.294776343398,3.4,23,USB
07-22-2015,47.65217,52.0,44.0,2.11842,47.0,36.247166230136,36.207491135751,36.588372041847,45.95,36.461411739815,3.4,23,USB
07-23-2015,47.65217,52.0,44.0,2.11842,47.0,36.429671664306994,36.167816041366,36.65978721174,45.66,36.231296192382,3.4,23,USB
07-24-2015,47.65217,52.0,44.0,2.11842,47.0,36.151946003612,35.90199290898649,36.270971286767,45.28,35.929765475056,3.4,23,USB
07-27-2015,47.69565,52.0,44.0,2.09419,47.0,35.69171490874599,35.46953438019,35.727422493692494,44.8,35.54888456896,3.4,23,USB
07-28-2015,47.69565,52.0,44.0,2.09419,47.0,35.731390003131,35.358444115912,35.763130078639,44.73,35.493339436821,3.4,23,USB
07-29-2015,47.69565,52.0,44.0,2.09419,47.0,35.493339436821,35.453664342436,35.794870154147,45.01,35.715519965377,3.4,23,USB
07-30-2015,47.69565,52.0,44.0,2.09419,47.0,35.54888456896,35.54888456896,35.818675210778,45.06,35.755195059762,3.4,23,USB
07-31-2015,47.73913,52.0,44.0,2.08967,47.0,35.802805173024,35.644104795484,35.929765475056,45.21,35.874220342917,3.4,23,USB
08-03-2015,47.78261,52.0,44.0,2.14591,47.0,35.810740191901,35.540949550083,35.898025399548,45.08,35.771065097515994,3.4,23,USB
08-04-2015,47.78261,52.0,44.0,2.14591,47.0,35.747260040885,35.683779889868994,36.088465852596,45.22,35.882155361794,3.4,23,USB
08-05-2015,47.78261,52.0,44.0,2.14591,47.0,36.128140946981,35.913895437302,36.286841324521,45.43,36.048790758211,3.4,23,USB
08-06-2015,47.82609,52.0,44.0,2.19985,47.0,36.136075965858,35.802805173024,36.268590781103896,45.21,35.874220342917,3.4,23,USB
08-07-2015,47.82609,52.0,44.0,2.19985,47.0,35.882155361794,35.5766571350295,36.096400871473,45.11,35.794870154147,3.4,23,USB
08-10-2015,47.86957,52.0,44.0,2.27088,47.0,36.072595814842,36.056725777088,36.516956871954,46.02,36.516956871954,3.4,23,USB
08-11-2015,47.86957,52.0,44.0,2.27088,47.0,36.10433589035,35.90857897465441,36.278906305644,45.4,36.02498570158,3.4,23,USB
08-12-2015,47.86957,52.0,44.0,2.27088,47.0,35.802805173024,35.120393549602,35.802805173024,44.89,35.620299738853,3.4,23,USB
08-13-2015,47.86957,52.0,44.0,2.27088,47.0,35.683779889868994,35.540949550083,35.850415286286,45.07,35.763130078639,3.4,23,USB
08-14-2015,47.86957,52.0,44.0,2.27088,47.0,35.763130078639,35.7075849465,36.215426154628,45.6,36.18368607912,3.4,23,USB
08-17-2015,47.86957,52.0,44.0,2.27088,47.0,35.94563551280999,35.874220342917,36.389996569922,45.65,36.223361173505,3.4,23,USB
08-18-2015,47.86957,52.0,44.0,2.27088,47.0,36.239231211259,36.1400434752965,36.374126532168,45.75,36.302711362275,3.4,23,USB
08-19-2015,47.83333,52.0,44.0,2.22985,47.0,36.136075965858,35.913895437302,36.350321475537,45.36,35.993245626072,3.3871,24,USB
08-20-2015,47.83333,52.0,44.0,2.22985,47.0,35.612364719976,34.99343324757,35.62823475773,44.1,34.99343324757,3.3871,24,USB
08-21-2015,47.83333,52.0,44.0,2.22985,47.0,34.628422379228,33.930140718051994,34.771252719014,42.78,33.946010755806,3.3871,24,USB
08-24-2015,47.83333,52.0,44.0,2.22985,47.0,31.993996112064,30.7918407521985,33.303274226769,40.75,32.335201923775,3.3871,24,USB
08-25-2015,47.83333,52.0,44.0,2.22985,47.0,33.358819358908,31.517894979444,33.438169547678,39.76,31.549635054951995,3.3871,24,USB
08-26-2015,47.625,52.0,44.0,2.15663,47.0,32.263786753881995,31.8471982628395,32.914458301796,41.41,32.858913169656994,3.3871,24,USB
08-27-2015,47.625,52.0,44.0,2.15663,47.0,33.239794075753,33.104898754844,33.826985472651,42.58,33.787310378266,3.3871,24,USB
08-28-2015,47.64,52.0,44.0,2.11433,47.0,33.668285095111,33.533389774202,33.914270680298,42.59,33.795245397143,3.45161,25,USB
08-31-2015,47.64,52.0,44.0,2.11433,47.0,33.56512984971,33.485779660940004,33.78135911410825,42.35,33.604804944095,3.45161,25,USB
