 Date,COP Price Target,COP Price Target - High,COP Price Target - Low,COP Price Target - StdDev,COP Price Target - Median,COP Open,COP Low,COP High,COP Close,COP Adj. Close,COP Rating,COP Price Target - #,Ticker
09-19-2014,91.84211,108.0,75.0,8.16451,91.0,61.59298237714799,61.478155788078,62.0063580978,80.56,61.669533436528,3.86957,19,COP
09-22-2014,91.84211,108.0,75.0,8.16451,91.0,61.493465999954,60.789196253658,61.493465999954,79.68,60.995884113984005,3.86957,19,COP
09-23-2014,92.10526,108.0,80.0,7.68385,91.0,60.888712630852005,60.368165427068,61.118365808992,78.91,60.406440956758,3.86957,19,COP
09-24-2014,92.10526,108.0,80.0,7.68385,91.0,60.36051032112999,59.395966972942,60.536577757704,78.72,60.26099394393599,3.86957,19,COP
09-25-2014,92.10526,108.0,80.0,7.68385,91.0,60.24568373206,59.38065676106599,60.24568373206,77.57,59.38065676106599,3.86957,19,COP
09-26-2014,92.10526,108.0,80.0,7.68385,91.0,59.40362207887999,59.036176993856,60.069616295486,78.12,59.801687587656,3.86957,19,COP
09-29-2014,92.10526,108.0,80.0,7.68385,91.0,59.3270710195,58.775903391964,59.67155078671,77.84,59.587344621392,3.86957,19,COP
09-30-2014,92.10526,108.0,80.0,7.68385,91.0,59.18927911261599,58.117564281296,59.434242502632,76.52,58.57687063757599,3.86957,19,COP
10-01-2014,92.10526,108.0,80.0,7.68385,91.0,58.38549298912599,57.09178008560399,58.57687063757599,75.0,57.413294535,3.86957,19,COP
10-02-2014,92.10526,108.0,80.0,7.68385,91.0,57.084124979666,56.165588818165375,57.51281091219399,74.69,57.175986250922,3.86957,19,COP
10-03-2014,92.0,108.0,78.0,7.86063,91.0,57.37501900531,56.731990106518,57.543431335946,74.77,57.237227098426,3.95652,19,COP
10-06-2014,92.0,108.0,78.0,7.86063,91.0,57.612327289388,56.8935128418098,57.97977237441199,74.96,57.382674111248,3.95652,19,COP
10-07-2014,92.0,108.0,78.0,7.86063,91.0,57.122400509356,56.563577775882,57.673568136892,73.91,56.578887987758,3.95652,19,COP
10-08-2014,92.0,108.0,78.0,7.86063,91.0,56.402820551184,55.62199974550799,57.130055615294,74.53,57.053504555914,3.95652,19,COP
10-09-2014,92.0,108.0,78.0,7.86063,91.0,56.782925600375,55.1981060295,56.87561821820326,71.44,55.2290293382,3.95652,19,COP
10-10-2014,91.63158,108.0,78.0,8.19634,91.0,55.1981060295,54.046212780425,55.584647388250005,70.36,54.3941000033,3.95652,19,COP
10-13-2014,91.63158,108.0,78.0,8.19634,91.0,54.2085601511,52.56962479,54.59510150985,68.07,52.623740580225,3.95652,19,COP
10-14-2014,91.63158,108.0,78.0,8.19634,91.0,52.778357123725,50.953881910425,53.048936074850005,66.2,51.178075898500005,3.95652,19,COP
10-15-2014,90.94737,108.0,75.0,8.94117,91.0,49.314946549325,49.1371375243,51.294038306125,66.25,51.21673003437501,3.95652,19,COP
10-16-2014,90.94737,108.0,75.0,8.94117,91.0,50.21945332879999,50.165337538575,52.082582677975005,66.93,51.742426282275005,3.95652,19,COP
10-17-2014,90.36842,108.0,75.0,8.75521,90.0,52.51550899977501,52.18308343125,54.13125187935,68.08,52.6314714074,3.95652,19,COP
10-20-2014,90.10526,108.0,75.0,8.83709,90.0,52.708779679150005,52.051659369275,53.3117841988,68.83,53.211283445525,3.95652,19,COP
10-21-2014,89.0,108.0,75.0,8.9325,88.0,54.169906015225,53.84521127387501,54.76517970770001,70.59,54.571909028325,3.95652,19,COP
10-22-2014,88.84211,108.0,75.0,8.86901,88.0,54.8888729425,53.63647894015,55.236760165375,69.44,53.6828639032,4.0,19,COP
10-23-2014,88.15789,108.0,75.0,8.79152,87.0,54.72652557182501,53.88386540975,54.8231609115125,70.0,54.115790225,4.0,19,COP
10-24-2014,88.15789,108.0,75.0,8.79152,87.0,54.108059397825,53.427746606425,54.316791731550005,70.07,54.169906015225,4.0,19,COP
10-27-2014,88.15789,108.0,75.0,8.79152,87.0,53.35816916185,52.770626296550006,53.47026615588751,68.83,53.211283445525,4.0,19,COP
10-28-2014,88.15789,108.0,75.0,8.79152,87.0,53.4045541249,53.103051865075,54.33217607762825,70.22,54.28586842285,4.0,19,COP
10-29-2014,88.15789,108.0,75.0,8.79152,87.0,55.592378215425,54.278137595675,55.777918067625,70.75,54.69560226312501,4.0,19,COP
10-30-2014,88.0,108.0,75.0,8.76596,87.0,53.628748112975,53.535978186875,55.592378215425,71.35,55.159451893625,4.0,19,COP
10-31-2014,87.73684,108.0,75.0,8.31512,87.0,55.344991745825006,54.169906015225,55.8474955122,72.15,55.777918067625,4.0,19,COP
11-03-2014,87.73684,108.0,75.0,8.31512,87.0,55.86295716655,54.479139102225,56.102612808975,70.56,54.5487165468,4.0,19,COP
11-04-2014,87.73684,108.0,75.0,8.31512,87.0,53.49732405100001,52.731972160675,53.9920969902,68.77,53.164898482475,4.1304300000000005,19,COP
11-05-2014,87.5,108.0,75.0,8.48037,86.5,54.077136089125005,53.32724585315,54.309060904375,69.88,54.0230202989,4.09091,18,COP
11-06-2014,87.5,108.0,75.0,8.48037,86.5,53.8993270641,53.721518039075,55.159451893625,71.32,55.1362594121,4.09091,18,COP
11-07-2014,87.5,108.0,75.0,8.48037,86.5,55.2290293382,55.1981060295,55.901611302425,72.16,55.7856488948,4.09091,18,COP
11-10-2014,87.5,108.0,75.0,8.48037,86.5,56.29588348834999,55.24449099255,56.60511657535,71.6,55.352722573,4.09091,18,COP
11-11-2014,87.5,108.0,75.0,8.48037,86.5,55.2908759556,54.942988732725,55.62330152412501,71.75,55.468684980625,4.09091,18,COP
11-12-2014,87.5,108.0,75.0,8.48037,86.5,55.1671827208,54.9561311389225,55.5691857339,71.2,55.043489486000006,4.09091,18,COP
11-13-2014,87.5,108.0,75.0,8.48037,86.5,54.718794744650005,53.76017217495001,54.887326777065006,70.35,54.386369176124994,4.09091,18,COP
11-14-2014,87.5,108.0,75.0,8.48037,86.5,54.556447373975,54.494600756575,55.24449099255,71.41,55.205836856675,4.09091,18,COP
11-17-2014,87.5,108.0,75.0,8.48037,86.5,54.912065424025,54.587370682675,55.484146634975,71.42,55.21356768385,4.09091,18,COP
11-18-2014,87.5,108.0,75.0,8.48037,86.5,55.298606782775,54.942988732725,55.777918067625,71.67,55.406838363225,4.09091,18,COP
11-19-2014,87.5,108.0,75.0,8.48037,86.5,55.9402654383,55.1362594121,56.03303536440001,72.13,55.762456413275,4.09091,18,COP
11-20-2014,87.5,108.0,75.0,8.48037,86.5,55.762456413275,55.762456413275,56.62830905687501,73.21,56.59738574817499,4.09091,18,COP
11-21-2014,87.5,108.0,75.0,8.48037,86.5,57.571469972225,56.5703278530625,57.7338173429,73.64,56.9298113167,4.09091,18,COP
11-24-2014,87.94118,108.0,75.0,8.52312,87.0,56.8679646993,56.17219025355,57.04577372432501,73.33,56.690155674275,4.04762,17,COP
11-25-2014,87.76471,108.0,75.0,8.61278,87.0,57.13081282325,55.32953009147499,57.138543650425,71.73,55.453223326275,4.04762,17,COP
11-26-2014,87.17647,108.0,75.0,8.43826,86.0,55.468684980625,54.540985719625,55.468684980625,70.83,54.757448880525,4.04762,17,COP
11-28-2014,86.82353,108.0,75.0,8.5215,85.0,52.33769997475,50.75288040387501,52.67785637045,66.07,51.077575145225,4.04762,17,COP
12-01-2014,85.64706,108.0,75.0,7.98485,83.0,50.96934356477501,50.55960972450001,52.49231651825001,67.77,52.391815764975,4.04762,17,COP
12-02-2014,84.70588,108.0,65.0,8.66205,83.0,52.051659369275,51.9820819247,53.79109548365,69.21,53.505054878175,4.04762,17,COP
12-03-2014,84.70588,108.0,65.0,8.66205,83.0,53.85294210105,53.5591706684,55.05895114035,70.8,54.734256399,4.04762,17,COP
12-04-2014,84.35294,108.0,65.0,9.042,83.0,54.2394834598,53.09532103790001,54.44821579352501,69.31,53.582363149925,4.04762,17,COP
12-05-2014,83.94118,108.0,65.0,9.07142,82.0,53.628748112975,52.15602553613751,53.628748112975,67.85,52.45366238237499,4.04762,17,COP
12-08-2014,84.27778,108.0,65.0,9.17003,82.5,51.781080418150005,50.1576067114,51.897042825775,65.03,50.273569119025005,4.09091,18,COP
12-09-2014,83.38889,108.0,62.0,9.51104,82.0,49.747872871125,48.990251807975,51.21673003437501,64.96,50.21945332879999,4.09091,18,COP
12-10-2014,83.22222,108.0,62.0,9.54263,81.5,49.407716475425,48.572787140525,49.59325632762501,63.54,49.12167586995,4.09091,18,COP
12-11-2014,83.22222,108.0,62.0,9.54263,81.5,48.93613601775,48.93613601775,50.598263860375006,63.61,49.175791660175,4.09091,18,COP
12-12-2014,83.22222,108.0,62.0,9.54263,81.5,48.464555560075,48.170784127425,49.314946549325,62.45,48.27901570787501,4.09091,18,COP
12-15-2014,82.94444,108.0,62.0,9.70379,81.5,48.9206743634,47.54458712625,49.09075256125,61.69,47.691472842575,4.09091,18,COP
12-16-2014,81.5,108.0,62.0,10.19395,80.0,47.4982021632,47.034352532700005,50.234914983150006,63.22,48.87428940035,4.09091,18,COP
12-17-2014,81.16667,108.0,62.0,9.97358,80.0,49.58552550045,49.48502474717501,52.314507493225,66.94,51.75015710945,4.09091,18,COP
12-18-2014,80.27778,108.0,62.0,10.28918,79.5,53.51278570535,51.53369394855,53.9920969902,69.75,53.922519545625,4.09091,18,COP
12-19-2014,80.27778,108.0,62.0,10.28918,79.5,53.829749619525,53.056666902025,54.8888729425,70.98,54.87341128815,4.09091,18,COP
12-22-2014,80.27778,108.0,62.0,10.28918,79.5,54.1776368424,52.948435321575,54.463677447875,69.52,53.7447105206,4.09091,18,COP
12-23-2014,80.27778,108.0,62.0,10.28918,79.5,54.36317669459999,53.9611736815,55.174913547975,71.05,54.927527078375,4.09091,18,COP
12-24-2014,80.27778,108.0,62.0,10.28918,79.5,54.53325489245,53.29578138654775,54.602832337025,70.13,54.216290978275,4.09091,18,COP
12-26-2014,80.27778,108.0,62.0,10.28918,79.5,54.540985719625,53.7447105206,54.7266801883685,69.88,54.0230202989,4.09091,18,COP
12-29-2014,80.27778,108.0,62.0,10.28918,79.5,54.463677447875,53.767903002125,54.64434687895475,70.11,54.200829323925,4.09091,18,COP
12-30-2014,80.27778,108.0,62.0,10.28918,79.5,53.814287965175,53.551439841225,54.2704067685,69.93,54.06167443477501,4.09091,18,COP
12-31-2014,80.27778,108.0,62.0,10.28918,79.5,53.60555563145,53.110782692250005,53.922519545625,69.06,53.38909247055,4.09091,18,COP
01-02-2015,80.27778,108.0,62.0,10.28918,79.5,52.95616614875,52.747433815025005,53.713787211900005,68.92,53.2808608901,4.09091,18,COP
01-05-2015,80.27778,108.0,62.0,10.28918,79.5,52.345430801925,50.58280220602501,52.55416313565001,65.64,50.7451495767,4.09091,18,COP
01-06-2015,79.72222,108.0,62.0,9.73428,79.5,50.474570625575005,48.6114412764,51.48730898549999,62.93,48.650095412275,4.09091,18,COP
01-07-2015,79.72222,108.0,62.0,9.73428,79.5,49.48502474717501,48.588248794875,49.65510294502501,63.35,48.974790153625,4.09091,18,COP
01-08-2015,79.05556,108.0,62.0,9.27046,79.5,50.134414229875,49.39998564825,50.629187169075,64.93,50.196260847275006,4.09091,18,COP
01-09-2015,79.05556,108.0,62.0,9.27046,79.5,50.20399167445,49.48502474717501,50.513224761450005,64.92,50.1885300201,4.09091,18,COP
01-12-2015,79.05556,108.0,62.0,9.27046,79.5,49.59325632762501,48.402708942675,49.686026253725,63.07,48.758326992725,4.09091,18,COP
01-13-2015,78.31579,108.0,62.0,9.42032,79.0,48.851096918825,47.552317953425,49.345869858025,62.44,48.2712848807,4.0,19,COP
01-14-2015,76.78947,85.0,62.0,6.32937,79.0,47.79197359585,47.042083359875,48.53413300465,62.62,48.41043976985,4.0,19,COP
01-15-2015,76.21053,85.0,62.0,6.79457,79.0,49.175791660175,47.45181720015,49.376793166725,61.41,47.475009681675,4.0,19,COP
01-16-2015,75.68421,85.0,62.0,6.47304,75.0,47.737857805625,47.5291254719,49.0752909069,63.08,48.7660578199,4.0,19,COP
01-20-2015,75.68421,85.0,62.0,6.47304,75.0,48.557325486175,47.74674825687625,48.9206743634,63.19,48.851096918825,4.0,19,COP
01-21-2015,75.47368,85.0,62.0,6.39382,75.0,49.392254821075,48.882020227525,50.08029843965,64.54,49.894758587450006,4.08696,19,COP
01-22-2015,75.21053,85.0,62.0,6.30438,75.0,50.32768490925,49.47729392,50.69876461365,65.3,50.48230145275,4.08696,19,COP
01-23-2015,75.21053,85.0,62.0,6.30438,75.0,50.520955588625,49.9720668592,50.799265366925,64.65,49.97979768637501,4.08696,19,COP
01-26-2015,74.68421,85.0,62.0,6.70469,75.0,50.165337538575,49.392254821075,51.023459355,65.82,50.88430446584999,4.08696,19,COP
01-27-2015,74.36842,85.0,62.0,7.05027,75.0,50.474570625575005,50.29289618696251,51.139421762625005,65.54,50.66784130495001,4.08696,19,COP
01-28-2015,74.36842,85.0,62.0,7.05027,75.0,50.45137814405,48.31766984375,50.598263860375006,62.58,48.37951646115,4.08696,19,COP
01-29-2015,74.36842,85.0,62.0,7.05027,75.0,48.84336609165,46.8805090719175,49.15259917865,62.82,48.56505631335,4.08696,19,COP
01-30-2015,73.57895,85.0,62.0,6.83117,74.0,48.108937510025,47.27408548339675,49.330408203675006,62.98,48.68874954815,4.08696,19,COP
02-02-2015,73.36842,85.0,62.0,6.93739,74.0,49.840642797225,49.021175116675,50.85338115715,65.77,50.845650329975,4.08696,19,COP
02-03-2015,73.0,85.0,62.0,6.48074,74.0,51.742426282275005,51.419509631175245,52.5387014813,67.74,52.36862328345,4.08696,19,COP
02-04-2015,73.0,85.0,62.0,6.48074,74.0,51.502770639850006,50.4359164897,51.53369394855,65.87,50.92295860172501,4.08696,19,COP
02-05-2015,72.33333,85.0,62.0,5.99073,73.5,51.81200372685,51.24765334307501,52.252660875825,67.57,52.237199221475,4.04545,18,COP
02-06-2015,72.33333,85.0,62.0,5.99073,73.5,52.7551646422,51.93569696165001,52.86339622265,67.49,52.175352604075,4.04545,18,COP
02-09-2015,72.33333,85.0,62.0,5.99073,73.5,52.546432308475,52.2913150117,53.041205247675,67.85,52.45366238237499,4.04545,18,COP
02-10-2015,72.33333,85.0,62.0,5.99073,73.5,52.46139320955,51.41000071375,52.654663888925,67.99,52.561893962825,4.04545,18,COP
02-11-2015,72.33333,85.0,62.0,5.99073,73.5,51.974351097525,51.641925529,52.932973667225,67.88,52.4768548639,4.04545,18,COP
02-12-2015,72.33333,85.0,62.0,5.99073,73.5,53.32867573925599,52.844153773278,53.80538283481499,68.04,53.172378330876,4.04545,18,COP
02-13-2015,72.33333,85.0,62.0,5.99073,73.5,53.789753093977,53.68815977853,54.790056507609,69.88,54.61031448797199,4.04545,18,COP
02-17-2015,72.33333,85.0,62.0,5.99073,73.5,54.03982894738501,53.547492110988,54.68064832174299,69.47,54.289904800793,4.04545,18,COP
02-18-2015,72.33333,85.0,62.0,5.99073,73.5,53.164563460457,52.836338902859,53.969495113614,67.73,52.930117347887,4.04545,18,COP
02-19-2015,72.61111,85.0,62.0,6.21949,73.5,51.625033987914,51.124882281098,53.02389579291499,67.42,52.687856364898,4.04545,18,COP
02-20-2015,72.61111,85.0,62.0,6.21949,73.5,52.50811434526099,51.836035489226994,52.687856364898,67.38,52.656596883222,4.04545,18,COP
02-23-2015,72.61111,85.0,62.0,6.21949,73.5,52.109555953892006,51.976703156769,52.781634809926,66.92,52.297112843948,4.04545,18,COP
02-24-2015,72.61111,85.0,62.0,6.21949,73.5,52.726930716993,52.172074917244,52.734745587412,67.09,52.429965641071,4.04545,18,COP
02-25-2015,72.61111,85.0,62.0,6.21949,73.5,52.726930716993,52.328372325624,53.016080922496,67.53,52.773819939507,4.04545,18,COP
02-26-2015,72.33333,80.0,62.0,5.75423,73.5,52.273668232690994,51.257735078221,52.273668232690994,65.85,51.46092170911499,4.04545,18,COP
02-27-2015,72.33333,80.0,62.0,5.75423,73.5,51.5781447654,50.898251038947,51.655199387731344,65.2,50.95295513188,4.04545,18,COP
03-02-2015,72.33333,80.0,62.0,5.75423,73.5,51.077993058584,49.882317884477,51.077993058584,64.4,50.32776549836,4.04545,18,COP
03-03-2015,72.33333,80.0,62.0,5.75423,73.5,50.296506016684,50.226172182913,51.007659224813,64.78,50.624730574282,4.04545,18,COP
03-04-2015,72.33333,80.0,62.0,5.75423,73.5,50.632545444701,49.757279957773,50.632545444701,64.25,50.210542442075,4.04545,18,COP
03-05-2015,73.05556,85.0,62.0,6.44181,74.5,50.022985552019,49.49157436352699,50.077689644952,63.33,49.49157436352699,4.04545,18,COP
03-06-2015,72.70588,85.0,62.0,6.46042,74.0,49.2336836397,48.975792915873,49.765094828192,62.79,49.069571360900994,4.04762,17,COP
03-09-2015,72.27778,85.0,62.0,6.52181,73.5,49.053941620063,48.428751986543,49.499389233946,61.97,48.428751986543,4.0,18,COP
03-10-2015,72.27778,85.0,62.0,6.52181,73.5,47.662894685481,47.428448572911,48.23338022606799,60.87,47.56911624045299,4.0,18,COP
03-11-2015,72.27778,85.0,62.0,6.52181,73.5,47.631635203805,47.5237899920228,48.35060328235299,61.3,47.90515566847,4.0,18,COP
03-12-2015,72.27778,85.0,62.0,6.52181,73.5,48.123972040202,47.920785409308,48.381862764029,61.36,47.952044890984,4.0,18,COP
03-13-2015,71.89474,85.0,62.0,6.55258,73.0,47.483152665844,47.334670127883,48.29589918942,61.64,48.170861262716,3.95652,19,COP
03-16-2015,71.89474,85.0,62.0,6.55258,73.0,47.834821834699,47.5394197328608,48.811680637074,62.4,48.76479141456,3.95652,19,COP
03-17-2015,72.5,85.0,62.0,6.91014,73.5,48.460011468218994,47.967674631822,48.8312178131215,62.01,48.460011468218994,3.95652,20,COP
03-18-2015,72.5,85.0,62.0,6.91014,73.5,48.092712558526,48.069267947269,50.257431664589,63.64,49.733835346516,3.95652,20,COP
03-19-2015,72.5,85.0,62.0,6.91014,73.5,49.061756490482,48.799958331445495,49.475944622689,62.76,49.046126749644,3.95652,20,COP
03-20-2015,72.5,85.0,62.0,6.91014,73.5,49.350906695985,49.2336836397,50.108949126628,63.84,49.890132754896,3.95652,20,COP
03-23-2015,72.5,85.0,62.0,6.91014,73.5,50.0151706816,49.397795918499,50.155838349142,63.23,49.413425659336994,3.95652,20,COP
03-24-2015,72.5,85.0,62.0,6.91014,73.5,49.585352808555,48.86247729479749,49.718205605678,62.55,48.88201447084499,3.95652,20,COP
03-25-2015,72.5,85.0,62.0,6.91014,73.5,49.405610788918,48.967978045454,49.62442716065,63.05,49.272757991795,3.95652,20,COP
03-26-2015,72.5,85.0,62.0,6.91014,73.5,49.976096329505,49.17124282505218,50.124578867466,63.24,49.421240529756,3.95652,20,COP
03-27-2015,72.5,85.0,62.0,6.91014,73.5,49.202424158024,48.81207138059495,49.304017473471,62.93,49.178979546767,3.95652,20,COP
03-30-2015,72.5,85.0,62.0,6.91014,73.5,49.60879741981199,49.54627845646,50.132393737885,64.0,50.0151706816,3.95652,20,COP
03-31-2015,72.5,85.0,62.0,6.91014,73.5,49.429055400175,48.639753487856,49.600982549393,62.26,48.65538322869399,3.95652,20,COP
04-01-2015,72.5,85.0,62.0,6.91014,73.5,49.007052397549,48.952504602024376,49.616612290231,63.02,49.249313380538,3.95652,20,COP
04-02-2015,72.5,85.0,62.0,6.91014,73.5,49.007052397549,48.897644211682994,49.55409332687899,63.18,49.374351307242,3.95652,20,COP
04-06-2015,72.25,85.0,62.0,6.94172,72.0,49.561908197298,49.54627845646,51.484366320372,65.39,51.101437669841,3.95652,20,COP
04-07-2015,72.4,85.0,62.0,6.79264,72.0,50.999844354394,50.85136181643299,51.609404247076,65.79,51.414032486601,3.95652,20,COP
04-08-2015,72.4,85.0,62.0,6.79264,72.0,51.63284885833299,50.64036031511999,51.757886785037,64.81,50.648175185539,3.95652,20,COP
04-09-2015,72.75,85.0,62.0,6.65489,72.0,50.81228746433799,50.687249537634,52.71911584657399,67.0,52.3596318073,3.95652,20,COP
04-10-2015,73.15,85.0,65.0,6.22314,72.0,52.640967142384,51.8790172765315,52.67222662406,66.53,51.992332897607,3.95652,20,COP
04-13-2015,74.10526,85.0,65.0,6.488,73.0,52.28148310311,51.836035489226994,52.687856364898,66.34,51.843850359646,4.0,19,COP
04-14-2015,74.10526,85.0,65.0,6.488,73.0,52.21896413975799,52.156445176406,53.570936722244994,68.36,53.422454184284,4.0,19,COP
04-15-2015,74.10526,85.0,65.0,6.488,73.0,53.852272057329,53.53186237015,54.438387338754,69.4,54.23520070786,4.0,19,COP
04-16-2015,74.10526,85.0,65.0,6.488,73.0,53.914791020680994,53.305231127998994,54.485276561268,69.01,53.930420761519,4.0,19,COP
04-17-2015,74.10526,85.0,65.0,6.488,73.0,53.602196203921,52.500377623546186,53.602196203921,67.69,52.898857866211,4.0,19,COP
04-20-2015,74.63158,85.0,65.0,6.53904,75.0,53.211452682971,53.180193201295,54.117977651575,68.61,53.617825944759,4.0,19,COP
04-21-2015,74.4,85.0,65.0,6.45291,74.0,53.617825944759,52.86752023583081,53.914791020680994,68.02,53.15674859003799,3.95652,20,COP
04-22-2015,74.4,85.0,65.0,6.45291,74.0,53.102044497105,52.461225122747,53.250527035066,67.88,53.04734040417199,3.95652,20,COP
04-23-2015,74.4,85.0,65.0,6.45291,74.0,53.344305480094,53.14979335536509,53.82882744607199,68.26,53.344305480094,3.95652,20,COP
04-24-2015,74.4,85.0,65.0,6.45291,74.0,53.02389579291499,52.383076418557,53.039525533753,67.51,52.758190198669,3.95652,20,COP
04-27-2015,74.4,85.0,65.0,6.45291,74.0,52.969191699982,52.3596318073,53.117674237943,67.06,52.406521029814,3.86957,20,COP
04-28-2015,74.4,85.0,65.0,6.45291,74.0,52.51592921568,52.367446677719,52.953561959144,67.74,52.937932218306,3.86957,20,COP
04-29-2015,74.4,85.0,65.0,6.45291,74.0,52.687856364898,52.531558956518,53.383379832189,68.06,53.188008071714,3.86957,20,COP
04-30-2015,74.4,85.0,65.0,6.45291,74.0,53.93823563193799,52.875413254954,53.946050502357,67.92,53.078599885848,3.86957,20,COP
05-01-2015,74.5,85.0,65.0,6.35216,74.0,52.937932218306,52.336187196043,53.125489108362,67.44,52.703486105736,3.95652,20,COP
05-04-2015,74.5,85.0,65.0,6.35216,74.0,52.68004149447899,52.1275301558557,52.844153773278,67.02,52.37526154813799,3.95652,20,COP
05-05-2015,74.5,85.0,65.0,6.35216,74.0,52.703486105736,52.344002066462,53.422454184284,67.2,52.51592921568,3.95652,20,COP
05-06-2015,74.5,85.0,65.0,6.35216,74.0,53.109859367524,52.195519528501,53.273971646323,67.23,52.539373826937,3.95652,20,COP
05-07-2015,74.5,85.0,65.0,6.35216,74.0,52.773819939507,51.65629346958999,52.773819939507,66.62,52.062666731378,3.95652,20,COP
05-08-2015,74.5,85.0,65.0,6.35216,74.0,52.469039993166,51.859480100484,52.64878201280301,67.17,52.492484604423,3.95652,20,COP
05-11-2015,74.5,85.0,65.0,6.35216,74.0,52.453410252328,50.882621298108994,52.51592921568,65.28,51.015474095232,3.95652,20,COP
05-12-2015,74.5,85.0,65.0,6.35216,74.0,51.023288965651005,50.835732075595,51.304624300735,65.4,51.10925254026,3.95652,20,COP
05-13-2015,74.5,85.0,65.0,6.35216,74.0,51.42184735701999,50.913880779785,51.601589376657,65.39,51.101437669841,3.95652,20,COP
05-14-2015,74.5,85.0,65.0,6.35216,74.0,51.218660726126,51.054548447326994,51.664108340008994,65.42,51.124882281098,3.95652,20,COP
05-15-2015,74.5,85.0,65.0,6.35216,74.0,50.992029483975,50.843546946014,51.625033987914,65.76,51.390587875344,3.95652,20,COP
05-18-2015,74.75,85.0,64.0,6.49519,75.0,51.382773004925,50.937325391042,51.750071914618,66.04,51.609404247076,3.95652,20,COP
05-19-2015,74.75,85.0,64.0,6.49519,75.0,51.382773004925,50.882621298108994,51.382773004925,65.12,50.890436168528,3.95652,20,COP
05-20-2015,74.75,85.0,64.0,6.49519,75.0,51.1749610498,50.67704250985601,51.33303042756,64.78,51.198671456464005,3.95652,20,COP
05-21-2015,74.75,85.0,64.0,6.49519,75.0,51.475292867544,51.269802676456,51.965307938600006,65.58,51.830948967504,3.95652,20,COP
05-22-2015,74.75,85.0,64.0,6.49519,75.0,51.40416164755201,51.29351308312,51.894176718608,65.11,51.459485929768,3.95652,20,COP
05-26-2015,74.75,85.0,64.0,6.49519,75.0,51.032698609816,50.1870274388,51.230285332016,63.84,50.455745380992006,3.95652,20,COP
05-27-2015,74.75,85.0,64.0,6.49519,75.0,50.534780069872,50.341145082116,51.364644303112,63.82,50.439938443216,3.95652,20,COP
05-28-2015,74.75,85.0,64.0,6.49519,75.0,50.210737845464,49.878792152168,50.54268353876,63.86,50.471552318768005,3.95652,20,COP
05-29-2015,74.75,85.0,64.0,6.49519,75.0,50.34509681656,50.139606625472,50.645428634304,63.68,50.329289878784,3.95652,20,COP
06-01-2015,74.75,85.0,64.0,6.49519,75.0,50.945760452048,49.981537247712005,50.953663920936,63.61,50.273965596568,3.95652,20,COP
06-02-2015,74.75,85.0,64.0,6.49519,75.0,50.34509681656,50.111944484364,50.83163436130528,64.07,50.637525165416,3.95652,20,COP
06-03-2015,74.75,85.0,64.0,6.49519,75.0,50.432034974328005,50.281869065456,50.81140148095201,63.8,50.42413150544,3.95652,20,COP
06-04-2015,74.75,85.0,64.0,6.49519,75.0,50.115896218808,49.736529712184,50.376710692112006,63.0,49.7918539944,3.95652,20,COP
06-05-2015,74.75,85.0,64.0,6.49519,75.0,49.602170741088,49.562653396648,50.756077198736,63.04,49.823467869952005,3.95652,20,COP
06-08-2015,74.75,85.0,64.0,6.49519,75.0,49.728626243296006,49.617977678864,50.163317032136,63.43,50.131703156584,3.95652,20,COP
06-09-2015,74.75,85.0,64.0,6.49519,75.0,50.408324567664,49.839274807728,50.843015356504,63.06,49.839274807728,3.95652,20,COP
06-10-2015,74.75,85.0,64.0,6.49519,75.0,50.511069663208,50.179123969912006,50.77196317120088,64.02,50.598007820976,3.95652,20,COP
06-11-2015,74.75,85.0,64.0,6.49519,75.0,50.558490476536,50.46364884988,50.771884136512,64.03,50.605911289864,3.95652,20,COP
06-12-2015,74.75,85.0,64.0,6.49519,75.0,50.392517629888,49.8906473555,50.46364884988,63.51,50.194930907688,3.95652,20,COP
06-15-2015,74.75,85.0,64.0,6.49519,75.0,49.855081745504,49.63386365132888,50.297676003232006,63.27,50.00524765437601,3.95652,20,COP
06-16-2015,74.75,85.0,64.0,6.49519,75.0,50.139606625472,49.54676742418312,50.22654478324,63.43,50.131703156584,3.95652,20,COP
06-17-2015,74.75,85.0,64.0,6.49519,75.0,50.487359256544,49.562653396648,50.684945978744,63.09,49.862985214392005,3.95652,20,COP
06-18-2015,74.75,85.0,64.0,6.49519,75.0,49.91040602772,49.63378461664,50.1870274388,62.93,49.736529712184,3.95652,20,COP
06-19-2015,74.75,85.0,64.0,6.49519,75.0,49.43619789444,49.10425220114401,50.013151123264,62.35,49.278128516680006,3.95652,20,COP
06-22-2015,74.75,85.0,64.0,6.49519,75.0,49.380873612224,49.151673014472,49.764349922669766,62.58,49.459908301104,3.95652,20,COP
06-23-2015,74.75,85.0,64.0,6.49519,75.0,49.538942989984,49.404584018888,50.06847540548,63.17,49.926212965496006,3.95652,20,COP
06-24-2015,74.75,85.0,64.0,6.49519,75.0,49.894599089944,49.657495023304,50.22646574855112,62.83,49.657495023304,3.95652,20,COP
06-25-2015,74.6,85.0,64.0,6.65883,75.0,49.926212965496006,49.10425220114401,49.926212965496006,62.22,49.175383421136,3.95652,20,COP
06-26-2015,74.6,85.0,64.0,6.65883,75.0,49.12005913892,48.780209976736,49.222804234464,62.18,49.143769545584,3.95652,20,COP
