 Date,COF Price Target,COF Price Target - High,COF Price Target - Low,COF Price Target - StdDev,COF Price Target - Median,COF Open,COF Low,COF High,COF Close,COF Adj. Close,COF Rating,COF Price Target - #,Ticker
02-12-2015,92.19565,104,82.0,5.2848,93.0,67.260508809111,67.139831233393,68.648300929868,79.29,68.34660699057301,4.14815,23,COF
02-13-2015,92.19565,104,82.0,5.2848,93.0,68.43280525894299,67.79062815958649,68.708639717727,78.88,67.993194090256,4.14815,23,COF
02-17-2015,92.19565,104,82.0,5.2848,93.0,67.915615648723,67.898375995049,69.199969847436,80.0,68.958614696,4.14815,23,COF
02-18-2015,92.19565,104,82.0,5.2848,93.0,68.725879371401,68.329367336899,68.94999486916299,79.34,68.389706124758,4.14815,23,COF
02-19-2015,92.19565,104,82.0,5.2848,93.0,68.43280525894299,68.174210453833,68.74303282680663,79.42,68.458664739454,4.14815,23,COF
02-20-2015,92.19565,104,82.0,5.2848,93.0,68.26902854904,67.725979458309,69.320647423154,80.39,69.294787942643,4.14815,23,COF
02-23-2015,92.19565,104,82.0,5.2848,93.0,69.294787942643,68.424185432106,69.294787942643,80.06,69.010333657022,4.14815,23,COF
02-24-2015,92.19565,104,82.0,5.2848,93.0,68.820697466608,68.631061276194,69.66544049663399,80.5,69.38960603785,4.14815,23,COF
02-25-2015,92.19565,104,82.0,5.2848,93.0,69.113771579066,68.570722488335,69.320647423154,79.66,68.665540583542,4.14815,23,COF
02-26-2015,92.19565,104,82.0,5.2848,93.0,68.510383700476,67.855276860864,68.932755215489,79.15,68.225929414855,4.14815,23,COF
02-27-2015,92.19565,104,82.0,5.2848,93.0,67.975954436582,67.84665703402699,68.45004491261699,78.71,67.84665703402699,4.14815,23,COF
03-02-2015,92.19565,104,82.0,5.2848,93.0,67.527723441058,67.46738465319899,68.337987163736,79.15,68.225929414855,4.14815,23,COF
03-03-2015,92.19565,104,82.0,5.2848,93.0,68.225929414855,67.906995821886,68.45857854118563,79.14,68.217309588018,4.14815,23,COF
03-04-2015,92.19565,104,82.0,5.2848,93.0,68.053532878115,67.450144999525,68.07930616035763,78.65,67.794938073005,4.14815,23,COF
03-05-2015,92.19565,104,82.0,5.2848,93.0,67.794938073005,67.40704586534,68.070772531789,78.89,68.001813917093,4.14815,23,COF
03-06-2015,92.19565,104,82.0,5.2848,93.0,68.570722488335,67.889756168212,69.57062240142699,78.98,68.079392358626,4.14815,23,COF
03-09-2015,92.19565,104,82.0,5.2848,93.0,67.984574263419,67.769078592494,68.975854349674,79.84,68.820697466608,4.14815,23,COF
03-10-2015,92.19565,104,82.0,5.2848,93.0,68.11387166597399,66.97605452349,68.19576002092549,77.72,66.993294177164,4.14815,23,COF
03-11-2015,92.19565,104,82.0,5.2848,93.0,67.277748462785,66.98898426374551,67.6923621336447,78.23,67.432905345851,4.14815,23,COF
03-12-2015,92.28261,104,82.0,5.23123,93.0,68.131111319648,68.131111319648,70.2645184618055,81.45,70.208489587365,4.14815,23,COF
03-13-2015,92.5,104,82.0,5.47921,93.0,70.16539045318001,68.329367336899,70.16539045318001,80.0,68.958614696,4.14815,23,COF
03-16-2015,92.5,104,82.0,5.47921,93.0,69.51028361356799,69.415465518361,70.484324046149,81.47,70.22572924103899,4.14815,23,COF
03-17-2015,92.5,104,82.0,5.47921,93.0,69.8205973797,69.536143094079,70.380886124105,81.5,70.25158872155,4.14815,23,COF
03-18-2015,92.5,104,82.0,5.47921,93.0,69.794737899189,69.398225864687,70.60500162186699,81.62,70.355026643594,4.14815,23,COF
03-19-2015,92.5,104,82.0,5.47921,93.0,70.234349067876,69.41555171662937,70.329167163083,80.62,69.493043959894,4.14815,23,COF
03-20-2015,92.5,104,82.0,5.47921,93.0,69.794737899189,69.613721535612,70.208489587365,81.13,69.93265512858099,4.14815,23,COF
03-23-2015,92.5,104,82.0,5.47921,93.0,70.053332704299,69.975754262766,70.67396023656299,81.25,70.036093050625,4.14815,23,COF
03-24-2015,92.5,104,82.0,5.47921,93.0,69.768878418678,69.070672444881,69.786118072352,80.14,69.079292271718,4.14815,23,COF
03-25-2015,92.5,104,82.0,5.47921,93.0,69.113771579066,67.958714782908,69.113771579066,78.84,67.958714782908,4.14815,23,COF
03-26-2015,92.5,104,82.0,5.47921,93.0,67.92423547556,67.139831233393,68.01043374393001,78.51,67.67426049728701,4.14815,23,COF
03-27-2015,92.5,104,82.0,5.47921,93.0,67.639781189939,67.277748462785,68.11387166597399,78.65,67.794938073005,4.14815,23,COF
03-30-2015,92.5,104,82.0,5.47921,93.0,68.260408722203,68.148350973322,68.622441449357,79.2,68.26902854904,4.14815,23,COF
03-31-2015,92.5,104,82.0,5.47921,93.0,67.73459928514599,67.622541536265,68.2560988087845,78.82,67.941475129234,4.14815,23,COF
04-01-2015,92.43182,104,82.0,5.5928,93.0,67.950094956071,67.725979458309,68.993094003348,79.87,68.846556947119,4.11538,22,COF
04-02-2015,92.43182,104,82.0,5.5928,93.0,68.648300929868,68.49314404680199,69.337887076828,80.31,69.225829327947,4.11538,22,COF
04-06-2015,92.43182,104,82.0,5.5928,93.0,68.467284566291,68.217309588018,69.682680150308,80.32,69.23444915478399,4.11538,22,COF
04-07-2015,92.43182,104,82.0,5.5928,93.0,68.83793712028199,68.674160410379,69.199969847436,79.67,68.674160410379,4.11538,22,COF
04-08-2015,92.47727,104,82.0,5.66584,93.0,68.665540583542,68.656920756705,69.855076687048,80.19,69.122391405903,4.11538,22,COF
04-09-2015,92.47727,104,82.0,5.66584,93.0,68.993094003348,68.631061276194,69.312027596317,80.36,69.268928462132,4.11538,22,COF
04-10-2015,92.47727,104,82.0,5.66584,93.0,69.156870713251,68.967234522837,69.52752326724199,80.61,69.484424133057,4.11538,22,COF
04-13-2015,92.47727,104,82.0,5.66584,93.0,69.484424133057,69.329267249991,70.105051665321,81.09,69.898175821233,4.11538,22,COF
04-14-2015,92.47727,104,82.0,5.66584,93.0,69.898175821233,69.62234136244899,70.22572924103899,81.35,70.122291318995,4.11538,22,COF
04-15-2015,92.47727,104,82.0,5.66584,93.0,70.29468785573499,70.130911145832,71.510083439752,82.82,71.38940586403399,4.11538,22,COF
04-16-2015,92.47727,104,82.0,5.66584,93.0,71.21700932729401,71.130811058924,71.72557911067699,83.01,71.55318257393701,4.11538,22,COF
04-17-2015,92.47727,104,82.0,5.66584,93.0,71.02737313688,70.5291471457014,71.21700932729401,82.0,70.6825800634,4.11538,22,COF
04-20-2015,92.47727,104,82.0,5.66584,93.0,70.992893829532,70.725679197585,71.234248980968,82.19,70.846356773303,4.11538,22,COF
04-21-2015,92.47727,104,82.0,5.66584,93.0,71.11357140525,70.25158872155,71.208389500457,81.53,70.277448202061,4.11538,22,COF
04-22-2015,92.47727,104,82.0,5.66584,93.0,70.29468785573499,69.855076687048,70.58776196819299,81.76,70.47570421931201,4.11538,22,COF
04-23-2015,92.47727,104,82.0,5.66584,93.0,70.406745604616,70.29468785573499,70.975654175858,81.86,70.56190248768199,4.11538,22,COF
04-24-2015,92.77273,107,82.0,6.14914,92.5,69.036193137533,68.406945778432,69.872316340722,80.44,69.337887076828,4.03846,22,COF
04-27-2015,92.77273,107,82.0,6.14914,92.5,69.458564652546,69.21720950110999,69.88093616755899,80.36,69.268928462132,4.03846,22,COF
04-28-2015,92.77273,107,82.0,6.14914,92.5,69.406845691524,69.010333657022,69.751638765004,80.73,69.587862055101,4.03846,22,COF
04-29-2015,92.77273,107,82.0,6.14914,92.5,69.47580430622,68.820697466608,69.811977552863,80.36,69.268928462132,4.03846,22,COF
04-30-2015,92.77273,107,82.0,6.14914,92.5,69.156870713251,68.803457812934,69.691299977145,80.85,69.691299977145,4.03846,22,COF
05-01-2015,92.77273,107,82.0,6.14914,92.5,70.027473223788,69.794737899189,70.67396023656299,81.93,70.622241275541,4.03846,22,COF
05-04-2015,92.77273,107,82.0,6.14914,92.5,70.6825800634,70.518803353497,71.053232617391,82.26,70.906695561162,4.03846,22,COF
05-05-2015,92.81818,107,82.0,6.22047,92.5,70.6825800634,70.63086110237799,71.5747321410295,82.27,70.915315387999,4.03846,22,COF
05-06-2015,92.5,104,82.0,5.63875,92.5,71.32044724933799,70.6825800634,71.535942920263,82.64,71.234248980968,4.03846,22,COF
05-07-2015,92.5,104,82.0,5.63875,92.5,71.164954957824,70.50666180096,71.303542990848,82.02,71.043690428928,4.03846,22,COF
05-08-2015,92.5,104,82.0,5.63875,92.5,71.537410296576,71.164954957824,72.200034329472,83.16,72.031130164224,4.03846,22,COF
05-11-2015,92.5,104,82.0,5.63875,92.5,72.013806660096,71.8925421312,72.464217767424,83.31,72.161056445184,4.03846,22,COF
05-12-2015,92.5,104,82.0,5.63875,92.5,71.797262858496,71.234248974336,72.026799288192,82.91,71.814586362624,4.03846,22,COF
05-13-2015,92.5,104,82.0,5.63875,92.5,71.875218627072,71.650013073408,72.50752652774399,83.65,72.45555601536,4.03846,22,COF
05-14-2015,92.5,104,82.0,5.63875,92.5,72.86265836236801,72.542173536,73.1918049408,84.47,73.165819684608,4.03846,22,COF
05-15-2015,92.68182,104,82.0,5.7159,92.5,73.304407717632,72.403585502976,73.399686990336,84.03,72.784702593792,4.03846,22,COF
05-18-2015,92.68182,104,82.0,5.7159,92.5,72.966599387136,72.7587173376,73.378032610176,84.56,73.243775453184,4.03846,22,COF
05-19-2015,93.0,104,82.0,5.91608,92.5,73.546936775424,73.356378230016,74.10128890752,85.41,73.980024378624,4.03846,22,COF
05-20-2015,93.0,104,82.0,5.91608,92.5,73.8414363456,73.555598527488,74.213891684352,85.35,73.92805386623999,4.03846,22,COF
05-21-2015,93.0,104,82.0,5.91608,92.5,73.858759849728,73.45165750272,74.006009634816,85.11,73.720171816704,4.03846,22,COF
05-22-2015,93.0,104,82.0,5.91608,92.5,73.53827502336,73.287084213504,73.936715618304,85.02,73.64221604812799,4.03846,22,COF
05-26-2015,93.0,104,82.0,5.91608,92.5,73.607569039872,72.30830623027201,73.607569039872,83.95,72.71540857728,4.03846,22,COF
05-27-2015,93.0,104,82.0,5.91608,92.5,73.14849618048001,72.853996610304,73.663870428288,84.63,73.304407717632,4.03846,22,COF
05-28-2015,93.0,104,82.0,5.91608,92.5,73.17448143667201,72.654776312832,73.38236348620799,84.3,73.01856989952,4.03846,22,COF
05-29-2015,93.0,104,82.0,5.91608,92.5,73.08786391603199,72.16971819724799,73.209128444928,83.56,72.377600246784,4.03846,22,COF
06-01-2015,93.0,104,82.0,5.91608,92.5,72.58548229632,72.005144908032,72.793364345856,83.39,72.230350461696,4.03846,22,COF
06-02-2015,93.0,104,82.0,5.91608,92.5,72.273659222016,72.126409436928,73.01856989952,83.95,72.71540857728,4.03846,22,COF
06-03-2015,93.13043,104,82.0,5.81829,93.0,72.7587173376,72.741393833472,73.54866912583681,84.3,73.01856989952,4.03704,23,COF
06-04-2015,93.13043,104,82.0,5.81829,93.0,72.36893849472,71.93585089152,73.001246395392,83.19,72.057115420416,4.03704,23,COF
06-05-2015,93.13043,104,82.0,5.81829,93.0,72.663438064896,72.524850031872,73.633554296064,84.94,73.572922031616,4.03704,23,COF
06-08-2015,93.13043,104,82.0,5.81829,93.0,73.694186560512,73.356378230016,73.945377370368,84.94,73.572922031616,4.03704,23,COF
06-09-2015,93.13043,104,82.0,5.81829,93.0,73.399686990336,73.269760709376,74.248538692608,85.57,74.118612411648,4.03704,23,COF
06-10-2015,93.13043,104,82.0,5.81829,93.0,74.31783270912,73.97136262656001,75.34858120473599,86.93,75.296610692352,4.03704,23,COF
06-11-2015,93.13043,104,82.0,5.81829,93.0,75.34858120473599,75.132037403136,76.17144765081599,87.66,75.928918593024,4.03704,23,COF
06-12-2015,93.13043,104,82.0,5.81829,93.0,75.764345303808,75.461183981568,76.032859617792,87.57,75.85096282444799,4.03704,23,COF
06-15-2015,93.17391,104,82.0,5.75328,93.0,75.166684411392,75.166684411392,75.868286328576,87.49,75.781668807936,4.03704,23,COF
06-16-2015,93.17391,104,82.0,5.75328,93.0,75.67772778316801,75.513154493952,76.327359187968,88.07,76.284050427648,4.03704,23,COF
06-17-2015,93.33333,104,82.0,5.6838,93.5,76.647844014336,75.972227353344,76.647844014336,87.84,76.084830130176,4.07143,24,COF
06-18-2015,93.33333,104,82.0,5.6838,93.5,76.362006196224,75.972227353344,76.78643204736001,88.52,76.673829270528,4.07143,24,COF
06-19-2015,93.33333,104,82.0,5.6838,93.5,76.35334444416,76.240741667328,76.881711320064,88.42,76.587211749888,4.07143,24,COF
06-22-2015,93.33333,104,82.0,5.6838,93.5,77.0895933696,77.054946361344,77.5226809728,89.32,77.366769435648,4.07143,24,COF
06-23-2015,93.33333,104,82.0,5.6838,93.5,77.89513631155201,77.236843154688,77.947106823936,89.38,77.418739948032,4.07143,24,COF
06-24-2015,93.58333,104,82.0,5.96459,93.5,77.35810768358401,77.150225634048,77.64879608285185,89.09,77.167549138176,4.07143,24,COF
06-25-2015,93.58333,104,82.0,5.96459,93.5,77.505357468672,76.673829270528,78.04238609664,88.85,76.95966708863999,4.07143,24,COF
06-26-2015,93.58333,104,82.0,5.96459,93.5,77.228181402624,76.907696576256,77.366769435648,89.06,77.141563881984,4.07143,24,COF
06-29-2015,93.58333,104,82.0,5.96459,93.5,76.110815386368,75.928918593024,76.69981452672,87.75,76.0068743616,4.07143,24,COF
06-30-2015,93.58333,104,82.0,5.96459,93.5,76.673829270528,75.972227353344,76.873049568,87.97,76.197432907008,4.07143,24,COF
07-01-2015,93.58333,104,82.0,5.96459,93.5,77.09825512166401,76.387991452416,77.09825512166401,88.6,76.74312328703999,4.07143,24,COF
07-02-2015,93.58333,104,82.0,5.96459,93.5,76.847064311808,76.240741667328,77.150225634048,88.32,76.500594229248,4.07143,24,COF
07-06-2015,93.58333,104,82.0,5.96459,93.5,75.712374791424,75.5737867584,76.2234181632,87.75,76.0068743616,4.07143,24,COF
07-07-2015,93.58333,104,82.0,5.96459,93.5,75.93758034508801,74.79422907264,76.18877115494399,87.89,76.128138890496,4.07143,24,COF
07-08-2015,93.875,104,82.0,5.95338,94.5,75.695051287296,74.59500877516801,75.824977568256,86.21,74.672964543744,4.07143,24,COF
07-09-2015,93.875,104,82.0,5.95338,94.5,75.547801502208,75.09739039488001,75.885609832704,86.73,75.12337565107201,4.07143,24,COF
07-10-2015,93.875,104,82.0,5.95338,94.5,76.067506626048,75.44386047744,76.292712179712,87.67,75.93758034508801,4.07143,24,COF
07-13-2015,93.875,104,82.0,5.95338,94.5,76.682491022592,76.318697435904,77.167549138176,89.03,77.115578625792,4.07143,24,COF
07-14-2015,93.875,104,82.0,5.95338,94.5,76.855726063872,76.725799782912,77.280151915008,89.02,77.106916873728,4.07143,24,COF
07-15-2015,93.875,104,82.0,5.95338,94.5,77.730563022336,77.12424037785601,78.44082669158401,90.1,78.04238609664,4.07143,24,COF
07-16-2015,93.875,104,82.0,5.95338,94.5,78.51878246016001,78.397517931264,78.891237798912,90.96,78.787296774144,4.07143,24,COF
07-17-2015,93.875,104,82.0,5.95338,94.5,78.501458956032,78.185305005696,78.839267286528,90.99,78.813282030336,4.07143,24,COF
07-20-2015,93.875,104,82.0,5.95338,94.5,78.891237798912,78.458150195712,79.55819270783999,91.44,79.203060873216,4.03571,24,COF
07-21-2015,93.875,104,82.0,5.95338,94.5,79.185737369088,78.99517882368,79.740089501184,91.71,79.436928178944,4.03571,24,COF
07-22-2015,93.875,104,82.0,5.95338,94.5,79.35897241036801,79.064472840192,79.77473650943999,91.65,79.38495766656001,4.03571,24,COF
07-23-2015,93.875,104,82.0,5.95338,94.5,79.35897241036801,78.47547369984,79.51488394752,90.77,78.622723484928,4.03571,24,COF
07-24-2015,93.625,106,82.0,6.23707,94.5,72.36027674265601,67.760886396672,72.67209981696,78.86,68.306576776704,3.89286,24,COF
07-27-2015,93.33333,106,82.0,6.32895,93.0,67.59631310745601,67.51844395640065,68.756987884032,78.61,68.090032975104,3.96429,24,COF
07-28-2015,93.33333,106,82.0,6.32895,93.0,68.6443851072,67.384100181888,68.6443851072,78.65,68.12467998336001,3.96429,24,COF
07-29-2015,93.33333,106,82.0,6.32895,93.0,68.375870793216,68.332562032896,69.068810958336,79.62,68.96486993356801,3.96429,24,COF
07-30-2015,93.33333,106,82.0,6.32895,93.0,69.484575057408,69.389295784704,70.666904214144,81.5,70.5932793216,4.0,24,COF
07-31-2015,93.41667,106,82.0,6.2976,93.0,70.662573338112,70.07357419776001,70.67989684224,81.3,70.42004428032,4.0,24,COF
08-03-2015,93.41667,106,82.0,6.2976,93.0,70.55863231334399,69.978294925056,70.76651436288,81.63,70.705882098432,4.0,24,COF
08-04-2015,93.41667,106,82.0,6.2976,93.0,70.705882098432,70.381066396032,70.957072908288,81.38,70.489338296832,4.0,24,COF
08-05-2015,93.41667,106,82.0,6.2976,93.0,70.98305816448,70.446029536512,71.216925470208,81.86,70.905102395904,4.0,24,COF
08-06-2015,93.41667,106,82.0,6.2976,93.0,70.974736677324,70.382845324116,71.227160930898,81.14,70.626565293084,4.0,24,COF
08-07-2015,93.41667,106,82.0,6.2976,93.0,70.5047053086,69.864940390059,71.05307523877799,80.82,70.348028185692,4.0,24,COF
08-10-2015,93.41667,106,82.0,6.2976,93.0,70.913806685082,70.7675747037012,71.958320837802,82.49,71.801643714894,4.0,24,COF
08-11-2015,93.5,106,82.0,6.31796,93.5,71.122709515626,70.00856108605801,71.305499492352,80.87,70.391549608722,4.0,24,COF
08-12-2015,93.86364,109,82.0,6.99542,94.0,70.01726537066399,68.877004087278,70.40904522078006,80.62,70.173942493572,4.0,22,COF
08-13-2015,93.86364,109,82.0,6.99542,94.0,70.487296739388,69.965039663028,70.87028526205201,80.76,70.295802478056,4.07692,22,COF
08-14-2015,93.91304,109,82.0,6.84558,95.0,69.921518239998,69.89540538618,70.818059554416,81.27,70.73972099296199,4.11111,23,COF
08-17-2015,93.91304,109,82.0,6.84558,95.0,70.234872485814,70.0694910783,71.18363950786801,81.65,71.07048380799,4.11111,23,COF
08-18-2015,93.91304,109,82.0,6.84558,95.0,71.035666669566,70.408958177934,71.444768046048,81.26,70.73101670835601,4.11111,23,COF
08-19-2015,93.91304,109,82.0,6.84558,95.0,70.208759631996,69.407965448244,70.391549608722,80.12,69.73872826327201,4.11111,23,COF
08-20-2015,93.91304,109,82.0,6.84558,95.0,69.02497692557999,68.772552672006,69.43407830206199,79.04,68.798665525824,4.11111,23,COF
08-21-2015,93.91304,109,82.0,6.84558,95.0,68.14584418037401,66.692228651172,68.607171264492,76.62,66.692228651172,4.11111,23,COF
08-24-2015,93.91304,109,82.0,6.84558,95.0,62.488059186474,58.954119636438,66.03940730572201,73.53,64.002604707918,4.11111,23,COF
08-25-2015,93.91304,109,82.0,6.84558,95.0,65.969773028874,62.844934855320005,66.02199873651,72.25,62.88845627835,4.11111,23,COF
08-26-2015,93.91304,109,82.0,6.84558,95.0,64.080943269372,63.06254197047,65.203795983546,74.75,65.06452742985,4.11111,23,COF
08-27-2015,93.91304,109,82.0,6.84558,95.0,65.987181598086,65.76087019833,67.571361396378,77.36,67.336345712016,4.11111,23,COF
08-28-2015,94.22727,109,82.0,6.83528,95.0,67.08392145844199,66.80538435105,67.475614265712,77.32,67.301528573592,4.15385,22,COF
08-31-2015,94.22727,109,82.0,6.83528,95.0,67.04040003541199,66.735750074202,67.989167057466,77.75,67.67581281165,4.15385,22,COF
09-01-2015,94.22727,109,82.0,6.83528,95.0,65.874025898208,64.289846099916,66.213492997842,74.32,64.69024319179199,4.15385,22,COF
09-02-2015,94.22727,109,82.0,6.83528,95.0,65.752165913724,64.568383207308,66.09946686950339,75.3,65.54326308318,4.15385,22,COF
09-03-2015,94.22727,109,82.0,6.83528,95.0,66.14385872099399,65.882730182814,67.32764142741,76.16,66.291831559296,4.15385,22,COF
09-04-2015,94.22727,109,82.0,6.83528,95.0,65.23861312197,64.559678922702,65.56067165239199,74.83,65.134161706698,4.15385,22,COF
09-08-2015,94.22727,109,82.0,6.83528,95.0,66.1525630056,65.900138752026,66.84890577408,76.79,66.84020148947401,4.15385,22,COF
09-09-2015,94.18182,109,81.0,6.91925,95.0,67.475614265712,65.882730182814,67.876011357588,75.86,66.030703021116,4.15385,22,COF
09-10-2015,94.18182,109,81.0,6.91925,95.0,65.68253163687599,65.621601644634,66.52684724365801,75.87,66.03940730572201,4.15385,22,COF
09-11-2015,94.18182,109,81.0,6.91925,95.0,65.795687336754,65.203795983546,66.056815874934,75.65,65.84791304439001,4.15385,22,COF
09-14-2015,94.18182,109,81.0,6.91925,95.0,65.987181598086,65.53455879857401,66.44850868220401,75.76,65.94366017505601,4.15385,22,COF
09-15-2015,94.13636,111,81.0,7.21296,95.0,66.1525630056,66.08292872875201,66.84890577408,76.36,66.465917251416,4.15385,22,COF
09-16-2015,94.13636,111,81.0,7.21296,95.0,66.657411512748,66.313592270811,67.379867135046,77.28,67.266711435168,4.15385,22,COF
09-17-2015,94.13636,111,81.0,7.21296,95.0,67.275415719774,65.76957448293601,67.63229138862,75.89,66.056815874934,4.15385,22,COF
09-18-2015,94.13636,111,81.0,7.21296,95.0,65.142865991304,63.837223300404005,65.177683129728,73.56,64.028717561736,4.15385,22,COF
09-21-2015,94.13636,111,81.0,7.21296,95.0,64.594496061126,64.481340361248,65.299543114212,74.58,64.91655459154799,4.15385,22,COF
09-22-2015,94.13636,111,81.0,7.21296,95.0,63.993900423312,63.497756200770006,64.220211823068,73.68,64.13316897700801,4.15385,22,COF
09-23-2015,94.13636,111,81.0,7.21296,95.0,64.481340361248,63.706659031314,64.481340361248,73.5,63.9764918541,4.15385,22,COF
09-24-2015,94.13636,111,81.0,7.21296,95.0,63.19310623956,62.827526286108,63.750180454344,73.12,63.645729039072,4.15385,22,COF
09-25-2015,94.13636,111,81.0,7.21296,95.0,64.603200345732,64.27243753070401,65.04711886063801,74.05,64.45522750743,4.15385,22,COF
09-28-2015,94.13636,111,81.0,7.21296,95.0,64.046126130948,62.75789200926,64.36818466137001,72.17,62.818822001502,4.15385,22,COF
09-29-2015,94.13636,111,81.0,7.21296,95.0,62.775300578472006,61.8369786979452,63.097359108894,71.55,62.27915635593,4.15385,22,COF
09-30-2015,94.13636,111,81.0,7.21296,95.0,63.297557654832,62.461946332656005,63.419417639316,72.52,63.123471962712,4.15385,22,COF
10-01-2015,94.13636,111,81.0,7.21296,95.0,63.219219093378,62.461946332656005,63.558686193012,72.94,63.489051916164,4.15385,22,COF
10-02-2015,94.13636,111,81.0,7.21296,95.0,61.98321067932599,61.077965080302,63.428121923922006,72.87,63.428121923922006,4.15385,22,COF
10-05-2015,93.90909,111,81.0,7.10255,95.0,63.854631869616,63.854631869616,65.839208759784,75.3,65.54326308318,4.15385,22,COF
10-06-2015,93.40909,111,81.0,6.82681,94.0,65.19509169894,64.994893153002,65.882730182814,75.22,65.473628806332,4.15385,22,COF
10-07-2015,93.04545,111,81.0,6.94444,92.5,65.874025898208,64.986188868396,66.300535843902,74.96,65.247317406576,4.15385,22,COF
10-08-2015,92.54545,111,80.0,7.45122,92.5,64.89044173773,64.298550384522,65.508445944756,75.05,65.32565596802999,4.15385,22,COF
10-09-2015,92.54545,111,80.0,7.45122,92.5,65.58678450621,64.620608914944,65.900138752026,74.45,64.80339889167,4.15385,22,COF
10-12-2015,92.54545,111,80.0,7.45122,92.5,64.97748458379,64.41631935524119,65.177683129728,74.25,64.62931319955,4.15385,22,COF
10-13-2015,92.54545,111,80.0,7.45122,92.5,64.47263607664199,64.089647553978,64.907850306942,73.94,64.359480376764,4.15385,22,COF
10-14-2015,92.54545,111,80.0,7.45122,92.5,64.4117060844,62.958090555198,64.45522750743,72.56,63.158289101136006,4.15385,22,COF
10-15-2015,92.54545,111,80.0,7.45122,92.5,63.69795474670801,63.219219093378,64.881737453124,74.52,64.864328883912,4.15385,22,COF
10-16-2015,92.54545,111,80.0,7.45122,92.5,65.23861312197,64.550974638096,65.35612096415099,74.67,64.994893153002,4.15385,22,COF
10-19-2015,92.54545,111,80.0,7.45122,92.5,64.533566068884,64.385593230582,65.177683129728,74.64,64.968780299184,4.15385,22,COF
10-20-2015,92.54545,111,80.0,7.45122,92.5,64.881737453124,64.77728603785201,65.421403098696,74.58,64.91655459154799,4.15385,22,COF
10-21-2015,92.54545,111,80.0,7.45122,92.5,65.290838829606,64.072238984766,65.54326308318,73.68,64.13316897700801,4.15385,22,COF
10-22-2015,92.54545,111,80.0,7.45122,92.5,64.220211823068,64.220211823068,66.483325820628,74.94,65.229908837364,4.15385,22,COF
10-23-2015,92.40909,113,80.0,7.68505,92.0,67.336345712016,67.179668589108,70.861580977446,81.12,70.609156723872,4.15385,22,COF
10-26-2015,92.40909,113,80.0,7.68505,92.0,70.078195362906,69.172949763882,70.443775316358,79.65,69.32962688679001,4.15385,22,COF
10-27-2015,92.40909,113,80.0,7.68505,92.0,68.833482664248,68.711622679764,69.277401179154,79.33,69.051089779398,4.15385,22,COF
10-28-2015,92.40909,113,80.0,7.68505,92.0,69.05979406400401,68.93793407952,70.670086716114,81.14,70.626565293084,4.15385,22,COF
10-29-2015,92.40909,113,80.0,7.68505,92.0,70.400253893328,69.57352094145013,70.861580977446,80.2,69.80836254012,4.15385,22,COF
10-30-2015,92.40909,113,80.0,7.68505,92.0,70.11301250133,68.607171264492,70.269689624238,78.9,68.67680554134,4.15385,22,COF
11-02-2015,92.40909,113,80.0,7.68505,92.0,69.085906917822,68.955342648732,70.0694910783,80.22,69.825771109332,4.15385,22,COF
11-03-2015,92.40909,113,80.0,7.68505,92.0,69.42537401745601,69.41666973285,70.82676383902201,80.88,70.400253893328,4.15385,22,COF
11-04-2015,92.40909,113,80.0,7.68505,92.0,70.356732470298,69.973743947634,70.670086716114,80.55,70.11301250133,4.15385,22,COF
11-05-2015,92.40909,113,80.0,7.68505,92.0,70.699110047478,69.579401301366,70.699110047478,79.55,69.588149025945,4.15385,22,COF
11-06-2015,92.40909,113,80.0,7.68505,92.0,71.057766755217,70.33170561516,71.398928013798,81.42,71.223973522218,4.15385,22,COF
11-09-2015,92.40909,113,80.0,7.68505,92.0,71.15399172558601,70.078021602369,71.372684840061,80.45,70.37544423805501,4.15385,22,COF
11-10-2015,92.40909,113,80.0,7.68505,92.0,70.226732920212,69.43068998352301,70.655371424583,79.38,69.43943770810199,4.15385,22,COF
11-11-2015,92.40909,113,80.0,7.68505,92.0,69.771851242104,68.835844712151,69.920562559947,78.87,68.993303754573,4.15385,22,COF
11-12-2015,92.40909,113,80.0,7.68505,92.0,68.520926627307,67.523686025301,68.520926627307,77.38,67.689892792302,4.15385,22,COF
11-13-2015,92.40909,113,80.0,7.68505,92.0,67.479947402406,67.10379524550899,68.109783572094,76.97,67.331236084563,4.15385,22,COF
11-16-2015,92.40909,113,80.0,7.68505,92.0,67.313740635405,67.077552071772,68.14477447041001,77.9,68.14477447041001,4.15385,22,COF
11-17-2015,92.40909,113,80.0,7.68505,92.0,68.05729722462,66.762633986928,68.10103584751499,76.37,66.806372609823,4.15385,22,COF
11-18-2015,92.40909,113,80.0,7.68505,92.0,67.313740635405,67.00757027514,68.503431178149,78.29,68.48593572899101,4.15385,22,COF
11-19-2015,92.40909,113,80.0,7.68505,92.0,68.695881118887,68.695881118887,69.96430118284201,79.58,69.614392199682,4.15385,22,COF
11-20-2015,92.40909,113,80.0,7.68505,92.0,70.043030704053,69.002051479152,70.13050794984301,79.46,69.509419504734,4.15385,22,COF
11-23-2015,92.40909,113,80.0,7.68505,92.0,69.588149025945,68.92332195794101,69.588149025945,78.82,68.949565131678,4.15385,22,COF
11-24-2015,92.40909,113,80.0,7.68505,92.0,68.31972896199,67.891090457619,69.124519623258,78.63,68.783358364677,4.15385,22,COF
