 Date,ABBV Price Target,ABBV Price Target - High,ABBV Price Target - Low,ABBV Price Target - StdDev,ABBV Price Target - Median,ABBV Open,ABBV Low,ABBV High,ABBV Close,ABBV Adj. Close,ABBV Rating,ABBV Price Target - #,Ticker
06-27-2018,112.95455,157.0,78.0,18.38101,110.0,73.81088535722,73.099628449815,74.538125565915,91.51,73.131595052395,3.73913,22,ABBV
06-28-2018,112.95455,157.0,78.0,18.38101,110.0,72.99573699143001,72.57217950724501,74.010676623345,92.43,73.866826911735,3.73913,22,ABBV
06-29-2018,112.95455,157.0,78.0,18.38101,110.0,74.19448458818,73.97071837012001,75.48913199267,92.65,74.042643225925,3.73913,22,ABBV
07-02-2018,112.95455,157.0,78.0,18.38101,110.0,73.57113583787,73.403311174325,74.56210051785,93.11,74.410259155595,3.73913,22,ABBV
07-03-2018,112.95455,157.0,78.0,18.38101,110.0,74.78586673591,74.41825080624001,75.417207136865,93.61,74.80984168784501,3.73913,22,ABBV
07-05-2018,112.95455,157.0,78.0,18.38101,110.0,75.48913199267,75.081557809775,75.96863103137001,94.48,75.50511529396,3.73913,22,ABBV
07-06-2018,112.95455,157.0,78.0,18.38101,110.0,76.0805141404,75.88871452491999,77.574952811015,96.92,77.45507805134001,3.73913,22,ABBV
07-09-2018,112.95455,157.0,78.0,18.38101,110.0,78.30219301971,77.45507805134001,78.597884093575,97.04,77.55097785908,3.73913,22,ABBV
07-10-2018,112.95455,157.0,78.0,18.38101,110.0,77.60691941359501,77.26327843586,79.077383132275,98.84,78.98947497518,3.73913,22,ABBV
07-11-2018,112.86364,157.0,78.0,18.4546,110.0,76.92762910877,75.81678966911501,77.91859378875,94.96,75.88871452491999,3.73913,22,ABBV
07-12-2018,112.52174,157.0,78.0,18.12006,110.0,76.631455128984,75.96944719381999,77.23291355788301,95.61,77.188510586622,3.70833,23,ABBV
07-13-2018,111.86957,157.0,78.0,17.92813,110.0,76.663748198992,76.647601663988,78.19992953927256,96.63,78.01198387182599,3.70833,23,ABBV
07-16-2018,112.31818,157.0,78.0,18.20436,110.0,78.116936349352,76.905946224052,78.165375954364,96.25,77.70519970675,3.73913,22,ABBV
07-17-2018,112.31818,157.0,78.0,18.20436,110.0,77.72134624175399,76.962459096566,78.447940316934,95.41,77.027045236582,3.73913,22,ABBV
07-18-2018,112.31818,157.0,78.0,18.20436,110.0,76.914019491554,76.155132346366,77.0464210785868,94.4,76.21164521888001,3.73913,22,ABBV
07-19-2018,112.31818,157.0,78.0,18.20436,110.0,75.258999653644,70.850995597552,75.307439258656,89.95,72.61904118049,3.73913,22,ABBV
07-20-2018,112.31818,157.0,78.0,18.20436,110.0,71.617956010242,70.04366884735201,72.368769887928,88.91,71.779421360282,3.73913,22,ABBV
07-23-2018,112.31818,157.0,78.0,18.20436,110.0,71.989326315334,71.55789090002712,72.651334250498,89.4,72.17501146788,3.73913,22,ABBV
07-24-2018,111.68182,157.0,78.0,17.56387,110.0,73.071144160602,72.45757583045,73.959203585822,91.54,73.902690713308,3.73913,22,ABBV
07-25-2018,111.68182,157.0,78.0,17.56387,110.0,73.531320408216,73.531320408216,75.493124411202,93.12,75.17826697862401,3.73913,22,ABBV
07-26-2018,111.68182,157.0,78.0,17.56387,110.0,75.84834818129,74.70614229510704,76.340817498912,93.94,75.840274913788,3.73913,22,ABBV
07-27-2018,109.63636,157.0,78.0,16.69661,107.5,73.741225363268,71.66639561525399,74.48921359732829,90.56,73.111510498112,3.73913,22,ABBV
07-30-2018,108.77273,157.0,78.0,17.07186,105.0,73.200316440634,72.158864932876,73.902690713308,91.45,73.83003130579,3.73913,22,ABBV
07-31-2018,108.59091,157.0,78.0,17.02581,105.0,73.99149665583,73.73323282844102,74.782676871026,92.23,74.459746170946,3.73913,22,ABBV
08-01-2018,108.59091,157.0,78.0,17.02581,105.0,74.50818577595801,74.500112508456,76.276231358896,93.91,75.816055111282,3.73913,22,ABBV
08-02-2018,108.59091,157.0,78.0,17.02581,105.0,75.549637283716,75.412391736182,77.39236059104749,95.12,76.792920479024,3.73913,22,ABBV
08-03-2018,108.59091,157.0,78.0,17.02581,105.0,76.607235326478,76.550722453964,78.18959575686999,96.53,77.931251196806,3.73913,22,ABBV
08-06-2018,108.59091,157.0,78.0,17.02581,105.0,77.713272974252,77.29394746019813,78.75472448200999,97.06,78.35913437441201,3.73913,22,ABBV
08-07-2018,108.59091,157.0,78.0,17.02581,105.0,78.55289279445999,75.67880956374799,79.40058588216999,94.06,75.93715412381201,3.73913,22,ABBV
08-08-2018,108.59091,157.0,78.0,17.02581,105.0,75.501197678704,74.976435291074,75.95459238161632,93.73,75.670736296246,3.73913,22,ABBV
08-09-2018,108.59091,157.0,78.0,17.02581,105.0,76.05017986884,75.460831341194,77.616393764228,95.47,77.075484841594,3.73913,22,ABBV
08-10-2018,108.59091,157.0,78.0,17.02581,105.0,76.97860563156999,76.94380984863638,78.10078981434799,95.8,77.34190266915999,3.73913,22,ABBV
08-13-2018,108.59091,157.0,78.0,17.02581,105.0,77.5033680192,77.349975936662,78.778944284516,96.78,78.133082884356,3.73913,22,ABBV
08-14-2018,108.59091,157.0,78.0,17.02581,105.0,78.084643279344,77.293463064148,78.59325913197,95.92,77.438781879184,3.73913,22,ABBV
08-15-2018,108.59091,157.0,78.0,17.02581,105.0,77.438781879184,77.188510586622,78.948482902058,97.45,78.67399180699,3.73913,22,ABBV
08-16-2018,108.59091,157.0,78.0,17.02581,105.0,78.988849239568,78.35913437441201,79.64278390723,98.22,79.295633404644,3.73913,22,ABBV
08-17-2018,108.59091,157.0,78.0,17.02581,105.0,79.295633404644,77.84252598695902,80.04644728233,98.81,79.771956187262,3.73913,22,ABBV
08-20-2018,108.59091,157.0,78.0,17.02581,105.0,80.191766097366,78.690138341994,80.918360172546,97.63,78.819310622026,3.73913,22,ABBV
08-21-2018,108.59091,157.0,78.0,17.02581,105.0,79.004995774572,78.14922941936,79.15838785711,97.74,78.908116564548,3.73913,22,ABBV
08-22-2018,108.68182,157.0,78.0,17.01172,105.0,78.988849239568,78.415647246926,79.376366079664,97.64,78.827383889528,3.73913,22,ABBV
08-23-2018,108.57143,157.0,78.0,17.40435,105.0,78.867750227038,78.221888826878,78.99692250707,97.15,78.43179378193001,3.68182,21,ABBV
08-24-2018,108.57143,157.0,78.0,17.40435,105.0,78.423720514428,77.94739773181,78.787017552018,97.4,78.63362546948001,3.68182,21,ABBV
08-27-2018,108.57143,157.0,78.0,17.40435,105.0,79.20682746212199,78.55289279445999,79.36021954466,98.02,79.13416805460399,3.68182,21,ABBV
08-28-2018,108.57143,157.0,78.0,17.40435,105.0,78.948482902058,78.39142744441999,79.68315024474,97.26,78.520599724452,3.68182,21,ABBV
08-29-2018,108.57143,157.0,78.0,17.40435,105.0,78.657845271986,77.527587821706,78.980775972066,97.58,78.778944284516,3.68182,21,ABBV
08-30-2018,108.57143,157.0,78.0,17.40435,105.0,78.7143581445,77.955470999312,78.900043297046,96.79,78.141156151858,3.68182,21,ABBV
08-31-2018,108.57143,157.0,78.0,17.40435,105.0,77.70519970675,77.277316529144,78.060423476838,95.98,77.487221484196,3.68182,21,ABBV
09-04-2018,108.57143,157.0,78.0,17.40435,105.0,77.479148216694,75.953300658816,77.479148216694,94.56,76.340817498912,3.68182,21,ABBV
09-05-2018,108.57143,157.0,78.0,17.40435,105.0,76.163205613868,75.961373926318,76.89787295655,95.19,76.849433351538,3.68182,21,ABBV
09-06-2018,108.57143,157.0,78.0,17.40435,105.0,76.526502651458,74.91184915105801,76.760627409016,93.74,75.67880956374799,3.68182,21,ABBV
09-07-2018,108.57143,157.0,78.0,17.40435,105.0,75.60615015623,73.95113031832,76.17127888137,94.17,76.02596006633401,3.68182,21,ABBV
09-10-2018,108.57143,157.0,78.0,17.40435,105.0,76.67989473399601,75.64675869176506,76.833286816534,93.82,75.743395703764,3.68182,21,ABBV
09-11-2018,108.57143,157.0,78.0,17.40435,105.0,75.66266302874399,74.984508558576,75.67315827649661,93.18,75.226706583636,3.68182,21,ABBV
09-12-2018,108.57143,157.0,78.0,17.40435,105.0,74.588918450978,74.306354088408,75.840274913788,93.24,75.275146188648,3.68182,21,ABBV
09-13-2018,108.57143,157.0,78.0,17.40435,105.0,75.420465003684,75.408355102431,77.80207891677401,96.33,77.769785846766,3.68182,21,ABBV
09-14-2018,108.5,157.0,78.0,17.83115,105.0,77.737492776758,76.631455128984,77.82629871928,95.68,77.24502345913601,3.61905,20,ABBV
09-17-2018,108.5,157.0,78.0,17.83115,105.0,77.01897196908,76.53457591896,77.63254029923199,95.37,76.994752166574,3.61905,20,ABBV
09-18-2018,108.5,157.0,78.0,17.83115,105.0,76.97860563156999,74.605064985982,77.551807624212,92.61,74.766530336022,3.61905,20,ABBV
09-19-2018,108.5,157.0,78.0,17.83115,105.0,74.039936260842,72.98225748540499,74.46781943844799,91.02,73.482880803204,3.61905,20,ABBV
09-20-2018,108.5,157.0,78.0,17.83115,105.0,73.813884770786,73.159950103124,75.1774596518738,92.68,74.823043208536,3.61905,20,ABBV
09-21-2018,109.52381,157.0,78.0,17.9937,105.0,74.96028875607,74.31442735591,75.347805596166,92.26,74.483965973452,3.61905,21,ABBV
09-24-2018,109.52381,157.0,78.0,17.9937,105.0,74.51625904346,74.23369468089,75.872567983796,93.42,75.420465003684,3.61905,21,ABBV
09-25-2018,109.52381,157.0,78.0,17.9937,105.0,75.46890460869601,75.40431846868,76.40540363892801,93.78,75.711102633756,3.61905,21,ABBV
09-26-2018,109.52381,157.0,78.0,17.9937,105.0,76.12283927635801,75.76761550626999,76.784847211522,94.18,76.034033333836,3.61905,21,ABBV
09-27-2018,109.52381,157.0,78.0,17.9937,105.0,76.17127888137,75.85642144879199,76.6076389898531,94.14,76.001740263828,3.61905,21,ABBV
09-28-2018,109.52381,157.0,78.0,17.9937,105.0,75.8887145188,75.759542238768,76.8231952321565,94.58,76.356964033916,3.61905,21,ABBV
10-01-2018,109.52381,157.0,78.0,17.9937,105.0,76.486136313948,76.155132346366,77.208693755377,95.0,76.696041269,3.61905,21,ABBV
10-02-2018,109.95,157.0,78.0,18.33433,105.0,76.970532364068,75.460831341194,76.97860563156999,94.23,76.074399671346,3.65,20,ABBV
10-03-2018,109.95,157.0,78.0,18.33433,105.0,76.40540363892801,76.37311056892,77.98776406932,96.01,77.51144128670201,3.65,20,ABBV
10-04-2018,109.9,157.0,78.0,18.34366,105.0,77.349975936662,75.291292723652,77.349975936662,93.84,75.759542238768,3.65,20,ABBV
10-05-2018,109.9,157.0,78.0,18.34366,105.0,75.96944719381999,75.00872836108199,76.914019491554,94.38,76.195498683876,3.65,20,ABBV
10-08-2018,109.9,157.0,78.0,18.34366,105.0,75.94522739131399,75.68688283125,76.9971741468246,94.81,76.542649186462,3.65,20,ABBV
10-09-2018,109.9,157.0,78.0,18.34366,105.0,76.461916511442,75.72724916876,76.905946224052,94.57,76.34889076641399,3.65,20,ABBV
10-10-2018,109.9,157.0,78.0,18.34366,105.0,75.76761550626999,75.073314501098,77.010898701578,93.08,75.145973908616,3.65,20,ABBV
10-11-2018,109.9,157.0,78.0,18.34366,105.0,75.0813877686,72.3429354319216,75.38817193367599,90.7,73.22453624314001,3.65,20,ABBV
10-12-2018,109.9,157.0,78.0,18.34366,105.0,74.016020538563,72.53994313635529,74.317926917124,90.69,73.999701274857,3.65,20,ABBV
10-15-2018,109.9,157.0,78.0,18.34366,105.0,73.852827901503,72.7635170491275,73.92626458817999,89.18,72.767596865054,3.65,20,ABBV
10-16-2018,109.9,157.0,78.0,18.34366,105.0,73.257174776234,73.05318397990901,75.052293783894,91.91,74.995176360923,3.65,20,ABBV
10-17-2018,109.9,157.0,78.0,18.34366,105.0,74.921739674246,74.113936120799,75.403157953573,92.27,75.28892310763099,3.65,20,ABBV
10-18-2018,109.9,157.0,78.0,18.34366,105.0,74.946218569805,72.80023539246599,75.39499832172001,89.9,73.35509035847001,3.65,20,ABBV
10-19-2018,109.9,157.0,78.0,18.34366,105.0,72.83287391987801,71.780281410841,73.42852704514699,87.97,71.780281410841,3.65,20,ABBV
10-22-2018,108.8,140.0,78.0,15.99562,105.0,72.237220794609,68.13292597255,72.237220794609,84.27,68.761217625231,3.7,20,ABBV
10-23-2018,107.66667,140.0,78.0,16.41235,105.0,67.382239842074,66.50099960195,69.022325844527,82.96,67.69230585248799,3.57143,21,ABBV
10-24-2018,107.66667,140.0,78.0,16.41235,105.0,67.594390270252,64.673242066878,67.831019593989,79.41,64.795636544673,3.57143,21,ABBV
10-25-2018,107.66667,140.0,78.0,16.41235,105.0,65.60344009812,64.999627340998,67.879977385107,81.73,66.688671134569,3.57143,21,ABBV
10-26-2018,107.19048,140.0,78.0,16.62648,105.0,66.10933727300599,64.81195580837901,66.525478497509,80.79,65.921665740387,3.57143,21,ABBV
10-29-2018,107.19048,140.0,78.0,16.62648,105.0,67.031375672395,65.228097032882,67.863658121401,81.36,66.386764756008,3.57143,21,ABBV
10-30-2018,107.19048,140.0,78.0,16.62648,105.0,66.85186377162901,65.38313003808899,67.627028797664,81.59,66.574436288627,3.57143,21,ABBV
10-31-2018,107.19048,140.0,78.0,16.62648,105.0,66.076698745594,63.432978025222,66.566276656774,77.85,63.52273397560499,3.57143,21,ABBV
11-01-2018,106.3,140.0,78.0,16.54116,103.5,63.40849912966299,63.23714686075,65.807430894445,80.21,65.448407092913,3.55,20,ABBV
11-02-2018,103.5,140.0,78.0,17.22063,97.0,68.687780938554,64.265260474228,68.883612103026,79.56,64.918031022468,3.55,20,ABBV
11-05-2018,102.3,140.0,71.0,18.44207,97.0,64.828275072085,64.681401698731,68.402193823699,82.58,67.382239842074,3.55,20,ABBV
11-06-2018,101.4,140.0,71.0,17.61079,97.0,67.504634319869,67.161929782043,68.72857909781901,83.66,68.263480082198,3.55,20,ABBV
11-07-2018,101.4,140.0,71.0,17.61079,97.0,68.663302042995,68.655142411142,71.168309021866,86.96,70.956158593688,3.55,20,ABBV
11-08-2018,101.4,140.0,71.0,17.61079,97.0,71.094872335189,70.9887971211,73.20005735326299,87.73,71.584450246369,3.55,20,ABBV
11-09-2018,101.4,140.0,71.0,17.61079,97.0,71.666046564899,71.44573650486801,73.05318397990901,88.79,72.44937122278701,3.55,20,ABBV
11-12-2018,100.9,135.0,71.0,16.62197,97.0,72.416732695375,72.21274189905,73.3428509106905,89.69,73.183738089557,3.55,20,ABBV
11-13-2018,100.9,135.0,71.0,16.62197,97.0,73.436686677,71.96795294346,74.15473428006399,88.22,71.984272207166,3.55,20,ABBV
11-14-2018,100.9,135.0,71.0,16.62197,97.0,72.661521650965,70.54279164401503,72.94710876582,88.31,72.057708893843,3.55,20,ABBV
11-15-2018,100.9,135.0,71.0,16.62197,97.0,71.502853927839,70.140195408388,73.673316000737,90.14,73.550921522942,3.55,20,ABBV
11-16-2018,100.9,135.0,71.0,16.62197,97.0,73.216376616969,72.78391612876,75.0686130476,91.53,74.685110350509,3.55,20,ABBV
11-19-2018,100.9,135.0,71.0,16.62197,97.0,74.48927918603701,72.710479442083,75.346040530602,89.48,73.012385820644,3.5,20,ABBV
11-20-2018,100.9,135.0,71.0,16.62197,97.0,72.6207234917,71.690525460458,73.20005735326299,88.09,71.878196993077,3.5,20,ABBV
11-21-2018,100.9,135.0,71.0,16.62197,97.0,72.21274189905,69.65877712906101,72.441211590934,86.15,70.295228413595,3.5,20,ABBV
11-23-2018,100.9,135.0,71.0,16.62197,97.0,69.84644866168,69.27535602828853,70.621613687715,85.63,69.870927557239,3.5,20,ABBV
11-26-2018,100.9,135.0,71.0,16.62197,97.0,70.491059578067,69.52822301941299,71.192787917425,86.24,70.368665100272,3.5,20,ABBV
11-27-2018,100.9,135.0,71.0,16.62197,97.0,70.352345836566,69.76485234315,71.55997135081,87.68,71.54365208710401,3.5,20,ABBV
11-28-2018,100.9,135.0,71.0,16.62197,97.0,71.837398833812,70.629773319568,72.588084964288,88.94,72.57176570058199,3.5,20,ABBV
11-29-2018,100.9,135.0,71.0,16.62197,97.0,72.62888312355301,72.098507053108,73.705954528149,89.91,73.363249990323,3.5,20,ABBV
11-30-2018,100.9,135.0,71.0,16.62197,97.0,73.648837105178,73.33061146291101,76.92084947823099,94.27,76.92084947823099,3.5,20,ABBV
12-03-2018,101.15,135.0,71.0,16.59902,97.0,76.9600157111254,75.73770285954599,77.2855850220601,93.66,76.423111935198,3.5,20,ABBV
12-04-2018,101.15,135.0,71.0,16.59902,97.0,76.6319985106348,73.76307195112001,77.500183339794,90.55,73.885466428915,3.5,20,ABBV
12-06-2018,101.15,135.0,71.0,16.59902,97.0,73.19189772141,71.127510862601,73.828349005944,90.33,73.705954528149,3.5,20,ABBV
12-07-2018,101.15,135.0,71.0,16.59902,97.0,73.37956925402901,70.474740314361,73.436686677,86.96,70.956158593688,3.5,20,ABBV
12-10-2018,100.94737,135.0,71.0,17.00611,97.0,70.719529269951,69.03048547638,71.706844724164,87.61,71.486534664133,3.57895,19,ABBV
12-11-2018,100.94737,135.0,71.0,17.00611,97.0,72.310657481286,70.71136963809799,72.979747293232,88.17,71.943474047901,3.57895,19,ABBV
12-12-2018,100.94737,135.0,71.0,17.00611,97.0,72.881831710996,72.098507053108,73.575400418501,88.6,72.29433821757999,3.57895,19,ABBV
12-13-2018,100.94737,135.0,71.0,17.00611,97.0,72.922629870261,71.290703499661,73.42852704514699,87.71,71.56813098266299,3.57895,19,ABBV
12-14-2018,100.94737,135.0,71.0,17.00611,97.0,70.82560448404,69.422147805324,71.119351230748,85.61,69.854608293533,3.57895,19,ABBV
12-17-2018,100.94737,135.0,71.0,17.00611,97.0,69.413988173471,68.70410020226001,70.890881538864,84.93,69.299753327529,3.57895,19,ABBV
12-18-2018,100.94737,135.0,71.0,17.00611,97.0,69.73221381573799,67.56175174284,69.76485234315,83.58,68.19820302737399,3.57895,19,ABBV
12-19-2018,100.94737,135.0,71.0,17.00611,97.0,68.810175416349,67.439357265045,70.41762289139,83.52,68.149245236256,3.57895,19,ABBV
12-20-2018,100.47368,135.0,71.0,17.23329,96.0,67.71678474804699,67.24352610057299,70.56449626474401,85.37,69.65877712906101,3.57895,19,ABBV
12-21-2018,100.47368,135.0,71.0,17.23329,96.0,69.054964371939,67.904456280666,72.384094167963,84.92,69.291593695676,3.57895,19,ABBV
12-24-2018,100.47368,135.0,71.0,17.23329,96.0,69.234476272705,68.21452229108,70.531857737332,84.16,68.671461674848,3.57895,19,ABBV
12-26-2018,100.47368,135.0,71.0,17.23329,96.0,69.144720322322,69.0490078406863,72.694160178377,89.04,72.65336201911201,3.57895,19,ABBV
12-27-2018,100.05263,135.0,71.0,17.21527,96.0,71.763962147135,70.874562275158,73.37956925402901,89.91,73.363249990323,3.57895,19,ABBV
12-28-2018,100.05263,135.0,71.0,17.21527,96.0,73.510123363677,73.436686677,75.73770285954599,91.12,74.350565444536,3.57895,19,ABBV
12-31-2018,100.05263,135.0,71.0,17.21527,96.0,74.74222777348,74.44032139491901,75.876416601047,92.19,75.223646052807,3.57895,19,ABBV
01-02-2019,100.05263,135.0,71.0,17.21527,96.0,74.448481026772,72.14746484422601,74.46480029047801,89.23,72.808395024319,3.57895,19,ABBV
01-03-2019,99.94737,135.0,71.0,17.23971,95.0,72.326976744992,70.238110990624,72.45753085464,86.29,70.409463259537,3.47368,19,ABBV
01-04-2019,99.94737,135.0,71.0,17.23971,95.0,71.600769510075,70.393143995831,72.734958337642,89.07,72.677840914671,3.47368,19,ABBV
01-07-2019,99.94737,135.0,71.0,17.23971,95.0,73.493804099971,72.78391612876,74.05437080827211,90.37,73.738593055561,3.47368,19,ABBV
01-08-2019,99.94737,135.0,71.0,17.23971,95.0,74.41584249936,73.76307195112001,75.31340200318999,90.79,74.081297593387,3.47368,19,ABBV
01-09-2019,99.94737,135.0,71.0,17.23971,95.0,74.15473428006399,71.36414018633799,74.570875504567,87.81,71.649727301193,3.47368,19,ABBV
01-10-2019,99.94737,135.0,71.0,17.23971,95.0,71.706844724164,71.086712703336,72.52280790946399,88.2,71.96795294346,3.47368,19,ABBV
01-11-2019,98.0,130.0,71.0,15.54563,94.0,71.429417241162,71.429417241162,72.057708893843,88.31,72.057708893843,3.38889,18,ABBV
01-14-2019,98.0,130.0,71.0,15.54563,94.0,71.834696721996,69.78628867473199,71.834696721996,84.76,70.00930084116801,3.38889,18,ABBV
01-15-2019,98.0,130.0,71.0,15.54563,94.0,70.14971590892401,69.75324983526001,70.769194149024,85.5,70.62051937140001,3.38889,18,ABBV
01-16-2019,98.0,130.0,71.0,15.54563,94.0,70.752674729288,70.57922082206001,71.355633549652,85.55,70.66181792074,3.38889,18,ABBV
01-17-2019,98.0,130.0,71.0,15.54563,94.0,70.653558210872,70.55444169245601,72.425265977558,87.2,72.02467004896,3.38889,18,ABBV
01-18-2019,98.0,130.0,71.0,15.54563,94.0,73.05713378246,71.793398172656,74.163934904772,89.5,73.9244033186,3.38889,18,ABBV
01-22-2019,98.0,130.0,71.0,15.54563,94.0,73.395781887048,72.60284973972001,73.808767380448,88.66,73.230587689688,3.38889,18,ABBV
01-23-2019,97.61111,130.0,71.0,15.67425,92.0,73.3776105253384,72.43765554236,73.742689701504,88.45,73.05713378246,3.38889,18,ABBV
01-24-2019,97.61111,130.0,71.0,15.67425,92.0,72.958017264044,70.29013097668,73.048874072592,85.88,70.934388346384,3.41176,18,ABBV
01-25-2019,96.38889,130.0,71.0,15.81539,90.5,68.150866120868,65.60687548152401,68.233463219548,80.54,66.52370327687201,3.41176,18,ABBV
01-28-2019,95.83333,130.0,71.0,16.08398,89.0,66.077678944,63.33553786492268,66.16027604268,77.14,63.715401921752,3.41176,18,ABBV
01-29-2019,95.83333,130.0,71.0,16.08398,89.0,63.62041525827001,62.583821669836,64.557892328288,77.47,63.987972347396,3.41176,18,ABBV
01-30-2019,94.72222,130.0,71.0,15.39771,89.0,64.169685964492,63.58324656386401,65.404512589758,79.06,65.30126621640801,3.41176,18,ABBV
01-31-2019,94.72222,130.0,71.0,15.39771,89.0,65.21040940786,65.01217637102799,67.159700936708,80.29,66.317210530172,3.41176,18,ABBV
02-01-2019,94.72222,130.0,71.0,15.39771,89.0,66.2841716907,65.34256476574801,66.68410684250857,80.5,66.4906644374,3.41176,18,ABBV
02-04-2019,94.72222,130.0,71.0,15.39771,89.0,66.32547024004,64.029270896736,66.375028499248,78.53,64.86350159340401,3.41176,18,ABBV
02-05-2019,94.72222,130.0,71.0,15.39771,89.0,64.88828072300801,64.607450587496,66.123107348274,79.69,65.821627938092,3.41176,18,ABBV
02-06-2019,94.72222,130.0,71.0,15.39771,89.0,65.74729054928,65.078254049972,65.986822135452,79.08,65.317785636144,3.41176,18,ABBV
02-07-2019,94.72222,130.0,71.0,15.39771,89.0,64.71482681578,64.268802482908,65.433421574296,79.17,65.392123024956,3.41176,18,ABBV
02-08-2019,94.72222,130.0,71.0,15.39771,89.0,65.276487086804,65.160851148652,65.962043005848,79.67,65.80510851835601,3.41176,18,ABBV
02-11-2019,94.72222,130.0,71.0,15.39771,89.0,65.986822135452,65.39220562205469,66.22792306649892,79.77,65.887705617036,3.41176,18,ABBV
02-12-2019,93.88889,127.0,71.0,13.78763,89.0,66.069419234132,64.896540432876,66.17679546241601,79.93,66.01986097492401,3.41176,18,ABBV
02-13-2019,93.94444,127.0,71.0,13.75368,89.0,66.358509079512,66.317210530172,67.16796064657599,80.79,66.730196023572,3.41176,18,ABBV
02-14-2019,93.61111,127.0,71.0,13.893,87.5,66.44936588806,65.846407067696,66.63933921502401,80.52,66.507183857136,3.38889,18,ABBV
02-15-2019,93.61111,127.0,71.0,13.893,87.5,67.011026159084,66.209834301888,67.48182962156001,80.85,66.77975428278,3.38889,18,ABBV
02-19-2019,93.11111,127.0,71.0,13.95982,87.0,66.4906644374,66.267652270964,67.333154843936,80.52,66.507183857136,3.38889,18,ABBV
02-20-2019,93.11111,127.0,71.0,13.95982,87.0,66.515443567004,65.36734389535201,66.57326153608,79.99,66.069419234132,3.38889,18,ABBV
02-21-2019,93.11111,127.0,71.0,13.95982,87.0,65.86292648743199,64.50833406908,66.003341555188,78.75,65.0452152105,3.38889,18,ABBV
02-22-2019,93.11111,127.0,71.0,13.95982,87.0,65.38386331508799,64.62702609988317,66.234613431492,80.02,66.094198363736,3.38889,18,ABBV
02-25-2019,93.11111,127.0,71.0,13.95982,87.0,66.457625597928,65.978562425584,66.58978095581601,80.29,66.317210530172,3.38889,18,ABBV
02-26-2019,93.11111,127.0,71.0,13.95982,87.0,66.24287314136001,66.094198363736,66.788013992648,80.51,66.49892414726801,3.38889,18,ABBV
02-27-2019,93.11111,127.0,71.0,13.95982,87.0,66.19331488215201,65.08651375984,66.19331488215201,79.41,65.590356061788,3.38889,18,ABBV
02-28-2019,93.11111,127.0,71.0,13.95982,87.0,65.631654611128,65.04108535556601,65.83814735782799,79.24,65.449940994032,3.38889,18,ABBV
03-01-2019,93.11111,127.0,71.0,13.95982,87.0,65.887705617036,65.482979833504,66.77975428278,80.1,66.16027604268,3.38889,18,ABBV
03-04-2019,93.11111,127.0,71.0,13.95982,87.0,66.40806733872,65.34537306710313,66.68063776436401,79.46,65.631654611128,3.38889,18,ABBV
03-05-2019,93.11111,127.0,71.0,13.95982,87.0,65.565576932184,65.020436080896,65.99508184532,78.91,65.177370568388,3.38889,18,ABBV
03-06-2019,93.11111,127.0,71.0,13.95982,87.0,65.359084185484,64.05817988127401,65.359084185484,78.09,64.50007435921201,3.38889,18,ABBV
03-07-2019,93.11111,127.0,71.0,13.95982,87.0,64.235763643436,63.963193217792,65.35082447561601,78.24,64.623970007232,3.38889,18,ABBV
03-08-2019,93.11111,127.0,71.0,13.95982,87.0,64.153166544756,63.674103372412006,64.45671088240499,77.58,64.078829155944,3.38889,18,ABBV
03-11-2019,93.11111,127.0,71.0,13.95982,87.0,64.070569446076,63.822778150036,64.681787976308,78.08,64.49181464934401,3.38889,18,ABBV
03-12-2019,93.11111,127.0,71.0,13.95982,87.0,64.82220304406401,64.46703551974,65.36734389535201,78.74,65.036955500632,3.38889,18,ABBV
03-13-2019,93.11111,127.0,71.0,13.95982,87.0,65.185630278256,64.54963261842,65.49949925324,78.93,65.19388998812401,3.38889,18,ABBV
03-14-2019,93.11111,127.0,71.0,13.95982,87.0,65.2517079572,64.764385074988,66.40806733872,79.95,66.03638039466,3.38889,18,ABBV
03-15-2019,93.11111,127.0,71.0,13.95982,87.0,66.127237203208,65.34256476574801,67.283596584728,81.34,67.184480066312,3.38889,18,ABBV
03-18-2019,93.11111,127.0,71.0,13.95982,87.0,67.184480066312,66.308950820304,67.52312817090001,80.65,66.61456008542001,3.38889,18,ABBV
03-19-2019,93.11111,127.0,71.0,13.95982,87.0,66.350249369644,65.67295316046801,67.143181516972,80.82,66.75497515317599,3.38889,18,ABBV
03-20-2019,93.11111,127.0,71.0,13.95982,87.0,66.67237805449601,66.127237203208,66.82518268705401,80.43,66.432846468324,3.38889,18,ABBV
03-21-2019,93.11111,127.0,71.0,13.95982,87.0,65.978562425584,65.466460413768,67.159700936708,81.24,67.101882967632,3.38889,18,ABBV
03-22-2019,93.11111,127.0,71.0,13.95982,87.0,66.721936313704,65.821627938092,67.721361207732,79.76,65.879445907168,3.38889,18,ABBV
03-25-2019,93.0,127.0,71.0,14.3568,87.0,65.6646934506,64.764385074988,66.11071778347201,79.51,65.67295316046801,3.27778,17,ABBV
03-26-2019,93.0,127.0,71.0,14.3568,87.0,65.95378329598,65.91248474664,67.060584418292,80.76,66.705416893968,3.27778,17,ABBV
03-27-2019,93.0,127.0,71.0,14.3568,87.0,66.9036499308,65.91248474664,66.9036499308,79.89,65.986822135452,3.27778,17,ABBV
