 Date,DHR Price Target,DHR Price Target - High,DHR Price Target - Low,DHR Price Target - StdDev,DHR Price Target - Median,DHR Open,DHR Low,DHR High,DHR Close,DHR Adj. Close,DHR Rating,DHR Price Target - #,Ticker
10-20-2017,95.2,105.0,76.0,6.88186,97.0,87.942998996835,87.942998996835,89.193049399011,90.79,88.66568438559301,4.17647,15,DHR
10-23-2017,95.2,105.0,76.0,6.88186,97.0,89.095389211341,88.294575672447,89.573924130924,90.47,88.353171785049,4.17647,15,DHR
10-24-2017,95.2,105.0,76.0,6.88186,97.0,88.704748460661,88.09925529710699,89.095389211341,90.95,88.821940685865,4.17647,15,DHR
10-25-2017,95.2,105.0,76.0,6.88186,97.0,88.734046516962,88.021127146971,88.841472723399,90.65,88.528960122855,4.17647,15,DHR
10-26-2017,95.2,105.0,76.0,6.88186,97.0,88.57779021669,88.226213541078,89.486029962021,91.46,89.32000764298199,4.17647,15,DHR
10-27-2017,95.2,105.0,76.0,6.88186,97.0,89.280943567914,89.271177549147,90.101289144342,92.25,90.091523125575,4.17647,15,DHR
10-30-2017,95.2,105.0,76.0,6.88186,97.0,89.818074600099,89.35907171805,90.04269303174,91.81,89.661818299827,4.17647,15,DHR
10-31-2017,95.2,105.0,76.0,6.88186,97.0,89.58369014969101,89.525094037089,90.306375538449,92.27,90.111055163109,4.17647,15,DHR
11-01-2017,95.2,105.0,76.0,6.88186,97.0,90.208715350779,89.935266825303,90.950932777071,92.91,90.736080364197,4.17647,15,DHR
11-02-2017,95.2,105.0,76.0,6.88186,97.0,90.667718232828,90.189183313245,90.960698795838,92.71,90.540759988857,4.17647,15,DHR
11-03-2017,95.2,105.0,76.0,6.88186,97.0,90.413801744886,90.06222506927399,90.980230833372,93.13,90.950932777071,4.17647,15,DHR
11-06-2017,95.2,105.0,76.0,6.88186,97.0,90.941166758304,90.208715350779,90.941166758304,92.62,90.452865819954,4.17647,15,DHR
11-07-2017,95.2,105.0,76.0,6.88186,97.0,90.570058045158,90.423567763653,91.107189077343,93.2,91.01929490844,4.17647,15,DHR
11-08-2017,95.2,105.0,76.0,6.88186,97.0,90.745846382964,90.599356101459,91.175551208712,93.24,91.058358983508,4.17647,15,DHR
11-09-2017,95.2,105.0,76.0,6.88186,97.0,91.038826945974,90.03292701297299,91.087657039809,92.98,90.804442495566,4.17647,15,DHR
11-10-2017,95.2,105.0,76.0,6.88186,97.0,90.638420176527,89.505561999555,90.736080364197,92.24,90.081757106808,4.17647,15,DHR
11-13-2017,95.2,105.0,76.0,6.88186,97.0,89.993862937905,89.691116356128,91.195083246246,93.33,91.146253152411,4.17647,15,DHR
11-14-2017,95.2,105.0,76.0,6.88186,97.0,90.638420176527,90.316141557216,91.126721114877,93.19,91.009528889673,4.17647,15,DHR
11-15-2017,95.2,105.0,76.0,6.88186,97.0,90.89233666446898,90.257545444614,90.950932777071,92.42,90.257545444614,4.17647,15,DHR
11-16-2017,95.2,105.0,76.0,6.88186,97.0,90.43333378242,90.159885256944,91.663852147062,93.58,91.390403621586,4.17647,15,DHR
11-17-2017,95.2,105.0,76.0,6.88186,97.0,90.941166758304,90.62865415776,91.448999734188,93.3,91.11695509611,4.17647,15,DHR
11-20-2017,95.2,105.0,76.0,6.88186,97.0,91.11695509611,90.853272589401,91.615022053227,93.68,91.488063809256,4.17647,15,DHR
11-21-2017,95.2,105.0,76.0,6.88186,97.0,91.8005764098,91.556425940625,92.015428822674,94.18,91.976364747606,4.17647,15,DHR
11-22-2017,95.2,105.0,76.0,6.88186,97.0,91.99589678514,91.126721114877,92.034960860208,93.76,91.566191959392,4.17647,15,DHR
11-24-2017,95.2,105.0,76.0,6.88186,97.0,91.810342428567,91.419701677887,91.976364747606,94.02,91.820108447334,4.17647,15,DHR
11-27-2017,95.2,105.0,76.0,6.88186,97.0,91.986130766373,91.634554090761,92.074024935276,94.05,91.849406503635,4.17647,15,DHR
11-28-2017,95.2,105.0,76.0,6.88186,97.0,91.976364747606,91.683384184596,92.445133648422,94.32,92.113089010344,4.17647,15,DHR
11-29-2017,95.2,105.0,76.0,6.88186,97.0,92.240047254315,91.253679358848,92.24952029251898,93.94,91.741980297198,4.17647,15,DHR
11-30-2017,95.2,105.0,76.0,6.88186,97.0,92.044726878975,91.644320109528,92.60129228850631,94.36,92.152153085412,4.17647,15,DHR
12-01-2017,95.2,105.0,76.0,6.88186,97.0,92.279111329383,90.648186195294,92.318175404451,93.82,91.624788071994,4.17647,15,DHR
12-04-2017,95.2,105.0,76.0,6.88186,97.0,92.005662803907,90.452865819954,92.279111329383,92.82,90.648186195294,4.17647,15,DHR
12-05-2017,95.2,105.0,76.0,6.88186,97.0,90.999762870906,90.404035726119,91.048592964741,92.74,90.570058045158,4.17647,15,DHR
12-06-2017,95.2,105.0,76.0,6.88186,97.0,90.677484251595,90.00362895667199,90.775144439265,92.53,90.364971651051,4.17647,15,DHR
12-07-2017,95.2,105.0,76.0,6.88186,97.0,90.364971651051,89.88643673146801,90.989996852139,92.68,90.511461932556,4.17647,15,DHR
12-08-2017,95.2,105.0,76.0,6.88186,97.0,90.755612401731,90.521227951323,91.175551208712,93.18,90.999762870906,4.17647,15,DHR
12-11-2017,95.53333,105.0,76.0,7.12616,97.0,90.902102683236,90.423567763653,91.087657039809,93.21,91.029060927207,4.17647,15,DHR
12-12-2017,95.53333,105.0,76.0,7.12616,97.0,91.136487133644,90.843506570634,91.751746315965,93.72,91.527127884324,4.17647,15,DHR
12-13-2017,95.53333,105.0,76.0,7.12616,97.0,91.60525603446,91.4148186685035,92.152153085412,94.15,91.947066691305,4.17647,15,DHR
12-14-2017,96.0,108.0,76.0,7.57188,97.0,92.171685122946,90.355205632284,92.171685122946,92.85,90.677484251595,4.17647,15,DHR
12-15-2017,96.4,108.0,76.0,7.69242,99.0,91.048592964741,91.048592964741,92.132621047878,94.0,91.8005764098,4.17647,15,DHR
12-18-2017,97.13333,108.0,76.0,8.13115,100.0,92.034960860208,91.888470578703,92.620921986228,94.36,92.152153085412,4.17647,15,DHR
12-19-2017,97.13333,108.0,76.0,8.13115,100.0,92.230281235548,91.849406503635,92.523261798558,94.38,92.171685122946,4.17647,15,DHR
12-20-2017,97.13333,108.0,76.0,8.13115,100.0,92.259579291849,92.1277380384945,92.933434586772,94.62,92.406069573354,4.17647,15,DHR
12-21-2017,97.13333,108.0,76.0,8.13115,100.0,92.503729761024,91.575957978159,92.7820612958835,93.82,91.624788071994,4.17647,15,DHR
12-22-2017,97.13333,108.0,76.0,8.13115,100.0,91.536893903091,91.224381302547,91.868938541169,93.46,91.273211396382,4.17647,15,DHR
12-26-2017,97.13333,108.0,76.0,8.13115,100.0,91.136487133644,91.068125002275,91.575957978159,93.32,91.136487133644,4.17647,15,DHR
12-27-2017,97.13333,108.0,76.0,8.13115,100.0,90.989996852139,90.62865415776,91.546659921858,93.56,91.370871584052,4.17647,15,DHR
12-28-2017,97.13333,108.0,76.0,8.13115,100.0,91.595826629825,91.03832934014,91.732755788695,93.56,91.50780074198,4.17647,15,DHR
12-29-2017,97.13333,108.0,76.0,8.13115,100.0,91.85990429336,90.7644710224,91.967491489615,92.82,90.78403233081,4.17647,15,DHR
01-02-2018,97.13333,108.0,76.0,8.13115,100.0,91.13613588219,90.15807046169,91.439336162545,92.44,90.41236747102,4.17647,15,DHR
01-03-2018,97.6875,108.0,76.0,8.16026,100.0,90.21675438692,90.19230275140752,91.850123639155,93.67,91.615387938235,4.22222,16,DHR
01-04-2018,98.125,108.0,76.0,7.86507,100.0,92.05551737746,91.95771083541,92.828189059655,94.12,92.05551737746,4.22222,16,DHR
01-05-2018,98.125,108.0,76.0,7.86507,100.0,92.436962891455,92.27069176997,92.906434293295,94.71,92.632575975555,4.22222,16,DHR
01-08-2018,98.125,108.0,76.0,7.86507,100.0,92.54455008771,92.221788498945,93.219415227855,95.25,93.160731302625,4.22222,16,DHR
01-09-2018,98.125,108.0,76.0,7.86507,100.0,94.40287438666,94.40287438666,96.71110877904,98.61,96.447031115505,4.22222,16,DHR
01-10-2018,98.125,108.0,76.0,7.86507,100.0,95.86997251741,95.08752018101,96.37856653607,98.24,96.08514690992,4.22222,16,DHR
01-11-2018,98.5,108.0,76.0,8.03897,100.0,96.329663265045,95.63572584920026,96.53016667624748,98.59,96.427469807095,4.22222,16,DHR
01-12-2018,98.5,108.0,76.0,8.03897,100.0,96.47637307812,96.466592423915,97.47399980703,99.39,97.209922143495,4.22222,16,DHR
01-16-2018,98.5,108.0,76.0,8.03897,100.0,97.68917419954,96.9605154612675,98.070619713535,99.47,97.288167377135,4.22222,16,DHR
01-17-2018,98.5,108.0,76.0,8.03897,100.0,97.855445321025,96.90672186314,97.9777034985875,99.59,97.405535227595,4.22222,16,DHR
01-18-2018,98.5,108.0,76.0,8.03897,100.0,97.35663195657,96.936063825755,97.875006629435,99.74,97.55224504067,4.22222,16,DHR
01-19-2018,99.5,110.0,76.0,8.79631,101.0,98.0021551341,97.84566466682,98.66723962004,100.56,98.35425868548,4.22222,16,DHR
01-22-2018,100.5,110.0,76.0,8.78208,101.5,98.27601345184,97.483780461235,98.500968498555,99.97,97.777200087385,4.22222,16,DHR
01-23-2018,101.41176,116.0,76.0,9.26765,103.0,97.972813171485,97.503341769645,98.168426255585,99.95,97.757638778975,4.26316,17,DHR
01-24-2018,101.41176,116.0,76.0,9.26765,103.0,98.09996167615,97.88478728364,99.46925326485,101.38,99.15627233029,4.26316,17,DHR
01-25-2018,101.41176,116.0,76.0,9.26765,103.0,99.518156535875,99.205175601315,100.750518965705,102.7,100.44731868535,4.26316,17,DHR
01-26-2018,101.41176,116.0,76.0,9.26765,103.0,100.72117700309,100.52556391899,101.5378616292075,103.8,101.5231906479,4.26316,17,DHR
01-29-2018,101.41176,116.0,76.0,9.26765,103.0,101.337358218005,101.03415793765,101.93397812451,103.69,101.415603451645,4.26316,17,DHR
01-30-2018,105.41176,116.0,76.0,10.15213,110.0,100.38863476012,98.911755975165,102.52081737681,101.6,99.3714467228,4.26316,17,DHR
01-31-2018,106.94118,116.0,76.0,9.32088,110.0,99.674647003155,98.64083185368648,100.320170180685,101.28,99.05846578824,4.26316,17,DHR
02-01-2018,106.94118,116.0,76.0,9.32088,110.0,98.70636223686,98.29557476025,99.95075487136216,101.86,99.62574373213,4.26316,17,DHR
02-02-2018,107.52941,116.0,86.0,7.48424,110.0,99.048685134035,99.048685134035,100.281047563865,102.18,99.93872466669,4.26316,17,DHR
02-05-2018,107.52941,116.0,86.0,7.48424,110.0,99.224736909725,94.177919339945,99.615963077925,96.7,94.57892616235,4.26316,17,DHR
02-06-2018,107.52941,116.0,86.0,7.48424,110.0,93.20963457365,92.671698592375,96.41768915289,97.05,94.921249059525,4.26316,17,DHR
02-07-2018,107.52941,116.0,86.0,7.48424,110.0,94.26594522779,92.671698592375,94.843003825885,95.25,93.160731302625,4.26316,17,DHR
02-08-2018,107.52941,116.0,86.0,7.48424,110.0,93.3074411157,90.11894784487,93.454150928775,92.16,90.13850915328,4.26316,17,DHR
