 Date,MDLZ Price Target,MDLZ Price Target - High,MDLZ Price Target - Low,MDLZ Price Target - StdDev,MDLZ Price Target - Median,MDLZ Open,MDLZ Low,MDLZ High,MDLZ Close,MDLZ Adj. Close,MDLZ Rating,MDLZ Price Target - #,Ticker
05-10-2018,48.78409,57.0,41.0,4.20788,49.0,34.932177074296,34.878213875932,35.206489999313,39.1,35.16601760054,4.17391,22,MDLZ
05-11-2018,48.78409,57.0,41.0,4.20788,49.0,35.264950130874,35.040103471024,35.399858126784,39.23,35.282937863662,4.17391,22,MDLZ
05-14-2018,48.78409,57.0,41.0,4.20788,49.0,35.318913329238,35.192999199722,35.507784523511994,39.22,35.273943997268,4.17391,22,MDLZ
05-15-2018,48.78409,57.0,41.0,4.20788,49.0,35.16601760054,35.16601760054,35.723637316967995,39.41,35.444827458754,4.17391,22,MDLZ
05-16-2018,48.78409,57.0,41.0,4.20788,49.0,35.543759989088,35.345894928419995,35.714643450574,39.52,35.543759989088,4.17391,22,MDLZ
05-17-2018,48.78409,57.0,41.0,4.20788,49.0,35.579735454664004,35.39086426039,35.822569847302,39.52,35.543759989088,4.17391,22,MDLZ
05-18-2018,48.78409,57.0,41.0,4.20788,49.0,35.534766122693995,35.022115738236,35.687661851392,39.65,35.66068025221,4.17391,22,MDLZ
05-21-2018,48.78409,57.0,41.0,4.20788,49.0,35.723637316967995,35.291931730056,35.894520778453995,39.34,35.381870393996,4.17391,22,MDLZ
05-22-2018,48.78409,57.0,41.0,4.20788,49.0,35.43583359236,35.381870393996,35.768606648938004,39.43,35.462815191542,4.17391,22,MDLZ
05-23-2018,48.78409,57.0,41.0,4.20788,49.0,35.336901062026,35.246962398086,35.642692519422,39.45,35.48080292433,4.17391,22,MDLZ
05-24-2018,48.78409,57.0,41.0,4.20788,49.0,35.471809057936,35.228974665298,35.642692519422,39.56,35.579735454664004,4.17391,22,MDLZ
05-25-2018,48.78409,57.0,41.0,4.20788,49.0,35.5257722563,35.404355059981,35.804582114514,39.58,35.597723187452,4.17391,22,MDLZ
05-29-2018,48.78409,57.0,41.0,4.20788,49.0,35.157023734146,35.062588137009,35.417845859572004,39.33,35.372876527602,4.17391,22,MDLZ
05-30-2018,48.78409,57.0,41.0,4.20788,49.0,35.453821325148,35.372876527602,35.925999310833,39.68,35.687661851392,4.17391,22,MDLZ
05-31-2018,48.78409,57.0,41.0,4.20788,49.0,35.678667984998,35.094066669388,35.768606648938004,39.27,35.318913329238,4.17391,22,MDLZ
06-01-2018,48.78409,57.0,41.0,4.20788,49.0,35.417845859572004,35.282937863662,35.849551446484,39.56,35.579735454664004,4.17391,22,MDLZ
06-04-2018,48.78409,57.0,41.0,4.20788,49.0,35.741625049756,35.534766122693995,35.849551446484,39.78,35.777600515332,4.17391,22,MDLZ
06-05-2018,48.78409,57.0,41.0,4.20788,49.0,35.723637316967995,35.192999199722,35.79558824812,39.26,35.309919462844,4.17391,22,MDLZ
06-06-2018,48.78409,57.0,41.0,4.20788,49.0,35.408851993178,35.022115738236,35.552753855482,39.49,35.516778389906,4.17391,22,MDLZ
06-07-2018,48.78409,57.0,41.0,4.20788,49.0,35.291931730056,35.175011466933995,35.597723187452,39.32,35.363882661208,4.17391,22,MDLZ
06-08-2018,48.78409,57.0,41.0,4.20788,49.0,35.39086426039,35.345894928419995,35.831563713696,39.78,35.777600515332,4.17391,22,MDLZ
06-11-2018,48.78409,57.0,41.0,4.20788,49.0,35.768606648938004,35.714643450574,36.29025089979,40.23,36.182324503062,4.17391,22,MDLZ
06-12-2018,48.78409,57.0,41.0,4.20788,49.0,36.191318369456,35.912508511241995,36.438649695291,40.43,36.362201830942,4.17391,22,MDLZ
06-13-2018,48.73864,57.0,41.0,4.19989,48.5,36.272263167002,35.939490110424,36.434152762094,40.14,36.101379705516,4.17391,22,MDLZ
06-14-2018,48.73864,57.0,41.0,4.19989,48.5,36.038422640758,35.876533045666,36.497109826852,40.4,36.33522023176,4.17391,22,MDLZ
06-15-2018,48.73864,57.0,41.0,4.19989,48.5,36.263269300608,36.038422640758,36.856864482612,40.82,36.712962620308,4.17391,22,MDLZ
06-18-2018,48.69318,57.0,41.0,4.21303,48.5,36.60503622358,35.957477843212,36.69497488752,40.18,36.137355171092,4.17391,22,MDLZ
06-19-2018,48.68182,57.0,41.0,4.20375,48.5,35.984459442394,35.885526912059994,36.497109826852,40.34,36.281257033396,4.17391,22,MDLZ
06-20-2018,48.59091,57.0,41.0,4.15232,48.5,36.317232498972,36.011441041576,36.703968753914,40.76,36.658999421944,4.17391,22,MDLZ
06-21-2018,48.59091,57.0,41.0,4.15232,48.5,36.676987154732,36.38018956373,36.721956486702,40.74,36.641011689156,4.17391,22,MDLZ
06-22-2018,48.59091,57.0,41.0,4.15232,48.5,36.703968753914,36.632017822762,37.23460687116,41.3,37.14466820721999,4.17391,22,MDLZ
06-25-2018,48.59091,57.0,41.0,4.15232,48.5,37.135674340826,36.906330747779,37.50442286298,41.45,37.27957620313,4.17391,22,MDLZ
06-26-2018,48.59091,57.0,41.0,4.15232,48.5,37.252594603948,36.883846081794,37.387502599858,41.18,37.036741810492,4.17391,22,MDLZ
06-27-2018,48.59091,57.0,41.0,4.15232,48.5,36.955797012946,36.636514755959,37.315551668706,40.99,36.865858349006,4.17391,22,MDLZ
06-28-2018,48.59091,57.0,41.0,4.15232,48.5,36.965324732784005,36.739264772334,37.299893474250005,40.9,36.98340952962,4.17391,22,MDLZ
06-29-2018,48.59091,57.0,41.0,4.15232,48.5,36.829688756514,36.811603959678,37.399359856848,41.0,37.0738335138,4.17391,22,MDLZ
07-02-2018,48.59091,57.0,41.0,4.15232,48.5,37.010536724874,36.63979838973601,37.100960709054,40.86,36.947239935948005,4.17391,22,MDLZ
07-03-2018,48.59091,57.0,41.0,4.15232,48.5,37.146172701144,36.84777355335,37.25468148216,40.81,36.902027943858,4.17391,22,MDLZ
07-05-2018,48.59091,57.0,41.0,4.15232,48.5,37.06479111538201,36.84777355335,37.878606973002,41.86,37.851479777748,4.17391,22,MDLZ
07-06-2018,48.59091,57.0,41.0,4.15232,48.5,37.860522176166,37.851479777748,38.51157486226201,42.35,38.29455730023,4.17391,22,MDLZ
07-09-2018,48.59091,57.0,41.0,4.15232,48.5,38.330726893902,38.005200550854006,38.43471447570901,42.17,38.131794128706005,4.17391,22,MDLZ
07-10-2018,48.59091,57.0,41.0,4.15232,48.5,38.186048519214,37.950946160346,38.267430104976,42.08,38.050412542944,4.17391,22,MDLZ
07-11-2018,48.59091,57.0,41.0,4.15232,48.5,37.93286136351001,37.85157020173219,38.231260511304,42.25,38.204133316050005,4.17391,22,MDLZ
07-12-2018,48.5,56.0,41.0,3.98577,48.5,38.330726893902,38.149878925542,38.51663860537608,42.45,38.38498128441,4.17391,22,MDLZ
07-13-2018,48.5,56.0,41.0,3.98577,48.5,38.394023682828006,38.312642097066,38.74667722113001,42.83,38.728592424294,4.17391,22,MDLZ
07-16-2018,48.36364,56.0,41.0,3.84407,48.5,38.755719619548,38.095624535034005,38.755719619548,42.31,38.258387706558,4.17391,22,MDLZ
07-17-2018,48.36364,56.0,41.0,3.84407,48.5,38.167963722378005,38.086582136616,38.837101205310006,42.83,38.728592424294,4.17391,22,MDLZ
07-18-2018,48.36364,56.0,41.0,3.84407,48.5,38.61104124486,38.041370144526006,38.683380432204,42.13,38.095624535034005,4.17391,22,MDLZ
07-19-2018,48.40909,56.0,41.0,3.83357,48.5,38.050412542944,37.88764937142,38.439235674918,42.24,38.195090917632,4.17391,22,MDLZ
07-20-2018,48.40909,56.0,41.0,3.83357,48.5,38.28551490181201,38.059454941362006,38.484447667008006,42.45,38.38498128441,4.17391,22,MDLZ
07-23-2018,48.5,56.0,41.0,3.77492,48.5,38.213175714468,37.5259534347,38.28551490181201,41.68,37.688716606224006,4.17391,22,MDLZ
07-24-2018,48.5,56.0,41.0,3.77492,48.5,37.327020669504,37.146172701144,37.788182988822,41.52,37.54403823153601,4.17391,22,MDLZ
07-25-2018,48.5,56.0,41.0,3.77492,48.5,37.0738335138,37.0738335138,37.761055793568,41.5,37.5259534347,4.17391,22,MDLZ
07-26-2018,48.54545,56.0,40.0,3.92807,48.5,39.026991572088,38.918482791072,39.461026696152,43.27,39.126457954686,4.17391,22,MDLZ
07-27-2018,48.81818,56.0,40.0,3.66353,48.5,39.24400913412,38.71050762745801,39.334433118300005,42.9,38.79188921322,4.26087,22,MDLZ
07-30-2018,48.81818,56.0,40.0,3.66353,48.5,38.773804416384,38.583914049606,39.054118767342,43.0,38.8823131974,4.26087,22,MDLZ
07-31-2018,48.7619,56.0,40.0,3.74045,48.0,39.045076368924,38.773804416384,39.280178727792,43.38,39.225924337284006,4.22727,21,MDLZ
08-01-2018,48.7619,56.0,40.0,3.74045,48.0,39.13550035310401,38.70146522904,39.171669946776,42.83,38.728592424294,4.22727,21,MDLZ
08-02-2018,48.7619,56.0,40.0,3.74045,48.0,38.601998846442,38.538702057516,39.09933075943201,43.16,39.026991572088,4.22727,21,MDLZ
08-03-2018,48.7619,56.0,40.0,3.74045,48.0,39.144542751522,39.026991572088,39.994528202814,43.76,39.569535477168,4.22727,21,MDLZ
08-06-2018,48.7619,56.0,40.0,3.74045,48.0,39.551450680332,39.09933075943201,39.56049307875,43.27,39.126457954686,4.22727,21,MDLZ
08-07-2018,48.80952,56.0,40.0,3.72404,48.0,39.189754743612006,38.728592424294,39.189754743612006,42.94,38.828058806892,4.22727,21,MDLZ
08-08-2018,48.80952,56.0,40.0,3.72404,48.0,38.819016408474,38.32168449548401,38.900397994236,42.39,38.330726893902,4.22727,21,MDLZ
08-09-2018,48.80952,56.0,40.0,3.72404,48.0,38.4301932765,38.077539738198,38.583914049606,42.16,38.122751730288,4.22727,21,MDLZ
08-10-2018,48.80952,56.0,40.0,3.72404,48.0,38.077539738198,37.869564574584,38.190569718423,41.94,37.923818965092,4.22727,21,MDLZ
08-13-2018,48.80952,56.0,40.0,3.72404,48.0,37.950946160346,37.688716606224006,38.059454941362006,41.9,37.88764937142,4.22727,21,MDLZ
08-14-2018,48.80952,56.0,40.0,3.72404,48.0,37.950946160346,37.851479777748,38.17999011227394,41.87,37.860522176166,4.22727,21,MDLZ
08-15-2018,48.80952,56.0,40.0,3.72404,48.0,37.598292622044,37.557601829163,37.914776566674,41.81,37.806267785658,4.22727,21,MDLZ
08-16-2018,48.80952,56.0,40.0,3.72404,48.0,37.914776566674,37.878606973002,38.258387706558,42.11,38.077539738198,4.22727,21,MDLZ
08-17-2018,48.80952,56.0,40.0,3.72404,48.0,38.014242949272,37.996158152436,38.728592424294,42.71,38.620083643278,4.22727,21,MDLZ
08-20-2018,48.80952,56.0,40.0,3.72404,48.0,38.65625323695,38.556786854352005,39.01794917367,42.82,38.719550025876,4.22727,21,MDLZ
08-21-2018,48.80952,56.0,40.0,3.72404,48.0,38.79188921322,38.308120897857,38.900397994236,42.56,38.484447667008006,4.22727,21,MDLZ
08-22-2018,48.80952,56.0,40.0,3.72404,48.0,38.38498128441,37.914776566674,38.45750131972236,42.26,38.213175714468,4.22727,21,MDLZ
08-23-2018,48.9,56.0,40.0,3.84578,48.5,38.050412542944,37.896691769838,38.33976929232,42.09,38.059454941362006,4.19048,20,MDLZ
08-24-2018,48.9,56.0,40.0,3.84578,48.5,38.11370933187,38.02328534769,38.502532463844,42.39,38.330726893902,4.19048,20,MDLZ
08-27-2018,48.9,56.0,40.0,3.84578,48.5,38.547744455934,38.267430104976,38.647210838532,42.49,38.421150878082,4.19048,20,MDLZ
08-28-2018,48.9,56.0,40.0,3.84578,48.5,38.4301932765,38.095624535034005,38.484447667008006,42.25,38.204133316050005,4.19048,20,MDLZ
08-29-2018,48.9,56.0,40.0,3.84578,48.5,38.204133316050005,38.15892132396,38.620083643278,42.54,38.466362870172,4.19048,20,MDLZ
08-30-2018,48.9,56.0,40.0,3.84578,48.5,38.502532463844,38.312642097066,38.719550025876,42.44,38.375938885992,4.19048,20,MDLZ
08-31-2018,48.9,56.0,40.0,3.84578,48.5,38.32168449548401,38.26381314560881,38.728592424294,42.72,38.629126041696,4.19048,20,MDLZ
09-04-2018,48.9,56.0,40.0,3.84578,48.5,38.592956448024005,38.439235674918,38.828058806892,42.62,38.538702057516,4.19048,20,MDLZ
09-05-2018,49.1,56.0,40.0,3.89744,49.5,38.167963722378005,38.167963722378005,39.479111492988,43.49,39.325390719882,4.19048,20,MDLZ
09-06-2018,49.1,56.0,40.0,3.89744,49.5,39.216881938866,38.800931611638,39.429378301689,43.49,39.325390719882,4.19048,20,MDLZ
09-07-2018,49.1,56.0,40.0,3.89744,49.5,38.47540526859,37.779140590404005,38.601998846442,42.52,38.448278073336006,4.19048,20,MDLZ
09-10-2018,49.2,56.0,43.0,3.28024,49.5,38.51157486226201,38.439235674918,38.877791998191,42.9,38.79188921322,4.19048,20,MDLZ
09-11-2018,49.15,56.0,43.0,3.30568,49.5,38.620083643278,38.24934530814,38.819016408474,42.86,38.755719619548,4.19048,20,MDLZ
09-12-2018,49.15,56.0,43.0,3.30568,49.5,38.755719619548,38.692422830622,39.397729907226,43.35,39.19879714203,4.19048,20,MDLZ
09-13-2018,49.15,56.0,43.0,3.30568,49.5,39.343475516718,39.06316116576001,39.678044258184,43.87,39.669001859766,4.19048,20,MDLZ
09-14-2018,49.15,56.0,43.0,3.30568,49.5,39.551450680332,39.26887572976951,39.7865530392,43.8,39.60570507084,4.19048,20,MDLZ
09-17-2018,49.1,56.0,43.0,3.33017,49.5,39.56049307875,39.203318341239,39.768468242364,43.71,39.524323485078,4.14286,20,MDLZ
09-18-2018,49.1,56.0,43.0,3.33017,49.5,39.51528108666,39.10837315785,39.51528108666,43.47,39.307305923046,4.14286,20,MDLZ
09-19-2018,49.1,56.0,43.0,3.33017,49.5,39.316348321464,39.15358514994,39.41581470406201,43.44,39.280178727792,4.14286,20,MDLZ
09-20-2018,49.1,56.0,43.0,3.33017,49.5,39.461026696152,39.41581470406201,39.886019421798,43.87,39.669001859766,4.14286,20,MDLZ
09-21-2018,49.1,56.0,43.0,3.33017,49.5,39.83176503129,39.614747469258006,40.10303698383,43.94,39.732298648692,4.14286,20,MDLZ
09-24-2018,49.1,56.0,43.0,3.33017,49.5,39.623789867676,39.189754743612006,39.750383445528,43.45,39.28922112621,4.14286,20,MDLZ
09-25-2018,49.1,56.0,43.0,3.33017,49.5,39.42485710248,38.981779579998005,39.46301602380397,43.26,39.117415556268,4.14286,20,MDLZ
09-26-2018,49.1,56.0,43.0,3.33017,49.5,39.180712345194,39.054118767342,39.397729907226,43.24,39.09933075943201,4.14286,20,MDLZ
09-27-2018,49.1,56.0,43.0,3.33017,49.5,38.981068473695,38.708155508885,39.454117612698994,43.07,39.181204647889,4.14286,20,MDLZ
09-28-2018,49.1,56.0,43.0,3.33017,49.5,39.48140890918,38.8400634418765,39.48140890918,42.96,39.081136560792,4.14286,20,MDLZ
10-01-2018,49.1,56.0,43.0,3.33017,49.5,39.135719153754,38.93558297956,39.244884339678,42.83,38.962874276041,4.14286,20,MDLZ
10-02-2018,49.1,56.0,43.0,3.33017,49.5,39.008359770176,38.917388781906,39.554185699796,43.23,39.326758229121,4.14286,20,MDLZ
10-03-2018,49.1,56.0,43.0,3.33017,49.5,39.499603106834,38.799126497155,39.563282798623,42.78,38.917388781906,4.14286,20,MDLZ
10-04-2018,49.1,56.0,43.0,3.33017,49.5,38.689961311231,38.271494765189,38.881000386598,42.37,38.544407729998994,4.14286,20,MDLZ
10-05-2018,49.1,56.0,43.0,3.33017,49.5,38.553504828826,38.417048346421,38.790029398328,42.42,38.589893224134,4.14286,20,MDLZ
10-08-2018,49.1,56.0,43.0,3.33017,49.5,38.626281619442,38.619549766310016,39.190301746716,42.92,39.044748165484,4.14286,20,MDLZ
10-09-2018,49.1,56.0,43.0,3.33017,49.5,39.199398845543,38.780932299501,39.317661130294,42.76,38.899194584252,4.14286,20,MDLZ
10-10-2018,49.1,56.0,43.0,3.33017,49.5,38.84461199129,38.435242544075,39.3222096797075,42.27,38.453436741729,4.14286,20,MDLZ
10-11-2018,49.05,56.0,43.0,3.24769,49.5,38.589893224134,37.34359068483499,38.835514892463,41.19,37.470950068413,4.14286,20,MDLZ
10-12-2018,49.05,56.0,43.0,3.24769,49.5,37.452755870759,37.043386423544,37.552823957856,41.12,37.407270376624,4.14286,20,MDLZ
10-15-2018,49.05,56.0,43.0,3.24769,49.5,37.234425498911,37.234425498911,37.643794946126,41.04,37.334493586008,4.14286,20,MDLZ
10-16-2018,49.05,56.0,43.0,3.24769,49.5,37.352687783662,37.307202289527,37.789348527358,41.28,37.552823957856,4.14286,20,MDLZ
10-17-2018,49.05,56.0,43.0,3.24769,49.5,37.580115254337,37.2025856530165,37.78288958719083,41.16,37.44365877193199,4.14286,20,MDLZ
10-18-2018,49.05,56.0,43.0,3.24769,49.5,37.516435562548,37.188940004776,37.771154329704,41.04,37.334493586008,4.14286,20,MDLZ
10-19-2018,49.05,56.0,43.0,3.24769,49.5,37.734765934396,37.689280440261,38.262397666362,41.8,38.02587309686,4.14286,20,MDLZ
10-22-2018,49.05,56.0,43.0,3.24769,49.5,38.271494765189,37.66198914378,38.380659951113,41.44,37.698377539088,4.14286,20,MDLZ
10-23-2018,49.05,56.0,43.0,3.24769,49.5,37.534629760202,37.006998028236,37.762057230877,41.26,37.534629760202,4.14286,20,MDLZ
10-24-2018,49.05,56.0,43.0,3.24769,49.5,37.589212353164,37.4482073213455,38.135038282784,41.32,37.589212353164,4.14286,20,MDLZ
10-25-2018,49.05,56.0,43.0,3.24769,49.5,37.434561673104994,37.079774818852,37.607406550818,41.0,37.2981051907,4.14286,20,MDLZ
10-26-2018,49.05,56.0,43.0,3.24769,49.5,36.916027039966,36.170064936152,37.11616321416,40.11,36.488463395097,4.14286,20,MDLZ
10-29-2018,49.05,56.0,43.0,3.24769,49.5,36.770473458734,36.079093947882,37.2844595424595,40.11,36.488463395097,4.14286,20,MDLZ
10-30-2018,48.95,56.0,43.0,3.5139,49.0,38.11684408513,37.370881981316,38.362465753459,42.12,38.316980259324,4.14286,20,MDLZ
10-31-2018,48.85,56.0,43.0,3.45362,49.0,38.280591864016,37.379979080143,38.508019334691,41.98,38.189620875746,4.14286,20,MDLZ
11-01-2018,48.85,56.0,43.0,3.45362,49.0,38.235106369881,38.098649887476,38.862806188944,42.37,38.544407729998994,4.14286,20,MDLZ
11-02-2018,48.85,56.0,43.0,3.45362,49.0,38.444339642902,37.598309451991,38.535310631172,41.98,38.189620875746,4.14286,20,MDLZ
11-05-2018,48.85,56.0,43.0,3.45362,49.0,38.398854148767,38.362465753459,38.981068473695,42.71,38.853709090117,4.14286,20,MDLZ
11-06-2018,48.85,56.0,43.0,3.45362,49.0,38.817320694809,38.708155508885,39.545088600969,43.45,39.526894403315005,4.14286,20,MDLZ
11-07-2018,48.85,56.0,43.0,3.45362,49.0,39.699739281028,39.445020513872,40.100011629416,43.66,39.71793347868199,4.14286,20,MDLZ
11-08-2018,48.85,56.0,43.0,3.45362,49.0,39.690642182201,39.2312386914375,40.009040641146,43.94,39.972652245838,4.14286,20,MDLZ
11-09-2018,48.85,56.0,43.0,3.45362,49.0,39.918069652876,39.736127676336,40.372924594226,44.3,40.30014780361,4.14286,20,MDLZ
11-12-2018,48.85,56.0,43.0,3.45362,49.0,40.090914530589,40.090914530589,40.7322599978925,44.45,40.436604286015005,4.14286,20,MDLZ
11-13-2018,48.85,56.0,43.0,3.45362,49.0,40.600352064901,39.918069652876,40.81868243674899,44.08,40.100011629416,4.14286,20,MDLZ
11-14-2018,48.85,56.0,43.0,3.45362,49.0,39.84529286226,39.4859574585935,40.072720332935,43.76,39.808904466952,4.14286,20,MDLZ
11-15-2018,48.85,56.0,43.0,3.45362,49.0,39.708836379855,39.408632118564,39.981749344665005,43.94,39.972652245838,4.14286,20,MDLZ
11-16-2018,48.85,56.0,43.0,3.45362,49.0,40.0272348388,39.872584158741,40.66403175669,44.27,40.272856507129,4.14286,20,MDLZ
11-19-2018,48.85,56.0,43.0,3.45362,49.0,40.236468111821,40.236468111821,40.764099843787,44.43,40.418410088361,4.14286,20,MDLZ
11-20-2018,48.85,56.0,43.0,3.45362,49.0,40.609449163728,39.626962490412,40.89145922736501,43.69,39.745224775163,4.14286,20,MDLZ
11-21-2018,48.85,56.0,43.0,3.45362,49.0,39.66335088572,39.435923415045,39.908972554048994,43.48,39.554185699796,4.14286,20,MDLZ
11-23-2018,48.85,56.0,43.0,3.45362,49.0,39.408632118564,39.363146624429,40.054526135281,43.79,39.836195763433,4.14286,20,MDLZ
11-26-2018,48.85,56.0,43.0,3.45362,49.0,40.336536198918,39.70492462735939,40.445701384842,43.95,39.981749344665005,4.14286,20,MDLZ
11-27-2018,48.85,56.0,43.0,3.45362,49.0,39.899875455222,39.790710269298,40.527575274285,44.54,40.518478175458,4.14286,20,MDLZ
11-28-2018,48.85,56.0,43.0,3.45362,49.0,40.145497123551,40.0135891905595,40.57306076842,44.42,40.409312989534,4.14286,20,MDLZ
11-29-2018,48.85,56.0,43.0,3.45362,49.0,40.318342001264,40.136400024724,40.791391140268,44.53,40.509381076631,4.14286,20,MDLZ
11-30-2018,48.85,56.0,43.0,3.45362,49.0,40.582157867247,40.36382749539899,41.02791570977,44.98,40.91875052384599,4.14286,20,MDLZ
12-03-2018,48.85,56.0,43.0,3.45362,49.0,40.782294041441,40.636740460209,41.073401203905,45.03,40.964236017981,4.14286,20,MDLZ
12-04-2018,48.85,56.0,43.0,3.45362,49.0,41.100692500386,40.39111879188,41.34631416871501,44.47,40.454798483669,4.14286,20,MDLZ
12-06-2018,48.85,56.0,43.0,3.45362,49.0,40.372924594226,39.335855327948,40.382021693053,44.25,40.254662309475,4.14286,20,MDLZ
12-07-2018,48.85,56.0,43.0,3.45362,49.0,40.127302925897,39.6588023363065,40.463895582496,43.8,39.84529286226,4.14286,20,MDLZ
12-10-2018,48.85,56.0,43.0,3.45362,49.0,40.054526135281,39.163010450235,40.172788420032,43.93,39.963555147011,4.14286,20,MDLZ
12-11-2018,48.85,56.0,43.0,3.45362,49.0,40.154594222378,40.063623234108,40.695871602584496,44.21,40.218273914167,4.14286,20,MDLZ
12-12-2018,48.95,56.0,43.0,3.45652,50.0,39.999943542319,39.918069652876,40.579428737598896,44.07,40.090914530589,4.14286,20,MDLZ
12-13-2018,48.95,56.0,43.0,3.45652,50.0,39.745224775163,39.745224775163,40.39111879188,44.35,40.345633297745,4.14286,20,MDLZ
12-14-2018,48.95,56.0,43.0,3.45652,50.0,40.20917681534,39.563282798623,40.245565210648,43.55,39.617865391585,4.14286,20,MDLZ
12-17-2018,48.95,56.0,43.0,3.45652,50.0,39.745224775163,38.75364100302,39.818001565779,42.81,38.944680078387,4.14286,20,MDLZ
12-18-2018,48.95,56.0,43.0,3.45652,50.0,39.108427857273,38.080455689822,39.29946693264,42.14,38.335174456978,4.14286,20,MDLZ
12-19-2018,48.95,56.0,43.0,3.45652,50.0,38.653572915923,37.516435562548,38.80776874104065,41.41,37.671086242607,4.14286,20,MDLZ
12-20-2018,48.95,56.0,43.0,3.45652,50.0,37.652892044953,36.852347348177,37.84393112032,41.16,37.44365877193199,4.14286,20,MDLZ
12-21-2018,48.95,56.0,43.0,3.45652,50.0,37.2981051907,36.724987964599,38.11684408513,40.68,37.006998028236,4.14286,20,MDLZ
12-24-2018,48.95,56.0,43.0,3.45652,50.0,37.043386423544,35.66062740184,37.161648708295,39.48,35.915346168995995,4.14286,20,MDLZ
12-26-2018,48.95,56.0,43.0,3.45652,50.0,36.042705552574,35.2830978005195,36.4111380550675,40.0,36.388395308,4.14286,20,MDLZ
12-27-2018,48.95,56.0,43.0,3.45652,50.0,36.197356232633,35.651530303013,36.62482890651373,40.23,36.597628581021,4.14286,20,MDLZ
12-28-2018,48.95,56.0,43.0,3.45652,50.0,36.789910342318,36.377877996523,37.064598572848,39.89,36.524378386139,4.14286,20,MDLZ
12-31-2018,48.95,56.0,43.0,3.45652,50.0,36.643409952702,36.277158978662,36.789910342318,40.03,36.652566227053,4.14286,20,MDLZ
01-02-2019,48.95,56.0,43.0,3.45652,50.0,36.350409173470005,36.130658589046,36.74412897056301,39.89,36.524378386139,4.14286,20,MDLZ
01-03-2019,48.95,56.0,43.0,3.45652,50.0,36.377877996523,36.249690155609,36.780754067967,39.74,36.387034270874,4.14286,20,MDLZ
01-04-2019,48.95,56.0,43.0,3.45652,50.0,36.588472306596,36.588472306596,37.485787192994,40.84,37.394224449484,4.14286,20,MDLZ
01-07-2019,48.95,56.0,43.0,3.45652,50.0,37.229411511166,37.156161316358,37.952757184895006,41.12,37.650600131312,4.14286,20,MDLZ
01-08-2019,48.95,56.0,43.0,3.45652,50.0,37.82456934398101,37.769631697875,38.566227566412,42.08,38.529602469008,4.14286,20,MDLZ
01-09-2019,48.95,56.0,43.0,3.45652,50.0,38.630321486869,38.163351494968,38.740196779081,41.93,38.392258353743,4.14286,20,MDLZ
01-10-2019,49.0,56.0,43.0,3.54965,50.0,38.392258353743,38.163351494968,38.776821876485,42.34,38.767665602134,4.14286,20,MDLZ
01-11-2019,49.21053,56.0,43.0,3.51806,50.0,38.73104050473,38.483821097253,38.840915796942,42.23,38.666946584273,4.2,19,MDLZ
01-14-2019,49.21053,56.0,43.0,3.51806,50.0,38.584540115114,38.3968364909185,39.033197558313,42.48,38.895853443048,4.2,19,MDLZ
01-15-2019,49.21053,56.0,43.0,3.51806,50.0,39.088135204419,38.91416599175,39.445229904108,42.94,39.317042063194,4.2,19,MDLZ
01-16-2019,49.21053,56.0,43.0,3.51806,50.0,39.326198337545,38.9004315802235,39.445229904108,42.67,39.069822655717005,4.2,19,MDLZ
01-17-2019,49.21053,56.0,43.0,3.51806,50.0,39.060666381366,39.00572873526,39.500167550214,43.04,39.408604806704,4.2,19,MDLZ
01-18-2019,49.21053,56.0,43.0,3.51806,50.0,39.729074408989,39.390292258002006,39.811480878148,43.36,39.701605585936,4.2,19,MDLZ
01-22-2019,48.95,56.0,43.0,3.48533,49.0,39.518480098916,39.042353832664,39.683293037234,43.13,39.491011275863,4.2381,20,MDLZ
01-23-2019,48.95,56.0,43.0,3.48533,49.0,39.628355391128,39.27126069143901,39.848105975552,43.51,39.838949701201,4.2381,20,MDLZ
01-24-2019,48.95,56.0,43.0,3.48533,49.0,39.399448532353,39.252948142737,39.719918134638,43.03,39.399448532353,4.14286,20,MDLZ
01-25-2019,48.95,56.0,43.0,3.48533,49.0,39.600886568075,39.0560882441905,39.710761860287,42.72,39.115604027472,4.14286,20,MDLZ
01-28-2019,49.1,56.0,43.0,3.59026,49.0,38.996572460909,38.941634814803,39.536792647618,43.12,39.481855001512,4.14286,20,MDLZ
01-29-2019,49.1,56.0,43.0,3.59026,49.0,39.55510519632,39.234635594035,39.90167018050535,43.43,39.765699506393,4.14286,20,MDLZ
01-30-2019,49.1,56.0,43.0,3.59026,49.0,39.793168329446,39.756543232042,40.269294595698,43.81,40.113637931731,4.14286,20,MDLZ
01-31-2019,49.8,56.0,43.0,3.58608,50.0,40.2876071444,40.2876071444,42.402706519481,46.26,42.356925147726,4.14286,20,MDLZ
02-01-2019,50.0,56.0,45.0,3.30151,50.0,41.990674173686,41.560329279189,42.2827593254829,45.57,41.725142217507,4.14286,20,MDLZ
02-04-2019,50.05,56.0,45.0,3.26305,50.0,41.880798881474,41.66104829705,42.265362404216,46.11,42.219581032461,4.14286,20,MDLZ
02-05-2019,50.05,56.0,45.0,3.26305,50.0,42.1188620146,41.999830448037,42.265362404216,45.98,42.100549465898,4.14286,20,MDLZ
02-06-2019,50.05,56.0,45.0,3.26305,50.0,42.054768094143,41.926580253229,42.4072846566565,46.2,42.301987501620005,4.14286,20,MDLZ
