 Date,WMT Price Target,WMT Price Target - High,WMT Price Target - Low,WMT Price Target - StdDev,WMT Price Target - Median,WMT Open,WMT Low,WMT High,WMT Close,WMT Adj. Close,WMT Rating,WMT Price Target - #,Ticker
02-12-2018,108.2271,126.0,85.0,9.45434,110.0,91.380408288387,90.16662677412,91.6678828575555,99.55,90.851090034045,3.83333,31,WMT
02-13-2018,108.2271,126.0,85.0,9.45434,110.0,90.650314144467,90.650314144467,92.375161559478,100.98,92.156133316302,3.83333,31,WMT
02-14-2018,108.2271,126.0,85.0,9.45434,110.0,92.046619194714,91.453417702779,93.315157769775,101.7,92.81321804583,3.83333,31,WMT
02-15-2018,108.25935,126.0,85.0,9.2622,110.0,93.588943073745,92.931858344217,94.583696344836,103.23,94.209523096077,3.83333,31,WMT
02-16-2018,108.90452,126.0,85.0,9.88345,110.0,94.081756620891,93.07039370802582,95.770099328706,104.78,95.624080499922,3.83333,31,WMT
02-20-2018,106.43467,126.0,85.0,10.00169,105.5,88.514788773501,85.87732367858999,89.381775569406,94.11,85.886449855389,3.83333,30,WMT
02-21-2018,105.255,126.0,85.0,9.75799,105.5,86.799067535289,83.26732837584399,87.008969601666,91.52,83.522770064448,3.81081,32,WMT
02-22-2018,105.16125,126.0,85.0,9.83176,105.5,83.440634473257,83.331120351669,85.229365125861,92.77,84.66354216432299,3.83784,32,WMT
02-23-2018,105.16125,126.0,85.0,9.83176,105.5,84.763930109112,83.74179830762401,85.320626893851,92.89,84.773056285911,3.83784,32,WMT
02-26-2018,104.85333,126.0,85.0,9.75046,104.0,84.78218246271,84.16160244037799,85.60353837462,93.12,84.98295835228801,3.81579,33,WMT
02-27-2018,105.15636,126.0,85.0,10.05629,104.0,85.44839336903699,83.513643887649,85.530528960228,91.52,83.522770064448,3.81579,33,WMT
02-28-2018,105.15636,126.0,85.0,10.05629,104.0,83.9608265508,82.135591191,84.05208831879,90.01,82.144717367799,3.81579,33,WMT
03-01-2018,105.15636,126.0,85.0,10.05629,104.0,82.290736196583,80.04578796579699,82.299862373382,89.08,81.295982925492,3.81579,33,WMT
03-02-2018,104.64121,126.0,85.0,10.22892,103.0,79.64414492487299,79.61676639447599,81.13171174311,88.77,81.013071444723,3.76316,33,WMT
03-05-2018,104.64121,126.0,85.0,10.22892,103.0,80.43812230638599,80.37551673354486,82.59190003095,89.98,82.117338837402,3.76316,33,WMT
03-06-2018,104.64121,126.0,85.0,10.22892,103.0,82.45500737896499,80.88530496953699,82.59190003095,89.06,81.277730571894,3.76316,33,WMT
03-07-2018,104.64121,126.0,85.0,10.22892,103.0,80.292103477602,79.70346507406649,80.794043201547,87.74,80.073075234426,3.76316,33,WMT
03-08-2018,104.64121,126.0,85.0,10.22892,103.0,80.578007491075,80.18324227265,80.90860041003975,87.92,80.7157162882,3.76316,33,WMT
03-09-2018,104.64121,126.0,85.0,10.22892,103.0,81.0094950554,80.357673415675,81.4501632062,88.72,81.4501632062,3.76316,33,WMT
03-12-2018,104.64121,126.0,85.0,10.22892,103.0,81.43180203325001,80.6789939423,82.1111654324,88.07,80.853425085325,3.76316,33,WMT
03-13-2018,104.64121,126.0,85.0,10.22892,103.0,81.147203852525,80.77089161291474,81.61541376275001,88.3,81.06457857424999,3.76316,33,WMT
03-14-2018,104.64121,126.0,85.0,10.22892,103.0,81.257370890225,80.33013165625,81.698039041025,87.67,80.486201626325,3.76316,33,WMT
03-15-2018,104.91125,126.0,85.0,10.27104,103.5,80.49538221280001,78.86399199619251,81.51442731152501,87.51,80.339312242725,3.78378,32,WMT
03-16-2018,104.91125,126.0,85.0,10.27104,103.5,80.5321045587,80.33013165625,82.707903553275,89.17,81.863289597575,3.78378,32,WMT
03-19-2018,104.91125,126.0,85.0,10.27104,103.5,81.62459434922499,79.96290819724999,81.7760740260625,87.45,80.284228723875,3.78378,32,WMT
03-20-2018,104.91125,126.0,85.0,10.27104,103.5,80.66063276935,80.210784032075,80.9241156011825,87.95,80.743258047625,3.78378,32,WMT
03-21-2018,104.91125,126.0,85.0,10.27104,103.5,80.688174528775,80.49538221280001,82.3314995078,88.18,80.95441153655001,3.78378,32,WMT
03-22-2018,104.91125,126.0,85.0,10.27104,103.5,80.357673415675,79.86192174602499,81.037036814825,87.14,79.99963054315,3.78378,32,WMT
03-23-2018,104.91125,126.0,85.0,10.27104,103.5,80.19242285912499,78.2920414588,80.55046573165,85.42,78.42056966945,3.78378,32,WMT
03-26-2018,104.91125,126.0,85.0,10.27104,103.5,79.15501658744999,79.054030136225,80.50456279927499,87.5,80.33013165625,3.78378,32,WMT
03-27-2018,104.91125,126.0,85.0,10.27104,103.5,80.75243863409999,78.4756531883,80.82588332590001,86.05,78.998946617375,3.78378,32,WMT
03-28-2018,105.55355,126.0,90.0,9.78242,104.0,79.19173893335001,79.127474828025,81.0094950554,87.77,80.578007491075,3.80556,31,WMT
03-29-2018,105.55355,126.0,90.0,9.78242,104.0,80.69735511525,80.578007491075,82.01935956765,88.97,81.679677868075,3.80556,31,WMT
04-02-2018,105.55355,126.0,90.0,9.78242,104.0,80.78916098,77.8880956539,81.0094950554,85.55,78.539917293625,3.80556,31,WMT
04-03-2018,105.55355,126.0,90.0,9.78242,104.0,79.182558346875,78.539917293625,79.825199400125,86.8,79.687490603,3.80556,31,WMT
04-04-2018,105.55355,126.0,90.0,9.78242,104.0,78.585820226,78.4389308424,80.3255413630125,87.22,80.07307523495,3.80556,31,WMT
04-05-2018,105.13,126.0,90.0,9.91294,103.5,80.42193752099999,79.917005264875,81.1058912133875,87.81,80.614729836975,3.78378,32,WMT
04-06-2018,105.13,126.0,90.0,9.91294,103.5,79.71503236242499,79.07239130917499,80.69735511525,86.69,79.586504151775,3.78378,32,WMT
04-09-2018,105.13,126.0,90.0,9.91294,103.5,79.733393535375,79.1733777604,80.284228723875,86.28,79.2101001063,3.78378,32,WMT
04-10-2018,104.8175,126.0,90.0,9.59166,103.5,79.7242129489,78.64090374485,79.96290819724999,86.45,79.366170076375,3.78378,32,WMT
04-11-2018,104.8175,126.0,90.0,9.59166,103.5,78.953043685,78.7694319555,79.74257412185,85.91,78.870418406725,3.78378,32,WMT
04-12-2018,104.8175,126.0,90.0,9.59166,103.5,79.127474828025,78.41138908297499,79.71503236242499,85.43,78.429750255925,3.78378,32,WMT
04-13-2018,104.8175,126.0,90.0,9.59166,103.5,78.852057233775,78.20950798638975,79.20091951982499,86.02,78.97140485794999,3.78378,32,WMT
04-16-2018,104.5675,126.0,90.0,9.63568,103.0,79.1366554145,79.06330252856475,80.467840453375,86.84,79.7242129489,3.78378,32,WMT
04-17-2018,104.5675,126.0,90.0,9.63568,103.0,80.31177048330001,80.247506377975,80.945230950075,87.9,80.69735511525,3.78378,32,WMT
04-18-2018,104.5675,126.0,90.0,9.63568,103.0,80.9727727095,80.339312242725,81.3032738226,87.57,80.394395761575,3.78378,32,WMT
04-19-2018,104.5675,126.0,90.0,9.63568,103.0,80.247506377975,79.48551770054999,80.82588332590001,87.89,80.688174528775,3.83784,32,WMT
04-20-2018,104.5675,126.0,90.0,9.63568,103.0,80.669813355825,79.568142978825,81.13802326605,86.98,79.85274115955,3.83784,32,WMT
04-23-2018,104.5675,126.0,90.0,9.63568,103.0,79.770115881275,78.97140485794999,79.9445470243,86.1,79.04484954975,3.83784,32,WMT
04-24-2018,104.5675,126.0,90.0,9.63568,103.0,79.659948843575,78.55827846657499,79.788477054225,86.53,79.439614768175,3.83784,32,WMT
04-25-2018,104.5675,126.0,90.0,9.63568,103.0,79.24682245219999,78.852057233775,80.51374338575,87.17,80.027172302575,3.83784,32,WMT
04-26-2018,104.5675,126.0,90.0,9.63568,103.0,80.027172302575,79.77929646775,81.08293974719999,87.94,80.73407746115,3.83784,32,WMT
04-27-2018,104.5675,126.0,90.0,9.63568,103.0,80.669813355825,79.9445470243,80.69735511525,87.29,80.137339340275,3.83784,32,WMT
04-30-2018,104.13867,126.0,90.0,9.52332,103.0,80.73407746115,80.7157162882,82.31304652898524,88.46,81.21146795784999,3.82857,30,WMT
05-01-2018,104.06968,126.0,90.0,9.37608,103.0,80.486201626325,79.270691977035,80.798341566475,87.41,80.247506377975,3.80556,31,WMT
05-02-2018,104.5675,126.0,90.0,9.63568,103.0,79.990449956675,79.0999330686,80.099882547457,86.34,79.26518362515,3.83784,32,WMT
05-03-2018,104.5675,126.0,90.0,9.63568,103.0,79.127474828025,78.1451520752,79.219280692775,86.23,79.164197173925,3.83784,32,WMT
05-04-2018,104.5675,126.0,90.0,9.63568,103.0,78.953043685,78.36548615059999,80.88096684474999,87.53,80.357673415675,3.83784,32,WMT
05-07-2018,104.5675,126.0,90.0,9.63568,103.0,80.32095106977499,78.28286087232499,80.33013165625,85.47,78.466472601825,3.83784,32,WMT
05-08-2018,104.5675,126.0,90.0,9.63568,103.0,78.51237553419999,77.9615403457,78.815334887875,85.74,78.71434843665,3.83784,32,WMT
05-09-2018,101.59172,126.0,85.0,10.19667,99.0,75.7949219376,75.280809095,76.82314762280001,83.06,76.25395126135,3.82857,29,WMT
05-10-2018,100.04,126.0,85.0,11.07283,98.0,76.346335506272,75.764314797548,77.3893535700012,82.69,76.392527626012,3.85714,29,WMT
05-11-2018,100.04,126.0,85.0,11.07283,98.0,76.392527626012,75.70888425386,77.159316813696,83.38,77.02997887842399,3.85714,29,WMT
05-14-2018,100.30533,126.0,85.0,10.98009,98.5,77.501138499772,77.27950870925947,78.33619964043172,84.39,77.963059697172,3.85714,30,WMT
05-15-2018,100.30533,126.0,85.0,10.98009,98.5,77.658191706888,77.41799268423999,78.415742470624,84.52,78.083159208496,3.85714,30,WMT
05-16-2018,100.30533,126.0,85.0,10.98009,98.5,78.406504046676,78.28640453535199,80.02784744955,86.13,79.570545464124,3.85714,30,WMT
05-17-2018,97.76414,126.0,85.0,9.19275,98.0,80.41124204339201,77.46418480397999,80.919355360532,84.49,78.055443936652,3.82857,29,WMT
05-18-2018,96.53333,126.0,85.0,9.21496,93.0,77.82448333795199,77.13160154185199,78.009251816912,83.64,77.270177901072,3.82857,30,WMT
05-21-2018,96.53333,126.0,85.0,9.21496,93.0,77.73209909847199,77.43646953213599,78.101636056392,84.51,78.07392078454801,3.82857,30,WMT
05-22-2018,96.53333,126.0,85.0,9.21496,93.0,78.0646823606,76.946833062892,78.351073502988,83.37,77.020740454476,3.82857,30,WMT
05-23-2018,96.5,126.0,85.0,9.2367,93.0,76.63272664866,75.912129580716,76.69739561629599,83.01,76.688157192348,3.82857,30,WMT
05-24-2018,96.5,126.0,85.0,9.2367,93.0,76.6789187684,75.551831046744,76.6789187684,82.85,76.54034240917998,3.82857,30,WMT
05-25-2018,96.36667,126.0,85.0,9.15599,93.0,76.54034240917998,76.050705939936,76.993025182632,82.46,76.18004387520799,3.82857,30,WMT
05-29-2018,96.36667,126.0,85.0,9.15599,93.0,75.718122677808,75.57945393434852,76.23547441889599,82.4,76.12461333152,3.82857,30,WMT
05-30-2018,96.36667,126.0,85.0,9.15599,93.0,76.17080545126,75.995275396248,77.815244914004,84.12,77.713622250576,3.82857,30,WMT
05-31-2018,96.36667,126.0,85.0,9.15599,93.0,77.547330619512,76.226235994948,77.889152305588,82.54,76.253951266792,3.82857,30,WMT
06-01-2018,96.58621,126.0,85.0,9.23456,93.0,76.715872464192,76.54034240917998,77.066932574216,82.99,76.66968034445199,3.82353,29,WMT
06-04-2018,96.58621,126.0,85.0,9.23456,93.0,77.1408399658,76.95607148683999,79.00700160329599,85.42,78.91461736381599,3.82353,29,WMT
06-05-2018,96.58621,126.0,85.0,9.23456,93.0,78.94233263566,77.8337217619,78.96080948355599,84.62,78.175543447976,3.82353,29,WMT
06-06-2018,95.53571,112.0,85.0,7.50468,93.0,78.48041143826,77.92610600137999,78.66268554275403,84.56,78.12011290428799,3.78788,28,WMT
06-07-2018,95.53571,112.0,85.0,7.50468,93.0,78.323358231144,78.24021241561199,79.228723778048,84.95,78.48041143826,3.78788,28,WMT
06-08-2018,95.53571,112.0,85.0,7.50468,93.0,78.323358231144,77.73209909847199,78.70204122877252,84.36,77.935344425328,3.78788,28,WMT
06-11-2018,95.53571,112.0,85.0,7.50468,93.0,77.981536545068,77.408754260292,78.101636056392,84.3,77.87991388164,3.78788,28,WMT
06-12-2018,95.53571,112.0,85.0,7.50468,93.0,77.89839072953599,77.113124693956,78.147828176132,84.1,77.69514540268,3.78788,28,WMT
06-13-2018,95.53571,112.0,85.0,7.50468,93.0,77.501138499772,77.4655705675722,77.944582849276,84.09,77.685906978732,3.78788,28,WMT
06-14-2018,95.53571,112.0,85.0,7.50468,93.0,77.80600649005599,77.297893172916,78.351073502988,83.79,77.408754260292,3.78788,28,WMT
06-15-2018,95.53571,112.0,85.0,7.50468,93.0,77.1408399658,76.734349312088,77.593522739252,83.7,77.32560844476,3.78788,28,WMT
06-18-2018,95.53571,112.0,85.0,7.50468,93.0,76.72511088814,76.512627137336,77.205508933436,83.0,76.6789187684,3.78788,28,WMT
06-19-2018,95.53571,112.0,85.0,7.50468,93.0,76.30938181047999,76.09689805967601,77.251701053176,83.61,77.242462629228,3.78788,28,WMT
06-20-2018,95.53571,112.0,85.0,7.50468,93.0,77.33484686870798,76.826733551568,77.43646953213599,83.61,77.242462629228,3.78788,28,WMT
06-21-2018,95.53571,112.0,85.0,7.50468,93.0,77.04845572632,76.581915316946,78.11087448034,84.21,77.79676806610799,3.78788,28,WMT
06-22-2018,95.34483,112.0,85.0,7.44301,93.0,78.027728664808,77.69514540268,78.38802719878,84.82,78.36031192693599,3.79412,29,WMT
06-25-2018,95.34483,112.0,85.0,7.44301,93.0,78.147828176132,78.046205512704,80.00475138968,86.47,79.884651878356,3.76471,29,WMT
06-26-2018,95.34483,112.0,85.0,7.44301,93.0,79.940082422044,79.228723778048,80.42048046734,85.98,79.431969104904,3.76471,29,WMT
06-27-2018,95.34483,112.0,85.0,7.44301,93.0,79.35806171332,79.03471687513999,80.826971121052,86.89,80.272665684172,3.76471,29,WMT
06-28-2018,95.34483,112.0,85.0,7.44301,93.0,80.23571198837999,79.159435598438,80.642202642092,85.86,79.32110801752799,3.76471,29,WMT
06-29-2018,95.34483,112.0,85.0,7.44301,93.0,79.35806171332,79.00700160329599,79.63521443176,85.65,79.12710111462,3.76471,29,WMT
07-02-2018,95.34483,112.0,85.0,7.44301,93.0,79.12710111462,77.04845572632,79.39501540911199,84.0,77.6027611632,3.76471,29,WMT
07-03-2018,95.34483,112.0,85.0,7.44301,93.0,77.685906978732,77.685906978732,78.57279567773999,84.44,78.009251816912,3.76471,29,WMT
07-05-2018,95.34483,112.0,85.0,7.44301,93.0,78.471173014312,77.84813370325888,79.062432146984,84.57,78.12935132823598,3.76471,29,WMT
07-06-2018,95.34483,112.0,85.0,7.44301,93.0,77.78752964216,77.43646953213599,78.40188483470199,84.51,78.07392078454801,3.76471,29,WMT
07-09-2018,95.34483,112.0,85.0,7.44301,93.0,78.52660355799999,78.314119807196,79.884651878356,85.93,79.385776985164,3.76471,29,WMT
07-10-2018,95.34483,112.0,85.0,7.44301,93.0,79.385776985164,79.33958486542399,80.679156337884,87.21,80.56829525050799,3.76471,29,WMT
07-11-2018,95.34483,112.0,85.0,7.44301,93.0,80.429718891288,79.810744486772,80.51286470682,86.53,79.940082422044,3.76471,29,WMT
07-12-2018,95.34483,112.0,85.0,7.44301,93.0,80.318857803912,79.653691279656,80.753063729468,86.52,79.930843998096,3.76471,29,WMT
07-13-2018,95.34483,112.0,85.0,7.44301,93.0,79.930843998096,79.9123671502,81.28889231845199,87.7,81.02097802396,3.76471,29,WMT
07-16-2018,94.75,108.0,85.0,6.86411,93.0,80.947070632376,80.217235140484,81.039454871856,87.64,80.965547480272,3.72727,28,WMT
07-17-2018,94.75,108.0,85.0,6.86411,93.0,80.74382530552,80.74382530552,81.94482041876,88.19,81.473660797412,3.72727,28,WMT
07-18-2018,94.75,108.0,85.0,6.86411,93.0,81.602998732684,81.24630318405171,82.397503192212,88.07,81.36279971003599,3.72727,28,WMT
07-19-2018,94.75,108.0,85.0,6.86411,93.0,81.168792807128,80.753063729468,81.741575091904,87.72,81.039454871856,3.72727,28,WMT
07-20-2018,94.75,108.0,85.0,6.86411,93.0,80.74382530552,80.55905682656,81.455183949516,88.06,81.353561286088,3.72727,28,WMT
07-23-2018,94.75,108.0,85.0,6.86411,93.0,80.97478590422,80.72072924564999,81.43670710162,87.63,80.95630905632399,3.72727,28,WMT
07-24-2018,94.75,108.0,85.0,6.86411,93.0,81.408991829776,80.94078850409136,81.755432727826,87.96,81.261177046608,3.72727,28,WMT
07-25-2018,94.53571,108.0,85.0,6.85296,92.5,80.62372579419599,80.475911011028,81.31660759029599,87.9,81.20574650292001,3.69697,28,WMT
07-26-2018,94.53571,108.0,85.0,6.85296,92.5,81.7600519398,81.464422373464,82.619225366964,88.23,81.510614493204,3.69697,28,WMT
07-27-2018,94.53571,108.0,85.0,6.85296,92.5,81.889389875072,81.325846014244,82.11111204982399,88.13,81.41823025372399,3.69697,28,WMT
07-30-2018,94.53571,108.0,85.0,6.85296,92.5,81.29813074239999,81.19715476864835,82.16645020927251,88.88,82.11111204982399,3.69697,28,WMT
07-31-2018,94.53571,108.0,85.0,6.85296,92.5,82.2219731372,82.03720465824,82.831709117768,89.23,82.43445688800401,3.69697,28,WMT
08-01-2018,94.53571,108.0,85.0,6.85296,92.5,82.09263520192799,81.187269655024,82.342072648524,88.24,81.519852917152,3.69697,28,WMT
08-02-2018,94.53571,108.0,85.0,6.85296,92.5,81.242700198712,80.947070632376,82.074158354032,88.76,82.000250962448,3.69697,28,WMT
08-03-2018,94.53571,108.0,85.0,6.85296,92.5,82.397503192212,82.2219731372,83.404491402544,89.6,82.77627857408,3.69697,28,WMT
08-06-2018,94.53571,108.0,85.0,6.85296,92.5,82.508364279588,82.33745343654999,83.12844729497776,89.67,82.840947541716,3.69697,28,WMT
08-07-2018,94.53571,108.0,85.0,6.85296,92.5,82.988762324884,82.82247069382001,83.478398794128,89.77,82.93333178119599,3.69697,28,WMT
08-08-2018,94.53571,108.0,85.0,6.85296,92.5,83.118100260156,82.563794823276,83.358299282804,90.05,83.19200765174,3.69697,28,WMT
08-09-2018,94.53571,108.0,85.0,6.85296,92.5,83.12696307606599,82.476517355596,83.28492846532299,89.01,82.708819398621,3.69697,28,WMT
08-10-2018,94.53571,108.0,85.0,6.85296,92.5,82.42076486527,82.374304456665,83.972542512677,90.18,83.79599295997801,3.69697,28,WMT
08-13-2018,94.53571,108.0,85.0,6.85296,92.5,83.81457712342,83.043334340577,84.130507901934,89.64,83.29422054704399,3.69697,28,WMT
08-14-2018,94.53571,108.0,85.0,6.85296,92.5,83.29422054704399,83.28492846532299,84.669448641752,90.85,84.418562435285,3.69697,28,WMT
08-15-2018,94.53571,108.0,85.0,6.85296,92.5,83.861037532025,83.32209679220699,84.009710839561,90.22,83.833161286862,3.69697,28,WMT
08-16-2018,99.48148,115.0,87.0,7.74296,100.0,93.023030108931,90.978772130311,93.11595092614098,98.64,91.657094095944,3.66667,27,WMT
08-17-2018,102.65517,115.0,89.0,8.07412,102.0,90.848682986217,90.700009678681,92.614178513207,97.85,90.923019639985,3.63636,29,WMT
08-20-2018,102.65517,115.0,89.0,8.07412,102.0,90.755762169007,89.15752411299499,91.331871235709,96.0,89.20398452159999,3.63636,29,WMT
08-21-2018,103.39286,115.0,89.0,7.57976,102.5,89.16681619471599,88.60929129145599,89.538499463556,96.08,89.27832117536799,3.65625,28,WMT
08-22-2018,103.35714,115.0,89.0,7.58859,102.5,89.38982615601999,88.488494229083,89.993811467885,95.67,88.89734582480699,3.65625,28,WMT
08-23-2018,103.81481,115.0,89.0,7.33857,103.0,88.73938043554999,88.330528839826,89.07389537750599,95.18,88.442033820478,3.67742,27,WMT
08-24-2018,103.81481,115.0,89.0,7.33857,103.0,88.358405084989,87.67079103763498,88.88805374308599,94.95,88.228315940895,3.67742,27,WMT
08-27-2018,103.81481,115.0,89.0,7.33857,103.0,88.516370474246,87.61039250644849,88.8406641263089,94.54,87.847340590334,3.67742,27,WMT
08-28-2018,103.81481,115.0,89.0,7.33857,103.0,88.06105846991699,87.838048508613,89.529207381835,96.07,89.26902909364699,3.67742,27,WMT
08-29-2018,104.03704,115.0,89.0,6.9999,103.0,89.464162809788,88.76725668071299,89.975227304443,95.64,88.86946957964399,3.70968,27,WMT
08-30-2018,104.03704,115.0,89.0,6.9999,103.0,88.73938043554999,88.692920026945,89.6639425667895,96.1,89.29690533880999,3.70968,27,WMT
08-31-2018,104.03704,115.0,89.0,6.9999,103.0,89.38053407429899,88.37698924843099,89.612836117324,95.86,89.07389537750599,3.70968,27,WMT
09-04-2018,104.25,115.0,89.0,6.96227,103.0,89.01814288717999,88.49778631080399,89.454870728067,95.36,88.60929129145599,3.71875,28,WMT
09-05-2018,104.25,115.0,89.0,6.96227,103.0,88.89734582480699,88.60929129145599,89.975227304443,96.62,89.780093588302,3.71875,28,WMT
09-06-2018,104.25,115.0,89.0,6.96227,103.0,89.696464852813,89.213276603321,89.873014405512,96.45,89.622128199045,3.71875,28,WMT
09-07-2018,104.25,115.0,89.0,6.96227,103.0,89.01814288717999,88.86946957964399,89.6500973650252,95.83,89.04601913234299,3.71875,28,WMT
09-10-2018,104.25,115.0,89.0,6.96227,103.0,89.30619742053099,89.28761325708899,90.309742246399,96.9,90.04027187649,3.71875,28,WMT
09-11-2018,104.25,115.0,89.0,6.96227,103.0,90.384078900167,89.659296525929,90.746470087286,96.64,89.798677751744,3.71875,28,WMT
09-12-2018,104.25,115.0,89.0,6.96227,103.0,89.44557864634601,89.138939949553,89.891598568954,95.97,89.17610827643699,3.71875,28,WMT
09-13-2018,104.25,115.0,89.0,6.96227,103.0,88.57212296457199,88.19114761401099,88.85079249538478,95.12,88.386281330152,3.71875,28,WMT
09-14-2018,104.13793,115.0,89.0,6.86683,103.0,87.838048508613,87.67079103763498,88.126103041964,94.59,87.893800998939,3.69697,29,WMT
09-17-2018,104.33333,115.0,89.0,6.83293,103.0,88.042474306475,87.69244158804493,88.720796272108,94.82,88.10751887852199,3.70588,30,WMT
09-18-2018,104.33333,115.0,89.0,6.83293,103.0,87.77300393656598,87.484949403215,88.823009171039,95.43,88.674335863503,3.70588,30,WMT
09-19-2018,104.33333,115.0,89.0,6.83293,103.0,88.80442500759699,88.16327136884799,89.10409464309924,95.24,88.49778631080399,3.70588,30,WMT
09-20-2018,104.33333,115.0,89.0,6.83293,103.0,88.59999920973499,88.228315940895,89.008850805459,95.75,88.97168247857499,3.70588,30,WMT
09-21-2018,104.33333,115.0,89.0,6.83293,103.0,89.12964786783199,88.86017749792299,89.47345489150901,95.9,89.11106370439,3.70588,30,WMT
09-24-2018,104.33333,115.0,89.0,6.83293,103.0,88.68362794522399,88.144687205406,89.20398452159999,94.92,88.200439695732,3.70588,30,WMT
09-25-2018,104.33333,115.0,89.0,6.83293,103.0,89.19469243987899,88.26548426777899,89.687172771092,95.1,88.36769716670999,3.70588,30,WMT
09-26-2018,104.33333,115.0,89.0,6.83293,103.0,88.36769716670999,87.82875642689199,88.81836313017848,94.59,87.893800998939,3.70588,30,WMT
09-27-2018,104.33333,115.0,89.0,6.83293,103.0,87.522117730099,87.178310706422,88.23760802261599,94.13,87.466365239773,3.70588,30,WMT
09-28-2018,104.33333,115.0,89.0,6.83293,103.0,87.605746465588,87.057513644049,87.689375201077,93.91,87.261939441911,3.70588,30,WMT
10-01-2018,104.33333,115.0,89.0,6.83293,103.0,87.615038547309,87.382736504284,87.95884557098599,94.4,87.71725144624,3.70588,30,WMT
10-02-2018,104.33333,115.0,89.0,6.83293,103.0,87.280523605353,87.206186951585,88.84159333448099,95.15,88.414157575315,3.70588,30,WMT
10-03-2018,104.33333,115.0,89.0,6.83293,103.0,88.73938043554999,87.382736504284,88.776548762434,94.07,87.41061274944698,3.70588,30,WMT
10-04-2018,104.33333,115.0,89.0,6.83293,103.0,87.41061274944698,86.60220163972,87.81017226345,94.21,87.54070189354098,3.70588,30,WMT
10-05-2018,104.33333,115.0,89.0,6.83293,103.0,87.215479033306,86.31414710636899,87.522117730099,93.31,86.704414538651,3.70588,30,WMT
10-08-2018,104.5,115.0,89.0,6.8593,105.0,86.648662048325,86.4350370895592,88.209731777453,94.69,87.986721816149,3.70588,30,WMT
10-09-2018,105.3,115.0,95.0,6.38827,107.0,88.86946957964399,88.45132590219899,90.820806741054,97.08,90.207529347468,3.76471,30,WMT
10-10-2018,105.43333,115.0,95.0,6.27526,107.0,89.76150942486,88.92522206997,90.923019639985,95.76,88.980974560296,3.76471,30,WMT
10-11-2018,105.43333,115.0,95.0,6.27526,107.0,89.02743496890099,86.97388490856,89.47345489150901,93.92,87.271231523632,3.76471,30,WMT
10-12-2018,105.33333,115.0,95.0,6.39965,107.0,88.051766388196,87.038929480607,88.432741738757,94.81,88.098226796801,3.76471,30,WMT
10-15-2018,105.33333,115.0,95.0,6.39965,107.0,87.81017226345,87.178310706422,88.2636258514348,93.82,87.178310706422,3.76471,30,WMT
10-16-2018,105.33333,115.0,95.0,6.39965,107.0,87.99601389787,87.661498955914,89.26902909364699,95.81,89.02743496890099,3.76471,30,WMT
10-17-2018,105.4,115.0,95.0,6.22147,107.0,88.442033820478,88.18185553229,89.780093588302,96.56,89.724341097976,3.76471,30,WMT
10-18-2018,105.33333,115.0,95.0,6.21468,106.0,89.57566779044,88.96239039685399,90.3608486958645,96.17,89.36194991085699,3.76471,30,WMT
10-19-2018,105.26667,115.0,95.0,6.20716,105.0,89.20398452159999,89.20398452159999,90.737178005565,97.15,90.272573919515,3.76471,30,WMT
10-22-2018,105.26667,115.0,95.0,6.20716,105.0,90.449123472214,89.89475787673913,90.672133433518,97.14,90.263281837794,3.76471,30,WMT
10-23-2018,105.26667,115.0,95.0,6.20716,105.0,89.66858860765,89.30619742053099,91.0484627432185,97.8,90.87655923138,3.76471,30,WMT
10-24-2018,105.26667,115.0,95.0,6.20716,105.0,90.59779677975,90.3887249410275,92.149574427157,97.56,90.653549270076,3.76471,30,WMT
10-25-2018,105.26667,115.0,95.0,6.20716,105.0,91.071692947521,90.1331926937,92.437628960508,99.18,92.158866508878,3.76471,30,WMT
10-26-2018,105.26667,115.0,95.0,6.20716,105.0,91.815059485201,91.080985029242,92.614178513207,98.94,91.935856547574,3.76471,30,WMT
10-29-2018,105.43333,120.0,95.0,6.52525,105.0,92.465505205671,92.075237773389,94.528347347733,99.8,92.73497557558,3.76471,30,WMT
10-30-2018,105.62069,120.0,95.0,6.55699,105.0,93.11595092614098,92.9728528676376,95.33675845746,102.42,95.169500986482,3.78788,29,WMT
10-31-2018,105.62069,120.0,95.0,6.55699,105.0,95.234545558529,93.02767614979147,95.234545558529,100.28,93.180995498188,3.78788,29,WMT
11-01-2018,105.62069,120.0,95.0,6.55699,105.0,92.883648883116,92.660638921812,94.007990771357,100.58,93.459757949818,3.78788,29,WMT
11-02-2018,105.55172,120.0,95.0,6.61548,105.0,93.738520401448,93.208871743351,94.379674040197,101.34,94.165956160614,3.78788,29,WMT
11-05-2018,105.57143,120.0,95.0,6.73174,106.0,94.026574934799,93.50844845803604,95.86566374901932,102.91,95.624812990811,3.8125,28,WMT
11-06-2018,105.57143,120.0,95.0,6.73174,106.0,95.281005967134,94.825693962805,96.117293322024,103.33,96.015080423093,3.8125,28,WMT
11-07-2018,105.78571,120.0,95.0,6.86792,106.0,96.321719119886,95.754902134905,97.074377739287,104.32,96.934996513472,3.8125,28,WMT
11-08-2018,105.92857,120.0,95.0,6.7025,106.0,96.944288595193,96.665526143563,97.808452195246,104.88,97.455353089848,3.78125,28,WMT
11-09-2018,105.92857,120.0,95.0,6.7025,106.0,97.5668580705,97.390308517801,98.40314542539,105.56,98.087214646876,3.78125,28,WMT
