 Date,AMZN Price Target,AMZN Price Target - High,AMZN Price Target - Low,AMZN Price Target - StdDev,AMZN Price Target - Median,AMZN Open,AMZN Low,AMZN High,AMZN Close,AMZN Adj. Close,AMZN Rating,AMZN Price Target - #,Ticker
08-20-2018,106.00349,117.5,92.0,5.89787,105.0,94.5285,93.30305,94.587325,93.8355,93.8355,4.65217,43,AMZN
08-21-2018,106.00349,117.5,92.0,5.89787,105.0,94.0,93.72025,94.8875,94.171,94.171,4.65217,43,AMZN
08-22-2018,106.43953,117.5,92.5,5.52795,105.5,93.832,93.832,95.29,95.245,95.245,4.65217,43,AMZN
08-23-2018,106.37857,117.5,92.5,5.57907,105.25,95.3585,95.038,95.975,95.145,95.145,4.64444,42,AMZN
08-24-2018,106.37857,117.5,92.5,5.57907,105.25,95.5255,95.127,95.8005,95.2695,95.2695,4.64444,42,AMZN
08-27-2018,106.37857,117.5,92.5,5.57907,105.25,95.75,95.46405,96.385,96.384,96.384,4.64444,42,AMZN
08-28-2018,106.37857,117.5,92.5,5.57907,105.25,96.8865,96.441,97.088855,96.641,96.641,4.64444,42,AMZN
08-29-2018,107.15238,125.0,93.5,5.84784,106.0,97.6725,97.447,99.934495,99.905,99.905,4.64444,42,AMZN
08-30-2018,107.15238,125.0,93.5,5.84784,106.0,99.871,99.345,101.2785,100.119,100.119,4.62222,42,AMZN
08-31-2018,107.15238,125.0,93.5,5.84784,106.0,100.35,100.237,101.119,100.6355,100.6355,4.62222,42,AMZN
09-04-2018,107.15238,125.0,93.5,5.84784,106.0,101.325,100.65,102.525,101.9755,101.9755,4.62222,42,AMZN
09-05-2018,107.45,125.0,93.5,6.28681,106.0,101.9055,99.4945,102.019,99.741,99.741,4.62222,42,AMZN
09-06-2018,107.45,125.0,93.5,6.28681,106.0,100.32525,96.76045,100.375,97.9155,97.9155,4.62222,42,AMZN
09-07-2018,107.45,125.0,93.5,6.28681,106.0,96.9355,96.8675,98.76,97.6035,97.6035,4.62222,42,AMZN
09-10-2018,107.85476,125.0,93.5,6.41023,107.5,98.55,96.57579,98.652,96.9505,96.9505,4.62222,42,AMZN
09-11-2018,108.12857,125.0,99.5,6.02528,107.5,96.4135,95.85,99.444,99.3575,99.3575,4.62222,42,AMZN
09-12-2018,108.12857,125.0,99.5,6.02528,107.5,99.7,98.122,100.0,99.5,99.5,4.62222,42,AMZN
09-13-2018,108.12857,125.0,99.5,6.02528,107.5,100.0,99.101385,100.438,99.4935,99.4935,4.62222,42,AMZN
09-14-2018,108.12857,125.0,99.5,6.02528,107.5,99.6465,97.961,99.6824,98.5095,98.5095,4.62222,42,AMZN
09-17-2018,108.12857,125.0,99.5,6.02528,107.5,97.7365,94.3705,97.841,95.4015,95.4015,4.62222,42,AMZN
09-18-2018,108.12857,125.0,99.5,6.02528,107.5,95.9325,95.771955,97.91,97.0525,97.0525,4.62222,42,AMZN
09-19-2018,108.12857,125.0,99.5,6.02528,107.5,97.025,95.245,97.0415,96.321,96.321,4.62222,42,AMZN
09-20-2018,108.23023,125.0,99.5,5.99114,107.5,96.929,96.6125,97.75,97.215,97.215,4.62222,43,AMZN
09-21-2018,108.23023,125.0,99.5,5.99114,107.5,97.711,95.525055,97.8655,95.7505,95.7505,4.62222,43,AMZN
09-24-2018,108.23023,125.0,99.5,5.99114,107.5,95.1895,93.25,96.844,96.718,96.718,4.62222,43,AMZN
09-25-2018,108.42209,125.0,99.5,6.1507,107.5,97.145,96.9425,98.7955,98.7275,98.7275,4.62222,43,AMZN
09-26-2018,108.42209,125.0,99.5,6.1507,107.5,98.425,98.076,99.7625,98.7425,98.7425,4.62222,43,AMZN
09-27-2018,109.0093,126.25,99.5,6.60278,107.5,99.661825,99.429,100.80782,100.649,100.649,4.62222,43,AMZN
09-28-2018,109.0093,126.25,99.5,6.60278,107.5,100.2205,99.82324,101.326,100.15,100.15,4.62222,43,AMZN
10-01-2018,109.0093,126.25,99.5,6.60278,107.5,101.0995,100.18,101.6595,100.218,100.218,4.62222,43,AMZN
10-02-2018,108.95116,126.25,99.5,6.56064,107.5,99.9995,98.2885,100.6695,98.5655,98.5655,4.62222,43,AMZN
10-03-2018,108.95116,126.25,99.5,6.56064,107.5,99.085,97.4905,99.485,97.638,97.638,4.62222,43,AMZN
10-04-2018,109.06744,126.25,99.5,6.53384,110.0,97.45,94.8285,97.8,95.471,95.471,4.62222,43,AMZN
10-05-2018,109.06744,126.25,99.5,6.53384,110.0,95.8995,93.1415,96.454,94.4825,94.4825,4.62222,43,AMZN
10-08-2018,109.06744,126.25,99.5,6.53384,110.0,93.7,91.533135,95.09981,93.221,93.221,4.62222,43,AMZN
10-09-2018,109.06744,126.25,99.5,6.53384,110.0,92.9995,92.616,94.833795,93.516,93.516,4.62222,43,AMZN
10-10-2018,109.06744,126.25,99.5,6.53384,110.0,92.8945,87.7205,92.928,87.7625,87.7625,4.62222,43,AMZN
10-11-2018,109.06744,126.25,99.5,6.53384,110.0,86.2,84.255,87.77,85.968,85.968,4.64444,43,AMZN
10-12-2018,109.06744,126.25,99.5,6.53384,110.0,90.4,87.1265,90.4475,89.4305,89.4305,4.64444,43,AMZN
10-15-2018,109.06744,126.25,99.5,6.53384,110.0,89.75,86.7115,89.7525,88.0475,88.0475,4.64444,43,AMZN
10-16-2018,109.06744,126.25,99.5,6.53384,110.0,89.175,88.0775,91.194,90.998,90.998,4.64444,43,AMZN
10-17-2018,109.06744,126.25,99.5,6.53384,110.0,92.1395,90.35,92.25,91.5865,91.5865,4.64444,43,AMZN
10-18-2018,109.11395,126.25,99.5,6.54741,110.0,91.0745,88.3935,91.5075,88.536,88.536,4.64444,43,AMZN
10-19-2018,109.11395,126.25,99.5,6.54741,110.0,89.258,87.65,90.455,88.2015,88.2015,4.64444,43,AMZN
10-22-2018,109.46279,126.25,99.5,6.71635,110.0,89.2,87.8,90.474995,89.465,89.465,4.64444,43,AMZN
10-23-2018,109.35814,126.25,99.5,6.62473,110.0,87.112,85.7,88.817,88.435,88.435,4.64444,43,AMZN
10-24-2018,109.35814,126.25,99.5,6.62473,110.0,88.685,82.828,88.885495,83.21,83.21,4.64444,43,AMZN
10-25-2018,109.35814,126.25,99.5,6.62473,110.0,85.167,84.600505,89.7405,89.1085,89.1085,4.64444,43,AMZN
10-26-2018,107.97442,125.0,95.0,7.07383,106.25,82.4795,80.15,84.923,82.1405,82.1405,4.64444,43,AMZN
10-29-2018,107.81744,125.0,95.0,7.16778,105.0,83.0,74.75,83.286915,76.944,76.944,4.64444,43,AMZN
10-30-2018,107.9593,125.0,95.0,7.1294,106.25,74.308,73.818,77.0495,76.521,76.521,4.66667,43,AMZN
10-31-2018,107.9593,125.0,95.0,7.1294,106.25,78.4995,78.2545,81.1955,79.9005,79.9005,4.66667,43,AMZN
11-01-2018,107.9593,125.0,95.0,7.1294,106.25,81.1765,79.922,83.522325,83.2765,83.2765,4.66667,43,AMZN
11-02-2018,107.9593,125.0,95.0,7.1294,106.25,83.9295,82.5915,84.872,83.2765,83.2765,4.66667,43,AMZN
11-05-2018,107.9593,125.0,95.0,7.1294,106.25,82.8785,79.818,82.9045,81.39,81.39,4.66667,43,AMZN
11-06-2018,107.9593,125.0,95.0,7.1294,106.25,80.9175,80.7275,83.25,82.1405,82.1405,4.66667,43,AMZN
11-07-2018,107.9593,125.0,95.0,7.1294,106.25,83.65,83.20375,87.9615,87.7745,87.7745,4.66667,43,AMZN
11-08-2018,107.84302,122.5,95.0,6.88718,106.25,87.75,86.2555,89.2,87.7455,87.7455,4.66667,43,AMZN
11-09-2018,107.87791,122.5,95.0,6.85107,106.25,86.625,85.0935,87.19603,85.6215,85.6215,4.66667,43,AMZN
11-12-2018,107.94767,122.5,95.0,6.78031,106.25,84.912,81.5005,85.4275,81.8425,81.8425,4.66667,43,AMZN
11-13-2018,107.94767,122.5,95.0,6.78031,106.25,82.4645,80.6875,83.85319,81.5585,81.5585,4.66667,43,AMZN
11-14-2018,107.97093,122.5,95.0,6.74951,106.25,82.816,79.8535,83.64976,79.9505,79.9505,4.66667,43,AMZN
11-15-2018,107.97093,122.5,95.0,6.74951,106.25,79.0505,77.3255,81.241,80.972,80.972,4.66667,43,AMZN
11-16-2018,108.0,122.5,95.0,6.76409,106.25,79.375,78.656,80.724,79.6705,79.6705,4.66667,43,AMZN
11-19-2018,108.0,122.5,95.0,6.76409,106.25,78.8505,75.168,79.0595,75.6145,75.6145,4.66667,43,AMZN
11-20-2018,108.0,122.5,95.0,6.76409,106.25,71.875,71.0,76.7375,74.773,74.773,4.66667,43,AMZN
11-21-2018,108.0,122.5,95.0,6.76409,106.25,77.1495,75.75,77.5,75.8365,75.8365,4.66667,43,AMZN
11-23-2018,108.0,122.5,95.0,6.76409,106.25,75.85,75.0905,76.81,75.103,75.103,4.66667,43,AMZN
11-26-2018,108.0,122.5,95.0,6.76409,106.25,76.95,76.211,79.2405,79.0665,79.0665,4.66667,43,AMZN
11-27-2018,108.0,122.5,95.0,6.76409,106.25,78.7995,77.9005,79.8825,79.071,79.071,4.66667,43,AMZN
11-28-2018,108.0,122.5,95.0,6.76409,106.25,80.696,80.06075,84.0725,83.8875,83.8875,4.66667,43,AMZN
11-29-2018,108.0,122.5,95.0,6.76409,106.25,83.7495,82.61655,84.4995,83.6785,83.6785,4.66667,43,AMZN
11-30-2018,108.0,122.5,95.0,6.76409,106.25,83.975,83.325,84.8,84.5085,84.5085,4.66667,43,AMZN
12-03-2018,108.0,122.5,95.0,6.76409,106.25,88.473,86.5,88.917,88.618,88.618,4.66667,43,AMZN
12-04-2018,108.0,122.5,95.0,6.76409,106.25,87.8,83.25,88.51691,83.42,83.42,4.66667,43,AMZN
12-06-2018,108.0,122.5,95.0,6.76409,106.25,80.7435,80.4925,85.0525,84.9595,84.9595,4.66667,43,AMZN
12-07-2018,108.0,122.5,95.0,6.76409,106.25,85.2535,81.273,85.94631,81.4565,81.4565,4.66667,43,AMZN
12-10-2018,108.0,122.5,95.0,6.76409,106.25,81.192,79.5435,82.8995,82.0515,82.0515,4.66667,43,AMZN
12-11-2018,108.0,122.5,95.0,6.76409,106.25,83.9,80.98,83.97342,82.162,82.162,4.66667,43,AMZN
12-12-2018,108.0,122.5,95.0,6.76409,106.25,83.45,83.0135,85.2495,83.177,83.177,4.66667,43,AMZN
12-13-2018,108.0,122.5,95.0,6.76409,106.25,84.0,82.075,84.606,82.919,82.919,4.66667,43,AMZN
12-14-2018,108.0,122.5,95.0,6.76409,106.25,81.9,79.25,82.1285,79.5955,79.5955,4.66667,43,AMZN
12-17-2018,108.0,122.5,95.0,6.76409,106.25,78.3,75.2505,78.8065,76.0455,76.0455,4.66667,43,AMZN
12-18-2018,108.0,122.5,95.0,6.76409,106.25,77.0,76.1505,78.3775,77.574,77.574,4.66667,43,AMZN
12-19-2018,108.0,122.5,95.0,6.76409,106.25,77.1525,74.159,79.2265,74.754,74.754,4.66667,43,AMZN
12-20-2018,108.0,122.5,95.0,6.76409,106.25,74.2,71.6345,75.475,73.0415,73.0415,4.66667,43,AMZN
12-21-2018,108.0,122.5,95.0,6.76409,106.25,73.2495,68.198,74.0,68.8725,68.8725,4.66667,43,AMZN
12-24-2018,108.0,122.5,95.0,6.76409,106.25,67.3,65.35,69.8015,67.198,67.198,4.66667,43,AMZN
12-26-2018,108.0,122.5,95.0,6.76409,106.25,68.4445,68.1505,73.657835,73.545,73.545,4.66667,43,AMZN
12-27-2018,108.0,122.5,95.0,6.76409,106.25,72.71,69.5155,73.45,73.082,73.082,4.66667,43,AMZN
12-28-2018,108.0,122.5,95.0,6.76409,106.25,73.6675,72.45,75.6735,73.901,73.901,4.66667,43,AMZN
12-31-2018,108.0,122.5,95.0,6.76409,106.25,75.54,74.35,76.038,75.0985,75.0985,4.66667,43,AMZN
01-02-2019,107.77907,122.5,90.0,7.18044,106.25,73.26,73.0465,77.668,76.9565,76.9565,4.66667,43,AMZN
01-03-2019,107.77907,122.5,90.0,7.18044,106.25,76.0005,74.8555,76.9,75.014,75.014,4.66667,43,AMZN
01-04-2019,107.72093,122.5,90.0,7.29292,106.25,76.5,75.915505,79.7,78.7695,78.7695,4.66667,43,AMZN
01-07-2019,107.45455,122.5,90.0,7.41817,105.625,80.1155,79.45925,81.728,81.4755,81.4755,4.67391,44,AMZN
01-08-2019,107.45455,122.5,90.0,7.41817,105.625,83.2345,80.8305,83.8305,82.829,82.829,4.67391,44,AMZN
01-09-2019,107.56818,122.5,90.0,7.341,105.625,82.649,82.069765,83.389945,82.971,82.971,4.67391,44,AMZN
01-10-2019,107.56818,122.5,90.0,7.341,105.625,82.0505,81.08075,83.1625,82.811,82.811,4.67391,44,AMZN
01-11-2019,107.56818,122.5,90.0,7.341,105.625,82.0275,81.811,83.0147,82.028,82.028,4.67391,44,AMZN
01-14-2019,107.56818,122.5,90.0,7.341,105.625,80.75,79.7575,82.41,80.8605,80.8605,4.67391,44,AMZN
01-15-2019,107.56818,122.5,90.0,7.341,105.625,81.6,81.3005,83.758,83.728,83.728,4.67391,44,AMZN
01-16-2019,107.56818,122.5,90.0,7.341,105.625,84.211,83.793935,85.25,84.189,84.189,4.67391,44,AMZN
01-17-2019,107.56818,122.5,90.0,7.341,105.625,84.0,83.875,85.0085,84.661,84.661,4.67391,44,AMZN
01-18-2019,107.56818,122.5,90.0,7.341,105.625,85.6,84.577,85.81,84.81,84.81,4.67391,44,AMZN
01-22-2019,107.56818,122.5,90.0,7.341,105.625,84.05,80.51,84.09334,81.6085,81.6085,4.67391,44,AMZN
01-23-2019,107.51136,122.5,90.0,7.29277,105.625,82.8,80.6,82.8715,82.001,82.001,4.67391,44,AMZN
01-24-2019,107.51136,122.5,90.0,7.29277,105.625,82.0535,81.589235,82.86286,82.7465,82.7465,4.67391,44,AMZN
01-25-2019,107.51136,122.5,90.0,7.29277,105.625,83.525,83.08061,84.174,83.5285,83.5285,4.67391,44,AMZN
01-28-2019,107.17045,122.5,90.0,7.04748,105.0,82.1795,80.7045,82.25,81.8945,81.8945,4.67391,44,AMZN
01-29-2019,107.17045,122.5,90.0,7.04748,105.0,81.5635,79.536,81.619,79.694,79.694,4.67391,44,AMZN
01-30-2019,107.11364,122.5,90.0,7.17446,105.0,81.15,80.984,83.8475,83.5215,83.5215,4.67391,44,AMZN
01-31-2019,107.11364,122.5,90.0,7.17446,105.0,84.6425,83.954105,86.82055,85.9365,85.9365,4.67391,44,AMZN
02-01-2019,106.02273,122.5,90.0,7.33315,105.0,81.944,81.1005,83.653,81.3115,81.3115,4.67391,44,AMZN
02-04-2019,105.85227,122.5,90.0,7.14924,105.0,81.15,80.675,82.4815,81.6655,81.6655,4.67391,44,AMZN
02-05-2019,105.85227,122.5,90.0,7.14924,105.0,82.167,82.125,83.263,82.9405,82.9405,4.67391,44,AMZN
02-06-2019,105.90909,122.5,90.0,7.11235,105.0,83.5375,81.667,83.613,82.013,82.013,4.67391,44,AMZN
02-07-2019,106.13953,122.5,90.0,7.03031,105.0,81.25,79.6455,81.276945,80.7185,80.7185,4.66667,43,AMZN
02-08-2019,106.13953,122.5,90.0,7.03031,105.0,79.3,78.3378,79.4295,79.411,79.411,4.66667,43,AMZN
02-11-2019,106.13953,122.5,90.0,7.03031,105.0,80.049,79.3,80.4645,79.55,79.55,4.66667,43,AMZN
02-12-2019,106.13953,122.5,90.0,7.03031,105.0,80.2,79.944,81.96975,81.9005,81.9005,4.66667,43,AMZN
02-13-2019,106.13953,122.5,90.0,7.03031,105.0,82.35,81.855315,82.819,82.0,82.0,4.66667,43,AMZN
02-14-2019,106.13953,122.5,90.0,7.03031,105.0,81.225,80.30305,81.895,81.1325,81.1325,4.66667,43,AMZN
02-15-2019,106.13953,122.5,90.0,7.03031,105.0,81.393,80.225,81.445495,80.3975,80.3975,4.66667,43,AMZN
02-19-2019,106.13953,122.5,90.0,7.03031,105.0,80.05,80.028,81.7,81.379,81.379,4.66667,43,AMZN
02-20-2019,106.13953,122.5,90.0,7.03031,105.0,81.5,80.506,81.7465,81.105,81.105,4.66667,43,AMZN
02-21-2019,106.13953,122.5,90.0,7.03031,105.0,80.9925,80.0455,81.178,80.972,80.972,4.66667,43,AMZN
02-22-2019,106.13953,122.5,90.0,7.03031,105.0,81.175,81.0585,81.747,81.578,81.578,4.66667,43,AMZN
02-25-2019,106.13953,122.5,90.0,7.03031,105.0,82.0725,81.519365,82.73,81.65,81.65,4.66667,43,AMZN
02-26-2019,106.13953,122.5,90.0,7.03031,105.0,81.299,80.806675,81.9995,81.82,81.82,4.66667,43,AMZN
02-27-2019,106.13953,122.5,90.0,7.03031,105.0,81.409,80.755,82.0905,82.0545,82.0545,4.66667,43,AMZN
02-28-2019,106.13953,122.5,90.0,7.03031,105.0,81.7625,81.6915,82.5885,81.9915,81.9915,4.67391,43,AMZN
03-01-2019,106.13953,122.5,90.0,7.03031,105.0,82.7565,82.55,83.713,83.5865,83.5865,4.67391,43,AMZN
03-04-2019,106.3314,122.5,92.5,6.69166,105.0,84.25,83.718,85.4715,84.8085,84.8085,4.67391,43,AMZN
03-05-2019,106.3314,122.5,92.5,6.69166,105.0,85.1475,84.4505,85.39,84.6215,84.6215,4.67391,43,AMZN
03-06-2019,106.3314,122.5,92.5,6.69166,105.0,84.7985,83.414,84.8875,83.4475,83.4475,4.67391,43,AMZN
03-07-2019,106.3314,122.5,92.5,6.69166,105.0,83.3685,81.0255,83.48767,81.2975,81.2975,4.67391,43,AMZN
03-08-2019,106.3314,122.5,92.5,6.69166,105.0,80.2005,79.3285,81.136,81.04,81.04,4.67391,43,AMZN
03-11-2019,106.3314,122.5,92.5,6.69166,105.0,81.306,81.3005,83.61425,83.531,83.531,4.68085,43,AMZN
03-12-2019,106.3314,122.5,92.5,6.69166,105.0,83.45,83.049,84.21325,83.655,83.655,4.68085,43,AMZN
03-13-2019,106.3314,122.5,92.5,6.69166,105.0,84.15,83.9675,85.0,84.5405,84.5405,4.68085,43,AMZN
03-14-2019,106.3314,122.5,92.5,6.69166,105.0,84.56,84.217,85.1,84.311,84.311,4.68085,43,AMZN
03-15-2019,106.30114,122.5,92.5,6.61815,105.0,85.15,84.6565,85.94,85.618,85.618,4.7234,44,AMZN
03-18-2019,106.30114,122.5,92.5,6.61815,105.0,85.635,85.6315,87.5,87.1075,87.1075,4.7234,44,AMZN
03-19-2019,106.30114,122.5,92.5,6.61815,105.0,87.6755,87.6755,89.208,88.0925,88.0925,4.7234,44,AMZN
03-20-2019,106.30114,122.5,92.5,6.61815,105.0,88.497,88.35169,89.975,89.8635,89.8635,4.7234,44,AMZN
03-21-2019,106.30114,122.5,92.5,6.61815,105.0,89.813,89.36405,91.1875,90.963,90.963,4.7234,44,AMZN
03-22-2019,106.30114,122.5,92.5,6.61815,105.0,90.5085,88.1555,90.949,88.2385,88.2385,4.7234,44,AMZN
03-25-2019,106.30114,122.5,92.5,6.61815,105.0,87.8895,87.375,89.133755,88.713,88.713,4.7234,44,AMZN
03-26-2019,106.1686,122.5,92.5,6.63669,105.0,89.65,88.66799,90.2885,89.188,89.188,4.71739,43,AMZN
03-27-2019,106.1686,122.5,92.5,6.63669,105.0,89.2065,87.284,89.375,88.285,88.285,4.71739,43,AMZN
03-28-2019,106.1686,122.5,92.5,6.63669,105.0,88.5,87.6735,88.8965,88.671,88.671,4.71739,43,AMZN
03-29-2019,106.1686,122.5,92.5,6.63669,105.0,89.329,88.8315,89.643,89.0375,89.0375,4.71739,43,AMZN
04-01-2019,106.29651,122.5,92.5,6.54485,105.0,90.0055,89.9365,90.7835,90.7095,90.7095,4.71739,43,AMZN
04-02-2019,106.29651,122.5,92.5,6.54485,105.0,90.551,90.25605,91.0,90.699,90.699,4.71739,43,AMZN
04-03-2019,106.29651,122.5,92.5,6.54485,105.0,91.336,90.481,91.5,91.035,91.035,4.71739,43,AMZN
04-04-2019,106.29651,122.5,92.5,6.54485,105.0,91.0325,90.21,91.4375,90.943,90.943,4.71739,43,AMZN
04-05-2019,106.29651,122.5,92.5,6.54485,105.0,91.45,91.2595,91.929,91.864,91.864,4.71739,43,AMZN
04-08-2019,106.57386,122.5,92.5,6.72081,105.0,91.6615,91.2555,92.51,92.493,92.493,4.7234,44,AMZN
04-09-2019,106.57386,122.5,92.5,6.72081,105.0,92.2745,91.589,92.6545,91.792,91.792,4.7234,44,AMZN
04-10-2019,106.57386,122.5,92.5,6.72081,105.0,92.05,91.4405,92.4,92.3665,92.3665,4.7234,44,AMZN
04-11-2019,106.57386,122.5,92.5,6.72081,105.0,92.435,92.0155,92.4975,92.2035,92.2035,4.7234,44,AMZN
04-12-2019,106.57386,122.5,92.5,6.72081,105.0,92.42,92.065,92.575,92.153,92.153,4.7234,44,AMZN
04-15-2019,106.61364,122.5,92.5,6.67646,105.0,92.1,90.945,92.3425,92.2435,92.2435,4.7234,44,AMZN
04-16-2019,106.61364,122.5,92.5,6.67646,105.0,92.5675,92.4,93.4885,93.152,93.152,4.7234,44,AMZN
04-17-2019,106.61364,122.5,92.5,6.67646,105.0,93.6495,93.022,93.82365,93.241,93.241,4.7234,44,AMZN
04-18-2019,106.61364,122.5,92.5,6.67646,105.0,93.4395,92.974,93.541,93.0845,93.0845,4.7234,44,AMZN
04-22-2019,106.61364,122.5,92.5,6.67646,105.0,92.77,92.282,94.421,94.3655,94.3655,4.7234,44,AMZN
04-23-2019,106.61364,122.5,92.5,6.67646,105.0,94.56,94.479,96.463,96.1885,96.1885,4.7234,44,AMZN
04-24-2019,106.61364,122.5,92.5,6.67646,105.0,96.25,94.908,96.484495,95.0875,95.0875,4.7234,44,AMZN
04-25-2019,106.61364,122.5,92.5,6.67646,105.0,95.8502,95.0155,96.1225,95.1125,95.1125,4.7234,44,AMZN
04-26-2019,110.0,127.5,100.0,6.0182,110.0,96.45,94.9,97.55,97.5315,97.5315,4.70213,44,AMZN
04-29-2019,110.36932,127.5,100.0,5.97426,110.0,97.45,96.7045,97.81675,96.9215,96.9215,4.70213,44,AMZN
04-30-2019,110.36932,127.5,100.0,5.97426,110.0,96.505,95.3475,96.7855,96.326,96.326,4.70213,44,AMZN
05-01-2019,110.8125,127.5,100.0,5.96417,111.875,96.6545,95.5275,97.182,95.576,95.576,4.70213,44,AMZN
05-02-2019,110.8125,127.5,100.0,5.96417,111.875,95.6665,94.0935,96.0775,95.041,95.041,4.70213,44,AMZN
05-03-2019,110.8125,127.5,100.0,5.96417,111.875,97.45,96.8,98.22,98.123,98.123,4.70213,44,AMZN
05-06-2019,110.8125,127.5,100.0,5.96417,111.875,95.899,95.525,97.95,97.5275,97.5275,4.70213,44,AMZN
05-07-2019,110.8125,127.5,100.0,5.96417,111.875,96.9995,95.168975,97.455025,96.05,96.05,4.70213,44,AMZN
05-08-2019,110.8125,127.5,100.0,5.96417,111.875,95.9435,95.5,96.7685,95.8885,95.8885,4.70213,44,AMZN
05-09-2019,110.8125,127.5,100.0,5.96417,111.875,95.0,93.8,95.47,94.9935,94.9935,4.70213,44,AMZN
05-10-2019,111.02907,127.5,100.0,5.8596,112.5,94.9,92.8,95.1895,94.499,94.499,4.71739,43,AMZN
05-13-2019,111.02907,127.5,100.0,5.8596,112.5,91.828,90.9,92.32675,91.134,91.134,4.73913,43,AMZN
05-14-2019,111.02907,127.5,100.0,5.8596,112.5,91.975,90.7875,92.622,92.006,92.006,4.73913,43,AMZN
05-15-2019,111.02907,127.5,100.0,5.8596,112.5,91.3975,91.15,93.72135,93.5575,93.5575,4.73913,43,AMZN
05-16-2019,111.02907,127.5,100.0,5.8596,112.5,94.297,94.1145,95.8755,95.3785,95.3785,4.73913,43,AMZN
05-17-2019,111.02907,127.5,100.0,5.8596,112.5,94.6525,93.3665,95.5265,93.45,93.45,4.73913,43,AMZN
05-20-2019,111.02907,127.5,100.0,5.8596,112.5,92.6345,91.777,93.389,92.9485,92.9485,4.73913,43,AMZN
05-21-2019,111.02907,127.5,100.0,5.8596,112.5,93.7395,92.3,93.949995,92.876,92.876,4.73913,43,AMZN
05-22-2019,111.02907,127.5,100.0,5.8596,112.5,92.589,92.55,93.57425,92.984,92.984,4.73913,43,AMZN
05-23-2019,111.02907,127.5,100.0,5.8596,112.5,91.8295,90.21,92.2,90.774,90.774,4.73913,43,AMZN
05-24-2019,111.02907,127.5,100.0,5.8596,112.5,91.7945,90.89255,92.088,91.164,91.164,4.73913,43,AMZN
05-28-2019,111.14535,127.5,100.0,6.08186,112.5,91.6375,91.3675,92.463345,91.8215,91.8215,4.73913,43,AMZN
05-29-2019,111.74432,137.5,100.0,7.18159,112.5,91.156,90.376635,91.5,90.9595,90.9595,4.74468,44,AMZN
05-30-2019,111.74432,137.5,100.0,7.18159,112.5,91.2745,90.39125,91.4735,90.816,90.816,4.74468,44,AMZN
05-31-2019,111.74432,137.5,100.0,7.18159,112.5,89.5005,88.63517,89.77925,88.7535,88.7535,4.74468,44,AMZN
06-03-2019,111.94886,137.5,100.0,7.25677,112.5,88.0005,83.6,88.3145,84.6345,84.6345,4.74468,44,AMZN
06-04-2019,111.94886,137.5,100.0,7.25677,112.5,84.962,84.0445,86.541,86.478,86.478,4.74468,44,AMZN
06-05-2019,111.91889,137.5,100.0,7.17844,112.5,87.48,85.76257,87.6,86.925,86.925,4.74468,45,AMZN
06-06-2019,111.91889,137.5,100.0,7.17844,112.5,86.8855,86.3065,88.0,87.718,87.718,4.74468,45,AMZN
06-07-2019,111.91889,137.5,100.0,7.17844,112.5,88.185,87.9745,90.31269,90.2015,90.2015,4.74468,45,AMZN
06-10-2019,111.91889,137.5,100.0,7.17844,112.5,91.1,90.9,94.2435,93.0315,93.0315,4.74468,45,AMZN
06-11-2019,111.91889,137.5,100.0,7.17844,112.5,94.1625,92.9,94.685,93.185,93.185,4.74468,45,AMZN
06-12-2019,111.91889,137.5,100.0,7.17844,112.5,92.699,92.219,93.25,92.766,92.766,4.74468,45,AMZN
06-13-2019,111.91889,137.5,100.0,7.17844,112.5,93.336,93.111,94.1545,93.515,93.515,4.74468,45,AMZN
06-14-2019,111.91889,137.5,100.0,7.17844,112.5,93.2,92.95,93.8,93.4835,93.4835,4.74468,45,AMZN
06-17-2019,111.91889,137.5,100.0,7.17844,112.5,93.825,93.7725,94.7844,94.3015,94.3015,4.74468,45,AMZN
06-18-2019,111.91889,137.5,100.0,7.17844,112.5,95.0675,94.9895,96.0835,95.0685,95.0685,4.74468,45,AMZN
06-19-2019,111.91889,137.5,100.0,7.17844,112.5,95.392,94.6235,95.979035,95.4395,95.4395,4.74468,45,AMZN
06-20-2019,111.91889,137.5,100.0,7.17844,112.5,96.6665,95.29,96.76,95.9095,95.9095,4.74468,45,AMZN
06-21-2019,112.14111,137.5,101.5,6.95741,112.5,95.805,95.379,96.2975,95.565,95.565,4.74468,45,AMZN
06-24-2019,112.14111,137.5,101.5,6.95741,112.5,95.633,95.065,95.843,95.695,95.695,4.74468,45,AMZN
06-25-2019,112.14111,137.5,101.5,6.95741,112.5,95.592,93.621,95.81925,93.9135,93.9135,4.74468,45,AMZN
06-26-2019,112.14111,137.5,101.5,6.95741,112.5,94.624,94.366,95.19,94.8915,94.8915,4.74468,45,AMZN
06-27-2019,112.14111,137.5,101.5,6.95741,112.5,95.1,94.902,95.562,95.214,95.214,4.74468,45,AMZN
06-28-2019,112.14111,137.5,101.5,6.95741,112.5,95.455,94.2,95.647,94.6815,94.6815,4.74468,45,AMZN
07-01-2019,112.14111,137.5,101.5,6.95741,112.5,96.149,95.733,96.491,96.1095,96.1095,4.74468,45,AMZN
07-02-2019,112.14111,137.5,101.5,6.95741,112.5,95.969,95.3315,96.7395,96.7155,96.7155,4.74468,45,AMZN
07-03-2019,112.14111,137.5,101.5,6.95741,112.5,96.7945,96.525,97.0795,96.95,96.95,4.74468,45,AMZN
