 Date,UPS Price Target,UPS Price Target - High,UPS Price Target - Low,UPS Price Target - StdDev,UPS Price Target - Median,UPS Open,UPS Low,UPS High,UPS Close,UPS Adj. Close,UPS Rating,UPS Price Target - #,Ticker
08-18-2014,108.95238,120,95,6.27524,110.0,75.92925613931,75.827809034499,76.311633688213,97.62,76.178972089614,3.85714,21,UPS
08-19-2014,108.95238,120,95,6.27524,110.0,76.491117027494,76.31943731166,76.912512693632,98.27,76.686207613669,3.85714,21,UPS
08-20-2014,108.95238,120,95,6.27524,110.0,76.584760508858,76.584760508858,77.31822307664153,98.8,77.09979965635999,3.85714,21,UPS
08-21-2014,108.95238,120,95,6.27524,110.0,77.146621397042,76.70961848401,77.380730100452,98.41,76.795458341927,3.85714,21,UPS
08-22-2014,108.95238,120,95,6.27524,110.0,76.717422107457,76.108739478591,76.857887329503,97.77,76.296026441319,3.85714,21,UPS
08-25-2014,108.95238,120,95,6.27524,110.0,76.694011237116,76.2577886864287,76.717422107457,97.9,76.39747354613,3.85714,21,UPS
08-26-2014,108.95238,120,95,6.27524,110.0,76.413080793024,75.991685126886,76.452098910259,97.42,76.022899620674,3.85714,21,UPS
08-27-2014,108.95238,120,95,6.27524,110.0,75.999488750333,75.687343812453,76.24140107719,97.38,75.991685126886,3.85714,21,UPS
08-28-2014,108.95238,120,95,6.27524,110.0,75.687343812453,75.64832569521799,76.108739478591,97.44,76.038506867568,3.85714,21,UPS
08-29-2014,108.95238,120,95,6.27524,110.0,76.288222817872,75.78098729381699,76.420884416471,97.33,75.952667009651,3.85714,21,UPS
09-02-2014,108.95238,120,95,6.27524,110.0,76.186775713061,76.08532860825,76.701814860563,97.95,76.436491663365,3.85714,21,UPS
09-03-2014,108.95238,120,95,6.27524,110.0,76.53793876817599,76.280419194425,76.850083706056,97.97,76.452098910259,3.85714,21,UPS
09-04-2014,108.95238,120,95,6.27524,110.0,76.444295286812,76.420884416471,77.31244839529076,98.47,76.842280082609,3.85714,21,UPS
09-05-2014,108.95238,120,95,6.27524,110.0,76.826672835715,76.522331521282,77.185639514277,98.86,77.146621397042,3.85714,21,UPS
09-08-2014,108.95238,120,95,6.27524,110.0,76.998352551549,76.584760508858,77.216854008065,98.42,76.803261965374,3.85714,21,UPS
09-09-2014,108.95238,120,95,6.27524,110.0,76.686207613669,76.08532860825,76.74083297779801,97.71,76.249204700637,3.85714,21,UPS
09-10-2014,108.95238,120,95,6.27524,110.0,76.132150348932,75.890238022075,76.31943731166,97.62,76.178972089614,3.85714,21,UPS
09-11-2014,108.95238,120,95,6.27524,110.0,75.61711120143,75.61711120143,76.701814860563,97.94,76.428688039918,3.85714,21,UPS
09-12-2014,108.95238,120,95,6.27524,110.0,76.55354601507,76.311633688213,76.795458341927,98.05,76.514527897835,3.85714,21,UPS
09-15-2014,108.95238,120,95,6.27524,110.0,76.498920650941,75.812201787605,76.498920650941,97.62,76.178972089614,3.85714,21,UPS
09-16-2014,108.95238,120,95,6.27524,110.0,76.54574239162301,76.00729237378,76.795458341927,97.96,76.444295286812,3.85714,21,UPS
09-17-2014,108.95238,120,95,6.27524,110.0,77.068585162572,76.982745304655,77.942590988636,99.39,77.560213439733,3.85714,21,UPS
09-18-2014,108.95238,120,95,6.27524,110.0,77.708482285226,77.630446050756,78.020627223106,99.63,77.747500402461,3.85714,21,UPS
09-19-2014,108.95238,120,95,6.27524,110.0,78.06744896378801,77.599231556968,78.340575784433,99.44,77.599231556968,3.85714,21,UPS
09-22-2014,108.95238,120,95,6.27524,110.0,77.380730100452,76.47550978059999,77.450962711475,98.14,76.584760508858,3.85714,21,UPS
09-23-2014,108.95238,120,95,6.27524,110.0,76.498920650941,75.890238022075,76.81106558882101,97.32,75.94486338620399,3.85714,21,UPS
09-24-2014,108.95238,120,95,6.27524,110.0,75.820005411052,75.804398164158,76.63938587298699,98.08,76.53793876817599,3.85714,21,UPS
09-25-2014,108.95238,120,95,6.27524,110.0,76.444295286812,75.312769886997,76.444295286812,96.53,75.328377133891,3.85714,21,UPS
09-26-2014,108.95238,120,95,6.27524,110.0,75.632718448324,75.328377133891,76.21018658340199,97.48,76.069721361356,3.85714,21,UPS
09-29-2014,108.95238,120,95,6.27524,110.0,75.492253226278,75.336180757338,75.999488750333,97.34,75.960470633098,3.85714,21,UPS
09-30-2014,108.95238,120,95,6.27524,110.0,75.952667009651,75.890238022075,77.22465763151199,98.29,76.701814860563,3.85714,21,UPS
10-01-2014,108.95238,120,95,6.27524,110.0,76.818869212268,75.500056849725,76.850083706056,96.92,75.632718448324,3.85714,21,UPS
10-02-2014,108.95238,120,95,6.27524,110.0,75.718558306241,75.055250313246,75.991685126886,97.14,75.804398164158,3.85714,21,UPS
10-03-2014,108.95238,120,95,6.27524,110.0,76.225793830296,76.147757595826,77.3143993011525,98.79,77.091996032913,3.85714,21,UPS
10-06-2014,108.72727,120,95,6.21715,110.0,77.46656995836899,76.795458341927,77.973805482424,98.56,76.912512693632,3.85714,22,UPS
10-07-2014,108.72727,120,95,6.21715,110.0,76.452098910259,75.234733652527,76.452098910259,96.43,75.250340899421,3.85714,22,UPS
10-08-2014,108.72727,120,95,6.21715,110.0,75.484449602831,74.95380320843499,76.63158224954,98.14,76.584760508858,3.85714,22,UPS
10-09-2014,108.68182,120,95,6.19667,110.0,76.66279674332799,75.203519158739,76.66279674332799,96.53,75.328377133891,3.85714,22,UPS
10-10-2014,108.68182,120,95,6.19667,110.0,75.265948146315,74.610443776767,75.866827151734,95.78,74.743105375366,3.85714,22,UPS
10-13-2014,108.68182,120,95,6.19667,110.0,74.805534362942,73.83788505551401,75.359591627679,94.67,73.876903172749,3.85714,22,UPS
10-14-2014,108.54545,118,95,5.97516,110.0,74.485585801615,74.181244487182,75.351788004232,95.8,74.75871262225999,3.85714,22,UPS
10-15-2014,108.54545,118,95,5.97516,110.0,74.142226369947,73.393078519035,75.562485837301,96.45,75.265948146315,3.85714,22,UPS
10-16-2014,108.54545,118,95,5.97516,110.0,74.407549567145,74.150029993394,75.445431485596,95.63,74.62605102366099,3.85714,22,UPS
10-17-2014,108.54545,118,95,5.97516,110.0,75.22693002908001,75.07866118358699,76.11654310203801,97.26,75.898041645522,3.85714,22,UPS
10-20-2014,108.54545,118,95,5.97516,110.0,75.593700331089,75.593700331089,76.53793876817599,98.08,76.53793876817599,3.85714,22,UPS
10-21-2014,108.54545,118,95,5.97516,110.0,77.170032267383,77.013959798443,78.74636420367699,100.75,78.62150622852499,3.85714,22,UPS
10-22-2014,108.54545,118,95,5.97516,110.0,78.605898981631,77.263675748747,78.62150622852499,99.06,77.30269386598201,3.85714,22,UPS
10-23-2014,108.54545,118,95,5.97516,110.0,78.059645340341,78.059645340341,79.003883777428,100.48,78.410808395456,3.85714,22,UPS
10-24-2014,108.63636,118,95,6.0268,110.0,80.33830338686501,78.34837940788,80.56460846682799,100.59,78.496648253373,3.85714,22,UPS
10-27-2014,108.95455,118,97,5.98845,110.0,78.449826512691,78.207914185834,79.901300473833,102.25,79.792049745575,3.85714,22,UPS
10-28-2014,109.13636,122,97,6.31229,110.0,79.98714033175,79.8357500368782,80.385125127547,102.9,80.29928526963,3.92857,22,UPS
10-29-2014,109.13636,122,97,6.31229,110.0,80.322696139971,79.214581610497,80.728484559215,102.62,80.080783813114,3.92857,22,UPS
10-30-2014,109.13636,122,97,6.31229,110.0,79.604762782847,79.526726548377,80.993807756413,103.29,80.60362658406301,3.92857,22,UPS
10-31-2014,109.54545,122,97,6.25756,110.0,81.62590125562,81.594686761832,82.593550563048,104.91,81.867813582477,3.92857,22,UPS
11-03-2014,109.68182,122,97,6.16726,110.0,81.867813582477,81.672722996302,82.499907081684,105.64,82.437478094108,3.92857,22,UPS
11-04-2014,109.68182,122,97,6.16726,110.0,82.507710705131,82.499907081684,84.2791332276,107.08,83.561199870476,3.92857,22,UPS
11-05-2014,109.68182,122,97,6.16726,110.0,84.232311486918,83.35830566085399,84.333758591729,107.54,83.920166549038,3.92857,22,UPS
11-06-2014,109.68182,122,97,6.16726,110.0,84.107453511766,83.756290456651,84.57957273030951,108.29,84.505438307563,3.92857,22,UPS
11-07-2014,109.68182,122,97,6.16726,110.0,84.66931439995,84.099649888319,84.74735063441999,108.33,84.536652801351,3.89286,22,UPS
11-10-2014,109.68182,122,97,6.16726,110.0,84.536652801351,84.224507863471,85.29360427571,109.05,85.098513689535,3.89286,22,UPS
11-11-2014,110.36364,122,97,6.60953,111.5,85.24678253502799,84.575670918586,85.37164051018,108.76,84.872208609572,3.82143,22,UPS
11-12-2014,110.36364,122,97,6.60953,111.5,84.62249265926799,84.091846264872,84.85660136267799,108.62,84.76295788131401,3.82143,22,UPS
11-13-2014,110.36364,122,97,6.60953,111.5,85.281193651057,83.373143742466,85.46956450417262,107.79,84.63732495762301,3.82143,22,UPS
11-14-2014,111.59091,125,97,6.97176,112.5,84.747253758941,83.608705459576,84.786514045126,106.83,83.883527462871,3.82143,22,UPS
11-17-2014,111.90909,125,97,7.09615,113.5,83.820711004975,83.420256085888,84.00107275970888,106.47,83.600853402339,3.82143,22,UPS
11-18-2014,112.18182,125,97,6.89951,113.5,83.87567540563398,83.20825054048899,83.94634392076699,106.03,83.255362883911,3.82143,22,UPS
11-19-2014,112.18182,125,97,6.89951,113.5,83.098321739171,82.74497916350599,83.3723585367423,105.64,82.949132651668,3.82143,22,UPS
11-20-2014,112.18182,125,97,6.89951,113.5,82.71357093455799,82.57223390429199,84.283982381958,106.71,83.78930277602699,3.82143,22,UPS
11-21-2014,112.18182,125,97,6.89951,113.5,84.49598792735699,84.150497408929,85.234081307635,107.35,84.29183443919499,3.82143,22,UPS
11-24-2014,112.18182,125,97,6.89951,113.5,84.527396156305,84.20546180958799,84.786514045126,107.26,84.221165924062,3.82143,22,UPS
11-25-2014,112.18182,125,97,6.89951,113.5,84.197609752351,83.98560420695199,84.550952328016,107.12,84.111237122744,3.82143,22,UPS
11-26-2014,112.18182,125,97,6.89951,113.5,84.11908917998099,83.797154833264,84.323242668143,106.98,84.001308321426,3.82143,22,UPS
11-28-2014,112.18182,125,97,6.89951,113.5,85.74446502804,85.43038273856,87.228503845833,109.92,86.309813149104,3.82143,22,UPS
12-01-2014,112.18182,125,97,6.89951,113.5,86.60819132411,85.634536226722,87.40910116228399,109.79,86.207736405023,3.82143,22,UPS
12-02-2014,112.18182,125,97,6.89951,113.5,86.63174749582099,86.404037835948,87.28346824649199,110.41,86.694563953717,3.82143,22,UPS
12-03-2014,112.18182,125,97,6.89951,113.5,86.985090071486,86.616043381347,87.33058058991399,110.9,87.07931475833,3.82143,22,UPS
12-04-2014,112.18182,125,97,6.89951,113.5,86.985090071486,86.13706788989,86.985090071486,110.43,86.710268068191,3.82143,22,UPS
12-05-2014,112.18182,125,97,6.89951,113.5,86.86730921293099,86.663155724769,87.354136761625,110.98,87.142131216226,3.82143,22,UPS
12-08-2014,112.18182,125,97,6.89951,113.5,87.23635590306999,86.380481664237,87.23635590306999,110.21,86.53752280897699,3.82143,22,UPS
12-09-2014,112.18182,125,97,6.89951,113.5,85.799429428699,85.28511967967549,86.443298122133,110.03,86.396185778711,3.82143,22,UPS
12-10-2014,112.18182,125,97,6.89951,113.5,86.521818694503,85.86224588659499,87.346284704388,110.06,86.419741950422,3.82143,22,UPS
12-11-2014,112.17391,125,97,6.74796,113.0,86.718120125428,86.474706351081,87.60540259320899,110.63,86.86730921293099,3.7931,23,UPS
12-12-2014,112.17391,125,97,6.74796,113.0,86.647451610295,86.333369320815,87.33058058991399,110.0,86.372629607,3.7931,23,UPS
12-15-2014,112.17391,125,97,6.74796,113.0,86.50611458002899,86.419741950422,87.55043819254999,110.75,86.96153389977499,3.72414,23,UPS
12-16-2014,112.17391,125,97,6.74796,113.0,86.58463515239899,86.239144633971,87.47191762018,109.83,86.239144633971,3.72414,23,UPS
12-17-2014,112.17391,125,97,6.74796,113.0,85.44608685303399,83.600853402339,85.58742388329999,108.55,85.234081307635,3.72414,23,UPS
12-18-2014,112.17391,125,97,6.74796,113.0,86.160624061601,85.830837657647,87.23635590306999,110.93,87.10287093004101,3.72414,23,UPS
12-19-2014,112.17391,125,97,6.74796,113.0,87.00079418595999,86.663155724769,87.935188997163,110.96,87.12642710175199,3.75,23,UPS
12-22-2014,112.17391,125,97,6.74796,113.0,87.448361448469,87.165687387937,87.9430410544,112.0,87.9430410544,3.75,23,UPS
12-23-2014,112.43478,125,97,6.57945,113.0,88.013709569533,88.013709569533,88.80676735047,112.45,88.296383630065,3.75,23,UPS
12-24-2014,112.43478,125,97,6.57945,113.0,88.58690974783399,88.264975401117,88.7863520016538,112.41,88.264975401117,3.75,23,UPS
12-26-2014,112.43478,125,97,6.57945,113.0,88.28853157282799,87.78599990965999,88.398460374146,111.93,87.888076653741,3.75,23,UPS
12-29-2014,112.43478,125,97,6.57945,113.0,87.770295795186,87.534734078076,88.4597064205946,112.45,88.296383630065,3.75,23,UPS
12-30-2014,112.43478,125,97,6.57945,113.0,88.17860277151,87.73888756623799,88.657578262967,112.14,88.052969855718,3.75,23,UPS
12-31-2014,112.43478,125,97,6.57945,113.0,88.296383630065,87.21279973135898,88.49268506099,111.17,87.291320303729,3.75,23,UPS
01-02-2015,112.43478,125,97,6.57945,113.0,87.36984087609899,85.90158469335236,87.668219051105,110.38,86.67100778200599,3.75,23,UPS
01-05-2015,112.3913,125,97,6.61841,113.0,86.36477754976299,84.7723803420994,86.36477754976299,108.17,84.935703132629,3.75,23,UPS
01-06-2015,112.30435,125,97,6.60984,112.0,84.93177710401051,83.640113688524,85.485347139219,107.46,84.378207068802,3.75,23,UPS
01-07-2015,112.30435,125,97,6.60984,112.0,85.006371647762,84.480283812883,85.40682656684899,108.46,85.16341279250199,3.75,23,UPS
01-08-2015,112.30435,125,97,6.60984,112.0,85.815133543173,85.815133543173,86.86730921293099,110.41,86.694563953717,3.75,23,UPS
01-09-2015,112.30435,125,97,6.60984,112.0,86.710268068191,85.681648570144,86.883013327405,109.6,86.05854731752,3.75,23,UPS
01-12-2015,112.30435,125,97,6.60984,112.0,86.309813149104,85.66594445566999,86.84375304122,109.64,86.08995554646799,3.75,23,UPS
01-13-2015,112.30435,125,97,6.60984,112.0,86.757380411613,85.925062344491,87.840964310319,110.11,86.45900223660699,3.75,23,UPS
01-14-2015,112.30435,125,97,6.60984,112.0,85.603127997774,85.147708678028,86.121363775416,109.37,85.877950001069,3.75,23,UPS
01-15-2015,112.30435,125,97,6.60984,112.0,86.25484874844499,85.618832112248,86.655303667532,109.29,85.815133543173,3.75,23,UPS
01-16-2015,112.30435,125,97,6.60984,112.0,85.82298560041,85.16341279250199,86.639599553058,110.3,86.60819132411,3.75,23,UPS
01-20-2015,112.30435,125,97,6.60984,112.0,87.055758586619,86.246996691208,87.644662879394,111.31,87.401249105047,3.75,23,UPS
01-21-2015,112.30435,125,97,6.60984,112.0,87.252060017544,86.99027242926242,88.19517061228007,111.68,87.691775222816,3.75,23,UPS
01-22-2015,112.47826,125,97,6.858,112.0,88.304235687302,87.86452048203,89.82753479128,114.25,89.709753932725,3.75,23,UPS
01-23-2015,109.27273,125,95,7.788,108.5,81.42583354769,80.64062782399,82.430896874026,102.93,80.821225140441,3.53571,22,UPS
01-26-2015,106.77273,125,95,7.07063,105.0,79.85542210029,78.20649008052,80.48358667925,102.35,80.36580582069499,3.44828,22,UPS
01-27-2015,106.77273,125,95,7.07063,105.0,78.960287575272,78.960287575272,80.043871473978,100.85,79.18799723514499,3.44828,22,UPS
01-28-2015,106.77273,125,95,7.07063,105.0,79.431411009492,77.89240779104,80.020315302267,99.3,77.97092836341,3.44828,22,UPS
01-29-2015,106.77273,125,95,7.07063,105.0,77.939520134462,77.177870582473,79.07021637659,100.42,78.850358773954,3.44828,22,UPS
01-30-2015,106.77273,125,95,7.07063,105.0,78.159377737098,77.586177558797,79.517783639099,98.84,77.609733730508,3.44828,22,UPS
02-02-2015,106.77273,125,95,7.07063,105.0,77.7353666463,77.217130868658,78.724725858162,100.13,78.622649114081,3.44828,22,UPS
02-03-2015,106.04545,116,95,6.01874,105.0,79.219405464093,77.923816019988,79.808309756868,100.57,78.968139632509,3.44828,22,UPS
02-04-2015,105.36364,115,95,5.36441,105.0,78.57553677065899,78.394939454208,79.509931581862,100.53,78.936731403561,3.44828,22,UPS
02-05-2015,105.36364,115,95,5.36441,105.0,79.297926036463,79.07021637659,80.27943319108799,101.46,79.666972726602,3.44828,22,UPS
02-06-2015,105.36364,115,95,5.36441,105.0,79.40785483778099,78.77183820158399,79.745493298972,100.67,79.046660204879,3.44828,22,UPS
02-09-2015,105.36364,115,95,5.36441,105.0,78.77183820158399,78.41849562591901,79.290073979226,100.46,78.881767002902,3.44828,22,UPS
02-10-2015,105.36364,115,95,5.36441,105.0,79.180145177908,78.638353228555,79.549191868047,101.08,79.36859455159599,3.44828,22,UPS
02-11-2015,105.36364,115,95,5.36441,105.0,79.38429866607,78.928879346324,79.91038650094899,100.91,79.23510957856699,3.44828,22,UPS
02-12-2015,105.36364,115,95,5.36441,105.0,79.203701349619,78.960287575272,79.83971798581601,101.41,79.627712440417,3.44828,22,UPS
02-13-2015,105.36364,115,95,5.36441,105.0,79.439263066729,79.38429866607,80.067427645689,101.79,79.926090615423,3.44828,22,UPS
02-17-2015,105.36364,115,95,5.36441,105.0,80.01246324503,79.82409239191436,80.73485251083399,102.51,80.491438736487,3.44828,22,UPS
02-18-2015,105.36364,115,95,5.36441,105.0,80.672036052938,80.130244103585,80.71914839636,102.62,80.577811366094,3.51724,22,UPS
02-19-2015,105.36364,115,95,5.36441,105.0,80.712252704412,80.38010351632799,81.028585264492,101.7,80.42755340034,3.51724,22,UPS
02-20-2015,105.36364,115,95,5.36441,105.0,80.26147880629799,79.83442985019,80.70434439041,101.96,80.63316956439199,3.51724,22,UPS
02-23-2015,105.36364,115,95,5.36441,105.0,80.73597764641801,80.22984555029,80.73597764641801,101.77,80.482911598354,3.51724,22,UPS
02-24-2015,105.36364,115,95,5.36441,105.0,80.46709497035,80.38010351632799,80.996952008484,102.32,80.917868868464,3.51724,22,UPS
02-25-2015,105.36364,115,95,5.36441,105.0,81.02067695049,80.46709497035,81.123485032516,101.96,80.63316956439199,3.51724,22,UPS
02-26-2015,105.36364,115,95,5.36441,105.0,80.411736772336,80.2693871203,80.807152472436,101.86,80.554086424372,3.51724,22,UPS
02-27-2015,105.36364,115,95,5.36441,105.0,80.514544854362,80.42755340034,81.01276863648799,101.73,80.451278342346,3.51724,22,UPS
03-02-2015,105.36364,115,95,5.36441,105.0,80.403828458334,80.253570492296,80.957410438474,101.93,80.60944462238601,3.51724,22,UPS
03-03-2015,105.36364,115,95,5.36441,105.0,80.17448735227599,80.02422938623799,80.59362799438199,101.5,80.2693871203,3.51724,22,UPS
03-04-2015,105.36364,115,95,5.36441,105.0,79.8739714202,79.32038944006,80.15076241026999,100.42,79.415289208084,3.51724,22,UPS
03-05-2015,105.36364,115,95,5.36441,105.0,79.612997058134,79.33620606806399,79.83442985019,100.72,79.652538628144,3.51724,22,UPS
03-06-2015,105.36364,115,95,5.36441,105.0,79.383655952076,79.217581358034,80.047954328244,100.62,79.573455488124,3.51724,22,UPS
03-09-2015,105.36364,115,95,5.36441,105.0,79.699988512156,79.4785557201,80.23775386429199,100.55,79.51809729010999,3.51724,22,UPS
03-10-2015,105.36364,115,95,5.36441,105.0,79.08314002,78.65609106389199,79.415289208084,99.47,78.663999377894,3.51724,22,UPS
03-11-2015,105.36364,115,95,5.36441,105.0,78.69563263390201,78.05505919974,79.027781821986,98.72,78.070875827744,3.51724,22,UPS
03-12-2015,105.36364,115,95,5.36441,105.0,78.497924783852,78.3492484806144,78.88543216995,99.67,78.822165657934,3.51724,22,UPS
03-13-2015,105.36364,115,95,5.36441,105.0,78.65609106389199,77.38285250957,78.869615541946,98.53,77.92061786170599,3.51724,22,UPS
03-16-2015,105.27273,115,95,5.3867,105.0,78.062967513742,77.987838530723,79.39947258008,100.26,79.288756184052,3.51724,22,UPS
03-17-2015,105.27273,115,95,5.3867,105.0,78.901248797954,78.735174203912,79.24130630004,99.6,78.76680745991999,3.51724,22,UPS
03-18-2015,105.54545,115,95,4.99752,105.0,78.221133793782,77.81780977968,79.533913918114,100.26,79.288756184052,3.51724,22,UPS
03-19-2015,105.54545,115,95,4.99752,105.0,79.154314846018,78.988240251976,79.549730546118,99.91,79.011965193982,3.51724,22,UPS
03-20-2015,105.54545,115,95,4.99752,105.0,79.312481126058,79.051506763992,79.624859529137,100.25,79.28084787005,3.51724,22,UPS
03-23-2015,105.54545,115,95,4.99752,105.0,79.217581358034,78.988240251976,79.45483077809399,99.88,78.988240251976,3.51724,22,UPS
03-24-2015,105.54545,115,95,4.99752,105.0,78.877523855948,78.37139175982,79.146406532016,99.26,78.497924783852,3.51724,22,UPS
03-25-2015,105.54545,115,95,4.99752,105.0,78.56909960987,77.019070065478,78.711449261906,97.46,77.074428263492,3.51724,22,UPS
03-26-2015,105.21739,115,95,5.12417,105.0,76.845087157434,76.23614697928001,76.860903785438,96.64,76.425946515328,3.51724,23,UPS
03-27-2015,105.21739,115,95,5.12417,105.0,76.505029655348,76.172880467264,76.615746051376,96.59,76.386404945318,3.51724,23,UPS
03-30-2015,105.21739,115,95,5.12417,105.0,76.773912331416,76.67909164653202,77.280044427544,97.27,76.924170297454,3.51724,23,UPS
03-31-2015,105.21739,115,95,5.12417,105.0,76.781820645418,76.536662911356,77.113969833502,96.94,76.66319593538799,3.51724,23,UPS
04-01-2015,105.21739,115,95,5.12417,105.0,76.30732180529799,75.658840057134,76.71855413340201,96.54,76.346863375308,3.51724,23,UPS
04-02-2015,105.21739,115,95,5.12417,105.0,76.7106458194,76.101705641246,76.7106458194,96.47,76.291505177294,3.51724,23,UPS
04-06-2015,105.21739,115,95,5.12417,105.0,75.9198144192,75.77746476716399,76.797637273422,96.84,76.584112795368,3.51724,23,UPS
04-07-2015,105.21739,115,95,5.12417,105.0,76.94789523946,76.362680003312,77.42239407958,96.68,76.457579771336,3.51724,23,UPS
04-08-2015,105.21739,115,95,5.12417,105.0,76.43385482933,75.935631047204,76.520846283352,96.67,76.449671457334,3.51724,23,UPS
04-09-2015,105.21739,115,95,5.12417,105.0,76.251963607284,75.856547907184,76.6758492377912,96.7,76.47339639934,3.51724,23,UPS
04-10-2015,105.13043,115,95,5.22789,105.0,76.55247953936,76.251963607284,76.805545587424,96.79,76.544571225358,3.51724,23,UPS
04-13-2015,105.04348,115,95,5.27898,105.0,76.29941349129601,76.022622501226,76.821362215428,96.15,76.03843912923,3.51724,23,UPS
04-14-2015,105.04348,115,95,5.27898,105.0,75.99889755922,75.76164813916,76.55153054167975,96.55,76.35477168931,3.51724,23,UPS
04-15-2015,105.04348,115,95,5.27898,105.0,76.441763143332,76.07798069924,76.647379307384,96.62,76.410129887324,3.51724,23,UPS
04-16-2015,105.04348,115,95,5.27898,105.0,76.14915552525801,75.983080931216,76.505029655348,96.14,76.030530815228,3.51724,23,UPS
04-17-2015,105.04348,115,95,5.27898,105.0,75.532307033102,75.034083250976,75.809098023172,95.38,75.429498951076,3.51724,23,UPS
04-20-2015,105.04348,115,95,5.27898,105.0,75.769556453162,75.769556453162,77.525202161606,97.46,77.074428263492,3.51724,23,UPS
04-21-2015,105.04348,115,95,5.27898,105.0,77.20886960152599,76.837178843432,77.485660591596,97.61,77.193052973522,3.51724,23,UPS
04-22-2015,105.04348,115,95,5.27898,105.0,77.193052973522,76.80973699384505,77.71500169765399,98.14,77.612193615628,3.51724,23,UPS
04-23-2015,105.04348,115,95,5.27898,105.0,77.153511403512,77.1060615195,77.97597605972,98.22,77.675460127644,3.51724,23,UPS
04-24-2015,105.04348,115,95,5.27898,105.0,77.888984605698,77.30376936955,77.904801233702,98.1,77.58056035962,3.51724,23,UPS
04-27-2015,105.04348,115,95,5.27898,105.0,77.533110475608,76.9036086810488,77.786176523672,97.43,77.050703321486,3.51724,23,UPS
04-28-2015,106.22727,115,98,4.99028,105.0,78.446520742839,78.06138585094159,80.482911598354,100.77,79.69208019815399,3.51724,22,UPS
04-29-2015,107.27273,115,101,4.956,105.5,80.198212294282,79.71580514016,80.648986192396,101.25,80.07167927025,3.58621,22,UPS
04-30-2015,107.27273,115,101,4.956,105.5,79.826521536188,79.14759277911631,80.11122084025999,100.53,79.502280662106,3.58621,22,UPS
05-01-2015,107.38095,115,101,5.04717,106.0,79.83442985019,79.312481126058,80.206120608284,101.38,80.17448735227599,3.60714,21,UPS
05-04-2015,107.38095,115,101,5.04717,106.0,80.12703746826399,79.976779502226,80.63316956439199,101.43,80.214028922286,3.60714,21,UPS
05-05-2015,107.38095,115,101,5.04717,106.0,79.881879734202,79.019873507984,80.142854096268,100.11,79.170131474022,3.60714,21,UPS
05-06-2015,107.38095,115,101,5.04717,106.0,79.39947258008,77.960159431716,79.60508874413199,99.22,78.46629152784399,3.60714,21,UPS
05-07-2015,107.38095,115,101,5.04717,106.0,78.52955803985999,78.513741411856,79.265031242046,99.64,78.798440715928,3.60714,21,UPS
05-08-2015,107.38095,115,101,5.04717,106.0,79.415289208084,79.296664498054,80.15076241026999,100.36,79.367839324072,3.60714,21,UPS
05-11-2015,107.38095,115,101,5.04717,106.0,79.367839324072,79.265031242046,79.771163338174,100.53,79.502280662106,3.60714,21,UPS
05-12-2015,107.38095,115,101,5.04717,106.0,79.265031242046,78.830073971936,79.375747638074,99.97,79.059415077994,3.60714,21,UPS
05-13-2015,107.38095,115,101,5.04717,106.0,78.790532401926,78.418841643832,79.193856416028,99.43,78.63236612188601,3.60714,21,UPS
05-14-2015,107.38095,115,101,5.04717,106.0,79.198009290339,79.19004248526001,80.71966906042799,100.67,80.201826730293,3.60714,21,UPS
05-15-2015,108.2381,119,101,5.40639,107.0,81.285312221037,81.00631470717042,81.715519695303,102.13,81.364980271827,3.64286,21,UPS
05-18-2015,107.95238,119,97,5.81849,107.0,81.062241678825,80.727635865507,81.45261512769599,101.91,81.189710560089,3.66667,21,UPS
05-19-2015,107.95238,119,97,5.81849,107.0,81.38091388198501,81.02240765343001,81.93062343243601,102.08,81.325146246432,3.66667,21,UPS
05-20-2015,107.95238,119,97,5.81849,107.0,81.42074790738,80.974606822956,81.65975205975,101.96,81.22954458548399,3.66667,21,UPS
05-21-2015,107.95238,119,97,5.81849,107.0,81.197677365168,80.958673212798,81.619918034355,102.05,81.301245831195,3.66667,21,UPS
05-22-2015,107.95238,119,97,5.81849,107.0,81.476515542933,80.60813378932201,81.476515542933,101.43,80.807303916297,3.66667,21,UPS
05-26-2015,107.95238,119,97,5.81849,107.0,80.78340350106001,79.819420086501,80.79933711121801,100.52,80.08232465410799,3.66667,21,UPS
05-27-2015,107.95238,119,97,5.81849,107.0,80.08232465410799,79.65211717984201,80.5722831664665,100.92,80.400996857268,3.66667,21,UPS
05-28-2015,107.81818,119,97,5.71789,106.5,80.14605909474,79.476847468104,80.408963662347,99.87,79.56448232397301,3.64286,22,UPS
05-29-2015,107.81818,119,97,5.71789,106.5,79.468880663025,78.696100570362,79.476847468104,99.22,79.046639993838,3.64286,22,UPS
06-01-2015,107.81818,119,97,5.71789,106.5,79.48481427318299,78.783735426231,79.763652450948,99.48,79.253776925892,3.64286,22,UPS
06-02-2015,107.81818,119,97,5.71789,106.5,78.823569451626,78.52943500810933,79.66805079,99.43,79.213942900497,3.64286,22,UPS
06-03-2015,107.81818,119,97,5.71789,106.5,79.548548713815,79.26971053605,80.78340350106001,100.6,80.14605909474,3.64286,22,UPS
06-04-2015,107.81818,119,97,5.71789,106.5,79.707884815395,79.58838273921,80.209793535372,100.1,79.74771884079,3.64286,22,UPS
